Orthogroup	CquinquefasciatusJHB2020	AfunestusAfunGA1
OG0008769	CQUJHB011748	AFUN2_000467
OG0008770	CQUJHB002360	AFUN2_010272
OG0008771	CQUJHB007373	AFUN2_005363
OG0008772	CQUJHB011097	AFUN2_006149
OG0008773	CQUJHB018231	AFUN2_001604
OG0008774	CQUJHB001893	AFUN2_003929
OG0008775	CQUJHB014635	AFUN2_009464
OG0008776	CQUJHB005321	AFUN2_001133
OG0008781	CQUJHB012493	AFUN2_009156
OG0008782	CQUJHB007987	AFUN2_010126
OG0008783	CQUJHB006035	AFUN2_011136
OG0008784	CQUJHB005056	AFUN2_003470
OG0008785	CQUJHB016773	AFUN2_007493
OG0008786	CQUJHB005952	AFUN2_006328
OG0008787	CQUJHB003280	AFUN2_007937
OG0008788	CQUJHB003738	AFUN2_011372
OG0008790	CQUJHB018271	AFUN2_011485
OG0008791	CQUJHB018285	AFUN2_011834
OG0008792	CQUJHB017070	AFUN2_005569
OG0008796	CQUJHB005717	AFUN2_011805
OG0008798	CQUJHB007765	AFUN2_003540
OG0008802	CQUJHB017831	AFUN2_001430
OG0008803	CQUJHB000273	AFUN2_009071
OG0008804	CQUJHB000779	AFUN2_000982
OG0008805	CQUJHB008263	AFUN2_003627
OG0008806	CQUJHB017904	AFUN2_003511
OG0008807	CQUJHB011461	AFUN2_002687
OG0008808	CQUJHB016236	AFUN2_005185
OG0008809	CQUJHB018082	AFUN2_011381
OG0008810	CQUJHB006684	AFUN2_009690
OG0008811	CQUJHB005060	AFUN2_006727
OG0008812	CQUJHB004553	AFUN2_010020
OG0008813	CQUJHB014362	AFUN2_006237
OG0008814	CQUJHB007265	AFUN2_005839
OG0008815	CQUJHB004482	AFUN2_010562
OG0008817	CQUJHB011274	AFUN2_008332
OG0008818	CQUJHB017998	AFUN2_014454
OG0008819	CQUJHB005513	AFUN2_007654
OG0008820	CQUJHB017710	AFUN2_002402
OG0008821	CQUJHB011365	AFUN2_013013
OG0008822	CQUJHB002153	AFUN2_000338
OG0008823	CQUJHB012196	AFUN2_007417
OG0008824	CQUJHB012675	AFUN2_014609
OG0008825	CQUJHB005374	AFUN2_012074
OG0008827	CQUJHB000910	AFUN2_001972
OG0008828	CQUJHB014874	AFUN2_013673
OG0008830	CQUJHB008777	AFUN2_013855
OG0008831	CQUJHB010780	AFUN2_013766
OG0008832	CQUJHB014402	AFUN2_005988
OG0008833	CQUJHB015939	AFUN2_013518
OG0008834	CQUJHB013692	AFUN2_005554
OG0008835	CQUJHB018189	AFUN2_009490
OG0008838	CQUJHB004646	AFUN2_004075
OG0008839	CQUJHB012926	AFUN2_000850
OG0008840	CQUJHB002867	AFUN2_012236
OG0008841	CQUJHB002399	AFUN2_011694
OG0008842	CQUJHB003164	AFUN2_012715
OG0008843	CQUJHB007221	AFUN2_007278
OG0008844	CQUJHB008889	AFUN2_011598
OG0008845	CQUJHB001151	AFUN2_003412
OG0008846	CQUJHB014124	AFUN2_004035
OG0008848	CQUJHB004893	AFUN2_006556
OG0008849	CQUJHB004924	AFUN2_001482
OG0008850	CQUJHB002703	AFUN2_006448
OG0008851	CQUJHB013406	AFUN2_000556
OG0008852	CQUJHB015675	AFUN2_013683
OG0008853	CQUJHB018351	AFUN2_009697
OG0008854	CQUJHB011904	AFUN2_005253
OG0008855	CQUJHB010735	AFUN2_006356
OG0008856	CQUJHB008600	AFUN2_002706
OG0008857	CQUJHB013642	AFUN2_012728
OG0008859	CQUJHB001647	AFUN2_007240
OG0008860	CQUJHB014488	AFUN2_007811
OG0008861	CQUJHB006642	AFUN2_001286
OG0008862	CQUJHB011121	AFUN2_013456
OG0008863	CQUJHB007550	AFUN2_010794
OG0008864	CQUJHB010608	AFUN2_005730
OG0008865	CQUJHB015389	AFUN2_002506
OG0008866	CQUJHB007041	AFUN2_002705
OG0008867	CQUJHB009953	AFUN2_006873
OG0008868	CQUJHB012891	AFUN2_003666
OG0008869	CQUJHB000299	AFUN2_002997
OG0008870	CQUJHB015845	AFUN2_006978
OG0008871	CQUJHB004938	AFUN2_003940
OG0008872	CQUJHB006549, CQUJHB001087	AFUN2_002971
OG0008873	CQUJHB017621	AFUN2_006542
OG0008874	CQUJHB007642	AFUN2_007906
OG0008875	CQUJHB010258	AFUN2_001442
OG0008876	CQUJHB002580	AFUN2_007997
OG0008877	CQUJHB011687	AFUN2_003193
OG0008878	CQUJHB010899	AFUN2_011165
OG0008882	CQUJHB003890	AFUN2_012674
OG0008883	CQUJHB003660	AFUN2_011061
OG0008884	CQUJHB006481	AFUN2_008941
OG0008885	CQUJHB013156	AFUN2_003100
OG0008886	CQUJHB006079	AFUN2_002224
OG0008887	CQUJHB011565	AFUN2_006621
OG0008888	CQUJHB011916	AFUN2_011139
OG0008889	CQUJHB016149	AFUN2_006508
OG0008890	CQUJHB013297	AFUN2_001163
OG0008892	CQUJHB001460	AFUN2_008814
OG0008893	CQUJHB005602	AFUN2_004825
OG0008894	CQUJHB005613	AFUN2_009931
OG0008895	CQUJHB017223	AFUN2_002694
OG0008896	CQUJHB013118	AFUN2_001769
OG0008897	CQUJHB004191	AFUN2_003849
OG0008899	CQUJHB012102	AFUN2_013775
OG0008900	CQUJHB010488	AFUN2_008171
OG0008901	CQUJHB012944	AFUN2_010526
OG0008902	CQUJHB008994	AFUN2_009039
OG0008904	CQUJHB005600	AFUN2_009355
OG0008905	CQUJHB012438	AFUN2_013044
OG0008906	CQUJHB000798	AFUN2_006897
OG0008907	CQUJHB008039	AFUN2_011014
OG0008908	CQUJHB007166	AFUN2_003554
OG0008909	CQUJHB017457	AFUN2_011882
OG0008910	CQUJHB014748	AFUN2_000773
OG0008911	CQUJHB013133	AFUN2_014617
OG0008912	CQUJHB007075	AFUN2_013577
OG0008913	CQUJHB002548	AFUN2_000898
OG0008914	CQUJHB009020	AFUN2_004370
OG0008915	CQUJHB011830	AFUN2_010857
OG0008916	CQUJHB011403	AFUN2_010654
OG0008917	CQUJHB007864	AFUN2_009884
OG0008918	CQUJHB001052	AFUN2_005604
OG0008919	CQUJHB007153	AFUN2_003369
OG0008921	CQUJHB010380	AFUN2_010495
OG0008922	CQUJHB014275	AFUN2_011428
OG0008923	CQUJHB011043	AFUN2_009275
OG0008924	CQUJHB001361	AFUN2_001612
OG0008925	CQUJHB000014	AFUN2_009339
OG0008926	CQUJHB003307	AFUN2_010064
OG0008927	CQUJHB017063	AFUN2_011632
OG0008928	CQUJHB000576	AFUN2_003624
OG0008929	CQUJHB008318	AFUN2_007047
OG0008930	CQUJHB001587	AFUN2_003900
OG0008931	CQUJHB014173	AFUN2_011308
OG0008932	CQUJHB005839	AFUN2_000376
OG0008933	CQUJHB004089	AFUN2_005261
OG0008934	CQUJHB015926	AFUN2_012301
OG0008935	CQUJHB015354	AFUN2_000551
OG0008936	CQUJHB012458	AFUN2_009306
OG0008938	CQUJHB012266	AFUN2_004601
OG0008939	CQUJHB002811	AFUN2_010988
OG0008940	CQUJHB004972	AFUN2_004981
OG0008941	CQUJHB011460	AFUN2_003538
OG0008942	CQUJHB017921	AFUN2_001295
OG0008943	CQUJHB003210	AFUN2_009745
OG0008944	CQUJHB006562	AFUN2_010512
OG0008945	CQUJHB000670	AFUN2_007486
OG0008947	CQUJHB005478	AFUN2_002333
OG0008948	CQUJHB000088	AFUN2_001938
OG0008949	CQUJHB016464	AFUN2_013680
OG0008950	CQUJHB015088	AFUN2_005679
OG0008951	CQUJHB009147, CQUJHB006770	AFUN2_012578
OG0008952	CQUJHB010118	AFUN2_000394
OG0008953	CQUJHB010196	AFUN2_012169
OG0008955	CQUJHB012066	AFUN2_001170
OG0008956	CQUJHB018352	AFUN2_004650
OG0008957	CQUJHB002816	AFUN2_001671
OG0008958	CQUJHB011584	AFUN2_004220
OG0008959	CQUJHB009725	AFUN2_004505
OG0008961	CQUJHB004351	AFUN2_010203
OG0008962	CQUJHB010334	AFUN2_014135
OG0008963	CQUJHB012710	AFUN2_013516
OG0008965	CQUJHB003649	AFUN2_014274
OG0008966	CQUJHB005311	AFUN2_010007
OG0008967	CQUJHB004565	AFUN2_009963
OG0008968	CQUJHB005165	AFUN2_007041
OG0008971	CQUJHB014629	AFUN2_011115
OG0008972	CQUJHB002729	AFUN2_005097
OG0008973	CQUJHB008630	AFUN2_014198
OG0008974	CQUJHB003197	AFUN2_013641
OG0008975	CQUJHB006748	AFUN2_009103
OG0008977	CQUJHB004732	AFUN2_009937
OG0008978	CQUJHB010705	AFUN2_006826
OG0008979	CQUJHB007294	AFUN2_001673
OG0008980	CQUJHB018183	AFUN2_010390
OG0008981	CQUJHB001758	AFUN2_005029
OG0008982	CQUJHB001830	AFUN2_007826
OG0008983	CQUJHB012607	AFUN2_013776
OG0008984	CQUJHB012121	AFUN2_002751
OG0008985	CQUJHB016376	AFUN2_011742
OG0008986	CQUJHB016335	AFUN2_003089
OG0008987	CQUJHB002538	AFUN2_007099
OG0008988	CQUJHB012688	AFUN2_008601
OG0008989	CQUJHB000653	AFUN2_005922
OG0008990	CQUJHB014222	AFUN2_001116
OG0008991	CQUJHB010202	AFUN2_013724
OG0008992	CQUJHB003002	AFUN2_009220
OG0008993	CQUJHB011468	AFUN2_013876
OG0008994	CQUJHB006094	AFUN2_010386
OG0008995	CQUJHB007233	AFUN2_001145
OG0008996	CQUJHB015890	AFUN2_007809
OG0008997	CQUJHB011806	AFUN2_001137
OG0008998	CQUJHB006692	AFUN2_012032
OG0008999	CQUJHB002117	AFUN2_001509
OG0009001	CQUJHB001987	AFUN2_004526
OG0009002	CQUJHB001000	AFUN2_010989
OG0009003	CQUJHB017206	AFUN2_009489
OG0009004	CQUJHB012331	AFUN2_011445
OG0009005	CQUJHB012711	AFUN2_001156
OG0009006	CQUJHB010844	AFUN2_012302
OG0009007	CQUJHB005140	AFUN2_011564
OG0009008	CQUJHB009255	AFUN2_007324
OG0009009	CQUJHB004463	AFUN2_011415
OG0009010	CQUJHB009724	AFUN2_006066
OG0009011	CQUJHB007984, CQUJHB008776	AFUN2_004705
OG0009012	CQUJHB013320	AFUN2_012934
OG0009013	CQUJHB016037	AFUN2_004649
OG0009014	CQUJHB010906	AFUN2_011404
OG0009015	CQUJHB014965	AFUN2_001224
OG0009016	CQUJHB004593	AFUN2_006454
OG0009017	CQUJHB011776	AFUN2_014523
OG0009018	CQUJHB008001	AFUN2_009009
OG0009019	CQUJHB005929	AFUN2_009943
OG0009020	CQUJHB015740	AFUN2_003472
OG0009021	CQUJHB006890	AFUN2_010109
OG0009022	CQUJHB008361	AFUN2_013476
OG0009023	CQUJHB007939	AFUN2_014793
OG0009024	CQUJHB013250	AFUN2_005947
OG0009025	CQUJHB005176	AFUN2_000405
OG0009026	CQUJHB008614	AFUN2_014578
OG0009027	CQUJHB010518	AFUN2_003779
OG0009029	CQUJHB017343	AFUN2_009217
OG0009030	CQUJHB017628	AFUN2_010640
OG0009032	CQUJHB004833	AFUN2_012704
OG0009033	CQUJHB018080	AFUN2_013072
OG0009034	CQUJHB015293	AFUN2_005440
OG0009035	CQUJHB002053	AFUN2_004429
OG0009036	CQUJHB007704	AFUN2_004776
OG0009037	CQUJHB008675	AFUN2_003932
OG0009038	CQUJHB015831	AFUN2_007103
OG0009039	CQUJHB007410	AFUN2_003230
OG0009040	CQUJHB007174	AFUN2_003173
OG0009041	CQUJHB002658	AFUN2_013581
OG0009042	CQUJHB005694	AFUN2_009206
OG0009043	CQUJHB013429	AFUN2_011490
OG0009044	CQUJHB014912	AFUN2_003275
OG0009045	CQUJHB012749	AFUN2_009099
OG0009047	CQUJHB014662	AFUN2_011249
OG0009048	CQUJHB018293	AFUN2_004293
OG0009049	CQUJHB016750	AFUN2_000878
OG0009050	CQUJHB008628	AFUN2_004731
OG0009051	CQUJHB007080	AFUN2_007922
OG0009052	CQUJHB005380	AFUN2_004225
OG0009053	CQUJHB011672	AFUN2_006187
OG0009054	CQUJHB009745	AFUN2_007796
OG0009055	CQUJHB001260	AFUN2_008403
OG0009058	CQUJHB014069	AFUN2_010522
OG0009059	CQUJHB010972	AFUN2_007546
OG0009062	CQUJHB010324	AFUN2_011540
OG0009063	CQUJHB006366	AFUN2_005150
OG0009064	CQUJHB004532	AFUN2_012588
OG0009065	CQUJHB002733	AFUN2_000925
OG0009066	CQUJHB012920	AFUN2_005207
OG0009067	CQUJHB014116	AFUN2_014249
OG0009068	CQUJHB013595	AFUN2_005999
OG0009070	CQUJHB002477	AFUN2_001157
OG0009072	CQUJHB010325	AFUN2_008374
OG0009074	CQUJHB011673	AFUN2_006997
OG0009075	CQUJHB007760	AFUN2_007637
OG0009076	CQUJHB014207	AFUN2_004149
OG0009077	CQUJHB010778	AFUN2_011845
OG0009078	CQUJHB011067	AFUN2_002216
OG0009079	CQUJHB004791	AFUN2_014308
OG0009080	CQUJHB013879	AFUN2_014365
OG0009083	CQUJHB002055	AFUN2_004581
OG0009084	CQUJHB012056	AFUN2_007062
OG0009086	CQUJHB003503	AFUN2_007873
OG0009087	CQUJHB012499	AFUN2_012256
OG0009088	CQUJHB014408	AFUN2_009772
OG0009089	CQUJHB015568	AFUN2_013010
OG0009090	CQUJHB002854	AFUN2_003981
OG0009091	CQUJHB010490	AFUN2_012362
OG0009092	CQUJHB006280	AFUN2_001005
OG0009093	CQUJHB010402	AFUN2_002050
OG0009094	CQUJHB007546	AFUN2_006485
OG0009095	CQUJHB004433	AFUN2_005395
OG0009096	CQUJHB010521	AFUN2_010334
OG0009097	CQUJHB002082	AFUN2_010402
OG0009099	CQUJHB008981	AFUN2_009145
OG0009100	CQUJHB010024	AFUN2_002018
OG0009101	CQUJHB007585	AFUN2_000872
OG0009102	CQUJHB013126	AFUN2_010750
OG0009103	CQUJHB004392	AFUN2_002209
OG0009105	CQUJHB012520	AFUN2_004770
OG0009106	CQUJHB000660	AFUN2_011083
OG0009107	CQUJHB012299	AFUN2_002032
OG0009108	CQUJHB001616	AFUN2_010257
OG0009109	CQUJHB018044	AFUN2_004785
OG0009110	CQUJHB009954	AFUN2_002917
OG0009111	CQUJHB012534	AFUN2_012275
OG0009112	CQUJHB014769	AFUN2_008272
OG0009113	CQUJHB005395	AFUN2_005082
OG0009115	CQUJHB013847	AFUN2_004659
OG0009118	CQUJHB015830	AFUN2_003700
OG0009120	CQUJHB009366	AFUN2_010089
OG0009121	CQUJHB000394	AFUN2_012927
OG0009122	CQUJHB009552	AFUN2_009773
OG0009123	CQUJHB004896	AFUN2_007211
OG0009126	CQUJHB008547	AFUN2_014287
OG0009127	CQUJHB015862	AFUN2_014150
OG0009128	CQUJHB009907	AFUN2_007861
OG0009129	CQUJHB010988	AFUN2_005541
OG0009130	CQUJHB005638	AFUN2_004513
OG0009131	CQUJHB012847	AFUN2_013949
OG0009132	CQUJHB004427	AFUN2_013557
OG0009134	CQUJHB004462	AFUN2_005389
OG0009135	CQUJHB013021	AFUN2_002608
OG0009136	CQUJHB005666	AFUN2_011644
OG0009137	CQUJHB005622	AFUN2_003949
OG0009138	CQUJHB007176	AFUN2_013924
OG0009139	CQUJHB006037	AFUN2_006478
OG0009140	CQUJHB012424	AFUN2_014259
OG0009141	CQUJHB005376	AFUN2_005761
OG0009142	CQUJHB008439	AFUN2_004200
OG0009143	CQUJHB003551	AFUN2_006432
OG0009144	CQUJHB001974	AFUN2_011569
OG0009145	CQUJHB017084	AFUN2_001651
OG0009147	CQUJHB009529	AFUN2_006025
OG0009149	CQUJHB005430	AFUN2_010398
OG0009150	CQUJHB010611	AFUN2_001416
OG0009153	CQUJHB002770	AFUN2_000404
OG0009154	CQUJHB018339	AFUN2_013318
OG0009155	CQUJHB014819	AFUN2_013569
OG0009156	CQUJHB002595	AFUN2_005851
OG0009157	CQUJHB008078	AFUN2_003347
OG0009158	CQUJHB007644	AFUN2_003845
OG0009160	CQUJHB013659	AFUN2_007681
OG0009161	CQUJHB011527	AFUN2_003928
OG0009162	CQUJHB011472	AFUN2_009060
OG0009163	CQUJHB002739	AFUN2_000479
OG0009164	CQUJHB006441	AFUN2_000766
OG0009166	CQUJHB009919	AFUN2_012380
OG0009167	CQUJHB012603	AFUN2_009369
OG0009168	CQUJHB017086	AFUN2_012507
OG0009169	CQUJHB002237	AFUN2_006677
OG0009170	CQUJHB005673	AFUN2_006046
OG0009171	CQUJHB003220	AFUN2_010599
OG0009172	CQUJHB010273	AFUN2_004786
OG0009173	CQUJHB004317	AFUN2_000585
OG0009176	CQUJHB015108	AFUN2_007549
OG0009177	CQUJHB013441	AFUN2_010426
OG0009178	CQUJHB013872	AFUN2_014110
OG0009179	CQUJHB005429	AFUN2_009105
OG0009180	CQUJHB000654	AFUN2_006969
OG0009183	CQUJHB003310	AFUN2_010548
OG0009184	CQUJHB012987	AFUN2_000439
OG0009185	CQUJHB002921	AFUN2_005866
OG0009188	CQUJHB013353	AFUN2_010263
OG0009189	CQUJHB002726	AFUN2_013137
OG0009190	CQUJHB002900	AFUN2_002812
OG0009193	CQUJHB008478	AFUN2_005186
OG0009195	CQUJHB006052	AFUN2_007478, AFUN2_011919, AFUN2_001737
OG0009196	CQUJHB012396	AFUN2_003583
OG0009197	CQUJHB010686	AFUN2_009047
OG0009198	CQUJHB014055	AFUN2_001366
OG0009199	CQUJHB007440	AFUN2_008057
OG0009200	CQUJHB002642	AFUN2_003394
OG0009201	CQUJHB000050	AFUN2_013347
OG0009202	CQUJHB001150	AFUN2_001584
OG0009203	CQUJHB005287	AFUN2_012524
OG0009204	CQUJHB018135	AFUN2_008014
OG0009205	CQUJHB003424	AFUN2_004477
OG0009206	CQUJHB016691	AFUN2_001297
OG0009207	CQUJHB013814	AFUN2_002267
OG0009209	CQUJHB015900	AFUN2_003934
OG0009210	CQUJHB001408	AFUN2_009898
OG0009211	CQUJHB012051	AFUN2_008994
OG0009212	CQUJHB016437	AFUN2_010084
OG0009213	CQUJHB008527	AFUN2_005014
OG0009214	CQUJHB006867	AFUN2_004615
OG0009215	CQUJHB011440	AFUN2_004721
OG0009216	CQUJHB000684	AFUN2_010378
OG0009217	CQUJHB016024	AFUN2_014758
OG0009218	CQUJHB003309	AFUN2_014186
OG0009219	CQUJHB016940	AFUN2_010387
OG0009220	CQUJHB009204	AFUN2_001132
OG0009222	CQUJHB015024	AFUN2_001590
OG0009223	CQUJHB001724	AFUN2_011595
OG0009224	CQUJHB017231	AFUN2_008573
OG0009225	CQUJHB004494	AFUN2_013426
OG0009226	CQUJHB010070	AFUN2_011781
OG0009227	CQUJHB000589	AFUN2_009274
OG0009228	CQUJHB001992	AFUN2_006904
OG0009229	CQUJHB007029	AFUN2_011778
OG0009230	CQUJHB011311	AFUN2_003219
OG0009231	CQUJHB014386	AFUN2_008068
OG0009232	CQUJHB011795	AFUN2_002732
OG0009233	CQUJHB016055	AFUN2_010244
OG0009234	CQUJHB002823	AFUN2_014446
OG0009235	CQUJHB018137	AFUN2_013401
OG0009236	CQUJHB012163	AFUN2_010992
OG0009237	CQUJHB001355	AFUN2_011977
OG0009238	CQUJHB012273	AFUN2_005274
OG0009239	CQUJHB006647	AFUN2_004890
OG0009240	CQUJHB009239	AFUN2_005244
OG0009241	CQUJHB009905	AFUN2_006199
OG0009243	CQUJHB006639	AFUN2_006981
OG0009244	CQUJHB007393	AFUN2_008749
OG0009245	CQUJHB004034	AFUN2_013266
OG0009246	CQUJHB000313	AFUN2_000673
OG0009248	CQUJHB002436	AFUN2_003216
OG0009249	CQUJHB006105	AFUN2_009264
OG0009251	CQUJHB000865	AFUN2_001284
OG0009252	CQUJHB004339	AFUN2_009142
OG0009253	CQUJHB017900	AFUN2_007885
OG0009254	CQUJHB017327	AFUN2_008850
OG0009255	CQUJHB012798	AFUN2_002265
OG0009257	CQUJHB015611	AFUN2_007733
OG0009258	CQUJHB005243	AFUN2_012689
OG0009260	CQUJHB004641	AFUN2_010614
OG0009262	CQUJHB011443	AFUN2_011909
OG0009265	CQUJHB017371	AFUN2_007363
OG0009266	CQUJHB007928	AFUN2_008719
OG0009268	CQUJHB006475	AFUN2_004618
OG0009270	CQUJHB007537	AFUN2_001289
OG0009272	CQUJHB014533	AFUN2_009706
OG0009273	CQUJHB004388	AFUN2_001312
OG0009275	CQUJHB009314	AFUN2_011687
OG0009276	CQUJHB017338	AFUN2_013936
OG0009277	CQUJHB011991	AFUN2_003125
OG0009278	CQUJHB010679	AFUN2_004242
OG0009281	CQUJHB001314	AFUN2_010503
OG0009282	CQUJHB007954	AFUN2_005040
OG0009283	CQUJHB011911	AFUN2_013018
OG0009284	CQUJHB011864	AFUN2_003017
OG0009285	CQUJHB008552	AFUN2_006295
OG0009286	CQUJHB015247	AFUN2_010285
OG0009287	CQUJHB006449	AFUN2_003267
OG0009289	CQUJHB016732	AFUN2_000788
OG0009290	CQUJHB004291	AFUN2_013499
OG0009291	CQUJHB008508	AFUN2_000949
OG0009292	CQUJHB011503	AFUN2_013150
OG0009293	CQUJHB015727	AFUN2_009280
OG0009294	CQUJHB014053	AFUN2_006177
OG0009295	CQUJHB004164	AFUN2_003555
OG0009296	CQUJHB014305	AFUN2_003943
OG0009298	CQUJHB009631	AFUN2_011471
OG0009299	CQUJHB018324	AFUN2_002114
OG0009300	CQUJHB008081	AFUN2_011468
OG0009301	CQUJHB013266	AFUN2_005776
OG0009302	CQUJHB004761	AFUN2_007371
OG0009305	CQUJHB010107	AFUN2_012366
OG0009306	CQUJHB016281	AFUN2_000573
OG0009307	CQUJHB001281, CQUJHB014274	AFUN2_011896
OG0009309	CQUJHB002558	AFUN2_004093
OG0009311	CQUJHB012246	AFUN2_000452
OG0009313	CQUJHB016934	AFUN2_000868
OG0009315	CQUJHB018303	AFUN2_004930
OG0009316	CQUJHB003364	AFUN2_003615
OG0009317	CQUJHB002928	AFUN2_014216
OG0009318	CQUJHB008749	AFUN2_004055
OG0009319	CQUJHB008824	AFUN2_009248
OG0009320	CQUJHB000764	AFUN2_010541
OG0009323	CQUJHB009786	AFUN2_007165
OG0009325	CQUJHB010881	AFUN2_004663
OG0009326	CQUJHB016809	AFUN2_013060
OG0009327	CQUJHB001682	AFUN2_013314
OG0009328	CQUJHB017040	AFUN2_009567
OG0009334	CQUJHB006752	AFUN2_008980
OG0009336	CQUJHB014619	AFUN2_010412
OG0009337	CQUJHB004820	AFUN2_006293
OG0009342	CQUJHB000908	AFUN2_009643
OG0009352	CQUJHB005473, CQUJHB014323	AFUN2_013678
OG0009354	CQUJHB005059	AFUN2_008256
OG0009355	CQUJHB008864	AFUN2_003903
OG0009364	CQUJHB014838	AFUN2_011355
OG0009367	CQUJHB004361	AFUN2_005632
OG0009387	CQUJHB001483	AFUN2_003260
OG0009388	CQUJHB009688	AFUN2_001379
OG0009389	CQUJHB002249	AFUN2_002951
OG0009390	CQUJHB006923	AFUN2_007496
OG0009391	CQUJHB017806	AFUN2_005134
OG0009394	CQUJHB013340	AFUN2_014021
OG0009396	CQUJHB001133	AFUN2_007169
OG0009397	CQUJHB011108	AFUN2_005418
OG0009399	CQUJHB004248	AFUN2_012467, AFUN2_008670
OG0009400	CQUJHB014294	AFUN2_000486
OG0009401	CQUJHB010839	AFUN2_012333
OG0009402	CQUJHB006816	AFUN2_002376
OG0009403	CQUJHB001467	AFUN2_001174
OG0009404	CQUJHB006613	AFUN2_014559
OG0009407	CQUJHB008248	AFUN2_009540
OG0009408	CQUJHB001826	AFUN2_008970
OG0009410	CQUJHB001840	AFUN2_003644
OG0009411	CQUJHB000837	AFUN2_003873
OG0009412	CQUJHB004497	AFUN2_009782
OG0009414	CQUJHB005565	AFUN2_010674
OG0009415	CQUJHB001014	AFUN2_012226
OG0009416	CQUJHB012875	AFUN2_000587
OG0009417	CQUJHB001777	AFUN2_004583
OG0009419	CQUJHB002026	AFUN2_008886
OG0009420	CQUJHB015001	AFUN2_002709
OG0009422	CQUJHB012433	AFUN2_008309
OG0009424	CQUJHB006072	AFUN2_011416
OG0009425	CQUJHB000310	AFUN2_012743
OG0009426	CQUJHB008642	AFUN2_010796
OG0009427	CQUJHB012248	AFUN2_010770
OG0009429	CQUJHB018243	AFUN2_005605
OG0009430	CQUJHB009405	AFUN2_010987
OG0009431	CQUJHB014576	AFUN2_009674
OG0009432	CQUJHB016984	AFUN2_005210
OG0009433	CQUJHB018279	AFUN2_011332
OG0009434	CQUJHB004793	AFUN2_004466
OG0009435	CQUJHB003483	AFUN2_012686
OG0009436	CQUJHB008246	AFUN2_013962
OG0009437	CQUJHB003338	AFUN2_013086
OG0009439	CQUJHB017325	AFUN2_006444
OG0009440	CQUJHB014355	AFUN2_005804
OG0009441	CQUJHB015155	AFUN2_004848
OG0009442	CQUJHB002788	AFUN2_006809
OG0009443	CQUJHB014952	AFUN2_004457
OG0009445	CQUJHB001791	AFUN2_004470
OG0009446	CQUJHB006234	AFUN2_007481
OG0009447	CQUJHB010726	AFUN2_007033
OG0009448	CQUJHB011825	AFUN2_013465
OG0009449	CQUJHB008673	AFUN2_014111
OG0009450	CQUJHB001374	AFUN2_000724
OG0009451	CQUJHB010895	AFUN2_002879
OG0009452	CQUJHB016006	AFUN2_011446
OG0009454	CQUJHB005300	AFUN2_013105
OG0009455	CQUJHB015990	AFUN2_013939
OG0009456	CQUJHB009276	AFUN2_003123
OG0009457	CQUJHB004224	AFUN2_014064
OG0009458	CQUJHB003671	AFUN2_006195
OG0009459	CQUJHB009194	AFUN2_008752
OG0009460	CQUJHB017066	AFUN2_001820
OG0009461	CQUJHB014435	AFUN2_000706
OG0009462	CQUJHB014621	AFUN2_004284
OG0009465	CQUJHB001852	AFUN2_011554
OG0009466	CQUJHB000623	AFUN2_001981
OG0009467	CQUJHB017345	AFUN2_010439
OG0009468	CQUJHB015441	AFUN2_010099
OG0009471	CQUJHB017970	AFUN2_004491
OG0009472	CQUJHB013914	AFUN2_005423
OG0009473	CQUJHB012074	AFUN2_009319
OG0009474	CQUJHB015227	AFUN2_005623
OG0009475	CQUJHB009034	AFUN2_002319
OG0009476	CQUJHB005940	AFUN2_011421
OG0009478	CQUJHB016077	AFUN2_012095
OG0009479	CQUJHB009466	AFUN2_012819
OG0009480	CQUJHB004790	AFUN2_004190
OG0009481	CQUJHB008569	AFUN2_005950
OG0009482	CQUJHB000999	AFUN2_002579
OG0009483	CQUJHB003703	AFUN2_010103
OG0009485	CQUJHB009781	AFUN2_009205
OG0009486	CQUJHB004335	AFUN2_002284
OG0009487	CQUJHB002113	AFUN2_013843
OG0009489	CQUJHB008099	AFUN2_007633
OG0009490	CQUJHB009588	AFUN2_013972
OG0009491	CQUJHB007255	AFUN2_005242
OG0009492	CQUJHB000023	AFUN2_005220
OG0009493	CQUJHB006296	AFUN2_013750
OG0009495	CQUJHB007659	AFUN2_003794
OG0009497	CQUJHB015882	AFUN2_007807
OG0009498	CQUJHB010962	AFUN2_008411
OG0009499	CQUJHB005555	AFUN2_003991
OG0009500	CQUJHB001137	AFUN2_003334
OG0009501	CQUJHB003429	AFUN2_012765
OG0009502	CQUJHB013410	AFUN2_013081
OG0009503	CQUJHB001487	AFUN2_012562
OG0009504	CQUJHB015838	AFUN2_006084
OG0009505	CQUJHB013359, CQUJHB005077	AFUN2_007008
OG0009506	CQUJHB004514	AFUN2_009639
OG0009508	CQUJHB013491	AFUN2_003367
OG0009509	CQUJHB017088	AFUN2_003155
OG0009510	CQUJHB002241	AFUN2_001377
OG0009512	CQUJHB000275	AFUN2_003403
OG0009513	CQUJHB015625	AFUN2_004966
OG0009514	CQUJHB010567	AFUN2_003091
OG0009515	CQUJHB009699	AFUN2_006899
OG0009516	CQUJHB002930	AFUN2_004685
OG0009518	CQUJHB012515	AFUN2_011995
OG0009519	CQUJHB002283	AFUN2_011248
OG0009520	CQUJHB012958	AFUN2_012628
OG0009521	CQUJHB004597	AFUN2_013122
