Orthogroup	CquinquefasciatusJHB2020	Aalbopictus_AalbF5
OG0009454	CQUJHB005300	LOC109420015
OG0009455	CQUJHB015990	LOC115253599
OG0009456	CQUJHB009276	LOC109398829
OG0009457	CQUJHB004224	LOC109412594
OG0009458	CQUJHB003671	LOC109421343
OG0009459	CQUJHB009194	LOC109403184
OG0009460	CQUJHB017066	LOC115267594
OG0009461	CQUJHB014435	LOC115254015
OG0009462	CQUJHB014621	LOC109419806
OG0009465	CQUJHB001852	LOC109412787
OG0009466	CQUJHB000623	LOC109403871
OG0009467	CQUJHB017345	LOC109404027
OG0009468	CQUJHB015441	LOC109424388
OG0009470	CQUJHB006948	LOC109416867
OG0009471	CQUJHB017970	LOC115253989
OG0009472	CQUJHB013914	LOC109425700
OG0009473	CQUJHB012074	LOC109423732
OG0009474	CQUJHB015227	LOC109420715
OG0009475	CQUJHB009034	LOC109416104
OG0009476	CQUJHB005940	LOC115255134
OG0009477	CQUJHB020396	LOC109424746, LOC109424760, LOC134288157, LOC115256779, LOC115256781
OG0009478	CQUJHB016077	LOC109429948
OG0009479	CQUJHB009466	LOC134289872, LOC134290108
OG0009480	CQUJHB004790	LOC109401961
OG0009481	CQUJHB008569	LOC109411428
OG0009482	CQUJHB000999	LOC109408038
OG0009483	CQUJHB003703	LOC109419141
OG0009486	CQUJHB004335	LOC109404656
OG0009487	CQUJHB002113	LOC134290006
OG0009489	CQUJHB008099	LOC109430726
OG0009490	CQUJHB009588	LOC109409921
OG0009491	CQUJHB007255	LOC109399111
OG0009492	CQUJHB000023	LOC109428104
OG0009493	CQUJHB006296	LOC109427300
OG0009495	CQUJHB007659	LOC109431404
OG0009497	CQUJHB015882	LOC109427777
OG0009498	CQUJHB010962	LOC109425953
OG0009499	CQUJHB005555	LOC109406059
OG0009500	CQUJHB001137	LOC109425144
OG0009501	CQUJHB003429	LOC115257096
OG0009502	CQUJHB013410	LOC115257285, LOC115257284
OG0009503	CQUJHB001487	LOC109430453
OG0009504	CQUJHB015838	LOC134291441
OG0009505	CQUJHB013359, CQUJHB005077	LOC109430499
OG0009506	CQUJHB004514	LOC115258755
OG0009508	CQUJHB013491	LOC109412112
OG0009509	CQUJHB017088	LOC109412124
OG0009510	CQUJHB002241	LOC115266720
OG0009512	CQUJHB000275	LOC109412134
OG0009513	CQUJHB015625	LOC109400287
OG0009514	CQUJHB010567	LOC109417087
OG0009515	CQUJHB009699	LOC115264182
OG0009516	CQUJHB002930	LOC115257293
OG0009518	CQUJHB012515	LOC115257278
OG0009519	CQUJHB002283	LOC109397340
OG0009520	CQUJHB012958	LOC109420248
OG0009521	CQUJHB004597	LOC134287044
OG0009522	CQUJHB006493	LOC109428976
OG0009524	CQUJHB016073	LOC109429736
OG0009527	CQUJHB011176	LOC134291839
OG0009529	CQUJHB014815	LOC109410039
OG0009530	CQUJHB000986	LOC109405341
OG0009531	CQUJHB017150	LOC115262190
OG0009532	CQUJHB001232	LOC109408241
OG0009533	CQUJHB015730	LOC109410666
OG0009534	CQUJHB004104	LOC109425756
OG0009536	CQUJHB017595	LOC109402097
OG0009537	CQUJHB008258	LOC109404492, LOC115254080
OG0009538	CQUJHB011884	LOC115266946
OG0009539	CQUJHB001261	LOC109422819
OG0009540	CQUJHB001115	LOC109398884
OG0009542	CQUJHB011822	LOC109401538
OG0009543	CQUJHB002310	LOC109421943
OG0009547	CQUJHB015150	LOC109412297
OG0009548	CQUJHB006138	LOC109412278
OG0009549	CQUJHB015133	LOC109418127
OG0009552	CQUJHB017449	LOC109408242
OG0009554	CQUJHB004026	LOC109426009
OG0009555	CQUJHB004453	LOC109425987
OG0009556	CQUJHB005303	LOC109399334
OG0009557	CQUJHB006025	LOC109405539
OG0009558	CQUJHB016887	LOC109399345
OG0009559	CQUJHB011604	LOC109422206
OG0009560	CQUJHB017210	LOC109421797
OG0009561	CQUJHB016524	LOC115262179
OG0009562	CQUJHB001226	LOC109411690
OG0009563	CQUJHB014162	LOC109411682
OG0009564	CQUJHB015141	LOC115253886
OG0009565	CQUJHB009195	LOC109398348
OG0009566	CQUJHB000525	LOC109398326
OG0009567	CQUJHB011921	LOC109422755
OG0009568	CQUJHB003994	LOC109414128
OG0009569	CQUJHB008610	LOC109427350
OG0009570	CQUJHB013573	LOC109414173
OG0009571	CQUJHB010239	LOC115265162
OG0009572	CQUJHB017001	LOC109421079
OG0009573	CQUJHB007262	LOC109398533
OG0009574	CQUJHB018295	LOC134284023, LOC134290191
OG0009578	CQUJHB013438	LOC109405510
OG0009580	CQUJHB009337	LOC109430164
OG0009581	CQUJHB015493	LOC109430151
OG0009582	CQUJHB001810	LOC115265230
OG0009583	CQUJHB000938	LOC115253863
OG0009584	CQUJHB006855	LOC115262689
OG0009587	CQUJHB007204	LOC109421540, LOC109409148
OG0009588	CQUJHB012086	LOC109421530
OG0009590	CQUJHB003912	LOC109416501
OG0009591	CQUJHB007841	LOC115253496
OG0009592	CQUJHB006726	LOC109407533
OG0009593	CQUJHB005285	LOC109425743
OG0009595	CQUJHB016038	LOC109400358
OG0009596	CQUJHB005061	LOC134285838
OG0009598	CQUJHB018195	LOC109415715
OG0009599	CQUJHB010393	LOC115258071
OG0009600	CQUJHB017505	LOC115254005, LOC109622882
OG0009601	CQUJHB003128	LOC109411786
OG0009602	CQUJHB009154	LOC109397190
OG0009603	CQUJHB004649	LOC115270104
OG0009604	CQUJHB015429	LOC109429883
OG0009605	CQUJHB014407	LOC109410641
OG0009606	CQUJHB005552	LOC115253511
OG0009607	CQUJHB016766	LOC109414524
OG0009608	CQUJHB012629	LOC109409813
OG0009610	CQUJHB008021	LOC109414201
OG0009611	CQUJHB003187	LOC115253487
OG0009612	CQUJHB017844	LOC115260842
OG0009614	CQUJHB012718	LOC109430721
OG0009615	CQUJHB013241	LOC109424159
OG0009616	CQUJHB015140	LOC109431996
OG0009617	CQUJHB000304	LOC109427849
OG0009620	CQUJHB002567	LOC115257348
OG0009621	CQUJHB016447	LOC109411178
OG0009622	CQUJHB001128	LOC109408440
OG0009623	CQUJHB003008	LOC109419388
OG0009624	CQUJHB005446	LOC115267250
OG0009625	CQUJHB014573	LOC109621714
OG0009626	CQUJHB006530	LOC115270368
OG0009629	CQUJHB015042	LOC109411451
OG0009630	CQUJHB003217	LOC109405320
OG0009632	CQUJHB003767	LOC109429162
OG0009633	CQUJHB018017	LOC109419435
OG0009634	CQUJHB016061	LOC109409482
OG0009635	CQUJHB017171	LOC109415404
OG0009636	CQUJHB004380	LOC115265629
OG0009640	CQUJHB013768	LOC109433284
OG0009641	CQUJHB008211	LOC109417769
OG0009642	CQUJHB020340	LOC109410505
OG0009643	CQUJHB009266	LOC109419159
OG0009644	CQUJHB005819	LOC109414679
OG0009645	CQUJHB008677	LOC109428046
OG0009647	CQUJHB000296	LOC109397784
OG0009648	CQUJHB016631	LOC109397760
OG0009651	CQUJHB005933	LOC109405053
OG0009652	CQUJHB018286	LOC109420965
OG0009653	CQUJHB012072	LOC109427084
OG0009654	CQUJHB000866	LOC109426766
OG0009655	CQUJHB008287	LOC109423490
OG0009657	CQUJHB016481	LOC109425453
OG0009658	CQUJHB009448	LOC115266460
OG0009661	CQUJHB007869	LOC115263158
OG0009662	CQUJHB001528	LOC109424149
OG0009663	CQUJHB006721	LOC109401371
OG0009664	CQUJHB009782	LOC109422726
OG0009665	CQUJHB006971	LOC115266103
OG0009666	CQUJHB018018	LOC109415355
OG0009667	CQUJHB015671	LOC115255233
OG0009668	CQUJHB008718	LOC109416528
OG0009669	CQUJHB015164	LOC109431003
OG0009670	CQUJHB005939	LOC109423940
OG0009671	CQUJHB013440	LOC115265636
OG0009672	CQUJHB014090	LOC109408670
OG0009675	CQUJHB013991	LOC134283918
OG0009676	CQUJHB002163	LOC109423631
OG0009677	CQUJHB009388	LOC109423269
OG0009678	CQUJHB016967	LOC109420831
OG0009679	CQUJHB014024	LOC109421191
OG0009680	CQUJHB005402	LOC109423359
OG0009681	CQUJHB011891	LOC109401187
OG0009682	CQUJHB009923	LOC109401472
OG0009683	CQUJHB007402	LOC109403238
OG0009685	CQUJHB015588	LOC109425860
OG0009686	CQUJHB010201	LOC109415993
OG0009687	CQUJHB011723	LOC109415973
OG0009688	CQUJHB002916	LOC109416160
OG0009690	CQUJHB000818	LOC109397826
OG0009693	CQUJHB002942	LOC109415838, LOC115257589
OG0009694	CQUJHB016606	LOC109400444, LOC109408307
OG0009695	CQUJHB017502	LOC109408298
OG0009696	CQUJHB009991	LOC109420900
OG0009697	CQUJHB003129	LOC109408742
OG0009698	CQUJHB012338	LOC109410590
OG0009699	CQUJHB004273	LOC109397655
OG0009700	CQUJHB016222	LOC109404660
OG0009701	CQUJHB008127	LOC109415142
OG0009703	CQUJHB014855	LOC109412054
OG0009704	CQUJHB006821	LOC109424662
OG0009705	CQUJHB010949	LOC109418506
OG0009706	CQUJHB013610	LOC109428361
OG0009707	CQUJHB009610	LOC109433369
OG0009708	CQUJHB008239	LOC109401897
OG0009710	CQUJHB016009	LOC115270417
OG0009711	CQUJHB016801	LOC109418987
OG0009712	CQUJHB015059	LOC109405433
OG0009713	CQUJHB015135	LOC109402458
OG0009714	CQUJHB011958	LOC109432422
OG0009715	CQUJHB011002	LOC109423754
OG0009716	CQUJHB005216	LOC109405452
OG0009718	CQUJHB018346	LOC134284271
OG0009720	CQUJHB011083	LOC115266751
OG0009721	CQUJHB012893	LOC109419389
OG0009722	CQUJHB009990	LOC115255905
OG0009724	CQUJHB004621	LOC115260814
OG0009725	CQUJHB007344	LOC109430498
OG0009726	CQUJHB013684	LOC109418829
OG0009727	CQUJHB016098	LOC109402582
OG0009728	CQUJHB007117	LOC109407043, LOC134284002
OG0009729	CQUJHB017880	LOC109421048
OG0009731	CQUJHB000432	LOC109428263
OG0009732	CQUJHB006869	LOC109428072
OG0009733	CQUJHB014471	LOC109405759
OG0009734	CQUJHB003664	LOC109405271
OG0009736	CQUJHB016498	LOC109428751
OG0009737	CQUJHB009014	LOC109430370
OG0009741	CQUJHB015020	LOC134292030
OG0009742	CQUJHB011104	LOC109432169
OG0009743	CQUJHB002090	LOC109412858
OG0009744	CQUJHB000402	LOC109405219
OG0009745	CQUJHB012729	LOC109405205
OG0009746	CQUJHB001185	LOC115256687
OG0009747	CQUJHB010865	LOC109422531
OG0009748	CQUJHB014486	LOC115261123
OG0009748	CQUJHB009647	LOC109424643, LOC109412940
OG0009749	CQUJHB015586	LOC109423348
OG0009750	CQUJHB003204	LOC109409933
OG0009752	CQUJHB010282	LOC109428364
OG0009753	CQUJHB009176	LOC109403652
OG0009754	CQUJHB010033	LOC109427307
OG0009755	CQUJHB011868	LOC109417186
OG0009756	CQUJHB012037	LOC115265568
OG0009757	CQUJHB011492	LOC109414140
OG0009758	CQUJHB015033	LOC109419668
OG0009759	CQUJHB000931	LOC109421721
OG0009760	CQUJHB012434	LOC109425447
OG0009761	CQUJHB003651	LOC115264689
OG0009762	CQUJHB004078	LOC109430955
OG0009764	CQUJHB009094	LOC109423874
OG0009765	CQUJHB008097	LOC109402383
OG0009766	CQUJHB009168	LOC109427572
OG0009768	CQUJHB013079	LOC134287001
OG0009769	CQUJHB005186	LOC109621343
OG0009771	CQUJHB003517	LOC109401504
OG0009772	CQUJHB018320	LOC115258741
OG0009773	CQUJHB003720	LOC115264134
OG0009774	CQUJHB000280	LOC109405306
OG0009775	CQUJHB010505	LOC109408740
OG0009776	CQUJHB010261	LOC109415874
OG0009778	CQUJHB010927	LOC109412520
OG0009779	CQUJHB000165	LOC109420193
OG0009780	CQUJHB011059	LOC115259554
OG0009781	CQUJHB010379	LOC109428737
OG0009782	CQUJHB008708	LOC109402836
OG0009785	CQUJHB003998	LOC109404332
OG0009786	CQUJHB013265	LOC109418264
OG0009787	CQUJHB013269	LOC109622895
OG0009788	CQUJHB002370	LOC109411429
OG0009790	CQUJHB010108	LOC109421884
OG0009792	CQUJHB015403	LOC109432246
OG0009794	CQUJHB004647	LOC109414264
OG0009795	CQUJHB009950	LOC109423356
OG0009796	CQUJHB002520	LOC109419679
OG0009798	CQUJHB003525	LOC115264192
OG0009800	CQUJHB008080	LOC109622480
OG0009802	CQUJHB001820	LOC109404475
OG0009805	CQUJHB016577	LOC109414648
OG0009806	CQUJHB011112	LOC115264193
OG0009807	CQUJHB009927	LOC109417359
OG0009809	CQUJHB013031	LOC109407532
OG0009813	CQUJHB011794	LOC109411625
OG0009814	CQUJHB008633	LOC115268075
OG0009816	CQUJHB016915	LOC109422724
OG0009817	CQUJHB013083	LOC109398999
OG0009818	CQUJHB017145	LOC109415814
OG0009819	CQUJHB001009	LOC109420786
OG0009821	CQUJHB010138	LOC109422850
OG0009823	CQUJHB005120	LOC109416228
OG0009824	CQUJHB001223, CQUJHB003259	LOC109421174
OG0009825	CQUJHB004136, CQUJHB003653, CQUJHB016573, CQUJHB002264	LOC134286781, LOC134288507
OG0009826	CQUJHB008838	LOC115259828
OG0009829	CQUJHB018338	LOC109417348
OG0009830	CQUJHB007817	LOC109428319
OG0009830	CQUJHB017378	LOC115266341
OG0009831	CQUJHB009965	LOC134288042
OG0009833	CQUJHB001961	LOC109402337
OG0009834	CQUJHB018284	LOC109414853, LOC109415842, LOC134290078, LOC109398301
OG0009835	CQUJHB012041	LOC109415812
OG0009836	CQUJHB007260	LOC109623360
OG0009837	CQUJHB009284	LOC109408115
OG0009841	CQUJHB006731	LOC109623237
OG0009842	CQUJHB001553	LOC115258519
OG0009843	CQUJHB015114	LOC109403803
OG0009846	CQUJHB016200	LOC109416749
OG0009847	CQUJHB004891	LOC109407168
OG0009849	CQUJHB015386	LOC115260462, LOC109422807
OG0009852	CQUJHB006747	LOC115264988
OG0009854	CQUJHB006918	LOC109405035
OG0009855	CQUJHB000648	LOC115256000
OG0009856	CQUJHB003200	LOC109397880
OG0009859	CQUJHB015560	LOC109426214
OG0009861	CQUJHB010385	LOC115255944
OG0009862	CQUJHB018397	LOC109432417
OG0009865	CQUJHB000404	LOC109426667
OG0009867	CQUJHB016361	LOC109402152
OG0009868	CQUJHB001697	LOC109420790
OG0009871	CQUJHB016677	LOC109432168
OG0009872	CQUJHB001376	LOC109405218
OG0009874	CQUJHB010676	LOC109402376
OG0009875	CQUJHB013253	LOC109424044
OG0009876	CQUJHB003581	LOC109425839
OG0009877	CQUJHB002169	LOC109397032
OG0009878	CQUJHB013956	LOC109414091
OG0009880	CQUJHB003442	LOC134287971
OG0009881	CQUJHB017516	LOC115269546
OG0009882	CQUJHB013886	LOC109422469
OG0009885	CQUJHB003714	LOC109423271
OG0009886	CQUJHB007615	LOC134288092
OG0009888	CQUJHB001007	LOC115268215
OG0009889	CQUJHB013534	LOC115253502
OG0009890	CQUJHB011009	LOC109423268
OG0009891	CQUJHB004505	LOC109424268
OG0009892	CQUJHB004573	LOC115255793
OG0009893	CQUJHB014174	LOC115254258
OG0009895	CQUJHB006527	LOC109414150
OG0009896	CQUJHB008371, CQUJHB008337, CQUJHB002977	LOC109417844
OG0009897	CQUJHB006223, CQUJHB017930	LOC134288572
OG0009898	CQUJHB016950	LOC109426523
OG0009899	CQUJHB002814	LOC109418631
OG0009900	CQUJHB004372	LOC109409078
OG0009903	CQUJHB011882	LOC109423937
OG0009906	CQUJHB002831	LOC109398654
OG0009907	CQUJHB007596	LOC109399289
OG0009908	CQUJHB016727	LOC109401834
OG0009910	CQUJHB005705	LOC109404948
OG0009911	CQUJHB001864	LOC109405930, LOC134285281
OG0009912	CQUJHB014504	LOC109407649
OG0009914	CQUJHB006113	LOC109408573
OG0009915	CQUJHB006653	LOC109408578
OG0009918	CQUJHB014962	LOC109412034, LOC109415079
OG0009919	CQUJHB004873	LOC109412530
OG0009921	CQUJHB005221, CQUJHB020329, CQUJHB020348, CQUJHB020311, CQUJHB006343, CQUJHB001246, CQUJHB015529	LOC109418896
OG0009923	CQUJHB006556	LOC109422716
OG0009925	CQUJHB003750	LOC109424126
OG0009927	CQUJHB007673	LOC109428604
OG0009928	CQUJHB006559	LOC109429255
OG0009930	CQUJHB016054	LOC109431439
OG0009931	CQUJHB005398	LOC109432000
OG0009934	CQUJHB015582	LOC115258495
OG0009936	CQUJHB014586, CQUJHB000484, CQUJHB007764	LOC134289021, LOC115261377, LOC134292049, LOC134291824, LOC134289437
OG0009939	CQUJHB007122	LOC115268986
OG0009940	CQUJHB002740	LOC134283910
OG0009941	CQUJHB010913	LOC134283997
OG0009949	CQUJHB002617, CQUJHB011933	LOC134289537, LOC134286320, LOC134291666, LOC134290619, LOC134290380
OG0009951	CQUJHB017937	LOC134291047, LOC134291196, LOC134286655, LOC134290181, LOC134286519
OG0009952	CQUJHB000012, CQUJHB003965, CQUJHB000863, CQUJHB010037	LOC134287458
OG0009953	CQUJHB000720	LOC134288206
OG0009954	CQUJHB010125	LOC134288368
OG0009955	CQUJHB011561	LOC134288866
OG0010019	CQUJHB007809	LOC134291429
OG0010020	CQUJHB017775	LOC109414381
OG0010021	CQUJHB000011	LOC109420659
OG0010022	CQUJHB017201	LOC109428137
OG0010024	CQUJHB014536	LOC109403738
OG0010025	CQUJHB014989	LOC109414033
OG0010026	CQUJHB015505	LOC109426030
OG0010027	CQUJHB016485	LOC109426473
OG0010028	CQUJHB010388	LOC109408993
OG0010029	CQUJHB016539	LOC109410752
OG0010030	CQUJHB004487	LOC109416914
OG0010031	CQUJHB017091	LOC109410394
OG0010034	CQUJHB015384	LOC134291083
OG0010036	CQUJHB017508	LOC109418081
OG0010037	CQUJHB011926	LOC109418118
OG0010038	CQUJHB013461	LOC109408743
OG0010039	CQUJHB012073	LOC109423541
OG0010041	CQUJHB006073	LOC109408154
OG0010042	CQUJHB002570	LOC109408643
OG0010043	CQUJHB011417	LOC109427810
OG0010044	CQUJHB017389, CQUJHB008331	LOC109427936
OG0010044	CQUJHB007769	LOC109427927
OG0010045	CQUJHB011951	LOC109428631
OG0010049	CQUJHB012949, CQUJHB002950, CQUJHB010939	LOC109406687, LOC109622387
OG0010050	CQUJHB018322	LOC115254442, LOC115269595, LOC109415742
OG0010053	CQUJHB006602	LOC109403463
OG0010054	CQUJHB006486	LOC109410371
OG0010056	CQUJHB010525	LOC115259220
OG0010057	CQUJHB013682, CQUJHB018433	LOC134290035, LOC109422265, LOC134290698, LOC109422264
OG0010059	CQUJHB006829	LOC109420870
OG0010061	CQUJHB003493	LOC109432021
OG0010062	CQUJHB006074	LOC109429093
OG0010063	CQUJHB017515	LOC109426934
OG0010065	CQUJHB005159	LOC109404641
OG0010066	CQUJHB012311	LOC115270173
OG0010068	CQUJHB016021	LOC134289551
OG0010069	CQUJHB007557	LOC134284095
OG0010071	CQUJHB008221	LOC109433300
OG0010072	CQUJHB018100, CQUJHB005919	LOC115254145, LOC109410429
OG0010073	CQUJHB015050, CQUJHB020416, CQUJHB016439	LOC134291993, LOC134291994
OG0010074	CQUJHB000960	LOC109426456, LOC109402147
OG0010075	CQUJHB001373	LOC109411478
OG0010076	CQUJHB006710	LOC109417152
OG0010077	CQUJHB006635	LOC109431079
OG0010078	CQUJHB000967	LOC109412138
OG0010080	CQUJHB014764	LOC109419761
OG0010081	CQUJHB015519	LOC109400348
OG0010082	CQUJHB000185	LOC109405419
OG0010083	CQUJHB004186	LOC109412353
OG0010084	CQUJHB009881	LOC109408723
OG0010085	CQUJHB004257	LOC109412500
OG0010085	CQUJHB011720	LOC115264944
OG0010087	CQUJHB002428	LOC109429725
OG0010088	CQUJHB002438, CQUJHB010347, CQUJHB011724	LOC109413880, LOC109401985, LOC115270913
OG0010089	CQUJHB009612	LOC109400800
OG0010091	CQUJHB015255	LOC109398802
OG0010092	CQUJHB013921	LOC109398894
OG0010093	CQUJHB008110, CQUJHB010121	LOC109400166, LOC115266198, LOC109427103, LOC109426977
OG0010094	CQUJHB013442	LOC109413671
OG0010095	CQUJHB012071	LOC109425240
OG0010099	CQUJHB006572	LOC109421808, LOC115264067, LOC109423648, LOC109421710
OG0010100	CQUJHB008597	LOC134291021
OG0010101	CQUJHB010168	LOC109422754
OG0010102	CQUJHB002926, CQUJHB005389, CQUJHB016670, CQUJHB001775	LOC109421140, LOC115268309
OG0010104	CQUJHB010898	LOC109398530
OG0010105	CQUJHB017673	LOC109407548, LOC109430796, LOC109417355
OG0010106	CQUJHB008976	LOC109426882
OG0010107	CQUJHB003248	LOC109421521
OG0010108	CQUJHB007277	LOC115256794, LOC115263785, LOC115271043
OG0010109	CQUJHB013599	LOC109414502
OG0010110	CQUJHB003974	LOC109423401
OG0010111	CQUJHB015197	LOC109425161
OG0010112	CQUJHB015243	LOC109430379
OG0010113	CQUJHB014685	LOC109415599
OG0010114	CQUJHB003810	LOC115256450
OG0010115	CQUJHB011718	LOC134287989, LOC109622880
OG0010119	CQUJHB006186	LOC109413981
OG0010120	CQUJHB017945	LOC115254540
OG0010123	CQUJHB005803	LOC109623349
OG0010124	CQUJHB010011	LOC109432088
OG0010125	CQUJHB017805	LOC109429559
OG0010127	CQUJHB003967	LOC115257666
OG0010128	CQUJHB018435	LOC109419365, LOC109408510
OG0010129	CQUJHB010790	LOC115254634
OG0010132	CQUJHB003982	LOC109430972, LOC115263082
OG0010133	CQUJHB016790	LOC109621448
OG0010137	CQUJHB016189	LOC109431432
OG0010138	CQUJHB006732	LOC109407703
OG0010139	CQUJHB010581	LOC109407707
OG0010140	CQUJHB016698	LOC109397787
OG0010141	CQUJHB007859	LOC109422522
OG0010142	CQUJHB004667	LOC109411565
OG0010144	CQUJHB004367, CQUJHB004899, CQUJHB011117	LOC109411034, LOC109411032
OG0010145	CQUJHB005144, CQUJHB005297, CQUJHB010119	LOC109431033, LOC109431034
OG0010146	CQUJHB016285	LOC109416541
OG0010147	CQUJHB001410	LOC115265627
OG0010148	CQUJHB007758	LOC109430997
OG0010149	CQUJHB007190	LOC109413691
OG0010152	CQUJHB017148	LOC134287897
OG0010152	CQUJHB015786, CQUJHB009526	LOC109420855, LOC109621983
OG0010153	CQUJHB010555	LOC109419514
OG0010153	CQUJHB011932	LOC115258786
OG0010154	CQUJHB013195	LOC109430556
OG0010156	CQUJHB010650	LOC109622111
OG0010158	CQUJHB006432	LOC109404993
OG0010161	CQUJHB004064	LOC109410101
OG0010162	CQUJHB009386, CQUJHB001440, CQUJHB001641	LOC109408948
OG0010163	CQUJHB001200	LOC109431069
OG0010165	CQUJHB006687	LOC109399208
OG0010167	CQUJHB013628	LOC109425558
OG0010169	CQUJHB018200	LOC109418902
OG0010171	CQUJHB005400	LOC115255981
OG0010174	CQUJHB002696	LOC109402910
OG0010175	CQUJHB011380	LOC109411886
OG0010175	CQUJHB012502	LOC109412740
OG0010176	CQUJHB001548	LOC109413999
OG0010177	CQUJHB002287	LOC109420661
OG0010178	CQUJHB003485	LOC109401520
OG0010181	CQUJHB010408, CQUJHB015791, CQUJHB004700	LOC109426181, LOC109397976
OG0010182	CQUJHB009265	LOC109424644
OG0010185	CQUJHB004787	LOC109421056
OG0010186	CQUJHB011199	LOC109408944
OG0010191	CQUJHB012269	LOC109411170
OG0010192	CQUJHB000856	LOC109402580, LOC134288539, LOC134286896, LOC109402566
OG0010193	CQUJHB011978, CQUJHB014922	KEG16_p03, LOC134284470
OG0010194	CQUJHB013289	LOC109426574
OG0010195	CQUJHB009568	LOC109425670
OG0010196	CQUJHB008502	LOC109410250
OG0010199	CQUJHB013173	LOC115265361
OG0010203	CQUJHB000070	LOC109398466
OG0010205	CQUJHB003815	LOC115266535
OG0010206	CQUJHB012411	LOC109413354, LOC115264687
OG0010207	CQUJHB014973	LOC109408325
OG0010208	CQUJHB017178	LOC115256226
OG0010209	CQUJHB007295, CQUJHB012537	LOC115254264
OG0010211	CQUJHB001095	LOC109403258, LOC109403270, LOC109403275, LOC115253464
OG0010212	CQUJHB004311	LOC109622874
OG0010213	CQUJHB008546	LOC115254594
OG0010215	CQUJHB015968	LOC134291165, LOC134290818, LOC115265176, LOC134292204, LOC115264290
OG0010217	CQUJHB011889	LOC109400531
OG0010220	CQUJHB002879	LOC109416559
OG0010222	CQUJHB012306, CQUJHB005441, CQUJHB013982	LOC115258020, LOC109411523, LOC115256175
OG0010224	CQUJHB003185	LOC109433482
OG0010229	CQUJHB018343	LOC115266835
OG0010230	CQUJHB012527	LOC109399161
OG0010231	CQUJHB001898	LOC109430729
OG0010232	CQUJHB017879	LOC115254723
OG0010233	CQUJHB016300	LOC109417557
OG0010234	CQUJHB017037	LOC109425545
OG0010237	CQUJHB005399	LOC115254076
OG0010238	CQUJHB010455	LOC134283985
OG0010239	CQUJHB005187	LOC134286441, LOC134284791, LOC115257701, LOC134284790, LOC115269642
OG0010240	CQUJHB009084	LOC109411974
OG0010241	CQUJHB008135	LOC109430419
OG0010242	CQUJHB002776	LOC109416840
OG0010245	CQUJHB012209	LOC115256527
OG0010246	CQUJHB017951	LOC109404777
OG0010247	CQUJHB015194	LOC109420584
OG0010248	CQUJHB012238	LOC109428424, LOC109420056, LOC134287063, LOC109420055
OG0010252	CQUJHB010829	LOC109398362
OG0010257	CQUJHB015686	LOC109406493
OG0010258	CQUJHB002865	LOC109407941
OG0010259	CQUJHB012016, CQUJHB010537	LOC115267960, LOC109408064, LOC109427713, LOC115267351, LOC109433293
