Orthogroup	CquinquefasciatusJHB2020	AstephensiUCISS2018
OG0009389	CQUJHB002249	ASTEI20_036994
OG0009390	CQUJHB006923	ASTEI20_045246
OG0009392	CQUJHB012519	ASTEI20_037858
OG0009394	CQUJHB013340	ASTEI20_036556
OG0009396	CQUJHB001133	ASTEI20_038036
OG0009397	CQUJHB011108	ASTEI20_037736
OG0009399	CQUJHB004248	ASTEI20_039591
OG0009400	CQUJHB014294	ASTEI20_036634
OG0009401	CQUJHB010839	ASTEI20_042821
OG0009402	CQUJHB006816	ASTEI20_041483
OG0009403	CQUJHB001467	ASTEI20_032963
OG0009404	CQUJHB006613	ASTEI20_035457
OG0009406	CQUJHB004932	ASTEI20_044166
OG0009407	CQUJHB008248	ASTEI20_039307
OG0009408	CQUJHB001826	ASTEI20_035689
OG0009410	CQUJHB001840	ASTEI20_036742
OG0009412	CQUJHB004497	ASTEI20_035144
OG0009414	CQUJHB005565	ASTEI20_039984
OG0009415	CQUJHB001014	ASTEI20_035328
OG0009416	CQUJHB012875	ASTEI20_036935
OG0009419	CQUJHB002026	ASTEI20_041529
OG0009420	CQUJHB015001	ASTEI20_042486
OG0009422	CQUJHB012433	ASTEI20_039479
OG0009424	CQUJHB006072	ASTEI20_037406
OG0009425	CQUJHB000310	ASTEI20_042448
OG0009426	CQUJHB008642	ASTEI20_044548
OG0009427	CQUJHB012248	ASTEI20_033114
OG0009429	CQUJHB018243	ASTEI20_038355
OG0009431	CQUJHB014576	ASTEI20_041309
OG0009432	CQUJHB016984	ASTEI20_045690
OG0009433	CQUJHB018279	ASTEI20_037048
OG0009434	CQUJHB004793	ASTEI20_044062, ASTEI20_043961
OG0009435	CQUJHB003483	ASTEI20_035637
OG0009436	CQUJHB008246	ASTEI20_041930
OG0009437	CQUJHB003338	ASTEI20_037121
OG0009439	CQUJHB017325	ASTEI20_041093
OG0009440	CQUJHB014355	ASTEI20_037000
OG0009441	CQUJHB015155	ASTEI20_043029
OG0009444	CQUJHB013668	ASTEI20_038722
OG0009445	CQUJHB001791	ASTEI20_034098
OG0009446	CQUJHB006234	ASTEI20_035236
OG0009447	CQUJHB010726	ASTEI20_043586
OG0009448	CQUJHB011825	ASTEI20_032076
OG0009449	CQUJHB008673	ASTEI20_040623
OG0009450	CQUJHB001374	ASTEI20_043814
OG0009451	CQUJHB010895	ASTEI20_037773
OG0009452	CQUJHB016006	ASTEI20_044574
OG0009454	CQUJHB005300	ASTEI20_035757
OG0009455	CQUJHB015990	ASTEI20_033679
OG0009456	CQUJHB009276	ASTEI20_040330
OG0009457	CQUJHB004224	ASTEI20_040863
OG0009459	CQUJHB009194	ASTEI20_046066
OG0009460	CQUJHB017066	ASTEI20_045104
OG0009461	CQUJHB014435	ASTEI20_042627
OG0009462	CQUJHB014621	ASTEI20_041153
OG0009463	CQUJHB013259	ASTEI20_042823
OG0009465	CQUJHB001852	ASTEI20_036095
OG0009466	CQUJHB000623	ASTEI20_039320
OG0009467	CQUJHB017345	ASTEI20_035151
OG0009468	CQUJHB015441	ASTEI20_040011
OG0009471	CQUJHB017970	ASTEI20_037432, ASTEI20_044347
OG0009472	CQUJHB013914	ASTEI20_036021
OG0009473	CQUJHB012074	ASTEI20_043760, ASTEI20_043204
OG0009474	CQUJHB015227	ASTEI20_043059
OG0009475	CQUJHB009034	ASTEI20_043660
OG0009476	CQUJHB005940	ASTEI20_039627
OG0009478	CQUJHB016077	ASTEI20_038897
OG0009479	CQUJHB009466	ASTEI20_045361
OG0009480	CQUJHB004790	ASTEI20_041210
OG0009481	CQUJHB008569	ASTEI20_045516
OG0009482	CQUJHB000999	ASTEI20_035024
OG0009483	CQUJHB003703	ASTEI20_039913
OG0009485	CQUJHB009781	ASTEI20_039771
OG0009486	CQUJHB004335	ASTEI20_035529
OG0009487	CQUJHB002113	ASTEI20_039917
OG0009489	CQUJHB008099	ASTEI20_034121
OG0009490	CQUJHB009588	ASTEI20_045790
OG0009491	CQUJHB007255	ASTEI20_043070
OG0009492	CQUJHB000023	ASTEI20_037206
OG0009493	CQUJHB006296	ASTEI20_041461
OG0009495	CQUJHB007659	ASTEI20_039170
OG0009497	CQUJHB015882	ASTEI20_039299
OG0009498	CQUJHB010962	ASTEI20_039820
OG0009499	CQUJHB005555	ASTEI20_038173
OG0009500	CQUJHB001137	ASTEI20_043343
OG0009501	CQUJHB003429	ASTEI20_034225
OG0009502	CQUJHB013410	ASTEI20_032639
OG0009503	CQUJHB001487	ASTEI20_030892
OG0009504	CQUJHB015838	ASTEI20_036651
OG0009506	CQUJHB004514	ASTEI20_038662
OG0009508	CQUJHB013491	ASTEI20_041091
OG0009509	CQUJHB017088	ASTEI20_038442
OG0009510	CQUJHB002241	ASTEI20_039233
OG0009512	CQUJHB000275	ASTEI20_042209
OG0009513	CQUJHB015625	ASTEI20_041280
OG0009514	CQUJHB010567	ASTEI20_036098
OG0009516	CQUJHB002930	ASTEI20_033061
OG0009518	CQUJHB012515	ASTEI20_045606
OG0009519	CQUJHB002283	ASTEI20_035060
OG0009520	CQUJHB012958	ASTEI20_042686
OG0009521	CQUJHB004597	ASTEI20_045807
OG0009522	CQUJHB006493	ASTEI20_044709
OG0009524	CQUJHB016073	ASTEI20_039475
OG0009525	CQUJHB004214	ASTEI20_033346
OG0009527	CQUJHB011176	ASTEI20_034527
OG0009529	CQUJHB014815	ASTEI20_033015
OG0009530	CQUJHB000986	ASTEI20_039270
OG0009531	CQUJHB017150	ASTEI20_033033
OG0009532	CQUJHB001232	ASTEI20_037423
OG0009533	CQUJHB015730	ASTEI20_034736
OG0009534	CQUJHB004104	ASTEI20_039517
OG0009536	CQUJHB017595	ASTEI20_040134
OG0009537	CQUJHB008258	ASTEI20_040381
OG0009538	CQUJHB011884	ASTEI20_031689
OG0009539	CQUJHB001261	ASTEI20_039836
OG0009540	CQUJHB001115	ASTEI20_034093
OG0009542	CQUJHB011822	ASTEI20_045674
OG0009543	CQUJHB002310	ASTEI20_044025
OG0009547	CQUJHB015150	ASTEI20_039260
OG0009549	CQUJHB015133	ASTEI20_042912
OG0009550	CQUJHB008622	ASTEI20_040888
OG0009552	CQUJHB017449	ASTEI20_036416
OG0009554	CQUJHB004026	ASTEI20_035314, ASTEI20_040149
OG0009555	CQUJHB004453	ASTEI20_039003
OG0009556	CQUJHB005303	ASTEI20_030996
OG0009557	CQUJHB006025	ASTEI20_042184
OG0009558	CQUJHB016887	ASTEI20_039531
OG0009559	CQUJHB011604	ASTEI20_040188
OG0009560	CQUJHB017210	ASTEI20_036109
OG0009561	CQUJHB016524	ASTEI20_043860
OG0009562	CQUJHB001226	ASTEI20_043308
OG0009563	CQUJHB014162	ASTEI20_044364
OG0009565	CQUJHB009195	ASTEI20_031211
OG0009566	CQUJHB000525	ASTEI20_032469
OG0009567	CQUJHB011921	ASTEI20_034174
OG0009568	CQUJHB003994	ASTEI20_038153
OG0009569	CQUJHB008610	ASTEI20_043298
OG0009570	CQUJHB013573	ASTEI20_031299
OG0009571	CQUJHB010239	ASTEI20_032237
OG0009572	CQUJHB017001	ASTEI20_033942
OG0009573	CQUJHB007262	ASTEI20_045400
OG0009575	CQUJHB015076	ASTEI20_043982
OG0009576	CQUJHB015537	ASTEI20_031377
OG0009578	CQUJHB013438	ASTEI20_037690
OG0009580	CQUJHB009337	ASTEI20_038572
OG0009581	CQUJHB015493	ASTEI20_034131
OG0009582	CQUJHB001810	ASTEI20_039229
OG0009583	CQUJHB000938	ASTEI20_037632
OG0009584	CQUJHB006855	ASTEI20_038457
OG0009588	CQUJHB012086	ASTEI20_044697
OG0009590	CQUJHB003912	ASTEI20_034391
OG0009591	CQUJHB007841	ASTEI20_036193
OG0009592	CQUJHB006726	ASTEI20_046069
OG0009593	CQUJHB005285	ASTEI20_032590
OG0009595	CQUJHB016038	ASTEI20_038249
OG0009596	CQUJHB005061	ASTEI20_045699
OG0009597	CQUJHB001508	ASTEI20_037194
OG0009598	CQUJHB018195	ASTEI20_036219
OG0009599	CQUJHB010393	ASTEI20_034588
OG0009600	CQUJHB017505	ASTEI20_044356
OG0009601	CQUJHB003128	ASTEI20_041080
OG0009602	CQUJHB009154	ASTEI20_034243
OG0009603	CQUJHB004649	ASTEI20_033637
OG0009604	CQUJHB015429	ASTEI20_043749
OG0009605	CQUJHB014407	ASTEI20_043546
OG0009606	CQUJHB005552	ASTEI20_038248
OG0009607	CQUJHB016766	ASTEI20_032919
OG0009608	CQUJHB012629	ASTEI20_042903
OG0009610	CQUJHB008021	ASTEI20_035012
OG0009611	CQUJHB003187	ASTEI20_033863
OG0009612	CQUJHB017844	ASTEI20_031714
OG0009613	CQUJHB010209	ASTEI20_030818
OG0009614	CQUJHB012718	ASTEI20_037397
OG0009615	CQUJHB013241	ASTEI20_039626
OG0009616	CQUJHB015140	ASTEI20_042446
OG0009617	CQUJHB000304	ASTEI20_042131
OG0009620	CQUJHB002567	ASTEI20_038378
OG0009621	CQUJHB016447	ASTEI20_032652
OG0009622	CQUJHB001128	ASTEI20_040958
OG0009623	CQUJHB003008	ASTEI20_034794
OG0009624	CQUJHB005446	ASTEI20_033424
OG0009625	CQUJHB014573	ASTEI20_038220
OG0009626	CQUJHB006530	ASTEI20_035553
OG0009629	CQUJHB015042	ASTEI20_036467
OG0009630	CQUJHB003217	ASTEI20_034419
OG0009632	CQUJHB003767	ASTEI20_036112
OG0009633	CQUJHB018017	ASTEI20_036162
OG0009634	CQUJHB016061	ASTEI20_033032
OG0009635	CQUJHB017171	ASTEI20_036583
OG0009636	CQUJHB004380	ASTEI20_031496
OG0009641	CQUJHB008211	ASTEI20_034272
OG0009642	CQUJHB020340	ASTEI20_032835
OG0009644	CQUJHB005819	ASTEI20_042809
OG0009645	CQUJHB008677	ASTEI20_046108
OG0009647	CQUJHB000296	ASTEI20_034425
OG0009648	CQUJHB016631	ASTEI20_034685
OG0009651	CQUJHB005933	ASTEI20_036078
OG0009652	CQUJHB018286	ASTEI20_041807
OG0009653	CQUJHB012072	ASTEI20_031035
OG0009654	CQUJHB000866	ASTEI20_037109
OG0009655	CQUJHB008287	ASTEI20_034399
OG0009656	CQUJHB010540	ASTEI20_039186
OG0009657	CQUJHB016481	ASTEI20_031343
OG0009658	CQUJHB009448	ASTEI20_032229
OG0009660	CQUJHB016295	ASTEI20_038256
OG0009661	CQUJHB007869	ASTEI20_039508
OG0009662	CQUJHB001528	ASTEI20_041550
OG0009663	CQUJHB006721	ASTEI20_035219
OG0009664	CQUJHB009782	ASTEI20_043935
OG0009665	CQUJHB006971	ASTEI20_043321
OG0009666	CQUJHB018018	ASTEI20_032178
OG0009668	CQUJHB008718	ASTEI20_038955
OG0009669	CQUJHB015164	ASTEI20_042998
OG0009671	CQUJHB013440	ASTEI20_034742
OG0009672	CQUJHB014090	ASTEI20_044638
OG0009676	CQUJHB002163	ASTEI20_036753
OG0009677	CQUJHB009388	ASTEI20_040746, ASTEI20_046095
OG0009678	CQUJHB016967	ASTEI20_042253
OG0009679	CQUJHB014024	ASTEI20_033983
OG0009680	CQUJHB005402	ASTEI20_039545
OG0009681	CQUJHB011891	ASTEI20_036406
OG0009682	CQUJHB009923	ASTEI20_043274
OG0009683	CQUJHB007402	ASTEI20_044360
OG0009685	CQUJHB015588	ASTEI20_036747
OG0009686	CQUJHB010201	ASTEI20_038045, ASTEI20_038330
OG0009687	CQUJHB011723	ASTEI20_039782
OG0009688	CQUJHB002916	ASTEI20_035712
OG0009690	CQUJHB000818	ASTEI20_044615
OG0009693	CQUJHB002942	ASTEI20_036540
OG0009694	CQUJHB016606	ASTEI20_033626
OG0009695	CQUJHB017502	ASTEI20_031121
OG0009696	CQUJHB009991	ASTEI20_037774
OG0009697	CQUJHB003129	ASTEI20_043722
OG0009698	CQUJHB012338	ASTEI20_036649
OG0009699	CQUJHB004273	ASTEI20_031763
OG0009700	CQUJHB016222	ASTEI20_034040
OG0009701	CQUJHB008127	ASTEI20_035956
OG0009703	CQUJHB014855	ASTEI20_038035
OG0009704	CQUJHB006821	ASTEI20_039153
OG0009705	CQUJHB010949	ASTEI20_040257
OG0009706	CQUJHB013610	ASTEI20_033196
OG0009707	CQUJHB009610	ASTEI20_043090
OG0009708	CQUJHB008239	ASTEI20_045291
OG0009711	CQUJHB016801	ASTEI20_044247
OG0009712	CQUJHB015059	ASTEI20_039140
OG0009713	CQUJHB015135	ASTEI20_034539
OG0009714	CQUJHB011958	ASTEI20_038759
OG0009715	CQUJHB011002	ASTEI20_041378
OG0009716	CQUJHB005216	ASTEI20_041017
OG0009718	CQUJHB018346	ASTEI20_035389
OG0009720	CQUJHB011083	ASTEI20_039493
OG0009721	CQUJHB012893	ASTEI20_038208
OG0009722	CQUJHB009990	ASTEI20_030932
OG0009724	CQUJHB004621	ASTEI20_034157
OG0009725	CQUJHB007344	ASTEI20_042032
OG0009726	CQUJHB013684	ASTEI20_044710
OG0009727	CQUJHB016098	ASTEI20_045490
OG0009728	CQUJHB007117	ASTEI20_031024
OG0009729	CQUJHB017880	ASTEI20_032685
OG0009730	CQUJHB014633	ASTEI20_043300
OG0009731	CQUJHB000432	ASTEI20_032438
OG0009732	CQUJHB006869	ASTEI20_039796
OG0009733	CQUJHB014471	ASTEI20_044097
OG0009734	CQUJHB003664	ASTEI20_034204
OG0009735	CQUJHB006301	ASTEI20_040518
OG0009737	CQUJHB009014	ASTEI20_045495
OG0009741	CQUJHB015020	ASTEI20_044316, ASTEI20_038749
OG0009742	CQUJHB011104	ASTEI20_034201
OG0009743	CQUJHB002090	ASTEI20_038430
OG0009744	CQUJHB000402	ASTEI20_042594
OG0009745	CQUJHB012729	ASTEI20_038546
OG0009746	CQUJHB001185	ASTEI20_032211
OG0009747	CQUJHB010865	ASTEI20_045256
OG0009749	CQUJHB015586	ASTEI20_038056
OG0009750	CQUJHB003204	ASTEI20_043636
OG0009752	CQUJHB010282	ASTEI20_032635
OG0009753	CQUJHB009176	ASTEI20_044740
OG0009754	CQUJHB010033	ASTEI20_031820
OG0009755	CQUJHB011868	ASTEI20_045944
OG0009756	CQUJHB012037	ASTEI20_035168
OG0009757	CQUJHB011492	ASTEI20_035341
OG0009758	CQUJHB015033	ASTEI20_046099
OG0009759	CQUJHB000931	ASTEI20_043219
OG0009760	CQUJHB012434	ASTEI20_041869
OG0009761	CQUJHB003651	ASTEI20_039685
OG0009762	CQUJHB004078	ASTEI20_035473
OG0009763	CQUJHB012652	ASTEI20_036414
OG0009764	CQUJHB009094	ASTEI20_043035
OG0009765	CQUJHB008097	ASTEI20_041044
OG0009766	CQUJHB009168	ASTEI20_040582
OG0009767	CQUJHB007043	ASTEI20_034362
OG0009768	CQUJHB013079	ASTEI20_039655
OG0009769	CQUJHB005186	ASTEI20_034949
OG0009771	CQUJHB003517	ASTEI20_045712
OG0009772	CQUJHB018320	ASTEI20_042012
OG0009773	CQUJHB003720	ASTEI20_038840
OG0009774	CQUJHB000280	ASTEI20_032209
OG0009775	CQUJHB010505	ASTEI20_039420
OG0009776	CQUJHB010261	ASTEI20_039008
OG0009777	CQUJHB007037	ASTEI20_044236
OG0009778	CQUJHB010927	ASTEI20_032622
OG0009779	CQUJHB000165	ASTEI20_039970
OG0009780	CQUJHB011059	ASTEI20_042649
OG0009781	CQUJHB010379	ASTEI20_032653
OG0009782	CQUJHB008708	ASTEI20_040909
OG0009783	CQUJHB018071	ASTEI20_041388
OG0009784	CQUJHB006176	ASTEI20_039376
OG0009785	CQUJHB003998	ASTEI20_036933
OG0009786	CQUJHB013265	ASTEI20_043643
OG0009787	CQUJHB013269	ASTEI20_035262
OG0009788	CQUJHB002370	ASTEI20_034218
OG0009790	CQUJHB010108	ASTEI20_033116
OG0009792	CQUJHB015403	ASTEI20_034376
OG0009793	CQUJHB015732	ASTEI20_034505
OG0009794	CQUJHB004647	ASTEI20_042556
OG0009795	CQUJHB009950	ASTEI20_040456, ASTEI20_037307
OG0009798	CQUJHB003525	ASTEI20_037927
OG0009800	CQUJHB008080	ASTEI20_045470
OG0009801	CQUJHB018380	ASTEI20_031671
OG0009802	CQUJHB001820	ASTEI20_044235
OG0009804	CQUJHB002442	ASTEI20_037725
OG0009805	CQUJHB016577	ASTEI20_045872
OG0009806	CQUJHB011112	ASTEI20_032949
OG0009812	CQUJHB009542	ASTEI20_044023
OG0009813	CQUJHB011794	ASTEI20_032795
OG0009814	CQUJHB008633	ASTEI20_042957
OG0009816	CQUJHB016915	ASTEI20_039049
OG0009817	CQUJHB013083	ASTEI20_040424
OG0009818	CQUJHB017145	ASTEI20_040482
OG0009819	CQUJHB001009	ASTEI20_040772
OG0009821	CQUJHB010138	ASTEI20_036607
OG0009824	CQUJHB001223, CQUJHB003259	ASTEI20_039340
OG0009826	CQUJHB008838	ASTEI20_042334
OG0009829	CQUJHB018338	ASTEI20_044458
OG0009831	CQUJHB009965	ASTEI20_044076
OG0009833	CQUJHB001961	ASTEI20_043296
OG0009835	CQUJHB012041	ASTEI20_034634
OG0009836	CQUJHB007260	ASTEI20_031463
OG0009837	CQUJHB009284	ASTEI20_032970
OG0009838	CQUJHB013683	ASTEI20_045430
OG0009841	CQUJHB006731	ASTEI20_040073
OG0009842	CQUJHB001553	ASTEI20_041131
OG0009843	CQUJHB015114	ASTEI20_036015
OG0009844	CQUJHB000440	ASTEI20_039342
OG0009846	CQUJHB016200	ASTEI20_035441
OG0009847	CQUJHB004891	ASTEI20_044322
OG0009854	CQUJHB006918	ASTEI20_031916
OG0009855	CQUJHB000648	ASTEI20_043653
OG0009856	CQUJHB003200	ASTEI20_032414
OG0009857	CQUJHB004099	ASTEI20_040902
OG0009859	CQUJHB015560	ASTEI20_036132
OG0009861	CQUJHB010385	ASTEI20_041156
OG0009862	CQUJHB018397	ASTEI20_031193
OG0009865	CQUJHB000404	ASTEI20_030980
OG0009867	CQUJHB016361	ASTEI20_035119
OG0009868	CQUJHB001697	ASTEI20_042697
OG0009871	CQUJHB016677	ASTEI20_044993
OG0009872	CQUJHB001376	ASTEI20_044799
OG0009874	CQUJHB010676	ASTEI20_033073
OG0009875	CQUJHB013253	ASTEI20_039776
OG0009876	CQUJHB003581	ASTEI20_040799
OG0009877	CQUJHB002169	ASTEI20_046023
OG0009878	CQUJHB013956	ASTEI20_035563
OG0009880	CQUJHB003442	ASTEI20_034464
OG0009881	CQUJHB017516	ASTEI20_041189
OG0009882	CQUJHB013886	ASTEI20_034116
OG0009884	CQUJHB012492	ASTEI20_039104
OG0009885	CQUJHB003714	ASTEI20_030941
OG0009886	CQUJHB007615	ASTEI20_033282
OG0009888	CQUJHB001007	ASTEI20_034281
OG0009889	CQUJHB013534	ASTEI20_044329
OG0009890	CQUJHB011009	ASTEI20_040354
OG0009891	CQUJHB004505	ASTEI20_038804
OG0009892	CQUJHB004573	ASTEI20_036419
OG0009893	CQUJHB014174	ASTEI20_035789
OG0009895	CQUJHB006527	ASTEI20_046002
OG0009896	CQUJHB008371, CQUJHB008337, CQUJHB002977	ASTEI20_043987
OG0009898	CQUJHB016950	ASTEI20_035164
OG0009899	CQUJHB002814	ASTEI20_041297
OG0009900	CQUJHB004372	ASTEI20_037412
OG0009902	CQUJHB016046	ASTEI20_045332
OG0009903	CQUJHB011882	ASTEI20_038834
OG0009904	CQUJHB010019	ASTEI20_042441
OG0009906	CQUJHB002831	ASTEI20_040282
OG0009907	CQUJHB007596	ASTEI20_036657
OG0009908	CQUJHB016727	ASTEI20_032960
OG0009910	CQUJHB005705	ASTEI20_041684
OG0009912	CQUJHB014504	ASTEI20_034319
OG0009914	CQUJHB006113	ASTEI20_043896
OG0009915	CQUJHB006653	ASTEI20_032955
OG0009918	CQUJHB014962	ASTEI20_044860
OG0009919	CQUJHB004873	ASTEI20_031147
OG0009923	CQUJHB006556	ASTEI20_041605
OG0009925	CQUJHB003750	ASTEI20_031729
OG0009927	CQUJHB007673	ASTEI20_035620
OG0009928	CQUJHB006559	ASTEI20_031240
OG0009930	CQUJHB016054	ASTEI20_033890
OG0009931	CQUJHB005398	ASTEI20_033649
OG0009934	CQUJHB015582	ASTEI20_040835
OG0009939	CQUJHB007122	ASTEI20_044417
OG0009941	CQUJHB010913	ASTEI20_043639
OG0009949	CQUJHB002617, CQUJHB011933	ASTEI20_035958
OG0009952	CQUJHB000012, CQUJHB003965, CQUJHB000863, CQUJHB010037	ASTEI20_042440
OG0009953	CQUJHB000720	ASTEI20_044158
OG0009954	CQUJHB010125	ASTEI20_039883
OG0009955	CQUJHB001984, CQUJHB000137, CQUJHB011561	ASTEI20_032517, ASTEI20_044111
OG0009958	CQUJHB006454	ASTEI20_040917
OG0009960	CQUJHB003882	ASTEI20_036381
OG0009961	CQUJHB018298, CQUJHB014304	ASTEI20_039915
OG0009962	CQUJHB012606	ASTEI20_036061
OG0009965	CQUJHB014570	ASTEI20_036914
OG0009967	CQUJHB007674	ASTEI20_045615
OG0009970	CQUJHB006585	ASTEI20_042797
OG0009971	CQUJHB001266, CQUJHB004137, CQUJHB012671	ASTEI20_043970
OG0009974	CQUJHB004051, CQUJHB008566	ASTEI20_032853
OG0009975	CQUJHB005709, CQUJHB014558	ASTEI20_040286
OG0009979	CQUJHB003013	ASTEI20_043686
OG0009980	CQUJHB014446	ASTEI20_045375, ASTEI20_045915
OG0009985	CQUJHB006464	ASTEI20_045908
OG0009989	CQUJHB001465	ASTEI20_030823
OG0010020	CQUJHB017775	ASTEI20_043519
OG0010021	CQUJHB000011	ASTEI20_039983
OG0010022	CQUJHB017201	ASTEI20_042861
OG0010025	CQUJHB014989	ASTEI20_040927
OG0010026	CQUJHB015505	ASTEI20_038141
OG0010027	CQUJHB016485	ASTEI20_044547
OG0010028	CQUJHB010388	ASTEI20_033063
OG0010030	CQUJHB004487	ASTEI20_043103
OG0010031	CQUJHB017091	ASTEI20_045753
OG0010034	CQUJHB015384	ASTEI20_037643
OG0010035	CQUJHB018313	ASTEI20_037974
OG0010036	CQUJHB017508	ASTEI20_041639
OG0010038	CQUJHB013461	ASTEI20_033158
OG0010039	CQUJHB012073	ASTEI20_037455
OG0010041	CQUJHB006073	ASTEI20_031665
OG0010042	CQUJHB002570	ASTEI20_032651
OG0010045	CQUJHB011951	ASTEI20_037904
OG0010046	CQUJHB010054	ASTEI20_041767
OG0010051	CQUJHB012467	ASTEI20_045379
OG0010052	CQUJHB010390	ASTEI20_040107
OG0010053	CQUJHB006602	ASTEI20_035760
OG0010061	CQUJHB003493	ASTEI20_044029
OG0010062	CQUJHB006074	ASTEI20_045066
OG0010063	CQUJHB017515	ASTEI20_044181
OG0010065	CQUJHB005159	ASTEI20_041612
OG0010066	CQUJHB012311	ASTEI20_038560
OG0010069	CQUJHB007557	ASTEI20_035032
OG0010071	CQUJHB008221	ASTEI20_035097
OG0010075	CQUJHB001373	ASTEI20_042678
OG0010076	CQUJHB006710	ASTEI20_033599
OG0010077	CQUJHB006635	ASTEI20_031891
OG0010078	CQUJHB000967	ASTEI20_039494
OG0010079	CQUJHB013236	ASTEI20_035172
OG0010080	CQUJHB014764	ASTEI20_038165
OG0010081	CQUJHB015519	ASTEI20_030827
OG0010082	CQUJHB000185	ASTEI20_035147
OG0010083	CQUJHB004186	ASTEI20_033917
OG0010087	CQUJHB002428	ASTEI20_033780
OG0010089	CQUJHB009612	ASTEI20_033905
OG0010090	CQUJHB011620	ASTEI20_043100
OG0010091	CQUJHB015255	ASTEI20_043611
OG0010092	CQUJHB013921	ASTEI20_035597
OG0010094	CQUJHB013442	ASTEI20_041736
OG0010095	CQUJHB012071	ASTEI20_044483
OG0010100	CQUJHB008597	ASTEI20_038859
OG0010101	CQUJHB010168	ASTEI20_035693
OG0010104	CQUJHB010898	ASTEI20_036609
OG0010106	CQUJHB008976	ASTEI20_033978
OG0010107	CQUJHB003248	ASTEI20_042493
OG0010109	CQUJHB013599	ASTEI20_037914
OG0010110	CQUJHB003974	ASTEI20_033895
OG0010111	CQUJHB015197	ASTEI20_038236
OG0010113	CQUJHB014685	ASTEI20_036636
OG0010114	CQUJHB003810	ASTEI20_039951
OG0010115	CQUJHB011718	ASTEI20_043514
OG0010116	CQUJHB009114	ASTEI20_040710
OG0010119	CQUJHB006186	ASTEI20_031033
OG0010120	CQUJHB017945	ASTEI20_035472
OG0010123	CQUJHB005803	ASTEI20_042116
OG0010125	CQUJHB017805	ASTEI20_040766
OG0010127	CQUJHB003967	ASTEI20_045402
OG0010129	CQUJHB010790	ASTEI20_043959
OG0010138	CQUJHB006732	ASTEI20_036683
OG0010139	CQUJHB010581	ASTEI20_043742
OG0010140	CQUJHB016698	ASTEI20_035411
OG0010141	CQUJHB007859	ASTEI20_045530
OG0010142	CQUJHB004667	ASTEI20_033400
OG0010146	CQUJHB016285	ASTEI20_042217
OG0010147	CQUJHB001410	ASTEI20_037952
OG0010148	CQUJHB007758	ASTEI20_037028
OG0010149	CQUJHB007190	ASTEI20_032147
OG0010154	CQUJHB013195	ASTEI20_035721
OG0010160	CQUJHB000698	ASTEI20_034503
OG0010161	CQUJHB004064	ASTEI20_036342
OG0010163	CQUJHB001200	ASTEI20_041773
OG0010165	CQUJHB006687	ASTEI20_037587
OG0010166	CQUJHB012600	ASTEI20_044911
OG0010167	CQUJHB013628	ASTEI20_037292
OG0010169	CQUJHB018200	ASTEI20_033093
OG0010171	CQUJHB005400	ASTEI20_036004
OG0010174	CQUJHB002696	ASTEI20_045367
OG0010176	CQUJHB001548	ASTEI20_037442
OG0010177	CQUJHB002287	ASTEI20_045445
OG0010178	CQUJHB003485	ASTEI20_041707
OG0010182	CQUJHB009265	ASTEI20_039339
OG0010185	CQUJHB004787	ASTEI20_037898
OG0010193	CQUJHB011978, CQUJHB014922	ASTEI20MT_ND6
OG0010194	CQUJHB013289	ASTEI20_038559
OG0010195	CQUJHB009568	ASTEI20_040468
OG0010196	CQUJHB008502	ASTEI20_043944
OG0010203	CQUJHB000070	ASTEI20_039621
OG0010205	CQUJHB003815	ASTEI20_037529
OG0010207	CQUJHB014973	ASTEI20_033017
OG0010208	CQUJHB017178	ASTEI20_035406
OG0010212	CQUJHB004311	ASTEI20_042021
OG0010213	CQUJHB008546	ASTEI20_039312
OG0010214	CQUJHB016418	ASTEI20_041201
OG0010217	CQUJHB011889	ASTEI20_039133
OG0010220	CQUJHB002879	ASTEI20_044943
OG0010224	CQUJHB003185	ASTEI20_040525
OG0010229	CQUJHB018343	ASTEI20_037930
OG0010230	CQUJHB012527	ASTEI20_044254
OG0010231	CQUJHB001898	ASTEI20_035160
OG0010232	CQUJHB017879	ASTEI20_042106
OG0010234	CQUJHB017037	ASTEI20_045018
OG0010235	CQUJHB015273	ASTEI20_038921
OG0010237	CQUJHB005399	ASTEI20_035795
OG0010238	CQUJHB010455	ASTEI20_034065
OG0010240	CQUJHB009084	ASTEI20_031526
OG0010241	CQUJHB008135	ASTEI20_042869
OG0010242	CQUJHB002776	ASTEI20_046135
OG0010246	CQUJHB017951	ASTEI20_036410
OG0010247	CQUJHB015194	ASTEI20_039625
OG0010252	CQUJHB010829	ASTEI20_045064
OG0010257	CQUJHB015686	ASTEI20_040977
OG0010258	CQUJHB002865	ASTEI20_033655
OG0010263	CQUJHB007008	ASTEI20_039781
OG0010270	CQUJHB011387	ASTEI20_031000
OG0010273	CQUJHB017095	ASTEI20_033335
OG0010280	CQUJHB009350	ASTEI20_035213
OG0010301	CQUJHB006287	ASTEI20_036241
OG0010304	CQUJHB009760	ASTEI20_035090, ASTEI20_035065
OG0010307	CQUJHB014994	ASTEI20_036398
OG0010309	CQUJHB013400	ASTEI20_034052
OG0010317	CQUJHB015393	ASTEI20_044453
OG0010325	CQUJHB016484	ASTEI20_043413
OG0010326	CQUJHB002235	ASTEI20_038826
OG0010331	CQUJHB007985	ASTEI20_037152
