Orthogroup	CquinquefasciatusJHB2020	AaegyptiLVP_AGWG
OG0009177	CQUJHB013441	AAEL023907
OG0009178	CQUJHB013872	AAEL023913
OG0009179	CQUJHB005429	AAEL023945
OG0009180	CQUJHB000654	AAEL023983
OG0009183	CQUJHB003310	AAEL024012
OG0009184	CQUJHB012987	AAEL024063
OG0009185	CQUJHB002921	AAEL024064
OG0009188	CQUJHB013353	AAEL024106
OG0009189	CQUJHB002726	AAEL024222
OG0009190	CQUJHB002900	AAEL024295
OG0009192	CQUJHB001858	AAEL024362
OG0009193	CQUJHB008478	AAEL024421
OG0009195	CQUJHB006052	AAEL027988, AAEL024463
OG0009196	CQUJHB012396	AAEL024504
OG0009197	CQUJHB010686	AAEL024528
OG0009198	CQUJHB014055	AAEL024549
OG0009199	CQUJHB007440	AAEL024628
OG0009200	CQUJHB002642	AAEL024669
OG0009201	CQUJHB000050	AAEL024714
OG0009202	CQUJHB001150	AAEL024984
OG0009203	CQUJHB005287	AAEL025019
OG0009204	CQUJHB018135	AAEL025086
OG0009205	CQUJHB003424	AAEL025109
OG0009206	CQUJHB016691	AAEL025123
OG0009207	CQUJHB013814	AAEL025164
OG0009209	CQUJHB015900	AAEL025226
OG0009210	CQUJHB001408	AAEL025232
OG0009211	CQUJHB012051	AAEL025238
OG0009212	CQUJHB016437	AAEL025248
OG0009213	CQUJHB008527	AAEL025250
OG0009214	CQUJHB006867	AAEL025281
OG0009215	CQUJHB011440	AAEL025311
OG0009216	CQUJHB000684	AAEL025380
OG0009217	CQUJHB016024	AAEL025438
OG0009218	CQUJHB003309	AAEL025477
OG0009219	CQUJHB016940	AAEL025525
OG0009220	CQUJHB009204	AAEL025555
OG0009222	CQUJHB015024	AAEL025729
OG0009223	CQUJHB001724	AAEL025750
OG0009224	CQUJHB017231	AAEL025807
OG0009225	CQUJHB004494	AAEL025809
OG0009226	CQUJHB010070	AAEL025815
OG0009227	CQUJHB000589	AAEL025845
OG0009228	CQUJHB001992	AAEL025868
OG0009229	CQUJHB007029	AAEL025929
OG0009230	CQUJHB011311	AAEL025979
OG0009231	CQUJHB014386	AAEL026004
OG0009232	CQUJHB011795	AAEL026028
OG0009233	CQUJHB016055	AAEL026038
OG0009234	CQUJHB002823	AAEL026093
OG0009235	CQUJHB018137	AAEL026109
OG0009236	CQUJHB012163	AAEL026128
OG0009237	CQUJHB001355	AAEL026160
OG0009238	CQUJHB012273	AAEL026330
OG0009239	CQUJHB006647	AAEL026367
OG0009240	CQUJHB009239	AAEL026382
OG0009241	CQUJHB009905	AAEL026406
OG0009242	CQUJHB004054	AAEL026415
OG0009243	CQUJHB006639	AAEL026432
OG0009244	CQUJHB007393	AAEL026461
OG0009245	CQUJHB004034	AAEL026468
OG0009246	CQUJHB000313	AAEL026490
OG0009248	CQUJHB002436	AAEL026501
OG0009249	CQUJHB006105	AAEL026514
OG0009251	CQUJHB000865	AAEL026522
OG0009252	CQUJHB004339	AAEL026548
OG0009253	CQUJHB017900	AAEL026608
OG0009254	CQUJHB017327	AAEL026727
OG0009255	CQUJHB012798	AAEL026736
OG0009256	CQUJHB004275, CQUJHB002293, CQUJHB015320	AAEL026744
OG0009257	CQUJHB015611	AAEL026825
OG0009258	CQUJHB005243	AAEL026862
OG0009260	CQUJHB004641	AAEL026906
OG0009262	CQUJHB011443	AAEL027078
OG0009265	CQUJHB017371	AAEL027264
OG0009266	CQUJHB007928	AAEL027343
OG0009268	CQUJHB006475	AAEL027399
OG0009270	CQUJHB007537	AAEL027541
OG0009272	CQUJHB014533	AAEL027571
OG0009273	CQUJHB004388	AAEL027585
OG0009275	CQUJHB009314	AAEL027611
OG0009276	CQUJHB017338	AAEL027651
OG0009277	CQUJHB011991	AAEL027675
OG0009278	CQUJHB010679	AAEL027686
OG0009280	CQUJHB014594	AAEL027767, AAEL027934
OG0009281	CQUJHB001314	AAEL027798
OG0009282	CQUJHB007954	AAEL027809
OG0009283	CQUJHB011911	AAEL027814
OG0009284	CQUJHB011864	AAEL027864
OG0009285	CQUJHB008552	AAEL027869
OG0009286	CQUJHB015247	AAEL027949
OG0009287	CQUJHB006449	AAEL027977
OG0009289	CQUJHB016732	AAEL028086
OG0009290	CQUJHB004291	AAEL028092
OG0009291	CQUJHB008508	AAEL028094
OG0009292	CQUJHB011503	AAEL028101
OG0009293	CQUJHB015727	AAEL028180
OG0009294	CQUJHB014053	AAEL028221
OG0009295	CQUJHB004164	AAEL028237
OG0009296	CQUJHB014305	AAEL028247
OG0009298	CQUJHB009631	AAEL029102
OG0009299	CQUJHB018324	AAEL029117
OG0009387	CQUJHB001483	AAEL000021
OG0009388	CQUJHB009688	AAEL000026
OG0009389	CQUJHB002249	AAEL000101
OG0009390	CQUJHB006923	AAEL000163
OG0009391	CQUJHB017806	AAEL000166
OG0009392	CQUJHB012519	AAEL000172
OG0009394	CQUJHB013340	AAEL000219
OG0009395	CQUJHB002975	AAEL000238
OG0009396	CQUJHB001133	AAEL000251
OG0009397	CQUJHB011108	AAEL000281
OG0009399	CQUJHB004248	AAEL000311
OG0009400	CQUJHB014294	AAEL000431
OG0009401	CQUJHB010839	AAEL000436
OG0009402	CQUJHB006816	AAEL000459, AAEL021314
OG0009403	CQUJHB001467	AAEL000469
OG0009404	CQUJHB006613	AAEL000495
OG0009406	CQUJHB004932	AAEL000561
OG0009407	CQUJHB008248	AAEL000566
OG0009408	CQUJHB001826	AAEL000585
OG0009410	CQUJHB001840	AAEL000645
OG0009411	CQUJHB000837	AAEL000649
OG0009412	CQUJHB004497	AAEL000679
OG0009413	CQUJHB001045	AAEL000683
OG0009414	CQUJHB005565	AAEL000687
OG0009415	CQUJHB001014	AAEL000713
OG0009416	CQUJHB012875	AAEL000809
OG0009417	CQUJHB001777	AAEL000836
OG0009419	CQUJHB002026	AAEL000941
OG0009420	CQUJHB015001	AAEL000943
OG0009422	CQUJHB012433	AAEL001080
OG0009424	CQUJHB006072	AAEL001134
OG0009425	CQUJHB000310	AAEL001140
OG0009426	CQUJHB008642	AAEL001202
OG0009427	CQUJHB012248	AAEL001250
OG0009428	CQUJHB016167	AAEL001287
OG0009428	CQUJHB002678, CQUJHB009264, CQUJHB005171	AAEL001306
OG0009429	CQUJHB018243	AAEL001314
OG0009430	CQUJHB009405	AAEL001328
OG0009431	CQUJHB014576	AAEL001420
OG0009432	CQUJHB016984	AAEL001515
OG0009433	CQUJHB018279	AAEL001564
OG0009434	CQUJHB004793	AAEL001568
OG0009435	CQUJHB003483	AAEL001569
OG0009436	CQUJHB008246	AAEL001577
OG0009437	CQUJHB003338	AAEL001587
OG0009439	CQUJHB017325	AAEL001631
OG0009440	CQUJHB014355	AAEL001639
OG0009441	CQUJHB015155	AAEL001644
OG0009442	CQUJHB002788	AAEL001666
OG0009443	CQUJHB014952	AAEL001685
OG0009444	CQUJHB013668	AAEL001690
OG0009445	CQUJHB001791	AAEL001705
OG0009446	CQUJHB006234	AAEL001730
OG0009447	CQUJHB010726	AAEL001789
OG0009448	CQUJHB011825	AAEL001826
OG0009449	CQUJHB008673	AAEL001838
OG0009450	CQUJHB001374	AAEL001891
OG0009451	CQUJHB010895	AAEL001958
OG0009452	CQUJHB016006	AAEL001972
OG0009454	CQUJHB005300	AAEL002065
OG0009455	CQUJHB015990	AAEL002088
OG0009456	CQUJHB009276	AAEL002105
OG0009457	CQUJHB004224	AAEL002137
OG0009458	CQUJHB003671	AAEL002184
OG0009459	CQUJHB009194	AAEL002282
OG0009460	CQUJHB017066	AAEL002362
OG0009461	CQUJHB014435	AAEL002388
OG0009462	CQUJHB014621	AAEL002562
OG0009463	CQUJHB013259	AAEL002575
OG0009465	CQUJHB001852	AAEL002812
OG0009466	CQUJHB000623	AAEL002814
OG0009467	CQUJHB017345	AAEL002817
OG0009468	CQUJHB015441	AAEL002843
OG0009470	CQUJHB006948	AAEL002874
OG0009471	CQUJHB017970	AAEL002950
OG0009472	CQUJHB013914	AAEL002974
OG0009473	CQUJHB012074	AAEL003090
OG0009474	CQUJHB015227	AAEL003235
OG0009475	CQUJHB009034	AAEL003257
OG0009476	CQUJHB005940	AAEL003265
OG0009477	CQUJHB020396	AAEL003341, AAEL003329
OG0009478	CQUJHB016077	AAEL003355
OG0009479	CQUJHB009466	AAEL003360
OG0009480	CQUJHB004790	AAEL003394
OG0009481	CQUJHB008569	AAEL003508
OG0009482	CQUJHB000999	AAEL003515
OG0009483	CQUJHB003703	AAEL003613
OG0009485	CQUJHB009781	AAEL003649
OG0009486	CQUJHB004335	AAEL003701
OG0009487	CQUJHB002113	AAEL003703
OG0009489	CQUJHB008099	AAEL003785
OG0009490	CQUJHB009588	AAEL003825
OG0009491	CQUJHB007255	AAEL003865
OG0009492	CQUJHB000023	AAEL003927
OG0009493	CQUJHB006296	AAEL003938
OG0009495	CQUJHB007659	AAEL004050
OG0009497	CQUJHB015882	AAEL004069
OG0009498	CQUJHB010962	AAEL004096
OG0009499	CQUJHB005555	AAEL004154
OG0009500	CQUJHB001137	AAEL004301
OG0009501	CQUJHB003429	AAEL004382
OG0009502	CQUJHB013410	AAEL004448
OG0009503	CQUJHB001487	AAEL004455
OG0009504	CQUJHB015838	AAEL004465
OG0009505	CQUJHB013359, CQUJHB005077	AAEL004466
OG0009506	CQUJHB004514	AAEL004529
OG0009508	CQUJHB013491	AAEL004553
OG0009509	CQUJHB017088	AAEL004574
OG0009510	CQUJHB002241	AAEL004579
OG0009512	CQUJHB000275	AAEL004690
OG0009513	CQUJHB015625	AAEL004779
OG0009514	CQUJHB010567	AAEL004825
OG0009515	CQUJHB009699	AAEL004870
OG0009516	CQUJHB002930	AAEL004872
OG0009518	CQUJHB012515	AAEL024078, AAEL004883
OG0009519	CQUJHB002283	AAEL004902
OG0009520	CQUJHB012958	AAEL004907
OG0009521	CQUJHB004597	AAEL004939
OG0009522	CQUJHB006493	AAEL004941
OG0009524	CQUJHB016073	AAEL005024
OG0009525	CQUJHB004214	AAEL005029
OG0009527	CQUJHB011176	AAEL005136, AAEL026601
OG0009529	CQUJHB014815	AAEL005273
OG0009530	CQUJHB000986	AAEL005279
OG0009531	CQUJHB017150	AAEL005349
OG0009532	CQUJHB001232	AAEL005388
OG0009533	CQUJHB015730	AAEL005469
OG0009534	CQUJHB004104	AAEL005554
OG0009536	CQUJHB017595	AAEL005660
OG0009537	CQUJHB008258	AAEL005721
OG0009538	CQUJHB011884	AAEL005747
OG0009539	CQUJHB001261	AAEL005777
OG0009540	CQUJHB001115	AAEL005898
OG0009542	CQUJHB011822	AAEL005966
OG0009543	CQUJHB002310	AAEL025059, AAEL020692, AAEL006037
OG0009547	CQUJHB015150	AAEL006193
OG0009548	CQUJHB006138	AAEL006202
OG0009549	CQUJHB015133	AAEL006221
OG0009550	CQUJHB008622	AAEL006248
OG0009552	CQUJHB017449	AAEL006280
OG0009554	CQUJHB004026	AAEL006328
OG0009555	CQUJHB004453	AAEL006334
OG0009556	CQUJHB005303	AAEL006463
OG0009557	CQUJHB006025	AAEL006464
OG0009558	CQUJHB016887	AAEL006473
OG0009559	CQUJHB011604	AAEL006492
OG0009560	CQUJHB017210	AAEL006501
OG0009561	CQUJHB016524	AAEL006523
OG0009562	CQUJHB001226	AAEL006525
OG0009563	CQUJHB014162	AAEL006533
OG0009564	CQUJHB015141	AAEL006613
OG0009565	CQUJHB009195	AAEL006615
OG0009566	CQUJHB000525	AAEL006628
OG0009567	CQUJHB011921	AAEL006639
OG0009568	CQUJHB003994	AAEL006787
OG0009569	CQUJHB008610	AAEL006817
OG0009570	CQUJHB013573	AAEL006838
OG0009571	CQUJHB010239	AAEL006882
OG0009572	CQUJHB017001	AAEL006900
OG0009573	CQUJHB007262	AAEL006902
OG0009574	CQUJHB018295	AAEL026902, AAEL023855, AAEL023073, AAEL006906, AAEL028125
OG0009575	CQUJHB015076	AAEL006920
OG0009576	CQUJHB015537	AAEL006924
OG0009578	CQUJHB013438	AAEL006950
OG0009580	CQUJHB009337	AAEL006961
OG0009581	CQUJHB015493	AAEL006964
OG0009582	CQUJHB001810	AAEL006970
OG0009583	CQUJHB000938	AAEL006980
OG0009584	CQUJHB006855	AAEL007061
OG0009587	CQUJHB007204	AAEL007241
OG0009588	CQUJHB012086	AAEL007244
OG0009590	CQUJHB003912	AAEL007314
OG0009591	CQUJHB007841	AAEL007364
OG0009592	CQUJHB006726	AAEL007390
OG0009593	CQUJHB005285	AAEL007391
OG0009595	CQUJHB016038	AAEL007437
OG0009596	CQUJHB005061	AAEL007587
OG0009597	CQUJHB001508	AAEL007603
OG0009598	CQUJHB018195	AAEL007659
OG0009599	CQUJHB010393	AAEL007683
OG0009600	CQUJHB017505	AAEL007685
OG0009601	CQUJHB003128	AAEL007706
OG0009602	CQUJHB009154	AAEL007758
OG0009603	CQUJHB004649	AAEL007785
OG0009604	CQUJHB015429	AAEL007849
OG0009605	CQUJHB014407	AAEL007868
OG0009606	CQUJHB005552	AAEL008013
OG0009607	CQUJHB016766	AAEL008127
OG0009608	CQUJHB012629	AAEL008205
OG0009609	CQUJHB016076	AAEL008253
OG0009610	CQUJHB008021	AAEL021362, AAEL008254
OG0009611	CQUJHB003187	AAEL008263
OG0009612	CQUJHB017844	AAEL008293
OG0009613	CQUJHB010209	AAEL008415
OG0009614	CQUJHB012718	AAEL008422
OG0009615	CQUJHB013241	AAEL008561
OG0009616	CQUJHB015140	AAEL008582
OG0009617	CQUJHB000304	AAEL008665
OG0009620	CQUJHB002567	AAEL008697
OG0009621	CQUJHB016447	AAEL008707
OG0009622	CQUJHB001128	AAEL008797
OG0009623	CQUJHB003008	AAEL008806
OG0009624	CQUJHB005446	AAEL008910
OG0009625	CQUJHB014573	AAEL008914
OG0009626	CQUJHB006530	AAEL009005
OG0009629	CQUJHB015042	AAEL009082
OG0009630	CQUJHB003217	AAEL009156
OG0009632	CQUJHB003767	AAEL009174
OG0009633	CQUJHB018017	AAEL009274
OG0009634	CQUJHB016061	AAEL009288
OG0009635	CQUJHB017171	AAEL009314, AAEL024256
OG0009636	CQUJHB004380	AAEL009338
OG0009640	CQUJHB013768	AAEL009569
OG0009641	CQUJHB008211	AAEL009586
OG0009642	CQUJHB020340	AAEL009599
OG0009643	CQUJHB009266	AAEL009625
OG0009644	CQUJHB005819	AAEL009657
OG0009645	CQUJHB008677	AAEL009667
OG0009647	CQUJHB000296	AAEL009685
OG0009648	CQUJHB016631	AAEL009689
OG0009651	CQUJHB005933	AAEL009890
OG0009652	CQUJHB018286	AAEL009936
OG0009653	CQUJHB012072	AAEL009952
OG0009654	CQUJHB000866	AAEL009961
OG0009655	CQUJHB008287	AAEL009990
OG0009656	CQUJHB010540	AAEL010050
OG0009657	CQUJHB016481	AAEL010066
OG0009658	CQUJHB009448	AAEL010076
OG0009660	CQUJHB016295	AAEL010125
OG0009661	CQUJHB007869	AAEL010128
OG0009662	CQUJHB001528	AAEL010132
OG0009663	CQUJHB006721	AAEL010150
OG0009664	CQUJHB009782	AAEL010176
OG0009665	CQUJHB006971	AAEL010186
OG0009666	CQUJHB018018	AAEL010263
OG0009667	CQUJHB015671	AAEL010270
OG0009668	CQUJHB008718	AAEL010290
OG0009669	CQUJHB015164	AAEL010337
OG0009670	CQUJHB005939	AAEL010344
OG0009671	CQUJHB013440	AAEL010346
OG0009672	CQUJHB014090	AAEL010376
OG0009675	CQUJHB013991	AAEL010462
OG0009676	CQUJHB002163	AAEL010478
OG0009677	CQUJHB009388	AAEL010531
OG0009678	CQUJHB016967	AAEL010634
OG0009679	CQUJHB014024	AAEL010639
OG0009680	CQUJHB005402	AAEL010669
OG0009681	CQUJHB011891	AAEL010752
OG0009682	CQUJHB009923	AAEL010817
OG0009683	CQUJHB007402	AAEL010834
OG0009685	CQUJHB015588	AAEL011004
OG0009686	CQUJHB010201	AAEL011118
OG0009687	CQUJHB011723	AAEL011126
OG0009688	CQUJHB002916	AAEL011156
OG0009690	CQUJHB000818	AAEL011198
OG0009693	CQUJHB002942	AAEL011233
OG0009694	CQUJHB016606	AAEL011263
OG0009695	CQUJHB017502	AAEL011268
OG0009696	CQUJHB009991	AAEL011311
OG0009697	CQUJHB003129	AAEL011316
OG0009698	CQUJHB012338	AAEL011337
OG0009699	CQUJHB004273	AAEL011367
OG0009700	CQUJHB016222	AAEL011370
OG0009701	CQUJHB008127	AAEL011433
OG0009703	CQUJHB014855	AAEL011553
OG0009704	CQUJHB006821	AAEL011557
OG0009705	CQUJHB010949	AAEL011639
OG0009706	CQUJHB013610	AAEL011730
OG0009707	CQUJHB009610	AAEL011810
OG0009708	CQUJHB008239	AAEL011818
OG0009710	CQUJHB016009	AAEL011854
OG0009711	CQUJHB016801	AAEL011924
OG0009712	CQUJHB015059	AAEL011930
OG0009713	CQUJHB015135	AAEL011935
OG0009714	CQUJHB011958	AAEL011946
OG0009715	CQUJHB011002	AAEL011973
OG0009716	CQUJHB005216	AAEL011980
OG0009718	CQUJHB018346	AAEL012007
OG0009720	CQUJHB011083	AAEL012184
OG0009721	CQUJHB012893	AAEL012208
OG0009722	CQUJHB009990	AAEL012220
OG0009724	CQUJHB004621	AAEL012387
OG0009725	CQUJHB007344	AAEL012418
OG0009726	CQUJHB013684	AAEL012500
OG0009727	CQUJHB016098	AAEL012511
OG0009728	CQUJHB007117	AAEL012518
OG0009729	CQUJHB017880	AAEL012526
OG0009730	CQUJHB014633	AAEL012536
OG0009731	CQUJHB000432	AAEL012543
OG0009732	CQUJHB006869	AAEL012675
OG0009733	CQUJHB014471	AAEL012767
OG0009734	CQUJHB003664	AAEL012881
OG0009735	CQUJHB006301	AAEL012939
OG0009736	CQUJHB016498	AAEL012952
OG0009737	CQUJHB009014	AAEL013026
OG0009741	CQUJHB015020	AAEL013201
OG0009742	CQUJHB011104	AAEL013244
OG0009743	CQUJHB002090	AAEL026466, AAEL013287
OG0009744	CQUJHB000402	AAEL013288, AAEL013300
OG0009745	CQUJHB012729	AAEL013295
OG0009746	CQUJHB001185	AAEL013371
OG0009747	CQUJHB010865	AAEL013425
OG0009748	CQUJHB009647	AAEL013434, AAEL013433
OG0009749	CQUJHB015586	AAEL013483
OG0009750	CQUJHB003204	AAEL013593
OG0009752	CQUJHB010282	AAEL013679
OG0009753	CQUJHB009176	AAEL013689
OG0009754	CQUJHB010033	AAEL013756
OG0009755	CQUJHB011868	AAEL013763
OG0009756	CQUJHB012037	AAEL013879
OG0009757	CQUJHB011492	AAEL013898
OG0009758	CQUJHB015033	AAEL013942
OG0009759	CQUJHB000931	AAEL013965
OG0009760	CQUJHB012434	AAEL013968
OG0009761	CQUJHB003651	AAEL013987
OG0009762	CQUJHB004078	AAEL014029
OG0009763	CQUJHB012652	AAEL014148
OG0009764	CQUJHB009094	AAEL014242
OG0009765	CQUJHB008097	AAEL014267
OG0009766	CQUJHB009168	AAEL014280
OG0009767	CQUJHB007043	AAEL014339
OG0009768	CQUJHB013079	AAEL014589
OG0009769	CQUJHB005186	AAEL014635
OG0009771	CQUJHB003517	AAEL014698
OG0009772	CQUJHB018320	AAEL014739
OG0009773	CQUJHB003720	AAEL014816
OG0009774	CQUJHB000280	AAEL014821
OG0009775	CQUJHB010505	AAEL014827
OG0009776	CQUJHB010261	AAEL014934
OG0009777	CQUJHB007037	AAEL015070
OG0009778	CQUJHB010927	AAEL015107
OG0009779	CQUJHB000165	AAEL015288
OG0009780	CQUJHB011059	AAEL015338
OG0009781	CQUJHB010379	AAEL015456
OG0009782	CQUJHB008708	AAEL017038
OG0009783	CQUJHB018071	AAEL017048
OG0009784	CQUJHB006176	AAEL017071
OG0009785	CQUJHB003998	AAEL017075
OG0009786	CQUJHB013265	AAEL017113
OG0009787	CQUJHB013269	AAEL017290
OG0009788	CQUJHB002370	AAEL017367
OG0009790	CQUJHB010108	AAEL017524
OG0009792	CQUJHB015403	AAEL018055
OG0009793	CQUJHB015732	AAEL018184
OG0009794	CQUJHB004647	AAEL018303
OG0009795	CQUJHB009950	AAEL019443
OG0009796	CQUJHB002520	AAEL019451
OG0009798	CQUJHB003525	AAEL019558
OG0009800	CQUJHB008080	AAEL019592
OG0009801	CQUJHB018380	AAEL019602
OG0009802	CQUJHB001820	AAEL019623
OG0009804	CQUJHB002442	AAEL019649
OG0009805	CQUJHB016577	AAEL019664
OG0009806	CQUJHB011112	AAEL019684
OG0009807	CQUJHB009927	AAEL019811
OG0009809	CQUJHB013031	AAEL019881
OG0009812	CQUJHB009542	AAEL020019
OG0009813	CQUJHB011794	AAEL020061
OG0009814	CQUJHB008633	AAEL020116
OG0009816	CQUJHB016915	AAEL020279
OG0009817	CQUJHB013083	AAEL020285
OG0009818	CQUJHB017145	AAEL020450
OG0009819	CQUJHB001009	AAEL020561
OG0009821	CQUJHB010138	AAEL020680
OG0009823	CQUJHB005120	AAEL020758, AAEL027207, AAEL023277
OG0009824	CQUJHB001223, CQUJHB003259	AAEL020775
OG0009825	CQUJHB004136, CQUJHB003653, CQUJHB016573, CQUJHB002264	AAEL021104, AAEL020790
OG0009826	CQUJHB008838	AAEL020934, AAEL022713
OG0009829	CQUJHB018338	AAEL021239
OG0009830	CQUJHB007817	AAEL027967
OG0009830	CQUJHB017378	AAEL021270, AAEL023553
OG0009831	CQUJHB009965	AAEL021424
OG0009833	CQUJHB001961	AAEL021879
OG0009834	CQUJHB018284	AAEL025699, AAEL022052, AAEL022984
OG0009835	CQUJHB012041	AAEL022132
OG0009836	CQUJHB007260	AAEL022181
OG0009837	CQUJHB009284	AAEL022190
OG0009838	CQUJHB013683	AAEL022202
OG0009841	CQUJHB006731	AAEL022384
OG0009842	CQUJHB001553	AAEL022515, AAEL025739
OG0009843	CQUJHB015114	AAEL022590
OG0009844	CQUJHB000440	AAEL022705
OG0009846	CQUJHB016200	AAEL022932
OG0009847	CQUJHB004891	AAEL022986
OG0009849	CQUJHB015386	AAEL023110
OG0009852	CQUJHB006747	AAEL023212
OG0009854	CQUJHB006918	AAEL023523
OG0009855	CQUJHB000648	AAEL023591
OG0009856	CQUJHB003200	AAEL023644
OG0009857	CQUJHB004099	AAEL023652
OG0009859	CQUJHB015560	AAEL023822
OG0009861	CQUJHB010385	AAEL027785, AAEL023975
OG0009862	CQUJHB018397	AAEL024055
OG0009865	CQUJHB000404	AAEL024325
OG0009867	CQUJHB016361	AAEL024425
OG0009868	CQUJHB001697	AAEL024880
OG0009871	CQUJHB016677	AAEL025237
OG0009872	CQUJHB001376	AAEL025375
OG0009874	CQUJHB010676	AAEL025467
OG0009875	CQUJHB013253	AAEL025574
OG0009876	CQUJHB003581	AAEL025867
OG0009877	CQUJHB002169	AAEL025889
OG0009878	CQUJHB013956	AAEL026000
OG0009880	CQUJHB003442	AAEL026174
OG0009881	CQUJHB017516	AAEL029037, AAEL026177
OG0009882	CQUJHB013886	AAEL026220
OG0009884	CQUJHB012492	AAEL026310
OG0009885	CQUJHB003714	AAEL026396
OG0009886	CQUJHB007615	AAEL026441
OG0009888	CQUJHB001007	AAEL026842
OG0009889	CQUJHB013534	AAEL027164
OG0009890	CQUJHB011009	AAEL027233
OG0009891	CQUJHB004505	AAEL027402
OG0009892	CQUJHB004573	AAEL027407
OG0009893	CQUJHB014174	AAEL027434
OG0009895	CQUJHB006527	AAEL027506
OG0009896	CQUJHB008371, CQUJHB008337, CQUJHB002977	AAEL027545
OG0009898	CQUJHB016950	AAEL027905
OG0009899	CQUJHB002814	AAEL028001
OG0009900	CQUJHB004372	AAEL028052
OG0009901	CQUJHB006959	AAEL028069
OG0009902	CQUJHB016046	AAEL028080
OG0009903	CQUJHB011882	AAEL028168
OG0009904	CQUJHB010019	AAEL029094
OG0010019	CQUJHB007809	AAEL000211
OG0010020	CQUJHB017775	AAEL000316
OG0010021	CQUJHB000011	AAEL000332
OG0010022	CQUJHB017201	AAEL000420
OG0010024	CQUJHB014536	AAEL000500
OG0010025	CQUJHB014989	AAEL000578
OG0010026	CQUJHB015505	AAEL000661
OG0010027	CQUJHB016485	AAEL000805
OG0010028	CQUJHB010388	AAEL000812
OG0010029	CQUJHB016539	AAEL000958
OG0010030	CQUJHB004487	AAEL000980
OG0010031	CQUJHB017091	AAEL001037
OG0010034	CQUJHB015384	AAEL026503, AAEL001130
OG0010035	CQUJHB018313	AAEL001346
OG0010036	CQUJHB017508	AAEL001400
OG0010037	CQUJHB011926	AAEL001417
OG0010038	CQUJHB013461	AAEL001556
OG0010039	CQUJHB012073	AAEL001596
OG0010041	CQUJHB006073	AAEL001658
OG0010042	CQUJHB002570	AAEL001863
OG0010043	CQUJHB011417	AAEL001893
OG0010043	CQUJHB004551	AAEL026644
OG0010044	CQUJHB017389, CQUJHB008331	AAEL001900
OG0010044	CQUJHB007769	AAEL001895
OG0010045	CQUJHB011951	AAEL001916
OG0010046	CQUJHB010054	AAEL002128
OG0010049	CQUJHB012949, CQUJHB002950, CQUJHB010939	AAEL022446, AAEL002440
OG0010050	CQUJHB018322	AAEL010863, AAEL008464, AAEL002462
OG0010051	CQUJHB012467	AAEL002486
OG0010052	CQUJHB010390	AAEL002592
OG0010053	CQUJHB006602	AAEL002625
OG0010054	CQUJHB006486	AAEL002722
OG0010056	CQUJHB010525	AAEL002811
OG0010057	CQUJHB013682, CQUJHB018433	AAEL002854
OG0010059	CQUJHB006829	AAEL003113
OG0010061	CQUJHB003493	AAEL003456
OG0010062	CQUJHB006074	AAEL003563
OG0010063	CQUJHB017515	AAEL003640
OG0010065	CQUJHB005159	AAEL003691
OG0010066	CQUJHB012311	AAEL003713
OG0010068	CQUJHB016021	AAEL003869
OG0010069	CQUJHB007557	AAEL003897
OG0010071	CQUJHB008221	AAEL004203
OG0010072	CQUJHB018100, CQUJHB005919	AAEL004318, AAEL004316, AAEL022250
OG0010073	CQUJHB015050, CQUJHB020416, CQUJHB016439	AAEL004342, AAEL004343
OG0010074	CQUJHB000960	AAEL004348
OG0010075	CQUJHB001373	AAEL004384
OG0010076	CQUJHB006710	AAEL004434
OG0010077	CQUJHB006635	AAEL004569
OG0010078	CQUJHB000967	AAEL004685
OG0010079	CQUJHB013236	AAEL004689
OG0010080	CQUJHB014764	AAEL004711
OG0010081	CQUJHB015519	AAEL004775
OG0010082	CQUJHB000185	AAEL004867
OG0010083	CQUJHB004186	AAEL004930
OG0010084	CQUJHB009881	AAEL004956
OG0010085	CQUJHB004257	AAEL013211
OG0010085	CQUJHB011720	AAEL004970
OG0010087	CQUJHB002428	AAEL005030
OG0010088	CQUJHB002438, CQUJHB010347, CQUJHB011724	AAEL005093
OG0010089	CQUJHB009612	AAEL005143
OG0010090	CQUJHB011620	AAEL005221
OG0010091	CQUJHB015255	AAEL005896
OG0010092	CQUJHB013921	AAEL005900
OG0010093	CQUJHB008110, CQUJHB010121	AAEL006044
OG0010094	CQUJHB013442	AAEL006135
OG0010095	CQUJHB012071	AAEL006197
OG0010099	CQUJHB006572	AAEL012067, AAEL006483
OG0010100	CQUJHB008597	AAEL006494
OG0010101	CQUJHB010168	AAEL006643
OG0010102	CQUJHB002926, CQUJHB005389, CQUJHB016670, CQUJHB001775	AAEL006704
OG0010104	CQUJHB010898	AAEL006907
OG0010105	CQUJHB017673	AAEL007013, AAEL022577
OG0010106	CQUJHB008976	AAEL007068
OG0010107	CQUJHB003248	AAEL007243
OG0010108	CQUJHB007277	AAEL007301
OG0010109	CQUJHB013599	AAEL007367
OG0010110	CQUJHB003974	AAEL007432
OG0010111	CQUJHB015197	AAEL007444
OG0010112	CQUJHB015243	AAEL007508
OG0010113	CQUJHB014685	AAEL007652
OG0010114	CQUJHB003810	AAEL007654
OG0010115	CQUJHB011718	AAEL007679
OG0010116	CQUJHB009114	AAEL007731
OG0010119	CQUJHB006186	AAEL008007
OG0010120	CQUJHB017945	AAEL008012
OG0010123	CQUJHB005803	AAEL008149
