Orthogroup	AfunestusAfunGA1	Aalbopictus_AalbF5
OG0009004	AFUN2_011445	LOC115265285
OG0009005	AFUN2_001156	LOC109432999
OG0009006	AFUN2_012302	LOC109415609
OG0009007	AFUN2_011564	LOC115258013
OG0009008	AFUN2_007324	LOC109406736
OG0009009	AFUN2_011415	LOC109424095
OG0009010	AFUN2_006066	LOC109401435
OG0009011	AFUN2_004705	LOC109423598
OG0009012	AFUN2_012934	LOC109403064
OG0009013	AFUN2_004649	LOC109428059
OG0009015	AFUN2_001224	LOC134289507
OG0009016	AFUN2_006454	LOC109404438
OG0009017	AFUN2_014523	LOC109429400
OG0009018	AFUN2_009009	LOC109430450
OG0009019	AFUN2_009943	LOC109432219
OG0009020	AFUN2_003472	LOC115257421
OG0009021	AFUN2_010109	LOC115254206
OG0009022	AFUN2_013476	LOC115266941
OG0009023	AFUN2_014793	LOC109414950
OG0009024	AFUN2_005947	LOC115261480
OG0009025	AFUN2_000405	LOC109621842
OG0009026	AFUN2_014578	LOC109411435
OG0009027	AFUN2_003779	LOC109428579
OG0009028	AFUN2_003913	LOC115268851
OG0009029	AFUN2_009217	LOC109404436
OG0009030	AFUN2_010640	LOC109398885
OG0009031	AFUN2_009952	LOC115253904
OG0009032	AFUN2_012704	LOC109431583
OG0009033	AFUN2_013072	LOC109432476
OG0009034	AFUN2_005440	LOC109429833
OG0009035	AFUN2_004429	LOC109427052
OG0009036	AFUN2_004776	LOC109418936
OG0009037	AFUN2_003932	LOC109423115
OG0009038	AFUN2_007103	LOC109415851
OG0009039	AFUN2_003230	LOC109622683
OG0009040	AFUN2_003173	LOC109432242
OG0009041	AFUN2_013581	LOC109403306
OG0009042	AFUN2_009206	LOC115270301
OG0009043	AFUN2_011490	LOC109429879
OG0009044	AFUN2_003275	LOC109428273
OG0009046	AFUN2_003975	LOC109407911
OG0009047	AFUN2_011249	LOC109425749
OG0009048	AFUN2_004293	LOC109417691
OG0009049	AFUN2_000878	LOC109416092
OG0009050	AFUN2_004731	LOC109415058
OG0009052	AFUN2_004225	LOC115266491
OG0009053	AFUN2_006187	LOC115258949
OG0009054	AFUN2_007796	LOC115256458
OG0009055	AFUN2_008403	LOC109408411
OG0009057	AFUN2_003495	LOC109420687
OG0009058	AFUN2_010522	LOC109405085
OG0009059	AFUN2_007546	LOC109426658
OG0009060	AFUN2_009003	LOC115264848, LOC109412338
OG0009061	AFUN2_004636	LOC109397817
OG0009062	AFUN2_011540	LOC109433445
OG0009063	AFUN2_005150	LOC109416838
OG0009064	AFUN2_012588	LOC109623121
OG0009066	AFUN2_005207	LOC134284273
OG0009067	AFUN2_014249	LOC115254624
OG0009068	AFUN2_005999	LOC109418620
OG0009070	AFUN2_001157	LOC109426622
OG0009072	AFUN2_008374	LOC109414144
OG0009073	AFUN2_004598	LOC109403544
OG0009074	AFUN2_006997	LOC109422128
OG0009075	AFUN2_007637	LOC109399415, LOC109400654
OG0009076	AFUN2_004149	LOC109410720
OG0009077	AFUN2_011845	LOC115260101
OG0009078	AFUN2_002216	LOC115266773
OG0009079	AFUN2_014308	LOC109411714
OG0009083	AFUN2_004581	LOC115267089
OG0009084	AFUN2_007062	LOC109422801
OG0009086	AFUN2_007873	LOC109410055
OG0009087	AFUN2_012256	LOC109418945
OG0009088	AFUN2_009772	LOC109425388
OG0009089	AFUN2_013010	LOC109400074
OG0009090	AFUN2_003981	LOC134290210
OG0009091	AFUN2_012362	LOC109400279
OG0009092	AFUN2_001005	LOC109425594
OG0009093	AFUN2_002050	LOC109419698
OG0009094	AFUN2_006485	LOC109420324
OG0009095	AFUN2_005395	LOC109431109
OG0009097	AFUN2_010402	LOC109412877
OG0009098	AFUN2_007641	LOC109432807
OG0009099	AFUN2_009145	LOC109418656
OG0009100	AFUN2_002018	LOC115255388
OG0009101	AFUN2_000872	LOC109417761
OG0009102	AFUN2_010750	LOC109421932
OG0009103	AFUN2_002209	LOC109416769
OG0009104	AFUN2_002821	LOC109400384
OG0009105	AFUN2_004770	LOC109398469
OG0009106	AFUN2_011083	LOC115255977, LOC115255980
OG0009107	AFUN2_002032	LOC109397913
OG0009108	AFUN2_010257	LOC115256592, LOC109404901
OG0009109	AFUN2_004785	LOC115256413
OG0009110	AFUN2_002917	LOC115266183, LOC109401139
OG0009111	AFUN2_012275	LOC109423300
OG0009112	AFUN2_008272	LOC109428281
OG0009113	AFUN2_005082	LOC109401734, LOC115269459
OG0009115	AFUN2_004659	LOC109401325
OG0009118	AFUN2_003700	LOC109623402
OG0009119	AFUN2_009629	LOC109405198
OG0009120	AFUN2_010089	LOC109404747
OG0009121	AFUN2_012927	LOC109426751
OG0009122	AFUN2_009773	LOC109426452
OG0009123	AFUN2_007211	LOC115257630
OG0009124	AFUN2_003952	LOC109417005
OG0009125	AFUN2_006610	LOC109414182
OG0009126	AFUN2_014287	LOC109398077
OG0009127	AFUN2_014150	LOC109420859
OG0009128	AFUN2_007861	LOC109416761
OG0009129	AFUN2_005541	LOC134288282
OG0009130	AFUN2_004513	LOC109421253
OG0009131	AFUN2_013949	LOC109418499
OG0009132	AFUN2_013557	LOC109416140
OG0009134	AFUN2_005389	LOC109411303
OG0009135	AFUN2_002608	LOC109401001
OG0009136	AFUN2_011644	LOC109431450
OG0009138	AFUN2_013924	LOC109415352
OG0009139	AFUN2_006478	LOC109431337
OG0009140	AFUN2_014259	LOC109397782
OG0009141	AFUN2_005761	LOC115262976
OG0009142	AFUN2_004200	LOC109413859
OG0009143	AFUN2_006432	LOC115270398
OG0009144	AFUN2_011569	LOC109623120
OG0009145	AFUN2_001651	LOC109415239
OG0009146	AFUN2_001638	LOC109400513
OG0009147	AFUN2_006025	LOC109402777
OG0009148	AFUN2_009127	LOC109432046
OG0009149	AFUN2_010398	LOC109411176
OG0009150	AFUN2_001416	LOC115271009
OG0009153	AFUN2_000404	LOC109410191
OG0009154	AFUN2_013318	LOC109422009
OG0009155	AFUN2_013569	LOC109402136
OG0009157	AFUN2_003347	LOC109408766
OG0009159	AFUN2_003528	LOC115258541
OG0009161	AFUN2_003928	LOC109399688
OG0009162	AFUN2_009060	LOC115269384
OG0009163	AFUN2_000479	LOC109415660
OG0009165	AFUN2_004750	LOC109403575
OG0009166	AFUN2_012380	LOC109408071
OG0009167	AFUN2_009369	LOC109430814
OG0009168	AFUN2_012507	LOC109428930
OG0009169	AFUN2_006677	LOC109423224
OG0009170	AFUN2_006046	LOC109423806
OG0009171	AFUN2_010599	LOC109412683
OG0009172	AFUN2_004786	LOC109429302
OG0009173	AFUN2_000585	LOC109398843
OG0009174	AFUN2_010271	LOC109413093
OG0009176	AFUN2_007549	LOC109418044
OG0009177	AFUN2_010426	LOC109400490
OG0009178	AFUN2_014110	LOC109426637
OG0009179	AFUN2_009105	LOC109418371
OG0009180	AFUN2_006969	LOC109404346
OG0009182	AFUN2_010464	LOC109414216
OG0009183	AFUN2_010548	LOC109412775
OG0009184	AFUN2_000439	LOC109428671, LOC109424301
OG0009185	AFUN2_005866	LOC109424046
OG0009186	AFUN2_002900	LOC109417287
OG0009187	AFUN2_001773	LOC115270005
OG0009188	AFUN2_010263	LOC109433141
OG0009189	AFUN2_013137	LOC109426883
OG0009190	AFUN2_002812	LOC109429617
OG0009191	AFUN2_003600	LOC109413863
OG0009193	AFUN2_005186	LOC109408966
OG0009194	AFUN2_008387	LOC115259365
OG0009195	AFUN2_007478, AFUN2_011919, AFUN2_001737	LOC134285320, LOC134290014
OG0009196	AFUN2_003583	LOC109432051
OG0009197	AFUN2_009047	LOC109418067
OG0009198	AFUN2_001366	LOC109397959
OG0009199	AFUN2_008057	LOC109408472
OG0009200	AFUN2_003394	LOC109416030
OG0009201	AFUN2_013347	LOC109420007
OG0009202	AFUN2_001584	LOC109423687
OG0009203	AFUN2_012524	LOC109410209
OG0009204	AFUN2_008014	LOC115260603, LOC109426336
OG0009205	AFUN2_004477	LOC134285836
OG0009206	AFUN2_001297	LOC109417814
OG0009207	AFUN2_002267	LOC109407991
OG0009208	AFUN2_011137	LOC109409808
OG0009209	AFUN2_003934	LOC109397351
OG0009210	AFUN2_009898	LOC115267720
OG0009211	AFUN2_008994	LOC115267711
OG0009212	AFUN2_010084	LOC115263539
OG0009213	AFUN2_005014	LOC109414931
OG0009214	AFUN2_004615	LOC109621699
OG0009215	AFUN2_004721	LOC109426209, LOC109424000
OG0009217	AFUN2_014758	LOC109401930
OG0009218	AFUN2_014186	LOC109417157
OG0009219	AFUN2_010387	LOC109405832
OG0009220	AFUN2_001132	LOC134290023, LOC109409014
OG0009221	AFUN2_009775, AFUN2_002650	LOC109411152
OG0009222	AFUN2_001590	LOC109409444
OG0009223	AFUN2_011595	LOC109421111
OG0009224	AFUN2_008573	LOC115271083
OG0009225	AFUN2_013426	LOC109424543
OG0009226	AFUN2_011781	LOC109401895
OG0009227	AFUN2_009274	LOC109431833
OG0009228	AFUN2_006904	LOC109398300
OG0009229	AFUN2_011778	LOC109428444
OG0009230	AFUN2_003219	LOC109410905
OG0009231	AFUN2_008068	LOC109406600
OG0009232	AFUN2_002732	LOC109427410
OG0009233	AFUN2_010244	LOC109399009
OG0009234	AFUN2_014446	LOC109408499
OG0009235	AFUN2_013401	LOC109419151, LOC109423139
OG0009236	AFUN2_010992	LOC109623085
OG0009237	AFUN2_011977	LOC109403413
OG0009238	AFUN2_005274	LOC109432946
OG0009239	AFUN2_004890	LOC109621322
OG0009240	AFUN2_005244	LOC115266789
OG0009241	AFUN2_006199	LOC109413765
OG0009243	AFUN2_006981	LOC109402251
OG0009244	AFUN2_008749	LOC115268103
OG0009245	AFUN2_013266	LOC109422131
OG0009246	AFUN2_000673	LOC109426010
OG0009247	AFUN2_003980	LOC115261346
OG0009248	AFUN2_003216	LOC109408513
OG0009249	AFUN2_009264	LOC109433050
OG0009251	AFUN2_001284	LOC109431307
OG0009252	AFUN2_009142	LOC115257895
OG0009253	AFUN2_007885	LOC109400058
OG0009254	AFUN2_008850	LOC109425555
OG0009255	AFUN2_002265	LOC109424346
OG0009258	AFUN2_012689	LOC115257039
OG0009259	AFUN2_005755	LOC115267364
OG0009260	AFUN2_010614	LOC109414483
OG0009261	AFUN2_014307	LOC115267387
OG0009262	AFUN2_011909	LOC109402224
OG0009263	AFUN2_012870	LOC109408251
OG0009264	AFUN2_003387	LOC109412873
OG0009265	AFUN2_007363	LOC109411508
OG0009266	AFUN2_008719	LOC134285189, LOC109421969
OG0009267	AFUN2_010805	LOC109432998
OG0009268	AFUN2_004618	LOC109404900
OG0009269	AFUN2_010066	LOC109408212
OG0009270	AFUN2_001289	LOC109414670
OG0009271	AFUN2_014208	LOC109621580
OG0009272	AFUN2_009706	LOC115266814
OG0009273	AFUN2_001312	LOC115270260
OG0009274	AFUN2_005376	LOC109411988
OG0009275	AFUN2_011687	LOC109418319
OG0009276	AFUN2_013936	LOC115264985
OG0009277	AFUN2_003125	LOC115263981
OG0009278	AFUN2_004242	LOC109407709
OG0009279	AFUN2_014161	LOC109432059
OG0009281	AFUN2_010503	LOC109405093
OG0009282	AFUN2_005040	LOC109428461
OG0009283	AFUN2_013018	LOC109400662
OG0009284	AFUN2_003017	LOC115270955
OG0009285	AFUN2_006295	LOC109406599
OG0009286	AFUN2_010285	LOC109409735
OG0009287	AFUN2_003267	LOC109413665
OG0009288	AFUN2_006706	LOC109428528
OG0009289	AFUN2_000788	LOC109404459
OG0009290	AFUN2_013499	LOC109412593
OG0009292	AFUN2_013150	LOC109403728
OG0009294	AFUN2_006177	LOC109398552
OG0009295	AFUN2_003555	LOC109401644
OG0009296	AFUN2_003943	LOC109405556
OG0009297	AFUN2_009084	LOC109400727
OG0009298	AFUN2_011471	LOC109399110
OG0009299	AFUN2_002114	LOC134289493, LOC134289490
OG0009300	AFUN2_011468	LOC109397498
OG0009301	AFUN2_005776	LOC109398616
OG0009302	AFUN2_007371	LOC109402735
OG0009305	AFUN2_012366	LOC109404809
OG0009306	AFUN2_000573	LOC109406153
OG0009307	AFUN2_011896	LOC109406494
OG0009308	AFUN2_005742	LOC109406716
OG0009309	AFUN2_004093	LOC109409686
OG0009311	AFUN2_000452	LOC109411644
OG0009313	AFUN2_000868	LOC109413246
OG0009315	AFUN2_004930	LOC109414393
OG0009316	AFUN2_003615	LOC109424072
OG0009317	AFUN2_014216	LOC109424152
OG0009318	AFUN2_004055	LOC109425902, LOC134288337, LOC134292164, LOC134290926, LOC134284655, LOC115270415
OG0009319	AFUN2_009248	LOC109426613
OG0009320	AFUN2_010541	LOC109429095
OG0009323	AFUN2_007165	LOC109430855
OG0009325	AFUN2_004663	LOC109432827
OG0009326	AFUN2_013060	LOC109622511
OG0009327	AFUN2_013314	LOC109622538
OG0009328	AFUN2_009567	LOC109623020
OG0009333	AFUN2_014005	LOC134290882
OG0009333	AFUN2_002611, AFUN2_010440, AFUN2_013521	LOC134288905, LOC115261124, LOC134290134, LOC134292209
OG0009334	AFUN2_008980	LOC115262247
OG0009336	AFUN2_010412	LOC115265463
OG0009337	AFUN2_006293	LOC115267424
OG0009342	AFUN2_009643	LOC134284465
OG0009343	AFUN2_006223	LOC134285143
OG0009352	AFUN2_013678	LOC134291576
OG0009387	AFUN2_003260	LOC109415485
OG0009388	AFUN2_001379	LOC109416755
OG0009389	AFUN2_002951	LOC109621631
OG0009390	AFUN2_007496	LOC109423378
OG0009391	AFUN2_005134	LOC109409549
OG0009393	AFUN2_014464	LOC109405386
OG0009394	AFUN2_014021	LOC109424954
OG0009396	AFUN2_007169	LOC109413217
OG0009397	AFUN2_005418	LOC115265307
OG0009398	AFUN2_004745	LOC134290057
OG0009399	AFUN2_012467, AFUN2_008670	LOC115264418
OG0009401	AFUN2_012333	LOC109427223
OG0009402	AFUN2_002376	LOC115261426
OG0009403	AFUN2_001174	LOC109411608
OG0009404	AFUN2_014559	LOC109401758
OG0009405	AFUN2_012796	LOC109621484
OG0009407	AFUN2_009540	LOC109421750
OG0009408	AFUN2_008970	LOC109421758
OG0009410	AFUN2_003644	LOC109425900
OG0009411	AFUN2_003873	LOC109426024
OG0009412	AFUN2_009782	LOC109429927
OG0009414	AFUN2_010674	LOC109429550
OG0009415	AFUN2_012226	LOC109429541
OG0009416	AFUN2_000587	LOC109622067
OG0009417	AFUN2_004583	LOC109426489
OG0009418	AFUN2_008968	LOC115267810
OG0009419	AFUN2_008886	LOC109622277
OG0009420	AFUN2_002709	LOC109403348
OG0009422	AFUN2_008309	LOC109428430
OG0009424	AFUN2_011416	LOC115262194
OG0009425	AFUN2_012743	LOC109407564
OG0009426	AFUN2_010796	LOC109407335
OG0009427	AFUN2_010770	LOC109430792
OG0009429	AFUN2_005605	LOC109414924
OG0009430	AFUN2_010987	LOC109418958
OG0009431	AFUN2_009674	LOC109413015
OG0009432	AFUN2_005210	LOC109422403
OG0009433	AFUN2_011332	LOC109408557
OG0009434	AFUN2_004466	LOC109423361
OG0009436	AFUN2_013962	LOC109408350
OG0009437	AFUN2_013086	LOC109431579
OG0009438	AFUN2_006336	LOC109427680
OG0009439	AFUN2_006444	LOC109431400
OG0009440	AFUN2_005804	LOC109408126
OG0009441	AFUN2_004848	LOC109408121
OG0009442	AFUN2_006809	LOC109419060
OG0009443	AFUN2_004457	LOC115265693
OG0009445	AFUN2_004470	LOC109426651
OG0009446	AFUN2_007481	LOC109415860
OG0009447	AFUN2_007033	LOC109431726
OG0009448	AFUN2_013465	LOC109407727
OG0009449	AFUN2_014111	LOC109433084
OG0009450	AFUN2_000724	LOC109427907
OG0009451	AFUN2_002879	LOC109421436
OG0009452	AFUN2_011446	LOC109421440
OG0009454	AFUN2_013105	LOC109420015
OG0009455	AFUN2_013939	LOC115253599
OG0009456	AFUN2_003123	LOC109398829
OG0009457	AFUN2_014064	LOC109412594
OG0009458	AFUN2_006195	LOC109421343
OG0009459	AFUN2_008752	LOC109403184
OG0009460	AFUN2_001820	LOC115267594
OG0009461	AFUN2_000706	LOC115254015
OG0009462	AFUN2_004284	LOC109419806
OG0009465	AFUN2_011554	LOC109412787
OG0009466	AFUN2_001981	LOC109403871
OG0009467	AFUN2_010439	LOC109404027
OG0009468	AFUN2_010099	LOC109424388
OG0009471	AFUN2_004491	LOC115253989
OG0009472	AFUN2_005423	LOC109425700
OG0009473	AFUN2_009319	LOC109423732
OG0009474	AFUN2_005623	LOC109420715
OG0009475	AFUN2_002319	LOC109416104
OG0009476	AFUN2_011421	LOC115255134
OG0009478	AFUN2_012095	LOC109429948
OG0009479	AFUN2_012819	LOC134289872, LOC134290108
OG0009480	AFUN2_004190	LOC109401961
OG0009481	AFUN2_005950	LOC109411428
OG0009482	AFUN2_002579	LOC109408038
OG0009483	AFUN2_010103	LOC109419141
OG0009484	AFUN2_007935	LOC134290184, LOC134291537
OG0009486	AFUN2_002284	LOC109404656
OG0009487	AFUN2_013843	LOC134290006
OG0009488	AFUN2_009252	LOC134287541
OG0009489	AFUN2_007633	LOC109430726
OG0009490	AFUN2_013972	LOC109409921
OG0009491	AFUN2_005242	LOC109399111
OG0009492	AFUN2_005220	LOC109428104
OG0009493	AFUN2_013750	LOC109427300
OG0009494	AFUN2_009085	LOC109431348
OG0009495	AFUN2_003794	LOC109431404
OG0009496	AFUN2_003803	LOC109427769
OG0009497	AFUN2_007807	LOC109427777
OG0009498	AFUN2_008411	LOC109425953
OG0009499	AFUN2_003991	LOC109406059
OG0009500	AFUN2_003334	LOC109425144
OG0009501	AFUN2_012765	LOC115257096
OG0009502	AFUN2_013081	LOC115257285, LOC115257284
OG0009503	AFUN2_012562	LOC109430453
OG0009504	AFUN2_006084	LOC134291441
OG0009505	AFUN2_007008	LOC109430499
OG0009506	AFUN2_009639	LOC115258755
OG0009507	AFUN2_003789	LOC109406932
OG0009508	AFUN2_003367	LOC109412112
OG0009509	AFUN2_003155	LOC109412124
OG0009510	AFUN2_001377	LOC115266720
OG0009511	AFUN2_001029	LOC109404021
OG0009512	AFUN2_003403	LOC109412134
OG0009513	AFUN2_004966	LOC109400287
OG0009514	AFUN2_003091	LOC109417087
OG0009515	AFUN2_006899	LOC115264182
OG0009516	AFUN2_004685	LOC115257293
OG0009517	AFUN2_002775	LOC109411503
OG0009518	AFUN2_011995	LOC115257278
OG0009519	AFUN2_011248	LOC109397340
OG0009520	AFUN2_012628	LOC109420248
OG0009521	AFUN2_013122	LOC134287044
OG0009522	AFUN2_001648	LOC109428976
OG0009523	AFUN2_000919	LOC109428974
OG0009524	AFUN2_004297	LOC109429736
OG0009526	AFUN2_012229	LOC109414622
OG0009527	AFUN2_001905	LOC134291839
OG0009528	AFUN2_011890	LOC115265375
OG0009529	AFUN2_000329	LOC109410039
OG0009530	AFUN2_013413	LOC109405341
OG0009531	AFUN2_008917	LOC115262190
OG0009532	AFUN2_003633	LOC109408241
OG0009533	AFUN2_009010	LOC109410666
OG0009534	AFUN2_011893	LOC109425756
OG0009535	AFUN2_014785	LOC115262292
OG0009536	AFUN2_011042	LOC109402097
OG0009537	AFUN2_002522	LOC109404492, LOC115254080
OG0009538	AFUN2_008925	LOC115266946
OG0009539	AFUN2_008405	LOC109422819
OG0009540	AFUN2_010342	LOC109398884
OG0009541	AFUN2_006517	LOC134287714
OG0009542	AFUN2_001034	LOC109401538
OG0009543	AFUN2_000897	LOC109421943
OG0009544	AFUN2_006608	LOC109418448
OG0009546	AFUN2_004921	LOC115253881
OG0009547	AFUN2_009202	LOC109412297
OG0009548	AFUN2_013304	LOC109412278
OG0009549	AFUN2_004508	LOC109418127
OG0009551	AFUN2_012620	LOC134284476
OG0009552	AFUN2_008515	LOC109408242
OG0009553	AFUN2_013512	LOC109416504
OG0009555	AFUN2_007711	LOC109425987
OG0009556	AFUN2_014625	LOC109399334
OG0009557	AFUN2_002824	LOC109405539
OG0009558	AFUN2_006203	LOC109399345
OG0009559	AFUN2_010156	LOC109422206
OG0009560	AFUN2_007069	LOC109421797
OG0009561	AFUN2_006174	LOC115262179
OG0009562	AFUN2_008024	LOC109411690
OG0009563	AFUN2_010678	LOC109411682
OG0009564	AFUN2_014555	LOC115253886
OG0009565	AFUN2_009152	LOC109398348
OG0009566	AFUN2_009956	LOC109398326
OG0009567	AFUN2_002870	LOC109422755
OG0009568	AFUN2_007710	LOC109414128
OG0009569	AFUN2_006812	LOC109427350
OG0009570	AFUN2_003549	LOC109414173
OG0009571	AFUN2_014048	LOC115265162
OG0009573	AFUN2_005821	LOC109398533
OG0009577	AFUN2_011385	LOC109416635
OG0009578	AFUN2_003421	LOC109405510
OG0009579	AFUN2_010489	LOC109405642
OG0009580	AFUN2_007443	LOC109430164
OG0009581	AFUN2_004488	LOC109430151
OG0009582	AFUN2_014635	LOC115265230
OG0009583	AFUN2_003617	LOC115253863
OG0009584	AFUN2_012698	LOC115262689
OG0009586	AFUN2_007257	LOC115263304
OG0009587	AFUN2_014590	LOC109421540, LOC109409148
OG0009588	AFUN2_011348	LOC109421530
OG0009589	AFUN2_006091	LOC109432843
OG0009590	AFUN2_007269	LOC109416501
OG0009591	AFUN2_006241	LOC115253496
OG0009592	AFUN2_013697	LOC109407533
OG0009593	AFUN2_009628	LOC109425743
OG0009594	AFUN2_001996	LOC109425165
OG0009595	AFUN2_005377	LOC109400358
OG0009596	AFUN2_013592	LOC134285838
OG0009598	AFUN2_006074	LOC109415715
OG0009599	AFUN2_004627	LOC115258071
OG0009600	AFUN2_009998	LOC115254005, LOC109622882
OG0009601	AFUN2_013686	LOC109411786
OG0009602	AFUN2_010498	LOC109397190
OG0009603	AFUN2_001926	LOC115270104
OG0009604	AFUN2_011226	LOC109429883
OG0009605	AFUN2_014131	LOC109410641
OG0009606	AFUN2_011388	LOC115253511
OG0009607	AFUN2_014586	LOC109414524
OG0009608	AFUN2_009435	LOC109409813
OG0009611	AFUN2_011207	LOC115253487
OG0009612	AFUN2_009491	LOC115260842
OG0009614	AFUN2_010560	LOC109430721
OG0009615	AFUN2_001507	LOC109424159
OG0009616	AFUN2_012113	LOC109431996
OG0009617	AFUN2_010215	LOC109427849
OG0009618	AFUN2_006422	LOC109411476
OG0009619	AFUN2_007919	LOC115258668
OG0009620	AFUN2_001153	LOC115257348
OG0009621	AFUN2_008659	LOC109411178
OG0009622	AFUN2_000974	LOC109408440
OG0009623	AFUN2_005051	LOC109419388
OG0009624	AFUN2_009279	LOC115267250
OG0009627	AFUN2_010871	LOC109404327
OG0009628	AFUN2_011500	LOC115268497
OG0009629	AFUN2_002277	LOC109411451
OG0009630	AFUN2_009365	LOC109405320
OG0009632	AFUN2_001097	LOC109429162
OG0009633	AFUN2_006733	LOC109419435
OG0009634	AFUN2_000679	LOC109409482
OG0009635	AFUN2_005995	LOC109415404
OG0009636	AFUN2_013584	LOC115265629
OG0009637	AFUN2_009433	LOC109424474
OG0009638	AFUN2_001654	LOC109397693
OG0009640	AFUN2_004397	LOC109433284
OG0009641	AFUN2_011193	LOC109417769
OG0009642	AFUN2_008262	LOC109410505
OG0009643	AFUN2_002271	LOC109419159
OG0009644	AFUN2_000807	LOC109414679
OG0009645	AFUN2_002454	LOC109428046
OG0009646	AFUN2_012356	LOC115258128
OG0009647	AFUN2_000596	LOC109397784
OG0009648	AFUN2_007519	LOC109397760
OG0009649	AFUN2_010884	LOC109422122
OG0009651	AFUN2_013174	LOC109405053
OG0009652	AFUN2_004040	LOC109420965
OG0009653	AFUN2_013153	LOC109427084
OG0009654	AFUN2_008342	LOC109426766
OG0009655	AFUN2_003259	LOC109423490
OG0009657	AFUN2_013293	LOC109425453
OG0009658	AFUN2_002290	LOC115266460
OG0009661	AFUN2_014050	LOC115263158
OG0009663	AFUN2_007445	LOC109401371
OG0009664	AFUN2_007224	LOC109422726
OG0009665	AFUN2_013770	LOC115266103
OG0009667	AFUN2_006483	LOC115255233
OG0009668	AFUN2_010660	LOC109416528
OG0009669	AFUN2_012102	LOC109431003
OG0009670	AFUN2_002088	LOC109423940
OG0009671	AFUN2_014255	LOC115265636
OG0009672	AFUN2_002373	LOC109408670
OG0009673	AFUN2_005098	LOC109416354
OG0009674	AFUN2_013264	LOC115267363
OG0009676	AFUN2_009750	LOC109423631
OG0009677	AFUN2_001392	LOC109423269
OG0009678	AFUN2_005931	LOC109420831
OG0009680	AFUN2_005592	LOC109423359
OG0009681	AFUN2_003862	LOC109401187
OG0009682	AFUN2_008156	LOC109401472
OG0009683	AFUN2_001830	LOC109403238
OG0009684	AFUN2_010466	LOC109400504
OG0009685	AFUN2_004011	LOC109425860
OG0009686	AFUN2_011547	LOC109415993
OG0009687	AFUN2_011430	LOC109415973
OG0009688	AFUN2_001824	LOC109416160
OG0009689	AFUN2_007171	LOC109404999
OG0009690	AFUN2_006058	LOC109397826
OG0009691	AFUN2_010041	LOC109405348
OG0009692	AFUN2_008501	LOC134288082
OG0009693	AFUN2_008939	LOC109415838, LOC115257589
OG0009694	AFUN2_008291	LOC109400444, LOC109408307
OG0009695	AFUN2_005484	LOC109408298
OG0009696	AFUN2_004530	LOC109420900
OG0009697	AFUN2_006035	LOC109408742
OG0009699	AFUN2_010915	LOC109397655
OG0009701	AFUN2_007882	LOC109415142
OG0009702	AFUN2_007947	LOC109414983
OG0009703	AFUN2_004784	LOC109412054
OG0009704	AFUN2_010460	LOC109424662
OG0009705	AFUN2_007574	LOC109418506
OG0009706	AFUN2_003545	LOC109428361
OG0009707	AFUN2_005831	LOC109433369
OG0009708	AFUN2_004971	LOC109401897
