Orthogroup	AfunestusAfunGA1	AsinensisChina
OG0007558	AFUN2_006325	ASIC010005
OG0007559	AFUN2_003611	ASIC008472
OG0007560	AFUN2_006137	ASIC011220
OG0007561	AFUN2_001806	ASIC018752
OG0007562	AFUN2_001647	ASIC018284
OG0007563	AFUN2_006000	ASIC017311
OG0007564	AFUN2_005121	ASIC014239
OG0007565	AFUN2_000639	ASIC010409
OG0007566	AFUN2_001753	ASIC006248
OG0007567	AFUN2_010428	ASIC014343
OG0007568	AFUN2_004236	ASIC016095
OG0007569	AFUN2_010727	ASIC007467
OG0007570	AFUN2_008563	ASIC011052
OG0007571	AFUN2_011373	ASIC012624
OG0007572	AFUN2_009067	ASIC010578
OG0007573	AFUN2_003964	ASIC014300
OG0007574	AFUN2_005898	ASIC012435
OG0007575	AFUN2_003595	ASIC016633
OG0007576	AFUN2_008009	ASIC018987
OG0007577	AFUN2_009153	ASIC017453
OG0007578	AFUN2_007237	ASIC005762
OG0007579	AFUN2_010597	ASIC014898
OG0007580	AFUN2_009165	ASIC017393
OG0007581	AFUN2_007706	ASIC003754
OG0007582	AFUN2_000831	ASIC014587
OG0007583	AFUN2_004044	ASIC018020
OG0007584	AFUN2_011809	ASIC000839
OG0007585	AFUN2_001461	ASIC004853
OG0007586	AFUN2_004896	ASIC008243
OG0007587	AFUN2_005108	ASIC016775
OG0007588	AFUN2_001244	ASIC006310
OG0007589	AFUN2_014169	ASIC005162
OG0007590	AFUN2_000815	ASIC014069
OG0007591	AFUN2_006555	ASIC010884
OG0007592	AFUN2_005345	ASIC008473
OG0007593	AFUN2_013288	ASIC015110
OG0007594	AFUN2_014720	ASIC003196
OG0007595	AFUN2_011439	ASIC017236
OG0007596	AFUN2_004574	ASIC007515
OG0007597	AFUN2_005537	ASIC013319
OG0007598	AFUN2_003914	ASIC009248
OG0007599	AFUN2_012334	ASIC011953
OG0007600	AFUN2_013085	ASIC002445
OG0007601	AFUN2_011187	ASIC015080
OG0007602	AFUN2_001327	ASIC012527
OG0007603	AFUN2_008229	ASIC019031
OG0007604	AFUN2_003357	ASIC022341
OG0007605	AFUN2_012806	ASIC019387
OG0007606	AFUN2_009318	ASIC009114
OG0007607	AFUN2_011548	ASIC011641
OG0007608	AFUN2_006779	ASIC012861
OG0007609	AFUN2_001912	ASIC002549, ASIC002548
OG0007610	AFUN2_006032	ASIC007674
OG0007611	AFUN2_002052	ASIC020453
OG0007612	AFUN2_013480	ASIC005675
OG0007613	AFUN2_013579	ASIC012223
OG0007614	AFUN2_012152	ASIC017121
OG0007615	AFUN2_000839	ASIC014897
OG0007616	AFUN2_010696	ASIC016714
OG0007617	AFUN2_012959	ASIC010274
OG0007618	AFUN2_010452	ASIC014710
OG0007619	AFUN2_001134	ASIC016483
OG0007620	AFUN2_010268	ASIC012293
OG0007621	AFUN2_014148	ASIC002440
OG0007622	AFUN2_000801	ASIC018753
OG0007623	AFUN2_011035	ASIC016244
OG0007624	AFUN2_003371	ASIC011746
OG0007625	AFUN2_004554	ASIC004456
OG0007626	AFUN2_008159	ASIC004094
OG0007627	AFUN2_008694	ASIC019040
OG0007628	AFUN2_010812	ASIC018229
OG0007629	AFUN2_013177	ASIC009506
OG0007630	AFUN2_000481	ASIC006381
OG0007631	AFUN2_010026	ASIC006786
OG0007632	AFUN2_000472	ASIC008072
OG0007633	AFUN2_007670	ASIC011688
OG0007634	AFUN2_013633	ASIC018794
OG0007635	AFUN2_005141	ASIC012343
OG0007636	AFUN2_004227	ASIC020870
OG0007637	AFUN2_012978	ASIC019294
OG0007638	AFUN2_004238	ASIC014916
OG0007639	AFUN2_003606	ASIC016964
OG0007640	AFUN2_007087	ASIC008462
OG0007641	AFUN2_004485	ASIC012042
OG0007642	AFUN2_001801	ASIC011750
OG0007643	AFUN2_007245	ASIC009732
OG0007644	AFUN2_003380	ASIC018941
OG0007645	AFUN2_007881	ASIC021879
OG0007646	AFUN2_012911	ASIC014907
OG0007647	AFUN2_007895	ASIC015005
OG0007648	AFUN2_008325	ASIC009491
OG0007649	AFUN2_000650	ASIC003968
OG0007650	AFUN2_006354	ASIC002311
OG0007651	AFUN2_001633	ASIC014666
OG0007652	AFUN2_012143	ASIC019624
OG0007653	AFUN2_014032	ASIC020511
OG0007654	AFUN2_008578	ASIC007461
OG0007655	AFUN2_006912	ASIC016842
OG0007656	AFUN2_013129	ASIC004567
OG0007657	AFUN2_007247	ASIC012888
OG0007658	AFUN2_007880	ASIC015034
OG0007659	AFUN2_001732	ASIC014988, ASIC015014
OG0007660	AFUN2_004417	ASIC009107
OG0007661	AFUN2_013253	ASIC016282
OG0007662	AFUN2_006770	ASIC009635
OG0007663	AFUN2_002659	ASIC022158
OG0007664	AFUN2_009813	ASIC004648
OG0007665	AFUN2_012781	ASIC011967
OG0007666	AFUN2_010393	ASIC007267
OG0007667	AFUN2_011405	ASIC005754
OG0007668	AFUN2_011189	ASIC003017
OG0007669	AFUN2_013861	ASIC017067
OG0007670	AFUN2_008227	ASIC020943
OG0007671	AFUN2_005724	ASIC020241
OG0007675	AFUN2_005877	ASIC005070
OG0007676	AFUN2_010474	ASIC021189
OG0007677	AFUN2_002163	ASIC021218
OG0007678	AFUN2_009454	ASIC000956
OG0007679	AFUN2_010951	ASIC022287
OG0007680	AFUN2_001107	ASIC016960
OG0007681	AFUN2_014800	ASIC005163
OG0007682	AFUN2_010355	ASIC013774
OG0007683	AFUN2_001901	ASIC014926
OG0007684	AFUN2_002128	ASIC009042
OG0007685	AFUN2_013414	ASIC006261
OG0007686	AFUN2_008513	ASIC008585
OG0007687	AFUN2_013525	ASIC015132
OG0007688	AFUN2_001572	ASIC007774
OG0007689	AFUN2_009593	ASIC010562
OG0007690	AFUN2_004426	ASIC016828
OG0007691	AFUN2_001701	ASIC010278
OG0007692	AFUN2_007606	ASIC019658
OG0007693	AFUN2_010013	ASIC014641
OG0007694	AFUN2_012536	ASIC006914
OG0007695	AFUN2_008860	ASIC007189
OG0007696	AFUN2_012874	ASIC015372
OG0007697	AFUN2_007290	ASIC020327
OG0007698	AFUN2_014719	ASIC013834
OG0007699	AFUN2_005974	ASIC020594
OG0007700	AFUN2_005196	ASIC018025
OG0007701	AFUN2_012726	ASIC007605
OG0007702	AFUN2_014387	ASIC020527
OG0007703	AFUN2_001325	ASIC007807
OG0007704	AFUN2_005355	ASIC017449
OG0007705	AFUN2_014685	ASIC020566
OG0007706	AFUN2_007163	ASIC005941
OG0007707	AFUN2_004553	ASIC011380
OG0007708	AFUN2_009160	ASIC016003
OG0007709	AFUN2_009765	ASIC011024
OG0007710	AFUN2_013195	ASIC012492
OG0007711	AFUN2_012299	ASIC005287
OG0007712	AFUN2_004393	ASIC003724
OG0007713	AFUN2_006656	ASIC015608
OG0007714	AFUN2_002182	ASIC002700
OG0007715	AFUN2_009368	ASIC004097
OG0007716	AFUN2_013919	ASIC017461
OG0007717	AFUN2_001259	ASIC012773
OG0007718	AFUN2_000518	ASIC014957
OG0007719	AFUN2_013165	ASIC019600
OG0007720	AFUN2_002042	ASIC011763
OG0007721	AFUN2_006239	ASIC018940
OG0007722	AFUN2_001294	ASIC008666
OG0007723	AFUN2_000398	ASIC016686
OG0007724	AFUN2_010772	ASIC018172
OG0007725	AFUN2_011288	ASIC007346
OG0007726	AFUN2_004144	ASIC000573
OG0007728	AFUN2_011149	ASIC009952
OG0007729	AFUN2_004632	ASIC002294
OG0007730	AFUN2_005636	ASIC012584
OG0007731	AFUN2_003317	ASIC010648
OG0007732	AFUN2_004031	ASIC013636
OG0007733	AFUN2_013207	ASIC018607
OG0007734	AFUN2_013386	ASIC021607
OG0007735	AFUN2_012691	ASIC013461
OG0007736	AFUN2_007544	ASIC004583
OG0007737	AFUN2_013840	ASIC005005
OG0007738	AFUN2_011721	ASIC015384
OG0007739	AFUN2_007135	ASIC017898
OG0007740	AFUN2_010985	ASIC005777
OG0007741	AFUN2_009863	ASIC004855
OG0007742	AFUN2_013441	ASIC006289
OG0007743	AFUN2_004056	ASIC010265
OG0007744	AFUN2_004207	ASIC011177
OG0007745	AFUN2_001270	ASIC008963
OG0007746	AFUN2_007196	ASIC004253, ASIC004254
OG0007747	AFUN2_008358	ASIC019562, ASIC019566
OG0007748	AFUN2_011874	ASIC014942
OG0007749	AFUN2_005700	ASIC013405
OG0007750	AFUN2_013117	ASIC021084
OG0007751	AFUN2_014042	ASIC011569
OG0007753	AFUN2_012182	ASIC017167
OG0007754	AFUN2_011770	ASIC014167
OG0007755	AFUN2_001302	ASIC002895
OG0007756	AFUN2_008873	ASIC017501
OG0007757	AFUN2_013733	ASIC005165
OG0007758	AFUN2_002125	ASIC002370
OG0007760	AFUN2_007259	ASIC003750
OG0007761	AFUN2_007618	ASIC019867
OG0007762	AFUN2_004097	ASIC002056
OG0007763	AFUN2_007260	ASIC019845
OG0007764	AFUN2_001470	ASIC008914
OG0007765	AFUN2_007898	ASIC015431
OG0007766	AFUN2_012886	ASIC009550
OG0007767	AFUN2_007188	ASIC012486
OG0007768	AFUN2_002964	ASIC010734
OG0007769	AFUN2_012754	ASIC018235
OG0007770	AFUN2_001138	ASIC009005
OG0007771	AFUN2_007449	ASIC009544
OG0007772	AFUN2_012723	ASIC003986
OG0007773	AFUN2_008856	ASIC010271
OG0007774	AFUN2_011111	ASIC014104
OG0007776	AFUN2_009340	ASIC015125
OG0007778	AFUN2_010424	ASIC002844
OG0007781	AFUN2_007202	ASIC011999
OG0007784	AFUN2_008965	ASIC004449
OG0007785	AFUN2_014127	ASIC020122
OG0007787	AFUN2_008597	ASIC014968
OG0007788	AFUN2_003673	ASIC005784, ASIC007351, ASIC005783
OG0007795	AFUN2_009188, AFUN2_006021, AFUN2_002457, AFUN2_014628, AFUN2_004347	ASIC005323
OG0007802	AFUN2_012090	ASIC018100
OG0007803	AFUN2_008716	ASIC010627
OG0007804	AFUN2_002814	ASIC010007, ASIC009936, ASIC009935
OG0007806	AFUN2_013184	ASIC013826, ASIC013818
OG0007809	AFUN2_002255, AFUN2_011926, AFUN2_001303, AFUN2_001615, AFUN2_010255, AFUN2_012067	ASIC006907
OG0007810	AFUN2_014627	ASIC004644
OG0007812	AFUN2_007330	ASIC003050, ASIC002168
OG0007814	AFUN2_001859	ASIC007821
OG0007814	AFUN2_009376	ASIC007822
OG0007815	AFUN2_013922, AFUN2_000567	ASIC011735
OG0007816	AFUN2_010315, AFUN2_008397	ASIC008656, ASIC008657
OG0007818	AFUN2_001663	ASIC000329
OG0007818	AFUN2_010348	ASIC000327, ASIC000328
OG0007819	AFUN2_006163, AFUN2_003284	ASIC010613
OG0007822	AFUN2_007360	ASIC021311, ASIC015347, ASIC005990, ASIC003025, ASIC006471, ASIC001470, ASIC006007, ASIC001617, ASIC005325
OG0007823	AFUN2_013847	ASIC021818
OG0007841	AFUN2_014514	ASIC000330
OG0007843	AFUN2_003724	ASIC010652
OG0007844	AFUN2_005811	ASIC012004
OG0007845	AFUN2_009012	ASIC019036
OG0007846	AFUN2_005445	ASIC003492
OG0007847	AFUN2_004854	ASIC019032
OG0007848	AFUN2_004267	ASIC021028
OG0007849	AFUN2_003965	ASIC019020
OG0007850	AFUN2_003683	ASIC021937
OG0007851	AFUN2_004797	ASIC014508
OG0007854	AFUN2_013208	ASIC014509
OG0007855	AFUN2_004320	ASIC012747
OG0007856	AFUN2_005009	ASIC009185
OG0007857	AFUN2_006160	ASIC009183
OG0007858	AFUN2_002489	ASIC009184
OG0007859	AFUN2_008840	ASIC012879
OG0007861	AFUN2_000875	ASIC019380
OG0007862	AFUN2_012829	ASIC019370
OG0007864	AFUN2_004092	ASIC012984
OG0007865	AFUN2_003190	ASIC015887
OG0007868	AFUN2_003218	ASIC019559
OG0007869	AFUN2_010958	ASIC010712
OG0007870	AFUN2_002066	ASIC016025
OG0007871	AFUN2_007925	ASIC021865
OG0007872	AFUN2_007818	ASIC010809
OG0007873	AFUN2_012854	ASIC010790
OG0007876	AFUN2_001804	ASIC000143
OG0007879	AFUN2_004637	ASIC001083
OG0007880	AFUN2_000750	ASIC008088
OG0007882	AFUN2_014214	ASIC021491
OG0007883	AFUN2_007353	ASIC021533
OG0007885	AFUN2_014674	ASIC021532
OG0007886	AFUN2_006258	ASIC013672, ASIC005072
OG0007888	AFUN2_007527	ASIC008727, ASIC008726
OG0007889	AFUN2_009276	ASIC018808
OG0007891	AFUN2_012293	ASIC018224
OG0007896	AFUN2_006713	ASIC007458
OG0007898	AFUN2_009655	ASIC021325
OG0007899	AFUN2_006800	ASIC015470
OG0007900	AFUN2_009106	ASIC013914
OG0007901	AFUN2_014261	ASIC013906
OG0007905	AFUN2_004080	ASIC002783
OG0007906	AFUN2_013882	ASIC018022
OG0007907	AFUN2_003651	ASIC001194
OG0007908	AFUN2_001576	ASIC004823
OG0007910	AFUN2_007414	ASIC017467
OG0007911	AFUN2_009981	ASIC005760
OG0007912	AFUN2_008897	ASIC016404
OG0007913	AFUN2_002247	ASIC013327
OG0007914	AFUN2_004977	ASIC021756
OG0007915	AFUN2_001763	ASIC021776
OG0007916	AFUN2_008205	ASIC021768
OG0007918	AFUN2_007157	ASIC021774
OG0007919	AFUN2_006186	ASIC005138
OG0007920	AFUN2_008590	ASIC012289
OG0007921	AFUN2_001358	ASIC015392
OG0007922	AFUN2_004924	ASIC015397
OG0007924	AFUN2_001474	ASIC013634
OG0007925	AFUN2_013866	ASIC014547
OG0007926	AFUN2_007253	ASIC006882
OG0007927	AFUN2_003106	ASIC008618
OG0007928	AFUN2_004382	ASIC008513
OG0007929	AFUN2_006397	ASIC006673
OG0007930	AFUN2_004032	ASIC006677
OG0007931	AFUN2_003079	ASIC010844
OG0007933	AFUN2_003395	ASIC005930
OG0007935	AFUN2_013554	ASIC020496
OG0007938	AFUN2_011718	ASIC014909
OG0007940	AFUN2_007894	ASIC007795
OG0007943	AFUN2_005024	ASIC007763
OG0007946	AFUN2_010182	ASIC007748
OG0007947	AFUN2_007039	ASIC007744
OG0007948	AFUN2_013999	ASIC012387
OG0007951	AFUN2_001450	ASIC019841
OG0007952	AFUN2_005613	ASIC006233
OG0007953	AFUN2_004567	ASIC019264
OG0007955	AFUN2_001637	ASIC010763
OG0007956	AFUN2_004544	ASIC007103
OG0007958	AFUN2_003682	ASIC002973
OG0007961	AFUN2_000838	ASIC010182
OG0007962	AFUN2_001485	ASIC013031
OG0007963	AFUN2_013128	ASIC014076
OG0007965	AFUN2_006219	ASIC004789
OG0007966	AFUN2_004327	ASIC007436
OG0007967	AFUN2_003071	ASIC006530
OG0007969	AFUN2_003285	ASIC006532
OG0007970	AFUN2_000372	ASIC012207
OG0007972	AFUN2_003129	ASIC013155
OG0007975	AFUN2_001781	ASIC018474
OG0007978	AFUN2_008178	ASIC017747
OG0007979	AFUN2_001868	ASIC006487
OG0007981	AFUN2_001317	ASIC018715
OG0007983	AFUN2_012264	ASIC015839
OG0007984	AFUN2_008136	ASIC015767
OG0007985	AFUN2_004701	ASIC015757
OG0007987	AFUN2_003011	ASIC016769
OG0007989	AFUN2_002752	ASIC010325
OG0007990	AFUN2_004656	ASIC016801
OG0007993	AFUN2_007740	ASIC006952
OG0007994	AFUN2_012118	ASIC006675
OG0007995	AFUN2_008240	ASIC006979
OG0007996	AFUN2_002805	ASIC006965
OG0008001	AFUN2_003641	ASIC020008
OG0008003	AFUN2_008255	ASIC011331
OG0008005	AFUN2_013860	ASIC009870
OG0008006	AFUN2_009521	ASIC005156
OG0008007	AFUN2_000341	ASIC020450
OG0008008	AFUN2_008364	ASIC016986
OG0008010	AFUN2_013685	ASIC012062
OG0008012	AFUN2_010324	ASIC006103
OG0008013	AFUN2_000569	ASIC012061
OG0008014	AFUN2_004309	ASIC006075
OG0008016	AFUN2_012002	ASIC015574
OG0008018	AFUN2_009915	ASIC000165
OG0008019	AFUN2_012755	ASIC008484
OG0008020	AFUN2_003891	ASIC018198
OG0008021	AFUN2_013757	ASIC018197
OG0008022	AFUN2_003034	ASIC020326
OG0008024	AFUN2_005286	ASIC020342
OG0008027	AFUN2_002053	ASIC008501
OG0008030	AFUN2_001960	ASIC002487
OG0008031	AFUN2_001128	ASIC005209
OG0008032	AFUN2_012273	ASIC010258
OG0008033	AFUN2_011801	ASIC004401
OG0008038	AFUN2_001784	ASIC018399
OG0008039	AFUN2_007422	ASIC018385
OG0008040	AFUN2_007930	ASIC009307
OG0008041	AFUN2_005268	ASIC006567
OG0008043	AFUN2_007384	ASIC006578
OG0008044	AFUN2_007222	ASIC006628
OG0008045	AFUN2_014513	ASIC006622
OG0008046	AFUN2_004772	ASIC006178
OG0008047	AFUN2_012234	ASIC019746
OG0008048	AFUN2_006011	ASIC010209
OG0008051	AFUN2_011653	ASIC012968
OG0008052	AFUN2_000654	ASIC021858
OG0008053	AFUN2_002518	ASIC021860
OG0008055	AFUN2_006536	ASIC021862
OG0008057	AFUN2_014730	ASIC020882
OG0008058	AFUN2_014269	ASIC015364
OG0008059	AFUN2_005431	ASIC015365
OG0008060	AFUN2_012841	ASIC018238
OG0008061	AFUN2_010017	ASIC015361
OG0008062	AFUN2_002162	ASIC005269
OG0008063	AFUN2_007671	ASIC006258
OG0008065	AFUN2_014662	ASIC009469
OG0008067	AFUN2_004664	ASIC021685
OG0008068	AFUN2_002405	ASIC008981
OG0008069	AFUN2_001759	ASIC006211
OG0008070	AFUN2_013151	ASIC016756
OG0008072	AFUN2_008690	ASIC018441
OG0008073	AFUN2_007560	ASIC018408
OG0008075	AFUN2_007543	ASIC020930
OG0008078	AFUN2_004865	ASIC005101
OG0008079	AFUN2_000928	ASIC018299
OG0008080	AFUN2_000995	ASIC010434
OG0008081	AFUN2_012498	ASIC001508
OG0008082	AFUN2_009525	ASIC012035
OG0008083	AFUN2_008555	ASIC012032
OG0008084	AFUN2_000871	ASIC018647
OG0008085	AFUN2_012859	ASIC017960
OG0008087	AFUN2_012298	ASIC015897
OG0008088	AFUN2_012988	ASIC007899
OG0008089	AFUN2_004909	ASIC001937
OG0008090	AFUN2_002906	ASIC014410
OG0008092	AFUN2_003148	ASIC008221
OG0008093	AFUN2_001643	ASIC005088
OG0008095	AFUN2_004340	ASIC007785
OG0008096	AFUN2_008327	ASIC017760
OG0008097	AFUN2_005364	ASIC012556
OG0008102	AFUN2_000856	ASIC003587
OG0008103	AFUN2_006308	ASIC001114
OG0008105	AFUN2_008526	ASIC022198
OG0008107	AFUN2_013315	ASIC014608
OG0008108	AFUN2_002686	ASIC014616
OG0008109	AFUN2_007835	ASIC019175
OG0008110	AFUN2_004423	ASIC015174
OG0008111	AFUN2_013969	ASIC011989
OG0008113	AFUN2_013985	ASIC003486
OG0008115	AFUN2_011456	ASIC010276
OG0008116	AFUN2_006628	ASIC008211
OG0008117	AFUN2_008264	ASIC020162
OG0008118	AFUN2_002054	ASIC020161
OG0008120	AFUN2_009637	ASIC009777
OG0008125	AFUN2_004126	ASIC013803
OG0008128	AFUN2_011612	ASIC019965
OG0008129	AFUN2_002231	ASIC019963
OG0008131	AFUN2_001380	ASIC016729
OG0008132	AFUN2_006419	ASIC015958
OG0008135	AFUN2_012609	ASIC005457
OG0008138	AFUN2_005841	ASIC017271
OG0008139	AFUN2_012903	ASIC007557
OG0008141	AFUN2_010037	ASIC016966
OG0008142	AFUN2_012549	ASIC018693
OG0008143	AFUN2_012607	ASIC007546
OG0008146	AFUN2_008833	ASIC019493
OG0008149	AFUN2_001725	ASIC008232
OG0008150	AFUN2_010471	ASIC010412
OG0008152	AFUN2_006407	ASIC010411
OG0008154	AFUN2_007146	ASIC016048
OG0008156	AFUN2_006615	ASIC021995
OG0008157	AFUN2_001330	ASIC015545
OG0008158	AFUN2_014105	ASIC007848
OG0008162	AFUN2_002048	ASIC011487
OG0008163	AFUN2_003568	ASIC013359
OG0008164	AFUN2_003987	ASIC013258
OG0008165	AFUN2_004805	ASIC013349
OG0008166	AFUN2_010862	ASIC008888
OG0008167	AFUN2_006026	ASIC005973
OG0008168	AFUN2_013639	ASIC015415
OG0008169	AFUN2_006002	ASIC019290
OG0008170	AFUN2_007051	ASIC019289
OG0008173	AFUN2_013950	ASIC007385
OG0008174	AFUN2_003631	ASIC006886
OG0008176	AFUN2_007263	ASIC013322
OG0008178	AFUN2_012834	ASIC020818
OG0008179	AFUN2_012825	ASIC016110
OG0008181	AFUN2_013598	ASIC019916
OG0008182	AFUN2_008656	ASIC011134
OG0008183	AFUN2_005000	ASIC021560
OG0008184	AFUN2_011425	ASIC003599
OG0008185	AFUN2_012494	ASIC021741
OG0008186	AFUN2_005722	ASIC011135
OG0008187	AFUN2_003823	ASIC011147
OG0008188	AFUN2_009108	ASIC003402
OG0008190	AFUN2_011750	ASIC001586
OG0008191	AFUN2_002112	ASIC008923
OG0008192	AFUN2_009654	ASIC016925
OG0008194	AFUN2_002400	ASIC016863
OG0008195	AFUN2_012792	ASIC019670
OG0008196	AFUN2_009045	ASIC016865
OG0008197	AFUN2_003019	ASIC021620
OG0008198	AFUN2_001248	ASIC017433
OG0008199	AFUN2_012146	ASIC021884
OG0008200	AFUN2_005709	ASIC010507
OG0008201	AFUN2_009577	ASIC010506
OG0008202	AFUN2_009117	ASIC021878
OG0008204	AFUN2_001980	ASIC021880
OG0008205	AFUN2_011678	ASIC003265
OG0008206	AFUN2_013076	ASIC015017
OG0008207	AFUN2_009710	ASIC016202
OG0008208	AFUN2_002254	ASIC003893
OG0008209	AFUN2_008197	ASIC017934
OG0008210	AFUN2_014172	ASIC004513
OG0008211	AFUN2_014036	ASIC008624
OG0008213	AFUN2_008962	ASIC006393
OG0008214	AFUN2_006960	ASIC006414
OG0008215	AFUN2_007999	ASIC006409
OG0008216	AFUN2_009310	ASIC007183
OG0008217	AFUN2_003103	ASIC021796
OG0008218	AFUN2_005477	ASIC021803
OG0008219	AFUN2_000506	ASIC021806
OG0008220	AFUN2_012596	ASIC021802
OG0008221	AFUN2_006612	ASIC005570
OG0008222	AFUN2_009742	ASIC004809
OG0008224	AFUN2_005444	ASIC015118
OG0008226	AFUN2_002442	ASIC016834
OG0008227	AFUN2_002954	ASIC003730
OG0008228	AFUN2_008254	ASIC003734
OG0008229	AFUN2_008594	ASIC016855
OG0008231	AFUN2_005781	ASIC003723
OG0008233	AFUN2_014046	ASIC009119
OG0008234	AFUN2_014288	ASIC002267
OG0008235	AFUN2_012184	ASIC002296
OG0008236	AFUN2_001593	ASIC002295
OG0008240	AFUN2_003881	ASIC003544
OG0008241	AFUN2_003892	ASIC013934
OG0008246	AFUN2_005948	ASIC012760
OG0008247	AFUN2_008294	ASIC021711
OG0008248	AFUN2_004331	ASIC012764
OG0008249	AFUN2_009641	ASIC021706
OG0008251	AFUN2_008063	ASIC012772
OG0008252	AFUN2_011103	ASIC013666
OG0008255	AFUN2_005967	ASIC010765
OG0008256	AFUN2_013881	ASIC019418
OG0008257	AFUN2_009315	ASIC019428
OG0008258	AFUN2_011589	ASIC011534
OG0008260	AFUN2_009632	ASIC011530
OG0008261	AFUN2_014565	ASIC009641
OG0008262	AFUN2_003979	ASIC011540
OG0008264	AFUN2_008085	ASIC012045
OG0008265	AFUN2_014014	ASIC017299
OG0008267	AFUN2_007822	ASIC018861
OG0008268	AFUN2_005109	ASIC014424
OG0008269	AFUN2_002794	ASIC017355
OG0008272	AFUN2_005929	ASIC005234
OG0008274	AFUN2_013700	ASIC009596
OG0008276	AFUN2_006345	ASIC004171
OG0008279	AFUN2_009273	ASIC004162
OG0008281	AFUN2_008353	ASIC017674
OG0008282	AFUN2_005945	ASIC010315
OG0008283	AFUN2_006896	ASIC017675
OG0008284	AFUN2_002289	ASIC010319
OG0008286	AFUN2_003830	ASIC016655
OG0008287	AFUN2_001793	ASIC003203
OG0008288	AFUN2_002305	ASIC007208
OG0008289	AFUN2_008580	ASIC000174
OG0008290	AFUN2_002355	ASIC008997
OG0008292	AFUN2_003308	ASIC008996
OG0008293	AFUN2_013430	ASIC008993
OG0008294	AFUN2_003977	ASIC004558
OG0008296	AFUN2_011172	ASIC009859
OG0008298	AFUN2_002835	ASIC015238
OG0008299	AFUN2_006400	ASIC004852
OG0008300	AFUN2_004626	ASIC004850
OG0008301	AFUN2_002819	ASIC007047
OG0008304	AFUN2_007057	ASIC010340
OG0008308	AFUN2_003081	ASIC020623
OG0008309	AFUN2_005263	ASIC015119
OG0008310	AFUN2_011401	ASIC000727
OG0008311	AFUN2_008990	ASIC002546
OG0008312	AFUN2_008054	ASIC004661
OG0008314	AFUN2_013230	ASIC012673
OG0008315	AFUN2_006747	ASIC012664
OG0008317	AFUN2_014025	ASIC005140
OG0008318	AFUN2_010234	ASIC000824
OG0008320	AFUN2_005882	ASIC008382
OG0008325	AFUN2_007495	ASIC013100
OG0008326	AFUN2_007349	ASIC015318
OG0008327	AFUN2_003286	ASIC015274
OG0008328	AFUN2_010118	ASIC011435
OG0008329	AFUN2_008299	ASIC011437
OG0008331	AFUN2_007582	ASIC007417
OG0008332	AFUN2_005032	ASIC007424
OG0008334	AFUN2_005191	ASIC012909
OG0008339	AFUN2_003948	ASIC016007
OG0008340	AFUN2_003188	ASIC011414
OG0008342	AFUN2_010933	ASIC011469
OG0008344	AFUN2_003674	ASIC003119
OG0008345	AFUN2_006445	ASIC003115
OG0008346	AFUN2_007107	ASIC016627
OG0008347	AFUN2_005254	ASIC003121
OG0008348	AFUN2_006541	ASIC016332
OG0008349	AFUN2_001258	ASIC019995
OG0008350	AFUN2_010886	ASIC004988
OG0008351	AFUN2_001130	ASIC004981
OG0008354	AFUN2_012389	ASIC007563
OG0008355	AFUN2_005199	ASIC000875
OG0008358	AFUN2_004084	ASIC013413
OG0008360	AFUN2_012640	ASIC001839
OG0008361	AFUN2_003897	ASIC001843
OG0008362	AFUN2_006451	ASIC001841
OG0008366	AFUN2_000492	ASIC002679
OG0008368	AFUN2_000623	ASIC004602
OG0008369	AFUN2_006456	ASIC020148
OG0008371	AFUN2_005064	ASIC006779
OG0008372	AFUN2_003112	ASIC018013
OG0008374	AFUN2_004335	ASIC005052
OG0008375	AFUN2_001974	ASIC015086
OG0008376	AFUN2_014714	ASIC018550
OG0008377	AFUN2_002559	ASIC015259
OG0008379	AFUN2_012916	ASIC005780
OG0008380	AFUN2_010247	ASIC011127
OG0008382	AFUN2_010048	ASIC011125
OG0008387	AFUN2_007012	ASIC018895
OG0008389	AFUN2_007086	ASIC013289
OG0008392	AFUN2_005513	ASIC010852
OG0008393	AFUN2_011878	ASIC010853
OG0008395	AFUN2_010753	ASIC012626
OG0008397	AFUN2_011492	ASIC021042
OG0008398	AFUN2_003433	ASIC016911
OG0008399	AFUN2_007407	ASIC015432
OG0008400	AFUN2_012877	ASIC019433, ASIC019431
OG0008401	AFUN2_004243	ASIC012348
OG0008402	AFUN2_010281	ASIC020663
OG0008403	AFUN2_011918	ASIC017596
OG0008404	AFUN2_005240	ASIC019786
OG0008406	AFUN2_002736	ASIC013317
OG0008408	AFUN2_006469	ASIC012376
OG0008411	AFUN2_002366	ASIC013936
OG0008413	AFUN2_014796	ASIC011373
OG0008415	AFUN2_013765	ASIC020849
OG0008418	AFUN2_012702	ASIC007220
OG0008419	AFUN2_011996	ASIC002386
OG0008420	AFUN2_011603	ASIC017137
OG0008422	AFUN2_013714	ASIC019223
OG0008424	AFUN2_005759	ASIC021425
OG0008426	AFUN2_007440	ASIC011231
OG0008427	AFUN2_011349	ASIC002698
OG0008430	AFUN2_003169	ASIC017786
OG0008431	AFUN2_000595	ASIC022361
OG0008432	AFUN2_010369	ASIC007156
OG0008433	AFUN2_012084	ASIC008471
OG0008434	AFUN2_010980	ASIC002455
OG0008436	AFUN2_006718	ASIC011573
OG0008437	AFUN2_000742	ASIC020795
OG0008438	AFUN2_004096	ASIC020793
