Orthogroup	AfunestusAfunGA1	AaegyptiLVP_AGWG
OG0008506	AFUN2_007501	AAEL008789
OG0008507	AFUN2_013896	AAEL008798
OG0008508	AFUN2_006688	AAEL008799
OG0008509	AFUN2_011411	AAEL008801
OG0008510	AFUN2_002551	AAEL008809
OG0008511	AFUN2_012613	AAEL008815
OG0008512	AFUN2_009804	AAEL008817
OG0008513	AFUN2_010778	AAEL008832
OG0008514	AFUN2_003021	AAEL008867, AAEL008860
OG0008515	AFUN2_012956	AAEL008887
OG0008516	AFUN2_004305	AAEL008970
OG0008517	AFUN2_013380	AAEL009026
OG0008518	AFUN2_010881	AAEL009027
OG0008519	AFUN2_011342	AAEL009032
OG0008520	AFUN2_005647	AAEL009055
OG0008521	AFUN2_004258	AAEL009066
OG0008522	AFUN2_005388	AAEL009067
OG0008523	AFUN2_009925	AAEL009081
OG0008524	AFUN2_010170	AAEL009091
OG0008525	AFUN2_001372	AAEL009173
OG0008526	AFUN2_013331	AAEL009177
OG0008527	AFUN2_002540	AAEL009178
OG0008528	AFUN2_006580	AAEL009180
OG0008529	AFUN2_006330	AAEL009191
OG0008530	AFUN2_001910	AAEL009199
OG0008531	AFUN2_001113	AAEL009205
OG0008532	AFUN2_005579	AAEL009208
OG0008533	AFUN2_003916	AAEL009217
OG0008534	AFUN2_009093	AAEL009220
OG0008535	AFUN2_011097	AAEL009225
OG0008536	AFUN2_002634	AAEL009252
OG0008537	AFUN2_001534	AAEL009253
OG0008538	AFUN2_001195	AAEL009263
OG0008539	AFUN2_003303	AAEL009267
OG0008540	AFUN2_004216	AAEL009273
OG0008541	AFUN2_012240	AAEL009317
OG0008542	AFUN2_001729	AAEL009323
OG0008543	AFUN2_003004	AAEL009326
OG0008544	AFUN2_006745	AAEL009368
OG0008545	AFUN2_013305	AAEL009375
OG0008546	AFUN2_011360	AAEL009379
OG0008547	AFUN2_002445	AAEL009399
OG0008548	AFUN2_011601	AAEL009442
OG0008549	AFUN2_010357	AAEL009484
OG0008550	AFUN2_012644	AAEL009500
OG0008551	AFUN2_008989	AAEL009505
OG0008552	AFUN2_000812	AAEL009515
OG0008553	AFUN2_011652	AAEL021916, AAEL009545
OG0008554	AFUN2_011175	AAEL009551
OG0008555	AFUN2_001227	AAEL009564
OG0008556	AFUN2_006145	AAEL009574
OG0008557	AFUN2_007653	AAEL009590
OG0008558	AFUN2_002957	AAEL020462, AAEL009597
OG0008559	AFUN2_001655	AAEL009603
OG0008560	AFUN2_009470	AAEL009609
OG0008561	AFUN2_010763	AAEL009614
OG0008563	AFUN2_007862	AAEL009642
OG0008564	AFUN2_006832	AAEL009650
OG0008565	AFUN2_013844	AAEL009658
OG0008566	AFUN2_002105	AAEL009661
OG0008567	AFUN2_002160	AAEL009671
OG0008568	AFUN2_004676	AAEL009690
OG0008569	AFUN2_014546	AAEL009708
OG0008570	AFUN2_007934	AAEL009742
OG0008571	AFUN2_011095	AAEL009747
OG0008572	AFUN2_005530	AAEL009749
OG0008573	AFUN2_010411	AAEL009755
OG0008574	AFUN2_008620	AAEL009756
OG0008575	AFUN2_003481	AAEL009765
OG0008576	AFUN2_006771	AAEL009776
OG0008577	AFUN2_013440	AAEL009814
OG0008578	AFUN2_007768	AAEL009815
OG0008579	AFUN2_008028	AAEL009817
OG0008580	AFUN2_001011	AAEL009821
OG0008581	AFUN2_009712	AAEL009833
OG0008582	AFUN2_005892	AAEL009904
OG0008583	AFUN2_004969	AAEL009922
OG0008584	AFUN2_001339	AAEL009927
OG0008585	AFUN2_001588	AAEL009964
OG0008586	AFUN2_010502	AAEL009965
OG0008587	AFUN2_008731	AAEL009969
OG0008588	AFUN2_003309	AAEL009971
OG0008589	AFUN2_013031	AAEL009995
OG0008590	AFUN2_003425	AAEL010005
OG0008591	AFUN2_009177	AAEL010015
OG0008593	AFUN2_010221	AAEL010051
OG0008594	AFUN2_005984	AAEL010064
OG0008595	AFUN2_010967	AAEL010087
OG0008596	AFUN2_013065	AAEL010095
OG0008597	AFUN2_001916	AAEL010107
OG0008598	AFUN2_001586	AAEL010118
OG0008599	AFUN2_003854	AAEL010120
OG0008600	AFUN2_006903	AAEL010134
OG0008601	AFUN2_014554	AAEL010138
OG0008602	AFUN2_013152	AAEL010149
OG0008603	AFUN2_010968	AAEL010160
OG0008604	AFUN2_013591	AAEL010164
OG0008605	AFUN2_011019	AAEL010172
OG0008606	AFUN2_008783	AAEL010201
OG0008607	AFUN2_000768	AAEL010227
OG0008608	AFUN2_001075	AAEL010232
OG0008609	AFUN2_009187	AAEL010243
OG0008610	AFUN2_012805	AAEL010246
OG0008611	AFUN2_007210	AAEL010264
OG0008612	AFUN2_001115	AAEL010286
OG0008613	AFUN2_004773	AAEL010300
OG0008614	AFUN2_003810	AAEL010310
OG0008615	AFUN2_002994	AAEL010330
OG0008616	AFUN2_002075	AAEL010333
OG0008617	AFUN2_014104	AAEL010348
OG0008618	AFUN2_005035	AAEL010360
OG0008619	AFUN2_001555	AAEL010366
OG0008620	AFUN2_005885	AAEL010374
OG0008621	AFUN2_008862	AAEL010378
OG0008622	AFUN2_001050	AAEL010404
OG0008623	AFUN2_014748	AAEL010407
OG0008624	AFUN2_012432	AAEL010416
OG0008625	AFUN2_009859	AAEL010451
OG0008626	AFUN2_014570	AAEL010464
OG0008627	AFUN2_007297	AAEL010465
OG0008628	AFUN2_000775	AAEL010468
OG0008629	AFUN2_009717	AAEL010480
OG0008630	AFUN2_007416	AAEL010498
OG0008631	AFUN2_011696	AAEL010524
OG0008632	AFUN2_001204	AAEL010533
OG0008633	AFUN2_004166	AAEL010556
OG0008634	AFUN2_007741	AAEL010558
OG0008635	AFUN2_004898	AAEL010588
OG0008636	AFUN2_003953	AAEL010611
OG0008637	AFUN2_006579	AAEL010619
OG0008639	AFUN2_002181	AAEL010624
OG0008640	AFUN2_000482	AAEL010653
OG0008641	AFUN2_013511	AAEL010656
OG0008642	AFUN2_004635	AAEL010658
OG0008643	AFUN2_010572	AAEL010659
OG0008644	AFUN2_008633	AAEL010673
OG0008645	AFUN2_003256	AAEL010680
OG0008646	AFUN2_008303	AAEL010681
OG0008647	AFUN2_012502	AAEL010697
OG0008648	AFUN2_002722	AAEL010727
OG0008649	AFUN2_010736	AAEL010739
OG0008650	AFUN2_004580	AAEL010745
OG0008651	AFUN2_006513	AAEL010753
OG0008652	AFUN2_001622	AAEL010754
OG0008653	AFUN2_001028	AAEL010761
OG0008654	AFUN2_012016	AAEL010765
OG0008655	AFUN2_002564	AAEL010785
OG0008656	AFUN2_005267	AAEL010788
OG0008657	AFUN2_000999	AAEL010804
OG0008658	AFUN2_013663	AAEL010821
OG0008659	AFUN2_006324	AAEL010832
OG0008660	AFUN2_009396	AAEL010842
OG0008661	AFUN2_002069	AAEL010848
OG0008662	AFUN2_001837	AAEL010881, AAEL024444
OG0008663	AFUN2_010286	AAEL010885
OG0008664	AFUN2_005624	AAEL010891
OG0008665	AFUN2_012175	AAEL010905
OG0008666	AFUN2_007876	AAEL010956
OG0008669	AFUN2_006126	AAEL011031
OG0008670	AFUN2_011241	AAEL011048
OG0008671	AFUN2_000802	AAEL011050
OG0008672	AFUN2_003630	AAEL011059
OG0008674	AFUN2_003035	AAEL011106
OG0008675	AFUN2_011848	AAEL011135
OG0008677	AFUN2_004421	AAEL011168
OG0008678	AFUN2_014155	AAEL011174
OG0008679	AFUN2_001635	AAEL011179
OG0008680	AFUN2_005499	AAEL011183
OG0008681	AFUN2_002745	AAEL011186
OG0008682	AFUN2_005257	AAEL011196
OG0008683	AFUN2_007655	AAEL011234
OG0008684	AFUN2_006372	AAEL011248
OG0008685	AFUN2_003096	AAEL011253
OG0008686	AFUN2_004681	AAEL023091, AAEL011259
OG0008687	AFUN2_013005	AAEL011261
OG0008688	AFUN2_006658	AAEL011274
OG0008689	AFUN2_005972	AAEL011278
OG0008690	AFUN2_007669	AAEL011285
OG0008691	AFUN2_008116	AAEL011287
OG0008692	AFUN2_009519	AAEL011293
OG0008693	AFUN2_007712	AAEL011295
OG0008694	AFUN2_002896	AAEL011302
OG0008695	AFUN2_002130	AAEL011318
OG0008696	AFUN2_012705	AAEL011326
OG0008697	AFUN2_008761	AAEL011328
OG0008698	AFUN2_003956	AAEL011375
OG0008699	AFUN2_003075	AAEL011397
OG0008700	AFUN2_002528	AAEL011414
OG0008701	AFUN2_012344	AAEL011423
OG0008702	AFUN2_013193	AAEL011429
OG0008703	AFUN2_001943	AAEL011439
OG0008704	AFUN2_008963	AAEL011468
OG0008705	AFUN2_001271	AAEL011478
OG0008706	AFUN2_004725	AAEL011487
OG0008707	AFUN2_014162	AAEL011501
OG0008708	AFUN2_006339	AAEL011506
OG0008709	AFUN2_013265	AAEL011527
OG0008710	AFUN2_004496	AAEL011537
OG0008711	AFUN2_009407	AAEL011556
OG0008712	AFUN2_006499	AAEL011568
OG0008713	AFUN2_013080	AAEL011579
OG0008714	AFUN2_010025	AAEL011587
OG0008715	AFUN2_007738	AAEL011597
OG0008717	AFUN2_002874	AAEL011599
OG0008718	AFUN2_008512	AAEL011602
OG0008719	AFUN2_012197	AAEL011636
OG0008720	AFUN2_008810	AAEL011651
OG0008721	AFUN2_013953	AAEL011653
OG0008722	AFUN2_010232	AAEL011716
OG0008723	AFUN2_014749	AAEL011718
OG0008724	AFUN2_007319	AAEL011719
OG0008725	AFUN2_011986	AAEL011738
OG0008726	AFUN2_005933	AAEL011740
OG0008727	AFUN2_010294	AAEL011778
OG0008728	AFUN2_005350	AAEL011793
OG0008729	AFUN2_000441	AAEL011801
OG0008730	AFUN2_011851	AAEL011809
OG0008731	AFUN2_004828	AAEL011830
OG0008732	AFUN2_009696	AAEL011832
OG0008733	AFUN2_003807	AAEL011867
OG0008734	AFUN2_012096	AAEL011888
OG0008735	AFUN2_005407	AAEL011890
OG0008736	AFUN2_013194	AAEL011901
OG0008737	AFUN2_003509	AAEL011903
OG0008738	AFUN2_007516	AAEL011910
OG0008739	AFUN2_013275	AAEL011949
OG0008740	AFUN2_007288	AAEL011950
OG0008741	AFUN2_013674	AAEL011952
OG0008742	AFUN2_005803	AAEL011953
OG0008743	AFUN2_012629	AAEL011954
OG0008744	AFUN2_011877	AAEL011979
OG0008745	AFUN2_012969	AAEL011985
OG0008746	AFUN2_014448	AAEL011986
OG0008747	AFUN2_012771	AAEL011987
OG0008748	AFUN2_014443	AAEL012008
OG0008749	AFUN2_000605	AAEL012010
OG0008750	AFUN2_008418	AAEL012013
OG0008751	AFUN2_000869	AAEL012037
OG0008752	AFUN2_007388	AAEL012064
OG0008753	AFUN2_006587	AAEL012073
OG0008754	AFUN2_010569	AAEL012076
OG0008755	AFUN2_008419	AAEL012077
OG0008756	AFUN2_014195	AAEL012078
OG0008757	AFUN2_012546	AAEL012079
OG0008758	AFUN2_005595	AAEL012082
OG0008759	AFUN2_009511	AAEL012083
OG0008760	AFUN2_002098	AAEL012084
OG0008761	AFUN2_002026	AAEL012089
OG0008762	AFUN2_007704	AAEL012105
OG0008763	AFUN2_000332	AAEL012126
OG0008764	AFUN2_013093	AAEL012135
OG0008765	AFUN2_002428	AAEL012137
OG0008766	AFUN2_007158	AAEL012140
OG0008767	AFUN2_003120	AAEL012143
OG0008768	AFUN2_010481	AAEL012151
OG0008769	AFUN2_000467	AAEL012164
OG0008770	AFUN2_010272	AAEL012167
OG0008771	AFUN2_005363	AAEL012168
OG0008772	AFUN2_006149	AAEL012199
OG0008773	AFUN2_001604	AAEL012207
OG0008774	AFUN2_003929	AAEL012237
OG0008775	AFUN2_009464	AAEL012238
OG0008776	AFUN2_001133	AAEL012243
OG0008777	AFUN2_010817	AAEL012261
OG0008778	AFUN2_010708	AAEL012265
OG0008779	AFUN2_013134	AAEL012267
OG0008780	AFUN2_006954	AAEL012268
OG0008781	AFUN2_009156	AAEL012276
OG0008782	AFUN2_010126	AAEL012297
OG0008783	AFUN2_011136	AAEL012327
OG0008784	AFUN2_003470	AAEL012337
OG0008785	AFUN2_007493	AAEL012360
OG0008786	AFUN2_006328	AAEL012361
OG0008787	AFUN2_007937	AAEL012363
OG0008788	AFUN2_011372	AAEL012368
OG0008789	AFUN2_011317	AAEL012375
OG0008790	AFUN2_011485	AAEL012381
OG0008791	AFUN2_011834	AAEL012383
OG0008792	AFUN2_005569	AAEL012384
OG0008793	AFUN2_011440	AAEL012438
OG0008794	AFUN2_000529	AAEL012440
OG0008795	AFUN2_012809	AAEL012442
OG0008796	AFUN2_011805	AAEL012447
OG0008797	AFUN2_013204	AAEL012448
OG0008798	AFUN2_003540	AAEL012450
OG0008799	AFUN2_006983	AAEL012458
OG0008800	AFUN2_005889	AAEL012460
OG0008801	AFUN2_008681	AAEL012476
OG0008802	AFUN2_001430	AAEL012478
OG0008803	AFUN2_009071	AAEL012486
OG0008804	AFUN2_000982	AAEL012507
OG0008805	AFUN2_003627	AAEL012566
OG0008806	AFUN2_003511	AAEL012575
OG0008807	AFUN2_002687	AAEL012616
OG0008808	AFUN2_005185	AAEL012629
OG0008809	AFUN2_011381	AAEL012660
OG0008810	AFUN2_009690	AAEL012674
OG0008811	AFUN2_006727	AAEL012681
OG0008812	AFUN2_010020	AAEL012687
OG0008813	AFUN2_006237	AAEL012693
OG0008814	AFUN2_005839	AAEL012748
OG0008815	AFUN2_010562	AAEL025072, AAEL012790
OG0008816	AFUN2_001792	AAEL012835
OG0008817	AFUN2_008332	AAEL012876
OG0008818	AFUN2_014454	AAEL012914
OG0008819	AFUN2_007654	AAEL012920
OG0008820	AFUN2_002402	AAEL012925
OG0008821	AFUN2_013013	AAEL012926
OG0008822	AFUN2_000338	AAEL012929
OG0008823	AFUN2_007417	AAEL012930
OG0008824	AFUN2_014609	AAEL012931
OG0008825	AFUN2_012074	AAEL012941
OG0008826	AFUN2_001567	AAEL012942
OG0008827	AFUN2_001972	AAEL012944
OG0008828	AFUN2_013673	AAEL012947
OG0008829	AFUN2_001946	AAEL012950
OG0008830	AFUN2_013855	AAEL012955
OG0008831	AFUN2_013766	AAEL012962
OG0008832	AFUN2_005988	AAEL012978
OG0008833	AFUN2_013518	AAEL012990
OG0008834	AFUN2_005554	AAEL013011
OG0008835	AFUN2_009490	AAEL013063
OG0008836	AFUN2_002074	AAEL013078
OG0008837	AFUN2_010429	AAEL013108
OG0008838	AFUN2_004075	AAEL013119
OG0008839	AFUN2_000850	AAEL013167
OG0008840	AFUN2_012236	AAEL013174
OG0008841	AFUN2_011694	AAEL013220
OG0008842	AFUN2_012715	AAEL013225
OG0008843	AFUN2_007278	AAEL013230
OG0008844	AFUN2_011598	AAEL013240
OG0008845	AFUN2_003412	AAEL013245
OG0008846	AFUN2_004035	AAEL013251
OG0008847	AFUN2_013316	AAEL013263
OG0008848	AFUN2_006556	AAEL013296
OG0008849	AFUN2_001482	AAEL013310
OG0008850	AFUN2_006448	AAEL013314
OG0008851	AFUN2_000556	AAEL013355
OG0008852	AFUN2_013683	AAEL013370
OG0008853	AFUN2_009697	AAEL013374
OG0008854	AFUN2_005253	AAEL013380
OG0008855	AFUN2_006356	AAEL013390
OG0008856	AFUN2_002706	AAEL013391
OG0008857	AFUN2_012728	AAEL013399
OG0008858	AFUN2_006598, AFUN2_007022	AAEL013406
OG0008859	AFUN2_007240	AAEL013413
OG0008860	AFUN2_007811	AAEL013441
OG0008861	AFUN2_001286	AAEL013453
OG0008862	AFUN2_013456	AAEL013466
OG0008863	AFUN2_010794	AAEL013467
OG0008864	AFUN2_005730	AAEL013470
OG0008865	AFUN2_002506	AAEL013484
OG0008866	AFUN2_002705	AAEL013504
OG0008867	AFUN2_006873	AAEL013525
OG0008868	AFUN2_003666	AAEL013531
OG0008869	AFUN2_002997	AAEL013535
OG0008870	AFUN2_006978	AAEL013536
OG0008871	AFUN2_003940	AAEL013540
OG0008872	AFUN2_002971	AAEL013542
OG0008873	AFUN2_006542	AAEL013608
OG0008874	AFUN2_007906	AAEL013612
OG0008875	AFUN2_001442	AAEL013617
OG0008876	AFUN2_007997	AAEL013627
OG0008877	AFUN2_003193	AAEL013633
OG0008878	AFUN2_011165	AAEL013639
OG0008879	AFUN2_002195	AAEL013645
OG0008880	AFUN2_005090	AAEL013648
OG0008881	AFUN2_009400	AAEL013661
OG0008882	AFUN2_012674	AAEL013713
OG0008883	AFUN2_011061	AAEL013723
OG0008884	AFUN2_008941	AAEL013727
OG0008885	AFUN2_003100	AAEL013731
OG0008886	AFUN2_002224	AAEL013741
OG0008887	AFUN2_006621	AAEL013760
OG0008888	AFUN2_011139	AAEL013766
OG0008889	AFUN2_006508	AAEL013768
OG0008890	AFUN2_001163	AAEL013771
OG0008891	AFUN2_007399	AAEL013775, AAEL024607
OG0008892	AFUN2_008814	AAEL013793
OG0008893	AFUN2_004825	AAEL013857
OG0008894	AFUN2_009931	AAEL013877
OG0008895	AFUN2_002694	AAEL013884
OG0008896	AFUN2_001769	AAEL013896
OG0008897	AFUN2_003849	AAEL013906
OG0008899	AFUN2_013775	AAEL013963
OG0008900	AFUN2_008171	AAEL013964
OG0008901	AFUN2_010526	AAEL013966
OG0008902	AFUN2_009039	AAEL013980
OG0008903	AFUN2_004030	AAEL013995
OG0008904	AFUN2_009355	AAEL014031
OG0008905	AFUN2_013044	AAEL014038
OG0008906	AFUN2_006897	AAEL014041
OG0008907	AFUN2_011014	AAEL014045
OG0008908	AFUN2_003554	AAEL014092
OG0008909	AFUN2_011882	AAEL014096
OG0008910	AFUN2_000773	AAEL014098
OG0008911	AFUN2_014617	AAEL014099
OG0008912	AFUN2_013577	AAEL014113
OG0008913	AFUN2_000898	AAEL014134
OG0008914	AFUN2_004370	AAEL014135
OG0008915	AFUN2_010857	AAEL014136
OG0008916	AFUN2_010654	AAEL014141
OG0008917	AFUN2_009884	AAEL014146
OG0008918	AFUN2_005604	AAEL014174
OG0008919	AFUN2_003369	AAEL014177
OG0008920	AFUN2_007783	AAEL014193
OG0008921	AFUN2_010495	AAEL014205
OG0008922	AFUN2_011428	AAEL014215
OG0008923	AFUN2_009275	AAEL014226
OG0008924	AFUN2_001612	AAEL014237
OG0008925	AFUN2_009339	AAEL014253
OG0008926	AFUN2_010064	AAEL014258
OG0008927	AFUN2_011632	AAEL014281
OG0008928	AFUN2_003624	AAEL014286
OG0008929	AFUN2_007047	AAEL014331
OG0008930	AFUN2_003900	AAEL014344
OG0008931	AFUN2_011308	AAEL014368
OG0008932	AFUN2_000376	AAEL014369
OG0008933	AFUN2_005261	AAEL014375
OG0008934	AFUN2_012301	AAEL014378
OG0008935	AFUN2_000551	AAEL014382
OG0008936	AFUN2_009306	AAEL014414
OG0008937	AFUN2_012827	AAEL014422
OG0008938	AFUN2_004601	AAEL014425
OG0008939	AFUN2_010988	AAEL014450
OG0008940	AFUN2_004981	AAEL014492
OG0008941	AFUN2_003538	AAEL014522
OG0008942	AFUN2_001295	AAEL014546
OG0008943	AFUN2_009745	AAEL014564
OG0008944	AFUN2_010512	AAEL014624
OG0008945	AFUN2_007486	AAEL014630
OG0008946	AFUN2_000819	AAEL014636
OG0008947	AFUN2_002333	AAEL014649
OG0008948	AFUN2_001938	AAEL014655
OG0008949	AFUN2_013680	AAEL014672
OG0008950	AFUN2_005679	AAEL014697
OG0008951	AFUN2_012578	AAEL014719
OG0008952	AFUN2_000394	AAEL014733
OG0008953	AFUN2_012169	AAEL014735
OG0008954	AFUN2_007303	AAEL014763, AAEL022827
OG0008955	AFUN2_001170	AAEL014799
OG0008956	AFUN2_004650	AAEL014825
OG0008957	AFUN2_001671	AAEL014828
OG0008958	AFUN2_004220	AAEL014831
OG0008959	AFUN2_004505	AAEL014852
OG0008961	AFUN2_010203	AAEL014886
OG0008962	AFUN2_014135	AAEL014909
OG0008963	AFUN2_013516	AAEL014943
OG0008964	AFUN2_011968	AAEL014946
OG0008965	AFUN2_014274	AAEL014961
OG0008966	AFUN2_010007	AAEL014965
OG0008967	AFUN2_009963	AAEL014978
OG0008968	AFUN2_007041	AAEL014981
OG0008969	AFUN2_014426	AAEL014993
OG0008970	AFUN2_014724	AAEL014994
OG0008971	AFUN2_011115	AAEL015007
OG0008972	AFUN2_005097	AAEL015038
OG0008973	AFUN2_014198	AAEL015048
OG0008974	AFUN2_013641	AAEL015059
OG0008975	AFUN2_009103	AAEL015066
OG0008976	AFUN2_008702	AAEL015095
OG0008977	AFUN2_009937	AAEL015236
OG0008978	AFUN2_006826	AAEL015271
OG0008979	AFUN2_001673	AAEL015412
OG0008980	AFUN2_010390	AAEL015425
OG0008981	AFUN2_005029	AAEL015543
OG0008982	AFUN2_007826	AAEL015586
OG0008983	AFUN2_013776	AAEL016960
OG0008984	AFUN2_002751	AAEL017025
OG0008985	AFUN2_011742	AAEL017030
OG0008986	AFUN2_003089	AAEL017051
OG0008987	AFUN2_007099	AAEL017053
OG0008988	AFUN2_008601	AAEL017054
OG0008989	AFUN2_005922	AAEL017064
OG0008990	AFUN2_001116	AAEL017139
OG0008991	AFUN2_013724	AAEL017161
OG0008992	AFUN2_009220	AAEL017194
OG0008993	AFUN2_013876	AAEL017212
OG0008994	AFUN2_010386	AAEL017213
OG0008995	AFUN2_001145	AAEL017293
OG0008996	AFUN2_007809	AAEL017319
OG0008997	AFUN2_001137	AAEL017334
OG0008998	AFUN2_012032	AAEL017335
OG0008999	AFUN2_001509	AAEL017371
OG0009000	AFUN2_011422	AAEL017418
OG0009001	AFUN2_004526	AAEL017419
OG0009002	AFUN2_010989	AAEL017424
OG0009003	AFUN2_009489	AAEL017481
OG0009004	AFUN2_011445	AAEL017500
OG0009005	AFUN2_001156	AAEL017562
OG0009006	AFUN2_012302	AAEL017987
OG0009007	AFUN2_011564	AAEL018144
OG0009008	AFUN2_007324	AAEL018186
OG0009009	AFUN2_011415	AAEL018208
OG0009010	AFUN2_006066	AAEL018216
OG0009011	AFUN2_004705	AAEL018255
OG0009012	AFUN2_012934	AAEL018257
OG0009013	AFUN2_004649	AAEL018266
OG0009014	AFUN2_011404	AAEL018270
OG0009015	AFUN2_001224	AAEL018301
OG0009016	AFUN2_006454	AAEL018314
OG0009017	AFUN2_014523	AAEL018319
OG0009018	AFUN2_009009	AAEL018323
OG0009019	AFUN2_009943	AAEL018334
OG0009020	AFUN2_003472	AAEL018340
OG0009021	AFUN2_010109	AAEL018343
OG0009022	AFUN2_013476	AAEL018351
OG0009023	AFUN2_014793	AAEL018695
OG0009024	AFUN2_005947	AAEL019404
OG0009025	AFUN2_000405	AAEL019435
OG0009026	AFUN2_014578	AAEL019453
OG0009027	AFUN2_003779	AAEL019481
OG0009028	AFUN2_003913	AAEL019486
OG0009029	AFUN2_009217	AAEL019512
OG0009030	AFUN2_010640	AAEL019519
OG0009031	AFUN2_009952	AAEL019536
OG0009032	AFUN2_012704	AAEL019545
OG0009033	AFUN2_013072	AAEL019554
OG0009034	AFUN2_005440	AAEL019560
OG0009035	AFUN2_004429	AAEL019564
OG0009036	AFUN2_004776	AAEL019582
OG0009037	AFUN2_003932	AAEL019612
OG0009038	AFUN2_007103	AAEL019616
OG0009039	AFUN2_003230	AAEL019639
OG0009040	AFUN2_003173	AAEL019654
OG0009041	AFUN2_013581	AAEL019660
OG0009042	AFUN2_009206	AAEL019669
OG0009043	AFUN2_011490	AAEL019689
OG0009044	AFUN2_003275	AAEL019691
OG0009045	AFUN2_009099	AAEL019692
OG0009046	AFUN2_003975	AAEL019695
OG0009047	AFUN2_011249	AAEL019707
OG0009048	AFUN2_004293	AAEL019715
OG0009049	AFUN2_000878	AAEL019727
OG0009050	AFUN2_004731	AAEL019741
OG0009051	AFUN2_007922	AAEL019763
OG0009052	AFUN2_004225	AAEL019766
OG0009053	AFUN2_006187	AAEL019771
OG0009054	AFUN2_007796	AAEL019786
OG0009055	AFUN2_008403	AAEL019796
OG0009057	AFUN2_003495	AAEL019825
OG0009058	AFUN2_010522	AAEL019831
OG0009059	AFUN2_007546	AAEL019836
OG0009060	AFUN2_009003	AAEL019857
OG0009061	AFUN2_004636	AAEL019866
OG0009062	AFUN2_011540	AAEL019867
OG0009063	AFUN2_005150	AAEL019925
OG0009064	AFUN2_012588	AAEL019956
OG0009065	AFUN2_000925	AAEL019980
OG0009066	AFUN2_005207	AAEL019998
OG0009067	AFUN2_014249	AAEL020004
OG0009068	AFUN2_005999	AAEL020007
OG0009070	AFUN2_001157	AAEL020117
OG0009072	AFUN2_008374	AAEL020158
OG0009073	AFUN2_004598	AAEL020163
OG0009074	AFUN2_006997	AAEL020230
OG0009075	AFUN2_007637	AAEL020265
OG0009076	AFUN2_004149	AAEL020290
OG0009077	AFUN2_011845	AAEL020302
OG0009078	AFUN2_002216	AAEL020303
OG0009079	AFUN2_014308	AAEL020317
OG0009080	AFUN2_014365	AAEL020332, AAEL023393
OG0009083	AFUN2_004581	AAEL020362
OG0009084	AFUN2_007062	AAEL020378
OG0009086	AFUN2_007873	AAEL020419
OG0009087	AFUN2_012256	AAEL020423
OG0009088	AFUN2_009772	AAEL020472
OG0009089	AFUN2_013010	AAEL020500
OG0009090	AFUN2_003981	AAEL020547
OG0009091	AFUN2_012362	AAEL020574
OG0009092	AFUN2_001005	AAEL020655
OG0009093	AFUN2_002050	AAEL020690
OG0009094	AFUN2_006485	AAEL020783
OG0009095	AFUN2_005395	AAEL020830
OG0009096	AFUN2_010334	AAEL020834
OG0009097	AFUN2_010402	AAEL020840
OG0009098	AFUN2_007641	AAEL020861, AAEL023996
OG0009099	AFUN2_009145	AAEL020889
OG0009100	AFUN2_002018	AAEL020943
OG0009101	AFUN2_000872	AAEL021020
OG0009102	AFUN2_010750	AAEL021071
OG0009103	AFUN2_002209	AAEL021083
OG0009104	AFUN2_002821	AAEL021126
OG0009105	AFUN2_004770	AAEL021147
OG0009106	AFUN2_011083	AAEL021166
OG0009107	AFUN2_002032	AAEL021175
OG0009108	AFUN2_010257	AAEL021206
OG0009109	AFUN2_004785	AAEL021233
OG0009110	AFUN2_002917	AAEL021253
OG0009111	AFUN2_012275	AAEL021400
OG0009112	AFUN2_008272	AAEL021433
OG0009113	AFUN2_005082	AAEL021509
OG0009115	AFUN2_004659	AAEL029059, AAEL021562
OG0009118	AFUN2_003700	AAEL021608
OG0009119	AFUN2_009629	AAEL021625
OG0009120	AFUN2_010089	AAEL021656
OG0009121	AFUN2_012927	AAEL021667
OG0009122	AFUN2_009773	AAEL021738
OG0009123	AFUN2_007211	AAEL021782
OG0009124	AFUN2_003952	AAEL021826
OG0009125	AFUN2_006610	AAEL021846
OG0009126	AFUN2_014287	AAEL021870
OG0009127	AFUN2_014150	AAEL021878
OG0009128	AFUN2_007861	AAEL021963
OG0009129	AFUN2_005541	AAEL021973
OG0009130	AFUN2_004513	AAEL021995
OG0009131	AFUN2_013949	AAEL022016
OG0009132	AFUN2_013557	AAEL022025
OG0009134	AFUN2_005389	AAEL022046
OG0009135	AFUN2_002608	AAEL022136
OG0009136	AFUN2_011644	AAEL022296
OG0009137	AFUN2_003949	AAEL022352
OG0009138	AFUN2_013924	AAEL022387
OG0009139	AFUN2_006478	AAEL022486
OG0009140	AFUN2_014259	AAEL022500
OG0009141	AFUN2_005761	AAEL022505
OG0009142	AFUN2_004200	AAEL022575
OG0009143	AFUN2_006432	AAEL022674
OG0009144	AFUN2_011569	AAEL022692
OG0009145	AFUN2_001651	AAEL022712
OG0009146	AFUN2_001638	AAEL022734
OG0009147	AFUN2_006025	AAEL022779
OG0009148	AFUN2_009127	AAEL022787
OG0009149	AFUN2_010398	AAEL022804
OG0009150	AFUN2_001416	AAEL022916
OG0009153	AFUN2_000404	AAEL022970
OG0009154	AFUN2_013318	AAEL023028
OG0009155	AFUN2_013569	AAEL023107
OG0009156	AFUN2_005851	AAEL023159
OG0009157	AFUN2_003347	AAEL023219
