Orthogroup	AfunestusAfunGA1	AgambiaePEST
OG0008547	AFUN2_002445	AGAP011887
OG0008548	AFUN2_011601	AGAP001536
OG0008549	AFUN2_010357	AGAP000538
OG0008550	AFUN2_012644	AGAP010593
OG0008551	AFUN2_008989	AGAP010740
OG0008552	AFUN2_000812	AGAP000707
OG0008553	AFUN2_011652	AGAP004716
OG0008554	AFUN2_011175	AGAP011186
OG0008555	AFUN2_001227	AGAP002595
OG0008556	AFUN2_006145	AGAP004372
OG0008557	AFUN2_007653	AGAP013748, AGAP010227
OG0008558	AFUN2_002957	AGAP002190
OG0008559	AFUN2_001655	AGAP029690
OG0008560	AFUN2_009470	AGAP005930
OG0008561	AFUN2_010763	AGAP006127
OG0008563	AFUN2_007862	AGAP004534
OG0008564	AFUN2_006832	AGAP000530
OG0008565	AFUN2_013844	AGAP012053
OG0008566	AFUN2_002105	AGAP028453
OG0008567	AFUN2_002160	AGAP013519
OG0008568	AFUN2_004676	AGAP004735
OG0008569	AFUN2_014546	AGAP003338
OG0008570	AFUN2_007934	AGAP004662
OG0008571	AFUN2_011095	AGAP028693
OG0008572	AFUN2_005530	AGAP010372
OG0008573	AFUN2_010411	AGAP010379
OG0008574	AFUN2_008620	AGAP028146
OG0008575	AFUN2_003481	AGAP000010
OG0008576	AFUN2_006771	AGAP000499
OG0008577	AFUN2_013440	AGAP010303
OG0008578	AFUN2_007768	AGAP010275
OG0008579	AFUN2_008028	AGAP010274
OG0008580	AFUN2_001011	AGAP010264
OG0008581	AFUN2_009712	AGAP006684
OG0008582	AFUN2_005892	AGAP003938
OG0008583	AFUN2_004969	AGAP004668
OG0008584	AFUN2_001339	AGAP002341
OG0008585	AFUN2_001588	AGAP006879
OG0008586	AFUN2_010502	AGAP006882
OG0008587	AFUN2_008731	AGAP006887
OG0008588	AFUN2_003309	AGAP006883
OG0008589	AFUN2_013031	AGAP002363
OG0008590	AFUN2_003425	AGAP004099
OG0008591	AFUN2_009177	AGAP029581
OG0008593	AFUN2_010221	AGAP002067
OG0008594	AFUN2_005984	AGAP001597
OG0008595	AFUN2_010967	AGAP004960
OG0008596	AFUN2_013065	AGAP007366
OG0008597	AFUN2_001916	AGAP007387
OG0008598	AFUN2_001586	AGAP005007
OG0008599	AFUN2_003854	AGAP009118
OG0008600	AFUN2_006903	AGAP007042
OG0008601	AFUN2_014554	AGAP008877
OG0008602	AFUN2_013152	AGAP007785
OG0008603	AFUN2_010968	AGAP003773
OG0008604	AFUN2_013591	AGAP003776
OG0008605	AFUN2_011019	AGAP013518
OG0008606	AFUN2_008783	AGAP011540
OG0008607	AFUN2_000768	AGAP009866
OG0008608	AFUN2_001075	AGAP008815
OG0008609	AFUN2_009187	AGAP009776
OG0008610	AFUN2_012805	AGAP011249
OG0008611	AFUN2_007210	AGAP008116
OG0008612	AFUN2_001115	AGAP007846
OG0008613	AFUN2_004773	AGAP011079
OG0008614	AFUN2_003810	AGAP011087
OG0008615	AFUN2_002994	AGAP007309
OG0008616	AFUN2_002075	AGAP008424
OG0008617	AFUN2_014104	AGAP009745
OG0008618	AFUN2_005035	AGAP011997
OG0008619	AFUN2_001555	AGAP007028
OG0008620	AFUN2_005885	AGAP006219
OG0008621	AFUN2_008862	AGAP007027
OG0008622	AFUN2_001050	AGAP004584
OG0008623	AFUN2_014748	AGAP004587
OG0008624	AFUN2_012432	AGAP002756
OG0008625	AFUN2_009859	AGAP004800
OG0008626	AFUN2_014570	AGAP004362
OG0008627	AFUN2_007297	AGAP004301
OG0008628	AFUN2_000775	AGAP002375
OG0008629	AFUN2_009717	AGAP003490
OG0008630	AFUN2_007416	AGAP013753
OG0008631	AFUN2_011696	AGAP006771
OG0008632	AFUN2_001204	AGAP028090
OG0008633	AFUN2_004166	AGAP007214
OG0008634	AFUN2_007741	AGAP000964
OG0008635	AFUN2_004898	AGAP005631
OG0008636	AFUN2_003953	AGAP010464
OG0008637	AFUN2_006579	AGAP010883
OG0008639	AFUN2_002181	AGAP004126
OG0008640	AFUN2_000482	AGAP007285
OG0008641	AFUN2_013511	AGAP005496
OG0008642	AFUN2_004635	AGAP006134
OG0008643	AFUN2_010572	AGAP007160
OG0008644	AFUN2_008633	AGAP006630
OG0008645	AFUN2_003256	AGAP009766
OG0008646	AFUN2_008303	AGAP009768
OG0008647	AFUN2_012502	AGAP006821
OG0008648	AFUN2_002722	AGAP009673
OG0008649	AFUN2_010736	AGAP009735
OG0008650	AFUN2_004580	AGAP008093
OG0008651	AFUN2_006513	AGAP012500
OG0008652	AFUN2_001622	AGAP012515
OG0008653	AFUN2_001028	AGAP012521
OG0008654	AFUN2_012016	AGAP009668
OG0008655	AFUN2_002564	AGAP003665
OG0008656	AFUN2_005267	AGAP003664
OG0008657	AFUN2_000999	AGAP002250
OG0008658	AFUN2_013663	AGAP003592
OG0008659	AFUN2_006324	AGAP005957
OG0008660	AFUN2_009396	AGAP006458, AGAP006457
OG0008661	AFUN2_002069	AGAP005958
OG0008662	AFUN2_001837	AGAP009061
OG0008663	AFUN2_010286	AGAP007394
OG0008664	AFUN2_005624	AGAP002821
OG0008665	AFUN2_012175	AGAP005405
OG0008666	AFUN2_007876	AGAP002428
OG0008669	AFUN2_006126	AGAP010846
OG0008670	AFUN2_011241	AGAP007714
OG0008671	AFUN2_000802	AGAP007571
OG0008672	AFUN2_003630	AGAP001490
OG0008674	AFUN2_003035	AGAP002735
OG0008675	AFUN2_011848	AGAP001152
OG0008677	AFUN2_004421	AGAP005904
OG0008678	AFUN2_014155	AGAP006399
OG0008679	AFUN2_001635	AGAP006402
OG0008680	AFUN2_005499	AGAP003841
OG0008681	AFUN2_002745	AGAP008571
OG0008682	AFUN2_005257	AGAP000678
OG0008683	AFUN2_007655	AGAP002007
OG0008684	AFUN2_006372	AGAP004510
OG0008685	AFUN2_003096	AGAP003944
OG0008686	AFUN2_004681	AGAP013427
OG0008687	AFUN2_013005	AGAP002048
OG0008688	AFUN2_006658	AGAP005216
OG0008689	AFUN2_005972	AGAP005223
OG0008690	AFUN2_007669	AGAP005218
OG0008691	AFUN2_008116	AGAP000884
OG0008692	AFUN2_009519	AGAP000543
OG0008693	AFUN2_007712	AGAP008921
OG0008694	AFUN2_002896	AGAP003790
OG0008695	AFUN2_002130	AGAP008691
OG0008696	AFUN2_012705	AGAP004522
OG0008697	AFUN2_008761	AGAP028516
OG0008698	AFUN2_003956	AGAP007795
OG0008699	AFUN2_003075	AGAP010013
OG0008700	AFUN2_002528	AGAP012334
OG0008701	AFUN2_012344	AGAP012218
OG0008702	AFUN2_013193	AGAP001484
OG0008703	AFUN2_001943	AGAP001112
OG0008704	AFUN2_008963	AGAP006353
OG0008705	AFUN2_001271	AGAP001335
OG0008706	AFUN2_004725	AGAP007281
OG0008707	AFUN2_014162	AGAP013248
OG0008708	AFUN2_006339	AGAP006282
OG0008709	AFUN2_013265	AGAP007218
OG0008710	AFUN2_004496	AGAP007219
OG0008711	AFUN2_009407	AGAP004755
OG0008712	AFUN2_006499	AGAP002265
OG0008713	AFUN2_013080	AGAP013539, AGAP003281
OG0008714	AFUN2_010025	AGAP011687
OG0008715	AFUN2_007738	AGAP002841
OG0008717	AFUN2_002874	AGAP003905
OG0008718	AFUN2_008512	AGAP004314
OG0008719	AFUN2_012197	AGAP028723
OG0008720	AFUN2_008810	AGAP001261
OG0008721	AFUN2_013953	AGAP001522
OG0008722	AFUN2_010232	AGAP011371
OG0008723	AFUN2_014749	AGAP000556
OG0008724	AFUN2_007319	AGAP000480
OG0008725	AFUN2_011986	AGAP010690
OG0008726	AFUN2_005933	AGAP010350
OG0008727	AFUN2_010294	AGAP002509
OG0008728	AFUN2_005350	AGAP011494
OG0008729	AFUN2_000441	AGAP003351
OG0008730	AFUN2_011851	AGAP002551
OG0008731	AFUN2_004828	AGAP000470
OG0008732	AFUN2_009696	AGAP004145
OG0008733	AFUN2_003807	AGAP005470
OG0008734	AFUN2_012096	AGAP009122, AGAP028031
OG0008735	AFUN2_005407	AGAP028095
OG0008736	AFUN2_013194	AGAP009414
OG0008737	AFUN2_003509	AGAP009406
OG0008738	AFUN2_007516	AGAP011724
OG0008739	AFUN2_013275	AGAP005003
OG0008740	AFUN2_007288	AGAP005509
OG0008741	AFUN2_013674	AGAP005004
OG0008742	AFUN2_005803	AGAP005510
OG0008743	AFUN2_012629	AGAP005511
OG0008744	AFUN2_011877	AGAP004629
OG0008745	AFUN2_012969	AGAP004490
OG0008746	AFUN2_014448	AGAP004630
OG0008747	AFUN2_012771	AGAP009812
OG0008749	AFUN2_000605	AGAP012587
OG0008750	AFUN2_008418	AGAP005586
OG0008751	AFUN2_000869	AGAP004633
OG0008752	AFUN2_007388	AGAP002857
OG0008753	AFUN2_006587	AGAP003148
OG0008754	AFUN2_010569	AGAP002222
OG0008755	AFUN2_008419	AGAP002217
OG0008756	AFUN2_014195	AGAP002216
OG0008757	AFUN2_012546	AGAP002215
OG0008758	AFUN2_005595	AGAP013480
OG0008759	AFUN2_009511	AGAP004246
OG0008760	AFUN2_002098	AGAP004245
OG0008761	AFUN2_002026	AGAP000743
OG0008762	AFUN2_007704	AGAP000127
OG0008763	AFUN2_000332	AGAP009335
OG0008764	AFUN2_013093	AGAP000341
OG0008765	AFUN2_002428	AGAP013392
OG0008766	AFUN2_007158	AGAP000856
OG0008767	AFUN2_003120	AGAP000830
OG0008768	AFUN2_010481	AGAP004853
OG0008769	AFUN2_000467	AGAP005126
OG0008770	AFUN2_010272	AGAP005128
OG0008771	AFUN2_005363	AGAP005135
OG0008772	AFUN2_006149	AGAP005185
OG0008773	AFUN2_001604	AGAP001569
OG0008774	AFUN2_003929	AGAP003177
OG0008775	AFUN2_009464	AGAP003178
OG0008776	AFUN2_001133	AGAP002655
OG0008777	AFUN2_010817	AGAP009023
OG0008778	AFUN2_010708	AGAP009024
OG0008779	AFUN2_013134	AGAP008407
OG0008780	AFUN2_006954	AGAP009022
OG0008781	AFUN2_009156	AGAP006247
OG0008782	AFUN2_010126	AGAP000092
OG0008783	AFUN2_011136	AGAP011820
OG0008784	AFUN2_003470	AGAP029666
OG0008785	AFUN2_007493	AGAP005635
OG0008786	AFUN2_006328	AGAP007025
OG0008787	AFUN2_007937	AGAP005633
OG0008788	AFUN2_011372	AGAP007026
OG0008789	AFUN2_011317	AGAP006451
OG0008790	AFUN2_011485	AGAP003630
OG0008792	AFUN2_005569	AGAP029646
OG0008793	AFUN2_011440	AGAP004085
OG0008794	AFUN2_000529	AGAP002659
OG0008795	AFUN2_012809	AGAP002656
OG0008797	AFUN2_013204	AGAP002657
OG0008798	AFUN2_003540	AGAP009934
OG0008799	AFUN2_006983	AGAP000795
OG0008800	AFUN2_005889	AGAP000394
OG0008801	AFUN2_008681	AGAP005040
OG0008802	AFUN2_001430	AGAP005045
OG0008803	AFUN2_009071	AGAP004574
OG0008804	AFUN2_000982	AGAP006070
OG0008805	AFUN2_003627	AGAP004060
OG0008806	AFUN2_003511	AGAP004599
OG0008807	AFUN2_002687	AGAP003167
OG0008808	AFUN2_005185	AGAP010159
OG0008809	AFUN2_011381	AGAP007671
OG0008810	AFUN2_009690	AGAP005323
OG0008811	AFUN2_006727	AGAP001545
OG0008812	AFUN2_010020	AGAP013243
OG0008813	AFUN2_006237	AGAP001544
OG0008814	AFUN2_005839	AGAP028409
OG0008815	AFUN2_010562	AGAP003749
OG0008816	AFUN2_001792	AGAP004812
OG0008817	AFUN2_008332	AGAP004678
OG0008818	AFUN2_014454	AGAP005729
OG0008819	AFUN2_007654	AGAP010486
OG0008820	AFUN2_002402	AGAP004405
OG0008821	AFUN2_013013	AGAP004403
OG0008822	AFUN2_000338	AGAP009029
OG0008823	AFUN2_007417	AGAP009030
OG0008824	AFUN2_014609	AGAP001042
OG0008825	AFUN2_012074	AGAP001041
OG0008826	AFUN2_001567	AGAP028410
OG0008827	AFUN2_001972	AGAP011173
OG0008828	AFUN2_013673	AGAP002143
OG0008829	AFUN2_001946	AGAP011130
OG0008830	AFUN2_013855	AGAP003580
OG0008831	AFUN2_013766	AGAP012358, AGAP012892
OG0008832	AFUN2_005988	AGAP006547
OG0008833	AFUN2_013518	AGAP012361
OG0008834	AFUN2_005554	AGAP028197
OG0008835	AFUN2_009490	AGAP007970
OG0008836	AFUN2_002074	AGAP000102
OG0008837	AFUN2_010429	AGAP003906
OG0008838	AFUN2_004075	AGAP006518
OG0008839	AFUN2_000850	AGAP006542
OG0008840	AFUN2_012236	AGAP028025
OG0008841	AFUN2_011694	AGAP011301
OG0008842	AFUN2_012715	AGAP011300
OG0008843	AFUN2_007278	AGAP010719
OG0008844	AFUN2_011598	AGAP003699, AGAP003697
OG0008845	AFUN2_003412	AGAP003686
OG0008846	AFUN2_004035	AGAP028190
OG0008847	AFUN2_013316	AGAP000100
OG0008848	AFUN2_006556	AGAP013263
OG0008849	AFUN2_001482	AGAP001326
OG0008850	AFUN2_006448	AGAP002107
OG0008851	AFUN2_000556	AGAP009862
OG0008852	AFUN2_013683	AGAP028228
OG0008853	AFUN2_009697	AGAP001106
OG0008854	AFUN2_005253	AGAP006828
OG0008855	AFUN2_006356	AGAP004239
OG0008856	AFUN2_002706	AGAP004241
OG0008857	AFUN2_012728	AGAP004424
OG0008858	AFUN2_006598, AFUN2_007022	AGAP000485
OG0008859	AFUN2_007240	AGAP005072
OG0008860	AFUN2_007811	AGAP006974
OG0008861	AFUN2_001286	AGAP004753
OG0008862	AFUN2_013456	AGAP028730
OG0008863	AFUN2_010794	AGAP009070
OG0008864	AFUN2_005730	AGAP006623
OG0008865	AFUN2_002506	AGAP007711
OG0008866	AFUN2_002705	AGAP005896
OG0008867	AFUN2_006873	AGAP003319
OG0008868	AFUN2_003666	AGAP008002
OG0008869	AFUN2_002997	AGAP010134
OG0008870	AFUN2_006978	AGAP013742
OG0008871	AFUN2_003940	AGAP005272
OG0008872	AFUN2_002971	AGAP003196, AGAP013219
OG0008873	AFUN2_006542	AGAP000387
OG0008874	AFUN2_007906	AGAP003027
OG0008875	AFUN2_001442	AGAP003026
OG0008876	AFUN2_007997	AGAP000447
OG0008877	AFUN2_003193	AGAP001068
OG0008878	AFUN2_011165	AGAP008500
OG0008879	AFUN2_002195	AGAP005518
OG0008880	AFUN2_005090	AGAP005515
OG0008881	AFUN2_009400	AGAP000235
OG0008882	AFUN2_012674	AGAP011360
OG0008883	AFUN2_011061	AGAP003945
OG0008884	AFUN2_008941	AGAP012178
OG0008885	AFUN2_003100	AGAP012093
OG0008886	AFUN2_002224	AGAP007083
OG0008887	AFUN2_006621	AGAP011253
OG0008888	AFUN2_011139	AGAP003308
OG0008889	AFUN2_006508	AGAP009059
OG0008890	AFUN2_001163	AGAP006916
OG0008891	AFUN2_007399	AGAP007745
OG0008892	AFUN2_008814	AGAP001543
OG0008893	AFUN2_004825	AGAP004700
OG0008894	AFUN2_009931	AGAP009305
OG0008895	AFUN2_002694	AGAP000785
OG0008896	AFUN2_001769	AGAP002902
OG0008897	AFUN2_003849	AGAP011934
OG0008899	AFUN2_013775	AGAP002997
OG0008900	AFUN2_008171	AGAP001311
OG0008901	AFUN2_010526	AGAP002996
OG0008902	AFUN2_009039	AGAP011107
OG0008903	AFUN2_004030	AGAP005910
OG0008904	AFUN2_009355	AGAP009341
OG0008905	AFUN2_013044	AGAP012228
OG0008906	AFUN2_006897	AGAP009860
OG0008907	AFUN2_011014	AGAP004501
OG0008908	AFUN2_003554	AGAP006999
OG0008909	AFUN2_011882	AGAP006663
OG0008910	AFUN2_000773	AGAP028452
OG0008911	AFUN2_014617	AGAP006624
OG0008912	AFUN2_013577	AGAP010879
OG0008914	AFUN2_004370	AGAP006057
OG0008915	AFUN2_010857	AGAP002486
OG0008916	AFUN2_010654	AGAP009221
OG0008917	AFUN2_009884	AGAP011439
OG0008918	AFUN2_005604	AGAP004312
OG0008919	AFUN2_003369	AGAP011730
OG0008920	AFUN2_007783	AGAP009292
OG0008921	AFUN2_010495	AGAP008683
OG0008922	AFUN2_011428	AGAP008516
OG0008923	AFUN2_009275	AGAP001486
OG0008924	AFUN2_001612	AGAP006175
OG0008925	AFUN2_009339	AGAP010723
OG0008926	AFUN2_010064	AGAP029468
OG0008927	AFUN2_011632	AGAP008157
OG0008928	AFUN2_003624	AGAP008160
OG0008929	AFUN2_007047	AGAP000248
OG0008930	AFUN2_003900	AGAP003496
OG0008931	AFUN2_011308	AGAP003036
OG0008932	AFUN2_000376	AGAP003037
OG0008933	AFUN2_005261	AGAP001703
OG0008934	AFUN2_012301	AGAP001107
OG0008935	AFUN2_000551	AGAP005334
OG0008936	AFUN2_009306	AGAP003089
OG0008937	AFUN2_012827	AGAP006633
OG0008938	AFUN2_004601	AGAP003320
OG0008939	AFUN2_010988	AGAP005784
OG0008940	AFUN2_004981	AGAP007893
OG0008941	AFUN2_003538	AGAP002174
OG0008942	AFUN2_001295	AGAP007540
OG0008943	AFUN2_009745	AGAP010307
OG0008944	AFUN2_010512	AGAP010255
OG0008945	AFUN2_007486	AGAP003843
OG0008946	AFUN2_000819	AGAP006474
OG0008947	AFUN2_002333	AGAP007689
OG0008948	AFUN2_001938	AGAP013410
OG0008949	AFUN2_013680	AGAP006955
OG0008950	AFUN2_005679	AGAP003585
OG0008951	AFUN2_012578	AGAP009922
OG0008952	AFUN2_000394	AGAP008970
OG0008953	AFUN2_012169	AGAP009787
OG0008954	AFUN2_007303	AGAP002953
OG0008955	AFUN2_001170	AGAP008503
OG0008956	AFUN2_004650	AGAP010585
OG0008957	AFUN2_001671	AGAP028076
OG0008958	AFUN2_004220	AGAP011761
OG0008959	AFUN2_004505	AGAP004936
OG0008961	AFUN2_010203	AGAP006966
OG0008962	AFUN2_014135	AGAP001718
OG0008963	AFUN2_013516	AGAP011157
OG0008964	AFUN2_011968	AGAP004086
OG0008965	AFUN2_014274	AGAP006783
OG0008966	AFUN2_010007	AGAP002896
OG0008967	AFUN2_009963	AGAP006839
OG0008968	AFUN2_007041	AGAP008187
OG0008969	AFUN2_014426	AGAP029906
OG0008970	AFUN2_014724	AGAP004576
OG0008971	AFUN2_011115	AGAP010253
OG0008972	AFUN2_005097	AGAP001058
OG0008973	AFUN2_014198	AGAP004338
OG0008974	AFUN2_013641	AGAP006163
OG0008975	AFUN2_009103	AGAP006685
OG0008976	AFUN2_008702	AGAP000209
OG0008977	AFUN2_009937	AGAP007492
OG0008978	AFUN2_006826	AGAP001573
OG0008979	AFUN2_001673	AGAP006144
OG0008980	AFUN2_010390	AGAP006600
OG0008981	AFUN2_005029	AGAP011963
OG0008982	AFUN2_007826	AGAP001044
OG0008983	AFUN2_013776	AGAP013524
OG0008984	AFUN2_002751	AGAP027993
OG0008985	AFUN2_011742	AGAP009142
OG0008986	AFUN2_003089	AGAP001251
OG0008987	AFUN2_007099	AGAP008135
OG0008988	AFUN2_008601	AGAP028623
OG0008989	AFUN2_005922	AGAP003240
OG0008990	AFUN2_001116	AGAP013348
OG0008991	AFUN2_013724	AGAP005314
OG0008992	AFUN2_009220	AGAP013538
OG0008993	AFUN2_013876	AGAP007867
OG0008994	AFUN2_010386	AGAP003648
OG0008995	AFUN2_001145	AGAP003334
OG0008996	AFUN2_007809	AGAP003567
OG0008997	AFUN2_001137	AGAP002629
OG0008998	AFUN2_012032	AGAP003244
OG0008999	AFUN2_001509	AGAP009322
OG0009000	AFUN2_011422	AGAP001753
OG0009001	AFUN2_004526	AGAP029602
OG0009002	AFUN2_010989	AGAP010982
OG0009003	AFUN2_009489	AGAP004349
OG0009004	AFUN2_011445	AGAP006149
OG0009005	AFUN2_001156	AGAP000392
OG0009006	AFUN2_012302	AGAP000892
OG0009007	AFUN2_011564	AGAP029531
OG0009008	AFUN2_007324	AGAP010273
OG0009009	AFUN2_011415	AGAP000756
OG0009010	AFUN2_006066	AGAP007799
OG0009011	AFUN2_004705	AGAP029805
OG0009012	AFUN2_012934	AGAP028608
OG0009013	AFUN2_004649	AGAP029582
OG0009014	AFUN2_011404	AGAP006116
OG0009015	AFUN2_001224	AGAP001945
OG0009016	AFUN2_006454	AGAP002715
OG0009017	AFUN2_014523	AGAP010152
OG0009018	AFUN2_009009	AGAP003043
OG0009019	AFUN2_009943	AGAP003680
OG0009020	AFUN2_003472	AGAP010048
OG0009021	AFUN2_010109	AGAP029628
OG0009022	AFUN2_013476	AGAP010158
OG0009023	AFUN2_014793	AGAP004341
OG0009024	AFUN2_005947	AGAP002690
OG0009025	AFUN2_000405	AGAP005717
OG0009026	AFUN2_014578	AGAP010388
OG0009027	AFUN2_003779	AGAP000587
OG0009028	AFUN2_003913	AGAP002153
OG0009029	AFUN2_009217	AGAP002711
OG0009030	AFUN2_010640	AGAP002787
OG0009031	AFUN2_009952	AGAP003077
OG0009033	AFUN2_013072	AGAP008467
OG0009034	AFUN2_005440	AGAP004541
OG0009035	AFUN2_004429	AGAP001365
OG0009036	AFUN2_004776	AGAP006653
OG0009037	AFUN2_003932	AGAP002068
OG0009038	AFUN2_007103	AGAP029580
OG0009039	AFUN2_003230	AGAP003714
OG0009040	AFUN2_003173	AGAP011421
OG0009041	AFUN2_013581	AGAP002135
OG0009042	AFUN2_009206	AGAP006108
OG0009043	AFUN2_011490	AGAP007899
OG0009045	AFUN2_009099	AGAP006835
OG0009046	AFUN2_003975	AGAP010825
OG0009047	AFUN2_011249	AGAP028639
OG0009048	AFUN2_004293	AGAP009189
OG0009049	AFUN2_000878	AGAP004674
OG0009050	AFUN2_004731	AGAP029573
OG0009051	AFUN2_007922	AGAP003895
OG0009052	AFUN2_004225	AGAP004453
OG0009053	AFUN2_006187	AGAP008656
OG0009054	AFUN2_007796	AGAP000115
OG0009055	AFUN2_008403	AGAP003877
OG0009057	AFUN2_003495	AGAP029574
OG0009058	AFUN2_010522	AGAP000155
OG0009059	AFUN2_007546	AGAP005506
OG0009060	AFUN2_009003	AGAP013201
OG0009061	AFUN2_004636	AGAP012986
OG0009062	AFUN2_011540	AGAP010817
OG0009063	AFUN2_005150	AGAP003283
OG0009064	AFUN2_012588	AGAP006448
OG0009065	AFUN2_000925	AGAP000013
OG0009066	AFUN2_005207	AGAP012195
OG0009067	AFUN2_014249	AGAP028021
OG0009068	AFUN2_005999	AGAP028578
OG0009070	AFUN2_001157	AGAP006147
OG0009072	AFUN2_008374	AGAP002899
OG0009073	AFUN2_004598	AGAP000446
OG0009074	AFUN2_006997	AGAP013262
OG0009075	AFUN2_007637	AGAP006139
OG0009076	AFUN2_004149	AGAP011802
OG0009077	AFUN2_011845	AGAP028637
OG0009078	AFUN2_002216	AGAP007917
OG0009079	AFUN2_014308	AGAP028599
OG0009080	AFUN2_014365	AGAP004469
OG0009083	AFUN2_004581	AGAP004638
OG0009084	AFUN2_007062	AGAP029617
OG0009086	AFUN2_007873	AGAP005463
OG0009087	AFUN2_012256	AGAP007334
OG0009088	AFUN2_009772	AGAP003937
OG0009089	AFUN2_013010	AGAP003406
OG0009090	AFUN2_003981	AGAP001330
OG0009091	AFUN2_012362	AGAP013414
OG0009092	AFUN2_001005	AGAP004008
OG0009093	AFUN2_002050	AGAP029357
OG0009094	AFUN2_006485	AGAP029151
OG0009095	AFUN2_005395	AGAP003160
OG0009096	AFUN2_010334	AGAP010542
OG0009097	AFUN2_010402	AGAP004667
OG0009098	AFUN2_007641	AGAP003010
OG0009099	AFUN2_009145	AGAP010520
OG0009100	AFUN2_002018	AGAP013715
OG0009101	AFUN2_000872	AGAP009206
OG0009102	AFUN2_010750	AGAP011472
OG0009103	AFUN2_002209	AGAP004462
OG0009104	AFUN2_002821	AGAP000786
OG0009105	AFUN2_004770	AGAP003712
OG0009106	AFUN2_011083	AGAP013374
OG0009107	AFUN2_002032	AGAP011973
OG0009108	AFUN2_010257	AGAP028166
OG0009110	AFUN2_002917	AGAP003748
OG0009111	AFUN2_012275	AGAP001361
OG0009112	AFUN2_008272	AGAP010222
OG0009113	AFUN2_005082	AGAP028485
OG0009115	AFUN2_004659	AGAP013508
OG0009118	AFUN2_003700	AGAP009404, AGAP028209
OG0009119	AFUN2_009629	AGAP002379
OG0009120	AFUN2_010089	AGAP005793
OG0009121	AFUN2_012927	AGAP005093
OG0009122	AFUN2_009773	AGAP010416
OG0009123	AFUN2_007211	AGAP008833
OG0009124	AFUN2_003952	AGAP008397
OG0009125	AFUN2_006610	AGAP029621
OG0009126	AFUN2_014287	AGAP028400
OG0009127	AFUN2_014150	AGAP006701
OG0009128	AFUN2_007861	AGAP002741
OG0009129	AFUN2_005541	AGAP029439
OG0009130	AFUN2_004513	AGAP009759
OG0009131	AFUN2_013949	AGAP009789
OG0009132	AFUN2_013557	AGAP008937
OG0009134	AFUN2_005389	AGAP004000
OG0009135	AFUN2_002608	AGAP006267
OG0009136	AFUN2_011644	AGAP000369
OG0009137	AFUN2_003949	AGAP000345
OG0009138	AFUN2_013924	AGAP000535
OG0009139	AFUN2_006478	AGAP000996
OG0009140	AFUN2_014259	AGAP004714
OG0009141	AFUN2_005761	AGAP002880
OG0009142	AFUN2_004200	AGAP005859
OG0009143	AFUN2_006432	AGAP004879
OG0009144	AFUN2_011569	AGAP005946
OG0009145	AFUN2_001651	AGAP000759
OG0009146	AFUN2_001638	AGAP002050
OG0009147	AFUN2_006025	AGAP028473
OG0009148	AFUN2_009127	AGAP001736
OG0009149	AFUN2_010398	AGAP029087
OG0009150	AFUN2_001416	AGAP013022
OG0009153	AFUN2_000404	AGAP008314
OG0009154	AFUN2_013318	AGAP006125
OG0009155	AFUN2_013569	AGAP010413
OG0009156	AFUN2_005851	AGAP029604
OG0009157	AFUN2_003347	AGAP011771
OG0009158	AFUN2_003845	AGAP000119
OG0009159	AFUN2_003528	AGAP008977
OG0009160	AFUN2_007681	AGAP004130
OG0009161	AFUN2_003928	AGAP011935
OG0009162	AFUN2_009060	AGAP004730
OG0009163	AFUN2_000479	AGAP001322
OG0009164	AFUN2_000766	AGAP011440
OG0009165	AFUN2_004750	AGAP000457
OG0009166	AFUN2_012380	AGAP005522
OG0009167	AFUN2_009369	AGAP004831
OG0009168	AFUN2_012507	AGAP010960
OG0009169	AFUN2_006677	AGAP002321
OG0009170	AFUN2_006046	AGAP008735
OG0009171	AFUN2_010599	AGAP009641
OG0009172	AFUN2_004786	AGAP004331
OG0009173	AFUN2_000585	AGAP013343
OG0009174	AFUN2_010271	AGAP007439
OG0009176	AFUN2_007549	AGAP006480
OG0009177	AFUN2_010426	AGAP001643
OG0009178	AFUN2_014110	AGAP028438
OG0009179	AFUN2_009105	AGAP002442
OG0009180	AFUN2_006969	AGAP006871
OG0009182	AFUN2_010464	AGAP006465
OG0009183	AFUN2_010548	AGAP004787
OG0009184	AFUN2_000439	AGAP029370
OG0009185	AFUN2_005866	AGAP003241
OG0009186	AFUN2_002900	AGAP002658
OG0009187	AFUN2_001773	AGAP006470
OG0009188	AFUN2_010263	AGAP008855
OG0009189	AFUN2_013137	AGAP011681
OG0009190	AFUN2_002812	AGAP009407
OG0009191	AFUN2_003600	AGAP006947
OG0009193	AFUN2_005186	AGAP000382
OG0009194	AFUN2_008387	AGAP009480
OG0009196	AFUN2_003583	AGAP029583
OG0009197	AFUN2_009047	AGAP006479
OG0009198	AFUN2_001366	AGAP006259
OG0009199	AFUN2_008057	AGAP007607
OG0009200	AFUN2_003394	AGAP013184
OG0009201	AFUN2_013347	AGAP004580
OG0009202	AFUN2_001584	AGAP029360
OG0009203	AFUN2_012524	AGAP028066
OG0009205	AFUN2_004477	AGAP002852
OG0009206	AFUN2_001297	AGAP006884
OG0009207	AFUN2_002267	AGAP005525
OG0009208	AFUN2_011137	AGAP012658, AGAP007283
OG0009209	AFUN2_003934	AGAP006900
OG0009210	AFUN2_009898	AGAP010576
OG0009211	AFUN2_008994	AGAP012310
