Orthogroup	AfunestusAfunGA1	AminimusMINIMUS1
OG0008048	AFUN2_006011	AMIN000826
OG0008051	AFUN2_011653	AMIN016208
OG0008052	AFUN2_000654	AMIN003965
OG0008053	AFUN2_002518	AMIN003966
OG0008054	AFUN2_002779	AMIN004798
OG0008055	AFUN2_006536	AMIN003967
OG0008056	AFUN2_012932	AMIN002662
OG0008057	AFUN2_014730	AMIN000298
OG0008058	AFUN2_014269	AMIN009324
OG0008059	AFUN2_005431	AMIN009325
OG0008060	AFUN2_012841	AMIN008270
OG0008061	AFUN2_010017	AMIN009322
OG0008063	AFUN2_007671	AMIN005085
OG0008064	AFUN2_003808	AMIN005586
OG0008067	AFUN2_004664	AMIN003897
OG0008068	AFUN2_002405	AMIN016082
OG0008069	AFUN2_001759	AMIN005731
OG0008070	AFUN2_013151	AMIN007409
OG0008071	AFUN2_013217	AMIN005521
OG0008072	AFUN2_008690	AMIN011054
OG0008074	AFUN2_012093	AMIN011274
OG0008075	AFUN2_007543	AMIN004731
OG0008077	AFUN2_007536	AMIN008066
OG0008079	AFUN2_000928	AMIN004503
OG0008080	AFUN2_000995	AMIN010768
OG0008081	AFUN2_012498	AMIN001442
OG0008082	AFUN2_009525	AMIN009592
OG0008083	AFUN2_008555	AMIN009596
OG0008085	AFUN2_012859	AMIN008964
OG0008086	AFUN2_001866	AMIN006579
OG0008087	AFUN2_012298	AMIN006575
OG0008088	AFUN2_012988	AMIN009178
OG0008089	AFUN2_004909	AMIN006578
OG0008091	AFUN2_011003	AMIN006112
OG0008092	AFUN2_003148	AMIN000510
OG0008093	AFUN2_001643	AMIN008977
OG0008094	AFUN2_003175	AMIN004498
OG0008095	AFUN2_004340	AMIN010563
OG0008096	AFUN2_008327	AMIN015650
OG0008097	AFUN2_005364	AMIN003422
OG0008098	AFUN2_008217	AMIN003428
OG0008099	AFUN2_014340	AMIN006585
OG0008100	AFUN2_003661	AMIN008737
OG0008101	AFUN2_011231	AMIN010006
OG0008102	AFUN2_000856	AMIN004068
OG0008103	AFUN2_006308	AMIN004832
OG0008104	AFUN2_002818	AMIN005491
OG0008105	AFUN2_008526	AMIN004475
OG0008106	AFUN2_001262	AMIN003759
OG0008108	AFUN2_002686	AMIN006829
OG0008109	AFUN2_007835	AMIN010126
OG0008110	AFUN2_004423	AMIN004863
OG0008111	AFUN2_013969	AMIN000876
OG0008112	AFUN2_003852	AMIN004753
OG0008113	AFUN2_013985	AMIN002996
OG0008114	AFUN2_009387	AMIN005689
OG0008115	AFUN2_011456	AMIN005681
OG0008116	AFUN2_006628	AMIN015666
OG0008117	AFUN2_008264	AMIN015896
OG0008118	AFUN2_002054	AMIN015895
OG0008119	AFUN2_003479	AMIN004838
OG0008120	AFUN2_009637	AMIN003492
OG0008121	AFUN2_009040	AMIN003489
OG0008122	AFUN2_013744	AMIN015894
OG0008123	AFUN2_003604	AMIN003490
OG0008124	AFUN2_001062	AMIN002652
OG0008125	AFUN2_004126	AMIN003948
OG0008126	AFUN2_006971	AMIN000862
OG0008127	AFUN2_003597	AMIN004823
OG0008128	AFUN2_011612	AMIN008665
OG0008129	AFUN2_002231	AMIN008667
OG0008130	AFUN2_002614	AMIN008661
OG0008131	AFUN2_001380	AMIN007420
OG0008132	AFUN2_006419	AMIN008397
OG0008133	AFUN2_006507	AMIN003138
OG0008134	AFUN2_006936	AMIN003144
OG0008135	AFUN2_012609	AMIN002700
OG0008136	AFUN2_006260	AMIN003150
OG0008137	AFUN2_002374	AMIN002920
OG0008138	AFUN2_005841	AMIN009127
OG0008139	AFUN2_012903	AMIN005764
OG0008140	AFUN2_005400	AMIN008677
OG0008141	AFUN2_010037	AMIN000819
OG0008142	AFUN2_012549	AMIN007736
OG0008143	AFUN2_012607	AMIN005765
OG0008144	AFUN2_005750	AMIN006911
OG0008145	AFUN2_009149	AMIN007285
OG0008146	AFUN2_008833	AMIN015523
OG0008147	AFUN2_005827	AMIN000147
OG0008148	AFUN2_012534	AMIN000517
OG0008149	AFUN2_001725	AMIN000518
OG0008150	AFUN2_010471	AMIN008177
OG0008151	AFUN2_007931	AMIN008078
OG0008152	AFUN2_006407	AMIN008176
OG0008153	AFUN2_013271	AMIN005070
OG0008155	AFUN2_007164	AMIN008170
OG0008156	AFUN2_006615	AMIN003995
OG0008157	AFUN2_001330	AMIN008762
OG0008158	AFUN2_014105	AMIN010601
OG0008159	AFUN2_004793	AMIN014809
OG0008160	AFUN2_010422	AMIN001507
OG0008161	AFUN2_011633	AMIN001026
OG0008162	AFUN2_002048	AMIN002218
OG0008164	AFUN2_003987	AMIN003812
OG0008165	AFUN2_004805	AMIN002829
OG0008166	AFUN2_010862	AMIN002602
OG0008167	AFUN2_006026	AMIN001294
OG0008168	AFUN2_013639	AMIN001279
OG0008169	AFUN2_006002	AMIN008450
OG0008170	AFUN2_007051	AMIN008449
OG0008171	AFUN2_004753	AMIN007464
OG0008172	AFUN2_005856	AMIN003745
OG0008173	AFUN2_013950	AMIN001815
OG0008174	AFUN2_003631	AMIN001469
OG0008175	AFUN2_008010	AMIN003366
OG0008176	AFUN2_007263	AMIN000582
OG0008178	AFUN2_012834	AMIN000576
OG0008179	AFUN2_012825	AMIN010735
OG0008180	AFUN2_011807	AMIN007865
OG0008181	AFUN2_013598	AMIN007858
OG0008182	AFUN2_008656	AMIN015877
OG0008183	AFUN2_005000	AMIN000949
OG0008184	AFUN2_011425	AMIN003003
OG0008185	AFUN2_012494	AMIN004766
OG0008186	AFUN2_005722	AMIN015878
OG0008187	AFUN2_003823	AMIN003549
OG0008188	AFUN2_009108	AMIN007006
OG0008189	AFUN2_002068	AMIN007414
OG0008190	AFUN2_011750	AMIN004112
OG0008191	AFUN2_002112	AMIN016163
OG0008192	AFUN2_009654	AMIN002069
OG0008193	AFUN2_011796	AMIN007789
OG0008194	AFUN2_002400	AMIN011197
OG0008195	AFUN2_012792	AMIN010067
OG0008196	AFUN2_009045	AMIN011198
OG0008197	AFUN2_003019	AMIN010143
OG0008198	AFUN2_001248	AMIN007797
OG0008199	AFUN2_012146	AMIN004916
OG0008200	AFUN2_005709	AMIN003539
OG0008201	AFUN2_009577	AMIN003538
OG0008202	AFUN2_009117	AMIN004921
OG0008203	AFUN2_008611	AMIN004917
OG0008204	AFUN2_001980	AMIN004919
OG0008205	AFUN2_011678	AMIN007675
OG0008206	AFUN2_013076	AMIN007424
OG0008207	AFUN2_009710	AMIN001185
OG0008208	AFUN2_002254	AMIN009278
OG0008209	AFUN2_008197	AMIN004442
OG0008210	AFUN2_014172	AMIN001536
OG0008211	AFUN2_014036	AMIN006736
OG0008212	AFUN2_014273	AMIN006097
OG0008213	AFUN2_008962	AMIN009794
OG0008215	AFUN2_007999	AMIN009790
OG0008217	AFUN2_003103	AMIN004205, AMIN004204
OG0008218	AFUN2_005477	AMIN015510
OG0008219	AFUN2_000506	AMIN004209
OG0008220	AFUN2_012596	AMIN004207
OG0008221	AFUN2_006612	AMIN006529
OG0008224	AFUN2_005444	AMIN016177
OG0008225	AFUN2_008543	AMIN010265
OG0008226	AFUN2_002442	AMIN011176
OG0008227	AFUN2_002954	AMIN010273
OG0008230	AFUN2_006013	AMIN010276
OG0008231	AFUN2_005781	AMIN010279
OG0008232	AFUN2_008137	AMIN009525
OG0008233	AFUN2_014046	AMIN002907
OG0008236	AFUN2_001593	AMIN002884
OG0008237	AFUN2_005914	AMIN002888
OG0008238	AFUN2_013664	AMIN004824
OG0008239	AFUN2_003143	AMIN002901
OG0008240	AFUN2_003881	AMIN004689
OG0008241	AFUN2_003892	AMIN000214
OG0008242	AFUN2_008495	AMIN007996
OG0008243	AFUN2_011553	AMIN010365
OG0008244	AFUN2_001505	AMIN001606
OG0008245	AFUN2_012039	AMIN003894
OG0008246	AFUN2_005948	AMIN001932
OG0008247	AFUN2_008294	AMIN003050
OG0008248	AFUN2_004331	AMIN001933
OG0008249	AFUN2_009641	AMIN003052
OG0008250	AFUN2_005864	AMIN009857
OG0008251	AFUN2_008063	AMIN009870
OG0008253	AFUN2_009391	AMIN002353
OG0008254	AFUN2_002789	AMIN003092
OG0008255	AFUN2_005967	AMIN016065
OG0008257	AFUN2_009315	AMIN008709
OG0008258	AFUN2_011589	AMIN002228
OG0008259	AFUN2_014449	AMIN015836
OG0008260	AFUN2_009632	AMIN015761
OG0008262	AFUN2_003979	AMIN002225
OG0008263	AFUN2_003680	AMIN015833
OG0008266	AFUN2_002214	AMIN001708
OG0008267	AFUN2_007822	AMIN007686
OG0008268	AFUN2_005109	AMIN006142
OG0008269	AFUN2_002794	AMIN007226
OG0008270	AFUN2_005454	AMIN009146
OG0008271	AFUN2_003296	AMIN002570
OG0008272	AFUN2_005929	AMIN005418
OG0008274	AFUN2_013700	AMIN005775
OG0008275	AFUN2_003643	AMIN009283
OG0008276	AFUN2_006345	AMIN000792
OG0008277	AFUN2_000523	AMIN000866
OG0008278	AFUN2_005710	AMIN004171
OG0008280	AFUN2_001017	AMIN009057
OG0008281	AFUN2_008353	AMIN006175
OG0008282	AFUN2_005945	AMIN009058
OG0008283	AFUN2_006896	AMIN006176
OG0008284	AFUN2_002289	AMIN009056
OG0008285	AFUN2_010194	AMIN011033
OG0008286	AFUN2_003830	AMIN002863
OG0008287	AFUN2_001793	AMIN000898
OG0008288	AFUN2_002305	AMIN001897
OG0008289	AFUN2_008580	AMIN009229
OG0008290	AFUN2_002355	AMIN003343
OG0008291	AFUN2_002587	AMIN006540
OG0008292	AFUN2_003308	AMIN003342
OG0008293	AFUN2_013430	AMIN003341
OG0008295	AFUN2_006951	AMIN003297
OG0008296	AFUN2_011172	AMIN000600
OG0008298	AFUN2_002835	AMIN004265
OG0008299	AFUN2_006400	AMIN003518
OG0008300	AFUN2_004626	AMIN003516
OG0008301	AFUN2_002819	AMIN004151
OG0008303	AFUN2_009036	AMIN000384
OG0008304	AFUN2_007057	AMIN002448
OG0008305	AFUN2_009268	AMIN016061
OG0008306	AFUN2_013755	AMIN016062
OG0008307	AFUN2_013114	AMIN004897
OG0008308	AFUN2_003081	AMIN002935
OG0008309	AFUN2_005263	AMIN004866
OG0008311	AFUN2_008990	AMIN009087
OG0008314	AFUN2_013230	AMIN000550
OG0008316	AFUN2_002541	AMIN011574
OG0008317	AFUN2_014025	AMIN002146
OG0008318	AFUN2_010234	AMIN002488
OG0008319	AFUN2_010112	AMIN005124
OG0008320	AFUN2_005882	AMIN009045
OG0008321	AFUN2_014115	AMIN005881
OG0008322	AFUN2_009061	AMIN006003
OG0008323	AFUN2_013143	AMIN010043
OG0008327	AFUN2_003286	AMIN001240
OG0008328	AFUN2_010118	AMIN002297
OG0008329	AFUN2_008299	AMIN016255
OG0008332	AFUN2_005032	AMIN007074
OG0008333	AFUN2_013975	AMIN007538
OG0008335	AFUN2_009588	AMIN011382
OG0008336	AFUN2_003543	AMIN011376
OG0008338	AFUN2_010793	AMIN006424
OG0008340	AFUN2_003188	AMIN002252
OG0008341	AFUN2_007410	AMIN002246
OG0008342	AFUN2_010933	AMIN002248
OG0008343	AFUN2_011402	AMIN008000
OG0008344	AFUN2_003674	AMIN011352
OG0008347	AFUN2_005254	AMIN011354
OG0008348	AFUN2_006541	AMIN011369
OG0008349	AFUN2_001258	AMIN004665
OG0008350	AFUN2_010886	AMIN008716
OG0008353	AFUN2_008651	AMIN000277
OG0008354	AFUN2_012389	AMIN005431
OG0008355	AFUN2_005199	AMIN002524
OG0008356	AFUN2_013981	AMIN003865
OG0008357	AFUN2_013082	AMIN010286
OG0008358	AFUN2_004084	AMIN001153
OG0008359	AFUN2_014622	AMIN001148
OG0008361	AFUN2_003897	AMIN002546
OG0008362	AFUN2_006451	AMIN002548
OG0008363	AFUN2_013340	AMIN008818
OG0008364	AFUN2_010374	AMIN003405
OG0008365	AFUN2_011347	AMIN009643
OG0008366	AFUN2_000492	AMIN009648
OG0008367	AFUN2_001475	AMIN004099
OG0008368	AFUN2_000623	AMIN003275
OG0008369	AFUN2_006456	AMIN004098
OG0008370	AFUN2_003241	AMIN003159
OG0008371	AFUN2_005064	AMIN005111
OG0008374	AFUN2_004335	AMIN008780
OG0008375	AFUN2_001974	AMIN010972
OG0008376	AFUN2_014714	AMIN011099
OG0008377	AFUN2_002559	AMIN004267
OG0008378	AFUN2_007865	AMIN016237
OG0008379	AFUN2_012916	AMIN003007
OG0008380	AFUN2_010247	AMIN003857
OG0008381	AFUN2_013334	AMIN004130
OG0008383	AFUN2_010610	AMIN001731
OG0008384	AFUN2_007374	AMIN001730
OG0008385	AFUN2_005193	AMIN015505
OG0008386	AFUN2_011714	AMIN001729
OG0008387	AFUN2_007012	AMIN011336
OG0008388	AFUN2_014165	AMIN009543
OG0008389	AFUN2_007086	AMIN002398
OG0008390	AFUN2_010045	AMIN007255
OG0008391	AFUN2_014739	AMIN002777
OG0008392	AFUN2_005513	AMIN001037
OG0008393	AFUN2_011878	AMIN001036
OG0008394	AFUN2_003512	AMIN001050
OG0008395	AFUN2_010753	AMIN000370
OG0008396	AFUN2_009455	AMIN000371
OG0008397	AFUN2_011492	AMIN002737
OG0008399	AFUN2_007407	AMIN009361
OG0008400	AFUN2_012877	AMIN008707
OG0008401	AFUN2_004243	AMIN007312
OG0008402	AFUN2_010281	AMIN006395
OG0008403	AFUN2_011918	AMIN006295
OG0008405	AFUN2_002409	AMIN004738
OG0008406	AFUN2_002736	AMIN000754
OG0008407	AFUN2_002190	AMIN000887
OG0008408	AFUN2_006469	AMIN011560
OG0008409	AFUN2_001715	AMIN001678
OG0008410	AFUN2_007331	AMIN003231
OG0008411	AFUN2_002366	AMIN002982
OG0008412	AFUN2_011610	AMIN003232
OG0008413	AFUN2_014796	AMIN004657
OG0008414	AFUN2_008218	AMIN001548
OG0008416	AFUN2_013892	AMIN006940
OG0008417	AFUN2_003200	AMIN006699
OG0008418	AFUN2_012702	AMIN001888
OG0008419	AFUN2_011996	AMIN011569
OG0008420	AFUN2_011603	AMIN006291
OG0008421	AFUN2_004447	AMIN002876
OG0008422	AFUN2_013714	AMIN011533
OG0008424	AFUN2_005759	AMIN000237
OG0008425	AFUN2_012248	AMIN002947
OG0008426	AFUN2_007440	AMIN002951
OG0008427	AFUN2_011349	AMIN003098
OG0008428	AFUN2_014256	AMIN003407
OG0008429	AFUN2_001699	AMIN000127
OG0008430	AFUN2_003169	AMIN006867
OG0008431	AFUN2_000595	AMIN004454
OG0008433	AFUN2_012084	AMIN009265
OG0008434	AFUN2_010980	AMIN008630
OG0008435	AFUN2_009362	AMIN008631
OG0008436	AFUN2_006718	AMIN002348
OG0008437	AFUN2_000742	AMIN016017
OG0008438	AFUN2_004096	AMIN009734
OG0008439	AFUN2_008147	AMIN010911
OG0008440	AFUN2_011408	AMIN001726
OG0008441	AFUN2_002372	AMIN002101
OG0008442	AFUN2_001967	AMIN005182
OG0008443	AFUN2_011369	AMIN002102
OG0008444	AFUN2_012668	AMIN003319
OG0008445	AFUN2_003201	AMIN008848
OG0008446	AFUN2_003247	AMIN004882
OG0008447	AFUN2_004154	AMIN000562
OG0008448	AFUN2_011419	AMIN005794
OG0008449	AFUN2_011410	AMIN005779
OG0008450	AFUN2_011299	AMIN005594
OG0008451	AFUN2_007097	AMIN016281
OG0008452	AFUN2_009309	AMIN016273
OG0008453	AFUN2_009499	AMIN000318
OG0008454	AFUN2_013619	AMIN000453
OG0008455	AFUN2_005149	AMIN000457
OG0008456	AFUN2_003345	AMIN000455
OG0008457	AFUN2_007010	AMIN000466
OG0008459	AFUN2_008058	AMIN011011
OG0008460	AFUN2_005403	AMIN016074
OG0008461	AFUN2_014493	AMIN004830
OG0008462	AFUN2_012070	AMIN008330
OG0008463	AFUN2_004257	AMIN010794
OG0008464	AFUN2_002521	AMIN010796
OG0008465	AFUN2_009136	AMIN005150
OG0008466	AFUN2_002382	AMIN001632
OG0008467	AFUN2_010762	AMIN005180
OG0008468	AFUN2_013329	AMIN004646
OG0008469	AFUN2_002218	AMIN008324
OG0008470	AFUN2_003523	AMIN008317
OG0008471	AFUN2_002092	AMIN004590
OG0008472	AFUN2_013084	AMIN003102
OG0008474	AFUN2_011573	AMIN010228
OG0008475	AFUN2_004584	AMIN010234
OG0008477	AFUN2_007686	AMIN010235
OG0008478	AFUN2_013135	AMIN009678
OG0008479	AFUN2_013049	AMIN007588
OG0008481	AFUN2_013490	AMIN002379
OG0008482	AFUN2_011676	AMIN002377
OG0008483	AFUN2_014683	AMIN005933
OG0008484	AFUN2_012894	AMIN016196
OG0008485	AFUN2_013707	AMIN008043
OG0008488	AFUN2_006479	AMIN011070
OG0008489	AFUN2_009584	AMIN011242
OG0008490	AFUN2_006468	AMIN003270
OG0008492	AFUN2_001778	AMIN009570
OG0008493	AFUN2_009054	AMIN011171
OG0008494	AFUN2_003047	AMIN009426
OG0008495	AFUN2_001559	AMIN002812
OG0008496	AFUN2_007722	AMIN003609
OG0008497	AFUN2_011913	AMIN003608
OG0008498	AFUN2_014784	AMIN008649
OG0008500	AFUN2_002894	AMIN009010
OG0008501	AFUN2_003703	AMIN008648
OG0008502	AFUN2_002354	AMIN015983
OG0008503	AFUN2_004472	AMIN006504
OG0008505	AFUN2_002094	AMIN011394
OG0008506	AFUN2_007501	AMIN016180
OG0008507	AFUN2_013896	AMIN003106
OG0008508	AFUN2_006688	AMIN004631
OG0008509	AFUN2_011411	AMIN016091
OG0008510	AFUN2_002551	AMIN004853
OG0008511	AFUN2_012613	AMIN015493
OG0008512	AFUN2_009804	AMIN000535
OG0008513	AFUN2_010778	AMIN003345
OG0008514	AFUN2_003021	AMIN004991
OG0008515	AFUN2_012956	AMIN007898
OG0008518	AFUN2_010881	AMIN010717
OG0008519	AFUN2_011342	AMIN000604
OG0008520	AFUN2_005647	AMIN006090
OG0008521	AFUN2_004258	AMIN009839
OG0008522	AFUN2_005388	AMIN009841
OG0008523	AFUN2_009925	AMIN011164
OG0008524	AFUN2_010170	AMIN003181
OG0008525	AFUN2_001372	AMIN003905
OG0008526	AFUN2_013331	AMIN003899
OG0008527	AFUN2_002540	AMIN003900
OG0008529	AFUN2_006330	AMIN007320
OG0008530	AFUN2_001910	AMIN006906
OG0008531	AFUN2_001113	AMIN008910
OG0008532	AFUN2_005579	AMIN000305
OG0008534	AFUN2_009093	AMIN010042
OG0008535	AFUN2_011097	AMIN010041
OG0008536	AFUN2_002634	AMIN006344
OG0008537	AFUN2_001534	AMIN006355
OG0008538	AFUN2_001195	AMIN006350
OG0008539	AFUN2_003303	AMIN006347
OG0008540	AFUN2_004216	AMIN008448
OG0008542	AFUN2_001729	AMIN005785
OG0008543	AFUN2_003004	AMIN005783
OG0008545	AFUN2_013305	AMIN000494
OG0008546	AFUN2_011360	AMIN000496
OG0008548	AFUN2_011601	AMIN002428
OG0008549	AFUN2_010357	AMIN005289
OG0008550	AFUN2_012644	AMIN008195
OG0008551	AFUN2_008989	AMIN009222
OG0008552	AFUN2_000812	AMIN005192
OG0008553	AFUN2_011652	AMIN007473
OG0008554	AFUN2_011175	AMIN008399
OG0008555	AFUN2_001227	AMIN003982
OG0008556	AFUN2_006145	AMIN004764
OG0008557	AFUN2_007653	AMIN014117
OG0008558	AFUN2_002957	AMIN003078
OG0008560	AFUN2_009470	AMIN010696
OG0008561	AFUN2_010763	AMIN010688
OG0008563	AFUN2_007862	AMIN004906
OG0008564	AFUN2_006832	AMIN005276
OG0008566	AFUN2_002105	AMIN011335
OG0008567	AFUN2_002160	AMIN002420
OG0008568	AFUN2_004676	AMIN007450
OG0008569	AFUN2_014546	AMIN002871
OG0008570	AFUN2_007934	AMIN000118
OG0008571	AFUN2_011095	AMIN006568
OG0008572	AFUN2_005530	AMIN006566
OG0008573	AFUN2_010411	AMIN006573
OG0008574	AFUN2_008620	AMIN006570
OG0008575	AFUN2_003481	AMIN005348
OG0008576	AFUN2_006771	AMIN005244
OG0008577	AFUN2_013440	AMIN000056
OG0008578	AFUN2_007768	AMIN001117
OG0008579	AFUN2_008028	AMIN001118
OG0008580	AFUN2_001011	AMIN001128
OG0008581	AFUN2_009712	AMIN010140
OG0008583	AFUN2_004969	AMIN000123
OG0008584	AFUN2_001339	AMIN000213
OG0008585	AFUN2_001588	AMIN007652
OG0008586	AFUN2_010502	AMIN007655
OG0008588	AFUN2_003309	AMIN007656
OG0008591	AFUN2_009177	AMIN004584
OG0008593	AFUN2_010221	AMIN003374
OG0008594	AFUN2_005984	AMIN003409
OG0008595	AFUN2_010967	AMIN011455
OG0008596	AFUN2_013065	AMIN010507
OG0008598	AFUN2_001586	AMIN011487
OG0008599	AFUN2_003854	AMIN009661
OG0008600	AFUN2_006903	AMIN011101
OG0008601	AFUN2_014554	AMIN001642
OG0008602	AFUN2_013152	AMIN006370
OG0008603	AFUN2_010968	AMIN016171
OG0008604	AFUN2_013591	AMIN016167
OG0008605	AFUN2_011019	AMIN002265
OG0008606	AFUN2_008783	AMIN008899
OG0008608	AFUN2_001075	AMIN007191
OG0008609	AFUN2_009187	AMIN009511
OG0008610	AFUN2_012805	AMIN008348
OG0008611	AFUN2_007210	AMIN006159
OG0008612	AFUN2_001115	AMIN007161
OG0008613	AFUN2_004773	AMIN008513
OG0008614	AFUN2_003810	AMIN008504
OG0008615	AFUN2_002994	AMIN010553
OG0008616	AFUN2_002075	AMIN009782
OG0008617	AFUN2_014104	AMIN009487
OG0008618	AFUN2_005035	AMIN004419
OG0008619	AFUN2_001555	AMIN011115
OG0008620	AFUN2_005885	AMIN011338
OG0008621	AFUN2_008862	AMIN011116
OG0008622	AFUN2_001050	AMIN004946
OG0008623	AFUN2_014748	AMIN000006
OG0008624	AFUN2_012432	AMIN000100
OG0008625	AFUN2_009859	AMIN008140
OG0008626	AFUN2_014570	AMIN004754
OG0008627	AFUN2_007297	AMIN002997
OG0008628	AFUN2_000775	AMIN004678
OG0008629	AFUN2_009717	AMIN000902
OG0008630	AFUN2_007416	AMIN001778
OG0008631	AFUN2_011696	AMIN010070
OG0008632	AFUN2_001204	AMIN009410
OG0008634	AFUN2_007741	AMIN005117
OG0008635	AFUN2_004898	AMIN007566
OG0008637	AFUN2_006579	AMIN009273
OG0008639	AFUN2_002181	AMIN000960
OG0008640	AFUN2_000482	AMIN010575
OG0008641	AFUN2_013511	AMIN010823
OG0008642	AFUN2_004635	AMIN010680
OG0008643	AFUN2_010572	AMIN010658
OG0008644	AFUN2_008633	AMIN007766
OG0008645	AFUN2_003256	AMIN009503
OG0008647	AFUN2_012502	AMIN007617
OG0008649	AFUN2_010736	AMIN009477
OG0008650	AFUN2_004580	AMIN006178
OG0008651	AFUN2_006513	AMIN007519
OG0008652	AFUN2_001622	AMIN007509
OG0008653	AFUN2_001028	AMIN000063
OG0008655	AFUN2_002564	AMIN004025
OG0008656	AFUN2_005267	AMIN004022
OG0008657	AFUN2_000999	AMIN000154
OG0008658	AFUN2_013663	AMIN015786
OG0008659	AFUN2_006324	AMIN010974
OG0008660	AFUN2_009396	AMIN014616
OG0008661	AFUN2_002069	AMIN010973
OG0008662	AFUN2_001837	AMIN015764
OG0008663	AFUN2_010286	AMIN010481
OG0008664	AFUN2_005624	AMIN003663
OG0008665	AFUN2_012175	AMIN008090
OG0008666	AFUN2_007876	AMIN002692
OG0008669	AFUN2_006126	AMIN004464
OG0008671	AFUN2_000802	AMIN010239
OG0008672	AFUN2_003630	AMIN002383
OG0008674	AFUN2_003035	AMIN003580
OG0008675	AFUN2_011848	AMIN002317
OG0008677	AFUN2_004421	AMIN015639
OG0008678	AFUN2_014155	AMIN007971
OG0008679	AFUN2_001635	AMIN007967
OG0008680	AFUN2_005499	AMIN003022
OG0008681	AFUN2_002745	AMIN000988
OG0008682	AFUN2_005257	AMIN002044
OG0008683	AFUN2_007655	AMIN003316
OG0008684	AFUN2_006372	AMIN004885
OG0008685	AFUN2_003096	AMIN000301
OG0008687	AFUN2_013005	AMIN003356
OG0008688	AFUN2_006658	AMIN010734
OG0008689	AFUN2_005972	AMIN010727
OG0008690	AFUN2_007669	AMIN010732
OG0008692	AFUN2_009519	AMIN005296
OG0008693	AFUN2_007712	AMIN005896
OG0008694	AFUN2_002896	AMIN002909
OG0008695	AFUN2_002130	AMIN001323
OG0008697	AFUN2_008761	AMIN008365
OG0008698	AFUN2_003956	AMIN006384
OG0008699	AFUN2_003075	AMIN006716
OG0008702	AFUN2_013193	AMIN002382
OG0008703	AFUN2_001943	AMIN002352
OG0008704	AFUN2_008963	AMIN008011
OG0008705	AFUN2_001271	AMIN000524
OG0008706	AFUN2_004725	AMIN010578
OG0008707	AFUN2_014162	AMIN008037
OG0008708	AFUN2_006339	AMIN008038
OG0008710	AFUN2_004496	AMIN010617
OG0008711	AFUN2_009407	AMIN008095
OG0008712	AFUN2_006499	AMIN000138
OG0008713	AFUN2_013080	AMIN000361
OG0008714	AFUN2_010025	AMIN008771
OG0008715	AFUN2_007738	AMIN003234
OG0008717	AFUN2_002874	AMIN000268
OG0008718	AFUN2_008512	AMIN015522
OG0008719	AFUN2_012197	AMIN009002
OG0008720	AFUN2_008810	AMIN015826
OG0008721	AFUN2_013953	AMIN016283
OG0008722	AFUN2_010232	AMIN004266
OG0008723	AFUN2_014749	AMIN005309
OG0008724	AFUN2_007319	AMIN008264
OG0008725	AFUN2_011986	AMIN008673
OG0008726	AFUN2_005933	AMIN006544
OG0008728	AFUN2_005350	AMIN009036
OG0008729	AFUN2_000441	AMIN014272
OG0008730	AFUN2_011851	AMIN002560
OG0008731	AFUN2_004828	AMIN005612
OG0008732	AFUN2_009696	AMIN004212
OG0008733	AFUN2_003807	AMIN010804
OG0008734	AFUN2_012096	AMIN009666
OG0008735	AFUN2_005407	AMIN009667
OG0008736	AFUN2_013194	AMIN001808
OG0008737	AFUN2_003509	AMIN001804
OG0008738	AFUN2_007516	AMIN008732
OG0008739	AFUN2_013275	AMIN011483
OG0008740	AFUN2_007288	AMIN010837
OG0008741	AFUN2_013674	AMIN011484
OG0008742	AFUN2_005803	AMIN010838
OG0008743	AFUN2_012629	AMIN015646
OG0008744	AFUN2_011877	AMIN000052
OG0008746	AFUN2_014448	AMIN000053
OG0008747	AFUN2_012771	AMIN009544
OG0008748	AFUN2_014443	AMIN006965
OG0008750	AFUN2_008418	AMIN010898
OG0008751	AFUN2_000869	AMIN000081
OG0008752	AFUN2_007388	AMIN003225
OG0008753	AFUN2_006587	AMIN004633
OG0008754	AFUN2_010569	AMIN000820
OG0008755	AFUN2_008419	AMIN000815
OG0008756	AFUN2_014195	AMIN000814
OG0008757	AFUN2_012546	AMIN000813
OG0008758	AFUN2_005595	AMIN004104
OG0008759	AFUN2_009511	AMIN004105
OG0008761	AFUN2_002026	AMIN005155
OG0008762	AFUN2_007704	AMIN005091
OG0008763	AFUN2_000332	AMIN001765
OG0008764	AFUN2_013093	AMIN005493
OG0008765	AFUN2_002428	AMIN001958
OG0008766	AFUN2_007158	AMIN002063
OG0008767	AFUN2_003120	AMIN005556
OG0008769	AFUN2_000467	AMIN007288
OG0008770	AFUN2_010272	AMIN007291
OG0008771	AFUN2_005363	AMIN007298
OG0008772	AFUN2_006149	AMIN007347
OG0008773	AFUN2_001604	AMIN003386
OG0008774	AFUN2_003929	AMIN002759
OG0008775	AFUN2_009464	AMIN002757
OG0008776	AFUN2_001133	AMIN003647
OG0008777	AFUN2_010817	AMIN001572
OG0008778	AFUN2_010708	AMIN001573
OG0008779	AFUN2_013134	AMIN001690
OG0008780	AFUN2_006954	AMIN001571
OG0008781	AFUN2_009156	AMIN008084
OG0008782	AFUN2_010126	AMIN005057
OG0008783	AFUN2_011136	AMIN004327
OG0008784	AFUN2_003470	AMIN006551
OG0008786	AFUN2_006328	AMIN011118
OG0008787	AFUN2_007937	AMIN007569
OG0008788	AFUN2_011372	AMIN011117
