Orthogroup	Species	LlongipalpisASM	Orthologs
OG0007902	AgambiaePEST	LOC129796255	AGAP003919
OG0007902	AminimusMINIMUS1	LOC129796255	AMIN000275
OG0007902	AfunestusAfunGA1	LOC129796255	AFUN2_008306
OG0007902	AstephensiUCISS2018	LOC129796255	ASTEI20_045265
OG0007902	Aalbopictus_AalbF5	LOC129796255	LOC109408984
OG0007902	AaegyptiLVP_AGWG	LOC129796255	AAEL000847
OG0007903	AdirusWRAIR2	LOC129794576	ADIR011571
OG0007903	AgambiaePEST	LOC129794576	AGAP010784
OG0007903	AminimusMINIMUS1	LOC129794576	AMIN007033
OG0007903	AfunestusAfunGA1	LOC129794576	AFUN2_012831
OG0007903	AstephensiUCISS2018	LOC129794576	ASTEI20_043890
OG0007903	CquinquefasciatusJHB2020	LOC129794576	CQUJHB005882
OG0007903	Aalbopictus_AalbF5	LOC129794576	LOC109397145
OG0007903	AaegyptiLVP_AGWG	LOC129794576	AAEL000855
OG0007904	CquinquefasciatusJHB2020	LOC129794587	CQUJHB012189
OG0007904	Aalbopictus_AalbF5	LOC129794587	LOC109432339
OG0007904	AaegyptiLVP_AGWG	LOC129794587	AAEL000869
OG0007904	AdirusWRAIR2	LOC129794587	ADIR005637
OG0007904	AgambiaePEST	LOC129794587	AGAP010926
OG0007904	AstephensiUCISS2018	LOC129794587	ASTEI20_032814
OG0007904	AminimusMINIMUS1	LOC129794587	AMIN009308
OG0007904	AfunestusAfunGA1	LOC129794587	AFUN2_011674
OG0007906	CquinquefasciatusJHB2020	LOC129788035	CQUJHB008965
OG0007906	Aalbopictus_AalbF5	LOC129788035	LOC109432316
OG0007906	AaegyptiLVP_AGWG	LOC129788035	AAEL000903
OG0007906	AstephensiUCISS2018	LOC129788035	ASTEI20_034015
OG0007906	AfunestusAfunGA1	LOC129788035	AFUN2_013882
OG0007906	AminimusMINIMUS1	LOC129788035	AMIN008955
OG0007906	AgambiaePEST	LOC129788035	AGAP029323
OG0007906	AsinensisChina	LOC129788035	ASIC018022
OG0007907	Aalbopictus_AalbF5	LOC129787688	LOC109397161
OG0007907	AaegyptiLVP_AGWG	LOC129787688	AAEL000923
OG0007907	CquinquefasciatusJHB2020	LOC129787688	CQUJHB002540
OG0007907	AdirusWRAIR2	LOC129787688	ADIR011576
OG0007907	AsinensisChina	LOC129787688	ASIC001194
OG0007907	AgambiaePEST	LOC129787688	AGAP010789
OG0007907	AfunestusAfunGA1	LOC129787688	AFUN2_003651
OG0007907	AstephensiUCISS2018	LOC129787688	ASTEI20_043480
OG0007908	AaegyptiLVP_AGWG	LOC129796884	AAEL000947, AAEL026893
OG0007908	CquinquefasciatusJHB2020	LOC129796884	CQUJHB009521
OG0007908	Aalbopictus_AalbF5	LOC129796884	LOC109403361
OG0007908	AsinensisChina	LOC129796884	ASIC004823
OG0007908	AfunestusAfunGA1	LOC129796884	AFUN2_001576
OG0007908	AstephensiUCISS2018	LOC129796884	ASTEI20_045272
OG0007908	AgambiaePEST	LOC129796884	AGAP028143
OG0007909	AfunestusAfunGA1	LOC129792957	AFUN2_008109
OG0007909	AgambiaePEST	LOC129792957	AGAP010574
OG0007909	AstephensiUCISS2018	LOC129792957	ASTEI20_040512, ASTEI20_039521
OG0007909	CquinquefasciatusJHB2020	LOC129792957	CQUJHB014144
OG0007909	Aalbopictus_AalbF5	LOC129792957	LOC109403359
OG0007909	AaegyptiLVP_AGWG	LOC129792957	AAEL000952, AAEL022371
OG0007910	AgambiaePEST	LOC129796700	AGAP011583
OG0007910	AstephensiUCISS2018	LOC129796700	ASTEI20_032911
OG0007910	AminimusMINIMUS1	LOC129796700	AMIN008856
OG0007910	AfunestusAfunGA1	LOC129796700	AFUN2_007414
OG0007910	AsinensisChina	LOC129796700	ASIC017467
OG0007910	CquinquefasciatusJHB2020	LOC129796700	CQUJHB017460
OG0007910	AaegyptiLVP_AGWG	LOC129796700	AAEL000970
OG0007910	Aalbopictus_AalbF5	LOC129796700	LOC109403350
OG0007911	AaegyptiLVP_AGWG	LOC129787854	AAEL000983
OG0007911	Aalbopictus_AalbF5	LOC129787854	LOC109415608
OG0007911	CquinquefasciatusJHB2020	LOC129787854	CQUJHB012730
OG0007911	AsinensisChina	LOC129787854	ASIC005760
OG0007911	AstephensiUCISS2018	LOC129787854	ASTEI20_033575
OG0007911	AfunestusAfunGA1	LOC129787854	AFUN2_009981
OG0007911	AgambiaePEST	LOC129787854	AGAP004283
OG0007911	AdirusWRAIR2	LOC129787854	ADIR005550
OG0007914	Aalbopictus_AalbF5	LOC129796572	LOC109404186
OG0007914	AaegyptiLVP_AGWG	LOC129796572	AAEL001062
OG0007914	AgambiaePEST	LOC129796572	AGAP004170
OG0007914	AminimusMINIMUS1	LOC129796572	AMIN004182
OG0007914	AfunestusAfunGA1	LOC129796572	AFUN2_004977
OG0007914	AstephensiUCISS2018	LOC129796572	ASTEI20_039561
OG0007914	AdirusWRAIR2	LOC129796572	ADIR008456
OG0007914	AsinensisChina	LOC129796572	ASIC021756
OG0007915	AsinensisChina	LOC129787796	ASIC021776
OG0007915	AdirusWRAIR2	LOC129787796	ADIR003002
OG0007915	AfunestusAfunGA1	LOC129787796	AFUN2_001763
OG0007915	AstephensiUCISS2018	LOC129787796	ASTEI20_032343
OG0007915	AminimusMINIMUS1	LOC129787796	AMIN004193
OG0007915	AgambiaePEST	LOC129787796	AGAP004162
OG0007915	AaegyptiLVP_AGWG	LOC129787796	AAEL001068
OG0007915	Aalbopictus_AalbF5	LOC129787796	LOC109414673
OG0007916	AdirusWRAIR2	LOC129793637	ADIR008450
OG0007916	AgambiaePEST	LOC129793637	AGAP004166
OG0007916	AstephensiUCISS2018	LOC129793637	ASTEI20_043941
OG0007916	AfunestusAfunGA1	LOC129793637	AFUN2_008205
OG0007916	AminimusMINIMUS1	LOC129793637	AMIN004189
OG0007916	AsinensisChina	LOC129793637	ASIC021768
OG0007916	Aalbopictus_AalbF5	LOC129793637	LOC109424800
OG0007916	AaegyptiLVP_AGWG	LOC129793637	AAEL001074
OG0007917	AstephensiUCISS2018	LOC129791902	ASTEI20_033448, ASTEI20_039246
OG0007917	AdirusWRAIR2	LOC129791902	ADIR010178
OG0007917	AfunestusAfunGA1	LOC129791902	AFUN2_012336
OG0007917	AgambiaePEST	LOC129791902	AGAP002671
OG0007917	Aalbopictus_AalbF5	LOC129791902	LOC109430277
OG0007917	AaegyptiLVP_AGWG	LOC129791902	AAEL001088
OG0007917	CquinquefasciatusJHB2020	LOC129791902	CQUJHB012412
OG0007918	AaegyptiLVP_AGWG	LOC129787804	AAEL001090
OG0007918	Aalbopictus_AalbF5	LOC129787804	LOC109424792
OG0007918	AdirusWRAIR2	LOC129787804	ADIR003004
OG0007918	AsinensisChina	LOC129787804	ASIC021774
OG0007918	AstephensiUCISS2018	LOC129787804	ASTEI20_042530
OG0007918	AgambiaePEST	LOC129787804	AGAP004163
OG0007918	AfunestusAfunGA1	LOC129787804	AFUN2_007157
OG0007918	AminimusMINIMUS1	LOC129787804	AMIN004191
OG0007919	AdirusWRAIR2	LOC129791775	ADIR005218
OG0007919	AminimusMINIMUS1	LOC129791775	AMIN006611
OG0007919	AstephensiUCISS2018	LOC129791775	ASTEI20_039091
OG0007919	AgambiaePEST	LOC129791775	AGAP000941
OG0007919	AfunestusAfunGA1	LOC129791775	AFUN2_006186
OG0007919	AsinensisChina	LOC129791775	ASIC005138
OG0007919	AaegyptiLVP_AGWG	LOC129791775	AAEL001094
OG0007919	Aalbopictus_AalbF5	LOC129791775	LOC109428427
OG0007920	CquinquefasciatusJHB2020	LOC129790346	CQUJHB011052
OG0007920	AaegyptiLVP_AGWG	LOC129790346	AAEL001106
OG0007920	Aalbopictus_AalbF5	LOC129790346	LOC115262196
OG0007920	AgambiaePEST	LOC129790346	AGAP005177
OG0007920	AfunestusAfunGA1	LOC129790346	AFUN2_008590
OG0007920	AstephensiUCISS2018	LOC129790346	ASTEI20_038230
OG0007920	AdirusWRAIR2	LOC129790346	ADIR015741
OG0007920	AsinensisChina	LOC129790346	ASIC012289
OG0007922	CquinquefasciatusJHB2020	LOC129795858	CQUJHB017530
OG0007922	AaegyptiLVP_AGWG	LOC129795858	AAEL001124
OG0007922	Aalbopictus_AalbF5	LOC129795858	LOC109407555
OG0007922	AsinensisChina	LOC129795858	ASIC015397
OG0007922	AdirusWRAIR2	LOC129795858	ADIR009535
OG0007922	AminimusMINIMUS1	LOC129795858	AMIN006934
OG0007922	AfunestusAfunGA1	LOC129795858	AFUN2_004924
OG0007922	AstephensiUCISS2018	LOC129795858	ASTEI20_034289
OG0007923	AdirusWRAIR2	LOC129797704	ADIR002752
OG0007923	AstephensiUCISS2018	LOC129797704	ASTEI20_040866
OG0007923	AgambiaePEST	LOC129797704	AGAP002491
OG0007923	AminimusMINIMUS1	LOC129797704	AMIN002504
OG0007923	AfunestusAfunGA1	LOC129797704	AFUN2_012398
OG0007923	Aalbopictus_AalbF5	LOC129797704	LOC109411231
OG0007923	AaegyptiLVP_AGWG	LOC129797704	AAEL001132
OG0007923	CquinquefasciatusJHB2020	LOC129797704	CQUJHB010809
OG0007924	AgambiaePEST	LOC129786012	AGAP008338
OG0007924	AfunestusAfunGA1	LOC129786012	AFUN2_001474
OG0007924	AstephensiUCISS2018	LOC129786012	ASTEI20_031591
OG0007924	AminimusMINIMUS1	LOC129786012	AMIN016202
OG0007924	AsinensisChina	LOC129786012	ASIC013634
OG0007924	CquinquefasciatusJHB2020	LOC129786012	CQUJHB000742
OG0007924	AaegyptiLVP_AGWG	LOC129786012	AAEL001156
OG0007924	Aalbopictus_AalbF5	LOC129786012	LOC109409265
OG0007925	AgambiaePEST	LOC129790353	AGAP009842
OG0007925	AfunestusAfunGA1	LOC129790353	AFUN2_013866
OG0007925	AstephensiUCISS2018	LOC129790353	ASTEI20_033244
OG0007925	AsinensisChina	LOC129790353	ASIC014547
OG0007925	CquinquefasciatusJHB2020	LOC129790353	CQUJHB015046
OG0007925	AaegyptiLVP_AGWG	LOC129790353	AAEL001159
OG0007925	Aalbopictus_AalbF5	LOC129790353	LOC134287812, LOC109409270
OG0007926	Aalbopictus_AalbF5	LOC129795551	LOC109409247
OG0007926	AaegyptiLVP_AGWG	LOC129795551	AAEL001173
OG0007926	AsinensisChina	LOC129795551	ASIC006882
OG0007926	AdirusWRAIR2	LOC129795551	ADIR004842
OG0007926	AminimusMINIMUS1	LOC129795551	AMIN001472
OG0007926	AfunestusAfunGA1	LOC129795551	AFUN2_007253
OG0007926	AstephensiUCISS2018	LOC129795551	ASTEI20_033374
OG0007926	AgambiaePEST	LOC129795551	AGAP009617
OG0007930	Aalbopictus_AalbF5	LOC129794633	LOC109419599
OG0007930	AaegyptiLVP_AGWG	LOC129794633	AAEL001187
OG0007930	AsinensisChina	LOC129794633	ASIC006677
OG0007930	AstephensiUCISS2018	LOC129794633	ASTEI20_040494
OG0007930	AfunestusAfunGA1	LOC129794633	AFUN2_004032
OG0007930	AminimusMINIMUS1	LOC129794633	AMIN009724
OG0007930	AdirusWRAIR2	LOC129794633	ADIR006276
OG0007930	AgambiaePEST	LOC129794633	AGAP012645
OG0007931	AaegyptiLVP_AGWG	LOC129790069	AAEL001201
OG0007931	CquinquefasciatusJHB2020	LOC129790069	CQUJHB008367
OG0007931	AsinensisChina	LOC129790069	ASIC010844
OG0007931	AdirusWRAIR2	LOC129790069	ADIR006316
OG0007931	AfunestusAfunGA1	LOC129790069	AFUN2_003079
OG0007931	AminimusMINIMUS1	LOC129790069	AMIN009616
OG0007931	AstephensiUCISS2018	LOC129790069	ASTEI20_044947
OG0007931	AgambiaePEST	LOC129790069	AGAP009071
OG0007932	AstephensiUCISS2018	LOC129787057	ASTEI20_046067
OG0007932	AgambiaePEST	LOC129787057	AGAP009072
OG0007932	AfunestusAfunGA1	LOC129787057	AFUN2_013787
OG0007932	AminimusMINIMUS1	LOC129787057	AMIN009617
OG0007932	AdirusWRAIR2	LOC129787057	ADIR016066
OG0007932	Aalbopictus_AalbF5	LOC129787057	LOC109421664
OG0007932	AaegyptiLVP_AGWG	LOC129787057	AAEL001210
OG0007932	CquinquefasciatusJHB2020	LOC129787057	CQUJHB002193
OG0007934	AgambiaePEST	LOC129788447	AGAP009695
OG0007934	AminimusMINIMUS1	LOC129788447	AMIN001547
OG0007934	AfunestusAfunGA1	LOC129788447	AFUN2_013513
OG0007934	AstephensiUCISS2018	LOC129788447	ASTEI20_036462
OG0007934	AdirusWRAIR2	LOC129788447	ADIR004992
OG0007934	CquinquefasciatusJHB2020	LOC129788447	CQUJHB002051
OG0007934	AaegyptiLVP_AGWG	LOC129788447	AAEL001235
OG0007934	Aalbopictus_AalbF5	LOC129788447	LOC109420642
OG0007935	CquinquefasciatusJHB2020	LOC129790972	CQUJHB010672
OG0007935	Aalbopictus_AalbF5	LOC129790972	LOC134285056
OG0007935	AaegyptiLVP_AGWG	LOC129790972	AAEL001236
OG0007935	AsinensisChina	LOC129790972	ASIC020496
OG0007935	AdirusWRAIR2	LOC129790972	ADIR001037
OG0007935	AgambiaePEST	LOC129790972	AGAP000093
OG0007935	AstephensiUCISS2018	LOC129790972	ASTEI20_033809
OG0007935	AfunestusAfunGA1	LOC129790972	AFUN2_013554
OG0007936	AaegyptiLVP_AGWG	LOC129788410	AAEL001243
OG0007936	Aalbopictus_AalbF5	LOC129788410	LOC115255089
OG0007936	CquinquefasciatusJHB2020	LOC129788410	CQUJHB007425
OG0007936	AminimusMINIMUS1	LOC129788410	AMIN001549
OG0007936	AdirusWRAIR2	LOC129788410	ADIR004988
OG0007936	AgambiaePEST	LOC129788410	AGAP009699
OG0007936	AstephensiUCISS2018	LOC129788410	ASTEI20_036655
OG0007936	AfunestusAfunGA1	LOC129788410	AFUN2_010228
OG0007937	AminimusMINIMUS1	LOC129795417	AMIN007539
OG0007937	AfunestusAfunGA1	LOC129795417	AFUN2_013977
OG0007937	AdirusWRAIR2	LOC129795417	ADIR016003
OG0007937	AgambiaePEST	LOC129795417	AGAP005604
OG0007937	AstephensiUCISS2018	LOC129795417	ASTEI20_040893
OG0007937	AaegyptiLVP_AGWG	LOC129795417	AAEL001260
OG0007937	Aalbopictus_AalbF5	LOC129795417	LOC115263288
OG0007937	CquinquefasciatusJHB2020	LOC129795417	CQUJHB003462
OG0007938	AgambiaePEST	LOC129791773	AGAP005120
OG0007938	AstephensiUCISS2018	LOC129791773	ASTEI20_036148
OG0007938	AfunestusAfunGA1	LOC129791773	AFUN2_011718
OG0007938	AdirusWRAIR2	LOC129791773	ADIR003786
OG0007938	AsinensisChina	LOC129791773	ASIC014909
OG0007938	Aalbopictus_AalbF5	LOC129791773	LOC109419419
OG0007938	AaegyptiLVP_AGWG	LOC129791773	AAEL001270
OG0007938	CquinquefasciatusJHB2020	LOC129791773	CQUJHB012800
OG0007939	AdirusWRAIR2	LOC129794140	ADIR009952
OG0007939	AfunestusAfunGA1	LOC129794140	AFUN2_009482
OG0007939	AminimusMINIMUS1	LOC129794140	AMIN002193
OG0007939	AstephensiUCISS2018	LOC129794140	ASTEI20_041535
OG0007939	AgambiaePEST	LOC129794140	AGAP001290
OG0007939	CquinquefasciatusJHB2020	LOC129794140	CQUJHB014267
OG0007939	Aalbopictus_AalbF5	LOC129794140	LOC109431763
OG0007939	AaegyptiLVP_AGWG	LOC129794140	AAEL001324
OG0007941	AdirusWRAIR2	LOC129794851	ADIR009942
OG0007941	AminimusMINIMUS1	LOC129794851	AMIN002183
OG0007941	AgambiaePEST	LOC129794851	AGAP013277
OG0007941	AstephensiUCISS2018	LOC129794851	ASTEI20_041514
OG0007941	AfunestusAfunGA1	LOC129794851	AFUN2_011106
OG0007941	Aalbopictus_AalbF5	LOC129794851	LOC109429507
OG0007941	AaegyptiLVP_AGWG	LOC129794851	AAEL001334
OG0007941	CquinquefasciatusJHB2020	LOC129794851	CQUJHB005315
OG0007942	AstephensiUCISS2018	LOC129786119	ASTEI20_044587
OG0007942	AdirusWRAIR2	LOC129786119	ADIR015962
OG0007942	AminimusMINIMUS1	LOC129786119	AMIN015821
OG0007942	AfunestusAfunGA1	LOC129786119	AFUN2_012105
OG0007942	AgambiaePEST	LOC129786119	AGAP001301
OG0007942	Aalbopictus_AalbF5	LOC129786119	LOC109429506
OG0007942	AaegyptiLVP_AGWG	LOC129786119	AAEL001345
OG0007942	CquinquefasciatusJHB2020	LOC129786119	CQUJHB000754
OG0007944	Aalbopictus_AalbF5	LOC129793339	LOC115254257
OG0007944	AaegyptiLVP_AGWG	LOC129793339	AAEL001361
OG0007944	CquinquefasciatusJHB2020	LOC129793339	CQUJHB017600
OG0007944	AdirusWRAIR2	LOC129793339	ADIR008607
OG0007944	AgambiaePEST	LOC129793339	AGAP006990
OG0007944	AminimusMINIMUS1	LOC129793339	AMIN009976
OG0007944	AfunestusAfunGA1	LOC129793339	AFUN2_002327
OG0007944	AstephensiUCISS2018	LOC129793339	ASTEI20_030871
OG0007945	AminimusMINIMUS1	LOC129793301	AMIN007299
OG0007945	CquinquefasciatusJHB2020	LOC129793301	CQUJHB005989
OG0007945	Aalbopictus_AalbF5	LOC129793301	LOC109430574
OG0007945	AstephensiUCISS2018	LOC129793301	ASTEI20_037370
OG0007945	AgambiaePEST	LOC129793301	AGAP005136
OG0007945	AaegyptiLVP_AGWG	LOC129793301	AAEL001363
OG0007945	AdirusWRAIR2	LOC129793301	ADIR003768
OG0007945	AfunestusAfunGA1	LOC129793301	AFUN2_002557
OG0007946	CquinquefasciatusJHB2020	LOC129792182	CQUJHB004458
OG0007946	Aalbopictus_AalbF5	LOC129792182	LOC109404945
OG0007946	AaegyptiLVP_AGWG	LOC129792182	AAEL001371
OG0007946	AfunestusAfunGA1	LOC129792182	AFUN2_010182
OG0007946	AstephensiUCISS2018	LOC129792182	ASTEI20_039965
OG0007946	AgambiaePEST	LOC129792182	AGAP007242
OG0007946	AsinensisChina	LOC129792182	ASIC007748
OG0007946	AdirusWRAIR2	LOC129792182	ADIR008248
OG0007947	AaegyptiLVP_AGWG	LOC129791641	AAEL001382
OG0007947	CquinquefasciatusJHB2020	LOC129791641	CQUJHB015422
OG0007947	Aalbopictus_AalbF5	LOC129791641	LOC109404947
OG0007947	AsinensisChina	LOC129791641	ASIC007744
OG0007947	AstephensiUCISS2018	LOC129791641	ASTEI20_041492
OG0007947	AdirusWRAIR2	LOC129791641	ADIR008244
OG0007947	AgambiaePEST	LOC129791641	AGAP007246
OG0007947	AfunestusAfunGA1	LOC129791641	AFUN2_007039
OG0007949	AminimusMINIMUS1	LOC129793240	AMIN010406
OG0007949	AfunestusAfunGA1	LOC129793240	AFUN2_007026
OG0007949	AstephensiUCISS2018	LOC129793240	ASTEI20_036927
OG0007949	AgambiaePEST	LOC129793240	AGAP007522
OG0007949	AdirusWRAIR2	LOC129793240	ADIR007194
OG0007949	AaegyptiLVP_AGWG	LOC129793240	AAEL001405
OG0007949	Aalbopictus_AalbF5	LOC129793240	LOC109418085
OG0007949	CquinquefasciatusJHB2020	LOC129793240	CQUJHB005908
OG0007950	AaegyptiLVP_AGWG	LOC129786959	AAEL001412
OG0007950	Aalbopictus_AalbF5	LOC129786959	LOC109418079
OG0007950	CquinquefasciatusJHB2020	LOC129786959	CQUJHB018281
OG0007950	AdirusWRAIR2	LOC129786959	ADIR007274
OG0007950	AminimusMINIMUS1	LOC129786959	AMIN010478
OG0007950	AfunestusAfunGA1	LOC129786959	AFUN2_013303
OG0007950	AgambiaePEST	LOC129786959	AGAP007397
OG0007950	AstephensiUCISS2018	LOC129786959	ASTEI20_036906
OG0007952	AstephensiUCISS2018	LOC129790056	ASTEI20_041853
OG0007952	AfunestusAfunGA1	LOC129790056	AFUN2_005613
OG0007952	AminimusMINIMUS1	LOC129790056	AMIN005599
OG0007952	AdirusWRAIR2	LOC129790056	ADIR001395
OG0007952	AgambiaePEST	LOC129790056	AGAP000456
OG0007952	AsinensisChina	LOC129790056	ASIC006233
OG0007952	Aalbopictus_AalbF5	LOC129790056	LOC109422955
OG0007952	AaegyptiLVP_AGWG	LOC129790056	AAEL001447
OG0007954	CquinquefasciatusJHB2020	LOC129788537	CQUJHB000888
OG0007954	AaegyptiLVP_AGWG	LOC129788537	AAEL001476
OG0007954	Aalbopictus_AalbF5	LOC129788537	LOC109401369
OG0007954	AgambiaePEST	LOC129788537	AGAP029467
OG0007954	AstephensiUCISS2018	LOC129788537	ASTEI20_030848
OG0007954	AminimusMINIMUS1	LOC129788537	AMIN007244
OG0007954	AfunestusAfunGA1	LOC129788537	AFUN2_011114
OG0007954	AdirusWRAIR2	LOC129788537	ADIR004010
OG0007955	AstephensiUCISS2018	LOC129788420	ASTEI20_044412
OG0007955	AfunestusAfunGA1	LOC129788420	AFUN2_001637
OG0007955	AminimusMINIMUS1	LOC129788420	AMIN001651
OG0007955	AgambiaePEST	LOC129788420	AGAP008884
OG0007955	AsinensisChina	LOC129788420	ASIC010763
OG0007955	CquinquefasciatusJHB2020	LOC129788420	CQUJHB005156
OG0007955	AaegyptiLVP_AGWG	LOC129788420	AAEL001479
OG0007955	Aalbopictus_AalbF5	LOC129788420	LOC109432862
OG0007957	AaegyptiLVP_AGWG	LOC129791969	AAEL001524
OG0007957	Aalbopictus_AalbF5	LOC129791969	LOC109422422
OG0007957	CquinquefasciatusJHB2020	LOC129791969	CQUJHB014350
OG0007957	AgambiaePEST	LOC129791969	AGAP011565
OG0007957	AminimusMINIMUS1	LOC129791969	AMIN008874
OG0007957	AfunestusAfunGA1	LOC129791969	AFUN2_000521
OG0007957	AdirusWRAIR2	LOC129791969	ADIR000174
OG0007957	AstephensiUCISS2018	LOC129791969	ASTEI20_030835
OG0007958	AdirusWRAIR2	LOC129795108	ADIR000176
OG0007958	AsinensisChina	LOC129795108	ASIC002973
OG0007958	AfunestusAfunGA1	LOC129795108	AFUN2_003682
OG0007958	AstephensiUCISS2018	LOC129795108	ASTEI20_040114
OG0007958	AgambiaePEST	LOC129795108	AGAP011563
OG0007958	Aalbopictus_AalbF5	LOC129795108	LOC109417184
OG0007958	AaegyptiLVP_AGWG	LOC129795108	AAEL001532
OG0007958	CquinquefasciatusJHB2020	LOC129795108	CQUJHB000657
OG0007959	Aalbopictus_AalbF5	LOC129793947	LOC109423566
OG0007959	AdirusWRAIR2	LOC129793947	ADIR007154
OG0007959	AminimusMINIMUS1	LOC129793947	AMIN010254
OG0007959	AaegyptiLVP_AGWG	LOC129793947	AAEL001544
OG0007959	AfunestusAfunGA1	LOC129793947	AFUN2_012757
OG0007959	CquinquefasciatusJHB2020	LOC129793947	CQUJHB000254
OG0007959	AgambiaePEST	LOC129793947	AGAP007614
OG0007959	AstephensiUCISS2018	LOC129793947	ASTEI20_038335
OG0007960	CquinquefasciatusJHB2020	LOC129794089	CQUJHB004144
OG0007960	Aalbopictus_AalbF5	LOC129794089	LOC109408654
OG0007960	AaegyptiLVP_AGWG	LOC129794089	AAEL001562
OG0007960	AdirusWRAIR2	LOC129794089	ADIR007105
OG0007960	AgambiaePEST	LOC129794089	AGAP007595
OG0007960	AstephensiUCISS2018	LOC129794089	ASTEI20_033696
OG0007960	AminimusMINIMUS1	LOC129794089	AMIN010214
OG0007960	AfunestusAfunGA1	LOC129794089	AFUN2_002004
OG0007961	CquinquefasciatusJHB2020	LOC129792503	CQUJHB000042
OG0007961	Aalbopictus_AalbF5	LOC129792503	LOC109408528
OG0007961	AaegyptiLVP_AGWG	LOC129792503	AAEL001580
OG0007961	AsinensisChina	LOC129792503	ASIC010182
OG0007961	AdirusWRAIR2	LOC129792503	ADIR014615
OG0007961	AgambiaePEST	LOC129792503	AGAP007603
OG0007961	AstephensiUCISS2018	LOC129792503	ASTEI20_041816
OG0007961	AfunestusAfunGA1	LOC129792503	AFUN2_000838
OG0007963	AaegyptiLVP_AGWG	LOC129787498	AAEL001612
OG0007963	Aalbopictus_AalbF5	LOC129787498	LOC109431485
OG0007963	AsinensisChina	LOC129787498	ASIC014076
OG0007963	AgambiaePEST	LOC129787498	AGAP002836
OG0007963	AfunestusAfunGA1	LOC129787498	AFUN2_013128
OG0007963	AminimusMINIMUS1	LOC129787498	AMIN000603
OG0007963	AstephensiUCISS2018	LOC129787498	ASTEI20_037707
OG0007963	AdirusWRAIR2	LOC129787498	ADIR003474
OG0007964	AfunestusAfunGA1	LOC129790174	AFUN2_005156
OG0007964	AstephensiUCISS2018	LOC129790174	ASTEI20_038564
OG0007964	AminimusMINIMUS1	LOC129790174	AMIN006459
OG0007964	AgambiaePEST	LOC129790174	AGAP012684
OG0007964	AdirusWRAIR2	LOC129790174	ADIR005784
OG0007964	CquinquefasciatusJHB2020	LOC129790174	CQUJHB009453
OG0007964	Aalbopictus_AalbF5	LOC129790174	LOC109431384
OG0007964	AaegyptiLVP_AGWG	LOC129790174	AAEL001616
OG0007965	AfunestusAfunGA1	LOC129793905	AFUN2_006219
OG0007965	AgambiaePEST	LOC129793905	AGAP011178
OG0007965	AdirusWRAIR2	LOC129793905	ADIR001794
OG0007965	AstephensiUCISS2018	LOC129793905	ASTEI20_032157
OG0007965	AsinensisChina	LOC129793905	ASIC004789
OG0007965	CquinquefasciatusJHB2020	LOC129793905	CQUJHB013089
OG0007965	Aalbopictus_AalbF5	LOC129793905	LOC109431490
OG0007965	AaegyptiLVP_AGWG	LOC129793905	AAEL001626
OG0007966	AaegyptiLVP_AGWG	LOC129787574	AAEL001627
OG0007966	Aalbopictus_AalbF5	LOC129787574	LOC109427685
OG0007966	AsinensisChina	LOC129787574	ASIC007436
OG0007966	AdirusWRAIR2	LOC129787574	ADIR005934
OG0007966	AgambiaePEST	LOC129787574	AGAP007889
OG0007966	AminimusMINIMUS1	LOC129787574	AMIN007110
OG0007966	AfunestusAfunGA1	LOC129787574	AFUN2_004327
OG0007966	AstephensiUCISS2018	LOC129787574	ASTEI20_046133
OG0007968	AfunestusAfunGA1	LOC129793606	AFUN2_008745
OG0007968	AstephensiUCISS2018	LOC129793606	ASTEI20_044053
OG0007968	AminimusMINIMUS1	LOC129793606	AMIN006413
OG0007968	AgambiaePEST	LOC129793606	AGAP007825
OG0007968	AdirusWRAIR2	LOC129793606	ADIR000750
OG0007968	Aalbopictus_AalbF5	LOC129793606	LOC109408119
OG0007968	AaegyptiLVP_AGWG	LOC129793606	AAEL001657
OG0007968	CquinquefasciatusJHB2020	LOC129793606	CQUJHB014260
OG0007971	CquinquefasciatusJHB2020	LOC129789162	CQUJHB002579
OG0007971	Aalbopictus_AalbF5	LOC129789162	LOC109416798
OG0007971	AaegyptiLVP_AGWG	LOC129789162	AAEL001708
OG0007971	AstephensiUCISS2018	LOC129789162	ASTEI20_044637
OG0007971	AfunestusAfunGA1	LOC129789162	AFUN2_004041
OG0007971	AgambiaePEST	LOC129789162	AGAP008253
OG0007971	AminimusMINIMUS1	LOC129789162	AMIN006036
OG0007971	AdirusWRAIR2	LOC129789162	ADIR011167
OG0007973	Aalbopictus_AalbF5	LOC129791697	LOC109431620
OG0007973	AaegyptiLVP_AGWG	LOC129791697	AAEL001754
OG0007973	CquinquefasciatusJHB2020	LOC129791697	CQUJHB010741
OG0007973	AdirusWRAIR2	LOC129791697	ADIR007888
OG0007973	AgambiaePEST	LOC129791697	AGAP005776
OG0007973	AminimusMINIMUS1	LOC129791697	AMIN011074
OG0007973	AfunestusAfunGA1	LOC129791697	AFUN2_010011
OG0007973	AstephensiUCISS2018	LOC129791697	ASTEI20_043782
OG0007974	Aalbopictus_AalbF5	LOC129790805	LOC109431638
OG0007974	AaegyptiLVP_AGWG	LOC129790805	AAEL001775
OG0007974	CquinquefasciatusJHB2020	LOC129790805	CQUJHB001638
OG0007974	AdirusWRAIR2	LOC129790805	ADIR008644
