Orthogroup	AdirusWRAIR2	AaegyptiLVP_AGWG
OG0007372	ADIR004270	AAEL022609
OG0007373	ADIR001485	AAEL022615
OG0007374	ADIR001074	AAEL022631
OG0007375	ADIR008811	AAEL022661
OG0007376	ADIR001252	AAEL022680
OG0007377	ADIR002856	AAEL022687
OG0007378	ADIR007331	AAEL022689
OG0007379	ADIR010458	AAEL022693
OG0007380	ADIR007993	AAEL022698
OG0007381	ADIR009223	AAEL022725
OG0007382	ADIR003579	AAEL022729
OG0007383	ADIR011664	AAEL022735
OG0007384	ADIR005812	AAEL022746
OG0007385	ADIR006010	AAEL022793
OG0007386	ADIR004610	AAEL022806
OG0007387	ADIR011560	AAEL022812
OG0007388	ADIR003104	AAEL022819
OG0007389	ADIR004986	AAEL022844
OG0007390	ADIR004316	AAEL022845
OG0007391	ADIR016143	AAEL022867
OG0007393	ADIR002564	AAEL022872
OG0007394	ADIR002937	AAEL022873
OG0007395	ADIR000232	AAEL022882
OG0007396	ADIR006950	AAEL022891
OG0007397	ADIR001123	AAEL022930
OG0007398	ADIR007712	AAEL022941
OG0007399	ADIR015771	AAEL022945
OG0007400	ADIR005571	AAEL022948
OG0007401	ADIR003694	AAEL022990
OG0007402	ADIR007344	AAEL023007
OG0007403	ADIR009222	AAEL023037
OG0007404	ADIR003071	AAEL023046
OG0007405	ADIR007195	AAEL023060
OG0007406	ADIR008247	AAEL023069
OG0007407	ADIR016199	AAEL023076
OG0007408	ADIR002209	AAEL023096
OG0007409	ADIR009153	AAEL023098
OG0007410	ADIR006541	AAEL023104
OG0007411	ADIR000678	AAEL023165
OG0007412	ADIR010629	AAEL023169
OG0007413	ADIR002925	AAEL023182
OG0007414	ADIR007128	AAEL023188
OG0007415	ADIR008733	AAEL023217
OG0007416	ADIR006429	AAEL023229
OG0007417	ADIR005991	AAEL023253
OG0007418	ADIR007982	AAEL023270, AAEL026459
OG0007419	ADIR005444	AAEL023323
OG0007420	ADIR004216	AAEL023329
OG0007421	ADIR000156	AAEL023332
OG0007422	ADIR010693	AAEL023335
OG0007423	ADIR016156	AAEL023348
OG0007424	ADIR011644	AAEL023365
OG0007425	ADIR011663	AAEL023379
OG0007426	ADIR000112	AAEL023382
OG0007427	ADIR007475	AAEL023413
OG0007428	ADIR008668	AAEL023441
OG0007429	ADIR003651	AAEL023444
OG0007430	ADIR008205	AAEL023481
OG0007431	ADIR001554	AAEL023482
OG0007432	ADIR009670	AAEL023491
OG0007433	ADIR005169	AAEL023493, AAEL025935
OG0007434	ADIR003788	AAEL023494
OG0007435	ADIR009606	AAEL023495
OG0007436	ADIR008594	AAEL023508
OG0007437	ADIR009441	AAEL023517
OG0007438	ADIR011525	AAEL023521
OG0007439	ADIR005140	AAEL023524
OG0007440	ADIR007925	AAEL023581
OG0007441	ADIR002595	AAEL023585
OG0007442	ADIR001704	AAEL023586
OG0007443	ADIR001614	AAEL023600
OG0007444	ADIR005293	AAEL023603
OG0007445	ADIR001157	AAEL023629
OG0007446	ADIR007228	AAEL023657
OG0007447	ADIR006645	AAEL023675
OG0007448	ADIR008048	AAEL023676
OG0007449	ADIR007183	AAEL023679
OG0007450	ADIR009345	AAEL023684
OG0007451	ADIR009397	AAEL023701
OG0007452	ADIR009744	AAEL023730
OG0007453	ADIR008972	AAEL023732
OG0007454	ADIR010794	AAEL023746
OG0007455	ADIR003719	AAEL023768
OG0007456	ADIR006910	AAEL023802
OG0007457	ADIR007282	AAEL023825
OG0007458	ADIR008794	AAEL023846
OG0007459	ADIR006589	AAEL023850
OG0007460	ADIR010633	AAEL023877
OG0007461	ADIR008776	AAEL023890
OG0007462	ADIR010643	AAEL023895
OG0007463	ADIR011503	AAEL023900
OG0007464	ADIR005018	AAEL023902
OG0007465	ADIR006787	AAEL023929
OG0007466	ADIR004685	AAEL023948
OG0007468	ADIR002177	AAEL023981
OG0007469	ADIR004319	AAEL023985
OG0007470	ADIR001643	AAEL024003
OG0007471	ADIR007740	AAEL024010
OG0007472	ADIR001505	AAEL024053
OG0007473	ADIR007872	AAEL024113
OG0007474	ADIR000158	AAEL024136
OG0007475	ADIR005435	AAEL024147
OG0007476	ADIR008678	AAEL024153
OG0007477	ADIR001671	AAEL024160
OG0007478	ADIR001262	AAEL024179
OG0007479	ADIR009198	AAEL024186
OG0007480	ADIR007378	AAEL024195
OG0007481	ADIR002384	AAEL024210
OG0007482	ADIR000754	AAEL024228
OG0007483	ADIR007232	AAEL024235
OG0007484	ADIR002848	AAEL024264
OG0007485	ADIR008081	AAEL024291
OG0007486	ADIR003688	AAEL024296, AAEL026885
OG0007487	ADIR011085	AAEL024326
OG0007488	ADIR009240	AAEL024330
OG0007489	ADIR002605	AAEL024359
OG0007490	ADIR000787	AAEL024396
OG0007491	ADIR007060	AAEL024411
OG0007492	ADIR008278	AAEL024412
OG0007493	ADIR001506	AAEL024429
OG0007494	ADIR000982	AAEL024430
OG0007495	ADIR006496	AAEL024447, AAEL028006
OG0007496	ADIR015698	AAEL024454
OG0007497	ADIR005411	AAEL024479
OG0007498	ADIR007170	AAEL024490
OG0007499	ADIR007354	AAEL024500
OG0007500	ADIR005424	AAEL024508
OG0007501	ADIR001032	AAEL024519
OG0007502	ADIR000391	AAEL024524
OG0007503	ADIR003484	AAEL024535
OG0007504	ADIR002080	AAEL024563
OG0007505	ADIR005726	AAEL024566
OG0007506	ADIR002022	AAEL024568
OG0007507	ADIR007664	AAEL024583
OG0007508	ADIR004982	AAEL024593
OG0007509	ADIR010186	AAEL024602
OG0007510	ADIR006275	AAEL024653
OG0007511	ADIR003938	AAEL024655
OG0007512	ADIR015507	AAEL024675
OG0007513	ADIR007025	AAEL024700
OG0007514	ADIR008711	AAEL024709
OG0007515	ADIR002915	AAEL024720
OG0007516	ADIR007305	AAEL024732
OG0007517	ADIR003015	AAEL024741
OG0007518	ADIR000327	AAEL024756
OG0007519	ADIR011215	AAEL024814
OG0007520	ADIR009195	AAEL024841
OG0007521	ADIR001366	AAEL024842, AAEL027739
OG0007522	ADIR008795	AAEL024847
OG0007523	ADIR001066	AAEL024849
OG0007524	ADIR009245	AAEL024852
OG0007525	ADIR003713	AAEL024853
OG0007526	ADIR004734	AAEL024884
OG0007527	ADIR011698	AAEL024913
OG0007528	ADIR008687	AAEL024921
OG0007529	ADIR002992	AAEL024930
OG0007530	ADIR007587	AAEL024936
OG0007531	ADIR008401	AAEL024953
OG0007532	ADIR002939	AAEL024958
OG0007533	ADIR001481	AAEL024973
OG0007534	ADIR002981	AAEL024980
OG0007536	ADIR007886	AAEL025001
OG0007537	ADIR003621	AAEL025004
OG0007538	ADIR006006	AAEL025006
OG0007539	ADIR001492	AAEL025030
OG0007540	ADIR008402	AAEL025042
OG0007541	ADIR011016	AAEL025051
OG0007542	ADIR015523	AAEL025053
OG0007543	ADIR016164	AAEL025065
OG0007544	ADIR006508	AAEL025078
OG0007545	ADIR009124	AAEL025080
OG0007546	ADIR000004	AAEL025091
OG0007547	ADIR009672	AAEL025122
OG0007548	ADIR005216	AAEL025134
OG0007549	ADIR001896	AAEL025150
OG0007550	ADIR011361	AAEL025155
OG0007551	ADIR006262	AAEL025171
OG0007552	ADIR002577	AAEL025190
OG0007553	ADIR003482	AAEL025199
OG0007554	ADIR004813	AAEL025202
OG0007555	ADIR011453	AAEL025216
OG0007556	ADIR011081	AAEL025223
OG0007557	ADIR009677	AAEL025228
OG0007558	ADIR011204	AAEL025229
OG0007559	ADIR005256	AAEL025246
OG0007560	ADIR005725	AAEL025249
OG0007561	ADIR007707	AAEL025258
OG0007562	ADIR002235	AAEL025268
OG0007563	ADIR005042	AAEL025309
OG0007564	ADIR009085	AAEL025321
OG0007565	ADIR009224	AAEL025390
OG0007566	ADIR001385	AAEL025404
OG0007567	ADIR011275	AAEL025416
OG0007568	ADIR009805	AAEL025431
OG0007569	ADIR005962	AAEL025437
OG0007570	ADIR008722	AAEL025455
OG0007571	ADIR002787	AAEL025471
OG0007572	ADIR009953	AAEL025502
OG0007573	ADIR005861	AAEL025509
OG0007574	ADIR015684	AAEL025514
OG0007575	ADIR006510	AAEL025517
OG0007576	ADIR016157	AAEL025520
OG0007577	ADIR000127	AAEL025532
OG0007578	ADIR005551	AAEL025533
OG0007579	ADIR008412	AAEL025569
OG0007580	ADIR004015	AAEL025570
OG0007581	ADIR007067	AAEL025591
OG0007582	ADIR004741	AAEL025597
OG0007583	ADIR000529	AAEL025600
OG0007584	ADIR002745	AAEL025631
OG0007585	ADIR010384	AAEL025635
OG0007586	ADIR010564	AAEL025645
OG0007587	ADIR003729	AAEL025652
OG0007588	ADIR000842	AAEL025656
OG0007589	ADIR001078	AAEL025658
OG0007590	ADIR001739	AAEL025664
OG0007591	ADIR009072	AAEL025694
OG0007592	ADIR005255	AAEL025697
OG0007593	ADIR006704	AAEL025704
OG0007594	ADIR008347	AAEL025717
OG0007595	ADIR005114	AAEL025736
OG0007596	ADIR003998	AAEL026632, AAEL025740
OG0007597	ADIR008508	AAEL025769
OG0007598	ADIR000763	AAEL025801
OG0007599	ADIR002606	AAEL025806
OG0007600	ADIR006863	AAEL025808
OG0007601	ADIR007501	AAEL025822
OG0007602	ADIR003542	AAEL025836
OG0007603	ADIR007969	AAEL025859
OG0007604	ADIR000017	AAEL025882
OG0007605	ADIR001733	AAEL025888
OG0007606	ADIR006548	AAEL025908
OG0007607	ADIR016153	AAEL025915
OG0007608	ADIR009297	AAEL025922
OG0007610	ADIR001277	AAEL025966
OG0007611	ADIR001046	AAEL025969
OG0007613	ADIR003870	AAEL025983
OG0007614	ADIR002379	AAEL026010
OG0007615	ADIR008411	AAEL026018
OG0007616	ADIR004144	AAEL026040
OG0007617	ADIR001403	AAEL026043
OG0007618	ADIR003301	AAEL026044
OG0007619	ADIR001587	AAEL026055
OG0007620	ADIR015671	AAEL026069
OG0007621	ADIR006859	AAEL026075
OG0007622	ADIR007703	AAEL026095
OG0007623	ADIR011019	AAEL026104
OG0007624	ADIR007176	AAEL026118
OG0007625	ADIR011659	AAEL026214
OG0007626	ADIR015776	AAEL026218
OG0007627	ADIR008827	AAEL026229
OG0007628	ADIR000536	AAEL026231
OG0007629	ADIR000940	AAEL026233
OG0007630	ADIR006140	AAEL026269
OG0007631	ADIR000807	AAEL026274
OG0007632	ADIR010597	AAEL026276
OG0007633	ADIR007461	AAEL026338
OG0007634	ADIR008726	AAEL026354
OG0007635	ADIR003836	AAEL026357
OG0007636	ADIR003393	AAEL026364
OG0007637	ADIR009559	AAEL026410
OG0007638	ADIR003791	AAEL026439
OG0007639	ADIR004131	AAEL026440
OG0007640	ADIR009923	AAEL026443
OG0007641	ADIR011428	AAEL026470
OG0007642	ADIR004241	AAEL026474
OG0007643	ADIR001438	AAEL026486
OG0007644	ADIR008035	AAEL026487
OG0007645	ADIR004424	AAEL026488
OG0007646	ADIR003784	AAEL026497
OG0007647	ADIR003171	AAEL026545, AAEL026766
OG0007648	ADIR000948	AAEL026560
OG0007649	ADIR004617	AAEL026571
OG0007650	ADIR003137	AAEL026619
OG0007651	ADIR005166	AAEL026633
OG0007652	ADIR003583	AAEL026651
OG0007653	ADIR000115	AAEL026664
OG0007654	ADIR005958	AAEL026700
OG0007655	ADIR006502	AAEL026714
OG0007656	ADIR010521	AAEL026750
OG0007657	ADIR008119	AAEL026791
OG0007658	ADIR007830	AAEL026811
OG0007659	ADIR003178	AAEL026824
OG0007660	ADIR006398	AAEL026826
OG0007661	ADIR007401	AAEL026828
OG0007662	ADIR004650, ADIR003967	AAEL026835
OG0007663	ADIR006451	AAEL026837
OG0007664	ADIR005331	AAEL026843
OG0007665	ADIR004560	AAEL026845
OG0007666	ADIR006034	AAEL026852
OG0007667	ADIR005543	AAEL026867
OG0007668	ADIR006946	AAEL026920
OG0007669	ADIR001445	AAEL026922
OG0007670	ADIR005367	AAEL026928
OG0007671	ADIR005472	AAEL026962
OG0007672	ADIR005539	AAEL026966
OG0007674	ADIR003941	AAEL026991, AAEL027089
OG0007675	ADIR004879	AAEL027007
OG0007676	ADIR008583	AAEL027034
OG0007677	ADIR003825	AAEL027054
OG0007678	ADIR003760	AAEL027061
OG0007679	ADIR009490	AAEL027066
OG0007680	ADIR001197	AAEL027067
OG0007681	ADIR001076	AAEL027069
OG0007682	ADIR001126	AAEL027088
OG0007683	ADIR011516	AAEL027092
OG0007684	ADIR002032	AAEL027096
OG0007685	ADIR001472	AAEL027103
OG0007686	ADIR004954	AAEL027111
OG0007687	ADIR006695	AAEL027134
OG0007688	ADIR008199	AAEL027135
OG0007689	ADIR010334	AAEL027150
OG0007690	ADIR007785	AAEL027175
OG0007691	ADIR001416	AAEL027190
OG0007692	ADIR004646	AAEL027193
OG0007693	ADIR004768	AAEL027204
OG0007694	ADIR011241	AAEL027210
OG0007695	ADIR005992	AAEL027232
OG0007696	ADIR000029	AAEL027238
OG0007697	ADIR000967	AAEL027240
OG0007698	ADIR000617	AAEL027249
OG0007699	ADIR005430	AAEL027261
OG0007700	ADIR000526	AAEL027277
OG0007701	ADIR004597	AAEL027287
OG0007702	ADIR000108	AAEL027307
OG0007703	ADIR008223	AAEL027317
OG0007704	ADIR007374	AAEL027319
OG0007705	ADIR000172	AAEL027322
OG0007706	ADIR003312	AAEL027326
OG0007707	ADIR010017	AAEL027340
OG0007708	ADIR002141	AAEL027342
OG0007709	ADIR007423	AAEL027354
OG0007710	ADIR004501	AAEL027361
OG0007711	ADIR006853	AAEL027380
OG0007712	ADIR007013	AAEL027384
OG0007713	ADIR000356	AAEL027393
OG0007714	ADIR009001	AAEL027398
OG0007715	ADIR015682	AAEL027424
OG0007716	ADIR000152	AAEL027429
OG0007717	ADIR011501	AAEL027436
OG0007718	ADIR009196	AAEL027447
OG0007719	ADIR003565	AAEL027465
OG0007720	ADIR004230	AAEL027472
OG0007721	ADIR008036	AAEL027479
OG0007722	ADIR009421	AAEL027483
OG0007723	ADIR016149	AAEL027494
OG0007724	ADIR002350	AAEL027504
OG0007725	ADIR006069	AAEL027518
OG0007726	ADIR001256	AAEL027520
OG0007727	ADIR005307	AAEL027533
OG0007728	ADIR000691	AAEL027554
OG0007729	ADIR006532	AAEL027594
OG0007730	ADIR002943	AAEL027597
OG0007731	ADIR000612	AAEL027614
OG0007732	ADIR011006	AAEL027658
OG0007733	ADIR008667	AAEL027666
OG0007734	ADIR003682	AAEL027674
OG0007735	ADIR004096	AAEL027688
OG0007736	ADIR010528	AAEL027694
OG0007737	ADIR009635	AAEL027722
OG0007738	ADIR009547	AAEL027731
OG0007739	ADIR000412	AAEL027732
OG0007740	ADIR005557	AAEL027751
OG0007741	ADIR010383	AAEL027771
OG0007742	ADIR001018	AAEL027790
OG0007743	ADIR001165	AAEL027821
OG0007744	ADIR005729	AAEL027868
OG0007745	ADIR005717	AAEL027879
OG0007746	ADIR008494	AAEL027899
OG0007747	ADIR007553	AAEL027907
OG0007748	ADIR007289	AAEL027910
OG0007749	ADIR010463	AAEL027912
OG0007750	ADIR006413	AAEL027938
OG0007751	ADIR010102	AAEL027940
OG0007752	ADIR016054	AAEL027972
OG0007753	ADIR005199	AAEL028013
OG0007754	ADIR010852	AAEL028037
OG0007755	ADIR008810	AAEL028043
OG0007756	ADIR000146	AAEL028048
OG0007757	ADIR001040	AAEL028056
OG0007758	ADIR010553	AAEL028079
OG0007760	ADIR007065	AAEL028107
OG0007761	ADIR006985	AAEL028119
OG0007762	ADIR008461	AAEL028170
OG0007763	ADIR007188	AAEL028185
OG0007764	ADIR008897	AAEL028211
OG0007765	ADIR009519	AAEL028220
OG0007767	ADIR003553	AAEL028239
OG0007768	ADIR006309	AAEL029004
OG0007769	ADIR002273	AAEL029007
OG0007770	ADIR002446	AAEL029016
OG0007771	ADIR004647	AAEL029017
OG0007772	ADIR001212	AAEL029035
OG0007773	ADIR001405	AAEL029068
OG0007774	ADIR008264	AAEL029112
OG0007838	ADIR002644	AAEL000001
OG0007839	ADIR002649	AAEL000005
OG0007840	ADIR009915	AAEL000050
OG0007841	ADIR010652	AAEL000071
OG0007842	ADIR006710	AAEL000084
OG0007844	ADIR010634	AAEL000113
OG0007845	ADIR008824	AAEL000124
OG0007846	ADIR006641	AAEL000134
OG0007847	ADIR008821	AAEL000139
OG0007851	ADIR000203	AAEL000174
OG0007852	ADIR005655	AAEL000178
OG0007853	ADIR009128	AAEL000182
OG0007854	ADIR000204	AAEL000187
OG0007856	ADIR011530	AAEL000227
OG0007857	ADIR011532	AAEL000234
OG0007858	ADIR011531	AAEL000256
OG0007859	ADIR006915	AAEL000257
OG0007860	ADIR009754	AAEL000260
OG0007861	ADIR001735	AAEL000268
OG0007863	ADIR009753	AAEL000285
OG0007864	ADIR006907	AAEL000288
OG0007865	ADIR009750	AAEL000290
OG0007866	ADIR000049	AAEL000297
OG0007867	ADIR011032	AAEL000304
OG0007868	ADIR007556	AAEL000330
OG0007869	ADIR006310	AAEL000334
OG0007870	ADIR011035	AAEL000335
OG0007871	ADIR010261	AAEL000348
OG0007872	ADIR006303	AAEL000354
OG0007873	ADIR006308	AAEL000382
OG0007874	ADIR002033	AAEL000385
OG0007875	ADIR002029	AAEL000394
OG0007876	ADIR003188	AAEL000401
OG0007877	ADIR002031	AAEL000406
OG0007878	ADIR006458	AAEL000407
OG0007880	ADIR010135	AAEL000441
OG0007881	ADIR010142	AAEL000467
OG0007883	ADIR002822	AAEL000476
OG0007884	ADIR000291	AAEL000504
OG0007885	ADIR002821	AAEL000512
OG0007886	ADIR009466	AAEL000541
OG0007887	ADIR005752	AAEL000562
OG0007890	ADIR003419	AAEL000572
OG0007891	ADIR000553	AAEL000652
OG0007892	ADIR000565	AAEL000656
OG0007893	ADIR000568	AAEL000663
OG0007894	ADIR005915	AAEL000685
OG0007895	ADIR005892	AAEL000697
OG0007897	ADIR008171	AAEL000744
OG0007898	ADIR008172	AAEL000751
OG0007899	ADIR000373	AAEL000786
OG0007900	ADIR011631	AAEL000829
OG0007902	ADIR003368	AAEL000847
OG0007903	ADIR011571	AAEL000855
OG0007904	ADIR005637	AAEL000869
OG0007905	ADIR011572	AAEL000871
OG0007907	ADIR011576	AAEL000923
OG0007911	ADIR005550	AAEL000983
OG0007912	ADIR007817	AAEL000985
OG0007913	ADIR003244	AAEL001031
OG0007914	ADIR008456	AAEL001062
OG0007915	ADIR003002	AAEL001068
OG0007916	ADIR008450	AAEL001074
OG0007917	ADIR010178	AAEL001088
OG0007918	ADIR003004	AAEL001090
OG0007919	ADIR005218	AAEL001094
OG0007920	ADIR015741	AAEL001106
OG0007921	ADIR009541	AAEL001116
OG0007922	ADIR009535	AAEL001124
OG0007923	ADIR002752	AAEL001132
OG0007926	ADIR004842	AAEL001173
OG0007927	ADIR006831	AAEL001175
OG0007928	ADIR006829	AAEL001178
OG0007929	ADIR006272	AAEL001185
OG0007930	ADIR006276	AAEL001187
OG0007931	ADIR006316	AAEL001201
OG0007932	ADIR016066	AAEL001210
OG0007933	ADIR004985	AAEL001233
OG0007934	ADIR004992	AAEL001235
OG0007935	ADIR001037	AAEL001236
OG0007936	ADIR004988	AAEL001243
OG0007937	ADIR016003	AAEL001260
OG0007938	ADIR003786	AAEL001270
OG0007939	ADIR009952	AAEL001324
OG0007940	ADIR008175	AAEL001326
OG0007941	ADIR009942	AAEL001334
OG0007942	ADIR015962	AAEL001345
OG0007943	ADIR008191	AAEL001355
OG0007944	ADIR008607	AAEL001361
OG0007945	ADIR003768	AAEL001363
OG0007946	ADIR008248	AAEL001371
OG0007947	ADIR008244	AAEL001382
OG0007948	ADIR008863	AAEL001391
OG0007949	ADIR007194	AAEL001405
OG0007950	ADIR007274	AAEL001412
OG0007951	ADIR007190	AAEL023310, AAEL001434
OG0007952	ADIR001395	AAEL001447
OG0007953	ADIR007996	AAEL001452
OG0007954	ADIR004010	AAEL001476
OG0007956	ADIR003937	AAEL001485
OG0007957	ADIR000174	AAEL001524
OG0007958	ADIR000176	AAEL001532
OG0007959	ADIR007154	AAEL001544
OG0007960	ADIR007105	AAEL001562
OG0007961	ADIR014615	AAEL001580
OG0007962	ADIR014382	AAEL001594
OG0007963	ADIR003474	AAEL001612
OG0007964	ADIR005784	AAEL001616
OG0007965	ADIR001794	AAEL001626
OG0007966	ADIR005934	AAEL001627
OG0007967	ADIR004943	AAEL001645
OG0007968	ADIR000750	AAEL001657
OG0007969	ADIR004941	AAEL001667
OG0007971	ADIR011167	AAEL001708
OG0007972	ADIR000574	AAEL001719
OG0007973	ADIR007888	AAEL001754
OG0007974	ADIR008644	AAEL001775
OG0007976	ADIR007889	AAEL001779
OG0007977	ADIR011151	AAEL001817
OG0007978	ADIR011157	AAEL001830
OG0007979	ADIR004690	AAEL001833
OG0007980	ADIR011010	AAEL001837
OG0007981	ADIR004197	AAEL001846
OG0007982	ADIR014349	AAEL001871
OG0007983	ADIR006231	AAEL001894
OG0007984	ADIR005035	AAEL001903
OG0007985	ADIR006245	AAEL001905
OG0007986	ADIR000305	AAEL001918
OG0007987	ADIR003724	AAEL001922
OG0007988	ADIR007953	AAEL001929
OG0007989	ADIR000306	AAEL001938
OG0007990	ADIR004219	AAEL001943
OG0007992	ADIR011053	AAEL001959
OG0007993	ADIR011225	AAEL001963
OG0007994	ADIR006274	AAEL001997
OG0007995	ADIR011059	AAEL002002
OG0007996	ADIR011218	AAEL002012
OG0007997	ADIR006892	AAEL002056
OG0007998	ADIR010585	AAEL002094
OG0007999	ADIR003510	AAEL002098
OG0008000	ADIR003507	AAEL002108
OG0008001	ADIR006558	AAEL002117
OG0008002	ADIR003503	AAEL002119
OG0008003	ADIR010584	AAEL002129
OG0008004	ADIR003497	AAEL002131
OG0008006	ADIR003925	AAEL002153
OG0008007	ADIR004608	AAEL002155
OG0008008	ADIR004129	AAEL002161
OG0008009	ADIR011457	AAEL002183
OG0008010	ADIR011437	AAEL002195
OG0008011	ADIR015572	AAEL002219
OG0008012	ADIR004210	AAEL002225
OG0008013	ADIR011439	AAEL002234
OG0008014	ADIR011441	AAEL002235
OG0008015	ADIR007680	AAEL002249
OG0008016	ADIR002086	AAEL002254
OG0008017	ADIR007674	AAEL002263
OG0008018	ADIR005273	AAEL002303
OG0008020	ADIR002323	AAEL002309
OG0008021	ADIR002322	AAEL002311
OG0008022	ADIR000968	AAEL002321
OG0008023	ADIR000964	AAEL002348
OG0008024	ADIR001056	AAEL002354
OG0008025	ADIR008019	AAEL002361
OG0008026	ADIR005014	AAEL002374
OG0008027	ADIR005015	AAEL002402
OG0008028	ADIR008441	AAEL002418
OG0008030	ADIR006672	AAEL002485
OG0008031	ADIR001294	AAEL002520
OG0008033	ADIR010459	AAEL002550
OG0008034	ADIR006639	AAEL002551
OG0008035	ADIR004432	AAEL002556
OG0008036	ADIR010478	AAEL002572
OG0008037	ADIR005682	AAEL002579
OG0008038	ADIR016127	AAEL002593
OG0008039	ADIR000481	AAEL002626
OG0008040	ADIR005679	AAEL002627
OG0008041	ADIR004925	AAEL002636
OG0008043	ADIR004918	AAEL002654
OG0008044	ADIR004887	AAEL002656
OG0008045	ADIR004890	AAEL002657
OG0008046	ADIR005537	AAEL002674
OG0008047	ADIR007057	AAEL002699
OG0008048	ADIR008949	AAEL002716
OG0008049	ADIR014049	AAEL002726
OG0008052	ADIR010255	AAEL002777
OG0008053	ADIR010257	AAEL002779
OG0008054	ADIR005466	AAEL002786
OG0008055	ADIR010258	AAEL002788
OG0008056	ADIR004568	AAEL002803
OG0008057	ADIR003349	AAEL002816
OG0008058	ADIR009587	AAEL002820
OG0008059	ADIR009592	AAEL002836
OG0008060	ADIR002275	AAEL002844
OG0008061	ADIR009584	AAEL002847
OG0008062	ADIR010426	AAEL002866
OG0008064	ADIR001408	AAEL002898
OG0008065	ADIR004605	AAEL002900
OG0008066	ADIR001404	AAEL002912
OG0008067	ADIR010730	AAEL002986
OG0008068	ADIR015706	AAEL003005
OG0008069	ADIR001288	AAEL003034
OG0008070	ADIR003714	AAEL003039
OG0008071	ADIR001267	AAEL003043
OG0008072	ADIR007905	AAEL003058
OG0008073	ADIR006971	AAEL003065
OG0008074	ADIR016161	AAEL003097
OG0008075	ADIR005394	AAEL003107
OG0008076	ADIR000072, ADIR000070	AAEL003111
OG0008077	ADIR006964	AAEL003112
OG0008078	ADIR009664	AAEL003127
OG0008079	ADIR002225	AAEL003137
OG0008081	ADIR004871	AAEL003217
OG0008082	ADIR011340	AAEL003221
OG0008083	ADIR011337	AAEL003255
OG0008084	ADIR009785	AAEL003271
OG0008085	ADIR009602	AAEL003284
OG0008086	ADIR011616	AAEL003291
OG0008087	ADIR005591	AAEL003295
OG0008089	ADIR011615	AAEL003316
OG0008091	ADIR011319	AAEL003352
OG0008092	ADIR002480	AAEL003361
OG0008093	ADIR000242	AAEL003426
OG0008094	ADIR002220	AAEL003435
OG0008095	ADIR008206	AAEL003462
OG0008097	ADIR010487	AAEL003490
OG0008098	ADIR010480	AAEL003501
OG0008099	ADIR011621	AAEL003548
OG0008100	ADIR009621	AAEL003549
OG0008101	ADIR003826	AAEL003560
OG0008102	ADIR006552	AAEL003569
OG0008103	ADIR010621	AAEL003576
OG0008104	ADIR001234	AAEL003597
OG0008105	ADIR002071	AAEL003624
OG0008106	ADIR003265	AAEL003645
OG0008107	ADIR004746	AAEL003680
OG0008108	ADIR004753	AAEL003681
OG0008109	ADIR003677	AAEL003714
OG0008110	ADIR006720	AAEL003758
OG0008111	ADIR010645	AAEL003766
OG0008112	ADIR005421	AAEL003768
OG0008113	ADIR004572	AAEL003779
OG0008114	ADIR001153	AAEL003789
OG0008116	ADIR002713	AAEL003886
OG0008117	ADIR015985	AAEL003889
OG0008118	ADIR015986	AAEL003894
OG0008119	ADIR010615	AAEL003899
OG0008120	ADIR010414	AAEL003905
OG0008121	ADIR010418	AAEL003907
OG0008122	ADIR015858	AAEL003912
OG0008123	ADIR010417	AAEL003917
OG0008124	ADIR004558	AAEL003921
OG0008126	ADIR010660	AAEL003942
OG0008127	ADIR008358	AAEL003944
OG0008128	ADIR009501	AAEL003950
OG0008129	ADIR009499	AAEL003955
OG0008130	ADIR009503	AAEL003970
OG0008132	ADIR001804	AAEL004000
OG0008133	ADIR005816	AAEL004006
OG0008134	ADIR005821	AAEL004022
OG0008135	ADIR006389	AAEL004026
OG0008136	ADIR005828	AAEL004039
OG0008137	ADIR002527	AAEL004040
OG0008138	ADIR000705	AAEL004053
OG0008139	ADIR004465	AAEL004054
OG0008140	ADIR009488	AAEL004055
OG0008141	ADIR001199	AAEL004063
