Orthogroup	AdirusWRAIR2	AminimusMINIMUS1
OG0009022	ADIR009703	AMIN007236
OG0009023	ADIR005407	AMIN004741
OG0009024	ADIR010159	AMIN003618
OG0009025	ADIR007391	AMIN011024
OG0009026	ADIR011620	AMIN006584
OG0009028	ADIR009017	AMIN003112
OG0009029	ADIR015514	AMIN003604
OG0009030	ADIR003528	AMIN000796
OG0009031	ADIR003289	AMIN003783
OG0009032	ADIR004373	AMIN004414
OG0009033	ADIR011434	AMIN009806
OG0009034	ADIR004436	AMIN004909
OG0009035	ADIR015790	AMIN000548
OG0009036	ADIR008170	AMIN007746
OG0009037	ADIR002398	AMIN003375
OG0009038	ADIR011181	AMIN006046
OG0009039	ADIR005382	AMIN004719
OG0009040	ADIR009611	AMIN008971
OG0009041	ADIR005807	AMIN015490
OG0009042	ADIR008587	AMIN009954
OG0009043	ADIR014500	AMIN007100
OG0009044	ADIR004031	AMIN001173
OG0009045	ADIR004311	AMIN007632
OG0009046	ADIR009471	AMIN006983
OG0009047	ADIR000498	AMIN009360
OG0009048	ADIR015881	AMIN009730
OG0009049	ADIR005786	AMIN006457
OG0009050	ADIR002565	AMIN002957
OG0009051	ADIR003386	AMIN000257
OG0009052	ADIR010619	AMIN004834
OG0009053	ADIR006838	AMIN015763
OG0009054	ADIR001009	AMIN005079
OG0009055	ADIR003405	AMIN000238
OG0009056	ADIR005490	AMIN004088
OG0009057	ADIR004874	AMIN001439
OG0009059	ADIR008685	AMIN010831
OG0009060	ADIR015830	AMIN015864
OG0009061	ADIR001423	AMIN002043
OG0009062	ADIR009463	AMIN006990
OG0009063	ADIR002773	AMIN000358
OG0009064	ADIR007668	AMIN007918
OG0009065	ADIR001239	AMIN002080
OG0009066	ADIR015598	AMIN015677
OG0009068	ADIR000882	AMIN005740
OG0009070	ADIR007930	AMIN010669
OG0009072	ADIR002767	AMIN000720
OG0009073	ADIR001402	AMIN005592
OG0009074	ADIR001360	AMIN005240
OG0009076	ADIR002183	AMIN004303
OG0009079	ADIR006011	AMIN001889
OG0009080	ADIR010603	AMIN004850
OG0009083	ADIR005876	AMIN000088
OG0009084	ADIR001096	AMIN005049
OG0009086	ADIR008781	AMIN010795
OG0009089	ADIR008273	AMIN003870
OG0009090	ADIR004491	AMIN016227
OG0009091	ADIR004567	AMIN002661
OG0009092	ADIR003216	AMIN002816
OG0009094	ADIR011595	AMIN007009
OG0009095	ADIR006486	AMIN002771
OG0009097	ADIR009071	AMIN000120
OG0009098	ADIR003114	AMIN003718
OG0009099	ADIR011723	AMIN001268
OG0009100	ADIR011014	AMIN006270
OG0009101	ADIR015890	AMIN016021
OG0009102	ADIR000249	AMIN009014
OG0009103	ADIR010609	AMIN004843
OG0009104	ADIR005191	AMIN002018
OG0009105	ADIR015874	AMIN004716
OG0009106	ADIR005504	AMIN004103
OG0009109	ADIR002376	AMIN005369
OG0009110	ADIR002551	AMIN002944
OG0009111	ADIR009924	AMIN004510
OG0009112	ADIR004035	AMIN001169
OG0009113	ADIR002548	AMIN002941
OG0009114	ADIR007653	AMIN007906
OG0009115	ADIR010620	AMIN004833
OG0009116	ADIR003675	AMIN010124
OG0009119	ADIR004550	AMIN004675
OG0009120	ADIR007827	AMIN011131
OG0009121	ADIR008755	AMIN007589
OG0009122	ADIR005707	AMIN004971
OG0009123	ADIR011380	AMIN001589
OG0009124	ADIR011149	AMIN005913
OG0009125	ADIR004872	AMIN001441
OG0009126	ADIR003642	AMIN010095
OG0009127	ADIR003680	AMIN010129
OG0009128	ADIR009916	AMIN003572
OG0009129	ADIR005781	AMIN005318
OG0009130	ADIR005100	AMIN009498
OG0009131	ADIR005128	AMIN009523
OG0009132	ADIR011430	AMIN009380
OG0009134	ADIR003221	AMIN002821
OG0009135	ADIR007705	AMIN008058
OG0009136	ADIR001145	AMIN005677
OG0009137	ADIR001227	AMIN005497
OG0009138	ADIR001049	AMIN005283
OG0009139	ADIR000911	AMIN005402
OG0009140	ADIR014793	AMIN007475
OG0009142	ADIR007761	AMIN011199
OG0009143	ADIR009231	AMIN011660
OG0009144	ADIR007509	AMIN010984
OG0009146	ADIR015777	AMIN003357
OG0009147	ADIR008914	AMIN000146
OG0009148	ADIR010360	AMIN015876
OG0009149	ADIR008317	AMIN000929
OG0009150	ADIR001469	AMIN001987
OG0009155	ADIR005705	AMIN004969
OG0009156	ADIR001113	AMIN005425
OG0009157	ADIR002205	AMIN004283
OG0009158	ADIR004633	AMIN005083
OG0009159	ADIR005024	AMIN009419
OG0009160	ADIR002960	AMIN000965
OG0009161	ADIR001936	AMIN008611
OG0009162	ADIR009132	AMIN007456
OG0009164	ADIR000233	AMIN008987
OG0009165	ADIR001394	AMIN005600
OG0009167	ADIR011519	AMIN011616
OG0009168	ADIR004513	AMIN009247
OG0009169	ADIR006685	AMIN004602
OG0009170	ADIR004938	AMIN001374
OG0009171	ADIR004818	AMIN001497
OG0009172	ADIR005391	AMIN004728
OG0009173	ADIR003530	AMIN000794
OG0009174	ADIR007251	AMIN010459
OG0009176	ADIR007636	AMIN007887
OG0009177	ADIR010457	AMIN003452
OG0009178	ADIR001695	AMIN011392
OG0009179	ADIR006399	AMIN002708
OG0009180	ADIR004300	AMIN007644
OG0009182	ADIR007652	AMIN007904
OG0009183	ADIR009185	AMIN008129
OG0009185	ADIR002806	AMIN000387
OG0009186	ADIR010190	AMIN003644
OG0009187	ADIR007647	AMIN007899
OG0009188	ADIR009435	AMIN001612
OG0009190	ADIR006095	AMIN001805
OG0009191	ADIR004224	AMIN007719
OG0009192	ADIR006410	AMIN002725
OG0009193	ADIR003956	AMIN005668
OG0009194	ADIR006047	AMIN001855
OG0009196	ADIR010359	AMIN015768
OG0009197	ADIR007637	AMIN007888
OG0009198	ADIR006961	AMIN008070
OG0009199	ADIR007114	AMIN010247
OG0009200	ADIR002798	AMIN000380
OG0009201	ADIR006850	AMIN004945
OG0009202	ADIR008864	AMIN010015
OG0009205	ADIR003463	AMIN003228
OG0009206	ADIR004288	AMIN007657
OG0009207	ADIR008703	AMIN010849
OG0009208	ADIR008221	AMIN010577
OG0009209	ADIR004272	AMIN007676
OG0009211	ADIR000472	AMIN006865
OG0009212	ADIR002064	AMIN004467
OG0009213	ADIR002579	AMIN000207
OG0009214	ADIR007812	AMIN011146
OG0009216	ADIR000632	AMIN009798
OG0009217	ADIR001436	AMIN005172
OG0009218	ADIR001779	AMIN008420
OG0009222	ADIR001535	AMIN001081
OG0009223	ADIR005450	AMIN004782
OG0009224	ADIR009929	AMIN016243
OG0009225	ADIR004926	AMIN001382
OG0009227	ADIR010005	AMIN016249
OG0009228	ADIR011180	AMIN006045
OG0009229	ADIR001105	AMIN001939
OG0009231	ADIR015727	AMIN016184
OG0009233	ADIR006604	AMIN002605
OG0009234	ADIR003414	AMIN003182
OG0009235	ADIR008413	AMIN002837
OG0009236	ADIR004433	AMIN004912
OG0009238	ADIR000312	AMIN009067
OG0009239	ADIR004097	AMIN001109
OG0009241	ADIR004017	AMIN015808
OG0009242	ADIR003612	AMIN010068
OG0009243	ADIR000977	AMIN002135
OG0009244	ADIR009518	AMIN006950
OG0009246	ADIR001993	AMIN004397
OG0009247	ADIR009913	AMIN003569
OG0009248	ADIR010591	AMIN014359
OG0009249	ADIR006805	AMIN001664
OG0009251	ADIR001981	AMIN008571
OG0009252	ADIR002335	AMIN004344
OG0009253	ADIR002938	AMIN003835
OG0009254	ADIR003230	AMIN002828
OG0009255	ADIR009585	AMIN009323
OG0009257	ADIR008342	AMIN000900
OG0009258	ADIR001269	AMIN005523
OG0009259	ADIR008283	AMIN003859
OG0009261	ADIR008284	AMIN003858
OG0009262	ADIR004611	AMIN002032
OG0009263	ADIR008642	AMIN011538
OG0009264	ADIR004549	AMIN004676
OG0009265	ADIR009066	AMIN000126
OG0009267	ADIR001454	AMIN001970
OG0009268	ADIR000821	AMIN005441
OG0009269	ADIR001604	AMIN011485
OG0009270	ADIR004959	AMIN001025
OG0009271	ADIR008432	AMIN002857
OG0009272	ADIR010475	AMIN003433
OG0009273	ADIR003766	AMIN007301
OG0009274	ADIR011720	AMIN000057
OG0009275	ADIR008359	AMIN004822
OG0009276	ADIR009356	AMIN006760
OG0009278	ADIR002047	AMIN008292
OG0009279	ADIR010361	AMIN003543
OG0009281	ADIR000949	AMIN005855
OG0009282	ADIR001128	AMIN001944
OG0009283	ADIR004135	AMIN010615
OG0009284	ADIR006943	AMIN008089
OG0009285	ADIR015728	AMIN016185
OG0009286	ADIR008234	AMIN010594
OG0009288	ADIR000995	AMIN005066
OG0009289	ADIR010151	AMIN003610
OG0009291	ADIR003354	AMIN000291
OG0009292	ADIR010402	AMIN003502
OG0009293	ADIR003635	AMIN010089
OG0009294	ADIR000596	AMIN006020
OG0009295	ADIR001732	AMIN008464
OG0009296	ADIR001495	AMIN005563
OG0009297	ADIR007645	AMIN007897
OG0009298	ADIR010799	AMIN009196
OG0009300	ADIR005020	AMIN001517
OG0009301	ADIR011404	AMIN009406
OG0009302	ADIR008057	AMIN011246
OG0009305	ADIR006135	AMIN001754
OG0009306	ADIR002493	AMIN000692
OG0009307	ADIR001859	AMIN008757
OG0009308	ADIR004075	AMIN001129
OG0009309	ADIR007226	AMIN010435
OG0009311	ADIR003330	AMIN004659
OG0009313	ADIR000897	AMIN005753
OG0009314	ADIR003747	AMIN007383
OG0009315	ADIR010222	AMIN003932
OG0009316	ADIR008479	AMIN004161
OG0009317	ADIR001564	AMIN007352
OG0009319	ADIR008670	AMIN007601
OG0009320	ADIR006551	AMIN004069
OG0009323	ADIR007885	AMIN011078
OG0009325	ADIR004474	AMIN002374
OG0009326	ADIR007095	AMIN010227
OG0009327	ADIR007049	AMIN010339
OG0009328	ADIR008422	AMIN002846
OG0009334	ADIR004636	AMIN005092
OG0009336	ADIR010209	AMIN003920
OG0009337	ADIR005202	AMIN001954
OG0009342	ADIR002741	AMIN002493
OG0009353	ADIR000129	AMIN008825
OG0009354	ADIR001918	AMIN008625
OG0009355	ADIR001336	AMIN002065
OG0009356	ADIR002068	AMIN004471
OG0009357	ADIR004724, ADIR004725	AMIN016235, AMIN014490
OG0009358	ADIR006909	AMIN010163
OG0009358	ADIR006908	AMIN010164
OG0009360	ADIR008786	AMIN010791
OG0009362	ADIR011702	AMIN001590, AMIN001215, AMIN005878, AMIN001077
OG0009363	ADIR014529	AMIN014173
OG0009364	ADIR015618	AMIN015681
OG0009387	ADIR002666	AMIN000728
OG0009391	ADIR010124	AMIN016226
OG0009392	ADIR005656	AMIN014126
OG0009395	ADIR005044	AMIN009439
OG0009405	ADIR002151	AMIN009168
OG0009406	ADIR002147	AMIN009164
OG0009408	ADIR007306	AMIN010505
OG0009409	ADIR000947	AMIN005851
OG0009413	ADIR005952	AMIN007125
OG0009418	ADIR016132	AMIN004272
OG0009421	ADIR002999	AMIN004196
OG0009423	ADIR002998	AMIN004197
OG0009429	ADIR009451	AMIN006500
OG0009430	ADIR016212	AMIN010549
OG0009431	ADIR007244	AMIN010451
OG0009435	ADIR007148	AMIN010260
OG0009436	ADIR007157	AMIN010252
OG0009438	ADIR010625	AMIN004829
OG0009440	ADIR000759	AMIN007208
OG0009441	ADIR000753	AMIN006415
OG0009442	ADIR000748	AMIN006410
OG0009443	ADIR007936	AMIN010664
OG0009444	ADIR003860	AMIN007576
OG0009447	ADIR008649	AMIN011545
OG0009448	ADIR011150	AMIN005912
OG0009458	ADIR005967	AMIN007140
OG0009461	ADIR006318	AMIN009614
OG0009463	ADIR010467	AMIN003441
OG0009467	ADIR005465	AMIN004797
OG0009470	ADIR008427	AMIN002852
OG0009476	ADIR004870	AMIN001443
OG0009480	ADIR003164	AMIN000618
OG0009481	ADIR011618	AMIN006582
OG0009487	ADIR001244	AMIN002157
OG0009488	ADIR010646	AMIN000875
OG0009496	ADIR003962	AMIN005673
OG0009500	ADIR010994	AMIN006292
OG0009501	ADIR003224	AMIN015855
OG0009505	ADIR015952	AMIN015871
OG0009507	ADIR008510	AMIN000755
OG0009511	ADIR015982	AMIN015875
OG0009512	ADIR006488	AMIN002769
OG0009515	ADIR009067	AMIN000125
OG0009516	ADIR003280	AMIN003775
OG0009517	ADIR010364	AMIN003540
OG0009519	ADIR006926	AMIN007423
OG0009520	ADIR004281	AMIN007665
OG0009521	ADIR001677	AMIN011412
OG0009522	ADIR004514	AMIN009246
OG0009523	ADIR004515	AMIN009245
OG0009524	ADIR014509	AMIN014509
OG0009525	ADIR006124	AMIN001769
OG0009528	ADIR007777	AMIN011181
OG0009535	ADIR010021	AMIN002266
OG0009539	ADIR015864	AMIN015810
OG0009540	ADIR003523	AMIN000800
OG0009542	ADIR000296	AMIN009055
OG0009545	ADIR016171	AMIN016288
OG0009546	ADIR002808	AMIN000389
OG0009548	ADIR006630, ADIR015497	AMIN002635
OG0009550	ADIR010093	AMIN002336
OG0009551	ADIR009819	AMIN011579
OG0009553	ADIR009808	AMIN010722
OG0009557	ADIR016064	AMIN016101
OG0009565	ADIR005913	AMIN007085
OG0009567	ADIR001679	AMIN011410
OG0009569	ADIR000929	AMIN005831
OG0009571	ADIR007162	AMIN010291
OG0009572	ADIR004055	AMIN001149
OG0009575	ADIR010322	AMIN002551
OG0009576	ADIR010323	AMIN002550
OG0009577	ADIR006483	AMIN002775
OG0009579	ADIR005801	AMIN003124
OG0009581	ADIR006191	AMIN009646
OG0009586	ADIR005859	AMIN000045
OG0009587	ADIR006345	AMIN006084
OG0009588	ADIR010929	AMIN009129
OG0009589	ADIR006482	AMIN002776
OG0009593	ADIR009520	AMIN006948
OG0009594	ADIR004904	AMIN001405
OG0009595	ADIR004908	AMIN001401
OG0009597	ADIR010042	AMIN002287
OG0009600	ADIR009341	AMIN006691
OG0009601	ADIR002026	AMIN004357
OG0009602	ADIR001238	AMIN002079
OG0009604	ADIR005918	AMIN007090
OG0009606	ADIR002862	AMIN000585
OG0009607	ADIR003251	AMIN000314
OG0009608	ADIR000819	AMIN005438
OG0009609	ADIR010340	AMIN016160
OG0009612	ADIR008788	AMIN010789
OG0009613	ADIR006676	AMIN004593
OG0009618	ADIR007788	AMIN011170
OG0009619	ADIR005031	AMIN009425
OG0009626	ADIR004304	AMIN007639
OG0009627	ADIR014368	AMIN007633
OG0009628	ADIR002121	AMIN015640
OG0009631	ADIR001503	AMIN005553
OG0009637	ADIR006328	AMIN006099
OG0009638	ADIR001456	AMIN001972
OG0009639	ADIR000053	AMIN008305
OG0009643	ADIR002641	AMIN000748
OG0009645	ADIR009882	AMIN002422
OG0009646	ADIR009459	AMIN006453
OG0009647	ADIR009458	AMIN006452
OG0009649	ADIR001357	AMIN005242
OG0009650	ADIR011716	AMIN004548
OG0009654	ADIR004294	AMIN007651
OG0009656	ADIR002397	AMIN003377
OG0009660	ADIR006918	AMIN010154
OG0009661	ADIR007855	AMIN011105
OG0009662	ADIR015933	AMIN016048
OG0009663	ADIR000715	AMIN006372
OG0009665	ADIR015817	AMIN016172
OG0009666	ADIR011273	AMIN006162
OG0009667	ADIR011196	AMIN001717
OG0009668	ADIR004045	AMIN001159
OG0009673	ADIR009030	AMIN004947
OG0009674	ADIR009038	AMIN000005
OG0009675	ADIR002608	AMIN004685
OG0009678	ADIR003971	AMIN001191
OG0009679	ADIR003972	AMIN001192
OG0009680	ADIR015553	AMIN015515
OG0009681	ADIR011639	AMIN007511
OG0009684	ADIR002599	AMIN000227
OG0009685	ADIR001708	AMIN008487
OG0009689	ADIR014259	AMIN003738
OG0009691	ADIR000954	AMIN002045
OG0009692	ADIR009920	AMIN003576
OG0009698	ADIR000136	AMIN008833
OG0009699	ADIR004621	AMIN005160
OG0009700	ADIR006814	AMIN001672
OG0009702	ADIR008630	AMIN011527
OG0009704	ADIR000255	AMIN009020
OG0009705	ADIR015710	AMIN009007
OG0009706	ADIR005701	AMIN004963
OG0009707	ADIR010314	AMIN002559
OG0009708	ADIR011692	AMIN005338
OG0009709	ADIR004072	AMIN001133
OG0009710	ADIR006929	AMIN007427
OG0009712	ADIR008385	AMIN000715
OG0009713	ADIR008384	AMIN015550
OG0009714	ADIR003335	AMIN004653
OG0009719	ADIR004639	AMIN005097
OG0009721	ADIR002393	AMIN003381
OG0009722	ADIR002768	AMIN000719
OG0009729	ADIR004799	AMIN006775
OG0009730	ADIR008097	AMIN008027
OG0009733	ADIR015953	AMIN015870
OG0009734	ADIR009852	AMIN007516
OG0009735	ADIR001017	AMIN001080
OG0009736	ADIR001784	AMIN008415
OG0009737	ADIR004416	AMIN004927
OG0009738	ADIR004061	AMIN001142
OG0009746	ADIR006796	AMIN001654
OG0009749	ADIR007085	AMIN010303
OG0009751	ADIR008694	AMIN010841
OG0009752	ADIR001154	AMIN001167
OG0009755	ADIR007579	AMIN007832
OG0009757	ADIR002764	AMIN014075
OG0009761	ADIR000283	AMIN009044
OG0009763	ADIR001847	AMIN016205
OG0009764	ADIR006170	AMIN009634
OG0009766	ADIR011318	AMIN006113
OG0009769	ADIR011039	AMIN006247
OG0009775	ADIR016087	AMIN004273
OG0009777	ADIR007419	AMIN015744
OG0009779	ADIR004276	AMIN007670
OG0009780	ADIR005405	AMIN004739
OG0009783	ADIR000898	AMIN005754
OG0009784	ADIR015842	AMIN016050
OG0009788	ADIR011619	AMIN006583
OG0009789	ADIR001263	AMIN005513
OG0009790	ADIR008888	AMIN000029
OG0009791	ADIR007462	AMIN010937
OG0009792	ADIR002214	AMIN004276
OG0009793	ADIR009734	AMIN006565
OG0009796	ADIR006999	AMIN010371
OG0009797	ADIR006259	AMIN009711
OG0009799	ADIR001490	AMIN002083
OG0009801	ADIR002420	AMIN003352
OG0009802	ADIR010154	AMIN003613
OG0009803	ADIR008688	AMIN010835
OG0009804	ADIR015867	AMIN016009
OG0009805	ADIR009084	AMIN000105
OG0009806	ADIR008878	AMIN010771
OG0009807	ADIR001721	AMIN008473
OG0009808	ADIR009660	AMIN008218
OG0009810	ADIR002771	AMIN000356
OG0009811	ADIR003666	AMIN010116
OG0009812	ADIR007326	AMIN010526
OG0009813	ADIR010651	AMIN000870
OG0009815	ADIR005294	AMIN001966
OG0009816	ADIR015815	AMIN016169
OG0009817	ADIR014557	AMIN002612
OG0009819	ADIR003687	AMIN010134
OG0009821	ADIR008282	AMIN003861
OG0009822	ADIR003003	AMIN004192
OG0009827	ADIR003597	AMIN010052
OG0009829	ADIR005495	AMIN004094
OG0009832	ADIR016009	AMIN016058
OG0009833	ADIR011611	AMIN006997
OG0009836	ADIR001912	AMIN008629
OG0009838	ADIR001705	AMIN008489
OG0009840	ADIR003684	AMIN010133
OG0009844	ADIR006997	AMIN010372
OG0009846	ADIR002794	AMIN000375
OG0009848	ADIR007945	AMIN010654
OG0009849	ADIR001306	AMIN002001
OG0009850	ADIR004313	AMIN007630
OG0009851	ADIR002296	AMIN008531
OG0009852	ADIR006816	AMIN009106
OG0009853	ADIR004628	AMIN005151
OG0009857	ADIR004332	AMIN007547
OG0009858	ADIR016210	AMIN010545
OG0009859	ADIR008459	AMIN016122
OG0009861	ADIR005451	AMIN004783
OG0009862	ADIR003338	AMIN000307
OG0009863	ADIR001836	AMIN008775
OG0009864	ADIR006540	AMIN002893
OG0009866	ADIR002991	AMIN004203
OG0009868	ADIR006966	AMIN008064
OG0009870	ADIR001653	AMIN011440
OG0009878	ADIR011034	AMIN006253
OG0009879	ADIR007649	AMIN007901
OG0009883	ADIR001525	AMIN005549
OG0009887	ADIR008698	AMIN015511
OG0009888	ADIR007634	AMIN007885
OG0009889	ADIR004060	AMIN001144
OG0009890	ADIR007767	AMIN011194
OG0009892	ADIR016209	AMIN010544
OG0009894	ADIR005099	AMIN009497
OG0009899	ADIR014803	AMIN008156
OG0009901	ADIR004509	AMIN005266
OG0009901	ADIR014067, ADIR000783	AMIN005264
OG0009902	ADIR005167	AMIN009555
OG0009904	ADIR007968	AMIN011365
OG0009907	ADIR007610	AMIN007863
OG0009908	ADIR011690	AMIN005336
OG0009909	ADIR015600	AMIN015613
OG0009910	ADIR008245	AMIN010608
OG0009912	ADIR010759	AMIN008501
OG0009914	ADIR001621	AMIN011470
OG0009915	ADIR001626	AMIN016137
OG0009916	ADIR008696	AMIN010843
OG0009917	ADIR002744	AMIN002496
OG0009918	ADIR003367	AMIN000276
OG0009919	ADIR003567	AMIN010022
OG0009923	ADIR002530	AMIN002922
OG0009925	ADIR015932	AMIN016046
OG0009926	ADIR011025	AMIN006261
OG0009927	ADIR000875	AMIN005186
OG0009928	ADIR003529	AMIN000795
OG0009929	ADIR008655	AMIN011550, AMIN011552
OG0009930	ADIR001190	AMIN002059
OG0009931	ADIR000282	AMIN009043
OG0009934	ADIR000663	AMIN005898
OG0009939	ADIR015915	AMIN010215
OG0009940	ADIR002602	AMIN000230
OG0009941	ADIR006040	AMIN001868
OG0009953	ADIR006965	AMIN008065
OG0009954	ADIR007478	AMIN010955
OG0009956	ADIR000133	AMIN008829
OG0009956	ADIR000137	AMIN008834
OG0009956	ADIR000143	AMIN008840
OG0009958	ADIR000609	AMIN006004
OG0009959	ADIR000665	AMIN005900
OG0009960	ADIR000833	AMIN005209, AMIN005208
OG0009961	ADIR001187	AMIN005733
OG0009962	ADIR001390	AMIN005604
OG0009963	ADIR002018	AMIN004369
OG0009965	ADIR002490	AMIN003552
OG0009966	ADIR002722	AMIN000408
OG0009967	ADIR002983	AMIN004211
OG0009968	ADIR003196	AMIN002796
OG0009969	ADIR003269	AMIN003763
OG0009970	ADIR003471	AMIN016118
OG0009971	ADIR003896	AMIN010707
OG0009972	ADIR004244	AMIN007701, AMIN007700, AMIN007699
OG0009973	ADIR004786	AMIN006794
OG0009974	ADIR004819	AMIN001496
OG0009975	ADIR004936	AMIN001376
OG0009976	ADIR006042	AMIN001859
OG0009976	ADIR004989	AMIN001856
OG0009977	ADIR005051	AMIN009445
OG0009977	ADIR011495, ADIR010552	AMIN010170
OG0009977	ADIR009523	AMIN006945
OG0009978	ADIR006362	AMIN015922
OG0009979	ADIR006460	AMIN000651
OG0009980	ADIR006920	AMIN010152
OG0009981	ADIR007250	AMIN010458
OG0009982	ADIR007626	AMIN007878
OG0009983	ADIR007650	AMIN007902
OG0009984	ADIR008641	AMIN011537
OG0009985	ADIR008978	AMIN003070
OG0009986	ADIR009793	AMIN010738
OG0009987	ADIR010000	AMIN016247, AMIN016245
OG0009988	ADIR010207	AMIN003919
OG0009989	ADIR010516	AMIN003300
OG0009990	ADIR010784	AMIN004316
OG0009991	ADIR011066	AMIN005994
OG0009992	ADIR014522	AMIN014187, AMIN001785, AMIN001786, AMIN014184
OG0009993	ADIR015834	AMIN015848
OG0010024	ADIR015789	AMIN016095
OG0010027	ADIR011630	AMIN006600
OG0010029	ADIR015498	AMIN014136
OG0010032	ADIR003001	AMIN004194
OG0010033	ADIR008451	AMIN004188
OG0010037	ADIR007242	AMIN010449
OG0010038	ADIR007102	AMIN010218
OG0010047	ADIR010540	AMIN003272
OG0010048	ADIR003739	AMIN007392
OG0010052	ADIR000476	AMIN006862
OG0010067	ADIR008286	AMIN003856
OG0010103	ADIR004054	AMIN001150
OG0010112	ADIR004412	AMIN004929
OG0010120	ADIR008406	AMIN000336
OG0010122	ADIR006479	AMIN002779
OG0010126	ADIR015992	AMIN016199
OG0010129	ADIR014917	AMIN016181
OG0010130	ADIR007651	AMIN007903
OG0010131	ADIR000147	AMIN008844
OG0010140	ADIR014795	AMIN007444
OG0010141	ADIR008295	AMIN000951
OG0010146	ADIR004044	AMIN001160
OG0010156	ADIR007010	AMIN010241
OG0010157	ADIR002820	AMIN000400
OG0010160	ADIR004667	AMIN001320
OG0010170	ADIR008693	AMIN015645
OG0010173	ADIR014531	AMIN009786
OG0010179	ADIR006296	AMIN009749
OG0010183	ADIR010501	AMIN003406
OG0010190	ADIR015560	AMIN015553
OG0010191	ADIR007901	AMIN011060
OG0010196	ADIR007159	AMIN010692
OG0010199	ADIR007004	AMIN010366
OG0010204	ADIR015713	AMIN015972
OG0010208	ADIR008407	AMIN000335
OG0010210	ADIR000780	AMIN005757
OG0010216	ADIR002304	AMIN015684, AMIN008525
OG0010228	ADIR009998	AMIN002242
OG0010235	ADIR008671	AMIN007600
OG0010242	ADIR002774	AMIN014034
OG0010243	ADIR007092	AMIN010230
OG0010244	ADIR007643	AMIN007895
OG0010245	ADIR004136	AMIN010616
OG0010249	ADIR006933	AMIN007430
OG0010250	ADIR006026	AMIN014195, AMIN001874
OG0010252	ADIR010439	AMIN003470
OG0010255	ADIR000371	AMIN001282
OG0010256	ADIR011740	AMIN005550
OG0010261	ADIR010816	AMIN009212
OG0010266	ADIR015818	AMIN016170
OG0010268	ADIR000535	AMIN008923
OG0010271	ADIR006849	AMIN015987
OG0010274	ADIR003481	AMIN000609
OG0010275	ADIR003496	AMIN003662
OG0010280	ADIR009369	AMIN006702
OG0010284	ADIR001173	AMIN006916, AMIN005710
OG0010286	ADIR006536	AMIN002890
OG0010286	ADIR006538	AMIN002891
OG0010289	ADIR001220	AMIN005503, AMIN005506
OG0010291	ADIR009834, ADIR005778, ADIR005762, ADIR006752	AMIN009875
OG0010299	ADIR008318	AMIN000928
OG0010301	ADIR010057	AMIN015642
OG0010304	ADIR000002	AMIN007058
OG0010305	ADIR000100	AMIN014653
OG0010306	ADIR000193	AMIN008893
OG0010307	ADIR000240	AMIN008981
OG0010308	ADIR000360	AMIN001272
OG0010309	ADIR000664	AMIN005899
OG0010310	ADIR000827	AMIN005446
OG0010311	ADIR000836	AMIN015900
OG0010312	ADIR001101	AMIN006612
OG0010312	ADIR001100	AMIN006613
OG0010313	ADIR001363, ADIR001361	AMIN005236
OG0010314	ADIR001611	AMIN011480
OG0010315	ADIR001680	AMIN011409
OG0010316	ADIR001706	AMIN008488
OG0010317	ADIR001783	AMIN008416
OG0010318	ADIR002014	AMIN004375
OG0010319	ADIR002193	AMIN015892
OG0010320	ADIR002303	AMIN008526
OG0010321	ADIR002477, ADIR003046	AMIN000565
OG0010322	ADIR002541	AMIN002934
OG0010323	ADIR002550	AMIN015868
OG0010324	ADIR002552	AMIN002945
OG0010325	ADIR002591	AMIN000219
OG0010326	ADIR002743	AMIN002495
OG0010327	ADIR003120	AMIN003712
OG0010328	ADIR003209	AMIN015852
OG0010329	ADIR003210	AMIN002811
OG0010330	ADIR003647, ADIR003649	AMIN010099
OG0010331	ADIR003653	AMIN010104
OG0010332	ADIR003678	AMIN010127
OG0010333	ADIR003751	AMIN007380
OG0010334	ADIR004112	AMIN000067
