Orthogroup	AdirusWRAIR2	AsinensisChina
OG0007818	ADIR010653	ASIC000329, ASIC000327, ASIC000328
OG0007819	ADIR015721	ASIC010613
OG0007841	ADIR010652	ASIC000330
OG0007844	ADIR010634	ASIC012004
OG0007845	ADIR008824	ASIC019036
OG0007846	ADIR006641	ASIC003492
OG0007847	ADIR008821	ASIC019032
OG0007851	ADIR000203	ASIC014508
OG0007854	ADIR000204	ASIC014509
OG0007856	ADIR011530	ASIC009185
OG0007857	ADIR011532	ASIC009183
OG0007858	ADIR011531	ASIC009184
OG0007859	ADIR006915	ASIC012879
OG0007861	ADIR001735	ASIC019380
OG0007864	ADIR006907	ASIC012984
OG0007865	ADIR009750	ASIC015887
OG0007868	ADIR007556	ASIC019559
OG0007869	ADIR006310	ASIC010712
OG0007870	ADIR011035	ASIC016025
OG0007871	ADIR010261	ASIC021865
OG0007872	ADIR006303	ASIC010809
OG0007873	ADIR006308	ASIC010790
OG0007876	ADIR003188	ASIC000143
OG0007880	ADIR010135	ASIC008088
OG0007883	ADIR002822	ASIC021533
OG0007885	ADIR002821	ASIC021532
OG0007886	ADIR009466	ASIC013672, ASIC005072
OG0007891	ADIR000553	ASIC018224
OG0007898	ADIR008172	ASIC021325
OG0007899	ADIR000373	ASIC015470
OG0007900	ADIR011631	ASIC013914
OG0007905	ADIR011572	ASIC002783
OG0007907	ADIR011576	ASIC001194
OG0007911	ADIR005550	ASIC005760
OG0007912	ADIR007817	ASIC016404
OG0007913	ADIR003244	ASIC013327
OG0007914	ADIR008456	ASIC021756
OG0007915	ADIR003002	ASIC021776
OG0007916	ADIR008450	ASIC021768
OG0007918	ADIR003004	ASIC021774
OG0007919	ADIR005218	ASIC005138
OG0007920	ADIR015741	ASIC012289
OG0007921	ADIR009541	ASIC015392
OG0007922	ADIR009535	ASIC015397
OG0007926	ADIR004842	ASIC006882
OG0007927	ADIR006831	ASIC008618
OG0007928	ADIR006829	ASIC008513
OG0007929	ADIR006272	ASIC006673
OG0007930	ADIR006276	ASIC006677
OG0007931	ADIR006316	ASIC010844
OG0007933	ADIR004985	ASIC005930
OG0007935	ADIR001037	ASIC020496
OG0007938	ADIR003786	ASIC014909
OG0007940	ADIR008175	ASIC007795
OG0007943	ADIR008191	ASIC007763
OG0007946	ADIR008248	ASIC007748
OG0007947	ADIR008244	ASIC007744
OG0007948	ADIR008863	ASIC012387
OG0007951	ADIR007190	ASIC019841
OG0007952	ADIR001395	ASIC006233
OG0007953	ADIR007996	ASIC019264
OG0007956	ADIR003937	ASIC007103
OG0007958	ADIR000176	ASIC002973
OG0007961	ADIR014615	ASIC010182
OG0007962	ADIR014382	ASIC013031
OG0007963	ADIR003474	ASIC014076
OG0007965	ADIR001794	ASIC004789
OG0007966	ADIR005934	ASIC007436
OG0007967	ADIR004943	ASIC006530
OG0007969	ADIR004941	ASIC006532
OG0007972	ADIR000574	ASIC013155
OG0007978	ADIR011157	ASIC017747
OG0007979	ADIR004690	ASIC006487
OG0007981	ADIR004197	ASIC018715
OG0007983	ADIR006231	ASIC015839
OG0007984	ADIR005035	ASIC015767
OG0007985	ADIR006245	ASIC015757
OG0007987	ADIR003724	ASIC016769
OG0007989	ADIR000306	ASIC010325
OG0007990	ADIR004219	ASIC016801
OG0007993	ADIR011225	ASIC006952
OG0007994	ADIR006274	ASIC006675
OG0007995	ADIR011059	ASIC006979
OG0007996	ADIR011218	ASIC006965
OG0008001	ADIR006558	ASIC020008
OG0008003	ADIR010584	ASIC011331
OG0008006	ADIR003925	ASIC005156
OG0008007	ADIR004608	ASIC020450
OG0008008	ADIR004129	ASIC016986
OG0008010	ADIR011437	ASIC012062
OG0008012	ADIR004210	ASIC006103
OG0008013	ADIR011439	ASIC012061
OG0008014	ADIR011441	ASIC006075
OG0008016	ADIR002086	ASIC015574
OG0008018	ADIR005273	ASIC000165
OG0008020	ADIR002323	ASIC018198
OG0008021	ADIR002322	ASIC018197
OG0008022	ADIR000968	ASIC020326
OG0008024	ADIR001056	ASIC020342
OG0008027	ADIR005015	ASIC008501
OG0008030	ADIR006672	ASIC002487
OG0008031	ADIR001294	ASIC005209
OG0008033	ADIR010459	ASIC004401
OG0008034	ADIR006639	ASIC003494
OG0008035	ADIR004432	ASIC021889
OG0008038	ADIR016127	ASIC018399
OG0008039	ADIR000481	ASIC018385
OG0008040	ADIR005679	ASIC009307
OG0008041	ADIR004925	ASIC006567
OG0008043	ADIR004918	ASIC006578
OG0008044	ADIR004887	ASIC006628
OG0008045	ADIR004890	ASIC006622
OG0008046	ADIR005537	ASIC006178
OG0008047	ADIR007057	ASIC019746
OG0008048	ADIR008949	ASIC010209
OG0008049	ADIR014049	ASIC010615
OG0008052	ADIR010255	ASIC021858
OG0008053	ADIR010257	ASIC021860
OG0008055	ADIR010258	ASIC021862
OG0008057	ADIR003349	ASIC020882
OG0008058	ADIR009587	ASIC015364
OG0008059	ADIR009592	ASIC015365
OG0008060	ADIR002275	ASIC018238
OG0008061	ADIR009584	ASIC015361
OG0008062	ADIR010426	ASIC005269
OG0008065	ADIR004605	ASIC009469
OG0008066	ADIR001404	ASIC010273
OG0008067	ADIR010730	ASIC021685
OG0008068	ADIR015706	ASIC008981
OG0008069	ADIR001288	ASIC006211
OG0008070	ADIR003714	ASIC016756
OG0008072	ADIR007905	ASIC018441
OG0008073	ADIR006971	ASIC018408
OG0008075	ADIR005394	ASIC020930
OG0008076	ADIR000072, ADIR000070	ASIC012748
OG0008078	ADIR009664	ASIC005101
OG0008079	ADIR002225	ASIC018299
OG0008081	ADIR004871	ASIC001508
OG0008082	ADIR011340	ASIC012035
OG0008083	ADIR011337	ASIC012032
OG0008084	ADIR009785	ASIC018647
OG0008085	ADIR009602	ASIC017960
OG0008087	ADIR005591	ASIC015897
OG0008089	ADIR011615	ASIC001937
OG0008092	ADIR002480	ASIC008221
OG0008093	ADIR000242	ASIC005088
OG0008095	ADIR008206	ASIC007785
OG0008097	ADIR010487	ASIC012556
OG0008102	ADIR006552	ASIC003587
OG0008103	ADIR010621	ASIC001114
OG0008105	ADIR002071	ASIC022198
OG0008107	ADIR004746	ASIC014608
OG0008108	ADIR004753	ASIC014616
OG0008109	ADIR003677	ASIC019175
OG0008110	ADIR006720	ASIC015174
OG0008111	ADIR010645	ASIC011989
OG0008113	ADIR004572	ASIC003486
OG0008116	ADIR002713	ASIC008211
OG0008117	ADIR015985	ASIC020162
OG0008118	ADIR015986	ASIC020161
OG0008120	ADIR010414	ASIC009777
OG0008128	ADIR009501	ASIC019965
OG0008129	ADIR009499	ASIC019963
OG0008132	ADIR001804	ASIC015958
OG0008135	ADIR006389	ASIC005457
OG0008138	ADIR000705	ASIC017271
OG0008139	ADIR004465	ASIC007557
OG0008141	ADIR001199	ASIC016966
OG0008142	ADIR004199	ASIC018693
OG0008143	ADIR004466	ASIC007546
OG0008149	ADIR002488	ASIC008232
OG0008156	ADIR010283	ASIC021995
OG0008157	ADIR001853	ASIC015545
OG0008162	ADIR009968	ASIC011487
OG0008163	ADIR003226	ASIC013359
OG0008164	ADIR003325	ASIC013258
OG0008165	ADIR003231	ASIC013349
OG0008166	ADIR006602	ASIC008888
OG0008167	ADIR000377	ASIC005973
OG0008168	ADIR000368	ASIC015415
OG0008169	ADIR001746	ASIC019290
OG0008170	ADIR001747	ASIC019289
OG0008173	ADIR006086	ASIC007385
OG0008178	ADIR002854	ASIC020818
OG0008181	ADIR007604	ASIC019916
OG0008182	ADIR010746	ASIC011134
OG0008183	ADIR008297	ASIC021560
OG0008184	ADIR002619	ASIC003599
OG0008185	ADIR005436	ASIC021741
OG0008186	ADIR010745	ASIC011135
OG0008187	ADIR010357	ASIC011147
OG0008188	ADIR011597	ASIC003402
OG0008190	ADIR005515	ASIC001586
OG0008191	ADIR008425	ASIC008923
OG0008192	ADIR001342	ASIC016925
OG0008194	ADIR007763	ASIC016863
OG0008195	ADIR003611	ASIC019670
OG0008196	ADIR007762	ASIC016865
OG0008198	ADIR007382	ASIC017433
OG0008199	ADIR004428	ASIC021884
OG0008200	ADIR010365	ASIC010507
OG0008201	ADIR010366	ASIC010506
OG0008202	ADIR004423	ASIC021878
OG0008204	ADIR004425	ASIC021880
OG0008205	ADIR004273	ASIC003265
OG0008206	ADIR006928	ASIC015017
OG0008207	ADIR004019	ASIC016202
OG0008208	ADIR005240	ASIC003893
OG0008209	ADIR009680	ASIC017934
OG0008210	ADIR005002	ASIC004513
OG0008214	ADIR006151	ASIC006414
OG0008215	ADIR006149	ASIC006409
OG0008216	ADIR008246	ASIC007183
OG0008217	ADIR002990	ASIC021796
OG0008218	ADIR002986	ASIC021803
OG0008219	ADIR002985	ASIC021806
OG0008220	ADIR002987	ASIC021802
OG0008221	ADIR009768	ASIC005570
OG0008223	ADIR014487	ASIC005567
OG0008226	ADIR007781	ASIC016834
OG0008227	ADIR007133	ASIC003730
OG0008231	ADIR007129	ASIC003723
OG0008233	ADIR002509	ASIC009119
OG0008234	ADIR006535	ASIC002267
OG0008235	ADIR006530	ASIC002296
OG0008236	ADIR006531	ASIC002295
OG0008240	ADIR005356	ASIC003544
OG0008241	ADIR002585	ASIC013934
OG0008246	ADIR008529	ASIC012760
OG0008247	ADIR010716	ASIC021711
OG0008248	ADIR008528	ASIC012764
OG0008249	ADIR010717	ASIC021706
OG0008251	ADIR011502	ASIC012772
OG0008252	ADIR009477	ASIC013666
OG0008255	ADIR006794	ASIC010765
OG0008256	ADIR009571	ASIC019418
OG0008257	ADIR000339	ASIC019428
OG0008258	ADIR009985	ASIC011534
OG0008261	ADIR000849	ASIC009641
OG0008262	ADIR015971	ASIC011540
OG0008264	ADIR011348	ASIC012045
OG0008265	ADIR011186	ASIC017299
OG0008267	ADIR004262	ASIC018861
OG0008268	ADIR011294	ASIC014424
OG0008269	ADIR009693	ASIC017355
OG0008273	ADIR008444	ASIC021039
OG0008276	ADIR003533	ASIC004171
OG0008279	ADIR003428	ASIC004162
OG0008281	ADIR011259	ASIC017674
OG0008282	ADIR000299	ASIC010315
OG0008283	ADIR011257	ASIC017675
OG0008284	ADIR000297	ASIC010319
OG0008286	ADIR006511	ASIC016655
OG0008287	ADIR008344	ASIC003203
OG0008288	ADIR006003	ASIC007208
OG0008289	ADIR005269	ASIC000174
OG0008290	ADIR002429	ASIC008997
OG0008292	ADIR015781	ASIC008996
OG0008293	ADIR002431	ASIC008993
OG0008294	ADIR010514	ASIC004558
OG0008296	ADIR002879	ASIC009859
OG0008297	ADIR003391	ASIC020871, ASIC020874
OG0008298	ADIR002104	ASIC015238
OG0008299	ADIR010385	ASIC004852
OG0008300	ADIR010387	ASIC004850
OG0008301	ADIR008487	ASIC007047
OG0008304	ADIR003031	ASIC010340
OG0008308	ADIR002542	ASIC020623
OG0008309	ADIR006723	ASIC015119
OG0008311	ADIR006842	ASIC002546
OG0008312	ADIR005322	ASIC004661
OG0008314	ADIR002463	ASIC012673
OG0008315	ADIR015791	ASIC012664
OG0008317	ADIR001104	ASIC005140
OG0008318	ADIR002735	ASIC000824
OG0008320	ADIR000284	ASIC008382
OG0008325	ADIR006372	ASIC013100
OG0008326	ADIR005650	ASIC015318
OG0008327	ADIR005653	ASIC015274
OG0008328	ADIR010050	ASIC011435
OG0008331	ADIR005901	ASIC007417
OG0008334	ADIR008128	ASIC012909
OG0008339	ADIR002144	ASIC016007
OG0008340	ADIR010007	ASIC011414
OG0008342	ADIR010003	ASIC011469
OG0008344	ADIR004167	ASIC003119
OG0008345	ADIR004170	ASIC003115
OG0008346	ADIR007727	ASIC016627
OG0008347	ADIR004165	ASIC003121
OG0008348	ADIR008817	ASIC016332
OG0008349	ADIR002913	ASIC019995
OG0008350	ADIR009644	ASIC004988
OG0008351	ADIR009648	ASIC004981
OG0008352	ADIR009636	ASIC005003
OG0008354	ADIR000812	ASIC007563
OG0008355	ADIR010348	ASIC000875
OG0008358	ADIR004051	ASIC013413
OG0008360	ADIR010324	ASIC001839
OG0008361	ADIR010327	ASIC001843
OG0008362	ADIR010329	ASIC001841
OG0008366	ADIR006195	ASIC002679
OG0008368	ADIR010537	ASIC004602
OG0008369	ADIR005499	ASIC020148
OG0008374	ADIR001828	ASIC005052
OG0008375	ADIR007495	ASIC015086
OG0008376	ADIR007864	ASIC018550
OG0008377	ADIR002101	ASIC015259
OG0008379	ADIR005559	ASIC005780
OG0008380	ADIR008285	ASIC011127
OG0008387	ADIR004186	ASIC018895
OG0008389	ADIR009860	ASIC013289
OG0008392	ADIR004710	ASIC010852
OG0008393	ADIR004948	ASIC010853
OG0008395	ADIR002788	ASIC012626
OG0008398	ADIR001348	ASIC016911
OG0008399	ADIR000497	ASIC015432
OG0008400	ADIR000337	ASIC019433, ASIC019431
OG0008401	ADIR003839	ASIC012348
OG0008402	ADIR000737	ASIC020663
OG0008408	ADIR008857	ASIC012376
OG0008411	ADIR002899	ASIC013936
OG0008415	ADIR002563	ASIC020849
OG0008418	ADIR006012	ASIC007220
OG0008419	ADIR008845	ASIC002386
OG0008420	ADIR005214	ASIC017137
OG0008422	ADIR008637	ASIC019223
OG0008424	ADIR003406	ASIC021425
OG0008426	ADIR002559	ASIC011231
OG0008430	ADIR000470	ASIC017786
OG0008432	ADIR005951	ASIC007156
OG0008433	ADIR005257	ASIC008471
OG0008434	ADIR001911	ASIC002455
OG0008436	ADIR010104	ASIC011573
OG0008437	ADIR015886	ASIC020795
OG0008438	ADIR006285	ASIC020793
OG0008439	ADIR008117	ASIC012974
OG0008440	ADIR011205	ASIC010009
OG0008441	ADIR001255	ASIC003914
OG0008443	ADIR001254	ASIC003913
OG0008452	ADIR009867	ASIC013277
OG0008454	ADIR003039	ASIC008320
OG0008456	ADIR014255	ASIC008326
OG0008458	ADIR007701	ASIC010463
OG0008459	ADIR016034	ASIC015144
OG0008460	ADIR016036	ASIC015145
OG0008461	ADIR010624	ASIC011112
OG0008462	ADIR000025	ASIC015380
OG0008467	ADIR000868	ASIC009648
OG0008469	ADIR000031	ASIC019337
OG0008474	ADIR007093	ASIC016813
OG0008476	ADIR007083	ASIC003823
OG0008477	ADIR007016	ASIC003737
OG0008479	ADIR003847	ASIC012196
OG0008480	ADIR004223	ASIC016796
OG0008482	ADIR004471	ASIC009844
OG0008483	ADIR011128	ASIC013608
OG0008484	ADIR015993	ASIC013611
OG0008485	ADIR007717	ASIC018722
OG0008486	ADIR006063	ASIC007339
OG0008487	ADIR016082	ASIC011010
OG0008489	ADIR008061	ASIC011023
OG0008492	ADIR005182	ASIC014552
OG0008493	ADIR007787	ASIC002907
OG0008494	ADIR005032	ASIC005729
OG0008495	ADIR003213	ASIC020096
OG0008496	ADIR010150	ASIC001364
OG0008498	ADIR001891	ASIC019947
OG0008500	ADIR000212	ASIC015494
OG0008502	ADIR000245	ASIC015491
OG0008503	ADIR009448	ASIC013894
OG0008504	ADIR014823	ASIC013895
OG0008505	ADIR001693	ASIC019200
OG0008507	ADIR009010	ASIC021400
OG0008508	ADIR010589	ASIC008077
OG0008510	ADIR010599	ASIC005418
OG0008511	ADIR010560	ASIC008250
OG0008512	ADIR010557	ASIC008257
OG0008515	ADIR007646	ASIC000285
OG0008516	ADIR004303	ASIC013737
OG0008517	ADIR003899	ASIC012248
OG0008518	ADIR008570	ASIC012261
OG0008519	ADIR003475	ASIC014077
OG0008522	ADIR011471	ASIC004337
OG0008523	ADIR007794	ASIC016352
OG0008524	ADIR003413	ASIC009413
OG0008528	ADIR003831	ASIC012334
OG0008530	ADIR000434	ASIC017860
OG0008532	ADIR003340	ASIC004222
OG0008533	ADIR003586	ASIC019626
OG0008534	ADIR003587	ASIC019628
OG0008537	ADIR010936	ASIC014200
OG0008538	ADIR010941	ASIC014208
OG0008540	ADIR001748	ASIC019288
OG0008541	ADIR004419	ASIC021869
OG0008543	ADIR004394	ASIC005186
OG0008545	ADIR003079	ASIC008206
OG0008547	ADIR001979	ASIC018135
OG0008549	ADIR000958	ASIC010235
OG0008550	ADIR000407	ASIC017917
OG0008551	ADIR005617	ASIC015330
OG0008553	ADIR009126	ASIC011843
OG0008554	ADIR001799	ASIC015985
OG0008555	ADIR010271	ASIC021944
OG0008559	ADIR003879	ASIC009884
OG0008563	ADIR004440	ASIC021901
OG0008564	ADIR001090	ASIC016910
OG0008565	ADIR002233	ASIC018287
OG0008566	ADIR004187	ASIC018891
OG0008568	ADIR009137	ASIC011287
OG0008569	ADIR006517	ASIC002286
OG0008570	ADIR009073	ASIC010885
OG0008572	ADIR009732	ASIC015889
OG0008573	ADIR005593	ASIC015895
OG0008574	ADIR005595	ASIC015893
OG0008576	ADIR000800	ASIC016967
OG0008578	ADIR004087	ASIC013452
OG0008579	ADIR004086	ASIC013451
OG0008580	ADIR004076	ASIC013440
OG0008587	ADIR004286	ASIC013698
OG0008588	ADIR004289	ASIC013704
OG0008589	ADIR002603	ASIC005546
OG0008593	ADIR002399	ASIC004069
OG0008597	ADIR007284	ASIC019696
OG0008598	ADIR001602	ASIC016516
OG0008600	ADIR007860	ASIC018572
OG0008601	ADIR006783	ASIC010751
OG0008602	ADIR000713	ASIC004882
OG0008603	ADIR015816	ASIC004311
OG0008604	ADIR015819	ASIC004308
OG0008605	ADIR010020	ASIC011594
OG0008606	ADIR000323	ASIC008140
OG0008607	ADIR011344	ASIC012040
OG0008608	ADIR011359	ASIC008678
OG0008609	ADIR005115	ASIC017235
OG0008611	ADIR011276	ASIC014342
OG0008613	ADIR010771	ASIC019460
OG0008614	ADIR010762	ASIC019440
OG0008617	ADIR005092	ASIC022101
OG0008618	ADIR004379	ASIC013010
OG0008619	ADIR007844	ASIC018917
OG0008620	ADIR004181	ASIC018903
OG0008622	ADIR009029	ASIC014252
OG0008623	ADIR009039	ASIC014263
OG0008625	ADIR009197	ASIC014954
OG0008629	ADIR008341	ASIC006034
OG0008630	ADIR006117	ASIC006728
OG0008633	ADIR004142	ASIC016716
OG0008636	ADIR005685	ASIC009299
OG0008638	ADIR015729	ASIC015435
OG0008639	ADIR002956	ASIC006175
OG0008641	ADIR008759	ASIC012456
OG0008642	ADIR003802	ASIC019893
OG0008643	ADIR007941	ASIC007879
OG0008644	ADIR007350	ASIC019891
OG0008645	ADIR005105	ASIC022075
OG0008646	ADIR005106	ASIC022064
OG0008648	ADIR005007	ASIC004512
OG0008649	ADIR005083	ASIC022115
OG0008650	ADIR011255	ASIC017692
OG0008654	ADIR005013	ASIC008488
OG0008655	ADIR005341	ASIC003590
OG0008656	ADIR005338	ASIC003593
OG0008661	ADIR007496	ASIC015085
OG0008662	ADIR004730	ASIC012027
OG0008663	ADIR007276	ASIC019710
OG0008665	ADIR006942	ASIC003008
OG0008669	ADIR014191	ASIC022168
OG0008670	ADIR015907	ASIC003799
OG0008672	ADIR004494	ASIC020688
OG0008673	ADIR003976	ASIC013537
OG0008674	ADIR010125	ASIC008461
OG0008676	ADIR003379	ASIC002142
OG0008677	ADIR008572	ASIC012263
OG0008678	ADIR007420	ASIC003624
OG0008679	ADIR007418	ASIC003632
OG0008680	ADIR010692	ASIC020039
OG0008682	ADIR000956	ASIC009471
OG0008683	ADIR005314	ASIC004686
OG0008686	ADIR002416	ASIC004105
OG0008687	ADIR002417	ASIC004106
OG0008688	ADIR009796	ASIC016108
OG0008689	ADIR009803	ASIC016098
OG0008690	ADIR009798	ASIC016105
OG0008691	ADIR001130	ASIC007086
OG0008692	ADIR001417	ASIC010289
OG0008693	ADIR000662	ASIC014153
OG0008695	ADIR004669	ASIC002641
OG0008696	ADIR004450	ASIC021924
OG0008697	ADIR000075	ASIC012711
OG0008698	ADIR000725	ASIC004861
OG0008700	ADIR000495	ASIC018015
OG0008701	ADIR009517	ASIC017970
OG0008704	ADIR008080	ASIC016641
OG0008705	ADIR010566	ASIC008240
OG0008706	ADIR008222	ASIC007805
OG0008708	ADIR007721	ASIC018710
OG0008709	ADIR004138	ASIC016719
OG0008710	ADIR004137	ASIC016720
OG0008712	ADIR005575	ASIC014870
OG0008715	ADIR003469	ASIC014070
OG0008716	ADIR015580	ASIC014063, ASIC014064
OG0008717	ADIR003376	ASIC002139
OG0008718	ADIR015579	ASIC014065
OG0008719	ADIR015711	ASIC015503
OG0008722	ADIR002102	ASIC015228
OG0008723	ADIR001484	ASIC009584
OG0008724	ADIR007119	ASIC018019
OG0008725	ADIR009492	ASIC022345
OG0008727	ADIR010352	ASIC000870
OG0008730	ADIR010313	ASIC021550
OG0008731	ADIR001382	ASIC006251
OG0008732	ADIR002982	ASIC012336
OG0008733	ADIR008773	ASIC012434
OG0008734	ADIR006214	ASIC015754
OG0008736	ADIR006093	ASIC007398
OG0008738	ADIR009627	ASIC010476
OG0008739	ADIR001606	ASIC016519
OG0008740	ADIR008689	ASIC011085
OG0008741	ADIR001605	ASIC016518
OG0008742	ADIR008690	ASIC011084
OG0008743	ADIR008692	ASIC011083
OG0008745	ADIR006722	ASIC015130
OG0008748	ADIR001874	ASIC017870
OG0008749	ADIR001873	ASIC017759
OG0008750	ADIR007175	ASIC011745
OG0008751	ADIR005870	ASIC014310
OG0008753	ADIR010588	ASIC008075
OG0008754	ADIR008954	ASIC011788
OG0008755	ADIR008958	ASIC011723
OG0008756	ADIR008959	ASIC011724
OG0008757	ADIR008960	ASIC011727
OG0008758	ADIR005505	ASIC005631
OG0008760	ADIR005507	ASIC000396
OG0008761	ADIR004624	ASIC009532
OG0008763	ADIR006127	ASIC006742
OG0008765	ADIR005197	ASIC007118
OG0008766	ADIR001334	ASIC016938
OG0008767	ADIR001500	ASIC004461
OG0008768	ADIR009259	ASIC009177
OG0008769	ADIR003772	ASIC014902
OG0008771	ADIR003769	ASIC014922
OG0008772	ADIR001559	ASIC019216
OG0008775	ADIR006503	ASIC016853
OG0008776	ADIR010194	ASIC013984
OG0008777	ADIR004967	ASIC005914
OG0008778	ADIR004966	ASIC005915
OG0008779	ADIR011158	ASIC017746
OG0008780	ADIR004968	ASIC005912
OG0008782	ADIR001038	ASIC020497
OG0008784	ADIR009745	ASIC015904
OG0008785	ADIR006876	ASIC015048
OG0008788	ADIR007842	ASIC015047
OG0008789	ADIR007665	ASIC001027
OG0008790	ADIR003200	ASIC009804
OG0008791	ADIR009940	ASIC010539
OG0008792	ADIR009939	ASIC010542
OG0008793	ADIR002910	ASIC014057
OG0008794	ADIR010189	ASIC013980
OG0008795	ADIR010192	ASIC013983
OG0008797	ADIR010191	ASIC013982
OG0008799	ADIR001300	ASIC020486
OG0008800	ADIR003942	ASIC009541
OG0008801	ADIR008633	ASIC019229
OG0008802	ADIR008639	ASIC019222
OG0008805	ADIR006620	ASIC003513
OG0008806	ADIR009053	ASIC014250
OG0008808	ADIR014346	ASIC017392
OG0008809	ADIR007078	ASIC003816
OG0008810	ADIR003848	ASIC012198
OG0008811	ADIR015957	ASIC012155
OG0008812	ADIR009900	ASIC008761
OG0008813	ADIR009895	ASIC012154
OG0008814	ADIR001715	ASIC014461
OG0008816	ADIR009205	ASIC009150
OG0008818	ADIR007404	ASIC007483
OG0008819	ADIR005657	ASIC002594
OG0008820	ADIR005459	ASIC012637
OG0008824	ADIR001377	ASIC016931
OG0008825	ADIR001376	ASIC016942
OG0008826	ADIR001745	ASIC019291
OG0008829	ADIR001744	ASIC019292
OG0008830	ADIR008507	ASIC013203
OG0008833	ADIR000522	ASIC002462
OG0008834	ADIR000687	ASIC006052
OG0008835	ADIR010989	ASIC017613
OG0008836	ADIR000996	ASIC000799
OG0008837	ADIR003375	ASIC002138
OG0008839	ADIR007575	ASIC019535
OG0008840	ADIR011372	ASIC008573
OG0008843	ADIR001898	ASIC019958
OG0008845	ADIR005360	ASIC003530
OG0008847	ADIR000994	ASIC000978
OG0008848	ADIR003297	ASIC014704
OG0008850	ADIR003176	ASIC014996
OG0008851	ADIR011347	ASIC012044
OG0008852	ADIR006798	ASIC010770
OG0008853	ADIR010115	ASIC011584
OG0008856	ADIR015876	ASIC001571
OG0008857	ADIR005476	ASIC020234
OG0008858	ADIR001370	ASIC007701
OG0008859	ADIR008669	ASIC018613
OG0008860	ADIR008598	ASIC021150
OG0008862	ADIR004782	ASIC017329
OG0008863	ADIR006317	ASIC009247
OG0008864	ADIR007356	ASIC009899
OG0008866	ADIR008854	ASIC012383
OG0008868	ADIR011022	ASIC016251
OG0008871	ADIR009825	ASIC018650
OG0008875	ADIR003099	ASIC008020
OG0008876	ADIR001401	ASIC006223
OG0008879	ADIR008697	ASIC011074
OG0008880	ADIR015608	ASIC011078
OG0008881	ADIR001265	ASIC006364
OG0008882	ADIR002113	ASIC015255
OG0008885	ADIR002268	ASIC017985
OG0008886	ADIR007738	ASIC016574
OG0008890	ADIR015584	ASIC018849
OG0008891	ADIR010958	ASIC017663
OG0008892	ADIR009894	ASIC012152
OG0008893	ADIR009104	ASIC011826
OG0008894	ADIR000626	ASIC006853
OG0008895	ADIR005192	ASIC006790
OG0008897	ADIR001937	ASIC018065
OG0008899	ADIR003131	ASIC001956
OG0008902	ADIR001712	ASIC014505
OG0008903	ADIR008568	ASIC012258
OG0008905	ADIR009529	ASIC005384
OG0008906	ADIR011351	ASIC012049
OG0008907	ADIR006733	ASIC020173
OG0008908	ADIR007920	ASIC021177
OG0008909	ADIR004201	ASIC018671
OG0008910	ADIR004202	ASIC018660
OG0008911	ADIR007355	ASIC009898
OG0008912	ADIR005252	ASIC008476
OG0008913	ADIR000896	ASIC000598
OG0008914	ADIR008145	ASIC012932
OG0008915	ADIR002746	ASIC000840
OG0008916	ADIR006301	ASIC020754
OG0008917	ADIR000234	ASIC015523
OG0008918	ADIR002905	ASIC014062
OG0008920	ADIR000618	ASIC013835
OG0008921	ADIR004664	ASIC002631
OG0008923	ADIR004496	ASIC020686
OG0008930	ADIR008346	ASIC003201
OG0008931	ADIR006453	ASIC008038
OG0008934	ADIR010114	ASIC011582
OG0008935	ADIR003752	ASIC000969
OG0008936	ADIR003299	ASIC014708
OG0008937	ADIR007347	ASIC019885
OG0008939	ADIR007751	ASIC016883
OG0008941	ADIR009026	ASIC008060
OG0008944	ADIR004068	ASIC013433
OG0008945	ADIR014702	ASIC003516
OG0008946	ADIR007642	ASIC001102
OG0008947	ADIR015910	ASIC003741
OG0008950	ADIR002634	ASIC004629
OG0008952	ADIR011396	ASIC020743
OG0008953	ADIR005126	ASIC017225
OG0008954	ADIR006596	ASIC003525
OG0008957	ADIR000689	ASIC006055
OG0008964	ADIR002911	ASIC019993
OG0008965	ADIR003604	ASIC019660
OG0008967	ADIR004309	ASIC013766
