Orthogroup	AdirusWRAIR2	AfunestusAfunGA1
OG0008002	ADIR003503	AFUN2_003245
OG0008003	ADIR010584	AFUN2_008255
OG0008004	ADIR003497	AFUN2_012749
OG0008006	ADIR003925	AFUN2_009521
OG0008007	ADIR004608	AFUN2_000341
OG0008008	ADIR004129	AFUN2_008364
OG0008009	ADIR011457	AFUN2_005740
OG0008010	ADIR011437	AFUN2_013685
OG0008011	ADIR015572	AFUN2_012119
OG0008012	ADIR004210	AFUN2_010324
OG0008013	ADIR011439	AFUN2_000569
OG0008014	ADIR011441	AFUN2_004309
OG0008015	ADIR007680	AFUN2_011375
OG0008016	ADIR002086	AFUN2_012002
OG0008017	ADIR007674	AFUN2_005806
OG0008018	ADIR005273	AFUN2_009915
OG0008020	ADIR002323	AFUN2_003891
OG0008021	ADIR002322	AFUN2_013757
OG0008022	ADIR000968	AFUN2_003034
OG0008023	ADIR000964	AFUN2_014035
OG0008024	ADIR001056	AFUN2_005286
OG0008025	ADIR008019	AFUN2_008851
OG0008026	ADIR005014	AFUN2_005281
OG0008027	ADIR005015	AFUN2_002053
OG0008028	ADIR008441	AFUN2_008275
OG0008030	ADIR006672	AFUN2_001960
OG0008031	ADIR001294	AFUN2_001128
OG0008033	ADIR010459	AFUN2_011801
OG0008036	ADIR010478	AFUN2_003811
OG0008037	ADIR005682	AFUN2_012474
OG0008038	ADIR016127	AFUN2_001784
OG0008039	ADIR000481	AFUN2_007422
OG0008040	ADIR005679	AFUN2_007930
OG0008041	ADIR004925	AFUN2_005268
OG0008043	ADIR004918	AFUN2_007384
OG0008044	ADIR004887	AFUN2_007222
OG0008045	ADIR004890	AFUN2_014513
OG0008046	ADIR005537	AFUN2_004772
OG0008047	ADIR007057	AFUN2_012234
OG0008048	ADIR008949	AFUN2_006011
OG0008052	ADIR010255	AFUN2_000654
OG0008053	ADIR010257	AFUN2_002518
OG0008054	ADIR005466	AFUN2_002779
OG0008055	ADIR010258	AFUN2_006536
OG0008056	ADIR004568	AFUN2_012932
OG0008057	ADIR003349	AFUN2_014730
OG0008058	ADIR009587	AFUN2_014269
OG0008059	ADIR009592	AFUN2_005431
OG0008060	ADIR002275	AFUN2_012841
OG0008061	ADIR009584	AFUN2_010017
OG0008062	ADIR010426	AFUN2_002162
OG0008064	ADIR001408	AFUN2_003808
OG0008065	ADIR004605	AFUN2_014662
OG0008067	ADIR010730	AFUN2_004664
OG0008068	ADIR015706	AFUN2_002405
OG0008069	ADIR001288	AFUN2_001759
OG0008070	ADIR003714	AFUN2_013151
OG0008071	ADIR001267	AFUN2_013217
OG0008072	ADIR007905	AFUN2_008690
OG0008073	ADIR006971	AFUN2_007560
OG0008074	ADIR016161	AFUN2_012093
OG0008075	ADIR005394	AFUN2_007543
OG0008077	ADIR006964	AFUN2_007536
OG0008078	ADIR009664	AFUN2_004865
OG0008079	ADIR002225	AFUN2_000928
OG0008081	ADIR004871	AFUN2_012498
OG0008082	ADIR011340	AFUN2_009525
OG0008083	ADIR011337	AFUN2_008555
OG0008084	ADIR009785	AFUN2_000871
OG0008085	ADIR009602	AFUN2_012859
OG0008086	ADIR011616	AFUN2_001866
OG0008087	ADIR005591	AFUN2_012298
OG0008089	ADIR011615	AFUN2_004909
OG0008091	ADIR011319	AFUN2_011003
OG0008092	ADIR002480	AFUN2_003148
OG0008093	ADIR000242	AFUN2_001643
OG0008094	ADIR002220	AFUN2_003175
OG0008095	ADIR008206	AFUN2_004340
OG0008097	ADIR010487	AFUN2_005364
OG0008098	ADIR010480	AFUN2_008217
OG0008099	ADIR011621	AFUN2_014340
OG0008100	ADIR009621	AFUN2_003661
OG0008101	ADIR003826	AFUN2_011231
OG0008102	ADIR006552	AFUN2_000856
OG0008103	ADIR010621	AFUN2_006308
OG0008104	ADIR001234	AFUN2_002818
OG0008105	ADIR002071	AFUN2_008526
OG0008106	ADIR003265	AFUN2_001262
OG0008107	ADIR004746	AFUN2_013315
OG0008108	ADIR004753	AFUN2_002686
OG0008109	ADIR003677	AFUN2_007835
OG0008110	ADIR006720	AFUN2_004423
OG0008111	ADIR010645	AFUN2_013969
OG0008112	ADIR005421	AFUN2_003852
OG0008113	ADIR004572	AFUN2_013985
OG0008114	ADIR001153	AFUN2_009387
OG0008116	ADIR002713	AFUN2_006628
OG0008117	ADIR015985	AFUN2_008264
OG0008118	ADIR015986	AFUN2_002054
OG0008119	ADIR010615	AFUN2_003479
OG0008120	ADIR010414	AFUN2_009637
OG0008121	ADIR010418	AFUN2_009040
OG0008122	ADIR015858	AFUN2_013744
OG0008123	ADIR010417	AFUN2_003604
OG0008124	ADIR004558	AFUN2_001062
OG0008126	ADIR010660	AFUN2_006971
OG0008127	ADIR008358	AFUN2_003597
OG0008128	ADIR009501	AFUN2_011612
OG0008129	ADIR009499	AFUN2_002231
OG0008130	ADIR009503	AFUN2_002614
OG0008132	ADIR001804	AFUN2_006419
OG0008133	ADIR005816	AFUN2_006507
OG0008134	ADIR005821	AFUN2_006936
OG0008135	ADIR006389	AFUN2_012609
OG0008136	ADIR005828	AFUN2_006260
OG0008137	ADIR002527	AFUN2_002374
OG0008138	ADIR000705	AFUN2_005841
OG0008139	ADIR004465	AFUN2_012903
OG0008140	ADIR009488	AFUN2_005400
OG0008141	ADIR001199	AFUN2_010037
OG0008142	ADIR004199	AFUN2_012549
OG0008143	ADIR004466	AFUN2_012607
OG0008144	ADIR000429	AFUN2_005750
OG0008145	ADIR003783	AFUN2_009149
OG0008147	ADIR008915	AFUN2_005827
OG0008148	ADIR002487	AFUN2_012534
OG0008149	ADIR002488	AFUN2_001725
OG0008151	ADIR006952	AFUN2_007931
OG0008153	ADIR000999	AFUN2_013271
OG0008155	ADIR009219	AFUN2_007164
OG0008156	ADIR010283	AFUN2_006615
OG0008157	ADIR001853	AFUN2_001330
OG0008159	ADIR008249	AFUN2_004793
OG0008160	ADIR004806	AFUN2_010422
OG0008161	ADIR004957	AFUN2_011633
OG0008162	ADIR009968	AFUN2_002048
OG0008163	ADIR003226	AFUN2_003568
OG0008164	ADIR003325	AFUN2_003987
OG0008165	ADIR003231	AFUN2_004805
OG0008166	ADIR006602	AFUN2_010862
OG0008167	ADIR000377	AFUN2_006026
OG0008168	ADIR000368	AFUN2_013639
OG0008169	ADIR001746	AFUN2_006002
OG0008170	ADIR001747	AFUN2_007051
OG0008171	ADIR009120	AFUN2_004753
OG0008172	ADIR006449	AFUN2_005856
OG0008173	ADIR006086	AFUN2_013950
OG0008175	ADIR002407	AFUN2_008010
OG0008177	ADIR006727	AFUN2_005446
OG0008178	ADIR002854	AFUN2_012834
OG0008180	ADIR007612	AFUN2_011807
OG0008181	ADIR007604	AFUN2_013598
OG0008182	ADIR010746	AFUN2_008656
OG0008183	ADIR008297	AFUN2_005000
OG0008184	ADIR002619	AFUN2_011425
OG0008185	ADIR005436	AFUN2_012494
OG0008186	ADIR010745	AFUN2_005722
OG0008187	ADIR010357	AFUN2_003823
OG0008188	ADIR011597	AFUN2_009108
OG0008189	ADIR003708	AFUN2_002068
OG0008190	ADIR005515	AFUN2_011750
OG0008191	ADIR008425	AFUN2_002112
OG0008192	ADIR001342	AFUN2_009654
OG0008193	ADIR007373	AFUN2_011796
OG0008194	ADIR007763	AFUN2_002400
OG0008195	ADIR003611	AFUN2_012792
OG0008196	ADIR007762	AFUN2_009045
OG0008198	ADIR007382	AFUN2_001248
OG0008199	ADIR004428	AFUN2_012146
OG0008200	ADIR010365	AFUN2_005709
OG0008201	ADIR010366	AFUN2_009577
OG0008202	ADIR004423	AFUN2_009117
OG0008203	ADIR004427	AFUN2_008611
OG0008204	ADIR004425	AFUN2_001980
OG0008205	ADIR004273	AFUN2_011678
OG0008206	ADIR006928	AFUN2_013076
OG0008207	ADIR004019	AFUN2_009710
OG0008208	ADIR005240	AFUN2_002254
OG0008209	ADIR009680	AFUN2_008197
OG0008210	ADIR005002	AFUN2_014172
OG0008212	ADIR006330	AFUN2_014273
OG0008214	ADIR006151	AFUN2_006960
OG0008215	ADIR006149	AFUN2_007999
OG0008216	ADIR008246	AFUN2_009310
OG0008217	ADIR002990	AFUN2_003103
OG0008218	ADIR002986	AFUN2_005477
OG0008219	ADIR002985	AFUN2_000506
OG0008220	ADIR002987	AFUN2_012596
OG0008221	ADIR009768	AFUN2_006612
OG0008225	ADIR007143	AFUN2_008543
OG0008226	ADIR007781	AFUN2_002442
OG0008227	ADIR007133	AFUN2_002954
OG0008230	ADIR007131	AFUN2_006013
OG0008231	ADIR007129	AFUN2_005781
OG0008232	ADIR005130	AFUN2_008137
OG0008233	ADIR002509	AFUN2_014046
OG0008234	ADIR006535	AFUN2_014288
OG0008235	ADIR006530	AFUN2_012184
OG0008236	ADIR006531	AFUN2_001593
OG0008237	ADIR006533	AFUN2_005914
OG0008238	ADIR015703	AFUN2_013664
OG0008239	ADIR015897	AFUN2_003143
OG0008240	ADIR005356	AFUN2_003881
OG0008241	ADIR002585	AFUN2_003892
OG0008242	ADIR007444	AFUN2_008495
OG0008243	ADIR007005	AFUN2_011553
OG0008244	ADIR009430	AFUN2_001505
OG0008245	ADIR010732	AFUN2_012039
OG0008246	ADIR008529	AFUN2_005948
OG0008247	ADIR010716	AFUN2_008294
OG0008248	ADIR008528	AFUN2_004331
OG0008249	ADIR010717	AFUN2_009641
OG0008250	ADIR011489	AFUN2_005864
OG0008251	ADIR011502	AFUN2_008063
OG0008252	ADIR009477	AFUN2_011103
OG0008253	ADIR010109	AFUN2_009391
OG0008254	ADIR008996	AFUN2_002789
OG0008255	ADIR006794	AFUN2_005967
OG0008256	ADIR009571	AFUN2_013881
OG0008257	ADIR000339	AFUN2_009315
OG0008258	ADIR009985	AFUN2_011589
OG0008259	ADIR015972	AFUN2_014449
OG0008261	ADIR000849	AFUN2_014565
OG0008262	ADIR015971	AFUN2_003979
OG0008263	ADIR015964	AFUN2_003680
OG0008264	ADIR014975, ADIR011348	AFUN2_008085
OG0008265	ADIR011186	AFUN2_014014
OG0008266	ADIR011187	AFUN2_002214
OG0008267	ADIR004262	AFUN2_007822
OG0008268	ADIR011294	AFUN2_005109
OG0008269	ADIR009693	AFUN2_002794
OG0008270	ADIR010916	AFUN2_005454
OG0008271	ADIR010303	AFUN2_003296
OG0008275	ADIR005236	AFUN2_003643
OG0008276	ADIR003533	AFUN2_006345
OG0008277	ADIR010655	AFUN2_000523
OG0008279	ADIR003428	AFUN2_009273
OG0008280	ADIR000298	AFUN2_001017
OG0008281	ADIR011259	AFUN2_008353
OG0008282	ADIR000299	AFUN2_005945
OG0008283	ADIR011257	AFUN2_006896
OG0008284	ADIR000297	AFUN2_002289
OG0008285	ADIR007400	AFUN2_010194
OG0008286	ADIR006511	AFUN2_003830
OG0008287	ADIR008344	AFUN2_001793
OG0008288	ADIR006003	AFUN2_002305
OG0008289	ADIR005269	AFUN2_008580
OG0008290	ADIR002429	AFUN2_002355
OG0008291	ADIR009757	AFUN2_002587
OG0008292	ADIR015781	AFUN2_003308
OG0008293	ADIR002431	AFUN2_013430
OG0008294	ADIR010514	AFUN2_003977
OG0008295	ADIR010519	AFUN2_006951
OG0008296	ADIR002879	AFUN2_011172
OG0008298	ADIR002104	AFUN2_002835
OG0008299	ADIR010385	AFUN2_006400
OG0008300	ADIR010387	AFUN2_004626
OG0008301	ADIR008487	AFUN2_002819
OG0008303	ADIR002804	AFUN2_009036
OG0008304	ADIR003031	AFUN2_007057
OG0008305	ADIR016016	AFUN2_009268
OG0008306	ADIR016017	AFUN2_013755
OG0008307	ADIR004448	AFUN2_013114
OG0008308	ADIR002542	AFUN2_003081
OG0008309	ADIR006723	AFUN2_005263
OG0008311	ADIR006842	AFUN2_008990
OG0008312	ADIR005322	AFUN2_008054
OG0008314	ADIR002463	AFUN2_013230
OG0008315	ADIR015791	AFUN2_006747
OG0008316	ADIR009814	AFUN2_002541
OG0008317	ADIR001104	AFUN2_014025
OG0008318	ADIR002735	AFUN2_010234
OG0008319	ADIR000809	AFUN2_010112
OG0008320	ADIR000284	AFUN2_005882
OG0008321	ADIR011432	AFUN2_014115
OG0008322	ADIR000610	AFUN2_009061
OG0008323	ADIR003588	AFUN2_013143
OG0008325	ADIR006372	AFUN2_007495
OG0008326	ADIR005650	AFUN2_007349
OG0008327	ADIR005653	AFUN2_003286
OG0008328	ADIR010050	AFUN2_010118
OG0008331	ADIR005901	AFUN2_007582
OG0008333	ADIR008120	AFUN2_013975
OG0008334	ADIR008128	AFUN2_005191
OG0008335	ADIR008804	AFUN2_009588
OG0008336	ADIR008809	AFUN2_003543
OG0008338	ADIR005982	AFUN2_010793
OG0008339	ADIR002144	AFUN2_003948
OG0008340	ADIR010007	AFUN2_003188
OG0008341	ADIR010001	AFUN2_007410
OG0008342	ADIR010003	AFUN2_010933
OG0008343	ADIR007726	AFUN2_011402
OG0008344	ADIR004167	AFUN2_003674
OG0008345	ADIR004170	AFUN2_006445
OG0008346	ADIR007727	AFUN2_007107
OG0008347	ADIR004165	AFUN2_005254
OG0008348	ADIR008817	AFUN2_006541
OG0008349	ADIR002913	AFUN2_001258
OG0008350	ADIR009644	AFUN2_010886
OG0008351	ADIR009648	AFUN2_001130
OG0008353	ADIR003366	AFUN2_008651
OG0008354	ADIR000812	AFUN2_012389
OG0008355	ADIR010348	AFUN2_005199
OG0008356	ADIR015937	AFUN2_013981
OG0008357	ADIR007123	AFUN2_013082
OG0008358	ADIR004051	AFUN2_004084
OG0008359	ADIR004056	AFUN2_014622
OG0008360	ADIR010324	AFUN2_012640
OG0008361	ADIR010327	AFUN2_003897
OG0008362	ADIR010329	AFUN2_006451
OG0008363	ADIR000123	AFUN2_013340
OG0008364	ADIR010502	AFUN2_010374
OG0008365	ADIR006189	AFUN2_011347
OG0008366	ADIR006195	AFUN2_000492
OG0008367	ADIR005500	AFUN2_001475
OG0008368	ADIR010537	AFUN2_000623
OG0008369	ADIR005499	AFUN2_006456
OG0008370	ADIR005837	AFUN2_003241
OG0008374	ADIR001828	AFUN2_004335
OG0008375	ADIR007495	AFUN2_001974
OG0008376	ADIR007864	AFUN2_014714
OG0008377	ADIR002101	AFUN2_002559
OG0008378	ADIR009925	AFUN2_007865
OG0008379	ADIR005559	AFUN2_012916
OG0008380	ADIR008285	AFUN2_010247
OG0008381	ADIR005534	AFUN2_013334
OG0008383	ADIR000615	AFUN2_010610
OG0008384	ADIR000614	AFUN2_007374
OG0008385	ADIR011467	AFUN2_005193
OG0008386	ADIR000613	AFUN2_011714
OG0008387	ADIR004186	AFUN2_007012
OG0008388	ADIR005155	AFUN2_014165
OG0008389	ADIR009860	AFUN2_007086
OG0008390	ADIR003999	AFUN2_010045
OG0008391	ADIR006481	AFUN2_014739
OG0008392	ADIR004710	AFUN2_005513
OG0008393	ADIR004948	AFUN2_011878
OG0008394	ADIR004722	AFUN2_003512
OG0008395	ADIR002788	AFUN2_010753
OG0008396	ADIR002789	AFUN2_009455
OG0008398	ADIR001348	AFUN2_003433
OG0008399	ADIR000497	AFUN2_007407
OG0008400	ADIR000337	AFUN2_012877
OG0008401	ADIR003839	AFUN2_004243
OG0008402	ADIR000737	AFUN2_010281
OG0008405	ADIR005404	AFUN2_002409
OG0008407	ADIR010632	AFUN2_002190
OG0008408	ADIR008857	AFUN2_006469
OG0008409	ADIR000682	AFUN2_001715
OG0008410	ADIR003466	AFUN2_007331
OG0008411	ADIR002899	AFUN2_002366
OG0008412	ADIR003467	AFUN2_011610
OG0008414	ADIR004991	AFUN2_008218
OG0008415	ADIR002563	AFUN2_013765
OG0008416	ADIR009528	AFUN2_013892
OG0008417	ADIR009366	AFUN2_003200
OG0008418	ADIR006012	AFUN2_012702
OG0008419	ADIR008845	AFUN2_011996
OG0008420	ADIR005214	AFUN2_011603
OG0008421	ADIR006522	AFUN2_004447
OG0008422	ADIR008637	AFUN2_013714
OG0008424	ADIR003406	AFUN2_005759
OG0008425	ADIR002555	AFUN2_012248
OG0008426	ADIR002559	AFUN2_007440
OG0008428	ADIR014908	AFUN2_014256
OG0008429	ADIR009065	AFUN2_001699
OG0008430	ADIR000470	AFUN2_003169
OG0008432	ADIR005951	AFUN2_010369
OG0008433	ADIR005257	AFUN2_012084
OG0008434	ADIR001911	AFUN2_010980
OG0008435	ADIR001910	AFUN2_009362
OG0008436	ADIR010104	AFUN2_006718
OG0008437	ADIR015886	AFUN2_000742
OG0008438	ADIR006285	AFUN2_004096
OG0008439	ADIR008117	AFUN2_008147
OG0008440	ADIR011205	AFUN2_011408
OG0008441	ADIR001255	AFUN2_002372
OG0008442	ADIR000870	AFUN2_001967
OG0008443	ADIR001254	AFUN2_011369
OG0008445	ADIR000151	AFUN2_003201
OG0008446	ADIR006740	AFUN2_003247
OG0008447	ADIR002474	AFUN2_004154
OG0008452	ADIR009867	AFUN2_009309
OG0008453	ADIR003247	AFUN2_009499
OG0008454	ADIR003039	AFUN2_013619
OG0008456	ADIR014255	AFUN2_003345
OG0008457	ADIR003052	AFUN2_007010
OG0008458	ADIR007701	AFUN2_004045
OG0008459	ADIR016034	AFUN2_008058
OG0008460	ADIR016036	AFUN2_005403
OG0008461	ADIR010624	AFUN2_014493
OG0008462	ADIR000025	AFUN2_012070
OG0008463	ADIR008782	AFUN2_004257
OG0008464	ADIR008779	AFUN2_002521
OG0008465	ADIR004629	AFUN2_009136
OG0008466	ADIR006773	AFUN2_002382
OG0008467	ADIR000868	AFUN2_010762
OG0008468	ADIR014916	AFUN2_013329
OG0008469	ADIR000031	AFUN2_002218
OG0008470	ADIR000040	AFUN2_003523
OG0008471	ADIR006673	AFUN2_002092
OG0008472	ADIR009006	AFUN2_013084
OG0008474	ADIR007093	AFUN2_011573
OG0008475	ADIR007017	AFUN2_004584
OG0008476	ADIR007083	AFUN2_007420
OG0008477	ADIR007016	AFUN2_007686
OG0008479	ADIR003847	AFUN2_013049
OG0008480	ADIR004223	AFUN2_002622
OG0008481	ADIR004468	AFUN2_013490
OG0008482	ADIR004471	AFUN2_011676
OG0008483	ADIR011128	AFUN2_014683
OG0008484	ADIR015993	AFUN2_012894
OG0008485	ADIR007717	AFUN2_013707
OG0008486	ADIR006063	AFUN2_007110
OG0008487	ADIR016082	AFUN2_000480
OG0008488	ADIR007891	AFUN2_006479
OG0008489	ADIR008061	AFUN2_009584
OG0008490	ADIR010542	AFUN2_006468
OG0008492	ADIR005182	AFUN2_001778
OG0008493	ADIR007787	AFUN2_009054
OG0008494	ADIR005032	AFUN2_003047
OG0008495	ADIR003213	AFUN2_001559
OG0008496	ADIR010150	AFUN2_007722
OG0008497	ADIR010149	AFUN2_011913
OG0008498	ADIR001891	AFUN2_014784
OG0008500	ADIR000212	AFUN2_002894
OG0008501	ADIR001892	AFUN2_003703
OG0008502	ADIR000245	AFUN2_002354
OG0008503	ADIR009448	AFUN2_004472
OG0008505	ADIR001693	AFUN2_002094
OG0008506	ADIR010590	AFUN2_007501
OG0008507	ADIR009010	AFUN2_013896
OG0008508	ADIR010589	AFUN2_006688
OG0008509	ADIR010555	AFUN2_011411
OG0008510	ADIR010599	AFUN2_002551
OG0008511	ADIR010560	AFUN2_012613
OG0008512	ADIR010557	AFUN2_009804
OG0008513	ADIR002427	AFUN2_010778
OG0008515	ADIR007646	AFUN2_012956
OG0008516	ADIR004303	AFUN2_004305
OG0008517	ADIR003899	AFUN2_013380
OG0008518	ADIR008570	AFUN2_010881
OG0008519	ADIR003475	AFUN2_011342
OG0008520	ADIR006340	AFUN2_005647
OG0008521	ADIR011469	AFUN2_004258
OG0008522	ADIR011471	AFUN2_005388
OG0008523	ADIR007794	AFUN2_009925
OG0008524	ADIR003413	AFUN2_010170
OG0008525	ADIR003513	AFUN2_001372
OG0008526	ADIR003519	AFUN2_013331
OG0008527	ADIR003518	AFUN2_002540
OG0008528	ADIR003831	AFUN2_006580
OG0008530	ADIR000434	AFUN2_001910
OG0008531	ADIR000550	AFUN2_001113
OG0008532	ADIR003340	AFUN2_005579
OG0008533	ADIR003586	AFUN2_003916
OG0008534	ADIR003587	AFUN2_009093
OG0008535	ADIR003585	AFUN2_011097
OG0008536	ADIR010947	AFUN2_002634
OG0008537	ADIR010936	AFUN2_001534
OG0008538	ADIR010941	AFUN2_001195
OG0008539	ADIR010944	AFUN2_003303
OG0008540	ADIR001748	AFUN2_004216
OG0008541	ADIR004419	AFUN2_012240
OG0008543	ADIR004394	AFUN2_003004
OG0008545	ADIR003079	AFUN2_013305
OG0008546	ADIR003081	AFUN2_011360
OG0008547	ADIR001979	AFUN2_002445
OG0008548	ADIR009888	AFUN2_011601
OG0008549	ADIR000958	AFUN2_010357
OG0008550	ADIR000407	AFUN2_012644
OG0008551	ADIR005617	AFUN2_008989
OG0008552	ADIR000858	AFUN2_000812
OG0008553	ADIR009126	AFUN2_011652
OG0008554	ADIR001799	AFUN2_011175
OG0008555	ADIR010271	AFUN2_001227
OG0008556	ADIR005434	AFUN2_006145
OG0008557	ADIR014352	AFUN2_007653
OG0008559	ADIR003879	AFUN2_001655
OG0008560	ADIR003886	AFUN2_009470
OG0008561	ADIR003876	AFUN2_010763
OG0008563	ADIR004440	AFUN2_007862
OG0008564	ADIR001090	AFUN2_006832
OG0008565	ADIR002233	AFUN2_013844
OG0008566	ADIR004187	AFUN2_002105
OG0008567	ADIR009881	AFUN2_002160
OG0008568	ADIR009137	AFUN2_004676
OG0008569	ADIR006517	AFUN2_014546
OG0008570	ADIR009073	AFUN2_007934
OG0008571	ADIR005597	AFUN2_011095
OG0008572	ADIR009732	AFUN2_005530
OG0008573	ADIR005593	AFUN2_010411
OG0008574	ADIR005595	AFUN2_008620
OG0008575	ADIR004132	AFUN2_003481
OG0008576	ADIR000800	AFUN2_006771
OG0008577	ADIR011719	AFUN2_013440
OG0008578	ADIR004087	AFUN2_007768
OG0008579	ADIR004086	AFUN2_008028
OG0008580	ADIR004076	AFUN2_001011
OG0008583	ADIR009070	AFUN2_004969
OG0008584	ADIR002584	AFUN2_001339
OG0008585	ADIR004293	AFUN2_001588
OG0008586	ADIR004291	AFUN2_010502
OG0008587	ADIR004286	AFUN2_008731
OG0008588	ADIR004289	AFUN2_003309
OG0008589	ADIR002603	AFUN2_013031
OG0008591	ADIR006667	AFUN2_009177
OG0008593	ADIR002399	AFUN2_010221
OG0008594	ADIR010499	AFUN2_005984
OG0008595	ADIR001640	AFUN2_010967
OG0008596	ADIR007308	AFUN2_013065
OG0008597	ADIR007284	AFUN2_001916
OG0008598	ADIR001602	AFUN2_001586
OG0008599	ADIR006210	AFUN2_003854
OG0008600	ADIR007860	AFUN2_006903
OG0008601	ADIR006783	AFUN2_014554
OG0008602	ADIR000713	AFUN2_013152
OG0008603	ADIR015816	AFUN2_010968
OG0008604	ADIR015819	AFUN2_013591
OG0008605	ADIR010020	AFUN2_011019
OG0008606	ADIR000323	AFUN2_008783
OG0008607	ADIR011344	AFUN2_000768
OG0008608	ADIR011359	AFUN2_001075
OG0008609	ADIR005115	AFUN2_009187
OG0008610	ADIR002050	AFUN2_012805
OG0008611	ADIR011276	AFUN2_007210
OG0008612	ADIR008551	AFUN2_001115
OG0008613	ADIR010771	AFUN2_004773
OG0008614	ADIR010762	AFUN2_003810
OG0008615	ADIR008197	AFUN2_002994
OG0008617	ADIR005092	AFUN2_014104
OG0008618	ADIR004379	AFUN2_005035
OG0008619	ADIR007844	AFUN2_001555
OG0008620	ADIR004181	AFUN2_005885
OG0008621	ADIR007843	AFUN2_008862
OG0008622	ADIR009029	AFUN2_001050
OG0008623	ADIR009039	AFUN2_014748
OG0008624	ADIR009089	AFUN2_012432
OG0008625	ADIR009197	AFUN2_009859
OG0008626	ADIR005422	AFUN2_014570
OG0008627	ADIR002614	AFUN2_007297
OG0008629	ADIR008341	AFUN2_009717
OG0008630	ADIR006117	AFUN2_007416
OG0008631	ADIR003614	AFUN2_011696
OG0008632	ADIR011401	AFUN2_001204
OG0008633	ADIR004142	AFUN2_004166
OG0008634	ADIR000917	AFUN2_007741
OG0008636	ADIR005685	AFUN2_003953
OG0008637	ADIR005249	AFUN2_006579
OG0008639	ADIR002956	AFUN2_002181
OG0008640	ADIR008220	AFUN2_000482
OG0008641	ADIR008759	AFUN2_013511
OG0008642	ADIR003802	AFUN2_004635
OG0008643	ADIR007941	AFUN2_010572
OG0008644	ADIR007350	AFUN2_008633
OG0008645	ADIR005105	AFUN2_003256
OG0008646	ADIR005106	AFUN2_008303
OG0008647	ADIR003561	AFUN2_012502
OG0008648	ADIR005007	AFUN2_002722
OG0008649	ADIR005083	AFUN2_010736
OG0008650	ADIR011255	AFUN2_004580
OG0008651	ADIR004114	AFUN2_006513
OG0008652	ADIR009827	AFUN2_001622
OG0008654	ADIR005013	AFUN2_012016
OG0008655	ADIR005341	AFUN2_002564
OG0008656	ADIR005338	AFUN2_005267
OG0008657	ADIR008923	AFUN2_000999
OG0008658	ADIR002627	AFUN2_013663
OG0008659	ADIR007497	AFUN2_006324
OG0008661	ADIR007496	AFUN2_002069
OG0008662	ADIR004730	AFUN2_001837
OG0008663	ADIR007276	AFUN2_010286
OG0008665	ADIR006942	AFUN2_012175
OG0008666	ADIR006381	AFUN2_007876
OG0008669	ADIR014191	AFUN2_006126
OG0008670	ADIR015907	AFUN2_011241
OG0008672	ADIR004494	AFUN2_003630
OG0008674	ADIR010125	AFUN2_003035
OG0008677	ADIR008572	AFUN2_004421
OG0008678	ADIR007420	AFUN2_014155
OG0008679	ADIR007418	AFUN2_001635
OG0008680	ADIR010692	AFUN2_005499
OG0008682	ADIR000956	AFUN2_005257
OG0008683	ADIR005314	AFUN2_007655
OG0008684	ADIR006743	AFUN2_006372
OG0008685	ADIR003345	AFUN2_003096
OG0008686	ADIR002416	AFUN2_004681
OG0008687	ADIR002417	AFUN2_013005
OG0008688	ADIR009796	AFUN2_006658
OG0008689	ADIR009803	AFUN2_005972
OG0008690	ADIR009798	AFUN2_007669
OG0008691	ADIR001130	AFUN2_008116
OG0008692	ADIR001417	AFUN2_009519
OG0008693	ADIR000662	AFUN2_007712
OG0008694	ADIR002512	AFUN2_002896
OG0008695	ADIR004669	AFUN2_002130
OG0008696	ADIR004450	AFUN2_012705
OG0008697	ADIR000075	AFUN2_008761
OG0008698	ADIR000725	AFUN2_003956
OG0008699	ADIR009386	AFUN2_003075
OG0008700	ADIR000495	AFUN2_002528
OG0008701	ADIR009517	AFUN2_012344
OG0008702	ADIR002762	AFUN2_013193
OG0008703	ADIR010108	AFUN2_001943
OG0008704	ADIR008080	AFUN2_008963
OG0008705	ADIR010566	AFUN2_001271
OG0008706	ADIR008222	AFUN2_004725
OG0008707	ADIR007724	AFUN2_014162
OG0008708	ADIR007721	AFUN2_006339
OG0008709	ADIR004138	AFUN2_013265
OG0008710	ADIR004137	AFUN2_004496
OG0008712	ADIR005575	AFUN2_006499
OG0008714	ADIR001840	AFUN2_010025
OG0008715	ADIR003469	AFUN2_007738
OG0008717	ADIR003376	AFUN2_002874
OG0008718	ADIR015579	AFUN2_008512
OG0008719	ADIR015711	AFUN2_012197
OG0008722	ADIR002102	AFUN2_010232
OG0008723	ADIR001484	AFUN2_014749
OG0008724	ADIR007119	AFUN2_007319
OG0008725	ADIR009492	AFUN2_011986
OG0008726	ADIR009752	AFUN2_005933
OG0008727	ADIR010352	AFUN2_010294
OG0008729	ADIR010707	AFUN2_000441
OG0008730	ADIR010313	AFUN2_011851
OG0008731	ADIR001382	AFUN2_004828
OG0008732	ADIR002982	AFUN2_009696
OG0008733	ADIR008773	AFUN2_003807
OG0008734	ADIR006214	AFUN2_012096
OG0008735	ADIR006215	AFUN2_005407
OG0008736	ADIR006093	AFUN2_013194
OG0008737	ADIR006096	AFUN2_003509
OG0008738	ADIR009627	AFUN2_007516
OG0008739	ADIR001606	AFUN2_013275
