Orthogroup	AdirusWRAIR2	AstephensiUCISS2018
OG0008837	ADIR003375	ASTEI20_045028
OG0008838	ADIR007596	ASTEI20_031433
OG0008840	ADIR011372	ASTEI20_034973
OG0008841	ADIR016118	ASTEI20_032829
OG0008842	ADIR002172	ASTEI20_031302
OG0008843	ADIR001898	ASTEI20_045048
OG0008845	ADIR005360	ASTEI20_035428
OG0008846	ADIR006162	ASTEI20_035577
OG0008847	ADIR000994	ASTEI20_044733
OG0008848	ADIR003297	ASTEI20_034148
OG0008850	ADIR003176	ASTEI20_040016
OG0008851	ADIR011347	ASTEI20_039222
OG0008852	ADIR006798	ASTEI20_042031
OG0008853	ADIR010115	ASTEI20_039355
OG0008855	ADIR005513	ASTEI20_031354
OG0008856	ADIR015876	ASTEI20_033674
OG0008857	ADIR005476	ASTEI20_042156
OG0008858	ADIR001370	ASTEI20_039139
OG0008859	ADIR008669	ASTEI20_045754
OG0008860	ADIR008598	ASTEI20_042143
OG0008861	ADIR009155	ASTEI20_038478
OG0008862	ADIR004782	ASTEI20_031261
OG0008863	ADIR006317	ASTEI20_042298
OG0008864	ADIR007356	ASTEI20_040994
OG0008865	ADIR007041	ASTEI20_030801
OG0008866	ADIR008854	ASTEI20_036773
OG0008867	ADIR008420	ASTEI20_034515
OG0008868	ADIR011022	ASTEI20_045214
OG0008869	ADIR009271	ASTEI20_038285
OG0008871	ADIR009825	ASTEI20_040505
OG0008875	ADIR003099	ASTEI20_044654
OG0008876	ADIR001401	ASTEI20_036014
OG0008879	ADIR008697	ASTEI20_038583
OG0008880	ADIR015608	ASTEI20_031427
OG0008881	ADIR001265	ASTEI20_036608
OG0008882	ADIR002113	ASTEI20_033377
OG0008883	ADIR003343	ASTEI20_038196
OG0008885	ADIR002268	ASTEI20_031319
OG0008886	ADIR007738	ASTEI20_041771
OG0008888	ADIR008410	ASTEI20_043540
OG0008889	ADIR004728	ASTEI20_034520
OG0008890	ADIR015584	ASTEI20_045769
OG0008891	ADIR010958	ASTEI20_037640
OG0008892	ADIR009894	ASTEI20_036097
OG0008893	ADIR009104	ASTEI20_033221
OG0008894	ADIR000626	ASTEI20_037483
OG0008895	ADIR005192	ASTEI20_041304
OG0008896	ADIR002761	ASTEI20_035969
OG0008897	ADIR001937	ASTEI20_034421
OG0008900	ADIR015960	ASTEI20_044861
OG0008901	ADIR003132	ASTEI20_034027
OG0008902	ADIR001712	ASTEI20_034107
OG0008903	ADIR008568	ASTEI20_032463
OG0008905	ADIR009529	ASTEI20_039417
OG0008906	ADIR011351	ASTEI20_039583
OG0008907	ADIR006733	ASTEI20_033450
OG0008908	ADIR007920	ASTEI20_037140
OG0008909	ADIR004201	ASTEI20_033763
OG0008910	ADIR004202	ASTEI20_042094
OG0008911	ADIR007355	ASTEI20_034769
OG0008912	ADIR005252	ASTEI20_035009
OG0008913	ADIR000896	ASTEI20_045554
OG0008914	ADIR008145	ASTEI20_045579
OG0008915	ADIR002746	ASTEI20_038522
OG0008916	ADIR006301	ASTEI20_037684
OG0008917	ADIR000234	ASTEI20_039940
OG0008918	ADIR002905	ASTEI20_034622
OG0008919	ADIR009634	ASTEI20_035176
OG0008920	ADIR000618	ASTEI20_040591
OG0008921	ADIR004664	ASTEI20_042281
OG0008922	ADIR004864	ASTEI20_038962
OG0008923	ADIR004496	ASTEI20_044538
OG0008924	ADIR007991	ASTEI20_032220
OG0008925	ADIR004525	ASTEI20_041040
OG0008926	ADIR005251	ASTEI20_044500
OG0008929	ADIR001077	ASTEI20_041753
OG0008931	ADIR006453	ASTEI20_044891
OG0008932	ADIR006452	ASTEI20_035396
OG0008933	ADIR010390	ASTEI20_040391
OG0008934	ADIR010114	ASTEI20_045407
OG0008935	ADIR003752	ASTEI20_031597, ASTEI20_040826
OG0008936	ADIR003299	ASTEI20_036449
OG0008937	ADIR007347	ASTEI20_034845
OG0008938	ADIR008423	ASTEI20_034284
OG0008939	ADIR007751	ASTEI20_042157
OG0008940	ADIR005932	ASTEI20_037459
OG0008941	ADIR009026	ASTEI20_034524
OG0008942	ADIR015899	ASTEI20_045005
OG0008943	ADIR009265	ASTEI20_031899
OG0008944	ADIR004068	ASTEI20_043785
OG0008945	ADIR014702	ASTEI20_044378
OG0008946	ADIR007642	ASTEI20_042126
OG0008947	ADIR015910	ASTEI20_038743
OG0008948	ADIR000864	ASTEI20_040128
OG0008949	ADIR004217	ASTEI20_036149
OG0008950	ADIR002634	ASTEI20_035710
OG0008952	ADIR011396	ASTEI20_036548
OG0008953	ADIR005126	ASTEI20_040373
OG0008954	ADIR006596	ASTEI20_037701
OG0008956	ADIR000398	ASTEI20_044270
OG0008957	ADIR000689	ASTEI20_042503
OG0008958	ADIR016130	ASTEI20_044696
OG0008961	ADIR015852	ASTEI20_033924
OG0008963	ADIR001773	ASTEI20_042650
OG0008964	ADIR002911	ASTEI20_035831
OG0008965	ADIR003604	ASTEI20_035567
OG0008966	ADIR015693	ASTEI20_044439
OG0008967	ADIR004309	ASTEI20_038101
OG0008968	ADIR006338	ASTEI20_043407
OG0008969	ADIR004401	ASTEI20_032259
OG0008970	ADIR004402	ASTEI20_037090
OG0008971	ADIR004066	ASTEI20_040106
OG0008972	ADIR005788	ASTEI20_032931
OG0008973	ADIR005403	ASTEI20_040232
OG0008974	ADIR008005	ASTEI20_042833
OG0008975	ADIR003693	ASTEI20_043772
OG0008976	ADIR011666	ASTEI20_035690
OG0008977	ADIR007220	ASTEI20_039026
OG0008978	ADIR002385	ASTEI20_044265
OG0008979	ADIR014668	ASTEI20_038985
OG0008980	ADIR007379	ASTEI20_041619
OG0008982	ADIR001380	ASTEI20_038651
OG0008983	ADIR002976	ASTEI20_038194
OG0008984	ADIR005098	ASTEI20_034035
OG0008985	ADIR006234	ASTEI20_032140
OG0008986	ADIR015968	ASTEI20_032108
OG0008987	ADIR011295	ASTEI20_044990
OG0008988	ADIR000067	ASTEI20_041557
OG0008990	ADIR001016	ASTEI20_043489
OG0008991	ADIR003855	ASTEI20_033624
OG0008992	ADIR010235	ASTEI20_037271
OG0008993	ADIR005963	ASTEI20_036756
OG0008994	ADIR008899	ASTEI20_043450
OG0008996	ADIR010686	ASTEI20_037786
OG0008997	ADIR010226	ASTEI20_031931
OG0008998	ADIR002802	ASTEI20_031933
OG0008999	ADIR006137	ASTEI20_044069
OG0009000	ADIR008516	ASTEI20_039711
OG0009002	ADIR001907	ASTEI20_041780
OG0009003	ADIR005412	ASTEI20_038964
OG0009004	ADIR007932	ASTEI20_043511
OG0009006	ADIR001022	ASTEI20_038797
OG0009007	ADIR009361	ASTEI20_035315
OG0009008	ADIR004085	ASTEI20_034530
OG0009009	ADIR004593	ASTEI20_040862
OG0009010	ADIR000729	ASTEI20_036436
OG0009011	ADIR005541	ASTEI20_045187
OG0009012	ADIR007572	ASTEI20_042963
OG0009013	ADIR009892	ASTEI20_031282
OG0009014	ADIR004203	ASTEI20_037137
OG0009015	ADIR003090	ASTEI20_037394
OG0009016	ADIR010141	ASTEI20_034782
OG0009017	ADIR009698	ASTEI20_034404
OG0009018	ADIR010568	ASTEI20_031127
OG0009020	ADIR009333	ASTEI20_036894
OG0009021	ADIR009573	ASTEI20_034250
OG0009022	ADIR009703	ASTEI20_045314
OG0009023	ADIR005407	ASTEI20_043098
OG0009024	ADIR010159	ASTEI20_041272
OG0009025	ADIR007391	ASTEI20_041126
OG0009026	ADIR011620	ASTEI20_035116
OG0009027	ADIR001475	ASTEI20_034143
OG0009028	ADIR009017	ASTEI20_036603
OG0009029	ADIR015514	ASTEI20_039596
OG0009030	ADIR003528	ASTEI20_042085
OG0009031	ADIR003289	ASTEI20_034876
OG0009032	ADIR004373	ASTEI20_037601
OG0009033	ADIR011434	ASTEI20_040470
OG0009034	ADIR004436	ASTEI20_042278
OG0009035	ADIR015790	ASTEI20_032841
OG0009036	ADIR008170	ASTEI20_040450
OG0009037	ADIR002398	ASTEI20_043694
OG0009038	ADIR011181	ASTEI20_044019
OG0009039	ADIR005382	ASTEI20_042239
OG0009040	ADIR009611	ASTEI20_033102
OG0009041	ADIR005807	ASTEI20_041293
OG0009042	ADIR008587	ASTEI20_044753
OG0009043	ADIR014500	ASTEI20_045631
OG0009044	ADIR004031	ASTEI20_036272
OG0009045	ADIR004311	ASTEI20_042930
OG0009046	ADIR009471	ASTEI20_033583
OG0009047	ADIR000498	ASTEI20_033059
OG0009048	ADIR015881	ASTEI20_045437
OG0009049	ADIR005786	ASTEI20_037189
OG0009050	ADIR002565	ASTEI20_039756
OG0009051	ADIR003386	ASTEI20_043596
OG0009052	ADIR010619	ASTEI20_041784
OG0009053	ADIR006838	ASTEI20_038553
OG0009054	ADIR001009	ASTEI20_043485
OG0009055	ADIR003405	ASTEI20_037792
OG0009056	ADIR005490	ASTEI20_034023
OG0009057	ADIR004874	ASTEI20_042829
OG0009058	ADIR000823	ASTEI20_043027
OG0009059	ADIR008685	ASTEI20_037593
OG0009060	ADIR015830	ASTEI20_040075
OG0009061	ADIR001423	ASTEI20_038334
OG0009062	ADIR009463	ASTEI20_039560
OG0009063	ADIR002773	ASTEI20_043558
OG0009064	ADIR007668	ASTEI20_038204
OG0009065	ADIR001239	ASTEI20_044509
OG0009066	ADIR015598	ASTEI20_041436
OG0009068	ADIR000882	ASTEI20_045312
OG0009070	ADIR007930	ASTEI20_044634
OG0009072	ADIR002767	ASTEI20_036282
OG0009073	ADIR001402	ASTEI20_035044
OG0009074	ADIR001360	ASTEI20_031363
OG0009076	ADIR002183	ASTEI20_031928
OG0009077	ADIR009545	ASTEI20_036785
OG0009079	ADIR006011	ASTEI20_031494
OG0009080	ADIR010603	ASTEI20_043879
OG0009082	ADIR004524	ASTEI20_034827
OG0009083	ADIR005876	ASTEI20_046109
OG0009084	ADIR001096	ASTEI20_032869
OG0009086	ADIR008781	ASTEI20_040273
OG0009087	ADIR008180	ASTEI20_045368
OG0009089	ADIR008273	ASTEI20_031457
OG0009090	ADIR004491	ASTEI20_037268
OG0009091	ADIR004567	ASTEI20_041507
OG0009092	ADIR003216	ASTEI20_038650
OG0009093	ADIR015905	ASTEI20_035686
OG0009094	ADIR011595	ASTEI20_044915
OG0009095	ADIR006486	ASTEI20_038926
OG0009097	ADIR009071	ASTEI20_044878
OG0009098	ADIR003114	ASTEI20_040120
OG0009099	ADIR011723	ASTEI20_039152
OG0009100	ADIR011014	ASTEI20_041439
OG0009101	ADIR015890	ASTEI20_042965
OG0009102	ADIR000249	ASTEI20_038966
OG0009103	ADIR010609	ASTEI20_033742
OG0009104	ADIR005191	ASTEI20_033879
OG0009105	ADIR015874	ASTEI20_037040
OG0009106	ADIR005504	ASTEI20_042462
OG0009108	ADIR014198	ASTEI20_044967
OG0009109	ADIR002376	ASTEI20_043650
OG0009110	ADIR002551	ASTEI20_040325
OG0009111	ADIR009924	ASTEI20_033008
OG0009112	ADIR004035	ASTEI20_035856
OG0009113	ADIR002548	ASTEI20_045653
OG0009114	ADIR007653	ASTEI20_045047
OG0009115	ADIR010620	ASTEI20_043972
OG0009116	ADIR003675	ASTEI20_032326
OG0009119	ADIR004550	ASTEI20_042662
OG0009120	ADIR007827	ASTEI20_039847
OG0009121	ADIR008755	ASTEI20_037064
OG0009122	ADIR005707	ASTEI20_032644
OG0009123	ADIR011380	ASTEI20_037815
OG0009124	ADIR011149	ASTEI20_037649
OG0009125	ADIR004872	ASTEI20_040490
OG0009126	ADIR003642	ASTEI20_040567
OG0009127	ADIR003680	ASTEI20_032413
OG0009128	ADIR009916	ASTEI20_045873
OG0009129	ADIR005781	ASTEI20_035323
OG0009130	ADIR005100	ASTEI20_042713
OG0009131	ADIR005128	ASTEI20_036536
OG0009132	ADIR011430	ASTEI20_035535
OG0009134	ADIR003221	ASTEI20_038996
OG0009135	ADIR007705	ASTEI20_031961
OG0009136	ADIR001145	ASTEI20_044750
OG0009137	ADIR001227	ASTEI20_040532
OG0009138	ADIR001049	ASTEI20_041672
OG0009139	ADIR000911	ASTEI20_040469
OG0009140	ADIR014793	ASTEI20_039780
OG0009141	ADIR003447	ASTEI20_043334
OG0009142	ADIR007761	ASTEI20_034744
OG0009143	ADIR009231	ASTEI20_040874
OG0009144	ADIR007509	ASTEI20_037096
OG0009145	ADIR004596	ASTEI20_046003
OG0009146	ADIR015777	ASTEI20_045035
OG0009147	ADIR008914	ASTEI20_044828
OG0009148	ADIR010360	ASTEI20_040127
OG0009149	ADIR008317	ASTEI20_040892
OG0009150	ADIR001469	ASTEI20_031201
OG0009153	ADIR011072	ASTEI20_044132
OG0009154	ADIR003878	ASTEI20_036306
OG0009155	ADIR005705	ASTEI20_042815
OG0009156	ADIR001113	ASTEI20_031228
OG0009157	ADIR002205	ASTEI20_037147
OG0009158	ADIR004633	ASTEI20_031607
OG0009159	ADIR005024	ASTEI20_044746
OG0009160	ADIR002960	ASTEI20_040529
OG0009161	ADIR001936	ASTEI20_038844
OG0009162	ADIR009132	ASTEI20_044928
OG0009164	ADIR000233	ASTEI20_039061
OG0009165	ADIR001394	ASTEI20_035408
OG0009167	ADIR011519	ASTEI20_034536
OG0009168	ADIR004513	ASTEI20_045577
OG0009169	ADIR006685	ASTEI20_044729
OG0009170	ADIR004938	ASTEI20_031733
OG0009171	ADIR004818	ASTEI20_039564
OG0009172	ADIR005391	ASTEI20_040782
OG0009173	ADIR003530	ASTEI20_044174
OG0009174	ADIR007251	ASTEI20_042858
OG0009176	ADIR007636	ASTEI20_045671
OG0009177	ADIR010457	ASTEI20_040389
OG0009178	ADIR001695	ASTEI20_036754
OG0009179	ADIR006399	ASTEI20_031686
OG0009180	ADIR004300	ASTEI20_041162
OG0009182	ADIR007652	ASTEI20_044843
OG0009183	ADIR009185	ASTEI20_035784
OG0009184	ADIR003734	ASTEI20_034389
OG0009185	ADIR002806	ASTEI20_045956
OG0009186	ADIR010190	ASTEI20_032521
OG0009187	ADIR007647	ASTEI20_046021
OG0009188	ADIR009435	ASTEI20_043884
OG0009189	ADIR001831, ADIR001832	ASTEI20_034615
OG0009190	ADIR006095	ASTEI20_044636
OG0009191	ADIR004224	ASTEI20_039053
OG0009192	ADIR006410	ASTEI20_042396, ASTEI20_033896
OG0009193	ADIR003956	ASTEI20_035303
OG0009194	ADIR006047	ASTEI20_041009
OG0009196	ADIR010359	ASTEI20_031224
OG0009197	ADIR007637	ASTEI20_032433
OG0009198	ADIR006961	ASTEI20_041937
OG0009199	ADIR007114	ASTEI20_037945
OG0009200	ADIR002798	ASTEI20_038780
OG0009201	ADIR006850	ASTEI20_043077
OG0009202	ADIR008864	ASTEI20_036480
OG0009205	ADIR003463	ASTEI20_034029
OG0009206	ADIR004288	ASTEI20_033804
OG0009207	ADIR008703	ASTEI20_040640
OG0009208	ADIR008221	ASTEI20_034477
OG0009209	ADIR004272	ASTEI20_038304
OG0009211	ADIR000472	ASTEI20_032007
OG0009212	ADIR002064	ASTEI20_041801
OG0009213	ADIR002579	ASTEI20_044557
OG0009214	ADIR007812	ASTEI20_036140
OG0009215	ADIR008468	ASTEI20_035342
OG0009216	ADIR000632	ASTEI20_037297
OG0009217	ADIR001436	ASTEI20_033451
OG0009218	ADIR001779	ASTEI20_033036
OG0009222	ADIR001535	ASTEI20_038012
OG0009223	ADIR005450	ASTEI20_041150
OG0009224	ADIR009929	ASTEI20_045247
OG0009225	ADIR004926	ASTEI20_044545
OG0009227	ADIR010005	ASTEI20_044633
OG0009228	ADIR011180	ASTEI20_036673
OG0009229	ADIR001105	ASTEI20_032317
OG0009231	ADIR015727	ASTEI20_043547
OG0009233	ADIR006604	ASTEI20_040631
OG0009234	ADIR003414	ASTEI20_033044
OG0009235	ADIR008413	ASTEI20_037273
OG0009236	ADIR004433	ASTEI20_039094
OG0009238	ADIR000312	ASTEI20_040082
OG0009239	ADIR004097	ASTEI20_033260
OG0009240	ADIR005304	ASTEI20_039242
OG0009241	ADIR004017	ASTEI20_038900
OG0009242	ADIR003612	ASTEI20_038322
OG0009243	ADIR000977	ASTEI20_044996
OG0009244	ADIR009518	ASTEI20_040461
OG0009246	ADIR001993	ASTEI20_034074
OG0009247	ADIR009913	ASTEI20_030806
OG0009248	ADIR010591	ASTEI20_039717
OG0009249	ADIR006805	ASTEI20_044394
OG0009251	ADIR001981	ASTEI20_034167
OG0009252	ADIR002335	ASTEI20_035876
OG0009253	ADIR002938	ASTEI20_042690
OG0009254	ADIR003230	ASTEI20_042948
OG0009257	ADIR008342	ASTEI20_045601
OG0009258	ADIR001269	ASTEI20_032498
OG0009259	ADIR008283	ASTEI20_033931
OG0009260	ADIR009300	ASTEI20_035288, ASTEI20_035974
OG0009261	ADIR008284	ASTEI20_043099
OG0009262	ADIR004611	ASTEI20_032597
OG0009263	ADIR008642	ASTEI20_043058
OG0009264	ADIR004549	ASTEI20_037190
OG0009265	ADIR009066	ASTEI20_035640
OG0009267	ADIR001454	ASTEI20_043947
OG0009268	ADIR000821	ASTEI20_046111
OG0009269	ADIR001604	ASTEI20_042751
OG0009270	ADIR004959	ASTEI20_034405
OG0009271	ADIR008432	ASTEI20_032356
OG0009272	ADIR010475	ASTEI20_037822
OG0009273	ADIR003766	ASTEI20_043281
OG0009274	ADIR011720	ASTEI20_044679
OG0009275	ADIR008359	ASTEI20_036597
OG0009276	ADIR009356	ASTEI20_035524
OG0009278	ADIR002047	ASTEI20_043594
OG0009279	ADIR010361	ASTEI20_044180
OG0009281	ADIR000949	ASTEI20_037239
OG0009282	ADIR001128	ASTEI20_031089
OG0009283	ADIR004135	ASTEI20_044436
OG0009284	ADIR006943	ASTEI20_032998
OG0009285	ADIR015728	ASTEI20_033004
OG0009286	ADIR008234	ASTEI20_041182
OG0009287	ADIR003148	ASTEI20_031181
OG0009288	ADIR000995	ASTEI20_034267
OG0009289	ADIR010151	ASTEI20_043262
OG0009290	ADIR003310	ASTEI20_035455
OG0009291	ADIR003354	ASTEI20_038585
OG0009292	ADIR010402	ASTEI20_033190
OG0009293	ADIR003635	ASTEI20_039784
OG0009294	ADIR000596	ASTEI20_043974
OG0009295	ADIR001732	ASTEI20_036130
OG0009296	ADIR001495	ASTEI20_042634
OG0009297	ADIR007645	ASTEI20_034920
OG0009298	ADIR010799	ASTEI20_046178
OG0009300	ADIR005020	ASTEI20_033360
OG0009301	ADIR011404	ASTEI20_035461
OG0009302	ADIR008057	ASTEI20_040045
OG0009305	ADIR006135	ASTEI20_039630
OG0009306	ADIR002493	ASTEI20_034476
OG0009307	ADIR001859	ASTEI20_043583
OG0009308	ADIR004075	ASTEI20_044327
OG0009309	ADIR007226	ASTEI20_046065
OG0009311	ADIR003330	ASTEI20_041549
OG0009313	ADIR000897	ASTEI20_036612
OG0009314	ADIR003747	ASTEI20_045814, ASTEI20_039468
OG0009315	ADIR010222	ASTEI20_036732
OG0009316	ADIR008479	ASTEI20_037791
OG0009317	ADIR001564	ASTEI20_036071
OG0009319	ADIR008670	ASTEI20_039272
OG0009320	ADIR006551	ASTEI20_030837
OG0009323	ADIR007885	ASTEI20_045969
OG0009325	ADIR004474	ASTEI20_036976
OG0009326	ADIR007095	ASTEI20_043408
OG0009327	ADIR007049	ASTEI20_040306, ASTEI20_033050
OG0009328	ADIR008422	ASTEI20_037970
OG0009334	ADIR004636	ASTEI20_037373
OG0009336	ADIR010209	ASTEI20_034962
OG0009337	ADIR005202	ASTEI20_033627
OG0009342	ADIR002741	ASTEI20_034819, ASTEI20_036472
OG0009343	ADIR015493	ASTEI20_034113
OG0009353	ADIR000129	ASTEI20_046046
OG0009354	ADIR000474, ADIR001918	ASTEI20_045681, ASTEI20_036588
OG0009355	ADIR001336	ASTEI20_041513
OG0009356	ADIR002068	ASTEI20_043291
OG0009359	ADIR008083, ADIR016092	ASTEI20_035052
OG0009360	ADIR008786	ASTEI20_037328, ASTEI20_040873
OG0009361	ADIR008881	ASTEI20_036356
OG0009362	ADIR011702	ASTEI20_045206
OG0009363	ADIR014529	ASTEI20_035752
OG0009364	ADIR015618	ASTEI20_033608
OG0009387	ADIR002666	ASTEI20_038005
OG0009388	ADIR010611	ASTEI20_043739
OG0009392	ADIR005656	ASTEI20_037858
OG0009393	ADIR000089	ASTEI20_044239
OG0009400	ADIR010181	ASTEI20_036634
OG0009405	ADIR002151	ASTEI20_044475
OG0009406	ADIR002147	ASTEI20_044166
OG0009408	ADIR007306	ASTEI20_035689
OG0009409	ADIR000947	ASTEI20_040990
OG0009412	ADIR014498	ASTEI20_035144
OG0009414	ADIR014495	ASTEI20_039984
OG0009415	ADIR015880	ASTEI20_035328
OG0009418	ADIR016132	ASTEI20_035492
OG0009421	ADIR002999	ASTEI20_041327
OG0009423	ADIR002998	ASTEI20_042808
OG0009429	ADIR009451	ASTEI20_038355
OG0009431	ADIR007244	ASTEI20_041309
OG0009435	ADIR007148	ASTEI20_035637
OG0009436	ADIR007157	ASTEI20_041930
OG0009438	ADIR010625	ASTEI20_034592
OG0009440	ADIR000759	ASTEI20_037000
OG0009441	ADIR000753	ASTEI20_043029
OG0009444	ADIR003860	ASTEI20_038722
OG0009445	ADIR003883	ASTEI20_034098
OG0009447	ADIR008649	ASTEI20_043586
OG0009448	ADIR011150	ASTEI20_032076
OG0009456	ADIR003505	ASTEI20_040330
OG0009459	ADIR005271	ASTEI20_046066
OG0009461	ADIR006318	ASTEI20_042627
OG0009463	ADIR010467	ASTEI20_042823
OG0009467	ADIR005465	ASTEI20_035151
OG0009472	ADIR016137	ASTEI20_036021
OG0009474	ADIR011336	ASTEI20_043059
OG0009476	ADIR004870	ASTEI20_039627
OG0009480	ADIR003164	ASTEI20_041210
OG0009481	ADIR011618	ASTEI20_045516
OG0009485	ADIR004487	ASTEI20_039771
OG0009487	ADIR001244	ASTEI20_039917
OG0009488	ADIR010646	ASTEI20_035662
OG0009490	ADIR010818	ASTEI20_045790
OG0009496	ADIR003962	ASTEI20_035798
OG0009499	ADIR014721	ASTEI20_038173
OG0009500	ADIR010994	ASTEI20_043343
OG0009501	ADIR003224	ASTEI20_034225
OG0009504	ADIR014791	ASTEI20_036651
OG0009507	ADIR008510	ASTEI20_031852
OG0009511	ADIR015982	ASTEI20_032089
OG0009512	ADIR006488	ASTEI20_042209
OG0009516	ADIR003280	ASTEI20_033061
OG0009517	ADIR010364	ASTEI20_042978
OG0009519	ADIR006926	ASTEI20_035060
OG0009520	ADIR004281	ASTEI20_042686
OG0009521	ADIR001677	ASTEI20_045807
OG0009522	ADIR004514	ASTEI20_044709
OG0009523	ADIR004515	ASTEI20_033657
OG0009524	ADIR014509	ASTEI20_039475
OG0009525	ADIR006124	ASTEI20_033346
OG0009526	ADIR002988	ASTEI20_040515
OG0009528	ADIR007777	ASTEI20_034079
OG0009533	ADIR011547	ASTEI20_034736
OG0009535	ADIR010021	ASTEI20_038496
OG0009539	ADIR015864	ASTEI20_039836
OG0009540	ADIR003523	ASTEI20_034093
OG0009541	ADIR011256	ASTEI20_031461
OG0009542	ADIR000296	ASTEI20_045674
OG0009544	ADIR015782	ASTEI20_035174
OG0009546	ADIR002808	ASTEI20_034124
OG0009550	ADIR010093	ASTEI20_040888
OG0009551	ADIR009819	ASTEI20_045947
OG0009553	ADIR009808	ASTEI20_041144
OG0009555	ADIR002010	ASTEI20_039003
OG0009557	ADIR016064	ASTEI20_042184
OG0009565	ADIR005913	ASTEI20_031211
OG0009567	ADIR001679	ASTEI20_034174
OG0009568	ADIR002780	ASTEI20_038153
OG0009569	ADIR000929	ASTEI20_043298
OG0009571	ADIR007162	ASTEI20_032237
OG0009572	ADIR004055	ASTEI20_033942
OG0009575	ADIR010322	ASTEI20_043982
OG0009576	ADIR010323	ASTEI20_031377
OG0009577	ADIR006483	ASTEI20_037441
OG0009579	ADIR005801	ASTEI20_045024
OG0009581	ADIR006191	ASTEI20_034131
OG0009586	ADIR005859	ASTEI20_032976
OG0009588	ADIR010929	ASTEI20_044697
OG0009589	ADIR006482	ASTEI20_041075
OG0009593	ADIR009520	ASTEI20_032590
OG0009594	ADIR004904	ASTEI20_033552
OG0009595	ADIR004908	ASTEI20_038249
OG0009596	ADIR002902	ASTEI20_045699
OG0009597	ADIR010042	ASTEI20_037194
OG0009600	ADIR009341	ASTEI20_044356
OG0009601	ADIR002026	ASTEI20_041080
OG0009602	ADIR001238	ASTEI20_034243
OG0009603	ADIR003404	ASTEI20_033637
OG0009604	ADIR005918	ASTEI20_043749
OG0009606	ADIR002862	ASTEI20_038248
OG0009607	ADIR003251	ASTEI20_032919
OG0009608	ADIR000819	ASTEI20_042903
OG0009612	ADIR008788	ASTEI20_031714
OG0009613	ADIR006676	ASTEI20_030818
OG0009618	ADIR007788	ASTEI20_032320
OG0009619	ADIR005031	ASTEI20_036299
OG0009621	ADIR003204	ASTEI20_032652
OG0009624	ADIR014348	ASTEI20_033424
OG0009626	ADIR004304	ASTEI20_035553
OG0009627	ADIR014368	ASTEI20_037958
OG0009628	ADIR002121	ASTEI20_045983
OG0009631	ADIR001503	ASTEI20_035852
OG0009632	ADIR003514	ASTEI20_036112
OG0009633	ADIR016202	ASTEI20_036162
OG0009637	ADIR006328	ASTEI20_038969
OG0009638	ADIR001456	ASTEI20_032833
OG0009639	ADIR000053	ASTEI20_039306
OG0009645	ADIR009882	ASTEI20_046108
OG0009646	ADIR009459	ASTEI20_045821
OG0009647	ADIR009458	ASTEI20_034425
OG0009648	ADIR009144	ASTEI20_034685
OG0009649	ADIR001357	ASTEI20_034965
OG0009650	ADIR011716	ASTEI20_045041
OG0009651	ADIR003143	ASTEI20_036078
OG0009652	ADIR011079	ASTEI20_041807
OG0009654	ADIR004294	ASTEI20_037109
OG0009656	ADIR002397	ASTEI20_039186
OG0009660	ADIR006918	ASTEI20_038256
OG0009661	ADIR007855	ASTEI20_039508
OG0009662	ADIR015933	ASTEI20_041550
OG0009663	ADIR000715	ASTEI20_035219
OG0009665	ADIR015817	ASTEI20_043321
OG0009666	ADIR011273	ASTEI20_032178
OG0009668	ADIR004045	ASTEI20_038955
OG0009673	ADIR009030	ASTEI20_045449
OG0009674	ADIR009038	ASTEI20_031582
OG0009676	ADIR015944	ASTEI20_036753
OG0009678	ADIR003971	ASTEI20_042253
OG0009679	ADIR003972	ASTEI20_033983
OG0009680	ADIR015553	ASTEI20_039545
OG0009681	ADIR011639	ASTEI20_036406
OG0009684	ADIR002599	ASTEI20_032439
OG0009685	ADIR001708	ASTEI20_036747
OG0009689	ADIR014259	ASTEI20_039737
OG0009691	ADIR000954	ASTEI20_033790
OG0009692	ADIR009920	ASTEI20_039002
OG0009694	ADIR015779	ASTEI20_033626
OG0009695	ADIR015780	ASTEI20_031121
OG0009697	ADIR016131	ASTEI20_043722
OG0009698	ADIR000136	ASTEI20_036649
OG0009699	ADIR004621	ASTEI20_031763
OG0009700	ADIR006814	ASTEI20_034040
OG0009702	ADIR008630	ASTEI20_038922
OG0009704	ADIR000255	ASTEI20_039153
OG0009705	ADIR015710	ASTEI20_040257
OG0009706	ADIR005701	ASTEI20_033196
OG0009707	ADIR010314	ASTEI20_043090
OG0009708	ADIR011692	ASTEI20_045291
OG0009709	ADIR004072	ASTEI20_034430
OG0009711	ADIR001945	ASTEI20_044247
OG0009712	ADIR008385	ASTEI20_039140
OG0009713	ADIR008384	ASTEI20_034539
OG0009714	ADIR003335	ASTEI20_038759
OG0009716	ADIR015500	ASTEI20_041017
OG0009717	ADIR005863	ASTEI20_043917
OG0009719	ADIR004639	ASTEI20_044007
OG0009721	ADIR002393	ASTEI20_038208
OG0009722	ADIR002768	ASTEI20_030932
OG0009725	ADIR015948	ASTEI20_042032
OG0009729	ADIR004799	ASTEI20_032685
OG0009730	ADIR008097	ASTEI20_043300
OG0009733	ADIR015953	ASTEI20_044097
OG0009734	ADIR009852	ASTEI20_034204
OG0009735	ADIR001017	ASTEI20_040518
