Orthogroup	AdirusWRAIR2	CquinquefasciatusJHB2020
OG0007512	ADIR015507	CQUJHB009849
OG0007513	ADIR007025	CQUJHB004936
OG0007514	ADIR008711	CQUJHB014599
OG0007515	ADIR002915	CQUJHB014227
OG0007516	ADIR007305	CQUJHB003079
OG0007517	ADIR003015	CQUJHB005594
OG0007518	ADIR000327	CQUJHB004590
OG0007519	ADIR011215	CQUJHB018194
OG0007520	ADIR009195	CQUJHB003071
OG0007521	ADIR001366	CQUJHB000880
OG0007522	ADIR008795	CQUJHB006274
OG0007523	ADIR001066	CQUJHB012392
OG0007524	ADIR009245	CQUJHB016010
OG0007525	ADIR003713	CQUJHB003877
OG0007527	ADIR011698	CQUJHB003876
OG0007528	ADIR008687	CQUJHB003354
OG0007530	ADIR007587	CQUJHB018297
OG0007531	ADIR008401	CQUJHB014870
OG0007532	ADIR002939	CQUJHB002685
OG0007533	ADIR001481	CQUJHB016591
OG0007534	ADIR002981	CQUJHB014756
OG0007536	ADIR007886	CQUJHB006043
OG0007537	ADIR003621	CQUJHB006901
OG0007538	ADIR006006	CQUJHB004350
OG0007539	ADIR001492	CQUJHB003575
OG0007540	ADIR008402	CQUJHB003776
OG0007541	ADIR011016	CQUJHB007107
OG0007542	ADIR015523	CQUJHB007512
OG0007543	ADIR016164	CQUJHB001834
OG0007544	ADIR006508	CQUJHB018073
OG0007545	ADIR009124	CQUJHB013864
OG0007546	ADIR000004	CQUJHB009743
OG0007547	ADIR009672	CQUJHB013803
OG0007548	ADIR005216	CQUJHB014557
OG0007549	ADIR001896	CQUJHB017873
OG0007550	ADIR011361	CQUJHB003170
OG0007551	ADIR006262	CQUJHB002515
OG0007552	ADIR002577	CQUJHB009560
OG0007553	ADIR003482	CQUJHB005369
OG0007554	ADIR004813	CQUJHB001659
OG0007555	ADIR011453	CQUJHB007717
OG0007556	ADIR011081	CQUJHB008983
OG0007557	ADIR009677	CQUJHB001969
OG0007558	ADIR011204	CQUJHB012114
OG0007559	ADIR005256	CQUJHB013646
OG0007560	ADIR005725	CQUJHB014086
OG0007561	ADIR007707	CQUJHB001673
OG0007562	ADIR002235	CQUJHB012604
OG0007563	ADIR005042	CQUJHB005000
OG0007564	ADIR009085	CQUJHB000552
OG0007565	ADIR009224	CQUJHB007837
OG0007566	ADIR001385	CQUJHB017005
OG0007567	ADIR011275	CQUJHB000697
OG0007568	ADIR009805	CQUJHB000907
OG0007569	ADIR005962	CQUJHB007763
OG0007570	ADIR008722	CQUJHB016924
OG0007571	ADIR002787	CQUJHB017119
OG0007572	ADIR009953	CQUJHB013393
OG0007573	ADIR005861	CQUJHB014122
OG0007574	ADIR015684	CQUJHB001048
OG0007575	ADIR006510	CQUJHB000821
OG0007576	ADIR016157	CQUJHB010660
OG0007577	ADIR000127	CQUJHB006566
OG0007578	ADIR005551	CQUJHB010603
OG0007579	ADIR008412	CQUJHB017043
OG0007580	ADIR004015	CQUJHB003698
OG0007581	ADIR007067	CQUJHB001176
OG0007583	ADIR000529	CQUJHB014822
OG0007584	ADIR002745	CQUJHB000505
OG0007585	ADIR010384	CQUJHB013676
OG0007586	ADIR010564	CQUJHB005407
OG0007587	ADIR003729	CQUJHB018211
OG0007588	ADIR000842	CQUJHB017803
OG0007589	ADIR001078	CQUJHB018362
OG0007590	ADIR001739	CQUJHB012049
OG0007591	ADIR009072	CQUJHB013831
OG0007592	ADIR005255	CQUJHB003120
OG0007593	ADIR006704	CQUJHB016716
OG0007594	ADIR008347	CQUJHB015340
OG0007595	ADIR005114	CQUJHB006670
OG0007596	ADIR003998	CQUJHB012206
OG0007597	ADIR008508	CQUJHB003584
OG0007598	ADIR000763	CQUJHB001828
OG0007599	ADIR002606	CQUJHB015684
OG0007600	ADIR006863	CQUJHB001816
OG0007601	ADIR007501	CQUJHB005888
OG0007602	ADIR003542	CQUJHB013608
OG0007603	ADIR007969	CQUJHB007476
OG0007604	ADIR000017	CQUJHB010777
OG0007605	ADIR001733	CQUJHB008934
OG0007606	ADIR006548	CQUJHB002585
OG0007607	ADIR016153	CQUJHB013457
OG0007608	ADIR009297	CQUJHB007128
OG0007610	ADIR001277	CQUJHB017401
OG0007611	ADIR001046	CQUJHB011800
OG0007613	ADIR003870	CQUJHB003133
OG0007614	ADIR002379	CQUJHB017519
OG0007615	ADIR008411	CQUJHB005044
OG0007616	ADIR004144	CQUJHB002100
OG0007617	ADIR001403	CQUJHB009847
OG0007618	ADIR003301	CQUJHB003316
OG0007619	ADIR001587	CQUJHB017742
OG0007620	ADIR015671	CQUJHB005261
OG0007621	ADIR006859	CQUJHB015138
OG0007622	ADIR007703	CQUJHB001871
OG0007623	ADIR011019	CQUJHB005259
OG0007624	ADIR007176	CQUJHB002039
OG0007625	ADIR011659	CQUJHB012225
OG0007626	ADIR015776	CQUJHB016824
OG0007627	ADIR008827	CQUJHB002294
OG0007628	ADIR000536	CQUJHB003608
OG0007629	ADIR000940	CQUJHB001288
OG0007630	ADIR006140	CQUJHB009488
OG0007631	ADIR000807	CQUJHB002853
OG0007632	ADIR010597	CQUJHB011793
OG0007633	ADIR007461	CQUJHB007365
OG0007634	ADIR008726	CQUJHB013091
OG0007635	ADIR003836	CQUJHB005872
OG0007636	ADIR003393	CQUJHB009640
OG0007637	ADIR009559	CQUJHB002101
OG0007638	ADIR003791	CQUJHB003999
OG0007639	ADIR004131	CQUJHB000778
OG0007640	ADIR009923	CQUJHB002483
OG0007641	ADIR011428	CQUJHB014606
OG0007642	ADIR004241	CQUJHB005707
OG0007643	ADIR001438	CQUJHB010577
OG0007644	ADIR008035	CQUJHB013704
OG0007645	ADIR004424	CQUJHB012869
OG0007646	ADIR003784	CQUJHB007868
OG0007647	ADIR003171	CQUJHB011021
OG0007648	ADIR000948	CQUJHB002258
OG0007649	ADIR004617	CQUJHB007835
OG0007650	ADIR003137	CQUJHB004046
OG0007651	ADIR005166	CQUJHB012670
OG0007652	ADIR003583	CQUJHB010041
OG0007653	ADIR000115	CQUJHB006865
OG0007654	ADIR005958	CQUJHB010639
OG0007655	ADIR006502	CQUJHB002204
OG0007656	ADIR010521	CQUJHB010382
OG0007657	ADIR008119	CQUJHB010642
OG0007658	ADIR007830	CQUJHB012805
OG0007659	ADIR003178	CQUJHB007788
OG0007660	ADIR006398	CQUJHB015083
OG0007661	ADIR007401	CQUJHB018191
OG0007662	ADIR004650, ADIR003967	CQUJHB006109
OG0007663	ADIR006451	CQUJHB008519
OG0007664	ADIR005331	CQUJHB001420
OG0007665	ADIR004560	CQUJHB010805
OG0007666	ADIR006034	CQUJHB015016
OG0007667	ADIR005543	CQUJHB003412
OG0007668	ADIR006946	CQUJHB011155
OG0007669	ADIR001445	CQUJHB011950
OG0007670	ADIR005367	CQUJHB016699
OG0007671	ADIR005472	CQUJHB011242
OG0007672	ADIR005539	CQUJHB002503
OG0007674	ADIR003941	CQUJHB013652
OG0007675	ADIR004879	CQUJHB007388
OG0007676	ADIR008583	CQUJHB001764
OG0007677	ADIR003825	CQUJHB017142
OG0007678	ADIR003760	CQUJHB002405
OG0007679	ADIR009490	CQUJHB001033
OG0007680	ADIR001197	CQUJHB005605
OG0007681	ADIR001076	CQUJHB016576
OG0007682	ADIR001126	CQUJHB003232
OG0007683	ADIR011516	CQUJHB015507
OG0007684	ADIR002032	CQUJHB001836
OG0007685	ADIR001472	CQUJHB015238
OG0007686	ADIR004954	CQUJHB015575
OG0007687	ADIR006695	CQUJHB010304
OG0007688	ADIR008199	CQUJHB009324
OG0007689	ADIR010334	CQUJHB003663
OG0007690	ADIR007785	CQUJHB012466
OG0007691	ADIR001416	CQUJHB016869
OG0007692	ADIR004646	CQUJHB016013
OG0007693	ADIR004768	CQUJHB008658, CQUJHB004978
OG0007694	ADIR011241	CQUJHB006230
OG0007695	ADIR005992	CQUJHB003623
OG0007696	ADIR000029	CQUJHB007136
OG0007697	ADIR000967	CQUJHB015289
OG0007698	ADIR000617	CQUJHB017307
OG0007699	ADIR005430	CQUJHB005570
OG0007700	ADIR000526	CQUJHB008563
OG0007701	ADIR004597	CQUJHB017440
OG0007702	ADIR000108	CQUJHB008252
OG0007703	ADIR008223	CQUJHB017053
OG0007704	ADIR007374	CQUJHB006588
OG0007705	ADIR000172	CQUJHB012635
OG0007706	ADIR003312	CQUJHB004204
OG0007707	ADIR010017	CQUJHB015624
OG0007708	ADIR002141	CQUJHB002353
OG0007709	ADIR007423	CQUJHB017209
OG0007710	ADIR004501	CQUJHB000582
OG0007711	ADIR006853	CQUJHB001367
OG0007712	ADIR007013	CQUJHB017872
OG0007713	ADIR000356	CQUJHB018081
OG0007714	ADIR009001	CQUJHB000901
OG0007715	ADIR015682	CQUJHB017349
OG0007716	ADIR000152	CQUJHB000041
OG0007717	ADIR011501	CQUJHB000551
OG0007718	ADIR009196	CQUJHB017111
OG0007719	ADIR003565	CQUJHB005730
OG0007720	ADIR004230	CQUJHB013125
OG0007721	ADIR008036	CQUJHB007790
OG0007722	ADIR009421	CQUJHB016709
OG0007723	ADIR016149	CQUJHB015629
OG0007724	ADIR002350	CQUJHB016298
OG0007725	ADIR006069	CQUJHB013312
OG0007726	ADIR001256	CQUJHB017821
OG0007727	ADIR005307	CQUJHB011301
OG0007728	ADIR000691	CQUJHB008745
OG0007729	ADIR006532	CQUJHB013785
OG0007730	ADIR002943	CQUJHB004567
OG0007731	ADIR000612	CQUJHB008029
OG0007732	ADIR011006	CQUJHB011356
OG0007733	ADIR008667	CQUJHB001888
OG0007734	ADIR003682	CQUJHB017953
OG0007735	ADIR004096	CQUJHB008139
OG0007736	ADIR010528	CQUJHB018181
OG0007737	ADIR009635	CQUJHB017471
OG0007738	ADIR009547	CQUJHB010958
OG0007739	ADIR000412	CQUJHB012258
OG0007740	ADIR005557	CQUJHB009469
OG0007741	ADIR010383	CQUJHB009701
OG0007742	ADIR001018	CQUJHB010440
OG0007743	ADIR001165	CQUJHB010746
OG0007744	ADIR005729	CQUJHB006706
OG0007745	ADIR005717	CQUJHB009352
OG0007746	ADIR008494	CQUJHB010399
OG0007747	ADIR007553	CQUJHB018413
OG0007748	ADIR007289	CQUJHB006365
OG0007749	ADIR010463	CQUJHB002794
OG0007750	ADIR006413	CQUJHB017452
OG0007751	ADIR010102	CQUJHB000377
OG0007752	ADIR016054	CQUJHB014778
OG0007753	ADIR005199	CQUJHB010591
OG0007754	ADIR010852	CQUJHB004323
OG0007755	ADIR008810	CQUJHB017271
OG0007756	ADIR000146	CQUJHB000774
OG0007757	ADIR001040	CQUJHB008051
OG0007758	ADIR010553	CQUJHB009706
OG0007760	ADIR007065	CQUJHB014433
OG0007761	ADIR006985	CQUJHB016944
OG0007762	ADIR008461	CQUJHB004729
OG0007763	ADIR007188	CQUJHB002099
OG0007764	ADIR008897	CQUJHB007298
OG0007765	ADIR009519	CQUJHB010059
OG0007767	ADIR003553	CQUJHB000332
OG0007768	ADIR006309	CQUJHB003883
OG0007769	ADIR002273	CQUJHB013813, CQUJHB000046
OG0007770	ADIR002446	CQUJHB017476
OG0007771	ADIR004647	CQUJHB017173
OG0007772	ADIR001212	CQUJHB016931
OG0007773	ADIR001405	CQUJHB017253
OG0007774	ADIR008264	CQUJHB017238
OG0007775	ADIR011570	CQUJHB016179, CQUJHB015691
OG0007776	ADIR006699, ADIR006700, ADIR006701	CQUJHB014642
OG0007778	ADIR008940	CQUJHB006414
OG0007781	ADIR010638	CQUJHB017837, CQUJHB012567
OG0007784	ADIR001229	CQUJHB015863
OG0007785	ADIR005482	CQUJHB010847
OG0007787	ADIR009188	CQUJHB017693
OG0007788	ADIR014516	CQUJHB000537
OG0007796	ADIR010681	CQUJHB011455, CQUJHB001808, CQUJHB012564
OG0007802	ADIR001955	CQUJHB016607
OG0007806	ADIR003262, ADIR003263	CQUJHB006411
OG0007810	ADIR008984, ADIR005334	CQUJHB020312
OG0007812	ADIR007669	CQUJHB011531, CQUJHB008940, CQUJHB001757
OG0007838	ADIR002644	CQUJHB009594
OG0007839	ADIR002649	CQUJHB007196
OG0007840	ADIR009915	CQUJHB015780
OG0007841	ADIR010652	CQUJHB020272
OG0007842	ADIR006710	CQUJHB008105
OG0007844	ADIR010634	CQUJHB011624
OG0007845	ADIR008824	CQUJHB012200
OG0007847	ADIR008821	CQUJHB012838
OG0007851	ADIR000203	CQUJHB015811
OG0007852	ADIR005655	CQUJHB001812
OG0007853	ADIR009128	CQUJHB003106
OG0007854	ADIR000204	CQUJHB012976
OG0007858	ADIR011531	CQUJHB018187
OG0007859	ADIR006915	CQUJHB016378
OG0007860	ADIR009754	CQUJHB015858
OG0007861	ADIR001735	CQUJHB016775
OG0007863	ADIR009753	CQUJHB011258
OG0007864	ADIR006907	CQUJHB011060
OG0007865	ADIR009750	CQUJHB016684
OG0007866	ADIR000049	CQUJHB013437
OG0007867	ADIR011032	CQUJHB017738
OG0007868	ADIR007556	CQUJHB002300
OG0007869	ADIR006310	CQUJHB001116
OG0007870	ADIR011035	CQUJHB014837
OG0007871	ADIR010261	CQUJHB002939
OG0007872	ADIR006303	CQUJHB005549
OG0007873	ADIR006308	CQUJHB011890
OG0007874	ADIR002033	CQUJHB017023
OG0007875	ADIR002029	CQUJHB002236
OG0007876	ADIR003188	CQUJHB013691
OG0007877	ADIR002031	CQUJHB003384
OG0007878	ADIR006458	CQUJHB004431
OG0007880	ADIR010135	CQUJHB015499
OG0007881	ADIR010142	CQUJHB004580
OG0007883	ADIR002822	CQUJHB007778
OG0007884	ADIR000291	CQUJHB004090
OG0007885	ADIR002821	CQUJHB015762
OG0007886	ADIR009466	CQUJHB018420
OG0007887	ADIR005752	CQUJHB014425
OG0007890	ADIR003419	CQUJHB013295
OG0007891	ADIR000553	CQUJHB010364
OG0007892	ADIR000565	CQUJHB002984
OG0007893	ADIR000568	CQUJHB002679
OG0007894	ADIR005915	CQUJHB017124
OG0007895	ADIR005892	CQUJHB017191
OG0007897	ADIR008171	CQUJHB000920
OG0007898	ADIR008172	CQUJHB002810
OG0007899	ADIR000373	CQUJHB002270
OG0007900	ADIR011631	CQUJHB007475
OG0007902	ADIR003368	CQUJHB007210
OG0007903	ADIR011571	CQUJHB005882
OG0007904	ADIR005637	CQUJHB012189
OG0007905	ADIR011572	CQUJHB007525
OG0007907	ADIR011576	CQUJHB002540
OG0007911	ADIR005550	CQUJHB012730
OG0007912	ADIR007817	CQUJHB005168
OG0007913	ADIR003244	CQUJHB004246
OG0007917	ADIR010178	CQUJHB012412
OG0007920	ADIR015741	CQUJHB011052
OG0007921	ADIR009541	CQUJHB003655
OG0007922	ADIR009535	CQUJHB017530
OG0007923	ADIR002752	CQUJHB010809
OG0007927	ADIR006831	CQUJHB013819
OG0007928	ADIR006829	CQUJHB017105
OG0007929	ADIR006272	CQUJHB004630
OG0007931	ADIR006316	CQUJHB008367
OG0007932	ADIR016066	CQUJHB002193
OG0007933	ADIR004985	CQUJHB017739
OG0007934	ADIR004992	CQUJHB002051
OG0007935	ADIR001037	CQUJHB010672
OG0007936	ADIR004988	CQUJHB007425
OG0007937	ADIR016003	CQUJHB003462
OG0007938	ADIR003786	CQUJHB012800
OG0007939	ADIR009952	CQUJHB014267
OG0007940	ADIR008175	CQUJHB016331
OG0007941	ADIR009942	CQUJHB005315
OG0007942	ADIR015962	CQUJHB000754
OG0007943	ADIR008191	CQUJHB009373
OG0007944	ADIR008607	CQUJHB017600
OG0007945	ADIR003768	CQUJHB005989
OG0007946	ADIR008248	CQUJHB004458
OG0007947	ADIR008244	CQUJHB015422
OG0007948	ADIR008863	CQUJHB011678
OG0007949	ADIR007194	CQUJHB005908
OG0007950	ADIR007274	CQUJHB018281
OG0007951	ADIR007190	CQUJHB006859
OG0007953	ADIR007996	CQUJHB015751
OG0007954	ADIR004010	CQUJHB000888
OG0007956	ADIR003937	CQUJHB000809
OG0007957	ADIR000174	CQUJHB014350
OG0007958	ADIR000176	CQUJHB000657
OG0007959	ADIR007154	CQUJHB000254
OG0007960	ADIR007105	CQUJHB004144
OG0007961	ADIR014615	CQUJHB000042
OG0007962	ADIR014382	CQUJHB003926
OG0007964	ADIR005784	CQUJHB009453
OG0007965	ADIR001794	CQUJHB013089
OG0007967	ADIR004943	CQUJHB010781
OG0007968	ADIR000750	CQUJHB014260
OG0007969	ADIR004941	CQUJHB005569
OG0007971	ADIR011167	CQUJHB002579
OG0007972	ADIR000574	CQUJHB013075
OG0007973	ADIR007888	CQUJHB010741
OG0007974	ADIR008644	CQUJHB001638
OG0007976	ADIR007889	CQUJHB007794
OG0007977	ADIR011151	CQUJHB010368
OG0007979	ADIR004690	CQUJHB014341
OG0007980	ADIR011010	CQUJHB017819
OG0007981	ADIR004197	CQUJHB004606
OG0007982	ADIR014349	CQUJHB000289
OG0007984	ADIR005035	CQUJHB015565
OG0007985	ADIR006245	CQUJHB009159
OG0007986	ADIR000305	CQUJHB011175
OG0007987	ADIR003724	CQUJHB014986
OG0007988	ADIR007953	CQUJHB008684
OG0007989	ADIR000306	CQUJHB014411
OG0007990	ADIR004219	CQUJHB000708
OG0007992	ADIR011053	CQUJHB013107
OG0007993	ADIR011225	CQUJHB000009
OG0007994	ADIR006274	CQUJHB006610
OG0007995	ADIR011059	CQUJHB018008
OG0007996	ADIR011218	CQUJHB005646
OG0007997	ADIR006892	CQUJHB002905
OG0007998	ADIR010585	CQUJHB002755
OG0007999	ADIR003510	CQUJHB009049
OG0008000	ADIR003507	CQUJHB004702
OG0008001	ADIR006558	CQUJHB017041
OG0008002	ADIR003503	CQUJHB010619
OG0008003	ADIR010584	CQUJHB002613
OG0008004	ADIR003497	CQUJHB000058
OG0008006	ADIR003925	CQUJHB001028
OG0008007	ADIR004608	CQUJHB010467
OG0008008	ADIR004129	CQUJHB016969
OG0008009	ADIR011457	CQUJHB012559
OG0008010	ADIR011437	CQUJHB002826
OG0008011	ADIR015572	CQUJHB014925
OG0008012	ADIR004210	CQUJHB014493
OG0008013	ADIR011439	CQUJHB011025
OG0008014	ADIR011441	CQUJHB011336
OG0008015	ADIR007680	CQUJHB016328
OG0008016	ADIR002086	CQUJHB014625
OG0008017	ADIR007674	CQUJHB009161
OG0008018	ADIR005273	CQUJHB017176
OG0008020	ADIR002323	CQUJHB013051
OG0008021	ADIR002322	CQUJHB013757
OG0008022	ADIR000968	CQUJHB007267
OG0008023	ADIR000964	CQUJHB010025
OG0008026	ADIR005014	CQUJHB012528
OG0008027	ADIR005015	CQUJHB003591
OG0008028	ADIR008441	CQUJHB015044
OG0008030	ADIR006672	CQUJHB002787
OG0008033	ADIR010459	CQUJHB017616
OG0008034	ADIR006639	CQUJHB011240
OG0008035	ADIR004432	CQUJHB014263
OG0008036	ADIR010478	CQUJHB015735
OG0008037	ADIR005682	CQUJHB017071
OG0008038	ADIR016127	CQUJHB016731
OG0008039	ADIR000481	CQUJHB005254
OG0008041	ADIR004925	CQUJHB017484
OG0008043	ADIR004918	CQUJHB005163
OG0008044	ADIR004887	CQUJHB018423
OG0008045	ADIR004890	CQUJHB017681
OG0008046	ADIR005537	CQUJHB014012
OG0008047	ADIR007057	CQUJHB010757
OG0008048	ADIR008949	CQUJHB016666
OG0008049	ADIR014049	CQUJHB000746
OG0008054	ADIR005466	CQUJHB000515
OG0008056	ADIR004568	CQUJHB005350
OG0008057	ADIR003349	CQUJHB008132
OG0008058	ADIR009587	CQUJHB018463
OG0008059	ADIR009592	CQUJHB011008
OG0008061	ADIR009584	CQUJHB005809
OG0008062	ADIR010426	CQUJHB016305
OG0008064	ADIR001408	CQUJHB013232
OG0008065	ADIR004605	CQUJHB014414
OG0008066	ADIR001404	CQUJHB011270
OG0008067	ADIR010730	CQUJHB013522
OG0008068	ADIR015706	CQUJHB010851
OG0008069	ADIR001288	CQUJHB013062
OG0008071	ADIR001267	CQUJHB005433
OG0008072	ADIR007905	CQUJHB012826
OG0008073	ADIR006971	CQUJHB009887
OG0008074	ADIR016161	CQUJHB008288
OG0008075	ADIR005394	CQUJHB001502
OG0008076	ADIR000072, ADIR000070	CQUJHB017845
OG0008077	ADIR006964	CQUJHB017483
OG0008078	ADIR009664	CQUJHB015035
OG0008079	ADIR002225	CQUJHB010744
OG0008081	ADIR004871	CQUJHB001443
OG0008082	ADIR011340	CQUJHB013696
OG0008083	ADIR011337	CQUJHB016890
OG0008084	ADIR009785	CQUJHB001315
OG0008085	ADIR009602	CQUJHB010877
OG0008086	ADIR011616	CQUJHB017370
OG0008087	ADIR005591	CQUJHB013782
OG0008089	ADIR011615	CQUJHB015648
OG0008091	ADIR011319	CQUJHB003865
OG0008092	ADIR002480	CQUJHB010801
OG0008093	ADIR000242	CQUJHB014914
OG0008094	ADIR002220	CQUJHB002607
OG0008095	ADIR008206	CQUJHB000109
OG0008097	ADIR010487	CQUJHB006238
OG0008098	ADIR010480	CQUJHB002014
OG0008099	ADIR011621	CQUJHB001216
OG0008100	ADIR009621	CQUJHB003868
OG0008101	ADIR003826	CQUJHB005048
OG0008102	ADIR006552	CQUJHB014203
OG0008103	ADIR010621	CQUJHB009882
OG0008104	ADIR001234	CQUJHB009722
OG0008105	ADIR002071	CQUJHB001323
OG0008106	ADIR003265	CQUJHB015159
OG0008107	ADIR004746	CQUJHB008794
OG0008108	ADIR004753	CQUJHB002523
OG0008109	ADIR003677	CQUJHB006620
OG0008112	ADIR005421	CQUJHB012181
OG0008113	ADIR004572	CQUJHB017643
OG0008114	ADIR001153	CQUJHB001580
OG0008116	ADIR002713	CQUJHB003005
OG0008117	ADIR015985	CQUJHB005725
OG0008118	ADIR015986	CQUJHB013451
OG0008119	ADIR010615	CQUJHB002021
OG0008121	ADIR010418	CQUJHB014234
OG0008122	ADIR015858	CQUJHB008678
OG0008123	ADIR010417	CQUJHB000311
OG0008124	ADIR004558	CQUJHB017393
OG0008126	ADIR010660	CQUJHB011885
OG0008127	ADIR008358	CQUJHB016549
OG0008128	ADIR009501	CQUJHB017726
OG0008129	ADIR009499	CQUJHB005970
OG0008130	ADIR009503	CQUJHB003398
OG0008132	ADIR001804	CQUJHB002909
OG0008133	ADIR005816	CQUJHB006243
OG0008134	ADIR005821	CQUJHB013559
OG0008135	ADIR006389	CQUJHB010042
OG0008136	ADIR005828	CQUJHB015670
OG0008137	ADIR002527	CQUJHB008146
OG0008142	ADIR004199	CQUJHB008032
OG0008144	ADIR000429	CQUJHB013154
OG0008145	ADIR003783	CQUJHB017715
OG0008147	ADIR008915	CQUJHB006092
OG0008148	ADIR002487	CQUJHB017493
OG0008149	ADIR002488	CQUJHB009977
OG0008151	ADIR006952	CQUJHB009210
OG0008153	ADIR000999	CQUJHB012861
OG0008155	ADIR009219	CQUJHB017296
OG0008156	ADIR010283	CQUJHB012015
OG0008157	ADIR001853	CQUJHB013867
OG0008159	ADIR008249	CQUJHB016034
OG0008160	ADIR004806	CQUJHB000729, CQUJHB011184
OG0008161	ADIR004957	CQUJHB016174
OG0008162	ADIR009968	CQUJHB003314
OG0008163	ADIR003226	CQUJHB006846
OG0008164	ADIR003325	CQUJHB010840
OG0008165	ADIR003231	CQUJHB004411
OG0008166	ADIR006602	CQUJHB004806
OG0008167	ADIR000377	CQUJHB004958
OG0008168	ADIR000368	CQUJHB013829
OG0008171	ADIR009120	CQUJHB001080
OG0008172	ADIR006449	CQUJHB010527
OG0008173	ADIR006086	CQUJHB007034
OG0008175	ADIR002407	CQUJHB013887
OG0008177	ADIR006727	CQUJHB015249
OG0008178	ADIR002854	CQUJHB014065
OG0008180	ADIR007612	CQUJHB015240
OG0008181	ADIR007604	CQUJHB006376
OG0008184	ADIR002619	CQUJHB013773
OG0008187	ADIR010357	CQUJHB007878
OG0008188	ADIR011597	CQUJHB005660
OG0008189	ADIR003708	CQUJHB011821
OG0008190	ADIR005515	CQUJHB001945
OG0008191	ADIR008425	CQUJHB009177
OG0008192	ADIR001342	CQUJHB008735
OG0008193	ADIR007373	CQUJHB014931
OG0008198	ADIR007382	CQUJHB008281
OG0008199	ADIR004428	CQUJHB005719
OG0008202	ADIR004423	CQUJHB007468
OG0008203	ADIR004427	CQUJHB014563
OG0008204	ADIR004425	CQUJHB017433
OG0008205	ADIR004273	CQUJHB007588
OG0008206	ADIR006928	CQUJHB008992
OG0008207	ADIR004019	CQUJHB003606
OG0008208	ADIR005240	CQUJHB001366
OG0008209	ADIR009680	CQUJHB007309
OG0008210	ADIR005002	CQUJHB013583
OG0008212	ADIR006330	CQUJHB006750
OG0008214	ADIR006151	CQUJHB012666
OG0008215	ADIR006149	CQUJHB005945
OG0008216	ADIR008246	CQUJHB008532
OG0008221	ADIR009768	CQUJHB011362
OG0008223	ADIR014487	CQUJHB002768, CQUJHB017986
OG0008225	ADIR007143	CQUJHB000093
OG0008226	ADIR007781	CQUJHB012916
OG0008227	ADIR007133	CQUJHB015471
OG0008230	ADIR007131	CQUJHB012436
OG0008231	ADIR007129	CQUJHB002489
OG0008232	ADIR005130	CQUJHB014309
OG0008233	ADIR002509	CQUJHB001113
OG0008234	ADIR006535	CQUJHB010269
OG0008235	ADIR006530	CQUJHB015584
OG0008236	ADIR006531	CQUJHB013811
OG0008237	ADIR006533	CQUJHB011064
OG0008238	ADIR015703	CQUJHB016803
OG0008239	ADIR015897	CQUJHB016948
OG0008240	ADIR005356	CQUJHB009906
OG0008241	ADIR002585	CQUJHB017929
OG0008242	ADIR007444	CQUJHB017672
OG0008243	ADIR007005	CQUJHB008374
OG0008244	ADIR009430	CQUJHB017760
OG0008245	ADIR010732	CQUJHB009351
OG0008246	ADIR008529	CQUJHB003447
OG0008247	ADIR010716	CQUJHB006036
OG0008248	ADIR008528	CQUJHB005011
OG0008249	ADIR010717	CQUJHB014010
OG0008250	ADIR011489	CQUJHB007152
OG0008251	ADIR011502	CQUJHB006328
OG0008252	ADIR009477	CQUJHB011847
OG0008253	ADIR010109	CQUJHB011253
OG0008254	ADIR008996	CQUJHB005269
OG0008255	ADIR006794	CQUJHB009828
OG0008256	ADIR009571	CQUJHB005477
OG0008257	ADIR000339	CQUJHB005123
OG0008258	ADIR009985	CQUJHB002218
OG0008259	ADIR015972	CQUJHB014589
OG0008261	ADIR000849	CQUJHB006884
OG0008262	ADIR015971	CQUJHB014553
OG0008263	ADIR015964	CQUJHB007451
OG0008264	ADIR014975, ADIR011348	CQUJHB010313
OG0008265	ADIR011186	CQUJHB017443
OG0008266	ADIR011187	CQUJHB005172
OG0008268	ADIR011294	CQUJHB012612
OG0008269	ADIR009693	CQUJHB005911
OG0008270	ADIR010916	CQUJHB018272
OG0008271	ADIR010303	CQUJHB007746
OG0008273	ADIR008444	CQUJHB007610
OG0008275	ADIR005236	CQUJHB016260
OG0008276	ADIR003533	CQUJHB001069
OG0008277	ADIR010655	CQUJHB007091
OG0008279	ADIR003428	CQUJHB008558
OG0008280	ADIR000298	CQUJHB002717
OG0008282	ADIR000299	CQUJHB016435
OG0008284	ADIR000297	CQUJHB004328
OG0008285	ADIR007400	CQUJHB012901
OG0008286	ADIR006511	CQUJHB010942
OG0008287	ADIR008344	CQUJHB006987
OG0008288	ADIR006003	CQUJHB008234
OG0008289	ADIR005269	CQUJHB009795
OG0008291	ADIR009757	CQUJHB017781
OG0008293	ADIR002431	CQUJHB009748
OG0008294	ADIR010514	CQUJHB010212
OG0008295	ADIR010519	CQUJHB012482
OG0008296	ADIR002879	CQUJHB014542
OG0008297	ADIR003391	CQUJHB002866
OG0008298	ADIR002104	CQUJHB004681
OG0008299	ADIR010385	CQUJHB004407
OG0008300	ADIR010387	CQUJHB014967
OG0008301	ADIR008487	CQUJHB008373
OG0008303	ADIR002804	CQUJHB011525
OG0008304	ADIR003031	CQUJHB000980
OG0008305	ADIR016016	CQUJHB017563
OG0008306	ADIR016017	CQUJHB014373
OG0008307	ADIR004448	CQUJHB015657
