Orthogroup	AdirusWRAIR2	AgambiaePEST
OG0007750	ADIR006413	AGAP002456
OG0007751	ADIR010102	AGAP001118
OG0007752	ADIR016054	AGAP000957
OG0007753	ADIR005199	AGAP000313
OG0007754	ADIR010852	AGAP029905
OG0007755	ADIR008810	AGAP005427
OG0007756	ADIR000146	AGAP011605
OG0007757	ADIR001040	AGAP000090
OG0007758	ADIR010553	AGAP001348
OG0007760	ADIR007065	AGAP007683
OG0007761	ADIR006985	AGAP007545
OG0007762	ADIR008461	AGAP004178
OG0007763	ADIR007188	AGAP007530
OG0007764	ADIR008897	AGAP003645
OG0007765	ADIR009519	AGAP012219
OG0007767	ADIR003553	AGAP001747
OG0007768	ADIR006309	AGAP009234
OG0007770	ADIR002446	AGAP001442
OG0007771	ADIR004647	AGAP000975
OG0007772	ADIR001212	AGAP000358
OG0007773	ADIR001405	AGAP029047
OG0007774	ADIR008264	AGAP003396
OG0007775	ADIR011570	AGAP010783
OG0007776	ADIR006699, ADIR006700	AGAP028474
OG0007778	ADIR008940	AGAP002234
OG0007781	ADIR010638	AGAP003515
OG0007784	ADIR001229	AGAP013476
OG0007785	ADIR005482	AGAP012883, AGAP004271
OG0007787	ADIR009188	AGAP004790, AGAP004788
OG0007788	ADIR014516	AGAP009444
OG0007796	ADIR010681	AGAP003558
OG0007802	ADIR001955	AGAP011915
OG0007803	ADIR000602	AGAP008276, AGAP028218, AGAP008277, AGAP013716
OG0007804	ADIR000695	AGAP008629
OG0007805	ADIR000757, ADIR000756	AGAP029146, AGAP028736
OG0007806	ADIR003262, ADIR003263	AGAP029188
OG0007808	ADIR015566	AGAP006876
OG0007808	ADIR004296	AGAP006874
OG0007810	ADIR008984	AGAP002189
OG0007810	ADIR005334	AGAP002025
OG0007811	ADIR016114, ADIR006837, ADIR006836, ADIR014046, ADIR014819	AGAP009656, AGAP029404
OG0007812	ADIR007669	AGAP006447
OG0007813	ADIR014689, ADIR008214	AGAP007292, AGAP012677, AGAP007291, AGAP007293
OG0007814	ADIR008226	AGAP007273, AGAP007272
OG0007815	ADIR008963	AGAP002208, AGAP002211, AGAP002209
OG0007816	ADIR009416	AGAP009981, AGAP009982
OG0007817	ADIR010306, ADIR010307	AGAP013111, AGAP013222
OG0007818	ADIR010653	AGAP012951, AGAP003531
OG0007819	ADIR015721	AGAP008281, AGAP008284
OG0007838	ADIR002644	AGAP002923
OG0007839	ADIR002649	AGAP002918
OG0007840	ADIR009915	AGAP002742
OG0007841	ADIR010652	AGAP003530
OG0007842	ADIR006710	AGAP003154
OG0007844	ADIR010634	AGAP003512
OG0007845	ADIR008824	AGAP006080
OG0007846	ADIR006641	AGAP004080
OG0007847	ADIR008821	AGAP006074
OG0007851	ADIR000203	AGAP011708
OG0007852	ADIR005655	AGAP010488
OG0007853	ADIR009128	AGAP004710
OG0007854	ADIR000204	AGAP029507
OG0007856	ADIR011530	AGAP004845
OG0007857	ADIR011532	AGAP004847
OG0007858	ADIR011531	AGAP004846
OG0007859	ADIR006915	AGAP005683
OG0007860	ADIR009754	AGAP010348, AGAP012593
OG0007861	ADIR001735	AGAP011121
OG0007863	ADIR009753	AGAP010349
OG0007864	ADIR006907	AGAP005674
OG0007865	ADIR009750	AGAP010352
OG0007866	ADIR000049	AGAP012136
OG0007867	ADIR011032	AGAP008014
OG0007868	ADIR007556	AGAP006575
OG0007869	ADIR006310	AGAP009232
OG0007870	ADIR011035	AGAP008015
OG0007871	ADIR010261	AGAP002604
OG0007872	ADIR006303	AGAP009225
OG0007873	ADIR006308	AGAP028114
OG0007874	ADIR002033	AGAP012503, AGAP011041
OG0007875	ADIR002029	AGAP011035
OG0007876	ADIR003188	AGAP002098
OG0007877	ADIR002031	AGAP011037
OG0007878	ADIR006458	AGAP002087
OG0007880	ADIR010135	AGAP002724
OG0007881	ADIR010142	AGAP002713
OG0007883	ADIR002822	AGAP003225
OG0007884	ADIR000291	AGAP028523
OG0007885	ADIR002821	AGAP003226
OG0007886	ADIR009466	AGAP010821
OG0007887	ADIR005752	AGAP010460
OG0007890	ADIR003419	AGAP001763
OG0007891	ADIR000553	AGAP012409
OG0007892	ADIR000565	AGAP012389
OG0007893	ADIR000568	AGAP012392
OG0007894	ADIR005915	AGAP007914
OG0007895	ADIR005892	AGAP007936
OG0007897	ADIR008171	AGAP007339
OG0007898	ADIR008172	AGAP007338
OG0007899	ADIR000373	AGAP010548
OG0007900	ADIR011631	AGAP010401
OG0007902	ADIR003368	AGAP003919
OG0007903	ADIR011571	AGAP010784
OG0007904	ADIR005637	AGAP010926
OG0007905	ADIR011572	AGAP010785
OG0007907	ADIR011576	AGAP010789
OG0007911	ADIR005550	AGAP004283
OG0007912	ADIR007817	AGAP005801
OG0007913	ADIR003244	AGAP003977
OG0007914	ADIR008456	AGAP004170
OG0007915	ADIR003002	AGAP004162
OG0007916	ADIR008450	AGAP004166
OG0007917	ADIR010178	AGAP002671
OG0007918	ADIR003004	AGAP004163
OG0007919	ADIR005218	AGAP000941
OG0007920	ADIR015741	AGAP005177
OG0007921	ADIR009541	AGAP012239
OG0007923	ADIR002752	AGAP002491
OG0007926	ADIR004842	AGAP009617
OG0007927	ADIR006831	AGAP008651
OG0007928	ADIR006829	AGAP008649
OG0007929	ADIR006272	AGAP009177
OG0007930	ADIR006276	AGAP012645
OG0007931	ADIR006316	AGAP009071
OG0007932	ADIR016066	AGAP009072
OG0007933	ADIR004985	AGAP009006
OG0007934	ADIR004992	AGAP009695
OG0007935	ADIR001037	AGAP000093
OG0007936	ADIR004988	AGAP009699
OG0007937	ADIR016003	AGAP005604
OG0007938	ADIR003786	AGAP005120
OG0007939	ADIR009952	AGAP001290
OG0007940	ADIR008175	AGAP007326
OG0007941	ADIR009942	AGAP013277
OG0007942	ADIR015962	AGAP001301
OG0007943	ADIR008191	AGAP007317
OG0007944	ADIR008607	AGAP006990
OG0007945	ADIR003768	AGAP005136
OG0007946	ADIR008248	AGAP007242
OG0007947	ADIR008244	AGAP007246
OG0007948	ADIR008863	AGAP005887
OG0007949	ADIR007194	AGAP007522
OG0007950	ADIR007274	AGAP007397
OG0007951	ADIR007190	AGAP007525
OG0007952	ADIR001395	AGAP000456
OG0007953	ADIR007996	AGAP006170
OG0007954	ADIR004010	AGAP029467
OG0007956	ADIR003937	AGAP000274
OG0007957	ADIR000174	AGAP011565
OG0007958	ADIR000176	AGAP011563
OG0007959	ADIR007154	AGAP007614
OG0007960	ADIR007105	AGAP007595
OG0007961	ADIR014615	AGAP007603
OG0007962	ADIR014382	AGAP012007
OG0007963	ADIR003474	AGAP002836
OG0007964	ADIR005784	AGAP012684
OG0007965	ADIR001794	AGAP011178
OG0007966	ADIR005934	AGAP007889
OG0007967	ADIR004943	AGAP008729
OG0007968	ADIR000750	AGAP007825
OG0007969	ADIR004941	AGAP008731
OG0007971	ADIR011167	AGAP008253
OG0007972	ADIR000574	AGAP008239
OG0007973	ADIR007888	AGAP005776
OG0007974	ADIR008644	AGAP005049
OG0007976	ADIR007889	AGAP005775
OG0007977	ADIR011151	AGAP008399
OG0007978	ADIR011157	AGAP008406
OG0007979	ADIR004690	AGAP008704
OG0007980	ADIR011010	AGAP007991
OG0007981	ADIR004197	AGAP029691
OG0007982	ADIR014349	AGAP010213
OG0007983	ADIR006231	AGAP009138
OG0007984	ADIR005035	AGAP028000
OG0007985	ADIR006245	AGAP009155
OG0007986	ADIR000305	AGAP011517
OG0007987	ADIR003724	AGAP005363
OG0007988	ADIR007953	AGAP007177
OG0007989	ADIR000306	AGAP011518
OG0007990	ADIR004219	AGAP006953
OG0007992	ADIR011053	AGAP008036
OG0007993	ADIR011225	AGAP008059
OG0007994	ADIR006274	AGAP009179
OG0007995	ADIR011059	AGAP008043
OG0007996	ADIR011218	AGAP008050
OG0007997	ADIR006892	AGAP005651
OG0007998	ADIR010585	AGAP003145
OG0007999	ADIR003510	AGAP002805
OG0008000	ADIR003507	AGAP002808
OG0008001	ADIR006558	AGAP013134
OG0008002	ADIR003503	AGAP002812
OG0008003	ADIR010584	AGAP003143
OG0008004	ADIR003497	AGAP002819
OG0008006	ADIR003925	AGAP000286
OG0008007	ADIR004608	AGAP000671
OG0008008	ADIR004129	AGAP000624
OG0008009	ADIR011457	AGAP008491
OG0008010	ADIR011437	AGAP008469
OG0008011	ADIR015572	AGAP008493
OG0008012	ADIR004210	AGAP006964
OG0008013	ADIR011439	AGAP008471
OG0008014	ADIR011441	AGAP008473
OG0008015	ADIR007680	AGAP006438
OG0008016	ADIR002086	AGAP029132
OG0008017	ADIR007674	AGAP006442
OG0008018	ADIR005273	AGAP010729
OG0008020	ADIR002323	AGAP011824
OG0008021	ADIR002322	AGAP028538
OG0008022	ADIR000968	AGAP000063
OG0008023	ADIR000964	AGAP000057
OG0008024	ADIR001056	AGAP000051
OG0008025	ADIR008019	AGAP007144
OG0008026	ADIR005014	AGAP009667
OG0008027	ADIR005015	AGAP009666
OG0008028	ADIR008441	AGAP002470
OG0008030	ADIR006672	AGAP002309
OG0008031	ADIR001294	AGAP000790
OG0008033	ADIR010459	AGAP001639
OG0008034	ADIR006639	AGAP004078
OG0008035	ADIR004432	AGAP004545
OG0008036	ADIR010478	AGAP001622
OG0008037	ADIR005682	AGAP010465
OG0008038	ADIR016127	AGAP011780
OG0008039	ADIR000481	AGAP012319
OG0008040	ADIR005679	AGAP010466
OG0008041	ADIR004925	AGAP008746
OG0008043	ADIR004918	AGAP008752
OG0008044	ADIR004887	AGAP008782
OG0008045	ADIR004890	AGAP008779
OG0008046	ADIR005537	AGAP004221
OG0008047	ADIR007057	AGAP007693
OG0008048	ADIR008949	AGAP002228
OG0008049	ADIR014049	AGAP028120
OG0008052	ADIR010255	AGAP002609
OG0008053	ADIR010257	AGAP002608
OG0008054	ADIR005466	AGAP004411
OG0008055	ADIR010258	AGAP002607
OG0008056	ADIR004568	AGAP002398
OG0008057	ADIR003349	AGAP003942
OG0008058	ADIR009587	AGAP029452
OG0008059	ADIR009592	AGAP011401
OG0008060	ADIR002275	AGAP012101
OG0008061	ADIR009584	AGAP011398
OG0008062	ADIR010426	AGAP001677
OG0008064	ADIR001408	AGAP000439
OG0008065	ADIR004605	AGAP000911
OG0008066	ADIR001404	AGAP000444
OG0008067	ADIR010730	AGAP003369
OG0008068	ADIR015706	AGAP013434
OG0008069	ADIR001288	AGAP000648
OG0008070	ADIR003714	AGAP005375
OG0008071	ADIR001267	AGAP000233
OG0008072	ADIR007905	AGAP005754
OG0008073	ADIR006971	AGAP005735
OG0008074	ADIR016161	AGAP007133
OG0008075	ADIR005394	AGAP004334
OG0008076	ADIR000070	AGAP011229
OG0008077	ADIR006964	AGAP006261
OG0008078	ADIR009664	AGAP012029
OG0008079	ADIR002225	AGAP029659
OG0008081	ADIR004871	AGAP008526
OG0008082	ADIR011340	AGAP009870
OG0008083	ADIR011337	AGAP028422
OG0008084	ADIR009785	AGAP005271
OG0008085	ADIR009602	AGAP011415
OG0008086	ADIR011616	AGAP010385
OG0008087	ADIR005591	AGAP010381
OG0008089	ADIR011615	AGAP010384
OG0008091	ADIR011319	AGAP008163
OG0008092	ADIR002480	AGAP001949
OG0008093	ADIR000242	AGAP011426
OG0008094	ADIR002220	AGAP011753
OG0008095	ADIR008206	AGAP007302
OG0008097	ADIR010487	AGAP001614
OG0008098	ADIR010480	AGAP001620
OG0008099	ADIR011621	AGAP010389
OG0008100	ADIR009621	AGAP011721
OG0008101	ADIR003826	AGAP005878
OG0008102	ADIR006552	AGAP003848
OG0008103	ADIR010621	AGAP004452
OG0008104	ADIR001234	AGAP000340
OG0008105	ADIR002071	AGAP010863
OG0008106	ADIR003265	AGAP003051
OG0008107	ADIR004746	AGAP009902
OG0008108	ADIR004753	AGAP029875
OG0008109	ADIR003677	AGAP006704
OG0008110	ADIR006720	AGAP004487
OG0008111	ADIR010645	AGAP012974
OG0008112	ADIR005421	AGAP004361
OG0008113	ADIR004572	AGAP004302
OG0008114	ADIR001153	AGAP000271
OG0008116	ADIR002713	AGAP001822
OG0008117	ADIR015985	AGAP004455
OG0008118	ADIR015986	AGAP004456
OG0008119	ADIR010615	AGAP004457
OG0008120	ADIR010414	AGAP001684
OG0008121	ADIR010418	AGAP001681
OG0008122	ADIR015858	AGAP002385
OG0008123	ADIR010417	AGAP001682
OG0008124	ADIR004558	AGAP002389
OG0008126	ADIR010660	AGAP003538
OG0008127	ADIR008358	AGAP004441
OG0008128	ADIR009501	AGAP010699
OG0008129	ADIR009499	AGAP010697
OG0008130	ADIR009503	AGAP029720
OG0008132	ADIR001804	AGAP011187
OG0008133	ADIR005816	AGAP002974
OG0008134	ADIR005821	AGAP013509
OG0008135	ADIR006389	AGAP002433
OG0008136	ADIR005828	AGAP002967
OG0008137	ADIR002527	AGAP003779
OG0008138	ADIR000705	AGAP008619
OG0008139	ADIR004465	AGAP001076
OG0008140	ADIR009488	AGAP010685
OG0008141	ADIR001199	AGAP002221
OG0008142	ADIR004199	AGAP006661
OG0008143	ADIR004466	AGAP009012
OG0008144	ADIR000429	AGAP012257
OG0008145	ADIR003783	AGAP005123
OG0008147	ADIR008915	AGAP002258
OG0008148	ADIR002487	AGAP001957
OG0008149	ADIR002488	AGAP001958
OG0008151	ADIR006952	AGAP006251
OG0008153	ADIR000999	AGAP000107
OG0008155	ADIR009219	AGAP004893
OG0008156	ADIR010283	AGAP002580
OG0008157	ADIR001853	AGAP029644
OG0008159	ADIR008249	AGAP007241
OG0008160	ADIR004806	AGAP029421
OG0008161	ADIR004957	AGAP009031
OG0008162	ADIR009968	AGAP001259
OG0008163	ADIR003226	AGAP013118
OG0008164	ADIR003325	AGAP013357
OG0008165	ADIR003231	AGAP003993
OG0008166	ADIR006602	AGAP013324
OG0008167	ADIR000377	AGAP010550
OG0008168	ADIR000368	AGAP010543
OG0008169	ADIR001746	AGAP011131
OG0008170	ADIR001747	AGAP011132
OG0008171	ADIR009120	AGAP029687
OG0008172	ADIR006449	AGAP013029
OG0008173	ADIR006086	AGAP009426
OG0008175	ADIR002407	AGAP002059
OG0008177	ADIR006727	AGAP004495
OG0008178	ADIR002854	AGAP001400
OG0008180	ADIR007612	AGAP006508
OG0008181	ADIR007604	AGAP006514
OG0008182	ADIR010746	AGAP001737
OG0008183	ADIR008297	AGAP003437
OG0008184	ADIR002619	AGAP004295
OG0008185	ADIR005436	AGAP004374
OG0008186	ADIR010745	AGAP001738
OG0008187	ADIR010357	AGAP001741
OG0008188	ADIR011597	AGAP029156
OG0008189	ADIR003708	AGAP005379
OG0008190	ADIR005515	AGAP004237
OG0008192	ADIR001342	AGAP000848
OG0008193	ADIR007373	AGAP006606
OG0008194	ADIR007763	AGAP005857
OG0008195	ADIR003611	AGAP006774
OG0008196	ADIR007762	AGAP005858
OG0008198	ADIR007382	AGAP006596
OG0008199	ADIR004428	AGAP004549
OG0008200	ADIR010365	AGAP001730
OG0008201	ADIR010366	AGAP001729
OG0008202	ADIR004423	AGAP004554
OG0008203	ADIR004427	AGAP004550
OG0008204	ADIR004425	AGAP004552
OG0008205	ADIR004273	AGAP006899
OG0008206	ADIR006928	AGAP005394
OG0008207	ADIR004019	AGAP010205
OG0008208	ADIR005240	AGAP010887
OG0008209	ADIR009680	AGAP012017
OG0008210	ADIR005002	AGAP009682
OG0008212	ADIR006330	AGAP008181
OG0008214	ADIR006151	AGAP008432
OG0008215	ADIR006149	AGAP008434
OG0008216	ADIR008246	AGAP007244
OG0008217	ADIR002990	AGAP004153
OG0008218	ADIR002986	AGAP004149
OG0008219	ADIR002985	AGAP004147
OG0008220	ADIR002987	AGAP004150
OG0008221	ADIR009768	AGAP010334
OG0008223	ADIR014487	AGAP010332
OG0008225	ADIR007143	AGAP007625
OG0008226	ADIR007781	AGAP005838
OG0008227	ADIR007133	AGAP007632
OG0008230	ADIR007131	AGAP007634
OG0008231	ADIR007129	AGAP007637
OG0008232	ADIR005130	AGAP009791
OG0008233	ADIR002509	AGAP003793
OG0008234	ADIR006535	AGAP003809
OG0008235	ADIR006530	AGAP003816
OG0008236	ADIR006531	AGAP003815
OG0008237	ADIR006533	AGAP003810
OG0008238	ADIR015703	AGAP004443
OG0008239	ADIR015897	AGAP003798
OG0008240	ADIR005356	AGAP003681
OG0008241	ADIR002585	AGAP002342
OG0008242	ADIR007444	AGAP006372
OG0008243	ADIR007005	AGAP007564
OG0008244	ADIR009430	AGAP008849
OG0008245	ADIR010732	AGAP003371
OG0008246	ADIR008529	AGAP029412
OG0008247	ADIR010716	AGAP003357
OG0008248	ADIR008528	AGAP009562
OG0008249	ADIR010717	AGAP003359
OG0008250	ADIR011489	AGAP029403
OG0008251	ADIR011502	AGAP009569
OG0008252	ADIR009477	AGAP029139
OG0008253	ADIR010109	AGAP001110
OG0008254	ADIR008996	AGAP002175
OG0008255	ADIR006794	AGAP008886
OG0008256	ADIR009571	AGAP010629
OG0008257	ADIR000339	AGAP010640
OG0008258	ADIR009985	AGAP013332
OG0008259	ADIR015972	AGAP001253
OG0008261	ADIR000849	AGAP000724
OG0008262	ADIR015971	AGAP001244
OG0008263	ADIR015964	AGAP001257
OG0008265	ADIR011186	AGAP009263
OG0008266	ADIR011187	AGAP009264
OG0008267	ADIR004262	AGAP006908
OG0008268	ADIR011294	AGAP008134
OG0008269	ADIR009693	AGAP010146
OG0008270	ADIR010916	AGAP008600
OG0008271	ADIR010303	AGAP002559
OG0008273	ADIR008444	AGAP002468
OG0008275	ADIR005236	AGAP010892
OG0008276	ADIR003533	AGAP002783
OG0008277	ADIR010655	AGAP003533
OG0008279	ADIR003428	AGAP002893
OG0008280	ADIR000298	AGAP011512
OG0008281	ADIR011259	AGAP008097
OG0008283	ADIR011257	AGAP008095
OG0008284	ADIR000297	AGAP011511
OG0008285	ADIR007400	AGAP005725
OG0008287	ADIR008344	AGAP013468
OG0008288	ADIR006003	AGAP009521
OG0008289	ADIR005269	AGAP028500
OG0008290	ADIR002429	AGAP002036
OG0008291	ADIR009757	AGAP010345
OG0008292	ADIR015781	AGAP002037
OG0008293	ADIR002431	AGAP002033
OG0008294	ADIR010514	AGAP013039
OG0008295	ADIR010519	AGAP001987
OG0008296	ADIR002879	AGAP001420
OG0008297	ADIR003391	AGAP003889
OG0008298	ADIR002104	AGAP011370
OG0008299	ADIR010385	AGAP001708
OG0008300	ADIR010387	AGAP001706
OG0008301	ADIR008487	AGAP004202
OG0008303	ADIR002804	AGAP003242
OG0008304	ADIR003031	AGAP001556
OG0008305	ADIR016016	AGAP003264
OG0008306	ADIR016017	AGAP003263
OG0008307	ADIR004448	AGAP004524
OG0008309	ADIR006723	AGAP004491
OG0008311	ADIR006842	AGAP008659
OG0008312	ADIR005322	AGAP002016
OG0008314	ADIR002463	AGAP001368
OG0008315	ADIR015791	AGAP001366
OG0008316	ADIR009814	AGAP005236
OG0008317	ADIR001104	AGAP000079
OG0008318	ADIR002735	AGAP003186
OG0008319	ADIR000809	AGAP000954
OG0008320	ADIR000284	AGAP011503
OG0008321	ADIR011432	AGAP008936
OG0008322	ADIR000610	AGAP008297
OG0008323	ADIR003588	AGAP006799
OG0008325	ADIR006372	AGAP008226
OG0008326	ADIR005650	AGAP010492
OG0008327	ADIR005653	AGAP010490
OG0008328	ADIR010050	AGAP001181
OG0008331	ADIR005901	AGAP007926
OG0008333	ADIR008120	AGAP006032
OG0008334	ADIR008128	AGAP006040
OG0008335	ADIR008804	AGAP005434
OG0008336	ADIR008809	AGAP005428
OG0008338	ADIR005982	AGAP007949
OG0008339	ADIR002144	AGAP011327
OG0008340	ADIR010007	AGAP001223
OG0008341	ADIR010001	AGAP001229
OG0008342	ADIR010003	AGAP001228
OG0008343	ADIR007726	AGAP006366
OG0008344	ADIR004167	AGAP006241
OG0008345	ADIR004170	AGAP006238
OG0008346	ADIR007727	AGAP006365
OG0008347	ADIR004165	AGAP005407
OG0008348	ADIR008817	AGAP005420
OG0008349	ADIR002913	AGAP004088
OG0008350	ADIR009644	AGAP028536
OG0008351	ADIR009648	AGAP011744
OG0008352	ADIR009636	AGAP011732
OG0008353	ADIR003366	AGAP003921
OG0008354	ADIR000812	AGAP000168
OG0008355	ADIR010348	AGAP002515
OG0008356	ADIR015937	AGAP003412
OG0008357	ADIR007123	AGAP007644
OG0008358	ADIR004051	AGAP010239
OG0008359	ADIR004056	AGAP028188
OG0008360	ADIR010324	AGAP002541
OG0008361	ADIR010327	AGAP002536
OG0008362	ADIR010329	AGAP002538
OG0008363	ADIR000123	AGAP011625
OG0008364	ADIR010502	AGAP001593
OG0008365	ADIR006189	AGAP028206
OG0008366	ADIR006195	AGAP009108
OG0008367	ADIR005500	AGAP004254
OG0008368	ADIR010537	AGAP001964
OG0008369	ADIR005499	AGAP004255
OG0008370	ADIR005837	AGAP002958
OG0008374	ADIR001828	AGAP011678
OG0008375	ADIR007495	AGAP005959
OG0008376	ADIR007864	AGAP007045
OG0008377	ADIR002101	AGAP011373
OG0008378	ADIR009925	AGAP001325
OG0008379	ADIR005559	AGAP004291
OG0008380	ADIR008285	AGAP003420
OG0008381	ADIR005534	AGAP004224
OG0008383	ADIR000615	AGAP009288
OG0008384	ADIR000614	AGAP009286
OG0008385	ADIR011467	AGAP009604
OG0008386	ADIR000613	AGAP009285
OG0008387	ADIR004186	AGAP006214
OG0008388	ADIR005155	AGAP009810
OG0008389	ADIR009860	AGAP001500
OG0008390	ADIR003999	AGAP010177
OG0008391	ADIR006481	AGAP003607
OG0008392	ADIR004710	AGAP009041
OG0008393	ADIR004948	AGAP009039
OG0008394	ADIR004722	AGAP009052
OG0008395	ADIR002788	AGAP003268
OG0008396	ADIR002789	AGAP003267
OG0008398	ADIR001348	AGAP013101
OG0008399	ADIR000497	AGAP012336
OG0008400	ADIR000337	AGAP010641
OG0008401	ADIR003839	AGAP005149
OG0008402	ADIR000737	AGAP007804
OG0008405	ADIR005404	AGAP004339
OG0008407	ADIR010632	AGAP003509
OG0008408	ADIR008857	AGAP005893
OG0008409	ADIR000682	AGAP008907
OG0008410	ADIR003466	AGAP002846
OG0008411	ADIR002899	AGAP004319
OG0008412	ADIR003467	AGAP002845
OG0008414	ADIR004991	AGAP009694
OG0008415	ADIR002563	AGAP003737
OG0008416	ADIR009528	AGAP012227
OG0008417	ADIR009366	AGAP010030
OG0008418	ADIR006012	AGAP028568
OG0008419	ADIR008845	AGAP005902
OG0008420	ADIR005214	AGAP000946
OG0008421	ADIR006522	AGAP003344
OG0008422	ADIR008637	AGAP005043
OG0008424	ADIR003406	AGAP003876
OG0008425	ADIR002555	AGAP003745
OG0008426	ADIR002559	AGAP003740
OG0008428	ADIR014908	AGAP001595
OG0008429	ADIR009065	AGAP012519
OG0008430	ADIR000470	AGAP012308
OG0008432	ADIR005951	AGAP029922
OG0008434	ADIR001911	AGAP011960
OG0008435	ADIR001910	AGAP011961
OG0008436	ADIR010104	AGAP001115
OG0008437	ADIR015886	AGAP009197
OG0008438	ADIR006285	AGAP009198
OG0008439	ADIR008117	AGAP006029
OG0008440	ADIR011205	AGAP009283
OG0008441	ADIR001255	AGAP000040
OG0008442	ADIR000870	AGAP000715
OG0008443	ADIR001254	AGAP000041
OG0008445	ADIR000151	AGAP011599, AGAP011592
OG0008446	ADIR006740	AGAP004508
OG0008447	ADIR002474	AGAP001382
OG0008452	ADIR009867	AGAP001511
OG0008453	ADIR003247	AGAP003974
OG0008454	ADIR003039	AGAP001883
OG0008456	ADIR014255	AGAP001885
OG0008457	ADIR003052	AGAP001901
OG0008458	ADIR007701	AGAP005733
OG0008459	ADIR016034	AGAP005709
OG0008460	ADIR016036	AGAP005708
OG0008461	ADIR010624	AGAP004450
OG0008462	ADIR000025	AGAP012166
OG0008463	ADIR008782	AGAP005462
OG0008464	ADIR008779	AGAP005464
OG0008465	ADIR004629	AGAP000749
OG0008466	ADIR006773	AGAP008870
OG0008467	ADIR000868	AGAP000718
OG0008468	ADIR014916	AGAP028724
OG0008469	ADIR000031	AGAP012159
OG0008470	ADIR000040	AGAP012145
OG0008471	ADIR006673	AGAP002310
OG0008472	ADIR009006	AGAP029491
OG0008474	ADIR007093	AGAP007582
OG0008475	ADIR007017	AGAP007577
OG0008476	ADIR007083	AGAP007666
OG0008477	ADIR007016	AGAP007576
OG0008479	ADIR003847	AGAP005324
OG0008480	ADIR004223	AGAP006948
OG0008481	ADIR004468	AGAP001482
OG0008482	ADIR004471	AGAP001477
OG0008483	ADIR011128	AGAP008369
OG0008484	ADIR015993	AGAP008373
OG0008485	ADIR007717	AGAP006278
OG0008486	ADIR006063	AGAP009459
OG0008487	ADIR016082	AGAP007098
OG0008488	ADIR007891	AGAP005774
OG0008489	ADIR008061	AGAP007103
OG0008490	ADIR010542	AGAP001451
OG0008492	ADIR005182	AGAP009846
OG0008493	ADIR007787	AGAP005830
OG0008494	ADIR005032	AGAP008983
OG0008495	ADIR003213	AGAP004014
OG0008496	ADIR010150	AGAP002704
OG0008497	ADIR010149	AGAP002706
OG0008498	ADIR001891	AGAP010713
OG0008500	ADIR000212	AGAP011463
OG0008501	ADIR001892	AGAP010714
OG0008502	ADIR000245	AGAP028626
OG0008503	ADIR009448	AGAP012495
OG0008504	ADIR014823	AGAP012496
OG0008505	ADIR001693	AGAP029369
OG0008506	ADIR010590	AGAP013365
OG0008507	ADIR009010	AGAP002162
OG0008508	ADIR010589	AGAP003150
OG0008509	ADIR010555	AGAP001346
OG0008510	ADIR010599	AGAP004474
OG0008511	ADIR010560	AGAP001343
OG0008512	ADIR010557	AGAP001345
OG0008513	ADIR002427	AGAP013178
OG0008515	ADIR007646	AGAP013092
OG0008516	ADIR004303	AGAP006867
OG0008517	ADIR003899	AGAP005916
OG0008518	ADIR008570	AGAP005906
OG0008519	ADIR003475	AGAP002835
OG0008520	ADIR006340	AGAP008190
OG0008521	ADIR011469	AGAP009602
OG0008522	ADIR011471	AGAP009600
OG0008523	ADIR007794	AGAP005822
OG0008524	ADIR003413	AGAP002937
OG0008525	ADIR003513	AGAP002802
OG0008526	ADIR003519	AGAP002795
OG0008527	ADIR003518	AGAP002796
OG0008528	ADIR003831	AGAP005159
OG0008530	ADIR000434	AGAP012265
OG0008531	ADIR000550	AGAP012419
OG0008532	ADIR003340	AGAP029680
OG0008533	ADIR003586	AGAP006802
OG0008534	ADIR003587	AGAP006800
OG0008535	ADIR003585	AGAP006804
OG0008536	ADIR010947	AGAP007762
OG0008537	ADIR010936	AGAP007773
OG0008538	ADIR010941	AGAP007767
