Orthogroup	AstephensiUCISS2018	CquinquefasciatusJHB2020
OG0008775	ASTEI20_041938	CQUJHB014635
OG0008776	ASTEI20_031660	CQUJHB005321
OG0008781	ASTEI20_043221	CQUJHB012493
OG0008782	ASTEI20_043938	CQUJHB007987
OG0008783	ASTEI20_045320	CQUJHB006035
OG0008784	ASTEI20_035285	CQUJHB005056
OG0008785	ASTEI20_039425	CQUJHB016773
OG0008786	ASTEI20_040985	CQUJHB005952
OG0008787	ASTEI20_031664	CQUJHB003280
OG0008788	ASTEI20_036022	CQUJHB003738
OG0008790	ASTEI20_045708	CQUJHB018271
OG0008791	ASTEI20_030948	CQUJHB018285
OG0008792	ASTEI20_039034	CQUJHB017070
OG0008796	ASTEI20_031115, ASTEI20_043573	CQUJHB005717
OG0008798	ASTEI20_039642	CQUJHB007765
OG0008802	ASTEI20_037012	CQUJHB017831
OG0008803	ASTEI20_034358	CQUJHB000273
OG0008804	ASTEI20_036820	CQUJHB000779
OG0008805	ASTEI20_032724	CQUJHB008263
OG0008807	ASTEI20_045572	CQUJHB011461
OG0008808	ASTEI20_038288	CQUJHB016236
OG0008809	ASTEI20_041530	CQUJHB018082
OG0008810	ASTEI20_036950	CQUJHB006684
OG0008811	ASTEI20_035447	CQUJHB005060
OG0008812	ASTEI20_035227	CQUJHB004553
OG0008813	ASTEI20_039819	CQUJHB014362
OG0008814	ASTEI20_040600	CQUJHB007265
OG0008815	ASTEI20_039572	CQUJHB004482
OG0008817	ASTEI20_037195	CQUJHB011274
OG0008818	ASTEI20_041552	CQUJHB017998
OG0008819	ASTEI20_033592	CQUJHB005513
OG0008820	ASTEI20_039136	CQUJHB017710
OG0008821	ASTEI20_039911	CQUJHB011365
OG0008822	ASTEI20_034960	CQUJHB002153
OG0008823	ASTEI20_044719	CQUJHB012196
OG0008824	ASTEI20_033351	CQUJHB012675
OG0008825	ASTEI20_035716	CQUJHB005374
OG0008827	ASTEI20_040569	CQUJHB000910
OG0008828	ASTEI20_031760	CQUJHB014874
OG0008830	ASTEI20_032899	CQUJHB008777
OG0008831	ASTEI20_035202	CQUJHB010780
OG0008832	ASTEI20_038471	CQUJHB014402
OG0008834	ASTEI20_031446	CQUJHB013692
OG0008835	ASTEI20_033323	CQUJHB018189
OG0008838	ASTEI20_031433	CQUJHB004646
OG0008840	ASTEI20_034973	CQUJHB002867
OG0008841	ASTEI20_032829	CQUJHB002399
OG0008842	ASTEI20_031302	CQUJHB003164
OG0008843	ASTEI20_045048	CQUJHB007221
OG0008844	ASTEI20_036154	CQUJHB008889
OG0008845	ASTEI20_035428	CQUJHB001151
OG0008846	ASTEI20_035577	CQUJHB014124
OG0008848	ASTEI20_034148	CQUJHB004893
OG0008849	ASTEI20_036838	CQUJHB004924
OG0008850	ASTEI20_040016	CQUJHB002703
OG0008851	ASTEI20_039222	CQUJHB013406
OG0008852	ASTEI20_042031	CQUJHB015675
OG0008853	ASTEI20_039355	CQUJHB018351
OG0008854	ASTEI20_034144	CQUJHB011904
OG0008855	ASTEI20_031354	CQUJHB010735
OG0008856	ASTEI20_033674	CQUJHB008600
OG0008857	ASTEI20_042156	CQUJHB013642
OG0008859	ASTEI20_045754	CQUJHB001647
OG0008860	ASTEI20_042143	CQUJHB014488
OG0008861	ASTEI20_038478	CQUJHB006642
OG0008862	ASTEI20_031261	CQUJHB011121
OG0008863	ASTEI20_042298	CQUJHB007550
OG0008864	ASTEI20_040994	CQUJHB010608
OG0008865	ASTEI20_030801	CQUJHB015389
OG0008866	ASTEI20_036773	CQUJHB007041
OG0008867	ASTEI20_034515	CQUJHB009953
OG0008868	ASTEI20_045214	CQUJHB012891
OG0008869	ASTEI20_038285	CQUJHB000299
OG0008870	ASTEI20_043638	CQUJHB015845
OG0008871	ASTEI20_040505	CQUJHB004938
OG0008872	ASTEI20_031948	CQUJHB006549, CQUJHB001087
OG0008873	ASTEI20_045252	CQUJHB017621
OG0008874	ASTEI20_035449	CQUJHB007642
OG0008875	ASTEI20_044654	CQUJHB010258
OG0008876	ASTEI20_036014	CQUJHB002580
OG0008877	ASTEI20_039264	CQUJHB011687
OG0008878	ASTEI20_040327	CQUJHB010899
OG0008882	ASTEI20_033377	CQUJHB003890
OG0008883	ASTEI20_038196	CQUJHB003660
OG0008884	ASTEI20_037108	CQUJHB006481
OG0008885	ASTEI20_031319	CQUJHB013156
OG0008886	ASTEI20_041771	CQUJHB006079
OG0008887	ASTEI20_041331	CQUJHB011565
OG0008888	ASTEI20_043540	CQUJHB011916
OG0008889	ASTEI20_034520	CQUJHB016149
OG0008890	ASTEI20_045769	CQUJHB013297
OG0008892	ASTEI20_036097	CQUJHB001460
OG0008893	ASTEI20_033221	CQUJHB005602
OG0008894	ASTEI20_037483	CQUJHB005613
OG0008895	ASTEI20_041304	CQUJHB017223
OG0008896	ASTEI20_035969	CQUJHB013118
OG0008897	ASTEI20_034421	CQUJHB004191
OG0008900	ASTEI20_044861	CQUJHB010488
OG0008901	ASTEI20_034027	CQUJHB012944
OG0008902	ASTEI20_034107	CQUJHB008994
OG0008904	ASTEI20_044225	CQUJHB005600
OG0008905	ASTEI20_039417	CQUJHB012438
OG0008906	ASTEI20_039583	CQUJHB000798
OG0008907	ASTEI20_033450	CQUJHB008039
OG0008908	ASTEI20_037140	CQUJHB007166
OG0008909	ASTEI20_033763	CQUJHB017457
OG0008910	ASTEI20_042094	CQUJHB014748
OG0008911	ASTEI20_034769	CQUJHB013133
OG0008912	ASTEI20_035009	CQUJHB007075
OG0008913	ASTEI20_045554	CQUJHB002548
OG0008914	ASTEI20_045579	CQUJHB009020
OG0008915	ASTEI20_038522	CQUJHB011830
OG0008916	ASTEI20_037684	CQUJHB011403
OG0008917	ASTEI20_039940	CQUJHB007864
OG0008918	ASTEI20_034622	CQUJHB001052
OG0008919	ASTEI20_035176	CQUJHB007153
OG0008921	ASTEI20_042281	CQUJHB010380
OG0008922	ASTEI20_038962	CQUJHB014275
OG0008923	ASTEI20_044538	CQUJHB011043
OG0008924	ASTEI20_032220	CQUJHB001361
OG0008925	ASTEI20_041040	CQUJHB000014
OG0008926	ASTEI20_044500	CQUJHB003307
OG0008927	ASTEI20_032309	CQUJHB017063
OG0008928	ASTEI20_037516	CQUJHB000576
OG0008929	ASTEI20_041753	CQUJHB008318
OG0008931	ASTEI20_044891	CQUJHB014173
OG0008932	ASTEI20_035396	CQUJHB005839
OG0008933	ASTEI20_040391	CQUJHB004089
OG0008934	ASTEI20_045407	CQUJHB015926
OG0008935	ASTEI20_031597, ASTEI20_040826	CQUJHB015354
OG0008936	ASTEI20_036449	CQUJHB012458
OG0008938	ASTEI20_034284	CQUJHB012266
OG0008939	ASTEI20_042157	CQUJHB002811
OG0008940	ASTEI20_037459	CQUJHB004972
OG0008941	ASTEI20_034524	CQUJHB011460
OG0008942	ASTEI20_045005	CQUJHB017921
OG0008943	ASTEI20_031899	CQUJHB003210
OG0008944	ASTEI20_043785	CQUJHB006562
OG0008945	ASTEI20_044378	CQUJHB000670
OG0008947	ASTEI20_038743	CQUJHB005478
OG0008948	ASTEI20_040128	CQUJHB000088
OG0008949	ASTEI20_036149	CQUJHB016464
OG0008950	ASTEI20_035710	CQUJHB015088
OG0008951	ASTEI20_030953	CQUJHB009147, CQUJHB006770
OG0008952	ASTEI20_036548	CQUJHB010118
OG0008953	ASTEI20_040373	CQUJHB010196
OG0008955	ASTEI20_040010	CQUJHB012066
OG0008956	ASTEI20_044270	CQUJHB018352
OG0008957	ASTEI20_042503	CQUJHB002816
OG0008958	ASTEI20_044696	CQUJHB011584
OG0008959	ASTEI20_035919	CQUJHB009725
OG0008961	ASTEI20_033924	CQUJHB004351
OG0008962	ASTEI20_045829, ASTEI20_040763	CQUJHB010334
OG0008963	ASTEI20_042650	CQUJHB012710
OG0008965	ASTEI20_035567	CQUJHB003649
OG0008966	ASTEI20_044439	CQUJHB005311
OG0008967	ASTEI20_038101	CQUJHB004565
OG0008968	ASTEI20_043407	CQUJHB005165
OG0008971	ASTEI20_040106	CQUJHB014629
OG0008972	ASTEI20_032931	CQUJHB002729
OG0008973	ASTEI20_040232	CQUJHB008630
OG0008974	ASTEI20_042833	CQUJHB003197
OG0008975	ASTEI20_043772	CQUJHB006748
OG0008977	ASTEI20_039026	CQUJHB004732
OG0008978	ASTEI20_044265	CQUJHB010705
OG0008979	ASTEI20_038985	CQUJHB007294
OG0008980	ASTEI20_041619	CQUJHB018183
OG0008982	ASTEI20_038651	CQUJHB001830
OG0008983	ASTEI20_038194	CQUJHB012607
OG0008984	ASTEI20_034035	CQUJHB012121
OG0008985	ASTEI20_032140	CQUJHB016376
OG0008986	ASTEI20_032108	CQUJHB016335
OG0008987	ASTEI20_044990	CQUJHB002538
OG0008988	ASTEI20_041557	CQUJHB012688
OG0008989	ASTEI20_031287	CQUJHB000653
OG0008990	ASTEI20_043489	CQUJHB014222
OG0008991	ASTEI20_033624	CQUJHB010202
OG0008992	ASTEI20_037271	CQUJHB003002
OG0008993	ASTEI20_036756	CQUJHB011468
OG0008994	ASTEI20_043450	CQUJHB006094
OG0008995	ASTEI20_043072	CQUJHB007233
OG0008996	ASTEI20_037786	CQUJHB015890
OG0008997	ASTEI20_031931	CQUJHB011806
OG0008998	ASTEI20_031933	CQUJHB006692
OG0008999	ASTEI20_044069	CQUJHB002117
OG0009002	ASTEI20_041780	CQUJHB001000
OG0009003	ASTEI20_038964	CQUJHB017206
OG0009004	ASTEI20_043511	CQUJHB012331
OG0009005	ASTEI20_044315	CQUJHB012711
OG0009006	ASTEI20_038797	CQUJHB010844
OG0009007	ASTEI20_035315	CQUJHB005140
OG0009008	ASTEI20_034530	CQUJHB009255
OG0009009	ASTEI20_040862	CQUJHB004463
OG0009010	ASTEI20_036436	CQUJHB009724
OG0009011	ASTEI20_045187	CQUJHB007984, CQUJHB008776
OG0009012	ASTEI20_042963	CQUJHB013320
OG0009013	ASTEI20_031282	CQUJHB016037
OG0009014	ASTEI20_037137	CQUJHB010906
OG0009015	ASTEI20_037394	CQUJHB014965
OG0009016	ASTEI20_034782	CQUJHB004593
OG0009017	ASTEI20_034404	CQUJHB011776
OG0009018	ASTEI20_031127	CQUJHB008001
OG0009019	ASTEI20_031067	CQUJHB005929
OG0009020	ASTEI20_036894	CQUJHB015740
OG0009021	ASTEI20_034250	CQUJHB006890
OG0009022	ASTEI20_045314	CQUJHB008361
OG0009023	ASTEI20_043098	CQUJHB007939
OG0009024	ASTEI20_041272	CQUJHB013250
OG0009025	ASTEI20_041126	CQUJHB005176
OG0009026	ASTEI20_035116	CQUJHB008614
OG0009027	ASTEI20_034143	CQUJHB010518
OG0009029	ASTEI20_039596	CQUJHB017343
OG0009030	ASTEI20_042085	CQUJHB017628
OG0009032	ASTEI20_037601	CQUJHB004833
OG0009033	ASTEI20_040470	CQUJHB018080
OG0009034	ASTEI20_042278	CQUJHB015293
OG0009035	ASTEI20_032841	CQUJHB002053
OG0009036	ASTEI20_040450	CQUJHB007704
OG0009037	ASTEI20_043694	CQUJHB008675
OG0009038	ASTEI20_044019	CQUJHB015831
OG0009039	ASTEI20_042239	CQUJHB007410
OG0009040	ASTEI20_033102	CQUJHB007174
OG0009041	ASTEI20_041293	CQUJHB002658
OG0009042	ASTEI20_044753	CQUJHB005694
OG0009043	ASTEI20_045631	CQUJHB013429
OG0009044	ASTEI20_036272	CQUJHB014912
OG0009045	ASTEI20_042930	CQUJHB012749
OG0009047	ASTEI20_033059	CQUJHB014662
OG0009048	ASTEI20_045437	CQUJHB018293
OG0009049	ASTEI20_037189	CQUJHB016750
OG0009050	ASTEI20_039756	CQUJHB008628
OG0009051	ASTEI20_043596	CQUJHB007080
OG0009052	ASTEI20_041784	CQUJHB005380
OG0009053	ASTEI20_038553	CQUJHB011672
OG0009054	ASTEI20_043485	CQUJHB009745
OG0009055	ASTEI20_037792	CQUJHB001260
OG0009056	ASTEI20_034023	CQUJHB016586
OG0009058	ASTEI20_043027	CQUJHB014069
OG0009059	ASTEI20_037593	CQUJHB010972
OG0009062	ASTEI20_039560	CQUJHB010324
OG0009063	ASTEI20_043558	CQUJHB006366
OG0009064	ASTEI20_038204	CQUJHB004532
OG0009065	ASTEI20_044509	CQUJHB002733
OG0009066	ASTEI20_041436	CQUJHB012920
OG0009067	ASTEI20_034720	CQUJHB014116
OG0009068	ASTEI20_045312	CQUJHB013595
OG0009070	ASTEI20_044634	CQUJHB002477
OG0009072	ASTEI20_036282	CQUJHB010325
OG0009074	ASTEI20_031363	CQUJHB011673
OG0009075	ASTEI20_031516	CQUJHB007760
OG0009076	ASTEI20_031928	CQUJHB014207
OG0009077	ASTEI20_036785	CQUJHB010778
OG0009078	ASTEI20_039736	CQUJHB011067
OG0009079	ASTEI20_031494	CQUJHB004791
OG0009080	ASTEI20_043879	CQUJHB013879
OG0009082	ASTEI20_034827	CQUJHB015204
OG0009083	ASTEI20_046109	CQUJHB002055
OG0009084	ASTEI20_032869	CQUJHB012056
OG0009086	ASTEI20_040273	CQUJHB003503
OG0009087	ASTEI20_045368	CQUJHB012499
OG0009088	ASTEI20_045689	CQUJHB014408
OG0009089	ASTEI20_031457	CQUJHB015568
OG0009090	ASTEI20_037268	CQUJHB002854
OG0009091	ASTEI20_041507	CQUJHB010490
OG0009092	ASTEI20_038650	CQUJHB006280
OG0009093	ASTEI20_035686	CQUJHB010402
OG0009094	ASTEI20_044915	CQUJHB007546
OG0009095	ASTEI20_038926	CQUJHB004433
OG0009096	ASTEI20_044676	CQUJHB010521
OG0009097	ASTEI20_044878	CQUJHB002082
OG0009099	ASTEI20_039152	CQUJHB008981
OG0009100	ASTEI20_041439	CQUJHB010024
OG0009101	ASTEI20_042965	CQUJHB007585
OG0009102	ASTEI20_038966	CQUJHB013126
OG0009103	ASTEI20_033742	CQUJHB004392
OG0009105	ASTEI20_037040	CQUJHB012520
OG0009106	ASTEI20_042462	CQUJHB000660
OG0009107	ASTEI20_044908	CQUJHB012299
OG0009108	ASTEI20_044967	CQUJHB001616
OG0009109	ASTEI20_043650	CQUJHB018044
OG0009110	ASTEI20_040325	CQUJHB009954
OG0009111	ASTEI20_033008	CQUJHB012534
OG0009112	ASTEI20_035856	CQUJHB014769
OG0009113	ASTEI20_045653	CQUJHB005395
OG0009115	ASTEI20_043972	CQUJHB013847
OG0009116	ASTEI20_032326	CQUJHB003262
OG0009118	ASTEI20_044876	CQUJHB015830
OG0009120	ASTEI20_039847	CQUJHB009366
OG0009121	ASTEI20_037064	CQUJHB000394
OG0009122	ASTEI20_032644	CQUJHB009552
OG0009123	ASTEI20_037815	CQUJHB004896
OG0009126	ASTEI20_040567	CQUJHB008547
OG0009127	ASTEI20_032413	CQUJHB015862
OG0009128	ASTEI20_045873	CQUJHB009907
OG0009129	ASTEI20_035323	CQUJHB010988
OG0009130	ASTEI20_042713	CQUJHB005638
OG0009131	ASTEI20_036536	CQUJHB012847
OG0009132	ASTEI20_035535	CQUJHB004427
OG0009134	ASTEI20_038996	CQUJHB004462
OG0009135	ASTEI20_031961	CQUJHB013021
OG0009136	ASTEI20_044750	CQUJHB005666
OG0009137	ASTEI20_040532	CQUJHB005622
OG0009138	ASTEI20_041672	CQUJHB007176
OG0009139	ASTEI20_040469	CQUJHB006037
OG0009140	ASTEI20_039780	CQUJHB012424
OG0009141	ASTEI20_043334	CQUJHB005376
OG0009142	ASTEI20_034744	CQUJHB008439
OG0009143	ASTEI20_040874	CQUJHB003551
OG0009144	ASTEI20_037096	CQUJHB001974
OG0009145	ASTEI20_046003	CQUJHB017084
OG0009147	ASTEI20_044828	CQUJHB009529
OG0009149	ASTEI20_040892	CQUJHB005430
OG0009150	ASTEI20_031201	CQUJHB010611
OG0009153	ASTEI20_044132	CQUJHB002770
OG0009154	ASTEI20_036306	CQUJHB018339
OG0009155	ASTEI20_042815	CQUJHB014819
OG0009156	ASTEI20_031228	CQUJHB002595
OG0009157	ASTEI20_037147	CQUJHB008078
OG0009158	ASTEI20_031607	CQUJHB007644
OG0009160	ASTEI20_040529	CQUJHB013659
OG0009161	ASTEI20_038844	CQUJHB011527
OG0009162	ASTEI20_044928	CQUJHB011472
OG0009163	ASTEI20_034874	CQUJHB002739
OG0009164	ASTEI20_039061	CQUJHB006441
OG0009166	ASTEI20_031091	CQUJHB009919
OG0009167	ASTEI20_034536	CQUJHB012603
OG0009168	ASTEI20_045577	CQUJHB017086
OG0009169	ASTEI20_044729	CQUJHB002237
OG0009170	ASTEI20_031733	CQUJHB005673
OG0009171	ASTEI20_039564	CQUJHB003220
OG0009172	ASTEI20_040782	CQUJHB010273
OG0009173	ASTEI20_044174	CQUJHB004317
OG0009176	ASTEI20_045671	CQUJHB015108
OG0009177	ASTEI20_040389	CQUJHB013441
OG0009178	ASTEI20_036754	CQUJHB013872
OG0009179	ASTEI20_031686	CQUJHB005429
OG0009180	ASTEI20_041162	CQUJHB000654
OG0009183	ASTEI20_035784	CQUJHB003310
OG0009184	ASTEI20_034389	CQUJHB012987
OG0009185	ASTEI20_045956	CQUJHB002921
OG0009188	ASTEI20_043884	CQUJHB013353
OG0009189	ASTEI20_034615	CQUJHB002726
OG0009190	ASTEI20_044636	CQUJHB002900
OG0009192	ASTEI20_042396, ASTEI20_033896	CQUJHB001858
OG0009193	ASTEI20_035303	CQUJHB008478
OG0009195	ASTEI20_038095	CQUJHB006052
OG0009196	ASTEI20_031224	CQUJHB012396
OG0009197	ASTEI20_032433	CQUJHB010686
OG0009198	ASTEI20_041937	CQUJHB014055
OG0009199	ASTEI20_037945	CQUJHB007440
OG0009200	ASTEI20_038780	CQUJHB002642
OG0009201	ASTEI20_043077	CQUJHB000050
OG0009202	ASTEI20_036480	CQUJHB001150
OG0009203	ASTEI20_034605	CQUJHB005287
OG0009204	ASTEI20_040598	CQUJHB018135
OG0009205	ASTEI20_034029	CQUJHB003424
OG0009206	ASTEI20_033804	CQUJHB016691
OG0009207	ASTEI20_040640	CQUJHB013814
OG0009209	ASTEI20_038304	CQUJHB015900
OG0009210	ASTEI20_045283, ASTEI20_037763	CQUJHB001408
OG0009211	ASTEI20_032007	CQUJHB012051
OG0009212	ASTEI20_041801	CQUJHB016437
OG0009213	ASTEI20_044557	CQUJHB008527
OG0009214	ASTEI20_036140	CQUJHB006867
OG0009215	ASTEI20_035342	CQUJHB011440
OG0009216	ASTEI20_037297	CQUJHB000684
OG0009217	ASTEI20_033451	CQUJHB016024
OG0009218	ASTEI20_033036	CQUJHB003309
OG0009219	ASTEI20_035611	CQUJHB016940
OG0009222	ASTEI20_038012	CQUJHB015024
OG0009223	ASTEI20_041150	CQUJHB001724
OG0009224	ASTEI20_045247	CQUJHB017231
OG0009225	ASTEI20_044545	CQUJHB004494
OG0009226	ASTEI20_041464	CQUJHB010070
OG0009227	ASTEI20_044633	CQUJHB000589
OG0009228	ASTEI20_036673	CQUJHB001992
OG0009229	ASTEI20_032317	CQUJHB007029
OG0009230	ASTEI20_041596	CQUJHB011311
OG0009231	ASTEI20_043547	CQUJHB014386
OG0009232	ASTEI20_042635	CQUJHB011795
OG0009233	ASTEI20_040631	CQUJHB016055
OG0009234	ASTEI20_033044	CQUJHB002823
OG0009235	ASTEI20_037273	CQUJHB018137
OG0009236	ASTEI20_039094	CQUJHB012163
OG0009237	ASTEI20_042466	CQUJHB001355
OG0009238	ASTEI20_040082	CQUJHB012273
OG0009239	ASTEI20_033260	CQUJHB006647
OG0009240	ASTEI20_039242	CQUJHB009239
OG0009241	ASTEI20_038900	CQUJHB009905
OG0009242	ASTEI20_038322	CQUJHB004054
OG0009243	ASTEI20_044996	CQUJHB006639
OG0009244	ASTEI20_040461	CQUJHB007393
OG0009245	ASTEI20_045113	CQUJHB004034
OG0009246	ASTEI20_034074	CQUJHB000313
OG0009248	ASTEI20_039717	CQUJHB002436
OG0009249	ASTEI20_044394	CQUJHB006105
OG0009251	ASTEI20_034167	CQUJHB000865
OG0009252	ASTEI20_035876	CQUJHB004339
OG0009253	ASTEI20_042690	CQUJHB017900
OG0009254	ASTEI20_042948	CQUJHB017327
OG0009257	ASTEI20_045601	CQUJHB015611
OG0009258	ASTEI20_032498	CQUJHB005243
OG0009260	ASTEI20_035288, ASTEI20_035974	CQUJHB004641
OG0009262	ASTEI20_032597	CQUJHB011443
OG0009265	ASTEI20_035640	CQUJHB017371
OG0009266	ASTEI20_041854	CQUJHB007928
OG0009268	ASTEI20_046111	CQUJHB006475
OG0009270	ASTEI20_034405	CQUJHB007537
OG0009272	ASTEI20_037822	CQUJHB014533
OG0009273	ASTEI20_043281	CQUJHB004388
OG0009275	ASTEI20_036597	CQUJHB009314
OG0009276	ASTEI20_035524	CQUJHB017338
OG0009277	ASTEI20_044639, ASTEI20_040609	CQUJHB011991
OG0009278	ASTEI20_043594	CQUJHB010679
OG0009280	ASTEI20_040328	CQUJHB014594
OG0009281	ASTEI20_037239	CQUJHB001314
OG0009282	ASTEI20_031089	CQUJHB007954
OG0009283	ASTEI20_044436	CQUJHB011911
OG0009284	ASTEI20_032998	CQUJHB011864
OG0009285	ASTEI20_033004	CQUJHB008552
OG0009286	ASTEI20_041182	CQUJHB015247
OG0009287	ASTEI20_031181	CQUJHB006449
OG0009289	ASTEI20_043262	CQUJHB016732
OG0009290	ASTEI20_035455	CQUJHB004291
OG0009291	ASTEI20_038585	CQUJHB008508
OG0009292	ASTEI20_033190	CQUJHB011503
OG0009293	ASTEI20_039784	CQUJHB015727
OG0009294	ASTEI20_043974	CQUJHB014053
OG0009295	ASTEI20_036130	CQUJHB004164
OG0009296	ASTEI20_042634	CQUJHB014305
OG0009298	ASTEI20_046178	CQUJHB009631
OG0009299	ASTEI20_039930	CQUJHB018324
OG0009300	ASTEI20_033360	CQUJHB008081
OG0009301	ASTEI20_035461	CQUJHB013266
OG0009302	ASTEI20_040045	CQUJHB004761
OG0009305	ASTEI20_039630	CQUJHB010107
OG0009306	ASTEI20_034476	CQUJHB016281
OG0009307	ASTEI20_043583	CQUJHB001281, CQUJHB014274
OG0009309	ASTEI20_046065	CQUJHB002558
OG0009311	ASTEI20_041549	CQUJHB012246
OG0009313	ASTEI20_036612	CQUJHB016934
OG0009314	ASTEI20_045814, ASTEI20_039468	CQUJHB015736, CQUJHB002684
OG0009315	ASTEI20_036732	CQUJHB018303
OG0009316	ASTEI20_037791	CQUJHB003364
OG0009317	ASTEI20_036071	CQUJHB002928
OG0009319	ASTEI20_039272	CQUJHB008824
OG0009320	ASTEI20_030837	CQUJHB000764
OG0009323	ASTEI20_045969	CQUJHB009786
OG0009325	ASTEI20_036976	CQUJHB010881
OG0009326	ASTEI20_043408	CQUJHB016809
OG0009327	ASTEI20_040306, ASTEI20_033050	CQUJHB001682
OG0009328	ASTEI20_037970	CQUJHB017040
OG0009334	ASTEI20_037373	CQUJHB006752
OG0009336	ASTEI20_034962	CQUJHB014619
OG0009337	ASTEI20_033627	CQUJHB004820
OG0009342	ASTEI20_034819, ASTEI20_036472	CQUJHB000908
OG0009352	ASTEI20_036530, ASTEI20_039565, ASTEI20_037106, ASTEI20_032935, ASTEI20_037422	CQUJHB005473, CQUJHB014323
OG0009354	ASTEI20_045681, ASTEI20_036588	CQUJHB005059
OG0009355	ASTEI20_041513	CQUJHB008864
OG0009364	ASTEI20_033608	CQUJHB014838
OG0009367	ASTEI20_045221, ASTEI20_033786	CQUJHB004361
OG0009387	ASTEI20_038005	CQUJHB001483
OG0009388	ASTEI20_043739	CQUJHB009688
OG0009389	ASTEI20_036994	CQUJHB002249
OG0009390	ASTEI20_045246	CQUJHB006923
OG0009392	ASTEI20_037858	CQUJHB012519
OG0009394	ASTEI20_036556	CQUJHB013340
OG0009396	ASTEI20_038036	CQUJHB001133
OG0009397	ASTEI20_037736	CQUJHB011108
OG0009399	ASTEI20_039591	CQUJHB004248
OG0009400	ASTEI20_036634	CQUJHB014294
OG0009401	ASTEI20_042821	CQUJHB010839
OG0009402	ASTEI20_041483	CQUJHB006816
OG0009403	ASTEI20_032963	CQUJHB001467
OG0009404	ASTEI20_035457	CQUJHB006613
OG0009406	ASTEI20_044166	CQUJHB004932
OG0009407	ASTEI20_039307	CQUJHB008248
OG0009408	ASTEI20_035689	CQUJHB001826
OG0009410	ASTEI20_036742	CQUJHB001840
OG0009412	ASTEI20_035144	CQUJHB004497
OG0009414	ASTEI20_039984	CQUJHB005565
OG0009415	ASTEI20_035328	CQUJHB001014
OG0009416	ASTEI20_036935	CQUJHB012875
OG0009419	ASTEI20_041529	CQUJHB002026
OG0009420	ASTEI20_042486	CQUJHB015001
OG0009422	ASTEI20_039479	CQUJHB012433
OG0009424	ASTEI20_037406	CQUJHB006072
OG0009425	ASTEI20_042448	CQUJHB000310
OG0009426	ASTEI20_044548	CQUJHB008642
OG0009427	ASTEI20_033114	CQUJHB012248
OG0009429	ASTEI20_038355	CQUJHB018243
OG0009431	ASTEI20_041309	CQUJHB014576
OG0009432	ASTEI20_045690	CQUJHB016984
OG0009433	ASTEI20_037048	CQUJHB018279
OG0009434	ASTEI20_044062, ASTEI20_043961	CQUJHB004793
OG0009435	ASTEI20_035637	CQUJHB003483
OG0009436	ASTEI20_041930	CQUJHB008246
OG0009437	ASTEI20_037121	CQUJHB003338
OG0009439	ASTEI20_041093	CQUJHB017325
OG0009440	ASTEI20_037000	CQUJHB014355
OG0009441	ASTEI20_043029	CQUJHB015155
OG0009444	ASTEI20_038722	CQUJHB013668
OG0009445	ASTEI20_034098	CQUJHB001791
OG0009446	ASTEI20_035236	CQUJHB006234
OG0009447	ASTEI20_043586	CQUJHB010726
OG0009448	ASTEI20_032076	CQUJHB011825
OG0009449	ASTEI20_040623	CQUJHB008673
OG0009450	ASTEI20_043814	CQUJHB001374
OG0009451	ASTEI20_037773	CQUJHB010895
OG0009452	ASTEI20_044574	CQUJHB016006
OG0009454	ASTEI20_035757	CQUJHB005300
OG0009455	ASTEI20_033679	CQUJHB015990
OG0009456	ASTEI20_040330	CQUJHB009276
OG0009457	ASTEI20_040863	CQUJHB004224
OG0009459	ASTEI20_046066	CQUJHB009194
OG0009460	ASTEI20_045104	CQUJHB017066
OG0009461	ASTEI20_042627	CQUJHB014435
OG0009462	ASTEI20_041153	CQUJHB014621
OG0009463	ASTEI20_042823	CQUJHB013259
OG0009465	ASTEI20_036095	CQUJHB001852
OG0009466	ASTEI20_039320	CQUJHB000623
OG0009467	ASTEI20_035151	CQUJHB017345
OG0009468	ASTEI20_040011	CQUJHB015441
OG0009471	ASTEI20_037432, ASTEI20_044347	CQUJHB017970
OG0009472	ASTEI20_036021	CQUJHB013914
OG0009473	ASTEI20_043760, ASTEI20_043204	CQUJHB012074
OG0009474	ASTEI20_043059	CQUJHB015227
OG0009475	ASTEI20_043660	CQUJHB009034
OG0009476	ASTEI20_039627	CQUJHB005940
OG0009478	ASTEI20_038897	CQUJHB016077
OG0009479	ASTEI20_045361	CQUJHB009466
OG0009480	ASTEI20_041210	CQUJHB004790
OG0009481	ASTEI20_045516	CQUJHB008569
OG0009482	ASTEI20_035024	CQUJHB000999
OG0009483	ASTEI20_039913	CQUJHB003703
OG0009485	ASTEI20_039771	CQUJHB009781
OG0009486	ASTEI20_035529	CQUJHB004335
OG0009487	ASTEI20_039917	CQUJHB002113
OG0009489	ASTEI20_034121	CQUJHB008099
OG0009490	ASTEI20_045790	CQUJHB009588
OG0009491	ASTEI20_043070	CQUJHB007255
OG0009492	ASTEI20_037206	CQUJHB000023
OG0009493	ASTEI20_041461	CQUJHB006296
OG0009495	ASTEI20_039170	CQUJHB007659
OG0009497	ASTEI20_039299	CQUJHB015882
OG0009498	ASTEI20_039820	CQUJHB010962
OG0009499	ASTEI20_038173	CQUJHB005555
OG0009500	ASTEI20_043343	CQUJHB001137
