Orthogroup	AstephensiUCISS2018	AminimusMINIMUS1
OG0009284	ASTEI20_032998	AMIN008089
OG0009285	ASTEI20_033004	AMIN016185
OG0009286	ASTEI20_041182	AMIN010594
OG0009288	ASTEI20_034267	AMIN005066
OG0009289	ASTEI20_043262	AMIN003610
OG0009291	ASTEI20_038585	AMIN000291
OG0009292	ASTEI20_033190	AMIN003502
OG0009293	ASTEI20_039784	AMIN010089
OG0009294	ASTEI20_043974	AMIN006020
OG0009295	ASTEI20_036130	AMIN008464
OG0009296	ASTEI20_042634	AMIN005563
OG0009297	ASTEI20_034920	AMIN007897
OG0009298	ASTEI20_046178	AMIN009196
OG0009300	ASTEI20_033360	AMIN001517
OG0009301	ASTEI20_035461	AMIN009406
OG0009302	ASTEI20_040045	AMIN011246
OG0009305	ASTEI20_039630	AMIN001754
OG0009306	ASTEI20_034476	AMIN000692
OG0009307	ASTEI20_043583	AMIN008757
OG0009308	ASTEI20_044327	AMIN001129
OG0009309	ASTEI20_046065	AMIN010435
OG0009311	ASTEI20_041549	AMIN004659
OG0009313	ASTEI20_036612	AMIN005753
OG0009314	ASTEI20_045814, ASTEI20_039468	AMIN007383
OG0009315	ASTEI20_036732	AMIN003932
OG0009316	ASTEI20_037791	AMIN004161
OG0009317	ASTEI20_036071	AMIN007352
OG0009319	ASTEI20_039272	AMIN007601
OG0009320	ASTEI20_030837	AMIN004069
OG0009323	ASTEI20_045969	AMIN011078
OG0009325	ASTEI20_036976	AMIN002374
OG0009326	ASTEI20_043408	AMIN010227
OG0009327	ASTEI20_040306, ASTEI20_033050	AMIN010339
OG0009328	ASTEI20_037970	AMIN002846
OG0009334	ASTEI20_037373	AMIN005092
OG0009336	ASTEI20_034962	AMIN003920
OG0009337	ASTEI20_033627	AMIN001954
OG0009342	ASTEI20_034819, ASTEI20_036472	AMIN002493
OG0009353	ASTEI20_046046	AMIN008825
OG0009354	ASTEI20_045681, ASTEI20_036588	AMIN008625
OG0009355	ASTEI20_041513	AMIN002065
OG0009356	ASTEI20_043291	AMIN004471
OG0009359	ASTEI20_035052	AMIN008014
OG0009360	ASTEI20_037328, ASTEI20_040873	AMIN010791
OG0009362	ASTEI20_045206	AMIN001590, AMIN001215
OG0009363	ASTEI20_035752	AMIN014173
OG0009364	ASTEI20_033608	AMIN015681
OG0009366	ASTEI20_041158	AMIN007845
OG0009367	ASTEI20_045221, ASTEI20_033786	AMIN009836
OG0009368	ASTEI20_035508	AMIN006495
OG0009369	ASTEI20_038850, ASTEI20_039223	AMIN015729
OG0009387	ASTEI20_038005	AMIN000728
OG0009389	ASTEI20_036994	AMIN015795
OG0009390	ASTEI20_045246	AMIN002476
OG0009392	ASTEI20_037858	AMIN014126
OG0009398	ASTEI20_035304	AMIN008678
OG0009403	ASTEI20_032963	AMIN003634
OG0009405	ASTEI20_044475	AMIN009168
OG0009406	ASTEI20_044166	AMIN009164
OG0009408	ASTEI20_035689	AMIN010505
OG0009409	ASTEI20_040990	AMIN005851
OG0009410	ASTEI20_036742	AMIN008930
OG0009418	ASTEI20_035492	AMIN004272
OG0009421	ASTEI20_041327	AMIN004196
OG0009423	ASTEI20_042808	AMIN004197
OG0009429	ASTEI20_038355	AMIN006500
OG0009431	ASTEI20_041309	AMIN010451
OG0009435	ASTEI20_035637	AMIN010260
OG0009436	ASTEI20_041930	AMIN010252
OG0009438	ASTEI20_034592	AMIN004829
OG0009440	ASTEI20_037000	AMIN007208
OG0009441	ASTEI20_043029	AMIN006415
OG0009444	ASTEI20_038722	AMIN007576
OG0009447	ASTEI20_043586	AMIN011545
OG0009448	ASTEI20_032076	AMIN005912
OG0009449	ASTEI20_040623	AMIN015805
OG0009450	ASTEI20_043814	AMIN009694
OG0009451	ASTEI20_037773	AMIN006230
OG0009455	ASTEI20_033679	AMIN003660
OG0009457	ASTEI20_040863	AMIN003802
OG0009461	ASTEI20_042627	AMIN009614
OG0009463	ASTEI20_042823	AMIN003441
OG0009465	ASTEI20_036095	AMIN000297
OG0009467	ASTEI20_035151	AMIN004797
OG0009468	ASTEI20_040011	AMIN004339
OG0009475	ASTEI20_043660	AMIN010781
OG0009476	ASTEI20_039627	AMIN001443
OG0009478	ASTEI20_038897	AMIN006018
OG0009480	ASTEI20_041210	AMIN000618
OG0009481	ASTEI20_045516	AMIN006582
OG0009482	ASTEI20_035024	AMIN015932
OG0009484	ASTEI20_036726	AMIN006017
OG0009486	ASTEI20_035529	AMIN006827
OG0009487	ASTEI20_039917	AMIN002157
OG0009488	ASTEI20_035662	AMIN000875
OG0009491	ASTEI20_043070	AMIN009201
OG0009492	ASTEI20_037206	AMIN000861
OG0009494	ASTEI20_040259	AMIN005766
OG0009496	ASTEI20_035798	AMIN005673
OG0009498	ASTEI20_039820	AMIN015635
OG0009500	ASTEI20_043343	AMIN006292
OG0009501	ASTEI20_034225	AMIN015855
OG0009503	ASTEI20_030892	AMIN003754
OG0009506	ASTEI20_038662	AMIN001467
OG0009507	ASTEI20_031852	AMIN000755
OG0009510	ASTEI20_039233	AMIN000581
OG0009511	ASTEI20_032089	AMIN015875
OG0009512	ASTEI20_042209	AMIN002769
OG0009513	ASTEI20_041280	AMIN015934
OG0009516	ASTEI20_033061	AMIN003775
OG0009517	ASTEI20_042978	AMIN003540
OG0009519	ASTEI20_035060	AMIN007423
OG0009520	ASTEI20_042686	AMIN007665
OG0009521	ASTEI20_045807	AMIN011412
OG0009522	ASTEI20_044709	AMIN009246
OG0009523	ASTEI20_033657	AMIN009245
OG0009524	ASTEI20_039475	AMIN014509
OG0009525	ASTEI20_033346	AMIN001769
OG0009527	ASTEI20_034527	AMIN004241
OG0009528	ASTEI20_034079	AMIN011181
OG0009529	ASTEI20_033015	AMIN011348
OG0009530	ASTEI20_039270	AMIN005642
OG0009531	ASTEI20_033033	AMIN003051
OG0009534	ASTEI20_039517	AMIN004509
OG0009535	ASTEI20_038496	AMIN002266
OG0009537	ASTEI20_040381	AMIN016117
OG0009538	ASTEI20_031689	AMIN007234
OG0009539	ASTEI20_039836	AMIN015810
OG0009540	ASTEI20_034093	AMIN000800
OG0009542	ASTEI20_045674	AMIN009055
OG0009546	ASTEI20_034124	AMIN000389
OG0009550	ASTEI20_040888	AMIN002336
OG0009551	ASTEI20_045947	AMIN011579
OG0009553	ASTEI20_041144	AMIN010722
OG0009554	ASTEI20_035314, ASTEI20_040149	AMIN004394
OG0009557	ASTEI20_042184	AMIN016101
OG0009559	ASTEI20_040188	AMIN016253
OG0009560	ASTEI20_036109	AMIN016217
OG0009565	ASTEI20_031211	AMIN007085
OG0009567	ASTEI20_034174	AMIN011410
OG0009569	ASTEI20_043298	AMIN005831
OG0009571	ASTEI20_032237	AMIN010291
OG0009572	ASTEI20_033942	AMIN001149
OG0009575	ASTEI20_043982	AMIN002551
OG0009576	ASTEI20_031377	AMIN002550
OG0009577	ASTEI20_037441	AMIN002775
OG0009579	ASTEI20_045024	AMIN003124
OG0009581	ASTEI20_034131	AMIN009646
OG0009586	ASTEI20_032976	AMIN000045
OG0009588	ASTEI20_044697	AMIN009129
OG0009589	ASTEI20_041075	AMIN002776
OG0009593	ASTEI20_032590	AMIN006948
OG0009594	ASTEI20_033552	AMIN001405
OG0009595	ASTEI20_038249	AMIN001401
OG0009597	ASTEI20_037194	AMIN002287
OG0009598	ASTEI20_036219	AMIN005512
OG0009600	ASTEI20_044356	AMIN006691
OG0009601	ASTEI20_041080	AMIN004357
OG0009602	ASTEI20_034243	AMIN002079
OG0009604	ASTEI20_043749	AMIN007090
OG0009605	ASTEI20_043546	AMIN004455
OG0009606	ASTEI20_038248	AMIN000585
OG0009607	ASTEI20_032919	AMIN000314
OG0009608	ASTEI20_042903	AMIN005438
OG0009610	ASTEI20_035012	AMIN000489
OG0009611	ASTEI20_033863	AMIN001107
OG0009612	ASTEI20_031714	AMIN010789
OG0009613	ASTEI20_030818	AMIN004593
OG0009614	ASTEI20_037397	AMIN000232
OG0009616	ASTEI20_042446	AMIN008573
OG0009617	ASTEI20_042131	AMIN009576
OG0009618	ASTEI20_032320	AMIN011170
OG0009619	ASTEI20_036299	AMIN009425
OG0009622	ASTEI20_040958	AMIN004632
OG0009625	ASTEI20_038220	AMIN004285
OG0009626	ASTEI20_035553	AMIN007639
OG0009627	ASTEI20_037958	AMIN007633
OG0009628	ASTEI20_045983	AMIN015640
OG0009629	ASTEI20_036467	AMIN011162
OG0009631	ASTEI20_035852	AMIN005553
OG0009637	ASTEI20_038969	AMIN006099
OG0009638	ASTEI20_032833	AMIN001972
OG0009639	ASTEI20_039306	AMIN008305
OG0009641	ASTEI20_034272	AMIN009449
OG0009642	ASTEI20_032835	AMIN003077
OG0009645	ASTEI20_046108	AMIN002422
OG0009646	ASTEI20_045821	AMIN006453
OG0009647	ASTEI20_034425	AMIN006452
OG0009649	ASTEI20_034965	AMIN005242
OG0009650	ASTEI20_045041	AMIN004548
OG0009653	ASTEI20_031035	AMIN011422
OG0009654	ASTEI20_037109	AMIN007651
OG0009655	ASTEI20_034399	AMIN000091
OG0009656	ASTEI20_039186	AMIN003377
OG0009658	ASTEI20_032229	AMIN006587
OG0009660	ASTEI20_038256	AMIN010154
OG0009661	ASTEI20_039508	AMIN011105
OG0009662	ASTEI20_041550	AMIN016048
OG0009663	ASTEI20_035219	AMIN006372
OG0009664	ASTEI20_043935	AMIN002415
OG0009665	ASTEI20_043321	AMIN016172
OG0009666	ASTEI20_032178	AMIN006162
OG0009668	ASTEI20_038955	AMIN001159
OG0009672	ASTEI20_044638	AMIN011345
OG0009673	ASTEI20_045449	AMIN004947
OG0009674	ASTEI20_031582	AMIN000005
OG0009678	ASTEI20_042253	AMIN001191
OG0009679	ASTEI20_033983	AMIN001192
OG0009680	ASTEI20_039545	AMIN015515
OG0009681	ASTEI20_036406	AMIN007511
OG0009682	ASTEI20_043274	AMIN003246
OG0009684	ASTEI20_032439	AMIN000227
OG0009685	ASTEI20_036747	AMIN008487
OG0009687	ASTEI20_039782	AMIN015779
OG0009688	ASTEI20_035712	AMIN000267
OG0009689	ASTEI20_039737	AMIN003738
OG0009691	ASTEI20_033790	AMIN002045
OG0009692	ASTEI20_039002	AMIN003576
OG0009696	ASTEI20_037774	AMIN001322
OG0009698	ASTEI20_036649	AMIN008833
OG0009699	ASTEI20_031763	AMIN005160
OG0009700	ASTEI20_034040	AMIN001672
OG0009702	ASTEI20_038922	AMIN011527
OG0009704	ASTEI20_039153	AMIN009020
OG0009705	ASTEI20_040257	AMIN009007
OG0009706	ASTEI20_033196	AMIN004963
OG0009707	ASTEI20_043090	AMIN002559
OG0009708	ASTEI20_045291	AMIN005338
OG0009709	ASTEI20_034430	AMIN001133
OG0009712	ASTEI20_039140	AMIN000715
OG0009713	ASTEI20_034539	AMIN015550
OG0009714	ASTEI20_038759	AMIN004653
OG0009719	ASTEI20_044007	AMIN005097
OG0009720	ASTEI20_039493	AMIN007784
OG0009721	ASTEI20_038208	AMIN003381
OG0009722	ASTEI20_030932	AMIN000719
OG0009723	ASTEI20_040677	AMIN014379
OG0009729	ASTEI20_032685	AMIN006775
OG0009730	ASTEI20_043300	AMIN008027
OG0009732	ASTEI20_039796	AMIN002442
OG0009733	ASTEI20_044097	AMIN015870
OG0009734	ASTEI20_034204	AMIN007516
OG0009735	ASTEI20_040518	AMIN001080
OG0009737	ASTEI20_045495	AMIN004927
OG0009738	ASTEI20_042721	AMIN001142
OG0009740	ASTEI20_033716	AMIN001143
OG0009745	ASTEI20_038546	AMIN003793
OG0009746	ASTEI20_032211	AMIN001654
OG0009747	ASTEI20_045256	AMIN016244
OG0009749	ASTEI20_038056	AMIN010303
OG0009751	ASTEI20_043054	AMIN010841
OG0009752	ASTEI20_032635	AMIN001167
OG0009755	ASTEI20_045944	AMIN007832
OG0009756	ASTEI20_035168	AMIN001741
OG0009757	ASTEI20_035341	AMIN014075
OG0009758	ASTEI20_046099	AMIN016026
OG0009760	ASTEI20_041869	AMIN002516
OG0009761	ASTEI20_039685	AMIN009044
OG0009762	ASTEI20_035473	AMIN016215
OG0009763	ASTEI20_036414	AMIN016205
OG0009764	ASTEI20_043035	AMIN009634
OG0009766	ASTEI20_040582	AMIN006113
OG0009767	ASTEI20_034362	AMIN011624
OG0009769	ASTEI20_034949	AMIN006247
OG0009771	ASTEI20_045712	AMIN002412
OG0009772	ASTEI20_042012	AMIN006774
OG0009774	ASTEI20_032209	AMIN016241
OG0009775	ASTEI20_039420	AMIN004273
OG0009777	ASTEI20_044236	AMIN015744
OG0009779	ASTEI20_039970	AMIN007670
OG0009780	ASTEI20_042649	AMIN004739
OG0009783	ASTEI20_041388	AMIN005754
OG0009784	ASTEI20_039376	AMIN016050
OG0009786	ASTEI20_043643	AMIN002421
OG0009788	ASTEI20_034218	AMIN006583
OG0009789	ASTEI20_033929	AMIN005513
OG0009790	ASTEI20_033116	AMIN000029
OG0009791	ASTEI20_032308	AMIN010937
OG0009792	ASTEI20_034376	AMIN004276
OG0009793	ASTEI20_034505	AMIN006565
OG0009797	ASTEI20_034739	AMIN009711
OG0009798	ASTEI20_037927	AMIN010777
OG0009799	ASTEI20_044550	AMIN002083
OG0009801	ASTEI20_031671	AMIN003352
OG0009802	ASTEI20_044235	AMIN003613
OG0009803	ASTEI20_037903	AMIN010835
OG0009804	ASTEI20_037725	AMIN016009
OG0009805	ASTEI20_045872	AMIN000105
OG0009806	ASTEI20_032949	AMIN010771
OG0009808	ASTEI20_041383	AMIN008218
OG0009810	ASTEI20_032665	AMIN000356
OG0009811	ASTEI20_031919	AMIN010116
OG0009812	ASTEI20_044023	AMIN010526
OG0009813	ASTEI20_032795	AMIN000870
OG0009814	ASTEI20_042957	AMIN011182
OG0009815	ASTEI20_036186	AMIN001966
OG0009816	ASTEI20_039049	AMIN016169
OG0009817	ASTEI20_040424	AMIN002612
OG0009819	ASTEI20_040772	AMIN010134
OG0009821	ASTEI20_036607	AMIN003861
OG0009822	ASTEI20_031592	AMIN004192
OG0009826	ASTEI20_042334	AMIN003012
OG0009827	ASTEI20_040976, ASTEI20_036278	AMIN010052
OG0009829	ASTEI20_044458	AMIN004094
OG0009832	ASTEI20_038137	AMIN016058
OG0009833	ASTEI20_043296	AMIN006997
OG0009836	ASTEI20_031463	AMIN008629
OG0009837	ASTEI20_032970	AMIN006408
OG0009838	ASTEI20_045430	AMIN008489
OG0009840	ASTEI20_031304	AMIN010133
OG0009842	ASTEI20_041131	AMIN001048
OG0009844	ASTEI20_039342	AMIN010372
OG0009846	ASTEI20_035441	AMIN000375
OG0009848	ASTEI20_038179	AMIN010654
OG0009850	ASTEI20_036708	AMIN007630
OG0009851	ASTEI20_038745	AMIN008531
OG0009853	ASTEI20_043078	AMIN005151
OG0009857	ASTEI20_040902	AMIN007547
OG0009858	ASTEI20_037563	AMIN010545
OG0009859	ASTEI20_036132	AMIN016122
OG0009861	ASTEI20_041156	AMIN004783
OG0009862	ASTEI20_031193	AMIN000307
OG0009863	ASTEI20_040060	AMIN008775
OG0009864	ASTEI20_031838	AMIN002893
OG0009865	ASTEI20_030980	AMIN007580
OG0009866	ASTEI20_045353	AMIN004203
OG0009868	ASTEI20_042697	AMIN008064
OG0009870	ASTEI20_040728	AMIN011440
OG0009876	ASTEI20_040799	AMIN010305
OG0009878	ASTEI20_035563	AMIN006253
OG0009879	ASTEI20_040124	AMIN007901
OG0009880	ASTEI20_034464	AMIN016116
OG0009881	ASTEI20_041189	AMIN005147
OG0009883	ASTEI20_033814	AMIN005549
OG0009884	ASTEI20_039104	AMIN016020
OG0009886	ASTEI20_033282	AMIN002786
OG0009887	ASTEI20_039323	AMIN015511
OG0009888	ASTEI20_034281	AMIN007885
OG0009889	ASTEI20_044329	AMIN001144
OG0009890	ASTEI20_040354	AMIN011194
OG0009892	ASTEI20_036419	AMIN010544
OG0009894	ASTEI20_035946	AMIN009497
OG0009899	ASTEI20_041297	AMIN008156
OG0009902	ASTEI20_045332	AMIN009555
OG0009904	ASTEI20_042441	AMIN011365
OG0009907	ASTEI20_036657	AMIN007863
OG0009908	ASTEI20_032960	AMIN005336
OG0009909	ASTEI20_036463	AMIN015613
OG0009910	ASTEI20_041684	AMIN010608
OG0009912	ASTEI20_034319	AMIN008501
OG0009914	ASTEI20_043896	AMIN011470
OG0009915	ASTEI20_032955	AMIN016137
OG0009916	ASTEI20_035905	AMIN010843
OG0009917	ASTEI20_038677	AMIN002496
OG0009918	ASTEI20_044860	AMIN000276
OG0009919	ASTEI20_031147	AMIN010022
OG0009923	ASTEI20_041605	AMIN002922
OG0009925	ASTEI20_031729	AMIN016046
OG0009926	ASTEI20_032582	AMIN006261
OG0009927	ASTEI20_035620	AMIN005186
OG0009928	ASTEI20_031240	AMIN000795
OG0009929	ASTEI20_034865	AMIN011550, AMIN011552
OG0009930	ASTEI20_033890	AMIN002059
OG0009931	ASTEI20_033649	AMIN009043
OG0009934	ASTEI20_040835	AMIN005898
OG0009939	ASTEI20_044417	AMIN010215
OG0009941	ASTEI20_043639	AMIN001868
OG0009953	ASTEI20_044158	AMIN008065
OG0009954	ASTEI20_039883	AMIN010955
OG0009955	ASTEI20_032517, ASTEI20_044111	AMIN006484
OG0009958	ASTEI20_040917	AMIN006004
OG0009960	ASTEI20_036381	AMIN005209, AMIN005208
OG0009961	ASTEI20_039915	AMIN005733
OG0009962	ASTEI20_036061	AMIN005604
OG0009963	ASTEI20_037921, ASTEI20_034662, ASTEI20_040169	AMIN004369
OG0009965	ASTEI20_036914	AMIN003552
OG0009966	ASTEI20_037181, ASTEI20_037365	AMIN000408
OG0009967	ASTEI20_045615	AMIN004211
OG0009968	ASTEI20_041318	AMIN002796
OG0009969	ASTEI20_035478	AMIN003763
OG0009970	ASTEI20_042797	AMIN016118
OG0009971	ASTEI20_043970	AMIN010707
OG0009972	ASTEI20_037110	AMIN007701, AMIN007700, AMIN007699
OG0009973	ASTEI20_031905	AMIN006794
OG0009974	ASTEI20_032853	AMIN001496
OG0009975	ASTEI20_040286	AMIN001376
OG0009978	ASTEI20_045081, ASTEI20_045397	AMIN015922
OG0009979	ASTEI20_043686	AMIN000651
OG0009980	ASTEI20_045915	AMIN010152
OG0009981	ASTEI20_043330	AMIN010458
OG0009982	ASTEI20_036293	AMIN007878
OG0009983	ASTEI20_037075	AMIN007902
OG0009984	ASTEI20_042904	AMIN011537
OG0009985	ASTEI20_045908	AMIN003070
OG0009986	ASTEI20_045697	AMIN010738
OG0009987	ASTEI20_046116, ASTEI20_035100, ASTEI20_045085	AMIN016247, AMIN016245
OG0009988	ASTEI20_043900	AMIN003919
OG0009989	ASTEI20_030823	AMIN003300
OG0009990	ASTEI20_035845, ASTEI20_039763	AMIN004316
OG0009991	ASTEI20_032945, ASTEI20_036919	AMIN005994
OG0009992	ASTEI20_036399	AMIN014187, AMIN001785, AMIN001786, AMIN014184
OG0009993	ASTEI20_042111	AMIN015848
OG0009997	ASTEI20_034841, ASTEI20_039273, ASTEI20_040108, ASTEI20_035890	AMIN014524
OG0010020	ASTEI20_043519	AMIN006255
OG0010026	ASTEI20_038141	AMIN015976
OG0010027	ASTEI20_044547	AMIN006600
OG0010032	ASTEI20_041835	AMIN004194
OG0010033	ASTEI20_039204	AMIN004188
OG0010038	ASTEI20_033158	AMIN010218
OG0010047	ASTEI20_030860	AMIN003272
OG0010051	ASTEI20_045379	AMIN010652
OG0010052	ASTEI20_040107	AMIN006862
OG0010061	ASTEI20_044029	AMIN015517
OG0010069	ASTEI20_035032	AMIN003276
OG0010081	ASTEI20_030827	AMIN005958
OG0010082	ASTEI20_035147	AMIN015799
OG0010090	ASTEI20_043100	AMIN004839
OG0010100	ASTEI20_038859	AMIN016259
OG0010101	ASTEI20_035693	AMIN016248
OG0010103	ASTEI20_034155	AMIN001150
OG0010109	ASTEI20_037914	AMIN001115
OG0010120	ASTEI20_035472	AMIN000336
OG0010122	ASTEI20_046120	AMIN002779
OG0010126	ASTEI20_036294	AMIN016199
OG0010129	ASTEI20_043959	AMIN016181
OG0010130	ASTEI20_046033	AMIN007903
OG0010136	ASTEI20_046175	AMIN001974
OG0010138	ASTEI20_036683	AMIN008296
OG0010140	ASTEI20_035411	AMIN007444
OG0010141	ASTEI20_045530	AMIN000951
OG0010142	ASTEI20_033400	AMIN006571
OG0010143	ASTEI20_038180	AMIN006564
OG0010146	ASTEI20_042217	AMIN001160
OG0010149	ASTEI20_032147	AMIN004148
OG0010155	ASTEI20_032585	AMIN007627
OG0010160	ASTEI20_034503	AMIN001320
OG0010170	ASTEI20_037050	AMIN015645
OG0010173	ASTEI20_044601	AMIN009786
OG0010176	ASTEI20_037442	AMIN010934
OG0010179	ASTEI20_040375	AMIN009749
OG0010183	ASTEI20_043832	AMIN003406
OG0010184	ASTEI20_041375	AMIN002381
OG0010196	ASTEI20_043944	AMIN010692
OG0010202	ASTEI20_043447	AMIN005793
OG0010204	ASTEI20_037959	AMIN015972
OG0010205	ASTEI20_037529	AMIN014838
OG0010208	ASTEI20_035406	AMIN000335
OG0010210	ASTEI20_032908	AMIN005757
OG0010212	ASTEI20_042021	AMIN014528
OG0010213	ASTEI20_039312	AMIN002308
OG0010218	ASTEI20_030924	AMIN004688
OG0010235	ASTEI20_038921	AMIN007600
OG0010242	ASTEI20_046135	AMIN014034
OG0010243	ASTEI20_039910	AMIN010230
OG0010244	ASTEI20_039184	AMIN007895
OG0010249	ASTEI20_031456	AMIN007430
OG0010252	ASTEI20_045064	AMIN003470
OG0010255	ASTEI20_042946	AMIN001282
OG0010256	ASTEI20_044058	AMIN005550
OG0010258	ASTEI20_033655	AMIN009921
OG0010261	ASTEI20_031165	AMIN009212
OG0010263	ASTEI20_039781	AMIN009761
OG0010268	ASTEI20_041368	AMIN008923
OG0010274	ASTEI20_044115	AMIN000609
OG0010275	ASTEI20_041025	AMIN003662
OG0010280	ASTEI20_035213	AMIN006702
OG0010299	ASTEI20_040511	AMIN000928
OG0010300	ASTEI20_045266, ASTEI20_043504	AMIN005877, AMIN006440, AMIN001417
OG0010301	ASTEI20_036241	AMIN015642
OG0010304	ASTEI20_035090, ASTEI20_035065	AMIN007058
OG0010305	ASTEI20_042186	AMIN014653
OG0010306	ASTEI20_035634	AMIN008893
OG0010307	ASTEI20_036398	AMIN008981
OG0010308	ASTEI20_041315, ASTEI20_032197	AMIN001272
OG0010309	ASTEI20_034052	AMIN005899
OG0010310	ASTEI20_037385	AMIN005446
OG0010311	ASTEI20_044443	AMIN015900
OG0010312	ASTEI20_035846	AMIN006613
OG0010314	ASTEI20_040740	AMIN011480
OG0010315	ASTEI20_032871	AMIN011409
OG0010316	ASTEI20_043946	AMIN008488
OG0010317	ASTEI20_044453	AMIN008416
OG0010318	ASTEI20_036090	AMIN004375
OG0010319	ASTEI20_034928	AMIN015892
OG0010321	ASTEI20_031623	AMIN000565
OG0010322	ASTEI20_044662	AMIN002934
OG0010323	ASTEI20_033952	AMIN015868
OG0010324	ASTEI20_043687	AMIN002945
OG0010325	ASTEI20_043413	AMIN000219
OG0010326	ASTEI20_038826	AMIN002495
OG0010327	ASTEI20_034499	AMIN003712
OG0010328	ASTEI20_045505	AMIN015852
OG0010329	ASTEI20_037625	AMIN002811
OG0010330	ASTEI20_032300	AMIN010099
OG0010331	ASTEI20_037152	AMIN010104
OG0010333	ASTEI20_031235, ASTEI20_038332	AMIN007380
OG0010334	ASTEI20_030875	AMIN000067
OG0010335	ASTEI20_044068	AMIN011330
OG0010336	ASTEI20_032052	AMIN007673
OG0010337	ASTEI20_038408	AMIN002154
OG0010338	ASTEI20_038695	AMIN001333
OG0010339	ASTEI20_039195	AMIN000648
OG0010340	ASTEI20_040498	AMIN002784
OG0010341	ASTEI20_042755	AMIN002783
OG0010342	ASTEI20_039165	AMIN002782
OG0010343	ASTEI20_045201	AMIN010264
OG0010345	ASTEI20_041537	AMIN015595
OG0010346	ASTEI20_030937	AMIN007938
OG0010347	ASTEI20_036669, ASTEI20_042658	AMIN011206
OG0010348	ASTEI20_043692	AMIN011096
OG0010349	ASTEI20_044162	AMIN000945
OG0010350	ASTEI20_039773	AMIN011534
OG0010351	ASTEI20_045633	AMIN010825
OG0010352	ASTEI20_044706	AMIN008116
OG0010353	ASTEI20_033468	AMIN008658
OG0010354	ASTEI20_031190	AMIN008965
OG0010356	ASTEI20_033532	AMIN002396
OG0010357	ASTEI20_032800	AMIN002397
OG0010358	ASTEI20_045297	AMIN002349
OG0010359	ASTEI20_043405, ASTEI20_041951	AMIN003930
OG0010360	ASTEI20_035621	AMIN003959
OG0010361	ASTEI20_044501, ASTEI20_044211	AMIN003532
OG0010362	ASTEI20_037200	AMIN001339
OG0010363	ASTEI20_038311	AMIN007015
OG0010365	ASTEI20_031985	AMIN011417
OG0010367	ASTEI20_042177	AMIN010698
OG0010368	ASTEI20_046068	AMIN008150
OG0010369	ASTEI20_041386	AMIN015540
OG0010370	ASTEI20_032696	AMIN015643
OG0010371	ASTEI20_040203	AMIN015513
OG0010372	ASTEI20_033126	AMIN015514
OG0010373	ASTEI20_033422	AMIN015951
OG0010374	ASTEI20_041878	AMIN006100
OG0010375	ASTEI20_042610	AMIN004714
OG0010377	ASTEI20_036871	AMIN005060
OG0010378	ASTEI20_031842	AMIN011405
OG0010380	ASTEI20_044049	AMIN006903, AMIN006897, AMIN006980, AMIN006981
OG0010382	ASTEI20_035286	AMIN011383
OG0010382	ASTEI20_043327	AMIN014864
OG0010383	ASTEI20_038169	AMIN016143, AMIN005026
OG0010385	ASTEI20_031128, ASTEI20_032041	AMIN015626
OG0010387	ASTEI20_040289, ASTEI20_033457	AMIN007521
OG0010387	ASTEI20_031092	AMIN009374
OG0010414	ASTEI20_032718	AMIN004332
OG0010426	ASTEI20_038393	AMIN015854
OG0010429	ASTEI20_035191	AMIN007671
OG0010431	ASTEI20_044413	AMIN006528
OG0010436	ASTEI20_036101	AMIN016290
OG0010447	ASTEI20_032499	AMIN014124
OG0010460	ASTEI20_039785	AMIN000121
OG0010476	ASTEI20_041575	AMIN001145
OG0010486	ASTEI20_044870	AMIN014700
OG0010502	ASTEI20_033345	AMIN009117
OG0010507	ASTEI20_044369	AMIN009418
OG0010511	ASTEI20_038106	AMIN008099
OG0010517	ASTEI20_044663	AMIN011407
OG0010535	ASTEI20_046101	AMIN007608
OG0010545	ASTEI20_042548	AMIN000948
OG0010546	ASTEI20_042736	AMIN007187
OG0010571	ASTEI20_035519	AMIN008336, AMIN014651
OG0010573	ASTEI20_045585	AMIN001580, AMIN001217
OG0010576	ASTEI20_031657, ASTEI20_036167	AMIN008624
OG0010580	ASTEI20_040571	AMIN009859
OG0010588	ASTEI20_031373	AMIN007167
OG0010591	ASTEI20_031982	AMIN010718
OG0010619	ASTEI20_040314	AMIN002341
OG0010621	ASTEI20_036558	AMIN014385
OG0010622	ASTEI20_041469	AMIN014646
OG0010623	ASTEI20_043309	AMIN008368
OG0010624	ASTEI20_045410	AMIN008370
OG0010625	ASTEI20_044008	AMIN008842
OG0010626	ASTEI20_032192	AMIN014701
OG0010628	ASTEI20_037862	AMIN001269
OG0010629	ASTEI20_034400	AMIN006860
OG0010630	ASTEI20_034071	AMIN006851
OG0010631	ASTEI20_044504	AMIN009346
OG0010632	ASTEI20_037231	AMIN009339
OG0010633	ASTEI20_042900	AMIN009805
OG0010634	ASTEI20_033394	AMIN005884
OG0010635	ASTEI20_039278	AMIN001684
OG0010636	ASTEI20_034893	AMIN006419
OG0010637	ASTEI20_043401	AMIN005447
OG0010638	ASTEI20_037779	AMIN005207
OG0010639	ASTEI20_035330	AMIN005211
OG0010640	ASTEI20_040817	AMIN015898
OG0010641	ASTEI20_033188	AMIN005821
OG0010642	ASTEI20_032810	AMIN005499
OG0010643	ASTEI20_033653	AMIN002082
