Orthogroup	AstephensiUCISS2018	Aalbopictus_AalbF5
OG0008525	ASTEI20_034051	LOC109429157
OG0008526	ASTEI20_040407	LOC109398879
OG0008528	ASTEI20_034447	LOC109426834
OG0008529	ASTEI20_040417	LOC109417877
OG0008530	ASTEI20_045963	LOC109621465
OG0008531	ASTEI20_042953	LOC109621463
OG0008532	ASTEI20_041062	LOC109399857
OG0008533	ASTEI20_036224	LOC109408031
OG0008534	ASTEI20_034164	LOC115253635
OG0008535	ASTEI20_040167	LOC109408032
OG0008536	ASTEI20_045302	LOC109433105
OG0008537	ASTEI20_045162	LOC109433066
OG0008538	ASTEI20_035688	LOC109411250
OG0008539	ASTEI20_043550	LOC109433049
OG0008540	ASTEI20_036633	LOC109416702
OG0008541	ASTEI20_046028	LOC109405114
OG0008542	ASTEI20_036384	LOC115269374
OG0008543	ASTEI20_036997	LOC115269373
OG0008544	ASTEI20_037662, ASTEI20_043658	LOC109401170
OG0008545	ASTEI20_045809	LOC109432457
OG0008546	ASTEI20_037808	LOC109621638
OG0008547	ASTEI20_039767	LOC109410611
OG0008548	ASTEI20_045050	LOC109428053
OG0008549	ASTEI20_032009	LOC109397735
OG0008550	ASTEI20_035531	LOC109399564
OG0008551	ASTEI20_033835	LOC109399552
OG0008552	ASTEI20_042260	LOC109431502
OG0008554	ASTEI20_045552	LOC109402341
OG0008555	ASTEI20_039587	LOC109413944
OG0008556	ASTEI20_037902	LOC115264094
OG0008557	ASTEI20_032701	LOC109420003
OG0008558	ASTEI20_044028	LOC109405844
OG0008559	ASTEI20_034790	LOC109431704
OG0008560	ASTEI20_036576	LOC115267506
OG0008561	ASTEI20_038477	LOC109398018
OG0008563	ASTEI20_032047	LOC115259770
OG0008564	ASTEI20_031440	LOC109401872
OG0008565	ASTEI20_035892	LOC109422358
OG0008566	ASTEI20_042783	LOC109622208
OG0008567	ASTEI20_038367	LOC109418266
OG0008568	ASTEI20_032578	LOC109397789
OG0008569	ASTEI20_039148	LOC109422621
OG0008570	ASTEI20_037389	LOC109412880
OG0008571	ASTEI20_034122	LOC109431049
OG0008572	ASTEI20_041454	LOC109431051
OG0008573	ASTEI20_034341	LOC109407805
OG0008574	ASTEI20_032759	LOC109411563
OG0008575	ASTEI20_034076	LOC109397808
OG0008576	ASTEI20_037614	LOC109422118
OG0008577	ASTEI20_032465	LOC109406738
OG0008578	ASTEI20_040297	LOC115268955
OG0008579	ASTEI20_041964	LOC109411936
OG0008580	ASTEI20_044154	LOC109406739
OG0008581	ASTEI20_045070	LOC109420866
OG0008582	ASTEI20_038426	LOC109425389
OG0008583	ASTEI20_031074	LOC109412875
OG0008584	ASTEI20_035488	LOC109412868
OG0008585	ASTEI20_043813	LOC109417810
OG0008586	ASTEI20_035336	LOC109426770
OG0008587	ASTEI20_041623	LOC109417617
OG0008588	ASTEI20_038082	LOC109417813
OG0008589	ASTEI20_036518	LOC109400092
OG0008590	ASTEI20_037056	LOC115254326, LOC109621241
OG0008591	ASTEI20_034762	LOC115254371
OG0008592	ASTEI20_044732, ASTEI20_039985	LOC115254252
OG0008593	ASTEI20_043349	LOC109423116
OG0008594	ASTEI20_039254	LOC109425466
OG0008595	ASTEI20_039949	LOC109430680
OG0008596	ASTEI20_035178	LOC109399247
OG0008597	ASTEI20_038571	LOC109429053
OG0008598	ASTEI20_041743	LOC134288147
OG0008599	ASTEI20_036934	LOC109433555
OG0008600	ASTEI20_035193	LOC115254099
OG0008601	ASTEI20_038809	LOC109401411
OG0008602	ASTEI20_044065	LOC109401398
OG0008603	ASTEI20_039125	LOC109412312
OG0008604	ASTEI20_041965	LOC109422562
OG0008605	ASTEI20_041026	LOC109412306
OG0008606	ASTEI20_039505	LOC109431998
OG0008607	ASTEI20_031903	LOC109416254
OG0008608	ASTEI20_036832	LOC109416265
OG0008609	ASTEI20_045525	LOC109405621
OG0008610	ASTEI20_034352	LOC109418572
OG0008611	ASTEI20_042834	LOC115254901
OG0008612	ASTEI20_043615	LOC109416537
OG0008613	ASTEI20_037599	LOC109425771
OG0008614	ASTEI20_043862	LOC109407507
OG0008615	ASTEI20_037799	LOC109423293
OG0008616	ASTEI20_040558	LOC115265635
OG0008617	ASTEI20_044420	LOC109416261
OG0008618	ASTEI20_043895	LOC109431580
OG0008619	ASTEI20_038054	LOC109408691
OG0008621	ASTEI20_036066	LOC109403054
OG0008622	ASTEI20_044555	LOC109416353
OG0008623	ASTEI20_042000	LOC109416357
OG0008624	ASTEI20_032515	LOC109416387, LOC109430030
OG0008625	ASTEI20_037727	LOC109424641
OG0008626	ASTEI20_036176	LOC109430715
OG0008627	ASTEI20_044807	LOC109430733
OG0008628	ASTEI20_031930	LOC115261525
OG0008629	ASTEI20_045637	LOC115264135
OG0008630	ASTEI20_037037	LOC109406512
OG0008631	ASTEI20_033084	LOC109423316
OG0008632	ASTEI20_046082	LOC109398617
OG0008633	ASTEI20_043131	LOC115270043
OG0008634	ASTEI20_036179	LOC109424608
OG0008635	ASTEI20_031544	LOC109405163
OG0008636	ASTEI20_034248	LOC109401281
OG0008637	ASTEI20_040712	LOC109413598
OG0008638	ASTEI20_032896	LOC109402650
OG0008639	ASTEI20_033391	LOC109403606
OG0008640	ASTEI20_034854	LOC109409724
OG0008641	ASTEI20_033862	LOC109401330
OG0008642	ASTEI20_045101	LOC109401534
OG0008643	ASTEI20_040620	LOC109425735
OG0008644	ASTEI20_033161	LOC109401545
OG0008645	ASTEI20_030836	LOC109421490
OG0008646	ASTEI20_036761	LOC109409183
OG0008647	ASTEI20_036173	LOC109399517
OG0008648	ASTEI20_039553	LOC109419580
OG0008649	ASTEI20_034173	LOC115265602
OG0008650	ASTEI20_044074	LOC109622706
OG0008651	ASTEI20_033654	LOC115268680
OG0008652	ASTEI20_033565	LOC109401290
OG0008653	ASTEI20_045575	LOC109401316
OG0008654	ASTEI20_033625	LOC109409303
OG0008655	ASTEI20_042362	LOC115263731
OG0008656	ASTEI20_038520	LOC109432126
OG0008657	ASTEI20_038155	LOC109402816
OG0008658	ASTEI20_038714	LOC109401487
OG0008659	ASTEI20_037352	LOC109403237
OG0008660	ASTEI20_032675	LOC109402742
OG0008661	ASTEI20_040838	LOC109403234
OG0008662	ASTEI20_045000	LOC109398676
OG0008664	ASTEI20_045195	LOC109622449
OG0008665	ASTEI20_041796	LOC109403647
OG0008666	ASTEI20_033003	LOC109413056
OG0008669	ASTEI20_031305	LOC115266850
OG0008670	ASTEI20_033046	LOC109622114
OG0008671	ASTEI20_031893	LOC109419691
OG0008672	ASTEI20_042020	LOC115262712
OG0008673	ASTEI20_039384	LOC109420734
OG0008674	ASTEI20_038297	LOC109421775
OG0008675	ASTEI20_041306	LOC109416013
OG0008676	ASTEI20_031398	LOC115254081
OG0008677	ASTEI20_031014	LOC109621925
OG0008678	ASTEI20_033166	LOC109408683
OG0008680	ASTEI20_043873	LOC115265614
OG0008681	ASTEI20_030834	LOC109417635
OG0008682	ASTEI20_043747	LOC109397818
OG0008683	ASTEI20_044640	LOC109425050
OG0008684	ASTEI20_042257	LOC109412721
OG0008685	ASTEI20_038021	LOC109411862
OG0008686	ASTEI20_042268	LOC109400453, LOC134287343
OG0008687	ASTEI20_039433	LOC109408301
OG0008688	ASTEI20_039451	LOC109415105
OG0008689	ASTEI20_030949	LOC109407039
OG0008690	ASTEI20_039398	LOC109415110
OG0008691	ASTEI20_042760	LOC109431177
OG0008692	ASTEI20_041655	LOC109431186
OG0008693	ASTEI20_035971	LOC109424226
OG0008694	ASTEI20_035241	LOC109426220
OG0008695	ASTEI20_036699	LOC109412673
OG0008696	ASTEI20_040626	LOC109399056
OG0008697	ASTEI20_031220	LOC115257908
OG0008698	ASTEI20_038680	LOC109401430
OG0008699	ASTEI20_033111	LOC109417025
OG0008700	ASTEI20_033370	LOC109416886
OG0008701	ASTEI20_043161	LOC109428885
OG0008702	ASTEI20_044955	LOC115261072
OG0008703	ASTEI20_045346	LOC109415140
OG0008704	ASTEI20_044868	LOC109422854
OG0008706	ASTEI20_035864	LOC109412819
OG0008707	ASTEI20_043976	LOC109426933
OG0008708	ASTEI20_039563	LOC115265295
OG0008709	ASTEI20_037351	LOC109400677
OG0008710	ASTEI20_037606	LOC109400679
OG0008711	ASTEI20_040344	LOC109412042
OG0008713	ASTEI20_040906	LOC109411277
OG0008714	ASTEI20_034466	LOC109421944
OG0008715	ASTEI20_042745	LOC109404509
OG0008716	ASTEI20_040250	LOC109416180
OG0008717	ASTEI20_037628	LOC109416185
OG0008718	ASTEI20_045945	LOC109406293
OG0008720	ASTEI20_033079	LOC115255773
OG0008721	ASTEI20_038875	LOC109428009, LOC109418238
OG0008722	ASTEI20_036646	LOC109621915
OG0008723	ASTEI20_045223	LOC109428359
OG0008724	ASTEI20_031283	LOC109415224
OG0008725	ASTEI20_034522	LOC109407903
OG0008726	ASTEI20_035339	LOC109401282
OG0008727	ASTEI20_041008	LOC109414179
OG0008728	ASTEI20_045777	LOC109433159
OG0008729	ASTEI20_038282	LOC115263794
OG0008730	ASTEI20_032213	LOC109405774
OG0008732	ASTEI20_033866	LOC109426544
OG0008733	ASTEI20_036527	LOC109623147
OG0008735	ASTEI20_032682	LOC109430133
OG0008736	ASTEI20_035426	LOC109623400
OG0008737	ASTEI20_032186	LOC109429618
OG0008738	ASTEI20_043764	LOC109409838
OG0008739	ASTEI20_032880	LOC109411146
OG0008740	ASTEI20_044358	LOC109408206
OG0008742	ASTEI20_033554	LOC109411133
OG0008743	ASTEI20_033685	LOC109411138
OG0008744	ASTEI20_045959	LOC109402436
OG0008745	ASTEI20_042794	LOC109405470
OG0008746	ASTEI20_034943	LOC109402450
OG0008747	ASTEI20_040443	LOC109419092
OG0008748	ASTEI20_035458	LOC134284272
OG0008749	ASTEI20_036065	LOC134291611
OG0008750	ASTEI20_043138	LOC109412510
OG0008751	ASTEI20_039462	LOC109399854
OG0008752	ASTEI20_039225	LOC115253603
OG0008753	ASTEI20_036966	LOC109406157
OG0008754	ASTEI20_036650	LOC109401778
OG0008755	ASTEI20_033558	LOC109406137
OG0008756	ASTEI20_041715	LOC109401784
OG0008757	ASTEI20_045710	LOC109406136
OG0008758	ASTEI20_031804	LOC109406160
OG0008759	ASTEI20_031940	LOC109406135
OG0008760	ASTEI20_039879	LOC109401782
OG0008761	ASTEI20_037445	LOC115253473
OG0008762	ASTEI20_040272	LOC115267166
OG0008763	ASTEI20_044197	LOC109404807
OG0008764	ASTEI20_032813	LOC109415571
OG0008765	ASTEI20_031423	LOC109415572
OG0008766	ASTEI20_044153	LOC109431478
OG0008767	ASTEI20_042409	LOC109431512
OG0008768	ASTEI20_041870	LOC109414485
OG0008770	ASTEI20_040643	LOC115270277
OG0008771	ASTEI20_032605	LOC115270263
OG0008772	ASTEI20_043341	LOC109422843
OG0008773	ASTEI20_041225	LOC109419344
OG0008774	ASTEI20_033054	LOC109412153
OG0008775	ASTEI20_041938	LOC109412158
OG0008776	ASTEI20_031660	LOC109431413
OG0008777	ASTEI20_038132	LOC109431824
OG0008778	ASTEI20_041169	LOC109431831
OG0008779	ASTEI20_042590	LOC109431814
OG0008780	ASTEI20_033746	LOC109431815
OG0008781	ASTEI20_043221	LOC115256971
OG0008782	ASTEI20_043938	LOC134285053
OG0008783	ASTEI20_045320	LOC109432652
OG0008784	ASTEI20_035285	LOC109621516
OG0008785	ASTEI20_039425	LOC109408007
OG0008786	ASTEI20_040985	LOC109405153
OG0008787	ASTEI20_031664	LOC109405151
OG0008788	ASTEI20_036022	LOC109408011
OG0008789	ASTEI20_034863	LOC109402723
OG0008790	ASTEI20_045708	LOC115269864
OG0008791	ASTEI20_030948	LOC109429501
OG0008792	ASTEI20_039034	LOC109406843
OG0008793	ASTEI20_043497	LOC109425515
OG0008794	ASTEI20_045709	LOC109417286
OG0008795	ASTEI20_033342	LOC109417289
OG0008796	ASTEI20_031115, ASTEI20_043573	LOC109417046
OG0008797	ASTEI20_034684	LOC109417290
OG0008798	ASTEI20_039642	LOC134287884
OG0008799	ASTEI20_042152	LOC115253729
OG0008800	ASTEI20_041945	LOC109421817
OG0008801	ASTEI20_040012	LOC109408213
OG0008802	ASTEI20_037012	LOC109411155
OG0008803	ASTEI20_034358	LOC115269328
OG0008804	ASTEI20_036820	LOC109412496, LOC109420800
OG0008805	ASTEI20_032724	LOC109402384
OG0008807	ASTEI20_045572	LOC109412141
OG0008808	ASTEI20_038288	LOC109429382
OG0008809	ASTEI20_041530	LOC109622404
OG0008810	ASTEI20_036950	LOC109417953
OG0008811	ASTEI20_035447	LOC109418288
OG0008812	ASTEI20_035227	LOC109418300
OG0008813	ASTEI20_039819	LOC109418285
OG0008814	ASTEI20_040600	LOC115268230
OG0008815	ASTEI20_039572	LOC109401099, LOC115266114
OG0008816	ASTEI20_045213	LOC109413865
OG0008817	ASTEI20_037195	LOC109405267
OG0008818	ASTEI20_041552	LOC115263181
OG0008819	ASTEI20_033592	LOC109418753
OG0008820	ASTEI20_039136	LOC109399943
OG0008821	ASTEI20_039911	LOC109399965
OG0008822	ASTEI20_034960	LOC109427452
OG0008823	ASTEI20_044719	LOC134287665, LOC109427477
OG0008826	ASTEI20_031171	LOC109428774
OG0008827	ASTEI20_040569	LOC109428755
OG0008828	ASTEI20_031760	LOC109424536
OG0008829	ASTEI20_034234	LOC109428775
OG0008830	ASTEI20_032899	LOC109400970
OG0008831	ASTEI20_035202	LOC109405103
OG0008832	ASTEI20_038471	LOC115270030
OG0008834	ASTEI20_031446	LOC109398694
OG0008835	ASTEI20_033323	LOC109428719
OG0008836	ASTEI20_039541	LOC109428475
OG0008837	ASTEI20_045028	LOC109431476
OG0008838	ASTEI20_031433	LOC109404369
OG0008840	ASTEI20_034973	LOC109427669
OG0008841	ASTEI20_032829	LOC134291821
OG0008842	ASTEI20_031302	LOC134289627
OG0008843	ASTEI20_045048	LOC109413114
OG0008844	ASTEI20_036154	LOC109430195
OG0008845	ASTEI20_035428	LOC109430124
OG0008846	ASTEI20_035577	LOC109427566
OG0008847	ASTEI20_044733	LOC115260011
OG0008848	ASTEI20_034148	LOC109412860
OG0008849	ASTEI20_036838	LOC109410893
OG0008850	ASTEI20_040016	LOC109410892
OG0008851	ASTEI20_039222	LOC109427912
OG0008852	ASTEI20_042031	LOC115255583
OG0008853	ASTEI20_039355	LOC109400188
OG0008854	ASTEI20_034144	LOC109399534
OG0008855	ASTEI20_031354	LOC109429192
OG0008856	ASTEI20_033674	LOC109398862
OG0008857	ASTEI20_042156	LOC115269343
OG0008858	ASTEI20_039139	LOC109415595
OG0008859	ASTEI20_045754	LOC109417571
OG0008860	ASTEI20_042143	LOC109424175
OG0008861	ASTEI20_038478	LOC109412037
OG0008862	ASTEI20_031261	LOC109417689
OG0008863	ASTEI20_042298	LOC109417687
OG0008865	ASTEI20_030801	LOC109423355
OG0008866	ASTEI20_036773	LOC109430232
OG0008867	ASTEI20_034515	LOC109406946
OG0008868	ASTEI20_045214	LOC109424428
OG0008869	ASTEI20_038285	LOC109424444
OG0008870	ASTEI20_043638	LOC109433241
OG0008872	ASTEI20_031948	LOC115262361
OG0008873	ASTEI20_045252	LOC109422132
OG0008874	ASTEI20_035449	LOC109416146
OG0008875	ASTEI20_044654	LOC109416145
OG0008877	ASTEI20_039264	LOC109414702
OG0008878	ASTEI20_040327	LOC109407200, LOC115258560
OG0008879	ASTEI20_038583	LOC109411130
OG0008880	ASTEI20_031427	LOC109408197
OG0008881	ASTEI20_036608	LOC109405528
OG0008882	ASTEI20_033377	LOC134284269
OG0008883	ASTEI20_038196	LOC109400406
OG0008884	ASTEI20_037108	LOC115266883, LOC115257587
OG0008885	ASTEI20_031319	LOC115257375
OG0008886	ASTEI20_041771	LOC109426796
OG0008887	ASTEI20_041331	LOC109432294, LOC115267805
OG0008888	ASTEI20_043540	LOC115257151
OG0008889	ASTEI20_034520	LOC115266747
OG0008890	ASTEI20_045769	LOC109400660
OG0008891	ASTEI20_037640	LOC109420625
OG0008892	ASTEI20_036097	LOC109428060
OG0008893	ASTEI20_033221	LOC109418643
OG0008894	ASTEI20_037483	LOC109421413
OG0008895	ASTEI20_041304	LOC109398406
OG0008896	ASTEI20_035969	LOC109417340
OG0008897	ASTEI20_034421	LOC109404025
OG0008900	ASTEI20_044861	LOC115258089
OG0008901	ASTEI20_034027	LOC109426266
OG0008903	ASTEI20_032463	LOC109621926
OG0008904	ASTEI20_044225	LOC109429667
OG0008905	ASTEI20_039417	LOC109415588
OG0008907	ASTEI20_033450	LOC109400412
OG0008908	ASTEI20_037140	LOC109406023
OG0008912	ASTEI20_035009	LOC109401218
OG0008913	ASTEI20_045554	LOC109405387
OG0008914	ASTEI20_045579	LOC109411234
OG0008915	ASTEI20_038522	LOC109411233
OG0008916	ASTEI20_037684	LOC115253445
OG0008917	ASTEI20_039940	LOC109401284
OG0008918	ASTEI20_034622	LOC109411518
OG0008919	ASTEI20_035176	LOC109418824
OG0008920	ASTEI20_040591	LOC109404608, LOC109411777
OG0008921	ASTEI20_042281	LOC109420928
OG0008922	ASTEI20_038962	LOC109398697
OG0008924	ASTEI20_032220	LOC109414259
OG0008925	ASTEI20_041040	LOC109401271
OG0008926	ASTEI20_044500	LOC109401182
OG0008927	ASTEI20_032309	LOC109427575
OG0008928	ASTEI20_037516	LOC109432696
OG0008929	ASTEI20_041753	LOC109401893
OG0008931	ASTEI20_044891	LOC115268465
OG0008932	ASTEI20_035396	LOC109430468
OG0008933	ASTEI20_040391	LOC109429471
OG0008934	ASTEI20_045407	LOC109415467
OG0008936	ASTEI20_036449	LOC109405422
OG0008937	ASTEI20_034845	LOC109422241
OG0008938	ASTEI20_034284	LOC109622744
OG0008939	ASTEI20_042157	LOC109417982
OG0008940	ASTEI20_037459	LOC109429796
OG0008941	ASTEI20_034524	LOC109407133
OG0008942	ASTEI20_045005	LOC109419662
OG0008943	ASTEI20_031899	LOC109622250
OG0008944	ASTEI20_043785	LOC109429077
OG0008945	ASTEI20_044378	LOC109397080
OG0008946	ASTEI20_042126	LOC109402732
OG0008947	ASTEI20_038743	LOC109429055
OG0008948	ASTEI20_040128	LOC109415184
OG0008949	ASTEI20_036149	LOC115268529
OG0008950	ASTEI20_035710	LOC109401505
OG0008951	ASTEI20_030953	LOC109415237
OG0008952	ASTEI20_036548	LOC109414310
OG0008953	ASTEI20_040373	LOC109407243
OG0008955	ASTEI20_040010	LOC109405868
OG0008956	ASTEI20_044270	LOC109428949
OG0008957	ASTEI20_042503	LOC109428950
OG0008958	ASTEI20_044696	LOC109408825
OG0008959	ASTEI20_035919	LOC115268466
OG0008961	ASTEI20_033924	LOC109400686
OG0008962	ASTEI20_045829, ASTEI20_040763	LOC109402412, LOC109423538
OG0008963	ASTEI20_042650	LOC109411962
OG0008964	ASTEI20_035831	LOC109623054
OG0008965	ASTEI20_035567	LOC109413462
OG0008966	ASTEI20_044439	LOC109402403
OG0008967	ASTEI20_038101	LOC109404382
OG0008968	ASTEI20_043407	LOC109411260
OG0008969	ASTEI20_032259	LOC109400219, LOC134284710
OG0008970	ASTEI20_037090	LOC109400257
OG0008971	ASTEI20_040106	LOC109429097
OG0008972	ASTEI20_032931	LOC115264342
OG0008973	ASTEI20_040232	LOC109400497
OG0008974	ASTEI20_042833	LOC109414248
OG0008975	ASTEI20_043772	LOC115253425
OG0008976	ASTEI20_035690	LOC109428376
OG0008977	ASTEI20_039026	LOC109622566
OG0008978	ASTEI20_044265	LOC109419263
OG0008979	ASTEI20_038985	LOC109399384
OG0008980	ASTEI20_041619	LOC109410777
OG0008982	ASTEI20_038651	LOC115260183
OG0008983	ASTEI20_038194	LOC109400757
OG0008984	ASTEI20_034035	LOC109410811
OG0008985	ASTEI20_032140	LOC109428038
OG0008986	ASTEI20_032108	LOC109401794
OG0008987	ASTEI20_044990	LOC109421029
OG0008988	ASTEI20_041557	LOC109413137
OG0008989	ASTEI20_031287	LOC109426230
OG0008990	ASTEI20_043489	LOC109397607
OG0008991	ASTEI20_033624	LOC115265269
OG0008992	ASTEI20_037271	LOC109427305
OG0008993	ASTEI20_036756	LOC109420460
OG0008994	ASTEI20_043450	LOC109400064
OG0008995	ASTEI20_043072	LOC115257070, LOC109422546
OG0008996	ASTEI20_037786	LOC115261167
OG0008997	ASTEI20_031931	LOC109415384
OG0008998	ASTEI20_031933	LOC109416018
OG0008999	ASTEI20_044069	LOC109404811
OG0009000	ASTEI20_039711	LOC134291160
OG0009002	ASTEI20_041780	LOC115262701
OG0009003	ASTEI20_038964	LOC109400736
OG0009004	ASTEI20_043511	LOC115265285
OG0009005	ASTEI20_044315	LOC109432999
OG0009006	ASTEI20_038797	LOC109415609
OG0009007	ASTEI20_035315	LOC115258013
OG0009008	ASTEI20_034530	LOC109406736
OG0009009	ASTEI20_040862	LOC109424095
OG0009010	ASTEI20_036436	LOC109401435
OG0009011	ASTEI20_045187	LOC109423598
OG0009012	ASTEI20_042963	LOC109403064
OG0009013	ASTEI20_031282	LOC109428059
OG0009015	ASTEI20_037394	LOC134289507
OG0009016	ASTEI20_034782	LOC109404438
OG0009017	ASTEI20_034404	LOC109429400
OG0009018	ASTEI20_031127	LOC109430450
OG0009019	ASTEI20_031067	LOC109432219
OG0009020	ASTEI20_036894	LOC115257421
OG0009021	ASTEI20_034250	LOC115254206
OG0009022	ASTEI20_045314	LOC115266941
OG0009023	ASTEI20_043098	LOC109414950
OG0009024	ASTEI20_041272	LOC115261480
OG0009025	ASTEI20_041126	LOC109621842
OG0009026	ASTEI20_035116	LOC109411435
OG0009027	ASTEI20_034143	LOC109428579
OG0009028	ASTEI20_036603	LOC115268851
OG0009029	ASTEI20_039596	LOC109404436
OG0009030	ASTEI20_042085	LOC109398885
OG0009031	ASTEI20_034876	LOC115253904
OG0009032	ASTEI20_037601	LOC109431583
OG0009033	ASTEI20_040470	LOC109432476
OG0009034	ASTEI20_042278	LOC109429833
OG0009035	ASTEI20_032841	LOC109427052
OG0009036	ASTEI20_040450	LOC109418936
OG0009037	ASTEI20_043694	LOC109423115
OG0009038	ASTEI20_044019	LOC109415851
OG0009039	ASTEI20_042239	LOC109622683
OG0009040	ASTEI20_033102	LOC109432242
OG0009041	ASTEI20_041293	LOC109403306
OG0009042	ASTEI20_044753	LOC115270301
OG0009043	ASTEI20_045631	LOC109429879
OG0009044	ASTEI20_036272	LOC109428273
OG0009046	ASTEI20_033583	LOC109407911
OG0009047	ASTEI20_033059	LOC109425749
OG0009048	ASTEI20_045437	LOC109417691
OG0009049	ASTEI20_037189	LOC109416092
OG0009050	ASTEI20_039756	LOC109415058
OG0009052	ASTEI20_041784	LOC115266491
OG0009053	ASTEI20_038553	LOC115258949
OG0009054	ASTEI20_043485	LOC115256458
OG0009055	ASTEI20_037792	LOC109408411
OG0009056	ASTEI20_034023	LOC109429494
OG0009057	ASTEI20_042829	LOC109420687
OG0009058	ASTEI20_043027	LOC109405085
OG0009059	ASTEI20_037593	LOC109426658
OG0009060	ASTEI20_040075	LOC115264848, LOC109412338
OG0009061	ASTEI20_038334	LOC109397817
OG0009062	ASTEI20_039560	LOC109433445
OG0009063	ASTEI20_043558	LOC109416838
OG0009064	ASTEI20_038204	LOC109623121
OG0009066	ASTEI20_041436	LOC134284273
OG0009067	ASTEI20_034720	LOC115254624
OG0009068	ASTEI20_045312	LOC109418620
OG0009070	ASTEI20_044634	LOC109426622
OG0009072	ASTEI20_036282	LOC109414144
OG0009073	ASTEI20_035044	LOC109403544
OG0009074	ASTEI20_031363	LOC109422128
OG0009075	ASTEI20_031516	LOC109399415, LOC109400654
OG0009076	ASTEI20_031928	LOC109410720
OG0009077	ASTEI20_036785	LOC115260101
OG0009078	ASTEI20_039736	LOC115266773
OG0009079	ASTEI20_031494	LOC109411714
OG0009082	ASTEI20_034827	LOC115253714
OG0009083	ASTEI20_046109	LOC115267089
OG0009084	ASTEI20_032869	LOC109422801
OG0009086	ASTEI20_040273	LOC109410055
OG0009087	ASTEI20_045368	LOC109418945
OG0009088	ASTEI20_045689	LOC109425388
OG0009089	ASTEI20_031457	LOC109400074
OG0009090	ASTEI20_037268	LOC134290210
OG0009091	ASTEI20_041507	LOC109400279
OG0009092	ASTEI20_038650	LOC109425594
OG0009093	ASTEI20_035686	LOC109419698
OG0009094	ASTEI20_044915	LOC109420324
OG0009095	ASTEI20_038926	LOC109431109
OG0009097	ASTEI20_044878	LOC109412877
OG0009098	ASTEI20_040120	LOC109432807
OG0009099	ASTEI20_039152	LOC109418656
OG0009100	ASTEI20_041439	LOC115255388
OG0009101	ASTEI20_042965	LOC109417761
OG0009102	ASTEI20_038966	LOC109421932
OG0009103	ASTEI20_033742	LOC109416769
OG0009104	ASTEI20_033879	LOC109400384
OG0009105	ASTEI20_037040	LOC109398469
OG0009106	ASTEI20_042462	LOC115255977, LOC115255980
OG0009107	ASTEI20_044908	LOC109397913
OG0009108	ASTEI20_044967	LOC115256592, LOC109404901
OG0009109	ASTEI20_043650	LOC115256413
OG0009110	ASTEI20_040325	LOC115266183, LOC109401139
