Orthogroup	AstephensiUCISS2018	AsinensisChina
OG0007348	ASTEI20_031334	ASIC019237
OG0007349	ASTEI20_037665	ASIC014536
OG0007350	ASTEI20_046168	ASIC009380
OG0007351	ASTEI20_032547	ASIC009614
OG0007353	ASTEI20_039337	ASIC002916
OG0007354	ASTEI20_037007	ASIC016575
OG0007355	ASTEI20_033783	ASIC005139
OG0007356	ASTEI20_038313	ASIC004983
OG0007357	ASTEI20_039898	ASIC013579
OG0007358	ASTEI20_044308	ASIC015106
OG0007359	ASTEI20_032627	ASIC005257
OG0007360	ASTEI20_034599	ASIC010324
OG0007361	ASTEI20_037213	ASIC002645
OG0007362	ASTEI20_037806	ASIC016391
OG0007363	ASTEI20_042270	ASIC006730
OG0007364	ASTEI20_038675	ASIC013978
OG0007365	ASTEI20_035490	ASIC003699
OG0007366	ASTEI20_035410	ASIC016841
OG0007367	ASTEI20_034580	ASIC005507
OG0007368	ASTEI20_044294	ASIC007714
OG0007369	ASTEI20_041341	ASIC021933
OG0007370	ASTEI20_040887	ASIC015140
OG0007371	ASTEI20_045584	ASIC008900
OG0007372	ASTEI20_034210	ASIC018877
OG0007373	ASTEI20_041838	ASIC010225
OG0007374	ASTEI20_042734	ASIC007580
OG0007375	ASTEI20_037484	ASIC002901
OG0007376	ASTEI20_031634	ASIC017014
OG0007377	ASTEI20_041314	ASIC013212
OG0007378	ASTEI20_040638	ASIC019598
OG0007379	ASTEI20_042609	ASIC004400
OG0007380	ASTEI20_042108	ASIC019268
OG0007381	ASTEI20_032541	ASIC010408
OG0007382	ASTEI20_043767	ASIC019617
OG0007383	ASTEI20_033530	ASIC006800
OG0007384	ASTEI20_036471	ASIC002920
OG0007385	ASTEI20_042400	ASIC007218
OG0007386	ASTEI20_032803	ASIC020446
OG0007387	ASTEI20_034427	ASIC022313
OG0007388	ASTEI20_036194	ASIC008017
OG0007389	ASTEI20_032508	ASIC005919
OG0007390	ASTEI20_045426	ASIC013780
OG0007391	ASTEI20_039757	ASIC011044
OG0007393	ASTEI20_031259	ASIC011327
OG0007394	ASTEI20_044944	ASIC002733
OG0007395	ASTEI20_036494	ASIC015521
OG0007396	ASTEI20_041505	ASIC002999
OG0007397	ASTEI20_045649	ASIC009705
OG0007398	ASTEI20_032274	ASIC018739
OG0007399	ASTEI20_038298	ASIC018149
OG0007400	ASTEI20_040748	ASIC009426
OG0007401	ASTEI20_038023	ASIC021621
OG0007402	ASTEI20_031422, ASTEI20_043125	ASIC019878
OG0007403	ASTEI20_036375	ASIC010405
OG0007404	ASTEI20_042358	ASIC008186
OG0007405	ASTEI20_037396	ASIC019836
OG0007406	ASTEI20_037631	ASIC007746
OG0007407	ASTEI20_037167	ASIC018948
OG0007408	ASTEI20_045805	ASIC018322
OG0007409	ASTEI20_044674	ASIC011274
OG0007410	ASTEI20_035777	ASIC002017
OG0007411	ASTEI20_039974, ASTEI20_033049	ASIC006090
OG0007412	ASTEI20_036587	ASIC003211
OG0007413	ASTEI20_037279	ASIC002561
OG0007414	ASTEI20_037247	ASIC003722
OG0007415	ASTEI20_037171	ASIC018803
OG0007416	ASTEI20_042246	ASIC010079
OG0007417	ASTEI20_034088	ASIC007188
OG0007418	ASTEI20_045678	ASIC018980
OG0007419	ASTEI20_037437	ASIC012647
OG0007420	ASTEI20_038253	ASIC016803
OG0007421	ASTEI20_041603	ASIC017489
OG0007422	ASTEI20_038579	ASIC020041
OG0007423	ASTEI20_045011	ASIC021336
OG0007424	ASTEI20_039214	ASIC005203
OG0007425	ASTEI20_033492	ASIC006801
OG0007426	ASTEI20_039070	ASIC020515
OG0007428	ASTEI20_032620	ASIC018608
OG0007429	ASTEI20_040342	ASIC019136
OG0007430	ASTEI20_043003	ASIC007782
OG0007431	ASTEI20_042688	ASIC012287
OG0007432	ASTEI20_032567	ASIC005097
OG0007433	ASTEI20_044641	ASIC014675
OG0007434	ASTEI20_042279	ASIC014912
OG0007435	ASTEI20_041527	ASIC017952
OG0007436	ASTEI20_035530	ASIC021144
OG0007437	ASTEI20_032167	ASIC013879
OG0007438	ASTEI20_045591	ASIC018593
OG0007439	ASTEI20_032284	ASIC017206
OG0007440	ASTEI20_036546	ASIC016699
OG0007441	ASTEI20_037074	ASIC013938
OG0007442	ASTEI20_043889	ASIC014456
OG0007443	ASTEI20_040413	ASIC016534
OG0007444	ASTEI20_037950	ASIC007127
OG0007445	ASTEI20_036382	ASIC010292
OG0007446	ASTEI20_041477	ASIC019783
OG0007447	ASTEI20_045086	ASIC014843
OG0007448	ASTEI20_031874	ASIC011045
OG0007449	ASTEI20_037010	ASIC018833
OG0007450	ASTEI20_045132	ASIC005725
OG0007451	ASTEI20_035711	ASIC008600
OG0007452	ASTEI20_033828	ASIC015877
OG0007453	ASTEI20_042860	ASIC020211
OG0007454	ASTEI20_033181	ASIC010354
OG0007455	ASTEI20_032100	ASIC016764
OG0007456	ASTEI20_045932	ASIC012990
OG0007457	ASTEI20_044552	ASIC019699
OG0007459	ASTEI20_043381	ASIC020962
OG0007460	ASTEI20_045276	ASIC012011, ASIC012012
OG0007461	ASTEI20_045243	ASIC012425
OG0007462	ASTEI20_037778	ASIC011993, ASIC011992
OG0007463	ASTEI20_040514	ASIC012771
OG0007464	ASTEI20_042103	ASIC005719
OG0007465	ASTEI20_036917	ASIC004213, ASIC010755
OG0007466	ASTEI20_043548	ASIC006478
OG0007468	ASTEI20_032077, ASTEI20_035868	ASIC018340
OG0007469	ASTEI20_033224	ASIC019586
OG0007470	ASTEI20_035265	ASIC016437
OG0007472	ASTEI20_033425	ASIC005231
OG0007473	ASTEI20_044628	ASIC018527
OG0007474	ASTEI20_045239	ASIC000897, ASIC000898
OG0007476	ASTEI20_042852	ASIC018638
OG0007477	ASTEI20_043038	ASIC016033
OG0007478	ASTEI20_039815	ASIC005256
OG0007479	ASTEI20_034102	ASIC014953
OG0007480	ASTEI20_036800	ASIC017445
OG0007482	ASTEI20_036458	ASIC001456
OG0007483	ASTEI20_045122	ASIC019775
OG0007484	ASTEI20_040577	ASIC020829
OG0007485	ASTEI20_031565	ASIC016642
OG0007486	ASTEI20_032731	ASIC021604
OG0007487	ASTEI20_037333	ASIC003443
OG0007489	ASTEI20_045629	ASIC011942
OG0007490	ASTEI20_041742	ASIC005365
OG0007491	ASTEI20_039954	ASIC003742
OG0007492	ASTEI20_044149	ASIC011116
OG0007493	ASTEI20_045535	ASIC005229
OG0007494	ASTEI20_039658	ASIC005126
OG0007495	ASTEI20_037696	ASIC008722
OG0007496	ASTEI20_038070	ASIC012205
OG0007497	ASTEI20_032595	ASIC020591
OG0007498	ASTEI20_033006	ASIC002447
OG0007499	ASTEI20_044631	ASIC009897
OG0007500	ASTEI20_040397	ASIC020602
OG0007501	ASTEI20_045610	ASIC003483
OG0007502	ASTEI20_039687, ASTEI20_036394	ASIC005991, ASIC005989, ASIC005028
OG0007503	ASTEI20_045524	ASIC014090
OG0007504	ASTEI20_045904	ASIC022210
OG0007505	ASTEI20_039694	ASIC011222
OG0007506	ASTEI20_038460	ASIC014768
OG0007507	ASTEI20_031854	ASIC001025
OG0007508	ASTEI20_036161	ASIC005862
OG0007509	ASTEI20_040271	ASIC013973
OG0007510	ASTEI20_045900	ASIC006676
OG0007511	ASTEI20_045337	ASIC007102
OG0007512	ASTEI20_042302	ASIC010676
OG0007513	ASTEI20_040953	ASIC003775
OG0007514	ASTEI20_034573	ASIC011053
OG0007515	ASTEI20_037497	ASIC019998
OG0007516	ASTEI20_042945	ASIC019685
OG0007517	ASTEI20_045031	ASIC000729
OG0007518	ASTEI20_040648	ASIC008124
OG0007519	ASTEI20_036074	ASIC006968
OG0007520	ASTEI20_040022	ASIC014959
OG0007522	ASTEI20_040969	ASIC003090
OG0007523	ASTEI20_044578	ASIC003994
OG0007524	ASTEI20_044027	ASIC018648
OG0007525	ASTEI20_041898	ASIC016754
OG0007526	ASTEI20_031566, ASTEI20_043743	ASIC014533
OG0007527	ASTEI20_034957	ASIC003948
OG0007529	ASTEI20_031907	ASIC021793
OG0007530	ASTEI20_035387	ASIC019509
OG0007531	ASTEI20_031956	ASIC009761
OG0007532	ASTEI20_043076	ASIC002727
OG0007533	ASTEI20_041762	ASIC000585
OG0007534	ASTEI20_036580	ASIC021809
OG0007536	ASTEI20_032989	ASIC018472
OG0007537	ASTEI20_038446	ASIC019052
OG0007538	ASTEI20_044572	ASIC007212
OG0007539	ASTEI20_034516	ASIC007121
OG0007540	ASTEI20_034626, ASTEI20_032758	ASIC009763
OG0007541	ASTEI20_034814	ASIC016241
OG0007542	ASTEI20_045163	ASIC006649
OG0007543	ASTEI20_040810	ASIC012907
OG0007544	ASTEI20_036844	ASIC016611
OG0007545	ASTEI20_046032	ASIC011844
OG0007546	ASTEI20_046165	ASIC022363
OG0007547	ASTEI20_031507	ASIC017942
OG0007548	ASTEI20_041282	ASIC005241
OG0007549	ASTEI20_044404	ASIC019953
OG0007550	ASTEI20_045431	ASIC008681
OG0007551	ASTEI20_039375	ASIC006661
OG0007552	ASTEI20_032058	ASIC021724
OG0007553	ASTEI20_041029	ASIC014087
OG0007554	ASTEI20_045531	ASIC017253
OG0007555	ASTEI20_037913	ASIC006097
OG0007556	ASTEI20_044694	ASIC003438
OG0007557	ASTEI20_031878	ASIC017938
OG0007558	ASTEI20_032771	ASIC010005
OG0007559	ASTEI20_043399	ASIC008472
OG0007560	ASTEI20_031387	ASIC011220
OG0007561	ASTEI20_042741	ASIC018752
OG0007562	ASTEI20_036768	ASIC018284
OG0007563	ASTEI20_036439	ASIC017311
OG0007564	ASTEI20_031702	ASIC014239
OG0007565	ASTEI20_031965	ASIC010409
OG0007566	ASTEI20_035897	ASIC006248
OG0007567	ASTEI20_034617	ASIC014343
OG0007568	ASTEI20_035591	ASIC016095
OG0007569	ASTEI20_042461	ASIC007467
OG0007570	ASTEI20_045860	ASIC011052
OG0007571	ASTEI20_043033	ASIC012624
OG0007572	ASTEI20_035692	ASIC010578
OG0007573	ASTEI20_040896	ASIC014300
OG0007574	ASTEI20_033467	ASIC012435
OG0007575	ASTEI20_042791	ASIC016644, ASIC016633
OG0007576	ASTEI20_038938	ASIC018987
OG0007577	ASTEI20_044616	ASIC017453
OG0007578	ASTEI20_041520	ASIC005762
OG0007579	ASTEI20_043538	ASIC014898
OG0007580	ASTEI20_039424	ASIC017393
OG0007581	ASTEI20_033212	ASIC003754
OG0007582	ASTEI20_034370	ASIC014587
OG0007583	ASTEI20_042340	ASIC018020
OG0007584	ASTEI20_038792	ASIC000839
OG0007585	ASTEI20_044057	ASIC004853
OG0007586	ASTEI20_036681	ASIC008243
OG0007587	ASTEI20_042593	ASIC016775
OG0007588	ASTEI20_036959	ASIC006310
OG0007589	ASTEI20_034545	ASIC005162
OG0007590	ASTEI20_044423	ASIC014069
OG0007591	ASTEI20_033263	ASIC010884
OG0007592	ASTEI20_040910	ASIC008473
OG0007593	ASTEI20_033392	ASIC015110
OG0007594	ASTEI20_034395	ASIC003196
OG0007595	ASTEI20_032329	ASIC017236
OG0007596	ASTEI20_036366	ASIC007515
OG0007597	ASTEI20_031511	ASIC013319
OG0007598	ASTEI20_036512	ASIC009248
OG0007599	ASTEI20_045212	ASIC011953
OG0007600	ASTEI20_043817	ASIC002445
OG0007601	ASTEI20_043218	ASIC015080
OG0007602	ASTEI20_038861	ASIC012527
OG0007603	ASTEI20_030962	ASIC019031
OG0007604	ASTEI20_031716	ASIC022341
OG0007605	ASTEI20_042521	ASIC019387
OG0007606	ASTEI20_042476	ASIC009114
OG0007607	ASTEI20_036641	ASIC011641
OG0007608	ASTEI20_044017	ASIC012861
OG0007609	ASTEI20_032383	ASIC002549, ASIC002548
OG0007610	ASTEI20_039441	ASIC007674
OG0007611	ASTEI20_042328	ASIC020453
OG0007612	ASTEI20_032084	ASIC005675
OG0007613	ASTEI20_035749	ASIC012223
OG0007614	ASTEI20_035429	ASIC017121
OG0007615	ASTEI20_039191	ASIC014897
OG0007616	ASTEI20_033874	ASIC016714
OG0007617	ASTEI20_044599	ASIC010274
OG0007618	ASTEI20_041770	ASIC014710
OG0007619	ASTEI20_040975	ASIC016483
OG0007620	ASTEI20_037149	ASIC012293
OG0007621	ASTEI20_038867	ASIC002440
OG0007622	ASTEI20_037719	ASIC018753
OG0007623	ASTEI20_042549	ASIC016244
OG0007624	ASTEI20_036453	ASIC011746
OG0007625	ASTEI20_042558	ASIC004456
OG0007626	ASTEI20_034741	ASIC004094
OG0007627	ASTEI20_032080	ASIC019040
OG0007628	ASTEI20_039274	ASIC018229
OG0007629	ASTEI20_035067	ASIC009506
OG0007630	ASTEI20_040431	ASIC006381
OG0007631	ASTEI20_045165	ASIC006786
OG0007632	ASTEI20_043919	ASIC008072
OG0007633	ASTEI20_036611	ASIC011688
OG0007634	ASTEI20_035652	ASIC018794
OG0007635	ASTEI20_040315	ASIC012343
OG0007636	ASTEI20_045910	ASIC020870
OG0007637	ASTEI20_040811	ASIC019294
OG0007638	ASTEI20_040220	ASIC014916
OG0007639	ASTEI20_044789	ASIC016964
OG0007640	ASTEI20_042310	ASIC008462
OG0007641	ASTEI20_031350	ASIC012042
OG0007642	ASTEI20_032441	ASIC011750
OG0007643	ASTEI20_032255	ASIC009732
OG0007644	ASTEI20_039086	ASIC018941
OG0007645	ASTEI20_036596	ASIC021879
OG0007646	ASTEI20_043557	ASIC014907
OG0007647	ASTEI20_037528	ASIC015005
OG0007648	ASTEI20_041381	ASIC009491
OG0007649	ASTEI20_043252	ASIC003968
OG0007650	ASTEI20_038601	ASIC002311
OG0007651	ASTEI20_032253	ASIC014666
OG0007652	ASTEI20_031754	ASIC019624
OG0007653	ASTEI20_039395	ASIC020511
OG0007654	ASTEI20_038557	ASIC007461
OG0007655	ASTEI20_045542	ASIC016842
OG0007656	ASTEI20_036638	ASIC004567
OG0007657	ASTEI20_044535	ASIC012888
OG0007658	ASTEI20_043466	ASIC015034
OG0007659	ASTEI20_038231	ASIC014988, ASIC015014
OG0007660	ASTEI20_043780	ASIC009107
OG0007661	ASTEI20_038357	ASIC016282
OG0007662	ASTEI20_046091	ASIC009635
OG0007663	ASTEI20_031244	ASIC022158
OG0007664	ASTEI20_043465	ASIC004648
OG0007665	ASTEI20_041063	ASIC011967
OG0007666	ASTEI20_044607	ASIC007267
OG0007667	ASTEI20_039997	ASIC005754
OG0007668	ASTEI20_032601	ASIC003017
OG0007669	ASTEI20_045509	ASIC017067
OG0007670	ASTEI20_040913	ASIC020943
OG0007671	ASTEI20_034629	ASIC020241
OG0007675	ASTEI20_035701	ASIC005070
OG0007676	ASTEI20_035211	ASIC021189
OG0007677	ASTEI20_032328	ASIC021218
OG0007678	ASTEI20_040103	ASIC000956
OG0007679	ASTEI20_035385	ASIC022287
OG0007680	ASTEI20_046070	ASIC016960
OG0007681	ASTEI20_033321	ASIC005163
OG0007682	ASTEI20_039523	ASIC013774
OG0007683	ASTEI20_036907	ASIC014926
OG0007684	ASTEI20_040504	ASIC009042
OG0007685	ASTEI20_035642	ASIC006261
OG0007686	ASTEI20_042071	ASIC008585
OG0007687	ASTEI20_041999	ASIC015132
OG0007688	ASTEI20_044814	ASIC007774
OG0007689	ASTEI20_033418	ASIC010562
OG0007690	ASTEI20_037873	ASIC016828
OG0007691	ASTEI20_037079	ASIC010278
OG0007692	ASTEI20_042127	ASIC019658
OG0007693	ASTEI20_038504	ASIC014641
OG0007694	ASTEI20_044039	ASIC006914
OG0007695	ASTEI20_035096	ASIC007189
OG0007696	ASTEI20_036039	ASIC015372
OG0007697	ASTEI20_032409	ASIC020327
OG0007698	ASTEI20_031194	ASIC013834
OG0007699	ASTEI20_032158	ASIC020594
OG0007700	ASTEI20_032056	ASIC018025
OG0007701	ASTEI20_042233	ASIC007605
OG0007702	ASTEI20_035978	ASIC020527
OG0007703	ASTEI20_039130	ASIC007807
OG0007704	ASTEI20_031521	ASIC017449
OG0007705	ASTEI20_042824	ASIC020566
OG0007706	ASTEI20_045275	ASIC005941
OG0007707	ASTEI20_043171	ASIC011380
OG0007708	ASTEI20_041689	ASIC016003
OG0007709	ASTEI20_039021	ASIC011024
OG0007710	ASTEI20_040215	ASIC012492
OG0007711	ASTEI20_042129	ASIC005287
OG0007712	ASTEI20_037604	ASIC003724
OG0007713	ASTEI20_040261	ASIC015608
OG0007714	ASTEI20_033040	ASIC002700
OG0007715	ASTEI20_032015	ASIC004097
OG0007716	ASTEI20_035192	ASIC017461
OG0007717	ASTEI20_042525	ASIC012773
OG0007718	ASTEI20_033494	ASIC014957
OG0007719	ASTEI20_035475	ASIC019600
OG0007720	ASTEI20_033028	ASIC011763
OG0007721	ASTEI20_042929	ASIC018940
OG0007722	ASTEI20_032130	ASIC008666
OG0007723	ASTEI20_033371	ASIC016686
OG0007724	ASTEI20_032836	ASIC018172
OG0007725	ASTEI20_037487	ASIC007346
OG0007726	ASTEI20_036158	ASIC000573
OG0007728	ASTEI20_037667	ASIC009952
OG0007729	ASTEI20_033735	ASIC002294
OG0007730	ASTEI20_032968	ASIC012584
OG0007731	ASTEI20_036852	ASIC010648
OG0007732	ASTEI20_037782	ASIC013636
OG0007733	ASTEI20_045729	ASIC018607
OG0007734	ASTEI20_035534	ASIC021607
OG0007735	ASTEI20_033507	ASIC013461
OG0007736	ASTEI20_043157	ASIC004583
OG0007737	ASTEI20_033774	ASIC005005
OG0007738	ASTEI20_041257	ASIC015384
OG0007739	ASTEI20_037229	ASIC017898
OG0007740	ASTEI20_044736	ASIC005777
OG0007741	ASTEI20_037057	ASIC004855
OG0007742	ASTEI20_037094	ASIC006289
OG0007743	ASTEI20_038264	ASIC010265
OG0007744	ASTEI20_032040	ASIC011177
OG0007745	ASTEI20_042236	ASIC008963
OG0007746	ASTEI20_032127	ASIC004253, ASIC004254
OG0007747	ASTEI20_036808	ASIC019562, ASIC019566
OG0007748	ASTEI20_038251	ASIC014942
OG0007749	ASTEI20_035941	ASIC013405
OG0007750	ASTEI20_041474, ASTEI20_035366	ASIC021084
OG0007751	ASTEI20_037308	ASIC011569
OG0007753	ASTEI20_044962	ASIC017167
OG0007754	ASTEI20_039715	ASIC014167
OG0007755	ASTEI20_035392	ASIC002895
OG0007756	ASTEI20_042724	ASIC017501
OG0007757	ASTEI20_036975	ASIC005165
OG0007758	ASTEI20_032667	ASIC002370
OG0007760	ASTEI20_038131	ASIC003750
OG0007761	ASTEI20_034609	ASIC019867
OG0007762	ASTEI20_045518	ASIC002056
OG0007763	ASTEI20_035497	ASIC019845
OG0007764	ASTEI20_032943	ASIC008914
OG0007765	ASTEI20_031166	ASIC015431
OG0007766	ASTEI20_035476	ASIC009550
OG0007767	ASTEI20_032641	ASIC012486
OG0007768	ASTEI20_042908	ASIC010734
OG0007770	ASTEI20_040925	ASIC009005
OG0007771	ASTEI20_036582	ASIC009544
OG0007772	ASTEI20_041941	ASIC003986
OG0007773	ASTEI20_037088	ASIC010271
OG0007774	ASTEI20_031784	ASIC014104
OG0007778	ASTEI20_033030	ASIC002844
OG0007781	ASTEI20_032930	ASIC011999
OG0007784	ASTEI20_043075	ASIC004449
OG0007785	ASTEI20_040251	ASIC020122
OG0007787	ASTEI20_033150	ASIC014968
OG0007788	ASTEI20_044026	ASIC005784, ASIC007351, ASIC005783
OG0007802	ASTEI20_039277	ASIC018100
OG0007803	ASTEI20_041558, ASTEI20_043425	ASIC010627
OG0007804	ASTEI20_036911	ASIC010007, ASIC009936, ASIC009935
OG0007806	ASTEI20_036409	ASIC013818
OG0007808	ASTEI20_042738	ASIC013711, ASIC013712, ASIC013713
OG0007809	ASTEI20_044737	ASIC006907
OG0007810	ASTEI20_045782	ASIC004644
OG0007812	ASTEI20_042319	ASIC003050, ASIC002168
OG0007814	ASTEI20_041895	ASIC007821
OG0007814	ASTEI20_039054	ASIC007822
OG0007815	ASTEI20_041277	ASIC011735
OG0007816	ASTEI20_044510, ASTEI20_039867	ASIC008656, ASIC008657
OG0007818	ASTEI20_030957	ASIC000329, ASIC000327, ASIC000328
OG0007819	ASTEI20_035815, ASTEI20_044452	ASIC010613
OG0007823	ASTEI20_044075	ASIC021818
OG0007841	ASTEI20_039601	ASIC000330
OG0007843	ASTEI20_032964	ASIC010652
OG0007844	ASTEI20_033531	ASIC012004
OG0007845	ASTEI20_043137	ASIC019036
OG0007846	ASTEI20_032526	ASIC003492
OG0007847	ASTEI20_043657	ASIC019032
OG0007848	ASTEI20_031677	ASIC021028
OG0007849	ASTEI20_037752	ASIC019020
OG0007850	ASTEI20_041308, ASTEI20_032357	ASIC021937
OG0007851	ASTEI20_038543	ASIC014508
OG0007854	ASTEI20_035888	ASIC014509
OG0007855	ASTEI20_040818	ASIC012747
OG0007856	ASTEI20_039733	ASIC009185
OG0007857	ASTEI20_042413	ASIC009183
OG0007858	ASTEI20_032784	ASIC009184
OG0007859	ASTEI20_032926	ASIC012879
OG0007861	ASTEI20_040029	ASIC019380
OG0007862	ASTEI20_037080	ASIC019370
OG0007864	ASTEI20_030921	ASIC012984
OG0007865	ASTEI20_034209	ASIC015887
OG0007868	ASTEI20_039710	ASIC019559
OG0007869	ASTEI20_037465	ASIC010712
OG0007870	ASTEI20_032643	ASIC016025
OG0007871	ASTEI20_035205	ASIC021865
OG0007872	ASTEI20_032548	ASIC010809
OG0007873	ASTEI20_045044	ASIC010790
OG0007876	ASTEI20_041224	ASIC000143
OG0007879	ASTEI20_043004	ASIC001083
OG0007880	ASTEI20_038851	ASIC008088
OG0007882	ASTEI20_041669	ASIC021491
OG0007883	ASTEI20_036978	ASIC021533
OG0007885	ASTEI20_038619	ASIC021532
OG0007886	ASTEI20_036448	ASIC013672, ASIC005072
OG0007888	ASTEI20_037085	ASIC008727, ASIC008726
OG0007889	ASTEI20_043903	ASIC018808
OG0007896	ASTEI20_034111	ASIC007458
OG0007898	ASTEI20_041268	ASIC021325
OG0007899	ASTEI20_042434	ASIC015470
OG0007900	ASTEI20_035889	ASIC013914
OG0007901	ASTEI20_036024	ASIC013906
OG0007905	ASTEI20_036759	ASIC002783
OG0007906	ASTEI20_034015	ASIC018022
OG0007907	ASTEI20_043480	ASIC001194
OG0007908	ASTEI20_045272	ASIC004823
OG0007910	ASTEI20_032911	ASIC017467
OG0007911	ASTEI20_033575	ASIC005760
OG0007912	ASTEI20_034888	ASIC016404
OG0007913	ASTEI20_039085	ASIC013327
OG0007914	ASTEI20_039561	ASIC021756
OG0007915	ASTEI20_032343	ASIC021776
OG0007916	ASTEI20_043941	ASIC021768
OG0007918	ASTEI20_042530	ASIC021774
OG0007919	ASTEI20_039091	ASIC005138
OG0007920	ASTEI20_038230	ASIC012289
OG0007921	ASTEI20_045737	ASIC015392
OG0007922	ASTEI20_034289	ASIC015397
OG0007924	ASTEI20_031591	ASIC013634
OG0007925	ASTEI20_033244	ASIC014547
OG0007926	ASTEI20_033374	ASIC006882
OG0007927	ASTEI20_033366	ASIC008618
OG0007928	ASTEI20_035568	ASIC008513
OG0007929	ASTEI20_044744	ASIC006673
OG0007930	ASTEI20_040494	ASIC006677
OG0007931	ASTEI20_044947	ASIC010844
OG0007933	ASTEI20_035132	ASIC005930
OG0007935	ASTEI20_033809	ASIC020496
OG0007938	ASTEI20_036148	ASIC014909
OG0007940	ASTEI20_034043	ASIC007795
OG0007943	ASTEI20_045093	ASIC007763
OG0007946	ASTEI20_039965	ASIC007748
OG0007947	ASTEI20_041492	ASIC007744
OG0007948	ASTEI20_036348	ASIC012387
OG0007951	ASTEI20_033194	ASIC019841
OG0007952	ASTEI20_041853	ASIC006233
OG0007953	ASTEI20_039295	ASIC019264
OG0007955	ASTEI20_044412	ASIC010763
OG0007956	ASTEI20_033840	ASIC007103
OG0007958	ASTEI20_040114	ASIC002973
OG0007961	ASTEI20_041816	ASIC010182
OG0007962	ASTEI20_042915	ASIC013031
OG0007963	ASTEI20_037707	ASIC014076
OG0007965	ASTEI20_032157	ASIC004789
OG0007966	ASTEI20_046133	ASIC007436
OG0007967	ASTEI20_044682	ASIC006530
OG0007969	ASTEI20_034290	ASIC006532
OG0007970	ASTEI20_032568	ASIC012207
OG0007972	ASTEI20_032304	ASIC013155
OG0007975	ASTEI20_035302	ASIC018474
OG0007978	ASTEI20_046173	ASIC017747
OG0007979	ASTEI20_038188	ASIC006487
OG0007981	ASTEI20_032261	ASIC018715
OG0007983	ASTEI20_037619	ASIC015839
OG0007984	ASTEI20_040794	ASIC015767
OG0007985	ASTEI20_034186	ASIC015757
OG0007987	ASTEI20_039878	ASIC016769
OG0007989	ASTEI20_037347	ASIC010325
OG0007993	ASTEI20_031130	ASIC006952
OG0007994	ASTEI20_035246	ASIC006675
OG0007995	ASTEI20_038319	ASIC006979
OG0007996	ASTEI20_033984	ASIC006965
OG0008001	ASTEI20_033439	ASIC020008
OG0008003	ASTEI20_035562	ASIC011331
OG0008005	ASTEI20_040588	ASIC009870
OG0008006	ASTEI20_038032	ASIC005156
OG0008007	ASTEI20_035850	ASIC020450
OG0008008	ASTEI20_031732	ASIC016986
OG0008010	ASTEI20_032951	ASIC012062
OG0008012	ASTEI20_039764	ASIC006103
OG0008013	ASTEI20_034414	ASIC012061
OG0008014	ASTEI20_038222	ASIC006075
OG0008016	ASTEI20_041165	ASIC015574
OG0008019	ASTEI20_032697	ASIC008484
OG0008020	ASTEI20_033623	ASIC018198
OG0008021	ASTEI20_038562	ASIC018197
OG0008022	ASTEI20_037803	ASIC020326
OG0008024	ASTEI20_035607	ASIC020342
OG0008027	ASTEI20_031286	ASIC008501
OG0008030	ASTEI20_039618	ASIC002487
OG0008031	ASTEI20_041973	ASIC005209
OG0008032	ASTEI20_036627	ASIC010258
OG0008033	ASTEI20_045190	ASIC004401
OG0008034	ASTEI20_032119	ASIC003494
OG0008035	ASTEI20_044438	ASIC021889
OG0008038	ASTEI20_037783	ASIC018399
OG0008039	ASTEI20_041624	ASIC018385
OG0008040	ASTEI20_033986	ASIC009308, ASIC009307
OG0008041	ASTEI20_034208	ASIC006567
OG0008043	ASTEI20_039943	ASIC006578
OG0008044	ASTEI20_042632	ASIC006628
OG0008045	ASTEI20_039822	ASIC006622
OG0008046	ASTEI20_043864	ASIC006178
OG0008047	ASTEI20_031890	ASIC019746
OG0008048	ASTEI20_034990	ASIC010209
OG0008049	ASTEI20_043209, ASTEI20_035413	ASIC010615
OG0008051	ASTEI20_046105	ASIC012968
OG0008052	ASTEI20_032775	ASIC021858
OG0008053	ASTEI20_031056	ASIC021860
OG0008055	ASTEI20_042491	ASIC021862
OG0008057	ASTEI20_042255	ASIC020882
OG0008058	ASTEI20_031973	ASIC015364
OG0008059	ASTEI20_039176	ASIC015365
OG0008060	ASTEI20_037520	ASIC018238
OG0008061	ASTEI20_035819	ASIC015361
OG0008062	ASTEI20_042238	ASIC005269
OG0008063	ASTEI20_039549	ASIC006258
OG0008065	ASTEI20_036691	ASIC009469
OG0008066	ASTEI20_032017	ASIC010273
OG0008068	ASTEI20_043775	ASIC008981
OG0008069	ASTEI20_037321	ASIC006211
OG0008070	ASTEI20_032139	ASIC016756
OG0008072	ASTEI20_045391	ASIC018441
OG0008073	ASTEI20_045858	ASIC018408
OG0008075	ASTEI20_031513	ASIC020930
OG0008076	ASTEI20_033734	ASIC012748
OG0008078	ASTEI20_036888	ASIC005101
OG0008079	ASTEI20_040326	ASIC018299
OG0008080	ASTEI20_043013	ASIC010434
OG0008081	ASTEI20_038142	ASIC001508
OG0008082	ASTEI20_040691	ASIC012035
OG0008083	ASTEI20_034579	ASIC012032
OG0008084	ASTEI20_034137	ASIC018647
OG0008085	ASTEI20_040545	ASIC017960
OG0008087	ASTEI20_039994	ASIC015897
OG0008088	ASTEI20_032340	ASIC007899
OG0008089	ASTEI20_041328	ASIC001937
