Orthogroup	AstephensiUCISS2018	AfunestusAfunGA1
OG0009269	ASTEI20_042751	AFUN2_010066
OG0009270	ASTEI20_034405	AFUN2_001289
OG0009271	ASTEI20_032356	AFUN2_014208
OG0009272	ASTEI20_037822	AFUN2_009706
OG0009273	ASTEI20_043281	AFUN2_001312
OG0009274	ASTEI20_044679	AFUN2_005376
OG0009275	ASTEI20_036597	AFUN2_011687
OG0009276	ASTEI20_035524	AFUN2_013936
OG0009277	ASTEI20_044639, ASTEI20_040609	AFUN2_003125
OG0009278	ASTEI20_043594	AFUN2_004242
OG0009279	ASTEI20_044180	AFUN2_014161
OG0009281	ASTEI20_037239	AFUN2_010503
OG0009282	ASTEI20_031089	AFUN2_005040
OG0009283	ASTEI20_044436	AFUN2_013018
OG0009284	ASTEI20_032998	AFUN2_003017
OG0009285	ASTEI20_033004	AFUN2_006295
OG0009286	ASTEI20_041182	AFUN2_010285
OG0009287	ASTEI20_031181	AFUN2_003267
OG0009288	ASTEI20_034267	AFUN2_006706
OG0009289	ASTEI20_043262	AFUN2_000788
OG0009290	ASTEI20_035455	AFUN2_013499
OG0009291	ASTEI20_038585	AFUN2_000949
OG0009292	ASTEI20_033190	AFUN2_013150
OG0009293	ASTEI20_039784	AFUN2_009280
OG0009294	ASTEI20_043974	AFUN2_006177
OG0009295	ASTEI20_036130	AFUN2_003555
OG0009296	ASTEI20_042634	AFUN2_003943
OG0009297	ASTEI20_034920	AFUN2_009084
OG0009298	ASTEI20_046178	AFUN2_011471
OG0009299	ASTEI20_039930	AFUN2_002114
OG0009300	ASTEI20_033360	AFUN2_011468
OG0009301	ASTEI20_035461	AFUN2_005776
OG0009302	ASTEI20_040045	AFUN2_007371
OG0009305	ASTEI20_039630	AFUN2_012366
OG0009306	ASTEI20_034476	AFUN2_000573
OG0009307	ASTEI20_043583	AFUN2_011896
OG0009308	ASTEI20_044327	AFUN2_005742
OG0009309	ASTEI20_046065	AFUN2_004093
OG0009311	ASTEI20_041549	AFUN2_000452
OG0009313	ASTEI20_036612	AFUN2_000868
OG0009315	ASTEI20_036732	AFUN2_004930
OG0009316	ASTEI20_037791	AFUN2_003615
OG0009317	ASTEI20_036071	AFUN2_014216
OG0009319	ASTEI20_039272	AFUN2_009248
OG0009320	ASTEI20_030837	AFUN2_010541
OG0009323	ASTEI20_045969	AFUN2_007165
OG0009325	ASTEI20_036976	AFUN2_004663
OG0009326	ASTEI20_043408	AFUN2_013060
OG0009327	ASTEI20_040306, ASTEI20_033050	AFUN2_013314
OG0009328	ASTEI20_037970	AFUN2_009567
OG0009334	ASTEI20_037373	AFUN2_008980
OG0009336	ASTEI20_034962	AFUN2_010412
OG0009337	ASTEI20_033627	AFUN2_006293
OG0009342	ASTEI20_034819, ASTEI20_036472	AFUN2_009643
OG0009343	ASTEI20_034113	AFUN2_006223
OG0009352	ASTEI20_036530, ASTEI20_039565, ASTEI20_037106, ASTEI20_032935, ASTEI20_037422	AFUN2_013678
OG0009353	ASTEI20_046046	AFUN2_011054
OG0009354	ASTEI20_045681, ASTEI20_036588	AFUN2_008256
OG0009355	ASTEI20_041513	AFUN2_003903
OG0009356	ASTEI20_040350	AFUN2_003809
OG0009356	ASTEI20_043291	AFUN2_003083
OG0009359	ASTEI20_035052	AFUN2_002406
OG0009360	ASTEI20_037328, ASTEI20_040873	AFUN2_009212, AFUN2_012901
OG0009361	ASTEI20_036356	AFUN2_001205, AFUN2_004445
OG0009363	ASTEI20_035752	AFUN2_011975
OG0009364	ASTEI20_033608	AFUN2_011355
OG0009365	ASTEI20_042952, ASTEI20_043699	AFUN2_003590
OG0009366	ASTEI20_033946	AFUN2_005232
OG0009366	ASTEI20_041158	AFUN2_007306
OG0009367	ASTEI20_045221, ASTEI20_033786	AFUN2_005632
OG0009368	ASTEI20_035508	AFUN2_006427
OG0009369	ASTEI20_038850, ASTEI20_039223	AFUN2_014483
OG0009387	ASTEI20_038005	AFUN2_003260
OG0009388	ASTEI20_043739	AFUN2_001379
OG0009389	ASTEI20_036994	AFUN2_002951
OG0009390	ASTEI20_045246	AFUN2_007496
OG0009393	ASTEI20_044239	AFUN2_014464
OG0009394	ASTEI20_036556	AFUN2_014021
OG0009396	ASTEI20_038036	AFUN2_007169
OG0009397	ASTEI20_037736	AFUN2_005418
OG0009398	ASTEI20_035304	AFUN2_004745
OG0009399	ASTEI20_039591	AFUN2_008670
OG0009400	ASTEI20_036634	AFUN2_000486
OG0009401	ASTEI20_042821	AFUN2_012333
OG0009402	ASTEI20_041483	AFUN2_002376
OG0009403	ASTEI20_032963	AFUN2_001174
OG0009404	ASTEI20_035457	AFUN2_014559
OG0009405	ASTEI20_044475	AFUN2_012796
OG0009407	ASTEI20_039307	AFUN2_009540
OG0009408	ASTEI20_035689	AFUN2_008970
OG0009410	ASTEI20_036742	AFUN2_003644
OG0009412	ASTEI20_035144	AFUN2_009782
OG0009414	ASTEI20_039984	AFUN2_010674
OG0009415	ASTEI20_035328	AFUN2_012226
OG0009416	ASTEI20_036935	AFUN2_000587
OG0009418	ASTEI20_035492	AFUN2_008968
OG0009419	ASTEI20_041529	AFUN2_008886
OG0009420	ASTEI20_042486	AFUN2_002709
OG0009421	ASTEI20_041327	AFUN2_004903
OG0009422	ASTEI20_039479	AFUN2_008309
OG0009423	ASTEI20_042808	AFUN2_014481
OG0009424	ASTEI20_037406	AFUN2_011416
OG0009425	ASTEI20_042448	AFUN2_012743
OG0009426	ASTEI20_044548	AFUN2_010796
OG0009427	ASTEI20_033114	AFUN2_010770
OG0009429	ASTEI20_038355	AFUN2_005605
OG0009431	ASTEI20_041309	AFUN2_009674
OG0009432	ASTEI20_045690	AFUN2_005210
OG0009433	ASTEI20_037048	AFUN2_011332
OG0009434	ASTEI20_044062, ASTEI20_043961	AFUN2_004466
OG0009435	ASTEI20_035637	AFUN2_012686
OG0009436	ASTEI20_041930	AFUN2_013962
OG0009437	ASTEI20_037121	AFUN2_013086
OG0009438	ASTEI20_034592	AFUN2_006336
OG0009439	ASTEI20_041093	AFUN2_006444
OG0009440	ASTEI20_037000	AFUN2_005804
OG0009441	ASTEI20_043029	AFUN2_004848
OG0009445	ASTEI20_034098	AFUN2_004470
OG0009446	ASTEI20_035236	AFUN2_007481
OG0009447	ASTEI20_043586	AFUN2_007033
OG0009448	ASTEI20_032076	AFUN2_013465
OG0009449	ASTEI20_040623	AFUN2_014111
OG0009450	ASTEI20_043814	AFUN2_000724
OG0009451	ASTEI20_037773	AFUN2_002879
OG0009452	ASTEI20_044574	AFUN2_011446
OG0009454	ASTEI20_035757	AFUN2_013105
OG0009455	ASTEI20_033679	AFUN2_013939
OG0009456	ASTEI20_040330	AFUN2_003123
OG0009457	ASTEI20_040863	AFUN2_014064
OG0009459	ASTEI20_046066	AFUN2_008752
OG0009460	ASTEI20_045104	AFUN2_001820
OG0009461	ASTEI20_042627	AFUN2_000706
OG0009462	ASTEI20_041153	AFUN2_004284
OG0009465	ASTEI20_036095	AFUN2_011554
OG0009466	ASTEI20_039320	AFUN2_001981
OG0009467	ASTEI20_035151	AFUN2_010439
OG0009468	ASTEI20_040011	AFUN2_010099
OG0009471	ASTEI20_037432, ASTEI20_044347	AFUN2_004491
OG0009472	ASTEI20_036021	AFUN2_005423
OG0009473	ASTEI20_043760, ASTEI20_043204	AFUN2_009319
OG0009474	ASTEI20_043059	AFUN2_005623
OG0009475	ASTEI20_043660	AFUN2_002319
OG0009476	ASTEI20_039627	AFUN2_011421
OG0009478	ASTEI20_038897	AFUN2_012095
OG0009479	ASTEI20_045361	AFUN2_012819
OG0009480	ASTEI20_041210	AFUN2_004190
OG0009481	ASTEI20_045516	AFUN2_005950
OG0009482	ASTEI20_035024	AFUN2_002579
OG0009483	ASTEI20_039913	AFUN2_010103
OG0009484	ASTEI20_036726	AFUN2_007935
OG0009485	ASTEI20_039771	AFUN2_009205
OG0009486	ASTEI20_035529	AFUN2_002284
OG0009487	ASTEI20_039917	AFUN2_013843
OG0009488	ASTEI20_035662	AFUN2_009252
OG0009489	ASTEI20_034121	AFUN2_007633
OG0009490	ASTEI20_045790	AFUN2_013972
OG0009491	ASTEI20_043070	AFUN2_005242
OG0009492	ASTEI20_037206	AFUN2_005220
OG0009493	ASTEI20_041461	AFUN2_013750
OG0009494	ASTEI20_040259	AFUN2_009085
OG0009495	ASTEI20_039170	AFUN2_003794
OG0009496	ASTEI20_035798	AFUN2_003803
OG0009497	ASTEI20_039299	AFUN2_007807
OG0009498	ASTEI20_039820	AFUN2_008411
OG0009499	ASTEI20_038173	AFUN2_003991
OG0009500	ASTEI20_043343	AFUN2_003334
OG0009501	ASTEI20_034225	AFUN2_012765
OG0009502	ASTEI20_032639	AFUN2_013081
OG0009503	ASTEI20_030892	AFUN2_012562
OG0009504	ASTEI20_036651	AFUN2_006084
OG0009506	ASTEI20_038662	AFUN2_009639
OG0009507	ASTEI20_031852	AFUN2_003789
OG0009508	ASTEI20_041091	AFUN2_003367
OG0009509	ASTEI20_038442	AFUN2_003155
OG0009510	ASTEI20_039233	AFUN2_001377
OG0009511	ASTEI20_032089	AFUN2_001029
OG0009512	ASTEI20_042209	AFUN2_003403
OG0009513	ASTEI20_041280	AFUN2_004966
OG0009514	ASTEI20_036098	AFUN2_003091
OG0009516	ASTEI20_033061	AFUN2_004685
OG0009517	ASTEI20_042978	AFUN2_002775
OG0009518	ASTEI20_045606	AFUN2_011995
OG0009519	ASTEI20_035060	AFUN2_011248
OG0009520	ASTEI20_042686	AFUN2_012628
OG0009521	ASTEI20_045807	AFUN2_013122
OG0009522	ASTEI20_044709	AFUN2_001648
OG0009523	ASTEI20_033657	AFUN2_000919
OG0009524	ASTEI20_039475	AFUN2_004297
OG0009525	ASTEI20_033346	AFUN2_009255
OG0009526	ASTEI20_040515	AFUN2_012229
OG0009527	ASTEI20_034527	AFUN2_001905
OG0009528	ASTEI20_034079	AFUN2_011890
OG0009529	ASTEI20_033015	AFUN2_000329
OG0009530	ASTEI20_039270	AFUN2_013413
OG0009531	ASTEI20_033033	AFUN2_008917
OG0009532	ASTEI20_037423	AFUN2_003633
OG0009533	ASTEI20_034736	AFUN2_009010
OG0009534	ASTEI20_039517	AFUN2_011893
OG0009535	ASTEI20_038496	AFUN2_014785
OG0009536	ASTEI20_040134	AFUN2_011042
OG0009537	ASTEI20_040381	AFUN2_002522
OG0009538	ASTEI20_031689	AFUN2_008925
OG0009539	ASTEI20_039836	AFUN2_008405
OG0009540	ASTEI20_034093	AFUN2_010342
OG0009541	ASTEI20_031461	AFUN2_006517
OG0009542	ASTEI20_045674	AFUN2_001034
OG0009543	ASTEI20_044025	AFUN2_000897
OG0009544	ASTEI20_035174	AFUN2_006608
OG0009546	ASTEI20_034124	AFUN2_004921
OG0009547	ASTEI20_039260	AFUN2_009202
OG0009549	ASTEI20_042912	AFUN2_004508
OG0009550	ASTEI20_040888	AFUN2_007674
OG0009551	ASTEI20_045947	AFUN2_012620
OG0009552	ASTEI20_036416	AFUN2_008515
OG0009553	ASTEI20_041144	AFUN2_013512
OG0009555	ASTEI20_039003	AFUN2_007711
OG0009556	ASTEI20_030996	AFUN2_014625
OG0009557	ASTEI20_042184	AFUN2_002824
OG0009558	ASTEI20_039531	AFUN2_006203
OG0009559	ASTEI20_040188	AFUN2_010156
OG0009560	ASTEI20_036109	AFUN2_007069
OG0009561	ASTEI20_043860	AFUN2_006174
OG0009562	ASTEI20_043308	AFUN2_008024
OG0009563	ASTEI20_044364	AFUN2_010678
OG0009565	ASTEI20_031211	AFUN2_009152
OG0009566	ASTEI20_032469	AFUN2_009956
OG0009567	ASTEI20_034174	AFUN2_002870
OG0009568	ASTEI20_038153	AFUN2_007710
OG0009569	ASTEI20_043298	AFUN2_006812
OG0009570	ASTEI20_031299	AFUN2_003549
OG0009571	ASTEI20_032237	AFUN2_014048
OG0009573	ASTEI20_045400	AFUN2_005821
OG0009575	ASTEI20_043982	AFUN2_006130
OG0009576	ASTEI20_031377	AFUN2_005828
OG0009577	ASTEI20_037441	AFUN2_011385
OG0009578	ASTEI20_037690	AFUN2_003421
OG0009579	ASTEI20_045024	AFUN2_010489
OG0009580	ASTEI20_038572	AFUN2_007443
OG0009581	ASTEI20_034131	AFUN2_004488
OG0009582	ASTEI20_039229	AFUN2_014635
OG0009583	ASTEI20_037632	AFUN2_003617
OG0009584	ASTEI20_038457	AFUN2_012698
OG0009586	ASTEI20_032976	AFUN2_007257
OG0009588	ASTEI20_044697	AFUN2_011348
OG0009589	ASTEI20_041075	AFUN2_006091
OG0009590	ASTEI20_034391	AFUN2_007269
OG0009591	ASTEI20_036193	AFUN2_006241
OG0009592	ASTEI20_046069	AFUN2_013697
OG0009593	ASTEI20_032590	AFUN2_009628
OG0009594	ASTEI20_033552	AFUN2_001996
OG0009595	ASTEI20_038249	AFUN2_005377
OG0009596	ASTEI20_045699	AFUN2_013592
OG0009597	ASTEI20_037194	AFUN2_003537
OG0009598	ASTEI20_036219	AFUN2_006074
OG0009599	ASTEI20_034588	AFUN2_004627
OG0009600	ASTEI20_044356	AFUN2_009998
OG0009601	ASTEI20_041080	AFUN2_013686
OG0009602	ASTEI20_034243	AFUN2_010498
OG0009603	ASTEI20_033637	AFUN2_001926
OG0009604	ASTEI20_043749	AFUN2_011226
OG0009605	ASTEI20_043546	AFUN2_014131
OG0009606	ASTEI20_038248	AFUN2_011388
OG0009607	ASTEI20_032919	AFUN2_014586
OG0009608	ASTEI20_042903	AFUN2_009435
OG0009611	ASTEI20_033863	AFUN2_011207
OG0009612	ASTEI20_031714	AFUN2_009491
OG0009613	ASTEI20_030818	AFUN2_013449
OG0009614	ASTEI20_037397	AFUN2_010560
OG0009615	ASTEI20_039626	AFUN2_001507
OG0009616	ASTEI20_042446	AFUN2_012113
OG0009617	ASTEI20_042131	AFUN2_010215
OG0009618	ASTEI20_032320	AFUN2_006422
OG0009619	ASTEI20_036299	AFUN2_007919
OG0009620	ASTEI20_038378	AFUN2_001153
OG0009621	ASTEI20_032652	AFUN2_008659
OG0009622	ASTEI20_040958	AFUN2_000974
OG0009623	ASTEI20_034794	AFUN2_005051
OG0009624	ASTEI20_033424	AFUN2_009279
OG0009627	ASTEI20_037958	AFUN2_010871
OG0009628	ASTEI20_045983	AFUN2_011500
OG0009629	ASTEI20_036467	AFUN2_002277
OG0009630	ASTEI20_034419	AFUN2_009365
OG0009631	ASTEI20_035852	AFUN2_005259
OG0009632	ASTEI20_036112	AFUN2_001097
OG0009633	ASTEI20_036162	AFUN2_006733
OG0009634	ASTEI20_033032	AFUN2_000679
OG0009635	ASTEI20_036583	AFUN2_005995
OG0009636	ASTEI20_031496	AFUN2_013584
OG0009637	ASTEI20_038969	AFUN2_009433
OG0009638	ASTEI20_032833	AFUN2_001654
OG0009639	ASTEI20_039306	AFUN2_011454
OG0009641	ASTEI20_034272	AFUN2_011193
OG0009642	ASTEI20_032835	AFUN2_008262
OG0009644	ASTEI20_042809	AFUN2_000807
OG0009645	ASTEI20_046108	AFUN2_002454
OG0009646	ASTEI20_045821	AFUN2_012356
OG0009647	ASTEI20_034425	AFUN2_000596
OG0009648	ASTEI20_034685	AFUN2_007519
OG0009649	ASTEI20_034965	AFUN2_010884
OG0009651	ASTEI20_036078	AFUN2_013174
OG0009652	ASTEI20_041807	AFUN2_004040
OG0009653	ASTEI20_031035	AFUN2_013153
OG0009654	ASTEI20_037109	AFUN2_008342
OG0009655	ASTEI20_034399	AFUN2_003259
OG0009656	ASTEI20_039186	AFUN2_006292
OG0009657	ASTEI20_031343	AFUN2_013293
OG0009658	ASTEI20_032229	AFUN2_002290
OG0009660	ASTEI20_038256	AFUN2_003227
OG0009661	ASTEI20_039508	AFUN2_014050
OG0009663	ASTEI20_035219	AFUN2_007445
OG0009664	ASTEI20_043935	AFUN2_007224
OG0009665	ASTEI20_043321	AFUN2_013770
OG0009668	ASTEI20_038955	AFUN2_010660
OG0009669	ASTEI20_042998	AFUN2_012102
OG0009671	ASTEI20_034742	AFUN2_014255
OG0009672	ASTEI20_044638	AFUN2_002373
OG0009673	ASTEI20_045449	AFUN2_005098
OG0009674	ASTEI20_031582	AFUN2_013264
OG0009676	ASTEI20_036753	AFUN2_009750
OG0009677	ASTEI20_046095	AFUN2_001392
OG0009678	ASTEI20_042253	AFUN2_005931
OG0009680	ASTEI20_039545	AFUN2_005592
OG0009681	ASTEI20_036406	AFUN2_003862
OG0009682	ASTEI20_043274	AFUN2_008156
OG0009683	ASTEI20_044360	AFUN2_001830
OG0009684	ASTEI20_032439	AFUN2_010466
OG0009685	ASTEI20_036747	AFUN2_004011
OG0009686	ASTEI20_038045, ASTEI20_038330	AFUN2_011547
OG0009687	ASTEI20_039782	AFUN2_011430
OG0009688	ASTEI20_035712	AFUN2_001824
OG0009689	ASTEI20_039737	AFUN2_007171
OG0009690	ASTEI20_044615	AFUN2_006058
OG0009691	ASTEI20_033790	AFUN2_010041
OG0009692	ASTEI20_039002	AFUN2_008501
OG0009693	ASTEI20_036540	AFUN2_008939
OG0009694	ASTEI20_033626	AFUN2_008291
OG0009695	ASTEI20_031121	AFUN2_005484
OG0009696	ASTEI20_037774	AFUN2_004530
OG0009697	ASTEI20_043722	AFUN2_006035
OG0009699	ASTEI20_031763	AFUN2_010915
OG0009701	ASTEI20_035956	AFUN2_007882
OG0009702	ASTEI20_038922	AFUN2_007947
OG0009703	ASTEI20_038035	AFUN2_004784
OG0009704	ASTEI20_039153	AFUN2_010460
OG0009705	ASTEI20_040257	AFUN2_007574
OG0009706	ASTEI20_033196	AFUN2_003545
OG0009707	ASTEI20_043090	AFUN2_005831
OG0009708	ASTEI20_045291	AFUN2_004971
OG0009709	ASTEI20_034430	AFUN2_004430
OG0009711	ASTEI20_044247	AFUN2_002282
OG0009712	ASTEI20_039140	AFUN2_000762
OG0009713	ASTEI20_034539	AFUN2_014817
OG0009715	ASTEI20_041378	AFUN2_009993
OG0009716	ASTEI20_041017	AFUN2_013763
OG0009717	ASTEI20_043917	AFUN2_010801
OG0009718	ASTEI20_035389	AFUN2_013612
OG0009719	ASTEI20_044007	AFUN2_007313
OG0009720	ASTEI20_039493	AFUN2_008089
OG0009721	ASTEI20_038208	AFUN2_004507
OG0009722	ASTEI20_030932	AFUN2_005975
OG0009723	ASTEI20_040677	AFUN2_007857
OG0009724	ASTEI20_034157	AFUN2_007803
OG0009725	ASTEI20_042032	AFUN2_007204
OG0009726	ASTEI20_044710	AFUN2_006359
OG0009727	ASTEI20_045490	AFUN2_007621
OG0009728	ASTEI20_031024	AFUN2_004756
OG0009729	ASTEI20_032685	AFUN2_010893
OG0009731	ASTEI20_032438	AFUN2_013799
OG0009733	ASTEI20_044097	AFUN2_004605
OG0009734	ASTEI20_034204	AFUN2_002984
OG0009735	ASTEI20_040518	AFUN2_009001
OG0009737	ASTEI20_045495	AFUN2_004841
OG0009738	ASTEI20_042721	AFUN2_003381
OG0009739	ASTEI20_036586	AFUN2_011021
OG0009740	ASTEI20_033716	AFUN2_005013
OG0009741	ASTEI20_044316, ASTEI20_038749	AFUN2_011151
OG0009742	ASTEI20_034201	AFUN2_007677
OG0009743	ASTEI20_038430	AFUN2_005474
OG0009744	ASTEI20_042594	AFUN2_002412
OG0009745	ASTEI20_038546	AFUN2_014007
OG0009746	ASTEI20_032211	AFUN2_002060
OG0009747	ASTEI20_045256	AFUN2_013504
OG0009749	ASTEI20_038056	AFUN2_006738
OG0009750	ASTEI20_043636	AFUN2_007304
OG0009751	ASTEI20_043054	AFUN2_005372
OG0009753	ASTEI20_044740	AFUN2_007346
OG0009754	ASTEI20_031820	AFUN2_005573
OG0009755	ASTEI20_045944	AFUN2_011846
OG0009756	ASTEI20_035168	AFUN2_011094
OG0009757	ASTEI20_035341	AFUN2_002169
OG0009758	ASTEI20_046099	AFUN2_000769
OG0009759	ASTEI20_043219	AFUN2_004680
OG0009760	ASTEI20_041869	AFUN2_008966
OG0009761	ASTEI20_039685	AFUN2_011527
OG0009762	ASTEI20_035473	AFUN2_012821
OG0009763	ASTEI20_036414	AFUN2_014301
OG0009764	ASTEI20_043035	AFUN2_011709
OG0009765	ASTEI20_041044	AFUN2_012881
OG0009766	ASTEI20_040582	AFUN2_009104
OG0009767	ASTEI20_034362	AFUN2_014086
OG0009768	ASTEI20_039655	AFUN2_011631
OG0009769	ASTEI20_034949	AFUN2_010590
OG0009770	ASTEI20_034587	AFUN2_005787
OG0009771	ASTEI20_045712	AFUN2_003246
OG0009772	ASTEI20_042012	AFUN2_013809
OG0009773	ASTEI20_038840	AFUN2_007497
OG0009774	ASTEI20_032209	AFUN2_010488
OG0009775	ASTEI20_039420	AFUN2_013501
OG0009776	ASTEI20_039008	AFUN2_005019
OG0009777	ASTEI20_044236	AFUN2_009218
OG0009778	ASTEI20_032622	AFUN2_009347
OG0009780	ASTEI20_042649	AFUN2_010574
OG0009781	ASTEI20_032653	AFUN2_013574
OG0009782	ASTEI20_040909	AFUN2_007333
OG0009783	ASTEI20_041388	AFUN2_010685
OG0009784	ASTEI20_039376	AFUN2_002708
OG0009785	ASTEI20_036933	AFUN2_003095
OG0009786	ASTEI20_043643	AFUN2_007122
OG0009787	ASTEI20_035262	AFUN2_003634
OG0009788	ASTEI20_034218	AFUN2_001620
OG0009789	ASTEI20_033929	AFUN2_001020
OG0009790	ASTEI20_033116	AFUN2_009787
OG0009791	ASTEI20_032308	AFUN2_006922
OG0009792	ASTEI20_034376	AFUN2_002141
OG0009793	ASTEI20_034505	AFUN2_000824
OG0009794	ASTEI20_042556	AFUN2_004810
OG0009795	ASTEI20_040456, ASTEI20_037307	AFUN2_014374
OG0009797	ASTEI20_034739	AFUN2_004359
OG0009798	ASTEI20_037927	AFUN2_009911
OG0009799	ASTEI20_044550	AFUN2_000367
OG0009800	ASTEI20_045470	AFUN2_005863, AFUN2_011261
OG0009801	ASTEI20_031671	AFUN2_010566
OG0009802	ASTEI20_044235	AFUN2_000354
OG0009803	ASTEI20_037903	AFUN2_008102
OG0009804	ASTEI20_037725	AFUN2_003432
OG0009806	ASTEI20_032949	AFUN2_010469
OG0009808	ASTEI20_041383	AFUN2_000799
OG0009810	ASTEI20_032665	AFUN2_007455
OG0009811	ASTEI20_031919	AFUN2_011831
OG0009812	ASTEI20_044023	AFUN2_004621
OG0009813	ASTEI20_032795	AFUN2_012055
OG0009814	ASTEI20_042957	AFUN2_001617
OG0009815	ASTEI20_036186	AFUN2_008111
OG0009816	ASTEI20_039049	AFUN2_013864
OG0009817	ASTEI20_040424	AFUN2_010624
OG0009818	ASTEI20_040482	AFUN2_004492
OG0009819	ASTEI20_040772	AFUN2_012601
OG0009821	ASTEI20_036607	AFUN2_010201
OG0009822	ASTEI20_031592	AFUN2_007823
OG0009824	ASTEI20_039340	AFUN2_009784
OG0009826	ASTEI20_042334	AFUN2_011936
OG0009827	ASTEI20_040976, ASTEI20_036278	AFUN2_002197
OG0009829	ASTEI20_044458	AFUN2_002685
OG0009831	ASTEI20_044076	AFUN2_014405
OG0009832	ASTEI20_038137	AFUN2_011180
OG0009833	ASTEI20_043296	AFUN2_008031
OG0009835	ASTEI20_034634	AFUN2_014164
OG0009836	ASTEI20_031463	AFUN2_005074
OG0009837	ASTEI20_032970	AFUN2_013600
OG0009838	ASTEI20_045430	AFUN2_005174
OG0009840	ASTEI20_031304	AFUN2_009126
OG0009841	ASTEI20_040073	AFUN2_004763
OG0009842	ASTEI20_041131	AFUN2_011309
OG0009843	ASTEI20_036015	AFUN2_002499
OG0009844	ASTEI20_039342	AFUN2_003835
OG0009846	ASTEI20_035441	AFUN2_003139
OG0009847	ASTEI20_044322	AFUN2_003853
OG0009850	ASTEI20_036708	AFUN2_004682
OG0009851	ASTEI20_038745	AFUN2_008929
OG0009853	ASTEI20_043078	AFUN2_000564
OG0009854	ASTEI20_031916	AFUN2_002115
OG0009855	ASTEI20_043653	AFUN2_007791
OG0009856	ASTEI20_032414	AFUN2_011264
OG0009857	ASTEI20_040902	AFUN2_006233
OG0009858	ASTEI20_037563	AFUN2_002490
OG0009859	ASTEI20_036132	AFUN2_004548
OG0009861	ASTEI20_041156	AFUN2_004886
OG0009862	ASTEI20_031193	AFUN2_005880
OG0009864	ASTEI20_031838	AFUN2_010197
OG0009865	ASTEI20_030980	AFUN2_009530
OG0009866	ASTEI20_045353	AFUN2_003050
OG0009867	ASTEI20_035119	AFUN2_006913
OG0009868	ASTEI20_042697	AFUN2_008208
OG0009870	ASTEI20_040728	AFUN2_000457
OG0009871	ASTEI20_044993	AFUN2_004525
OG0009872	ASTEI20_044799	AFUN2_004214
OG0009874	ASTEI20_033073	AFUN2_012322
OG0009875	ASTEI20_039776	AFUN2_002153
OG0009876	ASTEI20_040799	AFUN2_011777
OG0009877	ASTEI20_046023	AFUN2_000469
OG0009878	ASTEI20_035563	AFUN2_000570
OG0009879	ASTEI20_040124	AFUN2_004918
OG0009880	ASTEI20_034464	AFUN2_008979
OG0009881	ASTEI20_041189	AFUN2_005523
OG0009882	ASTEI20_034116	AFUN2_003713
OG0009883	ASTEI20_033814	AFUN2_006300
OG0009884	ASTEI20_039104	AFUN2_006114
OG0009885	ASTEI20_030941	AFUN2_002639
OG0009886	ASTEI20_033282	AFUN2_004638
OG0009887	ASTEI20_039323	AFUN2_012424
OG0009888	ASTEI20_034281	AFUN2_009141
OG0009889	ASTEI20_044329	AFUN2_007274
OG0009890	ASTEI20_040354	AFUN2_014096
OG0009891	ASTEI20_038804	AFUN2_005473
OG0009893	ASTEI20_035789	AFUN2_006230
OG0009894	ASTEI20_035946	AFUN2_002203
OG0009895	ASTEI20_046002	AFUN2_006481
OG0009896	ASTEI20_043987	AFUN2_014814
OG0009898	ASTEI20_035164	AFUN2_001104
OG0009899	ASTEI20_041297	AFUN2_007790
OG0009900	ASTEI20_037412	AFUN2_011997
OG0009902	ASTEI20_045332	AFUN2_007134
OG0009903	ASTEI20_038834	AFUN2_007386
OG0009904	ASTEI20_042441	AFUN2_010343
OG0009906	ASTEI20_040282	AFUN2_002047
OG0009907	ASTEI20_036657	AFUN2_004275
OG0009908	ASTEI20_032960	AFUN2_013819
OG0009909	ASTEI20_036463	AFUN2_010399
OG0009910	ASTEI20_041684	AFUN2_014097
OG0009912	ASTEI20_034319	AFUN2_014192
OG0009914	ASTEI20_043896	AFUN2_013974
OG0009916	ASTEI20_035905	AFUN2_003073, AFUN2_011799
OG0009917	ASTEI20_038677	AFUN2_004404
OG0009918	ASTEI20_044860	AFUN2_007517
OG0009919	ASTEI20_031147	AFUN2_004108
OG0009923	ASTEI20_041605	AFUN2_004263
OG0009925	ASTEI20_031729	AFUN2_011740
OG0009926	ASTEI20_032582	AFUN2_010869
OG0009927	ASTEI20_035620	AFUN2_001927
OG0009928	ASTEI20_031240	AFUN2_014388
OG0009929	ASTEI20_034865	AFUN2_007555
OG0009930	ASTEI20_033890	AFUN2_005021
OG0009931	ASTEI20_033649	AFUN2_012769
OG0009934	ASTEI20_040835	AFUN2_010034
OG0009939	ASTEI20_044417	AFUN2_004547
OG0009941	ASTEI20_043639	AFUN2_009534
OG0009944	ASTEI20_036155	AFUN2_012136
OG0009952	ASTEI20_042440	AFUN2_007786
OG0009953	ASTEI20_044158	AFUN2_014675
OG0009954	ASTEI20_039883	AFUN2_006273
OG0009955	ASTEI20_032517, ASTEI20_044111	AFUN2_012843
OG0009957	ASTEI20_034544, ASTEI20_041194	AFUN2_003164, AFUN2_007764
OG0009958	ASTEI20_040917	AFUN2_014338
OG0009961	ASTEI20_039915	AFUN2_013546
OG0009962	ASTEI20_036061	AFUN2_000345
OG0009964	ASTEI20_039660	AFUN2_013374
OG0009965	ASTEI20_036914	AFUN2_008957
OG0009966	ASTEI20_037181, ASTEI20_037365	AFUN2_001425
