Orthogroup	AstephensiUCISS2018	AgambiaePEST
OG0009802	ASTEI20_044235	AGAP002695
OG0009803	ASTEI20_037903	AGAP005508
OG0009804	ASTEI20_037725	AGAP029055
OG0009805	ASTEI20_045872	AGAP004651
OG0009806	ASTEI20_032949	AGAP005280
OG0009808	ASTEI20_041383	AGAP012032
OG0009810	ASTEI20_032665	AGAP003284
OG0009811	ASTEI20_031919	AGAP006720
OG0009813	ASTEI20_032795	AGAP013352
OG0009814	ASTEI20_042957	AGAP005843
OG0009815	ASTEI20_036186	AGAP013049
OG0009816	ASTEI20_039049	AGAP003777
OG0009818	ASTEI20_040482	AGAP013542
OG0009821	ASTEI20_036607	AGAP013215
OG0009824	ASTEI20_039340	AGAP009281
OG0009827	ASTEI20_036278	AGAP006790
OG0009828	ASTEI20_040299, ASTEI20_035865, ASTEI20_039415	AGAP028507
OG0009829	ASTEI20_044458	AGAP004259
OG0009831	ASTEI20_044076	AGAP002733
OG0009832	ASTEI20_038137	AGAP004232
OG0009835	ASTEI20_034634	AGAP004449
OG0009837	ASTEI20_032970	AGAP007821
OG0009838	ASTEI20_045430	AGAP011102
OG0009840	ASTEI20_031304	AGAP028460
OG0009841	ASTEI20_040073	AGAP013141
OG0009843	ASTEI20_036015	AGAP006989
OG0009844	ASTEI20_039342	AGAP007560
OG0009846	ASTEI20_035441	AGAP003261
OG0009847	ASTEI20_044322	AGAP008112
OG0009848	ASTEI20_038179	AGAP007164
OG0009850	ASTEI20_036708	AGAP028401
OG0009851	ASTEI20_038745	AGAP011058
OG0009853	ASTEI20_043078	AGAP000748
OG0009854	ASTEI20_031916	AGAP013286
OG0009855	ASTEI20_043653	AGAP028518
OG0009856	ASTEI20_032414	AGAP011764
OG0009857	ASTEI20_040902	AGAP005614
OG0009858	ASTEI20_037563	AGAP007322
OG0009859	ASTEI20_036132	AGAP004176
OG0009862	ASTEI20_031193	AGAP003963
OG0009863	ASTEI20_040060	AGAP028529
OG0009864	ASTEI20_031838	AGAP013133
OG0009865	ASTEI20_030980	AGAP005313
OG0009866	ASTEI20_045353	AGAP012977
OG0009867	ASTEI20_035119	AGAP010417
OG0009870	ASTEI20_040728	AGAP004948
OG0009871	ASTEI20_044993	AGAP002348
OG0009872	ASTEI20_044799	AGAP013244
OG0009874	ASTEI20_033073	AGAP004021
OG0009875	ASTEI20_039776	AGAP003239
OG0009876	ASTEI20_040799	AGAP007664
OG0009877	ASTEI20_046023	AGAP013395
OG0009878	ASTEI20_035563	AGAP029219
OG0009879	ASTEI20_040124	AGAP006468
OG0009880	ASTEI20_034464	AGAP002848
OG0009881	ASTEI20_041189	AGAP000752
OG0009882	ASTEI20_034116	AGAP005359
OG0009883	ASTEI20_033814	AGAP000821
OG0009884	ASTEI20_039104	AGAP009205
OG0009885	ASTEI20_030941	AGAP005855
OG0009886	ASTEI20_033282	AGAP029085
OG0009887	ASTEI20_039323	AGAP005519
OG0009888	ASTEI20_034281	AGAP006482
OG0009889	ASTEI20_044329	AGAP010246
OG0009891	ASTEI20_038804	AGAP006645
OG0009892	ASTEI20_036419	AGAP007323
OG0009893	ASTEI20_035789	AGAP006533
OG0009894	ASTEI20_035946	AGAP009758
OG0009895	ASTEI20_046002	AGAP013234
OG0009896	ASTEI20_043987	AGAP007078
OG0009898	ASTEI20_035164	AGAP011627
OG0009899	ASTEI20_041297	AGAP029845
OG0009900	ASTEI20_037412	AGAP003476
OG0009902	ASTEI20_045332	AGAP009829
OG0009903	ASTEI20_038834	AGAP009321
OG0009904	ASTEI20_042441	AGAP005416
OG0009906	ASTEI20_040282	AGAP012679, AGAP009909
OG0009907	ASTEI20_036657	AGAP006509
OG0009909	ASTEI20_036463	AGAP007757
OG0009910	ASTEI20_041684	AGAP007245
OG0009912	ASTEI20_034319	AGAP011093
OG0009914	ASTEI20_043896	AGAP004988
OG0009915	ASTEI20_032955	AGAP004983
OG0009916	ASTEI20_035905	AGAP005516
OG0009918	ASTEI20_044860	AGAP003920
OG0009919	ASTEI20_031147	AGAP006814
OG0009923	ASTEI20_041605	AGAP003774
OG0009925	ASTEI20_031729	AGAP007034
OG0009926	ASTEI20_032582	AGAP008005
OG0009927	ASTEI20_035620	AGAP013154
OG0009928	ASTEI20_031240	AGAP013426
OG0009930	ASTEI20_033890	AGAP000858
OG0009931	ASTEI20_033649	AGAP011502
OG0009934	ASTEI20_040835	AGAP028175
OG0009939	ASTEI20_044417	AGAP007594
OG0009941	ASTEI20_043639	AGAP029970
OG0009953	ASTEI20_044158	AGAP006262
OG0009954	ASTEI20_039883	AGAP028397
OG0009957	ASTEI20_034544, ASTEI20_041194	AGAP012356, AGAP028227
OG0009958	ASTEI20_040917	AGAP008289
OG0009960	ASTEI20_036381	AGAP000605
OG0009961	ASTEI20_039915	AGAP000650
OG0009962	ASTEI20_036061	AGAP000461
OG0009963	ASTEI20_037921	AGAP011020
OG0009963	ASTEI20_034662, ASTEI20_040169	AGAP011008, AGAP011016
OG0009964	ASTEI20_039660	AGAP012069
OG0009965	ASTEI20_036914	AGAP013026
OG0009966	ASTEI20_037181, ASTEI20_037365	AGAP013085
OG0009967	ASTEI20_045615	AGAP012989
OG0009968	ASTEI20_041318	AGAP003626
OG0009969	ASTEI20_035478	AGAP003056, AGAP012598
OG0009970	ASTEI20_042797	AGAP002839
OG0009971	ASTEI20_043970	AGAP005919
OG0009972	ASTEI20_037110	AGAP006927
OG0009973	ASTEI20_031905	AGAP029828, AGAP029829
OG0009974	ASTEI20_032853	AGAP009640
OG0009975	ASTEI20_040286	AGAP028097
OG0009978	ASTEI20_045081, ASTEI20_045397	AGAP013724
OG0009979	ASTEI20_043686	AGAP002089
OG0009981	ASTEI20_043330	AGAP007442
OG0009982	ASTEI20_036293	AGAP006494
OG0009983	ASTEI20_037075	AGAP006467
OG0009984	ASTEI20_042904	AGAP005047
OG0009985	ASTEI20_045908	AGAP012960
OG0009986	ASTEI20_045697	AGAP005212
OG0009988	ASTEI20_043900	AGAP002643
OG0009989	ASTEI20_030823	AGAP001990
OG0009990	ASTEI20_039743, ASTEI20_035845, ASTEI20_039763	AGAP011813
OG0009991	ASTEI20_032945	AGAP008307
OG0009991	ASTEI20_036919	AGAP008306
OG0009993	ASTEI20_042111	AGAP003642
OG0009994	ASTEI20_045766	AGAP028465, AGAP028581, AGAP007275, AGAP028582, AGAP007276
OG0009997	ASTEI20_034841, ASTEI20_039273, ASTEI20_040108, ASTEI20_035890	AGAP012468, AGAP007602
OG0010020	ASTEI20_043519	AGAP008012
OG0010021	ASTEI20_039983	AGAP009567
OG0010022	ASTEI20_042861	AGAP002720
OG0010025	ASTEI20_040927	AGAP009959
OG0010026	ASTEI20_038141	AGAP012411
OG0010028	ASTEI20_033063	AGAP011642
OG0010030	ASTEI20_043103	AGAP004285
OG0010031	ASTEI20_045753	AGAP003002
OG0010032	ASTEI20_041835	AGAP004161
OG0010033	ASTEI20_039204	AGAP004167
OG0010035	ASTEI20_037974	AGAP007315
OG0010038	ASTEI20_033158	AGAP007591
OG0010039	ASTEI20_037455	AGAP006951
OG0010040	ASTEI20_040952	AGAP008773
OG0010041	ASTEI20_031665	AGAP007733
OG0010042	ASTEI20_032651	AGAP029692
OG0010045	ASTEI20_037904	AGAP007172
OG0010046	ASTEI20_041767	AGAP013089
OG0010047	ASTEI20_030860	AGAP001960
OG0010052	ASTEI20_040107	AGAP012314
OG0010053	ASTEI20_035760	AGAP028110
OG0010055	ASTEI20_036757	AGAP013336
OG0010060	ASTEI20_034384	AGAP011958
OG0010061	ASTEI20_044029	AGAP011877
OG0010062	ASTEI20_045066	AGAP003575
OG0010063	ASTEI20_044181	AGAP010860
OG0010064	ASTEI20_040161	AGAP010844
OG0010065	ASTEI20_041612	AGAP009911
OG0010066	ASTEI20_038560	AGAP006647
OG0010069	ASTEI20_035032	AGAP001967
OG0010071	ASTEI20_035097	AGAP002582
OG0010075	ASTEI20_042678	AGAP013004
OG0010076	ASTEI20_033599	AGAP011161
OG0010077	ASTEI20_031891	AGAP001392
OG0010078	ASTEI20_039494	AGAP003165
OG0010079	ASTEI20_035172	AGAP003181
OG0010080	ASTEI20_038165	AGAP008927
OG0010081	ASTEI20_030827	AGAP008343
OG0010082	ASTEI20_035147	AGAP003447
OG0010083	ASTEI20_033917	AGAP010052
OG0010087	ASTEI20_033780	AGAP008436
OG0010089	ASTEI20_033905	AGAP010337
OG0010090	ASTEI20_043100	AGAP004458
OG0010091	ASTEI20_043611	AGAP003535
OG0010092	ASTEI20_035597	AGAP003534
OG0010094	ASTEI20_041736	AGAP002547
OG0010095	ASTEI20_044483	AGAP013420
OG0010096	ASTEI20_033243	AGAP005174
OG0010100	ASTEI20_038859	AGAP013066
OG0010101	ASTEI20_035693	AGAP001226
OG0010103	ASTEI20_034155	AGAP010243
OG0010104	ASTEI20_036609	AGAP002326
OG0010106	ASTEI20_033978	AGAP029754
OG0010107	ASTEI20_042493	AGAP009289
OG0010109	ASTEI20_037914	AGAP010277
OG0010110	ASTEI20_033895	AGAP007165
OG0010111	ASTEI20_038236	AGAP008762
OG0010113	ASTEI20_036636	AGAP009277
OG0010114	ASTEI20_039951	AGAP027987
OG0010116	ASTEI20_040710	AGAP005543
OG0010119	ASTEI20_031033	AGAP007355
OG0010120	ASTEI20_035472	AGAP003306
OG0010121	ASTEI20_032551	AGAP003614
OG0010122	ASTEI20_046120	AGAP003610
OG0010125	ASTEI20_040766	AGAP002365
OG0010126	ASTEI20_036294	AGAP008372
OG0010127	ASTEI20_045402	AGAP012043
OG0010130	ASTEI20_046033	AGAP006466
OG0010136	ASTEI20_046175	AGAP000299
OG0010139	ASTEI20_043742	AGAP012126
OG0010141	ASTEI20_045530	AGAP003433
OG0010142	ASTEI20_033400	AGAP010378
OG0010143	ASTEI20_038180	AGAP010369
OG0010146	ASTEI20_042217	AGAP010231
OG0010147	ASTEI20_037952	AGAP009313
OG0010148	ASTEI20_037028	AGAP008425
OG0010149	ASTEI20_032147	AGAP004206
OG0010150	ASTEI20_032761	AGAP008965
OG0010151	ASTEI20_033381	AGAP003439
OG0010154	ASTEI20_035721	AGAP006637
OG0010155	ASTEI20_032585	AGAP006831
OG0010159	ASTEI20_041676	AGAP005222
OG0010161	ASTEI20_036342	AGAP011222
OG0010163	ASTEI20_041773	AGAP000793
OG0010164	ASTEI20_036364	AGAP005383
OG0010165	ASTEI20_037587	AGAP005389
OG0010166	ASTEI20_044911	AGAP005189
OG0010167	ASTEI20_037292	AGAP004003
OG0010168	ASTEI20_044923	AGAP028216
OG0010169	ASTEI20_033093	AGAP028680
OG0010170	ASTEI20_037050	AGAP005512
OG0010171	ASTEI20_036004	AGAP004247
OG0010173	ASTEI20_044601	AGAP008429
OG0010174	ASTEI20_045367	AGAP004859
OG0010176	ASTEI20_037442	AGAP006002
OG0010177	ASTEI20_045445	AGAP007747
OG0010178	ASTEI20_041707	AGAP010658
OG0010179	ASTEI20_040375	AGAP009211
OG0010182	ASTEI20_039339	AGAP004802
OG0010183	ASTEI20_043832	AGAP001594
OG0010184	ASTEI20_041375	AGAP001483
OG0010185	ASTEI20_037898	AGAP010250
OG0010193	ASTEI20MT_ND6	AGAP028386
OG0010200	ASTEI20_043918	AGAP013196
OG0010202	ASTEI20_043447	AGAP012432
OG0010204	ASTEI20_037959	AGAP010647
OG0010205	ASTEI20_037529	AGAP005764
OG0010208	ASTEI20_035406	AGAP003307
OG0010214	ASTEI20_041201	AGAP004839
OG0010217	ASTEI20_039133	AGAP029679
OG0010218	ASTEI20_030924	AGAP013100
OG0010220	ASTEI20_044943	AGAP004862
OG0010225	ASTEI20_040904	AGAP029675
OG0010227	ASTEI20_045583	AGAP002376
OG0010229	ASTEI20_037930	AGAP008973
OG0010230	ASTEI20_044254	AGAP005997
OG0010231	ASTEI20_035160	AGAP004094
OG0010232	ASTEI20_042106	AGAP000599
OG0010234	ASTEI20_045018	AGAP013015
OG0010235	ASTEI20_038921	AGAP005074
OG0010237	ASTEI20_035795	AGAP002689
OG0010240	ASTEI20_031526	AGAP011153
OG0010241	ASTEI20_042869	AGAP002203, AGAP013311
OG0010244	ASTEI20_039184	AGAP006473
OG0010246	ASTEI20_036410	AGAP009906
OG0010247	ASTEI20_039625	AGAP028177
OG0010249	ASTEI20_031456	AGAP005399
OG0010252	ASTEI20_045064	AGAP028470
OG0010256	ASTEI20_044058	AGAP000822
OG0010258	ASTEI20_033655	AGAP029848
OG0010261	ASTEI20_031165	AGAP011278
OG0010263	ASTEI20_039781	AGAP028022
OG0010268	ASTEI20_041368	AGAP012405
OG0010273	ASTEI20_033335	AGAP009317
OG0010274	ASTEI20_044115	AGAP013130
OG0010275	ASTEI20_041025	AGAP002820
OG0010280	ASTEI20_035213	AGAP028424
OG0010299	ASTEI20_040511	AGAP013494
OG0010301	ASTEI20_036241	AGAP001170
OG0010305	ASTEI20_042186	AGAP011191
OG0010306	ASTEI20_035634	AGAP028524
OG0010307	ASTEI20_036398	AGAP011433
OG0010308	ASTEI20_041315, ASTEI20_032197	AGAP010535
OG0010309	ASTEI20_034052	AGAP029399
OG0010310	ASTEI20_037385	AGAP000151, AGAP000152
OG0010311	ASTEI20_044443	AGAP000610
OG0010314	ASTEI20_040740	AGAP004999, AGAP012651
OG0010315	ASTEI20_032871	AGAP004910
OG0010316	ASTEI20_043946	AGAP011103
OG0010317	ASTEI20_044453	AGAP011167
OG0010318	ASTEI20_036090	AGAP010990
OG0010319	ASTEI20_034928	AGAP011791
OG0010321	ASTEI20_031623	AGAP001387
OG0010322	ASTEI20_044662	AGAP013051
OG0010323	ASTEI20_033952	AGAP003750
OG0010324	ASTEI20_043687	AGAP003747
OG0010325	ASTEI20_043413	AGAP002349
OG0010326	ASTEI20_038826	AGAP013486
OG0010327	ASTEI20_034499	AGAP003004
OG0010328	ASTEI20_045505	AGAP004016
OG0010329	ASTEI20_037625	AGAP004017
OG0010330	ASTEI20_032300	AGAP006737
OG0010331	ASTEI20_037152	AGAP006734
OG0010332	ASTEI20_032193	AGAP006703
OG0010333	ASTEI20_031235, ASTEI20_038332	AGAP005335
OG0010334	ASTEI20_030875	AGAP012464
OG0010335	ASTEI20_044068	AGAP006210
OG0010336	ASTEI20_032052	AGAP006897
OG0010337	ASTEI20_038408	AGAP001462
OG0010338	ASTEI20_038695	AGAP028556
OG0010339	ASTEI20_039195	AGAP002092
OG0010340	ASTEI20_040498	AGAP029070
OG0010341	ASTEI20_042755	AGAP013432
OG0010342	ASTEI20_039165	AGAP003613
OG0010343	ASTEI20_045201	AGAP007624
OG0010345	ASTEI20_041537	AGAP006450
OG0010346	ASTEI20_030937	AGAP006434
OG0010347	ASTEI20_036669, ASTEI20_042658	AGAP005786
OG0010348	ASTEI20_043692	AGAP007048
OG0010349	ASTEI20_044162	AGAP003442, AGAP003444
OG0010350	ASTEI20_039773	AGAP005044
OG0010351	ASTEI20_045633	AGAP005498
OG0010353	ASTEI20_033468	AGAP029926, AGAP029925
OG0010354	ASTEI20_031190	AGAP012652, AGAP011416
OG0010356	ASTEI20_033532	AGAP001498
OG0010357	ASTEI20_032800	AGAP001499
OG0010358	ASTEI20_045297	AGAP001114
OG0010359	ASTEI20_043405, ASTEI20_041951	AGAP002635
OG0010360	ASTEI20_035621	AGAP029096
OG0010361	ASTEI20_044501, ASTEI20_044211	AGAP001725
OG0010362	ASTEI20_037200	AGAP008333, AGAP008894
OG0010363	ASTEI20_038311	AGAP010802
OG0010364	ASTEI20_036674	AGAP011616
OG0010365	ASTEI20_031985	AGAP029816
OG0010367	ASTEI20_042177	AGAP005927
OG0010368	ASTEI20_046068	AGAP004811
OG0010369	ASTEI20_041386	AGAP001171
OG0010370	ASTEI20_032696	AGAP002722
OG0010371	ASTEI20_040203	AGAP012650, AGAP004998
OG0010372	ASTEI20_033126	AGAP004997, AGAP012446
OG0010373	ASTEI20_033422	AGAP006506
OG0010374	ASTEI20_041878	AGAP028550
OG0010375	ASTEI20_042610	AGAP003710
OG0010377	ASTEI20_036871	AGAP000096
OG0010378	ASTEI20_031842	AGAP004907
OG0010382	ASTEI20_043327	AGAP028445
OG0010383	ASTEI20_038169	AGAP010468, AGAP028162
OG0010385	ASTEI20_031128, ASTEI20_032041	AGAP029294
OG0010403	ASTEI20_042191	AGAP003543
OG0010405	ASTEI20_039854	AGAP013052
OG0010406	ASTEI20_046182	AGAP004165
OG0010411	ASTEI20_045240	AGAP008986
OG0010413	ASTEI20_043344	AGAP003375
OG0010414	ASTEI20_032718	AGAP011825
OG0010419	ASTEI20_043711	AGAP002397
OG0010423	ASTEI20_032290	AGAP011878
OG0010425	ASTEI20_031670	AGAP007240
OG0010436	ASTEI20_036101	AGAP011369
OG0010442	ASTEI20_038706	AGAP029101
OG0010444	ASTEI20_042744	AGAP004568
OG0010452	ASTEI20_033436	AGAP004763
OG0010457	ASTEI20_044840	AGAP013056
OG0010465	ASTEI20_042820	AGAP004379
OG0010471	ASTEI20_045935	AGAP009069
OG0010472	ASTEI20_033559	AGAP010365
OG0010473	ASTEI20_038128	AGAP001553
OG0010474	ASTEI20_032754	AGAP004808
OG0010485	ASTEI20_034820	AGAP010122
OG0010488	ASTEI20_032540	AGAP009040
OG0010493	ASTEI20MT_ND3	AGAP028373
OG0010494	ASTEI20MT_ND4	AGAP028382, AGAP012727
OG0010495	ASTEI20MT_ND4L	AGAP028383
OG0010507	ASTEI20_044369	AGAP008978
OG0010520	ASTEI20_037450	AGAP011929
OG0010523	ASTEI20_042428	AGAP029497
OG0010534	ASTEI20_038523	AGAP011615
OG0010535	ASTEI20_046101	AGAP028441
OG0010545	ASTEI20_042548	AGAP029918
OG0010546	ASTEI20_042736	AGAP029872
OG0010548	ASTEI20_037417	AGAP029386
OG0010549	ASTEI20_042962	AGAP005921
OG0010562	ASTEI20_034378	AGAP003741
OG0010591	ASTEI20_031982	AGAP005908
OG0010619	ASTEI20_040314	AGAP001122
OG0010622	ASTEI20_041469	AGAP029287
OG0010623	ASTEI20_043309	AGAP011216
OG0010624	ASTEI20_045410	AGAP011215
OG0010625	ASTEI20_044008	AGAP029313
OG0010626	ASTEI20_032192	AGAP011484
OG0010627	ASTEI20_032375, ASTEI20_041138, ASTEI20_035733	AGAP011480
OG0010628	ASTEI20_037862	AGAP010530
OG0010629	ASTEI20_034400	AGAP012315
OG0010630	ASTEI20_034071	AGAP028546
OG0010631	ASTEI20_044504	AGAP028419
OG0010632	ASTEI20_037231	AGAP029608
OG0010633	ASTEI20_042900	AGAP008450
OG0010634	ASTEI20_033394	AGAP029968
OG0010635	ASTEI20_039278	AGAP008913
OG0010636	ASTEI20_034893	AGAP007830
OG0010637	ASTEI20_043401	AGAP000150
OG0010638	ASTEI20_037779	AGAP000604
OG0010639	ASTEI20_035330	AGAP000607
OG0010640	ASTEI20_040817	AGAP000609
OG0010641	ASTEI20_033188	AGAP000357
OG0010642	ASTEI20_032810	AGAP000346
OG0010643	ASTEI20_033653	AGAP000016
OG0010644	ASTEI20_036084	AGAP000806
OG0010645	ASTEI20_034443	AGAP000548
OG0010648	ASTEI20_031795	AGAP029660
OG0010649	ASTEI20_035130	AGAP000588
OG0010650	ASTEI20_037821	AGAP028655
OG0010651	ASTEI20_038423	AGAP000833
OG0010652	ASTEI20_043523	AGAP005182
OG0010654	ASTEI20_038672	AGAP004987
OG0010656	ASTEI20_039731	AGAP028515
OG0010657	ASTEI20_034382	AGAP028502
OG0010659	ASTEI20_041348	AGAP028505
OG0010660	ASTEI20_036337	AGAP011971
OG0010661	ASTEI20_042562	AGAP011970
OG0010662	ASTEI20_042487	AGAP029320
OG0010664	ASTEI20_043815	AGAP001374
OG0010665	ASTEI20_044699	AGAP002928
OG0010666	ASTEI20_036860	AGAP029377
OG0010667	ASTEI20_041152	AGAP013496
OG0010667	ASTEI20_042397	AGAP001863
OG0010668	ASTEI20_034980	AGAP013214
OG0010669	ASTEI20_045663	AGAP003009
OG0010670	ASTEI20_033367	AGAP013439, AGAP003005
OG0010672	ASTEI20_040234	AGAP013540
OG0010673	ASTEI20_041183	AGAP006781
OG0010674	ASTEI20_039748	AGAP005377
OG0010675	ASTEI20_042460	AGAP010226
OG0010676	ASTEI20_046121	AGAP029174
OG0010677	ASTEI20_040708	AGAP029338
OG0010679	ASTEI20_040574	AGAP006865
OG0010680	ASTEI20_039666	AGAP006836
OG0010682	ASTEI20_041554	AGAP001332, AGAP001331
OG0010684	ASTEI20_031153, ASTEI20_036504	AGAP029409
OG0010685	ASTEI20_039090	AGAP009635
OG0010686	ASTEI20_043303	AGAP029877
OG0010687	ASTEI20_041991	AGAP009611
OG0010688	ASTEI20_031756	AGAP008507
OG0010689	ASTEI20_036385	AGAP008759
OG0010690	ASTEI20_036277	AGAP028558
OG0010691	ASTEI20_038760	AGAP009802
OG0010692	ASTEI20_033920	AGAP009849
OG0010693	ASTEI20_042308	AGAP002005
OG0010694	ASTEI20_035694	AGAP013017
OG0010695	ASTEI20_033916	AGAP028495
OG0010696	ASTEI20_042672	AGAP009478
OG0010698	ASTEI20_041730	AGAP009402
OG0010699	ASTEI20_040784	AGAP009336
OG0010700	ASTEI20_038973	AGAP009109
OG0010701	ASTEI20_039258	AGAP009145
OG0010702	ASTEI20_032673	AGAP009191
OG0010703	ASTEI20_035550	AGAP008174
OG0010704	ASTEI20_041207	AGAP013182
OG0010706	ASTEI20_046016	AGAP013125
OG0010707	ASTEI20_038265	AGAP003615
OG0010708	ASTEI20_033731	AGAP003608
OG0010709	ASTEI20_032888	AGAP003811
OG0010710	ASTEI20_044734	AGAP003851
OG0010711	ASTEI20_032169	AGAP004061
OG0010712	ASTEI20_044460	AGAP028213
OG0010713	ASTEI20_035465	AGAP008654
OG0010714	ASTEI20_032374	AGAP028454
OG0010715	ASTEI20_035862	AGAP005580
OG0010716	ASTEI20_032096	AGAP007518
OG0010717	ASTEI20_034558	AGAP007487
OG0010718	ASTEI20_033201	AGAP007370
OG0010719	ASTEI20_037947	AGAP006603
OG0010723	ASTEI20_044863	AGAP006499
OG0010724	ASTEI20_042465	AGAP006437
OG0010726	ASTEI20_041824	AGAP005744
OG0010727	ASTEI20_042231	AGAP006325
OG0010728	ASTEI20_031143	AGAP006024
OG0010729	ASTEI20_039595	AGAP007337
OG0010730	ASTEI20_031861	AGAP007274
OG0010731	ASTEI20_038533	AGAP007263
OG0010732	ASTEI20_037207	AGAP004182
OG0010733	ASTEI20_032546	AGAP006976
OG0010734	ASTEI20_039575	AGAP006977
OG0010735	ASTEI20_040085	AGAP006986
OG0010736	ASTEI20_045563	AGAP005558
OG0010737	ASTEI20_035802	AGAP005493
OG0010738	ASTEI20_044560	AGAP005451
OG0010740	ASTEI20_038823	AGAP006081
OG0010741	ASTEI20_042571	AGAP006087
OG0010742	ASTEI20_044738	AGAP005890
OG0010743	ASTEI20_043926	AGAP002231
OG0010744	ASTEI20_039786	AGAP002210
OG0010745	ASTEI20_036105	AGAP004647
OG0010746	ASTEI20_037907	AGAP004810
OG0010747	ASTEI20_044195	AGAP004875
OG0010748	ASTEI20_038578	AGAP010027
OG0010749	ASTEI20_034229	AGAP010014
OG0010750	ASTEI20_044895	AGAP009984
OG0010751	ASTEI20_040386	AGAP010833
OG0010752	ASTEI20_040865	AGAP028583
OG0010753	ASTEI20_040701	AGAP010149
OG0010754	ASTEI20_034034	AGAP010344
OG0010755	ASTEI20_042382	AGAP002753
OG0010757	ASTEI20_044905	AGAP001243, AGAP001582
OG0010758	ASTEI20_044387	AGAP001137
OG0010760	ASTEI20_044234	AGAP002703
OG0010761	ASTEI20_040477, ASTEI20_037275	AGAP002636
OG0010762	ASTEI20_037721	AGAP002612
OG0010763	ASTEI20_043156	AGAP028481
OG0010764	ASTEI20_045672	AGAP002588
OG0010765	ASTEI20_045169	AGAP001728
OG0010766	ASTEI20_036422	AGAP013377
OG0010767	ASTEI20_041342	AGAP001596
OG0010768	ASTEI20_030841	AGAP004454
OG0010769	ASTEI20_043915	AGAP008566
OG0010770	ASTEI20_031864	AGAP008567
OG0010771	ASTEI20_041364	AGAP028595
OG0010772	ASTEI20_030877	AGAP028549
OG0010773	ASTEI20_031386	AGAP028180, AGAP028001
OG0010774	ASTEI20_034095	AGAP008483
OG0010775	ASTEI20_043181	AGAP004832
OG0010776	ASTEI20_035280	AGAP006834
OG0010777	ASTEI20_035610	AGAP028726
OG0010778	ASTEI20_035415	AGAP006507
OG0010781	ASTEI20_032272	AGAP008767
OG0010783	ASTEI20_038048	AGAP006877
OG0010784	ASTEI20_040587	AGAP004313
OG0010786	ASTEI20_039035	AGAP002044
OG0010787	ASTEI20_038088	AGAP002046, AGAP002045
OG0010788	ASTEI20_032838, ASTEI20_042424	AGAP008280
OG0010789	ASTEI20_036680	AGAP001005
OG0010790	ASTEI20_041181	AGAP000279
OG0010791	ASTEI20_039354	AGAP001248
OG0010792	ASTEI20_031970	AGAP008368
OG0010793	ASTEI20_035527	AGAP005705
OG0010794	ASTEI20_033062	AGAP005703
OG0010795	ASTEI20_035595, ASTEI20_045055	AGAP007200
OG0010797	ASTEI20_045229	AGAP007445
OG0010798	ASTEI20_045378, ASTEI20_046106	AGAP003869
OG0010799	ASTEI20_044454	AGAP001339
OG0010802	ASTEI20_039617	AGAP005296
OG0010803	ASTEI20_042536	AGAP029861
OG0010804	ASTEI20_039518	AGAP029952
OG0010805	ASTEI20_037963, ASTEI20_043805	AGAP008216
OG0010807	ASTEI20_031318	AGAP029083
OG0010808	ASTEI20_036047	AGAP004172
OG0010809	ASTEI20_043065	AGAP029496
OG0010810	ASTEI20_044653	AGAP004842
OG0010811	ASTEI20_044416	AGAP000918, AGAP000916, AGAP000920, AGAP000919
OG0010812	ASTEI20_042163, ASTEI20_041408	AGAP008840
OG0010813	ASTEI20_035462, ASTEI20_041460	AGAP013769
OG0010814	ASTEI20_041794	AGAP029169
OG0010902	ASTEI20_033187	AGAP028603
OG0010912	ASTEI20_043758	AGAP000741
OG0010934	ASTEI20MT_ND2	AGAP028360
OG0010935	ASTEI20MT_COX1	AGAP028364
OG0010936	ASTEI20MT_COX2	AGAP028366
OG0010937	ASTEI20MT_ATP8	AGAP028369
OG0010938	ASTEI20MT_ATP6	AGAP028370
OG0010939	ASTEI20MT_COX3	AGAP028371
OG0010940	ASTEI20MT_ND5	AGAP028380
OG0010941	ASTEI20MT_CYTB	AGAP028387
OG0010942	ASTEI20MT_ND1	AGAP028389
OG0011003	ASTEI20_032251	AGAP013331
OG0011073	ASTEI20_039286	AGAP006500
OG0011084	ASTEI20_045017	AGAP013030
OG0011088	ASTEI20_037500	AGAP029306
OG0011090	ASTEI20_036196	AGAP012384
OG0011091	ASTEI20_037832	AGAP012388
OG0011093	ASTEI20_033753	AGAP028147
OG0011094	ASTEI20_046131	AGAP008445
OG0011095	ASTEI20_045617	AGAP008924
OG0011096	ASTEI20_035635	AGAP013028
OG0011098	ASTEI20_033690	AGAP028592
OG0011101	ASTEI20_031217	AGAP000293
OG0011104	ASTEI20_038556	AGAP013123
OG0011106	ASTEI20_040954	AGAP003237
OG0011107	ASTEI20_039213	AGAP001891
OG0011108	ASTEI20_034470	AGAP003999
OG0011109	ASTEI20_040263	AGAP003926
OG0011110	ASTEI20_035391	AGAP003894
OG0011112	ASTEI20_030981	AGAP029853
OG0011115	ASTEI20_031562	AGAP006917
OG0011116	ASTEI20_037128	AGAP006881
OG0011118	ASTEI20_045978	AGAP028225
OG0011119	ASTEI20_043079	AGAP008758
OG0011120	ASTEI20_038157	AGAP028594
OG0011121	ASTEI20_036640	AGAP028200
OG0011123	ASTEI20_042468	AGAP013300
OG0011124	ASTEI20_035703	AGAP013358
OG0011125	ASTEI20_039220	AGAP004414
OG0011126	ASTEI20_046059	AGAP010502
OG0011128	ASTEI20_031791	AGAP029332
