Orthogroup	AstephensiUCISS2018	AdirusWRAIR2
OG0008837	ASTEI20_045028	ADIR003375
OG0008838	ASTEI20_031433	ADIR007596
OG0008840	ASTEI20_034973	ADIR011372
OG0008841	ASTEI20_032829	ADIR016118
OG0008842	ASTEI20_031302	ADIR002172
OG0008843	ASTEI20_045048	ADIR001898
OG0008845	ASTEI20_035428	ADIR005360
OG0008846	ASTEI20_035577	ADIR006162
OG0008847	ASTEI20_044733	ADIR000994
OG0008848	ASTEI20_034148	ADIR003297
OG0008850	ASTEI20_040016	ADIR003176
OG0008851	ASTEI20_039222	ADIR011347
OG0008852	ASTEI20_042031	ADIR006798
OG0008853	ASTEI20_039355	ADIR010115
OG0008855	ASTEI20_031354	ADIR005513
OG0008856	ASTEI20_033674	ADIR015876
OG0008857	ASTEI20_042156	ADIR005476
OG0008858	ASTEI20_039139	ADIR001370
OG0008859	ASTEI20_045754	ADIR008669
OG0008860	ASTEI20_042143	ADIR008598
OG0008861	ASTEI20_038478	ADIR009155
OG0008862	ASTEI20_031261	ADIR004782
OG0008863	ASTEI20_042298	ADIR006317
OG0008864	ASTEI20_040994	ADIR007356
OG0008865	ASTEI20_030801	ADIR007041
OG0008866	ASTEI20_036773	ADIR008854
OG0008867	ASTEI20_034515	ADIR008420
OG0008868	ASTEI20_045214	ADIR011022
OG0008869	ASTEI20_038285	ADIR009271
OG0008871	ASTEI20_040505	ADIR009825
OG0008875	ASTEI20_044654	ADIR003099
OG0008876	ASTEI20_036014	ADIR001401
OG0008879	ASTEI20_038583	ADIR008697
OG0008880	ASTEI20_031427	ADIR015608
OG0008881	ASTEI20_036608	ADIR001265
OG0008882	ASTEI20_033377	ADIR002113
OG0008883	ASTEI20_038196	ADIR003343
OG0008885	ASTEI20_031319	ADIR002268
OG0008886	ASTEI20_041771	ADIR007738
OG0008888	ASTEI20_043540	ADIR008410
OG0008889	ASTEI20_034520	ADIR004728
OG0008890	ASTEI20_045769	ADIR015584
OG0008891	ASTEI20_037640	ADIR010958
OG0008892	ASTEI20_036097	ADIR009894
OG0008893	ASTEI20_033221	ADIR009104
OG0008894	ASTEI20_037483	ADIR000626
OG0008895	ASTEI20_041304	ADIR005192
OG0008896	ASTEI20_035969	ADIR002761
OG0008897	ASTEI20_034421	ADIR001937
OG0008900	ASTEI20_044861	ADIR015960
OG0008901	ASTEI20_034027	ADIR003132
OG0008902	ASTEI20_034107	ADIR001712
OG0008903	ASTEI20_032463	ADIR008568
OG0008905	ASTEI20_039417	ADIR009529
OG0008906	ASTEI20_039583	ADIR011351
OG0008907	ASTEI20_033450	ADIR006733
OG0008908	ASTEI20_037140	ADIR007920
OG0008909	ASTEI20_033763	ADIR004201
OG0008910	ASTEI20_042094	ADIR004202
OG0008911	ASTEI20_034769	ADIR007355
OG0008912	ASTEI20_035009	ADIR005252
OG0008913	ASTEI20_045554	ADIR000896
OG0008914	ASTEI20_045579	ADIR008145
OG0008915	ASTEI20_038522	ADIR002746
OG0008916	ASTEI20_037684	ADIR006301
OG0008917	ASTEI20_039940	ADIR000234
OG0008918	ASTEI20_034622	ADIR002905
OG0008919	ASTEI20_035176	ADIR009634
OG0008920	ASTEI20_040591	ADIR000618
OG0008921	ASTEI20_042281	ADIR004664
OG0008922	ASTEI20_038962	ADIR004864
OG0008923	ASTEI20_044538	ADIR004496
OG0008924	ASTEI20_032220	ADIR007991
OG0008925	ASTEI20_041040	ADIR004525
OG0008926	ASTEI20_044500	ADIR005251
OG0008929	ASTEI20_041753	ADIR001077
OG0008931	ASTEI20_044891	ADIR006453
OG0008932	ASTEI20_035396	ADIR006452
OG0008933	ASTEI20_040391	ADIR010390
OG0008934	ASTEI20_045407	ADIR010114
OG0008935	ASTEI20_031597, ASTEI20_040826	ADIR003752
OG0008936	ASTEI20_036449	ADIR003299
OG0008937	ASTEI20_034845	ADIR007347
OG0008938	ASTEI20_034284	ADIR008423
OG0008939	ASTEI20_042157	ADIR007751
OG0008940	ASTEI20_037459	ADIR005932
OG0008941	ASTEI20_034524	ADIR009026
OG0008942	ASTEI20_045005	ADIR015899
OG0008943	ASTEI20_031899	ADIR009265
OG0008944	ASTEI20_043785	ADIR004068
OG0008945	ASTEI20_044378	ADIR014702
OG0008946	ASTEI20_042126	ADIR007642
OG0008947	ASTEI20_038743	ADIR015910
OG0008948	ASTEI20_040128	ADIR000864
OG0008949	ASTEI20_036149	ADIR004217
OG0008950	ASTEI20_035710	ADIR002634
OG0008952	ASTEI20_036548	ADIR011396
OG0008953	ASTEI20_040373	ADIR005126
OG0008954	ASTEI20_037701	ADIR006596
OG0008956	ASTEI20_044270	ADIR000398
OG0008957	ASTEI20_042503	ADIR000689
OG0008958	ASTEI20_044696	ADIR016130
OG0008961	ASTEI20_033924	ADIR015852
OG0008963	ASTEI20_042650	ADIR001773
OG0008964	ASTEI20_035831	ADIR002911
OG0008965	ASTEI20_035567	ADIR003604
OG0008966	ASTEI20_044439	ADIR015693
OG0008967	ASTEI20_038101	ADIR004309
OG0008968	ASTEI20_043407	ADIR006338
OG0008969	ASTEI20_032259	ADIR004401
OG0008970	ASTEI20_037090	ADIR004402
OG0008971	ASTEI20_040106	ADIR004066
OG0008972	ASTEI20_032931	ADIR005788
OG0008973	ASTEI20_040232	ADIR005403
OG0008974	ASTEI20_042833	ADIR008005
OG0008975	ASTEI20_043772	ADIR003693
OG0008976	ASTEI20_035690	ADIR011666
OG0008977	ASTEI20_039026	ADIR007220
OG0008978	ASTEI20_044265	ADIR002385
OG0008979	ASTEI20_038985	ADIR014668
OG0008980	ASTEI20_041619	ADIR007379
OG0008982	ASTEI20_038651	ADIR001380
OG0008983	ASTEI20_038194	ADIR002976
OG0008984	ASTEI20_034035	ADIR005098
OG0008985	ASTEI20_032140	ADIR006234
OG0008986	ASTEI20_032108	ADIR015968
OG0008987	ASTEI20_044990	ADIR011295
OG0008988	ASTEI20_041557	ADIR000067
OG0008990	ASTEI20_043489	ADIR001016
OG0008991	ASTEI20_033624	ADIR003855
OG0008992	ASTEI20_037271	ADIR010235
OG0008993	ASTEI20_036756	ADIR005963
OG0008994	ASTEI20_043450	ADIR008899
OG0008996	ASTEI20_037786	ADIR010686
OG0008997	ASTEI20_031931	ADIR010226
OG0008998	ASTEI20_031933	ADIR002802
OG0008999	ASTEI20_044069	ADIR006137
OG0009000	ASTEI20_039711	ADIR008516
OG0009002	ASTEI20_041780	ADIR001907
OG0009003	ASTEI20_038964	ADIR005412
OG0009004	ASTEI20_043511	ADIR007932
OG0009006	ASTEI20_038797	ADIR001022
OG0009007	ASTEI20_035315	ADIR009361
OG0009008	ASTEI20_034530	ADIR004085
OG0009009	ASTEI20_040862	ADIR004593
OG0009010	ASTEI20_036436	ADIR000729
OG0009011	ASTEI20_045187	ADIR005541
OG0009012	ASTEI20_042963	ADIR007572
OG0009013	ASTEI20_031282	ADIR009892
OG0009014	ASTEI20_037137	ADIR004203
OG0009015	ASTEI20_037394	ADIR003090
OG0009016	ASTEI20_034782	ADIR010141
OG0009017	ASTEI20_034404	ADIR009698
OG0009018	ASTEI20_031127	ADIR010568
OG0009020	ASTEI20_036894	ADIR009333
OG0009021	ASTEI20_034250	ADIR009573
OG0009022	ASTEI20_045314	ADIR009703
OG0009023	ASTEI20_043098	ADIR005407
OG0009024	ASTEI20_041272	ADIR010159
OG0009025	ASTEI20_041126	ADIR007391
OG0009026	ASTEI20_035116	ADIR011620
OG0009027	ASTEI20_034143	ADIR001475
OG0009028	ASTEI20_036603	ADIR009017
OG0009029	ASTEI20_039596	ADIR015514
OG0009030	ASTEI20_042085	ADIR003528
OG0009031	ASTEI20_034876	ADIR003289
OG0009032	ASTEI20_037601	ADIR004373
OG0009033	ASTEI20_040470	ADIR011434
OG0009034	ASTEI20_042278	ADIR004436
OG0009035	ASTEI20_032841	ADIR015790
OG0009036	ASTEI20_040450	ADIR008170
OG0009037	ASTEI20_043694	ADIR002398
OG0009038	ASTEI20_044019	ADIR011181
OG0009039	ASTEI20_042239	ADIR005382
OG0009040	ASTEI20_033102	ADIR009611
OG0009041	ASTEI20_041293	ADIR005807
OG0009042	ASTEI20_044753	ADIR008587
OG0009043	ASTEI20_045631	ADIR014500
OG0009044	ASTEI20_036272	ADIR004031
OG0009045	ASTEI20_042930	ADIR004311
OG0009046	ASTEI20_033583	ADIR009471
OG0009047	ASTEI20_033059	ADIR000498
OG0009048	ASTEI20_045437	ADIR015881
OG0009049	ASTEI20_037189	ADIR005786
OG0009050	ASTEI20_039756	ADIR002565
OG0009051	ASTEI20_043596	ADIR003386
OG0009052	ASTEI20_041784	ADIR010619
OG0009053	ASTEI20_038553	ADIR006838
OG0009054	ASTEI20_043485	ADIR001009
OG0009055	ASTEI20_037792	ADIR003405
OG0009056	ASTEI20_034023	ADIR005490
OG0009057	ASTEI20_042829	ADIR004874
OG0009058	ASTEI20_043027	ADIR000823
OG0009059	ASTEI20_037593	ADIR008685
OG0009060	ASTEI20_040075	ADIR015830
OG0009061	ASTEI20_038334	ADIR001423
OG0009062	ASTEI20_039560	ADIR009463
OG0009063	ASTEI20_043558	ADIR002773
OG0009064	ASTEI20_038204	ADIR007668
OG0009065	ASTEI20_044509	ADIR001239
OG0009066	ASTEI20_041436	ADIR015598
OG0009068	ASTEI20_045312	ADIR000882
OG0009070	ASTEI20_044634	ADIR007930
OG0009072	ASTEI20_036282	ADIR002767
OG0009073	ASTEI20_035044	ADIR001402
OG0009074	ASTEI20_031363	ADIR001360
OG0009076	ASTEI20_031928	ADIR002183
OG0009077	ASTEI20_036785	ADIR009545
OG0009079	ASTEI20_031494	ADIR006011
OG0009080	ASTEI20_043879	ADIR010603
OG0009082	ASTEI20_034827	ADIR004524
OG0009083	ASTEI20_046109	ADIR005876
OG0009084	ASTEI20_032869	ADIR001096
OG0009086	ASTEI20_040273	ADIR008781
OG0009087	ASTEI20_045368	ADIR008180
OG0009089	ASTEI20_031457	ADIR008273
OG0009090	ASTEI20_037268	ADIR004491
OG0009091	ASTEI20_041507	ADIR004567
OG0009092	ASTEI20_038650	ADIR003216
OG0009093	ASTEI20_035686	ADIR015905
OG0009094	ASTEI20_044915	ADIR011595
OG0009095	ASTEI20_038926	ADIR006486
OG0009097	ASTEI20_044878	ADIR009071
OG0009098	ASTEI20_040120	ADIR003114
OG0009099	ASTEI20_039152	ADIR011723
OG0009100	ASTEI20_041439	ADIR011014
OG0009101	ASTEI20_042965	ADIR015890
OG0009102	ASTEI20_038966	ADIR000249
OG0009103	ASTEI20_033742	ADIR010609
OG0009104	ASTEI20_033879	ADIR005191
OG0009105	ASTEI20_037040	ADIR015874
OG0009106	ASTEI20_042462	ADIR005504
OG0009108	ASTEI20_044967	ADIR014198
OG0009109	ASTEI20_043650	ADIR002376
OG0009110	ASTEI20_040325	ADIR002551
OG0009111	ASTEI20_033008	ADIR009924
OG0009112	ASTEI20_035856	ADIR004035
OG0009113	ASTEI20_045653	ADIR002548
OG0009114	ASTEI20_045047	ADIR007653
OG0009115	ASTEI20_043972	ADIR010620
OG0009116	ASTEI20_032326	ADIR003675
OG0009119	ASTEI20_042662	ADIR004550
OG0009120	ASTEI20_039847	ADIR007827
OG0009121	ASTEI20_037064	ADIR008755
OG0009122	ASTEI20_032644	ADIR005707
OG0009123	ASTEI20_037815	ADIR011380
OG0009124	ASTEI20_037649	ADIR011149
OG0009125	ASTEI20_040490	ADIR004872
OG0009126	ASTEI20_040567	ADIR003642
OG0009127	ASTEI20_032413	ADIR003680
OG0009128	ASTEI20_045873	ADIR009916
OG0009129	ASTEI20_035323	ADIR005781
OG0009130	ASTEI20_042713	ADIR005100
OG0009131	ASTEI20_036536	ADIR005128
OG0009132	ASTEI20_035535	ADIR011430
OG0009134	ASTEI20_038996	ADIR003221
OG0009135	ASTEI20_031961	ADIR007705
OG0009136	ASTEI20_044750	ADIR001145
OG0009137	ASTEI20_040532	ADIR001227
OG0009138	ASTEI20_041672	ADIR001049
OG0009139	ASTEI20_040469	ADIR000911
OG0009140	ASTEI20_039780	ADIR014793
OG0009141	ASTEI20_043334	ADIR003447
OG0009142	ASTEI20_034744	ADIR007761
OG0009143	ASTEI20_040874	ADIR009231
OG0009144	ASTEI20_037096	ADIR007509
OG0009145	ASTEI20_046003	ADIR004596
OG0009146	ASTEI20_045035	ADIR015777
OG0009147	ASTEI20_044828	ADIR008914
OG0009148	ASTEI20_040127	ADIR010360
OG0009149	ASTEI20_040892	ADIR008317
OG0009150	ASTEI20_031201	ADIR001469
OG0009153	ASTEI20_044132	ADIR011072
OG0009154	ASTEI20_036306	ADIR003878
OG0009155	ASTEI20_042815	ADIR005705
OG0009156	ASTEI20_031228	ADIR001113
OG0009157	ASTEI20_037147	ADIR002205
OG0009158	ASTEI20_031607	ADIR004633
OG0009159	ASTEI20_044746	ADIR005024
OG0009160	ASTEI20_040529	ADIR002960
OG0009161	ASTEI20_038844	ADIR001936
OG0009162	ASTEI20_044928	ADIR009132
OG0009164	ASTEI20_039061	ADIR000233
OG0009165	ASTEI20_035408	ADIR001394
OG0009167	ASTEI20_034536	ADIR011519
OG0009168	ASTEI20_045577	ADIR004513
OG0009169	ASTEI20_044729	ADIR006685
OG0009170	ASTEI20_031733	ADIR004938
OG0009171	ASTEI20_039564	ADIR004818
OG0009172	ASTEI20_040782	ADIR005391
OG0009173	ASTEI20_044174	ADIR003530
OG0009174	ASTEI20_042858	ADIR007251
OG0009176	ASTEI20_045671	ADIR007636
OG0009177	ASTEI20_040389	ADIR010457
OG0009178	ASTEI20_036754	ADIR001695
OG0009179	ASTEI20_031686	ADIR006399
OG0009180	ASTEI20_041162	ADIR004300
OG0009182	ASTEI20_044843	ADIR007652
OG0009183	ASTEI20_035784	ADIR009185
OG0009184	ASTEI20_034389	ADIR003734
OG0009185	ASTEI20_045956	ADIR002806
OG0009186	ASTEI20_032521	ADIR010190
OG0009187	ASTEI20_046021	ADIR007647
OG0009188	ASTEI20_043884	ADIR009435
OG0009189	ASTEI20_034615	ADIR001831, ADIR001832
OG0009190	ASTEI20_044636	ADIR006095
OG0009191	ASTEI20_039053	ADIR004224
OG0009192	ASTEI20_042396, ASTEI20_033896	ADIR006410
OG0009193	ASTEI20_035303	ADIR003956
OG0009194	ASTEI20_041009	ADIR006047
OG0009196	ASTEI20_031224	ADIR010359
OG0009197	ASTEI20_032433	ADIR007637
OG0009198	ASTEI20_041937	ADIR006961
OG0009199	ASTEI20_037945	ADIR007114
OG0009200	ASTEI20_038780	ADIR002798
OG0009201	ASTEI20_043077	ADIR006850
OG0009202	ASTEI20_036480	ADIR008864
OG0009205	ASTEI20_034029	ADIR003463
OG0009206	ASTEI20_033804	ADIR004288
OG0009207	ASTEI20_040640	ADIR008703
OG0009208	ASTEI20_034477	ADIR008221
OG0009209	ASTEI20_038304	ADIR004272
OG0009211	ASTEI20_032007	ADIR000472
OG0009212	ASTEI20_041801	ADIR002064
OG0009213	ASTEI20_044557	ADIR002579
OG0009214	ASTEI20_036140	ADIR007812
OG0009215	ASTEI20_035342	ADIR008468
OG0009216	ASTEI20_037297	ADIR000632
OG0009217	ASTEI20_033451	ADIR001436
OG0009218	ASTEI20_033036	ADIR001779
OG0009222	ASTEI20_038012	ADIR001535
OG0009223	ASTEI20_041150	ADIR005450
OG0009224	ASTEI20_045247	ADIR009929
OG0009225	ASTEI20_044545	ADIR004926
OG0009227	ASTEI20_044633	ADIR010005
OG0009228	ASTEI20_036673	ADIR011180
OG0009229	ASTEI20_032317	ADIR001105
OG0009231	ASTEI20_043547	ADIR015727
OG0009233	ASTEI20_040631	ADIR006604
OG0009234	ASTEI20_033044	ADIR003414
OG0009235	ASTEI20_037273	ADIR008413
OG0009236	ASTEI20_039094	ADIR004433
OG0009238	ASTEI20_040082	ADIR000312
OG0009239	ASTEI20_033260	ADIR004097
OG0009240	ASTEI20_039242	ADIR005304
OG0009241	ASTEI20_038900	ADIR004017
OG0009242	ASTEI20_038322	ADIR003612
OG0009243	ASTEI20_044996	ADIR000977
OG0009244	ASTEI20_040461	ADIR009518
OG0009246	ASTEI20_034074	ADIR001993
OG0009247	ASTEI20_030806	ADIR009913
OG0009248	ASTEI20_039717	ADIR010591
OG0009249	ASTEI20_044394	ADIR006805
OG0009251	ASTEI20_034167	ADIR001981
OG0009252	ASTEI20_035876	ADIR002335
OG0009253	ASTEI20_042690	ADIR002938
OG0009254	ASTEI20_042948	ADIR003230
OG0009257	ASTEI20_045601	ADIR008342
OG0009258	ASTEI20_032498	ADIR001269
OG0009259	ASTEI20_033931	ADIR008283
OG0009260	ASTEI20_035288, ASTEI20_035974	ADIR009300
OG0009261	ASTEI20_043099	ADIR008284
OG0009262	ASTEI20_032597	ADIR004611
OG0009263	ASTEI20_043058	ADIR008642
OG0009264	ASTEI20_037190	ADIR004549
OG0009265	ASTEI20_035640	ADIR009066
OG0009267	ASTEI20_043947	ADIR001454
OG0009268	ASTEI20_046111	ADIR000821
OG0009269	ASTEI20_042751	ADIR001604
OG0009270	ASTEI20_034405	ADIR004959
OG0009271	ASTEI20_032356	ADIR008432
OG0009272	ASTEI20_037822	ADIR010475
OG0009273	ASTEI20_043281	ADIR003766
OG0009274	ASTEI20_044679	ADIR011720
OG0009275	ASTEI20_036597	ADIR008359
OG0009276	ASTEI20_035524	ADIR009356
OG0009278	ASTEI20_043594	ADIR002047
OG0009279	ASTEI20_044180	ADIR010361
OG0009281	ASTEI20_037239	ADIR000949
OG0009282	ASTEI20_031089	ADIR001128
OG0009283	ASTEI20_044436	ADIR004135
OG0009284	ASTEI20_032998	ADIR006943
OG0009285	ASTEI20_033004	ADIR015728
OG0009286	ASTEI20_041182	ADIR008234
OG0009287	ASTEI20_031181	ADIR003148
OG0009288	ASTEI20_034267	ADIR000995
OG0009289	ASTEI20_043262	ADIR010151
OG0009290	ASTEI20_035455	ADIR003310
OG0009291	ASTEI20_038585	ADIR003354
OG0009292	ASTEI20_033190	ADIR010402
OG0009293	ASTEI20_039784	ADIR003635
OG0009294	ASTEI20_043974	ADIR000596
OG0009295	ASTEI20_036130	ADIR001732
OG0009296	ASTEI20_042634	ADIR001495
OG0009297	ASTEI20_034920	ADIR007645
OG0009298	ASTEI20_046178	ADIR010799
OG0009300	ASTEI20_033360	ADIR005020
OG0009301	ASTEI20_035461	ADIR011404
OG0009302	ASTEI20_040045	ADIR008057
OG0009305	ASTEI20_039630	ADIR006135
OG0009306	ASTEI20_034476	ADIR002493
OG0009307	ASTEI20_043583	ADIR001859
OG0009308	ASTEI20_044327	ADIR004075
OG0009309	ASTEI20_046065	ADIR007226
OG0009311	ASTEI20_041549	ADIR003330
OG0009313	ASTEI20_036612	ADIR000897
OG0009314	ASTEI20_045814, ASTEI20_039468	ADIR003747
OG0009315	ASTEI20_036732	ADIR010222
OG0009316	ASTEI20_037791	ADIR008479
OG0009317	ASTEI20_036071	ADIR001564
OG0009319	ASTEI20_039272	ADIR008670
OG0009320	ASTEI20_030837	ADIR006551
OG0009323	ASTEI20_045969	ADIR007885
OG0009325	ASTEI20_036976	ADIR004474
OG0009326	ASTEI20_043408	ADIR007095
OG0009327	ASTEI20_040306, ASTEI20_033050	ADIR007049
OG0009328	ASTEI20_037970	ADIR008422
OG0009334	ASTEI20_037373	ADIR004636
OG0009336	ASTEI20_034962	ADIR010209
OG0009337	ASTEI20_033627	ADIR005202
OG0009342	ASTEI20_034819, ASTEI20_036472	ADIR002741
OG0009343	ASTEI20_034113	ADIR015493
OG0009353	ASTEI20_046046	ADIR000129
OG0009354	ASTEI20_045681, ASTEI20_036588	ADIR000474, ADIR001918
OG0009355	ASTEI20_041513	ADIR001336
OG0009356	ASTEI20_043291	ADIR002068
OG0009359	ASTEI20_035052	ADIR008083, ADIR016092
OG0009360	ASTEI20_037328, ASTEI20_040873	ADIR008786
OG0009361	ASTEI20_036356	ADIR008881
OG0009362	ASTEI20_045206	ADIR011702
OG0009363	ASTEI20_035752	ADIR014529
OG0009364	ASTEI20_033608	ADIR015618
OG0009387	ASTEI20_038005	ADIR002666
OG0009388	ASTEI20_043739	ADIR010611
OG0009392	ASTEI20_037858	ADIR005656
OG0009393	ASTEI20_044239	ADIR000089
OG0009400	ASTEI20_036634	ADIR010181
OG0009405	ASTEI20_044475	ADIR002151
OG0009406	ASTEI20_044166	ADIR002147
OG0009408	ASTEI20_035689	ADIR007306
OG0009409	ASTEI20_040990	ADIR000947
OG0009412	ASTEI20_035144	ADIR014498
OG0009414	ASTEI20_039984	ADIR014495
OG0009415	ASTEI20_035328	ADIR015880
OG0009418	ASTEI20_035492	ADIR016132
OG0009421	ASTEI20_041327	ADIR002999
OG0009423	ASTEI20_042808	ADIR002998
OG0009429	ASTEI20_038355	ADIR009451
OG0009431	ASTEI20_041309	ADIR007244
OG0009435	ASTEI20_035637	ADIR007148
OG0009436	ASTEI20_041930	ADIR007157
OG0009438	ASTEI20_034592	ADIR010625
OG0009440	ASTEI20_037000	ADIR000759
OG0009441	ASTEI20_043029	ADIR000753
OG0009444	ASTEI20_038722	ADIR003860
OG0009445	ASTEI20_034098	ADIR003883
OG0009447	ASTEI20_043586	ADIR008649
OG0009448	ASTEI20_032076	ADIR011150
OG0009456	ASTEI20_040330	ADIR003505
OG0009459	ASTEI20_046066	ADIR005271
OG0009461	ASTEI20_042627	ADIR006318
OG0009463	ASTEI20_042823	ADIR010467
OG0009467	ASTEI20_035151	ADIR005465
OG0009472	ASTEI20_036021	ADIR016137
OG0009474	ASTEI20_043059	ADIR011336
OG0009476	ASTEI20_039627	ADIR004870
OG0009480	ASTEI20_041210	ADIR003164
OG0009481	ASTEI20_045516	ADIR011618
OG0009485	ASTEI20_039771	ADIR004487
OG0009487	ASTEI20_039917	ADIR001244
OG0009488	ASTEI20_035662	ADIR010646
OG0009490	ASTEI20_045790	ADIR010818
OG0009496	ASTEI20_035798	ADIR003962
OG0009499	ASTEI20_038173	ADIR014721
OG0009500	ASTEI20_043343	ADIR010994
OG0009501	ASTEI20_034225	ADIR003224
OG0009504	ASTEI20_036651	ADIR014791
OG0009507	ASTEI20_031852	ADIR008510
OG0009511	ASTEI20_032089	ADIR015982
OG0009512	ASTEI20_042209	ADIR006488
OG0009516	ASTEI20_033061	ADIR003280
OG0009517	ASTEI20_042978	ADIR010364
OG0009519	ASTEI20_035060	ADIR006926
OG0009520	ASTEI20_042686	ADIR004281
OG0009521	ASTEI20_045807	ADIR001677
OG0009522	ASTEI20_044709	ADIR004514
OG0009523	ASTEI20_033657	ADIR004515
OG0009524	ASTEI20_039475	ADIR014509
OG0009525	ASTEI20_033346	ADIR006124
OG0009526	ASTEI20_040515	ADIR002988
OG0009528	ASTEI20_034079	ADIR007777
OG0009533	ASTEI20_034736	ADIR011547
OG0009535	ASTEI20_038496	ADIR010021
OG0009539	ASTEI20_039836	ADIR015864
OG0009540	ASTEI20_034093	ADIR003523
OG0009541	ASTEI20_031461	ADIR011256
OG0009542	ASTEI20_045674	ADIR000296
OG0009544	ASTEI20_035174	ADIR015782
OG0009546	ASTEI20_034124	ADIR002808
OG0009550	ASTEI20_040888	ADIR010093
OG0009551	ASTEI20_045947	ADIR009819
OG0009553	ASTEI20_041144	ADIR009808
OG0009555	ASTEI20_039003	ADIR002010
OG0009557	ASTEI20_042184	ADIR016064
OG0009565	ASTEI20_031211	ADIR005913
OG0009567	ASTEI20_034174	ADIR001679
OG0009568	ASTEI20_038153	ADIR002780
OG0009569	ASTEI20_043298	ADIR000929
OG0009571	ASTEI20_032237	ADIR007162
OG0009572	ASTEI20_033942	ADIR004055
OG0009575	ASTEI20_043982	ADIR010322
OG0009576	ASTEI20_031377	ADIR010323
OG0009577	ASTEI20_037441	ADIR006483
OG0009579	ASTEI20_045024	ADIR005801
OG0009581	ASTEI20_034131	ADIR006191
OG0009586	ASTEI20_032976	ADIR005859
OG0009588	ASTEI20_044697	ADIR010929
OG0009589	ASTEI20_041075	ADIR006482
OG0009593	ASTEI20_032590	ADIR009520
OG0009594	ASTEI20_033552	ADIR004904
OG0009595	ASTEI20_038249	ADIR004908
OG0009596	ASTEI20_045699	ADIR002902
OG0009597	ASTEI20_037194	ADIR010042
OG0009600	ASTEI20_044356	ADIR009341
OG0009601	ASTEI20_041080	ADIR002026
OG0009602	ASTEI20_034243	ADIR001238
OG0009603	ASTEI20_033637	ADIR003404
OG0009604	ASTEI20_043749	ADIR005918
OG0009606	ASTEI20_038248	ADIR002862
OG0009607	ASTEI20_032919	ADIR003251
OG0009608	ASTEI20_042903	ADIR000819
OG0009612	ASTEI20_031714	ADIR008788
OG0009613	ASTEI20_030818	ADIR006676
OG0009618	ASTEI20_032320	ADIR007788
OG0009619	ASTEI20_036299	ADIR005031
OG0009621	ASTEI20_032652	ADIR003204
OG0009624	ASTEI20_033424	ADIR014348
OG0009626	ASTEI20_035553	ADIR004304
OG0009627	ASTEI20_037958	ADIR014368
OG0009628	ASTEI20_045983	ADIR002121
OG0009631	ASTEI20_035852	ADIR001503
OG0009632	ASTEI20_036112	ADIR003514
OG0009633	ASTEI20_036162	ADIR016202
OG0009637	ASTEI20_038969	ADIR006328
OG0009638	ASTEI20_032833	ADIR001456
OG0009639	ASTEI20_039306	ADIR000053
OG0009645	ASTEI20_046108	ADIR009882
OG0009646	ASTEI20_045821	ADIR009459
OG0009647	ASTEI20_034425	ADIR009458
OG0009648	ASTEI20_034685	ADIR009144
OG0009649	ASTEI20_034965	ADIR001357
OG0009650	ASTEI20_045041	ADIR011716
OG0009651	ASTEI20_036078	ADIR003143
OG0009652	ASTEI20_041807	ADIR011079
OG0009654	ASTEI20_037109	ADIR004294
OG0009656	ASTEI20_039186	ADIR002397
OG0009660	ASTEI20_038256	ADIR006918
OG0009661	ASTEI20_039508	ADIR007855
OG0009662	ASTEI20_041550	ADIR015933
OG0009663	ASTEI20_035219	ADIR000715
OG0009665	ASTEI20_043321	ADIR015817
OG0009666	ASTEI20_032178	ADIR011273
OG0009668	ASTEI20_038955	ADIR004045
OG0009673	ASTEI20_045449	ADIR009030
OG0009674	ASTEI20_031582	ADIR009038
OG0009676	ASTEI20_036753	ADIR015944
OG0009678	ASTEI20_042253	ADIR003971
OG0009679	ASTEI20_033983	ADIR003972
OG0009680	ASTEI20_039545	ADIR015553
OG0009681	ASTEI20_036406	ADIR011639
OG0009684	ASTEI20_032439	ADIR002599
OG0009685	ASTEI20_036747	ADIR001708
OG0009689	ASTEI20_039737	ADIR014259
OG0009691	ASTEI20_033790	ADIR000954
OG0009692	ASTEI20_039002	ADIR009920
OG0009694	ASTEI20_033626	ADIR015779
OG0009695	ASTEI20_031121	ADIR015780
OG0009697	ASTEI20_043722	ADIR016131
OG0009698	ASTEI20_036649	ADIR000136
OG0009699	ASTEI20_031763	ADIR004621
OG0009700	ASTEI20_034040	ADIR006814
OG0009702	ASTEI20_038922	ADIR008630
OG0009704	ASTEI20_039153	ADIR000255
OG0009705	ASTEI20_040257	ADIR015710
OG0009706	ASTEI20_033196	ADIR005701
OG0009707	ASTEI20_043090	ADIR010314
OG0009708	ASTEI20_045291	ADIR011692
OG0009709	ASTEI20_034430	ADIR004072
OG0009711	ASTEI20_044247	ADIR001945
OG0009712	ASTEI20_039140	ADIR008385
OG0009713	ASTEI20_034539	ADIR008384
OG0009714	ASTEI20_038759	ADIR003335
OG0009716	ASTEI20_041017	ADIR015500
OG0009717	ASTEI20_043917	ADIR005863
OG0009719	ASTEI20_044007	ADIR004639
OG0009721	ASTEI20_038208	ADIR002393
OG0009722	ASTEI20_030932	ADIR002768
OG0009725	ASTEI20_042032	ADIR015948
OG0009729	ASTEI20_032685	ADIR004799
OG0009730	ASTEI20_043300	ADIR008097
OG0009733	ASTEI20_044097	ADIR015953
OG0009734	ASTEI20_034204	ADIR009852
OG0009735	ASTEI20_040518	ADIR001017
