Orthogroup	AstephensiUCISS2018	AaegyptiLVP_AGWG
OG0008173	ASTEI20_032980	AAEL004488
OG0008174	ASTEI20_038401	AAEL004511
OG0008175	ASTEI20_034291	AAEL004551
OG0008176	ASTEI20_039509	AAEL004558
OG0008177	ASTEI20_031174	AAEL004561
OG0008179	ASTEI20_033547	AAEL004571
OG0008180	ASTEI20_043524	AAEL004589
OG0008181	ASTEI20_031631	AAEL004591
OG0008182	ASTEI20_035672	AAEL004607
OG0008183	ASTEI20_045130	AAEL004620
OG0008184	ASTEI20_041928	AAEL004625
OG0008185	ASTEI20_042207	AAEL004630
OG0008186	ASTEI20_034220	AAEL004643
OG0008187	ASTEI20_039585	AAEL004648
OG0008188	ASTEI20_044359	AAEL004659
OG0008189	ASTEI20_035879	AAEL004662
OG0008190	ASTEI20_043370	AAEL004680
OG0008191	ASTEI20_041500	AAEL004686
OG0008192	ASTEI20_031124	AAEL004793
OG0008193	ASTEI20_038159	AAEL004837
OG0008194	ASTEI20_033659	AAEL004843
OG0008195	ASTEI20_041670	AAEL004844
OG0008196	ASTEI20_044233	AAEL004846
OG0008197	ASTEI20_044902	AAEL004854
OG0008198	ASTEI20_033847	AAEL004857
OG0008199	ASTEI20_046096	AAEL004863
OG0008200	ASTEI20_034584	AAEL004865
OG0008201	ASTEI20_045143	AAEL004866
OG0008202	ASTEI20_034031	AAEL004876
OG0008203	ASTEI20_037636	AAEL004879
OG0008204	ASTEI20_043017	AAEL004885
OG0008205	ASTEI20_040886	AAEL004899
OG0008206	ASTEI20_042538	AAEL004905
OG0008207	ASTEI20_040685	AAEL004919
OG0008208	ASTEI20_045136	AAEL004951
OG0008209	ASTEI20_038465	AAEL004960
OG0008210	ASTEI20_033850	AAEL004976
OG0008211	ASTEI20_039443	AAEL004983
OG0008212	ASTEI20_046172	AAEL004986
OG0008213	ASTEI20_036846	AAEL005013
OG0008214	ASTEI20_037554	AAEL005032
OG0008215	ASTEI20_043936	AAEL005034
OG0008216	ASTEI20_033432	AAEL005041
OG0008217	ASTEI20_040217	AAEL005048
OG0008218	ASTEI20_039360	AAEL005060
OG0008219	ASTEI20_043396	AAEL005061
OG0008220	ASTEI20_039037	AAEL005086
OG0008221	ASTEI20_032662	AAEL005138
OG0008222	ASTEI20_033109	AAEL005141, AAEL022857
OG0008223	ASTEI20_045360	AAEL005152
OG0008224	ASTEI20_045326	AAEL005163
OG0008225	ASTEI20_042359	AAEL005171
OG0008226	ASTEI20_035713	AAEL005179
OG0008227	ASTEI20_043385	AAEL005185
OG0008228	ASTEI20_044715	AAEL005186
OG0008229	ASTEI20_042935	AAEL005191
OG0008230	ASTEI20_030958	AAEL005197
OG0008232	ASTEI20_043700	AAEL005207
OG0008233	ASTEI20_040681	AAEL005214
OG0008234	ASTEI20_044772	AAEL005218
OG0008235	ASTEI20_030820	AAEL005220
OG0008236	ASTEI20_033646	AAEL005229
OG0008237	ASTEI20_034437	AAEL005237
OG0008238	ASTEI20_031400	AAEL005238
OG0008239	ASTEI20_037438	AAEL005239
OG0008240	ASTEI20_042578	AAEL005242
OG0008241	ASTEI20_033055	AAEL005243
OG0008242	ASTEI20_040165	AAEL005263
OG0008243	ASTEI20_042616	AAEL005316
OG0008244	ASTEI20_041081	AAEL005336
OG0008245	ASTEI20_032505	AAEL005342
OG0008246	ASTEI20_043571	AAEL005345
OG0008247	ASTEI20_038058	AAEL005353
OG0008248	ASTEI20_040279	AAEL005363
OG0008249	ASTEI20_039605	AAEL005364
OG0008250	ASTEI20_038791	AAEL005379
OG0008251	ASTEI20_038812	AAEL005391
OG0008252	ASTEI20_032099	AAEL005471
OG0008253	ASTEI20_034897	AAEL005484
OG0008254	ASTEI20_041645	AAEL005500
OG0008255	ASTEI20_034961	AAEL005548
OG0008256	ASTEI20_037920	AAEL005580
OG0008257	ASTEI20_035126	AAEL005593
OG0008258	ASTEI20_031595	AAEL005595
OG0008259	ASTEI20_035002	AAEL005600
OG0008260	ASTEI20_038528	AAEL005612
OG0008261	ASTEI20_041193	AAEL005615
OG0008262	ASTEI20_031015	AAEL005616
OG0008263	ASTEI20_044365	AAEL005617
OG0008264	ASTEI20_034713	AAEL005630
OG0008265	ASTEI20_038438	AAEL005648
OG0008266	ASTEI20_039118	AAEL005651
OG0008267	ASTEI20_040502	AAEL005674
OG0008268	ASTEI20_041971	AAEL005677
OG0008269	ASTEI20_037116	AAEL005729
OG0008270	ASTEI20_036892	AAEL005735
OG0008271	ASTEI20_034913	AAEL005779
OG0008272	ASTEI20_041516	AAEL005789
OG0008274	ASTEI20_032367	AAEL005834
OG0008275	ASTEI20_041769	AAEL005849
OG0008276	ASTEI20_034847	AAEL005903
OG0008277	ASTEI20_040452	AAEL005914
OG0008278	ASTEI20_042913	AAEL005924
OG0008279	ASTEI20_031077	AAEL005944
OG0008280	ASTEI20_035523	AAEL005957
OG0008281	ASTEI20_042763	AAEL005958
OG0008282	ASTEI20_034567	AAEL005960
OG0008283	ASTEI20_039512	AAEL005967
OG0008284	ASTEI20_039209	AAEL005969
OG0008285	ASTEI20_033250	AAEL005979
OG0008286	ASTEI20_033164	AAEL005991
OG0008287	ASTEI20_044877	AAEL005992
OG0008288	ASTEI20_035997	AAEL006004
OG0008289	ASTEI20_037431	AAEL006017
OG0008290	ASTEI20_045620	AAEL006020
OG0008291	ASTEI20_042901	AAEL006032
OG0008292	ASTEI20_045063	AAEL006033
OG0008293	ASTEI20_036111	AAEL006042
OG0008294	ASTEI20_031129	AAEL006053
OG0008295	ASTEI20_039792	AAEL006054
OG0008296	ASTEI20_037444	AAEL006070
OG0008298	ASTEI20_042585	AAEL006093
OG0008299	ASTEI20_038447	AAEL006131
OG0008300	ASTEI20_042606	AAEL006143
OG0008301	ASTEI20_035402	AAEL006156
OG0008303	ASTEI20_044808	AAEL006172
OG0008304	ASTEI20_037942	AAEL006176
OG0008305	ASTEI20_032588	AAEL006177
OG0008306	ASTEI20_033820	AAEL006188
OG0008307	ASTEI20_033072	AAEL006191
OG0008308	ASTEI20_036591	AAEL006206
OG0008309	ASTEI20_034966	AAEL006209
OG0008310	ASTEI20_043062, ASTEI20_042625	AAEL006232
OG0008311	ASTEI20_034817	AAEL006238
OG0008312	ASTEI20_045567	AAEL006240
OG0008314	ASTEI20_037303	AAEL006247
OG0008315	ASTEI20_036200	AAEL006253
OG0008316	ASTEI20_045199	AAEL006270
OG0008317	ASTEI20_033953	AAEL006293
OG0008318	ASTEI20_033598	AAEL006314
OG0008319	ASTEI20_045423	AAEL006363
OG0008320	ASTEI20_044383	AAEL006377
OG0008321	ASTEI20_039956	AAEL006404
OG0008322	ASTEI20_045089	AAEL006415
OG0008323	ASTEI20_045909	AAEL006428
OG0008325	ASTEI20_041479	AAEL006450
OG0008326	ASTEI20_031581	AAEL006457
OG0008327	ASTEI20_039252	AAEL006472
OG0008328	ASTEI20_045003	AAEL006479
OG0008329	ASTEI20_044018	AAEL006488
OG0008331	ASTEI20_040651	AAEL006519
OG0008332	ASTEI20_035114	AAEL006521
OG0008333	ASTEI20_034338	AAEL006537
OG0008334	ASTEI20_031745	AAEL006538
OG0008335	ASTEI20_045486	AAEL006542
OG0008336	ASTEI20_035818	AAEL006566
OG0008338	ASTEI20_032712	AAEL006602
OG0008339	ASTEI20_039265	AAEL006637
OG0008340	ASTEI20_044855	AAEL006640
OG0008341	ASTEI20_030831	AAEL006647
OG0008342	ASTEI20_032281	AAEL006661
OG0008343	ASTEI20_039759	AAEL006721
OG0008344	ASTEI20_032596	AAEL006726
OG0008345	ASTEI20_036228	AAEL006728
OG0008346	ASTEI20_045714	AAEL006748
OG0008347	ASTEI20_033225	AAEL006750
OG0008348	ASTEI20_041739	AAEL006753
OG0008349	ASTEI20_034154	AAEL006754
OG0008350	ASTEI20_035167	AAEL006758
OG0008351	ASTEI20_034417	AAEL006769
OG0008352	ASTEI20_033294	AAEL006780
OG0008353	ASTEI20_035952	AAEL006809
OG0008354	ASTEI20_041392	AAEL006832
OG0008355	ASTEI20_042099	AAEL006841
OG0008357	ASTEI20_036431	AAEL006887
OG0008358	ASTEI20_045474	AAEL006899
OG0008359	ASTEI20_037503	AAEL006904
OG0008360	ASTEI20_041563	AAEL006918
OG0008361	ASTEI20_038958	AAEL006921
OG0008362	ASTEI20_034994	AAEL006923
OG0008363	ASTEI20_045892	AAEL006932
OG0008364	ASTEI20_045013	AAEL006944
OG0008365	ASTEI20_038632	AAEL006982
OG0008366	ASTEI20_031945	AAEL006983
OG0008367	ASTEI20_033265	AAEL006988
OG0008368	ASTEI20_036429	AAEL007006
OG0008369	ASTEI20_035624	AAEL007009
OG0008370	ASTEI20_035975	AAEL007022
OG0008371	ASTEI20_034351	AAEL007034
OG0008372	ASTEI20_038425	AAEL007054
OG0008373	ASTEI20_040832	AAEL007059
OG0008374	ASTEI20_042817	AAEL007067
OG0008375	ASTEI20_036858	AAEL007096
OG0008376	ASTEI20_041457	AAEL007103
OG0008377	ASTEI20_042477	AAEL007121
OG0008378	ASTEI20_035175	AAEL007135
OG0008379	ASTEI20_039925	AAEL007171
OG0008380	ASTEI20_042398	AAEL007198
OG0008381	ASTEI20_044976	AAEL007202
OG0008382	ASTEI20_031619	AAEL007217
OG0008383	ASTEI20_037345	AAEL007229
OG0008384	ASTEI20_041032	AAEL007233
OG0008385	ASTEI20_038581	AAEL007236
OG0008386	ASTEI20_044191	AAEL007245
OG0008387	ASTEI20_041450	AAEL007264
OG0008388	ASTEI20_042803	AAEL007273
OG0008389	ASTEI20_038709	AAEL007280
OG0008390	ASTEI20_042889	AAEL007291
OG0008391	ASTEI20_041424	AAEL007299
OG0008392	ASTEI20_038250	AAEL007312
OG0008393	ASTEI20_042240	AAEL007315
OG0008394	ASTEI20_031612	AAEL007344
OG0008395	ASTEI20_033596	AAEL007360
OG0008396	ASTEI20_042984	AAEL007363
OG0008397	ASTEI20_043940	AAEL007386
OG0008398	ASTEI20_042546	AAEL007388
OG0008399	ASTEI20_041367	AAEL007395
OG0008400	ASTEI20_044972	AAEL007403
OG0008401	ASTEI20_033821	AAEL007431
OG0008402	ASTEI20_035866	AAEL007445
OG0008403	ASTEI20_040101	AAEL007453
OG0008404	ASTEI20_042393	AAEL007466
OG0008405	ASTEI20_034752	AAEL007500
OG0008406	ASTEI20_038540	AAEL007501
OG0008407	ASTEI20_045126	AAEL007518
OG0008408	ASTEI20_043150	AAEL007532
OG0008409	ASTEI20_041244	AAEL007536
OG0008410	ASTEI20_031713	AAEL007584
OG0008411	ASTEI20_034364	AAEL007595
OG0008412	ASTEI20_042337	AAEL007598
OG0008413	ASTEI20_045752	AAEL007636
OG0008414	ASTEI20_040619	AAEL007650
OG0008415	ASTEI20_037281	AAEL007655
OG0008416	ASTEI20_034703	AAEL007677
OG0008417	ASTEI20_038883	AAEL007686
OG0008418	ASTEI20_038508	AAEL007703
OG0008419	ASTEI20_033883	AAEL007736
OG0008420	ASTEI20_042016	AAEL007741
OG0008421	ASTEI20_043200	AAEL007760
OG0008422	ASTEI20_041320	AAEL007764
OG0008423	ASTEI20_038989, ASTEI20_041116	AAEL007778
OG0008424	ASTEI20_031146	AAEL007779
OG0008425	ASTEI20_035726	AAEL007803
OG0008426	ASTEI20_030810	AAEL007813
OG0008427	ASTEI20_043123	AAEL007822
OG0008428	ASTEI20_032897	AAEL007824
OG0008429	ASTEI20_045566	AAEL007835
OG0008430	ASTEI20_040421	AAEL007878
OG0008431	ASTEI20_042258	AAEL007881
OG0008432	ASTEI20_036405	AAEL007895
OG0008433	ASTEI20_040687	AAEL007929
OG0008434	ASTEI20_044906	AAEL007934
OG0008435	ASTEI20_039194	AAEL007939
OG0008436	ASTEI20_045757	AAEL007940
OG0008437	ASTEI20_036053	AAEL007947
OG0008438	ASTEI20_042975	AAEL007952
OG0008439	ASTEI20_035598	AAEL007956
OG0008440	ASTEI20_034740	AAEL007971
OG0008442	ASTEI20_036346	AAEL008031
OG0008444	ASTEI20_036686	AAEL008039
OG0008445	ASTEI20_045539	AAEL008052
OG0008446	ASTEI20_039064	AAEL008067
OG0008447	ASTEI20_032396	AAEL008070
OG0008448	ASTEI20_045324	AAEL008090
OG0008449	ASTEI20_030986	AAEL008095
OG0008450	ASTEI20_038621	AAEL008096
OG0008451	ASTEI20_032847	AAEL008100
OG0008452	ASTEI20_037400	AAEL008106
OG0008453	ASTEI20_035270	AAEL008120
OG0008454	ASTEI20_034608	AAEL008164
OG0008455	ASTEI20_038630	AAEL008170
OG0008456	ASTEI20_031226	AAEL008174
OG0008457	ASTEI20_033466	AAEL008178
OG0008458	ASTEI20_036790	AAEL008182
OG0008459	ASTEI20_034989	AAEL008201
OG0008460	ASTEI20_045167	AAEL008214
OG0008461	ASTEI20_042910	AAEL008227
OG0008462	ASTEI20_045907	AAEL008279
OG0008463	ASTEI20_045794	AAEL008291
OG0008464	ASTEI20_044112	AAEL008292
OG0008465	ASTEI20_042043	AAEL008303
OG0008466	ASTEI20_031932	AAEL008325
OG0008467	ASTEI20_036441	AAEL008342
OG0008468	ASTEI20_045328	AAEL008369
OG0008469	ASTEI20_043494	AAEL008376
OG0008470	ASTEI20_044150	AAEL008394
OG0008471	ASTEI20_043006	AAEL008421
OG0008472	ASTEI20_045972	AAEL008426
OG0008474	ASTEI20_033555	AAEL008482
OG0008475	ASTEI20_032392	AAEL008486
OG0008476	ASTEI20_037678	AAEL008489
OG0008478	ASTEI20_037162	AAEL008497
OG0008479	ASTEI20_036428	AAEL008514
OG0008480	ASTEI20_040388	AAEL008569
OG0008481	ASTEI20_041433	AAEL008585
OG0008482	ASTEI20_033491	AAEL008588
OG0008483	ASTEI20_040744	AAEL008598
OG0008484	ASTEI20_031110	AAEL008604
OG0008485	ASTEI20_037366	AAEL008620
OG0008486	ASTEI20_041877	AAEL008621
OG0008487	ASTEI20_039159	AAEL008636
OG0008488	ASTEI20_030950	AAEL008638
OG0008489	ASTEI20_032488	AAEL008639
OG0008490	ASTEI20_034672	AAEL008662
OG0008491	ASTEI20_034166	AAEL008663
OG0008492	ASTEI20_032204	AAEL008673
OG0008493	ASTEI20_034032	AAEL008684
OG0008494	ASTEI20_043174	AAEL008686
OG0008495	ASTEI20_045296	AAEL008708
OG0008496	ASTEI20_045733	AAEL008718
OG0008497	ASTEI20_037398	AAEL008719
OG0008498	ASTEI20_035443	AAEL008733
OG0008499	ASTEI20_036794	AAEL008736
OG0008500	ASTEI20_041398	AAEL008739
OG0008501	ASTEI20_038789	AAEL008740
OG0008502	ASTEI20_042385	AAEL008742
OG0008503	ASTEI20_034868	AAEL008753
OG0008504	ASTEI20_035034	AAEL008756
OG0008505	ASTEI20_043325	AAEL008766
OG0008506	ASTEI20_044253	AAEL008789
OG0008507	ASTEI20_043141	AAEL008798
OG0008508	ASTEI20_042161	AAEL008799
OG0008509	ASTEI20_034025	AAEL008801
OG0008510	ASTEI20_039338	AAEL008809
OG0008511	ASTEI20_033318	AAEL008815
OG0008512	ASTEI20_043149	AAEL008817
OG0008513	ASTEI20_038065	AAEL008832
OG0008514	ASTEI20_037603	AAEL008867, AAEL008860
OG0008515	ASTEI20_040026	AAEL008887
OG0008516	ASTEI20_037842	AAEL008970
OG0008517	ASTEI20_039811	AAEL009026
OG0008518	ASTEI20_043897	AAEL009027
OG0008519	ASTEI20_036330	AAEL009032
OG0008520	ASTEI20_035684	AAEL009055
OG0008521	ASTEI20_045170	AAEL009066
OG0008522	ASTEI20_044720	AAEL009067
OG0008523	ASTEI20_035581	AAEL009081
OG0008524	ASTEI20_043367	AAEL009091
OG0008525	ASTEI20_034051	AAEL009173
OG0008526	ASTEI20_040407	AAEL009177
OG0008528	ASTEI20_034447	AAEL009180
OG0008529	ASTEI20_040417	AAEL009191
OG0008530	ASTEI20_045963	AAEL009199
OG0008531	ASTEI20_042953	AAEL009205
OG0008532	ASTEI20_041062	AAEL009208
OG0008533	ASTEI20_036224	AAEL009217
OG0008534	ASTEI20_034164	AAEL009220
OG0008535	ASTEI20_040167	AAEL009225
OG0008536	ASTEI20_045302	AAEL009252
OG0008537	ASTEI20_045162	AAEL009253
OG0008538	ASTEI20_035688	AAEL009263
OG0008539	ASTEI20_043550	AAEL009267
OG0008540	ASTEI20_036633	AAEL009273
OG0008541	ASTEI20_046028	AAEL009317
OG0008542	ASTEI20_036384	AAEL009323
OG0008543	ASTEI20_036997	AAEL009326
OG0008544	ASTEI20_037662, ASTEI20_043658	AAEL009368
OG0008545	ASTEI20_045809	AAEL009375
OG0008546	ASTEI20_037808	AAEL009379
OG0008547	ASTEI20_039767	AAEL009399
OG0008548	ASTEI20_045050	AAEL009442
OG0008549	ASTEI20_032009	AAEL009484
OG0008550	ASTEI20_035531	AAEL009500
OG0008551	ASTEI20_033835	AAEL009505
OG0008552	ASTEI20_042260	AAEL009515
OG0008553	ASTEI20_033496	AAEL021916, AAEL009545
OG0008554	ASTEI20_045552	AAEL009551
OG0008555	ASTEI20_039587	AAEL009564
OG0008556	ASTEI20_037902	AAEL009574
OG0008557	ASTEI20_032701	AAEL009590
OG0008558	ASTEI20_044028	AAEL020462, AAEL009597
OG0008559	ASTEI20_034790	AAEL009603
OG0008560	ASTEI20_036576	AAEL009609
OG0008561	ASTEI20_038477	AAEL009614
OG0008563	ASTEI20_032047	AAEL009642
OG0008564	ASTEI20_031440	AAEL009650
OG0008565	ASTEI20_035892	AAEL009658
OG0008566	ASTEI20_042783	AAEL009661
OG0008567	ASTEI20_038367	AAEL009671
OG0008568	ASTEI20_032578	AAEL009690
OG0008569	ASTEI20_039148	AAEL009708
OG0008570	ASTEI20_037389	AAEL009742
OG0008571	ASTEI20_034122	AAEL009747
OG0008572	ASTEI20_041454	AAEL009749
OG0008573	ASTEI20_034341	AAEL009755
OG0008574	ASTEI20_032759	AAEL009756
OG0008575	ASTEI20_034076	AAEL009765
OG0008576	ASTEI20_037614	AAEL009776
OG0008577	ASTEI20_032465	AAEL009814
OG0008578	ASTEI20_040297	AAEL009815
OG0008579	ASTEI20_041964	AAEL009817
OG0008580	ASTEI20_044154	AAEL009821
OG0008581	ASTEI20_045070	AAEL009833
OG0008582	ASTEI20_038426	AAEL009904
OG0008583	ASTEI20_031074	AAEL009922
OG0008584	ASTEI20_035488	AAEL009927
OG0008585	ASTEI20_043813	AAEL009964
OG0008586	ASTEI20_035336	AAEL009965
OG0008587	ASTEI20_041623	AAEL009969
OG0008588	ASTEI20_038082	AAEL009971
OG0008589	ASTEI20_036518	AAEL009995
OG0008590	ASTEI20_037056	AAEL010005
OG0008591	ASTEI20_034762	AAEL010015
OG0008592	ASTEI20_044732, ASTEI20_039985	AAEL010029
OG0008593	ASTEI20_043349	AAEL010051
OG0008594	ASTEI20_039254	AAEL010064
OG0008595	ASTEI20_039949	AAEL010087
OG0008596	ASTEI20_035178	AAEL010095
OG0008597	ASTEI20_038571	AAEL010107
OG0008598	ASTEI20_041743	AAEL010118
OG0008599	ASTEI20_036934	AAEL010120
OG0008600	ASTEI20_035193	AAEL010134
OG0008601	ASTEI20_038809	AAEL010138
OG0008602	ASTEI20_044065	AAEL010149
OG0008603	ASTEI20_039125	AAEL010160
OG0008604	ASTEI20_041965	AAEL010164
OG0008605	ASTEI20_041026	AAEL010172
OG0008606	ASTEI20_039505	AAEL010201
OG0008607	ASTEI20_031903	AAEL010227
OG0008608	ASTEI20_036832	AAEL010232
OG0008609	ASTEI20_045525	AAEL010243
OG0008610	ASTEI20_034352	AAEL010246
OG0008611	ASTEI20_042834	AAEL010264
OG0008612	ASTEI20_043615	AAEL010286
OG0008613	ASTEI20_037599	AAEL010300
OG0008614	ASTEI20_043862	AAEL010310
OG0008615	ASTEI20_037799	AAEL010330
OG0008616	ASTEI20_040558	AAEL010333
OG0008617	ASTEI20_044420	AAEL010348
OG0008618	ASTEI20_043895	AAEL010360
OG0008619	ASTEI20_038054	AAEL010366
OG0008620	ASTEI20_034895	AAEL010374
OG0008621	ASTEI20_036066	AAEL010378
OG0008622	ASTEI20_044555	AAEL010404
OG0008623	ASTEI20_042000	AAEL010407
OG0008624	ASTEI20_032515	AAEL010416
OG0008625	ASTEI20_037727	AAEL010451
OG0008626	ASTEI20_036176	AAEL010464
OG0008627	ASTEI20_044807	AAEL010465
OG0008628	ASTEI20_031930	AAEL010468
OG0008629	ASTEI20_045637	AAEL010480
OG0008630	ASTEI20_037037	AAEL010498
OG0008631	ASTEI20_033084	AAEL010524
OG0008632	ASTEI20_046082	AAEL010533
OG0008633	ASTEI20_043131	AAEL010556
OG0008634	ASTEI20_036179	AAEL010558
OG0008635	ASTEI20_031544	AAEL010588
OG0008636	ASTEI20_034248	AAEL010611
OG0008637	ASTEI20_040712	AAEL010619
OG0008638	ASTEI20_032896	AAEL010620
OG0008639	ASTEI20_033391	AAEL010624
OG0008640	ASTEI20_034854	AAEL010653
OG0008641	ASTEI20_033862	AAEL010656
OG0008642	ASTEI20_045101	AAEL010658
OG0008643	ASTEI20_040620	AAEL010659
OG0008644	ASTEI20_033161	AAEL010673
OG0008645	ASTEI20_030836	AAEL010680
OG0008646	ASTEI20_036761	AAEL010681
OG0008647	ASTEI20_036173	AAEL010697
OG0008648	ASTEI20_039553	AAEL010727
OG0008649	ASTEI20_034173	AAEL010739
OG0008650	ASTEI20_044074	AAEL010745
OG0008651	ASTEI20_033654	AAEL010753
OG0008652	ASTEI20_033565	AAEL010754
OG0008653	ASTEI20_045575	AAEL010761
OG0008654	ASTEI20_033625	AAEL010765
OG0008655	ASTEI20_042362	AAEL010785
OG0008656	ASTEI20_038520	AAEL010788
OG0008657	ASTEI20_038155	AAEL010804
OG0008658	ASTEI20_038714	AAEL010821
OG0008659	ASTEI20_037352	AAEL010832
OG0008660	ASTEI20_032675	AAEL010842
OG0008661	ASTEI20_040838	AAEL010848
OG0008662	ASTEI20_045000	AAEL010881, AAEL024444
OG0008663	ASTEI20_035751	AAEL010885
OG0008664	ASTEI20_045195	AAEL010891
OG0008665	ASTEI20_041796	AAEL010905
OG0008666	ASTEI20_033003	AAEL010956
OG0008669	ASTEI20_031305	AAEL011031
OG0008670	ASTEI20_033046	AAEL011048
OG0008671	ASTEI20_031893	AAEL011050
OG0008672	ASTEI20_042020	AAEL011059
OG0008673	ASTEI20_039384	AAEL011069
OG0008674	ASTEI20_038297	AAEL011106
OG0008675	ASTEI20_041306	AAEL011135
OG0008676	ASTEI20_031398	AAEL011162
OG0008677	ASTEI20_031014	AAEL011168
OG0008678	ASTEI20_033166	AAEL011174
OG0008679	ASTEI20_034481	AAEL011179
OG0008680	ASTEI20_043873	AAEL011183
OG0008681	ASTEI20_030834	AAEL011186
OG0008682	ASTEI20_043747	AAEL011196
OG0008683	ASTEI20_044640	AAEL011234
OG0008684	ASTEI20_042257	AAEL011248
OG0008685	ASTEI20_038021	AAEL011253
OG0008686	ASTEI20_042268	AAEL023091, AAEL011259
OG0008687	ASTEI20_039433	AAEL011261
OG0008688	ASTEI20_039451	AAEL011274
OG0008689	ASTEI20_030949	AAEL011278
OG0008690	ASTEI20_039398	AAEL011285
OG0008691	ASTEI20_042760	AAEL011287
OG0008692	ASTEI20_041655	AAEL011293
OG0008693	ASTEI20_035971	AAEL011295
OG0008694	ASTEI20_035241	AAEL011302
OG0008695	ASTEI20_036699	AAEL011318
OG0008696	ASTEI20_040626	AAEL011326
OG0008697	ASTEI20_031220	AAEL011328
OG0008698	ASTEI20_038680	AAEL011375
OG0008699	ASTEI20_033111	AAEL011397
OG0008700	ASTEI20_033370	AAEL011414
OG0008701	ASTEI20_043161	AAEL011423
OG0008702	ASTEI20_044955	AAEL011429
OG0008703	ASTEI20_045346	AAEL011439
OG0008704	ASTEI20_044868	AAEL011468
OG0008705	ASTEI20_036418	AAEL011478
OG0008706	ASTEI20_035864	AAEL011487
OG0008707	ASTEI20_043976	AAEL011501
OG0008708	ASTEI20_039563	AAEL011506
OG0008709	ASTEI20_037351	AAEL011527
OG0008710	ASTEI20_037606	AAEL011537
OG0008711	ASTEI20_040344	AAEL011556
OG0008713	ASTEI20_040906	AAEL011579
OG0008714	ASTEI20_034466	AAEL011587
OG0008715	ASTEI20_042745	AAEL011597
OG0008716	ASTEI20_040250	AAEL011598, AAEL027784
OG0008717	ASTEI20_037628	AAEL011599
OG0008718	ASTEI20_045945	AAEL011602
OG0008719	ASTEI20_031777	AAEL011636
OG0008720	ASTEI20_033079	AAEL011651
OG0008721	ASTEI20_038875	AAEL011653
OG0008722	ASTEI20_036646	AAEL011716
OG0008723	ASTEI20_045223	AAEL011718
OG0008724	ASTEI20_031283	AAEL011719
OG0008725	ASTEI20_034522	AAEL011738
OG0008726	ASTEI20_035339	AAEL011740
OG0008727	ASTEI20_041008	AAEL011778
OG0008728	ASTEI20_045777	AAEL011793
OG0008729	ASTEI20_038282	AAEL011801
OG0008730	ASTEI20_032213	AAEL011809
OG0008731	ASTEI20_038721	AAEL011830
OG0008732	ASTEI20_033866	AAEL011832
OG0008733	ASTEI20_036527	AAEL011867
OG0008734	ASTEI20_045573	AAEL011888
OG0008735	ASTEI20_032682	AAEL011890
OG0008736	ASTEI20_035426	AAEL011901
OG0008737	ASTEI20_032186	AAEL011903
OG0008738	ASTEI20_043764	AAEL011910
OG0008739	ASTEI20_032880	AAEL011949
OG0008740	ASTEI20_044358	AAEL011950
OG0008741	ASTEI20_043011	AAEL011952
OG0008742	ASTEI20_033554	AAEL011953
OG0008743	ASTEI20_033685	AAEL011954
OG0008744	ASTEI20_045959	AAEL011979
OG0008745	ASTEI20_042794	AAEL011985
OG0008746	ASTEI20_034943	AAEL011986
OG0008747	ASTEI20_040443	AAEL011987
OG0008748	ASTEI20_035458	AAEL012008
OG0008749	ASTEI20_036065	AAEL012010
OG0008750	ASTEI20_043138	AAEL012013
OG0008751	ASTEI20_039462	AAEL012037
OG0008752	ASTEI20_039225	AAEL012064
OG0008753	ASTEI20_036966	AAEL012073
OG0008754	ASTEI20_036650	AAEL012076
OG0008755	ASTEI20_033558	AAEL012077
OG0008756	ASTEI20_041715	AAEL012078
OG0008757	ASTEI20_045710	AAEL012079
OG0008758	ASTEI20_031804	AAEL012082
OG0008759	ASTEI20_031940	AAEL012083
OG0008760	ASTEI20_039879	AAEL012084
OG0008761	ASTEI20_037445	AAEL012089
OG0008762	ASTEI20_040272	AAEL012105
OG0008763	ASTEI20_044197	AAEL012126
OG0008764	ASTEI20_032813	AAEL012135
OG0008765	ASTEI20_031423	AAEL012137
OG0008766	ASTEI20_044153	AAEL012140
OG0008767	ASTEI20_042409	AAEL012143
OG0008768	ASTEI20_041870	AAEL012151
OG0008769	ASTEI20_041688	AAEL012164
OG0008770	ASTEI20_040643	AAEL012167
OG0008771	ASTEI20_032605	AAEL012168
OG0008772	ASTEI20_043341	AAEL012199
OG0008773	ASTEI20_041225	AAEL012207
OG0008774	ASTEI20_033054	AAEL012237
OG0008775	ASTEI20_041938	AAEL012238
OG0008776	ASTEI20_031660	AAEL012243
OG0008777	ASTEI20_038132	AAEL012261
OG0008778	ASTEI20_041169	AAEL012265
OG0008779	ASTEI20_042590	AAEL012267
OG0008780	ASTEI20_033746	AAEL012268
OG0008781	ASTEI20_043221	AAEL012276
OG0008782	ASTEI20_043938	AAEL012297
OG0008783	ASTEI20_045320	AAEL012327
OG0008784	ASTEI20_035285	AAEL012337
OG0008785	ASTEI20_039425	AAEL012360
OG0008786	ASTEI20_040985	AAEL012361
OG0008787	ASTEI20_031664	AAEL012363
OG0008788	ASTEI20_036022	AAEL012368
OG0008789	ASTEI20_034863	AAEL012375
OG0008790	ASTEI20_045708	AAEL012381
OG0008791	ASTEI20_030948	AAEL012383
OG0008792	ASTEI20_039034	AAEL012384
OG0008793	ASTEI20_043497	AAEL012438
OG0008794	ASTEI20_045709	AAEL012440
