Orthogroup	Aalbopictus_AalbF5	AaegyptiLVP_AGWG
OG0008495	LOC109411236	AAEL008708
OG0008496	LOC109404499	AAEL008718
OG0008497	LOC109404483	AAEL008719
OG0008498	LOC109413098	AAEL008733
OG0008499	LOC109418514, LOC109413087	AAEL008736
OG0008500	LOC115257693	AAEL008739
OG0008501	LOC115257884	AAEL008740
OG0008502	LOC115257525	AAEL008742
OG0008503	LOC109428993	AAEL008753
OG0008504	LOC109428992	AAEL008756
OG0008505	LOC109430866	AAEL008766
OG0008506	LOC109408437	AAEL008789
OG0008507	LOC109408423	AAEL008798
OG0008508	LOC109408441	AAEL008799
OG0008509	LOC109419378	AAEL008801
OG0008510	LOC109419354	AAEL008809
OG0008511	LOC109419377	AAEL008815
OG0008512	LOC109408442	AAEL008817
OG0008513	LOC109426169	AAEL008832
OG0008514	LOC109418767	AAEL008867
OG0008514	LOC109406490	AAEL008860
OG0008515	LOC115270006, LOC115270025	AAEL008887
OG0008516	LOC109404371	AAEL008970
OG0008517	LOC109622784	AAEL009026
OG0008518	LOC109417988	AAEL009027
OG0008519	LOC109404973	AAEL009032
OG0008520	LOC134287927	AAEL009055
OG0008521	LOC134287924	AAEL009066
OG0008522	LOC134287918	AAEL009067
OG0008523	LOC109411450	AAEL009081
OG0008524	LOC109405712	AAEL009091
OG0008525	LOC109429157	AAEL009173
OG0008526	LOC109398879	AAEL009177
OG0008527	LOC109429166, LOC109429165	AAEL009178
OG0008528	LOC109426834	AAEL009180
OG0008529	LOC109417877	AAEL009191
OG0008530	LOC109621465	AAEL009199
OG0008531	LOC109621463	AAEL009205
OG0008532	LOC109399857	AAEL009208
OG0008533	LOC109408031	AAEL009217
OG0008534	LOC115253635	AAEL009220
OG0008535	LOC109408032	AAEL009225
OG0008536	LOC109433105	AAEL009252
OG0008537	LOC109433066	AAEL009253
OG0008538	LOC109411250	AAEL009263
OG0008539	LOC109433049	AAEL009267
OG0008540	LOC109416702	AAEL009273
OG0008541	LOC109405114	AAEL009317
OG0008542	LOC115269374	AAEL009323
OG0008543	LOC115269373	AAEL009326
OG0008544	LOC109401170	AAEL009368
OG0008545	LOC109432457	AAEL009375
OG0008546	LOC109621638	AAEL009379
OG0008547	LOC109410611	AAEL009399
OG0008548	LOC109428053	AAEL009442
OG0008549	LOC109397735	AAEL009484
OG0008550	LOC109399564	AAEL009500
OG0008551	LOC109399552	AAEL009505
OG0008552	LOC109431502	AAEL009515
OG0008554	LOC109402341	AAEL009551
OG0008555	LOC109413944	AAEL009564
OG0008556	LOC115264094	AAEL009574
OG0008557	LOC109420003	AAEL009590
OG0008558	LOC109405844	AAEL020462, AAEL009597
OG0008559	LOC109431704	AAEL009603
OG0008560	LOC115267506	AAEL009609
OG0008561	LOC109398018	AAEL009614
OG0008562	LOC109416007	AAEL009628
OG0008562	LOC109415998, LOC109419198	AAEL009631, AAEL021699
OG0008563	LOC115259770	AAEL009642
OG0008564	LOC109401872	AAEL009650
OG0008565	LOC109422358	AAEL009658
OG0008566	LOC109622208	AAEL009661
OG0008567	LOC109418266	AAEL009671
OG0008568	LOC109397789	AAEL009690
OG0008569	LOC109422621	AAEL009708
OG0008570	LOC109412880	AAEL009742
OG0008571	LOC109431049	AAEL009747
OG0008572	LOC109431051	AAEL009749
OG0008573	LOC109407805	AAEL009755
OG0008574	LOC109411563	AAEL009756
OG0008575	LOC109397808	AAEL009765
OG0008576	LOC109422118	AAEL009776
OG0008577	LOC109406738	AAEL009814
OG0008578	LOC115268955	AAEL009815
OG0008579	LOC109411936	AAEL009817
OG0008580	LOC109406739	AAEL009821
OG0008581	LOC109420866	AAEL009833
OG0008582	LOC109425389	AAEL009904
OG0008583	LOC109412875	AAEL009922
OG0008584	LOC109412868	AAEL009927
OG0008585	LOC109417810	AAEL009964
OG0008586	LOC109426770	AAEL009965
OG0008587	LOC109417617	AAEL009969
OG0008588	LOC109417813	AAEL009971
OG0008589	LOC109400092	AAEL009995
OG0008590	LOC115254326, LOC109621241	AAEL010005
OG0008591	LOC115254371	AAEL010015
OG0008592	LOC115254252	AAEL010029
OG0008593	LOC109423116	AAEL010051
OG0008594	LOC109425466	AAEL010064
OG0008595	LOC109430680	AAEL010087
OG0008596	LOC109399247	AAEL010095
OG0008597	LOC109429053	AAEL010107
OG0008598	LOC134288147	AAEL010118
OG0008599	LOC109433555	AAEL010120
OG0008600	LOC115254099	AAEL010134
OG0008601	LOC109401411	AAEL010138
OG0008602	LOC109401398	AAEL010149
OG0008603	LOC109412312	AAEL010160
OG0008604	LOC109422562	AAEL010164
OG0008605	LOC109412306	AAEL010172
OG0008606	LOC109431998	AAEL010201
OG0008607	LOC109416254	AAEL010227
OG0008608	LOC109416265	AAEL010232
OG0008609	LOC109405621	AAEL010243
OG0008610	LOC109418572	AAEL010246
OG0008611	LOC115254901	AAEL010264
OG0008612	LOC109416537	AAEL010286
OG0008613	LOC109425771	AAEL010300
OG0008614	LOC109407507	AAEL010310
OG0008615	LOC109423293	AAEL010330
OG0008616	LOC115265635	AAEL010333
OG0008617	LOC109416261	AAEL010348
OG0008618	LOC109431580	AAEL010360
OG0008619	LOC109408691	AAEL010366
OG0008621	LOC109403054	AAEL010378
OG0008622	LOC109416353	AAEL010404
OG0008623	LOC109416357	AAEL010407
OG0008624	LOC109416387, LOC109430030	AAEL010416
OG0008625	LOC109424641	AAEL010451
OG0008626	LOC109430715	AAEL010464
OG0008627	LOC109430733	AAEL010465
OG0008628	LOC115261525	AAEL010468
OG0008629	LOC115264135	AAEL010480
OG0008630	LOC109406512	AAEL010498
OG0008631	LOC109423316	AAEL010524
OG0008632	LOC109398617	AAEL010533
OG0008633	LOC115270043	AAEL010556
OG0008634	LOC109424608	AAEL010558
OG0008635	LOC109405163	AAEL010588
OG0008636	LOC109401281	AAEL010611
OG0008637	LOC109413598	AAEL010619
OG0008638	LOC109402650	AAEL010620
OG0008639	LOC109403606	AAEL010624
OG0008640	LOC109409724	AAEL010653
OG0008641	LOC109401330	AAEL010656
OG0008642	LOC109401534	AAEL010658
OG0008643	LOC109425735	AAEL010659
OG0008644	LOC109401545	AAEL010673
OG0008645	LOC109421490	AAEL010680
OG0008646	LOC109409183	AAEL010681
OG0008647	LOC109399517	AAEL010697
OG0008648	LOC109419580	AAEL010727
OG0008649	LOC115265602	AAEL010739
OG0008650	LOC109622706	AAEL010745
OG0008651	LOC115268680	AAEL010753
OG0008652	LOC109401290	AAEL010754
OG0008653	LOC109401316	AAEL010761
OG0008654	LOC109409303	AAEL010765
OG0008655	LOC115263731	AAEL010785
OG0008656	LOC109432126	AAEL010788
OG0008657	LOC109402816	AAEL010804
OG0008658	LOC109401487	AAEL010821
OG0008659	LOC109403237	AAEL010832
OG0008660	LOC109402742	AAEL010842
OG0008661	LOC109403234	AAEL010848
OG0008662	LOC109398676	AAEL010881, AAEL024444
OG0008664	LOC109622449	AAEL010891
OG0008665	LOC109403647	AAEL010905
OG0008666	LOC109413056	AAEL010956
OG0008667	LOC134291484, LOC109433316	AAEL011002
OG0008667	LOC109433351	AAEL010995
OG0008668	LOC109425844	AAEL011001
OG0008669	LOC115266850	AAEL011031
OG0008670	LOC109622114	AAEL011048
OG0008671	LOC109419691	AAEL011050
OG0008672	LOC115262712	AAEL011059
OG0008673	LOC109420734	AAEL011069
OG0008674	LOC109421775	AAEL011106
OG0008675	LOC109416013	AAEL011135
OG0008676	LOC115254081	AAEL011162
OG0008677	LOC109621925	AAEL011168
OG0008678	LOC109408683	AAEL011174
OG0008680	LOC115265614	AAEL011183
OG0008681	LOC109417635	AAEL011186
OG0008682	LOC109397818	AAEL011196
OG0008683	LOC109425050	AAEL011234
OG0008684	LOC109412721	AAEL011248
OG0008685	LOC109411862	AAEL011253
OG0008686	LOC109400453, LOC134287343	AAEL023091, AAEL011259
OG0008687	LOC109408301	AAEL011261
OG0008688	LOC109415105	AAEL011274
OG0008689	LOC109407039	AAEL011278
OG0008690	LOC109415110	AAEL011285
OG0008691	LOC109431177	AAEL011287
OG0008692	LOC109431186	AAEL011293
OG0008693	LOC109424226	AAEL011295
OG0008694	LOC109426220	AAEL011302
OG0008695	LOC109412673	AAEL011318
OG0008696	LOC109399056	AAEL011326
OG0008697	LOC115257908	AAEL011328
OG0008698	LOC109401430	AAEL011375
OG0008699	LOC109417025	AAEL011397
OG0008700	LOC109416886	AAEL011414
OG0008701	LOC109428885	AAEL011423
OG0008702	LOC115261072	AAEL011429
OG0008703	LOC109415140	AAEL011439
OG0008704	LOC109422854	AAEL011468
OG0008706	LOC109412819	AAEL011487
OG0008707	LOC109426933	AAEL011501
OG0008708	LOC115265295	AAEL011506
OG0008709	LOC109400677	AAEL011527
OG0008710	LOC109400679	AAEL011537
OG0008711	LOC109412042	AAEL011556
OG0008712	LOC109414743	AAEL011568
OG0008713	LOC109411277	AAEL011579
OG0008714	LOC109421944	AAEL011587
OG0008715	LOC109404509	AAEL011597
OG0008716	LOC109416180	AAEL011598, AAEL027784
OG0008717	LOC109416185	AAEL011599
OG0008718	LOC109406293	AAEL011602
OG0008720	LOC115255773	AAEL011651
OG0008721	LOC109428009, LOC109418238	AAEL011653
OG0008722	LOC109621915	AAEL011716
OG0008723	LOC109428359	AAEL011718
OG0008724	LOC109415224	AAEL011719
OG0008725	LOC109407903	AAEL011738
OG0008726	LOC109401282	AAEL011740
OG0008727	LOC109414179	AAEL011778
OG0008728	LOC109433159	AAEL011793
OG0008729	LOC115263794	AAEL011801
OG0008730	LOC109405774	AAEL011809
OG0008732	LOC109426544	AAEL011832
OG0008733	LOC109623147	AAEL011867
OG0008735	LOC109430133	AAEL011890
OG0008736	LOC109623400	AAEL011901
OG0008737	LOC109429618	AAEL011903
OG0008738	LOC109409838	AAEL011910
OG0008739	LOC109411146	AAEL011949
OG0008740	LOC109408206	AAEL011950
OG0008742	LOC109411133	AAEL011953
OG0008743	LOC109411138	AAEL011954
OG0008744	LOC109402436	AAEL011979
OG0008745	LOC109405470	AAEL011985
OG0008746	LOC109402450	AAEL011986
OG0008747	LOC109419092	AAEL011987
OG0008748	LOC134284272	AAEL012008
OG0008749	LOC134291611	AAEL012010
OG0008750	LOC109412510	AAEL012013
OG0008751	LOC109399854	AAEL012037
OG0008752	LOC115253603	AAEL012064
OG0008753	LOC109406157	AAEL012073
OG0008754	LOC109401778	AAEL012076
OG0008755	LOC109406137	AAEL012077
OG0008756	LOC109401784	AAEL012078
OG0008757	LOC109406136	AAEL012079
OG0008758	LOC109406160	AAEL012082
OG0008759	LOC109406135	AAEL012083
OG0008760	LOC109401782	AAEL012084
OG0008761	LOC115253473	AAEL012089
OG0008762	LOC115267166	AAEL012105
OG0008763	LOC109404807	AAEL012126
OG0008764	LOC109415571	AAEL012135
OG0008765	LOC109415572	AAEL012137
OG0008766	LOC109431478	AAEL012140
OG0008767	LOC109431512	AAEL012143
OG0008768	LOC109414485	AAEL012151
OG0008770	LOC115270277	AAEL012167
OG0008771	LOC115270263	AAEL012168
OG0008772	LOC109422843	AAEL012199
OG0008773	LOC109419344	AAEL012207
OG0008774	LOC109412153	AAEL012237
OG0008775	LOC109412158	AAEL012238
OG0008776	LOC109431413	AAEL012243
OG0008777	LOC109431824	AAEL012261
OG0008778	LOC109431831	AAEL012265
OG0008779	LOC109431814	AAEL012267
OG0008780	LOC109431815	AAEL012268
OG0008781	LOC115256971	AAEL012276
OG0008782	LOC134285053	AAEL012297
OG0008783	LOC109432652	AAEL012327
OG0008784	LOC109621516	AAEL012337
OG0008785	LOC109408007	AAEL012360
OG0008786	LOC109405153	AAEL012361
OG0008787	LOC109405151	AAEL012363
OG0008788	LOC109408011	AAEL012368
OG0008789	LOC109402723	AAEL012375
OG0008790	LOC115269864	AAEL012381
OG0008791	LOC109429501	AAEL012383
OG0008792	LOC109406843	AAEL012384
OG0008793	LOC109425515	AAEL012438
OG0008794	LOC109417286	AAEL012440
OG0008795	LOC109417289	AAEL012442
OG0008796	LOC109417046	AAEL012447
OG0008797	LOC109417290	AAEL012448
OG0008798	LOC134287884	AAEL012450
OG0008799	LOC115253729	AAEL012458
OG0008800	LOC109421817	AAEL012460
OG0008801	LOC109408213	AAEL012476
OG0008802	LOC109411155	AAEL012478
OG0008803	LOC115269328	AAEL012486
OG0008804	LOC109412496, LOC109420800	AAEL012507
OG0008805	LOC109402384	AAEL012566
OG0008806	LOC109402471	AAEL012575
OG0008807	LOC109412141	AAEL012616
OG0008808	LOC109429382	AAEL012629
OG0008809	LOC109622404	AAEL012660
OG0008810	LOC109417953	AAEL012674
OG0008811	LOC109418288	AAEL012681
OG0008812	LOC109418300	AAEL012687
OG0008813	LOC109418285	AAEL012693
OG0008814	LOC115268230	AAEL012748
OG0008815	LOC109401099, LOC115266114	AAEL025072, AAEL012790
OG0008816	LOC109413865	AAEL012835
OG0008817	LOC109405267	AAEL012876
OG0008818	LOC115263181	AAEL012914
OG0008819	LOC109418753	AAEL012920
OG0008820	LOC109399943	AAEL012925
OG0008821	LOC109399965	AAEL012926
OG0008822	LOC109427452	AAEL012929
OG0008823	LOC109427477	AAEL012930
OG0008826	LOC109428774	AAEL012942
OG0008827	LOC109428755	AAEL012944
OG0008828	LOC109424536	AAEL012947
OG0008829	LOC109428775	AAEL012950
OG0008830	LOC109400970	AAEL012955
OG0008831	LOC109405103	AAEL012962
OG0008832	LOC115270030	AAEL012978
OG0008833	LOC109401148	AAEL012990
OG0008834	LOC109398694	AAEL013011
OG0008835	LOC109428719	AAEL013063
OG0008836	LOC109428475	AAEL013078
OG0008837	LOC109431476	AAEL013108
OG0008838	LOC109404369	AAEL013119
OG0008839	LOC109403038	AAEL013167
OG0008840	LOC109427669	AAEL013174
OG0008841	LOC134291821	AAEL013220
OG0008842	LOC134289627	AAEL013225
OG0008843	LOC109413114	AAEL013230
OG0008844	LOC109430195	AAEL013240
OG0008845	LOC109430124	AAEL013245
OG0008846	LOC109427566	AAEL013251
OG0008847	LOC115260011	AAEL013263
OG0008848	LOC109412860	AAEL013296
OG0008849	LOC109410893	AAEL013310
OG0008850	LOC109410892	AAEL013314
OG0008851	LOC109427912	AAEL013355
OG0008852	LOC115255583	AAEL013370
OG0008853	LOC109400188	AAEL013374
OG0008854	LOC109399534	AAEL013380
OG0008855	LOC109429192	AAEL013390
OG0008856	LOC109398862	AAEL013391
OG0008857	LOC115269343	AAEL013399
OG0008858	LOC109415595	AAEL013406
OG0008859	LOC109417571	AAEL013413
OG0008860	LOC109424175	AAEL013441
OG0008861	LOC109412037	AAEL013453
OG0008862	LOC109417689	AAEL013466
OG0008863	LOC109417687	AAEL013467
OG0008865	LOC109423355	AAEL013484
OG0008866	LOC109430232	AAEL013504
OG0008867	LOC109406946	AAEL013525
OG0008868	LOC109424428	AAEL013531
OG0008869	LOC109424444	AAEL013535
OG0008870	LOC109433241	AAEL013536
OG0008872	LOC115262361	AAEL013542
OG0008873	LOC109422132	AAEL013608
OG0008874	LOC109416146	AAEL013612
OG0008875	LOC109416145	AAEL013617
OG0008877	LOC109414702	AAEL013633
OG0008878	LOC109407200, LOC115258560	AAEL013639
OG0008879	LOC109411130	AAEL013645
OG0008880	LOC109408197	AAEL013648
OG0008881	LOC109405528	AAEL013661
OG0008882	LOC134284269	AAEL013713
OG0008883	LOC109400406	AAEL013723
OG0008884	LOC115266883, LOC115257587	AAEL013727
OG0008885	LOC115257375	AAEL013731
OG0008886	LOC109426796	AAEL013741
OG0008887	LOC109432294, LOC115267805	AAEL013760
OG0008888	LOC115257151	AAEL013766
OG0008889	LOC115266747	AAEL013768
OG0008890	LOC109400660	AAEL013771
OG0008891	LOC109420625	AAEL013775, AAEL024607
OG0008892	LOC109428060	AAEL013793
OG0008893	LOC109418643	AAEL013857
OG0008894	LOC109421413	AAEL013877
OG0008895	LOC109398406	AAEL013884
OG0008896	LOC109417340	AAEL013896
OG0008897	LOC109404025	AAEL013906
OG0008898	LOC115270284, LOC115260067, LOC134287662, LOC109398394, LOC115267558, LOC134288718, LOC115265228, LOC134292173	AAEL013959
OG0008899	LOC109421719	AAEL013963
OG0008900	LOC115258089	AAEL013964
OG0008901	LOC109426266	AAEL013966
OG0008903	LOC109621926	AAEL013995
OG0008904	LOC109429667	AAEL014031
OG0008905	LOC109415588	AAEL014038
OG0008907	LOC109400412	AAEL014045
OG0008908	LOC109406023	AAEL014092
OG0008912	LOC109401218	AAEL014113
OG0008913	LOC109405387	AAEL014134
OG0008914	LOC109411234	AAEL014135
OG0008915	LOC109411233	AAEL014136
OG0008916	LOC115253445	AAEL014141
OG0008917	LOC109401284	AAEL014146
OG0008918	LOC109411518	AAEL014174
OG0008919	LOC109418824	AAEL014177
OG0008920	LOC109404608, LOC109411777	AAEL014193
OG0008921	LOC109420928	AAEL014205
OG0008922	LOC109398697	AAEL014215
OG0008924	LOC109414259	AAEL014237
OG0008925	LOC109401271	AAEL014253
OG0008926	LOC109401182	AAEL014258
OG0008927	LOC109427575	AAEL014281
OG0008928	LOC109432696	AAEL014286
OG0008929	LOC109401893	AAEL014331
OG0008930	LOC109400267, LOC109423629	AAEL014344
OG0008931	LOC115268465	AAEL014368
OG0008932	LOC109430468	AAEL014369
OG0008933	LOC109429471	AAEL014375
OG0008934	LOC109415467	AAEL014378
OG0008936	LOC109405422	AAEL014414
OG0008937	LOC109422241	AAEL014422
OG0008938	LOC109622744	AAEL014425
OG0008939	LOC109417982	AAEL014450
OG0008940	LOC109429796	AAEL014492
OG0008941	LOC109407133	AAEL014522
OG0008942	LOC109419662	AAEL014546
OG0008943	LOC109622250	AAEL014564
OG0008944	LOC109429077	AAEL014624
OG0008945	LOC109397080	AAEL014630
OG0008946	LOC109402732	AAEL014636
OG0008947	LOC109429055	AAEL014649
OG0008948	LOC109415184	AAEL014655
OG0008949	LOC115268529	AAEL014672
OG0008950	LOC109401505	AAEL014697
OG0008951	LOC109415237	AAEL014719
OG0008952	LOC109414310	AAEL014733
OG0008953	LOC109407243	AAEL014735
OG0008955	LOC109405868	AAEL014799
OG0008956	LOC109428949	AAEL014825
OG0008957	LOC109428950	AAEL014828
OG0008958	LOC109408825	AAEL014831
OG0008959	LOC115268466	AAEL014852
OG0008960	LOC115268508	AAEL026412
OG0008960	LOC109410226	AAEL014880
OG0008960	LOC109410483	AAEL027933
OG0008960	LOC115268487	AAEL026491, AAEL021970
OG0008961	LOC109400686	AAEL014886
OG0008962	LOC109402412, LOC109423538	AAEL014909
OG0008963	LOC109411962	AAEL014943
OG0008964	LOC109623054	AAEL014946
OG0008965	LOC109413462	AAEL014961
OG0008966	LOC109402403	AAEL014965
OG0008967	LOC109404382	AAEL014978
OG0008968	LOC109411260	AAEL014981
OG0008969	LOC109400219, LOC134284710	AAEL014993
OG0008970	LOC109400257	AAEL014994
OG0008971	LOC109429097	AAEL015007
OG0008972	LOC115264342	AAEL015038
OG0008973	LOC109400497	AAEL015048
OG0008974	LOC109414248	AAEL015059
OG0008975	LOC115253425	AAEL015066
OG0008976	LOC109428376	AAEL015095
OG0008977	LOC109622566	AAEL015236
OG0008978	LOC109419263	AAEL015271
OG0008979	LOC109399384	AAEL015412
OG0008980	LOC109410777	AAEL015425
OG0008981	LOC109401303	AAEL015543
OG0008982	LOC115260183	AAEL015586
OG0008983	LOC109400757	AAEL016960
OG0008984	LOC109410811	AAEL017025
OG0008985	LOC109428038	AAEL017030
OG0008986	LOC109401794	AAEL017051
OG0008987	LOC109421029	AAEL017053
OG0008988	LOC109413137	AAEL017054
OG0008989	LOC109426230	AAEL017064
OG0008990	LOC109397607	AAEL017139
OG0008991	LOC115265269	AAEL017161
OG0008992	LOC109427305	AAEL017194
OG0008993	LOC109420460	AAEL017212
OG0008994	LOC109400064	AAEL017213
OG0008995	LOC115257070, LOC109422546	AAEL017293
OG0008996	LOC115261167	AAEL017319
OG0008997	LOC109415384	AAEL017334
OG0008998	LOC109416018	AAEL017335
OG0008999	LOC109404811	AAEL017371
OG0009000	LOC134291160	AAEL017418
OG0009001	LOC109417743	AAEL017419
OG0009002	LOC115262701	AAEL017424
OG0009003	LOC109400736	AAEL017481
OG0009004	LOC115265285	AAEL017500
OG0009005	LOC109432999	AAEL017562
OG0009006	LOC109415609	AAEL017987
OG0009007	LOC115258013	AAEL018144
OG0009008	LOC109406736	AAEL018186
OG0009009	LOC109424095	AAEL018208
OG0009010	LOC109401435	AAEL018216
OG0009011	LOC109423598	AAEL018255
OG0009012	LOC109403064	AAEL018257
OG0009013	LOC109428059	AAEL018266
OG0009015	LOC134289507	AAEL018301
OG0009016	LOC109404438	AAEL018314
OG0009017	LOC109429400	AAEL018319
OG0009018	LOC109430450	AAEL018323
OG0009019	LOC109432219	AAEL018334
OG0009020	LOC115257421	AAEL018340
OG0009021	LOC115254206	AAEL018343
OG0009022	LOC115266941	AAEL018351
OG0009023	LOC109414950	AAEL018695
OG0009024	LOC115261480	AAEL019404
OG0009025	LOC109621842	AAEL019435
OG0009026	LOC109411435	AAEL019453
OG0009027	LOC109428579	AAEL019481
OG0009028	LOC115268851	AAEL019486
OG0009029	LOC109404436	AAEL019512
OG0009030	LOC109398885	AAEL019519
OG0009031	LOC115253904	AAEL019536
OG0009032	LOC109431583	AAEL019545
OG0009033	LOC109432476	AAEL019554
OG0009034	LOC109429833	AAEL019560
OG0009035	LOC109427052	AAEL019564
OG0009036	LOC109418936	AAEL019582
OG0009037	LOC109423115	AAEL019612
OG0009038	LOC109415851	AAEL019616
OG0009039	LOC109622683	AAEL019639
OG0009040	LOC109432242	AAEL019654
OG0009041	LOC109403306	AAEL019660
OG0009042	LOC115270301	AAEL019669
OG0009043	LOC109429879	AAEL019689
OG0009044	LOC109428273	AAEL019691
OG0009046	LOC109407911	AAEL019695
OG0009047	LOC109425749	AAEL019707
OG0009048	LOC109417691	AAEL019715
OG0009049	LOC109416092	AAEL019727
OG0009050	LOC109415058	AAEL019741
OG0009052	LOC115266491	AAEL019766
OG0009053	LOC115258949	AAEL019771
OG0009054	LOC115256458	AAEL019786
OG0009055	LOC109408411	AAEL019796
OG0009056	LOC109429494	AAEL019822
OG0009057	LOC109420687	AAEL019825
OG0009058	LOC109405085	AAEL019831
OG0009059	LOC109426658	AAEL019836
OG0009060	LOC115264848, LOC109412338	AAEL019857
OG0009061	LOC109397817	AAEL019866
OG0009062	LOC109433445	AAEL019867
OG0009063	LOC109416838	AAEL019925
OG0009064	LOC109623121	AAEL019956
OG0009066	LOC134284273	AAEL019998
OG0009067	LOC115254624	AAEL020004
OG0009068	LOC109418620	AAEL020007
OG0009069	LOC115254615	AAEL020227, AAEL021715, AAEL024944
OG0009069	LOC115269881	AAEL020027
OG0009070	LOC109426622	AAEL020117
OG0009071	LOC134288766	AAEL024940
OG0009071	LOC134292222	AAEL025713, AAEL022676, AAEL020149, AAEL025609
OG0009071	LOC134292179	AAEL022061
OG0009072	LOC109414144	AAEL020158
OG0009073	LOC109403544	AAEL020163
OG0009074	LOC109422128	AAEL020230
OG0009075	LOC109399415, LOC109400654	AAEL020265
OG0009076	LOC109410720	AAEL020290
OG0009077	LOC115260101	AAEL020302
OG0009078	LOC115266773	AAEL020303
OG0009079	LOC109411714	AAEL020317
OG0009081	LOC115270923, LOC134291113	AAEL020649, AAEL020334
OG0009081	LOC134284239	AAEL027958, AAEL020505, AAEL022099, AAEL020468
