Orthogroup	Aalbopictus_AalbF5	AfunestusAfunGA1
OG0007945	LOC109430574	AFUN2_002557
OG0007946	LOC109404945	AFUN2_010182
OG0007947	LOC109404947	AFUN2_007039
OG0007948	LOC109423686	AFUN2_013999
OG0007949	LOC109418085	AFUN2_007026
OG0007950	LOC109418079	AFUN2_013303
OG0007952	LOC109422955	AFUN2_005613
OG0007953	LOC109414288	AFUN2_004567
OG0007954	LOC109401369	AFUN2_011114
OG0007955	LOC109432862	AFUN2_001637
OG0007956	LOC109401354	AFUN2_004544
OG0007957	LOC109422422	AFUN2_000521
OG0007958	LOC109417184	AFUN2_003682
OG0007959	LOC109423566	AFUN2_012757
OG0007960	LOC109408654	AFUN2_002004
OG0007961	LOC109408528	AFUN2_000838
OG0007962	LOC109426372	AFUN2_001485
OG0007963	LOC109431485	AFUN2_013128
OG0007964	LOC109431384	AFUN2_005156
OG0007965	LOC109431490	AFUN2_006219
OG0007966	LOC109427685	AFUN2_004327
OG0007967	LOC109408103	AFUN2_003071
OG0007968	LOC109408119	AFUN2_008745
OG0007969	LOC109419082	AFUN2_003285
OG0007970	LOC109426633, LOC115265670	AFUN2_000372
OG0007971	LOC109416798	AFUN2_004041
OG0007972	LOC109402297	AFUN2_003129
OG0007973	LOC109431620	AFUN2_010011
OG0007974	LOC109431638	AFUN2_013610
OG0007975	LOC109431654	AFUN2_001781
OG0007976	LOC109431682	AFUN2_013672
OG0007977	LOC115259164	AFUN2_000703
OG0007978	LOC109417135	AFUN2_008178
OG0007979	LOC109419737	AFUN2_001868
OG0007980	LOC109401725	AFUN2_002241
OG0007981	LOC115270440	AFUN2_001317
OG0007982	LOC109433083	AFUN2_008953
OG0007983	LOC109428076	AFUN2_012264
OG0007984	LOC109427832	AFUN2_008136
OG0007985	LOC134288964	AFUN2_004701
OG0007986	LOC109415904	AFUN2_011571
OG0007987	LOC109428650	AFUN2_003011
OG0007988	LOC109428644	AFUN2_003607
OG0007989	LOC109412631	AFUN2_002752
OG0007990	LOC109428689	AFUN2_004656
OG0007992	LOC109421433	AFUN2_014342
OG0007993	LOC109421493	AFUN2_007740
OG0007994	LOC109621331, LOC134287581	AFUN2_012118
OG0007995	LOC109432548	AFUN2_008240
OG0007996	LOC109421451	AFUN2_002805
OG0007997	LOC109404953	AFUN2_008545
OG0007998	LOC109429122	AFUN2_002671
OG0007999	LOC109398868	AFUN2_010510
OG0008000	LOC109398887	AFUN2_002139
OG0008001	LOC109429252	AFUN2_003641
OG0008002	LOC109429151	AFUN2_003245
OG0008003	LOC115254068	AFUN2_008255
OG0008004	LOC109409021	AFUN2_012749
OG0008005	LOC109416831	AFUN2_013860
OG0008006	LOC109428386	AFUN2_009521
OG0008007	LOC115267213	AFUN2_000341
OG0008008	LOC109415197	AFUN2_008364
OG0008009	LOC109421304	AFUN2_005740
OG0008010	LOC109427814	AFUN2_013685
OG0008011	LOC109421299	AFUN2_012119
OG0008012	LOC109621858	AFUN2_010324
OG0008013	LOC109427802	AFUN2_000569
OG0008014	LOC109421318	AFUN2_004309
OG0008015	LOC109623133	AFUN2_011375
OG0008016	LOC115260956	AFUN2_012002
OG0008017	LOC115263511	AFUN2_005806
OG0008018	LOC109622185	AFUN2_009915
OG0008019	LOC109403180	AFUN2_012755
OG0008022	LOC109424988	AFUN2_003034
OG0008023	LOC109415389	AFUN2_014035
OG0008024	LOC109431146	AFUN2_005286
OG0008025	LOC115267593	AFUN2_008851
OG0008026	LOC115258768	AFUN2_005281
OG0008027	LOC115258767	AFUN2_002053
OG0008028	LOC109423465	AFUN2_008275
OG0008030	LOC109405736	AFUN2_001960
OG0008031	LOC109398425	AFUN2_001128
OG0008032	LOC109398378, LOC134285078	AFUN2_012273
OG0008033	LOC109425322	AFUN2_011801
OG0008036	LOC109425346	AFUN2_003811
OG0008037	LOC109403448	AFUN2_012474
OG0008038	LOC109403404	AFUN2_001784
OG0008039	LOC109416739	AFUN2_007422
OG0008040	LOC109403424	AFUN2_007930
OG0008041	LOC109427860	AFUN2_005268
OG0008043	LOC109424552	AFUN2_007384
OG0008044	LOC109622325	AFUN2_007222
OG0008045	LOC115267565	AFUN2_014513
OG0008046	LOC115256245	AFUN2_004772
OG0008047	LOC109407840	AFUN2_012234
OG0008048	LOC109416441	AFUN2_006011
OG0008051	LOC109417846, LOC134287344	AFUN2_011653
OG0008052	LOC109419329	AFUN2_000654
OG0008053	LOC109408469	AFUN2_002518
OG0008054	LOC109403863	AFUN2_002779
OG0008055	LOC109419331	AFUN2_006536
OG0008056	LOC109403977	AFUN2_012932
OG0008057	LOC109412786	AFUN2_014730
OG0008059	LOC134291853	AFUN2_005431
OG0008060	LOC134290049	AFUN2_012841
OG0008061	LOC109424345	AFUN2_010017
OG0008062	LOC109623098	AFUN2_002162
OG0008063	LOC109422941	AFUN2_007671
OG0008064	LOC109422943	AFUN2_003808
OG0008065	LOC109403530	AFUN2_014662
OG0008067	LOC109407474	AFUN2_004664
OG0008068	LOC109419235	AFUN2_002405
OG0008069	LOC109412952	AFUN2_001759
OG0008070	LOC109418604	AFUN2_013151
OG0008071	LOC109424929	AFUN2_013217
OG0008072	LOC109426255	AFUN2_008690
OG0008073	LOC109414228	AFUN2_007560
OG0008074	LOC109414816	AFUN2_012093
OG0008075	LOC109623044	AFUN2_007543
OG0008077	LOC109401031	AFUN2_007536
OG0008078	LOC109418709	AFUN2_004865
OG0008079	LOC109415945	AFUN2_000928
OG0008080	LOC109416061	AFUN2_000995
OG0008081	LOC109414237	AFUN2_012498
OG0008082	LOC109419850	AFUN2_009525
OG0008083	LOC109420713	AFUN2_008555
OG0008084	LOC109402945	AFUN2_000871
OG0008085	LOC115268238	AFUN2_012859
OG0008086	LOC115268098	AFUN2_001866
OG0008087	LOC109428852	AFUN2_012298
OG0008088	LOC109409867	AFUN2_012988
OG0008089	LOC115267763	AFUN2_004909
OG0008090	LOC109427591	AFUN2_002906
OG0008091	LOC109429944	AFUN2_011003
OG0008092	LOC134289960	AFUN2_003148
OG0008093	LOC109398945	AFUN2_001643
OG0008094	LOC115268126	AFUN2_003175
OG0008095	LOC109407818	AFUN2_004340
OG0008096	LOC109431316	AFUN2_008327
OG0008097	LOC109425528	AFUN2_005364
OG0008098	LOC109401355	AFUN2_008217
OG0008099	LOC109416899	AFUN2_014340
OG0008100	LOC109416897	AFUN2_003661
OG0008101	LOC109430633	AFUN2_011231
OG0008102	LOC115258186	AFUN2_000856
OG0008103	LOC115266549	AFUN2_006308
OG0008104	LOC115269053	AFUN2_002818
OG0008105	LOC109426937	AFUN2_008526
OG0008106	LOC109430324	AFUN2_001262
OG0008107	LOC109398624	AFUN2_013315
OG0008108	LOC109398642	AFUN2_002686
OG0008109	LOC109424267	AFUN2_007835
OG0008110	LOC109403851	AFUN2_004423
OG0008111	LOC134285673	AFUN2_013969
OG0008112	LOC109398457	AFUN2_003852
OG0008113	LOC109430724	AFUN2_013985
OG0008114	LOC109397861	AFUN2_009387
OG0008115	LOC109402690	AFUN2_011456
OG0008116	LOC134289550	AFUN2_006628
OG0008117	LOC109404882	AFUN2_008264
OG0008118	LOC109404840	AFUN2_002054
OG0008119	LOC109414512	AFUN2_003479
OG0008120	LOC109623068	AFUN2_009637
OG0008121	LOC109414933	AFUN2_009040
OG0008122	LOC109424334	AFUN2_013744
OG0008123	LOC109623070	AFUN2_003604
OG0008124	LOC109417128	AFUN2_001062
OG0008125	LOC109427301	AFUN2_004126
OG0008126	LOC109428105	AFUN2_006971
OG0008127	LOC109418322	AFUN2_003597
OG0008128	LOC109422326	AFUN2_011612
OG0008129	LOC109424426	AFUN2_002231
OG0008130	LOC109424429	AFUN2_002614
OG0008131	LOC115270321	AFUN2_001380
OG0008132	LOC115257389	AFUN2_006419
OG0008133	LOC109403328	AFUN2_006507
OG0008134	LOC109403315	AFUN2_006936
OG0008135	LOC109412246	AFUN2_012609
OG0008136	LOC109403318	AFUN2_006260
OG0008137	LOC109412243	AFUN2_002374
OG0008138	LOC109431360	AFUN2_005841
OG0008139	LOC109427757	AFUN2_012903
OG0008140	LOC109431338, LOC115260708	AFUN2_005400
OG0008141	LOC109427775	AFUN2_010037
OG0008142	LOC109622204	AFUN2_012549
OG0008143	LOC115260709	AFUN2_012607
OG0008144	LOC109425926	AFUN2_005750
OG0008145	LOC115254030	AFUN2_009149
OG0008146	LOC109425945	AFUN2_008833
OG0008147	LOC109402845	AFUN2_005827
OG0008148	LOC115254042	AFUN2_012534
OG0008149	LOC109422651	AFUN2_001725
OG0008150	LOC109406439	AFUN2_010471
OG0008151	LOC109430241	AFUN2_007931
OG0008152	LOC109403775	AFUN2_006407
OG0008153	LOC109431184	AFUN2_013271
OG0008154	LOC109622618	AFUN2_007146
OG0008155	LOC109416939	AFUN2_007164
OG0008156	LOC115266708	AFUN2_006615
OG0008157	LOC109413613	AFUN2_001330
OG0008158	LOC115270128	AFUN2_014105
OG0008159	LOC109413532	AFUN2_004793
OG0008160	LOC109425089	AFUN2_010422
OG0008161	LOC109427514	AFUN2_011633
OG0008162	LOC109401508	AFUN2_002048
OG0008163	LOC109425582	AFUN2_003568
OG0008165	LOC109411498	AFUN2_004805
OG0008166	LOC109429337	AFUN2_010862
OG0008167	LOC115257682	AFUN2_006026
OG0008169	LOC115269424	AFUN2_006002
OG0008170	LOC109424520	AFUN2_007051
OG0008171	LOC134291440	AFUN2_004753
OG0008172	LOC109409579	AFUN2_005856
OG0008173	LOC115262101	AFUN2_013950
OG0008174	LOC109397520	AFUN2_003631
OG0008175	LOC109406924	AFUN2_008010
OG0008176	LOC109412098	AFUN2_007263
OG0008177	LOC134285562, LOC109400417	AFUN2_005446
OG0008178	LOC115269276	AFUN2_012834
OG0008179	LOC115266520	AFUN2_012825
OG0008180	LOC134283915	AFUN2_011807
OG0008181	LOC109399288	AFUN2_013598
OG0008182	LOC109404012	AFUN2_008656
OG0008183	LOC109413335	AFUN2_005000
OG0008184	LOC109404037	AFUN2_011425
OG0008185	LOC109432069	AFUN2_012494
OG0008186	LOC109432047	AFUN2_005722
OG0008187	LOC109432038	AFUN2_003823
OG0008188	LOC109420325	AFUN2_009108
OG0008189	LOC109406421	AFUN2_002068
OG0008191	LOC109623012	AFUN2_002112
OG0008193	LOC134283908	AFUN2_011796
OG0008194	LOC115270153	AFUN2_002400
OG0008195	LOC109414872	AFUN2_012792
OG0008196	LOC109413469	AFUN2_009045
OG0008197	LOC109414878	AFUN2_003019
OG0008198	LOC109410801	AFUN2_001248
OG0008199	LOC109405429	AFUN2_012146
OG0008200	LOC109415927	AFUN2_005709
OG0008201	LOC109415925	AFUN2_009577
OG0008202	LOC109405405	AFUN2_009117
OG0008203	LOC109408289	AFUN2_008611
OG0008204	LOC109405409	AFUN2_001980
OG0008205	LOC109420241	AFUN2_011678
OG0008206	LOC109420256	AFUN2_013076
OG0008207	LOC134287963	AFUN2_009710
OG0008208	LOC109407851	AFUN2_002254
OG0008209	LOC109428935	AFUN2_008197
OG0008210	LOC109621977	AFUN2_014172
OG0008211	LOC115264941	AFUN2_014036
OG0008212	LOC109621961	AFUN2_014273
OG0008213	LOC115253453	AFUN2_008962
OG0008214	LOC109429677	AFUN2_006960
OG0008215	LOC109406546	AFUN2_007999
OG0008216	LOC109429707	AFUN2_009310
OG0008217	LOC109424818	AFUN2_003103
OG0008218	LOC109424826	AFUN2_005477
OG0008219	LOC109424828	AFUN2_000506
OG0008220	LOC109414621	AFUN2_012596
OG0008221	LOC115267827	AFUN2_006612
OG0008222	LOC134289652	AFUN2_009742
OG0008224	LOC115266664	AFUN2_005444
OG0008225	LOC109409657	AFUN2_008543
OG0008226	LOC109409688	AFUN2_002442
OG0008227	LOC109409663	AFUN2_002954
OG0008228	LOC115265367	AFUN2_008254
OG0008229	LOC115265364, LOC109406061	AFUN2_008594
OG0008230	LOC109406060	AFUN2_006013
OG0008231	LOC109409670	AFUN2_005781
OG0008232	LOC109409654	AFUN2_008137
OG0008233	LOC109415779	AFUN2_014046
OG0008234	LOC109423719	AFUN2_014288
OG0008235	LOC109423643	AFUN2_012184
OG0008236	LOC109415338	AFUN2_001593
OG0008237	LOC109415339	AFUN2_005914
OG0008238	LOC109415782	AFUN2_013664
OG0008239	LOC115254178	AFUN2_003143
OG0008240	LOC115263724	AFUN2_003881
OG0008241	LOC109431959	AFUN2_003892
OG0008242	LOC115260243	AFUN2_008495
OG0008243	LOC109419680	AFUN2_011553
OG0008244	LOC109411286	AFUN2_001505
OG0008245	LOC109419128	AFUN2_012039
OG0008247	LOC115261548	AFUN2_008294
OG0008248	LOC115255108	AFUN2_004331
OG0008249	LOC109419134	AFUN2_009641
OG0008250	LOC109400994	AFUN2_005864
OG0008251	LOC109400980	AFUN2_008063
OG0008252	LOC109433502	AFUN2_011103
OG0008253	LOC115254171	AFUN2_009391
OG0008254	LOC134287788	AFUN2_002789
OG0008255	LOC109421034	AFUN2_005967
OG0008256	LOC109407584	AFUN2_013881
OG0008257	LOC109425911	AFUN2_009315
OG0008258	LOC109406116	AFUN2_011589
OG0008259	LOC115261213	AFUN2_014449
OG0008260	LOC109422513	AFUN2_009632
OG0008261	LOC109422007	AFUN2_014565
OG0008262	LOC109406121	AFUN2_003979
OG0008263	LOC109406142	AFUN2_003680
OG0008264	LOC109416136, LOC109397922	AFUN2_008085
OG0008265	LOC109402100	AFUN2_014014
OG0008266	LOC109402109	AFUN2_002214
OG0008267	LOC109425682	AFUN2_007822
OG0008268	LOC115258911	AFUN2_005109
OG0008269	LOC109429390	AFUN2_002794
OG0008270	LOC109621356	AFUN2_005454
OG0008271	LOC109433376	AFUN2_003296
OG0008272	LOC109400933, LOC109422793	AFUN2_005929
OG0008274	LOC109423013	AFUN2_013700
OG0008275	LOC134291575	AFUN2_003643
OG0008276	LOC109429175	AFUN2_006345
OG0008277	LOC109398834	AFUN2_000523
OG0008278	LOC115260368, LOC109424001	AFUN2_005710
OG0008279	LOC109421097	AFUN2_009273
OG0008280	LOC109401563	AFUN2_001017
OG0008281	LOC109419965	AFUN2_008353
OG0008282	LOC115264652	AFUN2_005945
OG0008283	LOC109419964	AFUN2_006896
OG0008284	LOC109412618	AFUN2_002289
OG0008285	LOC109621685	AFUN2_010194
OG0008286	LOC109402818	AFUN2_003830
OG0008287	LOC115264125	AFUN2_001793
OG0008288	LOC109416812	AFUN2_002305
OG0008289	LOC109421942	AFUN2_008580
OG0008290	LOC109418444	AFUN2_002355
OG0008291	LOC109432666	AFUN2_002587
OG0008292	LOC109426175	AFUN2_003308
OG0008293	LOC115263432	AFUN2_013430
OG0008294	LOC109427107	AFUN2_003977
OG0008295	LOC109400184	AFUN2_006951
OG0008296	LOC109431948	AFUN2_011172
OG0008298	LOC115262576	AFUN2_002835
OG0008299	LOC109415667	AFUN2_006400
OG0008300	LOC109415674	AFUN2_004626
OG0008301	LOC109413687	AFUN2_002819
OG0008303	LOC109426226	AFUN2_009036
OG0008304	LOC109426243	AFUN2_007057
OG0008305	LOC109426228	AFUN2_009268
OG0008306	LOC134284013, LOC109424052	AFUN2_013755
OG0008307	LOC109425248	AFUN2_013114
OG0008308	LOC109422557	AFUN2_003081
OG0008309	LOC109425249	AFUN2_005263
OG0008310	LOC109418312	AFUN2_011401
OG0008311	LOC109427872	AFUN2_008990
OG0008312	LOC109428095	AFUN2_008054
OG0008314	LOC109416234	AFUN2_013230
OG0008315	LOC109427051	AFUN2_006747
OG0008316	LOC109408913	AFUN2_002541
OG0008317	LOC115261967	AFUN2_014025
OG0008318	LOC109414189	AFUN2_010234
OG0008319	LOC109414063	AFUN2_010112
OG0008320	LOC109414062	AFUN2_005882
OG0008321	LOC109407329	AFUN2_014115
OG0008322	LOC109421638	AFUN2_009061
OG0008323	LOC109405170	AFUN2_013143
OG0008325	LOC109402498	AFUN2_007495
OG0008326	LOC115254161	AFUN2_007349
OG0008327	LOC109399404	AFUN2_003286
OG0008328	LOC109421807	AFUN2_010118
OG0008329	LOC109421805	AFUN2_008299
OG0008331	LOC109404628	AFUN2_007582
OG0008332	LOC109404638	AFUN2_005032
OG0008333	LOC109398080, LOC115255804	AFUN2_013975
OG0008334	LOC109418985	AFUN2_005191
OG0008335	LOC109398194	AFUN2_009588
OG0008336	LOC109398638	AFUN2_003543
OG0008338	LOC109398295	AFUN2_010793
OG0008339	LOC109420401	AFUN2_003948
OG0008340	LOC109422747	AFUN2_003188
OG0008341	LOC109431878	AFUN2_007410
OG0008342	LOC109422753	AFUN2_010933
OG0008343	LOC109426592	AFUN2_011402
OG0008344	LOC109426582	AFUN2_003674
OG0008345	LOC109426587	AFUN2_006445
OG0008346	LOC109426594	AFUN2_007107
OG0008347	LOC109426580	AFUN2_005254
OG0008348	LOC109427172	AFUN2_006541
OG0008349	LOC109406569	AFUN2_001258
OG0008350	LOC109418792	AFUN2_010886
OG0008351	LOC109417077	AFUN2_001130
OG0008353	LOC109415077	AFUN2_008651
OG0008354	LOC109427511	AFUN2_012389
OG0008355	LOC109414171	AFUN2_005199
OG0008356	LOC109400128, LOC109621632	AFUN2_013981
OG0008357	LOC109423330	AFUN2_013082
OG0008358	LOC115253617	AFUN2_004084
OG0008359	LOC109421076	AFUN2_014622
OG0008360	LOC109431922	AFUN2_012640
OG0008363	LOC109408342	AFUN2_013340
OG0008364	LOC109405483	AFUN2_010374
OG0008365	LOC115261023	AFUN2_011347
OG0008366	LOC109430153	AFUN2_000492
OG0008367	LOC109398865	AFUN2_001475
OG0008368	LOC115261357	AFUN2_000623
OG0008369	LOC109414114	AFUN2_006456
OG0008370	LOC109417347	AFUN2_003241
OG0008371	LOC109421885	AFUN2_005064
OG0008372	LOC109426916, LOC115262587	AFUN2_003112
OG0008375	LOC109403201	AFUN2_001974
OG0008376	LOC109431741	AFUN2_014714
OG0008377	LOC115262664	AFUN2_002559
OG0008378	LOC109415663	AFUN2_007865
OG0008380	LOC109416385	AFUN2_010247
OG0008381	LOC115267359	AFUN2_013334
OG0008382	LOC115267392, LOC109416386	AFUN2_010048
OG0008383	LOC109409126	AFUN2_010610
OG0008384	LOC109409128	AFUN2_007374
OG0008385	LOC109421536	AFUN2_005193
OG0008386	LOC109421526	AFUN2_011714
OG0008388	LOC109397534	AFUN2_014165
OG0008389	LOC109432811	AFUN2_007086
OG0008390	LOC109420077	AFUN2_010045
OG0008391	LOC109416622	AFUN2_014739
OG0008394	LOC109417534, LOC115263026	AFUN2_003512
OG0008396	LOC109400368	AFUN2_009455
OG0008397	LOC109408857	AFUN2_011492
OG0008398	LOC109414711	AFUN2_003433
OG0008399	LOC115253452	AFUN2_007407
OG0008400	LOC109407536	AFUN2_012877
OG0008401	LOC109422586	AFUN2_004243
OG0008402	LOC109425150	AFUN2_010281
OG0008403	LOC109425147	AFUN2_011918
OG0008404	LOC115255815	AFUN2_005240
OG0008405	LOC109417714	AFUN2_002409
OG0008406	LOC109408290	AFUN2_002736
OG0008407	LOC109430375	AFUN2_002190
OG0008408	LOC109411129	AFUN2_006469
OG0008409	LOC109407255	AFUN2_001715
OG0008410	LOC134287981	AFUN2_007331
OG0008411	LOC109417417	AFUN2_002366
OG0008412	LOC134287979	AFUN2_011610
OG0008413	LOC109424110	AFUN2_014796
OG0008414	LOC115254562	AFUN2_008218
OG0008415	LOC109431142	AFUN2_013765
OG0008416	LOC109407679	AFUN2_013892
OG0008417	LOC109622871	AFUN2_003200
OG0008418	LOC109411713	AFUN2_012702
OG0008419	LOC134287325	AFUN2_011996
OG0008420	LOC109397180	AFUN2_011603
OG0008421	LOC109432080	AFUN2_004447
OG0008422	LOC109408223	AFUN2_013714
OG0008425	LOC109422686	AFUN2_012248
OG0008426	LOC109401125	AFUN2_007440
OG0008427	LOC115258266	AFUN2_011349
OG0008428	LOC109406360	AFUN2_014256
OG0008429	LOC109416096	AFUN2_001699
OG0008430	LOC109433512	AFUN2_003169
OG0008431	LOC109433481	AFUN2_000595
OG0008432	LOC109411740	AFUN2_010369
OG0008433	LOC109401205	AFUN2_012084
OG0008434	LOC109401317	AFUN2_010980
OG0008435	LOC109401273	AFUN2_009362
OG0008436	LOC109427066	AFUN2_006718
OG0008437	LOC115255347	AFUN2_000742
OG0008438	LOC109417701	AFUN2_004096
OG0008439	LOC109622844	AFUN2_008147
OG0008440	LOC109621841	AFUN2_011408
OG0008441	LOC109427503	AFUN2_002372
OG0008442	LOC109427498	AFUN2_001967
OG0008443	LOC109427502	AFUN2_011369
OG0008444	LOC109415649	AFUN2_012668
OG0008445	LOC115267879	AFUN2_003201
OG0008446	LOC109416672	AFUN2_003247
OG0008447	LOC115261841	AFUN2_004154
OG0008448	LOC115255725	AFUN2_011419
OG0008449	LOC109401932	AFUN2_011410
OG0008450	LOC109414682	AFUN2_011299
OG0008451	LOC134284148	AFUN2_007097
OG0008452	LOC134289724	AFUN2_009309
OG0008453	LOC109414557	AFUN2_009499
OG0008454	LOC109426343	AFUN2_013619
OG0008455	LOC109406105	AFUN2_005149
OG0008456	LOC115268884	AFUN2_003345
OG0008457	LOC109407238	AFUN2_007010
OG0008458	LOC115258092	AFUN2_004045
OG0008459	LOC109409759	AFUN2_008058
OG0008460	LOC109432131	AFUN2_005403
OG0008461	LOC109401336	AFUN2_014493
OG0008462	LOC109402340	AFUN2_012070
OG0008463	LOC115265342	AFUN2_004257
OG0008464	LOC109409995	AFUN2_002521
OG0008465	LOC109432989	AFUN2_009136
OG0008466	LOC109419991	AFUN2_002382
OG0008467	LOC109402074	AFUN2_010762
OG0008468	LOC109427331	AFUN2_013329
OG0008469	LOC109431251	AFUN2_002218
OG0008470	LOC109420152	AFUN2_003523
OG0008471	LOC109423237	AFUN2_002092
OG0008472	LOC109416850	AFUN2_013084
OG0008474	LOC109622400	AFUN2_011573
OG0008475	LOC109622582	AFUN2_004584
OG0008476	LOC109409075	AFUN2_007420
OG0008477	LOC109408903	AFUN2_007686
OG0008478	LOC109433591	AFUN2_013135
OG0008479	LOC109426840	AFUN2_013049
OG0008480	LOC109424156	AFUN2_002622
OG0008481	LOC109621965	AFUN2_013490
OG0008483	LOC115255161	AFUN2_014683
OG0008484	LOC109420740	AFUN2_012894
OG0008485	LOC109414727	AFUN2_013707
OG0008486	LOC109429984	AFUN2_007110
OG0008487	LOC109411105	AFUN2_000480
OG0008488	LOC109408244	AFUN2_006479
OG0008489	LOC109408169	AFUN2_009584
OG0008490	LOC109398831	AFUN2_006468
OG0008491	LOC109429204	AFUN2_007746
OG0008492	LOC109428255	AFUN2_001778
OG0008493	LOC109409697	AFUN2_009054
OG0008494	LOC115258883	AFUN2_003047
OG0008495	LOC109411236	AFUN2_001559
OG0008496	LOC109404499	AFUN2_007722
OG0008497	LOC109404483	AFUN2_011913
OG0008498	LOC109413098	AFUN2_014784
OG0008499	LOC109418514, LOC109413087	AFUN2_011334
OG0008500	LOC115257693	AFUN2_002894
OG0008501	LOC115257884	AFUN2_003703
OG0008502	LOC115257525	AFUN2_002354
OG0008503	LOC109428993	AFUN2_004472
OG0008505	LOC109430866	AFUN2_002094
OG0008506	LOC109408437	AFUN2_007501
OG0008507	LOC109408423	AFUN2_013896
OG0008508	LOC109408441	AFUN2_006688
OG0008509	LOC109419378	AFUN2_011411
OG0008510	LOC109419354	AFUN2_002551
OG0008511	LOC109419377	AFUN2_012613
OG0008512	LOC109408442	AFUN2_009804
OG0008513	LOC109426169	AFUN2_010778
OG0008514	LOC109418767, LOC109406490	AFUN2_003021
OG0008515	LOC115270006, LOC115270025	AFUN2_012956
OG0008516	LOC109404371	AFUN2_004305
OG0008517	LOC109622784	AFUN2_013380
OG0008518	LOC109417988	AFUN2_010881
OG0008519	LOC109404973	AFUN2_011342
OG0008520	LOC134287927	AFUN2_005647
OG0008521	LOC134287924	AFUN2_004258
OG0008522	LOC134287918	AFUN2_005388
OG0008523	LOC109411450	AFUN2_009925
OG0008524	LOC109405712	AFUN2_010170
OG0008525	LOC109429157	AFUN2_001372
OG0008526	LOC109398879	AFUN2_013331
OG0008527	LOC109429166, LOC109429165	AFUN2_002540
OG0008528	LOC109426834	AFUN2_006580
OG0008529	LOC109417877	AFUN2_006330
OG0008530	LOC109621465	AFUN2_001910
OG0008531	LOC109621463	AFUN2_001113
OG0008532	LOC109399857	AFUN2_005579
OG0008533	LOC109408031	AFUN2_003916
OG0008534	LOC115253635	AFUN2_009093
OG0008535	LOC109408032	AFUN2_011097
OG0008536	LOC109433105	AFUN2_002634
OG0008537	LOC109433066	AFUN2_001534
OG0008538	LOC109411250	AFUN2_001195
OG0008539	LOC109433049	AFUN2_003303
OG0008540	LOC109416702	AFUN2_004216
OG0008541	LOC109405114	AFUN2_012240
OG0008542	LOC115269374	AFUN2_001729
OG0008543	LOC115269373	AFUN2_003004
OG0008544	LOC109401170	AFUN2_006745
OG0008545	LOC109432457	AFUN2_013305
OG0008546	LOC109621638	AFUN2_011360
OG0008547	LOC109410611	AFUN2_002445
OG0008548	LOC109428053	AFUN2_011601
OG0008549	LOC109397735	AFUN2_010357
OG0008550	LOC109399564	AFUN2_012644
OG0008551	LOC109399552	AFUN2_008989
OG0008552	LOC109431502	AFUN2_000812
OG0008554	LOC109402341	AFUN2_011175
OG0008555	LOC109413944	AFUN2_001227
OG0008556	LOC115264094	AFUN2_006145
OG0008557	LOC109420003	AFUN2_007653
OG0008558	LOC109405844	AFUN2_002957
OG0008559	LOC109431704	AFUN2_001655
