Orthogroup	AminimusMINIMUS1	AstephensiUCISS2018
OG0008681	AMIN000988	ASTEI20_030834
OG0008682	AMIN002044	ASTEI20_043747
OG0008683	AMIN003316	ASTEI20_044640
OG0008684	AMIN004885	ASTEI20_042257
OG0008685	AMIN000301	ASTEI20_038021
OG0008687	AMIN003356	ASTEI20_039433
OG0008688	AMIN010734	ASTEI20_039451
OG0008689	AMIN010727	ASTEI20_030949
OG0008690	AMIN010732	ASTEI20_039398
OG0008692	AMIN005296	ASTEI20_041655
OG0008693	AMIN005896	ASTEI20_035971
OG0008694	AMIN002909	ASTEI20_035241
OG0008695	AMIN001323	ASTEI20_036699
OG0008697	AMIN008365	ASTEI20_031220
OG0008698	AMIN006384	ASTEI20_038680
OG0008699	AMIN006716	ASTEI20_033111
OG0008702	AMIN002382	ASTEI20_044955
OG0008703	AMIN002352	ASTEI20_045346
OG0008704	AMIN008011	ASTEI20_044868
OG0008705	AMIN000524	ASTEI20_036418
OG0008706	AMIN010578	ASTEI20_035864
OG0008707	AMIN008037	ASTEI20_043976
OG0008708	AMIN008038	ASTEI20_039563
OG0008710	AMIN010617	ASTEI20_037606
OG0008711	AMIN008095	ASTEI20_040344
OG0008713	AMIN000361	ASTEI20_040906
OG0008714	AMIN008771	ASTEI20_034466
OG0008715	AMIN003234	ASTEI20_042745
OG0008716	AMIN002988	ASTEI20_040250
OG0008717	AMIN000268	ASTEI20_037628
OG0008718	AMIN015522	ASTEI20_045945
OG0008719	AMIN009002	ASTEI20_031777
OG0008720	AMIN015826	ASTEI20_033079
OG0008721	AMIN016283	ASTEI20_038875
OG0008722	AMIN004266	ASTEI20_036646
OG0008723	AMIN005309	ASTEI20_045223
OG0008724	AMIN008264	ASTEI20_031283
OG0008725	AMIN008673	ASTEI20_034522
OG0008726	AMIN006544	ASTEI20_035339
OG0008728	AMIN009036	ASTEI20_045777
OG0008729	AMIN014272	ASTEI20_038282
OG0008730	AMIN002560	ASTEI20_032213
OG0008731	AMIN005612	ASTEI20_038721
OG0008732	AMIN004212	ASTEI20_033866
OG0008733	AMIN010804	ASTEI20_036527
OG0008734	AMIN009666	ASTEI20_045573
OG0008735	AMIN009667	ASTEI20_032682
OG0008736	AMIN001808	ASTEI20_035426
OG0008737	AMIN001804	ASTEI20_032186
OG0008738	AMIN008732	ASTEI20_043764
OG0008739	AMIN011483	ASTEI20_032880
OG0008740	AMIN010837	ASTEI20_044358
OG0008741	AMIN011484	ASTEI20_043011
OG0008742	AMIN010838	ASTEI20_033554
OG0008743	AMIN015646	ASTEI20_033685
OG0008744	AMIN000052	ASTEI20_045959
OG0008746	AMIN000053	ASTEI20_034943
OG0008747	AMIN009544	ASTEI20_040443
OG0008748	AMIN006965	ASTEI20_035458
OG0008750	AMIN010898	ASTEI20_043138
OG0008751	AMIN000081	ASTEI20_039462
OG0008752	AMIN003225	ASTEI20_039225
OG0008753	AMIN004633	ASTEI20_036966
OG0008754	AMIN000820	ASTEI20_036650
OG0008755	AMIN000815	ASTEI20_033558
OG0008756	AMIN000814	ASTEI20_041715
OG0008757	AMIN000813	ASTEI20_045710
OG0008758	AMIN004104	ASTEI20_031804
OG0008759	AMIN004105	ASTEI20_031940
OG0008761	AMIN005155	ASTEI20_037445
OG0008762	AMIN005091	ASTEI20_040272
OG0008763	AMIN001765	ASTEI20_044197
OG0008764	AMIN005493	ASTEI20_032813
OG0008765	AMIN001958	ASTEI20_031423
OG0008766	AMIN002063	ASTEI20_044153
OG0008767	AMIN005556	ASTEI20_042409
OG0008769	AMIN007288	ASTEI20_041688
OG0008770	AMIN007291	ASTEI20_040643
OG0008771	AMIN007298	ASTEI20_032605
OG0008772	AMIN007347	ASTEI20_043341
OG0008773	AMIN003386	ASTEI20_041225
OG0008774	AMIN002759	ASTEI20_033054
OG0008775	AMIN002757	ASTEI20_041938
OG0008776	AMIN003647	ASTEI20_031660
OG0008777	AMIN001572	ASTEI20_038132
OG0008778	AMIN001573	ASTEI20_041169
OG0008779	AMIN001690	ASTEI20_042590
OG0008780	AMIN001571	ASTEI20_033746
OG0008781	AMIN008084	ASTEI20_043221
OG0008782	AMIN005057	ASTEI20_043938
OG0008783	AMIN004327	ASTEI20_045320
OG0008784	AMIN006551	ASTEI20_035285
OG0008786	AMIN011118	ASTEI20_040985
OG0008787	AMIN007569	ASTEI20_031664
OG0008788	AMIN011117	ASTEI20_036022
OG0008789	AMIN007915	ASTEI20_034863
OG0008790	AMIN002801	ASTEI20_045708
OG0008791	AMIN002181	ASTEI20_030948
OG0008792	AMIN002180	ASTEI20_039034
OG0008793	AMIN004668	ASTEI20_043497
OG0008794	AMIN003643	ASTEI20_045709
OG0008795	AMIN003646	ASTEI20_033342
OG0008796	AMIN000343	ASTEI20_031115, ASTEI20_043573
OG0008797	AMIN003645	ASTEI20_034684
OG0008798	AMIN006801	ASTEI20_039642
OG0008799	AMIN002007	ASTEI20_042152
OG0008800	AMIN005647	ASTEI20_041945
OG0008801	AMIN011530	ASTEI20_040012
OG0008802	AMIN011535	ASTEI20_037012
OG0008803	AMIN004936	ASTEI20_034358
OG0008805	AMIN002625	ASTEI20_032724
OG0008807	AMIN002765	ASTEI20_045572
OG0008809	AMIN010310	ASTEI20_041530
OG0008810	AMIN007587	ASTEI20_036950
OG0008812	AMIN002440	ASTEI20_035227
OG0008813	AMIN002435	ASTEI20_039819
OG0008814	AMIN008480	ASTEI20_040600
OG0008815	AMIN015869	ASTEI20_039572
OG0008816	AMIN008151	ASTEI20_045213
OG0008817	AMIN007514	ASTEI20_037195
OG0008819	AMIN001237	ASTEI20_033592
OG0008820	AMIN004791	ASTEI20_039136
OG0008821	AMIN004789	ASTEI20_039911
OG0008822	AMIN001024	ASTEI20_034960
OG0008824	AMIN005617	ASTEI20_033351
OG0008825	AMIN005618	ASTEI20_035716
OG0008826	AMIN008451	ASTEI20_031171
OG0008827	AMIN008411	ASTEI20_040569
OG0008828	AMIN003122	ASTEI20_031760
OG0008829	AMIN008452	ASTEI20_034234
OG0008830	AMIN000186	ASTEI20_032899
OG0008832	AMIN007824	ASTEI20_038471
OG0008834	AMIN001673	ASTEI20_031446
OG0008835	AMIN006299	ASTEI20_033323
OG0008836	AMIN005067	ASTEI20_039541
OG0008837	AMIN000269	ASTEI20_045028
OG0008838	AMIN007851	ASTEI20_031433
OG0008840	AMIN007205	ASTEI20_034973
OG0008841	AMIN009188	ASTEI20_032829
OG0008842	AMIN009189	ASTEI20_031302
OG0008845	AMIN004693	ASTEI20_035428
OG0008846	AMIN009774	ASTEI20_035577
OG0008847	AMIN005065	ASTEI20_044733
OG0008848	AMIN003791	ASTEI20_034148
OG0008849	AMIN016238	ASTEI20_036838
OG0008851	AMIN009587	ASTEI20_039222
OG0008852	AMIN001656	ASTEI20_042031
OG0008853	AMIN002358	ASTEI20_039355
OG0008854	AMIN007624	ASTEI20_034144
OG0008855	AMIN004110	ASTEI20_031354
OG0008856	AMIN015884	ASTEI20_033674
OG0008857	AMIN004807	ASTEI20_042156
OG0008858	AMIN005228	ASTEI20_039139
OG0008859	AMIN007602	ASTEI20_045754
OG0008860	AMIN009967	ASTEI20_042143
OG0008861	AMIN008093	ASTEI20_038478
OG0008863	AMIN009615	ASTEI20_042298
OG0008864	AMIN007772	ASTEI20_040994
OG0008865	AMIN010344	ASTEI20_030801
OG0008866	AMIN011563	ASTEI20_036773
OG0008867	AMIN002844	ASTEI20_034515
OG0008869	AMIN007215	ASTEI20_038285
OG0008870	AMIN016292	ASTEI20_043638
OG0008873	AMIN005655	ASTEI20_045252
OG0008874	AMIN003732	ASTEI20_035449
OG0008876	AMIN005593	ASTEI20_036014
OG0008877	AMIN005795	ASTEI20_039264
OG0008879	AMIN015512	ASTEI20_038583
OG0008880	AMIN015637	ASTEI20_031427
OG0008881	AMIN005516	ASTEI20_036608
OG0008883	AMIN000303	ASTEI20_038196
OG0008884	AMIN004445	ASTEI20_037108
OG0008885	AMIN008261	ASTEI20_031319
OG0008886	AMIN011221	ASTEI20_041771
OG0008887	AMIN008343	ASTEI20_041331
OG0008888	AMIN000333	ASTEI20_043540
OG0008889	AMIN001053	ASTEI20_034520
OG0008891	AMIN006332	ASTEI20_037640
OG0008892	AMIN002434	ASTEI20_036097
OG0008893	AMIN007488	ASTEI20_033221
OG0008895	AMIN002019	ASTEI20_041304
OG0008896	AMIN000723	ASTEI20_035969
OG0008897	AMIN008610	ASTEI20_034421
OG0008900	AMIN015820	ASTEI20_044861
OG0008901	AMIN003698	ASTEI20_034027
OG0008902	AMIN008484	ASTEI20_034107
OG0008903	AMIN015586	ASTEI20_032463
OG0008904	AMIN001770	ASTEI20_044225
OG0008906	AMIN009582	ASTEI20_039583
OG0008907	AMIN004875	ASTEI20_033450
OG0008908	AMIN009984	ASTEI20_037140
OG0008909	AMIN007735	ASTEI20_033763
OG0008910	AMIN007734	ASTEI20_042094
OG0008911	AMIN007771	ASTEI20_034769
OG0008912	AMIN009270	ASTEI20_035009
OG0008913	AMIN005752	ASTEI20_045554
OG0008914	AMIN009895	ASTEI20_045579
OG0008915	AMIN002498	ASTEI20_038522
OG0008916	AMIN009753	ASTEI20_037684
OG0008917	AMIN008986	ASTEI20_039940
OG0008918	AMIN002989	ASTEI20_034622
OG0008919	AMIN008725	ASTEI20_035176
OG0008920	AMIN001734	ASTEI20_040591
OG0008921	AMIN001317	ASTEI20_042281
OG0008922	AMIN001448	ASTEI20_038962
OG0008923	AMIN002385	ASTEI20_044538
OG0008924	AMIN011308	ASTEI20_032220
OG0008925	AMIN009237	ASTEI20_041040
OG0008926	AMIN009271	ASTEI20_044500
OG0008927	AMIN006118	ASTEI20_032309
OG0008928	AMIN006115	ASTEI20_037516
OG0008929	AMIN005814	ASTEI20_041753
OG0008932	AMIN003742	ASTEI20_035396
OG0008933	AMIN003513	ASTEI20_040391
OG0008934	AMIN002357	ASTEI20_045407
OG0008935	AMIN016299	ASTEI20_031597, ASTEI20_040826
OG0008937	AMIN007763	ASTEI20_034845
OG0008938	AMIN002847	ASTEI20_034284
OG0008939	AMIN011208	ASTEI20_042157
OG0008940	AMIN007107	ASTEI20_037459
OG0008941	AMIN003093	ASTEI20_034524
OG0008942	AMIN016028	ASTEI20_045005
OG0008943	AMIN000066	ASTEI20_031899
OG0008944	AMIN001137	ASTEI20_043785
OG0008946	AMIN007894	ASTEI20_042126
OG0008948	AMIN005199	ASTEI20_040128
OG0008949	AMIN007724	ASTEI20_036149
OG0008950	AMIN000189	ASTEI20_035710
OG0008951	AMIN006818	ASTEI20_030953
OG0008952	AMIN009414	ASTEI20_036548
OG0008953	AMIN009521	ASTEI20_040373
OG0008954	AMIN003164	ASTEI20_037701
OG0008955	AMIN001459	ASTEI20_040010
OG0008956	AMIN008185	ASTEI20_044270
OG0008957	AMIN009109	ASTEI20_042503
OG0008958	AMIN004274	ASTEI20_044696
OG0008959	AMIN011429	ASTEI20_035919
OG0008961	AMIN015948	ASTEI20_033924
OG0008963	AMIN008425	ASTEI20_042650
OG0008964	AMIN004667	ASTEI20_035831
OG0008965	AMIN010058	ASTEI20_035567
OG0008966	AMIN000712	ASTEI20_044439
OG0008967	AMIN007635	ASTEI20_038101
OG0008968	AMIN006092	ASTEI20_043407
OG0008969	AMIN004941	ASTEI20_032259
OG0008970	AMIN004940	ASTEI20_037090
OG0008971	AMIN001139	ASTEI20_040106
OG0008972	AMIN006498	ASTEI20_032931
OG0008973	AMIN004737	ASTEI20_040232
OG0008974	AMIN011295	ASTEI20_042833
OG0008976	AMIN005542	ASTEI20_035690
OG0008977	AMIN010429	ASTEI20_039026
OG0008978	AMIN003391	ASTEI20_044265
OG0008979	AMIN010672	ASTEI20_038985
OG0008982	AMIN005614	ASTEI20_038651
OG0008983	AMIN004218	ASTEI20_038194
OG0008984	AMIN009496	ASTEI20_034035
OG0008985	AMIN009687	ASTEI20_032140
OG0008986	AMIN015835	ASTEI20_032108
OG0008987	AMIN006141	ASTEI20_044990
OG0008988	AMIN008358	ASTEI20_041557
OG0008989	AMIN000388	ASTEI20_031287
OG0008990	AMIN005204	ASTEI20_043489
OG0008992	AMIN003945	ASTEI20_037271
OG0008993	AMIN007137	ASTEI20_036756
OG0008994	AMIN002584	ASTEI20_043450
OG0008995	AMIN002867	ASTEI20_043072
OG0008996	AMIN000168	ASTEI20_037786
OG0008997	AMIN003936	ASTEI20_031931
OG0008998	AMIN000382	ASTEI20_031933
OG0009000	AMIN000762	ASTEI20_039711
OG0009002	AMIN008634	ASTEI20_041780
OG0009003	AMIN004746	ASTEI20_038964
OG0009004	AMIN010667	ASTEI20_043511
OG0009005	AMIN005649	ASTEI20_044315
OG0009006	AMIN001072	ASTEI20_038797
OG0009007	AMIN006694	ASTEI20_035315
OG0009008	AMIN001119	ASTEI20_034530
OG0009009	AMIN005143	ASTEI20_040862
OG0009010	AMIN006389	ASTEI20_036436
OG0009011	AMIN004137	ASTEI20_045187
OG0009012	AMIN007825	ASTEI20_042963
OG0009013	AMIN002432	ASTEI20_031282
OG0009014	AMIN007733	ASTEI20_037137
OG0009015	AMIN000505	ASTEI20_037394
OG0009016	AMIN003601	ASTEI20_034782
OG0009017	AMIN007231	ASTEI20_034404
OG0009018	AMIN003751	ASTEI20_031127
OG0009019	AMIN004038	ASTEI20_031067
OG0009020	AMIN006683	ASTEI20_036894
OG0009021	AMIN008711	ASTEI20_034250
OG0009022	AMIN007236	ASTEI20_045314
OG0009023	AMIN004741	ASTEI20_043098
OG0009024	AMIN003618	ASTEI20_041272
OG0009025	AMIN011024	ASTEI20_041126
OG0009026	AMIN006584	ASTEI20_035116
OG0009028	AMIN003112	ASTEI20_036603
OG0009029	AMIN003604	ASTEI20_039596
OG0009030	AMIN000796	ASTEI20_042085
OG0009031	AMIN003783	ASTEI20_034876
OG0009032	AMIN004414	ASTEI20_037601
OG0009033	AMIN009806	ASTEI20_040470
OG0009034	AMIN004909	ASTEI20_042278
OG0009035	AMIN000548	ASTEI20_032841
OG0009036	AMIN007746	ASTEI20_040450
OG0009037	AMIN003375	ASTEI20_043694
OG0009038	AMIN006046	ASTEI20_044019
OG0009039	AMIN004719	ASTEI20_042239
OG0009040	AMIN008971	ASTEI20_033102
OG0009041	AMIN015490	ASTEI20_041293
OG0009042	AMIN009954	ASTEI20_044753
OG0009043	AMIN007100	ASTEI20_045631
OG0009044	AMIN001173	ASTEI20_036272
OG0009045	AMIN007632	ASTEI20_042930
OG0009046	AMIN006983	ASTEI20_033583
OG0009047	AMIN009360	ASTEI20_033059
OG0009048	AMIN009730	ASTEI20_045437
OG0009049	AMIN006457	ASTEI20_037189
OG0009050	AMIN002957	ASTEI20_039756
OG0009051	AMIN000257	ASTEI20_043596
OG0009052	AMIN004834	ASTEI20_041784
OG0009053	AMIN015763	ASTEI20_038553
OG0009054	AMIN005079	ASTEI20_043485
OG0009055	AMIN000238	ASTEI20_037792
OG0009056	AMIN004088	ASTEI20_034023
OG0009057	AMIN001439	ASTEI20_042829
OG0009059	AMIN010831	ASTEI20_037593
OG0009060	AMIN015864	ASTEI20_040075
OG0009061	AMIN002043	ASTEI20_038334
OG0009062	AMIN006990	ASTEI20_039560
OG0009063	AMIN000358	ASTEI20_043558
OG0009064	AMIN007918	ASTEI20_038204
OG0009065	AMIN002080	ASTEI20_044509
OG0009066	AMIN015677	ASTEI20_041436
OG0009067	AMIN015968	ASTEI20_034720
OG0009068	AMIN005740	ASTEI20_045312
OG0009070	AMIN010669	ASTEI20_044634
OG0009072	AMIN000720	ASTEI20_036282
OG0009073	AMIN005592	ASTEI20_035044
OG0009074	AMIN005240	ASTEI20_031363
OG0009076	AMIN004303	ASTEI20_031928
OG0009078	AMIN007083	ASTEI20_039736
OG0009079	AMIN001889	ASTEI20_031494
OG0009080	AMIN004850	ASTEI20_043879
OG0009083	AMIN000088	ASTEI20_046109
OG0009084	AMIN005049	ASTEI20_032869
OG0009086	AMIN010795	ASTEI20_040273
OG0009089	AMIN003870	ASTEI20_031457
OG0009090	AMIN016227	ASTEI20_037268
OG0009091	AMIN002661	ASTEI20_041507
OG0009092	AMIN002816	ASTEI20_038650
OG0009094	AMIN007009	ASTEI20_044915
OG0009095	AMIN002771	ASTEI20_038926
OG0009096	AMIN001278	ASTEI20_044676
OG0009097	AMIN000120	ASTEI20_044878
OG0009098	AMIN003718	ASTEI20_040120
OG0009099	AMIN001268	ASTEI20_039152
OG0009100	AMIN006270	ASTEI20_041439
OG0009101	AMIN016021	ASTEI20_042965
OG0009102	AMIN009014	ASTEI20_038966
OG0009103	AMIN004843	ASTEI20_033742
OG0009104	AMIN002018	ASTEI20_033879
OG0009105	AMIN004716	ASTEI20_037040
OG0009106	AMIN004103	ASTEI20_042462
OG0009107	AMIN004392	ASTEI20_044908
OG0009109	AMIN005369	ASTEI20_043650
OG0009110	AMIN002944	ASTEI20_040325
OG0009111	AMIN004510	ASTEI20_033008
OG0009112	AMIN001169	ASTEI20_035856
OG0009113	AMIN002941	ASTEI20_045653
OG0009114	AMIN007906	ASTEI20_045047
OG0009115	AMIN004833	ASTEI20_043972
OG0009116	AMIN010124	ASTEI20_032326
OG0009118	AMIN001802	ASTEI20_044876
OG0009119	AMIN004675	ASTEI20_042662
OG0009120	AMIN011131	ASTEI20_039847
OG0009121	AMIN007589	ASTEI20_037064
OG0009122	AMIN004971	ASTEI20_032644
OG0009123	AMIN001589	ASTEI20_037815
OG0009124	AMIN005913	ASTEI20_037649
OG0009125	AMIN001441	ASTEI20_040490
OG0009126	AMIN010095	ASTEI20_040567
OG0009127	AMIN010129	ASTEI20_032413
OG0009128	AMIN003572	ASTEI20_045873
OG0009129	AMIN005318	ASTEI20_035323
OG0009130	AMIN009498	ASTEI20_042713
OG0009131	AMIN009523	ASTEI20_036536
OG0009132	AMIN009380	ASTEI20_035535
OG0009134	AMIN002821	ASTEI20_038996
OG0009135	AMIN008058	ASTEI20_031961
OG0009136	AMIN005677	ASTEI20_044750
OG0009137	AMIN005497	ASTEI20_040532
OG0009138	AMIN005283	ASTEI20_041672
OG0009139	AMIN005402	ASTEI20_040469
OG0009140	AMIN007475	ASTEI20_039780
OG0009142	AMIN011199	ASTEI20_034744
OG0009143	AMIN011660	ASTEI20_040874
OG0009144	AMIN010984	ASTEI20_037096
OG0009146	AMIN003357	ASTEI20_045035
OG0009147	AMIN000146	ASTEI20_044828
OG0009148	AMIN015876	ASTEI20_040127
OG0009149	AMIN000929	ASTEI20_040892
OG0009150	AMIN001987	ASTEI20_031201
OG0009155	AMIN004969	ASTEI20_042815
OG0009156	AMIN005425	ASTEI20_031228
OG0009157	AMIN004283	ASTEI20_037147
OG0009158	AMIN005083	ASTEI20_031607
OG0009159	AMIN009419	ASTEI20_044746
OG0009160	AMIN000965	ASTEI20_040529
OG0009161	AMIN008611	ASTEI20_038844
OG0009162	AMIN007456	ASTEI20_044928
OG0009163	AMIN016242	ASTEI20_034874
OG0009164	AMIN008987	ASTEI20_039061
OG0009165	AMIN005600	ASTEI20_035408
OG0009166	AMIN015671	ASTEI20_031091
OG0009167	AMIN011616	ASTEI20_034536
OG0009168	AMIN009247	ASTEI20_045577
OG0009169	AMIN004602	ASTEI20_044729
OG0009170	AMIN001374	ASTEI20_031733
OG0009171	AMIN001497	ASTEI20_039564
OG0009172	AMIN004728	ASTEI20_040782
OG0009173	AMIN000794	ASTEI20_044174
OG0009174	AMIN010459	ASTEI20_042858
OG0009176	AMIN007887	ASTEI20_045671
OG0009177	AMIN003452	ASTEI20_040389
OG0009178	AMIN011392	ASTEI20_036754
OG0009179	AMIN002708	ASTEI20_031686
OG0009180	AMIN007644	ASTEI20_041162
OG0009182	AMIN007904	ASTEI20_044843
OG0009183	AMIN008129	ASTEI20_035784
OG0009185	AMIN000387	ASTEI20_045956
OG0009186	AMIN003644	ASTEI20_032521
OG0009187	AMIN007899	ASTEI20_046021
OG0009188	AMIN001612	ASTEI20_043884
OG0009190	AMIN001805	ASTEI20_044636
OG0009191	AMIN007719	ASTEI20_039053
OG0009192	AMIN002725	ASTEI20_042396, ASTEI20_033896
OG0009193	AMIN005668	ASTEI20_035303
OG0009194	AMIN001855	ASTEI20_041009
OG0009196	AMIN015768	ASTEI20_031224
OG0009197	AMIN007888	ASTEI20_032433
OG0009198	AMIN008070	ASTEI20_041937
OG0009199	AMIN010247	ASTEI20_037945
OG0009200	AMIN000380	ASTEI20_038780
OG0009201	AMIN004945	ASTEI20_043077
OG0009202	AMIN010015	ASTEI20_036480
OG0009203	AMIN001041	ASTEI20_034605
OG0009204	AMIN000035	ASTEI20_040598
OG0009205	AMIN003228	ASTEI20_034029
OG0009206	AMIN007657	ASTEI20_033804
OG0009207	AMIN010849	ASTEI20_040640
OG0009208	AMIN010577	ASTEI20_034477
OG0009209	AMIN007676	ASTEI20_038304
OG0009211	AMIN006865	ASTEI20_032007
OG0009212	AMIN004467	ASTEI20_041801
OG0009213	AMIN000207	ASTEI20_044557
OG0009214	AMIN011146	ASTEI20_036140
OG0009216	AMIN009798	ASTEI20_037297
OG0009217	AMIN005172	ASTEI20_033451
OG0009218	AMIN008420	ASTEI20_033036
OG0009219	AMIN003710	ASTEI20_035611
OG0009222	AMIN001081	ASTEI20_038012
OG0009223	AMIN004782	ASTEI20_041150
OG0009224	AMIN016243	ASTEI20_045247
OG0009225	AMIN001382	ASTEI20_044545
OG0009226	AMIN005778	ASTEI20_041464
OG0009227	AMIN016249	ASTEI20_044633
OG0009228	AMIN006045	ASTEI20_036673
OG0009229	AMIN001939	ASTEI20_032317
OG0009230	AMIN002792	ASTEI20_041596
OG0009231	AMIN016184	ASTEI20_043547
OG0009232	AMIN005767	ASTEI20_042635
OG0009233	AMIN002605	ASTEI20_040631
OG0009234	AMIN003182	ASTEI20_033044
OG0009235	AMIN002837	ASTEI20_037273
OG0009236	AMIN004912	ASTEI20_039094
OG0009238	AMIN009067	ASTEI20_040082
OG0009239	AMIN001109	ASTEI20_033260
OG0009241	AMIN015808	ASTEI20_038900
OG0009242	AMIN010068	ASTEI20_038322
OG0009243	AMIN002135	ASTEI20_044996
OG0009244	AMIN006950	ASTEI20_040461
OG0009245	AMIN001534	ASTEI20_045113
OG0009246	AMIN004397	ASTEI20_034074
OG0009247	AMIN003569	ASTEI20_030806
OG0009248	AMIN014359	ASTEI20_039717
OG0009249	AMIN001664	ASTEI20_044394
OG0009251	AMIN008571	ASTEI20_034167
OG0009252	AMIN004344	ASTEI20_035876
OG0009253	AMIN003835	ASTEI20_042690
OG0009254	AMIN002828	ASTEI20_042948
OG0009257	AMIN000900	ASTEI20_045601
OG0009258	AMIN005523	ASTEI20_032498
OG0009259	AMIN003859	ASTEI20_033931
OG0009261	AMIN003858	ASTEI20_043099
OG0009262	AMIN002032	ASTEI20_032597
OG0009263	AMIN011538	ASTEI20_043058
OG0009264	AMIN004676	ASTEI20_037190
OG0009265	AMIN000126	ASTEI20_035640
OG0009266	AMIN005325	ASTEI20_041854
OG0009267	AMIN001970	ASTEI20_043947
OG0009268	AMIN005441	ASTEI20_046111
OG0009269	AMIN011485	ASTEI20_042751
OG0009270	AMIN001025	ASTEI20_034405
OG0009271	AMIN002857	ASTEI20_032356
OG0009272	AMIN003433	ASTEI20_037822
OG0009273	AMIN007301	ASTEI20_043281
OG0009274	AMIN000057	ASTEI20_044679
OG0009275	AMIN004822	ASTEI20_036597
OG0009276	AMIN006760	ASTEI20_035524
OG0009277	AMIN002723	ASTEI20_044639, ASTEI20_040609
OG0009278	AMIN008292	ASTEI20_043594
OG0009279	AMIN003543	ASTEI20_044180
OG0009280	AMIN014629	ASTEI20_040328
OG0009281	AMIN005855	ASTEI20_037239
OG0009282	AMIN001944	ASTEI20_031089
OG0009283	AMIN010615	ASTEI20_044436
OG0009284	AMIN008089	ASTEI20_032998
OG0009285	AMIN016185	ASTEI20_033004
OG0009286	AMIN010594	ASTEI20_041182
OG0009288	AMIN005066	ASTEI20_034267
OG0009289	AMIN003610	ASTEI20_043262
OG0009291	AMIN000291	ASTEI20_038585
OG0009292	AMIN003502	ASTEI20_033190
OG0009293	AMIN010089	ASTEI20_039784
OG0009294	AMIN006020	ASTEI20_043974
OG0009295	AMIN008464	ASTEI20_036130
OG0009296	AMIN005563	ASTEI20_042634
OG0009297	AMIN007897	ASTEI20_034920
OG0009298	AMIN009196	ASTEI20_046178
OG0009300	AMIN001517	ASTEI20_033360
OG0009301	AMIN009406	ASTEI20_035461
OG0009302	AMIN011246	ASTEI20_040045
OG0009305	AMIN001754	ASTEI20_039630
OG0009306	AMIN000692	ASTEI20_034476
OG0009307	AMIN008757	ASTEI20_043583
OG0009308	AMIN001129	ASTEI20_044327
OG0009309	AMIN010435	ASTEI20_046065
OG0009311	AMIN004659	ASTEI20_041549
OG0009313	AMIN005753	ASTEI20_036612
OG0009314	AMIN007383	ASTEI20_045814, ASTEI20_039468
OG0009315	AMIN003932	ASTEI20_036732
OG0009316	AMIN004161	ASTEI20_037791
OG0009317	AMIN007352	ASTEI20_036071
OG0009319	AMIN007601	ASTEI20_039272
OG0009320	AMIN004069	ASTEI20_030837
OG0009323	AMIN011078	ASTEI20_045969
OG0009325	AMIN002374	ASTEI20_036976
OG0009326	AMIN010227	ASTEI20_043408
OG0009327	AMIN010339	ASTEI20_040306, ASTEI20_033050
OG0009328	AMIN002846	ASTEI20_037970
OG0009334	AMIN005092	ASTEI20_037373
OG0009336	AMIN003920	ASTEI20_034962
OG0009337	AMIN001954	ASTEI20_033627
OG0009342	AMIN002493	ASTEI20_034819, ASTEI20_036472
OG0009353	AMIN008825	ASTEI20_046046
OG0009354	AMIN008625	ASTEI20_045681, ASTEI20_036588
OG0009355	AMIN002065	ASTEI20_041513
OG0009356	AMIN004471	ASTEI20_043291
OG0009359	AMIN008014	ASTEI20_035052
OG0009360	AMIN010791	ASTEI20_037328, ASTEI20_040873
OG0009362	AMIN001590, AMIN001215	ASTEI20_045206
OG0009363	AMIN014173	ASTEI20_035752
OG0009364	AMIN015681	ASTEI20_033608
OG0009366	AMIN007845	ASTEI20_041158
OG0009367	AMIN009836	ASTEI20_045221, ASTEI20_033786
OG0009368	AMIN006495	ASTEI20_035508
OG0009369	AMIN015729	ASTEI20_038850, ASTEI20_039223
OG0009387	AMIN000728	ASTEI20_038005
OG0009389	AMIN015795	ASTEI20_036994
OG0009390	AMIN002476	ASTEI20_045246
OG0009392	AMIN014126	ASTEI20_037858
OG0009398	AMIN008678	ASTEI20_035304
OG0009403	AMIN003634	ASTEI20_032963
OG0009405	AMIN009168	ASTEI20_044475
OG0009406	AMIN009164	ASTEI20_044166
OG0009408	AMIN010505	ASTEI20_035689
OG0009409	AMIN005851	ASTEI20_040990
OG0009410	AMIN008930	ASTEI20_036742
OG0009418	AMIN004272	ASTEI20_035492
OG0009421	AMIN004196	ASTEI20_041327
OG0009423	AMIN004197	ASTEI20_042808
OG0009429	AMIN006500	ASTEI20_038355
OG0009431	AMIN010451	ASTEI20_041309
OG0009435	AMIN010260	ASTEI20_035637
OG0009436	AMIN010252	ASTEI20_041930
OG0009438	AMIN004829	ASTEI20_034592
OG0009440	AMIN007208	ASTEI20_037000
OG0009441	AMIN006415	ASTEI20_043029
OG0009444	AMIN007576	ASTEI20_038722
OG0009447	AMIN011545	ASTEI20_043586
OG0009448	AMIN005912	ASTEI20_032076
OG0009449	AMIN015805	ASTEI20_040623
OG0009450	AMIN009694	ASTEI20_043814
OG0009451	AMIN006230	ASTEI20_037773
OG0009455	AMIN003660	ASTEI20_033679
OG0009457	AMIN003802	ASTEI20_040863
OG0009461	AMIN009614	ASTEI20_042627
OG0009463	AMIN003441	ASTEI20_042823
OG0009465	AMIN000297	ASTEI20_036095
OG0009467	AMIN004797	ASTEI20_035151
OG0009468	AMIN004339	ASTEI20_040011
