Orthogroup	AminimusMINIMUS1	CquinquefasciatusJHB2020
OG0008165	AMIN002829	CQUJHB004411
OG0008166	AMIN002602	CQUJHB004806
OG0008167	AMIN001294	CQUJHB004958
OG0008168	AMIN001279	CQUJHB013829
OG0008171	AMIN007464	CQUJHB001080
OG0008172	AMIN003745	CQUJHB010527
OG0008173	AMIN001815	CQUJHB007034
OG0008174	AMIN001469	CQUJHB008619
OG0008175	AMIN003366	CQUJHB013887
OG0008176	AMIN000582	CQUJHB004058
OG0008178	AMIN000576	CQUJHB014065
OG0008179	AMIN010735	CQUJHB017249
OG0008180	AMIN007865	CQUJHB015240
OG0008181	AMIN007858	CQUJHB006376
OG0008184	AMIN003003	CQUJHB013773
OG0008187	AMIN003549	CQUJHB007878
OG0008188	AMIN007006	CQUJHB005660
OG0008189	AMIN007414	CQUJHB011821
OG0008190	AMIN004112	CQUJHB001945
OG0008191	AMIN016163	CQUJHB009177
OG0008192	AMIN002069	CQUJHB008735
OG0008193	AMIN007789	CQUJHB014931
OG0008197	AMIN010143	CQUJHB012720
OG0008198	AMIN007797	CQUJHB008281
OG0008199	AMIN004916	CQUJHB005719
OG0008202	AMIN004921	CQUJHB007468
OG0008203	AMIN004917	CQUJHB014563
OG0008204	AMIN004919	CQUJHB017433
OG0008205	AMIN007675	CQUJHB007588
OG0008206	AMIN007424	CQUJHB008992
OG0008207	AMIN001185	CQUJHB003606
OG0008208	AMIN009278	CQUJHB001366
OG0008209	AMIN004442	CQUJHB007309
OG0008210	AMIN001536	CQUJHB013583
OG0008211	AMIN006736	CQUJHB013832
OG0008212	AMIN006097	CQUJHB006750
OG0008213	AMIN009794	CQUJHB018204
OG0008215	AMIN009790	CQUJHB005945
OG0008221	AMIN006529	CQUJHB011362
OG0008223	AMIN006526	CQUJHB002768, CQUJHB017986
OG0008224	AMIN016177	CQUJHB003282
OG0008225	AMIN010265	CQUJHB000093
OG0008226	AMIN011176	CQUJHB012916
OG0008227	AMIN010273	CQUJHB015471
OG0008230	AMIN010276	CQUJHB012436
OG0008231	AMIN010279	CQUJHB002489
OG0008232	AMIN009525	CQUJHB014309
OG0008233	AMIN002907	CQUJHB001113
OG0008236	AMIN002884	CQUJHB013811
OG0008237	AMIN002888	CQUJHB011064
OG0008238	AMIN004824	CQUJHB016803
OG0008239	AMIN002901	CQUJHB016948
OG0008240	AMIN004689	CQUJHB009906
OG0008241	AMIN000214	CQUJHB017929
OG0008242	AMIN007996	CQUJHB017672
OG0008243	AMIN010365	CQUJHB008374
OG0008244	AMIN001606	CQUJHB017760
OG0008245	AMIN003894	CQUJHB009351
OG0008246	AMIN001932	CQUJHB003447
OG0008247	AMIN003050	CQUJHB006036
OG0008248	AMIN001933	CQUJHB005011
OG0008249	AMIN003052	CQUJHB014010
OG0008250	AMIN009857	CQUJHB007152
OG0008251	AMIN009870	CQUJHB006328
OG0008253	AMIN002353	CQUJHB011253
OG0008254	AMIN003092	CQUJHB005269
OG0008255	AMIN016065	CQUJHB009828
OG0008257	AMIN008709	CQUJHB005123
OG0008258	AMIN002228	CQUJHB002218
OG0008259	AMIN015836	CQUJHB014589
OG0008260	AMIN015761	CQUJHB006096
OG0008262	AMIN002225	CQUJHB014553
OG0008263	AMIN015833	CQUJHB007451
OG0008266	AMIN001708	CQUJHB005172
OG0008268	AMIN006142	CQUJHB012612
OG0008269	AMIN007226	CQUJHB005911
OG0008270	AMIN009146	CQUJHB018272
OG0008271	AMIN002570	CQUJHB007746
OG0008272	AMIN005418	CQUJHB000647
OG0008273	AMIN002739	CQUJHB007610
OG0008274	AMIN005775	CQUJHB003691
OG0008275	AMIN009283	CQUJHB016260
OG0008276	AMIN000792	CQUJHB001069
OG0008277	AMIN000866	CQUJHB007091
OG0008278	AMIN004171	CQUJHB011955
OG0008280	AMIN009057	CQUJHB002717
OG0008282	AMIN009058	CQUJHB016435
OG0008284	AMIN009056	CQUJHB004328
OG0008285	AMIN011033	CQUJHB012901
OG0008286	AMIN002863	CQUJHB010942
OG0008287	AMIN000898	CQUJHB006987
OG0008288	AMIN001897	CQUJHB008234
OG0008289	AMIN009229	CQUJHB009795
OG0008291	AMIN006540	CQUJHB017781
OG0008293	AMIN003341	CQUJHB009748
OG0008295	AMIN003297	CQUJHB012482
OG0008296	AMIN000600	CQUJHB014542
OG0008297	AMIN000251	CQUJHB002866
OG0008298	AMIN004265	CQUJHB004681
OG0008299	AMIN003518	CQUJHB004407
OG0008300	AMIN003516	CQUJHB014967
OG0008301	AMIN004151	CQUJHB008373
OG0008303	AMIN000384	CQUJHB011525
OG0008304	AMIN002448	CQUJHB000980
OG0008305	AMIN016061	CQUJHB017563
OG0008306	AMIN016062	CQUJHB014373
OG0008307	AMIN004897	CQUJHB015657
OG0008308	AMIN002935	CQUJHB005202
OG0008311	AMIN009087	CQUJHB009744
OG0008314	AMIN000550	CQUJHB000415
OG0008316	AMIN011574	CQUJHB000481
OG0008317	AMIN002146	CQUJHB015234
OG0008318	AMIN002488	CQUJHB009686
OG0008319	AMIN005124	CQUJHB017373
OG0008320	AMIN009045	CQUJHB006116
OG0008321	AMIN005881	CQUJHB017156
OG0008322	AMIN006003	CQUJHB010783
OG0008323	AMIN010043	CQUJHB009082
OG0008327	AMIN001240	CQUJHB014937
OG0008328	AMIN002297	CQUJHB004863
OG0008329	AMIN016255	CQUJHB005268
OG0008332	AMIN007074	CQUJHB015601
OG0008333	AMIN007538	CQUJHB006794
OG0008335	AMIN011382	CQUJHB004822
OG0008336	AMIN011376	CQUJHB006455
OG0008338	AMIN006424	CQUJHB005264
OG0008341	AMIN002246	CQUJHB011142
OG0008342	AMIN002248	CQUJHB017259
OG0008343	AMIN008000	CQUJHB006500
OG0008344	AMIN011352	CQUJHB015408
OG0008347	AMIN011354	CQUJHB009837
OG0008348	AMIN011369	CQUJHB013386
OG0008349	AMIN004665	CQUJHB014209
OG0008350	AMIN008716	CQUJHB015030
OG0008352	AMIN008723	CQUJHB007325
OG0008353	AMIN000277	CQUJHB006450
OG0008354	AMIN005431	CQUJHB004122
OG0008355	AMIN002524	CQUJHB011246
OG0008356	AMIN003865	CQUJHB009944
OG0008357	AMIN010286	CQUJHB010362
OG0008358	AMIN001153	CQUJHB012636
OG0008359	AMIN001148	CQUJHB006139
OG0008361	AMIN002546	CQUJHB014978
OG0008362	AMIN002548	CQUJHB007866
OG0008363	AMIN008818	CQUJHB009141
OG0008364	AMIN003405	CQUJHB003860
OG0008365	AMIN009643	CQUJHB004139
OG0008366	AMIN009648	CQUJHB004428
OG0008367	AMIN004099	CQUJHB007668
OG0008368	AMIN003275	CQUJHB002934
OG0008369	AMIN004098	CQUJHB002584
OG0008370	AMIN003159	CQUJHB000025
OG0008371	AMIN005111	CQUJHB013376
OG0008373	AMIN008992	CQUJHB006619
OG0008374	AMIN008780	CQUJHB016683
OG0008375	AMIN010972	CQUJHB004572
OG0008376	AMIN011099	CQUJHB001619
OG0008377	AMIN004267	CQUJHB001463
OG0008378	AMIN016237	CQUJHB001624
OG0008379	AMIN003007	CQUJHB001934
OG0008381	AMIN004130	CQUJHB013727
OG0008383	AMIN001731	CQUJHB003710
OG0008384	AMIN001730	CQUJHB006045
OG0008385	AMIN015505	CQUJHB004550
OG0008386	AMIN001729	CQUJHB015623
OG0008387	AMIN011336	CQUJHB006978
OG0008388	AMIN009543	CQUJHB002870
OG0008390	AMIN007255	CQUJHB017694
OG0008391	AMIN002777	CQUJHB000591
OG0008392	AMIN001037	CQUJHB013615
OG0008393	AMIN001036	CQUJHB008415
OG0008394	AMIN001050	CQUJHB009285
OG0008395	AMIN000370	CQUJHB007734
OG0008396	AMIN000371	CQUJHB012753
OG0008397	AMIN002737	CQUJHB005181
OG0008399	AMIN009361	CQUJHB010413
OG0008401	AMIN007312	CQUJHB001401
OG0008402	AMIN006395	CQUJHB017714
OG0008403	AMIN006295	CQUJHB000318
OG0008405	AMIN004738	CQUJHB003119
OG0008406	AMIN000754	CQUJHB009909
OG0008407	AMIN000887	CQUJHB017651
OG0008408	AMIN011560	CQUJHB003488
OG0008409	AMIN001678	CQUJHB005497
OG0008410	AMIN003231	CQUJHB004940
OG0008411	AMIN002982	CQUJHB008264
OG0008412	AMIN003232	CQUJHB011158
OG0008413	AMIN004657	CQUJHB000730
OG0008414	AMIN001548	CQUJHB013256
OG0008416	AMIN006940	CQUJHB016985
OG0008417	AMIN006699	CQUJHB017622
OG0008418	AMIN001888	CQUJHB002897
OG0008420	AMIN006291	CQUJHB013912
OG0008421	AMIN002876	CQUJHB006295
OG0008423	AMIN000239	CQUJHB001213
OG0008424	AMIN000237	CQUJHB010031
OG0008425	AMIN002947	CQUJHB016721
OG0008426	AMIN002951	CQUJHB001051
OG0008427	AMIN003098	CQUJHB014229
OG0008428	AMIN003407	CQUJHB005084
OG0008429	AMIN000127	CQUJHB008307
OG0008430	AMIN006867	CQUJHB014250
OG0008431	AMIN004454	CQUJHB015734
OG0008433	AMIN009265	CQUJHB012508
OG0008434	AMIN008630	CQUJHB016016
OG0008435	AMIN008631	CQUJHB006844
OG0008436	AMIN002348	CQUJHB015503
OG0008437	AMIN016017	CQUJHB010421
OG0008438	AMIN009734	CQUJHB009214
OG0008439	AMIN010911	CQUJHB004061
OG0008440	AMIN001726	CQUJHB012027
OG0008441	AMIN002101	CQUJHB013378
OG0008442	AMIN005182	CQUJHB018166
OG0008443	AMIN002102	CQUJHB004464
OG0008444	AMIN003319	CQUJHB015852
OG0008445	AMIN008848	CQUJHB015370
OG0008446	AMIN004882	CQUJHB013422
OG0008447	AMIN000562	CQUJHB001282
OG0008448	AMIN005794	CQUJHB010316
OG0008449	AMIN005779	CQUJHB001853
OG0008450	AMIN005594	CQUJHB005316
OG0008451	AMIN016281	CQUJHB003547
OG0008452	AMIN016273	CQUJHB008362
OG0008453	AMIN000318	CQUJHB016276
OG0008454	AMIN000453	CQUJHB004847
OG0008455	AMIN000457	CQUJHB012832
OG0008456	AMIN000455	CQUJHB000832
OG0008457	AMIN000466	CQUJHB008717
OG0008459	AMIN011011	CQUJHB005615
OG0008460	AMIN016074	CQUJHB015218
OG0008461	AMIN004830	CQUJHB012715
OG0008462	AMIN008330	CQUJHB005826
OG0008463	AMIN010794	CQUJHB008660
OG0008464	AMIN010796	CQUJHB010224
OG0008465	AMIN005150	CQUJHB015410
OG0008466	AMIN001632	CQUJHB011986
OG0008467	AMIN005180	CQUJHB001262
OG0008468	AMIN004646	CQUJHB015787
OG0008469	AMIN008324	CQUJHB016182
OG0008470	AMIN008317	CQUJHB014750
OG0008471	AMIN004590	CQUJHB003041
OG0008472	AMIN003102	CQUJHB003421
OG0008474	AMIN010228	CQUJHB003431
OG0008475	AMIN010234	CQUJHB013996
OG0008477	AMIN010235	CQUJHB017385
OG0008478	AMIN009678	CQUJHB009633
OG0008481	AMIN002379	CQUJHB015702
OG0008482	AMIN002377	CQUJHB017146
OG0008483	AMIN005933	CQUJHB014560
OG0008484	AMIN016196	CQUJHB005039
OG0008485	AMIN008043	CQUJHB016146
OG0008488	AMIN011070	CQUJHB008737
OG0008489	AMIN011242	CQUJHB011881
OG0008490	AMIN003270	CQUJHB010539
OG0008492	AMIN009570	CQUJHB011809
OG0008495	AMIN002812	CQUJHB000068
OG0008496	AMIN003609	CQUJHB001091
OG0008497	AMIN003608	CQUJHB014823
OG0008498	AMIN008649	CQUJHB015210
OG0008500	AMIN009010	CQUJHB007728
OG0008501	AMIN008648	CQUJHB017703
OG0008502	AMIN015983	CQUJHB002801
OG0008503	AMIN006504	CQUJHB014232
OG0008504	AMIN006503	CQUJHB011212
OG0008505	AMIN011394	CQUJHB016114
OG0008506	AMIN016180	CQUJHB012048
OG0008507	AMIN003106	CQUJHB014325
OG0008508	AMIN004631	CQUJHB015244
OG0008509	AMIN016091	CQUJHB008369
OG0008511	AMIN015493	CQUJHB000245
OG0008512	AMIN000535	CQUJHB002616
OG0008513	AMIN003345	CQUJHB003539
OG0008514	AMIN004991	CQUJHB015504
OG0008519	AMIN000604	CQUJHB014014
OG0008520	AMIN006090	CQUJHB011181
OG0008521	AMIN009839	CQUJHB013299
OG0008522	AMIN009841	CQUJHB004697
OG0008523	AMIN011164	CQUJHB002268
OG0008524	AMIN003181	CQUJHB015455
OG0008525	AMIN003905	CQUJHB009253
OG0008526	AMIN003899	CQUJHB003672
OG0008527	AMIN003900	CQUJHB008315, CQUJHB010387
OG0008529	AMIN007320	CQUJHB007911
OG0008530	AMIN006906	CQUJHB005846
OG0008531	AMIN008910	CQUJHB004939
OG0008532	AMIN000305	CQUJHB015473
OG0008534	AMIN010042	CQUJHB010045
OG0008535	AMIN010041	CQUJHB010480
OG0008536	AMIN006344	CQUJHB015259
OG0008537	AMIN006355	CQUJHB005556
OG0008538	AMIN006350	CQUJHB017114
OG0008539	AMIN006347	CQUJHB013445
OG0008542	AMIN005785	CQUJHB013448
OG0008543	AMIN005783	CQUJHB014999
OG0008545	AMIN000494	CQUJHB004218
OG0008546	AMIN000496	CQUJHB013756
OG0008548	AMIN002428	CQUJHB000034
OG0008549	AMIN005289	CQUJHB012421
OG0008550	AMIN008195	CQUJHB003362
OG0008551	AMIN009222	CQUJHB012330
OG0008552	AMIN005192	CQUJHB011668
OG0008553	AMIN007473	CQUJHB012100
OG0008554	AMIN008399	CQUJHB016958
OG0008555	AMIN003982	CQUJHB014126
OG0008556	AMIN004764	CQUJHB008206
OG0008557	AMIN014117	CQUJHB011731
OG0008558	AMIN003078	CQUJHB020395
OG0008560	AMIN010696	CQUJHB012874
OG0008561	AMIN010688	CQUJHB018246
OG0008563	AMIN004906	CQUJHB002156
OG0008564	AMIN005276	CQUJHB005509
OG0008566	AMIN011335	CQUJHB009530
OG0008567	AMIN002420	CQUJHB001980
OG0008568	AMIN007450	CQUJHB005821
OG0008569	AMIN002871	CQUJHB017521
OG0008571	AMIN006568	CQUJHB004067
OG0008572	AMIN006566	CQUJHB010406
OG0008573	AMIN006573	CQUJHB004690
OG0008574	AMIN006570	CQUJHB003928
OG0008575	AMIN005348	CQUJHB004087
OG0008576	AMIN005244	CQUJHB007890
OG0008577	AMIN000056	CQUJHB000559
OG0008581	AMIN010140	CQUJHB016645
OG0008583	AMIN000123	CQUJHB000021
OG0008584	AMIN000213	CQUJHB010300
OG0008585	AMIN007652	CQUJHB014330
OG0008586	AMIN007655	CQUJHB016823
OG0008588	AMIN007656	CQUJHB008164
OG0008591	AMIN004584	CQUJHB012946
OG0008592	AMIN016213	CQUJHB016274
OG0008593	AMIN003374	CQUJHB004231
OG0008594	AMIN003409	CQUJHB013728
OG0008595	AMIN011455	CQUJHB006154
OG0008596	AMIN010507	CQUJHB004954
OG0008599	AMIN009661	CQUJHB009682
OG0008600	AMIN011101	CQUJHB008989
OG0008601	AMIN001642	CQUJHB014085
OG0008602	AMIN006370	CQUJHB014643
OG0008603	AMIN016171	CQUJHB001109
OG0008604	AMIN016167	CQUJHB001277
OG0008605	AMIN002265	CQUJHB004821
OG0008606	AMIN008899	CQUJHB016310
OG0008608	AMIN007191	CQUJHB000844
OG0008609	AMIN009511	CQUJHB006485
OG0008610	AMIN008348	CQUJHB018074
OG0008612	AMIN007161	CQUJHB003621
OG0008613	AMIN008513	CQUJHB005153
OG0008614	AMIN008504	CQUJHB001745
OG0008615	AMIN010553	CQUJHB002426
OG0008616	AMIN009782	CQUJHB006730
OG0008617	AMIN009487	CQUJHB004322
OG0008618	AMIN004419	CQUJHB001321
OG0008619	AMIN011115	CQUJHB014244
OG0008620	AMIN011338	CQUJHB005728
OG0008621	AMIN011116	CQUJHB009437
OG0008625	AMIN008140	CQUJHB018389
OG0008626	AMIN004754	CQUJHB012498
OG0008627	AMIN002997	CQUJHB012236
OG0008628	AMIN004678	CQUJHB016465
OG0008629	AMIN000902	CQUJHB006798
OG0008630	AMIN001778	CQUJHB011090
OG0008631	AMIN010070	CQUJHB009434
OG0008632	AMIN009410	CQUJHB001644
OG0008634	AMIN005117	CQUJHB005785
OG0008635	AMIN007566	CQUJHB005088
OG0008637	AMIN009273	CQUJHB013629
OG0008638	AMIN005396	CQUJHB006872
OG0008639	AMIN000960	CQUJHB013423
OG0008640	AMIN010575	CQUJHB012470
OG0008641	AMIN010823	CQUJHB000503
OG0008642	AMIN010680	CQUJHB015242
OG0008643	AMIN010658	CQUJHB018161
OG0008644	AMIN007766	CQUJHB013913
OG0008645	AMIN009503	CQUJHB003048
OG0008647	AMIN007617	CQUJHB002708
OG0008649	AMIN009477	CQUJHB011587
OG0008651	AMIN007519	CQUJHB006717
OG0008652	AMIN007509	CQUJHB014909
OG0008653	AMIN000063	CQUJHB011382
OG0008655	AMIN004025	CQUJHB013562
OG0008656	AMIN004022	CQUJHB010533
OG0008657	AMIN000154	CQUJHB013267
OG0008658	AMIN015786	CQUJHB008795
OG0008659	AMIN010974	CQUJHB001904
OG0008660	AMIN014616	CQUJHB014802
OG0008661	AMIN010973	CQUJHB016313
OG0008663	AMIN010481	CQUJHB010765
OG0008664	AMIN003663	CQUJHB017054
OG0008666	AMIN002692	CQUJHB017456
OG0008669	AMIN004464	CQUJHB005133
OG0008671	AMIN010239	CQUJHB018170
OG0008672	AMIN002383	CQUJHB006520
OG0008673	AMIN001196	CQUJHB000884
OG0008674	AMIN003580	CQUJHB008056
OG0008675	AMIN002317	CQUJHB001879
OG0008676	AMIN000265	CQUJHB001752
OG0008678	AMIN007971	CQUJHB011186
OG0008679	AMIN007967	CQUJHB017570
OG0008680	AMIN003022	CQUJHB004271
OG0008681	AMIN000988	CQUJHB016746
OG0008683	AMIN003316	CQUJHB015065
OG0008684	AMIN004885	CQUJHB000450
OG0008685	AMIN000301	CQUJHB005085
OG0008687	AMIN003356	CQUJHB015317
OG0008692	AMIN005296	CQUJHB006618
OG0008693	AMIN005896	CQUJHB012560
OG0008695	AMIN001323	CQUJHB011072
OG0008697	AMIN008365	CQUJHB014455
OG0008698	AMIN006384	CQUJHB016053
OG0008699	AMIN006716	CQUJHB001669
OG0008702	AMIN002382	CQUJHB016966
OG0008703	AMIN002352	CQUJHB012905
OG0008704	AMIN008011	CQUJHB014365
OG0008705	AMIN000524	CQUJHB006013
OG0008706	AMIN010578	CQUJHB009175
OG0008707	AMIN008037	CQUJHB006757
OG0008708	AMIN008038	CQUJHB001803
OG0008710	AMIN010617	CQUJHB002593
OG0008711	AMIN008095	CQUJHB014340
OG0008712	AMIN000138	CQUJHB014807
OG0008713	AMIN000361	CQUJHB013134
OG0008714	AMIN008771	CQUJHB006006
OG0008715	AMIN003234	CQUJHB006010
OG0008717	AMIN000268	CQUJHB004752
OG0008718	AMIN015522	CQUJHB009508
OG0008719	AMIN009002	CQUJHB000877
OG0008720	AMIN015826	CQUJHB002419
OG0008721	AMIN016283	CQUJHB015404
OG0008722	AMIN004266	CQUJHB015760
OG0008724	AMIN008264	CQUJHB008788
OG0008725	AMIN008673	CQUJHB013355
OG0008726	AMIN006544	CQUJHB006244
OG0008728	AMIN009036	CQUJHB013011
OG0008729	AMIN014272	CQUJHB007667
OG0008730	AMIN002560	CQUJHB017294
OG0008731	AMIN005612	CQUJHB016695
OG0008734	AMIN009666	CQUJHB013310
OG0008735	AMIN009667	CQUJHB001662
OG0008736	AMIN001808	CQUJHB003343
OG0008737	AMIN001804	CQUJHB003134
OG0008738	AMIN008732	CQUJHB011329
OG0008744	AMIN000052	CQUJHB017504
OG0008746	AMIN000053	CQUJHB008827
OG0008747	AMIN009544	CQUJHB011338
OG0008748	AMIN006965	CQUJHB011683
OG0008750	AMIN010898	CQUJHB001469
OG0008751	AMIN000081	CQUJHB001405
OG0008752	AMIN003225	CQUJHB015479
OG0008753	AMIN004633	CQUJHB000358
OG0008754	AMIN000820	CQUJHB013510
OG0008755	AMIN000815	CQUJHB014997
OG0008756	AMIN000814	CQUJHB015546
OG0008757	AMIN000813	CQUJHB017889
OG0008758	AMIN004104	CQUJHB012673
OG0008759	AMIN004105	CQUJHB002660
OG0008761	AMIN005155	CQUJHB010060
OG0008762	AMIN005091	CQUJHB001586
OG0008763	AMIN001765	CQUJHB005500
OG0008769	AMIN007288	CQUJHB011748
OG0008770	AMIN007291	CQUJHB002360
OG0008771	AMIN007298	CQUJHB007373
OG0008772	AMIN007347	CQUJHB011097
OG0008773	AMIN003386	CQUJHB018231
OG0008774	AMIN002759	CQUJHB001893
OG0008775	AMIN002757	CQUJHB014635
OG0008776	AMIN003647	CQUJHB005321
OG0008781	AMIN008084	CQUJHB012493
OG0008782	AMIN005057	CQUJHB007987
OG0008783	AMIN004327	CQUJHB006035
OG0008784	AMIN006551	CQUJHB005056
OG0008786	AMIN011118	CQUJHB005952
OG0008787	AMIN007569	CQUJHB003280
OG0008788	AMIN011117	CQUJHB003738
OG0008790	AMIN002801	CQUJHB018271
OG0008791	AMIN002181	CQUJHB018285
OG0008792	AMIN002180	CQUJHB017070
OG0008796	AMIN000343	CQUJHB005717
OG0008798	AMIN006801	CQUJHB007765
OG0008802	AMIN011535	CQUJHB017831
OG0008803	AMIN004936	CQUJHB000273
OG0008805	AMIN002625	CQUJHB008263
OG0008806	AMIN000018	CQUJHB017904
OG0008807	AMIN002765	CQUJHB011461
OG0008809	AMIN010310	CQUJHB018082
OG0008810	AMIN007587	CQUJHB006684
OG0008812	AMIN002440	CQUJHB004553
OG0008813	AMIN002435	CQUJHB014362
OG0008814	AMIN008480	CQUJHB007265
OG0008815	AMIN015869	CQUJHB004482
OG0008817	AMIN007514	CQUJHB011274
OG0008819	AMIN001237	CQUJHB005513
OG0008820	AMIN004791	CQUJHB017710
OG0008821	AMIN004789	CQUJHB011365
OG0008822	AMIN001024	CQUJHB002153
OG0008824	AMIN005617	CQUJHB012675
OG0008825	AMIN005618	CQUJHB005374
OG0008827	AMIN008411	CQUJHB000910
OG0008828	AMIN003122	CQUJHB014874
OG0008830	AMIN000186	CQUJHB008777
OG0008832	AMIN007824	CQUJHB014402
OG0008833	AMIN009338	CQUJHB015939
OG0008834	AMIN001673	CQUJHB013692
OG0008835	AMIN006299	CQUJHB018189
OG0008838	AMIN007851	CQUJHB004646
OG0008839	AMIN007828	CQUJHB012926
OG0008840	AMIN007205	CQUJHB002867
OG0008841	AMIN009188	CQUJHB002399
OG0008842	AMIN009189	CQUJHB003164
OG0008845	AMIN004693	CQUJHB001151
OG0008846	AMIN009774	CQUJHB014124
OG0008848	AMIN003791	CQUJHB004893
OG0008849	AMIN016238	CQUJHB004924
OG0008851	AMIN009587	CQUJHB013406
OG0008852	AMIN001656	CQUJHB015675
OG0008853	AMIN002358	CQUJHB018351
OG0008854	AMIN007624	CQUJHB011904
OG0008855	AMIN004110	CQUJHB010735
OG0008856	AMIN015884	CQUJHB008600
OG0008857	AMIN004807	CQUJHB013642
OG0008859	AMIN007602	CQUJHB001647
OG0008860	AMIN009967	CQUJHB014488
OG0008861	AMIN008093	CQUJHB006642
OG0008863	AMIN009615	CQUJHB007550
OG0008864	AMIN007772	CQUJHB010608
OG0008865	AMIN010344	CQUJHB015389
OG0008866	AMIN011563	CQUJHB007041
OG0008867	AMIN002844	CQUJHB009953
OG0008869	AMIN007215	CQUJHB000299
OG0008870	AMIN016292	CQUJHB015845
OG0008873	AMIN005655	CQUJHB017621
OG0008874	AMIN003732	CQUJHB007642
OG0008876	AMIN005593	CQUJHB002580
OG0008877	AMIN005795	CQUJHB011687
OG0008883	AMIN000303	CQUJHB003660
OG0008884	AMIN004445	CQUJHB006481
OG0008885	AMIN008261	CQUJHB013156
OG0008886	AMIN011221	CQUJHB006079
OG0008887	AMIN008343	CQUJHB011565
OG0008888	AMIN000333	CQUJHB011916
OG0008889	AMIN001053	CQUJHB016149
OG0008892	AMIN002434	CQUJHB001460
OG0008893	AMIN007488	CQUJHB005602
OG0008895	AMIN002019	CQUJHB017223
OG0008896	AMIN000723	CQUJHB013118
OG0008897	AMIN008610	CQUJHB004191
OG0008899	AMIN003699	CQUJHB012102
OG0008900	AMIN015820	CQUJHB010488
OG0008901	AMIN003698	CQUJHB012944
OG0008902	AMIN008484	CQUJHB008994
OG0008904	AMIN001770	CQUJHB005600
OG0008906	AMIN009582	CQUJHB000798
OG0008907	AMIN004875	CQUJHB008039
OG0008908	AMIN009984	CQUJHB007166
OG0008909	AMIN007735	CQUJHB017457
OG0008910	AMIN007734	CQUJHB014748
OG0008911	AMIN007771	CQUJHB013133
OG0008912	AMIN009270	CQUJHB007075
OG0008913	AMIN005752	CQUJHB002548
OG0008914	AMIN009895	CQUJHB009020
OG0008915	AMIN002498	CQUJHB011830
OG0008916	AMIN009753	CQUJHB011403
OG0008917	AMIN008986	CQUJHB007864
OG0008918	AMIN002989	CQUJHB001052
OG0008919	AMIN008725	CQUJHB007153
OG0008921	AMIN001317	CQUJHB010380
OG0008922	AMIN001448	CQUJHB014275
OG0008923	AMIN002385	CQUJHB011043
OG0008924	AMIN011308	CQUJHB001361
OG0008925	AMIN009237	CQUJHB000014
OG0008926	AMIN009271	CQUJHB003307
OG0008927	AMIN006118	CQUJHB017063
OG0008928	AMIN006115	CQUJHB000576
OG0008929	AMIN005814	CQUJHB008318
OG0008930	AMIN000897	CQUJHB001587
OG0008932	AMIN003742	CQUJHB005839
OG0008933	AMIN003513	CQUJHB004089
OG0008934	AMIN002357	CQUJHB015926
OG0008935	AMIN016299	CQUJHB015354
OG0008938	AMIN002847	CQUJHB012266
OG0008939	AMIN011208	CQUJHB002811
OG0008940	AMIN007107	CQUJHB004972
OG0008941	AMIN003093	CQUJHB011460
OG0008942	AMIN016028	CQUJHB017921
OG0008943	AMIN000066	CQUJHB003210
OG0008944	AMIN001137	CQUJHB006562
OG0008948	AMIN005199	CQUJHB000088
OG0008949	AMIN007724	CQUJHB016464
OG0008950	AMIN000189	CQUJHB015088
OG0008951	AMIN006818	CQUJHB009147, CQUJHB006770
OG0008952	AMIN009414	CQUJHB010118
OG0008953	AMIN009521	CQUJHB010196
OG0008955	AMIN001459	CQUJHB012066
OG0008956	AMIN008185	CQUJHB018352
OG0008957	AMIN009109	CQUJHB002816
OG0008958	AMIN004274	CQUJHB011584
OG0008959	AMIN011429	CQUJHB009725
OG0008961	AMIN015948	CQUJHB004351
OG0008963	AMIN008425	CQUJHB012710
OG0008965	AMIN010058	CQUJHB003649
OG0008966	AMIN000712	CQUJHB005311
OG0008967	AMIN007635	CQUJHB004565
OG0008968	AMIN006092	CQUJHB005165
OG0008971	AMIN001139	CQUJHB014629
OG0008972	AMIN006498	CQUJHB002729
OG0008973	AMIN004737	CQUJHB008630
OG0008974	AMIN011295	CQUJHB003197
OG0008977	AMIN010429	CQUJHB004732
OG0008978	AMIN003391	CQUJHB010705
OG0008979	AMIN010672	CQUJHB007294
OG0008981	AMIN008633	CQUJHB001758
OG0008982	AMIN005614	CQUJHB001830
OG0008983	AMIN004218	CQUJHB012607
OG0008984	AMIN009496	CQUJHB012121
OG0008985	AMIN009687	CQUJHB016376
OG0008986	AMIN015835	CQUJHB016335
OG0008987	AMIN006141	CQUJHB002538
OG0008988	AMIN008358	CQUJHB012688
OG0008989	AMIN000388	CQUJHB000653
OG0008990	AMIN005204	CQUJHB014222
OG0008992	AMIN003945	CQUJHB003002
OG0008993	AMIN007137	CQUJHB011468
OG0008994	AMIN002584	CQUJHB006094
OG0008995	AMIN002867	CQUJHB007233
OG0008996	AMIN000168	CQUJHB015890
OG0008997	AMIN003936	CQUJHB011806
OG0008998	AMIN000382	CQUJHB006692
OG0009001	AMIN006197	CQUJHB001987
OG0009002	AMIN008634	CQUJHB001000
OG0009003	AMIN004746	CQUJHB017206
OG0009004	AMIN010667	CQUJHB012331
OG0009005	AMIN005649	CQUJHB012711
OG0009006	AMIN001072	CQUJHB010844
OG0009007	AMIN006694	CQUJHB005140
