Orthogroup	AminimusMINIMUS1	AgambiaePEST
OG0009190	AMIN001805	AGAP009407
OG0009191	AMIN007719	AGAP006947
OG0009192	AMIN002725	AGAP002453
OG0009193	AMIN005668	AGAP000382
OG0009194	AMIN001855	AGAP009480
OG0009196	AMIN015768	AGAP029583
OG0009197	AMIN007888	AGAP006479
OG0009198	AMIN008070	AGAP006259
OG0009199	AMIN010247	AGAP007607
OG0009200	AMIN000380	AGAP013184
OG0009201	AMIN004945	AGAP004580
OG0009202	AMIN010015	AGAP029360
OG0009203	AMIN001041	AGAP028066
OG0009205	AMIN003228	AGAP002852
OG0009206	AMIN007657	AGAP006884
OG0009207	AMIN010849	AGAP005525
OG0009208	AMIN010577	AGAP012658, AGAP007283
OG0009209	AMIN007676	AGAP006900
OG0009211	AMIN006865	AGAP012310
OG0009212	AMIN004467	AGAP029056
OG0009213	AMIN000207	AGAP002336
OG0009214	AMIN011146	AGAP005805
OG0009216	AMIN009798	AGAP008442
OG0009217	AMIN005172	AGAP000728
OG0009218	AMIN008420	AGAP028513
OG0009219	AMIN003710	AGAP003001
OG0009222	AMIN001081	AGAP000898
OG0009223	AMIN004782	AGAP004397
OG0009224	AMIN016243	AGAP001319
OG0009225	AMIN001382	AGAP008745
OG0009226	AMIN005778	AGAP001051
OG0009227	AMIN016249	AGAP001225
OG0009228	AMIN006045	AGAP008242
OG0009229	AMIN001939	AGAP000888
OG0009230	AMIN002792	AGAP003621
OG0009231	AMIN016184	AGAP001008
OG0009232	AMIN005767	AGAP001091
OG0009233	AMIN002605	AGAP004036
OG0009234	AMIN003182	AGAP002936
OG0009235	AMIN002837	AGAP003313
OG0009236	AMIN004912	AGAP028407
OG0009238	AMIN009067	AGAP011524
OG0009239	AMIN001109	AGAP010283
OG0009241	AMIN015808	AGAP010203
OG0009242	AMIN010068	AGAP006773
OG0009243	AMIN002135	AGAP007278
OG0009244	AMIN006950	AGAP028543
OG0009245	AMIN001534	AGAP001045
OG0009246	AMIN004397	AGAP028130
OG0009247	AMIN003569	AGAP013298
OG0009248	AMIN014359	AGAP028586
OG0009249	AMIN001664	AGAP028054
OG0009251	AMIN008571	AGAP011884
OG0009252	AMIN004344	AGAP011836
OG0009253	AMIN003835	AGAP013446
OG0009254	AMIN002828	AGAP003994
OG0009255	AMIN009323	AGAP029738
OG0009257	AMIN000900	AGAP003492
OG0009258	AMIN005523	AGAP012975
OG0009259	AMIN003859	AGAP003418
OG0009261	AMIN003858	AGAP013445
OG0009262	AMIN002032	AGAP000205
OG0009263	AMIN011538	AGAP028210
OG0009264	AMIN004676	AGAP002378
OG0009265	AMIN000126	AGAP004665
OG0009266	AMIN005325	AGAP013413
OG0009267	AMIN001970	AGAP000303
OG0009268	AMIN005441	AGAP000156
OG0009269	AMIN011485	AGAP005005
OG0009270	AMIN001025	AGAP028111
OG0009271	AMIN002857	AGAP003329
OG0009273	AMIN007301	AGAP005138
OG0009274	AMIN000057	AGAP010302
OG0009275	AMIN004822	AGAP004440
OG0009276	AMIN006760	AGAP028573
OG0009277	AMIN002723	AGAP013339
OG0009279	AMIN003543	AGAP001735
OG0009280	AMIN014629	AGAP028129
OG0009281	AMIN005855	AGAP000687
OG0009282	AMIN001944	AGAP000882
OG0009283	AMIN010615	AGAP029058
OG0009284	AMIN008089	AGAP006242
OG0009285	AMIN016185	AGAP029673
OG0009286	AMIN010594	AGAP007256
OG0009288	AMIN005066	AGAP001493
OG0009289	AMIN003610	AGAP013309
OG0009291	AMIN000291	AGAP003933
OG0009292	AMIN003502	AGAP013145
OG0009293	AMIN010089	AGAP006748
OG0009294	AMIN006020	AGAP029402
OG0009295	AMIN008464	AGAP011118
OG0009296	AMIN005563	AGAP013506
OG0009297	AMIN007897	AGAP006471
OG0009298	AMIN009196	AGAP029293
OG0009300	AMIN001517	AGAP009661
OG0009301	AMIN009406	AGAP008961
OG0009302	AMIN011246	AGAP007107
OG0009305	AMIN001754	AGAP009324
OG0009306	AMIN000692	AGAP001790
OG0009307	AMIN008757	AGAP011704
OG0009308	AMIN001129	AGAP028651, AGAP010263
OG0009309	AMIN010435	AGAP007483
OG0009311	AMIN004659	AGAP003123
OG0009313	AMIN005753	AGAP000657
OG0009314	AMIN007383	AGAP005340
OG0009315	AMIN003932	AGAP002633
OG0009316	AMIN004161	AGAP004191
OG0009317	AMIN007352	AGAP005192
OG0009319	AMIN007601	AGAP005073
OG0009320	AMIN004069	AGAP003847
OG0009323	AMIN011078	AGAP007066
OG0009325	AMIN002374	AGAP001474
OG0009326	AMIN010227	AGAP007584
OG0009327	AMIN010339	AGAP007703
OG0009328	AMIN002846	AGAP013430
OG0009334	AMIN005092	AGAP013435
OG0009336	AMIN003920	AGAP002642
OG0009337	AMIN001954	AGAP000316
OG0009342	AMIN002493	AGAP002484
OG0009353	AMIN008825	AGAP011619
OG0009354	AMIN008625	AGAP011955
OG0009355	AMIN002065	AGAP000854
OG0009356	AMIN004471	AGAP029611
OG0009357	AMIN016235	AGAP009054
OG0009357	AMIN014490	AGAP028085
OG0009358	AMIN010163	AGAP005679
OG0009358	AMIN010164	AGAP005677
OG0009359	AMIN008014	AGAP006348
OG0009360	AMIN010791	AGAP005457, AGAP005458
OG0009363	AMIN014173	AGAP028566, AGAP028567
OG0009364	AMIN015681	AGAP009855
OG0009366	AMIN007845	AGAP006524
OG0009367	AMIN009836	AGAP029924, AGAP029923
OG0009368	AMIN006495	AGAP002863
OG0009369	AMIN015729	AGAP012544, AGAP011949, AGAP011950
OG0009387	AMIN000728	AGAP002907
OG0009389	AMIN015795	AGAP003483
OG0009390	AMIN002476	AGAP003199
OG0009391	AMIN016226	AGAP001096
OG0009392	AMIN014126	AGAP028205
OG0009395	AMIN009439	AGAP008997
OG0009398	AMIN008678	AGAP010684, AGAP012594
OG0009403	AMIN003634	AGAP002670
OG0009405	AMIN009168	AGAP011321
OG0009406	AMIN009164	AGAP011323
OG0009408	AMIN010505	AGAP007368
OG0009409	AMIN005851	AGAP000690
OG0009410	AMIN008930	AGAP012393
OG0009411	AMIN008921	AGAP012406
OG0009413	AMIN007125	AGAP007878
OG0009418	AMIN004272	AGAP011758
OG0009421	AMIN004196	AGAP004159
OG0009423	AMIN004197	AGAP004158
OG0009430	AMIN010549	AGAP007314
OG0009431	AMIN010451	AGAP007454
OG0009435	AMIN010260	AGAP007620
OG0009436	AMIN010252	AGAP007612
OG0009438	AMIN004829	AGAP004451
OG0009440	AMIN007208	AGAP007831
OG0009441	AMIN006415	AGAP013722
OG0009442	AMIN006410	AGAP007823
OG0009443	AMIN010664	AGAP007151
OG0009444	AMIN007576	AGAP005310
OG0009447	AMIN011545	AGAP005054
OG0009448	AMIN005912	AGAP008398
OG0009449	AMIN015805	AGAP010212
OG0009450	AMIN009694	AGAP009151
OG0009451	AMIN006230	AGAP008040
OG0009455	AMIN003660	AGAP002818
OG0009457	AMIN003802	AGAP003109
OG0009458	AMIN007140	AGAP007864
OG0009461	AMIN009614	AGAP009068
OG0009463	AMIN003441	AGAP001631
OG0009465	AMIN000297	AGAP003941
OG0009467	AMIN004797	AGAP004410
OG0009468	AMIN004339	AGAP011831
OG0009470	AMIN002852	AGAP003324
OG0009475	AMIN010781	AGAP005268
OG0009476	AMIN001443	AGAP008525
OG0009478	AMIN006018	AGAP008270
OG0009480	AMIN000618	AGAP002117
OG0009481	AMIN006582	AGAP010387
OG0009482	AMIN015932	AGAP029397
OG0009484	AMIN006017	AGAP008271
OG0009486	AMIN006827	AGAP009913
OG0009487	AMIN002157	AGAP001333
OG0009488	AMIN000875	AGAP003522
OG0009491	AMIN009201	AGAP029592
OG0009492	AMIN000861	AGAP013361
OG0009494	AMIN005766	AGAP010769
OG0009496	AMIN005673	AGAP000375
OG0009498	AMIN015635	AGAP012852, AGAP029733
OG0009500	AMIN006292	AGAP007976
OG0009501	AMIN015855	AGAP013423
OG0009503	AMIN003754	AGAP003048
OG0009505	AMIN015871	AGAP013290
OG0009506	AMIN001467	AGAP009612
OG0009507	AMIN000755	AGAP013008
OG0009510	AMIN000581	AGAP001405
OG0009511	AMIN015875	AGAP001734
OG0009512	AMIN002769	AGAP003162
OG0009513	AMIN015934	AGAP009996
OG0009516	AMIN003775	AGAP003071
OG0009517	AMIN003540	AGAP001731
OG0009519	AMIN007423	AGAP005393
OG0009521	AMIN011412	AGAP004914
OG0009522	AMIN009246	AGAP010961
OG0009523	AMIN009245	AGAP010962, AGAP010964
OG0009525	AMIN001769	AGAP009339
OG0009528	AMIN011181	AGAP005842
OG0009529	AMIN011348	AGAP006236
OG0009530	AMIN005642	AGAP000398
OG0009531	AMIN003051	AGAP003358
OG0009534	AMIN004509	AGAP028727
OG0009535	AMIN002266	AGAP001206
OG0009537	AMIN016117	AGAP002840
OG0009538	AMIN007234	AGAP010157
OG0009539	AMIN015810	AGAP028743
OG0009540	AMIN000800	AGAP002791
OG0009545	AMIN016288	AGAP011367
OG0009546	AMIN000389	AGAP003238
OG0009548	AMIN002635	AGAP004067
OG0009550	AMIN002336	AGAP001127
OG0009551	AMIN011579	AGAP005242
OG0009553	AMIN010722	AGAP005229
OG0009554	AMIN004394	AGAP028193, AGAP011976
OG0009557	AMIN016101	AGAP029303
OG0009559	AMIN016253	AGAP001177
OG0009560	AMIN016217	AGAP001166
OG0009564	AMIN007073	AGAP007945
OG0009565	AMIN007085	AGAP007915
OG0009567	AMIN011410	AGAP004911
OG0009569	AMIN005831	AGAP000878
OG0009571	AMIN010291	AGAP007652
OG0009572	AMIN001149	AGAP010244
OG0009575	AMIN002551	AGAP002542
OG0009576	AMIN002550	AGAP002540
OG0009577	AMIN002775	AGAP003605
OG0009579	AMIN003124	AGAP002141
OG0009581	AMIN009646	AGAP009106
OG0009586	AMIN000045	AGAP004621
OG0009588	AMIN009129	AGAP008616
OG0009589	AMIN002776	AGAP003606
OG0009593	AMIN006948	AGAP012220
OG0009594	AMIN001405	AGAP008765
OG0009595	AMIN001401	AGAP028124
OG0009597	AMIN002287	AGAP001189
OG0009598	AMIN005512	AGAP000238
OG0009601	AMIN004357	AGAP011032
OG0009602	AMIN002079	AGAP000014
OG0009604	AMIN007090	AGAP007910
OG0009605	AMIN004455	AGAP012188
OG0009606	AMIN000585	AGAP001409
OG0009608	AMIN005438	AGAP000160
OG0009609	AMIN016160	AGAP013013
OG0009610	AMIN000489	AGAP001931
OG0009611	AMIN001107	AGAP010288
OG0009612	AMIN010789	AGAP005455
OG0009613	AMIN004593	AGAP002312
OG0009614	AMIN000232	AGAP013375
OG0009616	AMIN008573	AGAP011886
OG0009618	AMIN011170	AGAP005829
OG0009619	AMIN009425	AGAP008982
OG0009622	AMIN004632	AGAP003149
OG0009625	AMIN004285	AGAP011775
OG0009626	AMIN007639	AGAP006866
OG0009627	AMIN007633	AGAP006837
OG0009628	AMIN015640	AGAP005905
OG0009629	AMIN011162	AGAP005819
OG0009631	AMIN005553	AGAP000824
OG0009637	AMIN006099	AGAP008179
OG0009638	AMIN001972	AGAP000301
OG0009639	AMIN008305	AGAP012806, AGAP029204
OG0009641	AMIN009449	AGAP028171
OG0009642	AMIN003077	AGAP002191
OG0009643	AMIN000748	AGAP002926
OG0009645	AMIN002422	AGAP001530
OG0009646	AMIN006453	AGAP009828
OG0009647	AMIN006452	AGAP010311
OG0009649	AMIN005242	AGAP000497
OG0009650	AMIN004548	AGAP028650
OG0009653	AMIN011422	AGAP029358
OG0009654	AMIN007651	AGAP006878
OG0009655	AMIN000091	AGAP013302
OG0009656	AMIN003377	AGAP002070
OG0009658	AMIN006587	AGAP029278
OG0009660	AMIN010154	AGAP005693
OG0009661	AMIN011105	AGAP007039
OG0009662	AMIN016048	AGAP007037
OG0009663	AMIN006372	AGAP007787
OG0009664	AMIN002415	AGAP001525
OG0009665	AMIN016172	AGAP003778
OG0009666	AMIN006162	AGAP013746
OG0009667	AMIN001717	AGAP009273
OG0009668	AMIN001159	AGAP010232
OG0009672	AMIN011345	AGAP006234
OG0009673	AMIN004947	AGAP004585
OG0009674	AMIN000005	AGAP004586
OG0009675	AMIN004685	AGAP002369
OG0009678	AMIN001191	AGAP013755
OG0009679	AMIN001192	AGAP010199
OG0009680	AMIN015515	AGAP005495
OG0009681	AMIN007511	AGAP028537
OG0009682	AMIN003246	AGAP001432
OG0009684	AMIN000227	AGAP002357
OG0009685	AMIN008487	AGAP011104
OG0009687	AMIN015779	AGAP003583
OG0009688	AMIN000267	AGAP029082
OG0009689	AMIN003738	AGAP013505
OG0009691	AMIN002045	AGAP000680
OG0009692	AMIN003576	AGAP002738
OG0009696	AMIN001322	AGAP008690
OG0009698	AMIN008833	AGAP011614
OG0009699	AMIN005160	AGAP000740
OG0009700	AMIN001672	AGAP008901
OG0009702	AMIN011527	AGAP005038
OG0009704	AMIN009020	AGAP011475
OG0009705	AMIN009007	AGAP011460
OG0009706	AMIN004963	AGAP010409
OG0009707	AMIN002559	AGAP002550
OG0009708	AMIN005338	AGAP001524
OG0009709	AMIN001133	AGAP010259
OG0009710	AMIN007427	AGAP005396
OG0009712	AMIN000715	AGAP013272
OG0009713	AMIN015550	AGAP013313
OG0009714	AMIN004653	AGAP003129
OG0009719	AMIN005097	AGAP000131
OG0009720	AMIN007784	AGAP006610
OG0009721	AMIN003381	AGAP013165
OG0009722	AMIN000719	AGAP013394
OG0009723	AMIN014379	AGAP004579
OG0009730	AMIN008027	AGAP006339
OG0009732	AMIN002442	AGAP001551
OG0009733	AMIN015870	AGAP027997
OG0009735	AMIN001080	AGAP000897
OG0009736	AMIN008415	AGAP011168
OG0009737	AMIN004927	AGAP004564
OG0009738	AMIN001142	AGAP010248
OG0009740	AMIN001143	AGAP010247
OG0009745	AMIN003793	AGAP003087
OG0009746	AMIN001654	AGAP008888
OG0009749	AMIN010303	AGAP007662
OG0009751	AMIN010841	AGAP005513
OG0009752	AMIN001167	AGAP000272
OG0009755	AMIN007832	AGAP006537
OG0009756	AMIN001741	AGAP009304
OG0009757	AMIN014075	AGAP002901
OG0009758	AMIN016026	AGAP007546
OG0009760	AMIN002516	AGAP002504
OG0009762	AMIN016215	AGAP001505
OG0009763	AMIN016205	AGAP011693
OG0009764	AMIN009634	AGAP009092
OG0009766	AMIN006113	AGAP008162
OG0009767	AMIN011624	AGAP004840
OG0009769	AMIN006247	AGAP008023
OG0009771	AMIN002412	AGAP001521
OG0009772	AMIN006774	AGAP009956
OG0009774	AMIN016241	AGAP001321
OG0009775	AMIN004273	AGAP011760
OG0009777	AMIN015744	AGAP006400
OG0009779	AMIN007670	AGAP006896
OG0009780	AMIN004739	AGAP013385
OG0009784	AMIN016050	AGAP006228
OG0009786	AMIN002421	AGAP001529
OG0009788	AMIN006583	AGAP028223
OG0009789	AMIN005513	AGAP000237
OG0009790	AMIN000029	AGAP004611
OG0009791	AMIN010937	AGAP005994
OG0009792	AMIN004276	AGAP011763
OG0009793	AMIN006565	AGAP010371
OG0009796	AMIN010371	AGAP007562
OG0009797	AMIN009711	AGAP028161
OG0009799	AMIN002083	AGAP000017
OG0009801	AMIN003352	AGAP002043
OG0009802	AMIN003613	AGAP002695
OG0009803	AMIN010835	AGAP005508
OG0009804	AMIN016009	AGAP029055
OG0009805	AMIN000105	AGAP004651
OG0009806	AMIN010771	AGAP005280
OG0009807	AMIN008473	AGAP029866
OG0009808	AMIN008218	AGAP012032
OG0009809	AMIN015745	AGAP029618
OG0009810	AMIN000356	AGAP003284
OG0009811	AMIN010116	AGAP006720
OG0009813	AMIN000870	AGAP013352
OG0009814	AMIN011182	AGAP005843
OG0009815	AMIN001966	AGAP013049
OG0009816	AMIN016169	AGAP003777
OG0009821	AMIN003861	AGAP013215
OG0009827	AMIN010052	AGAP006790
OG0009829	AMIN004094	AGAP004259
OG0009832	AMIN016058	AGAP004232
OG0009837	AMIN006408	AGAP007821
OG0009838	AMIN008489	AGAP011102
OG0009840	AMIN010133	AGAP028460
OG0009844	AMIN010372	AGAP007560
OG0009846	AMIN000375	AGAP003261
OG0009848	AMIN010654	AGAP007164
OG0009850	AMIN007630	AGAP028401
OG0009851	AMIN008531	AGAP011058
OG0009852	AMIN009106	AGAP008638
OG0009853	AMIN005151	AGAP000748
OG0009857	AMIN007547	AGAP005614
OG0009858	AMIN010545	AGAP007322
OG0009859	AMIN016122	AGAP004176
OG0009862	AMIN000307	AGAP003963
OG0009863	AMIN008775	AGAP028529
OG0009864	AMIN002893	AGAP013133
OG0009865	AMIN007580	AGAP005313
OG0009866	AMIN004203	AGAP012977
OG0009870	AMIN011440	AGAP004948
OG0009876	AMIN010305	AGAP007664
OG0009878	AMIN006253	AGAP029219
OG0009879	AMIN007901	AGAP006468
OG0009880	AMIN016116	AGAP002848
OG0009881	AMIN005147	AGAP000752
OG0009883	AMIN005549	AGAP000821
OG0009884	AMIN016020	AGAP009205
OG0009886	AMIN002786	AGAP029085
OG0009887	AMIN015511	AGAP005519
OG0009888	AMIN007885	AGAP006482
OG0009889	AMIN001144	AGAP010246
OG0009892	AMIN010544	AGAP007323
OG0009894	AMIN009497	AGAP009758
OG0009899	AMIN008156	AGAP029845
OG0009902	AMIN009555	AGAP009829
OG0009904	AMIN011365	AGAP005416
OG0009907	AMIN007863	AGAP006509
OG0009909	AMIN015613	AGAP007757
OG0009910	AMIN010608	AGAP007245
OG0009912	AMIN008501	AGAP011093
OG0009914	AMIN011470	AGAP004988
OG0009915	AMIN016137	AGAP004983
OG0009916	AMIN010843	AGAP005516
OG0009918	AMIN000276	AGAP003920
OG0009919	AMIN010022	AGAP006814
OG0009923	AMIN002922	AGAP003774
OG0009925	AMIN016046	AGAP007034
OG0009926	AMIN006261	AGAP008005
OG0009927	AMIN005186	AGAP013154
OG0009928	AMIN000795	AGAP013426
OG0009930	AMIN002059	AGAP000858
OG0009931	AMIN009043	AGAP011502
OG0009934	AMIN005898	AGAP028175
OG0009939	AMIN010215	AGAP007594
OG0009940	AMIN000230	AGAP013174
OG0009941	AMIN001868	AGAP029970
OG0009953	AMIN008065	AGAP006262
OG0009954	AMIN010955	AGAP028397
OG0009958	AMIN006004	AGAP008289
OG0009960	AMIN005209, AMIN005208	AGAP000605
OG0009961	AMIN005733	AGAP000650
OG0009962	AMIN005604	AGAP000461
OG0009963	AMIN004369	AGAP011020, AGAP011008, AGAP011016
OG0009965	AMIN003552	AGAP013026
OG0009966	AMIN000408	AGAP013085
OG0009967	AMIN004211	AGAP012989
OG0009968	AMIN002796	AGAP003626
OG0009969	AMIN003763	AGAP003056, AGAP012598
OG0009970	AMIN016118	AGAP002839
OG0009971	AMIN010707	AGAP005919
OG0009972	AMIN007701, AMIN007700, AMIN007699	AGAP006927
OG0009973	AMIN006794	AGAP029828, AGAP029829
OG0009974	AMIN001496	AGAP009640
OG0009975	AMIN001376	AGAP028097
OG0009978	AMIN015922	AGAP013724
OG0009979	AMIN000651	AGAP002089
OG0009981	AMIN010458	AGAP007442
OG0009982	AMIN007878	AGAP006494
OG0009983	AMIN007902	AGAP006467
OG0009984	AMIN011537	AGAP005047
OG0009985	AMIN003070	AGAP012960
OG0009986	AMIN010738	AGAP005212
OG0009988	AMIN003919	AGAP002643
OG0009989	AMIN003300	AGAP001990
OG0009990	AMIN004316	AGAP011813
OG0009991	AMIN005994	AGAP008307, AGAP008306
OG0009993	AMIN015848	AGAP003642
OG0009996	AMIN007960	AGAP029837, AGAP029835, AGAP029838, AGAP029836, AGAP029834
OG0009997	AMIN014524	AGAP012468, AGAP007602
OG0010020	AMIN006255	AGAP008012
OG0010024	AMIN016095	AGAP001352
OG0010026	AMIN015976	AGAP012411
OG0010029	AMIN014136	AGAP028499
OG0010032	AMIN004194	AGAP004161
OG0010033	AMIN004188	AGAP004167
OG0010037	AMIN010449	AGAP007457
OG0010038	AMIN010218	AGAP007591
OG0010047	AMIN003272	AGAP001960
OG0010048	AMIN007392	AGAP005349
OG0010052	AMIN006862	AGAP012314
OG0010056	AMIN014252	AGAP013137
OG0010061	AMIN015517	AGAP011877
OG0010067	AMIN003856	AGAP003421
OG0010068	AMIN015667	AGAP001821
OG0010069	AMIN003276	AGAP001967
OG0010081	AMIN005958	AGAP008343
OG0010082	AMIN015799	AGAP003447
OG0010090	AMIN004839	AGAP004458
OG0010100	AMIN016259	AGAP013066
OG0010101	AMIN016248	AGAP001226
OG0010103	AMIN001150	AGAP010243
OG0010109	AMIN001115	AGAP010277
OG0010112	AMIN004929	AGAP004569
OG0010120	AMIN000336	AGAP003306
OG0010122	AMIN002779	AGAP003610
OG0010124	AMIN016071	AGAP006672
OG0010126	AMIN016199	AGAP008372
OG0010130	AMIN007903	AGAP006466
OG0010131	AMIN008844	AGAP011604
OG0010136	AMIN001974	AGAP000299
OG0010141	AMIN000951	AGAP003433
OG0010142	AMIN006571	AGAP010378
OG0010143	AMIN006564	AGAP010369
OG0010146	AMIN001160	AGAP010231
OG0010149	AMIN004148	AGAP004206
OG0010155	AMIN007627	AGAP006831
OG0010156	AMIN010241	AGAP007569
OG0010157	AMIN000400	AGAP003227
OG0010170	AMIN015645	AGAP005512
OG0010173	AMIN009786	AGAP008429
OG0010176	AMIN010934	AGAP006002
OG0010179	AMIN009749	AGAP009211
OG0010183	AMIN003406	AGAP001594
OG0010184	AMIN002381	AGAP001483
OG0010190	AMIN015553	AGAP009856
OG0010191	AMIN011060	AGAP005760
OG0010202	AMIN005793	AGAP012432
OG0010204	AMIN015972	AGAP010647
OG0010205	AMIN014838	AGAP005764
OG0010208	AMIN000335	AGAP003307
OG0010209	AMIN007625	AGAP006829
OG0010216	AMIN015684, AMIN008525	AGAP011063
OG0010218	AMIN004688	AGAP013100
OG0010228	AMIN002242	AGAP013012
OG0010235	AMIN007600	AGAP005074
OG0010244	AMIN007895	AGAP006473
OG0010249	AMIN007430	AGAP005399
OG0010250	AMIN014195, AMIN001874	AGAP009502
OG0010252	AMIN003470	AGAP028470
OG0010256	AMIN005550	AGAP000822
OG0010258	AMIN009921	AGAP029848
OG0010261	AMIN009212	AGAP011278
OG0010262	AMIN008650	AGAP010712
OG0010263	AMIN009761	AGAP028022
OG0010266	AMIN016170	AGAP013256
OG0010268	AMIN008923	AGAP012405
OG0010271	AMIN015987	AGAP008669
OG0010274	AMIN000609	AGAP013130
OG0010275	AMIN003662	AGAP002820
OG0010280	AMIN006702	AGAP028424
OG0010284	AMIN006916, AMIN005710	AGAP029244
OG0010286	AMIN002890, AMIN002891	AGAP013183
OG0010299	AMIN000928	AGAP013494
OG0010301	AMIN015642	AGAP001170
OG0010305	AMIN014653	AGAP011191
OG0010306	AMIN008893	AGAP028524
OG0010307	AMIN008981	AGAP011433
OG0010308	AMIN001272	AGAP010535
OG0010309	AMIN005899	AGAP029399
OG0010310	AMIN005446	AGAP000151, AGAP000152
OG0010311	AMIN015900	AGAP000610
OG0010313	AMIN005236	AGAP000493
OG0010314	AMIN011480	AGAP004999, AGAP012651
OG0010315	AMIN011409	AGAP004910
OG0010316	AMIN008488	AGAP011103
OG0010317	AMIN008416	AGAP011167
OG0010318	AMIN004375	AGAP010990
OG0010319	AMIN015892	AGAP011791
OG0010320	AMIN008527	AGAP029318
OG0010321	AMIN000565	AGAP001387
OG0010322	AMIN002934	AGAP013051
OG0010323	AMIN015868	AGAP003750
OG0010324	AMIN002945	AGAP003747
OG0010325	AMIN000219	AGAP002349
OG0010326	AMIN002495	AGAP013486
OG0010327	AMIN003712	AGAP003004
OG0010328	AMIN015852	AGAP004016
OG0010329	AMIN002811	AGAP004017
OG0010330	AMIN010099	AGAP006737
OG0010331	AMIN010104	AGAP006734
OG0010332	AMIN010127	AGAP006703
OG0010333	AMIN007380	AGAP005335
OG0010334	AMIN000067	AGAP012464
OG0010335	AMIN011330	AGAP006210
OG0010336	AMIN007673	AGAP006897
OG0010337	AMIN002154	AGAP001462
OG0010338	AMIN001333	AGAP028556
OG0010339	AMIN000648	AGAP002092
OG0010340	AMIN002784	AGAP029070
OG0010341	AMIN002783	AGAP013432
OG0010342	AMIN002782	AGAP003613
OG0010343	AMIN010264	AGAP007624
OG0010344	AMIN016075	AGAP029091
OG0010345	AMIN015595	AGAP006450
OG0010346	AMIN007938	AGAP006434
OG0010347	AMIN011206	AGAP005786
OG0010348	AMIN011096	AGAP007048
OG0010349	AMIN000945	AGAP003442, AGAP003444
OG0010350	AMIN011534	AGAP005044
OG0010351	AMIN010825	AGAP005498
OG0010353	AMIN008658	AGAP029926, AGAP029925
OG0010354	AMIN008965	AGAP012652, AGAP011416
OG0010355	AMIN008969	AGAP028411
OG0010356	AMIN002396	AGAP001498
OG0010357	AMIN002397	AGAP001499
OG0010358	AMIN002349	AGAP001114
OG0010359	AMIN003930	AGAP002635
OG0010360	AMIN003959	AGAP029096
OG0010361	AMIN003532	AGAP001725
OG0010362	AMIN001339	AGAP008333, AGAP008894
OG0010363	AMIN007015	AGAP010802
OG0010365	AMIN011417	AGAP004921, AGAP029817, AGAP029816
OG0010367	AMIN010698	AGAP005927
OG0010368	AMIN008150	AGAP004811
OG0010369	AMIN015540	AGAP001171
OG0010370	AMIN015643	AGAP002722
OG0010371	AMIN015513	AGAP012650, AGAP004998
OG0010372	AMIN015514	AGAP004997, AGAP012446
OG0010373	AMIN015951	AGAP006506
OG0010374	AMIN006100	AGAP028550
OG0010375	AMIN004714	AGAP003710
OG0010377	AMIN005060	AGAP000096
OG0010378	AMIN011405	AGAP004907
OG0010382	AMIN014864	AGAP028445
OG0010383	AMIN016143, AMIN005026	AGAP010468, AGAP028162
OG0010384	AMIN000070	AGAP012538, AGAP012490, AGAP012506, AGAP011660, AGAP012486
OG0010385	AMIN015626	AGAP029294
OG0010414	AMIN004332	AGAP011825
OG0010436	AMIN016290	AGAP011369
OG0010437	AMIN009118	AGAP028168
OG0010438	AMIN009122	AGAP008624
OG0010439	AMIN008824	AGAP028051
OG0010445	AMIN016190	AGAP013251
OG0010458	AMIN002281	AGAP013523
OG0010469	AMIN004093	AGAP013528
OG0010481	AMIN016294	AGAP029855
OG0010484	AMIN005780	AGAP011826
OG0010487	AMIN001661	AGAP008892
OG0010497	AMIN003659	AGAP029939
OG0010507	AMIN009418	AGAP008978
OG0010533	AMIN006122	AGAP008154
OG0010535	AMIN007608	AGAP028441
OG0010536	AMIN007929	AGAP028456
OG0010537	AMIN005156	AGAP013043
OG0010538	AMIN016035	AGAP013291
OG0010543	AMIN007912	AGAP006453
OG0010545	AMIN000948	AGAP029918
OG0010546	AMIN007187	AGAP029872
OG0010550	AMIN011238	AGAP007101
