Orthogroup	AminimusMINIMUS1	AfunestusAfunGA1
OG0008074	AMIN011274	AFUN2_012093
OG0008075	AMIN004731	AFUN2_007543
OG0008077	AMIN008066	AFUN2_007536
OG0008079	AMIN004503	AFUN2_000928
OG0008080	AMIN010768	AFUN2_000995
OG0008081	AMIN001442	AFUN2_012498
OG0008082	AMIN009592	AFUN2_009525
OG0008083	AMIN009596	AFUN2_008555
OG0008085	AMIN008964	AFUN2_012859
OG0008086	AMIN006579	AFUN2_001866
OG0008087	AMIN006575	AFUN2_012298
OG0008088	AMIN009178	AFUN2_012988
OG0008089	AMIN006578	AFUN2_004909
OG0008091	AMIN006112	AFUN2_011003
OG0008092	AMIN000510	AFUN2_003148
OG0008093	AMIN008977	AFUN2_001643
OG0008094	AMIN004498	AFUN2_003175
OG0008095	AMIN010563	AFUN2_004340
OG0008096	AMIN015650	AFUN2_008327
OG0008097	AMIN003422	AFUN2_005364
OG0008098	AMIN003428	AFUN2_008217
OG0008099	AMIN006585	AFUN2_014340
OG0008100	AMIN008737	AFUN2_003661
OG0008101	AMIN010006	AFUN2_011231
OG0008102	AMIN004068	AFUN2_000856
OG0008103	AMIN004832	AFUN2_006308
OG0008104	AMIN005491	AFUN2_002818
OG0008105	AMIN004475	AFUN2_008526
OG0008106	AMIN003759	AFUN2_001262
OG0008108	AMIN006829	AFUN2_002686
OG0008109	AMIN010126	AFUN2_007835
OG0008110	AMIN004863	AFUN2_004423
OG0008111	AMIN000876	AFUN2_013969
OG0008112	AMIN004753	AFUN2_003852
OG0008113	AMIN002996	AFUN2_013985
OG0008114	AMIN005689	AFUN2_009387
OG0008115	AMIN005681	AFUN2_011456
OG0008116	AMIN015666	AFUN2_006628
OG0008117	AMIN015896	AFUN2_008264
OG0008118	AMIN015895	AFUN2_002054
OG0008119	AMIN004838	AFUN2_003479
OG0008120	AMIN003492	AFUN2_009637
OG0008121	AMIN003489	AFUN2_009040
OG0008122	AMIN015894	AFUN2_013744
OG0008123	AMIN003490	AFUN2_003604
OG0008124	AMIN002652	AFUN2_001062
OG0008125	AMIN003948	AFUN2_004126
OG0008126	AMIN000862	AFUN2_006971
OG0008127	AMIN004823	AFUN2_003597
OG0008128	AMIN008665	AFUN2_011612
OG0008129	AMIN008667	AFUN2_002231
OG0008130	AMIN008661	AFUN2_002614
OG0008131	AMIN007420	AFUN2_001380
OG0008132	AMIN008397	AFUN2_006419
OG0008133	AMIN003138	AFUN2_006507
OG0008134	AMIN003144	AFUN2_006936
OG0008135	AMIN002700	AFUN2_012609
OG0008136	AMIN003150	AFUN2_006260
OG0008137	AMIN002920	AFUN2_002374
OG0008138	AMIN009127	AFUN2_005841
OG0008139	AMIN005764	AFUN2_012903
OG0008140	AMIN008677	AFUN2_005400
OG0008141	AMIN000819	AFUN2_010037
OG0008142	AMIN007736	AFUN2_012549
OG0008143	AMIN005765	AFUN2_012607
OG0008144	AMIN006911	AFUN2_005750
OG0008145	AMIN007285	AFUN2_009149
OG0008146	AMIN015523	AFUN2_008833
OG0008147	AMIN000147	AFUN2_005827
OG0008148	AMIN000517	AFUN2_012534
OG0008149	AMIN000518	AFUN2_001725
OG0008150	AMIN008177	AFUN2_010471
OG0008151	AMIN008078	AFUN2_007931
OG0008152	AMIN008176	AFUN2_006407
OG0008153	AMIN005070	AFUN2_013271
OG0008155	AMIN008170	AFUN2_007164
OG0008156	AMIN003995	AFUN2_006615
OG0008157	AMIN008762	AFUN2_001330
OG0008158	AMIN010601	AFUN2_014105
OG0008159	AMIN014809	AFUN2_004793
OG0008160	AMIN001507	AFUN2_010422
OG0008161	AMIN001026	AFUN2_011633
OG0008162	AMIN002218	AFUN2_002048
OG0008164	AMIN003812	AFUN2_003987
OG0008165	AMIN002829	AFUN2_004805
OG0008166	AMIN002602	AFUN2_010862
OG0008167	AMIN001294	AFUN2_006026
OG0008168	AMIN001279	AFUN2_013639
OG0008169	AMIN008450	AFUN2_006002
OG0008170	AMIN008449	AFUN2_007051
OG0008171	AMIN007464	AFUN2_004753
OG0008172	AMIN003745	AFUN2_005856
OG0008173	AMIN001815	AFUN2_013950
OG0008174	AMIN001469	AFUN2_003631
OG0008175	AMIN003366	AFUN2_008010
OG0008176	AMIN000582	AFUN2_007263
OG0008178	AMIN000576	AFUN2_012834
OG0008179	AMIN010735	AFUN2_012825
OG0008180	AMIN007865	AFUN2_011807
OG0008181	AMIN007858	AFUN2_013598
OG0008182	AMIN015877	AFUN2_008656
OG0008183	AMIN000949	AFUN2_005000
OG0008184	AMIN003003	AFUN2_011425
OG0008185	AMIN004766	AFUN2_012494
OG0008186	AMIN015878	AFUN2_005722
OG0008187	AMIN003549	AFUN2_003823
OG0008188	AMIN007006	AFUN2_009108
OG0008189	AMIN007414	AFUN2_002068
OG0008190	AMIN004112	AFUN2_011750
OG0008191	AMIN016163	AFUN2_002112
OG0008192	AMIN002069	AFUN2_009654
OG0008193	AMIN007789	AFUN2_011796
OG0008194	AMIN011197	AFUN2_002400
OG0008195	AMIN010067	AFUN2_012792
OG0008196	AMIN011198	AFUN2_009045
OG0008197	AMIN010143	AFUN2_003019
OG0008198	AMIN007797	AFUN2_001248
OG0008199	AMIN004916	AFUN2_012146
OG0008200	AMIN003539	AFUN2_005709
OG0008201	AMIN003538	AFUN2_009577
OG0008202	AMIN004921	AFUN2_009117
OG0008203	AMIN004917	AFUN2_008611
OG0008204	AMIN004919	AFUN2_001980
OG0008205	AMIN007675	AFUN2_011678
OG0008206	AMIN007424	AFUN2_013076
OG0008207	AMIN001185	AFUN2_009710
OG0008208	AMIN009278	AFUN2_002254
OG0008209	AMIN004442	AFUN2_008197
OG0008210	AMIN001536	AFUN2_014172
OG0008211	AMIN006736	AFUN2_014036
OG0008212	AMIN006097	AFUN2_014273
OG0008213	AMIN009794	AFUN2_008962
OG0008215	AMIN009790	AFUN2_007999
OG0008217	AMIN004205, AMIN004204	AFUN2_003103
OG0008218	AMIN015510	AFUN2_005477
OG0008219	AMIN004209	AFUN2_000506
OG0008220	AMIN004207	AFUN2_012596
OG0008221	AMIN006529	AFUN2_006612
OG0008224	AMIN016177	AFUN2_005444
OG0008225	AMIN010265	AFUN2_008543
OG0008226	AMIN011176	AFUN2_002442
OG0008227	AMIN010273	AFUN2_002954
OG0008230	AMIN010276	AFUN2_006013
OG0008231	AMIN010279	AFUN2_005781
OG0008232	AMIN009525	AFUN2_008137
OG0008233	AMIN002907	AFUN2_014046
OG0008236	AMIN002884	AFUN2_001593
OG0008237	AMIN002888	AFUN2_005914
OG0008238	AMIN004824	AFUN2_013664
OG0008239	AMIN002901	AFUN2_003143
OG0008240	AMIN004689	AFUN2_003881
OG0008241	AMIN000214	AFUN2_003892
OG0008242	AMIN007996	AFUN2_008495
OG0008243	AMIN010365	AFUN2_011553
OG0008244	AMIN001606	AFUN2_001505
OG0008245	AMIN003894	AFUN2_012039
OG0008246	AMIN001932	AFUN2_005948
OG0008247	AMIN003050	AFUN2_008294
OG0008248	AMIN001933	AFUN2_004331
OG0008249	AMIN003052	AFUN2_009641
OG0008250	AMIN009857	AFUN2_005864
OG0008251	AMIN009870	AFUN2_008063
OG0008253	AMIN002353	AFUN2_009391
OG0008254	AMIN003092	AFUN2_002789
OG0008255	AMIN016065	AFUN2_005967
OG0008257	AMIN008709	AFUN2_009315
OG0008258	AMIN002228	AFUN2_011589
OG0008259	AMIN015836	AFUN2_014449
OG0008260	AMIN015761	AFUN2_009632
OG0008262	AMIN002225	AFUN2_003979
OG0008263	AMIN015833	AFUN2_003680
OG0008266	AMIN001708	AFUN2_002214
OG0008267	AMIN007686	AFUN2_007822
OG0008268	AMIN006142	AFUN2_005109
OG0008269	AMIN007226	AFUN2_002794
OG0008270	AMIN009146	AFUN2_005454
OG0008271	AMIN002570	AFUN2_003296
OG0008272	AMIN005418	AFUN2_005929
OG0008274	AMIN005775	AFUN2_013700
OG0008275	AMIN009283	AFUN2_003643
OG0008276	AMIN000792	AFUN2_006345
OG0008277	AMIN000866	AFUN2_000523
OG0008278	AMIN004171	AFUN2_005710
OG0008280	AMIN009057	AFUN2_001017
OG0008281	AMIN006175	AFUN2_008353
OG0008282	AMIN009058	AFUN2_005945
OG0008283	AMIN006176	AFUN2_006896
OG0008284	AMIN009056	AFUN2_002289
OG0008285	AMIN011033	AFUN2_010194
OG0008286	AMIN002863	AFUN2_003830
OG0008287	AMIN000898	AFUN2_001793
OG0008288	AMIN001897	AFUN2_002305
OG0008289	AMIN009229	AFUN2_008580
OG0008290	AMIN003343	AFUN2_002355
OG0008291	AMIN006540	AFUN2_002587
OG0008292	AMIN003342	AFUN2_003308
OG0008293	AMIN003341	AFUN2_013430
OG0008295	AMIN003297	AFUN2_006951
OG0008296	AMIN000600	AFUN2_011172
OG0008298	AMIN004265	AFUN2_002835
OG0008299	AMIN003518	AFUN2_006400
OG0008300	AMIN003516	AFUN2_004626
OG0008301	AMIN004151	AFUN2_002819
OG0008303	AMIN000384	AFUN2_009036
OG0008304	AMIN002448	AFUN2_007057
OG0008305	AMIN016061	AFUN2_009268
OG0008306	AMIN016062	AFUN2_013755
OG0008307	AMIN004897	AFUN2_013114
OG0008308	AMIN002935	AFUN2_003081
OG0008309	AMIN004866	AFUN2_005263
OG0008311	AMIN009087	AFUN2_008990
OG0008314	AMIN000550	AFUN2_013230
OG0008316	AMIN011574	AFUN2_002541
OG0008317	AMIN002146	AFUN2_014025
OG0008318	AMIN002488	AFUN2_010234
OG0008319	AMIN005124	AFUN2_010112
OG0008320	AMIN009045	AFUN2_005882
OG0008321	AMIN005881	AFUN2_014115
OG0008322	AMIN006003	AFUN2_009061
OG0008323	AMIN010043	AFUN2_013143
OG0008327	AMIN001240	AFUN2_003286
OG0008328	AMIN002297	AFUN2_010118
OG0008329	AMIN016255	AFUN2_008299
OG0008332	AMIN007074	AFUN2_005032
OG0008333	AMIN007538	AFUN2_013975
OG0008335	AMIN011382	AFUN2_009588
OG0008336	AMIN011376	AFUN2_003543
OG0008338	AMIN006424	AFUN2_010793
OG0008340	AMIN002252	AFUN2_003188
OG0008341	AMIN002246	AFUN2_007410
OG0008342	AMIN002248	AFUN2_010933
OG0008343	AMIN008000	AFUN2_011402
OG0008344	AMIN011352	AFUN2_003674
OG0008347	AMIN011354	AFUN2_005254
OG0008348	AMIN011369	AFUN2_006541
OG0008349	AMIN004665	AFUN2_001258
OG0008350	AMIN008716	AFUN2_010886
OG0008353	AMIN000277	AFUN2_008651
OG0008354	AMIN005431	AFUN2_012389
OG0008355	AMIN002524	AFUN2_005199
OG0008356	AMIN003865	AFUN2_013981
OG0008357	AMIN010286	AFUN2_013082
OG0008358	AMIN001153	AFUN2_004084
OG0008359	AMIN001148	AFUN2_014622
OG0008361	AMIN002546	AFUN2_003897
OG0008362	AMIN002548	AFUN2_006451
OG0008363	AMIN008818	AFUN2_013340
OG0008364	AMIN003405	AFUN2_010374
OG0008365	AMIN009643	AFUN2_011347
OG0008366	AMIN009648	AFUN2_000492
OG0008367	AMIN004099	AFUN2_001475
OG0008368	AMIN003275	AFUN2_000623
OG0008369	AMIN004098	AFUN2_006456
OG0008370	AMIN003159	AFUN2_003241
OG0008371	AMIN005111	AFUN2_005064
OG0008374	AMIN008780	AFUN2_004335
OG0008375	AMIN010972	AFUN2_001974
OG0008376	AMIN011099	AFUN2_014714
OG0008377	AMIN004267	AFUN2_002559
OG0008378	AMIN016237	AFUN2_007865
OG0008379	AMIN003007	AFUN2_012916
OG0008380	AMIN003857	AFUN2_010247
OG0008381	AMIN004130	AFUN2_013334
OG0008383	AMIN001731	AFUN2_010610
OG0008384	AMIN001730	AFUN2_007374
OG0008385	AMIN015505	AFUN2_005193
OG0008386	AMIN001729	AFUN2_011714
OG0008387	AMIN011336	AFUN2_007012
OG0008388	AMIN009543	AFUN2_014165
OG0008389	AMIN002398	AFUN2_007086
OG0008390	AMIN007255	AFUN2_010045
OG0008391	AMIN002777	AFUN2_014739
OG0008392	AMIN001037	AFUN2_005513
OG0008393	AMIN001036	AFUN2_011878
OG0008394	AMIN001050	AFUN2_003512
OG0008395	AMIN000370	AFUN2_010753
OG0008396	AMIN000371	AFUN2_009455
OG0008397	AMIN002737	AFUN2_011492
OG0008399	AMIN009361	AFUN2_007407
OG0008400	AMIN008707	AFUN2_012877
OG0008401	AMIN007312	AFUN2_004243
OG0008402	AMIN006395	AFUN2_010281
OG0008403	AMIN006295	AFUN2_011918
OG0008405	AMIN004738	AFUN2_002409
OG0008406	AMIN000754	AFUN2_002736
OG0008407	AMIN000887	AFUN2_002190
OG0008408	AMIN011560	AFUN2_006469
OG0008409	AMIN001678	AFUN2_001715
OG0008410	AMIN003231	AFUN2_007331
OG0008411	AMIN002982	AFUN2_002366
OG0008412	AMIN003232	AFUN2_011610
OG0008413	AMIN004657	AFUN2_014796
OG0008414	AMIN001548	AFUN2_008218
OG0008416	AMIN006940	AFUN2_013892
OG0008417	AMIN006699	AFUN2_003200
OG0008418	AMIN001888	AFUN2_012702
OG0008419	AMIN011569	AFUN2_011996
OG0008420	AMIN006291	AFUN2_011603
OG0008421	AMIN002876	AFUN2_004447
OG0008422	AMIN011533	AFUN2_013714
OG0008424	AMIN000237	AFUN2_005759
OG0008425	AMIN002947	AFUN2_012248
OG0008426	AMIN002951	AFUN2_007440
OG0008427	AMIN003098	AFUN2_011349
OG0008428	AMIN003407	AFUN2_014256
OG0008429	AMIN000127	AFUN2_001699
OG0008430	AMIN006867	AFUN2_003169
OG0008431	AMIN004454	AFUN2_000595
OG0008433	AMIN009265	AFUN2_012084
OG0008434	AMIN008630	AFUN2_010980
OG0008435	AMIN008631	AFUN2_009362
OG0008436	AMIN002348	AFUN2_006718
OG0008437	AMIN016017	AFUN2_000742
OG0008438	AMIN009734	AFUN2_004096
OG0008439	AMIN010911	AFUN2_008147
OG0008440	AMIN001726	AFUN2_011408
OG0008441	AMIN002101	AFUN2_002372
OG0008442	AMIN005182	AFUN2_001967
OG0008443	AMIN002102	AFUN2_011369
OG0008444	AMIN003319	AFUN2_012668
OG0008445	AMIN008848	AFUN2_003201
OG0008446	AMIN004882	AFUN2_003247
OG0008447	AMIN000562	AFUN2_004154
OG0008448	AMIN005794	AFUN2_011419
OG0008449	AMIN005779	AFUN2_011410
OG0008450	AMIN005594	AFUN2_011299
OG0008451	AMIN016281	AFUN2_007097
OG0008452	AMIN016273	AFUN2_009309
OG0008453	AMIN000318	AFUN2_009499
OG0008454	AMIN000453	AFUN2_013619
OG0008455	AMIN000457	AFUN2_005149
OG0008456	AMIN000455	AFUN2_003345
OG0008457	AMIN000466	AFUN2_007010
OG0008459	AMIN011011	AFUN2_008058
OG0008460	AMIN016074	AFUN2_005403
OG0008461	AMIN004830	AFUN2_014493
OG0008462	AMIN008330	AFUN2_012070
OG0008463	AMIN010794	AFUN2_004257
OG0008464	AMIN010796	AFUN2_002521
OG0008465	AMIN005150	AFUN2_009136
OG0008466	AMIN001632	AFUN2_002382
OG0008467	AMIN005180	AFUN2_010762
OG0008468	AMIN004646	AFUN2_013329
OG0008469	AMIN008324	AFUN2_002218
OG0008470	AMIN008317	AFUN2_003523
OG0008471	AMIN004590	AFUN2_002092
OG0008472	AMIN003102	AFUN2_013084
OG0008474	AMIN010228	AFUN2_011573
OG0008475	AMIN010234	AFUN2_004584
OG0008477	AMIN010235	AFUN2_007686
OG0008478	AMIN009678	AFUN2_013135
OG0008479	AMIN007588	AFUN2_013049
OG0008481	AMIN002379	AFUN2_013490
OG0008482	AMIN002377	AFUN2_011676
OG0008483	AMIN005933	AFUN2_014683
OG0008484	AMIN016196	AFUN2_012894
OG0008485	AMIN008043	AFUN2_013707
OG0008488	AMIN011070	AFUN2_006479
OG0008489	AMIN011242	AFUN2_009584
OG0008490	AMIN003270	AFUN2_006468
OG0008492	AMIN009570	AFUN2_001778
OG0008493	AMIN011171	AFUN2_009054
OG0008494	AMIN009426	AFUN2_003047
OG0008495	AMIN002812	AFUN2_001559
OG0008496	AMIN003609	AFUN2_007722
OG0008497	AMIN003608	AFUN2_011913
OG0008498	AMIN008649	AFUN2_014784
OG0008500	AMIN009010	AFUN2_002894
OG0008501	AMIN008648	AFUN2_003703
OG0008502	AMIN015983	AFUN2_002354
OG0008503	AMIN006504	AFUN2_004472
OG0008505	AMIN011394	AFUN2_002094
OG0008506	AMIN016180	AFUN2_007501
OG0008507	AMIN003106	AFUN2_013896
OG0008508	AMIN004631	AFUN2_006688
OG0008509	AMIN016091	AFUN2_011411
OG0008510	AMIN004853	AFUN2_002551
OG0008511	AMIN015493	AFUN2_012613
OG0008512	AMIN000535	AFUN2_009804
OG0008513	AMIN003345	AFUN2_010778
OG0008514	AMIN004991	AFUN2_003021
OG0008515	AMIN007898	AFUN2_012956
OG0008518	AMIN010717	AFUN2_010881
OG0008519	AMIN000604	AFUN2_011342
OG0008520	AMIN006090	AFUN2_005647
OG0008521	AMIN009839	AFUN2_004258
OG0008522	AMIN009841	AFUN2_005388
OG0008523	AMIN011164	AFUN2_009925
OG0008524	AMIN003181	AFUN2_010170
OG0008525	AMIN003905	AFUN2_001372
OG0008526	AMIN003899	AFUN2_013331
OG0008527	AMIN003900	AFUN2_002540
OG0008529	AMIN007320	AFUN2_006330
OG0008530	AMIN006906	AFUN2_001910
OG0008531	AMIN008910	AFUN2_001113
OG0008532	AMIN000305	AFUN2_005579
OG0008534	AMIN010042	AFUN2_009093
OG0008535	AMIN010041	AFUN2_011097
OG0008536	AMIN006344	AFUN2_002634
OG0008537	AMIN006355	AFUN2_001534
OG0008538	AMIN006350	AFUN2_001195
OG0008539	AMIN006347	AFUN2_003303
OG0008540	AMIN008448	AFUN2_004216
OG0008542	AMIN005785	AFUN2_001729
OG0008543	AMIN005783	AFUN2_003004
OG0008545	AMIN000494	AFUN2_013305
OG0008546	AMIN000496	AFUN2_011360
OG0008548	AMIN002428	AFUN2_011601
OG0008549	AMIN005289	AFUN2_010357
OG0008550	AMIN008195	AFUN2_012644
OG0008551	AMIN009222	AFUN2_008989
OG0008552	AMIN005192	AFUN2_000812
OG0008553	AMIN007473	AFUN2_011652
OG0008554	AMIN008399	AFUN2_011175
OG0008555	AMIN003982	AFUN2_001227
OG0008556	AMIN004764	AFUN2_006145
OG0008557	AMIN014117	AFUN2_007653
OG0008558	AMIN003078	AFUN2_002957
OG0008560	AMIN010696	AFUN2_009470
OG0008561	AMIN010688	AFUN2_010763
OG0008563	AMIN004906	AFUN2_007862
OG0008564	AMIN005276	AFUN2_006832
OG0008566	AMIN011335	AFUN2_002105
OG0008567	AMIN002420	AFUN2_002160
OG0008568	AMIN007450	AFUN2_004676
OG0008569	AMIN002871	AFUN2_014546
OG0008570	AMIN000118	AFUN2_007934
OG0008571	AMIN006568	AFUN2_011095
OG0008572	AMIN006566	AFUN2_005530
OG0008573	AMIN006573	AFUN2_010411
OG0008574	AMIN006570	AFUN2_008620
OG0008575	AMIN005348	AFUN2_003481
OG0008576	AMIN005244	AFUN2_006771
OG0008577	AMIN000056	AFUN2_013440
OG0008578	AMIN001117	AFUN2_007768
OG0008579	AMIN001118	AFUN2_008028
OG0008580	AMIN001128	AFUN2_001011
OG0008581	AMIN010140	AFUN2_009712
OG0008583	AMIN000123	AFUN2_004969
OG0008584	AMIN000213	AFUN2_001339
OG0008585	AMIN007652	AFUN2_001588
OG0008586	AMIN007655	AFUN2_010502
OG0008588	AMIN007656	AFUN2_003309
OG0008591	AMIN004584	AFUN2_009177
OG0008593	AMIN003374	AFUN2_010221
OG0008594	AMIN003409	AFUN2_005984
OG0008595	AMIN011455	AFUN2_010967
OG0008596	AMIN010507	AFUN2_013065
OG0008598	AMIN011487	AFUN2_001586
OG0008599	AMIN009661	AFUN2_003854
OG0008600	AMIN011101	AFUN2_006903
OG0008601	AMIN001642	AFUN2_014554
OG0008602	AMIN006370	AFUN2_013152
OG0008603	AMIN016171	AFUN2_010968
OG0008604	AMIN016167	AFUN2_013591
OG0008605	AMIN002265	AFUN2_011019
OG0008606	AMIN008899	AFUN2_008783
OG0008608	AMIN007191	AFUN2_001075
OG0008609	AMIN009511	AFUN2_009187
OG0008610	AMIN008348	AFUN2_012805
OG0008611	AMIN006159	AFUN2_007210
OG0008612	AMIN007161	AFUN2_001115
OG0008613	AMIN008513	AFUN2_004773
OG0008614	AMIN008504	AFUN2_003810
OG0008615	AMIN010553	AFUN2_002994
OG0008616	AMIN009782	AFUN2_002075
OG0008617	AMIN009487	AFUN2_014104
OG0008618	AMIN004419	AFUN2_005035
OG0008619	AMIN011115	AFUN2_001555
OG0008620	AMIN011338	AFUN2_005885
OG0008621	AMIN011116	AFUN2_008862
OG0008622	AMIN004946	AFUN2_001050
OG0008623	AMIN000006	AFUN2_014748
OG0008624	AMIN000100	AFUN2_012432
OG0008625	AMIN008140	AFUN2_009859
OG0008626	AMIN004754	AFUN2_014570
OG0008627	AMIN002997	AFUN2_007297
OG0008628	AMIN004678	AFUN2_000775
OG0008629	AMIN000902	AFUN2_009717
OG0008630	AMIN001778	AFUN2_007416
OG0008631	AMIN010070	AFUN2_011696
OG0008632	AMIN009410	AFUN2_001204
OG0008634	AMIN005117	AFUN2_007741
OG0008635	AMIN007566	AFUN2_004898
OG0008637	AMIN009273	AFUN2_006579
OG0008639	AMIN000960	AFUN2_002181
OG0008640	AMIN010575	AFUN2_000482
OG0008641	AMIN010823	AFUN2_013511
OG0008642	AMIN010680	AFUN2_004635
OG0008643	AMIN010658	AFUN2_010572
OG0008644	AMIN007766	AFUN2_008633
OG0008645	AMIN009503	AFUN2_003256
OG0008647	AMIN007617	AFUN2_012502
OG0008649	AMIN009477	AFUN2_010736
OG0008650	AMIN006178	AFUN2_004580
OG0008651	AMIN007519	AFUN2_006513
OG0008652	AMIN007509	AFUN2_001622
OG0008653	AMIN000063	AFUN2_001028
OG0008655	AMIN004025	AFUN2_002564
OG0008656	AMIN004022	AFUN2_005267
OG0008657	AMIN000154	AFUN2_000999
OG0008658	AMIN015786	AFUN2_013663
OG0008659	AMIN010974	AFUN2_006324
OG0008660	AMIN014616	AFUN2_009396
OG0008661	AMIN010973	AFUN2_002069
OG0008662	AMIN015764	AFUN2_001837
OG0008663	AMIN010481	AFUN2_010286
OG0008664	AMIN003663	AFUN2_005624
OG0008665	AMIN008090	AFUN2_012175
OG0008666	AMIN002692	AFUN2_007876
OG0008669	AMIN004464	AFUN2_006126
OG0008671	AMIN010239	AFUN2_000802
OG0008672	AMIN002383	AFUN2_003630
OG0008674	AMIN003580	AFUN2_003035
OG0008675	AMIN002317	AFUN2_011848
OG0008677	AMIN015639	AFUN2_004421
OG0008678	AMIN007971	AFUN2_014155
OG0008679	AMIN007967	AFUN2_001635
OG0008680	AMIN003022	AFUN2_005499
OG0008681	AMIN000988	AFUN2_002745
OG0008682	AMIN002044	AFUN2_005257
OG0008683	AMIN003316	AFUN2_007655
OG0008684	AMIN004885	AFUN2_006372
OG0008685	AMIN000301	AFUN2_003096
OG0008687	AMIN003356	AFUN2_013005
OG0008688	AMIN010734	AFUN2_006658
OG0008689	AMIN010727	AFUN2_005972
OG0008690	AMIN010732	AFUN2_007669
OG0008692	AMIN005296	AFUN2_009519
OG0008693	AMIN005896	AFUN2_007712
OG0008694	AMIN002909	AFUN2_002896
OG0008695	AMIN001323	AFUN2_002130
OG0008697	AMIN008365	AFUN2_008761
OG0008698	AMIN006384	AFUN2_003956
OG0008699	AMIN006716	AFUN2_003075
OG0008702	AMIN002382	AFUN2_013193
OG0008703	AMIN002352	AFUN2_001943
OG0008704	AMIN008011	AFUN2_008963
OG0008705	AMIN000524	AFUN2_001271
OG0008706	AMIN010578	AFUN2_004725
OG0008707	AMIN008037	AFUN2_014162
OG0008708	AMIN008038	AFUN2_006339
OG0008710	AMIN010617	AFUN2_004496
OG0008711	AMIN008095	AFUN2_009407
OG0008712	AMIN000138	AFUN2_006499
OG0008713	AMIN000361	AFUN2_013080
OG0008714	AMIN008771	AFUN2_010025
OG0008715	AMIN003234	AFUN2_007738
OG0008717	AMIN000268	AFUN2_002874
OG0008718	AMIN015522	AFUN2_008512
OG0008719	AMIN009002	AFUN2_012197
OG0008720	AMIN015826	AFUN2_008810
OG0008721	AMIN016283	AFUN2_013953
OG0008722	AMIN004266	AFUN2_010232
OG0008723	AMIN005309	AFUN2_014749
OG0008724	AMIN008264	AFUN2_007319
OG0008725	AMIN008673	AFUN2_011986
OG0008726	AMIN006544	AFUN2_005933
OG0008728	AMIN009036	AFUN2_005350
OG0008729	AMIN014272	AFUN2_000441
OG0008730	AMIN002560	AFUN2_011851
OG0008731	AMIN005612	AFUN2_004828
OG0008732	AMIN004212	AFUN2_009696
OG0008733	AMIN010804	AFUN2_003807
OG0008734	AMIN009666	AFUN2_012096
OG0008735	AMIN009667	AFUN2_005407
OG0008736	AMIN001808	AFUN2_013194
OG0008737	AMIN001804	AFUN2_003509
OG0008738	AMIN008732	AFUN2_007516
OG0008739	AMIN011483	AFUN2_013275
OG0008740	AMIN010837	AFUN2_007288
OG0008741	AMIN011484	AFUN2_013674
OG0008742	AMIN010838	AFUN2_005803
OG0008743	AMIN015646	AFUN2_012629
OG0008744	AMIN000052	AFUN2_011877
OG0008746	AMIN000053	AFUN2_014448
OG0008747	AMIN009544	AFUN2_012771
OG0008748	AMIN006965	AFUN2_014443
OG0008750	AMIN010898	AFUN2_008418
OG0008751	AMIN000081	AFUN2_000869
OG0008752	AMIN003225	AFUN2_007388
OG0008753	AMIN004633	AFUN2_006587
OG0008754	AMIN000820	AFUN2_010569
OG0008755	AMIN000815	AFUN2_008419
OG0008756	AMIN000814	AFUN2_014195
OG0008757	AMIN000813	AFUN2_012546
OG0008758	AMIN004104	AFUN2_005595
OG0008759	AMIN004105	AFUN2_009511
OG0008761	AMIN005155	AFUN2_002026
OG0008762	AMIN005091	AFUN2_007704
OG0008763	AMIN001765	AFUN2_000332
OG0008764	AMIN005493	AFUN2_013093
OG0008765	AMIN001958	AFUN2_002428
OG0008766	AMIN002063	AFUN2_007158
OG0008767	AMIN005556	AFUN2_003120
OG0008769	AMIN007288	AFUN2_000467
OG0008770	AMIN007291	AFUN2_010272
OG0008771	AMIN007298	AFUN2_005363
OG0008772	AMIN007347	AFUN2_006149
OG0008773	AMIN003386	AFUN2_001604
OG0008774	AMIN002759	AFUN2_003929
OG0008775	AMIN002757	AFUN2_009464
OG0008776	AMIN003647	AFUN2_001133
OG0008777	AMIN001572	AFUN2_010817
OG0008778	AMIN001573	AFUN2_010708
OG0008779	AMIN001690	AFUN2_013134
OG0008780	AMIN001571	AFUN2_006954
OG0008781	AMIN008084	AFUN2_009156
OG0008782	AMIN005057	AFUN2_010126
OG0008783	AMIN004327	AFUN2_011136
OG0008784	AMIN006551	AFUN2_003470
OG0008786	AMIN011118	AFUN2_006328
OG0008787	AMIN007569	AFUN2_007937
OG0008788	AMIN011117	AFUN2_011372
OG0008789	AMIN007915	AFUN2_011317
OG0008790	AMIN002801	AFUN2_011485
OG0008791	AMIN002181	AFUN2_011834
OG0008792	AMIN002180	AFUN2_005569
OG0008793	AMIN004668	AFUN2_011440
OG0008794	AMIN003643	AFUN2_000529
OG0008795	AMIN003646	AFUN2_012809
OG0008796	AMIN000343	AFUN2_011805
OG0008797	AMIN003645	AFUN2_013204
OG0008798	AMIN006801	AFUN2_003540
OG0008799	AMIN002007	AFUN2_006983
OG0008800	AMIN005647	AFUN2_005889
OG0008801	AMIN011530	AFUN2_008681
OG0008802	AMIN011535	AFUN2_001430
OG0008803	AMIN004936	AFUN2_009071
OG0008805	AMIN002625	AFUN2_003627
OG0008806	AMIN000018	AFUN2_003511
OG0008807	AMIN002765	AFUN2_002687
OG0008809	AMIN010310	AFUN2_011381
OG0008810	AMIN007587	AFUN2_009690
