Orthogroup	AminimusMINIMUS1	AaegyptiLVP_AGWG
OG0009055	AMIN000238	AAEL019796
OG0009056	AMIN004088	AAEL019822
OG0009057	AMIN001439	AAEL019825
OG0009059	AMIN010831	AAEL019836
OG0009060	AMIN015864	AAEL019857
OG0009061	AMIN002043	AAEL019866
OG0009062	AMIN006990	AAEL019867
OG0009063	AMIN000358	AAEL019925
OG0009064	AMIN007918	AAEL019956
OG0009065	AMIN002080	AAEL019980
OG0009066	AMIN015677	AAEL019998
OG0009067	AMIN015968	AAEL020004
OG0009068	AMIN005740	AAEL020007
OG0009070	AMIN010669	AAEL020117
OG0009072	AMIN000720	AAEL020158
OG0009073	AMIN005592	AAEL020163
OG0009074	AMIN005240	AAEL020230
OG0009076	AMIN004303	AAEL020290
OG0009078	AMIN007083	AAEL020303
OG0009079	AMIN001889	AAEL020317
OG0009080	AMIN004850	AAEL020332, AAEL023393
OG0009083	AMIN000088	AAEL020362
OG0009084	AMIN005049	AAEL020378
OG0009086	AMIN010795	AAEL020419
OG0009089	AMIN003870	AAEL020500
OG0009090	AMIN016227	AAEL020547
OG0009091	AMIN002661	AAEL020574
OG0009092	AMIN002816	AAEL020655
OG0009094	AMIN007009	AAEL020783
OG0009095	AMIN002771	AAEL020830
OG0009096	AMIN001278	AAEL020834
OG0009097	AMIN000120	AAEL020840
OG0009098	AMIN003718	AAEL020861, AAEL023996
OG0009099	AMIN001268	AAEL020889
OG0009100	AMIN006270	AAEL020943
OG0009101	AMIN016021	AAEL021020
OG0009102	AMIN009014	AAEL021071
OG0009103	AMIN004843	AAEL021083
OG0009104	AMIN002018	AAEL021126
OG0009105	AMIN004716	AAEL021147
OG0009106	AMIN004103	AAEL021166
OG0009107	AMIN004392	AAEL021175
OG0009109	AMIN005369	AAEL021233
OG0009110	AMIN002944	AAEL021253
OG0009111	AMIN004510	AAEL021400
OG0009112	AMIN001169	AAEL021433
OG0009113	AMIN002941	AAEL021509
OG0009114	AMIN007906	AAEL021510
OG0009115	AMIN004833	AAEL029059, AAEL021562
OG0009116	AMIN010124	AAEL021568
OG0009118	AMIN001802	AAEL021608
OG0009119	AMIN004675	AAEL021625
OG0009120	AMIN011131	AAEL021656
OG0009121	AMIN007589	AAEL021667
OG0009122	AMIN004971	AAEL021738
OG0009123	AMIN001589	AAEL021782
OG0009124	AMIN005913	AAEL021826
OG0009125	AMIN001441	AAEL021846
OG0009126	AMIN010095	AAEL021870
OG0009127	AMIN010129	AAEL021878
OG0009128	AMIN003572	AAEL021963
OG0009129	AMIN005318	AAEL021973
OG0009130	AMIN009498	AAEL021995
OG0009131	AMIN009523	AAEL022016
OG0009132	AMIN009380	AAEL022025
OG0009134	AMIN002821	AAEL022046
OG0009135	AMIN008058	AAEL022136
OG0009136	AMIN005677	AAEL022296
OG0009137	AMIN005497	AAEL022352
OG0009138	AMIN005283	AAEL022387
OG0009139	AMIN005402	AAEL022486
OG0009140	AMIN007475	AAEL022500
OG0009142	AMIN011199	AAEL022575
OG0009143	AMIN011660	AAEL022674
OG0009144	AMIN010984	AAEL022692
OG0009146	AMIN003357	AAEL022734
OG0009147	AMIN000146	AAEL022779
OG0009148	AMIN015876	AAEL022787
OG0009149	AMIN000929	AAEL022804
OG0009150	AMIN001987	AAEL022916
OG0009155	AMIN004969	AAEL023107
OG0009156	AMIN005425	AAEL023159
OG0009157	AMIN004283	AAEL023219
OG0009158	AMIN005083	AAEL023242
OG0009159	AMIN009419	AAEL023279
OG0009160	AMIN000965	AAEL023292
OG0009161	AMIN008611	AAEL023322
OG0009162	AMIN007456	AAEL023400
OG0009163	AMIN016242	AAEL023407
OG0009164	AMIN008987	AAEL023475
OG0009165	AMIN005600	AAEL023497
OG0009166	AMIN015671	AAEL023506
OG0009167	AMIN011616	AAEL023518
OG0009168	AMIN009247	AAEL023534
OG0009169	AMIN004602	AAEL023560
OG0009170	AMIN001374	AAEL023618
OG0009171	AMIN001497	AAEL023678
OG0009172	AMIN004728	AAEL023680
OG0009173	AMIN000794	AAEL023721
OG0009174	AMIN010459	AAEL023787
OG0009176	AMIN007887	AAEL023854
OG0009177	AMIN003452	AAEL023907
OG0009178	AMIN011392	AAEL023913
OG0009179	AMIN002708	AAEL023945
OG0009180	AMIN007644	AAEL023983
OG0009182	AMIN007904	AAEL023992
OG0009183	AMIN008129	AAEL024012
OG0009185	AMIN000387	AAEL024064
OG0009186	AMIN003644	AAEL024070
OG0009187	AMIN007899	AAEL024100
OG0009188	AMIN001612	AAEL024106
OG0009190	AMIN001805	AAEL024295
OG0009191	AMIN007719	AAEL024342
OG0009192	AMIN002725	AAEL024362
OG0009193	AMIN005668	AAEL024421
OG0009194	AMIN001855	AAEL024424
OG0009196	AMIN015768	AAEL024504
OG0009197	AMIN007888	AAEL024528
OG0009198	AMIN008070	AAEL024549
OG0009199	AMIN010247	AAEL024628
OG0009200	AMIN000380	AAEL024669
OG0009201	AMIN004945	AAEL024714
OG0009202	AMIN010015	AAEL024984
OG0009203	AMIN001041	AAEL025019
OG0009204	AMIN000036, AMIN000035	AAEL025086
OG0009205	AMIN003228	AAEL025109
OG0009206	AMIN007657	AAEL025123
OG0009207	AMIN010849	AAEL025164
OG0009208	AMIN010577	AAEL025201
OG0009209	AMIN007676	AAEL025226
OG0009211	AMIN006865	AAEL025238
OG0009212	AMIN004467	AAEL025248
OG0009213	AMIN000207	AAEL025250
OG0009214	AMIN011146	AAEL025281
OG0009216	AMIN009798	AAEL025380
OG0009217	AMIN005172	AAEL025438
OG0009218	AMIN008420	AAEL025477
OG0009219	AMIN003710	AAEL025525
OG0009222	AMIN001081	AAEL025729
OG0009223	AMIN004782	AAEL025750
OG0009224	AMIN016243	AAEL025807
OG0009225	AMIN001382	AAEL025809
OG0009226	AMIN005778	AAEL025815
OG0009227	AMIN016249	AAEL025845
OG0009228	AMIN006045	AAEL025868
OG0009229	AMIN001939	AAEL025929
OG0009230	AMIN002792	AAEL025979
OG0009231	AMIN016184	AAEL026004
OG0009232	AMIN005767	AAEL026028
OG0009233	AMIN002605	AAEL026038
OG0009234	AMIN003182	AAEL026093
OG0009235	AMIN002837	AAEL026109
OG0009236	AMIN004912	AAEL026128
OG0009238	AMIN009067	AAEL026330
OG0009239	AMIN001109	AAEL026367
OG0009241	AMIN015808	AAEL026406
OG0009242	AMIN010068	AAEL026415
OG0009243	AMIN002135	AAEL026432
OG0009244	AMIN006950	AAEL026461
OG0009245	AMIN001534	AAEL026468
OG0009246	AMIN004397	AAEL026490
OG0009247	AMIN003569	AAEL026496
OG0009248	AMIN014359	AAEL026501
OG0009249	AMIN001664	AAEL026514
OG0009251	AMIN008571	AAEL026522
OG0009252	AMIN004344	AAEL026548
OG0009253	AMIN003835	AAEL026608
OG0009254	AMIN002828	AAEL026727
OG0009255	AMIN009323	AAEL026736
OG0009257	AMIN000900	AAEL026825
OG0009258	AMIN005523	AAEL026862
OG0009259	AMIN003859	AAEL026878
OG0009261	AMIN003858	AAEL026926
OG0009262	AMIN002032	AAEL027078
OG0009263	AMIN011538	AAEL027145
OG0009264	AMIN004676	AAEL027199
OG0009265	AMIN000126	AAEL027264
OG0009266	AMIN005325	AAEL027343
OG0009267	AMIN001970	AAEL027371
OG0009268	AMIN005441	AAEL027399
OG0009269	AMIN011485	AAEL027408
OG0009270	AMIN001025	AAEL027541
OG0009271	AMIN002857	AAEL027562
OG0009272	AMIN003433	AAEL027571
OG0009273	AMIN007301	AAEL027585
OG0009274	AMIN000057	AAEL027601
OG0009275	AMIN004822	AAEL027611
OG0009276	AMIN006760	AAEL027651
OG0009277	AMIN002723	AAEL027675
OG0009278	AMIN008292	AAEL027686
OG0009279	AMIN003543	AAEL027705
OG0009280	AMIN014629	AAEL027767, AAEL027934
OG0009281	AMIN005855	AAEL027798
OG0009282	AMIN001944	AAEL027809
OG0009283	AMIN010615	AAEL027814
OG0009284	AMIN008089	AAEL027864
OG0009285	AMIN016185	AAEL027869
OG0009286	AMIN010594	AAEL027949
OG0009288	AMIN005066	AAEL028002
OG0009289	AMIN003610	AAEL028086
OG0009291	AMIN000291	AAEL028094
OG0009292	AMIN003502	AAEL028101
OG0009293	AMIN010089	AAEL028180
OG0009294	AMIN006020	AAEL028221
OG0009295	AMIN008464	AAEL028237
OG0009296	AMIN005563	AAEL028247
OG0009297	AMIN007897	AAEL029013
OG0009298	AMIN009196	AAEL029102
OG0009387	AMIN000728	AAEL000021
OG0009389	AMIN015795	AAEL000101
OG0009390	AMIN002476	AAEL000163
OG0009391	AMIN016226	AAEL000166
OG0009392	AMIN014126	AAEL000172
OG0009395	AMIN009439	AAEL000238
OG0009398	AMIN008678	AAEL000292
OG0009403	AMIN003634	AAEL000469
OG0009405	AMIN009168	AAEL000542
OG0009406	AMIN009164	AAEL000561
OG0009408	AMIN010505	AAEL000585
OG0009409	AMIN005851	AAEL000626
OG0009410	AMIN008930	AAEL000645
OG0009411	AMIN008921	AAEL000649
OG0009413	AMIN007125	AAEL000683
OG0009418	AMIN004272	AAEL000857
OG0009421	AMIN004196	AAEL001073, AAEL001091
OG0009423	AMIN004197	AAEL001092
OG0009429	AMIN006500	AAEL001314
OG0009430	AMIN010549	AAEL001328
OG0009431	AMIN010451	AAEL001420
OG0009435	AMIN010260	AAEL001569
OG0009436	AMIN010252	AAEL001577
OG0009438	AMIN004829	AAEL001607
OG0009440	AMIN007208	AAEL001639
OG0009441	AMIN006415	AAEL001644
OG0009442	AMIN006410	AAEL001666
OG0009443	AMIN010664	AAEL001685
OG0009444	AMIN007576	AAEL001690
OG0009447	AMIN011545	AAEL001789
OG0009448	AMIN005912	AAEL001826
OG0009449	AMIN015805	AAEL001838
OG0009450	AMIN009694	AAEL001891
OG0009451	AMIN006230	AAEL001958
OG0009455	AMIN003660	AAEL002088
OG0009457	AMIN003802	AAEL002137
OG0009458	AMIN007140	AAEL002184
OG0009461	AMIN009614	AAEL002388
OG0009463	AMIN003441	AAEL002575
OG0009465	AMIN000297	AAEL002812
OG0009467	AMIN004797	AAEL002817
OG0009468	AMIN004339	AAEL002843
OG0009470	AMIN002852	AAEL002874
OG0009475	AMIN010781	AAEL003257
OG0009476	AMIN001443	AAEL003265
OG0009478	AMIN006018	AAEL003355
OG0009480	AMIN000618	AAEL003394
OG0009481	AMIN006582	AAEL003508
OG0009482	AMIN015932	AAEL003515
OG0009484	AMIN006017	AAEL003635
OG0009486	AMIN006827	AAEL003701
OG0009487	AMIN002157	AAEL003703
OG0009488	AMIN000875	AAEL003763
OG0009491	AMIN009201	AAEL003865
OG0009492	AMIN000861	AAEL003927
OG0009494	AMIN005766	AAEL004042
OG0009496	AMIN005673	AAEL004065
OG0009498	AMIN015635	AAEL004096
OG0009500	AMIN006292	AAEL004301
OG0009501	AMIN015855	AAEL004382
OG0009503	AMIN003754	AAEL004455
OG0009505	AMIN015871	AAEL004466
OG0009506	AMIN001467	AAEL004529
OG0009507	AMIN000755	AAEL004552
OG0009510	AMIN000581	AAEL004579
OG0009511	AMIN015875	AAEL004633
OG0009512	AMIN002769	AAEL004690
OG0009513	AMIN015934	AAEL004779
OG0009515	AMIN000125	AAEL004870
OG0009516	AMIN003775	AAEL004872
OG0009517	AMIN003540	AAEL004875
OG0009519	AMIN007423	AAEL004902
OG0009520	AMIN007665	AAEL004907
OG0009521	AMIN011412	AAEL004939
OG0009522	AMIN009246	AAEL004941
OG0009523	AMIN009245	AAEL004957
OG0009524	AMIN014509	AAEL005024
OG0009525	AMIN001769	AAEL005029
OG0009527	AMIN004241	AAEL005136, AAEL026601
OG0009528	AMIN011181	AAEL005183
OG0009529	AMIN011348	AAEL005273
OG0009530	AMIN005642	AAEL005279
OG0009531	AMIN003051	AAEL005349
OG0009534	AMIN004509	AAEL005554
OG0009535	AMIN002266	AAEL005624
OG0009537	AMIN016117	AAEL005721
OG0009538	AMIN007234	AAEL005747
OG0009539	AMIN015810	AAEL005777
OG0009540	AMIN000800	AAEL005898
OG0009542	AMIN009055	AAEL005966
OG0009545	AMIN016288	AAEL006109
OG0009546	AMIN000389	AAEL006171
OG0009548	AMIN002635	AAEL006202
OG0009550	AMIN002336	AAEL006248
OG0009551	AMIN011579	AAEL006279
OG0009553	AMIN010722	AAEL006283
OG0009554	AMIN004394	AAEL006328
OG0009557	AMIN016101	AAEL006464
OG0009559	AMIN016253	AAEL006492
OG0009560	AMIN016217	AAEL006501
OG0009564	AMIN007073	AAEL006613
OG0009565	AMIN007085	AAEL006615
OG0009567	AMIN011410	AAEL006639
OG0009569	AMIN005831	AAEL006817
OG0009571	AMIN010291	AAEL006882
OG0009572	AMIN001149	AAEL006900
OG0009575	AMIN002551	AAEL006920
OG0009576	AMIN002550	AAEL006924
OG0009577	AMIN002775	AAEL006929
OG0009579	AMIN003124	AAEL006951
OG0009581	AMIN009646	AAEL006964
OG0009586	AMIN000045	AAEL007188
OG0009587	AMIN006084	AAEL007241
OG0009588	AMIN009129	AAEL007244
OG0009589	AMIN002776	AAEL007296
OG0009593	AMIN006948	AAEL007391
OG0009594	AMIN001405	AAEL007434
OG0009595	AMIN001401	AAEL007437
OG0009597	AMIN002287	AAEL007603
OG0009598	AMIN005512	AAEL007659
OG0009600	AMIN006691	AAEL007685
OG0009601	AMIN004357	AAEL007706
OG0009602	AMIN002079	AAEL007758
OG0009604	AMIN007090	AAEL007849
OG0009605	AMIN004455	AAEL007868
OG0009606	AMIN000585	AAEL008013
OG0009607	AMIN000314	AAEL008127
OG0009608	AMIN005438	AAEL008205
OG0009609	AMIN016160	AAEL008253
OG0009610	AMIN000489	AAEL021362, AAEL008254
OG0009611	AMIN001107	AAEL008263
OG0009612	AMIN010789	AAEL008293
OG0009613	AMIN004593	AAEL008415
OG0009614	AMIN000232	AAEL008422
OG0009616	AMIN008573	AAEL008582
OG0009617	AMIN009576	AAEL008665
OG0009618	AMIN011170	AAEL008678
OG0009619	AMIN009425	AAEL008693
OG0009622	AMIN004632	AAEL008797
OG0009625	AMIN004285	AAEL008914
OG0009626	AMIN007639	AAEL009005
OG0009627	AMIN007633	AAEL009011
OG0009628	AMIN015640	AAEL009036
OG0009629	AMIN011162	AAEL009082
OG0009631	AMIN005553	AAEL009167
OG0009637	AMIN006099	AAEL009432
OG0009638	AMIN001972	AAEL009477
OG0009639	AMIN008305	AAEL009543
OG0009641	AMIN009449	AAEL009586
OG0009642	AMIN003077	AAEL009599
OG0009643	AMIN000748	AAEL009625
OG0009645	AMIN002422	AAEL009667
OG0009646	AMIN006453	AAEL009680
OG0009647	AMIN006452	AAEL009685
OG0009649	AMIN005242	AAEL009778
OG0009650	AMIN004548	AAEL009823
OG0009653	AMIN011422	AAEL009952
OG0009654	AMIN007651	AAEL009961
OG0009655	AMIN000091	AAEL009990
OG0009656	AMIN003377	AAEL010050
OG0009658	AMIN006587	AAEL010076
OG0009660	AMIN010154	AAEL010125
OG0009661	AMIN011105	AAEL010128
OG0009662	AMIN016048	AAEL010132
OG0009663	AMIN006372	AAEL010150
OG0009664	AMIN002415	AAEL010176
OG0009665	AMIN016172	AAEL010186
OG0009666	AMIN006162	AAEL010263
OG0009667	AMIN001717	AAEL010270
OG0009668	AMIN001159	AAEL010290
OG0009672	AMIN011345	AAEL010376
OG0009673	AMIN004947	AAEL010419
OG0009674	AMIN000005	AAEL010423
OG0009675	AMIN004685	AAEL010462
OG0009678	AMIN001191	AAEL010634
OG0009679	AMIN001192	AAEL010639
OG0009680	AMIN015515	AAEL010669
OG0009681	AMIN007511	AAEL010752
OG0009682	AMIN003246	AAEL010817
OG0009684	AMIN000227	AAEL010895
OG0009685	AMIN008487	AAEL011004
OG0009687	AMIN015779	AAEL011126
OG0009688	AMIN000267	AAEL011156
OG0009689	AMIN003738	AAEL011160
OG0009691	AMIN002045	AAEL011200
OG0009692	AMIN003576	AAEL011222
OG0009696	AMIN001322	AAEL011311
OG0009698	AMIN008833	AAEL011337
OG0009699	AMIN005160	AAEL011367
OG0009700	AMIN001672	AAEL011370
OG0009702	AMIN011527	AAEL011440
OG0009704	AMIN009020	AAEL011557
OG0009705	AMIN009007	AAEL011639
OG0009706	AMIN004963	AAEL011730
OG0009707	AMIN002559	AAEL011810
OG0009708	AMIN005338	AAEL011818
OG0009709	AMIN001133	AAEL011825
OG0009710	AMIN007427	AAEL011854
OG0009712	AMIN000715	AAEL011930
OG0009713	AMIN015550	AAEL011935
OG0009714	AMIN004653	AAEL011946
OG0009719	AMIN005097	AAEL012103
OG0009720	AMIN007784	AAEL012184
OG0009721	AMIN003381	AAEL012208
OG0009722	AMIN000719	AAEL012220
OG0009723	AMIN014379	AAEL012339, AAEL023423
OG0009729	AMIN006775	AAEL012526
OG0009730	AMIN008027	AAEL012536
OG0009732	AMIN002442	AAEL012675
OG0009733	AMIN015870	AAEL012767
OG0009734	AMIN007516	AAEL012881
OG0009735	AMIN001080	AAEL012939
OG0009736	AMIN008415	AAEL012952
OG0009737	AMIN004927	AAEL013026
OG0009738	AMIN001142	AAEL013088
OG0009740	AMIN001143	AAEL013103
OG0009745	AMIN003793	AAEL013295
OG0009746	AMIN001654	AAEL013371
OG0009747	AMIN016244	AAEL013425
OG0009749	AMIN010303	AAEL013483
OG0009751	AMIN010841	AAEL013649
OG0009752	AMIN001167	AAEL013679
OG0009755	AMIN007832	AAEL013763
OG0009756	AMIN001741	AAEL013879
OG0009757	AMIN014075	AAEL013898
OG0009758	AMIN016026	AAEL013942
OG0009760	AMIN002516	AAEL013968
OG0009761	AMIN009044	AAEL013987
OG0009762	AMIN016215	AAEL014029
OG0009763	AMIN016205	AAEL014148
OG0009764	AMIN009634	AAEL014242
OG0009766	AMIN006113	AAEL014280
OG0009767	AMIN011624	AAEL014339
OG0009769	AMIN006247	AAEL014635
OG0009771	AMIN002412	AAEL014698
OG0009772	AMIN006774	AAEL014739
OG0009774	AMIN016241	AAEL014821
OG0009775	AMIN004273	AAEL014827
OG0009777	AMIN015744	AAEL015070
OG0009779	AMIN007670	AAEL015288
OG0009780	AMIN004739	AAEL015338
OG0009783	AMIN005754	AAEL017048
OG0009784	AMIN016050	AAEL017071
OG0009786	AMIN002421	AAEL017113
OG0009788	AMIN006583	AAEL017367
OG0009789	AMIN005513	AAEL017515
OG0009790	AMIN000029	AAEL017524
OG0009791	AMIN010937	AAEL017998
OG0009792	AMIN004276	AAEL018055
OG0009793	AMIN006565	AAEL018184
OG0009796	AMIN010371	AAEL019451
OG0009797	AMIN009711	AAEL019510
OG0009798	AMIN010777	AAEL019558
OG0009799	AMIN002083	AAEL019586
OG0009801	AMIN003352	AAEL019602
OG0009802	AMIN003613	AAEL019623
OG0009803	AMIN010835	AAEL019646
OG0009804	AMIN016009	AAEL019649
OG0009805	AMIN000105	AAEL019664
OG0009806	AMIN010771	AAEL019684
OG0009807	AMIN008473	AAEL019811
OG0009808	AMIN008218	AAEL019834
OG0009809	AMIN015745	AAEL019881
OG0009810	AMIN000356	AAEL019926
OG0009811	AMIN010116	AAEL019946
OG0009812	AMIN010526	AAEL020019
OG0009813	AMIN000870	AAEL020061
OG0009814	AMIN011182	AAEL020116
OG0009815	AMIN001966	AAEL020219
OG0009816	AMIN016169	AAEL020279
OG0009817	AMIN002612	AAEL020285
OG0009819	AMIN010134	AAEL020561
OG0009821	AMIN003861	AAEL020680
OG0009822	AMIN004192	AAEL020715
OG0009826	AMIN003012	AAEL020934, AAEL022713
OG0009827	AMIN010052	AAEL021180
OG0009829	AMIN004094	AAEL021239
OG0009832	AMIN016058	AAEL021839
OG0009833	AMIN006997	AAEL021879
OG0009836	AMIN008629	AAEL022181
OG0009837	AMIN006408	AAEL022190
OG0009838	AMIN008489	AAEL022202
OG0009840	AMIN010133	AAEL022342
OG0009842	AMIN001048	AAEL022515, AAEL025739
OG0009844	AMIN010372	AAEL022705
OG0009846	AMIN000375	AAEL022932
OG0009848	AMIN010654	AAEL023026
OG0009849	AMIN002001	AAEL023110
OG0009850	AMIN007630	AAEL023113
OG0009851	AMIN008531	AAEL023144
OG0009852	AMIN009106	AAEL023212
OG0009853	AMIN005151	AAEL023258
OG0009857	AMIN007547	AAEL023652
OG0009858	AMIN010545	AAEL023709
OG0009859	AMIN016122	AAEL023822
OG0009861	AMIN004783	AAEL027785, AAEL023975
OG0009862	AMIN000307	AAEL024055
OG0009863	AMIN008775	AAEL024189
OG0009864	AMIN002893	AAEL024306
OG0009865	AMIN007580	AAEL024325
OG0009866	AMIN004203	AAEL024377
OG0009868	AMIN008064	AAEL024880
OG0009870	AMIN011440	AAEL025217
OG0009876	AMIN010305	AAEL025867
OG0009878	AMIN006253	AAEL026000
OG0009879	AMIN007901	AAEL026094
OG0009880	AMIN016116	AAEL026174
OG0009881	AMIN005147	AAEL029037, AAEL026177
OG0009883	AMIN005549	AAEL026237
OG0009884	AMIN016020	AAEL026310
OG0009886	AMIN002786	AAEL026441
OG0009887	AMIN015511	AAEL026591
OG0009888	AMIN007885	AAEL026842
OG0009889	AMIN001144	AAEL027164
OG0009890	AMIN011194	AAEL027233
OG0009892	AMIN010544	AAEL027407
OG0009894	AMIN009497	AAEL027439
OG0009899	AMIN008156	AAEL028001
OG0009901	AMIN005266	AAEL028069
OG0009902	AMIN009555	AAEL028080
OG0009904	AMIN011365	AAEL029094
OG0010020	AMIN006255	AAEL000316
OG0010024	AMIN016095	AAEL000500
OG0010026	AMIN015976	AAEL000661
OG0010027	AMIN006600	AAEL000805
OG0010029	AMIN014136	AAEL000958
OG0010032	AMIN004194	AAEL001082
OG0010033	AMIN004188	AAEL001095
OG0010037	AMIN010449	AAEL001417
OG0010038	AMIN010218	AAEL001556
OG0010047	AMIN003272	AAEL002196
OG0010048	AMIN007392	AAEL002356
OG0010051	AMIN010652	AAEL002486
OG0010052	AMIN006862	AAEL002592
OG0010056	AMIN014252	AAEL002811
OG0010061	AMIN015517	AAEL003456
OG0010067	AMIN003856	AAEL003764
OG0010068	AMIN015667	AAEL003869
OG0010069	AMIN003276	AAEL003897
OG0010081	AMIN005958	AAEL004775
OG0010082	AMIN015799	AAEL004867
OG0010090	AMIN004839	AAEL005221
OG0010100	AMIN016259	AAEL006494
OG0010101	AMIN016248	AAEL006643
OG0010103	AMIN001150	AAEL006903
OG0010109	AMIN001115	AAEL007367
OG0010112	AMIN004929	AAEL007508
OG0010120	AMIN000336	AAEL008012
OG0010122	AMIN002779	AAEL008066
OG0010124	AMIN016071	AAEL008202
OG0010126	AMIN016199	AAEL008599
OG0010129	AMIN016181	AAEL008820
OG0010130	AMIN007903	AAEL008884
OG0010131	AMIN008844	AAEL008936
OG0010136	AMIN001974	AAEL009481
OG0010138	AMIN008296	AAEL009526
OG0010140	AMIN007444	AAEL009683
OG0010141	AMIN000951	AAEL009697
OG0010142	AMIN006571	AAEL009744
OG0010143	AMIN006564	AAEL009752
OG0010146	AMIN001160	AAEL010291
OG0010149	AMIN004148	AAEL010440
OG0010155	AMIN007627	AAEL011035
OG0010156	AMIN010241	AAEL011054
OG0010157	AMIN000400	AAEL011098
OG0010160	AMIN001320	AAEL011319
OG0010170	AMIN015645	AAEL011957
OG0010173	AMIN009786	AAEL012263
OG0010176	AMIN010934	AAEL013513
OG0010179	AMIN009749	AAEL014139
OG0010183	AMIN003406	AAEL014820
OG0010184	AMIN002381	AAEL014848
OG0010190	AMIN015553	AAEL017304
OG0010191	AMIN011060	AAEL017362
OG0010196	AMIN010692	AAEL020046
OG0010199	AMIN010366	AAEL020452
OG0010202	AMIN005793	AAEL020757
OG0010204	AMIN015972	AAEL021244
OG0010205	AMIN014838	AAEL021600
OG0010208	AMIN000335	AAEL022177
OG0010209	AMIN007625	AAEL022261
OG0010210	AMIN005757	AAEL022542
OG0010212	AMIN014528	AAEL023085
OG0010213	AMIN002308	AAEL023127, AAEL027394
OG0010216	AMIN015684, AMIN008525	AAEL023525
OG0010218	AMIN004688	AAEL023784
OG0010228	AMIN002242	AAEL025453
OG0010235	AMIN007600	AAEL026720
OG0010242	AMIN014034	AAEL027701
OG0010243	AMIN010230	AAEL027779
OG0010244	AMIN007895	AAEL027860
OG0010245	AMIN010616	AAEL028155
OG0010249	AMIN007430	AAEL029085
OG0010414	AMIN004332	AAEL002293
OG0010418	AMIN002660	AAEL002773
OG0010426	AMIN015854	AAEL004353
OG0010429	AMIN007671	AAEL004894
OG0010431	AMIN006528	AAEL005139
OG0010436	AMIN016290	AAEL006102
OG0010437	AMIN009118	AAEL006672
OG0010438	AMIN009122	AAEL006678
OG0010439	AMIN008824	AAEL006686
OG0010445	AMIN016190	AAEL007615
OG0010447	AMIN014124	AAEL007757
OG0010458	AMIN002281	AAEL009849
OG0010460	AMIN000121	AAEL009919
OG0010467	AMIN006882	AAEL011645
OG0010469	AMIN004093	AAEL011964
OG0010476	AMIN001145	AAEL013580
OG0010481	AMIN016294	AAEL014646
OG0010483	AMIN009788	AAEL026244, AAEL015293
OG0010484	AMIN005780	AAEL017081
OG0010486	AMIN014700	AAEL017317
OG0010487	AMIN001661	AAEL017513
OG0010497	AMIN003659	AAEL019701
OG0010502	AMIN009117	AAEL021154
OG0010507	AMIN009418	AAEL021860
OG0010511	AMIN008099	AAEL022642
OG0010515	AMIN009462	AAEL023243
OG0010517	AMIN011407	AAEL023544
OG0010533	AMIN006122	AAEL029023
OG0010535	AMIN007608	AAEL029083
OG0010536	AMIN007929	AAEL029096
OG0010846	AMIN015593	AAEL000043
OG0010893	AMIN011323	AAEL008824
OG0010946	AMIN004903	AAEL020040
OG0010970	AMIN004353, AMIN005605	AAEL023350
OG0010977	AMIN014295	AAEL025705
OG0010979	AMIN002547	AAEL026321
OG0010981	AMIN006379, AMIN006380	AAEL026566
OG0010986	AMIN003210	AAEL027285
OG0010987	AMIN003535	AAEL027352
OG0010992	AMIN009958	AAEL027618
OG0011336	AMIN001797	AAEL001313
OG0011337	AMIN008883	AAEL001536
OG0011391	AMIN009054	AAEL005971
OG0011414	AMIN001625	AAEL008331
OG0011475	AMIN011020	AAEL015668
OG0011497	AMIN003766	AAEL020017
OG0011524	AMIN014663	AAEL022123
OG0011564	AMIN005157	AAEL026914
OG0011567	AMIN002866	AAEL027203
OG0011570	AMIN004313	AAEL027650
OG0012203	AMIN001379	AAEL019571
OG0012218	AMIN002959	AAEL020108
OG0012227	AMIN007156	AAEL020526
OG0012233	AMIN005405	AAEL020748
OG0012246	AMIN003174	AAEL021264
OG0012252	AMIN009534	AAEL021441
OG0012268	AMIN009652	AAEL022003
OG0012298	AMIN000359	AAEL023755
OG0012302	AMIN010050	AAEL023878
