Orthogroup	AminimusMINIMUS1	AdirusWRAIR2
OG0009249	AMIN001664	ADIR006805
OG0009251	AMIN008571	ADIR001981
OG0009252	AMIN004344	ADIR002335
OG0009253	AMIN003835	ADIR002938
OG0009254	AMIN002828	ADIR003230
OG0009255	AMIN009323	ADIR009585
OG0009257	AMIN000900	ADIR008342
OG0009258	AMIN005523	ADIR001269
OG0009259	AMIN003859	ADIR008283
OG0009261	AMIN003858	ADIR008284
OG0009262	AMIN002032	ADIR004611
OG0009263	AMIN011538	ADIR008642
OG0009264	AMIN004676	ADIR004549
OG0009265	AMIN000126	ADIR009066
OG0009267	AMIN001970	ADIR001454
OG0009268	AMIN005441	ADIR000821
OG0009269	AMIN011485	ADIR001604
OG0009270	AMIN001025	ADIR004959
OG0009271	AMIN002857	ADIR008432
OG0009272	AMIN003433	ADIR010475
OG0009273	AMIN007301	ADIR003766
OG0009274	AMIN000057	ADIR011720
OG0009275	AMIN004822	ADIR008359
OG0009276	AMIN006760	ADIR009356
OG0009278	AMIN008292	ADIR002047
OG0009279	AMIN003543	ADIR010361
OG0009281	AMIN005855	ADIR000949
OG0009282	AMIN001944	ADIR001128
OG0009283	AMIN010615	ADIR004135
OG0009284	AMIN008089	ADIR006943
OG0009285	AMIN016185	ADIR015728
OG0009286	AMIN010594	ADIR008234
OG0009288	AMIN005066	ADIR000995
OG0009289	AMIN003610	ADIR010151
OG0009291	AMIN000291	ADIR003354
OG0009292	AMIN003502	ADIR010402
OG0009293	AMIN010089	ADIR003635
OG0009294	AMIN006020	ADIR000596
OG0009295	AMIN008464	ADIR001732
OG0009296	AMIN005563	ADIR001495
OG0009297	AMIN007897	ADIR007645
OG0009298	AMIN009196	ADIR010799
OG0009300	AMIN001517	ADIR005020
OG0009301	AMIN009406	ADIR011404
OG0009302	AMIN011246	ADIR008057
OG0009305	AMIN001754	ADIR006135
OG0009306	AMIN000692	ADIR002493
OG0009307	AMIN008757	ADIR001859
OG0009308	AMIN001129	ADIR004075
OG0009309	AMIN010435	ADIR007226
OG0009311	AMIN004659	ADIR003330
OG0009313	AMIN005753	ADIR000897
OG0009314	AMIN007383	ADIR003747
OG0009315	AMIN003932	ADIR010222
OG0009316	AMIN004161	ADIR008479
OG0009317	AMIN007352	ADIR001564
OG0009319	AMIN007601	ADIR008670
OG0009320	AMIN004069	ADIR006551
OG0009323	AMIN011078	ADIR007885
OG0009325	AMIN002374	ADIR004474
OG0009326	AMIN010227	ADIR007095
OG0009327	AMIN010339	ADIR007049
OG0009328	AMIN002846	ADIR008422
OG0009334	AMIN005092	ADIR004636
OG0009336	AMIN003920	ADIR010209
OG0009337	AMIN001954	ADIR005202
OG0009342	AMIN002493	ADIR002741
OG0009353	AMIN008825	ADIR000129
OG0009354	AMIN008625	ADIR001918
OG0009355	AMIN002065	ADIR001336
OG0009356	AMIN004471	ADIR002068
OG0009357	AMIN016235, AMIN014490	ADIR004724, ADIR004725
OG0009358	AMIN010163	ADIR006909
OG0009358	AMIN010164	ADIR006908
OG0009360	AMIN010791	ADIR008786
OG0009362	AMIN001590, AMIN001215, AMIN005878, AMIN001077	ADIR011702
OG0009363	AMIN014173	ADIR014529
OG0009364	AMIN015681	ADIR015618
OG0009387	AMIN000728	ADIR002666
OG0009391	AMIN016226	ADIR010124
OG0009392	AMIN014126	ADIR005656
OG0009395	AMIN009439	ADIR005044
OG0009405	AMIN009168	ADIR002151
OG0009406	AMIN009164	ADIR002147
OG0009408	AMIN010505	ADIR007306
OG0009409	AMIN005851	ADIR000947
OG0009413	AMIN007125	ADIR005952
OG0009418	AMIN004272	ADIR016132
OG0009421	AMIN004196	ADIR002999
OG0009423	AMIN004197	ADIR002998
OG0009429	AMIN006500	ADIR009451
OG0009430	AMIN010549	ADIR016212
OG0009431	AMIN010451	ADIR007244
OG0009435	AMIN010260	ADIR007148
OG0009436	AMIN010252	ADIR007157
OG0009438	AMIN004829	ADIR010625
OG0009440	AMIN007208	ADIR000759
OG0009441	AMIN006415	ADIR000753
OG0009442	AMIN006410	ADIR000748
OG0009443	AMIN010664	ADIR007936
OG0009444	AMIN007576	ADIR003860
OG0009447	AMIN011545	ADIR008649
OG0009448	AMIN005912	ADIR011150
OG0009458	AMIN007140	ADIR005967
OG0009461	AMIN009614	ADIR006318
OG0009463	AMIN003441	ADIR010467
OG0009467	AMIN004797	ADIR005465
OG0009470	AMIN002852	ADIR008427
OG0009476	AMIN001443	ADIR004870
OG0009480	AMIN000618	ADIR003164
OG0009481	AMIN006582	ADIR011618
OG0009487	AMIN002157	ADIR001244
OG0009488	AMIN000875	ADIR010646
OG0009496	AMIN005673	ADIR003962
OG0009500	AMIN006292	ADIR010994
OG0009501	AMIN015855	ADIR003224
OG0009505	AMIN015871	ADIR015952
OG0009507	AMIN000755	ADIR008510
OG0009511	AMIN015875	ADIR015982
OG0009512	AMIN002769	ADIR006488
OG0009515	AMIN000125	ADIR009067
OG0009516	AMIN003775	ADIR003280
OG0009517	AMIN003540	ADIR010364
OG0009519	AMIN007423	ADIR006926
OG0009520	AMIN007665	ADIR004281
OG0009521	AMIN011412	ADIR001677
OG0009522	AMIN009246	ADIR004514
OG0009523	AMIN009245	ADIR004515
OG0009524	AMIN014509	ADIR014509
OG0009525	AMIN001769	ADIR006124
OG0009528	AMIN011181	ADIR007777
OG0009535	AMIN002266	ADIR010021
OG0009539	AMIN015810	ADIR015864
OG0009540	AMIN000800	ADIR003523
OG0009542	AMIN009055	ADIR000296
OG0009545	AMIN016288	ADIR016171
OG0009546	AMIN000389	ADIR002808
OG0009548	AMIN002635	ADIR006630, ADIR015497
OG0009550	AMIN002336	ADIR010093
OG0009551	AMIN011579	ADIR009819
OG0009553	AMIN010722	ADIR009808
OG0009557	AMIN016101	ADIR016064
OG0009565	AMIN007085	ADIR005913
OG0009567	AMIN011410	ADIR001679
OG0009569	AMIN005831	ADIR000929
OG0009571	AMIN010291	ADIR007162
OG0009572	AMIN001149	ADIR004055
OG0009575	AMIN002551	ADIR010322
OG0009576	AMIN002550	ADIR010323
OG0009577	AMIN002775	ADIR006483
OG0009579	AMIN003124	ADIR005801
OG0009581	AMIN009646	ADIR006191
OG0009586	AMIN000045	ADIR005859
OG0009587	AMIN006084	ADIR006345
OG0009588	AMIN009129	ADIR010929
OG0009589	AMIN002776	ADIR006482
OG0009593	AMIN006948	ADIR009520
OG0009594	AMIN001405	ADIR004904
OG0009595	AMIN001401	ADIR004908
OG0009597	AMIN002287	ADIR010042
OG0009600	AMIN006691	ADIR009341
OG0009601	AMIN004357	ADIR002026
OG0009602	AMIN002079	ADIR001238
OG0009604	AMIN007090	ADIR005918
OG0009606	AMIN000585	ADIR002862
OG0009607	AMIN000314	ADIR003251
OG0009608	AMIN005438	ADIR000819
OG0009609	AMIN016160	ADIR010340
OG0009612	AMIN010789	ADIR008788
OG0009613	AMIN004593	ADIR006676
OG0009618	AMIN011170	ADIR007788
OG0009619	AMIN009425	ADIR005031
OG0009626	AMIN007639	ADIR004304
OG0009627	AMIN007633	ADIR014368
OG0009628	AMIN015640	ADIR002121
OG0009631	AMIN005553	ADIR001503
OG0009637	AMIN006099	ADIR006328
OG0009638	AMIN001972	ADIR001456
OG0009639	AMIN008305	ADIR000053
OG0009643	AMIN000748	ADIR002641
OG0009645	AMIN002422	ADIR009882
OG0009646	AMIN006453	ADIR009459
OG0009647	AMIN006452	ADIR009458
OG0009649	AMIN005242	ADIR001357
OG0009650	AMIN004548	ADIR011716
OG0009654	AMIN007651	ADIR004294
OG0009656	AMIN003377	ADIR002397
OG0009660	AMIN010154	ADIR006918
OG0009661	AMIN011105	ADIR007855
OG0009662	AMIN016048	ADIR015933
OG0009663	AMIN006372	ADIR000715
OG0009665	AMIN016172	ADIR015817
OG0009666	AMIN006162	ADIR011273
OG0009667	AMIN001717	ADIR011196
OG0009668	AMIN001159	ADIR004045
OG0009673	AMIN004947	ADIR009030
OG0009674	AMIN000005	ADIR009038
OG0009675	AMIN004685	ADIR002608
OG0009678	AMIN001191	ADIR003971
OG0009679	AMIN001192	ADIR003972
OG0009680	AMIN015515	ADIR015553
OG0009681	AMIN007511	ADIR011639
OG0009684	AMIN000227	ADIR002599
OG0009685	AMIN008487	ADIR001708
OG0009689	AMIN003738	ADIR014259
OG0009691	AMIN002045	ADIR000954
OG0009692	AMIN003576	ADIR009920
OG0009698	AMIN008833	ADIR000136
OG0009699	AMIN005160	ADIR004621
OG0009700	AMIN001672	ADIR006814
OG0009702	AMIN011527	ADIR008630
OG0009704	AMIN009020	ADIR000255
OG0009705	AMIN009007	ADIR015710
OG0009706	AMIN004963	ADIR005701
OG0009707	AMIN002559	ADIR010314
OG0009708	AMIN005338	ADIR011692
OG0009709	AMIN001133	ADIR004072
OG0009710	AMIN007427	ADIR006929
OG0009712	AMIN000715	ADIR008385
OG0009713	AMIN015550	ADIR008384
OG0009714	AMIN004653	ADIR003335
OG0009719	AMIN005097	ADIR004639
OG0009721	AMIN003381	ADIR002393
OG0009722	AMIN000719	ADIR002768
OG0009729	AMIN006775	ADIR004799
OG0009730	AMIN008027	ADIR008097
OG0009733	AMIN015870	ADIR015953
OG0009734	AMIN007516	ADIR009852
OG0009735	AMIN001080	ADIR001017
OG0009736	AMIN008415	ADIR001784
OG0009737	AMIN004927	ADIR004416
OG0009738	AMIN001142	ADIR004061
OG0009746	AMIN001654	ADIR006796
OG0009749	AMIN010303	ADIR007085
OG0009751	AMIN010841	ADIR008694
OG0009752	AMIN001167	ADIR001154
OG0009755	AMIN007832	ADIR007579
OG0009757	AMIN014075	ADIR002764
OG0009761	AMIN009044	ADIR000283
OG0009763	AMIN016205	ADIR001847
OG0009764	AMIN009634	ADIR006170
OG0009766	AMIN006113	ADIR011318
OG0009769	AMIN006247	ADIR011039
OG0009775	AMIN004273	ADIR016087
OG0009777	AMIN015744	ADIR007419
OG0009779	AMIN007670	ADIR004276
OG0009780	AMIN004739	ADIR005405
OG0009783	AMIN005754	ADIR000898
OG0009784	AMIN016050	ADIR015842
OG0009788	AMIN006583	ADIR011619
OG0009789	AMIN005513	ADIR001263
OG0009790	AMIN000029	ADIR008888
OG0009791	AMIN010937	ADIR007462
OG0009792	AMIN004276	ADIR002214
OG0009793	AMIN006565	ADIR009734
OG0009796	AMIN010371	ADIR006999
OG0009797	AMIN009711	ADIR006259
OG0009799	AMIN002083	ADIR001490
OG0009801	AMIN003352	ADIR002420
OG0009802	AMIN003613	ADIR010154
OG0009803	AMIN010835	ADIR008688
OG0009804	AMIN016009	ADIR015867
OG0009805	AMIN000105	ADIR009084
OG0009806	AMIN010771	ADIR008878
OG0009807	AMIN008473	ADIR001721
OG0009808	AMIN008218	ADIR009660
OG0009810	AMIN000356	ADIR002771
OG0009811	AMIN010116	ADIR003666
OG0009812	AMIN010526	ADIR007326
OG0009813	AMIN000870	ADIR010651
OG0009815	AMIN001966	ADIR005294
OG0009816	AMIN016169	ADIR015815
OG0009817	AMIN002612	ADIR014557
OG0009819	AMIN010134	ADIR003687
OG0009821	AMIN003861	ADIR008282
OG0009822	AMIN004192	ADIR003003
OG0009827	AMIN010052	ADIR003597
OG0009829	AMIN004094	ADIR005495
OG0009832	AMIN016058	ADIR016009
OG0009833	AMIN006997	ADIR011611
OG0009836	AMIN008629	ADIR001912
OG0009838	AMIN008489	ADIR001705
OG0009840	AMIN010133	ADIR003684
OG0009844	AMIN010372	ADIR006997
OG0009846	AMIN000375	ADIR002794
OG0009848	AMIN010654	ADIR007945
OG0009849	AMIN002001	ADIR001306
OG0009850	AMIN007630	ADIR004313
OG0009851	AMIN008531	ADIR002296
OG0009852	AMIN009106	ADIR006816
OG0009853	AMIN005151	ADIR004628
OG0009857	AMIN007547	ADIR004332
OG0009858	AMIN010545	ADIR016210
OG0009859	AMIN016122	ADIR008459
OG0009861	AMIN004783	ADIR005451
OG0009862	AMIN000307	ADIR003338
OG0009863	AMIN008775	ADIR001836
OG0009864	AMIN002893	ADIR006540
OG0009866	AMIN004203	ADIR002991
OG0009868	AMIN008064	ADIR006966
OG0009870	AMIN011440	ADIR001653
OG0009878	AMIN006253	ADIR011034
OG0009879	AMIN007901	ADIR007649
OG0009883	AMIN005549	ADIR001525
OG0009887	AMIN015511	ADIR008698
OG0009888	AMIN007885	ADIR007634
OG0009889	AMIN001144	ADIR004060
OG0009890	AMIN011194	ADIR007767
OG0009892	AMIN010544	ADIR016209
OG0009894	AMIN009497	ADIR005099
OG0009899	AMIN008156	ADIR014803
OG0009901	AMIN005266	ADIR004509
OG0009901	AMIN005264	ADIR014067, ADIR000783
OG0009902	AMIN009555	ADIR005167
OG0009904	AMIN011365	ADIR007968
OG0009907	AMIN007863	ADIR007610
OG0009908	AMIN005336	ADIR011690
OG0009909	AMIN015613	ADIR015600
OG0009910	AMIN010608	ADIR008245
OG0009912	AMIN008501	ADIR010759
OG0009914	AMIN011470	ADIR001621
OG0009915	AMIN016137	ADIR001626
OG0009916	AMIN010843	ADIR008696
OG0009917	AMIN002496	ADIR002744
OG0009918	AMIN000276	ADIR003367
OG0009919	AMIN010022	ADIR003567
OG0009923	AMIN002922	ADIR002530
OG0009925	AMIN016046	ADIR015932
OG0009926	AMIN006261	ADIR011025
OG0009927	AMIN005186	ADIR000875
OG0009928	AMIN000795	ADIR003529
OG0009929	AMIN011550, AMIN011552	ADIR008655
OG0009930	AMIN002059	ADIR001190
OG0009931	AMIN009043	ADIR000282
OG0009934	AMIN005898	ADIR000663
OG0009939	AMIN010215	ADIR015915
OG0009940	AMIN000230	ADIR002602
OG0009941	AMIN001868	ADIR006040
OG0009953	AMIN008065	ADIR006965
OG0009954	AMIN010955	ADIR007478
OG0009956	AMIN008829	ADIR000133
OG0009956	AMIN008834	ADIR000137
OG0009956	AMIN008840	ADIR000143
OG0009958	AMIN006004	ADIR000609
OG0009959	AMIN005900	ADIR000665
OG0009960	AMIN005209, AMIN005208	ADIR000833
OG0009961	AMIN005733	ADIR001187
OG0009962	AMIN005604	ADIR001390
OG0009963	AMIN004369	ADIR002018
OG0009965	AMIN003552	ADIR002490
OG0009966	AMIN000408	ADIR002722
OG0009967	AMIN004211	ADIR002983
OG0009968	AMIN002796	ADIR003196
OG0009969	AMIN003763	ADIR003269
OG0009970	AMIN016118	ADIR003471
OG0009971	AMIN010707	ADIR003896
OG0009972	AMIN007701, AMIN007700, AMIN007699	ADIR004244
OG0009973	AMIN006794	ADIR004786
OG0009974	AMIN001496	ADIR004819
OG0009975	AMIN001376	ADIR004936
OG0009976	AMIN001859	ADIR006042
OG0009976	AMIN001856	ADIR004989
OG0009977	AMIN009445	ADIR005051
OG0009977	AMIN010170	ADIR011495, ADIR010552
OG0009977	AMIN006945	ADIR009523
OG0009978	AMIN015922	ADIR006362
OG0009979	AMIN000651	ADIR006460
OG0009980	AMIN010152	ADIR006920
OG0009981	AMIN010458	ADIR007250
OG0009982	AMIN007878	ADIR007626
OG0009983	AMIN007902	ADIR007650
OG0009984	AMIN011537	ADIR008641
OG0009985	AMIN003070	ADIR008978
OG0009986	AMIN010738	ADIR009793
OG0009987	AMIN016247, AMIN016245	ADIR010000
OG0009988	AMIN003919	ADIR010207
OG0009989	AMIN003300	ADIR010516
OG0009990	AMIN004316	ADIR010784
OG0009991	AMIN005994	ADIR011066
OG0009992	AMIN014187, AMIN001785, AMIN001786, AMIN014184	ADIR014522
OG0009993	AMIN015848	ADIR015834
OG0010024	AMIN016095	ADIR015789
OG0010027	AMIN006600	ADIR011630
OG0010029	AMIN014136	ADIR015498
OG0010032	AMIN004194	ADIR003001
OG0010033	AMIN004188	ADIR008451
OG0010037	AMIN010449	ADIR007242
OG0010038	AMIN010218	ADIR007102
OG0010047	AMIN003272	ADIR010540
OG0010048	AMIN007392	ADIR003739
OG0010052	AMIN006862	ADIR000476
OG0010067	AMIN003856	ADIR008286
OG0010103	AMIN001150	ADIR004054
OG0010112	AMIN004929	ADIR004412
OG0010120	AMIN000336	ADIR008406
OG0010122	AMIN002779	ADIR006479
OG0010126	AMIN016199	ADIR015992
OG0010129	AMIN016181	ADIR014917
OG0010130	AMIN007903	ADIR007651
OG0010131	AMIN008844	ADIR000147
OG0010140	AMIN007444	ADIR014795
OG0010141	AMIN000951	ADIR008295
OG0010146	AMIN001160	ADIR004044
OG0010156	AMIN010241	ADIR007010
OG0010157	AMIN000400	ADIR002820
OG0010160	AMIN001320	ADIR004667
OG0010170	AMIN015645	ADIR008693
OG0010173	AMIN009786	ADIR014531
OG0010179	AMIN009749	ADIR006296
OG0010183	AMIN003406	ADIR010501
OG0010190	AMIN015553	ADIR015560
OG0010191	AMIN011060	ADIR007901
OG0010196	AMIN010692	ADIR007159
OG0010199	AMIN010366	ADIR007004
OG0010204	AMIN015972	ADIR015713
OG0010208	AMIN000335	ADIR008407
OG0010210	AMIN005757	ADIR000780
OG0010216	AMIN015684, AMIN008525	ADIR002304
OG0010228	AMIN002242	ADIR009998
OG0010235	AMIN007600	ADIR008671
OG0010242	AMIN014034	ADIR002774
OG0010243	AMIN010230	ADIR007092
OG0010244	AMIN007895	ADIR007643
OG0010245	AMIN010616	ADIR004136
OG0010249	AMIN007430	ADIR006933
OG0010250	AMIN014195, AMIN001874	ADIR006026
OG0010252	AMIN003470	ADIR010439
OG0010255	AMIN001282	ADIR000371
OG0010256	AMIN005550	ADIR011740
OG0010261	AMIN009212	ADIR010816
OG0010266	AMIN016170	ADIR015818
OG0010268	AMIN008923	ADIR000535
OG0010271	AMIN015987	ADIR006849
OG0010274	AMIN000609	ADIR003481
OG0010275	AMIN003662	ADIR003496
OG0010280	AMIN006702	ADIR009369
OG0010284	AMIN006916, AMIN005710	ADIR001173
OG0010286	AMIN002890	ADIR006536
OG0010286	AMIN002891	ADIR006538
OG0010289	AMIN005503, AMIN005506	ADIR001220
OG0010291	AMIN009875	ADIR009834, ADIR005778, ADIR005762, ADIR006752
OG0010299	AMIN000928	ADIR008318
OG0010301	AMIN015642	ADIR010057
OG0010304	AMIN007058	ADIR000002
OG0010305	AMIN014653	ADIR000100
OG0010306	AMIN008893	ADIR000193
OG0010307	AMIN008981	ADIR000240
OG0010308	AMIN001272	ADIR000360
OG0010309	AMIN005899	ADIR000664
OG0010310	AMIN005446	ADIR000827
OG0010311	AMIN015900	ADIR000836
OG0010312	AMIN006612	ADIR001101
OG0010312	AMIN006613	ADIR001100
OG0010313	AMIN005236	ADIR001363, ADIR001361
OG0010314	AMIN011480	ADIR001611
OG0010315	AMIN011409	ADIR001680
OG0010316	AMIN008488	ADIR001706
OG0010317	AMIN008416	ADIR001783
OG0010318	AMIN004375	ADIR002014
OG0010319	AMIN015892	ADIR002193
OG0010320	AMIN008526	ADIR002303
OG0010321	AMIN000565	ADIR002477, ADIR003046
OG0010322	AMIN002934	ADIR002541
OG0010323	AMIN015868	ADIR002550
OG0010324	AMIN002945	ADIR002552
OG0010325	AMIN000219	ADIR002591
OG0010326	AMIN002495	ADIR002743
OG0010327	AMIN003712	ADIR003120
OG0010328	AMIN015852	ADIR003209
OG0010329	AMIN002811	ADIR003210
OG0010330	AMIN010099	ADIR003647, ADIR003649
OG0010331	AMIN010104	ADIR003653
OG0010332	AMIN010127	ADIR003678
OG0010333	AMIN007380	ADIR003751
OG0010334	AMIN000067	ADIR004112
OG0010335	AMIN011330	ADIR004195
OG0010336	AMIN007673	ADIR004275
OG0010337	AMIN002154	ADIR004484
OG0010338	AMIN001333	ADIR004677
OG0010339	AMIN000648	ADIR006463
OG0010340	AMIN002784	ADIR006472
OG0010341	AMIN002783	ADIR006473
OG0010342	AMIN002782	ADIR006476
OG0010343	AMIN010264	ADIR007144
OG0010344	AMIN016075	ADIR007534
OG0010345	AMIN015595	ADIR007666
OG0010346	AMIN007938	ADIR007686
OG0010347	AMIN011206	ADIR007754
OG0010348	AMIN011096	ADIR007867
OG0010349	AMIN000945	ADIR008302
OG0010350	AMIN011534	ADIR008638
OG0010351	AMIN010825	ADIR008679
OG0010352	AMIN008116	ADIR009173
OG0010353	AMIN008658	ADIR009506
OG0010354	AMIN008965	ADIR009603
OG0010355	AMIN008969	ADIR009609
OG0010356	AMIN002396	ADIR009858
OG0010357	AMIN002397	ADIR009859
OG0010358	AMIN002349	ADIR010105
OG0010359	AMIN003930	ADIR010220
OG0010360	AMIN003959	ADIR010249
OG0010361	AMIN003532	ADIR010371
OG0010362	AMIN001339	ADIR011092
OG0010363	AMIN007015	ADIR011589
OG0010365	AMIN011417	ADIR014152
OG0010367	AMIN010698	ADIR014331
OG0010368	AMIN008150	ADIR014801
OG0010369	AMIN015540	ADIR015527
OG0010370	AMIN015643	ADIR015603
OG0010371	AMIN015513	ADIR015750
OG0010372	AMIN015514	ADIR015751
OG0010373	AMIN015951	ADIR015921, ADIR015922
OG0010374	AMIN006100	ADIR016068
OG0010418	AMIN002660	ADIR004566
OG0010439	AMIN008824	ADIR000128
OG0010445	AMIN016190	ADIR015732
OG0010458	AMIN002281	ADIR010036
OG0010467	AMIN006882	ADIR000456
OG0010481	AMIN016294	ADIR001571
OG0010487	AMIN001661	ADIR014578
OG0010497	AMIN003659	ADIR003498
OG0010515	AMIN009462	ADIR005067
OG0010533	AMIN006122	ADIR011311
OG0010536	AMIN007929	ADIR007678
OG0010538	AMIN016035	ADIR015916
OG0010543	AMIN007912	ADIR007663
OG0010546	AMIN007187	ADIR010844
OG0010550	AMIN011238	ADIR016079
OG0010567	AMIN005955	ADIR011105
OG0010571	AMIN008336, AMIN014651	ADIR000020
OG0010572	AMIN003955	ADIR010245
OG0010573	AMIN001580, AMIN001217	ADIR005660
OG0010580	AMIN009859	ADIR011491
OG0010583	AMIN006776	ADIR004798
OG0010588	AMIN007167	ADIR000767
OG0010591	AMIN010718	ADIR008571
OG0010610	AMIN007266	ADIR003988
OG0010610	AMIN007263	ADIR003991
OG0010615	AMIN011227	ADIR008074
OG0010615	AMIN011395	ADIR001692
OG0010619	AMIN002341	ADIR010098
OG0010621	AMIN014385	ADIR005724
OG0010622	AMIN014646	ADIR000037
OG0010623	AMIN008368	ADIR000079
OG0010624	AMIN008370	ADIR000081
OG0010625	AMIN008842	ADIR000145
OG0010626	AMIN014701	ADIR000265
OG0010628	AMIN001269	ADIR000357
OG0010629	AMIN006860	ADIR000477
OG0010630	AMIN006851	ADIR000485
OG0010631	AMIN009346	ADIR000511
OG0010632	AMIN009339	ADIR000521
OG0010633	AMIN009805	ADIR000640
OG0010634	AMIN005884	ADIR000649
OG0010635	AMIN001684	ADIR000676
OG0010636	AMIN006419	ADIR000758
OG0010637	AMIN005447	ADIR000828
OG0010638	AMIN005207	ADIR000832
OG0010639	AMIN005211	ADIR000834
OG0010640	AMIN015898	ADIR000835
OG0010641	AMIN005821	ADIR001213
OG0010642	AMIN005499	ADIR001225
OG0010643	AMIN002082	ADIR001241
OG0010644	AMIN001990	ADIR001313
OG0010645	AMIN005301	ADIR001321
OG0010646	AMIN001977	ADIR001460
OG0010647	AMIN005316, AMIN005315	ADIR001477
OG0010648	AMIN005317	ADIR001479
OG0010649	AMIN005314	ADIR001480
OG0010650	AMIN005562	ADIR001496
OG0010651	AMIN005559	ADIR001497
OG0010652	AMIN007345	ADIR001557
OG0010653	AMIN011476	ADIR007854, ADIR001615
OG0010654	AMIN011469	ADIR001622
OG0010655	AMIN008398	ADIR008564, ADIR001801
OG0010656	AMIN008396	ADIR001806
OG0010657	AMIN006973	ADIR001864
OG0010658	AMIN006968	ADIR001870
OG0010659	AMIN008638	ADIR001902
OG0010660	AMIN004390	ADIR001999
OG0010661	AMIN004389	ADIR002000
OG0010662	AMIN004307	ADIR002179
OG0010664	AMIN000557	ADIR002469
OG0010665	AMIN000751	ADIR002638
OG0010666	AMIN000750	ADIR002640
OG0010668	AMIN000498	ADIR003083
OG0010669	AMIN003716	ADIR003116
OG0010670	AMIN003713	ADIR003119
OG0010671	AMIN015578, AMIN015577	ADIR003134
OG0010672	AMIN003201	ADIR003434
OG0010673	AMIN010060	ADIR003606
OG0010674	AMIN007411	ADIR003712
OG0010675	AMIN001165	ADIR004040
OG0010677	AMIN007726	ADIR004215
OG0010679	AMIN007640	ADIR004305
OG0010680	AMIN007631	ADIR004312
OG0010682	AMIN002158	ADIR004488
OG0010683	AMIN005098	ADIR004641
OG0010685	AMIN001489	ADIR004826
OG0010686	AMIN001488	ADIR004827
OG0010687	AMIN001466	ADIR004847
OG0010688	AMIN001457	ADIR004854
OG0010689	AMIN001398	ADIR004911
OG0010690	AMIN001389	ADIR004920
OG0010691	AMIN015632	ADIR005145
OG0010692	AMIN009573	ADIR005185
OG0010693	AMIN003314	ADIR005312
OG0010694	AMIN004792	ADIR005460
OG0010695	AMIN004978	ADIR005713
OG0010696	AMIN001853	ADIR006049
OG0010697	AMIN001810	ADIR006091
OG0010698	AMIN001799	ADIR006099
OG0010699	AMIN001766	ADIR006126
OG0010700	AMIN009647	ADIR006196
OG0010702	AMIN016012	ADIR006283
OG0010703	AMIN006103	ADIR006324
OG0010704	AMIN002699	ADIR006388
OG0010705	AMIN002724	ADIR006409
OG0010706	AMIN000689	ADIR006438
OG0010708	AMIN002778	ADIR006480
OG0010709	AMIN002887	ADIR006534
OG0010710	AMIN004062	ADIR006560
OG0010711	AMIN002626	ADIR006621
OG0010712	AMIN001657	ADIR006799
OG0010713	AMIN009091	ADIR006834
OG0010714	AMIN008072	ADIR006958
OG0010715	AMIN010892	ADIR007182
OG0010716	AMIN010410	ADIR007198
OG0010717	AMIN010433	ADIR007224
OG0010718	AMIN010502	ADIR007303
OG0010719	AMIN007792	ADIR007376
OG0010720	AMIN007958	ADIR007411
OG0010721	AMIN007820, AMIN006487	ADIR007564
OG0010722	AMIN007817	ADIR007565
OG0010723	AMIN007872	ADIR007620
OG0010724	AMIN007933	ADIR007681
OG0010725	AMIN008057	ADIR007706
OG0010726	AMIN016038	ADIR007911
OG0010727	AMIN008032	ADIR008103
OG0010728	AMIN010919	ADIR008112
OG0010729	AMIN010533	ADIR008173
OG0010730	AMIN010581	ADIR008225
OG0010731	AMIN010589	ADIR008230
OG0010732	AMIN004172	ADIR008467
OG0010733	AMIN009969	ADIR008600
OG0010734	AMIN009970	ADIR008601
OG0010735	AMIN009974	ADIR008605
OG0010736	AMIN015647	ADIR008737
OG0010737	AMIN010821	ADIR008761
OG0010738	AMIN015526	ADIR008790
OG0010739	AMIN011373	ADIR008813
OG0010740	AMIN009920	ADIR008825
OG0010741	AMIN009928	ADIR008831
OG0010742	AMIN011557	ADIR008860
