Orthogroup	AminimusMINIMUS1	AsinensisChina
OG0007850	AMIN002365	ASIC021937
OG0007851	AMIN008753	ASIC014508
OG0007854	AMIN008752	ASIC014509
OG0007856	AMIN011629	ASIC009185
OG0007857	AMIN011631	ASIC009183
OG0007858	AMIN011630	ASIC009184
OG0007859	AMIN010157	ASIC012879
OG0007861	AMIN008461	ASIC019380
OG0007862	AMIN008306	ASIC019370
OG0007864	AMIN010166	ASIC012984
OG0007865	AMIN006546	ASIC015887
OG0007869	AMIN009763	ASIC010712
OG0007870	AMIN006252	ASIC016025
OG0007871	AMIN003971	ASIC021865
OG0007872	AMIN009756	ASIC010809
OG0007873	AMIN009760	ASIC010790
OG0007876	AMIN000642	ASIC000143
OG0007879	AMIN000843	ASIC001083
OG0007880	AMIN003593	ASIC008088
OG0007882	AMIN015527	ASIC021491
OG0007883	AMIN000402	ASIC021533
OG0007885	AMIN000401	ASIC021532
OG0007889	AMIN015649	ASIC018808
OG0007891	AMIN015979	ASIC018224
OG0007896	AMIN007129	ASIC007458
OG0007898	AMIN010532	ASIC021325
OG0007899	AMIN001283	ASIC015470
OG0007900	AMIN006599	ASIC013914
OG0007901	AMIN006595	ASIC013906
OG0007905	AMIN007032	ASIC002783
OG0007906	AMIN008955	ASIC018022
OG0007910	AMIN008856	ASIC017467
OG0007912	AMIN011142	ASIC016404
OG0007913	AMIN000321	ASIC013327
OG0007914	AMIN004182	ASIC021756
OG0007915	AMIN004193	ASIC021776
OG0007916	AMIN004189	ASIC021768
OG0007918	AMIN004191	ASIC021774
OG0007919	AMIN006611	ASIC005138
OG0007921	AMIN006927	ASIC015392
OG0007922	AMIN006934	ASIC015397
OG0007924	AMIN016202	ASIC013634
OG0007926	AMIN001472	ASIC006882
OG0007927	AMIN009093	ASIC008618
OG0007928	AMIN009095	ASIC008513
OG0007930	AMIN009724	ASIC006677
OG0007931	AMIN009616	ASIC010844
OG0007933	AMIN001553	ASIC005930
OG0007940	AMIN010540	ASIC007795
OG0007943	AMIN010547	ASIC007763
OG0007948	AMIN010016	ASIC012387
OG0007951	AMIN010402	ASIC019841
OG0007952	AMIN005599	ASIC006233
OG0007953	AMIN011303	ASIC019264
OG0007955	AMIN001651	ASIC010763
OG0007956	AMIN005640	ASIC007103
OG0007962	AMIN014348	ASIC013031
OG0007963	AMIN000603	ASIC014076
OG0007966	AMIN007110	ASIC007436
OG0007967	AMIN001368	ASIC006530
OG0007969	AMIN001370	ASIC006532
OG0007972	AMIN006047	ASIC013155
OG0007975	AMIN011077	ASIC018474
OG0007978	AMIN001689	ASIC017747
OG0007979	AMIN001346	ASIC006487
OG0007981	AMIN011328	ASIC018715
OG0007983	AMIN009684	ASIC015839
OG0007984	AMIN009429	ASIC015767
OG0007989	AMIN009061	ASIC010325
OG0007990	AMIN007722	ASIC016801
OG0007993	AMIN006212	ASIC006952
OG0007996	AMIN006221	ASIC006965
OG0008001	AMIN004063	ASIC020008
OG0008005	AMIN004762	ASIC009870
OG0008006	AMIN005630	ASIC005156
OG0008008	AMIN005351	ASIC016986
OG0008010	AMIN009808	ASIC012062
OG0008013	AMIN009810	ASIC012061
OG0008014	AMIN009812	ASIC006075
OG0008016	AMIN004488	ASIC015574
OG0008018	AMIN009232	ASIC000165
OG0008019	AMIN009261	ASIC008484
OG0008020	AMIN004331	ASIC018198
OG0008021	AMIN004330	ASIC018197
OG0008022	AMIN002127	ASIC020326
OG0008024	AMIN002116	ASIC020342
OG0008027	AMIN001522	ASIC008501
OG0008030	AMIN004589	ASIC002487
OG0008031	AMIN002013	ASIC005209
OG0008032	AMIN005796	ASIC010258
OG0008033	AMIN003450	ASIC004401
OG0008034	AMIN002643	ASIC003494
OG0008035	AMIN004913	ASIC021889
OG0008038	AMIN015887	ASIC018399
OG0008039	AMIN006856	ASIC018385
OG0008040	AMIN005025	ASIC009308, ASIC009307
OG0008041	AMIN001383	ASIC006567
OG0008043	AMIN001391	ASIC006578
OG0008044	AMIN001426	ASIC006628
OG0008045	AMIN001422	ASIC006622
OG0008046	AMIN004133	ASIC006178
OG0008047	AMIN010333	ASIC019746
OG0008048	AMIN000826	ASIC010209
OG0008049	AMIN006010	ASIC010615
OG0008051	AMIN016208	ASIC012968
OG0008052	AMIN003965	ASIC021858
OG0008053	AMIN003966	ASIC021860
OG0008055	AMIN003967	ASIC021862
OG0008057	AMIN000298	ASIC020882
OG0008058	AMIN009324	ASIC015364
OG0008059	AMIN009325	ASIC015365
OG0008060	AMIN008270	ASIC018238
OG0008061	AMIN009322	ASIC015361
OG0008063	AMIN005085	ASIC006258
OG0008066	AMIN005590	ASIC010273
OG0008067	AMIN003897	ASIC021685
OG0008068	AMIN016082	ASIC008981
OG0008069	AMIN005731	ASIC006211
OG0008070	AMIN007409	ASIC016756
OG0008072	AMIN011054	ASIC018441
OG0008075	AMIN004731	ASIC020930
OG0008076	AMIN008361	ASIC012748
OG0008079	AMIN004503	ASIC018299
OG0008080	AMIN010768	ASIC010434
OG0008081	AMIN001442	ASIC001508
OG0008082	AMIN009592	ASIC012035
OG0008083	AMIN009596	ASIC012032
OG0008085	AMIN008964	ASIC017960
OG0008087	AMIN006575	ASIC015897
OG0008088	AMIN009178	ASIC007899
OG0008089	AMIN006578	ASIC001937
OG0008092	AMIN000510	ASIC008221
OG0008093	AMIN008977	ASIC005088
OG0008095	AMIN010563	ASIC007785
OG0008096	AMIN015650	ASIC017760
OG0008097	AMIN003422	ASIC012556
OG0008102	AMIN004068	ASIC003587
OG0008103	AMIN004832	ASIC001114
OG0008105	AMIN004475	ASIC022198
OG0008108	AMIN006829	ASIC014616
OG0008109	AMIN010126	ASIC019175
OG0008110	AMIN004863	ASIC015174
OG0008111	AMIN000876	ASIC011989
OG0008113	AMIN002996	ASIC003486
OG0008115	AMIN005681	ASIC010276
OG0008116	AMIN015666	ASIC008211
OG0008117	AMIN015896	ASIC020162
OG0008118	AMIN015895	ASIC020161
OG0008120	AMIN003492	ASIC009777
OG0008125	AMIN003948	ASIC013803
OG0008128	AMIN008665	ASIC019965
OG0008129	AMIN008667	ASIC019963
OG0008131	AMIN007420	ASIC016729
OG0008132	AMIN008397	ASIC015958
OG0008135	AMIN002700	ASIC005457
OG0008138	AMIN009127	ASIC017271
OG0008139	AMIN005764	ASIC007557
OG0008141	AMIN000819	ASIC016966
OG0008142	AMIN007736	ASIC018693
OG0008143	AMIN005765	ASIC007546
OG0008146	AMIN015523	ASIC019493
OG0008149	AMIN000518	ASIC008232
OG0008150	AMIN008177	ASIC010412
OG0008152	AMIN008176	ASIC010411
OG0008156	AMIN003995	ASIC021995
OG0008157	AMIN008762	ASIC015545
OG0008158	AMIN010601	ASIC007848
OG0008162	AMIN002218	ASIC011487
OG0008164	AMIN003812	ASIC013258
OG0008165	AMIN002829	ASIC013349
OG0008166	AMIN002602	ASIC008888
OG0008167	AMIN001294	ASIC005973
OG0008168	AMIN001279	ASIC015415
OG0008169	AMIN008450	ASIC019290
OG0008170	AMIN008449	ASIC019289
OG0008173	AMIN001815	ASIC007385
OG0008174	AMIN001469	ASIC006886
OG0008176	AMIN000582	ASIC013322
OG0008178	AMIN000576	ASIC020818
OG0008179	AMIN010735	ASIC016110
OG0008181	AMIN007858	ASIC019916
OG0008182	AMIN015877	ASIC011134
OG0008183	AMIN000949	ASIC021560
OG0008184	AMIN003003	ASIC003599
OG0008185	AMIN004766	ASIC021741
OG0008186	AMIN015878	ASIC011135
OG0008187	AMIN003549	ASIC011147
OG0008188	AMIN007006	ASIC003402
OG0008190	AMIN004112	ASIC001586
OG0008191	AMIN016163	ASIC008923
OG0008192	AMIN002069	ASIC016925
OG0008194	AMIN011197	ASIC016863
OG0008195	AMIN010067	ASIC019670
OG0008196	AMIN011198	ASIC016865
OG0008197	AMIN010143	ASIC021620
OG0008198	AMIN007797	ASIC017433
OG0008199	AMIN004916	ASIC021884
OG0008200	AMIN003539	ASIC010507
OG0008201	AMIN003538	ASIC010506
OG0008202	AMIN004921	ASIC021878
OG0008204	AMIN004919	ASIC021880
OG0008205	AMIN007675	ASIC003265
OG0008206	AMIN007424	ASIC015017
OG0008207	AMIN001185	ASIC016202
OG0008208	AMIN009278	ASIC003893
OG0008209	AMIN004442	ASIC017934
OG0008210	AMIN001536	ASIC004513
OG0008211	AMIN006736	ASIC008624
OG0008213	AMIN009794	ASIC006393
OG0008215	AMIN009790	ASIC006409
OG0008217	AMIN004205	ASIC021796
OG0008218	AMIN015510	ASIC021803
OG0008219	AMIN004209	ASIC021806
OG0008220	AMIN004207	ASIC021802
OG0008221	AMIN006529	ASIC005570
OG0008223	AMIN006526	ASIC005567
OG0008224	AMIN016177	ASIC015118
OG0008226	AMIN011176	ASIC016834
OG0008227	AMIN010273	ASIC003730
OG0008231	AMIN010279	ASIC003723
OG0008233	AMIN002907	ASIC009119
OG0008236	AMIN002884	ASIC002295
OG0008240	AMIN004689	ASIC003544
OG0008241	AMIN000214	ASIC013934
OG0008246	AMIN001932	ASIC012760
OG0008247	AMIN003050	ASIC021711
OG0008248	AMIN001933	ASIC012764
OG0008249	AMIN003052	ASIC021706
OG0008251	AMIN009870	ASIC012772
OG0008255	AMIN016065	ASIC010765
OG0008257	AMIN008709	ASIC019428
OG0008258	AMIN002228	ASIC011534
OG0008260	AMIN015761	ASIC011530
OG0008262	AMIN002225	ASIC011540
OG0008267	AMIN007686	ASIC018861
OG0008268	AMIN006142	ASIC014424
OG0008269	AMIN007226	ASIC017355
OG0008272	AMIN005418	ASIC005234
OG0008273	AMIN002739	ASIC021039
OG0008274	AMIN005775	ASIC009596
OG0008276	AMIN000792	ASIC004171
OG0008281	AMIN006175	ASIC017674
OG0008282	AMIN009058	ASIC010315
OG0008283	AMIN006176	ASIC017675
OG0008284	AMIN009056	ASIC010319
OG0008286	AMIN002863	ASIC016655
OG0008287	AMIN000898	ASIC003203
OG0008288	AMIN001897	ASIC007208
OG0008289	AMIN009229	ASIC000174
OG0008290	AMIN003343	ASIC008997
OG0008292	AMIN003342	ASIC008996
OG0008293	AMIN003341	ASIC008993
OG0008296	AMIN000600	ASIC009859
OG0008297	AMIN000251	ASIC020871
OG0008298	AMIN004265	ASIC015238
OG0008299	AMIN003518	ASIC004852
OG0008300	AMIN003516	ASIC004850
OG0008301	AMIN004151	ASIC007047
OG0008304	AMIN002448	ASIC010340
OG0008308	AMIN002935	ASIC020623
OG0008309	AMIN004866	ASIC015119
OG0008311	AMIN009087	ASIC002546
OG0008314	AMIN000550	ASIC012673
OG0008317	AMIN002146	ASIC005140
OG0008318	AMIN002488	ASIC000824
OG0008320	AMIN009045	ASIC008382
OG0008327	AMIN001240	ASIC015274
OG0008328	AMIN002297	ASIC011435
OG0008329	AMIN016255	ASIC011437
OG0008332	AMIN007074	ASIC007424
OG0008340	AMIN002252	ASIC011414
OG0008342	AMIN002248	ASIC011469
OG0008344	AMIN011352	ASIC003119
OG0008347	AMIN011354	ASIC003121
OG0008348	AMIN011369	ASIC016332
OG0008349	AMIN004665	ASIC019995
OG0008350	AMIN008716	ASIC004988
OG0008352	AMIN008723	ASIC005003
OG0008354	AMIN005431	ASIC007563
OG0008355	AMIN002524	ASIC000875
OG0008358	AMIN001153	ASIC013413
OG0008361	AMIN002546	ASIC001843
OG0008362	AMIN002548	ASIC001841
OG0008366	AMIN009648	ASIC002679
OG0008368	AMIN003275	ASIC004602
OG0008369	AMIN004098	ASIC020148
OG0008371	AMIN005111	ASIC006779
OG0008373	AMIN008992	ASIC015516
OG0008374	AMIN008780	ASIC005052
OG0008375	AMIN010972	ASIC015086
OG0008376	AMIN011099	ASIC018550
OG0008377	AMIN004267	ASIC015259
OG0008379	AMIN003007	ASIC005780
OG0008380	AMIN003857	ASIC011127
OG0008387	AMIN011336	ASIC018895
OG0008389	AMIN002398	ASIC013289
OG0008392	AMIN001037	ASIC010852
OG0008393	AMIN001036	ASIC010853
OG0008395	AMIN000370	ASIC012626
OG0008397	AMIN002737	ASIC021042
OG0008399	AMIN009361	ASIC015432
OG0008400	AMIN008707	ASIC019433, ASIC019431
OG0008401	AMIN007312	ASIC012348
OG0008402	AMIN006395	ASIC020663
OG0008403	AMIN006295	ASIC017596
OG0008406	AMIN000754	ASIC013317
OG0008408	AMIN011560	ASIC012376
OG0008411	AMIN002982	ASIC013936
OG0008413	AMIN004657	ASIC011373
OG0008418	AMIN001888	ASIC007220
OG0008419	AMIN011569	ASIC002386
OG0008420	AMIN006291	ASIC017137
OG0008422	AMIN011533	ASIC019223
OG0008424	AMIN000237	ASIC021425
OG0008426	AMIN002951	ASIC011231
OG0008427	AMIN003098	ASIC002698
OG0008430	AMIN006867	ASIC017786
OG0008431	AMIN004454	ASIC022361
OG0008433	AMIN009265	ASIC008471
OG0008434	AMIN008630	ASIC002455
OG0008436	AMIN002348	ASIC011573
OG0008437	AMIN016017	ASIC020795
OG0008438	AMIN009734	ASIC020793
OG0008439	AMIN010911	ASIC012974
OG0008440	AMIN001726	ASIC010009
OG0008441	AMIN002101	ASIC003914
OG0008443	AMIN002102	ASIC003913
OG0008444	AMIN003319	ASIC004675
OG0008448	AMIN005794	ASIC007589
OG0008449	AMIN005779	ASIC020305
OG0008450	AMIN005594	ASIC006225
OG0008451	AMIN016281	ASIC013268
OG0008452	AMIN016273	ASIC013277
OG0008454	AMIN000453	ASIC008320
OG0008455	AMIN000457	ASIC008331
OG0008456	AMIN000455	ASIC008326
OG0008459	AMIN011011	ASIC015144
OG0008460	AMIN016074	ASIC015145
OG0008461	AMIN004830	ASIC011112
OG0008462	AMIN008330	ASIC015380
OG0008467	AMIN005180	ASIC009648
OG0008469	AMIN008324	ASIC019337
OG0008474	AMIN010228	ASIC016813
OG0008477	AMIN010235	ASIC003737
OG0008478	AMIN009678	ASIC015794
OG0008479	AMIN007588	ASIC012196
OG0008482	AMIN002377	ASIC009844
OG0008483	AMIN005933	ASIC013608
OG0008484	AMIN016196	ASIC013611
OG0008485	AMIN008043	ASIC018722
OG0008489	AMIN011242	ASIC011023
OG0008492	AMIN009570	ASIC014552
OG0008493	AMIN011171	ASIC002907
OG0008494	AMIN009426	ASIC005729
OG0008495	AMIN002812	ASIC020096
OG0008496	AMIN003609	ASIC001364
OG0008498	AMIN008649	ASIC019947
OG0008500	AMIN009010	ASIC015494
OG0008502	AMIN015983	ASIC015491
OG0008503	AMIN006504	ASIC013894
OG0008504	AMIN006503	ASIC013895
OG0008505	AMIN011394	ASIC019200
OG0008507	AMIN003106	ASIC021400
OG0008508	AMIN004631	ASIC008077
OG0008510	AMIN004853	ASIC005418
OG0008511	AMIN015493	ASIC008250
OG0008512	AMIN000535	ASIC008257
OG0008514	AMIN004991	ASIC011175
OG0008515	AMIN007898	ASIC000285
OG0008518	AMIN010717	ASIC012261
OG0008519	AMIN000604	ASIC014077
OG0008522	AMIN009841	ASIC004337
OG0008523	AMIN011164	ASIC016352
OG0008524	AMIN003181	ASIC009413
OG0008529	AMIN007320	ASIC012335
OG0008530	AMIN006906	ASIC017860
OG0008532	AMIN000305	ASIC004222
OG0008534	AMIN010042	ASIC019628
OG0008537	AMIN006355	ASIC014200
OG0008538	AMIN006350	ASIC014208
OG0008540	AMIN008448	ASIC019288
OG0008542	AMIN005785	ASIC005197
OG0008543	AMIN005783	ASIC005186
OG0008545	AMIN000494	ASIC008206
OG0008549	AMIN005289	ASIC010235
OG0008550	AMIN008195	ASIC017917
OG0008551	AMIN009222	ASIC015330
OG0008553	AMIN007473	ASIC011843
OG0008554	AMIN008399	ASIC015985
OG0008555	AMIN003982	ASIC021944
OG0008558	AMIN003078	ASIC009738
OG0008563	AMIN004906	ASIC021901
OG0008564	AMIN005276	ASIC016910
OG0008566	AMIN011335	ASIC018891
OG0008568	AMIN007450	ASIC011287
OG0008569	AMIN002871	ASIC002286
OG0008570	AMIN000118	ASIC010885
OG0008572	AMIN006566	ASIC015889
OG0008573	AMIN006573	ASIC015895
OG0008574	AMIN006570	ASIC015893
OG0008576	AMIN005244	ASIC016967
OG0008578	AMIN001117	ASIC013452
OG0008579	AMIN001118	ASIC013451
OG0008580	AMIN001128	ASIC013440
OG0008581	AMIN010140	ASIC021616
OG0008588	AMIN007656	ASIC013704
OG0008593	AMIN003374	ASIC004069
OG0008598	AMIN011487	ASIC016516
OG0008600	AMIN011101	ASIC018572
OG0008601	AMIN001642	ASIC010751
OG0008602	AMIN006370	ASIC004882
OG0008603	AMIN016171	ASIC004311
OG0008604	AMIN016167	ASIC004308
OG0008605	AMIN002265	ASIC011594
OG0008606	AMIN008899	ASIC008140
OG0008608	AMIN007191	ASIC008678
OG0008609	AMIN009511	ASIC017235
OG0008611	AMIN006159	ASIC014342
OG0008613	AMIN008513	ASIC019460
OG0008614	AMIN008504	ASIC019440
OG0008616	AMIN009782	ASIC006421
OG0008617	AMIN009487	ASIC022101
OG0008618	AMIN004419	ASIC013010
OG0008619	AMIN011115	ASIC018917
OG0008620	AMIN011338	ASIC018903
OG0008622	AMIN004946	ASIC014252
OG0008623	AMIN000006	ASIC014263
OG0008625	AMIN008140	ASIC014954
OG0008628	AMIN004678	ASIC011946
OG0008629	AMIN000902	ASIC006034
OG0008630	AMIN001778	ASIC006728
OG0008635	AMIN007566	ASIC015053
OG0008638	AMIN005396	ASIC015435
OG0008639	AMIN000960	ASIC006175
OG0008641	AMIN010823	ASIC012456
OG0008642	AMIN010680	ASIC019893
OG0008643	AMIN010658	ASIC007879
OG0008644	AMIN007766	ASIC019891
OG0008645	AMIN009503	ASIC022075
OG0008649	AMIN009477	ASIC022115
OG0008650	AMIN006178	ASIC017692
OG0008653	AMIN000063	ASIC013490
OG0008655	AMIN004025	ASIC003590
OG0008656	AMIN004022	ASIC003593
OG0008660	AMIN014616	ASIC001036
OG0008661	AMIN010973	ASIC015085
OG0008662	AMIN015764	ASIC012027
OG0008663	AMIN010481	ASIC019710
OG0008664	AMIN003663	ASIC014103
OG0008665	AMIN008090	ASIC003008
OG0008669	AMIN004464	ASIC022168
OG0008671	AMIN010239	ASIC003680
OG0008672	AMIN002383	ASIC020688
OG0008673	AMIN001196	ASIC013537
OG0008674	AMIN003580	ASIC008461
OG0008675	AMIN002317	ASIC011470
OG0008676	AMIN000265	ASIC002142
OG0008677	AMIN015639	ASIC012263
OG0008678	AMIN007971	ASIC003624
OG0008679	AMIN007967	ASIC003632
OG0008680	AMIN003022	ASIC020039
OG0008681	AMIN000988	ASIC009402
OG0008682	AMIN002044	ASIC009471
OG0008683	AMIN003316	ASIC004686
OG0008687	AMIN003356	ASIC004106
OG0008688	AMIN010734	ASIC016108
OG0008689	AMIN010727	ASIC016098
OG0008690	AMIN010732	ASIC016105
OG0008692	AMIN005296	ASIC010289
OG0008693	AMIN005896	ASIC014153
OG0008695	AMIN001323	ASIC002641
OG0008697	AMIN008365	ASIC012711
OG0008698	AMIN006384	ASIC004861
OG0008704	AMIN008011	ASIC016641
OG0008705	AMIN000524	ASIC008240
OG0008706	AMIN010578	ASIC007805
OG0008708	AMIN008038	ASIC018710
OG0008710	AMIN010617	ASIC016720
OG0008711	AMIN008095	ASIC011271
OG0008712	AMIN000138	ASIC014870
OG0008713	AMIN000361	ASIC009258
OG0008715	AMIN003234	ASIC014070
OG0008716	AMIN002988	ASIC014063, ASIC014064
OG0008717	AMIN000268	ASIC002139
OG0008718	AMIN015522	ASIC014065
OG0008719	AMIN009002	ASIC015503
OG0008720	AMIN015826	ASIC011488
OG0008722	AMIN004266	ASIC015228
OG0008723	AMIN005309	ASIC009584
OG0008724	AMIN008264	ASIC018019
OG0008725	AMIN008673	ASIC022345
OG0008728	AMIN009036	ASIC015441
OG0008730	AMIN002560	ASIC021550
OG0008731	AMIN005612	ASIC006251
OG0008732	AMIN004212	ASIC012336
OG0008733	AMIN010804	ASIC012434
OG0008734	AMIN009666	ASIC015754
OG0008736	AMIN001808	ASIC007398
OG0008738	AMIN008732	ASIC010476
OG0008739	AMIN011483	ASIC016519
OG0008740	AMIN010837	ASIC011085
OG0008741	AMIN011484	ASIC016518
OG0008742	AMIN010838	ASIC011084
OG0008743	AMIN015646	ASIC011083
OG0008747	AMIN009544	ASIC017190
OG0008748	AMIN006965	ASIC017870
OG0008750	AMIN010898	ASIC011745
OG0008751	AMIN000081	ASIC014310
OG0008753	AMIN004633	ASIC008075
OG0008754	AMIN000820	ASIC011788
OG0008755	AMIN000815	ASIC011723
OG0008756	AMIN000814	ASIC011724
OG0008757	AMIN000813	ASIC011727
OG0008758	AMIN004104	ASIC005631
OG0008761	AMIN005155	ASIC009532
OG0008762	AMIN005091	ASIC020432
OG0008763	AMIN001765	ASIC006742
OG0008765	AMIN001958	ASIC007118
OG0008766	AMIN002063	ASIC016938
OG0008767	AMIN005556	ASIC004461
OG0008769	AMIN007288	ASIC014902
OG0008771	AMIN007298	ASIC014922
OG0008772	AMIN007347	ASIC019216
OG0008775	AMIN002757	ASIC016853
OG0008776	AMIN003647	ASIC013984
OG0008777	AMIN001572	ASIC005914
OG0008778	AMIN001573	ASIC005915
OG0008779	AMIN001690	ASIC017746
OG0008780	AMIN001571	ASIC005912
OG0008782	AMIN005057	ASIC020497
OG0008784	AMIN006551	ASIC015904
OG0008788	AMIN011117	ASIC015047
OG0008789	AMIN007915	ASIC001027
OG0008790	AMIN002801	ASIC009804
OG0008791	AMIN002181	ASIC010539
OG0008792	AMIN002180	ASIC010542
OG0008793	AMIN004668	ASIC014057
OG0008794	AMIN003643	ASIC013980
OG0008795	AMIN003646	ASIC013983
OG0008796	AMIN000343	ASIC009760
OG0008797	AMIN003645	ASIC013982
OG0008799	AMIN002007	ASIC020486
OG0008800	AMIN005647	ASIC009541
OG0008801	AMIN011530	ASIC019229
OG0008802	AMIN011535	ASIC019222
OG0008805	AMIN002625	ASIC003513
OG0008806	AMIN000018	ASIC014250
OG0008809	AMIN010310	ASIC003816
OG0008810	AMIN007587	ASIC012198
OG0008812	AMIN002440	ASIC008761
OG0008813	AMIN002435	ASIC012154
OG0008814	AMIN008480	ASIC014461
OG0008816	AMIN008151	ASIC009150
OG0008817	AMIN007514	ASIC011803
OG0008819	AMIN001237	ASIC002594
OG0008820	AMIN004791	ASIC012637
OG0008824	AMIN005617	ASIC016931
OG0008825	AMIN005618	ASIC016942
OG0008826	AMIN008451	ASIC019291
OG0008828	AMIN003122	ASIC021388
OG0008829	AMIN008452	ASIC019292
OG0008830	AMIN000186	ASIC013203
OG0008832	AMIN007824	ASIC019540
OG0008833	AMIN009338	ASIC002462
OG0008834	AMIN001673	ASIC006052
OG0008835	AMIN006299	ASIC017613
OG0008836	AMIN005067	ASIC000799
OG0008837	AMIN000269	ASIC002138
OG0008839	AMIN007828	ASIC019535
OG0008840	AMIN007205	ASIC008573
OG0008845	AMIN004693	ASIC003530
OG0008847	AMIN005065	ASIC000978
OG0008848	AMIN003791	ASIC014704
OG0008849	AMIN016238	ASIC008359
OG0008851	AMIN009587	ASIC012044
OG0008852	AMIN001656	ASIC010770
OG0008853	AMIN002358	ASIC011584
OG0008854	AMIN007624	ASIC013784
OG0008856	AMIN015884	ASIC001571
OG0008857	AMIN004807	ASIC020234
OG0008858	AMIN005228	ASIC007701
OG0008859	AMIN007602	ASIC018613
OG0008860	AMIN009967	ASIC021150
OG0008863	AMIN009615	ASIC009247
OG0008864	AMIN007772	ASIC009899
OG0008866	AMIN011563	ASIC012383
OG0008870	AMIN016292	ASIC016248
OG0008873	AMIN005655	ASIC009551
OG0008874	AMIN003732	ASIC008023
OG0008876	AMIN005593	ASIC006223
OG0008877	AMIN005795	ASIC006286
OG0008879	AMIN015512	ASIC011074
OG0008880	AMIN015637	ASIC011078
OG0008881	AMIN005516	ASIC006364
OG0008884	AMIN004445	ASIC022346
OG0008885	AMIN008261	ASIC017985
OG0008886	AMIN011221	ASIC016574
OG0008887	AMIN008343	ASIC003652
OG0008891	AMIN006332	ASIC017663
OG0008892	AMIN002434	ASIC012152
OG0008893	AMIN007488	ASIC011826
OG0008895	AMIN002019	ASIC006790
OG0008897	AMIN008610	ASIC018065
OG0008899	AMIN003699	ASIC001956
OG0008902	AMIN008484	ASIC014505
OG0008903	AMIN015586	ASIC012258
OG0008904	AMIN001770	ASIC006737
OG0008906	AMIN009582	ASIC012049
OG0008907	AMIN004875	ASIC020173
OG0008908	AMIN009984	ASIC021177
OG0008909	AMIN007735	ASIC018671
OG0008910	AMIN007734	ASIC018660
OG0008911	AMIN007771	ASIC009898
OG0008912	AMIN009270	ASIC008476
OG0008913	AMIN005752	ASIC000598
OG0008914	AMIN009895	ASIC012932
OG0008915	AMIN002498	ASIC000840
OG0008916	AMIN009753	ASIC020754
OG0008917	AMIN008986	ASIC015523
OG0008918	AMIN002989	ASIC014062
OG0008920	AMIN001734	ASIC013835
OG0008921	AMIN001317	ASIC002631
OG0008923	AMIN002385	ASIC020686
OG0008927	AMIN006118	ASIC014380
OG0008928	AMIN006115	ASIC014377
OG0008930	AMIN000897	ASIC003201
OG0008934	AMIN002357	ASIC011582
OG0008935	AMIN016299	ASIC000969
OG0008937	AMIN007763	ASIC019885
OG0008939	AMIN011208	ASIC016883
OG0008941	AMIN003093	ASIC008060
OG0008944	AMIN001137	ASIC013433
OG0008946	AMIN007894	ASIC001102
OG0008950	AMIN000189	ASIC004629
OG0008951	AMIN006818	ASIC014631
OG0008952	AMIN009414	ASIC020743
OG0008953	AMIN009521	ASIC017225
OG0008954	AMIN003164	ASIC003525
OG0008955	AMIN001459	ASIC006898
OG0008957	AMIN009109	ASIC006055
OG0008959	AMIN011429	ASIC016052
OG0008964	AMIN004667	ASIC019993
OG0008965	AMIN010058	ASIC019660
OG0008967	AMIN007635	ASIC013766
OG0008970	AMIN004940	ASIC009130
OG0008973	AMIN004737	ASIC004014
OG0008974	AMIN011295	ASIC016684
OG0008976	AMIN005542	ASIC006796
OG0008979	AMIN010672	ASIC016693
OG0008981	AMIN008633	ASIC002476
OG0008982	AMIN005614	ASIC006253
OG0008983	AMIN004218	ASIC006159
OG0008986	AMIN015835	ASIC011547
OG0008987	AMIN006141	ASIC014423
OG0008988	AMIN008358	ASIC012753
OG0008989	AMIN000388	ASIC005451
OG0008990	AMIN005204	ASIC006345
OG0008995	AMIN002867	ASIC016825
OG0008997	AMIN003936	ASIC022263
OG0009000	AMIN000762	ASIC013308
OG0009001	AMIN006197	ASIC006926
OG0009002	AMIN008634	ASIC002475
OG0009003	AMIN004746	ASIC020590
OG0009004	AMIN010667	ASIC019250
OG0009005	AMIN005649	ASIC009543
