Orthogroup	AaegyptiLVP_AGWG	AgambiaePEST
OG0008300	AAEL006143	AGAP001706
OG0008301	AAEL006156	AGAP004202
OG0008303	AAEL006172	AGAP003242
OG0008304	AAEL006176	AGAP001556
OG0008305	AAEL006177	AGAP003264
OG0008306	AAEL006188	AGAP003263
OG0008307	AAEL006191	AGAP004524
OG0008309	AAEL006209	AGAP004491
OG0008310	AAEL006232	AGAP001562
OG0008311	AAEL006238	AGAP008659
OG0008312	AAEL006240	AGAP002016
OG0008314	AAEL006247	AGAP001368
OG0008315	AAEL006253	AGAP001366
OG0008316	AAEL006270	AGAP005236
OG0008317	AAEL006293	AGAP000079
OG0008318	AAEL006314	AGAP003186
OG0008319	AAEL006363	AGAP000954
OG0008320	AAEL006377	AGAP011503
OG0008321	AAEL006404	AGAP008936
OG0008322	AAEL006415	AGAP008297
OG0008323	AAEL006428	AGAP006799
OG0008325	AAEL006450	AGAP008226
OG0008326	AAEL006457	AGAP010492
OG0008327	AAEL006472	AGAP010490
OG0008328	AAEL006479	AGAP001181
OG0008329	AAEL006488	AGAP001179
OG0008331	AAEL006519	AGAP007926
OG0008332	AAEL006521	AGAP007922
OG0008333	AAEL006537	AGAP006032
OG0008334	AAEL006538	AGAP006040
OG0008335	AAEL006542	AGAP005434
OG0008336	AAEL006566	AGAP005428
OG0008338	AAEL006602	AGAP007949
OG0008339	AAEL006637	AGAP011327
OG0008340	AAEL006640	AGAP001223
OG0008341	AAEL006647	AGAP001229
OG0008342	AAEL006661	AGAP001228
OG0008343	AAEL006721	AGAP006366
OG0008344	AAEL006726	AGAP006241
OG0008345	AAEL006728	AGAP006238
OG0008346	AAEL006748	AGAP006365
OG0008347	AAEL006750	AGAP005407
OG0008348	AAEL006753	AGAP005420
OG0008349	AAEL006754	AGAP004088
OG0008350	AAEL006758	AGAP028536
OG0008351	AAEL006769	AGAP011744
OG0008352	AAEL006780	AGAP011732
OG0008353	AAEL006809	AGAP003921
OG0008354	AAEL006832	AGAP000168
OG0008355	AAEL006841	AGAP002515
OG0008356	AAEL006860	AGAP003412
OG0008357	AAEL006887	AGAP007644
OG0008358	AAEL006899	AGAP010239
OG0008359	AAEL006904	AGAP028188
OG0008360	AAEL006918	AGAP002541
OG0008361	AAEL006921	AGAP002536
OG0008362	AAEL006923	AGAP002538
OG0008363	AAEL006932	AGAP011625
OG0008364	AAEL006944	AGAP001593
OG0008365	AAEL006982	AGAP028206
OG0008366	AAEL006983	AGAP009108
OG0008367	AAEL006988	AGAP004254
OG0008368	AAEL007006	AGAP001964
OG0008369	AAEL007009	AGAP004255
OG0008370	AAEL007022	AGAP002958
OG0008371	AAEL007034	AGAP000970
OG0008372	AAEL007054	AGAP012374
OG0008373	AAEL007059	AGAP012607, AGAP011445
OG0008374	AAEL007067	AGAP011678
OG0008375	AAEL007096	AGAP005959
OG0008376	AAEL007103	AGAP007045
OG0008377	AAEL007121	AGAP011373
OG0008378	AAEL007135	AGAP001325
OG0008379	AAEL007171	AGAP004291
OG0008380	AAEL007198	AGAP003420
OG0008381	AAEL007202	AGAP004224
OG0008382	AAEL007217	AGAP013345, AGAP003419
OG0008383	AAEL007229	AGAP009288
OG0008384	AAEL007233	AGAP009286
OG0008385	AAEL007236	AGAP009604
OG0008386	AAEL007245	AGAP009285
OG0008387	AAEL007264	AGAP006214
OG0008388	AAEL007273	AGAP009810
OG0008389	AAEL007280	AGAP001500
OG0008390	AAEL007291	AGAP010177
OG0008391	AAEL007299	AGAP003607
OG0008392	AAEL007312	AGAP009041
OG0008393	AAEL007315	AGAP009039
OG0008394	AAEL007344	AGAP009052
OG0008395	AAEL007360	AGAP003268
OG0008396	AAEL007363	AGAP003267
OG0008397	AAEL007386	AGAP002466
OG0008398	AAEL007388	AGAP013101
OG0008399	AAEL007395	AGAP012336
OG0008400	AAEL007403	AGAP010641
OG0008401	AAEL007431	AGAP005149
OG0008402	AAEL007445	AGAP007804
OG0008403	AAEL007453	AGAP007973
OG0008404	AAEL007466	AGAP007481
OG0008405	AAEL007500	AGAP004339
OG0008406	AAEL007501	AGAP002933
OG0008407	AAEL007518	AGAP003509
OG0008408	AAEL007532	AGAP005893
OG0008409	AAEL007536	AGAP008907
OG0008410	AAEL007584	AGAP002846
OG0008411	AAEL007595	AGAP004319
OG0008412	AAEL007598	AGAP002845
OG0008413	AAEL007636	AGAP003125
OG0008414	AAEL007650	AGAP009694
OG0008415	AAEL007655	AGAP003737
OG0008416	AAEL007677	AGAP012227
OG0008417	AAEL007686	AGAP010030
OG0008418	AAEL007703	AGAP028568
OG0008419	AAEL007736	AGAP005902
OG0008420	AAEL007741	AGAP000946
OG0008421	AAEL007760	AGAP003344
OG0008422	AAEL007764	AGAP005043
OG0008423	AAEL007778	AGAP003878
OG0008424	AAEL007779	AGAP003876
OG0008425	AAEL007803	AGAP003745
OG0008426	AAEL007813	AGAP003740
OG0008427	AAEL007822	AGAP002169
OG0008428	AAEL007824	AGAP001595
OG0008429	AAEL007835	AGAP012519
OG0008430	AAEL007878	AGAP012308
OG0008431	AAEL007881	AGAP012186
OG0008432	AAEL007895	AGAP029922
OG0008434	AAEL007934	AGAP011960
OG0008435	AAEL007939	AGAP011961
OG0008436	AAEL007940	AGAP001115
OG0008437	AAEL007947	AGAP009197
OG0008438	AAEL007952	AGAP009198
OG0008439	AAEL007956	AGAP006029
OG0008440	AAEL007971	AGAP009283
OG0008441	AAEL008028	AGAP000040
OG0008442	AAEL008031	AGAP000715
OG0008443	AAEL008032	AGAP000041
OG0008444	AAEL008039	AGAP002010
OG0008445	AAEL008052	AGAP011599, AGAP011592
OG0008446	AAEL008067	AGAP004508
OG0008447	AAEL008070	AGAP001382
OG0008448	AAEL008090	AGAP012429
OG0008449	AAEL008095	AGAP010271
OG0008450	AAEL008096	AGAP000448
OG0008451	AAEL008100	AGAP001514
OG0008452	AAEL008106	AGAP001511
OG0008453	AAEL008120	AGAP003974
OG0008454	AAEL008164	AGAP001883
OG0008455	AAEL008170	AGAP001887
OG0008456	AAEL008174	AGAP001885
OG0008457	AAEL008178	AGAP001901
OG0008458	AAEL008182	AGAP005733
OG0008459	AAEL008201	AGAP005709
OG0008460	AAEL008214	AGAP005708
OG0008461	AAEL008227	AGAP004450
OG0008462	AAEL008279	AGAP012166
OG0008463	AAEL008291	AGAP005462
OG0008464	AAEL008292	AGAP005464
OG0008465	AAEL008303	AGAP000749
OG0008466	AAEL008325	AGAP008870
OG0008467	AAEL008342	AGAP000718
OG0008468	AAEL008369	AGAP028724
OG0008469	AAEL008376	AGAP012159
OG0008470	AAEL008394	AGAP012145
OG0008471	AAEL008421	AGAP002310
OG0008472	AAEL008426	AGAP029491
OG0008474	AAEL008482	AGAP007582
OG0008475	AAEL008486	AGAP007577
OG0008476	AAEL008489	AGAP007666
OG0008477	AAEL008491	AGAP007576
OG0008478	AAEL008497	AGAP009132
OG0008479	AAEL008514	AGAP005324
OG0008480	AAEL008569	AGAP006948
OG0008481	AAEL008585	AGAP001482
OG0008482	AAEL008588	AGAP001477
OG0008483	AAEL008598	AGAP008369
OG0008484	AAEL008604	AGAP008373
OG0008485	AAEL008620	AGAP006278
OG0008486	AAEL008621	AGAP009459
OG0008487	AAEL008636	AGAP007098
OG0008488	AAEL008638	AGAP005774
OG0008489	AAEL008639	AGAP007103
OG0008490	AAEL008662	AGAP001451
OG0008491	AAEL008663	AGAP011125
OG0008492	AAEL008673	AGAP009846
OG0008493	AAEL008684	AGAP005830
OG0008494	AAEL008686	AGAP008983
OG0008495	AAEL008708	AGAP004014
OG0008496	AAEL008718	AGAP002704
OG0008497	AAEL008719	AGAP002706
OG0008498	AAEL008733	AGAP010713
OG0008499	AAEL008736	AGAP012041
OG0008500	AAEL008739	AGAP011463
OG0008501	AAEL008740	AGAP010714
OG0008502	AAEL008742	AGAP028626
OG0008503	AAEL008753	AGAP012495
OG0008504	AAEL008756	AGAP012496
OG0008505	AAEL008766	AGAP029369
OG0008506	AAEL008789	AGAP013365
OG0008507	AAEL008798	AGAP002162
OG0008508	AAEL008799	AGAP003150
OG0008509	AAEL008801	AGAP001346
OG0008510	AAEL008809	AGAP004474
OG0008511	AAEL008815	AGAP001343
OG0008512	AAEL008817	AGAP001345
OG0008513	AAEL008832	AGAP013178
OG0008515	AAEL008887	AGAP013092
OG0008516	AAEL008970	AGAP006867
OG0008517	AAEL009026	AGAP005916
OG0008518	AAEL009027	AGAP005906
OG0008519	AAEL009032	AGAP002835
OG0008520	AAEL009055	AGAP008190
OG0008521	AAEL009066	AGAP009602
OG0008522	AAEL009067	AGAP009600
OG0008523	AAEL009081	AGAP005822
OG0008524	AAEL009091	AGAP002937
OG0008525	AAEL009173	AGAP002802
OG0008526	AAEL009177	AGAP002795
OG0008527	AAEL009178	AGAP002796
OG0008528	AAEL009180	AGAP005159
OG0008529	AAEL009191	AGAP005158
OG0008530	AAEL009199	AGAP012265
OG0008531	AAEL009205	AGAP012419
OG0008532	AAEL009208	AGAP029680
OG0008533	AAEL009217	AGAP006802
OG0008534	AAEL009220	AGAP006800
OG0008535	AAEL009225	AGAP006804
OG0008536	AAEL009252	AGAP007762
OG0008537	AAEL009253	AGAP007773
OG0008538	AAEL009263	AGAP007767
OG0008539	AAEL009267	AGAP007764
OG0008540	AAEL009273	AGAP011133
OG0008541	AAEL009317	AGAP004559
OG0008542	AAEL009323	AGAP004895
OG0008544	AAEL009368	AGAP010568
OG0008545	AAEL009375	AGAP001935
OG0008546	AAEL009379	AGAP001937
OG0008547	AAEL009399	AGAP011887
OG0008548	AAEL009442	AGAP001536
OG0008549	AAEL009484	AGAP000538
OG0008550	AAEL009500	AGAP010593
OG0008551	AAEL009505	AGAP010740
OG0008552	AAEL009515	AGAP000707
OG0008553	AAEL021916, AAEL009545	AGAP004716
OG0008554	AAEL009551	AGAP011186
OG0008555	AAEL009564	AGAP002595
OG0008556	AAEL009574	AGAP004372
OG0008557	AAEL009590	AGAP013748, AGAP010227
OG0008558	AAEL020462, AAEL009597	AGAP002190
OG0008559	AAEL009603	AGAP029690
OG0008560	AAEL009609	AGAP005930
OG0008561	AAEL009614	AGAP006127
OG0008563	AAEL009642	AGAP004534
OG0008564	AAEL009650	AGAP000530
OG0008565	AAEL009658	AGAP012053
OG0008566	AAEL009661	AGAP028453
OG0008567	AAEL009671	AGAP013519
OG0008568	AAEL009690	AGAP004735
OG0008569	AAEL009708	AGAP003338
OG0008570	AAEL009742	AGAP004662
OG0008571	AAEL009747	AGAP028693
OG0008572	AAEL009749	AGAP010372
OG0008573	AAEL009755	AGAP010379
OG0008574	AAEL009756	AGAP028146
OG0008575	AAEL009765	AGAP000010
OG0008576	AAEL009776	AGAP000499
OG0008577	AAEL009814	AGAP010303
OG0008578	AAEL009815	AGAP010275
OG0008579	AAEL009817	AGAP010274
OG0008580	AAEL009821	AGAP010264
OG0008581	AAEL009833	AGAP006684
OG0008582	AAEL009904	AGAP003938
OG0008583	AAEL009922	AGAP004668
OG0008584	AAEL009927	AGAP002341
OG0008585	AAEL009964	AGAP006879
OG0008586	AAEL009965	AGAP006882
OG0008587	AAEL009969	AGAP006887
OG0008588	AAEL009971	AGAP006883
OG0008589	AAEL009995	AGAP002363
OG0008590	AAEL010005	AGAP004099
OG0008591	AAEL010015	AGAP029581
OG0008592	AAEL010029	AGAP005646
OG0008593	AAEL010051	AGAP002067
OG0008594	AAEL010064	AGAP001597
OG0008595	AAEL010087	AGAP004960
OG0008596	AAEL010095	AGAP007366
OG0008597	AAEL010107	AGAP007387
OG0008598	AAEL010118	AGAP005007
OG0008599	AAEL010120	AGAP009118
OG0008600	AAEL010134	AGAP007042
OG0008601	AAEL010138	AGAP008877
OG0008602	AAEL010149	AGAP007785
OG0008603	AAEL010160	AGAP003773
OG0008604	AAEL010164	AGAP003776
OG0008605	AAEL010172	AGAP013518
OG0008606	AAEL010201	AGAP011540
OG0008607	AAEL010227	AGAP009866
OG0008608	AAEL010232	AGAP008815
OG0008609	AAEL010243	AGAP009776
OG0008610	AAEL010246	AGAP011249
OG0008611	AAEL010264	AGAP008116
OG0008612	AAEL010286	AGAP007846
OG0008613	AAEL010300	AGAP011079
OG0008614	AAEL010310	AGAP011087
OG0008615	AAEL010330	AGAP007309
OG0008616	AAEL010333	AGAP008424
OG0008617	AAEL010348	AGAP009745
OG0008618	AAEL010360	AGAP011997
OG0008619	AAEL010366	AGAP007028
OG0008620	AAEL010374	AGAP006219
OG0008621	AAEL010378	AGAP007027
OG0008622	AAEL010404	AGAP004584
OG0008623	AAEL010407	AGAP004587
OG0008624	AAEL010416	AGAP002756
OG0008625	AAEL010451	AGAP004800
OG0008626	AAEL010464	AGAP004362
OG0008627	AAEL010465	AGAP004301
OG0008628	AAEL010468	AGAP002375
OG0008629	AAEL010480	AGAP003490
OG0008630	AAEL010498	AGAP013753
OG0008631	AAEL010524	AGAP006771
OG0008632	AAEL010533	AGAP028090
OG0008633	AAEL010556	AGAP007214
OG0008634	AAEL010558	AGAP000964
OG0008635	AAEL010588	AGAP005631
OG0008636	AAEL010611	AGAP010464
OG0008637	AAEL010619	AGAP010883
OG0008638	AAEL010620	AGAP001007
OG0008639	AAEL010624	AGAP004126
OG0008640	AAEL010653	AGAP007285
OG0008641	AAEL010656	AGAP005496
OG0008642	AAEL010658	AGAP006134
OG0008643	AAEL010659	AGAP007160
OG0008644	AAEL010673	AGAP006630
OG0008645	AAEL010680	AGAP009766
OG0008646	AAEL010681	AGAP009768
OG0008647	AAEL010697	AGAP006821
OG0008648	AAEL010727	AGAP009673
OG0008649	AAEL010739	AGAP009735
OG0008650	AAEL010745	AGAP008093
OG0008651	AAEL010753	AGAP012500
OG0008652	AAEL010754	AGAP012515
OG0008653	AAEL010761	AGAP012521
OG0008654	AAEL010765	AGAP009668
OG0008655	AAEL010785	AGAP003665
OG0008656	AAEL010788	AGAP003664
OG0008657	AAEL010804	AGAP002250
OG0008658	AAEL010821	AGAP003592
OG0008659	AAEL010832	AGAP005957
OG0008660	AAEL010842	AGAP006458, AGAP006457
OG0008661	AAEL010848	AGAP005958
OG0008662	AAEL010881, AAEL024444	AGAP009061
OG0008663	AAEL010885	AGAP007394
OG0008664	AAEL010891	AGAP002821
OG0008665	AAEL010905	AGAP005405
OG0008666	AAEL010956	AGAP002428
OG0008669	AAEL011031	AGAP010846
OG0008670	AAEL011048	AGAP007714
OG0008671	AAEL011050	AGAP007571
OG0008672	AAEL011059	AGAP001490
OG0008673	AAEL011069	AGAP010197
OG0008674	AAEL011106	AGAP002735
OG0008675	AAEL011135	AGAP001152
OG0008676	AAEL011162	AGAP003902
OG0008677	AAEL011168	AGAP005904
OG0008678	AAEL011174	AGAP006399
OG0008679	AAEL011179	AGAP006402
OG0008680	AAEL011183	AGAP003841
OG0008681	AAEL011186	AGAP008571
OG0008682	AAEL011196	AGAP000678
OG0008683	AAEL011234	AGAP002007
OG0008684	AAEL011248	AGAP004510
OG0008685	AAEL011253	AGAP003944
OG0008686	AAEL023091, AAEL011259	AGAP013427
OG0008687	AAEL011261	AGAP002048
OG0008688	AAEL011274	AGAP005216
OG0008689	AAEL011278	AGAP005223
OG0008690	AAEL011285	AGAP005218
OG0008691	AAEL011287	AGAP000884
OG0008692	AAEL011293	AGAP000543
OG0008693	AAEL011295	AGAP008921
OG0008694	AAEL011302	AGAP003790
OG0008695	AAEL011318	AGAP008691
OG0008696	AAEL011326	AGAP004522
OG0008697	AAEL011328	AGAP028516
OG0008698	AAEL011375	AGAP007795
OG0008699	AAEL011397	AGAP010013
OG0008700	AAEL011414	AGAP012334
OG0008701	AAEL011423	AGAP012218
OG0008702	AAEL011429	AGAP001484
OG0008703	AAEL011439	AGAP001112
OG0008704	AAEL011468	AGAP006353
OG0008705	AAEL011478	AGAP001335
OG0008706	AAEL011487	AGAP007281
OG0008707	AAEL011501	AGAP013248
OG0008708	AAEL011506	AGAP006282
OG0008709	AAEL011527	AGAP007218
OG0008710	AAEL011537	AGAP007219
OG0008711	AAEL011556	AGAP004755
OG0008712	AAEL011568	AGAP002265
OG0008713	AAEL011579	AGAP013539, AGAP003281
OG0008714	AAEL011587	AGAP011687
OG0008715	AAEL011597	AGAP002841
OG0008716	AAEL011598, AAEL027784	AGAP029199
OG0008717	AAEL011599	AGAP003905
OG0008718	AAEL011602	AGAP004314
OG0008719	AAEL011636	AGAP028723
OG0008720	AAEL011651	AGAP001261
OG0008721	AAEL011653	AGAP001522
OG0008722	AAEL011716	AGAP011371
OG0008723	AAEL011718	AGAP000556
OG0008724	AAEL011719	AGAP000480
OG0008725	AAEL011738	AGAP010690
OG0008726	AAEL011740	AGAP010350
OG0008727	AAEL011778	AGAP002509
OG0008728	AAEL011793	AGAP011494
OG0008729	AAEL011801	AGAP003351
OG0008730	AAEL011809	AGAP002551
OG0008731	AAEL011830	AGAP000470
OG0008732	AAEL011832	AGAP004145
OG0008733	AAEL011867	AGAP005470
OG0008734	AAEL011888	AGAP009122, AGAP028031
OG0008735	AAEL011890	AGAP028095
OG0008736	AAEL011901	AGAP009414
OG0008737	AAEL011903	AGAP009406
OG0008738	AAEL011910	AGAP011724
OG0008739	AAEL011949	AGAP005003
OG0008740	AAEL011950	AGAP005509
OG0008741	AAEL011952	AGAP005004
OG0008742	AAEL011953	AGAP005510
OG0008743	AAEL011954	AGAP005511
OG0008744	AAEL011979	AGAP004629
OG0008745	AAEL011985	AGAP004490
OG0008746	AAEL011986	AGAP004630
OG0008747	AAEL011987	AGAP009812
OG0008749	AAEL012010	AGAP012587
OG0008750	AAEL012013	AGAP005586
OG0008751	AAEL012037	AGAP004633
OG0008752	AAEL012064	AGAP002857
OG0008753	AAEL012073	AGAP003148
OG0008754	AAEL012076	AGAP002222
OG0008755	AAEL012077	AGAP002217
OG0008756	AAEL012078	AGAP002216
OG0008757	AAEL012079	AGAP002215
OG0008758	AAEL012082	AGAP013480
OG0008759	AAEL012083	AGAP004246
OG0008760	AAEL012084	AGAP004245
OG0008761	AAEL012089	AGAP000743
OG0008762	AAEL012105	AGAP000127
OG0008763	AAEL012126	AGAP009335
OG0008764	AAEL012135	AGAP000341
OG0008765	AAEL012137	AGAP013392
OG0008766	AAEL012140	AGAP000856
OG0008767	AAEL012143	AGAP000830
OG0008768	AAEL012151	AGAP004853
OG0008769	AAEL012164	AGAP005126
OG0008770	AAEL012167	AGAP005128
OG0008771	AAEL012168	AGAP005135
OG0008772	AAEL012199	AGAP005185
OG0008773	AAEL012207	AGAP001569
OG0008774	AAEL012237	AGAP003177
OG0008775	AAEL012238	AGAP003178
OG0008776	AAEL012243	AGAP002655
OG0008777	AAEL012261	AGAP009023
OG0008778	AAEL012265	AGAP009024
OG0008779	AAEL012267	AGAP008407
OG0008780	AAEL012268	AGAP009022
OG0008781	AAEL012276	AGAP006247
OG0008782	AAEL012297	AGAP000092
OG0008783	AAEL012327	AGAP011820
OG0008784	AAEL012337	AGAP029666
OG0008785	AAEL012360	AGAP005635
OG0008786	AAEL012361	AGAP007025
OG0008787	AAEL012363	AGAP005633
OG0008788	AAEL012368	AGAP007026
OG0008789	AAEL012375	AGAP006451
OG0008790	AAEL012381	AGAP003630
OG0008792	AAEL012384	AGAP029646
OG0008793	AAEL012438	AGAP004085
OG0008794	AAEL012440	AGAP002659
OG0008795	AAEL012442	AGAP002656
OG0008797	AAEL012448	AGAP002657
OG0008798	AAEL012450	AGAP009934
OG0008799	AAEL012458	AGAP000795
OG0008800	AAEL012460	AGAP000394
OG0008801	AAEL012476	AGAP005040
OG0008802	AAEL012478	AGAP005045
OG0008803	AAEL012486	AGAP004574
OG0008804	AAEL012507	AGAP006070
OG0008805	AAEL012566	AGAP004060
OG0008806	AAEL012575	AGAP004599
OG0008807	AAEL012616	AGAP003167
OG0008808	AAEL012629	AGAP010159
OG0008809	AAEL012660	AGAP007671
OG0008810	AAEL012674	AGAP005323
OG0008811	AAEL012681	AGAP001545
OG0008812	AAEL012687	AGAP013243
OG0008813	AAEL012693	AGAP001544
OG0008814	AAEL012748	AGAP028409
OG0008815	AAEL025072, AAEL012790	AGAP003749
OG0008816	AAEL012835	AGAP004812
OG0008817	AAEL012876	AGAP004678
OG0008818	AAEL012914	AGAP005729
OG0008819	AAEL012920	AGAP010486
OG0008820	AAEL012925	AGAP004405
OG0008821	AAEL012926	AGAP004403
OG0008822	AAEL012929	AGAP009029
OG0008823	AAEL012930	AGAP009030
OG0008824	AAEL012931	AGAP001042
OG0008825	AAEL012941	AGAP001041
OG0008826	AAEL012942	AGAP028410
OG0008827	AAEL012944	AGAP011173
OG0008828	AAEL012947	AGAP002143
OG0008829	AAEL012950	AGAP011130
OG0008830	AAEL012955	AGAP003580
OG0008831	AAEL012962	AGAP012358, AGAP012892
OG0008832	AAEL012978	AGAP006547
OG0008833	AAEL012990	AGAP012361
OG0008834	AAEL013011	AGAP028197
OG0008835	AAEL013063	AGAP007970
OG0008836	AAEL013078	AGAP000102
OG0008837	AAEL013108	AGAP003906
OG0008838	AAEL013119	AGAP006518
OG0008839	AAEL013167	AGAP006542
OG0008840	AAEL013174	AGAP028025
OG0008841	AAEL013220	AGAP011301
OG0008842	AAEL013225	AGAP011300
OG0008843	AAEL013230	AGAP010719
OG0008844	AAEL013240	AGAP003699, AGAP003697
OG0008845	AAEL013245	AGAP003686
OG0008846	AAEL013251	AGAP028190
OG0008847	AAEL013263	AGAP000100
OG0008848	AAEL013296	AGAP013263
OG0008849	AAEL013310	AGAP001326
OG0008850	AAEL013314	AGAP002107
OG0008851	AAEL013355	AGAP009862
OG0008852	AAEL013370	AGAP028228
OG0008853	AAEL013374	AGAP001106
OG0008854	AAEL013380	AGAP006828
OG0008855	AAEL013390	AGAP004239
OG0008856	AAEL013391	AGAP004241
OG0008857	AAEL013399	AGAP004424
OG0008858	AAEL013406	AGAP000485
OG0008859	AAEL013413	AGAP005072
OG0008860	AAEL013441	AGAP006974
OG0008861	AAEL013453	AGAP004753
OG0008862	AAEL013466	AGAP028730
OG0008863	AAEL013467	AGAP009070
OG0008864	AAEL013470	AGAP006623
OG0008865	AAEL013484	AGAP007711
OG0008866	AAEL013504	AGAP005896
OG0008867	AAEL013525	AGAP003319
OG0008868	AAEL013531	AGAP008002
OG0008869	AAEL013535	AGAP010134
OG0008870	AAEL013536	AGAP013742
OG0008871	AAEL013540	AGAP005272
OG0008872	AAEL013542	AGAP003196, AGAP013219
OG0008873	AAEL013608	AGAP000387
OG0008874	AAEL013612	AGAP003027
OG0008875	AAEL013617	AGAP003026
OG0008876	AAEL013627	AGAP000447
OG0008877	AAEL013633	AGAP001068
OG0008878	AAEL013639	AGAP008500
OG0008879	AAEL013645	AGAP005518
OG0008880	AAEL013648	AGAP005515
OG0008881	AAEL013661	AGAP000235
OG0008882	AAEL013713	AGAP011360
OG0008883	AAEL013723	AGAP003945
OG0008884	AAEL013727	AGAP012178
OG0008885	AAEL013731	AGAP012093
OG0008886	AAEL013741	AGAP007083
OG0008887	AAEL013760	AGAP011253
OG0008888	AAEL013766	AGAP003308
OG0008889	AAEL013768	AGAP009059
OG0008890	AAEL013771	AGAP006916
OG0008891	AAEL013775, AAEL024607	AGAP007745
OG0008892	AAEL013793	AGAP001543
OG0008893	AAEL013857	AGAP004700
OG0008894	AAEL013877	AGAP009305
OG0008895	AAEL013884	AGAP000785
OG0008896	AAEL013896	AGAP002902
OG0008897	AAEL013906	AGAP011934
OG0008899	AAEL013963	AGAP002997
OG0008900	AAEL013964	AGAP001311
OG0008901	AAEL013966	AGAP002996
OG0008902	AAEL013980	AGAP011107
OG0008903	AAEL013995	AGAP005910
OG0008904	AAEL014031	AGAP009341
OG0008905	AAEL014038	AGAP012228
OG0008906	AAEL014041	AGAP009860
OG0008907	AAEL014045	AGAP004501
OG0008908	AAEL014092	AGAP006999
OG0008909	AAEL014096	AGAP006663
OG0008910	AAEL014098	AGAP028452
OG0008911	AAEL014099	AGAP006624
OG0008912	AAEL014113	AGAP010879
OG0008914	AAEL014135	AGAP006057
OG0008915	AAEL014136	AGAP002486
OG0008916	AAEL014141	AGAP009221
OG0008917	AAEL014146	AGAP011439
OG0008918	AAEL014174	AGAP004312
OG0008919	AAEL014177	AGAP011730
OG0008920	AAEL014193	AGAP009292
OG0008921	AAEL014205	AGAP008683
OG0008922	AAEL014215	AGAP008516
OG0008923	AAEL014226	AGAP001486
OG0008924	AAEL014237	AGAP006175
OG0008925	AAEL014253	AGAP010723
OG0008926	AAEL014258	AGAP029468
OG0008927	AAEL014281	AGAP008157
OG0008928	AAEL014286	AGAP008160
OG0008929	AAEL014331	AGAP000248
OG0008930	AAEL014344	AGAP003496
OG0008931	AAEL014368	AGAP003036
OG0008932	AAEL014369	AGAP003037
OG0008933	AAEL014375	AGAP001703
OG0008934	AAEL014378	AGAP001107
OG0008935	AAEL014382	AGAP005334
OG0008936	AAEL014414	AGAP003089
OG0008937	AAEL014422	AGAP006633
OG0008938	AAEL014425	AGAP003320
OG0008939	AAEL014450	AGAP005784
OG0008940	AAEL014492	AGAP007893
OG0008941	AAEL014522	AGAP002174
OG0008942	AAEL014546	AGAP007540
OG0008943	AAEL014564	AGAP010307
OG0008944	AAEL014624	AGAP010255
OG0008945	AAEL014630	AGAP003843
OG0008946	AAEL014636	AGAP006474
OG0008947	AAEL014649	AGAP007689
OG0008948	AAEL014655	AGAP013410
OG0008949	AAEL014672	AGAP006955
OG0008950	AAEL014697	AGAP003585
OG0008951	AAEL014719	AGAP009922
OG0008952	AAEL014733	AGAP008970
OG0008953	AAEL014735	AGAP009787
OG0008954	AAEL014763, AAEL022827	AGAP002953
OG0008955	AAEL014799	AGAP008503
OG0008956	AAEL014825	AGAP010585
OG0008957	AAEL014828	AGAP028076
OG0008958	AAEL014831	AGAP011761
OG0008959	AAEL014852	AGAP004936
OG0008961	AAEL014886	AGAP006966
OG0008962	AAEL014909	AGAP001718
OG0008963	AAEL014943	AGAP011157
OG0008964	AAEL014946	AGAP004086
OG0008965	AAEL014961	AGAP006783
OG0008966	AAEL014965	AGAP002896
OG0008967	AAEL014978	AGAP006839
OG0008968	AAEL014981	AGAP008187
OG0008969	AAEL014993	AGAP029906
OG0008970	AAEL014994	AGAP004576
OG0008971	AAEL015007	AGAP010253
OG0008972	AAEL015038	AGAP001058
OG0008973	AAEL015048	AGAP004338
OG0008974	AAEL015059	AGAP006163
OG0008975	AAEL015066	AGAP006685
OG0008976	AAEL015095	AGAP000209
OG0008977	AAEL015236	AGAP007492
OG0008978	AAEL015271	AGAP001573
