Orthogroup	AaegyptiLVP_AGWG	LlongipalpisASM
OG0008705	AAEL011478	LOC129786386
OG0008707	AAEL011501	LOC129794109
OG0008709	AAEL011527	LOC129792181
OG0008711	AAEL011556	LOC129796694
OG0008712	AAEL011568	LOC129797214
OG0008714	AAEL011587	LOC129795180
OG0008719	AAEL011636	LOC129796938
OG0008720	AAEL011651	LOC129786454
OG0008721	AAEL011653	LOC129791087
OG0008723	AAEL011718	LOC129790416
OG0008726	AAEL011740	LOC129794459
OG0008727	AAEL011778	LOC129797531
OG0008728	AAEL011793	LOC129795165
OG0008729	AAEL011801	LOC129786085
OG0008731	AAEL011830	LOC129789456
OG0008732	AAEL011832	LOC129790373
OG0008733	AAEL011867	LOC129791786
OG0008735	AAEL011890	LOC129790808
OG0008737	AAEL011903	LOC129788395
OG0008739	AAEL011949	LOC129792899
OG0008740	AAEL011950	LOC129792451
OG0008741	AAEL011952	LOC129789416, LOC129792060
OG0008742	AAEL011953	LOC129792380
OG0008743	AAEL011954	LOC129792448
OG0008744	AAEL011979	LOC129797472
OG0008745	AAEL011985	LOC129791910
OG0008746	AAEL011986	LOC129786169
OG0008747	AAEL011987	LOC129794739
OG0008748	AAEL012008	LOC129786059
OG0008749	AAEL012010	LOC129797498
OG0008752	AAEL012064	LOC129797767
OG0008759	AAEL012083	LOC129789827
OG0008760	AAEL012084	LOC129789978
OG0008762	AAEL012105	LOC129787263
OG0008764	AAEL012135	LOC129787626, LOC129795161
OG0008765	AAEL012137	LOC129790832
OG0008766	AAEL012140	LOC129788418
OG0008767	AAEL012143	LOC129795073
OG0008768	AAEL012151	LOC129792597
OG0008769	AAEL012164	LOC129794115
OG0008770	AAEL012167	LOC129792414
OG0008773	AAEL012207	LOC129787223
OG0008774	AAEL012237	LOC129788028
OG0008777	AAEL012261	LOC129787398
OG0008778	AAEL012265	LOC129787395
OG0008779	AAEL012267	LOC129789820
OG0008780	AAEL012268	LOC129787385
OG0008781	AAEL012276	LOC129793415
OG0008783	AAEL012327	LOC129794856
OG0008785	AAEL012360	LOC129792967
OG0008786	AAEL012361	LOC129792955
OG0008787	AAEL012363	LOC129792087
OG0008789	AAEL012375	LOC129792578
OG0008791	AAEL012383	LOC129797782
OG0008793	AAEL012438	LOC129795665
OG0008794	AAEL012440	LOC129788866
OG0008795	AAEL012442	LOC129788585
OG0008796	AAEL012447	LOC129797544
OG0008797	AAEL012448	LOC129789443
OG0008798	AAEL012450	LOC129789683
OG0008799	AAEL012458	LOC129790539
OG0008800	AAEL012460	LOC129788548
OG0008801	AAEL012476	LOC129797628
OG0008803	AAEL012486	LOC129795374
OG0008804	AAEL012507	LOC129792063
OG0008806	AAEL012575	LOC129787366
OG0008807	AAEL012616	LOC129787118
OG0008808	AAEL012629	LOC129794217
OG0008811	AAEL012681	LOC129787648
OG0008816	AAEL012835	LOC129793349
OG0008817	AAEL012876	LOC129796915
OG0008818	AAEL012914	LOC129792936
OG0008821	AAEL012926	LOC129787939
OG0008822	AAEL012929	LOC129786008
OG0008823	AAEL012930	LOC129785979
OG0008824	AAEL012931	LOC129796403
OG0008825	AAEL012941	LOC129787627
OG0008826	AAEL012942	LOC129789945
OG0008827	AAEL012944	LOC129797231
OG0008828	AAEL012947	LOC129796967
OG0008829	AAEL012950	LOC129789887
OG0008831	AAEL012962	LOC129790858
OG0008832	AAEL012978	LOC129793076
OG0008833	AAEL012990	LOC129796684
OG0008836	AAEL013078	LOC129797253
OG0008837	AAEL013108	LOC129792776
OG0008838	AAEL013119	LOC129792820
OG0008839	AAEL013167	LOC129789866
OG0008841	AAEL013220	LOC129794267
OG0008842	AAEL013225	LOC129794265
OG0008843	AAEL013230	LOC129794905
OG0008844	AAEL013240	LOC129787905
OG0008846	AAEL013251	LOC129794172
OG0008847	AAEL013263	LOC129797267
OG0008849	AAEL013310	LOC129786623
OG0008850	AAEL013314	LOC129793233
OG0008854	AAEL013380	LOC129794295
OG0008855	AAEL013390	LOC129789322
OG0008861	AAEL013453	LOC129793604
OG0008862	AAEL013466	LOC129791249
OG0008864	AAEL013470	LOC129790834
OG0008865	AAEL013484	LOC129791954
OG0008867	AAEL013525	LOC129793488
OG0008868	AAEL013531	LOC129789067
OG0008869	AAEL013535	LOC129791065
OG0008870	AAEL013536	LOC129789144
OG0008871	AAEL013540	LOC129786708, LOC129797037
OG0008873	AAEL013608	LOC129788435
OG0008874	AAEL013612	LOC129787790
OG0008875	AAEL013617	LOC129787766
OG0008876	AAEL013627	LOC129788685
OG0008877	AAEL013633	LOC129793145
OG0008878	AAEL013639	LOC129788648
OG0008879	AAEL013645	LOC129792449
OG0008880	AAEL013648	LOC129792403
OG0008881	AAEL013661	LOC129788824
OG0008882	AAEL013713	LOC129796144
OG0008883	AAEL013723	LOC129787317
OG0008888	AAEL013766	LOC129797698
OG0008889	AAEL013768	LOC129796896
OG0008890	AAEL013771	LOC129792700
OG0008894	AAEL013877	LOC129788441
OG0008896	AAEL013896	LOC129795857
OG0008899	AAEL013963	LOC129797061
OG0008900	AAEL013964	LOC129797774
OG0008901	AAEL013966	LOC129797055
OG0008902	AAEL013980	LOC129796265
OG0008903	AAEL013995	LOC129792842
OG0008904	AAEL014031	LOC129786576
OG0008905	AAEL014038	LOC129790086
OG0008906	AAEL014041	LOC129791411
OG0008909	AAEL014096	LOC129792053
OG0008910	AAEL014098	LOC129793946
OG0008911	AAEL014099	LOC129793849
OG0008913	AAEL014134	LOC129786656
OG0008919	AAEL014177	LOC129795932
OG0008922	AAEL014215	LOC129788724
OG0008923	AAEL014226	LOC129797124
OG0008924	AAEL014237	LOC129787067
OG0008925	AAEL014253	LOC129795586
OG0008926	AAEL014258	LOC129797488
OG0008927	AAEL014281	LOC129787068
OG0008928	AAEL014286	LOC129792714
OG0008929	AAEL014331	LOC129789880
OG0008931	AAEL014368	LOC129796946
OG0008932	AAEL014369	LOC129796942
OG0008933	AAEL014375	LOC129786173
OG0008936	AAEL014414	LOC129787994
OG0008937	AAEL014422	LOC129792938
OG0008938	AAEL014425	LOC129785958
OG0008940	AAEL014492	LOC129789159
OG0008942	AAEL014546	LOC129791548
OG0008943	AAEL014564	LOC129788148
OG0008945	AAEL014630	LOC129786275
OG0008946	AAEL014636	LOC129792743
OG0008947	AAEL014649	LOC129794043
OG0008948	AAEL014655	LOC129787487
OG0008949	AAEL014672	LOC129794167
OG0008954	AAEL014763, AAEL022827	LOC129797387
OG0008955	AAEL014799	LOC129789967
OG0008956	AAEL014825	LOC129794846
OG0008958	AAEL014831	LOC129793589
OG0008959	AAEL014852	LOC129791642
OG0008961	AAEL014886	LOC129791893
OG0008963	AAEL014943	LOC129793474
OG0008964	AAEL014946	LOC129788018
OG0008966	AAEL014965	LOC129786235
OG0008968	AAEL014981	LOC129788612
OG0008969	AAEL014993	LOC129795329
OG0008970	AAEL014994	LOC129786790
OG0008971	AAEL015007	LOC129790358
OG0008972	AAEL015038	LOC129790347
OG0008975	AAEL015066	LOC129796945
OG0008976	AAEL015095	LOC129789517
OG0008977	AAEL015236	LOC129793598
OG0008978	AAEL015271	LOC129787222
OG0008981	AAEL015543	LOC129789096
OG0008984	AAEL017025	LOC129790555
OG0008985	AAEL017030	LOC129795196
OG0008989	AAEL017064	LOC129795908
OG0008991	AAEL017161	LOC129792473
OG0008992	AAEL017194	LOC129797224
OG0008993	AAEL017212	LOC129790810
OG0008994	AAEL017213	LOC129786224
OG0008996	AAEL017319	LOC129797793
OG0008998	AAEL017335	LOC129786103
OG0008999	AAEL017371	LOC129791009
OG0009000	AAEL017418	LOC129795413
OG0009001	AAEL017419	LOC129792265
OG0009005	AAEL017562	LOC129790390
OG0009007	AAEL018144	LOC129791298
OG0009008	AAEL018186	LOC129786561
OG0009014	AAEL018270	LOC129793941
OG0009015	AAEL018301	LOC129797197
OG0009016	AAEL018314	LOC129794967
OG0009018	AAEL018323	LOC129785824
OG0009019	AAEL018334	LOC129788780
OG0009020	AAEL018340	LOC129792220
OG0009023	AAEL018695	LOC129797864
OG0009024	AAEL019404	LOC129795397
OG0009025	AAEL019435	LOC129791575
OG0009026	AAEL019453	LOC129785989
OG0009027	AAEL019481	LOC129790667
OG0009028	AAEL019486	LOC129790064
OG0009029	AAEL019512	LOC129796957
OG0009031	AAEL019536	LOC129786851
OG0009032	AAEL019545	LOC129794855
OG0009036	AAEL019582	LOC129792676
OG0009038	AAEL019616	LOC129793882
OG0009041	AAEL019660	LOC129796823
OG0009042	AAEL019669	LOC129793875
OG0009043	AAEL019689	LOC129789944
OG0009044	AAEL019691	LOC129789762
OG0009045	AAEL019692	LOC129794159
OG0009046	AAEL019695	LOC129796682
OG0009048	AAEL019715	LOC129794071
OG0009049	AAEL019727	LOC129787736
OG0009050	AAEL019741	LOC129790914
OG0009051	AAEL019763	LOC129791413
OG0009052	AAEL019766	LOC129794896
OG0009053	AAEL019771	LOC129788974
OG0009056	AAEL019822	LOC129786971
OG0009057	AAEL019825	LOC129794879
OG0009058	AAEL019831	LOC129789808
OG0009059	AAEL019836	LOC129791633
OG0009060	AAEL019857	LOC129792418
OG0009061	AAEL019866	LOC129789780
OG0009062	AAEL019867	LOC129795392
OG0009064	AAEL019956	LOC129793101
OG0009065	AAEL019980	LOC129789404
OG0009066	AAEL019998	LOC129786176
OG0009067	AAEL020004	LOC129794654
OG0009069	AAEL021704, AAEL024595, AAEL020227, AAEL021715, AAEL024944, AAEL020027	LOC129793495
OG0009073	AAEL020163	LOC129788372
OG0009074	AAEL020230	LOC129790612
OG0009075	AAEL020265	LOC129785869
OG0009076	AAEL020290	LOC129797797
OG0009077	AAEL020302	LOC129795802
OG0009078	AAEL020303	LOC129789298
OG0009080	AAEL020332, AAEL023393	LOC129796865
OG0009082	AAEL020359	LOC129786872
OG0009084	AAEL020378	LOC129789526
OG0009087	AAEL020423	LOC129792296
OG0009088	AAEL020472	LOC129796851
OG0009090	AAEL020547	LOC129792994
OG0009092	AAEL020655	LOC129786792
OG0009093	AAEL020690	LOC129792457
OG0009095	AAEL020830	LOC129786007
OG0009096	AAEL020834	LOC129786606, LOC129786597
OG0009098	AAEL020861, AAEL023996	LOC129795848
OG0009103	AAEL021083	LOC129792850
OG0009104	AAEL021126	LOC129790857
OG0009107	AAEL021175	LOC129786700
OG0009109	AAEL021233	LOC129792887
OG0009111	AAEL021400	LOC129793580
OG0009112	AAEL021433	LOC129789673
OG0009114	AAEL021510	LOC129796467
OG0009119	AAEL021625	LOC129787267
OG0009123	AAEL021782	LOC129797529
OG0009124	AAEL021826	LOC129790443
OG0009125	AAEL021846	LOC129791300
OG0009128	AAEL021963	LOC129787494
OG0009130	AAEL021995	LOC129790557
OG0009134	AAEL022046	LOC129786753
OG0009135	AAEL022136	LOC129791708
OG0009136	AAEL022296	LOC129789914
OG0009137	AAEL022352	LOC129785878
OG0009141	AAEL022505	LOC129786118
OG0009144	AAEL022692	LOC129793097
OG0009145	AAEL022712	LOC129787485
OG0009146	AAEL022734	LOC129787076
OG0009148	AAEL022787	LOC129787711
OG0009150	AAEL022916	LOC129790927
OG0009153	AAEL022970	LOC129795656
OG0009154	AAEL023028	LOC129790941
OG0009155	AAEL023107	LOC129795835
OG0009156	AAEL023159	LOC129790030
OG0009158	AAEL023242	LOC129797667
OG0009159	AAEL023279	LOC129786204
OG0009160	AAEL023292	LOC129786272
OG0009163	AAEL023407	LOC129787528
OG0009164	AAEL023475	LOC129795537
OG0009165	AAEL023497	LOC129788867
OG0009166	AAEL023506	LOC129791622
OG0009169	AAEL023560	LOC129786754
OG0009172	AAEL023680	LOC129797094
OG0009174	AAEL023787	LOC129793860
OG0009176	AAEL023854	LOC129792471
OG0009178	AAEL023913	LOC129794308
OG0009180	AAEL023983	LOC129794139
OG0009182	AAEL023992	LOC129792393
OG0009184	AAEL024063	LOC129794051
OG0009185	AAEL024064	LOC129795863
OG0009186	AAEL024070	LOC129789789
OG0009187	AAEL024100	LOC129791246
OG0009190	AAEL024295	LOC129791198
OG0009191	AAEL024342	LOC129793462
OG0009194	AAEL024424	LOC129787258
OG0009197	AAEL024528	LOC129792359
OG0009199	AAEL024628	LOC129791924
OG0009203	AAEL025019	LOC129789792
OG0009209	AAEL025226	LOC129793021
OG0009210	AAEL025232	LOC129794809
OG0009213	AAEL025250	LOC129791322
OG0009216	AAEL025380	LOC129791407
OG0009217	AAEL025438	LOC129788788
OG0009219	AAEL025525	LOC129787520
OG0009220	AAEL029108, AAEL025555	LOC129797311
OG0009221	AAEL025560	LOC129788570
OG0009222	AAEL025729	LOC129790126
OG0009223	AAEL025750	LOC129787762
OG0009224	AAEL025807	LOC129787577
OG0009226	AAEL025815	LOC129787991
OG0009230	AAEL025979	LOC129796406
OG0009232	AAEL026028	LOC129787264
OG0009237	AAEL026160	LOC129795740
OG0009238	AAEL026330	LOC129792355
OG0009239	AAEL026367	LOC129788155
OG0009240	AAEL026382	LOC129788199
OG0009242	AAEL026415	LOC129792274
OG0009245	AAEL026468	LOC129787898
OG0009247	AAEL026496	LOC129796773
OG0009252	AAEL026548	LOC129795654
OG0009255	AAEL026736	LOC129796418
OG0009257	AAEL026825	LOC129787429
OG0009259	AAEL026878	LOC129797818
OG0009260	AAEL026906	LOC129791933
OG0009261	AAEL026926	LOC129797819
OG0009262	AAEL027078	LOC129789289
OG0009263	AAEL027145	LOC129792216
OG0009264	AAEL027199	LOC129792943
OG0009265	AAEL027264	LOC129790252
OG0009267	AAEL027371	LOC129788554
OG0009269	AAEL027408	LOC129792065
OG0009271	AAEL027562	LOC129789351
OG0009272	AAEL027571	LOC129791425
OG0009273	AAEL027585	LOC129793295
OG0009274	AAEL027601	LOC129794130
OG0009275	AAEL027611	LOC129796238
OG0009278	AAEL027686	LOC129795297
OG0009279	AAEL027705	LOC129792432
OG0009280	AAEL027767, AAEL027934	LOC129796266
OG0009282	AAEL027809	LOC129787262
OG0009286	AAEL027949	LOC129794047
OG0009287	AAEL027977	LOC129786186
OG0009288	AAEL028002	LOC129797263
OG0009290	AAEL028092	LOC129786840
OG0009291	AAEL028094	LOC129790567
OG0009292	AAEL028101	LOC129790589
OG0009293	AAEL028180	LOC129792963
OG0009294	AAEL028221	LOC129788819
OG0009295	AAEL028237	LOC129796468
OG0009297	AAEL029013	LOC129790032
OG0009299	AAEL029117	LOC129787565
OG0009388	AAEL000026	LOC129796947
OG0009390	AAEL000163	LOC129797308
OG0009391	AAEL000166	LOC129785889
OG0009392	AAEL000172	LOC129796969
OG0009393	AAEL000196	LOC129786787
OG0009394	AAEL000219	LOC129788687
OG0009395	AAEL000238	LOC129788055
OG0009396	AAEL000251	LOC129788682
OG0009397	AAEL000281	LOC129792176
OG0009399	AAEL000311	LOC129789867
OG0009400	AAEL000431	LOC129793315
OG0009401	AAEL000436	LOC129795622
OG0009402	AAEL000459, AAEL021314	LOC129795436
OG0009403	AAEL000469	LOC129795037
OG0009404	AAEL000495	LOC129792000
OG0009406	AAEL000561	LOC129790382
OG0009407	AAEL000566	LOC129795378
OG0009409	AAEL000626	LOC129790925
OG0009410	AAEL000645	LOC129792768
OG0009411	AAEL000649	LOC129794630
OG0009412	AAEL000679	LOC129790754
OG0009413	AAEL000683	LOC129790715
OG0009415	AAEL000713	LOC129789671
OG0009416	AAEL000809	LOC129786191
OG0009417	AAEL000836	LOC129794478
OG0009419	AAEL000941	LOC129788036
OG0009420	AAEL000943	LOC129787673
OG0009421	AAEL001073, AAEL001091	LOC129787787
OG0009422	AAEL001080	LOC129790892
OG0009423	AAEL001092	LOC129787806
OG0009424	AAEL001134	LOC129787571
OG0009425	AAEL001140	LOC129787921
OG0009426	AAEL001202	LOC129786510
OG0009427	AAEL001250	LOC129791735
OG0009432	AAEL001515	LOC129794791
OG0009433	AAEL001564	LOC129793225
OG0009434	AAEL001568	LOC129791901
OG0009435	AAEL001569	LOC129791962
OG0009438	AAEL001607	LOC129787618
OG0009439	AAEL001631	LOC129789406
OG0009445	AAEL001705	LOC129792726
OG0009446	AAEL001730	LOC129787083
OG0009449	AAEL001838	LOC129788463
OG0009452	AAEL001972	LOC129788895
OG0009454	AAEL002065	LOC129789727
OG0009455	AAEL002088	LOC129797318
OG0009456	AAEL002105	LOC129786712
OG0009457	AAEL002137	LOC129786988
OG0009458	AAEL002184	LOC129789444
OG0009460	AAEL002362	LOC129796538
OG0009462	AAEL002562	LOC129791024
OG0009463	AAEL002575	LOC129786969
OG0009465	AAEL002812	LOC129789981
OG0009466	AAEL002814	LOC129794144
OG0009468	AAEL002843	LOC129795182
OG0009470	AAEL002874	LOC129786149
OG0009472	AAEL002974	LOC129792640
OG0009474	AAEL003235	LOC129792346
OG0009475	AAEL003257	LOC129790420
OG0009479	AAEL003360	LOC129797176
OG0009483	AAEL003613	LOC129795750
OG0009485	AAEL003649	LOC129793027
OG0009489	AAEL003785	LOC129788089
OG0009490	AAEL003825	LOC129794773
OG0009492	AAEL003927	LOC129792784
OG0009493	AAEL003938	LOC129792388
OG0009494	AAEL004042	LOC129787265
OG0009495	AAEL004050	LOC129790896
OG0009497	AAEL004069	LOC129797234
OG0009502	AAEL004448	LOC129786372
OG0009503	AAEL004455	LOC129796929
OG0009504	AAEL004465	LOC129786349
OG0009507	AAEL004552	LOC129792843
OG0009508	AAEL004553	LOC129789544
OG0009509	AAEL004574	LOC129790389
OG0009510	AAEL004579	LOC129795339
OG0009511	AAEL004633	LOC129787709
OG0009513	AAEL004779	LOC129796256
OG0009514	AAEL004825	LOC129786581
OG0009515	AAEL004870	LOC129790237
OG0009517	AAEL004875	LOC129787949
OG0009520	AAEL004907	LOC129793859
OG0009524	AAEL005024	LOC129789132
OG0009526	AAEL005080	LOC129787826
OG0009528	AAEL005183	LOC129793257
OG0009529	AAEL005273	LOC129793088
OG0009530	AAEL005279	LOC129786205
OG0009532	AAEL005388	LOC129797468
OG0009533	AAEL005469	LOC129786502
OG0009536	AAEL005660	LOC129790071
OG0009541	AAEL005965	LOC129792049
OG0009544	AAEL006043	LOC129797392
OG0009545	AAEL006109	LOC129795686
OG0009546	AAEL006171	LOC129795883
OG0009547	AAEL006193	LOC129789451
OG0009549	AAEL006221	LOC129794155
OG0009551	AAEL006279	LOC129792653
OG0009552	AAEL006280	LOC129789109
OG0009556	AAEL006463	LOC129793825
OG0009558	AAEL006473	LOC129793885
OG0009560	AAEL006501	LOC129797183
OG0009561	AAEL006523	LOC129793933
OG0009562	AAEL006525	LOC129788645
OG0009563	AAEL006533	LOC129789931
OG0009564	AAEL006613	LOC129789047
OG0009566	AAEL006628	LOC129789474
OG0009570	AAEL006838	LOC129797765
OG0009572	AAEL006900	LOC129792459
OG0009573	AAEL006902	LOC129796217
OG0009577	AAEL006929	LOC129793352
OG0009578	AAEL006950	LOC129789597
OG0009579	AAEL006951	LOC129789734
OG0009580	AAEL006961	LOC129797676, LOC129790314
OG0009582	AAEL006970	LOC129790318
OG0009583	AAEL006980	LOC129790296
OG0009584	AAEL007061	LOC129796252
OG0009589	AAEL007296	LOC129785847
OG0009590	AAEL007314	LOC129793746
OG0009591	AAEL007364	LOC129797175
OG0009592	AAEL007390	LOC129795642
OG0009599	AAEL007683	LOC129789844
OG0009605	AAEL007868	LOC129795754
OG0009607	AAEL008127	LOC129786338
OG0009609	AAEL008253	LOC129786271
OG0009611	AAEL008263	LOC129788152
OG0009615	AAEL008561	LOC129792969
OG0009616	AAEL008582	LOC129796955
OG0009617	AAEL008665	LOC129788449
OG0009619	AAEL008693	LOC129786213
OG0009620	AAEL008697	LOC129790588
OG0009621	AAEL008707	LOC129795942
OG0009623	AAEL008806	LOC129797156
OG0009625	AAEL008914	LOC129794740
OG0009630	AAEL009156	LOC129790248
OG0009631	AAEL009167	LOC129790767
OG0009632	AAEL009174	LOC129796497
OG0009633	AAEL009274	LOC129795204
OG0009634	AAEL009288	LOC129790806
OG0009635	AAEL009314, AAEL024256	LOC129789460
OG0009636	AAEL009338	LOC129786228
OG0009638	AAEL009477	LOC129788553
OG0009644	AAEL009657	LOC129796703
OG0009650	AAEL009823	LOC129788710
OG0009651	AAEL009890	LOC129797158
OG0009652	AAEL009936	LOC129792678
OG0009657	AAEL010066	LOC129794839
OG0009669	AAEL010337	LOC129790352
OG0009670	AAEL010344	LOC129791250, LOC129791252
OG0009671	AAEL010346	LOC129795726
OG0009673	AAEL010419	LOC129792626
OG0009674	AAEL010423	LOC129789135
OG0009675	AAEL010462	LOC129787420
OG0009683	AAEL010834	LOC129791594
OG0009684	AAEL010895	LOC129790587
OG0009686	AAEL011118	LOC129797142
OG0009688	AAEL011156	LOC129787004
OG0009690	AAEL011198	LOC129788427
OG0009691	AAEL011200	LOC129795855
OG0009692	AAEL011222	LOC129788998
OG0009693	AAEL011233	LOC129795758
OG0009701	AAEL011433	LOC129795823
OG0009702	AAEL011440	LOC129796456
OG0009703	AAEL011553	LOC129791151
OG0009709	AAEL011825	LOC129787775
OG0009711	AAEL011924	LOC129793751
OG0009715	AAEL011973	LOC129793100
OG0009717	AAEL011982	LOC129787777
OG0009718	AAEL012007	LOC129790833
OG0009723	AAEL012339, AAEL023423	LOC129786393
OG0009724	AAEL012387	LOC129785882
OG0009725	AAEL012418	LOC129797030
OG0009726	AAEL012500	LOC129794680
OG0009727	AAEL012511	LOC129791647
OG0009728	AAEL012518	LOC129791109
OG0009730	AAEL012536	LOC129791757
OG0009731	AAEL012543	LOC129790613
OG0009732	AAEL012675	LOC129797034
OG0009734	AAEL012881	LOC129796916
OG0009736	AAEL012952	LOC129797320
OG0009738	AAEL013088	LOC129793608
OG0009739	AAEL013092	LOC129793605
OG0009740	AAEL013103	LOC129795317
OG0009741	AAEL013201	LOC129789729
OG0009742	AAEL013244	LOC129787479
OG0009747	AAEL013425	LOC129793039
OG0009748	AAEL013434, AAEL013433	LOC129785881
OG0009752	AAEL013679	LOC129789966
OG0009753	AAEL013689	LOC129796505
OG0009754	AAEL013756	LOC129797246
OG0009756	AAEL013879	LOC129788432
OG0009758	AAEL013942	LOC129794132
OG0009759	AAEL013965	LOC129797040
OG0009760	AAEL013968	LOC129796781
OG0009761	AAEL013987	LOC129795053
OG0009762	AAEL014029	LOC129789457
OG0009763	AAEL014148	LOC129796485
OG0009765	AAEL014267	LOC129792481
OG0009767	AAEL014339	LOC129793628
OG0009768	AAEL014589	LOC129790461
OG0009773	AAEL014816	LOC129787911
OG0009774	AAEL014821	LOC129787276
OG0009776	AAEL014934	LOC129792753
OG0009781	AAEL015456	LOC129792665
OG0009783	AAEL017048	LOC129786655
OG0009785	AAEL017075	LOC129792802
OG0009786	AAEL017113	LOC129795416
OG0009787	AAEL017290	LOC129792158
OG0009789	AAEL017515	LOC129788443
OG0009794	AAEL018303	LOC129794262
OG0009795	AAEL019443	LOC129791795
OG0009798	AAEL019558	LOC129795130
OG0009799	AAEL019586	LOC129790762
OG0009800	AAEL019592	LOC129793332
OG0009803	AAEL019646	LOC129791811
OG0009809	AAEL019881	LOC129795164
OG0009814	AAEL020116	LOC129797729
OG0009818	AAEL020450	LOC129796514
OG0009822	AAEL020715	LOC129787801
OG0009830	AAEL027967, AAEL021270, AAEL023553	LOC129789694
OG0009831	AAEL021424	LOC129793227
OG0009832	AAEL021839	LOC129787328
OG0009833	AAEL021879	LOC129794586
OG0009843	AAEL022590	LOC129791857
OG0009847	AAEL022986	LOC129789496
OG0009848	AAEL023026	LOC129789842
OG0009853	AAEL023258	LOC129786163
