Orthogroup	AaegyptiLVP_AGWG	Aalbopictus_AalbF5
OG0010114	AAEL007654	LOC115256450
OG0010115	AAEL007679	LOC134287989, LOC109622880
OG0010117	AAEL026701	LOC109621312, LOC109621836, LOC115253677
OG0010117	AAEL007970	LOC109622949
OG0010118	AAEL007974, AAEL026130, AAEL007977, AAEL027341, AAEL023057, AAEL028026	LOC109421272
OG0010119	AAEL008007	LOC109413981
OG0010120	AAEL008012	LOC115254540
OG0010123	AAEL008149	LOC109623349
OG0010124	AAEL008202	LOC109432088
OG0010125	AAEL008428	LOC109429559
OG0010127	AAEL008746	LOC115257666
OG0010128	AAEL008790	LOC109419365, LOC109408510
OG0010129	AAEL008820	LOC115254634
OG0010130	AAEL008884	LOC109414215
OG0010131	AAEL008936	LOC109410537, LOC115253934
OG0010132	AAEL009044	LOC109430972, LOC115263082
OG0010133	AAEL009198	LOC109621448
OG0010134	AAEL025913, AAEL009463	LOC115264501, LOC134284966, LOC115264503, LOC109406849, LOC134288480
OG0010135	AAEL009480	LOC109397734, LOC109432950
OG0010135	AAEL009476	LOC134285494, LOC109432949, LOC109432948
OG0010136	AAEL009481	LOC109432964
OG0010137	AAEL015106, AAEL027607, AAEL009514	LOC109431432
OG0010138	AAEL009526	LOC109407703
OG0010139	AAEL009539	LOC109407707
OG0010140	AAEL009683	LOC109397787
OG0010141	AAEL009697	LOC109422522
OG0010142	AAEL009744	LOC109411565
OG0010143	AAEL009752	LOC109398518
OG0010144	AAEL009799	LOC109411034
OG0010144	AAEL009787	LOC109411032
OG0010145	AAEL029057, AAEL009993	LOC109431033, LOC109431034
OG0010146	AAEL010291	LOC109416541
OG0010147	AAEL010338	LOC115265627
OG0010148	AAEL010339	LOC109430997
OG0010149	AAEL010440	LOC109413691
OG0010150	AAEL010536	LOC109418328
OG0010151	AAEL010576	LOC109404132
OG0010152	AAEL010635	LOC109420855, LOC109621983
OG0010153	AAEL019948, AAEL019949	LOC109419514
OG0010153	AAEL010775	LOC115258786
OG0010154	AAEL010917	LOC109430556
OG0010155	AAEL011035	LOC115260005
OG0010156	AAEL011054	LOC109622111
OG0010157	AAEL011098	LOC109421591
OG0010158	AAEL011155	LOC109404993
OG0010159	AAEL011281	LOC109407033
OG0010161	AAEL011324	LOC109410101
OG0010162	AAEL011354, AAEL021629	LOC109408948
OG0010163	AAEL011377	LOC109431069
OG0010164	AAEL011448	LOC115265471
OG0010165	AAEL011452	LOC109399208
OG0010167	AAEL011585	LOC109425558
OG0010168	AAEL011882	LOC109430106
OG0010169	AAEL011923	LOC109418902
OG0010170	AAEL011957	LOC109411136
OG0010171	AAEL012069	LOC115255981
OG0010172	AAEL012150	LOC109415149
OG0010173	AAEL012263	LOC109431826
OG0010174	AAEL012782	LOC109402910
OG0010175	AAEL012863	LOC109411886
OG0010175	AAEL013851	LOC109412740
OG0010176	AAEL013513	LOC109413999
OG0010177	AAEL013774	LOC109420661
OG0010178	AAEL013990	LOC109401520
OG0010180	AAEL014240, AAEL014241, AAEL025356, AAEL014245, AAEL026838	LOC109429061, LOC109399265
OG0010181	AAEL029028	LOC109426181
OG0010181	AAEL014384	LOC109397976
OG0010182	AAEL014600	LOC109424644
OG0010185	AAEL015002	LOC109421056
OG0010186	AAEL015077	LOC109408944
OG0010187	AAEL017495	LOC109428109
OG0010187	AAEL027077, AAEL017427, AAEL017000	LOC134289559, LOC109423983
OG0010188	AAEL022503	LOC109408735
OG0010188	AAEL017013	LOC109428948
OG0010188	AAEL022645, AAEL018020	LOC109408734
OG0010189	AAEL026266	LOC134288913
OG0010189	AAEL017221	LOC109433291, LOC109433326
OG0010189	AAEL017305	LOC109409193
OG0010191	AAEL017362	LOC109411170
OG0010192	AAEL018241	LOC109402580, LOC134288539, LOC134286896, LOC109402566
OG0010193	AAEL018684	KEG16_p03, LOC134284470
OG0010194	AAEL019442	LOC109426574
OG0010195	AAEL019642	LOC109425670
OG0010196	AAEL020046	LOC109410250
OG0010198	AAEL024889	LOC115255490, LOC134285976, LOC115269912
OG0010198	AAEL020141	LOC115254807, LOC134284956
OG0010199	AAEL020452	LOC115265361
OG0010201	AAEL026465, AAEL027344, AAEL021552, AAEL024289, AAEL020630	LOC134287313, LOC134291116
OG0010202	AAEL020757	LOC115256422
OG0010203	AAEL020967	LOC109398466
OG0010204	AAEL021244	LOC115264693
OG0010205	AAEL021600	LOC115266535
OG0010206	AAEL024072, AAEL021981	LOC109413354
OG0010206	AAEL027723	LOC115264687
OG0010207	AAEL022176	LOC109408325
OG0010208	AAEL022177	LOC115256226
OG0010209	AAEL022261	LOC115254264
OG0010210	AAEL022542	LOC109422769
OG0010211	AAEL022918	LOC109403258, LOC109403270
OG0010211	AAEL027263	LOC109403275, LOC115253464
OG0010212	AAEL023085	LOC109622874
OG0010213	AAEL023127, AAEL027394	LOC115254594
OG0010215	AAEL023275	LOC134291165, LOC134290818, LOC115265176, LOC134292204, LOC115264290
OG0010216	AAEL023525	LOC109410544
OG0010217	AAEL023582	LOC109400531
OG0010218	AAEL023784	LOC115263723
OG0010219	AAEL025185	LOC134290791
OG0010219	AAEL023841	LOC109399822
OG0010219	AAEL027957	LOC115257301, LOC134286396
OG0010220	AAEL023908	LOC109416559
OG0010221	AAEL027328, AAEL028113, AAEL025832	LOC115258094
OG0010221	AAEL024275	LOC109622851, LOC109419268
OG0010222	AAEL024406	LOC115258020, LOC109411523, LOC115256175
OG0010223	AAEL024517	LOC109404074, LOC134285798, LOC134285813, LOC134283967, LOC109403970
OG0010224	AAEL024567	LOC109433482
OG0010225	AAEL025132	LOC109422609
OG0010226	AAEL025194	LOC115256673, LOC109408247, LOC134285783, LOC134284168, LOC109429266, LOC109410623
OG0010227	AAEL025433	LOC109405236
OG0010229	AAEL025775	LOC115266835
OG0010230	AAEL025945	LOC109399161
OG0010231	AAEL026023	LOC109430729
OG0010232	AAEL026256	LOC115254723
OG0010233	AAEL026371	LOC109417557
OG0010234	AAEL026676	LOC109425545
OG0010236	AAEL026848	LOC134287740, LOC109432973, LOC109401108, LOC109415344, LOC134286633, LOC115261582
OG0010237	AAEL026911	LOC115254076
OG0010238	AAEL026987	LOC134283985
OG0010239	AAEL027214	LOC134286441, LOC134284791, LOC115257701, LOC134284790, LOC115269642
OG0010240	AAEL027514	LOC109411974
OG0010241	AAEL027631	LOC109430419
OG0010242	AAEL027701	LOC109416840
OG0010243	AAEL027779	LOC109408898
OG0010244	AAEL027860	LOC109402733
OG0010245	AAEL028155	LOC115256527
OG0010246	AAEL028202	LOC109404777
OG0010247	AAEL029022	LOC109420584
OG0010248	AAEL029025, AAEL029027	LOC109428424, LOC109420056, LOC134287063, LOC109420055
OG0010402	AAEL000011, AAEL026162, AAEL021241, AAEL000095, AAEL018358	LOC109415505
OG0010403	AAEL000408	LOC115254073
OG0010404	AAEL024672, AAEL000463	LOC109427192, LOC115256676, LOC115261421
OG0010405	AAEL000694	LOC115266501
OG0010406	AAEL001071	LOC109414646
OG0010407	AAEL025055, AAEL001163	LOC109419549, LOC109397553
OG0010408	AAEL015115	LOC109423855
OG0010411	AAEL001911	LOC109428246
OG0010412	AAEL002109	LOC134292080, LOC109623244, LOC109429238
OG0010413	AAEL002111	LOC115267297
OG0010415	AAEL002601	LOC115257473, LOC109403379
OG0010415	AAEL002580	LOC115257555
OG0010416	AAEL002585	LOC109403416
OG0010416	AAEL002624	LOC109403414
OG0010417	AAEL007420	LOC115260153
OG0010417	AAEL002704	LOC109407835, LOC115267116
OG0010418	AAEL002773	LOC109412795
OG0010419	AAEL002796	LOC109404031
OG0010420	AAEL003141	LOC134284693
OG0010420	AAEL022349	LOC109415949
OG0010421	AAEL003171	LOC109420073, LOC134287061
OG0010422	AAEL003310	LOC109409868
OG0010423	AAEL003451	LOC109432019
OG0010424	AAEL003483	LOC134287509, LOC134288406, LOC115270100, LOC134287508, LOC109407823
OG0010425	AAEL004261	LOC109413515
OG0010426	AAEL004353	LOC109411432
OG0010427	AAEL024965, AAEL004462	LOC109409561
OG0010428	AAEL004889	LOC109415928
OG0010429	AAEL004894	LOC109420192
OG0010430	AAEL005118, AAEL005100	LOC109406939
OG0010430	AAEL026585, AAEL021783	LOC134285641
OG0010431	AAEL005139	LOC109399625
OG0010432	AAEL005288	LOC134284270, LOC109412770
OG0010433	AAEL019661	LOC109407604, LOC109407606
OG0010433	AAEL005556, AAEL019570	LOC109425925
OG0010434	AAEL005602, AAEL005606	LOC109406235
OG0010435	AAEL023543, AAEL005882	LOC115258162, LOC109410000
OG0010436	AAEL006102	LOC134284255
OG0010437	AAEL006672	LOC109407298
OG0010438	AAEL006678	LOC109407297
OG0010439	AAEL006686	LOC115267454
OG0010440	AAEL021150, AAEL007048, AAEL025897	LOC109623329
OG0010441	AAEL007125	LOC109415664
OG0010442	AAEL007151	LOC109406300
OG0010443	AAEL007298	LOC109416625
OG0010444	AAEL007519	LOC109430380
OG0010445	AAEL007615	LOC109402616
OG0010446	AAEL007747, AAEL013888	LOC109422030, LOC115256581
OG0010447	AAEL007757	LOC109404730
OG0010448	AAEL007780	LOC109408410
OG0010448	AAEL007776	LOC109408409
OG0010449	AAEL008015	LOC109421980
OG0010450	AAEL008024	LOC115256895, LOC109421986, LOC134285028
OG0010451	AAEL008278	LOC109420406
OG0010452	AAEL008281	LOC109420386
OG0010453	AAEL008757	LOC115259962, LOC109414915
OG0010454	AAEL008874	LOC109418759
OG0010455	AAEL009194	LOC115254209
OG0010456	AAEL009725	LOC109398978
OG0010456	AAEL026299, AAEL009724	LOC109398987
OG0010458	AAEL009849	LOC109427983
OG0010460	AAEL009919	LOC109412876
OG0010461	AAEL027221	LOC109426717
OG0010461	AAEL010365	LOC109431549
OG0010462	AAEL010456	LOC109412061
OG0010463	AAEL010494	LOC109406516
OG0010463	AAEL020014	LOC115262051
OG0010465	AAEL010591	LOC109413322
OG0010466	AAEL010864	LOC115256619, LOC115269136
OG0010467	AAEL011645	LOC109426405, LOC134291020
OG0010468	AAEL011907	LOC115267795
OG0010468	AAEL021120, AAEL021481	LOC115267778, LOC109401862
OG0010469	AAEL011964	LOC109415721
OG0010470	AAEL012000	LOC134284275
OG0010472	AAEL012639	LOC109417366
OG0010473	AAEL012679	LOC109428074
OG0010474	AAEL012774	LOC109416086
OG0010475	AAEL013003, AAEL013006	LOC109622159
OG0010476	AAEL013580	LOC109421041
OG0010477	AAEL013813	LOC109428513, LOC109430091
OG0010478	AAEL013839	LOC109424766
OG0010479	AAEL013916	LOC109418685
OG0010480	AAEL014158	LOC109623351
OG0010481	AAEL014646	LOC115263203
OG0010482	AAEL015092	LOC109426800
OG0010483	AAEL026244	LOC109406514
OG0010483	AAEL015293	LOC109406513
OG0010484	AAEL017081	LOC109428447
OG0010485	AAEL017262	LOC134286748
OG0010486	AAEL017317	LOC109412048
OG0010487	AAEL017513	LOC109411272
OG0010489	AAEL023856, AAEL017570, AAEL027416, AAEL029015	LOC109412722, LOC134287174
OG0010490	AAEL018169, AAEL020082	LOC109409707, LOC134283912
OG0010492	AAEL018307	LOC109430743
OG0010493	AAEL018671	LOC134290911, KEG16_p07
OG0010494	AAEL018680	KEG16_p05
OG0010495	AAEL018681	LOC134285711, KEG16_p04
OG0010496	AAEL019547	LOC109401159
OG0010498	AAEL024121, AAEL020043	LOC134288125, LOC109425904, LOC109402718
OG0010499	AAEL020196, AAEL024761	LOC109408303
OG0010499	AAEL021950	LOC109400475
OG0010500	AAEL020731, AAEL023739, AAEL023359, AAEL021549	LOC109432490
OG0010501	AAEL021047, AAEL026940, AAEL024624, AAEL027714	LOC134286641
OG0010502	AAEL021154	LOC115258709
OG0010503	AAEL021251	LOC115261675, LOC115262805
OG0010503	AAEL023325	LOC115259334, LOC115259333
OG0010504	AAEL021304	LOC115260341
OG0010505	AAEL023024, AAEL026375	LOC109409050
OG0010505	AAEL021341	LOC115262437
OG0010506	AAEL025876, AAEL022921, AAEL025583, AAEL021413, AAEL021430	LOC134286639
OG0010507	AAEL021860	LOC109406705
OG0010508	AAEL025988, AAEL021999	LOC134288691, LOC115266400, LOC115267967, LOC115259432
OG0010509	AAEL022038	LOC115269785
OG0010510	AAEL022364	LOC109431535, LOC115266240, LOC109422419, LOC109422418, LOC115266238
OG0010511	AAEL022642	LOC115258484
OG0010512	AAEL023071, AAEL022881	LOC109422518
OG0010513	AAEL023135	LOC109402194
OG0010514	AAEL026385, AAEL024344, AAEL027828, AAEL023200	LOC115261853
OG0010515	AAEL023243	LOC109419307
OG0010516	AAEL025120	LOC109422064
OG0010516	AAEL023485, AAEL025723	LOC109422066, LOC109422065
OG0010517	AAEL023544	LOC115255858
OG0010518	AAEL023759	LOC109402236
OG0010519	AAEL024820	LOC109425374, LOC134285058, LOC134287259, LOC134284283, LOC115259751
OG0010520	AAEL024906	LOC109399686
OG0010521	AAEL025054	LOC109421129, LOC134290096, LOC134291693, LOC115261819, LOC115264733
OG0010522	AAEL025093	LOC115256752
OG0010522	AAEL027683	LOC134288243, LOC134290164
OG0010523	AAEL025259	LOC109410409
OG0010524	AAEL025542, AAEL025681	LOC134291244, LOC115261814, LOC134286936, LOC109430692
OG0010525	AAEL026504	LOC134285954, LOC109411765
OG0010526	AAEL026575, AAEL027500	LOC134287721
OG0010527	AAEL026899	LOC134291235, LOC109409192, LOC115260707, LOC115263689, LOC134292141
OG0010528	AAEL026983	LOC109425971, LOC109425979
OG0010529	AAEL027035	LOC115267169
OG0010530	AAEL027433	LOC134291015, LOC134289438, LOC115257280, LOC115260143
OG0010531	AAEL027452	LOC115253953
OG0010532	AAEL028174	LOC115267191
OG0010847	AAEL000063, AAEL018060, AAEL025397	LOC109415514
OG0010848	AAEL029072, AAEL029073, AAEL000252, AAEL020853	LOC115261054
OG0010849	AAEL000305	LOC109420674
OG0010850	AAEL000835, AAEL020493	LOC109426496
OG0010850	AAEL028058	LOC109421016
OG0010851	AAEL000882	LOC109397024
OG0010852	AAEL000937	LOC134283914
OG0010853	AAEL001001	LOC109426152
OG0010853	AAEL013921	LOC109426155
OG0010854	AAEL001089	LOC109430248
OG0010855	AAEL001390	LOC115269754
OG0010855	AAEL017563	LOC115270294
OG0010856	AAEL001628	LOC115260728, LOC109427689
OG0010857	AAEL024622, AAEL019630, AAEL001748	LOC109399189
OG0010858	AAEL001981	LOC109421404
OG0010858	AAEL002040	LOC109421402, LOC109421406
OG0010859	AAEL002036	LOC109432555
OG0010860	AAEL002115	LOC115261406
OG0010861	AAEL002120	LOC109429105
OG0010862	AAEL002447, AAEL020062	LOC115258814, LOC109406683
OG0010863	AAEL002499	LOC109409429
OG0010864	AAEL002680	LOC115266861
OG0010864	AAEL002670	LOC109621352
OG0010865	AAEL002863	LOC109408326
OG0010866	AAEL002930, AAEL002925	LOC109405082
OG0010867	AAEL003010	LOC109419227
OG0010868	AAEL026620, AAEL003057	LOC109423715
OG0010869	AAEL003144	LOC109418702
OG0010870	AAEL003146	LOC109427210, LOC115254075, LOC115261473
OG0010871	AAEL003337	LOC109427585
OG0010872	AAEL003342	LOC109621893
OG0010872	AAEL023183	LOC115258483
OG0010873	AAEL003403	LOC109399628, LOC134291866
OG0010874	AAEL003773	LOC109429826
OG0010876	AAEL023821	LOC109405479
OG0010876	AAEL004104	LOC109407631
OG0010877	AAEL005020, AAEL005031	LOC109429699
OG0010878	AAEL005527	LOC115260505, LOC115256382
OG0010879	AAEL014354	LOC109428261
OG0010879	AAEL006168	LOC109421873
OG0010880	AAEL006179	LOC109424041, LOC115254157
OG0010881	AAEL022195	LOC109421151
OG0010881	AAEL006694	LOC109410558
OG0010882	AAEL006741	LOC109410522
OG0010882	AAEL006751	LOC109426579
OG0010883	AAEL006863	LOC109426390
OG0010884	AAEL007064	LOC109623322, LOC109426907
OG0010886	AAEL007564	LOC115258518, LOC115258464
OG0010887	AAEL007680	LOC109622872
OG0010888	AAEL007948, AAEL022511, AAEL027519, AAEL024134	LOC115255349
OG0010889	AAEL007981	LOC109421263, LOC109621822, LOC109621823, LOC115265189
OG0010890	AAEL008049	LOC115267880
OG0010891	AAEL008420, AAEL028157	LOC134285743, LOC109409043
OG0010892	AAEL008424	LOC109406368
OG0010893	AAEL008824	LOC134288220
OG0010894	AAEL010492	LOC115262059
OG0010894	AAEL008839	LOC109428229
OG0010895	AAEL008857	LOC109406507, LOC109418755
OG0010896	AAEL025667, AAEL023588	LOC115260415
OG0010896	AAEL009454	LOC109417402
OG0010897	AAEL009464	LOC109406868, LOC115264499
OG0010898	AAEL009487	LOC109397716
OG0010898	AAEL025610	LOC109432997
OG0010899	AAEL009499	LOC134283961, LOC109399115, LOC109399080, LOC109399565
OG0010900	AAEL009562, AAEL024234, AAEL025060	LOC115269937, LOC134291112
OG0010901	AAEL009727	LOC109425523
OG0010901	AAEL023391, AAEL010507	LOC109425522
OG0010902	AAEL009963	LOC109426745
OG0010903	AAEL022574, AAEL010011	LOC109400107
OG0010904	AAEL010173	LOC134292238, LOC109412303
OG0010905	AAEL010239	LOC109423967
OG0010906	AAEL010312	LOC109407526
OG0010907	AAEL010406	LOC115266632, LOC134292155
OG0010908	AAEL010851	LOC109427532
OG0010909	AAEL010872	LOC109428959, LOC109429014, LOC115260607, LOC115260830
OG0010910	AAEL010932	LOC134285241, LOC109431460
OG0010911	AAEL011132	LOC109419214
OG0010912	AAEL011366	LOC109432926
OG0010913	AAEL011427	LOC109422400
OG0010914	AAEL020984	LOC109412817
OG0010914	AAEL011481	LOC109412816
OG0010915	AAEL011486	LOC109412824
OG0010915	AAEL011483	LOC109409801
OG0010916	AAEL011540, AAEL011559	LOC109412071, LOC109424633
OG0010917	AAEL011622, AAEL019633	LOC109398084
OG0010918	AAEL027883, AAEL011908	LOC109397093, LOC115267780
OG0010919	AAEL012086	LOC109622633, LOC134288342, LOC115254775
OG0010920	AAEL012225	LOC109420991
OG0010920	AAEL012230, AAEL019429	LOC115258936
OG0010921	AAEL012777	LOC109402918
OG0010921	AAEL023505	LOC109423558
OG0010922	AAEL022330, AAEL012805	LOC134287451
OG0010923	AAEL013345, AAEL013339	LOC109425725, LOC109422456, LOC109423388
OG0010924	AAEL019953, AAEL027495, AAEL023125, AAEL013432	LOC109422657
OG0010925	AAEL013462	LOC109399967
OG0010926	AAEL013910	LOC109412781
OG0010926	AAEL013912	LOC109412783, LOC109424730
OG0010927	AAEL014018	LOC134289028, LOC134291980, LOC134291629, LOC115255396
OG0010928	AAEL014757	LOC109407700, LOC109407288, LOC134288932, LOC109426124
OG0010929	AAEL014896	LOC115260112
OG0010930	AAEL015127, AAEL015128, AAEL023417	LOC109428411
OG0010931	AAEL017244	LOC109402937
OG0010932	AAEL027086	LOC109411437
OG0010932	AAEL017372	LOC115267757
OG0010933	AAEL018026, AAEL026060	LOC109410140, LOC109427419
OG0010934	AAEL018658	KEG16_p13
OG0010935	AAEL018662	KEG16_p12
OG0010936	AAEL018664	KEG16_p11
OG0010937	AAEL018667	KEG16_p10
OG0010938	AAEL018668	KEG16_p09
OG0010939	AAEL018669	KEG16_p08
OG0010940	AAEL018678	KEG16_p06
OG0010941	AAEL018685	KEG16_p02
OG0010942	AAEL018687	KEG16_p01
OG0010943	AAEL019514	LOC109423133
OG0010944	AAEL019517	LOC109431575
OG0010945	AAEL019929, AAEL020820	LOC109418650, LOC115253498
OG0010946	AAEL020040	LOC109427487
OG0010947	AAEL025654, AAEL021337, AAEL027315, AAEL020099	LOC115267114
OG0010948	AAEL020394, AAEL025720, AAEL022159	LOC134285635, LOC134289910
OG0010949	AAEL026451, AAEL020568, AAEL024248, AAEL022314	LOC109422957
OG0010950	AAEL020614	LOC109422062
OG0010951	AAEL020618, AAEL026726	LOC109433665, LOC109432238, LOC115268262
OG0010952	AAEL020632	LOC134286955, LOC134285509, LOC115258054, LOC134286240
OG0010953	AAEL020635	LOC134289581, LOC109397151
OG0010954	AAEL020771	LOC134291128, LOC134290183, LOC134291330, LOC134291326
OG0010955	AAEL021103	LOC109428523
OG0010956	AAEL021267, AAEL021130	LOC115255511, LOC134288269
OG0010958	AAEL021231	LOC109422167, LOC109428458
OG0010960	AAEL022722, AAEL024297, AAEL021330, AAEL023736	LOC134285278
OG0010961	AAEL021515, AAEL026858	LOC109400131, LOC115253920
OG0010962	AAEL021602	LOC109420672
OG0010963	AAEL022237, AAEL022150	LOC134287664, LOC109425775
OG0010964	AAEL022408	LOC109414443
OG0010965	AAEL022748	LOC115259906, LOC109415917
OG0010966	AAEL022852	LOC134285172
OG0010966	AAEL024462	LOC115266423, LOC115266117
OG0010967	AAEL023058	LOC109404927
OG0010967	AAEL025272	LOC109404914
OG0010968	AAEL023147	LOC109417859, LOC109426819
OG0010969	AAEL023334	LOC115257405
OG0010970	AAEL023350	LOC109424878
OG0010972	AAEL027894, AAEL027630, AAEL023910	LOC134290117
OG0010973	AAEL024267	LOC109415304
OG0010974	AAEL024657	LOC134285151, LOC134285152
OG0010975	AAEL024750	LOC109419646
OG0010976	AAEL025516	LOC134290754, LOC134289427, LOC134290769, LOC115261647
OG0010977	AAEL025705	LOC115266908
OG0010978	AAEL026116	LOC115261247
OG0010980	AAEL027595, AAEL026323	LOC109401938
OG0010982	AAEL026827	LOC115258788, LOC134284307
OG0010983	AAEL026884	LOC115262674
OG0010984	AAEL027022	LOC109621231
OG0010985	AAEL027055	LOC115269253
OG0010988	AAEL027376	LOC109424349, LOC109424342, LOC109424350, LOC109424351
OG0010989	AAEL027435	LOC134287756, LOC115268728
OG0010990	AAEL027579	LOC115262690, LOC115263775, LOC115262080
OG0010991	AAEL027581	LOC134288439, LOC115261059, LOC115266157
OG0010993	AAEL027834	LOC109401780
OG0010994	AAEL028088	LOC109420706, LOC134289035, LOC109420707, LOC109419877
OG0010995	AAEL029008	LOC109418033
OG0011315	AAEL000047	LOC134291902
OG0011316	AAEL000359	LOC109414012
OG0011317	AAEL000360	LOC109400706
OG0011318	AAEL000387, AAEL000668	LOC109425974, LOC109425973
OG0011320	AAEL000534	LOC109410688, LOC109410689, LOC115268185
OG0011321	AAEL000544	LOC109621439
OG0011322	AAEL022523, AAEL000658	LOC109426046
OG0011323	AAEL000689	LOC109429930
OG0011324	AAEL000748, AAEL025319, AAEL022961	LOC109418906
OG0011325	AAEL000769, AAEL001889	LOC109418801, LOC109405786
OG0011326	AAEL000820	LOC109426475
OG0011327	AAEL000837	LOC109426498
OG0011327	AAEL000846	LOC115255982
OG0011328	AAEL000863	LOC109432333, LOC134291772, LOC134290924
OG0011329	AAEL000926	LOC109397128, LOC134290923, LOC134291767
OG0011330	AAEL000932	LOC115268336
OG0011330	AAEL024251	LOC109403160
OG0011331	AAEL001008	LOC109415206
OG0011332	AAEL001063, AAEL001067	LOC109413336, LOC115264075
OG0011333	AAEL001155	LOC109409260, LOC134287815
OG0011334	AAEL001192, AAEL025565	LOC109419589
OG0011335	AAEL001229, AAEL025590	LOC115269606
OG0011337	AAEL001536	LOC115262390
OG0011338	AAEL001537	LOC109422407, LOC134291945
