Orthogroup	AaegyptiLVP_AGWG	AdirusWRAIR2
OG0007427	AAEL023413	ADIR007475
OG0007428	AAEL023441	ADIR008668
OG0007429	AAEL023444	ADIR003651
OG0007430	AAEL023481	ADIR008205
OG0007431	AAEL023482	ADIR001554
OG0007432	AAEL023491	ADIR009670
OG0007433	AAEL023493, AAEL025935	ADIR005169
OG0007434	AAEL023494	ADIR003788
OG0007435	AAEL023495	ADIR009606
OG0007436	AAEL023508	ADIR008594
OG0007437	AAEL023517	ADIR009441
OG0007438	AAEL023521	ADIR011525
OG0007439	AAEL023524	ADIR005140
OG0007440	AAEL023581	ADIR007925
OG0007441	AAEL023585	ADIR002595
OG0007442	AAEL023586	ADIR001704
OG0007443	AAEL023600	ADIR001614
OG0007444	AAEL023603	ADIR005293
OG0007445	AAEL023629	ADIR001157
OG0007446	AAEL023657	ADIR007228
OG0007447	AAEL023675	ADIR006645
OG0007448	AAEL023676	ADIR008048
OG0007449	AAEL023679	ADIR007183
OG0007450	AAEL023684	ADIR009345
OG0007451	AAEL023701	ADIR009397
OG0007452	AAEL023730	ADIR009744
OG0007453	AAEL023732	ADIR008972
OG0007454	AAEL023746	ADIR010794
OG0007455	AAEL023768	ADIR003719
OG0007456	AAEL023802	ADIR006910
OG0007457	AAEL023825	ADIR007282
OG0007458	AAEL023846	ADIR008794
OG0007459	AAEL023850	ADIR006589
OG0007460	AAEL023877	ADIR010633
OG0007461	AAEL023890	ADIR008776
OG0007462	AAEL023895	ADIR010643
OG0007463	AAEL023900	ADIR011503
OG0007464	AAEL023902	ADIR005018
OG0007465	AAEL023929	ADIR006787
OG0007466	AAEL023948	ADIR004685
OG0007468	AAEL023981	ADIR002177
OG0007469	AAEL023985	ADIR004319
OG0007470	AAEL024003	ADIR001643
OG0007471	AAEL024010	ADIR007740
OG0007472	AAEL024053	ADIR001505
OG0007473	AAEL024113	ADIR007872
OG0007474	AAEL024136	ADIR000158
OG0007475	AAEL024147	ADIR005435
OG0007476	AAEL024153	ADIR008678
OG0007477	AAEL024160	ADIR001671
OG0007478	AAEL024179	ADIR001262
OG0007479	AAEL024186	ADIR009198
OG0007480	AAEL024195	ADIR007378
OG0007481	AAEL024210	ADIR002384
OG0007482	AAEL024228	ADIR000754
OG0007483	AAEL024235	ADIR007232
OG0007484	AAEL024264	ADIR002848
OG0007485	AAEL024291	ADIR008081
OG0007486	AAEL024296, AAEL026885	ADIR003688
OG0007487	AAEL024326	ADIR011085
OG0007488	AAEL024330	ADIR009240
OG0007489	AAEL024359	ADIR002605
OG0007490	AAEL024396	ADIR000787
OG0007491	AAEL024411	ADIR007060
OG0007492	AAEL024412	ADIR008278
OG0007493	AAEL024429	ADIR001506
OG0007494	AAEL024430	ADIR000982
OG0007495	AAEL024447, AAEL028006	ADIR006496
OG0007496	AAEL024454	ADIR015698
OG0007497	AAEL024479	ADIR005411
OG0007498	AAEL024490	ADIR007170
OG0007499	AAEL024500	ADIR007354
OG0007500	AAEL024508	ADIR005424
OG0007501	AAEL024519	ADIR001032
OG0007502	AAEL024524	ADIR000391
OG0007503	AAEL024535	ADIR003484
OG0007504	AAEL024563	ADIR002080
OG0007505	AAEL024566	ADIR005726
OG0007506	AAEL024568	ADIR002022
OG0007507	AAEL024583	ADIR007664
OG0007508	AAEL024593	ADIR004982
OG0007509	AAEL024602	ADIR010186
OG0007510	AAEL024653	ADIR006275
OG0007511	AAEL024655	ADIR003938
OG0007512	AAEL024675	ADIR015507
OG0007513	AAEL024700	ADIR007025
OG0007514	AAEL024709	ADIR008711
OG0007515	AAEL024720	ADIR002915
OG0007516	AAEL024732	ADIR007305
OG0007517	AAEL024741	ADIR003015
OG0007518	AAEL024756	ADIR000327
OG0007519	AAEL024814	ADIR011215
OG0007520	AAEL024841	ADIR009195
OG0007521	AAEL024842, AAEL027739	ADIR001366
OG0007522	AAEL024847	ADIR008795
OG0007523	AAEL024849	ADIR001066
OG0007524	AAEL024852	ADIR009245
OG0007525	AAEL024853	ADIR003713
OG0007526	AAEL024884	ADIR004734
OG0007527	AAEL024913	ADIR011698
OG0007528	AAEL024921	ADIR008687
OG0007529	AAEL024930	ADIR002992
OG0007530	AAEL024936	ADIR007587
OG0007531	AAEL024953	ADIR008401
OG0007532	AAEL024958	ADIR002939
OG0007533	AAEL024973	ADIR001481
OG0007534	AAEL024980	ADIR002981
OG0007536	AAEL025001	ADIR007886
OG0007537	AAEL025004	ADIR003621
OG0007538	AAEL025006	ADIR006006
OG0007539	AAEL025030	ADIR001492
OG0007540	AAEL025042	ADIR008402
OG0007541	AAEL025051	ADIR011016
OG0007542	AAEL025053	ADIR015523
OG0007543	AAEL025065	ADIR016164
OG0007544	AAEL025078	ADIR006508
OG0007545	AAEL025080	ADIR009124
OG0007546	AAEL025091	ADIR000004
OG0007547	AAEL025122	ADIR009672
OG0007548	AAEL025134	ADIR005216
OG0007549	AAEL025150	ADIR001896
OG0007550	AAEL025155	ADIR011361
OG0007551	AAEL025171	ADIR006262
OG0007552	AAEL025190	ADIR002577
OG0007553	AAEL025199	ADIR003482
OG0007554	AAEL025202	ADIR004813
OG0007555	AAEL025216	ADIR011453
OG0007556	AAEL025223	ADIR011081
OG0007557	AAEL025228	ADIR009677
OG0007558	AAEL025229	ADIR011204
OG0007559	AAEL025246	ADIR005256
OG0007560	AAEL025249	ADIR005725
OG0007561	AAEL025258	ADIR007707
OG0007562	AAEL025268	ADIR002235
OG0007563	AAEL025309	ADIR005042
OG0007564	AAEL025321	ADIR009085
OG0007565	AAEL025390	ADIR009224
OG0007566	AAEL025404	ADIR001385
OG0007567	AAEL025416	ADIR011275
OG0007568	AAEL025431	ADIR009805
OG0007569	AAEL025437	ADIR005962
OG0007570	AAEL025455	ADIR008722
OG0007571	AAEL025471	ADIR002787
OG0007572	AAEL025502	ADIR009953
OG0007573	AAEL025509	ADIR005861
OG0007574	AAEL025514	ADIR015684
OG0007575	AAEL025517	ADIR006510
OG0007576	AAEL025520	ADIR016157
OG0007577	AAEL025532	ADIR000127
OG0007578	AAEL025533	ADIR005551
OG0007579	AAEL025569	ADIR008412
OG0007580	AAEL025570	ADIR004015
OG0007581	AAEL025591	ADIR007067
OG0007582	AAEL025597	ADIR004741
OG0007583	AAEL025600	ADIR000529
OG0007584	AAEL025631	ADIR002745
OG0007585	AAEL025635	ADIR010384
OG0007586	AAEL025645	ADIR010564
OG0007587	AAEL025652	ADIR003729
OG0007588	AAEL025656	ADIR000842
OG0007589	AAEL025658	ADIR001078
OG0007590	AAEL025664	ADIR001739
OG0007591	AAEL025694	ADIR009072
OG0007592	AAEL025697	ADIR005255
OG0007593	AAEL025704	ADIR006704
OG0007594	AAEL025717	ADIR008347
OG0007595	AAEL025736	ADIR005114
OG0007596	AAEL026632, AAEL025740	ADIR003998
OG0007597	AAEL025769	ADIR008508
OG0007598	AAEL025801	ADIR000763
OG0007599	AAEL025806	ADIR002606
OG0007600	AAEL025808	ADIR006863
OG0007601	AAEL025822	ADIR007501
OG0007602	AAEL025836	ADIR003542
OG0007603	AAEL025859	ADIR007969
OG0007604	AAEL025882	ADIR000017
OG0007605	AAEL025888	ADIR001733
OG0007606	AAEL025908	ADIR006548
OG0007607	AAEL025915	ADIR016153
OG0007608	AAEL025922	ADIR009297
OG0007610	AAEL025966	ADIR001277
OG0007611	AAEL025969	ADIR001046
OG0007613	AAEL025983	ADIR003870
OG0007614	AAEL026010	ADIR002379
OG0007615	AAEL026018	ADIR008411
OG0007616	AAEL026040	ADIR004144
OG0007617	AAEL026043	ADIR001403
OG0007618	AAEL026044	ADIR003301
OG0007619	AAEL026055	ADIR001587
OG0007620	AAEL026069	ADIR015671
OG0007621	AAEL026075	ADIR006859
OG0007622	AAEL026095	ADIR007703
OG0007623	AAEL026104	ADIR011019
OG0007624	AAEL026118	ADIR007176
OG0007625	AAEL026214	ADIR011659
OG0007626	AAEL026218	ADIR015776
OG0007627	AAEL026229	ADIR008827
OG0007628	AAEL026231	ADIR000536
OG0007629	AAEL026233	ADIR000940
OG0007630	AAEL026269	ADIR006140
OG0007631	AAEL026274	ADIR000807
OG0007632	AAEL026276	ADIR010597
OG0007633	AAEL026338	ADIR007461
OG0007634	AAEL026354	ADIR008726
OG0007635	AAEL026357	ADIR003836
OG0007636	AAEL026364	ADIR003393
OG0007637	AAEL026410	ADIR009559
OG0007638	AAEL026439	ADIR003791
OG0007639	AAEL026440	ADIR004131
OG0007640	AAEL026443	ADIR009923
OG0007641	AAEL026470	ADIR011428
OG0007642	AAEL026474	ADIR004241
OG0007643	AAEL026486	ADIR001438
OG0007644	AAEL026487	ADIR008035
OG0007645	AAEL026488	ADIR004424
OG0007646	AAEL026497	ADIR003784
OG0007647	AAEL026545, AAEL026766	ADIR003171
OG0007648	AAEL026560	ADIR000948
OG0007649	AAEL026571	ADIR004617
OG0007650	AAEL026619	ADIR003137
OG0007651	AAEL026633	ADIR005166
OG0007652	AAEL026651	ADIR003583
OG0007653	AAEL026664	ADIR000115
OG0007654	AAEL026700	ADIR005958
OG0007655	AAEL026714	ADIR006502
OG0007656	AAEL026750	ADIR010521
OG0007657	AAEL026791	ADIR008119
OG0007658	AAEL026811	ADIR007830
OG0007659	AAEL026824	ADIR003178
OG0007660	AAEL026826	ADIR006398
OG0007661	AAEL026828	ADIR007401
OG0007662	AAEL026835	ADIR004650, ADIR003967
OG0007663	AAEL026837	ADIR006451
OG0007664	AAEL026843	ADIR005331
OG0007665	AAEL026845	ADIR004560
OG0007666	AAEL026852	ADIR006034
OG0007667	AAEL026867	ADIR005543
OG0007668	AAEL026920	ADIR006946
OG0007669	AAEL026922	ADIR001445
OG0007670	AAEL026928	ADIR005367
OG0007671	AAEL026962	ADIR005472
OG0007672	AAEL026966	ADIR005539
OG0007674	AAEL026991, AAEL027089	ADIR003941
OG0007675	AAEL027007	ADIR004879
OG0007676	AAEL027034	ADIR008583
OG0007677	AAEL027054	ADIR003825
OG0007678	AAEL027061	ADIR003760
OG0007679	AAEL027066	ADIR009490
OG0007680	AAEL027067	ADIR001197
OG0007681	AAEL027069	ADIR001076
OG0007682	AAEL027088	ADIR001126
OG0007683	AAEL027092	ADIR011516
OG0007684	AAEL027096	ADIR002032
OG0007685	AAEL027103	ADIR001472
OG0007686	AAEL027111	ADIR004954
OG0007687	AAEL027134	ADIR006695
OG0007688	AAEL027135	ADIR008199
OG0007689	AAEL027150	ADIR010334
OG0007690	AAEL027175	ADIR007785
OG0007691	AAEL027190	ADIR001416
OG0007692	AAEL027193	ADIR004646
OG0007693	AAEL027204	ADIR004768
OG0007694	AAEL027210	ADIR011241
OG0007695	AAEL027232	ADIR005992
OG0007696	AAEL027238	ADIR000029
OG0007697	AAEL027240	ADIR000967
OG0007698	AAEL027249	ADIR000617
OG0007699	AAEL027261	ADIR005430
OG0007700	AAEL027277	ADIR000526
OG0007701	AAEL027287	ADIR004597
OG0007702	AAEL027307	ADIR000108
OG0007703	AAEL027317	ADIR008223
OG0007704	AAEL027319	ADIR007374
OG0007705	AAEL027322	ADIR000172
OG0007706	AAEL027326	ADIR003312
OG0007707	AAEL027340	ADIR010017
OG0007708	AAEL027342	ADIR002141
OG0007709	AAEL027354	ADIR007423
OG0007710	AAEL027361	ADIR004501
OG0007711	AAEL027380	ADIR006853
OG0007712	AAEL027384	ADIR007013
OG0007713	AAEL027393	ADIR000356
OG0007714	AAEL027398	ADIR009001
OG0007715	AAEL027424	ADIR015682
OG0007716	AAEL027429	ADIR000152
OG0007717	AAEL027436	ADIR011501
OG0007718	AAEL027447	ADIR009196
OG0007719	AAEL027465	ADIR003565
OG0007720	AAEL027472	ADIR004230
OG0007721	AAEL027479	ADIR008036
OG0007722	AAEL027483	ADIR009421
OG0007723	AAEL027494	ADIR016149
OG0007724	AAEL027504	ADIR002350
OG0007725	AAEL027518	ADIR006069
OG0007726	AAEL027520	ADIR001256
OG0007727	AAEL027533	ADIR005307
OG0007728	AAEL027554	ADIR000691
OG0007729	AAEL027594	ADIR006532
OG0007730	AAEL027597	ADIR002943
OG0007731	AAEL027614	ADIR000612
OG0007732	AAEL027658	ADIR011006
OG0007733	AAEL027666	ADIR008667
OG0007734	AAEL027674	ADIR003682
OG0007735	AAEL027688	ADIR004096
OG0007736	AAEL027694	ADIR010528
OG0007737	AAEL027722	ADIR009635
OG0007738	AAEL027731	ADIR009547
OG0007739	AAEL027732	ADIR000412
OG0007740	AAEL027751	ADIR005557
OG0007741	AAEL027771	ADIR010383
OG0007742	AAEL027790	ADIR001018
OG0007743	AAEL027821	ADIR001165
OG0007744	AAEL027868	ADIR005729
OG0007745	AAEL027879	ADIR005717
OG0007746	AAEL027899	ADIR008494
OG0007747	AAEL027907	ADIR007553
OG0007748	AAEL027910	ADIR007289
OG0007749	AAEL027912	ADIR010463
OG0007750	AAEL027938	ADIR006413
OG0007751	AAEL027940	ADIR010102
OG0007752	AAEL027972	ADIR016054
OG0007753	AAEL028013	ADIR005199
OG0007754	AAEL028037	ADIR010852
OG0007755	AAEL028043	ADIR008810
OG0007756	AAEL028048	ADIR000146
OG0007757	AAEL028056	ADIR001040
OG0007758	AAEL028079	ADIR010553
OG0007760	AAEL028107	ADIR007065
OG0007761	AAEL028119	ADIR006985
OG0007762	AAEL028170	ADIR008461
OG0007763	AAEL028185	ADIR007188
OG0007764	AAEL028211	ADIR008897
OG0007765	AAEL028220	ADIR009519
OG0007767	AAEL028239	ADIR003553
OG0007768	AAEL029004	ADIR006309
OG0007769	AAEL029007	ADIR002273
OG0007770	AAEL029016	ADIR002446
OG0007771	AAEL029017	ADIR004647
OG0007772	AAEL029035	ADIR001212
OG0007773	AAEL029068	ADIR001405
OG0007774	AAEL029112	ADIR008264
OG0007838	AAEL000001	ADIR002644
OG0007839	AAEL000005	ADIR002649
OG0007840	AAEL000050	ADIR009915
OG0007841	AAEL000071	ADIR010652
OG0007842	AAEL000084	ADIR006710
OG0007844	AAEL000113	ADIR010634
OG0007845	AAEL000124	ADIR008824
OG0007846	AAEL000134	ADIR006641
OG0007847	AAEL000139	ADIR008821
OG0007851	AAEL000174	ADIR000203
OG0007852	AAEL000178	ADIR005655
OG0007853	AAEL000182	ADIR009128
OG0007854	AAEL000187	ADIR000204
OG0007856	AAEL000227	ADIR011530
OG0007857	AAEL000234	ADIR011532
OG0007858	AAEL000256	ADIR011531
OG0007859	AAEL000257	ADIR006915
OG0007860	AAEL000260	ADIR009754
OG0007861	AAEL000268	ADIR001735
OG0007863	AAEL000285	ADIR009753
OG0007864	AAEL000288	ADIR006907
OG0007865	AAEL000290	ADIR009750
OG0007866	AAEL000297	ADIR000049
OG0007867	AAEL000304	ADIR011032
OG0007868	AAEL000330	ADIR007556
OG0007869	AAEL000334	ADIR006310
OG0007870	AAEL000335	ADIR011035
OG0007871	AAEL000348	ADIR010261
OG0007872	AAEL000354	ADIR006303
OG0007873	AAEL000382	ADIR006308
OG0007874	AAEL000385	ADIR002033
OG0007875	AAEL000394	ADIR002029
OG0007876	AAEL000401	ADIR003188
OG0007877	AAEL000406	ADIR002031
OG0007878	AAEL000407	ADIR006458
OG0007880	AAEL000441	ADIR010135
OG0007881	AAEL000467	ADIR010142
OG0007883	AAEL000476	ADIR002822
OG0007884	AAEL000504	ADIR000291
OG0007885	AAEL000512	ADIR002821
OG0007886	AAEL000541	ADIR009466
OG0007887	AAEL000562	ADIR005752
OG0007890	AAEL000572	ADIR003419
OG0007891	AAEL000652	ADIR000553
OG0007892	AAEL000656	ADIR000565
OG0007893	AAEL000663	ADIR000568
OG0007894	AAEL000685	ADIR005915
OG0007895	AAEL000697	ADIR005892
OG0007897	AAEL000744	ADIR008171
OG0007898	AAEL000751	ADIR008172
OG0007899	AAEL000786	ADIR000373
OG0007900	AAEL000829	ADIR011631
OG0007902	AAEL000847	ADIR003368
OG0007903	AAEL000855	ADIR011571
OG0007904	AAEL000869	ADIR005637
OG0007905	AAEL000871	ADIR011572
OG0007907	AAEL000923	ADIR011576
OG0007911	AAEL000983	ADIR005550
OG0007912	AAEL000985	ADIR007817
OG0007913	AAEL001031	ADIR003244
OG0007914	AAEL001062	ADIR008456
OG0007915	AAEL001068	ADIR003002
OG0007916	AAEL001074	ADIR008450
OG0007917	AAEL001088	ADIR010178
OG0007918	AAEL001090	ADIR003004
OG0007919	AAEL001094	ADIR005218
OG0007920	AAEL001106	ADIR015741
OG0007921	AAEL001116	ADIR009541
OG0007922	AAEL001124	ADIR009535
OG0007923	AAEL001132	ADIR002752
OG0007926	AAEL001173	ADIR004842
OG0007927	AAEL001175	ADIR006831
OG0007928	AAEL001178	ADIR006829
OG0007929	AAEL001185	ADIR006272
OG0007930	AAEL001187	ADIR006276
OG0007931	AAEL001201	ADIR006316
OG0007932	AAEL001210	ADIR016066
OG0007933	AAEL001233	ADIR004985
OG0007934	AAEL001235	ADIR004992
OG0007935	AAEL001236	ADIR001037
OG0007936	AAEL001243	ADIR004988
OG0007937	AAEL001260	ADIR016003
OG0007938	AAEL001270	ADIR003786
OG0007939	AAEL001324	ADIR009952
OG0007940	AAEL001326	ADIR008175
OG0007941	AAEL001334	ADIR009942
OG0007942	AAEL001345	ADIR015962
OG0007943	AAEL001355	ADIR008191
OG0007944	AAEL001361	ADIR008607
OG0007945	AAEL001363	ADIR003768
OG0007946	AAEL001371	ADIR008248
OG0007947	AAEL001382	ADIR008244
OG0007948	AAEL001391	ADIR008863
OG0007949	AAEL001405	ADIR007194
OG0007950	AAEL001412	ADIR007274
OG0007951	AAEL023310, AAEL001434	ADIR007190
OG0007952	AAEL001447	ADIR001395
OG0007953	AAEL001452	ADIR007996
OG0007954	AAEL001476	ADIR004010
OG0007956	AAEL001485	ADIR003937
OG0007957	AAEL001524	ADIR000174
OG0007958	AAEL001532	ADIR000176
OG0007959	AAEL001544	ADIR007154
OG0007960	AAEL001562	ADIR007105
OG0007961	AAEL001580	ADIR014615
OG0007962	AAEL001594	ADIR014382
OG0007963	AAEL001612	ADIR003474
OG0007964	AAEL001616	ADIR005784
OG0007965	AAEL001626	ADIR001794
OG0007966	AAEL001627	ADIR005934
OG0007967	AAEL001645	ADIR004943
OG0007968	AAEL001657	ADIR000750
OG0007969	AAEL001667	ADIR004941
OG0007971	AAEL001708	ADIR011167
OG0007972	AAEL001719	ADIR000574
OG0007973	AAEL001754	ADIR007888
OG0007974	AAEL001775	ADIR008644
OG0007976	AAEL001779	ADIR007889
OG0007977	AAEL001817	ADIR011151
OG0007978	AAEL001830	ADIR011157
OG0007979	AAEL001833	ADIR004690
OG0007980	AAEL001837	ADIR011010
OG0007981	AAEL001846	ADIR004197
OG0007982	AAEL001871	ADIR014349
OG0007983	AAEL001894	ADIR006231
OG0007984	AAEL001903	ADIR005035
OG0007985	AAEL001905	ADIR006245
OG0007986	AAEL001918	ADIR000305
OG0007987	AAEL001922	ADIR003724
OG0007988	AAEL001929	ADIR007953
OG0007989	AAEL001938	ADIR000306
OG0007990	AAEL001943	ADIR004219
OG0007992	AAEL001959	ADIR011053
OG0007993	AAEL001963	ADIR011225
OG0007994	AAEL001997	ADIR006274
OG0007995	AAEL002002	ADIR011059
OG0007996	AAEL002012	ADIR011218
OG0007997	AAEL002056	ADIR006892
OG0007998	AAEL002094	ADIR010585
OG0007999	AAEL002098	ADIR003510
OG0008000	AAEL002108	ADIR003507
OG0008001	AAEL002117	ADIR006558
OG0008002	AAEL002119	ADIR003503
OG0008003	AAEL002129	ADIR010584
OG0008004	AAEL002131	ADIR003497
OG0008006	AAEL002153	ADIR003925
OG0008007	AAEL002155	ADIR004608
OG0008008	AAEL002161	ADIR004129
OG0008009	AAEL002183	ADIR011457
OG0008010	AAEL002195	ADIR011437
OG0008011	AAEL002219	ADIR015572
OG0008012	AAEL002225	ADIR004210
OG0008013	AAEL002234	ADIR011439
OG0008014	AAEL002235	ADIR011441
OG0008015	AAEL002249	ADIR007680
OG0008016	AAEL002254	ADIR002086
OG0008017	AAEL002263	ADIR007674
OG0008018	AAEL002303	ADIR005273
OG0008020	AAEL002309	ADIR002323
OG0008021	AAEL002311	ADIR002322
OG0008022	AAEL002321	ADIR000968
OG0008023	AAEL002348	ADIR000964
OG0008024	AAEL002354	ADIR001056
OG0008025	AAEL002361	ADIR008019
OG0008026	AAEL002374	ADIR005014
OG0008027	AAEL002402	ADIR005015
OG0008028	AAEL002418	ADIR008441
OG0008030	AAEL002485	ADIR006672
OG0008031	AAEL002520	ADIR001294
OG0008033	AAEL002550	ADIR010459
OG0008034	AAEL002551	ADIR006639
OG0008035	AAEL002556	ADIR004432
OG0008036	AAEL002572	ADIR010478
OG0008037	AAEL002579	ADIR005682
OG0008038	AAEL002593	ADIR016127
OG0008039	AAEL002626	ADIR000481
OG0008040	AAEL002627	ADIR005679
OG0008041	AAEL002636	ADIR004925
OG0008043	AAEL002654	ADIR004918
OG0008044	AAEL002656	ADIR004887
OG0008045	AAEL002657	ADIR004890
OG0008046	AAEL002674	ADIR005537
OG0008047	AAEL002699	ADIR007057
OG0008048	AAEL002716	ADIR008949
OG0008049	AAEL002726	ADIR014049
OG0008052	AAEL002777	ADIR010255
OG0008053	AAEL002779	ADIR010257
OG0008054	AAEL002786	ADIR005466
OG0008055	AAEL002788	ADIR010258
OG0008056	AAEL002803	ADIR004568
OG0008057	AAEL002816	ADIR003349
OG0008058	AAEL002820	ADIR009587
OG0008059	AAEL002836	ADIR009592
OG0008060	AAEL002844	ADIR002275
OG0008061	AAEL002847	ADIR009584
OG0008062	AAEL002866	ADIR010426
OG0008064	AAEL002898	ADIR001408
OG0008065	AAEL002900	ADIR004605
OG0008066	AAEL002912	ADIR001404
OG0008067	AAEL002986	ADIR010730
OG0008068	AAEL003005	ADIR015706
OG0008069	AAEL003034	ADIR001288
OG0008070	AAEL003039	ADIR003714
OG0008071	AAEL003043	ADIR001267
OG0008072	AAEL003058	ADIR007905
OG0008073	AAEL003065	ADIR006971
OG0008074	AAEL003097	ADIR016161
OG0008075	AAEL003107	ADIR005394
OG0008076	AAEL003111	ADIR000072, ADIR000070
OG0008077	AAEL003112	ADIR006964
OG0008078	AAEL003127	ADIR009664
OG0008079	AAEL003137	ADIR002225
OG0008081	AAEL003217	ADIR004871
OG0008082	AAEL003221	ADIR011340
OG0008083	AAEL003255	ADIR011337
OG0008084	AAEL003271	ADIR009785
OG0008085	AAEL003284	ADIR009602
OG0008086	AAEL003291	ADIR011616
OG0008087	AAEL003295	ADIR005591
OG0008089	AAEL003316	ADIR011615
OG0008091	AAEL003352	ADIR011319
OG0008092	AAEL003361	ADIR002480
OG0008093	AAEL003426	ADIR000242
OG0008094	AAEL003435	ADIR002220
OG0008095	AAEL003462	ADIR008206
OG0008097	AAEL003490	ADIR010487
OG0008098	AAEL003501	ADIR010480
OG0008099	AAEL003548	ADIR011621
OG0008100	AAEL003549	ADIR009621
OG0008101	AAEL003560	ADIR003826
OG0008102	AAEL003569	ADIR006552
OG0008103	AAEL003576	ADIR010621
OG0008104	AAEL003597	ADIR001234
OG0008105	AAEL003624	ADIR002071
OG0008106	AAEL003645	ADIR003265
OG0008107	AAEL003680	ADIR004746
OG0008108	AAEL003681	ADIR004753
OG0008109	AAEL003714	ADIR003677
OG0008110	AAEL003758	ADIR006720
OG0008111	AAEL003766	ADIR010645
OG0008112	AAEL003768	ADIR005421
OG0008113	AAEL003779	ADIR004572
OG0008114	AAEL003789	ADIR001153
OG0008116	AAEL003886	ADIR002713
OG0008117	AAEL003889	ADIR015985
OG0008118	AAEL003894	ADIR015986
OG0008119	AAEL003899	ADIR010615
OG0008120	AAEL003905	ADIR010414
OG0008121	AAEL003907	ADIR010418
OG0008122	AAEL003912	ADIR015858
OG0008123	AAEL003917	ADIR010417
OG0008124	AAEL003921	ADIR004558
OG0008126	AAEL003942	ADIR010660
OG0008127	AAEL003944	ADIR008358
OG0008128	AAEL003950	ADIR009501
OG0008129	AAEL003955	ADIR009499
OG0008130	AAEL003970	ADIR009503
OG0008132	AAEL004000	ADIR001804
OG0008133	AAEL004006	ADIR005816
OG0008134	AAEL004022	ADIR005821
OG0008135	AAEL004026	ADIR006389
OG0008136	AAEL004039	ADIR005828
OG0008137	AAEL004040	ADIR002527
OG0008138	AAEL004053	ADIR000705
OG0008139	AAEL004054	ADIR004465
OG0008140	AAEL004055	ADIR009488
OG0008141	AAEL004063	ADIR001199
OG0008142	AAEL004073	ADIR004199
OG0008143	AAEL004076	ADIR004466
OG0008144	AAEL004105	ADIR000429
OG0008145	AAEL004107	ADIR003783
OG0008147	AAEL004132	ADIR008915
OG0008148	AAEL004141	ADIR002487
OG0008149	AAEL004146	ADIR002488
OG0008151	AAEL004168	ADIR006952
OG0008153	AAEL004179	ADIR000999
OG0008155	AAEL004199	ADIR009219
OG0008156	AAEL004200	ADIR010283
OG0008157	AAEL004209	ADIR001853
OG0008159	AAEL004252	ADIR008249
OG0008160	AAEL004293	ADIR004806
OG0008161	AAEL004325	ADIR004957
OG0008162	AAEL004326	ADIR009968
OG0008163	AAEL004352	ADIR003226
OG0008164	AAEL004356	ADIR003325
OG0008165	AAEL004361	ADIR003231
OG0008166	AAEL004396	ADIR006602
OG0008167	AAEL004407	ADIR000377
OG0008168	AAEL004409	ADIR000368
OG0008169	AAEL004423	ADIR001746
OG0008170	AAEL004439	ADIR001747
OG0008171	AAEL004460	ADIR009120
OG0008172	AAEL004479	ADIR006449
OG0008173	AAEL004488	ADIR006086
OG0008175	AAEL004551	ADIR002407
OG0008177	AAEL004561	ADIR006727
OG0008178	AAEL004570	ADIR002854
OG0008180	AAEL004589	ADIR007612
OG0008181	AAEL004591	ADIR007604
OG0008182	AAEL004607	ADIR010746
OG0008183	AAEL004620	ADIR008297
OG0008184	AAEL004625	ADIR002619
OG0008185	AAEL004630	ADIR005436
OG0008186	AAEL004643	ADIR010745
OG0008187	AAEL004648	ADIR010357
OG0008188	AAEL004659	ADIR011597
OG0008189	AAEL004662	ADIR003708
OG0008190	AAEL004680	ADIR005515
OG0008191	AAEL004686	ADIR008425
OG0008192	AAEL004793	ADIR001342
OG0008193	AAEL004837	ADIR007373
OG0008194	AAEL004843	ADIR007763
OG0008195	AAEL004844	ADIR003611
OG0008196	AAEL004846	ADIR007762
OG0008198	AAEL004857	ADIR007382
OG0008199	AAEL004863	ADIR004428
OG0008200	AAEL004865	ADIR010365
OG0008201	AAEL004866	ADIR010366
OG0008202	AAEL004876	ADIR004423
OG0008203	AAEL004879	ADIR004427
OG0008204	AAEL004885	ADIR004425
