Orthogroup	AaegyptiLVP_AGWG	AfunestusAfunGA1
OG0007972	AAEL001719	AFUN2_003129
OG0007973	AAEL001754	AFUN2_010011
OG0007974	AAEL001775	AFUN2_013610
OG0007975	AAEL001778	AFUN2_001781
OG0007976	AAEL001779	AFUN2_013672
OG0007977	AAEL001817	AFUN2_000703
OG0007978	AAEL001830	AFUN2_008178
OG0007979	AAEL001833	AFUN2_001868
OG0007980	AAEL001837	AFUN2_002241
OG0007981	AAEL001846	AFUN2_001317
OG0007982	AAEL001871	AFUN2_008953
OG0007983	AAEL001894	AFUN2_012264
OG0007984	AAEL001903	AFUN2_008136
OG0007985	AAEL001905	AFUN2_004701
OG0007986	AAEL001918	AFUN2_011571
OG0007987	AAEL001922	AFUN2_003011
OG0007988	AAEL001929	AFUN2_003607
OG0007989	AAEL001938	AFUN2_002752
OG0007990	AAEL001943	AFUN2_004656
OG0007992	AAEL001959	AFUN2_014342
OG0007993	AAEL001963	AFUN2_007740
OG0007994	AAEL001997	AFUN2_012118
OG0007995	AAEL002002	AFUN2_008240
OG0007996	AAEL002012	AFUN2_002805
OG0007997	AAEL002056	AFUN2_008545
OG0007998	AAEL002094	AFUN2_002671
OG0007999	AAEL002098	AFUN2_010510
OG0008000	AAEL002108	AFUN2_002139
OG0008001	AAEL002117	AFUN2_003641
OG0008002	AAEL002119	AFUN2_003245
OG0008003	AAEL002129	AFUN2_008255
OG0008004	AAEL002131	AFUN2_012749
OG0008005	AAEL002140	AFUN2_013860
OG0008006	AAEL002153	AFUN2_009521
OG0008007	AAEL002155	AFUN2_000341
OG0008008	AAEL002161	AFUN2_008364
OG0008009	AAEL002183	AFUN2_005740
OG0008010	AAEL002195	AFUN2_013685
OG0008011	AAEL002219	AFUN2_012119
OG0008012	AAEL002225	AFUN2_010324
OG0008013	AAEL002234	AFUN2_000569
OG0008014	AAEL002235	AFUN2_004309
OG0008015	AAEL002249	AFUN2_011375
OG0008016	AAEL002254	AFUN2_012002
OG0008017	AAEL002263	AFUN2_005806
OG0008018	AAEL002303	AFUN2_009915
OG0008019	AAEL002304	AFUN2_012755
OG0008020	AAEL002309	AFUN2_003891
OG0008021	AAEL002311	AFUN2_013757
OG0008022	AAEL002321	AFUN2_003034
OG0008023	AAEL002348	AFUN2_014035
OG0008024	AAEL002354	AFUN2_005286
OG0008025	AAEL002361	AFUN2_008851
OG0008026	AAEL002374	AFUN2_005281
OG0008027	AAEL002402	AFUN2_002053
OG0008028	AAEL002418	AFUN2_008275
OG0008030	AAEL002485	AFUN2_001960
OG0008031	AAEL002520	AFUN2_001128
OG0008032	AAEL002526	AFUN2_012273
OG0008033	AAEL002550	AFUN2_011801
OG0008036	AAEL002572	AFUN2_003811
OG0008037	AAEL002579	AFUN2_012474
OG0008038	AAEL002593	AFUN2_001784
OG0008039	AAEL002626	AFUN2_007422
OG0008040	AAEL002627	AFUN2_007930
OG0008041	AAEL002636	AFUN2_005268
OG0008043	AAEL002654	AFUN2_007384
OG0008044	AAEL002656	AFUN2_007222
OG0008045	AAEL002657	AFUN2_014513
OG0008046	AAEL002674	AFUN2_004772
OG0008047	AAEL002699	AFUN2_012234
OG0008048	AAEL002716	AFUN2_006011
OG0008051	AAEL002753	AFUN2_011653
OG0008052	AAEL002777	AFUN2_000654
OG0008053	AAEL002779	AFUN2_002518
OG0008054	AAEL002786	AFUN2_002779
OG0008055	AAEL002788	AFUN2_006536
OG0008056	AAEL002803	AFUN2_012932
OG0008057	AAEL002816	AFUN2_014730
OG0008058	AAEL002820	AFUN2_014269
OG0008059	AAEL002836	AFUN2_005431
OG0008060	AAEL002844	AFUN2_012841
OG0008061	AAEL002847	AFUN2_010017
OG0008062	AAEL002866	AFUN2_002162
OG0008063	AAEL002893	AFUN2_007671
OG0008064	AAEL002898	AFUN2_003808
OG0008065	AAEL002900	AFUN2_014662
OG0008067	AAEL002986	AFUN2_004664
OG0008068	AAEL003005	AFUN2_002405
OG0008069	AAEL003034	AFUN2_001759
OG0008070	AAEL003039	AFUN2_013151
OG0008071	AAEL003043	AFUN2_013217
OG0008072	AAEL003058	AFUN2_008690
OG0008073	AAEL003065	AFUN2_007560
OG0008074	AAEL003097	AFUN2_012093
OG0008075	AAEL003107	AFUN2_007543
OG0008077	AAEL003112	AFUN2_007536
OG0008078	AAEL003127	AFUN2_004865
OG0008079	AAEL003137	AFUN2_000928
OG0008080	AAEL003213	AFUN2_000995
OG0008081	AAEL003217	AFUN2_012498
OG0008082	AAEL003221	AFUN2_009525
OG0008083	AAEL003255	AFUN2_008555
OG0008084	AAEL003271	AFUN2_000871
OG0008085	AAEL003284	AFUN2_012859
OG0008086	AAEL003291	AFUN2_001866
OG0008087	AAEL003295	AFUN2_012298
OG0008088	AAEL003302	AFUN2_012988
OG0008089	AAEL003316	AFUN2_004909
OG0008090	AAEL003345	AFUN2_002906
OG0008091	AAEL003352	AFUN2_011003
OG0008092	AAEL003361	AFUN2_003148
OG0008093	AAEL003426	AFUN2_001643
OG0008094	AAEL003435	AFUN2_003175
OG0008095	AAEL003462	AFUN2_004340
OG0008096	AAEL003464	AFUN2_008327
OG0008097	AAEL003490	AFUN2_005364
OG0008098	AAEL003501	AFUN2_008217
OG0008099	AAEL003548	AFUN2_014340
OG0008100	AAEL003549	AFUN2_003661
OG0008101	AAEL003560	AFUN2_011231
OG0008102	AAEL003569	AFUN2_000856
OG0008103	AAEL003576	AFUN2_006308
OG0008104	AAEL003597	AFUN2_002818
OG0008105	AAEL003624	AFUN2_008526
OG0008106	AAEL003645	AFUN2_001262
OG0008107	AAEL003680	AFUN2_013315
OG0008108	AAEL003681	AFUN2_002686
OG0008109	AAEL003714	AFUN2_007835
OG0008110	AAEL003758	AFUN2_004423
OG0008111	AAEL003766	AFUN2_013969
OG0008112	AAEL003768	AFUN2_003852
OG0008113	AAEL003779	AFUN2_013985
OG0008114	AAEL003789	AFUN2_009387
OG0008115	AAEL003791	AFUN2_011456
OG0008116	AAEL003886	AFUN2_006628
OG0008117	AAEL003889	AFUN2_008264
OG0008118	AAEL003894	AFUN2_002054
OG0008119	AAEL003899	AFUN2_003479
OG0008120	AAEL003905	AFUN2_009637
OG0008121	AAEL003907	AFUN2_009040
OG0008122	AAEL003912	AFUN2_013744
OG0008123	AAEL003917	AFUN2_003604
OG0008124	AAEL003921	AFUN2_001062
OG0008125	AAEL003924	AFUN2_004126
OG0008126	AAEL003942	AFUN2_006971
OG0008127	AAEL003944	AFUN2_003597
OG0008128	AAEL003950	AFUN2_011612
OG0008129	AAEL003955	AFUN2_002231
OG0008130	AAEL003970	AFUN2_002614
OG0008131	AAEL003978	AFUN2_001380
OG0008132	AAEL004000	AFUN2_006419
OG0008133	AAEL004006	AFUN2_006507
OG0008134	AAEL004022	AFUN2_006936
OG0008135	AAEL004026	AFUN2_012609
OG0008136	AAEL004039	AFUN2_006260
OG0008137	AAEL004040	AFUN2_002374
OG0008138	AAEL004053	AFUN2_005841
OG0008139	AAEL004054	AFUN2_012903
OG0008140	AAEL004055	AFUN2_005400
OG0008141	AAEL004063	AFUN2_010037
OG0008142	AAEL004073	AFUN2_012549
OG0008143	AAEL004076	AFUN2_012607
OG0008144	AAEL004105	AFUN2_005750
OG0008145	AAEL004107	AFUN2_009149
OG0008146	AAEL004113	AFUN2_008833
OG0008147	AAEL004132	AFUN2_005827
OG0008148	AAEL004141	AFUN2_012534
OG0008149	AAEL004146	AFUN2_001725
OG0008150	AAEL004161	AFUN2_010471
OG0008151	AAEL004168	AFUN2_007931
OG0008152	AAEL004176	AFUN2_006407
OG0008153	AAEL004179	AFUN2_013271
OG0008154	AAEL004183	AFUN2_007146
OG0008155	AAEL004199	AFUN2_007164
OG0008156	AAEL004200	AFUN2_006615
OG0008157	AAEL004209	AFUN2_001330
OG0008158	AAEL004249	AFUN2_014105
OG0008159	AAEL004252	AFUN2_004793
OG0008160	AAEL004293	AFUN2_010422
OG0008161	AAEL004325	AFUN2_011633
OG0008162	AAEL004326	AFUN2_002048
OG0008163	AAEL004352	AFUN2_003568
OG0008164	AAEL004356	AFUN2_003987
OG0008165	AAEL004361	AFUN2_004805
OG0008166	AAEL004396	AFUN2_010862
OG0008167	AAEL004407	AFUN2_006026
OG0008168	AAEL004409	AFUN2_013639
OG0008169	AAEL004423	AFUN2_006002
OG0008170	AAEL004439	AFUN2_007051
OG0008171	AAEL004460	AFUN2_004753
OG0008172	AAEL004479	AFUN2_005856
OG0008173	AAEL004488	AFUN2_013950
OG0008174	AAEL004511	AFUN2_003631
OG0008175	AAEL004551	AFUN2_008010
OG0008176	AAEL004558	AFUN2_007263
OG0008177	AAEL004561	AFUN2_005446
OG0008178	AAEL004570	AFUN2_012834
OG0008179	AAEL004571	AFUN2_012825
OG0008180	AAEL004589	AFUN2_011807
OG0008181	AAEL004591	AFUN2_013598
OG0008182	AAEL004607	AFUN2_008656
OG0008183	AAEL004620	AFUN2_005000
OG0008184	AAEL004625	AFUN2_011425
OG0008185	AAEL004630	AFUN2_012494
OG0008186	AAEL004643	AFUN2_005722
OG0008187	AAEL004648	AFUN2_003823
OG0008188	AAEL004659	AFUN2_009108
OG0008189	AAEL004662	AFUN2_002068
OG0008190	AAEL004680	AFUN2_011750
OG0008191	AAEL004686	AFUN2_002112
OG0008192	AAEL004793	AFUN2_009654
OG0008193	AAEL004837	AFUN2_011796
OG0008194	AAEL004843	AFUN2_002400
OG0008195	AAEL004844	AFUN2_012792
OG0008196	AAEL004846	AFUN2_009045
OG0008197	AAEL004854	AFUN2_003019
OG0008198	AAEL004857	AFUN2_001248
OG0008199	AAEL004863	AFUN2_012146
OG0008200	AAEL004865	AFUN2_005709
OG0008201	AAEL004866	AFUN2_009577
OG0008202	AAEL004876	AFUN2_009117
OG0008203	AAEL004879	AFUN2_008611
OG0008204	AAEL004885	AFUN2_001980
OG0008205	AAEL004899	AFUN2_011678
OG0008206	AAEL004905	AFUN2_013076
OG0008207	AAEL004919	AFUN2_009710
OG0008208	AAEL004951	AFUN2_002254
OG0008209	AAEL004960	AFUN2_008197
OG0008210	AAEL004976	AFUN2_014172
OG0008211	AAEL004983	AFUN2_014036
OG0008212	AAEL004986	AFUN2_014273
OG0008213	AAEL005013	AFUN2_008962
OG0008214	AAEL005032	AFUN2_006960
OG0008215	AAEL005034	AFUN2_007999
OG0008216	AAEL005041	AFUN2_009310
OG0008217	AAEL005048	AFUN2_003103
OG0008218	AAEL005060	AFUN2_005477
OG0008219	AAEL005061	AFUN2_000506
OG0008220	AAEL005086	AFUN2_012596
OG0008221	AAEL005138	AFUN2_006612
OG0008222	AAEL005141, AAEL022857	AFUN2_009742
OG0008224	AAEL005163	AFUN2_005444
OG0008225	AAEL005171	AFUN2_008543
OG0008226	AAEL005179	AFUN2_002442
OG0008227	AAEL005185	AFUN2_002954
OG0008228	AAEL005186	AFUN2_008254
OG0008229	AAEL005191	AFUN2_008594
OG0008230	AAEL005197	AFUN2_006013
OG0008231	AAEL005202	AFUN2_005781
OG0008232	AAEL005207	AFUN2_008137
OG0008233	AAEL005214	AFUN2_014046
OG0008234	AAEL005218	AFUN2_014288
OG0008235	AAEL005220	AFUN2_012184
OG0008236	AAEL005229	AFUN2_001593
OG0008237	AAEL005237	AFUN2_005914
OG0008238	AAEL005238	AFUN2_013664
OG0008239	AAEL005239	AFUN2_003143
OG0008240	AAEL005242	AFUN2_003881
OG0008241	AAEL005243	AFUN2_003892
OG0008242	AAEL005263	AFUN2_008495
OG0008243	AAEL005316	AFUN2_011553
OG0008244	AAEL005336	AFUN2_001505
OG0008245	AAEL005342	AFUN2_012039
OG0008246	AAEL005345	AFUN2_005948
OG0008247	AAEL005353	AFUN2_008294
OG0008248	AAEL005363	AFUN2_004331
OG0008249	AAEL005364	AFUN2_009641
OG0008250	AAEL005379	AFUN2_005864
OG0008251	AAEL005391	AFUN2_008063
OG0008252	AAEL005471	AFUN2_011103
OG0008253	AAEL005484	AFUN2_009391
OG0008254	AAEL005500	AFUN2_002789
OG0008255	AAEL005548	AFUN2_005967
OG0008256	AAEL005580	AFUN2_013881
OG0008257	AAEL005593	AFUN2_009315
OG0008258	AAEL005595	AFUN2_011589
OG0008259	AAEL005600	AFUN2_014449
OG0008260	AAEL005612	AFUN2_009632
OG0008261	AAEL005615	AFUN2_014565
OG0008262	AAEL005616	AFUN2_003979
OG0008263	AAEL005617	AFUN2_003680
OG0008264	AAEL005630	AFUN2_008085
OG0008265	AAEL005648	AFUN2_014014
OG0008266	AAEL005651	AFUN2_002214
OG0008267	AAEL005674	AFUN2_007822
OG0008268	AAEL005677	AFUN2_005109
OG0008269	AAEL005729	AFUN2_002794
OG0008270	AAEL005735	AFUN2_005454
OG0008271	AAEL005779	AFUN2_003296
OG0008272	AAEL005789	AFUN2_005929
OG0008274	AAEL005834	AFUN2_013700
OG0008275	AAEL005849	AFUN2_003643
OG0008276	AAEL005903	AFUN2_006345
OG0008277	AAEL005914	AFUN2_000523
OG0008278	AAEL005924	AFUN2_005710
OG0008279	AAEL005944	AFUN2_009273
OG0008280	AAEL005957	AFUN2_001017
OG0008281	AAEL005958	AFUN2_008353
OG0008282	AAEL005960	AFUN2_005945
OG0008283	AAEL005967	AFUN2_006896
OG0008284	AAEL005969	AFUN2_002289
OG0008285	AAEL005979	AFUN2_010194
OG0008286	AAEL005991	AFUN2_003830
OG0008287	AAEL005992	AFUN2_001793
OG0008288	AAEL006004	AFUN2_002305
OG0008289	AAEL006017	AFUN2_008580
OG0008290	AAEL006020	AFUN2_002355
OG0008291	AAEL006032	AFUN2_002587
OG0008292	AAEL006033	AFUN2_003308
OG0008293	AAEL006042	AFUN2_013430
OG0008294	AAEL006053	AFUN2_003977
OG0008295	AAEL006054	AFUN2_006951
OG0008296	AAEL006070	AFUN2_011172
OG0008298	AAEL006093	AFUN2_002835
OG0008299	AAEL006131	AFUN2_006400
OG0008300	AAEL006143	AFUN2_004626
OG0008301	AAEL006156	AFUN2_002819
OG0008303	AAEL006172	AFUN2_009036
OG0008304	AAEL006176	AFUN2_007057
OG0008305	AAEL006177	AFUN2_009268
OG0008306	AAEL006188	AFUN2_013755
OG0008307	AAEL006191	AFUN2_013114
OG0008308	AAEL006206	AFUN2_003081
OG0008309	AAEL006209	AFUN2_005263
OG0008310	AAEL006232	AFUN2_011401
OG0008311	AAEL006238	AFUN2_008990
OG0008312	AAEL006240	AFUN2_008054
OG0008314	AAEL006247	AFUN2_013230
OG0008315	AAEL006253	AFUN2_006747
OG0008316	AAEL006270	AFUN2_002541
OG0008317	AAEL006293	AFUN2_014025
OG0008318	AAEL006314	AFUN2_010234
OG0008319	AAEL006363	AFUN2_010112
OG0008320	AAEL006377	AFUN2_005882
OG0008321	AAEL006404	AFUN2_014115
OG0008322	AAEL006415	AFUN2_009061
OG0008323	AAEL006428	AFUN2_013143
OG0008325	AAEL006450	AFUN2_007495
OG0008326	AAEL006457	AFUN2_007349
OG0008327	AAEL006472	AFUN2_003286
OG0008328	AAEL006479	AFUN2_010118
OG0008329	AAEL006488	AFUN2_008299
OG0008331	AAEL006519	AFUN2_007582
OG0008332	AAEL006521	AFUN2_005032
OG0008333	AAEL006537	AFUN2_013975
OG0008334	AAEL006538	AFUN2_005191
OG0008335	AAEL006542	AFUN2_009588
OG0008336	AAEL006566	AFUN2_003543
OG0008338	AAEL006602	AFUN2_010793
OG0008339	AAEL006637	AFUN2_003948
OG0008340	AAEL006640	AFUN2_003188
OG0008341	AAEL006647	AFUN2_007410
OG0008342	AAEL006661	AFUN2_010933
OG0008343	AAEL006721	AFUN2_011402
OG0008344	AAEL006726	AFUN2_003674
OG0008345	AAEL006728	AFUN2_006445
OG0008346	AAEL006748	AFUN2_007107
OG0008347	AAEL006750	AFUN2_005254
OG0008348	AAEL006753	AFUN2_006541
OG0008349	AAEL006754	AFUN2_001258
OG0008350	AAEL006758	AFUN2_010886
OG0008351	AAEL006769	AFUN2_001130
OG0008353	AAEL006809	AFUN2_008651
OG0008354	AAEL006832	AFUN2_012389
OG0008355	AAEL006841	AFUN2_005199
OG0008356	AAEL006860	AFUN2_013981
OG0008357	AAEL006887	AFUN2_013082
OG0008358	AAEL006899	AFUN2_004084
OG0008359	AAEL006904	AFUN2_014622
OG0008360	AAEL006918	AFUN2_012640
OG0008361	AAEL006921	AFUN2_003897
OG0008362	AAEL006923	AFUN2_006451
OG0008363	AAEL006932	AFUN2_013340
OG0008364	AAEL006944	AFUN2_010374
OG0008365	AAEL006982	AFUN2_011347
OG0008366	AAEL006983	AFUN2_000492
OG0008367	AAEL006988	AFUN2_001475
OG0008368	AAEL007006	AFUN2_000623
OG0008369	AAEL007009	AFUN2_006456
OG0008370	AAEL007022	AFUN2_003241
OG0008371	AAEL007034	AFUN2_005064
OG0008372	AAEL007054	AFUN2_003112
OG0008374	AAEL007067	AFUN2_004335
OG0008375	AAEL007096	AFUN2_001974
OG0008376	AAEL007103	AFUN2_014714
OG0008377	AAEL007121	AFUN2_002559
OG0008378	AAEL007135	AFUN2_007865
OG0008379	AAEL007171	AFUN2_012916
OG0008380	AAEL007198	AFUN2_010247
OG0008381	AAEL007202	AFUN2_013334
OG0008382	AAEL007217	AFUN2_010048
OG0008383	AAEL007229	AFUN2_010610
OG0008384	AAEL007233	AFUN2_007374
OG0008385	AAEL007236	AFUN2_005193
OG0008386	AAEL007245	AFUN2_011714
OG0008387	AAEL007264	AFUN2_007012
OG0008388	AAEL007273	AFUN2_014165
OG0008389	AAEL007280	AFUN2_007086
OG0008390	AAEL007291	AFUN2_010045
OG0008391	AAEL007299	AFUN2_014739
OG0008392	AAEL007312	AFUN2_005513
OG0008393	AAEL007315	AFUN2_011878
OG0008394	AAEL007344	AFUN2_003512
OG0008395	AAEL007360	AFUN2_010753
OG0008396	AAEL007363	AFUN2_009455
OG0008397	AAEL007386	AFUN2_011492
OG0008398	AAEL007388	AFUN2_003433
OG0008399	AAEL007395	AFUN2_007407
OG0008400	AAEL007403	AFUN2_012877
OG0008401	AAEL007431	AFUN2_004243
OG0008402	AAEL007445	AFUN2_010281
OG0008403	AAEL007453	AFUN2_011918
OG0008404	AAEL007466	AFUN2_005240
OG0008405	AAEL007500	AFUN2_002409
OG0008406	AAEL007501	AFUN2_002736
OG0008407	AAEL007518	AFUN2_002190
OG0008408	AAEL007532	AFUN2_006469
OG0008409	AAEL007536	AFUN2_001715
OG0008410	AAEL007584	AFUN2_007331
OG0008411	AAEL007595	AFUN2_002366
OG0008412	AAEL007598	AFUN2_011610
OG0008413	AAEL007636	AFUN2_014796
OG0008414	AAEL007650	AFUN2_008218
OG0008415	AAEL007655	AFUN2_013765
OG0008416	AAEL007677	AFUN2_013892
OG0008417	AAEL007686	AFUN2_003200
OG0008418	AAEL007703	AFUN2_012702
OG0008419	AAEL007736	AFUN2_011996
OG0008420	AAEL007741	AFUN2_011603
OG0008421	AAEL007760	AFUN2_004447
OG0008422	AAEL007764	AFUN2_013714
OG0008424	AAEL007779	AFUN2_005759
OG0008425	AAEL007803	AFUN2_012248
OG0008426	AAEL007813	AFUN2_007440
OG0008427	AAEL007822	AFUN2_011349
OG0008428	AAEL007824	AFUN2_014256
OG0008429	AAEL007835	AFUN2_001699
OG0008430	AAEL007878	AFUN2_003169
OG0008431	AAEL007881	AFUN2_000595
OG0008432	AAEL007895	AFUN2_010369
OG0008433	AAEL007929	AFUN2_012084
OG0008434	AAEL007934	AFUN2_010980
OG0008435	AAEL007939	AFUN2_009362
OG0008436	AAEL007940	AFUN2_006718
OG0008437	AAEL007947	AFUN2_000742
OG0008438	AAEL007952	AFUN2_004096
OG0008439	AAEL007956	AFUN2_008147
OG0008440	AAEL007971	AFUN2_011408
OG0008441	AAEL008028	AFUN2_002372
OG0008442	AAEL008031	AFUN2_001967
OG0008443	AAEL008032	AFUN2_011369
OG0008444	AAEL008039	AFUN2_012668
OG0008445	AAEL008052	AFUN2_003201
OG0008446	AAEL008067	AFUN2_003247
OG0008447	AAEL008070	AFUN2_004154
OG0008448	AAEL008090	AFUN2_011419
OG0008449	AAEL008095	AFUN2_011410
OG0008450	AAEL008096	AFUN2_011299
OG0008451	AAEL008100	AFUN2_007097
OG0008452	AAEL008106	AFUN2_009309
OG0008453	AAEL008120	AFUN2_009499
OG0008454	AAEL008164	AFUN2_013619
OG0008455	AAEL008170	AFUN2_005149
OG0008456	AAEL008174	AFUN2_003345
OG0008457	AAEL008178	AFUN2_007010
OG0008458	AAEL008182	AFUN2_004045
OG0008459	AAEL008201	AFUN2_008058
OG0008460	AAEL008214	AFUN2_005403
OG0008461	AAEL008227	AFUN2_014493
OG0008462	AAEL008279	AFUN2_012070
OG0008463	AAEL008291	AFUN2_004257
OG0008464	AAEL008292	AFUN2_002521
OG0008465	AAEL008303	AFUN2_009136
OG0008466	AAEL008325	AFUN2_002382
OG0008467	AAEL008342	AFUN2_010762
OG0008468	AAEL008369	AFUN2_013329
OG0008469	AAEL008376	AFUN2_002218
OG0008470	AAEL008394	AFUN2_003523
OG0008471	AAEL008421	AFUN2_002092
OG0008472	AAEL008426	AFUN2_013084
OG0008474	AAEL008482	AFUN2_011573
OG0008475	AAEL008486	AFUN2_004584
OG0008476	AAEL008489	AFUN2_007420
OG0008477	AAEL008491	AFUN2_007686
OG0008478	AAEL008497	AFUN2_013135
OG0008479	AAEL008514	AFUN2_013049
OG0008480	AAEL008569	AFUN2_002622
OG0008481	AAEL008585	AFUN2_013490
OG0008482	AAEL008588	AFUN2_011676
OG0008483	AAEL008598	AFUN2_014683
OG0008484	AAEL008604	AFUN2_012894
OG0008485	AAEL008620	AFUN2_013707
OG0008486	AAEL008621	AFUN2_007110
OG0008487	AAEL008636	AFUN2_000480
OG0008488	AAEL008638	AFUN2_006479
OG0008489	AAEL008639	AFUN2_009584
OG0008490	AAEL008662	AFUN2_006468
OG0008491	AAEL008663	AFUN2_007746
OG0008492	AAEL008673	AFUN2_001778
OG0008493	AAEL008684	AFUN2_009054
OG0008494	AAEL008686	AFUN2_003047
OG0008495	AAEL008708	AFUN2_001559
OG0008496	AAEL008718	AFUN2_007722
OG0008497	AAEL008719	AFUN2_011913
OG0008498	AAEL008733	AFUN2_014784
OG0008499	AAEL008736	AFUN2_011334
OG0008500	AAEL008739	AFUN2_002894
OG0008501	AAEL008740	AFUN2_003703
OG0008502	AAEL008742	AFUN2_002354
OG0008503	AAEL008753	AFUN2_004472
OG0008505	AAEL008766	AFUN2_002094
OG0008506	AAEL008789	AFUN2_007501
OG0008507	AAEL008798	AFUN2_013896
OG0008508	AAEL008799	AFUN2_006688
OG0008509	AAEL008801	AFUN2_011411
OG0008510	AAEL008809	AFUN2_002551
OG0008511	AAEL008815	AFUN2_012613
OG0008512	AAEL008817	AFUN2_009804
OG0008513	AAEL008832	AFUN2_010778
OG0008514	AAEL008867, AAEL008860	AFUN2_003021
OG0008515	AAEL008887	AFUN2_012956
OG0008516	AAEL008970	AFUN2_004305
OG0008517	AAEL009026	AFUN2_013380
OG0008518	AAEL009027	AFUN2_010881
OG0008519	AAEL009032	AFUN2_011342
OG0008520	AAEL009055	AFUN2_005647
OG0008521	AAEL009066	AFUN2_004258
OG0008522	AAEL009067	AFUN2_005388
OG0008523	AAEL009081	AFUN2_009925
OG0008524	AAEL009091	AFUN2_010170
OG0008525	AAEL009173	AFUN2_001372
OG0008526	AAEL009177	AFUN2_013331
OG0008527	AAEL009178	AFUN2_002540
OG0008528	AAEL009180	AFUN2_006580
OG0008529	AAEL009191	AFUN2_006330
OG0008530	AAEL009199	AFUN2_001910
OG0008531	AAEL009205	AFUN2_001113
OG0008532	AAEL009208	AFUN2_005579
OG0008533	AAEL009217	AFUN2_003916
OG0008534	AAEL009220	AFUN2_009093
OG0008535	AAEL009225	AFUN2_011097
OG0008536	AAEL009252	AFUN2_002634
OG0008537	AAEL009253	AFUN2_001534
OG0008538	AAEL009263	AFUN2_001195
OG0008539	AAEL009267	AFUN2_003303
OG0008540	AAEL009273	AFUN2_004216
OG0008541	AAEL009317	AFUN2_012240
OG0008542	AAEL009323	AFUN2_001729
OG0008543	AAEL009326	AFUN2_003004
OG0008544	AAEL009368	AFUN2_006745
OG0008545	AAEL009375	AFUN2_013305
OG0008546	AAEL009379	AFUN2_011360
OG0008547	AAEL009399	AFUN2_002445
OG0008548	AAEL009442	AFUN2_011601
OG0008549	AAEL009484	AFUN2_010357
OG0008550	AAEL009500	AFUN2_012644
OG0008551	AAEL009505	AFUN2_008989
OG0008552	AAEL009515	AFUN2_000812
OG0008553	AAEL021916, AAEL009545	AFUN2_011652
OG0008554	AAEL009551	AFUN2_011175
OG0008555	AAEL009564	AFUN2_001227
OG0008556	AAEL009574	AFUN2_006145
OG0008557	AAEL009590	AFUN2_007653
OG0008558	AAEL020462, AAEL009597	AFUN2_002957
OG0008559	AAEL009603	AFUN2_001655
OG0008560	AAEL009609	AFUN2_009470
OG0008561	AAEL009614	AFUN2_010763
OG0008563	AAEL009642	AFUN2_007862
OG0008564	AAEL009650	AFUN2_006832
OG0008565	AAEL009658	AFUN2_013844
OG0008566	AAEL009661	AFUN2_002105
OG0008567	AAEL009671	AFUN2_002160
OG0008568	AAEL009690	AFUN2_004676
OG0008569	AAEL009708	AFUN2_014546
OG0008570	AAEL009742	AFUN2_007934
OG0008571	AAEL009747	AFUN2_011095
OG0008572	AAEL009749	AFUN2_005530
OG0008573	AAEL009755	AFUN2_010411
OG0008574	AAEL009756	AFUN2_008620
OG0008575	AAEL009765	AFUN2_003481
OG0008576	AAEL009776	AFUN2_006771
OG0008577	AAEL009814	AFUN2_013440
OG0008578	AAEL009815	AFUN2_007768
OG0008579	AAEL009817	AFUN2_008028
OG0008580	AAEL009821	AFUN2_001011
OG0008581	AAEL009833	AFUN2_009712
OG0008582	AAEL009904	AFUN2_005892
OG0008583	AAEL009922	AFUN2_004969
OG0008584	AAEL009927	AFUN2_001339
OG0008585	AAEL009964	AFUN2_001588
OG0008586	AAEL009965	AFUN2_010502
OG0008587	AAEL009969	AFUN2_008731
OG0008588	AAEL009971	AFUN2_003309
OG0008589	AAEL009995	AFUN2_013031
OG0008590	AAEL010005	AFUN2_003425
OG0008591	AAEL010015	AFUN2_009177
OG0008593	AAEL010051	AFUN2_010221
OG0008594	AAEL010064	AFUN2_005984
OG0008595	AAEL010087	AFUN2_010967
OG0008596	AAEL010095	AFUN2_013065
OG0008597	AAEL010107	AFUN2_001916
OG0008598	AAEL010118	AFUN2_001586
OG0008599	AAEL010120	AFUN2_003854
OG0008600	AAEL010134	AFUN2_006903
OG0008601	AAEL010138	AFUN2_014554
OG0008602	AAEL010149	AFUN2_013152
OG0008603	AAEL010160	AFUN2_010968
OG0008604	AAEL010164	AFUN2_013591
OG0008605	AAEL010172	AFUN2_011019
OG0008606	AAEL010201	AFUN2_008783
OG0008607	AAEL010227	AFUN2_000768
OG0008608	AAEL010232	AFUN2_001075
OG0008609	AAEL010243	AFUN2_009187
OG0008610	AAEL010246	AFUN2_012805
OG0008611	AAEL010264	AFUN2_007210
OG0008612	AAEL010286	AFUN2_001115
OG0008613	AAEL010300	AFUN2_004773
OG0008614	AAEL010310	AFUN2_003810
OG0008615	AAEL010330	AFUN2_002994
OG0008616	AAEL010333	AFUN2_002075
OG0008617	AAEL010348	AFUN2_014104
OG0008618	AAEL010360	AFUN2_005035
OG0008619	AAEL010366	AFUN2_001555
OG0008620	AAEL010374	AFUN2_005885
OG0008621	AAEL010378	AFUN2_008862
OG0008622	AAEL010404	AFUN2_001050
OG0008623	AAEL010407	AFUN2_014748
OG0008624	AAEL010416	AFUN2_012432
OG0008625	AAEL010451	AFUN2_009859
OG0008626	AAEL010464	AFUN2_014570
OG0008627	AAEL010465	AFUN2_007297
OG0008628	AAEL010468	AFUN2_000775
