Orthogroup	AaegyptiLVP_AGWG	CquinquefasciatusJHB2020
OG0008311	AAEL006238	CQUJHB009744
OG0008312	AAEL006240	CQUJHB008041
OG0008313	AAEL006241, AAEL014700, AAEL012981	CQUJHB008472
OG0008314	AAEL006247	CQUJHB000415
OG0008315	AAEL006253	CQUJHB001138
OG0008316	AAEL006270	CQUJHB000481
OG0008317	AAEL006293	CQUJHB015234
OG0008318	AAEL006314	CQUJHB009686
OG0008319	AAEL006363	CQUJHB017373
OG0008320	AAEL006377	CQUJHB006116
OG0008321	AAEL006404	CQUJHB017156
OG0008322	AAEL006415	CQUJHB010783
OG0008323	AAEL006428	CQUJHB009082
OG0008324	AAEL006434	CQUJHB007432
OG0008325	AAEL006450	CQUJHB005926
OG0008326	AAEL006457	CQUJHB013144
OG0008327	AAEL006472	CQUJHB014937
OG0008328	AAEL006479	CQUJHB004863
OG0008329	AAEL006488	CQUJHB005268
OG0008330	AAEL006496	CQUJHB016748
OG0008330	AAEL018135	CQUJHB000120, CQUJHB014413, CQUJHB005655
OG0008331	AAEL006519	CQUJHB004057
OG0008332	AAEL006521	CQUJHB015601
OG0008333	AAEL006537	CQUJHB006794
OG0008334	AAEL006538	CQUJHB008500
OG0008335	AAEL006542	CQUJHB004822
OG0008336	AAEL006566	CQUJHB006455
OG0008337	AAEL015432, AAEL006568	CQUJHB009007, CQUJHB014592, CQUJHB002196, CQUJHB012654, CQUJHB004420
OG0008338	AAEL006602	CQUJHB005264
OG0008339	AAEL006637	CQUJHB002621
OG0008341	AAEL006647	CQUJHB011142
OG0008342	AAEL006661	CQUJHB017259
OG0008343	AAEL006721	CQUJHB006500
OG0008344	AAEL006726	CQUJHB015408
OG0008345	AAEL006728	CQUJHB014247
OG0008346	AAEL006748	CQUJHB004000
OG0008347	AAEL006750	CQUJHB009837
OG0008348	AAEL006753	CQUJHB013386
OG0008349	AAEL006754	CQUJHB014209
OG0008350	AAEL006758	CQUJHB015030
OG0008351	AAEL006769	CQUJHB017869
OG0008352	AAEL006780	CQUJHB007325
OG0008353	AAEL006809	CQUJHB006450
OG0008354	AAEL006832	CQUJHB004122
OG0008355	AAEL006841	CQUJHB011246
OG0008356	AAEL006860	CQUJHB009944
OG0008357	AAEL006887	CQUJHB010362
OG0008358	AAEL006899	CQUJHB012636
OG0008359	AAEL006904	CQUJHB006139
OG0008360	AAEL006918	CQUJHB006226
OG0008361	AAEL006921	CQUJHB014978
OG0008362	AAEL006923	CQUJHB007866
OG0008363	AAEL006932	CQUJHB009141
OG0008364	AAEL006944	CQUJHB003860
OG0008365	AAEL006982	CQUJHB004139
OG0008366	AAEL006983	CQUJHB004428
OG0008367	AAEL006988	CQUJHB007668
OG0008368	AAEL007006	CQUJHB002934
OG0008369	AAEL007009	CQUJHB002584
OG0008370	AAEL007022	CQUJHB000025
OG0008371	AAEL007034	CQUJHB013376
OG0008372	AAEL007054	CQUJHB013753
OG0008373	AAEL007059	CQUJHB006619
OG0008374	AAEL007067	CQUJHB016683
OG0008375	AAEL007096	CQUJHB004572
OG0008376	AAEL007103	CQUJHB001619
OG0008377	AAEL007121	CQUJHB001463
OG0008378	AAEL007135	CQUJHB001624
OG0008379	AAEL007171	CQUJHB001934
OG0008381	AAEL007202	CQUJHB013727
OG0008383	AAEL007229	CQUJHB003710
OG0008384	AAEL007233	CQUJHB006045
OG0008385	AAEL007236	CQUJHB004550
OG0008386	AAEL007245	CQUJHB015623
OG0008387	AAEL007264	CQUJHB006978
OG0008388	AAEL007273	CQUJHB002870
OG0008390	AAEL007291	CQUJHB017694
OG0008391	AAEL007299	CQUJHB000591
OG0008392	AAEL007312	CQUJHB013615
OG0008393	AAEL007315	CQUJHB008415
OG0008394	AAEL007344	CQUJHB009285
OG0008395	AAEL007360	CQUJHB007734
OG0008396	AAEL007363	CQUJHB012753
OG0008397	AAEL007386	CQUJHB005181
OG0008398	AAEL007388	CQUJHB002498
OG0008399	AAEL007395	CQUJHB010413
OG0008401	AAEL007431	CQUJHB001401
OG0008402	AAEL007445	CQUJHB017714
OG0008403	AAEL007453	CQUJHB000318
OG0008404	AAEL007466	CQUJHB009938
OG0008405	AAEL007500	CQUJHB003119
OG0008406	AAEL007501	CQUJHB009909
OG0008407	AAEL007518	CQUJHB017651
OG0008408	AAEL007532	CQUJHB003488
OG0008409	AAEL007536	CQUJHB005497
OG0008410	AAEL007584	CQUJHB004940
OG0008411	AAEL007595	CQUJHB008264
OG0008412	AAEL007598	CQUJHB011158
OG0008413	AAEL007636	CQUJHB000730
OG0008414	AAEL007650	CQUJHB013256
OG0008415	AAEL007655	CQUJHB001284
OG0008416	AAEL007677	CQUJHB016985
OG0008417	AAEL007686	CQUJHB017622
OG0008418	AAEL007703	CQUJHB002897
OG0008420	AAEL007741	CQUJHB013912
OG0008421	AAEL007760	CQUJHB006295
OG0008423	AAEL007778	CQUJHB001213
OG0008424	AAEL007779	CQUJHB010031
OG0008425	AAEL007803	CQUJHB016721
OG0008426	AAEL007813	CQUJHB001051
OG0008427	AAEL007822	CQUJHB014229
OG0008428	AAEL007824	CQUJHB005084
OG0008429	AAEL007835	CQUJHB008307
OG0008430	AAEL007878	CQUJHB014250
OG0008431	AAEL007881	CQUJHB015734
OG0008432	AAEL007895	CQUJHB017867
OG0008433	AAEL007929	CQUJHB012508
OG0008434	AAEL007934	CQUJHB016016
OG0008435	AAEL007939	CQUJHB006844
OG0008436	AAEL007940	CQUJHB015503
OG0008437	AAEL007947	CQUJHB010421
OG0008438	AAEL007952	CQUJHB009214
OG0008439	AAEL007956	CQUJHB004061
OG0008440	AAEL007971	CQUJHB012027
OG0008441	AAEL008028	CQUJHB013378
OG0008442	AAEL008031	CQUJHB018166
OG0008443	AAEL008032	CQUJHB004464
OG0008444	AAEL008039	CQUJHB015852
OG0008445	AAEL008052	CQUJHB015370
OG0008446	AAEL008067	CQUJHB013422
OG0008447	AAEL008070	CQUJHB001282
OG0008448	AAEL008090	CQUJHB010316
OG0008449	AAEL008095	CQUJHB001853
OG0008450	AAEL008096	CQUJHB005316
OG0008451	AAEL008100	CQUJHB003547
OG0008452	AAEL008106	CQUJHB008362
OG0008453	AAEL008120	CQUJHB016276
OG0008454	AAEL008164	CQUJHB004847
OG0008455	AAEL008170	CQUJHB012832
OG0008456	AAEL008174	CQUJHB000832
OG0008457	AAEL008178	CQUJHB008717
OG0008458	AAEL008182	CQUJHB011462, CQUJHB009089
OG0008459	AAEL008201	CQUJHB005615
OG0008460	AAEL008214	CQUJHB015218
OG0008461	AAEL008227	CQUJHB012715
OG0008462	AAEL008279	CQUJHB005826
OG0008463	AAEL008291	CQUJHB008660
OG0008464	AAEL008292	CQUJHB010224
OG0008465	AAEL008303	CQUJHB015410
OG0008466	AAEL008325	CQUJHB011986
OG0008467	AAEL008342	CQUJHB001262
OG0008468	AAEL008369	CQUJHB015787
OG0008469	AAEL008376	CQUJHB016182
OG0008470	AAEL008394	CQUJHB014750
OG0008471	AAEL008421	CQUJHB003041
OG0008472	AAEL008426	CQUJHB003421
OG0008473	AAEL008442	CQUJHB001833, CQUJHB014007, CQUJHB013537, CQUJHB006521, CQUJHB001689, CQUJHB010082, CQUJHB006894, CQUJHB005215
OG0008474	AAEL008482	CQUJHB003431
OG0008475	AAEL008486	CQUJHB013996
OG0008476	AAEL008489	CQUJHB009378
OG0008477	AAEL008491	CQUJHB017385
OG0008478	AAEL008497	CQUJHB009633
OG0008480	AAEL008569	CQUJHB013284
OG0008481	AAEL008585	CQUJHB015702
OG0008482	AAEL008588	CQUJHB017146
OG0008483	AAEL008598	CQUJHB014560
OG0008484	AAEL008604	CQUJHB005039
OG0008485	AAEL008620	CQUJHB016146
OG0008486	AAEL008621	CQUJHB013697
OG0008487	AAEL008636	CQUJHB004609
OG0008488	AAEL008638	CQUJHB008737
OG0008489	AAEL008639	CQUJHB011881
OG0008490	AAEL008662	CQUJHB010539
OG0008491	AAEL008663	CQUJHB004672, CQUJHB001801
OG0008492	AAEL008673	CQUJHB011809
OG0008495	AAEL008708	CQUJHB000068
OG0008496	AAEL008718	CQUJHB001091
OG0008497	AAEL008719	CQUJHB014823
OG0008498	AAEL008733	CQUJHB015210
OG0008499	AAEL008736	CQUJHB011758
OG0008500	AAEL008739	CQUJHB007728
OG0008501	AAEL008740	CQUJHB017703
OG0008502	AAEL008742	CQUJHB002801
OG0008503	AAEL008753	CQUJHB014232
OG0008504	AAEL008756	CQUJHB011212
OG0008505	AAEL008766	CQUJHB016114
OG0008506	AAEL008789	CQUJHB012048
OG0008507	AAEL008798	CQUJHB014325
OG0008508	AAEL008799	CQUJHB015244
OG0008509	AAEL008801	CQUJHB008369
OG0008511	AAEL008815	CQUJHB000245
OG0008512	AAEL008817	CQUJHB002616
OG0008513	AAEL008832	CQUJHB003539
OG0008514	AAEL008867, AAEL008860	CQUJHB015504
OG0008516	AAEL008970	CQUJHB002721
OG0008517	AAEL009026	CQUJHB007896
OG0008519	AAEL009032	CQUJHB014014
OG0008520	AAEL009055	CQUJHB011181
OG0008521	AAEL009066	CQUJHB013299
OG0008522	AAEL009067	CQUJHB004697
OG0008523	AAEL009081	CQUJHB002268
OG0008524	AAEL009091	CQUJHB015455
OG0008525	AAEL009173	CQUJHB009253
OG0008526	AAEL009177	CQUJHB003672
OG0008527	AAEL009178	CQUJHB008315, CQUJHB010387
OG0008528	AAEL009180	CQUJHB008426
OG0008529	AAEL009191	CQUJHB007911
OG0008530	AAEL009199	CQUJHB005846
OG0008531	AAEL009205	CQUJHB004939
OG0008532	AAEL009208	CQUJHB015473
OG0008533	AAEL009217	CQUJHB008358
OG0008534	AAEL009220	CQUJHB010045
OG0008535	AAEL009225	CQUJHB010480
OG0008536	AAEL009252	CQUJHB015259
OG0008537	AAEL009253	CQUJHB005556
OG0008538	AAEL009263	CQUJHB017114
OG0008539	AAEL009267	CQUJHB013445
OG0008541	AAEL009317	CQUJHB001214
OG0008542	AAEL009323	CQUJHB013448
OG0008543	AAEL009326	CQUJHB014999
OG0008544	AAEL009368	CQUJHB005033
OG0008545	AAEL009375	CQUJHB004218
OG0008546	AAEL009379	CQUJHB013756
OG0008547	AAEL009399	CQUJHB017764
OG0008548	AAEL009442	CQUJHB000034
OG0008549	AAEL009484	CQUJHB012421
OG0008550	AAEL009500	CQUJHB003362
OG0008551	AAEL009505	CQUJHB012330
OG0008552	AAEL009515	CQUJHB011668
OG0008553	AAEL021916, AAEL009545	CQUJHB012100
OG0008554	AAEL009551	CQUJHB016958
OG0008555	AAEL009564	CQUJHB014126
OG0008556	AAEL009574	CQUJHB008206
OG0008557	AAEL009590	CQUJHB011731
OG0008558	AAEL020462, AAEL009597	CQUJHB020395
OG0008559	AAEL009603	CQUJHB015602
OG0008560	AAEL009609	CQUJHB012874
OG0008561	AAEL009614	CQUJHB018246
OG0008562	AAEL009628, AAEL009631, AAEL021699	CQUJHB013065, CQUJHB002557, CQUJHB015992
OG0008563	AAEL009642	CQUJHB002156
OG0008564	AAEL009650	CQUJHB005509
OG0008565	AAEL009658	CQUJHB014201
OG0008566	AAEL009661	CQUJHB009530
OG0008567	AAEL009671	CQUJHB001980
OG0008568	AAEL009690	CQUJHB005821
OG0008569	AAEL009708	CQUJHB017521
OG0008571	AAEL009747	CQUJHB004067
OG0008572	AAEL009749	CQUJHB010406
OG0008573	AAEL009755	CQUJHB004690
OG0008574	AAEL009756	CQUJHB003928
OG0008575	AAEL009765	CQUJHB004087
OG0008576	AAEL009776	CQUJHB007890
OG0008577	AAEL009814	CQUJHB000559
OG0008581	AAEL009833	CQUJHB016645
OG0008582	AAEL009904	CQUJHB011912
OG0008583	AAEL009922	CQUJHB000021
OG0008584	AAEL009927	CQUJHB010300
OG0008585	AAEL009964	CQUJHB014330
OG0008586	AAEL009965	CQUJHB016823
OG0008587	AAEL009969	CQUJHB010176
OG0008588	AAEL009971	CQUJHB008164
OG0008589	AAEL009995	CQUJHB012224
OG0008590	AAEL010005	CQUJHB008368
OG0008591	AAEL010015	CQUJHB012946
OG0008592	AAEL010029	CQUJHB016274
OG0008593	AAEL010051	CQUJHB004231
OG0008594	AAEL010064	CQUJHB013728
OG0008595	AAEL010087	CQUJHB006154
OG0008596	AAEL010095	CQUJHB004954
OG0008597	AAEL010107	CQUJHB009783
OG0008599	AAEL010120	CQUJHB009682
OG0008600	AAEL010134	CQUJHB008989
OG0008601	AAEL010138	CQUJHB014085
OG0008602	AAEL010149	CQUJHB014643
OG0008603	AAEL010160	CQUJHB001109
OG0008604	AAEL010164	CQUJHB001277
OG0008605	AAEL010172	CQUJHB004821
OG0008606	AAEL010201	CQUJHB016310
OG0008607	AAEL010227	CQUJHB000974
OG0008608	AAEL010232	CQUJHB000844
OG0008609	AAEL010243	CQUJHB006485
OG0008610	AAEL010246	CQUJHB018074
OG0008612	AAEL010286	CQUJHB003621
OG0008613	AAEL010300	CQUJHB005153
OG0008614	AAEL010310	CQUJHB001745
OG0008615	AAEL010330	CQUJHB002426
OG0008616	AAEL010333	CQUJHB006730
OG0008617	AAEL010348	CQUJHB004322
OG0008618	AAEL010360	CQUJHB001321
OG0008619	AAEL010366	CQUJHB014244
OG0008620	AAEL010374	CQUJHB005728
OG0008621	AAEL010378	CQUJHB009437
OG0008625	AAEL010451	CQUJHB018389
OG0008626	AAEL010464	CQUJHB012498
OG0008627	AAEL010465	CQUJHB012236
OG0008628	AAEL010468	CQUJHB016465
OG0008629	AAEL010480	CQUJHB006798
OG0008630	AAEL010498	CQUJHB011090
OG0008631	AAEL010524	CQUJHB009434
OG0008632	AAEL010533	CQUJHB001644
OG0008633	AAEL010556	CQUJHB011752
OG0008634	AAEL010558	CQUJHB005785
OG0008635	AAEL010588	CQUJHB005088
OG0008636	AAEL010611	CQUJHB000314
OG0008637	AAEL010619	CQUJHB013629
OG0008638	AAEL010620	CQUJHB006872
OG0008639	AAEL010624	CQUJHB013423
OG0008640	AAEL010653	CQUJHB012470
OG0008641	AAEL010656	CQUJHB000503
OG0008642	AAEL010658	CQUJHB015242
OG0008643	AAEL010659	CQUJHB018161
OG0008644	AAEL010673	CQUJHB013913
OG0008645	AAEL010680	CQUJHB003048
OG0008646	AAEL010681	CQUJHB004692
OG0008647	AAEL010697	CQUJHB002708
OG0008648	AAEL010727	CQUJHB007604
OG0008649	AAEL010739	CQUJHB011587
OG0008651	AAEL010753	CQUJHB006717
OG0008652	AAEL010754	CQUJHB014909
OG0008653	AAEL010761	CQUJHB011382
OG0008654	AAEL010765	CQUJHB016635
OG0008655	AAEL010785	CQUJHB013562
OG0008656	AAEL010788	CQUJHB010533
OG0008657	AAEL010804	CQUJHB013267
OG0008658	AAEL010821	CQUJHB008795
OG0008659	AAEL010832	CQUJHB001904
OG0008660	AAEL010842	CQUJHB014802
OG0008661	AAEL010848	CQUJHB016313
OG0008663	AAEL010885	CQUJHB010765
OG0008664	AAEL010891	CQUJHB017054
OG0008666	AAEL010956	CQUJHB017456
OG0008667	AAEL011002	CQUJHB004854, CQUJHB017785, CQUJHB007621
OG0008667	AAEL010995	CQUJHB003972
OG0008668	AAEL011001	CQUJHB013627, CQUJHB006942, CQUJHB014423, CQUJHB001627
OG0008669	AAEL011031	CQUJHB005133
OG0008670	AAEL011048	CQUJHB006947
OG0008671	AAEL011050	CQUJHB018170
OG0008672	AAEL011059	CQUJHB006520
OG0008673	AAEL011069	CQUJHB000884
OG0008674	AAEL011106	CQUJHB008056
OG0008675	AAEL011135	CQUJHB001879
OG0008676	AAEL011162	CQUJHB001752
OG0008678	AAEL011174	CQUJHB011186
OG0008679	AAEL011179	CQUJHB017570
OG0008680	AAEL011183	CQUJHB004271
OG0008681	AAEL011186	CQUJHB016746
OG0008683	AAEL011234	CQUJHB015065
OG0008684	AAEL011248	CQUJHB000450
OG0008685	AAEL011253	CQUJHB005085
OG0008687	AAEL011261	CQUJHB015317
OG0008691	AAEL011287	CQUJHB010569
OG0008692	AAEL011293	CQUJHB006618
OG0008693	AAEL011295	CQUJHB012560
OG0008695	AAEL011318	CQUJHB011072
OG0008696	AAEL011326	CQUJHB012569
OG0008697	AAEL011328	CQUJHB014455
OG0008698	AAEL011375	CQUJHB016053
OG0008699	AAEL011397	CQUJHB001669
OG0008700	AAEL011414	CQUJHB008102
OG0008701	AAEL011423	CQUJHB015438
OG0008702	AAEL011429	CQUJHB016966
OG0008703	AAEL011439	CQUJHB012905
OG0008704	AAEL011468	CQUJHB014365
OG0008705	AAEL011478	CQUJHB006013
OG0008706	AAEL011487	CQUJHB009175
OG0008707	AAEL011501	CQUJHB006757
OG0008708	AAEL011506	CQUJHB001803
OG0008709	AAEL011527	CQUJHB013508
OG0008710	AAEL011537	CQUJHB002593
OG0008711	AAEL011556	CQUJHB014340
OG0008712	AAEL011568	CQUJHB014807
OG0008713	AAEL011579	CQUJHB013134
OG0008714	AAEL011587	CQUJHB006006
OG0008715	AAEL011597	CQUJHB006010
OG0008717	AAEL011599	CQUJHB004752
OG0008718	AAEL011602	CQUJHB009508
OG0008719	AAEL011636	CQUJHB000877
OG0008720	AAEL011651	CQUJHB002419
OG0008721	AAEL011653	CQUJHB015404
OG0008722	AAEL011716	CQUJHB015760
OG0008724	AAEL011719	CQUJHB008788
OG0008725	AAEL011738	CQUJHB013355
OG0008726	AAEL011740	CQUJHB006244
OG0008727	AAEL011778	CQUJHB002371
OG0008728	AAEL011793	CQUJHB013011
OG0008729	AAEL011801	CQUJHB007667
OG0008730	AAEL011809	CQUJHB017294
OG0008731	AAEL011830	CQUJHB016695
OG0008734	AAEL011888	CQUJHB013310
OG0008735	AAEL011890	CQUJHB001662
OG0008736	AAEL011901	CQUJHB003343
OG0008737	AAEL011903	CQUJHB003134
OG0008738	AAEL011910	CQUJHB011329
OG0008744	AAEL011979	CQUJHB017504
OG0008745	AAEL011985	CQUJHB001135
OG0008746	AAEL011986	CQUJHB008827
OG0008747	AAEL011987	CQUJHB011338
OG0008748	AAEL012008	CQUJHB011683
OG0008749	AAEL012010	CQUJHB010663
OG0008750	AAEL012013	CQUJHB001469
OG0008751	AAEL012037	CQUJHB001405
OG0008752	AAEL012064	CQUJHB015479
OG0008753	AAEL012073	CQUJHB000358
OG0008754	AAEL012076	CQUJHB013510
OG0008755	AAEL012077	CQUJHB014997
OG0008756	AAEL012078	CQUJHB015546
OG0008757	AAEL012079	CQUJHB017889
OG0008758	AAEL012082	CQUJHB012673
OG0008759	AAEL012083	CQUJHB002660
OG0008760	AAEL012084	CQUJHB008702
OG0008761	AAEL012089	CQUJHB010060
OG0008762	AAEL012105	CQUJHB001586
OG0008763	AAEL012126	CQUJHB005500
OG0008768	AAEL012151	CQUJHB011816
OG0008769	AAEL012164	CQUJHB011748
OG0008770	AAEL012167	CQUJHB002360
OG0008771	AAEL012168	CQUJHB007373
OG0008772	AAEL012199	CQUJHB011097
OG0008773	AAEL012207	CQUJHB018231
OG0008774	AAEL012237	CQUJHB001893
OG0008775	AAEL012238	CQUJHB014635
OG0008776	AAEL012243	CQUJHB005321
OG0008781	AAEL012276	CQUJHB012493
OG0008782	AAEL012297	CQUJHB007987
OG0008783	AAEL012327	CQUJHB006035
OG0008784	AAEL012337	CQUJHB005056
OG0008785	AAEL012360	CQUJHB016773
OG0008786	AAEL012361	CQUJHB005952
OG0008787	AAEL012363	CQUJHB003280
OG0008788	AAEL012368	CQUJHB003738
OG0008790	AAEL012381	CQUJHB018271
OG0008791	AAEL012383	CQUJHB018285
OG0008792	AAEL012384	CQUJHB017070
OG0008796	AAEL012447	CQUJHB005717
OG0008798	AAEL012450	CQUJHB007765
OG0008802	AAEL012478	CQUJHB017831
OG0008803	AAEL012486	CQUJHB000273
OG0008804	AAEL012507	CQUJHB000779
OG0008805	AAEL012566	CQUJHB008263
OG0008806	AAEL012575	CQUJHB017904
OG0008807	AAEL012616	CQUJHB011461
OG0008808	AAEL012629	CQUJHB016236
OG0008809	AAEL012660	CQUJHB018082
OG0008810	AAEL012674	CQUJHB006684
OG0008811	AAEL012681	CQUJHB005060
OG0008812	AAEL012687	CQUJHB004553
OG0008813	AAEL012693	CQUJHB014362
OG0008814	AAEL012748	CQUJHB007265
OG0008815	AAEL025072, AAEL012790	CQUJHB004482
OG0008817	AAEL012876	CQUJHB011274
OG0008818	AAEL012914	CQUJHB017998
OG0008819	AAEL012920	CQUJHB005513
OG0008820	AAEL012925	CQUJHB017710
OG0008821	AAEL012926	CQUJHB011365
OG0008822	AAEL012929	CQUJHB002153
OG0008823	AAEL012930	CQUJHB012196
OG0008824	AAEL012931	CQUJHB012675
OG0008825	AAEL012941	CQUJHB005374
OG0008827	AAEL012944	CQUJHB000910
OG0008828	AAEL012947	CQUJHB014874
OG0008830	AAEL012955	CQUJHB008777
OG0008831	AAEL012962	CQUJHB010780
OG0008832	AAEL012978	CQUJHB014402
OG0008833	AAEL012990	CQUJHB015939
OG0008834	AAEL013011	CQUJHB013692
OG0008835	AAEL013063	CQUJHB018189
OG0008838	AAEL013119	CQUJHB004646
OG0008839	AAEL013167	CQUJHB012926
OG0008840	AAEL013174	CQUJHB002867
OG0008841	AAEL013220	CQUJHB002399
OG0008842	AAEL013225	CQUJHB003164
OG0008843	AAEL013230	CQUJHB007221
OG0008844	AAEL013240	CQUJHB008889
OG0008845	AAEL013245	CQUJHB001151
OG0008846	AAEL013251	CQUJHB014124
OG0008848	AAEL013296	CQUJHB004893
OG0008849	AAEL013310	CQUJHB004924
OG0008850	AAEL013314	CQUJHB002703
OG0008851	AAEL013355	CQUJHB013406
OG0008852	AAEL013370	CQUJHB015675
OG0008853	AAEL013374	CQUJHB018351
OG0008854	AAEL013380	CQUJHB011904
OG0008855	AAEL013390	CQUJHB010735
OG0008856	AAEL013391	CQUJHB008600
OG0008857	AAEL013399	CQUJHB013642
OG0008859	AAEL013413	CQUJHB001647
OG0008860	AAEL013441	CQUJHB014488
OG0008861	AAEL013453	CQUJHB006642
OG0008862	AAEL013466	CQUJHB011121
OG0008863	AAEL013467	CQUJHB007550
OG0008864	AAEL013470	CQUJHB010608
OG0008865	AAEL013484	CQUJHB015389
OG0008866	AAEL013504	CQUJHB007041
OG0008867	AAEL013525	CQUJHB009953
OG0008868	AAEL013531	CQUJHB012891
OG0008869	AAEL013535	CQUJHB000299
OG0008870	AAEL013536	CQUJHB015845
OG0008871	AAEL013540	CQUJHB004938
OG0008872	AAEL013542	CQUJHB006549, CQUJHB001087
OG0008873	AAEL013608	CQUJHB017621
OG0008874	AAEL013612	CQUJHB007642
OG0008875	AAEL013617	CQUJHB010258
OG0008876	AAEL013627	CQUJHB002580
OG0008877	AAEL013633	CQUJHB011687
OG0008878	AAEL013639	CQUJHB010899
OG0008882	AAEL013713	CQUJHB003890
OG0008883	AAEL013723	CQUJHB003660
OG0008884	AAEL013727	CQUJHB006481
OG0008885	AAEL013731	CQUJHB013156
OG0008886	AAEL013741	CQUJHB006079
OG0008887	AAEL013760	CQUJHB011565
OG0008888	AAEL013766	CQUJHB011916
OG0008889	AAEL013768	CQUJHB016149
OG0008890	AAEL013771	CQUJHB013297
OG0008892	AAEL013793	CQUJHB001460
OG0008893	AAEL013857	CQUJHB005602
OG0008894	AAEL013877	CQUJHB005613
OG0008895	AAEL013884	CQUJHB017223
OG0008896	AAEL013896	CQUJHB013118
OG0008897	AAEL013906	CQUJHB004191
OG0008899	AAEL013963	CQUJHB012102
OG0008900	AAEL013964	CQUJHB010488
OG0008901	AAEL013966	CQUJHB012944
OG0008902	AAEL013980	CQUJHB008994
OG0008904	AAEL014031	CQUJHB005600
OG0008905	AAEL014038	CQUJHB012438
OG0008906	AAEL014041	CQUJHB000798
OG0008907	AAEL014045	CQUJHB008039
OG0008908	AAEL014092	CQUJHB007166
OG0008909	AAEL014096	CQUJHB017457
OG0008910	AAEL014098	CQUJHB014748
OG0008911	AAEL014099	CQUJHB013133
OG0008912	AAEL014113	CQUJHB007075
OG0008913	AAEL014134	CQUJHB002548
OG0008914	AAEL014135	CQUJHB009020
OG0008915	AAEL014136	CQUJHB011830
OG0008916	AAEL014141	CQUJHB011403
OG0008917	AAEL014146	CQUJHB007864
OG0008918	AAEL014174	CQUJHB001052
OG0008919	AAEL014177	CQUJHB007153
OG0008921	AAEL014205	CQUJHB010380
OG0008922	AAEL014215	CQUJHB014275
OG0008923	AAEL014226	CQUJHB011043
OG0008924	AAEL014237	CQUJHB001361
OG0008925	AAEL014253	CQUJHB000014
OG0008926	AAEL014258	CQUJHB003307
OG0008927	AAEL014281	CQUJHB017063
OG0008928	AAEL014286	CQUJHB000576
OG0008929	AAEL014331	CQUJHB008318
OG0008930	AAEL014344	CQUJHB001587
OG0008931	AAEL014368	CQUJHB014173
OG0008932	AAEL014369	CQUJHB005839
OG0008933	AAEL014375	CQUJHB004089
OG0008934	AAEL014378	CQUJHB015926
OG0008935	AAEL014382	CQUJHB015354
OG0008936	AAEL014414	CQUJHB012458
OG0008938	AAEL014425	CQUJHB012266
OG0008939	AAEL014450	CQUJHB002811
OG0008940	AAEL014492	CQUJHB004972
OG0008941	AAEL014522	CQUJHB011460
OG0008942	AAEL014546	CQUJHB017921
OG0008943	AAEL014564	CQUJHB003210
OG0008944	AAEL014624	CQUJHB006562
OG0008945	AAEL014630	CQUJHB000670
OG0008947	AAEL014649	CQUJHB005478
OG0008948	AAEL014655	CQUJHB000088
OG0008949	AAEL014672	CQUJHB016464
OG0008950	AAEL014697	CQUJHB015088
OG0008951	AAEL014719	CQUJHB009147, CQUJHB006770
OG0008952	AAEL014733	CQUJHB010118
OG0008953	AAEL014735	CQUJHB010196
OG0008955	AAEL014799	CQUJHB012066
OG0008956	AAEL014825	CQUJHB018352
OG0008957	AAEL014828	CQUJHB002816
OG0008958	AAEL014831	CQUJHB011584
OG0008959	AAEL014852	CQUJHB009725
OG0008961	AAEL014886	CQUJHB004351
OG0008962	AAEL014909	CQUJHB010334
OG0008963	AAEL014943	CQUJHB012710
OG0008965	AAEL014961	CQUJHB003649
OG0008966	AAEL014965	CQUJHB005311
OG0008967	AAEL014978	CQUJHB004565
OG0008968	AAEL014981	CQUJHB005165
OG0008971	AAEL015007	CQUJHB014629
OG0008972	AAEL015038	CQUJHB002729
OG0008973	AAEL015048	CQUJHB008630
OG0008974	AAEL015059	CQUJHB003197
OG0008975	AAEL015066	CQUJHB006748
OG0008977	AAEL015236	CQUJHB004732
OG0008978	AAEL015271	CQUJHB010705
OG0008979	AAEL015412	CQUJHB007294
OG0008980	AAEL015425	CQUJHB018183
OG0008981	AAEL015543	CQUJHB001758
OG0008982	AAEL015586	CQUJHB001830
OG0008983	AAEL016960	CQUJHB012607
OG0008984	AAEL017025	CQUJHB012121
OG0008985	AAEL017030	CQUJHB016376
OG0008986	AAEL017051	CQUJHB016335
OG0008987	AAEL017053	CQUJHB002538
OG0008988	AAEL017054	CQUJHB012688
OG0008989	AAEL017064	CQUJHB000653
OG0008990	AAEL017139	CQUJHB014222
OG0008991	AAEL017161	CQUJHB010202
OG0008992	AAEL017194	CQUJHB003002
OG0008993	AAEL017212	CQUJHB011468
OG0008994	AAEL017213	CQUJHB006094
OG0008995	AAEL017293	CQUJHB007233
OG0008996	AAEL017319	CQUJHB015890
OG0008997	AAEL017334	CQUJHB011806
OG0008998	AAEL017335	CQUJHB006692
OG0008999	AAEL017371	CQUJHB002117
OG0009001	AAEL017419	CQUJHB001987
OG0009002	AAEL017424	CQUJHB001000
OG0009003	AAEL017481	CQUJHB017206
OG0009004	AAEL017500	CQUJHB012331
OG0009005	AAEL017562	CQUJHB012711
OG0009006	AAEL017987	CQUJHB010844
OG0009007	AAEL018144	CQUJHB005140
OG0009008	AAEL018186	CQUJHB009255
OG0009009	AAEL018208	CQUJHB004463
OG0009010	AAEL018216	CQUJHB009724
