Orthogroup	AaegyptiLVP_AGWG	AminimusMINIMUS1
OG0008314	AAEL006247	AMIN000550
OG0008316	AAEL006270	AMIN011574
OG0008317	AAEL006293	AMIN002146
OG0008318	AAEL006314	AMIN002488
OG0008319	AAEL006363	AMIN005124
OG0008320	AAEL006377	AMIN009045
OG0008321	AAEL006404	AMIN005881
OG0008322	AAEL006415	AMIN006003
OG0008323	AAEL006428	AMIN010043
OG0008327	AAEL006472	AMIN001240
OG0008328	AAEL006479	AMIN002297
OG0008329	AAEL006488	AMIN016255
OG0008332	AAEL006521	AMIN007074
OG0008333	AAEL006537	AMIN007538
OG0008335	AAEL006542	AMIN011382
OG0008336	AAEL006566	AMIN011376
OG0008338	AAEL006602	AMIN006424
OG0008340	AAEL006640	AMIN002252
OG0008341	AAEL006647	AMIN002246
OG0008342	AAEL006661	AMIN002248
OG0008343	AAEL006721	AMIN008000
OG0008344	AAEL006726	AMIN011352
OG0008347	AAEL006750	AMIN011354
OG0008348	AAEL006753	AMIN011369
OG0008349	AAEL006754	AMIN004665
OG0008350	AAEL006758	AMIN008716
OG0008352	AAEL006780	AMIN008723
OG0008353	AAEL006809	AMIN000277
OG0008354	AAEL006832	AMIN005431
OG0008355	AAEL006841	AMIN002524
OG0008356	AAEL006860	AMIN003865
OG0008357	AAEL006887	AMIN010286
OG0008358	AAEL006899	AMIN001153
OG0008359	AAEL006904	AMIN001148
OG0008361	AAEL006921	AMIN002546
OG0008362	AAEL006923	AMIN002548
OG0008363	AAEL006932	AMIN008818
OG0008364	AAEL006944	AMIN003405
OG0008365	AAEL006982	AMIN009643
OG0008366	AAEL006983	AMIN009648
OG0008367	AAEL006988	AMIN004099
OG0008368	AAEL007006	AMIN003275
OG0008369	AAEL007009	AMIN004098
OG0008370	AAEL007022	AMIN003159
OG0008371	AAEL007034	AMIN005111
OG0008373	AAEL007059	AMIN008992
OG0008374	AAEL007067	AMIN008780
OG0008375	AAEL007096	AMIN010972
OG0008376	AAEL007103	AMIN011099
OG0008377	AAEL007121	AMIN004267
OG0008378	AAEL007135	AMIN016237
OG0008379	AAEL007171	AMIN003007
OG0008380	AAEL007198	AMIN003857
OG0008381	AAEL007202	AMIN004130
OG0008383	AAEL007229	AMIN001731
OG0008384	AAEL007233	AMIN001730
OG0008385	AAEL007236	AMIN015505
OG0008386	AAEL007245	AMIN001729
OG0008387	AAEL007264	AMIN011336
OG0008388	AAEL007273	AMIN009543
OG0008389	AAEL007280	AMIN002398
OG0008390	AAEL007291	AMIN007255
OG0008391	AAEL007299	AMIN002777
OG0008392	AAEL007312	AMIN001037
OG0008393	AAEL007315	AMIN001036
OG0008394	AAEL007344	AMIN001050
OG0008395	AAEL007360	AMIN000370
OG0008396	AAEL007363	AMIN000371
OG0008397	AAEL007386	AMIN002737
OG0008399	AAEL007395	AMIN009361
OG0008400	AAEL007403	AMIN008707
OG0008401	AAEL007431	AMIN007312
OG0008402	AAEL007445	AMIN006395
OG0008403	AAEL007453	AMIN006295
OG0008405	AAEL007500	AMIN004738
OG0008406	AAEL007501	AMIN000754
OG0008407	AAEL007518	AMIN000887
OG0008408	AAEL007532	AMIN011560
OG0008409	AAEL007536	AMIN001678
OG0008410	AAEL007584	AMIN003231
OG0008411	AAEL007595	AMIN002982
OG0008412	AAEL007598	AMIN003232
OG0008413	AAEL007636	AMIN004657
OG0008414	AAEL007650	AMIN001548
OG0008416	AAEL007677	AMIN006940
OG0008417	AAEL007686	AMIN006699
OG0008418	AAEL007703	AMIN001888
OG0008419	AAEL007736	AMIN011569
OG0008420	AAEL007741	AMIN006291
OG0008421	AAEL007760	AMIN002876
OG0008422	AAEL007764	AMIN011533
OG0008423	AAEL007778	AMIN000239
OG0008424	AAEL007779	AMIN000237
OG0008425	AAEL007803	AMIN002947
OG0008426	AAEL007813	AMIN002951
OG0008427	AAEL007822	AMIN003098
OG0008428	AAEL007824	AMIN003407
OG0008429	AAEL007835	AMIN000127
OG0008430	AAEL007878	AMIN006867
OG0008431	AAEL007881	AMIN004454
OG0008433	AAEL007929	AMIN009265
OG0008434	AAEL007934	AMIN008630
OG0008435	AAEL007939	AMIN008631
OG0008436	AAEL007940	AMIN002348
OG0008437	AAEL007947	AMIN016017
OG0008438	AAEL007952	AMIN009734
OG0008439	AAEL007956	AMIN010911
OG0008440	AAEL007971	AMIN001726
OG0008441	AAEL008028	AMIN002101
OG0008442	AAEL008031	AMIN005182
OG0008443	AAEL008032	AMIN002102
OG0008444	AAEL008039	AMIN003319
OG0008445	AAEL008052	AMIN008848
OG0008446	AAEL008067	AMIN004882
OG0008447	AAEL008070	AMIN000562
OG0008448	AAEL008090	AMIN005794
OG0008449	AAEL008095	AMIN005779
OG0008450	AAEL008096	AMIN005594
OG0008451	AAEL008100	AMIN016281
OG0008452	AAEL008106	AMIN016273
OG0008453	AAEL008120	AMIN000318
OG0008454	AAEL008164	AMIN000453
OG0008455	AAEL008170	AMIN000457
OG0008456	AAEL008174	AMIN000455
OG0008457	AAEL008178	AMIN000466
OG0008459	AAEL008201	AMIN011011
OG0008460	AAEL008214	AMIN016074
OG0008461	AAEL008227	AMIN004830
OG0008462	AAEL008279	AMIN008330
OG0008463	AAEL008291	AMIN010794
OG0008464	AAEL008292	AMIN010796
OG0008465	AAEL008303	AMIN005150
OG0008466	AAEL008325	AMIN001632
OG0008467	AAEL008342	AMIN005180
OG0008468	AAEL008369	AMIN004646
OG0008469	AAEL008376	AMIN008324
OG0008470	AAEL008394	AMIN008317
OG0008471	AAEL008421	AMIN004590
OG0008472	AAEL008426	AMIN003102
OG0008474	AAEL008482	AMIN010228
OG0008475	AAEL008486	AMIN010234
OG0008477	AAEL008491	AMIN010235
OG0008478	AAEL008497	AMIN009678
OG0008479	AAEL008514	AMIN007588
OG0008481	AAEL008585	AMIN002379
OG0008482	AAEL008588	AMIN002377
OG0008483	AAEL008598	AMIN005933
OG0008484	AAEL008604	AMIN016196
OG0008485	AAEL008620	AMIN008043
OG0008488	AAEL008638	AMIN011070
OG0008489	AAEL008639	AMIN011242
OG0008490	AAEL008662	AMIN003270
OG0008492	AAEL008673	AMIN009570
OG0008493	AAEL008684	AMIN011171
OG0008494	AAEL008686	AMIN009426
OG0008495	AAEL008708	AMIN002812
OG0008496	AAEL008718	AMIN003609
OG0008497	AAEL008719	AMIN003608
OG0008498	AAEL008733	AMIN008649
OG0008500	AAEL008739	AMIN009010
OG0008501	AAEL008740	AMIN008648
OG0008502	AAEL008742	AMIN015983
OG0008503	AAEL008753	AMIN006504
OG0008504	AAEL008756	AMIN006503
OG0008505	AAEL008766	AMIN011394
OG0008506	AAEL008789	AMIN016180
OG0008507	AAEL008798	AMIN003106
OG0008508	AAEL008799	AMIN004631
OG0008509	AAEL008801	AMIN016091
OG0008510	AAEL008809	AMIN004853
OG0008511	AAEL008815	AMIN015493
OG0008512	AAEL008817	AMIN000535
OG0008513	AAEL008832	AMIN003345
OG0008514	AAEL008867, AAEL008860	AMIN004991
OG0008515	AAEL008887	AMIN007898
OG0008518	AAEL009027	AMIN010717
OG0008519	AAEL009032	AMIN000604
OG0008520	AAEL009055	AMIN006090
OG0008521	AAEL009066	AMIN009839
OG0008522	AAEL009067	AMIN009841
OG0008523	AAEL009081	AMIN011164
OG0008524	AAEL009091	AMIN003181
OG0008525	AAEL009173	AMIN003905
OG0008526	AAEL009177	AMIN003899
OG0008527	AAEL009178	AMIN003900
OG0008529	AAEL009191	AMIN007320
OG0008530	AAEL009199	AMIN006906
OG0008531	AAEL009205	AMIN008910
OG0008532	AAEL009208	AMIN000305
OG0008534	AAEL009220	AMIN010042
OG0008535	AAEL009225	AMIN010041
OG0008536	AAEL009252	AMIN006344
OG0008537	AAEL009253	AMIN006355
OG0008538	AAEL009263	AMIN006350
OG0008539	AAEL009267	AMIN006347
OG0008540	AAEL009273	AMIN008448
OG0008542	AAEL009323	AMIN005785
OG0008543	AAEL009326	AMIN005783
OG0008545	AAEL009375	AMIN000494
OG0008546	AAEL009379	AMIN000496
OG0008548	AAEL009442	AMIN002428
OG0008549	AAEL009484	AMIN005289
OG0008550	AAEL009500	AMIN008195
OG0008551	AAEL009505	AMIN009222
OG0008552	AAEL009515	AMIN005192
OG0008553	AAEL021916, AAEL009545	AMIN007473
OG0008554	AAEL009551	AMIN008399
OG0008555	AAEL009564	AMIN003982
OG0008556	AAEL009574	AMIN004764
OG0008557	AAEL009590	AMIN014117
OG0008558	AAEL020462, AAEL009597	AMIN003078
OG0008560	AAEL009609	AMIN010696
OG0008561	AAEL009614	AMIN010688
OG0008563	AAEL009642	AMIN004906
OG0008564	AAEL009650	AMIN005276
OG0008566	AAEL009661	AMIN011335
OG0008567	AAEL009671	AMIN002420
OG0008568	AAEL009690	AMIN007450
OG0008569	AAEL009708	AMIN002871
OG0008570	AAEL009742	AMIN000118
OG0008571	AAEL009747	AMIN006568
OG0008572	AAEL009749	AMIN006566
OG0008573	AAEL009755	AMIN006573
OG0008574	AAEL009756	AMIN006570
OG0008575	AAEL009765	AMIN005348
OG0008576	AAEL009776	AMIN005244
OG0008577	AAEL009814	AMIN000056
OG0008578	AAEL009815	AMIN001117
OG0008579	AAEL009817	AMIN001118
OG0008580	AAEL009821	AMIN001128
OG0008581	AAEL009833	AMIN010140
OG0008583	AAEL009922	AMIN000123
OG0008584	AAEL009927	AMIN000213
OG0008585	AAEL009964	AMIN007652
OG0008586	AAEL009965	AMIN007655
OG0008588	AAEL009971	AMIN007656
OG0008591	AAEL010015	AMIN004584
OG0008592	AAEL010029	AMIN016213
OG0008593	AAEL010051	AMIN003374
OG0008594	AAEL010064	AMIN003409
OG0008595	AAEL010087	AMIN011455
OG0008596	AAEL010095	AMIN010507
OG0008598	AAEL010118	AMIN011487
OG0008599	AAEL010120	AMIN009661
OG0008600	AAEL010134	AMIN011101
OG0008601	AAEL010138	AMIN001642
OG0008602	AAEL010149	AMIN006370
OG0008603	AAEL010160	AMIN016171
OG0008604	AAEL010164	AMIN016167
OG0008605	AAEL010172	AMIN002265
OG0008606	AAEL010201	AMIN008899
OG0008608	AAEL010232	AMIN007191
OG0008609	AAEL010243	AMIN009511
OG0008610	AAEL010246	AMIN008348
OG0008611	AAEL010264	AMIN006159
OG0008612	AAEL010286	AMIN007161
OG0008613	AAEL010300	AMIN008513
OG0008614	AAEL010310	AMIN008504
OG0008615	AAEL010330	AMIN010553
OG0008616	AAEL010333	AMIN009782
OG0008617	AAEL010348	AMIN009487
OG0008618	AAEL010360	AMIN004419
OG0008619	AAEL010366	AMIN011115
OG0008620	AAEL010374	AMIN011338
OG0008621	AAEL010378	AMIN011116
OG0008622	AAEL010404	AMIN004946
OG0008623	AAEL010407	AMIN000006
OG0008624	AAEL010416	AMIN000100
OG0008625	AAEL010451	AMIN008140
OG0008626	AAEL010464	AMIN004754
OG0008627	AAEL010465	AMIN002997
OG0008628	AAEL010468	AMIN004678
OG0008629	AAEL010480	AMIN000902
OG0008630	AAEL010498	AMIN001778
OG0008631	AAEL010524	AMIN010070
OG0008632	AAEL010533	AMIN009410
OG0008634	AAEL010558	AMIN005117
OG0008635	AAEL010588	AMIN007566
OG0008637	AAEL010619	AMIN009273
OG0008638	AAEL010620	AMIN005396
OG0008639	AAEL010624	AMIN000960
OG0008640	AAEL010653	AMIN010575
OG0008641	AAEL010656	AMIN010823
OG0008642	AAEL010658	AMIN010680
OG0008643	AAEL010659	AMIN010658
OG0008644	AAEL010673	AMIN007766
OG0008645	AAEL010680	AMIN009503
OG0008647	AAEL010697	AMIN007617
OG0008649	AAEL010739	AMIN009477
OG0008650	AAEL010745	AMIN006178
OG0008651	AAEL010753	AMIN007519
OG0008652	AAEL010754	AMIN007509
OG0008653	AAEL010761	AMIN000063
OG0008655	AAEL010785	AMIN004025
OG0008656	AAEL010788	AMIN004022
OG0008657	AAEL010804	AMIN000154
OG0008658	AAEL010821	AMIN015786
OG0008659	AAEL010832	AMIN010974
OG0008660	AAEL010842	AMIN014616
OG0008661	AAEL010848	AMIN010973
OG0008662	AAEL010881, AAEL024444	AMIN015764
OG0008663	AAEL010885	AMIN010481
OG0008664	AAEL010891	AMIN003663
OG0008665	AAEL010905	AMIN008090
OG0008666	AAEL010956	AMIN002692
OG0008669	AAEL011031	AMIN004464
OG0008671	AAEL011050	AMIN010239
OG0008672	AAEL011059	AMIN002383
OG0008673	AAEL011069	AMIN001196
OG0008674	AAEL011106	AMIN003580
OG0008675	AAEL011135	AMIN002317
OG0008676	AAEL011162	AMIN000265
OG0008677	AAEL011168	AMIN015639
OG0008678	AAEL011174	AMIN007971
OG0008679	AAEL011179	AMIN007967
OG0008680	AAEL011183	AMIN003022
OG0008681	AAEL011186	AMIN000988
OG0008682	AAEL011196	AMIN002044
OG0008683	AAEL011234	AMIN003316
OG0008684	AAEL011248	AMIN004885
OG0008685	AAEL011253	AMIN000301
OG0008687	AAEL011261	AMIN003356
OG0008688	AAEL011274	AMIN010734
OG0008689	AAEL011278	AMIN010727
OG0008690	AAEL011285	AMIN010732
OG0008692	AAEL011293	AMIN005296
OG0008693	AAEL011295	AMIN005896
OG0008694	AAEL011302	AMIN002909
OG0008695	AAEL011318	AMIN001323
OG0008697	AAEL011328	AMIN008365
OG0008698	AAEL011375	AMIN006384
OG0008699	AAEL011397	AMIN006716
OG0008702	AAEL011429	AMIN002382
OG0008703	AAEL011439	AMIN002352
OG0008704	AAEL011468	AMIN008011
OG0008705	AAEL011478	AMIN000524
OG0008706	AAEL011487	AMIN010578
OG0008707	AAEL011501	AMIN008037
OG0008708	AAEL011506	AMIN008038
OG0008710	AAEL011537	AMIN010617
OG0008711	AAEL011556	AMIN008095
OG0008712	AAEL011568	AMIN000138
OG0008713	AAEL011579	AMIN000361
OG0008714	AAEL011587	AMIN008771
OG0008715	AAEL011597	AMIN003234
OG0008716	AAEL011598, AAEL027784	AMIN002988
OG0008717	AAEL011599	AMIN000268
OG0008718	AAEL011602	AMIN015522
OG0008719	AAEL011636	AMIN009002
OG0008720	AAEL011651	AMIN015826
OG0008721	AAEL011653	AMIN016283
OG0008722	AAEL011716	AMIN004266
OG0008723	AAEL011718	AMIN005309
OG0008724	AAEL011719	AMIN008264
OG0008725	AAEL011738	AMIN008673
OG0008726	AAEL011740	AMIN006544
OG0008728	AAEL011793	AMIN009036
OG0008729	AAEL011801	AMIN014272
OG0008730	AAEL011809	AMIN002560
OG0008731	AAEL011830	AMIN005612
OG0008732	AAEL011832	AMIN004212
OG0008733	AAEL011867	AMIN010804
OG0008734	AAEL011888	AMIN009666
OG0008735	AAEL011890	AMIN009667
OG0008736	AAEL011901	AMIN001808
OG0008737	AAEL011903	AMIN001804
OG0008738	AAEL011910	AMIN008732
OG0008739	AAEL011949	AMIN011483
OG0008740	AAEL011950	AMIN010837
OG0008741	AAEL011952	AMIN011484
OG0008742	AAEL011953	AMIN010838
OG0008743	AAEL011954	AMIN015646
OG0008744	AAEL011979	AMIN000052
OG0008746	AAEL011986	AMIN000053
OG0008747	AAEL011987	AMIN009544
OG0008748	AAEL012008	AMIN006965
OG0008750	AAEL012013	AMIN010898
OG0008751	AAEL012037	AMIN000081
OG0008752	AAEL012064	AMIN003225
OG0008753	AAEL012073	AMIN004633
OG0008754	AAEL012076	AMIN000820
OG0008755	AAEL012077	AMIN000815
OG0008756	AAEL012078	AMIN000814
OG0008757	AAEL012079	AMIN000813
OG0008758	AAEL012082	AMIN004104
OG0008759	AAEL012083	AMIN004105
OG0008761	AAEL012089	AMIN005155
OG0008762	AAEL012105	AMIN005091
OG0008763	AAEL012126	AMIN001765
OG0008764	AAEL012135	AMIN005493
OG0008765	AAEL012137	AMIN001958
OG0008766	AAEL012140	AMIN002063
OG0008767	AAEL012143	AMIN005556
OG0008769	AAEL012164	AMIN007288
OG0008770	AAEL012167	AMIN007291
OG0008771	AAEL012168	AMIN007298
OG0008772	AAEL012199	AMIN007347
OG0008773	AAEL012207	AMIN003386
OG0008774	AAEL012237	AMIN002759
OG0008775	AAEL012238	AMIN002757
OG0008776	AAEL012243	AMIN003647
OG0008777	AAEL012261	AMIN001572
OG0008778	AAEL012265	AMIN001573
OG0008779	AAEL012267	AMIN001690
OG0008780	AAEL012268	AMIN001571
OG0008781	AAEL012276	AMIN008084
OG0008782	AAEL012297	AMIN005057
OG0008783	AAEL012327	AMIN004327
OG0008784	AAEL012337	AMIN006551
OG0008786	AAEL012361	AMIN011118
OG0008787	AAEL012363	AMIN007569
OG0008788	AAEL012368	AMIN011117
OG0008789	AAEL012375	AMIN007915
OG0008790	AAEL012381	AMIN002801
OG0008791	AAEL012383	AMIN002181
OG0008792	AAEL012384	AMIN002180
OG0008793	AAEL012438	AMIN004668
OG0008794	AAEL012440	AMIN003643
OG0008795	AAEL012442	AMIN003646
OG0008796	AAEL012447	AMIN000343
OG0008797	AAEL012448	AMIN003645
OG0008798	AAEL012450	AMIN006801
OG0008799	AAEL012458	AMIN002007
OG0008800	AAEL012460	AMIN005647
OG0008801	AAEL012476	AMIN011530
OG0008802	AAEL012478	AMIN011535
OG0008803	AAEL012486	AMIN004936
OG0008805	AAEL012566	AMIN002625
OG0008806	AAEL012575	AMIN000018
OG0008807	AAEL012616	AMIN002765
OG0008809	AAEL012660	AMIN010310
OG0008810	AAEL012674	AMIN007587
OG0008812	AAEL012687	AMIN002440
OG0008813	AAEL012693	AMIN002435
OG0008814	AAEL012748	AMIN008480
OG0008815	AAEL025072, AAEL012790	AMIN015869
OG0008816	AAEL012835	AMIN008151
OG0008817	AAEL012876	AMIN007514
OG0008819	AAEL012920	AMIN001237
OG0008820	AAEL012925	AMIN004791
OG0008821	AAEL012926	AMIN004789
OG0008822	AAEL012929	AMIN001024
OG0008824	AAEL012931	AMIN005617
OG0008825	AAEL012941	AMIN005618
OG0008826	AAEL012942	AMIN008451
OG0008827	AAEL012944	AMIN008411
OG0008828	AAEL012947	AMIN003122
OG0008829	AAEL012950	AMIN008452
OG0008830	AAEL012955	AMIN000186
OG0008832	AAEL012978	AMIN007824
OG0008833	AAEL012990	AMIN009338
OG0008834	AAEL013011	AMIN001673
OG0008835	AAEL013063	AMIN006299
OG0008836	AAEL013078	AMIN005067
OG0008837	AAEL013108	AMIN000269
OG0008838	AAEL013119	AMIN007851
OG0008839	AAEL013167	AMIN007828
OG0008840	AAEL013174	AMIN007205
OG0008841	AAEL013220	AMIN009188
OG0008842	AAEL013225	AMIN009189
OG0008845	AAEL013245	AMIN004693
OG0008846	AAEL013251	AMIN009774
OG0008847	AAEL013263	AMIN005065
OG0008848	AAEL013296	AMIN003791
OG0008849	AAEL013310	AMIN016238
OG0008851	AAEL013355	AMIN009587
OG0008852	AAEL013370	AMIN001656
OG0008853	AAEL013374	AMIN002358
OG0008854	AAEL013380	AMIN007624
OG0008855	AAEL013390	AMIN004110
OG0008856	AAEL013391	AMIN015884
OG0008857	AAEL013399	AMIN004807
OG0008858	AAEL013406	AMIN005228
OG0008859	AAEL013413	AMIN007602
OG0008860	AAEL013441	AMIN009967
OG0008861	AAEL013453	AMIN008093
OG0008863	AAEL013467	AMIN009615
OG0008864	AAEL013470	AMIN007772
OG0008865	AAEL013484	AMIN010344
OG0008866	AAEL013504	AMIN011563
OG0008867	AAEL013525	AMIN002844
OG0008869	AAEL013535	AMIN007215
OG0008870	AAEL013536	AMIN016292
OG0008873	AAEL013608	AMIN005655
OG0008874	AAEL013612	AMIN003732
OG0008876	AAEL013627	AMIN005593
OG0008877	AAEL013633	AMIN005795
OG0008879	AAEL013645	AMIN015512
OG0008880	AAEL013648	AMIN015637
OG0008881	AAEL013661	AMIN005516
OG0008883	AAEL013723	AMIN000303
OG0008884	AAEL013727	AMIN004445
OG0008885	AAEL013731	AMIN008261
OG0008886	AAEL013741	AMIN011221
OG0008887	AAEL013760	AMIN008343
OG0008888	AAEL013766	AMIN000333
OG0008889	AAEL013768	AMIN001053
OG0008891	AAEL013775, AAEL024607	AMIN006332
OG0008892	AAEL013793	AMIN002434
OG0008893	AAEL013857	AMIN007488
OG0008895	AAEL013884	AMIN002019
OG0008896	AAEL013896	AMIN000723
OG0008897	AAEL013906	AMIN008610
OG0008899	AAEL013963	AMIN003699
OG0008900	AAEL013964	AMIN015820
OG0008901	AAEL013966	AMIN003698
OG0008902	AAEL013980	AMIN008484
OG0008903	AAEL013995	AMIN015586
OG0008904	AAEL014031	AMIN001770
OG0008906	AAEL014041	AMIN009582
OG0008907	AAEL014045	AMIN004875
OG0008908	AAEL014092	AMIN009984
OG0008909	AAEL014096	AMIN007735
OG0008910	AAEL014098	AMIN007734
OG0008911	AAEL014099	AMIN007771
OG0008912	AAEL014113	AMIN009270
OG0008913	AAEL014134	AMIN005752
OG0008914	AAEL014135	AMIN009895
OG0008915	AAEL014136	AMIN002498
OG0008916	AAEL014141	AMIN009753
OG0008917	AAEL014146	AMIN008986
OG0008918	AAEL014174	AMIN002989
OG0008919	AAEL014177	AMIN008725
OG0008920	AAEL014193	AMIN001734
OG0008921	AAEL014205	AMIN001317
OG0008922	AAEL014215	AMIN001448
OG0008923	AAEL014226	AMIN002385
OG0008924	AAEL014237	AMIN011308
OG0008925	AAEL014253	AMIN009237
OG0008926	AAEL014258	AMIN009271
OG0008927	AAEL014281	AMIN006118
OG0008928	AAEL014286	AMIN006115
OG0008929	AAEL014331	AMIN005814
OG0008930	AAEL014344	AMIN000897
OG0008932	AAEL014369	AMIN003742
OG0008933	AAEL014375	AMIN003513
OG0008934	AAEL014378	AMIN002357
OG0008935	AAEL014382	AMIN016299
OG0008937	AAEL014422	AMIN007763
OG0008938	AAEL014425	AMIN002847
OG0008939	AAEL014450	AMIN011208
OG0008940	AAEL014492	AMIN007107
OG0008941	AAEL014522	AMIN003093
OG0008942	AAEL014546	AMIN016028
OG0008943	AAEL014564	AMIN000066
OG0008944	AAEL014624	AMIN001137
OG0008946	AAEL014636	AMIN007894
OG0008948	AAEL014655	AMIN005199
OG0008949	AAEL014672	AMIN007724
OG0008950	AAEL014697	AMIN000189
OG0008951	AAEL014719	AMIN006818
OG0008952	AAEL014733	AMIN009414
OG0008953	AAEL014735	AMIN009521
OG0008954	AAEL014763, AAEL022827	AMIN003164
OG0008955	AAEL014799	AMIN001459
OG0008956	AAEL014825	AMIN008185
OG0008957	AAEL014828	AMIN009109
OG0008958	AAEL014831	AMIN004274
OG0008959	AAEL014852	AMIN011429
OG0008961	AAEL014886	AMIN015948
OG0008963	AAEL014943	AMIN008425
OG0008964	AAEL014946	AMIN004667
OG0008965	AAEL014961	AMIN010058
OG0008966	AAEL014965	AMIN000712
OG0008967	AAEL014978	AMIN007635
OG0008968	AAEL014981	AMIN006092
OG0008969	AAEL014993	AMIN004941
OG0008970	AAEL014994	AMIN004940
OG0008971	AAEL015007	AMIN001139
OG0008972	AAEL015038	AMIN006498
OG0008973	AAEL015048	AMIN004737
OG0008974	AAEL015059	AMIN011295
OG0008976	AAEL015095	AMIN005542
OG0008977	AAEL015236	AMIN010429
OG0008978	AAEL015271	AMIN003391
OG0008979	AAEL015412	AMIN010672
OG0008981	AAEL015543	AMIN008633
OG0008982	AAEL015586	AMIN005614
OG0008983	AAEL016960	AMIN004218
OG0008984	AAEL017025	AMIN009496
OG0008985	AAEL017030	AMIN009687
OG0008986	AAEL017051	AMIN015835
OG0008987	AAEL017053	AMIN006141
OG0008988	AAEL017054	AMIN008358
OG0008989	AAEL017064	AMIN000388
OG0008990	AAEL017139	AMIN005204
OG0008992	AAEL017194	AMIN003945
OG0008993	AAEL017212	AMIN007137
OG0008994	AAEL017213	AMIN002584
OG0008995	AAEL017293	AMIN002867
OG0008996	AAEL017319	AMIN000168
OG0008997	AAEL017334	AMIN003936
OG0008998	AAEL017335	AMIN000382
OG0009000	AAEL017418	AMIN000762
OG0009001	AAEL017419	AMIN006197
OG0009002	AAEL017424	AMIN008634
OG0009003	AAEL017481	AMIN004746
OG0009004	AAEL017500	AMIN010667
OG0009005	AAEL017562	AMIN005649
OG0009006	AAEL017987	AMIN001072
OG0009007	AAEL018144	AMIN006694
OG0009008	AAEL018186	AMIN001119
OG0009009	AAEL018208	AMIN005143
OG0009010	AAEL018216	AMIN006389
OG0009011	AAEL018255	AMIN004137
OG0009012	AAEL018257	AMIN007825
OG0009013	AAEL018266	AMIN002432
OG0009014	AAEL018270	AMIN007733
OG0009015	AAEL018301	AMIN000505
OG0009016	AAEL018314	AMIN003601
OG0009017	AAEL018319	AMIN007231
OG0009018	AAEL018323	AMIN003751
OG0009019	AAEL018334	AMIN004038
OG0009020	AAEL018340	AMIN006683
OG0009021	AAEL018343	AMIN008711
OG0009022	AAEL018351	AMIN007236
OG0009023	AAEL018695	AMIN004741
OG0009024	AAEL019404	AMIN003618
OG0009025	AAEL019435	AMIN011024
OG0009026	AAEL019453	AMIN006584
OG0009028	AAEL019486	AMIN003112
OG0009029	AAEL019512	AMIN003604
OG0009030	AAEL019519	AMIN000796
OG0009031	AAEL019536	AMIN003783
OG0009032	AAEL019545	AMIN004414
OG0009033	AAEL019554	AMIN009806
OG0009034	AAEL019560	AMIN004909
OG0009035	AAEL019564	AMIN000548
OG0009036	AAEL019582	AMIN007746
OG0009037	AAEL019612	AMIN003375
OG0009038	AAEL019616	AMIN006046
OG0009039	AAEL019639	AMIN004719
OG0009040	AAEL019654	AMIN008971
OG0009041	AAEL019660	AMIN015490
OG0009042	AAEL019669	AMIN009954
OG0009043	AAEL019689	AMIN007100
OG0009044	AAEL019691	AMIN001173
OG0009045	AAEL019692	AMIN007632
OG0009046	AAEL019695	AMIN006983
OG0009047	AAEL019707	AMIN009360
OG0009048	AAEL019715	AMIN009730
OG0009049	AAEL019727	AMIN006457
OG0009050	AAEL019741	AMIN002957
OG0009051	AAEL019763	AMIN000257
OG0009052	AAEL019766	AMIN004834
OG0009053	AAEL019771	AMIN015763
OG0009054	AAEL019786	AMIN005079
OG0009055	AAEL019796	AMIN000238
OG0009056	AAEL019822	AMIN004088
OG0009057	AAEL019825	AMIN001439
OG0009059	AAEL019836	AMIN010831
OG0009060	AAEL019857	AMIN015864
OG0009061	AAEL019866	AMIN002043
OG0009062	AAEL019867	AMIN006990
OG0009063	AAEL019925	AMIN000358
OG0009064	AAEL019956	AMIN007918
OG0009065	AAEL019980	AMIN002080
OG0009066	AAEL019998	AMIN015677
OG0009067	AAEL020004	AMIN015968
OG0009068	AAEL020007	AMIN005740
OG0009070	AAEL020117	AMIN010669
OG0009072	AAEL020158	AMIN000720
OG0009073	AAEL020163	AMIN005592
