Orthogroup	AsinensisChina	CquinquefasciatusJHB2020
OG0008953	ASIC017225	CQUJHB010196
OG0008955	ASIC006898	CQUJHB012066
OG0008957	ASIC006055	CQUJHB002816
OG0008959	ASIC016052	CQUJHB009725
OG0008962	ASIC006163	CQUJHB010334
OG0008965	ASIC019660	CQUJHB003649
OG0008967	ASIC013766	CQUJHB004565
OG0008973	ASIC004014	CQUJHB008630
OG0008974	ASIC016684	CQUJHB003197
OG0008975	ASIC021615	CQUJHB006748
OG0008979	ASIC016693	CQUJHB007294
OG0008980	ASIC017443, ASIC017439	CQUJHB018183
OG0008981	ASIC002476	CQUJHB001758
OG0008982	ASIC006253	CQUJHB001830
OG0008983	ASIC006159	CQUJHB012607
OG0008986	ASIC011547	CQUJHB016335
OG0008987	ASIC014423	CQUJHB002538
OG0008988	ASIC012753	CQUJHB012688
OG0008989	ASIC005451	CQUJHB000653
OG0008990	ASIC006345	CQUJHB014222
OG0008991	ASIC012208	CQUJHB010202
OG0008995	ASIC016825	CQUJHB007233
OG0008997	ASIC022263	CQUJHB011806
OG0008999	ASIC006376	CQUJHB002117
OG0009001	ASIC006926	CQUJHB001987
OG0009002	ASIC002475	CQUJHB001000
OG0009003	ASIC020590	CQUJHB017206
OG0009004	ASIC019250	CQUJHB012331
OG0009005	ASIC009543	CQUJHB012711
OG0009006	ASIC020424	CQUJHB010844
OG0009009	ASIC007610	CQUJHB004463
OG0009010	ASIC004894	CQUJHB009724
OG0009012	ASIC019538	CQUJHB013320
OG0009013	ASIC012190	CQUJHB016037
OG0009014	ASIC018933	CQUJHB010906
OG0009017	ASIC017360	CQUJHB011776
OG0009019	ASIC003545	CQUJHB005929
OG0009021	ASIC019423	CQUJHB006890
OG0009022	ASIC017373	CQUJHB008361
OG0009027	ASIC007590	CQUJHB010518
OG0009030	ASIC004175	CQUJHB017628
OG0009032	ASIC013003	CQUJHB004833
OG0009033	ASIC012066	CQUJHB018080
OG0009034	ASIC021897	CQUJHB015293
OG0009035	ASIC012665	CQUJHB002053
OG0009037	ASIC004068	CQUJHB008675
OG0009039	ASIC020921	CQUJHB007410
OG0009040	ASIC017945	CQUJHB007174
OG0009044	ASIC016250	CQUJHB014912
OG0009045	ASIC013771	CQUJHB012749
OG0009047	ASIC015433	CQUJHB014662
OG0009051	ASIC002149	CQUJHB007080
OG0009054	ASIC016996	CQUJHB009745
OG0009055	ASIC011250	CQUJHB001260
OG0009056	ASIC020112	CQUJHB016586
OG0009058	ASIC017044	CQUJHB014069
OG0009063	ASIC001710	CQUJHB006366
OG0009065	ASIC005220	CQUJHB002733
OG0009067	ASIC018036	CQUJHB014116
OG0009068	ASIC003979	CQUJHB013595
OG0009070	ASIC016690	CQUJHB002477
OG0009072	ASIC003335	CQUJHB010325
OG0009075	ASIC016703	CQUJHB007760
OG0009077	ASIC015387	CQUJHB010778
OG0009078	ASIC003725	CQUJHB011067
OG0009079	ASIC007219	CQUJHB004791
OG0009082	ASIC017045, ASIC021404	CQUJHB015204
OG0009083	ASIC014325	CQUJHB002055
OG0009086	ASIC012420	CQUJHB003503
OG0009087	ASIC021332	CQUJHB012499
OG0009088	ASIC020860, ASIC020863	CQUJHB014408
OG0009089	ASIC011159	CQUJHB015568
OG0009091	ASIC011976	CQUJHB010490
OG0009093	ASIC003791	CQUJHB010402
OG0009094	ASIC003405	CQUJHB007546
OG0009096	ASIC015459	CQUJHB010521
OG0009097	ASIC010883	CQUJHB002082
OG0009099	ASIC015607	CQUJHB008981
OG0009100	ASIC016227	CQUJHB010024
OG0009101	ASIC020779	CQUJHB007585
OG0009102	ASIC015485	CQUJHB013126
OG0009105	ASIC020926	CQUJHB012520
OG0009107	ASIC014815	CQUJHB012299
OG0009108	ASIC003961	CQUJHB001616
OG0009109	ASIC017124	CQUJHB018044
OG0009116	ASIC019172	CQUJHB003262
OG0009118	ASIC006593	CQUJHB015830
OG0009120	ASIC016271	CQUJHB009366
OG0009121	ASIC018643	CQUJHB000394
OG0009122	ASIC002171	CQUJHB009552
OG0009126	ASIC019095	CQUJHB008547
OG0009127	ASIC019181	CQUJHB015862
OG0009129	ASIC005367	CQUJHB010988
OG0009131	ASIC017223	CQUJHB012847
OG0009132	ASIC012059	CQUJHB004427
OG0009137	ASIC006803	CQUJHB005622
OG0009138	ASIC010244	CQUJHB007176
OG0009139	ASIC004349	CQUJHB006037
OG0009140	ASIC011839	CQUJHB012424
OG0009141	ASIC015265	CQUJHB005376
OG0009142	ASIC016866	CQUJHB008439
OG0009143	ASIC018586	CQUJHB003551
OG0009145	ASIC007606	CQUJHB017084
OG0009147	ASIC010106	CQUJHB009529
OG0009149	ASIC020030	CQUJHB005430
OG0009153	ASIC015746	CQUJHB002770
OG0009154	ASIC009886	CQUJHB018339
OG0009156	ASIC020356	CQUJHB002595
OG0009157	ASIC018327	CQUJHB008078
OG0009158	ASIC017149	CQUJHB007644
OG0009160	ASIC006129	CQUJHB013659
OG0009161	ASIC018064	CQUJHB011527
OG0009162	ASIC011298	CQUJHB011472
OG0009163	ASIC008362	CQUJHB002739
OG0009164	ASIC015522	CQUJHB006441
OG0009166	ASIC011070	CQUJHB009919
OG0009167	ASIC014921	CQUJHB012603
OG0009168	ASIC020888	CQUJHB017086
OG0009170	ASIC006546	CQUJHB005673
OG0009171	ASIC017248	CQUJHB003220
OG0009173	ASIC004198	CQUJHB004317
OG0009177	ASIC004398	CQUJHB013441
OG0009179	ASIC009108	CQUJHB005429
OG0009183	ASIC014971	CQUJHB003310
OG0009188	ASIC010696	CQUJHB013353
OG0009189	ASIC005055	CQUJHB002726
OG0009193	ASIC009717	CQUJHB008478
OG0009196	ASIC011139	CQUJHB012396
OG0009198	ASIC016129	CQUJHB014055
OG0009200	ASIC009219	CQUJHB002642
OG0009201	ASIC013431	CQUJHB000050
OG0009202	ASIC012389	CQUJHB001150
OG0009203	ASIC010831	CQUJHB005287
OG0009204	ASIC014276	CQUJHB018135
OG0009205	ASIC005653	CQUJHB003424
OG0009206	ASIC013703	CQUJHB016691
OG0009207	ASIC011065	CQUJHB013814
OG0009210	ASIC017931	CQUJHB001408
OG0009211	ASIC018338	CQUJHB012051
OG0009212	ASIC022176	CQUJHB016437
OG0009214	ASIC016397	CQUJHB006867
OG0009215	ASIC003276, ASIC003274	CQUJHB011440
OG0009216	ASIC012112	CQUJHB000684
OG0009218	ASIC004765	CQUJHB003309
OG0009219	ASIC002332	CQUJHB016940
OG0009220	ASIC011338	CQUJHB009204
OG0009225	ASIC006565	CQUJHB004494
OG0009226	ASIC020304	CQUJHB010070
OG0009227	ASIC011436	CQUJHB000589
OG0009228	ASIC013157	CQUJHB001992
OG0009229	ASIC007603	CQUJHB007029
OG0009230	ASIC009827	CQUJHB011311
OG0009231	ASIC009373	CQUJHB014386
OG0009232	ASIC007694	CQUJHB011795
OG0009233	ASIC008884	CQUJHB016055
OG0009234	ASIC009414	CQUJHB002823
OG0009236	ASIC021891	CQUJHB012163
OG0009237	ASIC011221	CQUJHB001355
OG0009240	ASIC004550	CQUJHB009239
OG0009241	ASIC016204	CQUJHB009905
OG0009242	ASIC019671	CQUJHB004054
OG0009243	ASIC005111	CQUJHB006639
OG0009244	ASIC017982	CQUJHB007393
OG0009245	ASIC020673	CQUJHB004034
OG0009246	ASIC014822	CQUJHB000313
OG0009248	ASIC008063	CQUJHB002436
OG0009249	ASIC010777	CQUJHB006105
OG0009251	ASIC018138	CQUJHB000865
OG0009253	ASIC002728	CQUJHB017900
OG0009254	ASIC013350	CQUJHB017327
OG0009255	ASIC015363	CQUJHB012798
OG0009257	ASIC003209	CQUJHB015611
OG0009258	ASIC006196	CQUJHB005243
OG0009266	ASIC003925	CQUJHB007928
OG0009268	ASIC017023	CQUJHB006475
OG0009270	ASIC008592	CQUJHB007537
OG0009272	ASIC010932	CQUJHB014533
OG0009276	ASIC002623	CQUJHB017338
OG0009277	ASIC021090	CQUJHB011991
OG0009278	ASIC019356	CQUJHB010679
OG0009281	ASIC009482	CQUJHB001314
OG0009283	ASIC016721	CQUJHB011911
OG0009284	ASIC003014	CQUJHB011864
OG0009285	ASIC009372	CQUJHB008552
OG0009287	ASIC005330	CQUJHB006449
OG0009289	ASIC001361	CQUJHB016732
OG0009290	ASIC005943	CQUJHB004291
OG0009291	ASIC014736	CQUJHB008508
OG0009293	ASIC019083	CQUJHB015727
OG0009296	ASIC007656	CQUJHB014305
OG0009298	ASIC002812	CQUJHB009631
OG0009299	ASIC008307	CQUJHB018324
OG0009300	ASIC005711	CQUJHB008081
OG0009301	ASIC020727	CQUJHB013266
OG0009302	ASIC011032	CQUJHB004761
OG0009305	ASIC006375	CQUJHB010107
OG0009306	ASIC010056	CQUJHB016281
OG0009307	ASIC015554	CQUJHB001281, CQUJHB014274
OG0009309	ASIC019789	CQUJHB002558
OG0009311	ASIC013313	CQUJHB012246
OG0009313	ASIC000596	CQUJHB016934
OG0009315	ASIC022243	CQUJHB018303
OG0009316	ASIC007055	CQUJHB003364
OG0009317	ASIC018978	CQUJHB002928
OG0009319	ASIC018616	CQUJHB008824
OG0009320	ASIC003598	CQUJHB000764
OG0009323	ASIC018475	CQUJHB009786
OG0009325	ASIC020089	CQUJHB010881
OG0009326	ASIC016816	CQUJHB016809
OG0009327	ASIC003807	CQUJHB001682
OG0009328	ASIC014891	CQUJHB017040
OG0009334	ASIC009467	CQUJHB006752
OG0009336	ASIC014031	CQUJHB014619
OG0009337	ASIC017164	CQUJHB004820
OG0009342	ASIC000831	CQUJHB000908
OG0009354	ASIC018032	CQUJHB005059
OG0009355	ASIC016934, ASIC016933	CQUJHB008864
OG0009364	ASIC014581	CQUJHB014838
OG0009367	ASIC006114	CQUJHB004361
OG0009388	ASIC002960	CQUJHB009688
OG0009389	ASIC000650	CQUJHB002249
OG0009394	ASIC019956	CQUJHB013340
OG0009395	ASIC012821	CQUJHB002975
OG0009396	ASIC009579	CQUJHB001133
OG0009397	ASIC012987	CQUJHB011108
OG0009400	ASIC013968	CQUJHB014294
OG0009401	ASIC001081	CQUJHB010839
OG0009404	ASIC005629	CQUJHB006613
OG0009407	ASIC008734	CQUJHB008248
OG0009411	ASIC018228	CQUJHB000837
OG0009413	ASIC007450	CQUJHB001045
OG0009414	ASIC007425	CQUJHB005565
OG0009416	ASIC008775	CQUJHB012875
OG0009417	ASIC004960	CQUJHB001777
OG0009419	ASIC017875	CQUJHB002026
OG0009420	ASIC018127	CQUJHB015001
OG0009422	ASIC015267	CQUJHB012433
OG0009424	ASIC000855	CQUJHB006072
OG0009425	ASIC015385	CQUJHB000310
OG0009426	ASIC006060	CQUJHB008642
OG0009427	ASIC016079	CQUJHB012248
OG0009429	ASIC013899	CQUJHB018243
OG0009430	ASIC007768	CQUJHB009405
OG0009432	ASIC011915	CQUJHB016984
OG0009433	ASIC010179	CQUJHB018279
OG0009437	ASIC013030, ASIC013027	CQUJHB003338
OG0009439	ASIC012862	CQUJHB017325
OG0009442	ASIC001446	CQUJHB002788
OG0009443	ASIC019244	CQUJHB014952
OG0009444	ASIC012213	CQUJHB013668
OG0009446	ASIC013154	CQUJHB006234
OG0009450	ASIC015873	CQUJHB001374
OG0009451	ASIC006982	CQUJHB010895
OG0009452	ASIC006977	CQUJHB016006
OG0009454	ASIC006509	CQUJHB005300
OG0009459	ASIC000160	CQUJHB009194
OG0009460	ASIC019159	CQUJHB017066
OG0009462	ASIC005549	CQUJHB014621
OG0009463	ASIC013385	CQUJHB013259
OG0009466	ASIC011983	CQUJHB000623
OG0009470	ASIC008920	CQUJHB006948
OG0009471	ASIC021077	CQUJHB017970
OG0009473	ASIC011785	CQUJHB012074
OG0009478	ASIC013083	CQUJHB016077
OG0009482	ASIC008614	CQUJHB000999
OG0009483	ASIC014879	CQUJHB003703
OG0009485	ASIC012186	CQUJHB009781
OG0009486	ASIC014620	CQUJHB004335
OG0009489	ASIC008916	CQUJHB008099
OG0009491	ASIC002820	CQUJHB007255
OG0009493	ASIC009703	CQUJHB006296
OG0009495	ASIC008735	CQUJHB007659
OG0009497	ASIC002240	CQUJHB015882
OG0009499	ASIC018823	CQUJHB005555
OG0009506	ASIC006888	CQUJHB004514
OG0009508	ASIC020821	CQUJHB013491
OG0009509	ASIC020827	CQUJHB017088
OG0009514	ASIC000089	CQUJHB010567
OG0009515	ASIC010878	CQUJHB009699
OG0009518	ASIC021874	CQUJHB012515
OG0009525	ASIC006738	CQUJHB004214
OG0009527	ASIC004805	CQUJHB011176
OG0009531	ASIC021709	CQUJHB017150
OG0009532	ASIC012123	CQUJHB001232
OG0009534	ASIC019414	CQUJHB004104
OG0009536	ASIC017298	CQUJHB017595
OG0009538	ASIC017369	CQUJHB011884
OG0009542	ASIC006767	CQUJHB011822
OG0009547	ASIC003510	CQUJHB015150
OG0009549	ASIC019779	CQUJHB015133
OG0009550	ASIC011563	CQUJHB008622
OG0009552	ASIC009196	CQUJHB017449
OG0009556	ASIC015264	CQUJHB005303
OG0009558	ASIC015351	CQUJHB016887
OG0009559	ASIC011438	CQUJHB011604
OG0009561	ASIC007251	CQUJHB016524
OG0009562	ASIC007255	CQUJHB001226
OG0009563	ASIC007256	CQUJHB014162
OG0009564	ASIC007283	CQUJHB015141
OG0009566	ASIC014373	CQUJHB000525
OG0009568	ASIC012630	CQUJHB003994
OG0009570	ASIC000874	CQUJHB013573
OG0009573	ASIC013414	CQUJHB007262
OG0009575	ASIC000522	CQUJHB015076
OG0009576	ASIC001836	CQUJHB015537
OG0009578	ASIC011840	CQUJHB013438
OG0009582	ASIC002674	CQUJHB001810
OG0009583	ASIC002673	CQUJHB000938
OG0009584	ASIC018011	CQUJHB006855
OG0009587	ASIC004491	CQUJHB007204
OG0009590	ASIC016474	CQUJHB003912
OG0009591	ASIC008432	CQUJHB007841
OG0009592	ASIC017863	CQUJHB006726
OG0009596	ASIC005663	CQUJHB005061
OG0009597	ASIC011410	CQUJHB001508
OG0009598	ASIC006356	CQUJHB018195
OG0009599	ASIC020848	CQUJHB010393
OG0009603	ASIC011251	CQUJHB004649
OG0009609	ASIC010571	CQUJHB016076
OG0009610	ASIC008193	CQUJHB008021
OG0009613	ASIC007964	CQUJHB010209
OG0009614	ASIC005513	CQUJHB012718
OG0009615	ASIC016798	CQUJHB013241
OG0009617	ASIC014576	CQUJHB000304
OG0009620	ASIC006519	CQUJHB002567
OG0009622	ASIC008076	CQUJHB001128
OG0009623	ASIC008069	CQUJHB003008
OG0009624	ASIC012474	CQUJHB005446
OG0009625	ASIC018520	CQUJHB014573
OG0009626	ASIC013738	CQUJHB006530
OG0009629	ASIC016355	CQUJHB015042
OG0009630	ASIC020841	CQUJHB003217
OG0009634	ASIC019815	CQUJHB016061
OG0009636	ASIC006380	CQUJHB004380
OG0009640	ASIC021946, ASIC008346	CQUJHB013768
OG0009641	ASIC012815	CQUJHB008211
OG0009642	ASIC009737	CQUJHB020340
OG0009643	ASIC004611	CQUJHB009266
OG0009644	ASIC016908	CQUJHB005819
OG0009648	ASIC011283	CQUJHB016631
OG0009652	ASIC003446	CQUJHB018286
OG0009653	ASIC016038	CQUJHB012072
OG0009655	ASIC014330	CQUJHB008287
OG0009656	ASIC004065	CQUJHB010540
OG0009657	ASIC008171	CQUJHB016481
OG0009658	ASIC005405	CQUJHB009448
OG0009660	ASIC012884	CQUJHB016295
OG0009662	ASIC000889	CQUJHB001528
OG0009664	ASIC013250	CQUJHB009782
OG0009666	ASIC014347	CQUJHB018018
OG0009667	ASIC009989	CQUJHB015671
OG0009669	ASIC006387	CQUJHB015164
OG0009670	ASIC006386	CQUJHB005939
OG0009671	ASIC022107	CQUJHB013440
OG0009672	ASIC018915	CQUJHB014090
OG0009675	ASIC012008	CQUJHB013991
OG0009676	ASIC003206	CQUJHB002163
OG0009677	ASIC016859	CQUJHB009388
OG0009679	ASIC013515	CQUJHB014024
OG0009682	ASIC004643	CQUJHB009923
OG0009683	ASIC001054	CQUJHB007402
OG0009687	ASIC004627	CQUJHB011723
OG0009690	ASIC007582	CQUJHB000818
OG0009695	ASIC004102	CQUJHB017502
OG0009696	ASIC002640	CQUJHB009991
OG0009697	ASIC018311	CQUJHB003129
OG0009698	ASIC017534	CQUJHB012338
OG0009700	ASIC014119	CQUJHB016222
OG0009701	ASIC018003	CQUJHB008127
OG0009703	ASIC015478	CQUJHB014855
OG0009710	ASIC015021	CQUJHB016009
OG0009714	ASIC011362	CQUJHB011958
OG0009715	ASIC021209	CQUJHB011002
OG0009716	ASIC019168	CQUJHB005216
OG0009718	ASIC015257	CQUJHB018346
OG0009720	ASIC017341	CQUJHB011083
OG0009724	ASIC020242	CQUJHB004621
OG0009726	ASIC018024	CQUJHB013684
OG0009727	ASIC015183	CQUJHB016098
OG0009729	ASIC009951	CQUJHB017880
OG0009730	ASIC018689	CQUJHB014633
OG0009731	ASIC010019	CQUJHB000432
OG0009732	ASIC008764	CQUJHB006869
OG0009735	ASIC007085	CQUJHB006301
OG0009736	ASIC004775	CQUJHB016498
OG0009742	ASIC014847	CQUJHB011104
OG0009744	ASIC014705	CQUJHB000402
OG0009745	ASIC014706	CQUJHB012729
OG0009747	ASIC008354	CQUJHB010865
OG0009750	ASIC009890	CQUJHB003204
OG0009753	ASIC011067	CQUJHB009176
OG0009754	ASIC013812	CQUJHB010033
OG0009759	ASIC008771	CQUJHB000931
OG0009765	ASIC008908	CQUJHB008097
OG0009767	ASIC009191	CQUJHB007043
OG0009768	ASIC013549	CQUJHB013079
OG0009771	ASIC013252	CQUJHB003517
OG0009772	ASIC009950	CQUJHB018320
OG0009776	ASIC017350	CQUJHB010261
OG0009777	ASIC003631	CQUJHB007037
OG0009778	ASIC009146	CQUJHB010927
OG0009779	ASIC003257	CQUJHB000165
OG0009781	ASIC019171	CQUJHB010379
OG0009782	ASIC012366, ASIC012365	CQUJHB008708
OG0009783	ASIC000594	CQUJHB018071
OG0009784	ASIC018907	CQUJHB006176
OG0009793	ASIC015888	CQUJHB015732
OG0009794	ASIC021215	CQUJHB004647
OG0009796	ASIC002512	CQUJHB002520
OG0009798	ASIC010423	CQUJHB003525
OG0009801	ASIC004116	CQUJHB018380
OG0009804	ASIC022079	CQUJHB002442
OG0009805	ASIC014240	CQUJHB016577
OG0009807	ASIC019409	CQUJHB009927
OG0009809	ASIC015915	CQUJHB013031
OG0009812	ASIC019899, ASIC019910	CQUJHB009542
OG0009817	ASIC008853	CQUJHB013083
OG0009819	ASIC021602	CQUJHB001009
OG0009823	ASIC002284	CQUJHB005120
OG0009824	ASIC010003	CQUJHB001223, CQUJHB003259
OG0009826	ASIC005771	CQUJHB008838
OG0009831	ASIC008459	CQUJHB009965
OG0009835	ASIC011110	CQUJHB012041
OG0009836	ASIC002457	CQUJHB007260
OG0009837	ASIC000639	CQUJHB009284
OG0009838	ASIC014453	CQUJHB013683
OG0009841	ASIC016093	CQUJHB006731
OG0009842	ASIC010821	CQUJHB001553
OG0009843	ASIC021164	CQUJHB015114
OG0009844	ASIC002493	CQUJHB000440
OG0009849	ASIC020476	CQUJHB015386
OG0009852	ASIC014121	CQUJHB006747
OG0009854	ASIC005337	CQUJHB006918
OG0009855	ASIC004799	CQUJHB000648
OG0009856	ASIC018316	CQUJHB003200
OG0009857	ASIC002435	CQUJHB004099
OG0009867	ASIC002172	CQUJHB016361
OG0009868	ASIC018758	CQUJHB001697
OG0009871	ASIC013927	CQUJHB016677
OG0009872	ASIC005679	CQUJHB001376
OG0009874	ASIC008910	CQUJHB010676
OG0009875	ASIC005450	CQUJHB013253
OG0009876	ASIC003825	CQUJHB003581
OG0009877	ASIC002227	CQUJHB002169
OG0009880	ASIC005649	CQUJHB003442
OG0009884	ASIC020780	CQUJHB012492
OG0009885	ASIC016861	CQUJHB003714
OG0009886	ASIC021452	CQUJHB007615
OG0009890	ASIC016858	CQUJHB011009
OG0009891	ASIC019676	CQUJHB004505
OG0009892	ASIC007759	CQUJHB004573
OG0009893	ASIC019518	CQUJHB014174
OG0009895	ASIC010573	CQUJHB006527
OG0009900	ASIC009026	CQUJHB004372
OG0009901	ASIC009450	CQUJHB006959
OG0009902	ASIC014673	CQUJHB016046
OG0009903	ASIC006377	CQUJHB011882
OG0009904	ASIC016326	CQUJHB010019
OG0009906	ASIC014617	CQUJHB002831
OG0009907	ASIC019902	CQUJHB007596
OG0009908	ASIC003944	CQUJHB016727
OG0009911	ASIC013209	CQUJHB001864
OG0009912	ASIC019436	CQUJHB014504
OG0009914	ASIC016547	CQUJHB006113
OG0009915	ASIC016552	CQUJHB006653
OG0009919	ASIC019601	CQUJHB004873
OG0009923	ASIC004310	CQUJHB006556
OG0009925	ASIC000890	CQUJHB003750
OG0009927	ASIC009675	CQUJHB007673
OG0009928	ASIC004174	CQUJHB006559
OG0009930	ASIC016945	CQUJHB016054
OG0009931	ASIC008383	CQUJHB005398
OG0009934	ASIC014151	CQUJHB015582
OG0009940	ASIC005550	CQUJHB002740
OG0009941	ASIC007259	CQUJHB010913
OG0009952	ASIC013793	CQUJHB000012, CQUJHB003965, CQUJHB000863, CQUJHB010037
OG0009953	ASIC018760	CQUJHB000720
OG0009954	ASIC011604	CQUJHB010125
OG0009958	ASIC010603	CQUJHB006454
OG0009959	ASIC014145, ASIC012738, ASIC014148, ASIC014149	CQUJHB015456
OG0009960	ASIC006335	CQUJHB003882
OG0009961	ASIC003667	CQUJHB018298, CQUJHB014304
OG0009962	ASIC006242	CQUJHB012606
OG0009965	ASIC010064	CQUJHB014570
OG0009967	ASIC021808	CQUJHB007674
OG0009970	ASIC014071	CQUJHB006585
OG0009971	ASIC012244	CQUJHB001266, CQUJHB004137, CQUJHB012671
OG0009974	ASIC017247	CQUJHB004051, CQUJHB008566
OG0009975	ASIC006548	CQUJHB005709, CQUJHB014558
OG0009979	ASIC021476	CQUJHB003013
OG0009980	ASIC012889	CQUJHB014446
OG0009985	ASIC020223	CQUJHB006464
OG0009989	ASIC004560	CQUJHB001465
OG0010025	ASIC005724	CQUJHB014989
OG0010028	ASIC020531	CQUJHB010388
OG0010030	ASIC005761	CQUJHB004487
OG0010031	ASIC002331	CQUJHB017091
OG0010034	ASIC019382	CQUJHB015384
OG0010035	ASIC007766	CQUJHB018313
OG0010041	ASIC017638	CQUJHB006073
OG0010042	ASIC018726	CQUJHB002570
OG0010043	ASIC013344	CQUJHB011417, CQUJHB004551
OG0010046	ASIC011364	CQUJHB010054
OG0010051	ASIC007859	CQUJHB012467
OG0010056	ASIC011982	CQUJHB010525
OG0010059	ASIC019663	CQUJHB006829
OG0010063	ASIC022194	CQUJHB017515
OG0010065	ASIC014619	CQUJHB005159
OG0010068	ASIC008200	CQUJHB016021
OG0010071	ASIC021994	CQUJHB008221
OG0010077	ASIC020828	CQUJHB006635
OG0010079	ASIC016589	CQUJHB013236
OG0010084	ASIC020889	CQUJHB009881
OG0010087	ASIC006404	CQUJHB002428
OG0010089	ASIC005575	CQUJHB009612
OG0010090	ASIC009112	CQUJHB011620
OG0010091	ASIC000334	CQUJHB015255
OG0010092	ASIC000335	CQUJHB013921
OG0010095	ASIC003508	CQUJHB012071
OG0010101	ASIC011447	CQUJHB010168
OG0010105	ASIC019438	CQUJHB017673
OG0010106	ASIC005056	CQUJHB008976
OG0010107	ASIC013832	CQUJHB003248
OG0010110	ASIC007857	CQUJHB003974
OG0010112	ASIC021861	CQUJHB015243
OG0010113	ASIC009999	CQUJHB014685
OG0010114	ASIC007250	CQUJHB003810
OG0010116	ASIC018789	CQUJHB009114
OG0010119	ASIC002875	CQUJHB006186
OG0010124	ASIC015161	CQUJHB010011
OG0010125	ASIC005524	CQUJHB017805
OG0010127	ASIC004975	CQUJHB003967
OG0010128	ASIC008070	CQUJHB018435
OG0010129	ASIC008079	CQUJHB010790
OG0010132	ASIC015036	CQUJHB003982
OG0010133	ASIC015978	CQUJHB016790
OG0010137	ASIC018093	CQUJHB016189
OG0010147	ASIC006385	CQUJHB001410
OG0010154	ASIC019843	CQUJHB013195
OG0010156	ASIC003806	CQUJHB010650
OG0010158	ASIC002141	CQUJHB006432
OG0010160	ASIC002637	CQUJHB000698
OG0010161	ASIC012724	CQUJHB004064
OG0010163	ASIC020489	CQUJHB001200
OG0010165	ASIC016732	CQUJHB006687
OG0010167	ASIC010038	CQUJHB013628
OG0010169	ASIC018074	CQUJHB018200
OG0010171	ASIC005630	CQUJHB005400
OG0010174	ASIC009157	CQUJHB002696
OG0010175	ASIC005339	CQUJHB011380, CQUJHB012502
OG0010177	ASIC017664	CQUJHB002287
OG0010178	ASIC014500	CQUJHB003485
OG0010186	ASIC011227	CQUJHB011199
OG0010190	ASIC014582	CQUJHB011989
OG0010191	ASIC018452	CQUJHB012269
OG0010194	ASIC016340	CQUJHB013289
OG0010195	ASIC004238	CQUJHB009568
OG0010199	ASIC003679	CQUJHB013173
OG0010203	ASIC020924	CQUJHB000070
OG0010209	ASIC013781	CQUJHB007295, CQUJHB012537
OG0010217	ASIC004221	CQUJHB011889
OG0010220	ASIC014937	CQUJHB002879
OG0010224	ASIC022360	CQUJHB003185
OG0010228	ASIC011518	CQUJHB004171
OG0010230	ASIC011686	CQUJHB012527
OG0010231	ASIC002563	CQUJHB001898
OG0010232	ASIC009665	CQUJHB017879
OG0010233	ASIC003448	CQUJHB016300
OG0010235	ASIC018620	CQUJHB015273
OG0010238	ASIC014657	CQUJHB010455
OG0010245	ASIC016723	CQUJHB012209
OG0010247	ASIC010767	CQUJHB015194
OG0010252	ASIC015715	CQUJHB010829
OG0010257	ASIC011174	CQUJHB015686
OG0010258	ASIC019038	CQUJHB002865
OG0010262	ASIC019946	CQUJHB010589
OG0010263	ASIC010779	CQUJHB007008
OG0010266	ASIC004307	CQUJHB007555
OG0010267	ASIC005344	CQUJHB000207
OG0010270	ASIC013967	CQUJHB011387
OG0010273	ASIC006379	CQUJHB017095
OG0010289	ASIC006823	CQUJHB017326
OG0010301	ASIC011450	CQUJHB006287
OG0010302	ASIC015357	CQUJHB012217, CQUJHB003077, CQUJHB000460, CQUJHB012734
OG0010307	ASIC005084	CQUJHB014994
OG0010309	ASIC014150	CQUJHB013400
OG0010325	ASIC013926	CQUJHB016484
OG0010326	ASIC000834	CQUJHB002235
OG0010331	ASIC019139	CQUJHB007985
OG0010335	ASIC018771	CQUJHB017825
OG0010336	ASIC003268	CQUJHB016625
OG0010337	ASIC012182	CQUJHB015188
OG0010338	ASIC002667	CQUJHB003085
OG0010341	ASIC021445	CQUJHB010067
OG0010344	ASIC015155	CQUJHB005592, CQUJHB011113
OG0010345	ASIC001028	CQUJHB002662
OG0010352	ASIC011259	CQUJHB014463
OG0010355	ASIC017951	CQUJHB008865
OG0010358	ASIC011574	CQUJHB017359
OG0010360	ASIC021823	CQUJHB006129
OG0010367	ASIC012230	CQUJHB010842
OG0010374	ASIC012599	CQUJHB017569
OG0010375	ASIC020928	CQUJHB011501
OG0010377	ASIC005255	CQUJHB012384
OG0010378	ASIC019212	CQUJHB000870
OG0010410	ASIC016245	CQUJHB012365
OG0010418	ASIC011974	CQUJHB014976
OG0010429	ASIC003256	CQUJHB003059
OG0010438	ASIC017266	CQUJHB012785
OG0010444	ASIC021883	CQUJHB005701
OG0010449	ASIC007600	CQUJHB004069
OG0010451	ASIC011265	CQUJHB015421
OG0010452	ASIC011264	CQUJHB014767
OG0010455	ASIC017862	CQUJHB011096
OG0010457	ASIC011404	CQUJHB005456
OG0010459	ASIC020861	CQUJHB014891
OG0010466	ASIC009698	CQUJHB016277
OG0010471	ASIC009245	CQUJHB000761
OG0010478	ASIC000582	CQUJHB011782
OG0010484	ASIC020306	CQUJHB004477
OG0010485	ASIC010139	CQUJHB016687
OG0010491	ASIC010583	CQUJHB010820
OG0010497	ASIC011352	CQUJHB017947
OG0010502	ASIC009938	CQUJHB002342
