Orthogroup	AsinensisChina	AfunestusAfunGA1
OG0007497	ASIC020591	AFUN2_001903
OG0007498	ASIC002447	AFUN2_012842
OG0007499	ASIC009897	AFUN2_010006
OG0007500	ASIC020602	AFUN2_007845
OG0007501	ASIC003483	AFUN2_002185
OG0007502	ASIC005991, ASIC005989, ASIC005028	AFUN2_009078
OG0007503	ASIC014090	AFUN2_011020
OG0007504	ASIC022210	AFUN2_005374
OG0007505	ASIC011222	AFUN2_011711
OG0007506	ASIC014768	AFUN2_001443
OG0007507	ASIC001025	AFUN2_007795
OG0007508	ASIC005862	AFUN2_011315
OG0007509	ASIC013973	AFUN2_004296
OG0007510	ASIC006676	AFUN2_009645
OG0007511	ASIC007102	AFUN2_006392
OG0007512	ASIC010676	AFUN2_014547
OG0007513	ASIC003775	AFUN2_003534
OG0007514	ASIC011053	AFUN2_011662
OG0007515	ASIC019998	AFUN2_010505
OG0007516	ASIC019685	AFUN2_000975
OG0007517	ASIC000729	AFUN2_005686
OG0007518	ASIC008124	AFUN2_007129
OG0007519	ASIC006968	AFUN2_002360
OG0007520	ASIC014959	AFUN2_002715
OG0007522	ASIC003090	AFUN2_012025
OG0007523	ASIC003994	AFUN2_001367
OG0007524	ASIC018648	AFUN2_011133
OG0007525	ASIC016754	AFUN2_005054
OG0007526	ASIC014533	AFUN2_001625
OG0007527	ASIC003948	AFUN2_012171
OG0007529	ASIC021793	AFUN2_001111
OG0007530	ASIC019509	AFUN2_009994
OG0007531	ASIC009761	AFUN2_001510
OG0007532	ASIC002727	AFUN2_006344
OG0007533	ASIC000585	AFUN2_009456
OG0007534	ASIC021809	AFUN2_014760
OG0007536	ASIC018472	AFUN2_004151
OG0007537	ASIC019052	AFUN2_001560
OG0007538	ASIC007212	AFUN2_006394
OG0007539	ASIC007121	AFUN2_000933
OG0007540	ASIC009763	AFUN2_012036
OG0007541	ASIC016241	AFUN2_004529
OG0007542	ASIC006649	AFUN2_010036
OG0007543	ASIC012907	AFUN2_012468
OG0007544	ASIC016611	AFUN2_005385
OG0007545	ASIC011844	AFUN2_012528
OG0007546	ASIC022363	AFUN2_001089
OG0007547	ASIC017942	AFUN2_010437
OG0007548	ASIC005241	AFUN2_010016
OG0007549	ASIC019953	AFUN2_010477
OG0007550	ASIC008681	AFUN2_001710
OG0007551	ASIC006661	AFUN2_014029
OG0007552	ASIC021724	AFUN2_012056
OG0007553	ASIC014087	AFUN2_001870
OG0007554	ASIC017253	AFUN2_013989
OG0007555	ASIC006097	AFUN2_009322
OG0007556	ASIC003438	AFUN2_009649
OG0007557	ASIC017938	AFUN2_005366
OG0007558	ASIC010005	AFUN2_006325
OG0007559	ASIC008472	AFUN2_003611
OG0007560	ASIC011220	AFUN2_006137
OG0007561	ASIC018752	AFUN2_001806
OG0007562	ASIC018284	AFUN2_001647
OG0007563	ASIC017311	AFUN2_006000
OG0007564	ASIC014239	AFUN2_005121
OG0007565	ASIC010409	AFUN2_000639
OG0007566	ASIC006248	AFUN2_001753
OG0007567	ASIC014343	AFUN2_010428
OG0007568	ASIC016095	AFUN2_004236
OG0007569	ASIC007467	AFUN2_010727
OG0007570	ASIC011052	AFUN2_008563
OG0007571	ASIC012624	AFUN2_011373
OG0007572	ASIC010578	AFUN2_009067
OG0007573	ASIC014300	AFUN2_003964
OG0007574	ASIC012435	AFUN2_005898
OG0007575	ASIC016633	AFUN2_003595
OG0007576	ASIC018987	AFUN2_008009
OG0007577	ASIC017453	AFUN2_009153
OG0007578	ASIC005762	AFUN2_007237
OG0007579	ASIC014898	AFUN2_010597
OG0007580	ASIC017393	AFUN2_009165
OG0007581	ASIC003754	AFUN2_007706
OG0007582	ASIC014587	AFUN2_000831
OG0007583	ASIC018020	AFUN2_004044
OG0007584	ASIC000839	AFUN2_011809
OG0007585	ASIC004853	AFUN2_001461
OG0007586	ASIC008243	AFUN2_004896
OG0007587	ASIC016775	AFUN2_005108
OG0007588	ASIC006310	AFUN2_001244
OG0007589	ASIC005162	AFUN2_014169
OG0007590	ASIC014069	AFUN2_000815
OG0007591	ASIC010884	AFUN2_006555
OG0007592	ASIC008473	AFUN2_005345
OG0007593	ASIC015110	AFUN2_013288
OG0007594	ASIC003196	AFUN2_014720
OG0007595	ASIC017236	AFUN2_011439
OG0007596	ASIC007515	AFUN2_004574
OG0007597	ASIC013319	AFUN2_005537
OG0007598	ASIC009248	AFUN2_003914
OG0007599	ASIC011953	AFUN2_012334
OG0007600	ASIC002445	AFUN2_013085
OG0007601	ASIC015080	AFUN2_011187
OG0007602	ASIC012527	AFUN2_001327
OG0007603	ASIC019031	AFUN2_008229
OG0007604	ASIC022341	AFUN2_003357
OG0007605	ASIC019387	AFUN2_012806
OG0007606	ASIC009114	AFUN2_009318
OG0007607	ASIC011641	AFUN2_011548
OG0007608	ASIC012861	AFUN2_006779
OG0007609	ASIC002549, ASIC002548	AFUN2_001912
OG0007610	ASIC007674	AFUN2_006032
OG0007611	ASIC020453	AFUN2_002052
OG0007612	ASIC005675	AFUN2_013480
OG0007613	ASIC012223	AFUN2_013579
OG0007614	ASIC017121	AFUN2_012152
OG0007615	ASIC014897	AFUN2_000839
OG0007616	ASIC016714	AFUN2_010696
OG0007617	ASIC010274	AFUN2_012959
OG0007618	ASIC014710	AFUN2_010452
OG0007619	ASIC016483	AFUN2_001134
OG0007620	ASIC012293	AFUN2_010268
OG0007621	ASIC002440	AFUN2_014148
OG0007622	ASIC018753	AFUN2_000801
OG0007623	ASIC016244	AFUN2_011035
OG0007624	ASIC011746	AFUN2_003371
OG0007625	ASIC004456	AFUN2_004554
OG0007626	ASIC004094	AFUN2_008159
OG0007627	ASIC019040	AFUN2_008694
OG0007628	ASIC018229	AFUN2_010812
OG0007629	ASIC009506	AFUN2_013177
OG0007630	ASIC006381	AFUN2_000481
OG0007631	ASIC006786	AFUN2_010026
OG0007632	ASIC008072	AFUN2_000472
OG0007633	ASIC011688	AFUN2_007670
OG0007634	ASIC018794	AFUN2_013633
OG0007635	ASIC012343	AFUN2_005141
OG0007636	ASIC020870	AFUN2_004227
OG0007637	ASIC019294	AFUN2_012978
OG0007638	ASIC014916	AFUN2_004238
OG0007639	ASIC016964	AFUN2_003606
OG0007640	ASIC008462	AFUN2_007087
OG0007641	ASIC012042	AFUN2_004485
OG0007642	ASIC011750	AFUN2_001801
OG0007643	ASIC009732	AFUN2_007245
OG0007644	ASIC018941	AFUN2_003380
OG0007645	ASIC021879	AFUN2_007881
OG0007646	ASIC014907	AFUN2_012911
OG0007647	ASIC015005	AFUN2_007895
OG0007648	ASIC009491	AFUN2_008325
OG0007649	ASIC003968	AFUN2_000650
OG0007650	ASIC002311	AFUN2_006354
OG0007651	ASIC014666	AFUN2_001633
OG0007652	ASIC019624	AFUN2_012143
OG0007653	ASIC020511	AFUN2_014032
OG0007654	ASIC007461	AFUN2_008578
OG0007655	ASIC016842	AFUN2_006912
OG0007656	ASIC004567	AFUN2_013129
OG0007657	ASIC012888	AFUN2_007247
OG0007658	ASIC015034	AFUN2_007880
OG0007659	ASIC014988, ASIC015014	AFUN2_001732
OG0007660	ASIC009107	AFUN2_004417
OG0007661	ASIC016282	AFUN2_013253
OG0007662	ASIC009635	AFUN2_006770
OG0007663	ASIC022158	AFUN2_002659
OG0007664	ASIC004648	AFUN2_009813
OG0007665	ASIC011967	AFUN2_012781
OG0007666	ASIC007267	AFUN2_010393
OG0007667	ASIC005754	AFUN2_011405
OG0007668	ASIC003017	AFUN2_011189
OG0007669	ASIC017067	AFUN2_013861
OG0007670	ASIC020943	AFUN2_008227
OG0007671	ASIC020241	AFUN2_005724
OG0007675	ASIC005070	AFUN2_005877
OG0007676	ASIC021189	AFUN2_010474
OG0007677	ASIC021218	AFUN2_002163
OG0007678	ASIC000956	AFUN2_009454
OG0007679	ASIC022287	AFUN2_010951
OG0007680	ASIC016960	AFUN2_001107
OG0007681	ASIC005163	AFUN2_014800
OG0007682	ASIC013774	AFUN2_010355
OG0007683	ASIC014926	AFUN2_001901
OG0007684	ASIC009042	AFUN2_002128
OG0007685	ASIC006261	AFUN2_013414
OG0007686	ASIC008585	AFUN2_008513
OG0007687	ASIC015132	AFUN2_013525
OG0007688	ASIC007774	AFUN2_001572
OG0007689	ASIC010562	AFUN2_009593
OG0007690	ASIC016828	AFUN2_004426
OG0007691	ASIC010278	AFUN2_001701
OG0007692	ASIC019658	AFUN2_007606
OG0007693	ASIC014641	AFUN2_010013
OG0007694	ASIC006914	AFUN2_012536
OG0007695	ASIC007189	AFUN2_008860
OG0007696	ASIC015372	AFUN2_012874
OG0007697	ASIC020327	AFUN2_007290
OG0007698	ASIC013834	AFUN2_014719
OG0007699	ASIC020594	AFUN2_005974
OG0007700	ASIC018025	AFUN2_005196
OG0007701	ASIC007605	AFUN2_012726
OG0007702	ASIC020527	AFUN2_014387
OG0007703	ASIC007807	AFUN2_001325
OG0007704	ASIC017449	AFUN2_005355
OG0007705	ASIC020566	AFUN2_014685
OG0007706	ASIC005941	AFUN2_007163
OG0007707	ASIC011380	AFUN2_004553
OG0007708	ASIC016003	AFUN2_009160
OG0007709	ASIC011024	AFUN2_009765
OG0007710	ASIC012492	AFUN2_013195
OG0007711	ASIC005287	AFUN2_012299
OG0007712	ASIC003724	AFUN2_004393
OG0007713	ASIC015608	AFUN2_006656
OG0007714	ASIC002700	AFUN2_002182
OG0007715	ASIC004097	AFUN2_009368
OG0007716	ASIC017461	AFUN2_013919
OG0007717	ASIC012773	AFUN2_001259
OG0007718	ASIC014957	AFUN2_000518
OG0007719	ASIC019600	AFUN2_013165
OG0007720	ASIC011763	AFUN2_002042
OG0007721	ASIC018940	AFUN2_006239
OG0007722	ASIC008666	AFUN2_001294
OG0007723	ASIC016686	AFUN2_000398
OG0007724	ASIC018172	AFUN2_010772
OG0007725	ASIC007346	AFUN2_011288
OG0007726	ASIC000573	AFUN2_004144
OG0007728	ASIC009952	AFUN2_011149
OG0007729	ASIC002294	AFUN2_004632
OG0007730	ASIC012584	AFUN2_005636
OG0007731	ASIC010648	AFUN2_003317
OG0007732	ASIC013636	AFUN2_004031
OG0007733	ASIC018607	AFUN2_013207
OG0007734	ASIC021607	AFUN2_013386
OG0007735	ASIC013461	AFUN2_012691
OG0007736	ASIC004583	AFUN2_007544
OG0007737	ASIC005005	AFUN2_013840
OG0007738	ASIC015384	AFUN2_011721
OG0007739	ASIC017898	AFUN2_007135
OG0007740	ASIC005777	AFUN2_010985
OG0007741	ASIC004855	AFUN2_009863
OG0007742	ASIC006289	AFUN2_013441
OG0007743	ASIC010265	AFUN2_004056
OG0007744	ASIC011177	AFUN2_004207
OG0007745	ASIC008963	AFUN2_001270
OG0007746	ASIC004253, ASIC004254	AFUN2_007196
OG0007747	ASIC019562, ASIC019566	AFUN2_008358
OG0007748	ASIC014942	AFUN2_011874
OG0007749	ASIC013405	AFUN2_005700
OG0007750	ASIC021084	AFUN2_013117
OG0007751	ASIC011569	AFUN2_014042
OG0007753	ASIC017167	AFUN2_012182
OG0007754	ASIC014167	AFUN2_011770
OG0007755	ASIC002895	AFUN2_001302
OG0007756	ASIC017501	AFUN2_008873
OG0007757	ASIC005165	AFUN2_013733
OG0007758	ASIC002370	AFUN2_002125
OG0007760	ASIC003750	AFUN2_007259
OG0007761	ASIC019867	AFUN2_007618
OG0007762	ASIC002056	AFUN2_004097
OG0007763	ASIC019845	AFUN2_007260
OG0007764	ASIC008914	AFUN2_001470
OG0007765	ASIC015431	AFUN2_007898
OG0007766	ASIC009550	AFUN2_012886
OG0007767	ASIC012486	AFUN2_007188
OG0007768	ASIC010734	AFUN2_002964
OG0007769	ASIC018235	AFUN2_012754
OG0007770	ASIC009005	AFUN2_001138
OG0007771	ASIC009544	AFUN2_007449
OG0007772	ASIC003986	AFUN2_012723
OG0007773	ASIC010271	AFUN2_008856
OG0007774	ASIC014104	AFUN2_011111
OG0007776	ASIC015125	AFUN2_009340
OG0007778	ASIC002844	AFUN2_010424
OG0007781	ASIC011999	AFUN2_007202
OG0007784	ASIC004449	AFUN2_008965
OG0007785	ASIC020122	AFUN2_014127
OG0007787	ASIC014968	AFUN2_008597
OG0007788	ASIC005784, ASIC007351, ASIC005783	AFUN2_003673
OG0007795	ASIC005323	AFUN2_009188, AFUN2_006021, AFUN2_002457, AFUN2_014628, AFUN2_004347
OG0007802	ASIC018100	AFUN2_012090
OG0007803	ASIC010627	AFUN2_008716
OG0007804	ASIC010007, ASIC009936, ASIC009935	AFUN2_002814
OG0007806	ASIC013826, ASIC013818	AFUN2_013184
OG0007809	ASIC006907	AFUN2_002255, AFUN2_011926, AFUN2_001303, AFUN2_001615, AFUN2_010255, AFUN2_012067
OG0007810	ASIC004644	AFUN2_014627
OG0007812	ASIC003050, ASIC002168	AFUN2_007330
OG0007814	ASIC007821	AFUN2_001859
OG0007814	ASIC007822	AFUN2_009376
OG0007815	ASIC011735	AFUN2_013922, AFUN2_000567
OG0007816	ASIC008656, ASIC008657	AFUN2_010315, AFUN2_008397
OG0007818	ASIC000329	AFUN2_001663
OG0007818	ASIC000327, ASIC000328	AFUN2_010348
OG0007819	ASIC010613	AFUN2_006163, AFUN2_003284
OG0007822	ASIC021311, ASIC015347, ASIC005990, ASIC003025, ASIC006471, ASIC001470, ASIC006007, ASIC001617, ASIC005325	AFUN2_007360
OG0007823	ASIC021818	AFUN2_013847
OG0007841	ASIC000330	AFUN2_014514
OG0007843	ASIC010652	AFUN2_003724
OG0007844	ASIC012004	AFUN2_005811
OG0007845	ASIC019036	AFUN2_009012
OG0007846	ASIC003492	AFUN2_005445
OG0007847	ASIC019032	AFUN2_004854
OG0007848	ASIC021028	AFUN2_004267
OG0007849	ASIC019020	AFUN2_003965
OG0007850	ASIC021937	AFUN2_003683
OG0007851	ASIC014508	AFUN2_004797
OG0007854	ASIC014509	AFUN2_013208
OG0007855	ASIC012747	AFUN2_004320
OG0007856	ASIC009185	AFUN2_005009
OG0007857	ASIC009183	AFUN2_006160
OG0007858	ASIC009184	AFUN2_002489
OG0007859	ASIC012879	AFUN2_008840
OG0007861	ASIC019380	AFUN2_000875
OG0007862	ASIC019370	AFUN2_012829
OG0007864	ASIC012984	AFUN2_004092
OG0007865	ASIC015887	AFUN2_003190
OG0007868	ASIC019559	AFUN2_003218
OG0007869	ASIC010712	AFUN2_010958
OG0007870	ASIC016025	AFUN2_002066
OG0007871	ASIC021865	AFUN2_007925
OG0007872	ASIC010809	AFUN2_007818
OG0007873	ASIC010790	AFUN2_012854
OG0007876	ASIC000143	AFUN2_001804
OG0007879	ASIC001083	AFUN2_004637
OG0007880	ASIC008088	AFUN2_000750
OG0007882	ASIC021491	AFUN2_014214
OG0007883	ASIC021533	AFUN2_007353
OG0007885	ASIC021532	AFUN2_014674
OG0007886	ASIC013672, ASIC005072	AFUN2_006258
OG0007888	ASIC008727, ASIC008726	AFUN2_007527
OG0007889	ASIC018808	AFUN2_009276
OG0007891	ASIC018224	AFUN2_012293
OG0007896	ASIC007458	AFUN2_006713
OG0007898	ASIC021325	AFUN2_009655
OG0007899	ASIC015470	AFUN2_006800
OG0007900	ASIC013914	AFUN2_009106
OG0007901	ASIC013906	AFUN2_014261
OG0007905	ASIC002783	AFUN2_004080
OG0007906	ASIC018022	AFUN2_013882
OG0007907	ASIC001194	AFUN2_003651
OG0007908	ASIC004823	AFUN2_001576
OG0007910	ASIC017467	AFUN2_007414
OG0007911	ASIC005760	AFUN2_009981
OG0007912	ASIC016404	AFUN2_008897
OG0007913	ASIC013327	AFUN2_002247
OG0007914	ASIC021756	AFUN2_004977
OG0007915	ASIC021776	AFUN2_001763
OG0007916	ASIC021768	AFUN2_008205
OG0007918	ASIC021774	AFUN2_007157
OG0007919	ASIC005138	AFUN2_006186
OG0007920	ASIC012289	AFUN2_008590
OG0007921	ASIC015392	AFUN2_001358
OG0007922	ASIC015397	AFUN2_004924
OG0007924	ASIC013634	AFUN2_001474
OG0007925	ASIC014547	AFUN2_013866
OG0007926	ASIC006882	AFUN2_007253
OG0007927	ASIC008618	AFUN2_003106
OG0007928	ASIC008513	AFUN2_004382
OG0007929	ASIC006673	AFUN2_006397
OG0007930	ASIC006677	AFUN2_004032
OG0007931	ASIC010844	AFUN2_003079
OG0007933	ASIC005930	AFUN2_003395
OG0007935	ASIC020496	AFUN2_013554
OG0007938	ASIC014909	AFUN2_011718
OG0007940	ASIC007795	AFUN2_007894
OG0007943	ASIC007763	AFUN2_005024
OG0007946	ASIC007748	AFUN2_010182
OG0007947	ASIC007744	AFUN2_007039
OG0007948	ASIC012387	AFUN2_013999
OG0007951	ASIC019841	AFUN2_001450
OG0007952	ASIC006233	AFUN2_005613
OG0007953	ASIC019264	AFUN2_004567
OG0007955	ASIC010763	AFUN2_001637
OG0007956	ASIC007103	AFUN2_004544
OG0007958	ASIC002973	AFUN2_003682
OG0007961	ASIC010182	AFUN2_000838
OG0007962	ASIC013031	AFUN2_001485
OG0007963	ASIC014076	AFUN2_013128
OG0007965	ASIC004789	AFUN2_006219
OG0007966	ASIC007436	AFUN2_004327
OG0007967	ASIC006530	AFUN2_003071
OG0007969	ASIC006532	AFUN2_003285
OG0007970	ASIC012207	AFUN2_000372
OG0007972	ASIC013155	AFUN2_003129
OG0007975	ASIC018474	AFUN2_001781
OG0007978	ASIC017747	AFUN2_008178
OG0007979	ASIC006487	AFUN2_001868
OG0007981	ASIC018715	AFUN2_001317
OG0007983	ASIC015839	AFUN2_012264
OG0007984	ASIC015767	AFUN2_008136
OG0007985	ASIC015757	AFUN2_004701
OG0007987	ASIC016769	AFUN2_003011
OG0007989	ASIC010325	AFUN2_002752
OG0007990	ASIC016801	AFUN2_004656
OG0007993	ASIC006952	AFUN2_007740
OG0007994	ASIC006675	AFUN2_012118
OG0007995	ASIC006979	AFUN2_008240
OG0007996	ASIC006965	AFUN2_002805
OG0008001	ASIC020008	AFUN2_003641
OG0008003	ASIC011331	AFUN2_008255
OG0008005	ASIC009870	AFUN2_013860
OG0008006	ASIC005156	AFUN2_009521
OG0008007	ASIC020450	AFUN2_000341
OG0008008	ASIC016986	AFUN2_008364
OG0008010	ASIC012062	AFUN2_013685
OG0008012	ASIC006103	AFUN2_010324
OG0008013	ASIC012061	AFUN2_000569
OG0008014	ASIC006075	AFUN2_004309
OG0008016	ASIC015574	AFUN2_012002
OG0008018	ASIC000165	AFUN2_009915
OG0008019	ASIC008484	AFUN2_012755
OG0008020	ASIC018198	AFUN2_003891
OG0008021	ASIC018197	AFUN2_013757
OG0008022	ASIC020326	AFUN2_003034
OG0008024	ASIC020342	AFUN2_005286
OG0008027	ASIC008501	AFUN2_002053
OG0008030	ASIC002487	AFUN2_001960
OG0008031	ASIC005209	AFUN2_001128
OG0008032	ASIC010258	AFUN2_012273
OG0008033	ASIC004401	AFUN2_011801
OG0008038	ASIC018399	AFUN2_001784
OG0008039	ASIC018385	AFUN2_007422
OG0008040	ASIC009307	AFUN2_007930
OG0008041	ASIC006567	AFUN2_005268
OG0008043	ASIC006578	AFUN2_007384
OG0008044	ASIC006628	AFUN2_007222
OG0008045	ASIC006622	AFUN2_014513
OG0008046	ASIC006178	AFUN2_004772
OG0008047	ASIC019746	AFUN2_012234
OG0008048	ASIC010209	AFUN2_006011
OG0008051	ASIC012968	AFUN2_011653
OG0008052	ASIC021858	AFUN2_000654
OG0008053	ASIC021860	AFUN2_002518
OG0008055	ASIC021862	AFUN2_006536
OG0008057	ASIC020882	AFUN2_014730
OG0008058	ASIC015364	AFUN2_014269
OG0008059	ASIC015365	AFUN2_005431
OG0008060	ASIC018238	AFUN2_012841
OG0008061	ASIC015361	AFUN2_010017
OG0008062	ASIC005269	AFUN2_002162
OG0008063	ASIC006258	AFUN2_007671
OG0008065	ASIC009469	AFUN2_014662
OG0008067	ASIC021685	AFUN2_004664
OG0008068	ASIC008981	AFUN2_002405
OG0008069	ASIC006211	AFUN2_001759
OG0008070	ASIC016756	AFUN2_013151
OG0008072	ASIC018441	AFUN2_008690
OG0008073	ASIC018408	AFUN2_007560
OG0008075	ASIC020930	AFUN2_007543
OG0008078	ASIC005101	AFUN2_004865
OG0008079	ASIC018299	AFUN2_000928
OG0008080	ASIC010434	AFUN2_000995
OG0008081	ASIC001508	AFUN2_012498
OG0008082	ASIC012035	AFUN2_009525
OG0008083	ASIC012032	AFUN2_008555
OG0008084	ASIC018647	AFUN2_000871
OG0008085	ASIC017960	AFUN2_012859
OG0008087	ASIC015897	AFUN2_012298
OG0008088	ASIC007899	AFUN2_012988
OG0008089	ASIC001937	AFUN2_004909
OG0008090	ASIC014410	AFUN2_002906
OG0008092	ASIC008221	AFUN2_003148
OG0008093	ASIC005088	AFUN2_001643
OG0008095	ASIC007785	AFUN2_004340
OG0008096	ASIC017760	AFUN2_008327
OG0008097	ASIC012556	AFUN2_005364
OG0008102	ASIC003587	AFUN2_000856
OG0008103	ASIC001114	AFUN2_006308
OG0008105	ASIC022198	AFUN2_008526
OG0008107	ASIC014608	AFUN2_013315
OG0008108	ASIC014616	AFUN2_002686
OG0008109	ASIC019175	AFUN2_007835
OG0008110	ASIC015174	AFUN2_004423
OG0008111	ASIC011989	AFUN2_013969
OG0008113	ASIC003486	AFUN2_013985
OG0008115	ASIC010276	AFUN2_011456
OG0008116	ASIC008211	AFUN2_006628
OG0008117	ASIC020162	AFUN2_008264
OG0008118	ASIC020161	AFUN2_002054
OG0008120	ASIC009777	AFUN2_009637
OG0008125	ASIC013803	AFUN2_004126
OG0008128	ASIC019965	AFUN2_011612
OG0008129	ASIC019963	AFUN2_002231
OG0008131	ASIC016729	AFUN2_001380
OG0008132	ASIC015958	AFUN2_006419
OG0008135	ASIC005457	AFUN2_012609
OG0008138	ASIC017271	AFUN2_005841
OG0008139	ASIC007557	AFUN2_012903
OG0008141	ASIC016966	AFUN2_010037
OG0008142	ASIC018693	AFUN2_012549
OG0008143	ASIC007546	AFUN2_012607
OG0008146	ASIC019493	AFUN2_008833
OG0008149	ASIC008232	AFUN2_001725
OG0008150	ASIC010412	AFUN2_010471
OG0008152	ASIC010411	AFUN2_006407
OG0008154	ASIC016048	AFUN2_007146
OG0008156	ASIC021995	AFUN2_006615
OG0008157	ASIC015545	AFUN2_001330
OG0008158	ASIC007848	AFUN2_014105
OG0008162	ASIC011487	AFUN2_002048
OG0008163	ASIC013359	AFUN2_003568
OG0008164	ASIC013258	AFUN2_003987
OG0008165	ASIC013349	AFUN2_004805
OG0008166	ASIC008888	AFUN2_010862
OG0008167	ASIC005973	AFUN2_006026
OG0008168	ASIC015415	AFUN2_013639
OG0008169	ASIC019290	AFUN2_006002
OG0008170	ASIC019289	AFUN2_007051
OG0008173	ASIC007385	AFUN2_013950
OG0008174	ASIC006886	AFUN2_003631
OG0008176	ASIC013322	AFUN2_007263
OG0008178	ASIC020818	AFUN2_012834
OG0008179	ASIC016110	AFUN2_012825
OG0008181	ASIC019916	AFUN2_013598
OG0008182	ASIC011134	AFUN2_008656
OG0008183	ASIC021560	AFUN2_005000
OG0008184	ASIC003599	AFUN2_011425
OG0008185	ASIC021741	AFUN2_012494
OG0008186	ASIC011135	AFUN2_005722
OG0008187	ASIC011147	AFUN2_003823
OG0008188	ASIC003402	AFUN2_009108
OG0008190	ASIC001586	AFUN2_011750
OG0008191	ASIC008923	AFUN2_002112
OG0008192	ASIC016925	AFUN2_009654
OG0008194	ASIC016863	AFUN2_002400
OG0008195	ASIC019670	AFUN2_012792
OG0008196	ASIC016865	AFUN2_009045
OG0008197	ASIC021620	AFUN2_003019
OG0008198	ASIC017433	AFUN2_001248
OG0008199	ASIC021884	AFUN2_012146
OG0008200	ASIC010507	AFUN2_005709
OG0008201	ASIC010506	AFUN2_009577
OG0008202	ASIC021878	AFUN2_009117
OG0008204	ASIC021880	AFUN2_001980
OG0008205	ASIC003265	AFUN2_011678
OG0008206	ASIC015017	AFUN2_013076
OG0008207	ASIC016202	AFUN2_009710
OG0008208	ASIC003893	AFUN2_002254
OG0008209	ASIC017934	AFUN2_008197
OG0008210	ASIC004513	AFUN2_014172
OG0008211	ASIC008624	AFUN2_014036
OG0008213	ASIC006393	AFUN2_008962
OG0008214	ASIC006414	AFUN2_006960
OG0008215	ASIC006409	AFUN2_007999
OG0008216	ASIC007183	AFUN2_009310
OG0008217	ASIC021796	AFUN2_003103
OG0008218	ASIC021803	AFUN2_005477
OG0008219	ASIC021806	AFUN2_000506
OG0008220	ASIC021802	AFUN2_012596
OG0008221	ASIC005570	AFUN2_006612
OG0008222	ASIC004809	AFUN2_009742
OG0008224	ASIC015118	AFUN2_005444
OG0008226	ASIC016834	AFUN2_002442
OG0008227	ASIC003730	AFUN2_002954
OG0008228	ASIC003734	AFUN2_008254
OG0008229	ASIC016855	AFUN2_008594
OG0008231	ASIC003723	AFUN2_005781
OG0008233	ASIC009119	AFUN2_014046
OG0008234	ASIC002267	AFUN2_014288
OG0008235	ASIC002296	AFUN2_012184
OG0008236	ASIC002295	AFUN2_001593
OG0008240	ASIC003544	AFUN2_003881
OG0008241	ASIC013934	AFUN2_003892
OG0008246	ASIC012760	AFUN2_005948
OG0008247	ASIC021711	AFUN2_008294
OG0008248	ASIC012764	AFUN2_004331
OG0008249	ASIC021706	AFUN2_009641
OG0008251	ASIC012772	AFUN2_008063
OG0008252	ASIC013666	AFUN2_011103
OG0008255	ASIC010765	AFUN2_005967
OG0008256	ASIC019418	AFUN2_013881
OG0008257	ASIC019428	AFUN2_009315
OG0008258	ASIC011534	AFUN2_011589
OG0008260	ASIC011530	AFUN2_009632
OG0008261	ASIC009641	AFUN2_014565
OG0008262	ASIC011540	AFUN2_003979
OG0008264	ASIC012045	AFUN2_008085
OG0008265	ASIC017299	AFUN2_014014
OG0008267	ASIC018861	AFUN2_007822
OG0008268	ASIC014424	AFUN2_005109
OG0008269	ASIC017355	AFUN2_002794
OG0008272	ASIC005234	AFUN2_005929
OG0008274	ASIC009596	AFUN2_013700
OG0008276	ASIC004171	AFUN2_006345
OG0008279	ASIC004162	AFUN2_009273
OG0008281	ASIC017674	AFUN2_008353
OG0008282	ASIC010315	AFUN2_005945
OG0008283	ASIC017675	AFUN2_006896
OG0008284	ASIC010319	AFUN2_002289
OG0008286	ASIC016655	AFUN2_003830
OG0008287	ASIC003203	AFUN2_001793
OG0008288	ASIC007208	AFUN2_002305
OG0008289	ASIC000174	AFUN2_008580
OG0008290	ASIC008997	AFUN2_002355
OG0008292	ASIC008996	AFUN2_003308
OG0008293	ASIC008993	AFUN2_013430
OG0008294	ASIC004558	AFUN2_003977
OG0008296	ASIC009859	AFUN2_011172
OG0008298	ASIC015238	AFUN2_002835
OG0008299	ASIC004852	AFUN2_006400
OG0008300	ASIC004850	AFUN2_004626
OG0008301	ASIC007047	AFUN2_002819
OG0008304	ASIC010340	AFUN2_007057
OG0008308	ASIC020623	AFUN2_003081
OG0008309	ASIC015119	AFUN2_005263
OG0008310	ASIC000727	AFUN2_011401
OG0008311	ASIC002546	AFUN2_008990
OG0008312	ASIC004661	AFUN2_008054
OG0008314	ASIC012673	AFUN2_013230
OG0008315	ASIC012664	AFUN2_006747
OG0008317	ASIC005140	AFUN2_014025
OG0008318	ASIC000824	AFUN2_010234
OG0008320	ASIC008382	AFUN2_005882
OG0008325	ASIC013100	AFUN2_007495
OG0008326	ASIC015318	AFUN2_007349
OG0008327	ASIC015274	AFUN2_003286
OG0008328	ASIC011435	AFUN2_010118
OG0008329	ASIC011437	AFUN2_008299
OG0008331	ASIC007417	AFUN2_007582
OG0008332	ASIC007424	AFUN2_005032
OG0008334	ASIC012909	AFUN2_005191
OG0008339	ASIC016007	AFUN2_003948
OG0008340	ASIC011414	AFUN2_003188
OG0008342	ASIC011469	AFUN2_010933
OG0008344	ASIC003119	AFUN2_003674
