Orthogroup	AsinensisChina	AdirusWRAIR2
OG0008173	ASIC007385	ADIR006086
OG0008178	ASIC020818	ADIR002854
OG0008181	ASIC019916	ADIR007604
OG0008182	ASIC011134	ADIR010746
OG0008183	ASIC021560	ADIR008297
OG0008184	ASIC003599	ADIR002619
OG0008185	ASIC021741	ADIR005436
OG0008186	ASIC011135	ADIR010745
OG0008187	ASIC011147	ADIR010357
OG0008188	ASIC003402	ADIR011597
OG0008190	ASIC001586	ADIR005515
OG0008191	ASIC008923	ADIR008425
OG0008192	ASIC016925	ADIR001342
OG0008194	ASIC016863	ADIR007763
OG0008195	ASIC019670	ADIR003611
OG0008196	ASIC016865	ADIR007762
OG0008198	ASIC017433	ADIR007382
OG0008199	ASIC021884	ADIR004428
OG0008200	ASIC010507	ADIR010365
OG0008201	ASIC010506	ADIR010366
OG0008202	ASIC021878	ADIR004423
OG0008204	ASIC021880	ADIR004425
OG0008205	ASIC003265	ADIR004273
OG0008206	ASIC015017	ADIR006928
OG0008207	ASIC016202	ADIR004019
OG0008208	ASIC003893	ADIR005240
OG0008209	ASIC017934	ADIR009680
OG0008210	ASIC004513	ADIR005002
OG0008214	ASIC006414	ADIR006151
OG0008215	ASIC006409	ADIR006149
OG0008216	ASIC007183	ADIR008246
OG0008217	ASIC021796	ADIR002990
OG0008218	ASIC021803	ADIR002986
OG0008219	ASIC021806	ADIR002985
OG0008220	ASIC021802	ADIR002987
OG0008221	ASIC005570	ADIR009768
OG0008223	ASIC005567	ADIR014487
OG0008226	ASIC016834	ADIR007781
OG0008227	ASIC003730	ADIR007133
OG0008231	ASIC003723	ADIR007129
OG0008233	ASIC009119	ADIR002509
OG0008234	ASIC002267	ADIR006535
OG0008235	ASIC002296	ADIR006530
OG0008236	ASIC002295	ADIR006531
OG0008240	ASIC003544	ADIR005356
OG0008241	ASIC013934	ADIR002585
OG0008246	ASIC012760	ADIR008529
OG0008247	ASIC021711	ADIR010716
OG0008248	ASIC012764	ADIR008528
OG0008249	ASIC021706	ADIR010717
OG0008251	ASIC012772	ADIR011502
OG0008252	ASIC013666	ADIR009477
OG0008255	ASIC010765	ADIR006794
OG0008256	ASIC019418	ADIR009571
OG0008257	ASIC019428	ADIR000339
OG0008258	ASIC011534	ADIR009985
OG0008261	ASIC009641	ADIR000849
OG0008262	ASIC011540	ADIR015971
OG0008264	ASIC012045	ADIR011348
OG0008265	ASIC017299	ADIR011186
OG0008267	ASIC018861	ADIR004262
OG0008268	ASIC014424	ADIR011294
OG0008269	ASIC017355	ADIR009693
OG0008273	ASIC021039	ADIR008444
OG0008276	ASIC004171	ADIR003533
OG0008279	ASIC004162	ADIR003428
OG0008281	ASIC017674	ADIR011259
OG0008282	ASIC010315	ADIR000299
OG0008283	ASIC017675	ADIR011257
OG0008284	ASIC010319	ADIR000297
OG0008286	ASIC016655	ADIR006511
OG0008287	ASIC003203	ADIR008344
OG0008288	ASIC007208	ADIR006003
OG0008289	ASIC000174	ADIR005269
OG0008290	ASIC008997	ADIR002429
OG0008292	ASIC008996	ADIR015781
OG0008293	ASIC008993	ADIR002431
OG0008294	ASIC004558	ADIR010514
OG0008296	ASIC009859	ADIR002879
OG0008297	ASIC020871, ASIC020874	ADIR003391
OG0008298	ASIC015238	ADIR002104
OG0008299	ASIC004852	ADIR010385
OG0008300	ASIC004850	ADIR010387
OG0008301	ASIC007047	ADIR008487
OG0008304	ASIC010340	ADIR003031
OG0008308	ASIC020623	ADIR002542
OG0008309	ASIC015119	ADIR006723
OG0008311	ASIC002546	ADIR006842
OG0008312	ASIC004661	ADIR005322
OG0008314	ASIC012673	ADIR002463
OG0008315	ASIC012664	ADIR015791
OG0008317	ASIC005140	ADIR001104
OG0008318	ASIC000824	ADIR002735
OG0008320	ASIC008382	ADIR000284
OG0008325	ASIC013100	ADIR006372
OG0008326	ASIC015318	ADIR005650
OG0008327	ASIC015274	ADIR005653
OG0008328	ASIC011435	ADIR010050
OG0008331	ASIC007417	ADIR005901
OG0008334	ASIC012909	ADIR008128
OG0008339	ASIC016007	ADIR002144
OG0008340	ASIC011414	ADIR010007
OG0008342	ASIC011469	ADIR010003
OG0008344	ASIC003119	ADIR004167
OG0008345	ASIC003115	ADIR004170
OG0008346	ASIC016627	ADIR007727
OG0008347	ASIC003121	ADIR004165
OG0008348	ASIC016332	ADIR008817
OG0008349	ASIC019995	ADIR002913
OG0008350	ASIC004988	ADIR009644
OG0008351	ASIC004981	ADIR009648
OG0008352	ASIC005003	ADIR009636
OG0008354	ASIC007563	ADIR000812
OG0008355	ASIC000875	ADIR010348
OG0008358	ASIC013413	ADIR004051
OG0008360	ASIC001839	ADIR010324
OG0008361	ASIC001843	ADIR010327
OG0008362	ASIC001841	ADIR010329
OG0008366	ASIC002679	ADIR006195
OG0008368	ASIC004602	ADIR010537
OG0008369	ASIC020148	ADIR005499
OG0008374	ASIC005052	ADIR001828
OG0008375	ASIC015086	ADIR007495
OG0008376	ASIC018550	ADIR007864
OG0008377	ASIC015259	ADIR002101
OG0008379	ASIC005780	ADIR005559
OG0008380	ASIC011127	ADIR008285
OG0008387	ASIC018895	ADIR004186
OG0008389	ASIC013289	ADIR009860
OG0008392	ASIC010852	ADIR004710
OG0008393	ASIC010853	ADIR004948
OG0008395	ASIC012626	ADIR002788
OG0008398	ASIC016911	ADIR001348
OG0008399	ASIC015432	ADIR000497
OG0008400	ASIC019433, ASIC019431	ADIR000337
OG0008401	ASIC012348	ADIR003839
OG0008402	ASIC020663	ADIR000737
OG0008408	ASIC012376	ADIR008857
OG0008411	ASIC013936	ADIR002899
OG0008415	ASIC020849	ADIR002563
OG0008418	ASIC007220	ADIR006012
OG0008419	ASIC002386	ADIR008845
OG0008420	ASIC017137	ADIR005214
OG0008422	ASIC019223	ADIR008637
OG0008424	ASIC021425	ADIR003406
OG0008426	ASIC011231	ADIR002559
OG0008430	ASIC017786	ADIR000470
OG0008432	ASIC007156	ADIR005951
OG0008433	ASIC008471	ADIR005257
OG0008434	ASIC002455	ADIR001911
OG0008436	ASIC011573	ADIR010104
OG0008437	ASIC020795	ADIR015886
OG0008438	ASIC020793	ADIR006285
OG0008439	ASIC012974	ADIR008117
OG0008440	ASIC010009	ADIR011205
OG0008441	ASIC003914	ADIR001255
OG0008443	ASIC003913	ADIR001254
OG0008452	ASIC013277	ADIR009867
OG0008454	ASIC008320	ADIR003039
OG0008456	ASIC008326	ADIR014255
OG0008458	ASIC010463	ADIR007701
OG0008459	ASIC015144	ADIR016034
OG0008460	ASIC015145	ADIR016036
OG0008461	ASIC011112	ADIR010624
OG0008462	ASIC015380	ADIR000025
OG0008467	ASIC009648	ADIR000868
OG0008469	ASIC019337	ADIR000031
OG0008474	ASIC016813	ADIR007093
OG0008476	ASIC003823	ADIR007083
OG0008477	ASIC003737	ADIR007016
OG0008479	ASIC012196	ADIR003847
OG0008480	ASIC016796	ADIR004223
OG0008482	ASIC009844	ADIR004471
OG0008483	ASIC013608	ADIR011128
OG0008484	ASIC013611	ADIR015993
OG0008485	ASIC018722	ADIR007717
OG0008486	ASIC007339	ADIR006063
OG0008487	ASIC011010	ADIR016082
OG0008489	ASIC011023	ADIR008061
OG0008492	ASIC014552	ADIR005182
OG0008493	ASIC002907	ADIR007787
OG0008494	ASIC005729	ADIR005032
OG0008495	ASIC020096	ADIR003213
OG0008496	ASIC001364	ADIR010150
OG0008498	ASIC019947	ADIR001891
OG0008500	ASIC015494	ADIR000212
OG0008502	ASIC015491	ADIR000245
OG0008503	ASIC013894	ADIR009448
OG0008504	ASIC013895	ADIR014823
OG0008505	ASIC019200	ADIR001693
OG0008507	ASIC021400	ADIR009010
OG0008508	ASIC008077	ADIR010589
OG0008510	ASIC005418	ADIR010599
OG0008511	ASIC008250	ADIR010560
OG0008512	ASIC008257	ADIR010557
OG0008515	ASIC000285	ADIR007646
OG0008516	ASIC013737	ADIR004303
OG0008517	ASIC012248	ADIR003899
OG0008518	ASIC012261	ADIR008570
OG0008519	ASIC014077	ADIR003475
OG0008522	ASIC004337	ADIR011471
OG0008523	ASIC016352	ADIR007794
OG0008524	ASIC009413	ADIR003413
OG0008528	ASIC012334	ADIR003831
OG0008530	ASIC017860	ADIR000434
OG0008532	ASIC004222	ADIR003340
OG0008533	ASIC019626	ADIR003586
OG0008534	ASIC019628	ADIR003587
OG0008537	ASIC014200	ADIR010936
OG0008538	ASIC014208	ADIR010941
OG0008540	ASIC019288	ADIR001748
OG0008541	ASIC021869	ADIR004419
OG0008543	ASIC005186	ADIR004394
OG0008545	ASIC008206	ADIR003079
OG0008547	ASIC018135	ADIR001979
OG0008549	ASIC010235	ADIR000958
OG0008550	ASIC017917	ADIR000407
OG0008551	ASIC015330	ADIR005617
OG0008553	ASIC011843	ADIR009126
OG0008554	ASIC015985	ADIR001799
OG0008555	ASIC021944	ADIR010271
OG0008559	ASIC009884	ADIR003879
OG0008563	ASIC021901	ADIR004440
OG0008564	ASIC016910	ADIR001090
OG0008565	ASIC018287	ADIR002233
OG0008566	ASIC018891	ADIR004187
OG0008568	ASIC011287	ADIR009137
OG0008569	ASIC002286	ADIR006517
OG0008570	ASIC010885	ADIR009073
OG0008572	ASIC015889	ADIR009732
OG0008573	ASIC015895	ADIR005593
OG0008574	ASIC015893	ADIR005595
OG0008576	ASIC016967	ADIR000800
OG0008578	ASIC013452	ADIR004087
OG0008579	ASIC013451	ADIR004086
OG0008580	ASIC013440	ADIR004076
OG0008587	ASIC013698	ADIR004286
OG0008588	ASIC013704	ADIR004289
OG0008589	ASIC005546	ADIR002603
OG0008593	ASIC004069	ADIR002399
OG0008597	ASIC019696	ADIR007284
OG0008598	ASIC016516	ADIR001602
OG0008600	ASIC018572	ADIR007860
OG0008601	ASIC010751	ADIR006783
OG0008602	ASIC004882	ADIR000713
OG0008603	ASIC004311	ADIR015816
OG0008604	ASIC004308	ADIR015819
OG0008605	ASIC011594	ADIR010020
OG0008606	ASIC008140	ADIR000323
OG0008607	ASIC012040	ADIR011344
OG0008608	ASIC008678	ADIR011359
OG0008609	ASIC017235	ADIR005115
OG0008611	ASIC014342	ADIR011276
OG0008613	ASIC019460	ADIR010771
OG0008614	ASIC019440	ADIR010762
OG0008617	ASIC022101	ADIR005092
OG0008618	ASIC013010	ADIR004379
OG0008619	ASIC018917	ADIR007844
OG0008620	ASIC018903	ADIR004181
OG0008622	ASIC014252	ADIR009029
OG0008623	ASIC014263	ADIR009039
OG0008625	ASIC014954	ADIR009197
OG0008629	ASIC006034	ADIR008341
OG0008630	ASIC006728	ADIR006117
OG0008633	ASIC016716	ADIR004142
OG0008636	ASIC009299	ADIR005685
OG0008638	ASIC015435	ADIR015729
OG0008639	ASIC006175	ADIR002956
OG0008641	ASIC012456	ADIR008759
OG0008642	ASIC019893	ADIR003802
OG0008643	ASIC007879	ADIR007941
OG0008644	ASIC019891	ADIR007350
OG0008645	ASIC022075	ADIR005105
OG0008646	ASIC022064	ADIR005106
OG0008648	ASIC004512	ADIR005007
OG0008649	ASIC022115	ADIR005083
OG0008650	ASIC017692	ADIR011255
OG0008654	ASIC008488	ADIR005013
OG0008655	ASIC003590	ADIR005341
OG0008656	ASIC003593	ADIR005338
OG0008661	ASIC015085	ADIR007496
OG0008662	ASIC012027	ADIR004730
OG0008663	ASIC019710	ADIR007276
OG0008665	ASIC003008	ADIR006942
OG0008669	ASIC022168	ADIR014191
OG0008670	ASIC003799	ADIR015907
OG0008672	ASIC020688	ADIR004494
OG0008673	ASIC013537	ADIR003976
OG0008674	ASIC008461	ADIR010125
OG0008676	ASIC002142	ADIR003379
OG0008677	ASIC012263	ADIR008572
OG0008678	ASIC003624	ADIR007420
OG0008679	ASIC003632	ADIR007418
OG0008680	ASIC020039	ADIR010692
OG0008682	ASIC009471	ADIR000956
OG0008683	ASIC004686	ADIR005314
OG0008686	ASIC004105	ADIR002416
OG0008687	ASIC004106	ADIR002417
OG0008688	ASIC016108	ADIR009796
OG0008689	ASIC016098	ADIR009803
OG0008690	ASIC016105	ADIR009798
OG0008691	ASIC007086	ADIR001130
OG0008692	ASIC010289	ADIR001417
OG0008693	ASIC014153	ADIR000662
OG0008695	ASIC002641	ADIR004669
OG0008696	ASIC021924	ADIR004450
OG0008697	ASIC012711	ADIR000075
OG0008698	ASIC004861	ADIR000725
OG0008700	ASIC018015	ADIR000495
OG0008701	ASIC017970	ADIR009517
OG0008704	ASIC016641	ADIR008080
OG0008705	ASIC008240	ADIR010566
OG0008706	ASIC007805	ADIR008222
OG0008708	ASIC018710	ADIR007721
OG0008709	ASIC016719	ADIR004138
OG0008710	ASIC016720	ADIR004137
OG0008712	ASIC014870	ADIR005575
OG0008715	ASIC014070	ADIR003469
OG0008716	ASIC014063, ASIC014064	ADIR015580
OG0008717	ASIC002139	ADIR003376
OG0008718	ASIC014065	ADIR015579
OG0008719	ASIC015503	ADIR015711
OG0008722	ASIC015228	ADIR002102
OG0008723	ASIC009584	ADIR001484
OG0008724	ASIC018019	ADIR007119
OG0008725	ASIC022345	ADIR009492
OG0008727	ASIC000870	ADIR010352
OG0008730	ASIC021550	ADIR010313
OG0008731	ASIC006251	ADIR001382
OG0008732	ASIC012336	ADIR002982
OG0008733	ASIC012434	ADIR008773
OG0008734	ASIC015754	ADIR006214
OG0008736	ASIC007398	ADIR006093
OG0008738	ASIC010476	ADIR009627
OG0008739	ASIC016519	ADIR001606
OG0008740	ASIC011085	ADIR008689
OG0008741	ASIC016518	ADIR001605
OG0008742	ASIC011084	ADIR008690
OG0008743	ASIC011083	ADIR008692
OG0008745	ASIC015130	ADIR006722
OG0008748	ASIC017870	ADIR001874
OG0008749	ASIC017759	ADIR001873
OG0008750	ASIC011745	ADIR007175
OG0008751	ASIC014310	ADIR005870
OG0008753	ASIC008075	ADIR010588
OG0008754	ASIC011788	ADIR008954
OG0008755	ASIC011723	ADIR008958
OG0008756	ASIC011724	ADIR008959
OG0008757	ASIC011727	ADIR008960
OG0008758	ASIC005631	ADIR005505
OG0008760	ASIC000396	ADIR005507
OG0008761	ASIC009532	ADIR004624
OG0008763	ASIC006742	ADIR006127
OG0008765	ASIC007118	ADIR005197
OG0008766	ASIC016938	ADIR001334
OG0008767	ASIC004461	ADIR001500
OG0008768	ASIC009177	ADIR009259
OG0008769	ASIC014902	ADIR003772
OG0008771	ASIC014922	ADIR003769
OG0008772	ASIC019216	ADIR001559
OG0008775	ASIC016853	ADIR006503
OG0008776	ASIC013984	ADIR010194
OG0008777	ASIC005914	ADIR004967
OG0008778	ASIC005915	ADIR004966
OG0008779	ASIC017746	ADIR011158
OG0008780	ASIC005912	ADIR004968
OG0008782	ASIC020497	ADIR001038
OG0008784	ASIC015904	ADIR009745
OG0008785	ASIC015048	ADIR006876
OG0008788	ASIC015047	ADIR007842
OG0008789	ASIC001027	ADIR007665
OG0008790	ASIC009804	ADIR003200
OG0008791	ASIC010539	ADIR009940
OG0008792	ASIC010542	ADIR009939
OG0008793	ASIC014057	ADIR002910
OG0008794	ASIC013980	ADIR010189
OG0008795	ASIC013983	ADIR010192
OG0008797	ASIC013982	ADIR010191
OG0008799	ASIC020486	ADIR001300
OG0008800	ASIC009541	ADIR003942
OG0008801	ASIC019229	ADIR008633
OG0008802	ASIC019222	ADIR008639
OG0008805	ASIC003513	ADIR006620
OG0008806	ASIC014250	ADIR009053
OG0008808	ASIC017392	ADIR014346
OG0008809	ASIC003816	ADIR007078
OG0008810	ASIC012198	ADIR003848
OG0008811	ASIC012155	ADIR015957
OG0008812	ASIC008761	ADIR009900
OG0008813	ASIC012154	ADIR009895
OG0008814	ASIC014461	ADIR001715
OG0008816	ASIC009150	ADIR009205
OG0008818	ASIC007483	ADIR007404
OG0008819	ASIC002594	ADIR005657
OG0008820	ASIC012637	ADIR005459
OG0008824	ASIC016931	ADIR001377
OG0008825	ASIC016942	ADIR001376
OG0008826	ASIC019291	ADIR001745
OG0008829	ASIC019292	ADIR001744
OG0008830	ASIC013203	ADIR008507
OG0008833	ASIC002462	ADIR000522
OG0008834	ASIC006052	ADIR000687
OG0008835	ASIC017613	ADIR010989
OG0008836	ASIC000799	ADIR000996
OG0008837	ASIC002138	ADIR003375
OG0008839	ASIC019535	ADIR007575
OG0008840	ASIC008573	ADIR011372
OG0008843	ASIC019958	ADIR001898
OG0008845	ASIC003530	ADIR005360
OG0008847	ASIC000978	ADIR000994
OG0008848	ASIC014704	ADIR003297
OG0008850	ASIC014996	ADIR003176
OG0008851	ASIC012044	ADIR011347
OG0008852	ASIC010770	ADIR006798
OG0008853	ASIC011584	ADIR010115
OG0008856	ASIC001571	ADIR015876
OG0008857	ASIC020234	ADIR005476
OG0008858	ASIC007701	ADIR001370
OG0008859	ASIC018613	ADIR008669
OG0008860	ASIC021150	ADIR008598
OG0008862	ASIC017329	ADIR004782
OG0008863	ASIC009247	ADIR006317
OG0008864	ASIC009899	ADIR007356
OG0008866	ASIC012383	ADIR008854
OG0008868	ASIC016251	ADIR011022
OG0008871	ASIC018650	ADIR009825
OG0008875	ASIC008020	ADIR003099
OG0008876	ASIC006223	ADIR001401
OG0008879	ASIC011074	ADIR008697
OG0008880	ASIC011078	ADIR015608
OG0008881	ASIC006364	ADIR001265
OG0008882	ASIC015255	ADIR002113
OG0008885	ASIC017985	ADIR002268
OG0008886	ASIC016574	ADIR007738
OG0008890	ASIC018849	ADIR015584
OG0008891	ASIC017663	ADIR010958
OG0008892	ASIC012152	ADIR009894
OG0008893	ASIC011826	ADIR009104
OG0008894	ASIC006853	ADIR000626
OG0008895	ASIC006790	ADIR005192
OG0008897	ASIC018065	ADIR001937
OG0008899	ASIC001956	ADIR003131
OG0008902	ASIC014505	ADIR001712
OG0008903	ASIC012258	ADIR008568
OG0008905	ASIC005384	ADIR009529
OG0008906	ASIC012049	ADIR011351
OG0008907	ASIC020173	ADIR006733
OG0008908	ASIC021177	ADIR007920
OG0008909	ASIC018671	ADIR004201
OG0008910	ASIC018660	ADIR004202
OG0008911	ASIC009898	ADIR007355
OG0008912	ASIC008476	ADIR005252
OG0008913	ASIC000598	ADIR000896
OG0008914	ASIC012932	ADIR008145
OG0008915	ASIC000840	ADIR002746
OG0008916	ASIC020754	ADIR006301
OG0008917	ASIC015523	ADIR000234
OG0008918	ASIC014062	ADIR002905
OG0008920	ASIC013835	ADIR000618
OG0008921	ASIC002631	ADIR004664
OG0008923	ASIC020686	ADIR004496
OG0008930	ASIC003201	ADIR008346
OG0008931	ASIC008038	ADIR006453
OG0008934	ASIC011582	ADIR010114
OG0008935	ASIC000969	ADIR003752
OG0008936	ASIC014708	ADIR003299
OG0008937	ASIC019885	ADIR007347
OG0008939	ASIC016883	ADIR007751
OG0008941	ASIC008060	ADIR009026
OG0008944	ASIC013433	ADIR004068
OG0008945	ASIC003516	ADIR014702
OG0008946	ASIC001102	ADIR007642
OG0008947	ASIC003741	ADIR015910
OG0008950	ASIC004629	ADIR002634
OG0008952	ASIC020743	ADIR011396
OG0008953	ASIC017225	ADIR005126
OG0008954	ASIC003525	ADIR006596
OG0008957	ASIC006055	ADIR000689
OG0008964	ASIC019993	ADIR002911
OG0008965	ASIC019660	ADIR003604
OG0008967	ASIC013766	ADIR004309
OG0008970	ASIC009130	ADIR004402
OG0008973	ASIC004014	ADIR005403
OG0008974	ASIC016684	ADIR008005
OG0008975	ASIC021615	ADIR003693
OG0008976	ASIC006796	ADIR011666
OG0008979	ASIC016693	ADIR014668
OG0008980	ASIC017443, ASIC017439	ADIR007379
OG0008981	ASIC002476	ADIR001908
OG0008982	ASIC006253	ADIR001380
OG0008983	ASIC006159	ADIR002976
OG0008986	ASIC011547	ADIR015968
OG0008987	ASIC014423	ADIR011295
OG0008988	ASIC012753	ADIR000067
OG0008990	ASIC006345	ADIR001016
OG0008991	ASIC012208	ADIR003855
OG0008997	ASIC022263	ADIR010226
OG0008999	ASIC006376	ADIR006137
OG0009000	ASIC013308	ADIR008516
OG0009001	ASIC006926	ADIR011238
OG0009002	ASIC002475	ADIR001907
OG0009003	ASIC020590	ADIR005412
OG0009004	ASIC019250	ADIR007932
OG0009006	ASIC020424	ADIR001022
OG0009009	ASIC007610	ADIR004593
OG0009010	ASIC004894	ADIR000729
OG0009012	ASIC019538	ADIR007572
OG0009013	ASIC012190	ADIR009892
OG0009014	ASIC018933	ADIR004203
OG0009017	ASIC017360	ADIR009698
OG0009021	ASIC019423	ADIR009573
OG0009022	ASIC017373	ADIR009703
OG0009027	ASIC007590	ADIR001475
OG0009028	ASIC021386	ADIR009017
OG0009030	ASIC004175	ADIR003528
OG0009031	ASIC014680	ADIR003289
OG0009032	ASIC013003	ADIR004373
OG0009033	ASIC012066	ADIR011434
OG0009034	ASIC021897	ADIR004436
OG0009035	ASIC012665	ADIR015790
OG0009037	ASIC004068	ADIR002398
OG0009039	ASIC020921	ADIR005382
OG0009040	ASIC017945	ADIR009611
OG0009044	ASIC016250	ADIR004031
OG0009045	ASIC013771	ADIR004311
OG0009046	ASIC013652	ADIR009471
OG0009047	ASIC015433	ADIR000498
OG0009051	ASIC002149	ADIR003386
OG0009054	ASIC016996	ADIR001009
OG0009055	ASIC011250	ADIR003405
OG0009056	ASIC020112	ADIR005490
OG0009057	ASIC016021	ADIR004874
OG0009058	ASIC017044	ADIR000823
OG0009061	ASIC005361	ADIR001423
OG0009063	ASIC001710	ADIR002773
OG0009065	ASIC005220	ADIR001239
OG0009068	ASIC003979	ADIR000882
OG0009070	ASIC016690	ADIR007930
OG0009072	ASIC003335	ADIR002767
OG0009073	ASIC010275	ADIR001402
OG0009077	ASIC015387	ADIR009545
OG0009079	ASIC007219	ADIR006011
OG0009082	ASIC017045, ASIC021404	ADIR004524
OG0009083	ASIC014325	ADIR005876
OG0009086	ASIC012420	ADIR008781
OG0009087	ASIC021332	ADIR008180
OG0009089	ASIC011159	ADIR008273
OG0009091	ASIC011976	ADIR004567
OG0009093	ASIC003791	ADIR015905
OG0009094	ASIC003405	ADIR011595
OG0009097	ASIC010883	ADIR009071
OG0009099	ASIC015607	ADIR011723
OG0009100	ASIC016227	ADIR011014
OG0009101	ASIC020779	ADIR015890
OG0009102	ASIC015485	ADIR000249
OG0009104	ASIC006794	ADIR005191
OG0009105	ASIC020926	ADIR015874
OG0009108	ASIC003961	ADIR014198
OG0009109	ASIC017124	ADIR002376
OG0009114	ASIC001042, ASIC001041	ADIR007653
OG0009116	ASIC019172	ADIR003675
OG0009119	ASIC011951	ADIR004550
OG0009120	ASIC016271	ADIR007827
OG0009121	ASIC018643	ADIR008755
OG0009122	ASIC002171	ADIR005707
OG0009124	ASIC017558	ADIR011149
OG0009125	ASIC016020	ADIR004872
OG0009126	ASIC019095	ADIR003642
OG0009127	ASIC019181	ADIR003680
OG0009129	ASIC005367	ADIR005781
OG0009131	ASIC017223	ADIR005128
OG0009132	ASIC012059	ADIR011430
OG0009137	ASIC006803	ADIR001227
OG0009138	ASIC010244	ADIR001049
OG0009139	ASIC004349	ADIR000911
OG0009140	ASIC011839	ADIR014793
OG0009141	ASIC015265	ADIR003447
OG0009142	ASIC016866	ADIR007761
OG0009143	ASIC018586	ADIR009231
OG0009145	ASIC007606	ADIR004596
OG0009146	ASIC004100	ADIR015777
OG0009147	ASIC010106	ADIR008914
OG0009148	ASIC011132	ADIR010360
OG0009149	ASIC020030	ADIR008317
OG0009153	ASIC015746	ADIR011072
OG0009154	ASIC009886	ADIR003878
OG0009156	ASIC020356	ADIR001113
OG0009157	ASIC018327	ADIR002205
OG0009158	ASIC017149	ADIR004633
OG0009159	ASIC012026	ADIR005024
OG0009160	ASIC006129	ADIR002960
OG0009161	ASIC018064	ADIR001936
OG0009162	ASIC011298	ADIR009132
OG0009164	ASIC015522	ADIR000233
OG0009165	ASIC006234	ADIR001394
OG0009167	ASIC014921	ADIR011519
OG0009168	ASIC020888	ADIR004513
OG0009170	ASIC006546	ADIR004938
OG0009171	ASIC017248	ADIR004818
OG0009173	ASIC004198	ADIR003530
OG0009174	ASIC019749	ADIR007251
OG0009177	ASIC004398	ADIR010457
OG0009179	ASIC009108	ADIR006399
OG0009182	ASIC001043	ADIR007652
OG0009183	ASIC014971	ADIR009185
OG0009186	ASIC013981	ADIR010190
OG0009187	ASIC000284	ADIR007647
OG0009188	ASIC010696	ADIR009435
OG0009189	ASIC005055	ADIR001831, ADIR001832
OG0009191	ASIC016795	ADIR004224
OG0009193	ASIC009717	ADIR003956
OG0009194	ASIC007298	ADIR006047
OG0009196	ASIC011139	ADIR010359
OG0009198	ASIC016129	ADIR006961
OG0009200	ASIC009219	ADIR002798
OG0009201	ASIC013431	ADIR006850
OG0009202	ASIC012389	ADIR008864
OG0009205	ASIC005653	ADIR003463
OG0009206	ASIC013703	ADIR004288
OG0009207	ASIC011065	ADIR008703
OG0009208	ASIC007803	ADIR008221
OG0009211	ASIC018338	ADIR000472
OG0009212	ASIC022176	ADIR002064
OG0009214	ASIC016397	ADIR007812
OG0009215	ASIC003276, ASIC003274	ADIR008468
OG0009216	ASIC012112	ADIR000632
OG0009218	ASIC004765	ADIR001779
OG0009225	ASIC006565	ADIR004926
OG0009227	ASIC011436	ADIR010005
OG0009228	ASIC013157	ADIR011180
OG0009229	ASIC007603	ADIR001105
OG0009231	ASIC009373	ADIR015727
OG0009233	ASIC008884	ADIR006604
OG0009234	ASIC009414	ADIR003414
OG0009236	ASIC021891	ADIR004433
OG0009240	ASIC004550	ADIR005304
OG0009241	ASIC016204	ADIR004017
OG0009242	ASIC019671	ADIR003612
OG0009243	ASIC005111	ADIR000977
OG0009244	ASIC017982	ADIR009518
OG0009246	ASIC014822	ADIR001993
OG0009247	ASIC010655	ADIR009913
OG0009248	ASIC008063	ADIR010591
OG0009249	ASIC010777	ADIR006805
OG0009251	ASIC018138	ADIR001981
OG0009253	ASIC002728	ADIR002938
OG0009254	ASIC013350	ADIR003230
OG0009255	ASIC015363	ADIR009585
OG0009257	ASIC003209	ADIR008342
OG0009258	ASIC006196	ADIR001269
OG0009259	ASIC011122	ADIR008283
OG0009261	ASIC011123	ADIR008284
OG0009263	ASIC019217	ADIR008642
OG0009264	ASIC011950	ADIR004549
OG0009267	ASIC020399	ADIR001454
OG0009268	ASIC017023	ADIR000821
OG0009269	ASIC016517	ADIR001604
OG0009270	ASIC008592	ADIR004959
OG0009271	ASIC021023	ADIR008432
OG0009272	ASIC010932	ADIR010475
OG0009274	ASIC013494	ADIR011720
OG0009276	ASIC002623	ADIR009356
OG0009278	ASIC019356	ADIR002047
