Orthogroup	AsinensisChina	AminimusMINIMUS1
OG0007661	ASIC016282	AMIN011034
OG0007662	ASIC009635	AMIN005800
OG0007663	ASIC022158	AMIN003743
OG0007664	ASIC004648	AMIN003333
OG0007665	ASIC011967	AMIN002654
OG0007666	ASIC007267	AMIN001862
OG0007667	ASIC005754	AMIN004140
OG0007668	ASIC003017	AMIN008086
OG0007669	ASIC017067	AMIN005453
OG0007670	ASIC020943	AMIN004700
OG0007671	ASIC020241	AMIN004803
OG0007675	ASIC005070	AMIN001435
OG0007676	ASIC021189	AMIN009949
OG0007677	ASIC021218	AMIN010005
OG0007678	ASIC000956	AMIN007372
OG0007679	ASIC022287	AMIN008675
OG0007680	ASIC016960	AMIN002054
OG0007681	ASIC005163	AMIN005813
OG0007682	ASIC013774	AMIN014201
OG0007683	ASIC014926	AMIN011612
OG0007684	ASIC009042	AMIN008545
OG0007685	ASIC006261	AMIN005086
OG0007686	ASIC008585	AMIN001029
OG0007687	ASIC015132	AMIN004609
OG0007688	ASIC007774	AMIN010555
OG0007689	ASIC010562	AMIN002539
OG0007690	ASIC016828	AMIN011173
OG0007691	ASIC010278	AMIN005297
OG0007692	ASIC019658	AMIN005103
OG0007693	ASIC014641	AMIN006814
OG0007694	ASIC006914	AMIN006194
OG0007695	ASIC007189	AMIN001907
OG0007696	ASIC015372	AMIN008326
OG0007697	ASIC020327	AMIN002126
OG0007698	ASIC013834	AMIN001733
OG0007699	ASIC020594	AMIN004759
OG0007700	ASIC018025	AMIN009334
OG0007701	ASIC007605	AMIN005138
OG0007702	ASIC020527	AMIN008805
OG0007703	ASIC007807	AMIN010579
OG0007704	ASIC017449	AMIN007790
OG0007705	ASIC020566	AMIN008871
OG0007706	ASIC005941	AMIN003804
OG0007707	ASIC011380	AMIN002262
OG0007708	ASIC016003	AMIN004229
OG0007709	ASIC011024	AMIN007974
OG0007710	ASIC012492	AMIN002390
OG0007711	ASIC005287	AMIN015751
OG0007712	ASIC003724	AMIN010238
OG0007713	ASIC015608	AMIN001267
OG0007714	ASIC002700	AMIN003099
OG0007715	ASIC004097	AMIN003358
OG0007716	ASIC017461	AMIN008849
OG0007717	ASIC012773	AMIN009869
OG0007718	ASIC014957	AMIN008139
OG0007719	ASIC019600	AMIN010020
OG0007720	ASIC011763	AMIN007713
OG0007721	ASIC018940	AMIN011265
OG0007722	ASIC008666	AMIN006750
OG0007723	ASIC016686	AMIN011297
OG0007724	ASIC018172	AMIN008556
OG0007725	ASIC007346	AMIN001834
OG0007726	ASIC000573	AMIN002099
OG0007728	ASIC009952	AMIN009111
OG0007729	ASIC002294	AMIN002885
OG0007730	ASIC012584	AMIN003840
OG0007731	ASIC010648	AMIN006001
OG0007732	ASIC013636	AMIN006278
OG0007733	ASIC018607	AMIN007604
OG0007734	ASIC021607	AMIN010131
OG0007735	ASIC013461	AMIN001110
OG0007736	ASIC004583	AMIN003286
OG0007737	ASIC005005	AMIN008724
OG0007738	ASIC015384	AMIN006923
OG0007739	ASIC017898	AMIN008200
OG0007740	ASIC005777	AMIN003009
OG0007741	ASIC004855	AMIN003520
OG0007742	ASIC006289	AMIN001078
OG0007743	ASIC010265	AMIN005699
OG0007744	ASIC011177	AMIN004993
OG0007745	ASIC008963	AMIN004982
OG0007746	ASIC004253, ASIC004254	AMIN000174
OG0007747	ASIC019562, ASIC019566	AMIN007808
OG0007748	ASIC014942	AMIN001941
OG0007749	ASIC013405	AMIN003446
OG0007751	ASIC011569	AMIN002345
OG0007753	ASIC017167	AMIN001956
OG0007754	ASIC014167	AMIN007178
OG0007755	ASIC002895	AMIN011375
OG0007756	ASIC017501	AMIN008843
OG0007757	ASIC005165	AMIN005055
OG0007758	ASIC002370	AMIN000538
OG0007760	ASIC003750	AMIN010323
OG0007761	ASIC019867	AMIN015750
OG0007762	ASIC002056	AMIN004176
OG0007763	ASIC019845	AMIN010400
OG0007764	ASIC008914	AMIN002586
OG0007765	ASIC015431	AMIN006949
OG0007766	ASIC009550	AMIN005654
OG0007767	ASIC012486	AMIN000769
OG0007768	ASIC010734	AMIN009762
OG0007769	ASIC018235, ASIC018234	AMIN008268
OG0007770	ASIC009005	AMIN003255
OG0007771	ASIC009544	AMIN005104
OG0007772	ASIC003986	AMIN005822
OG0007773	ASIC010271	AMIN005589
OG0007774	ASIC014104	AMIN003879
OG0007776	ASIC015122	AMIN009883
OG0007778	ASIC002844	AMIN000835
OG0007781	ASIC011999	AMIN000882
OG0007784	ASIC004449	AMIN005495
OG0007785	ASIC020122	AMIN004078
OG0007787	ASIC014968	AMIN008131
OG0007788	ASIC005784, ASIC007351, ASIC005783	AMIN001830
OG0007802	ASIC018100	AMIN008594
OG0007803	ASIC010627	AMIN006012
OG0007804	ASIC010007, ASIC009936, ASIC009935	AMIN015994
OG0007806	ASIC013826	AMIN003756
OG0007806	ASIC013818	AMIN003757
OG0007808	ASIC013711, ASIC013712, ASIC013713	AMIN015630, AMIN015629
OG0007809	ASIC006907	AMIN001454
OG0007810	ASIC004644	AMIN003336
OG0007812	ASIC003050, ASIC002168	AMIN007919
OG0007814	ASIC007821, ASIC007822	AMIN010582
OG0007815	ASIC011735	AMIN003058, AMIN003057
OG0007816	ASIC008656, ASIC008657	AMIN006745
OG0007818	ASIC000329	AMIN000868
OG0007819	ASIC010613	AMIN015912, AMIN015911
OG0007841	ASIC000330	AMIN000869
OG0007843	ASIC010652	AMIN003568
OG0007844	ASIC012004	AMIN000885
OG0007845	ASIC019036	AMIN009919
OG0007846	ASIC003492	AMIN002644
OG0007847	ASIC019032	AMIN009914
OG0007848	ASIC021028	AMIN002749
OG0007849	ASIC019020	AMIN009911
OG0007850	ASIC021937	AMIN002365
OG0007851	ASIC014508	AMIN008753
OG0007854	ASIC014509	AMIN008752
OG0007856	ASIC009185	AMIN011629
OG0007857	ASIC009183	AMIN011631
OG0007858	ASIC009184	AMIN011630
OG0007859	ASIC012879	AMIN010157
OG0007861	ASIC019380	AMIN008461
OG0007862	ASIC019370	AMIN008306
OG0007864	ASIC012984	AMIN010166
OG0007865	ASIC015887	AMIN006546
OG0007869	ASIC010712	AMIN009763
OG0007870	ASIC016025	AMIN006252
OG0007871	ASIC021865	AMIN003971
OG0007872	ASIC010809	AMIN009756
OG0007873	ASIC010790	AMIN009760
OG0007876	ASIC000143	AMIN000642
OG0007879	ASIC001083	AMIN000843
OG0007880	ASIC008088	AMIN003593
OG0007882	ASIC021491	AMIN015527
OG0007883	ASIC021533	AMIN000402
OG0007885	ASIC021532	AMIN000401
OG0007889	ASIC018808	AMIN015649
OG0007891	ASIC018224	AMIN015979
OG0007896	ASIC007458	AMIN007129
OG0007898	ASIC021325	AMIN010532
OG0007899	ASIC015470	AMIN001283
OG0007900	ASIC013914	AMIN006599
OG0007901	ASIC013906	AMIN006595
OG0007905	ASIC002783	AMIN007032
OG0007906	ASIC018022	AMIN008955
OG0007910	ASIC017467	AMIN008856
OG0007912	ASIC016404	AMIN011142
OG0007913	ASIC013327	AMIN000321
OG0007914	ASIC021756	AMIN004182
OG0007915	ASIC021776	AMIN004193
OG0007916	ASIC021768	AMIN004189
OG0007918	ASIC021774	AMIN004191
OG0007919	ASIC005138	AMIN006611
OG0007921	ASIC015392	AMIN006927
OG0007922	ASIC015397	AMIN006934
OG0007924	ASIC013634	AMIN016202
OG0007926	ASIC006882	AMIN001472
OG0007927	ASIC008618	AMIN009093
OG0007928	ASIC008513	AMIN009095
OG0007930	ASIC006677	AMIN009724
OG0007931	ASIC010844	AMIN009616
OG0007933	ASIC005930	AMIN001553
OG0007940	ASIC007795	AMIN010540
OG0007943	ASIC007763	AMIN010547
OG0007948	ASIC012387	AMIN010016
OG0007951	ASIC019841	AMIN010402
OG0007952	ASIC006233	AMIN005599
OG0007953	ASIC019264	AMIN011303
OG0007955	ASIC010763	AMIN001651
OG0007956	ASIC007103	AMIN005640
OG0007962	ASIC013031	AMIN014348
OG0007963	ASIC014076	AMIN000603
OG0007966	ASIC007436	AMIN007110
OG0007967	ASIC006530	AMIN001368
OG0007969	ASIC006532	AMIN001370
OG0007972	ASIC013155	AMIN006047
OG0007975	ASIC018474	AMIN011077
OG0007978	ASIC017747	AMIN001689
OG0007979	ASIC006487	AMIN001346
OG0007981	ASIC018715	AMIN011328
OG0007983	ASIC015839	AMIN009684
OG0007984	ASIC015767	AMIN009429
OG0007989	ASIC010325	AMIN009061
OG0007990	ASIC016801	AMIN007722
OG0007993	ASIC006952	AMIN006212
OG0007996	ASIC006965	AMIN006221
OG0008001	ASIC020008	AMIN004063
OG0008005	ASIC009870	AMIN004762
OG0008006	ASIC005156	AMIN005630
OG0008008	ASIC016986	AMIN005351
OG0008010	ASIC012062	AMIN009808
OG0008013	ASIC012061	AMIN009810
OG0008014	ASIC006075	AMIN009812
OG0008016	ASIC015574	AMIN004488
OG0008018	ASIC000165	AMIN009232
OG0008019	ASIC008484	AMIN009261
OG0008020	ASIC018198	AMIN004331
OG0008021	ASIC018197	AMIN004330
OG0008022	ASIC020326	AMIN002127
OG0008024	ASIC020342	AMIN002116
OG0008027	ASIC008501	AMIN001522
OG0008030	ASIC002487	AMIN004589
OG0008031	ASIC005209	AMIN002013
OG0008032	ASIC010258	AMIN005796
OG0008033	ASIC004401	AMIN003450
OG0008034	ASIC003494	AMIN002643
OG0008035	ASIC021889	AMIN004913
OG0008038	ASIC018399	AMIN015887
OG0008039	ASIC018385	AMIN006856
OG0008040	ASIC009308, ASIC009307	AMIN005025
OG0008041	ASIC006567	AMIN001383
OG0008043	ASIC006578	AMIN001391
OG0008044	ASIC006628	AMIN001426
OG0008045	ASIC006622	AMIN001422
OG0008046	ASIC006178	AMIN004133
OG0008047	ASIC019746	AMIN010333
OG0008048	ASIC010209	AMIN000826
OG0008049	ASIC010615	AMIN006010
OG0008051	ASIC012968	AMIN016208
OG0008052	ASIC021858	AMIN003965
OG0008053	ASIC021860	AMIN003966
OG0008055	ASIC021862	AMIN003967
OG0008057	ASIC020882	AMIN000298
OG0008058	ASIC015364	AMIN009324
OG0008059	ASIC015365	AMIN009325
OG0008060	ASIC018238	AMIN008270
OG0008061	ASIC015361	AMIN009322
OG0008063	ASIC006258	AMIN005085
OG0008066	ASIC010273	AMIN005590
OG0008067	ASIC021685	AMIN003897
OG0008068	ASIC008981	AMIN016082
OG0008069	ASIC006211	AMIN005731
OG0008070	ASIC016756	AMIN007409
OG0008072	ASIC018441	AMIN011054
OG0008075	ASIC020930	AMIN004731
OG0008076	ASIC012748	AMIN008361
OG0008079	ASIC018299	AMIN004503
OG0008080	ASIC010434	AMIN010768
OG0008081	ASIC001508	AMIN001442
OG0008082	ASIC012035	AMIN009592
OG0008083	ASIC012032	AMIN009596
OG0008085	ASIC017960	AMIN008964
OG0008087	ASIC015897	AMIN006575
OG0008088	ASIC007899	AMIN009178
OG0008089	ASIC001937	AMIN006578
OG0008092	ASIC008221	AMIN000510
OG0008093	ASIC005088	AMIN008977
OG0008095	ASIC007785	AMIN010563
OG0008096	ASIC017760	AMIN015650
OG0008097	ASIC012556	AMIN003422
OG0008102	ASIC003587	AMIN004068
OG0008103	ASIC001114	AMIN004832
OG0008105	ASIC022198	AMIN004475
OG0008108	ASIC014616	AMIN006829
OG0008109	ASIC019175	AMIN010126
OG0008110	ASIC015174	AMIN004863
OG0008111	ASIC011989	AMIN000876
OG0008113	ASIC003486	AMIN002996
OG0008115	ASIC010276	AMIN005681
OG0008116	ASIC008211	AMIN015666
OG0008117	ASIC020162	AMIN015896
OG0008118	ASIC020161	AMIN015895
OG0008120	ASIC009777	AMIN003492
OG0008125	ASIC013803	AMIN003948
OG0008128	ASIC019965	AMIN008665
OG0008129	ASIC019963	AMIN008667
OG0008131	ASIC016729	AMIN007420
OG0008132	ASIC015958	AMIN008397
OG0008135	ASIC005457	AMIN002700
OG0008138	ASIC017271	AMIN009127
OG0008139	ASIC007557	AMIN005764
OG0008141	ASIC016966	AMIN000819
OG0008142	ASIC018693	AMIN007736
OG0008143	ASIC007546	AMIN005765
OG0008146	ASIC019493	AMIN015523
OG0008149	ASIC008232	AMIN000518
OG0008150	ASIC010412	AMIN008177
OG0008152	ASIC010411	AMIN008176
OG0008156	ASIC021995	AMIN003995
OG0008157	ASIC015545	AMIN008762
OG0008158	ASIC007848	AMIN010601
OG0008162	ASIC011487	AMIN002218
OG0008164	ASIC013258	AMIN003812
OG0008165	ASIC013349	AMIN002829
OG0008166	ASIC008888	AMIN002602
OG0008167	ASIC005973	AMIN001294
OG0008168	ASIC015415	AMIN001279
OG0008169	ASIC019290	AMIN008450
OG0008170	ASIC019289	AMIN008449
OG0008173	ASIC007385	AMIN001815
OG0008174	ASIC006886	AMIN001469
OG0008176	ASIC013322	AMIN000582
OG0008178	ASIC020818	AMIN000576
OG0008179	ASIC016110	AMIN010735
OG0008181	ASIC019916	AMIN007858
OG0008182	ASIC011134	AMIN015877
OG0008183	ASIC021560	AMIN000949
OG0008184	ASIC003599	AMIN003003
OG0008185	ASIC021741	AMIN004766
OG0008186	ASIC011135	AMIN015878
OG0008187	ASIC011147	AMIN003549
OG0008188	ASIC003402	AMIN007006
OG0008190	ASIC001586	AMIN004112
OG0008191	ASIC008923	AMIN016163
OG0008192	ASIC016925	AMIN002069
OG0008194	ASIC016863	AMIN011197
OG0008195	ASIC019670	AMIN010067
OG0008196	ASIC016865	AMIN011198
OG0008197	ASIC021620	AMIN010143
OG0008198	ASIC017433	AMIN007797
OG0008199	ASIC021884	AMIN004916
OG0008200	ASIC010507	AMIN003539
OG0008201	ASIC010506	AMIN003538
OG0008202	ASIC021878	AMIN004921
OG0008204	ASIC021880	AMIN004919
OG0008205	ASIC003265	AMIN007675
OG0008206	ASIC015017	AMIN007424
OG0008207	ASIC016202	AMIN001185
OG0008208	ASIC003893	AMIN009278
OG0008209	ASIC017934	AMIN004442
OG0008210	ASIC004513	AMIN001536
OG0008211	ASIC008624	AMIN006736
OG0008213	ASIC006393	AMIN009794
OG0008215	ASIC006409	AMIN009790
OG0008217	ASIC021796	AMIN004205
OG0008218	ASIC021803	AMIN015510
OG0008219	ASIC021806	AMIN004209
OG0008220	ASIC021802	AMIN004207
OG0008221	ASIC005570	AMIN006529
OG0008223	ASIC005567	AMIN006526
OG0008224	ASIC015118	AMIN016177
OG0008226	ASIC016834	AMIN011176
OG0008227	ASIC003730	AMIN010273
OG0008231	ASIC003723	AMIN010279
OG0008233	ASIC009119	AMIN002907
OG0008236	ASIC002295	AMIN002884
OG0008240	ASIC003544	AMIN004689
OG0008241	ASIC013934	AMIN000214
OG0008246	ASIC012760	AMIN001932
OG0008247	ASIC021711	AMIN003050
OG0008248	ASIC012764	AMIN001933
OG0008249	ASIC021706	AMIN003052
OG0008251	ASIC012772	AMIN009870
OG0008255	ASIC010765	AMIN016065
OG0008257	ASIC019428	AMIN008709
OG0008258	ASIC011534	AMIN002228
OG0008260	ASIC011530	AMIN015761
OG0008262	ASIC011540	AMIN002225
OG0008267	ASIC018861	AMIN007686
OG0008268	ASIC014424	AMIN006142
OG0008269	ASIC017355	AMIN007226
OG0008272	ASIC005234	AMIN005418
OG0008273	ASIC021039	AMIN002739
OG0008274	ASIC009596	AMIN005775
OG0008276	ASIC004171	AMIN000792
OG0008281	ASIC017674	AMIN006175
OG0008282	ASIC010315	AMIN009058
OG0008283	ASIC017675	AMIN006176
OG0008284	ASIC010319	AMIN009056
OG0008286	ASIC016655	AMIN002863
OG0008287	ASIC003203	AMIN000898
OG0008288	ASIC007208	AMIN001897
OG0008289	ASIC000174	AMIN009229
OG0008290	ASIC008997	AMIN003343
OG0008292	ASIC008996	AMIN003342
OG0008293	ASIC008993	AMIN003341
OG0008296	ASIC009859	AMIN000600
OG0008297	ASIC020871	AMIN000251
OG0008298	ASIC015238	AMIN004265
OG0008299	ASIC004852	AMIN003518
OG0008300	ASIC004850	AMIN003516
OG0008301	ASIC007047	AMIN004151
OG0008304	ASIC010340	AMIN002448
OG0008308	ASIC020623	AMIN002935
OG0008309	ASIC015119	AMIN004866
OG0008311	ASIC002546	AMIN009087
OG0008314	ASIC012673	AMIN000550
OG0008317	ASIC005140	AMIN002146
OG0008318	ASIC000824	AMIN002488
OG0008320	ASIC008382	AMIN009045
OG0008327	ASIC015274	AMIN001240
OG0008328	ASIC011435	AMIN002297
OG0008329	ASIC011437	AMIN016255
OG0008332	ASIC007424	AMIN007074
OG0008340	ASIC011414	AMIN002252
OG0008342	ASIC011469	AMIN002248
OG0008344	ASIC003119	AMIN011352
OG0008347	ASIC003121	AMIN011354
OG0008348	ASIC016332	AMIN011369
OG0008349	ASIC019995	AMIN004665
OG0008350	ASIC004988	AMIN008716
OG0008352	ASIC005003	AMIN008723
OG0008354	ASIC007563	AMIN005431
OG0008355	ASIC000875	AMIN002524
OG0008358	ASIC013413	AMIN001153
OG0008361	ASIC001843	AMIN002546
OG0008362	ASIC001841	AMIN002548
OG0008366	ASIC002679	AMIN009648
OG0008368	ASIC004602	AMIN003275
OG0008369	ASIC020148	AMIN004098
OG0008371	ASIC006779	AMIN005111
OG0008373	ASIC015516	AMIN008992
OG0008374	ASIC005052	AMIN008780
OG0008375	ASIC015086	AMIN010972
OG0008376	ASIC018550	AMIN011099
OG0008377	ASIC015259	AMIN004267
OG0008379	ASIC005780	AMIN003007
OG0008380	ASIC011127	AMIN003857
OG0008387	ASIC018895	AMIN011336
OG0008389	ASIC013289	AMIN002398
OG0008392	ASIC010852	AMIN001037
OG0008393	ASIC010853	AMIN001036
OG0008395	ASIC012626	AMIN000370
OG0008397	ASIC021042	AMIN002737
OG0008399	ASIC015432	AMIN009361
OG0008400	ASIC019433, ASIC019431	AMIN008707
OG0008401	ASIC012348	AMIN007312
OG0008402	ASIC020663	AMIN006395
OG0008403	ASIC017596	AMIN006295
OG0008406	ASIC013317	AMIN000754
OG0008408	ASIC012376	AMIN011560
OG0008411	ASIC013936	AMIN002982
OG0008413	ASIC011373	AMIN004657
OG0008418	ASIC007220	AMIN001888
OG0008419	ASIC002386	AMIN011569
OG0008420	ASIC017137	AMIN006291
OG0008422	ASIC019223	AMIN011533
OG0008424	ASIC021425	AMIN000237
OG0008426	ASIC011231	AMIN002951
OG0008427	ASIC002698	AMIN003098
OG0008430	ASIC017786	AMIN006867
OG0008431	ASIC022361	AMIN004454
OG0008433	ASIC008471	AMIN009265
OG0008434	ASIC002455	AMIN008630
OG0008436	ASIC011573	AMIN002348
OG0008437	ASIC020795	AMIN016017
OG0008438	ASIC020793	AMIN009734
OG0008439	ASIC012974	AMIN010911
OG0008440	ASIC010009	AMIN001726
OG0008441	ASIC003914	AMIN002101
OG0008443	ASIC003913	AMIN002102
OG0008444	ASIC004675	AMIN003319
OG0008448	ASIC007589	AMIN005794
OG0008449	ASIC020305	AMIN005779
OG0008450	ASIC006225	AMIN005594
OG0008451	ASIC013268	AMIN016281
OG0008452	ASIC013277	AMIN016273
OG0008454	ASIC008320	AMIN000453
OG0008455	ASIC008331	AMIN000457
OG0008456	ASIC008326	AMIN000455
OG0008459	ASIC015144	AMIN011011
OG0008460	ASIC015145	AMIN016074
OG0008461	ASIC011112	AMIN004830
OG0008462	ASIC015380	AMIN008330
OG0008467	ASIC009648	AMIN005180
OG0008469	ASIC019337	AMIN008324
OG0008474	ASIC016813	AMIN010228
OG0008477	ASIC003737	AMIN010235
OG0008478	ASIC015794	AMIN009678
OG0008479	ASIC012196	AMIN007588
OG0008482	ASIC009844	AMIN002377
OG0008483	ASIC013608	AMIN005933
OG0008484	ASIC013611	AMIN016196
OG0008485	ASIC018722	AMIN008043
OG0008489	ASIC011023	AMIN011242
OG0008492	ASIC014552	AMIN009570
OG0008493	ASIC002907	AMIN011171
OG0008494	ASIC005729	AMIN009426
OG0008495	ASIC020096	AMIN002812
OG0008496	ASIC001364	AMIN003609
OG0008498	ASIC019947	AMIN008649
OG0008500	ASIC015494	AMIN009010
OG0008502	ASIC015491	AMIN015983
OG0008503	ASIC013894	AMIN006504
OG0008504	ASIC013895	AMIN006503
OG0008505	ASIC019200	AMIN011394
OG0008507	ASIC021400	AMIN003106
OG0008508	ASIC008077	AMIN004631
OG0008510	ASIC005418	AMIN004853
OG0008511	ASIC008250	AMIN015493
OG0008512	ASIC008257	AMIN000535
OG0008514	ASIC011175	AMIN004991
OG0008515	ASIC000285	AMIN007898
OG0008518	ASIC012261	AMIN010717
OG0008519	ASIC014077	AMIN000604
OG0008522	ASIC004337	AMIN009841
OG0008523	ASIC016352	AMIN011164
OG0008524	ASIC009413	AMIN003181
OG0008529	ASIC012335	AMIN007320
OG0008530	ASIC017860	AMIN006906
OG0008532	ASIC004222	AMIN000305
OG0008534	ASIC019628	AMIN010042
OG0008537	ASIC014200	AMIN006355
OG0008538	ASIC014208	AMIN006350
OG0008540	ASIC019288	AMIN008448
OG0008542	ASIC005197	AMIN005785
OG0008543	ASIC005186	AMIN005783
OG0008545	ASIC008206	AMIN000494
OG0008549	ASIC010235	AMIN005289
OG0008550	ASIC017917	AMIN008195
OG0008551	ASIC015330	AMIN009222
OG0008553	ASIC011843	AMIN007473
OG0008554	ASIC015985	AMIN008399
OG0008555	ASIC021944	AMIN003982
OG0008558	ASIC009738	AMIN003078
OG0008563	ASIC021901	AMIN004906
OG0008564	ASIC016910	AMIN005276
OG0008566	ASIC018891	AMIN011335
OG0008568	ASIC011287	AMIN007450
OG0008569	ASIC002286	AMIN002871
OG0008570	ASIC010885	AMIN000118
OG0008572	ASIC015889	AMIN006566
OG0008573	ASIC015895	AMIN006573
OG0008574	ASIC015893	AMIN006570
OG0008576	ASIC016967	AMIN005244
OG0008578	ASIC013452	AMIN001117
OG0008579	ASIC013451	AMIN001118
OG0008580	ASIC013440	AMIN001128
OG0008581	ASIC021616	AMIN010140
OG0008588	ASIC013704	AMIN007656
OG0008593	ASIC004069	AMIN003374
OG0008598	ASIC016516	AMIN011487
OG0008600	ASIC018572	AMIN011101
OG0008601	ASIC010751	AMIN001642
OG0008602	ASIC004882	AMIN006370
OG0008603	ASIC004311	AMIN016171
OG0008604	ASIC004308	AMIN016167
OG0008605	ASIC011594	AMIN002265
OG0008606	ASIC008140	AMIN008899
OG0008608	ASIC008678	AMIN007191
OG0008609	ASIC017235	AMIN009511
OG0008611	ASIC014342	AMIN006159
OG0008613	ASIC019460	AMIN008513
OG0008614	ASIC019440	AMIN008504
OG0008616	ASIC006421	AMIN009782
OG0008617	ASIC022101	AMIN009487
OG0008618	ASIC013010	AMIN004419
OG0008619	ASIC018917	AMIN011115
OG0008620	ASIC018903	AMIN011338
OG0008622	ASIC014252	AMIN004946
OG0008623	ASIC014263	AMIN000006
OG0008625	ASIC014954	AMIN008140
OG0008628	ASIC011946	AMIN004678
OG0008629	ASIC006034	AMIN000902
OG0008630	ASIC006728	AMIN001778
OG0008635	ASIC015053	AMIN007566
OG0008638	ASIC015435	AMIN005396
OG0008639	ASIC006175	AMIN000960
OG0008641	ASIC012456	AMIN010823
OG0008642	ASIC019893	AMIN010680
OG0008643	ASIC007879	AMIN010658
OG0008644	ASIC019891	AMIN007766
OG0008645	ASIC022075	AMIN009503
OG0008649	ASIC022115	AMIN009477
OG0008650	ASIC017692	AMIN006178
OG0008653	ASIC013490	AMIN000063
OG0008655	ASIC003590	AMIN004025
OG0008656	ASIC003593	AMIN004022
OG0008660	ASIC001036	AMIN014616
OG0008661	ASIC015085	AMIN010973
OG0008662	ASIC012027	AMIN015764
OG0008663	ASIC019710	AMIN010481
OG0008664	ASIC014103	AMIN003663
OG0008665	ASIC003008	AMIN008090
OG0008669	ASIC022168	AMIN004464
OG0008671	ASIC003680	AMIN010239
OG0008672	ASIC020688	AMIN002383
OG0008673	ASIC013537	AMIN001196
OG0008674	ASIC008461	AMIN003580
OG0008675	ASIC011470	AMIN002317
OG0008676	ASIC002142	AMIN000265
OG0008677	ASIC012263	AMIN015639
OG0008678	ASIC003624	AMIN007971
OG0008679	ASIC003632	AMIN007967
OG0008680	ASIC020039	AMIN003022
OG0008681	ASIC009402	AMIN000988
OG0008682	ASIC009471	AMIN002044
OG0008683	ASIC004686	AMIN003316
OG0008687	ASIC004106	AMIN003356
OG0008688	ASIC016108	AMIN010734
OG0008689	ASIC016098	AMIN010727
OG0008690	ASIC016105	AMIN010732
OG0008692	ASIC010289	AMIN005296
OG0008693	ASIC014153	AMIN005896
OG0008695	ASIC002641	AMIN001323
OG0008697	ASIC012711	AMIN008365
OG0008698	ASIC004861	AMIN006384
OG0008704	ASIC016641	AMIN008011
OG0008705	ASIC008240	AMIN000524
OG0008706	ASIC007805	AMIN010578
OG0008708	ASIC018710	AMIN008038
OG0008710	ASIC016720	AMIN010617
OG0008711	ASIC011271	AMIN008095
OG0008712	ASIC014870	AMIN000138
OG0008713	ASIC009258	AMIN000361
OG0008715	ASIC014070	AMIN003234
OG0008716	ASIC014063, ASIC014064	AMIN002988
OG0008717	ASIC002139	AMIN000268
OG0008718	ASIC014065	AMIN015522
OG0008719	ASIC015503	AMIN009002
OG0008720	ASIC011488	AMIN015826
OG0008722	ASIC015228	AMIN004266
OG0008723	ASIC009584	AMIN005309
OG0008724	ASIC018019	AMIN008264
OG0008725	ASIC022345	AMIN008673
OG0008728	ASIC015441	AMIN009036
OG0008730	ASIC021550	AMIN002560
OG0008731	ASIC006251	AMIN005612
OG0008732	ASIC012336	AMIN004212
OG0008733	ASIC012434	AMIN010804
OG0008734	ASIC015754	AMIN009666
OG0008736	ASIC007398	AMIN001808
OG0008738	ASIC010476	AMIN008732
OG0008739	ASIC016519	AMIN011483
OG0008740	ASIC011085	AMIN010837
OG0008741	ASIC016518	AMIN011484
OG0008742	ASIC011084	AMIN010838
OG0008743	ASIC011083	AMIN015646
OG0008747	ASIC017190	AMIN009544
OG0008748	ASIC017870	AMIN006965
OG0008750	ASIC011745	AMIN010898
OG0008751	ASIC014310	AMIN000081
OG0008753	ASIC008075	AMIN004633
OG0008754	ASIC011788	AMIN000820
OG0008755	ASIC011723	AMIN000815
OG0008756	ASIC011724	AMIN000814
OG0008757	ASIC011727	AMIN000813
OG0008758	ASIC005631	AMIN004104
OG0008761	ASIC009532	AMIN005155
OG0008762	ASIC020432	AMIN005091
OG0008763	ASIC006742	AMIN001765
OG0008765	ASIC007118	AMIN001958
OG0008766	ASIC016938	AMIN002063
OG0008767	ASIC004461	AMIN005556
OG0008769	ASIC014902	AMIN007288
OG0008771	ASIC014922	AMIN007298
OG0008772	ASIC019216	AMIN007347
