Orthogroup	AsinensisChina	AaegyptiLVP_AGWG
OG0007262	ASIC016887	AAEL026039, AAEL021196
OG0007263	ASIC020308	AAEL021200
OG0007264	ASIC011732	AAEL021240
OG0007265	ASIC003344	AAEL021256
OG0007267	ASIC022342	AAEL021261
OG0007268	ASIC008481	AAEL021263
OG0007269	ASIC004940	AAEL021278
OG0007270	ASIC009828	AAEL021284
OG0007271	ASIC002474	AAEL021291
OG0007272	ASIC018321	AAEL021301
OG0007273	ASIC008668	AAEL021307
OG0007274	ASIC009894	AAEL021323
OG0007275	ASIC008303	AAEL021333
OG0007276	ASIC018329	AAEL021353
OG0007277	ASIC009528	AAEL021367
OG0007278	ASIC019811	AAEL021394
OG0007279	ASIC007708	AAEL021395
OG0007280	ASIC022078	AAEL021410
OG0007281	ASIC011064	AAEL021417
OG0007282	ASIC008802	AAEL021418
OG0007283	ASIC017633	AAEL021429
OG0007284	ASIC006247	AAEL021432
OG0007285	ASIC002567	AAEL021449
OG0007286	ASIC019860	AAEL021473
OG0007287	ASIC007647	AAEL021479
OG0007288	ASIC020457	AAEL021491
OG0007290	ASIC005758	AAEL021520
OG0007291	ASIC016441	AAEL021532
OG0007292	ASIC021397	AAEL021533
OG0007293	ASIC014091	AAEL021555
OG0007294	ASIC005205	AAEL021556
OG0007295	ASIC005366	AAEL021570
OG0007296	ASIC011914	AAEL021581
OG0007297	ASIC016377	AAEL021595
OG0007298	ASIC022178	AAEL021605
OG0007299	ASIC018822	AAEL021611
OG0007300	ASIC006774	AAEL021618
OG0007301	ASIC018939	AAEL021621, AAEL024175
OG0007303	ASIC006220	AAEL021659
OG0007304	ASIC007389	AAEL021679
OG0007305	ASIC007094	AAEL021698
OG0007306	ASIC005532	AAEL021708
OG0007307	ASIC003112	AAEL021728
OG0007308	ASIC015481	AAEL021732
OG0007309	ASIC018468	AAEL021733
OG0007310	ASIC002547	AAEL021741
OG0007311	ASIC012525	AAEL021746
OG0007312	ASIC016374	AAEL021756
OG0007313	ASIC018732	AAEL021789
OG0007314	ASIC015455, ASIC015454	AAEL021793
OG0007315	ASIC007419	AAEL021828
OG0007317	ASIC004912	AAEL021877
OG0007318	ASIC009476	AAEL021904
OG0007319	ASIC020363	AAEL021953
OG0007320	ASIC014927	AAEL021982
OG0007321	ASIC005069	AAEL021986
OG0007322	ASIC015129	AAEL022001
OG0007323	ASIC010485	AAEL022008
OG0007325	ASIC016439	AAEL022068
OG0007326	ASIC021996	AAEL022076
OG0007327	ASIC005381	AAEL022080
OG0007328	ASIC008095	AAEL022082
OG0007329	ASIC007431	AAEL022091
OG0007330	ASIC006980	AAEL022098
OG0007331	ASIC001079	AAEL022104
OG0007332	ASIC008912	AAEL022105
OG0007333	ASIC010619	AAEL022126
OG0007334	ASIC018341	AAEL022129
OG0007335	ASIC016106	AAEL022149
OG0007336	ASIC012209	AAEL022154
OG0007337	ASIC017233	AAEL022162
OG0007338	ASIC014206	AAEL022163
OG0007339	ASIC020514	AAEL022168
OG0007340	ASIC014334	AAEL022174
OG0007341	ASIC010891	AAEL022179
OG0007342	ASIC011605	AAEL022180
OG0007343	ASIC004312	AAEL022189, AAEL022613
OG0007344	ASIC021004	AAEL022229
OG0007345	ASIC020600	AAEL022232
OG0007346	ASIC017065	AAEL022268
OG0007347	ASIC016103	AAEL022277, AAEL024576
OG0007348	ASIC019237	AAEL022286
OG0007349	ASIC014536	AAEL023176, AAEL022304
OG0007350	ASIC009380	AAEL022309
OG0007351	ASIC009614	AAEL022328
OG0007353	ASIC002916	AAEL022373
OG0007354	ASIC016575	AAEL022385
OG0007355	ASIC005139	AAEL022397
OG0007356	ASIC004983	AAEL022398, AAEL024450
OG0007357	ASIC013579	AAEL022402
OG0007358	ASIC015106	AAEL022413
OG0007359	ASIC005257	AAEL022443
OG0007360	ASIC010324	AAEL022452
OG0007361	ASIC002645	AAEL022460
OG0007362	ASIC016391	AAEL022465
OG0007363	ASIC006730	AAEL022478
OG0007364	ASIC013978	AAEL022490
OG0007365	ASIC003699	AAEL022496
OG0007366	ASIC016841	AAEL022497
OG0007367	ASIC005507	AAEL022535
OG0007368	ASIC007714	AAEL022538
OG0007369	ASIC021933	AAEL022540
OG0007370	ASIC015140	AAEL022593
OG0007371	ASIC008900	AAEL022595
OG0007372	ASIC018877	AAEL022609
OG0007373	ASIC010225	AAEL022615
OG0007374	ASIC007580	AAEL022631
OG0007375	ASIC002901	AAEL022661
OG0007376	ASIC017014	AAEL022680
OG0007377	ASIC013212	AAEL022687
OG0007378	ASIC019598	AAEL022689
OG0007379	ASIC004400	AAEL022693
OG0007380	ASIC019268	AAEL022698
OG0007381	ASIC010408	AAEL022725
OG0007382	ASIC019617	AAEL022729
OG0007383	ASIC006800	AAEL022735
OG0007384	ASIC002920	AAEL022746
OG0007385	ASIC007218	AAEL022793
OG0007386	ASIC020446	AAEL022806
OG0007387	ASIC022313	AAEL022812
OG0007388	ASIC008017	AAEL022819
OG0007389	ASIC005919	AAEL022844
OG0007390	ASIC013780	AAEL022845
OG0007391	ASIC011044	AAEL022867
OG0007393	ASIC011327	AAEL022872
OG0007394	ASIC002733	AAEL022873
OG0007395	ASIC015521	AAEL022882
OG0007396	ASIC002999	AAEL022891
OG0007397	ASIC009705	AAEL022930
OG0007398	ASIC018739	AAEL022941
OG0007399	ASIC018149	AAEL022945
OG0007400	ASIC009426	AAEL022948
OG0007401	ASIC021621	AAEL022990
OG0007402	ASIC019878	AAEL023007
OG0007403	ASIC010405	AAEL023037
OG0007404	ASIC008186	AAEL023046
OG0007405	ASIC019836	AAEL023060
OG0007406	ASIC007746	AAEL023069
OG0007407	ASIC018948	AAEL023076
OG0007408	ASIC018322	AAEL023096
OG0007409	ASIC011274	AAEL023098
OG0007410	ASIC002017	AAEL023104
OG0007411	ASIC006090	AAEL023165
OG0007412	ASIC003211	AAEL023169
OG0007413	ASIC002561	AAEL023182
OG0007414	ASIC003722	AAEL023188
OG0007415	ASIC018803	AAEL023217
OG0007416	ASIC010079	AAEL023229
OG0007417	ASIC007188	AAEL023253
OG0007418	ASIC018980	AAEL023270, AAEL026459
OG0007419	ASIC012647	AAEL023323
OG0007420	ASIC016803	AAEL023329
OG0007421	ASIC017489	AAEL023332
OG0007422	ASIC020041	AAEL023335
OG0007423	ASIC021336	AAEL023348
OG0007424	ASIC005203	AAEL023365
OG0007425	ASIC006801	AAEL023379
OG0007426	ASIC020515	AAEL023382
OG0007428	ASIC018608	AAEL023441
OG0007429	ASIC019136	AAEL023444
OG0007430	ASIC007782	AAEL023481
OG0007431	ASIC012287	AAEL023482
OG0007432	ASIC005097	AAEL023491
OG0007433	ASIC014675	AAEL023493, AAEL025935
OG0007434	ASIC014912	AAEL023494
OG0007435	ASIC017952	AAEL023495
OG0007436	ASIC021144	AAEL023508
OG0007437	ASIC013879	AAEL023517
OG0007438	ASIC018593	AAEL023521
OG0007439	ASIC017206	AAEL023524
OG0007440	ASIC016699	AAEL023581
OG0007441	ASIC013938	AAEL023585
OG0007442	ASIC014456	AAEL023586
OG0007443	ASIC016534	AAEL023600
OG0007444	ASIC007127	AAEL023603
OG0007445	ASIC010292	AAEL023629
OG0007446	ASIC019783	AAEL023657
OG0007447	ASIC014843	AAEL023675
OG0007448	ASIC011045	AAEL023676
OG0007449	ASIC018833	AAEL023679
OG0007450	ASIC005725	AAEL023684
OG0007451	ASIC008600	AAEL023701
OG0007452	ASIC015877	AAEL023730
OG0007453	ASIC020211	AAEL023732
OG0007454	ASIC010354	AAEL023746
OG0007455	ASIC016764	AAEL023768
OG0007456	ASIC012990	AAEL023802
OG0007457	ASIC019699	AAEL023825
OG0007459	ASIC020962	AAEL023850
OG0007460	ASIC012011, ASIC012012	AAEL023877
OG0007461	ASIC012425	AAEL023890
OG0007462	ASIC011993, ASIC011992	AAEL023895
OG0007463	ASIC012771	AAEL023900
OG0007464	ASIC005719	AAEL023902
OG0007465	ASIC004213, ASIC010755	AAEL023929
OG0007466	ASIC006478	AAEL023948
OG0007468	ASIC018340	AAEL023981
OG0007469	ASIC019586	AAEL023985
OG0007470	ASIC016437	AAEL024003
OG0007472	ASIC005231	AAEL024053
OG0007473	ASIC018527	AAEL024113
OG0007474	ASIC000897, ASIC000898	AAEL024136
OG0007476	ASIC018638	AAEL024153
OG0007477	ASIC016033	AAEL024160
OG0007478	ASIC005256	AAEL024179
OG0007479	ASIC014953	AAEL024186
OG0007480	ASIC017445	AAEL024195
OG0007482	ASIC001456	AAEL024228
OG0007483	ASIC019775	AAEL024235
OG0007484	ASIC020829	AAEL024264
OG0007485	ASIC016642	AAEL024291
OG0007486	ASIC021604	AAEL024296, AAEL026885
OG0007487	ASIC003443	AAEL024326
OG0007489	ASIC011942	AAEL024359
OG0007490	ASIC005365	AAEL024396
OG0007491	ASIC003742	AAEL024411
OG0007492	ASIC011116	AAEL024412
OG0007493	ASIC005229	AAEL024429
OG0007494	ASIC005126	AAEL024430
OG0007495	ASIC008722	AAEL024447, AAEL028006
OG0007496	ASIC012205	AAEL024454
OG0007497	ASIC020591	AAEL024479
OG0007498	ASIC002447	AAEL024490
OG0007499	ASIC009897	AAEL024500
OG0007500	ASIC020602	AAEL024508
OG0007501	ASIC003483	AAEL024519
OG0007502	ASIC005991, ASIC005989, ASIC005028	AAEL024524
OG0007503	ASIC014090	AAEL024535
OG0007504	ASIC022210	AAEL024563
OG0007505	ASIC011222	AAEL024566
OG0007506	ASIC014768	AAEL024568
OG0007507	ASIC001025	AAEL024583
OG0007508	ASIC005862	AAEL024593
OG0007509	ASIC013973	AAEL024602
OG0007510	ASIC006676	AAEL024653
OG0007511	ASIC007102	AAEL024655
OG0007512	ASIC010676	AAEL024675
OG0007513	ASIC003775	AAEL024700
OG0007514	ASIC011053	AAEL024709
OG0007515	ASIC019998	AAEL024720
OG0007516	ASIC019685	AAEL024732
OG0007517	ASIC000729	AAEL024741
OG0007518	ASIC008124	AAEL024756
OG0007519	ASIC006968	AAEL024814
OG0007520	ASIC014959	AAEL024841
OG0007522	ASIC003090	AAEL024847
OG0007523	ASIC003994	AAEL024849
OG0007524	ASIC018648	AAEL024852
OG0007525	ASIC016754	AAEL024853
OG0007526	ASIC014533	AAEL024884
OG0007527	ASIC003948	AAEL024913
OG0007529	ASIC021793	AAEL024930
OG0007530	ASIC019509	AAEL024936
OG0007531	ASIC009761	AAEL024953
OG0007532	ASIC002727	AAEL024958
OG0007533	ASIC000585	AAEL024973
OG0007534	ASIC021809	AAEL024980
OG0007536	ASIC018472	AAEL025001
OG0007537	ASIC019052	AAEL025004
OG0007538	ASIC007212	AAEL025006
OG0007539	ASIC007121	AAEL025030
OG0007540	ASIC009763	AAEL025042
OG0007541	ASIC016241	AAEL025051
OG0007542	ASIC006649	AAEL025053
OG0007543	ASIC012907	AAEL025065
OG0007544	ASIC016611	AAEL025078
OG0007545	ASIC011844	AAEL025080
OG0007546	ASIC022363	AAEL025091
OG0007547	ASIC017942	AAEL025122
OG0007548	ASIC005241	AAEL025134
OG0007549	ASIC019953	AAEL025150
OG0007550	ASIC008681	AAEL025155
OG0007551	ASIC006661	AAEL025171
OG0007552	ASIC021724	AAEL025190
OG0007553	ASIC014087	AAEL025199
OG0007554	ASIC017253	AAEL025202
OG0007555	ASIC006097	AAEL025216
OG0007556	ASIC003438	AAEL025223
OG0007557	ASIC017938	AAEL025228
OG0007558	ASIC010005	AAEL025229
OG0007559	ASIC008472	AAEL025246
OG0007560	ASIC011220	AAEL025249
OG0007561	ASIC018752	AAEL025258
OG0007562	ASIC018284	AAEL025268
OG0007563	ASIC017311	AAEL025309
OG0007564	ASIC014239	AAEL025321
OG0007565	ASIC010409	AAEL025390
OG0007566	ASIC006248	AAEL025404
OG0007567	ASIC014343	AAEL025416
OG0007568	ASIC016095	AAEL025431
OG0007569	ASIC007467	AAEL025437
OG0007570	ASIC011052	AAEL025455
OG0007571	ASIC012624	AAEL025471
OG0007572	ASIC010578	AAEL025502
OG0007573	ASIC014300	AAEL025509
OG0007574	ASIC012435	AAEL025514
OG0007575	ASIC016644, ASIC016633	AAEL025517
OG0007576	ASIC018987	AAEL025520
OG0007577	ASIC017453	AAEL025532
OG0007578	ASIC005762	AAEL025533
OG0007579	ASIC014898	AAEL025569
OG0007580	ASIC017393	AAEL025570
OG0007581	ASIC003754	AAEL025591
OG0007582	ASIC014587	AAEL025597
OG0007583	ASIC018020	AAEL025600
OG0007584	ASIC000839	AAEL025631
OG0007585	ASIC004853	AAEL025635
OG0007586	ASIC008243	AAEL025645
OG0007587	ASIC016775	AAEL025652
OG0007588	ASIC006310	AAEL025656
OG0007589	ASIC005162	AAEL025658
OG0007590	ASIC014069	AAEL025664
OG0007591	ASIC010884	AAEL025694
OG0007592	ASIC008473	AAEL025697
OG0007593	ASIC015110	AAEL025704
OG0007594	ASIC003196	AAEL025717
OG0007595	ASIC017236	AAEL025736
OG0007596	ASIC007515	AAEL026632, AAEL025740
OG0007597	ASIC013319	AAEL025769
OG0007598	ASIC009248	AAEL025801
OG0007599	ASIC011953	AAEL025806
OG0007600	ASIC002445	AAEL025808
OG0007601	ASIC015080	AAEL025822
OG0007602	ASIC012527	AAEL025836
OG0007603	ASIC019031	AAEL025859
OG0007604	ASIC022341	AAEL025882
OG0007605	ASIC019387	AAEL025888
OG0007606	ASIC009114	AAEL025908
OG0007607	ASIC011641	AAEL025915
OG0007608	ASIC012861	AAEL025922
OG0007609	ASIC002549, ASIC002548	AAEL028234, AAEL025938
OG0007610	ASIC007674	AAEL025966
OG0007611	ASIC020453	AAEL025969
OG0007612	ASIC005675	AAEL025976
OG0007613	ASIC012223	AAEL025983
OG0007614	ASIC017121	AAEL026010
OG0007615	ASIC014897	AAEL026018
OG0007616	ASIC016714	AAEL026040
OG0007617	ASIC010274	AAEL026043
OG0007618	ASIC014710	AAEL026044
OG0007619	ASIC016483	AAEL026055
OG0007620	ASIC012293	AAEL026069
OG0007621	ASIC002440	AAEL026075
OG0007622	ASIC018753	AAEL026095
OG0007623	ASIC016244	AAEL026104
OG0007624	ASIC011746	AAEL026118
OG0007625	ASIC004456	AAEL026214
OG0007626	ASIC004094	AAEL026218
OG0007627	ASIC019040	AAEL026229
OG0007628	ASIC018229	AAEL026231
OG0007629	ASIC009506	AAEL026233
OG0007630	ASIC006381	AAEL026269
OG0007631	ASIC006786	AAEL026274
OG0007632	ASIC008072	AAEL026276
OG0007633	ASIC011688	AAEL026338
OG0007634	ASIC018794	AAEL026354
OG0007635	ASIC012343	AAEL026357
OG0007636	ASIC020870	AAEL026364
OG0007637	ASIC019294	AAEL026410
OG0007638	ASIC014916	AAEL026439
OG0007639	ASIC016964	AAEL026440
OG0007640	ASIC008462	AAEL026443
OG0007641	ASIC012042	AAEL026470
OG0007642	ASIC011750	AAEL026474
OG0007643	ASIC009732	AAEL026486
OG0007644	ASIC018941	AAEL026487
OG0007645	ASIC021879	AAEL026488
OG0007646	ASIC014907	AAEL026497
OG0007647	ASIC015005	AAEL026545, AAEL026766
OG0007648	ASIC009491	AAEL026560
OG0007649	ASIC003968	AAEL026571
OG0007650	ASIC002311	AAEL026619
OG0007651	ASIC014666	AAEL026633
OG0007652	ASIC019624	AAEL026651
OG0007653	ASIC020511	AAEL026664
OG0007654	ASIC007461	AAEL026700
OG0007655	ASIC016842	AAEL026714
OG0007656	ASIC004567	AAEL026750
OG0007657	ASIC012888	AAEL026791
OG0007658	ASIC015034	AAEL026811
OG0007659	ASIC014988, ASIC015014	AAEL026824
OG0007660	ASIC009107	AAEL026826
OG0007661	ASIC016282	AAEL026828
OG0007662	ASIC009635	AAEL026835
OG0007663	ASIC022158	AAEL026837
OG0007664	ASIC004648	AAEL026843
OG0007665	ASIC011967	AAEL026845
OG0007666	ASIC007267	AAEL026852
OG0007667	ASIC005754	AAEL026867
OG0007668	ASIC003017	AAEL026920
OG0007669	ASIC017067	AAEL026922
OG0007670	ASIC020943	AAEL026928
OG0007671	ASIC020241	AAEL026962
OG0007675	ASIC005070	AAEL027007
OG0007676	ASIC021189	AAEL027034
OG0007677	ASIC021218	AAEL027054
OG0007678	ASIC000956	AAEL027061
OG0007679	ASIC022287	AAEL027066
OG0007680	ASIC016960	AAEL027067
OG0007681	ASIC005163	AAEL027069
OG0007682	ASIC013774	AAEL027088
OG0007683	ASIC014926	AAEL027092
OG0007684	ASIC009042	AAEL027096
OG0007685	ASIC006261	AAEL027103
OG0007686	ASIC008585	AAEL027111
OG0007687	ASIC015132	AAEL027134
OG0007688	ASIC007774	AAEL027135
OG0007689	ASIC010562	AAEL027150
OG0007690	ASIC016828	AAEL027175
OG0007691	ASIC010278	AAEL027190
OG0007692	ASIC019658	AAEL027193
OG0007693	ASIC014641	AAEL027204
OG0007694	ASIC006914	AAEL027210
OG0007695	ASIC007189	AAEL027232
OG0007696	ASIC015372	AAEL027238
OG0007697	ASIC020327	AAEL027240
OG0007698	ASIC013834	AAEL027249
OG0007699	ASIC020594	AAEL027261
OG0007700	ASIC018025	AAEL027277
OG0007701	ASIC007605	AAEL027287
OG0007702	ASIC020527	AAEL027307
OG0007703	ASIC007807	AAEL027317
OG0007704	ASIC017449	AAEL027319
OG0007705	ASIC020566	AAEL027322
OG0007706	ASIC005941	AAEL027326
OG0007707	ASIC011380	AAEL027340
OG0007708	ASIC016003	AAEL027342
OG0007709	ASIC011024	AAEL027354
OG0007710	ASIC012492	AAEL027361
OG0007711	ASIC005287	AAEL027380
OG0007712	ASIC003724	AAEL027384
OG0007713	ASIC015608	AAEL027393
OG0007714	ASIC002700	AAEL027398
OG0007715	ASIC004097	AAEL027424
OG0007716	ASIC017461	AAEL027429
OG0007717	ASIC012773	AAEL027436
OG0007718	ASIC014957	AAEL027447
OG0007719	ASIC019600	AAEL027465
OG0007720	ASIC011763	AAEL027472
OG0007721	ASIC018940	AAEL027479
OG0007722	ASIC008666	AAEL027483
OG0007723	ASIC016686	AAEL027494
OG0007724	ASIC018172	AAEL027504
OG0007725	ASIC007346	AAEL027518
OG0007726	ASIC000573	AAEL027520
OG0007728	ASIC009952	AAEL027554
OG0007729	ASIC002294	AAEL027594
OG0007730	ASIC012584	AAEL027597
OG0007731	ASIC010648	AAEL027614
OG0007732	ASIC013636	AAEL027658
OG0007733	ASIC018607	AAEL027666
OG0007734	ASIC021607	AAEL027674
OG0007735	ASIC013461	AAEL027688
OG0007736	ASIC004583	AAEL027694
OG0007737	ASIC005005	AAEL027722
OG0007738	ASIC015384	AAEL027731
OG0007739	ASIC017898	AAEL027732
OG0007740	ASIC005777	AAEL027751
OG0007741	ASIC004855	AAEL027771
OG0007742	ASIC006289	AAEL027790
OG0007743	ASIC010265	AAEL027821
OG0007744	ASIC011177	AAEL027868
OG0007745	ASIC008963	AAEL027879
OG0007746	ASIC004253, ASIC004254	AAEL027899
OG0007747	ASIC019562, ASIC019566	AAEL027907
OG0007748	ASIC014942	AAEL027910
OG0007749	ASIC013405	AAEL027912
OG0007750	ASIC021084	AAEL027938
OG0007751	ASIC011569	AAEL027940
OG0007753	ASIC017167	AAEL028013
OG0007754	ASIC014167	AAEL028037
OG0007755	ASIC002895	AAEL028043
OG0007756	ASIC017501	AAEL028048
OG0007757	ASIC005165	AAEL028056
OG0007758	ASIC002370	AAEL028079
OG0007760	ASIC003750	AAEL028107
OG0007761	ASIC019867	AAEL028119
OG0007762	ASIC002056	AAEL028170
OG0007763	ASIC019845	AAEL028185
OG0007764	ASIC008914	AAEL028211
OG0007765	ASIC015431	AAEL028220
OG0007766	ASIC009550	AAEL028236
OG0007767	ASIC012486	AAEL028239
OG0007768	ASIC010734	AAEL029004
OG0007769	ASIC018235	AAEL029007
OG0007770	ASIC009005	AAEL029016
OG0007771	ASIC009544	AAEL029017
OG0007772	ASIC003986	AAEL029035
OG0007773	ASIC010271	AAEL029068
OG0007774	ASIC014104	AAEL029112
OG0007841	ASIC000330	AAEL000071
OG0007843	ASIC010652	AAEL000094
OG0007844	ASIC012004	AAEL000113
OG0007845	ASIC019036	AAEL000124
OG0007846	ASIC003492	AAEL000134
OG0007847	ASIC019032	AAEL000139
OG0007848	ASIC021028	AAEL000147
OG0007849	ASIC019020	AAEL000152
OG0007850	ASIC021937	AAEL000164
OG0007851	ASIC014508	AAEL000174
OG0007854	ASIC014509	AAEL000187
OG0007855	ASIC012747	AAEL000191
OG0007856	ASIC009185	AAEL000227
OG0007857	ASIC009183	AAEL000234
OG0007858	ASIC009184	AAEL000256
OG0007859	ASIC012879	AAEL000257
OG0007861	ASIC019380	AAEL000268
OG0007862	ASIC019370	AAEL000276
OG0007864	ASIC012984	AAEL000288
OG0007865	ASIC015887	AAEL000290
OG0007868	ASIC019559	AAEL000330
OG0007869	ASIC010712	AAEL000334
OG0007870	ASIC016025	AAEL000335
OG0007871	ASIC021865	AAEL000348
OG0007872	ASIC010809	AAEL000354
OG0007873	ASIC010790	AAEL000382
OG0007876	ASIC000143	AAEL000401
OG0007879	ASIC001083	AAEL000410
OG0007880	ASIC008088	AAEL000441
OG0007882	ASIC021491	AAEL000471
OG0007883	ASIC021533	AAEL000476
OG0007885	ASIC021532	AAEL000512
OG0007886	ASIC013672, ASIC005072	AAEL000541
OG0007888	ASIC008727, ASIC008726	AAEL000564
OG0007889	ASIC018808	AAEL000568
OG0007891	ASIC018224	AAEL000652
OG0007896	ASIC007458	AAEL000699
OG0007898	ASIC021325	AAEL000751
OG0007899	ASIC015470	AAEL000786
OG0007900	ASIC013914	AAEL000829
OG0007901	ASIC013906	AAEL000844
OG0007905	ASIC002783	AAEL000871
OG0007906	ASIC018022	AAEL000903
OG0007907	ASIC001194	AAEL000923
OG0007908	ASIC004823	AAEL000947, AAEL026893
OG0007910	ASIC017467	AAEL000970
OG0007911	ASIC005760	AAEL000983
OG0007912	ASIC016404	AAEL000985
OG0007913	ASIC013327	AAEL001031
OG0007914	ASIC021756	AAEL001062
OG0007915	ASIC021776	AAEL001068
OG0007916	ASIC021768	AAEL001074
OG0007918	ASIC021774	AAEL001090
OG0007919	ASIC005138	AAEL001094
OG0007920	ASIC012289	AAEL001106
OG0007921	ASIC015392	AAEL001116
OG0007922	ASIC015397	AAEL001124
OG0007924	ASIC013634	AAEL001156
OG0007925	ASIC014547	AAEL001159
OG0007926	ASIC006882	AAEL001173
OG0007927	ASIC008618	AAEL001175
OG0007928	ASIC008513	AAEL001178
OG0007929	ASIC006673	AAEL001185
OG0007930	ASIC006677	AAEL001187
OG0007931	ASIC010844	AAEL001201
OG0007933	ASIC005930	AAEL001233
OG0007935	ASIC020496	AAEL001236
OG0007938	ASIC014909	AAEL001270
OG0007940	ASIC007795	AAEL001326
OG0007943	ASIC007763	AAEL001355
OG0007946	ASIC007748	AAEL001371
OG0007947	ASIC007744	AAEL001382
OG0007948	ASIC012387	AAEL001391
OG0007951	ASIC019841	AAEL023310, AAEL001434
OG0007952	ASIC006233	AAEL001447
OG0007953	ASIC019264	AAEL001452
OG0007955	ASIC010763	AAEL001479
OG0007956	ASIC007103	AAEL001485
OG0007958	ASIC002973	AAEL001532
OG0007961	ASIC010182	AAEL001580
OG0007962	ASIC013031	AAEL001594
OG0007963	ASIC014076	AAEL001612
OG0007965	ASIC004789	AAEL001626
OG0007966	ASIC007436	AAEL001627
OG0007967	ASIC006530	AAEL001645
OG0007969	ASIC006532	AAEL001667
OG0007970	ASIC012207	AAEL001694, AAEL001686
OG0007972	ASIC013155	AAEL001719
OG0007975	ASIC018474	AAEL001778
OG0007978	ASIC017747	AAEL001830
OG0007979	ASIC006487	AAEL001833
OG0007981	ASIC018715	AAEL001846
OG0007983	ASIC015839	AAEL001894
OG0007984	ASIC015767	AAEL001903
OG0007985	ASIC015757	AAEL001905
OG0007987	ASIC016769	AAEL001922
OG0007989	ASIC010325	AAEL001938
OG0007990	ASIC016801	AAEL001943
OG0007993	ASIC006952	AAEL001963
OG0007994	ASIC006675	AAEL001997
OG0007995	ASIC006979	AAEL002002
OG0007996	ASIC006965	AAEL002012
OG0008001	ASIC020008	AAEL002117
OG0008003	ASIC011331	AAEL002129
OG0008005	ASIC009870	AAEL002140
OG0008006	ASIC005156	AAEL002153
OG0008007	ASIC020450	AAEL002155
OG0008008	ASIC016986	AAEL002161
OG0008010	ASIC012062	AAEL002195
OG0008012	ASIC006103	AAEL002225
OG0008013	ASIC012061	AAEL002234
OG0008014	ASIC006075	AAEL002235
OG0008016	ASIC015574	AAEL002254
OG0008018	ASIC000165	AAEL002303
OG0008019	ASIC008484	AAEL002304
OG0008020	ASIC018198	AAEL002309
OG0008021	ASIC018197	AAEL002311
OG0008022	ASIC020326	AAEL002321
OG0008024	ASIC020342	AAEL002354
OG0008027	ASIC008501	AAEL002402
OG0008030	ASIC002487	AAEL002485
OG0008031	ASIC005209	AAEL002520
OG0008032	ASIC010258	AAEL002526
OG0008033	ASIC004401	AAEL002550
OG0008034	ASIC003494	AAEL002551
OG0008035	ASIC021889	AAEL002556
OG0008038	ASIC018399	AAEL002593
OG0008039	ASIC018385	AAEL002626
OG0008040	ASIC009308, ASIC009307	AAEL002627
OG0008041	ASIC006567	AAEL002636
OG0008043	ASIC006578	AAEL002654
OG0008044	ASIC006628	AAEL002656
OG0008045	ASIC006622	AAEL002657
OG0008046	ASIC006178	AAEL002674
OG0008047	ASIC019746	AAEL002699
OG0008048	ASIC010209	AAEL002716
OG0008049	ASIC010615	AAEL002726
OG0008051	ASIC012968	AAEL002753
OG0008052	ASIC021858	AAEL002777
OG0008053	ASIC021860	AAEL002779
OG0008055	ASIC021862	AAEL002788
OG0008057	ASIC020882	AAEL002816
OG0008058	ASIC015364	AAEL002820
OG0008059	ASIC015365	AAEL002836
OG0008060	ASIC018238	AAEL002844
OG0008061	ASIC015361	AAEL002847
OG0008062	ASIC005269	AAEL002866
OG0008063	ASIC006258	AAEL002893
OG0008065	ASIC009469	AAEL002900
OG0008066	ASIC010273	AAEL002912
OG0008067	ASIC021685	AAEL002986
OG0008068	ASIC008981	AAEL003005
OG0008069	ASIC006211	AAEL003034
OG0008070	ASIC016756	AAEL003039
OG0008072	ASIC018441	AAEL003058
OG0008073	ASIC018408	AAEL003065
OG0008075	ASIC020930	AAEL003107
OG0008076	ASIC012748	AAEL003111
OG0008078	ASIC005101	AAEL003127
OG0008079	ASIC018299	AAEL003137
OG0008080	ASIC010434	AAEL003213
OG0008081	ASIC001508	AAEL003217
OG0008082	ASIC012035	AAEL003221
OG0008083	ASIC012032	AAEL003255
