Orthogroup	AsinensisChina	AgambiaePEST
OG0007719	ASIC019600	AGAP006817
OG0007720	ASIC011763	AGAP006941
OG0007721	ASIC018940	AGAP007125
OG0007722	ASIC008666	AGAP009975
OG0007723	ASIC016686	AGAP006165
OG0007724	ASIC018172	AGAP029760
OG0007725	ASIC007346	AGAP009450
OG0007726	ASIC000573	AGAP000039
OG0007728	ASIC009952	AGAP008634
OG0007729	ASIC002294	AGAP003814
OG0007730	ASIC012584	AGAP004112
OG0007731	ASIC010648	AGAP013772
OG0007732	ASIC013636	AGAP007985
OG0007733	ASIC018607	AGAP005070
OG0007734	ASIC021607	AGAP006699
OG0007735	ASIC013461	AGAP010282
OG0007736	ASIC004583	AGAP001979
OG0007737	ASIC005005	AGAP011731
OG0007738	ASIC015384	AGAP012246
OG0007739	ASIC017898	AGAP010597
OG0007740	ASIC005777	AGAP004288
OG0007741	ASIC004855	AGAP001711
OG0007742	ASIC006289	AGAP000893
OG0007743	ASIC010265	AGAP000412
OG0007744	ASIC011177	AGAP010436
OG0007745	ASIC008963	AGAP028496
OG0007746	ASIC004253, ASIC004254	AGAP028484
OG0007747	ASIC019562, ASIC019566	AGAP006579
OG0007748	ASIC014942	AGAP000886
OG0007749	ASIC013405	AGAP001635
OG0007750	ASIC021084	AGAP002456
OG0007751	ASIC011569	AGAP001118
OG0007753	ASIC017167	AGAP000313
OG0007754	ASIC014167	AGAP029905
OG0007755	ASIC002895	AGAP005427
OG0007756	ASIC017501	AGAP011605
OG0007757	ASIC005165	AGAP000090
OG0007758	ASIC002370	AGAP001348
OG0007760	ASIC003750	AGAP007683
OG0007761	ASIC019867	AGAP007545
OG0007762	ASIC002056	AGAP004178
OG0007763	ASIC019845	AGAP007530
OG0007764	ASIC008914	AGAP003645
OG0007765	ASIC015431	AGAP012219
OG0007766	ASIC009550	AGAP000388
OG0007767	ASIC012486	AGAP001747
OG0007768	ASIC010734	AGAP009234
OG0007770	ASIC009005	AGAP001442
OG0007771	ASIC009544	AGAP000975
OG0007772	ASIC003986	AGAP000358
OG0007773	ASIC010271	AGAP029047
OG0007774	ASIC014104	AGAP003396
OG0007776	ASIC015125	AGAP028474
OG0007778	ASIC002844	AGAP002234
OG0007781	ASIC011999	AGAP003515
OG0007784	ASIC004449	AGAP013476
OG0007785	ASIC020122	AGAP012883, AGAP004271
OG0007787	ASIC014968	AGAP004790, AGAP004788
OG0007788	ASIC005784, ASIC007351, ASIC005783	AGAP009444
OG0007802	ASIC018100	AGAP011915
OG0007803	ASIC010627	AGAP008276, AGAP028218, AGAP008277, AGAP013716
OG0007804	ASIC010007, ASIC009936, ASIC009935	AGAP008629
OG0007806	ASIC013826, ASIC013818	AGAP029188
OG0007808	ASIC013711, ASIC013712, ASIC013713	AGAP006876, AGAP006874
OG0007810	ASIC009739	AGAP002189
OG0007810	ASIC004644	AGAP002025
OG0007812	ASIC003050, ASIC002168	AGAP006447
OG0007814	ASIC007821	AGAP007273
OG0007814	ASIC007822	AGAP007272
OG0007815	ASIC011735	AGAP002208, AGAP002211, AGAP002209
OG0007816	ASIC008656, ASIC008657	AGAP009981, AGAP009982
OG0007818	ASIC000329	AGAP012951
OG0007818	ASIC000327, ASIC000328	AGAP003531
OG0007819	ASIC010613	AGAP008281, AGAP008284
OG0007823	ASIC021818	AGAP029201
OG0007823	ASIC004608	AGAP029162
OG0007823	ASIC021819, ASIC021692, ASIC021691	AGAP029149
OG0007841	ASIC000330	AGAP003530
OG0007843	ASIC010652	AGAP002744
OG0007844	ASIC012004	AGAP003512
OG0007845	ASIC019036	AGAP006080
OG0007846	ASIC003492	AGAP004080
OG0007847	ASIC019032	AGAP006074
OG0007848	ASIC021028	AGAP002477
OG0007849	ASIC019020	AGAP006071
OG0007850	ASIC021937	AGAP001098
OG0007851	ASIC014508	AGAP011708
OG0007854	ASIC014509	AGAP029507
OG0007855	ASIC012747	AGAP028621
OG0007856	ASIC009185	AGAP004845
OG0007857	ASIC009183	AGAP004847
OG0007858	ASIC009184	AGAP004846
OG0007859	ASIC012879	AGAP005683
OG0007861	ASIC019380	AGAP011121
OG0007862	ASIC019370	AGAP012134
OG0007864	ASIC012984	AGAP005674
OG0007865	ASIC015887	AGAP010352
OG0007868	ASIC019559	AGAP006575
OG0007869	ASIC010712	AGAP009232
OG0007870	ASIC016025	AGAP008015
OG0007871	ASIC021865	AGAP002604
OG0007872	ASIC010809	AGAP009225
OG0007873	ASIC010790	AGAP028114
OG0007876	ASIC000143	AGAP002098
OG0007879	ASIC001083	AGAP003553
OG0007880	ASIC008088	AGAP002724
OG0007882	ASIC021491	AGAP003205
OG0007883	ASIC021533	AGAP003225
OG0007885	ASIC021532	AGAP003226
OG0007886	ASIC013672, ASIC005072	AGAP010821
OG0007888	ASIC008727, ASIC008726	AGAP001604
OG0007889	ASIC018808	AGAP005559
OG0007891	ASIC018224	AGAP012409
OG0007896	ASIC007458	AGAP007875
OG0007898	ASIC021325	AGAP007338
OG0007899	ASIC015470	AGAP010548
OG0007900	ASIC013914	AGAP010401
OG0007901	ASIC013906	AGAP010397
OG0007905	ASIC002783	AGAP010785
OG0007906	ASIC018022	AGAP029323
OG0007907	ASIC001194	AGAP010789
OG0007908	ASIC004823	AGAP028143
OG0007910	ASIC017467	AGAP011583
OG0007911	ASIC005760	AGAP004283
OG0007912	ASIC016404	AGAP005801
OG0007913	ASIC013327	AGAP003977
OG0007914	ASIC021756	AGAP004170
OG0007915	ASIC021776	AGAP004162
OG0007916	ASIC021768	AGAP004166
OG0007918	ASIC021774	AGAP004163
OG0007919	ASIC005138	AGAP000941
OG0007920	ASIC012289	AGAP005177
OG0007921	ASIC015392	AGAP012239
OG0007924	ASIC013634	AGAP008338
OG0007925	ASIC014547	AGAP009842
OG0007926	ASIC006882	AGAP009617
OG0007927	ASIC008618	AGAP008651
OG0007928	ASIC008513	AGAP008649
OG0007929	ASIC006673	AGAP009177
OG0007930	ASIC006677	AGAP012645
OG0007931	ASIC010844	AGAP009071
OG0007933	ASIC005930	AGAP009006
OG0007935	ASIC020496	AGAP000093
OG0007938	ASIC014909	AGAP005120
OG0007940	ASIC007795	AGAP007326
OG0007943	ASIC007763	AGAP007317
OG0007946	ASIC007748	AGAP007242
OG0007947	ASIC007744	AGAP007246
OG0007948	ASIC012387	AGAP005887
OG0007951	ASIC019841	AGAP007525
OG0007952	ASIC006233	AGAP000456
OG0007953	ASIC019264	AGAP006170
OG0007955	ASIC010763	AGAP008884
OG0007956	ASIC007103	AGAP000274
OG0007958	ASIC002973	AGAP011563
OG0007961	ASIC010182	AGAP007603
OG0007962	ASIC013031	AGAP012007
OG0007963	ASIC014076	AGAP002836
OG0007965	ASIC004789	AGAP011178
OG0007966	ASIC007436	AGAP007889
OG0007967	ASIC006530	AGAP008729
OG0007969	ASIC006532	AGAP008731
OG0007970	ASIC012207	AGAP005315
OG0007972	ASIC013155	AGAP008239
OG0007975	ASIC018474	AGAP007068
OG0007978	ASIC017747	AGAP008406
OG0007979	ASIC006487	AGAP008704
OG0007981	ASIC018715	AGAP029691
OG0007983	ASIC015839	AGAP009138
OG0007984	ASIC015767	AGAP028000
OG0007985	ASIC015757	AGAP009155
OG0007987	ASIC016769	AGAP005363
OG0007989	ASIC010325	AGAP011518
OG0007990	ASIC016801	AGAP006953
OG0007993	ASIC006952	AGAP008059
OG0007994	ASIC006675	AGAP009179
OG0007995	ASIC006979	AGAP008043
OG0007996	ASIC006965	AGAP008050
OG0008001	ASIC020008	AGAP013134
OG0008003	ASIC011331	AGAP003143
OG0008005	ASIC009870	AGAP004370
OG0008006	ASIC005156	AGAP000286
OG0008007	ASIC020450	AGAP000671
OG0008008	ASIC016986	AGAP000624
OG0008010	ASIC012062	AGAP008469
OG0008012	ASIC006103	AGAP006964
OG0008013	ASIC012061	AGAP008471
OG0008014	ASIC006075	AGAP008473
OG0008016	ASIC015574	AGAP029132
OG0008018	ASIC000165	AGAP010729
OG0008019	ASIC008484	AGAP010935
OG0008020	ASIC018198	AGAP011824
OG0008021	ASIC018197	AGAP028538
OG0008022	ASIC020326	AGAP000063
OG0008024	ASIC020342	AGAP000051
OG0008027	ASIC008501	AGAP009666
OG0008030	ASIC002487	AGAP002309
OG0008031	ASIC005209	AGAP000790
OG0008033	ASIC004401	AGAP001639
OG0008034	ASIC003494	AGAP004078
OG0008035	ASIC021889	AGAP004545
OG0008038	ASIC018399	AGAP011780
OG0008039	ASIC018385	AGAP012319
OG0008040	ASIC009307	AGAP010466
OG0008041	ASIC006567	AGAP008746
OG0008043	ASIC006578	AGAP008752
OG0008044	ASIC006628	AGAP008782
OG0008045	ASIC006622	AGAP008779
OG0008046	ASIC006178	AGAP004221
OG0008047	ASIC019746	AGAP007693
OG0008048	ASIC010209	AGAP002228
OG0008049	ASIC010615	AGAP028120
OG0008051	ASIC012968	AGAP005659
OG0008052	ASIC021858	AGAP002609
OG0008053	ASIC021860	AGAP002608
OG0008055	ASIC021862	AGAP002607
OG0008057	ASIC020882	AGAP003942
OG0008058	ASIC015364	AGAP029452
OG0008059	ASIC015365	AGAP011401
OG0008060	ASIC018238	AGAP012101
OG0008061	ASIC015361	AGAP011398
OG0008062	ASIC005269	AGAP001677
OG0008063	ASIC006258	AGAP013279
OG0008065	ASIC009469	AGAP000911
OG0008066	ASIC010273	AGAP000444
OG0008067	ASIC021685	AGAP003369
OG0008068	ASIC008981	AGAP013434
OG0008069	ASIC006211	AGAP000648
OG0008070	ASIC016756	AGAP005375
OG0008072	ASIC018441	AGAP005754
OG0008073	ASIC018408	AGAP005735
OG0008075	ASIC020930	AGAP004334
OG0008076	ASIC012748	AGAP011229
OG0008078	ASIC005101	AGAP012029
OG0008079	ASIC018299	AGAP029659
OG0008080	ASIC010434	AGAP005282
OG0008081	ASIC001508	AGAP008526
OG0008082	ASIC012035	AGAP009870
OG0008083	ASIC012032	AGAP028422
OG0008084	ASIC018647	AGAP005271
OG0008085	ASIC017960	AGAP011415
OG0008087	ASIC015897	AGAP010381
OG0008088	ASIC007899	AGAP011310
OG0008089	ASIC001937	AGAP010384
OG0008090	ASIC014410	AGAP008141
OG0008092	ASIC008221	AGAP001949
OG0008093	ASIC005088	AGAP011426
OG0008095	ASIC007785	AGAP007302
OG0008096	ASIC017760	AGAP012207
OG0008097	ASIC012556	AGAP001614
OG0008102	ASIC003587	AGAP003848
OG0008103	ASIC001114	AGAP004452
OG0008105	ASIC022198	AGAP010863
OG0008107	ASIC014608	AGAP009902
OG0008108	ASIC014616	AGAP029875
OG0008109	ASIC019175	AGAP006704
OG0008110	ASIC015174	AGAP004487
OG0008111	ASIC011989	AGAP012974
OG0008113	ASIC003486	AGAP004302
OG0008115	ASIC010276	AGAP000261
OG0008116	ASIC008211	AGAP001822
OG0008117	ASIC020162	AGAP004455
OG0008118	ASIC020161	AGAP004456
OG0008120	ASIC009777	AGAP001684
OG0008125	ASIC013803	AGAP002619
OG0008128	ASIC019965	AGAP010699
OG0008129	ASIC019963	AGAP010697
OG0008131	ASIC016729	AGAP005390
OG0008132	ASIC015958	AGAP011187
OG0008135	ASIC005457	AGAP002433
OG0008138	ASIC017271	AGAP008619
OG0008139	ASIC007557	AGAP001076
OG0008141	ASIC016966	AGAP002221
OG0008142	ASIC018693	AGAP006661
OG0008143	ASIC007546	AGAP009012
OG0008146	ASIC019493	AGAP011056
OG0008149	ASIC008232	AGAP001958
OG0008150	ASIC010412	AGAP004885
OG0008152	ASIC010411	AGAP004886
OG0008154	ASIC016048	AGAP004933
OG0008156	ASIC021995	AGAP002580
OG0008157	ASIC015545	AGAP029644
OG0008158	ASIC007848	AGAP007249
OG0008162	ASIC011487	AGAP001259
OG0008163	ASIC013359	AGAP013118
OG0008164	ASIC013258	AGAP013357
OG0008165	ASIC013349	AGAP003993
OG0008166	ASIC008888	AGAP013324
OG0008167	ASIC005973	AGAP010550
OG0008168	ASIC015415	AGAP010543
OG0008169	ASIC019290	AGAP011131
OG0008170	ASIC019289	AGAP011132
OG0008173	ASIC007385	AGAP009426
OG0008174	ASIC006886	AGAP009614
OG0008176	ASIC013322	AGAP001406
OG0008178	ASIC020818	AGAP001400
OG0008179	ASIC016110	AGAP005215
OG0008181	ASIC019916	AGAP006514
OG0008182	ASIC011134	AGAP001737
OG0008183	ASIC021560	AGAP003437
OG0008184	ASIC003599	AGAP004295
OG0008185	ASIC021741	AGAP004374
OG0008186	ASIC011135	AGAP001738
OG0008187	ASIC011147	AGAP001741
OG0008188	ASIC003402	AGAP029156
OG0008190	ASIC001586	AGAP004237
OG0008192	ASIC016925	AGAP000848
OG0008194	ASIC016863	AGAP005857
OG0008195	ASIC019670	AGAP006774
OG0008196	ASIC016865	AGAP005858
OG0008197	ASIC021620	AGAP006681
OG0008198	ASIC017433	AGAP006596
OG0008199	ASIC021884	AGAP004549
OG0008200	ASIC010507	AGAP001730
OG0008201	ASIC010506	AGAP001729
OG0008202	ASIC021878	AGAP004554
OG0008204	ASIC021880	AGAP004552
OG0008205	ASIC003265	AGAP006899
OG0008206	ASIC015017	AGAP005394
OG0008207	ASIC016202	AGAP010205
OG0008208	ASIC003893	AGAP010887
OG0008209	ASIC017934	AGAP012017
OG0008210	ASIC004513	AGAP009682
OG0008211	ASIC008624	AGAP009992
OG0008213	ASIC006393	AGAP008438, AGAP012637
OG0008214	ASIC006414	AGAP008432
OG0008215	ASIC006409	AGAP008434
OG0008216	ASIC007183	AGAP007244
OG0008217	ASIC021796	AGAP004153
OG0008218	ASIC021803	AGAP004149
OG0008219	ASIC021806	AGAP004147
OG0008220	ASIC021802	AGAP004150
OG0008221	ASIC005570	AGAP010334
OG0008222	ASIC004809	AGAP011346
OG0008223	ASIC005567	AGAP010332
OG0008224	ASIC015118	AGAP002330
OG0008226	ASIC016834	AGAP005838
OG0008227	ASIC003730	AGAP007632
OG0008228	ASIC003734	AGAP007628
OG0008229	ASIC016855	AGAP005851
OG0008231	ASIC003723	AGAP007637
OG0008233	ASIC009119	AGAP003793
OG0008234	ASIC002267	AGAP003809
OG0008235	ASIC002296	AGAP003816
OG0008236	ASIC002295	AGAP003815
OG0008240	ASIC003544	AGAP003681
OG0008241	ASIC013934	AGAP002342
OG0008246	ASIC012760	AGAP029412
OG0008247	ASIC021711	AGAP003357
OG0008248	ASIC012764	AGAP009562
OG0008249	ASIC021706	AGAP003359
OG0008251	ASIC012772	AGAP009569
OG0008252	ASIC013666	AGAP029139
OG0008255	ASIC010765	AGAP008886
OG0008256	ASIC019418	AGAP010629
OG0008257	ASIC019428	AGAP010640
OG0008258	ASIC011534	AGAP013332
OG0008260	ASIC011530	AGAP001239
OG0008261	ASIC009641	AGAP000724
OG0008262	ASIC011540	AGAP001244
OG0008265	ASIC017299	AGAP009263
OG0008267	ASIC018861	AGAP006908
OG0008268	ASIC014424	AGAP008134
OG0008269	ASIC017355	AGAP010146
OG0008272	ASIC005234	AGAP000183
OG0008273	ASIC021039	AGAP002468
OG0008274	ASIC009596	AGAP000667
OG0008276	ASIC004171	AGAP002783
OG0008279	ASIC004162	AGAP002893
OG0008281	ASIC017674	AGAP008097
OG0008283	ASIC017675	AGAP008095
OG0008284	ASIC010319	AGAP011511
OG0008287	ASIC003203	AGAP013468
OG0008288	ASIC007208	AGAP009521
OG0008289	ASIC000174	AGAP028500
OG0008290	ASIC008997	AGAP002036
OG0008292	ASIC008996	AGAP002037
OG0008293	ASIC008993	AGAP002033
OG0008294	ASIC004558	AGAP013039
OG0008296	ASIC009859	AGAP001420
OG0008297	ASIC020871	AGAP003889
OG0008298	ASIC015238	AGAP011370
OG0008299	ASIC004852	AGAP001708
OG0008300	ASIC004850	AGAP001706
OG0008301	ASIC007047	AGAP004202
OG0008304	ASIC010340	AGAP001556
OG0008309	ASIC015119	AGAP004491
OG0008310	ASIC000727	AGAP001562
OG0008311	ASIC002546	AGAP008659
OG0008312	ASIC004661	AGAP002016
OG0008314	ASIC012673	AGAP001368
OG0008315	ASIC012664	AGAP001366
OG0008317	ASIC005140	AGAP000079
OG0008318	ASIC000824	AGAP003186
OG0008320	ASIC008382	AGAP011503
OG0008325	ASIC013100	AGAP008226
OG0008326	ASIC015318	AGAP010492
OG0008327	ASIC015274	AGAP010490
OG0008328	ASIC011435	AGAP001181
OG0008329	ASIC011437	AGAP001179
OG0008331	ASIC007417	AGAP007926
OG0008332	ASIC007424	AGAP007922
OG0008334	ASIC012909	AGAP006040
OG0008339	ASIC016007	AGAP011327
OG0008340	ASIC011414	AGAP001223
OG0008342	ASIC011469	AGAP001228
OG0008344	ASIC003119	AGAP006241
OG0008345	ASIC003115	AGAP006238
OG0008346	ASIC016627	AGAP006365
OG0008347	ASIC003121	AGAP005407
OG0008348	ASIC016332	AGAP005420
OG0008349	ASIC019995	AGAP004088
OG0008350	ASIC004988	AGAP028536
OG0008351	ASIC004981	AGAP011744
OG0008352	ASIC005003	AGAP011732
OG0008354	ASIC007563	AGAP000168
OG0008355	ASIC000875	AGAP002515
OG0008358	ASIC013413	AGAP010239
OG0008360	ASIC001839	AGAP002541
OG0008361	ASIC001843	AGAP002536
OG0008362	ASIC001841	AGAP002538
OG0008366	ASIC002679	AGAP009108
OG0008368	ASIC004602	AGAP001964
OG0008369	ASIC020148	AGAP004255
OG0008371	ASIC006779	AGAP000970
OG0008372	ASIC018013	AGAP012374
OG0008373	ASIC015516	AGAP012607, AGAP011445
OG0008374	ASIC005052	AGAP011678
OG0008375	ASIC015086	AGAP005959
OG0008376	ASIC018550	AGAP007045
OG0008377	ASIC015259	AGAP011373
OG0008379	ASIC005780	AGAP004291
OG0008380	ASIC011127	AGAP003420
OG0008382	ASIC011125	AGAP013345, AGAP003419
OG0008387	ASIC018895	AGAP006214
OG0008389	ASIC013289	AGAP001500
OG0008392	ASIC010852	AGAP009041
OG0008393	ASIC010853	AGAP009039
OG0008395	ASIC012626	AGAP003268
OG0008397	ASIC021042	AGAP002466
OG0008398	ASIC016911	AGAP013101
OG0008399	ASIC015432	AGAP012336
OG0008400	ASIC019433, ASIC019431	AGAP010641
OG0008401	ASIC012348	AGAP005149
OG0008402	ASIC020663	AGAP007804
OG0008403	ASIC017596	AGAP007973
OG0008404	ASIC019786	AGAP007481
OG0008406	ASIC013317	AGAP002933
OG0008408	ASIC012376	AGAP005893
OG0008411	ASIC013936	AGAP004319
OG0008413	ASIC011373	AGAP003125
OG0008415	ASIC020849	AGAP003737
OG0008418	ASIC007220	AGAP028568
OG0008419	ASIC002386	AGAP005902
OG0008420	ASIC017137	AGAP000946
OG0008422	ASIC019223	AGAP005043
OG0008424	ASIC021425	AGAP003876
OG0008426	ASIC011231	AGAP003740
OG0008427	ASIC002698	AGAP002169
OG0008430	ASIC017786	AGAP012308
OG0008431	ASIC022361	AGAP012186
OG0008432	ASIC007156	AGAP029922
OG0008434	ASIC002455	AGAP011960
OG0008436	ASIC011573	AGAP001115
OG0008437	ASIC020795	AGAP009197
OG0008438	ASIC020793	AGAP009198
OG0008439	ASIC012974	AGAP006029
OG0008440	ASIC010009	AGAP009283
OG0008441	ASIC003914	AGAP000040
OG0008443	ASIC003913	AGAP000041
OG0008444	ASIC004675	AGAP002010
OG0008448	ASIC007589	AGAP012429
OG0008449	ASIC020305	AGAP010271
OG0008450	ASIC006225	AGAP000448
OG0008451	ASIC013268	AGAP001514
OG0008452	ASIC013277	AGAP001511
OG0008454	ASIC008320	AGAP001883
OG0008455	ASIC008331	AGAP001887
OG0008456	ASIC008326	AGAP001885
OG0008458	ASIC010463	AGAP005733
OG0008459	ASIC015144	AGAP005709
OG0008460	ASIC015145	AGAP005708
OG0008461	ASIC011112	AGAP004450
OG0008462	ASIC015380	AGAP012166
OG0008467	ASIC009648	AGAP000718
OG0008469	ASIC019337	AGAP012159
OG0008474	ASIC016813	AGAP007582
OG0008476	ASIC003823	AGAP007666
OG0008477	ASIC003737	AGAP007576
OG0008478	ASIC015794	AGAP009132
OG0008479	ASIC012196	AGAP005324
OG0008480	ASIC016796	AGAP006948
OG0008482	ASIC009844	AGAP001477
OG0008483	ASIC013608	AGAP008369
OG0008484	ASIC013611	AGAP008373
OG0008485	ASIC018722	AGAP006278
OG0008486	ASIC007339	AGAP009459
OG0008487	ASIC011010	AGAP007098
OG0008489	ASIC011023	AGAP007103
OG0008491	ASIC002369	AGAP011125
OG0008492	ASIC014552	AGAP009846
OG0008493	ASIC002907	AGAP005830
OG0008494	ASIC005729	AGAP008983
OG0008495	ASIC020096	AGAP004014
OG0008496	ASIC001364	AGAP002704
OG0008498	ASIC019947	AGAP010713
OG0008499	ASIC004972	AGAP012041
OG0008500	ASIC015494	AGAP011463
OG0008502	ASIC015491	AGAP028626
OG0008503	ASIC013894	AGAP012495
OG0008504	ASIC013895	AGAP012496
OG0008505	ASIC019200	AGAP029369
OG0008507	ASIC021400	AGAP002162
OG0008508	ASIC008077	AGAP003150
OG0008510	ASIC005418	AGAP004474
OG0008511	ASIC008250	AGAP001343
OG0008512	ASIC008257	AGAP001345
OG0008515	ASIC000285	AGAP013092
OG0008516	ASIC013737	AGAP006867
OG0008517	ASIC012248	AGAP005916
OG0008518	ASIC012261	AGAP005906
OG0008519	ASIC014077	AGAP002835
OG0008522	ASIC004337	AGAP009600
OG0008523	ASIC016352	AGAP005822
OG0008524	ASIC009413	AGAP002937
OG0008528	ASIC012334	AGAP005159
OG0008529	ASIC012335	AGAP005158
OG0008530	ASIC017860	AGAP012265
OG0008532	ASIC004222	AGAP029680
OG0008533	ASIC019626	AGAP006802
OG0008534	ASIC019628	AGAP006800
OG0008537	ASIC014200	AGAP007773
OG0008538	ASIC014208	AGAP007767
OG0008540	ASIC019288	AGAP011133
OG0008541	ASIC021869	AGAP004559
OG0008542	ASIC005197	AGAP004895
OG0008544	ASIC005992	AGAP010568
OG0008545	ASIC008206	AGAP001935
OG0008547	ASIC018135	AGAP011887
OG0008549	ASIC010235	AGAP000538
OG0008550	ASIC017917	AGAP010593
OG0008551	ASIC015330	AGAP010740
OG0008553	ASIC011843	AGAP004716
OG0008554	ASIC015985	AGAP011186
OG0008555	ASIC021944	AGAP002595
OG0008558	ASIC009738	AGAP002190
OG0008559	ASIC009884	AGAP029690
OG0008563	ASIC021901	AGAP004534
OG0008564	ASIC016910	AGAP000530
OG0008565	ASIC018287	AGAP012053
OG0008566	ASIC018891	AGAP028453
OG0008568	ASIC011287	AGAP004735
OG0008569	ASIC002286	AGAP003338
OG0008570	ASIC010885	AGAP004662
OG0008572	ASIC015889	AGAP010372
OG0008573	ASIC015895	AGAP010379
OG0008574	ASIC015893	AGAP028146
OG0008576	ASIC016967	AGAP000499
OG0008578	ASIC013452	AGAP010275
OG0008579	ASIC013451	AGAP010274
OG0008580	ASIC013440	AGAP010264
OG0008581	ASIC021616	AGAP006684
OG0008582	ASIC020859	AGAP003938
OG0008587	ASIC013698	AGAP006887
OG0008588	ASIC013704	AGAP006883
OG0008589	ASIC005546	AGAP002363
OG0008590	ASIC002559	AGAP004099
OG0008593	ASIC004069	AGAP002067
OG0008597	ASIC019696	AGAP007387
OG0008598	ASIC016516	AGAP005007
OG0008600	ASIC018572	AGAP007042
OG0008601	ASIC010751	AGAP008877
OG0008602	ASIC004882	AGAP007785
OG0008603	ASIC004311	AGAP003773
OG0008604	ASIC004308	AGAP003776
OG0008605	ASIC011594	AGAP013518
OG0008606	ASIC008140	AGAP011540
OG0008607	ASIC012040	AGAP009866
OG0008608	ASIC008678	AGAP008815
OG0008609	ASIC017235	AGAP009776
OG0008611	ASIC014342	AGAP008116
OG0008613	ASIC019460	AGAP011079
OG0008614	ASIC019440	AGAP011087
OG0008616	ASIC006421	AGAP008424
OG0008617	ASIC022101	AGAP009745
OG0008618	ASIC013010	AGAP011997
OG0008619	ASIC018917	AGAP007028
OG0008620	ASIC018903	AGAP006219
OG0008622	ASIC014252	AGAP004584
OG0008623	ASIC014263	AGAP004587
OG0008625	ASIC014954	AGAP004800
OG0008628	ASIC011946	AGAP002375
OG0008629	ASIC006034	AGAP003490
OG0008630	ASIC006728	AGAP013753
OG0008633	ASIC016716	AGAP007214
OG0008635	ASIC015053	AGAP005631
OG0008636	ASIC009299	AGAP010464
OG0008638	ASIC015435	AGAP001007
OG0008639	ASIC006175	AGAP004126
OG0008641	ASIC012456	AGAP005496
OG0008642	ASIC019893	AGAP006134
OG0008643	ASIC007879	AGAP007160
OG0008644	ASIC019891	AGAP006630
OG0008645	ASIC022075	AGAP009766
OG0008646	ASIC022064	AGAP009768
OG0008648	ASIC004512	AGAP009673
OG0008649	ASIC022115	AGAP009735
OG0008650	ASIC017692	AGAP008093
OG0008653	ASIC013490	AGAP012521
OG0008654	ASIC008488	AGAP009668
OG0008655	ASIC003590	AGAP003665
OG0008656	ASIC003593	AGAP003664
OG0008660	ASIC001036	AGAP006458, AGAP006457
OG0008661	ASIC015085	AGAP005958
OG0008662	ASIC012027	AGAP009061
OG0008663	ASIC019710	AGAP007394
OG0008664	ASIC014103	AGAP002821
OG0008665	ASIC003008	AGAP005405
OG0008669	ASIC022168	AGAP010846
OG0008670	ASIC003799	AGAP007714
OG0008671	ASIC003680	AGAP007571
OG0008672	ASIC020688	AGAP001490
OG0008673	ASIC013537	AGAP010197
OG0008674	ASIC008461	AGAP002735
OG0008675	ASIC011470	AGAP001152
OG0008676	ASIC002142	AGAP003902
OG0008677	ASIC012263	AGAP005904
OG0008678	ASIC003624	AGAP006399
OG0008679	ASIC003632	AGAP006402
OG0008680	ASIC020039	AGAP003841
OG0008681	ASIC009402	AGAP008571
OG0008682	ASIC009471	AGAP000678
OG0008683	ASIC004686	AGAP002007
OG0008686	ASIC004105	AGAP013427
OG0008687	ASIC004106	AGAP002048
OG0008688	ASIC016108	AGAP005216
OG0008689	ASIC016098	AGAP005223
OG0008690	ASIC016105	AGAP005218
OG0008691	ASIC007086	AGAP000884
OG0008692	ASIC010289	AGAP000543
OG0008693	ASIC014153	AGAP008921
OG0008695	ASIC002641	AGAP008691
OG0008696	ASIC021924	AGAP004522
OG0008697	ASIC012711	AGAP028516
OG0008698	ASIC004861	AGAP007795
OG0008700	ASIC018015	AGAP012334
OG0008701	ASIC017970	AGAP012218
OG0008704	ASIC016641	AGAP006353
OG0008705	ASIC008240	AGAP001335
OG0008706	ASIC007805	AGAP007281
OG0008708	ASIC018710	AGAP006282
OG0008709	ASIC016719	AGAP007218
OG0008710	ASIC016720	AGAP007219
OG0008711	ASIC011271	AGAP004755
