Orthogroup	AsinensisChina	AstephensiUCISS2018
OG0007566	ASIC006248	ASTEI20_035897
OG0007567	ASIC014343	ASTEI20_034617
OG0007568	ASIC016095	ASTEI20_035591
OG0007569	ASIC007467	ASTEI20_042461
OG0007570	ASIC011052	ASTEI20_045860
OG0007571	ASIC012624	ASTEI20_043033
OG0007572	ASIC010578	ASTEI20_035692
OG0007573	ASIC014300	ASTEI20_040896
OG0007574	ASIC012435	ASTEI20_033467
OG0007575	ASIC016644, ASIC016633	ASTEI20_042791
OG0007576	ASIC018987	ASTEI20_038938
OG0007577	ASIC017453	ASTEI20_044616
OG0007578	ASIC005762	ASTEI20_041520
OG0007579	ASIC014898	ASTEI20_043538
OG0007580	ASIC017393	ASTEI20_039424
OG0007581	ASIC003754	ASTEI20_033212
OG0007582	ASIC014587	ASTEI20_034370
OG0007583	ASIC018020	ASTEI20_042340
OG0007584	ASIC000839	ASTEI20_038792
OG0007585	ASIC004853	ASTEI20_044057
OG0007586	ASIC008243	ASTEI20_036681
OG0007587	ASIC016775	ASTEI20_042593
OG0007588	ASIC006310	ASTEI20_036959
OG0007589	ASIC005162	ASTEI20_034545
OG0007590	ASIC014069	ASTEI20_044423
OG0007591	ASIC010884	ASTEI20_033263
OG0007592	ASIC008473	ASTEI20_040910
OG0007593	ASIC015110	ASTEI20_033392
OG0007594	ASIC003196	ASTEI20_034395
OG0007595	ASIC017236	ASTEI20_032329
OG0007596	ASIC007515	ASTEI20_036366
OG0007597	ASIC013319	ASTEI20_031511
OG0007598	ASIC009248	ASTEI20_036512
OG0007599	ASIC011953	ASTEI20_045212
OG0007600	ASIC002445	ASTEI20_043817
OG0007601	ASIC015080	ASTEI20_043218
OG0007602	ASIC012527	ASTEI20_038861
OG0007603	ASIC019031	ASTEI20_030962
OG0007604	ASIC022341	ASTEI20_031716
OG0007605	ASIC019387	ASTEI20_042521
OG0007606	ASIC009114	ASTEI20_042476
OG0007607	ASIC011641	ASTEI20_036641
OG0007608	ASIC012861	ASTEI20_044017
OG0007609	ASIC002549, ASIC002548	ASTEI20_032383
OG0007610	ASIC007674	ASTEI20_039441
OG0007611	ASIC020453	ASTEI20_042328
OG0007612	ASIC005675	ASTEI20_032084
OG0007613	ASIC012223	ASTEI20_035749
OG0007614	ASIC017121	ASTEI20_035429
OG0007615	ASIC014897	ASTEI20_039191
OG0007616	ASIC016714	ASTEI20_033874
OG0007617	ASIC010274	ASTEI20_044599
OG0007618	ASIC014710	ASTEI20_041770
OG0007619	ASIC016483	ASTEI20_040975
OG0007620	ASIC012293	ASTEI20_037149
OG0007621	ASIC002440	ASTEI20_038867
OG0007622	ASIC018753	ASTEI20_037719
OG0007623	ASIC016244	ASTEI20_042549
OG0007624	ASIC011746	ASTEI20_036453
OG0007625	ASIC004456	ASTEI20_042558
OG0007626	ASIC004094	ASTEI20_034741
OG0007627	ASIC019040	ASTEI20_032080
OG0007628	ASIC018229	ASTEI20_039274
OG0007629	ASIC009506	ASTEI20_035067
OG0007630	ASIC006381	ASTEI20_040431
OG0007631	ASIC006786	ASTEI20_045165
OG0007632	ASIC008072	ASTEI20_043919
OG0007633	ASIC011688	ASTEI20_036611
OG0007634	ASIC018794	ASTEI20_035652
OG0007635	ASIC012343	ASTEI20_040315
OG0007636	ASIC020870	ASTEI20_045910
OG0007637	ASIC019294	ASTEI20_040811
OG0007638	ASIC014916	ASTEI20_040220
OG0007639	ASIC016964	ASTEI20_044789
OG0007640	ASIC008462	ASTEI20_042310
OG0007641	ASIC012042	ASTEI20_031350
OG0007642	ASIC011750	ASTEI20_032441
OG0007643	ASIC009732	ASTEI20_032255
OG0007644	ASIC018941	ASTEI20_039086
OG0007645	ASIC021879	ASTEI20_036596
OG0007646	ASIC014907	ASTEI20_043557
OG0007647	ASIC015005	ASTEI20_037528
OG0007648	ASIC009491	ASTEI20_041381
OG0007649	ASIC003968	ASTEI20_043252
OG0007650	ASIC002311	ASTEI20_038601
OG0007651	ASIC014666	ASTEI20_032253
OG0007652	ASIC019624	ASTEI20_031754
OG0007653	ASIC020511	ASTEI20_039395
OG0007654	ASIC007461	ASTEI20_038557
OG0007655	ASIC016842	ASTEI20_045542
OG0007656	ASIC004567	ASTEI20_036638
OG0007657	ASIC012888	ASTEI20_044535
OG0007658	ASIC015034	ASTEI20_043466
OG0007659	ASIC014988, ASIC015014	ASTEI20_038231
OG0007660	ASIC009107	ASTEI20_043780
OG0007661	ASIC016282	ASTEI20_038357
OG0007662	ASIC009635	ASTEI20_046091
OG0007663	ASIC022158	ASTEI20_031244
OG0007664	ASIC004648	ASTEI20_043465
OG0007665	ASIC011967	ASTEI20_041063
OG0007666	ASIC007267	ASTEI20_044607
OG0007667	ASIC005754	ASTEI20_039997
OG0007668	ASIC003017	ASTEI20_032601
OG0007669	ASIC017067	ASTEI20_045509
OG0007670	ASIC020943	ASTEI20_040913
OG0007671	ASIC020241	ASTEI20_034629
OG0007675	ASIC005070	ASTEI20_035701
OG0007676	ASIC021189	ASTEI20_035211
OG0007677	ASIC021218	ASTEI20_032328
OG0007678	ASIC000956	ASTEI20_040103
OG0007679	ASIC022287	ASTEI20_035385
OG0007680	ASIC016960	ASTEI20_046070
OG0007681	ASIC005163	ASTEI20_033321
OG0007682	ASIC013774	ASTEI20_039523
OG0007683	ASIC014926	ASTEI20_036907
OG0007684	ASIC009042	ASTEI20_040504
OG0007685	ASIC006261	ASTEI20_035642
OG0007686	ASIC008585	ASTEI20_042071
OG0007687	ASIC015132	ASTEI20_041999
OG0007688	ASIC007774	ASTEI20_044814
OG0007689	ASIC010562	ASTEI20_033418
OG0007690	ASIC016828	ASTEI20_037873
OG0007691	ASIC010278	ASTEI20_037079
OG0007692	ASIC019658	ASTEI20_042127
OG0007693	ASIC014641	ASTEI20_038504
OG0007694	ASIC006914	ASTEI20_044039
OG0007695	ASIC007189	ASTEI20_035096
OG0007696	ASIC015372	ASTEI20_036039
OG0007697	ASIC020327	ASTEI20_032409
OG0007698	ASIC013834	ASTEI20_031194
OG0007699	ASIC020594	ASTEI20_032158
OG0007700	ASIC018025	ASTEI20_032056
OG0007701	ASIC007605	ASTEI20_042233
OG0007702	ASIC020527	ASTEI20_035978
OG0007703	ASIC007807	ASTEI20_039130
OG0007704	ASIC017449	ASTEI20_031521
OG0007705	ASIC020566	ASTEI20_042824
OG0007706	ASIC005941	ASTEI20_045275
OG0007707	ASIC011380	ASTEI20_043171
OG0007708	ASIC016003	ASTEI20_041689
OG0007709	ASIC011024	ASTEI20_039021
OG0007710	ASIC012492	ASTEI20_040215
OG0007711	ASIC005287	ASTEI20_042129
OG0007712	ASIC003724	ASTEI20_037604
OG0007713	ASIC015608	ASTEI20_040261
OG0007714	ASIC002700	ASTEI20_033040
OG0007715	ASIC004097	ASTEI20_032015
OG0007716	ASIC017461	ASTEI20_035192
OG0007717	ASIC012773	ASTEI20_042525
OG0007718	ASIC014957	ASTEI20_033494
OG0007719	ASIC019600	ASTEI20_035475
OG0007720	ASIC011763	ASTEI20_033028
OG0007721	ASIC018940	ASTEI20_042929
OG0007722	ASIC008666	ASTEI20_032130
OG0007723	ASIC016686	ASTEI20_033371
OG0007724	ASIC018172	ASTEI20_032836
OG0007725	ASIC007346	ASTEI20_037487
OG0007726	ASIC000573	ASTEI20_036158
OG0007728	ASIC009952	ASTEI20_037667
OG0007729	ASIC002294	ASTEI20_033735
OG0007730	ASIC012584	ASTEI20_032968
OG0007731	ASIC010648	ASTEI20_036852
OG0007732	ASIC013636	ASTEI20_037782
OG0007733	ASIC018607	ASTEI20_045729
OG0007734	ASIC021607	ASTEI20_035534
OG0007735	ASIC013461	ASTEI20_033507
OG0007736	ASIC004583	ASTEI20_043157
OG0007737	ASIC005005	ASTEI20_033774
OG0007738	ASIC015384	ASTEI20_041257
OG0007739	ASIC017898	ASTEI20_037229
OG0007740	ASIC005777	ASTEI20_044736
OG0007741	ASIC004855	ASTEI20_037057
OG0007742	ASIC006289	ASTEI20_037094
OG0007743	ASIC010265	ASTEI20_038264
OG0007744	ASIC011177	ASTEI20_032040
OG0007745	ASIC008963	ASTEI20_042236
OG0007746	ASIC004253, ASIC004254	ASTEI20_032127
OG0007747	ASIC019562, ASIC019566	ASTEI20_036808
OG0007748	ASIC014942	ASTEI20_038251
OG0007749	ASIC013405	ASTEI20_035941
OG0007750	ASIC021084	ASTEI20_041474, ASTEI20_035366
OG0007751	ASIC011569	ASTEI20_037308
OG0007753	ASIC017167	ASTEI20_044962
OG0007754	ASIC014167	ASTEI20_039715
OG0007755	ASIC002895	ASTEI20_035392
OG0007756	ASIC017501	ASTEI20_042724
OG0007757	ASIC005165	ASTEI20_036975
OG0007758	ASIC002370	ASTEI20_032667
OG0007760	ASIC003750	ASTEI20_038131
OG0007761	ASIC019867	ASTEI20_034609
OG0007762	ASIC002056	ASTEI20_045518
OG0007763	ASIC019845	ASTEI20_035497
OG0007764	ASIC008914	ASTEI20_032943
OG0007765	ASIC015431	ASTEI20_031166
OG0007766	ASIC009550	ASTEI20_035476
OG0007767	ASIC012486	ASTEI20_032641
OG0007768	ASIC010734	ASTEI20_042908
OG0007770	ASIC009005	ASTEI20_040925
OG0007771	ASIC009544	ASTEI20_036582
OG0007772	ASIC003986	ASTEI20_041941
OG0007773	ASIC010271	ASTEI20_037088
OG0007774	ASIC014104	ASTEI20_031784
OG0007778	ASIC002844	ASTEI20_033030
OG0007781	ASIC011999	ASTEI20_032930
OG0007784	ASIC004449	ASTEI20_043075
OG0007785	ASIC020122	ASTEI20_040251
OG0007787	ASIC014968	ASTEI20_033150
OG0007788	ASIC005784, ASIC007351, ASIC005783	ASTEI20_044026
OG0007802	ASIC018100	ASTEI20_039277
OG0007803	ASIC010627	ASTEI20_041558, ASTEI20_043425
OG0007804	ASIC010007, ASIC009936, ASIC009935	ASTEI20_036911
OG0007806	ASIC013818	ASTEI20_036409
OG0007808	ASIC013711, ASIC013712, ASIC013713	ASTEI20_042738
OG0007809	ASIC006907	ASTEI20_044737
OG0007810	ASIC004644	ASTEI20_045782
OG0007812	ASIC003050, ASIC002168	ASTEI20_042319
OG0007814	ASIC007821	ASTEI20_041895
OG0007814	ASIC007822	ASTEI20_039054
OG0007815	ASIC011735	ASTEI20_041277
OG0007816	ASIC008656, ASIC008657	ASTEI20_044510, ASTEI20_039867
OG0007818	ASIC000329, ASIC000327, ASIC000328	ASTEI20_030957
OG0007819	ASIC010613	ASTEI20_035815, ASTEI20_044452
OG0007823	ASIC021818	ASTEI20_044075
OG0007841	ASIC000330	ASTEI20_039601
OG0007843	ASIC010652	ASTEI20_032964
OG0007844	ASIC012004	ASTEI20_033531
OG0007845	ASIC019036	ASTEI20_043137
OG0007846	ASIC003492	ASTEI20_032526
OG0007847	ASIC019032	ASTEI20_043657
OG0007848	ASIC021028	ASTEI20_031677
OG0007849	ASIC019020	ASTEI20_037752
OG0007850	ASIC021937	ASTEI20_041308, ASTEI20_032357
OG0007851	ASIC014508	ASTEI20_038543
OG0007854	ASIC014509	ASTEI20_035888
OG0007855	ASIC012747	ASTEI20_040818
OG0007856	ASIC009185	ASTEI20_039733
OG0007857	ASIC009183	ASTEI20_042413
OG0007858	ASIC009184	ASTEI20_032784
OG0007859	ASIC012879	ASTEI20_032926
OG0007861	ASIC019380	ASTEI20_040029
OG0007862	ASIC019370	ASTEI20_037080
OG0007864	ASIC012984	ASTEI20_030921
OG0007865	ASIC015887	ASTEI20_034209
OG0007868	ASIC019559	ASTEI20_039710
OG0007869	ASIC010712	ASTEI20_037465
OG0007870	ASIC016025	ASTEI20_032643
OG0007871	ASIC021865	ASTEI20_035205
OG0007872	ASIC010809	ASTEI20_032548
OG0007873	ASIC010790	ASTEI20_045044
OG0007876	ASIC000143	ASTEI20_041224
OG0007879	ASIC001083	ASTEI20_043004
OG0007880	ASIC008088	ASTEI20_038851
OG0007882	ASIC021491	ASTEI20_041669
OG0007883	ASIC021533	ASTEI20_036978
OG0007885	ASIC021532	ASTEI20_038619
OG0007886	ASIC013672, ASIC005072	ASTEI20_036448
OG0007888	ASIC008727, ASIC008726	ASTEI20_037085
OG0007889	ASIC018808	ASTEI20_043903
OG0007896	ASIC007458	ASTEI20_034111
OG0007898	ASIC021325	ASTEI20_041268
OG0007899	ASIC015470	ASTEI20_042434
OG0007900	ASIC013914	ASTEI20_035889
OG0007901	ASIC013906	ASTEI20_036024
OG0007905	ASIC002783	ASTEI20_036759
OG0007906	ASIC018022	ASTEI20_034015
OG0007907	ASIC001194	ASTEI20_043480
OG0007908	ASIC004823	ASTEI20_045272
OG0007910	ASIC017467	ASTEI20_032911
OG0007911	ASIC005760	ASTEI20_033575
OG0007912	ASIC016404	ASTEI20_034888
OG0007913	ASIC013327	ASTEI20_039085
OG0007914	ASIC021756	ASTEI20_039561
OG0007915	ASIC021776	ASTEI20_032343
OG0007916	ASIC021768	ASTEI20_043941
OG0007918	ASIC021774	ASTEI20_042530
OG0007919	ASIC005138	ASTEI20_039091
OG0007920	ASIC012289	ASTEI20_038230
OG0007921	ASIC015392	ASTEI20_045737
OG0007922	ASIC015397	ASTEI20_034289
OG0007924	ASIC013634	ASTEI20_031591
OG0007925	ASIC014547	ASTEI20_033244
OG0007926	ASIC006882	ASTEI20_033374
OG0007927	ASIC008618	ASTEI20_033366
OG0007928	ASIC008513	ASTEI20_035568
OG0007929	ASIC006673	ASTEI20_044744
OG0007930	ASIC006677	ASTEI20_040494
OG0007931	ASIC010844	ASTEI20_044947
OG0007933	ASIC005930	ASTEI20_035132
OG0007935	ASIC020496	ASTEI20_033809
OG0007938	ASIC014909	ASTEI20_036148
OG0007940	ASIC007795	ASTEI20_034043
OG0007943	ASIC007763	ASTEI20_045093
OG0007946	ASIC007748	ASTEI20_039965
OG0007947	ASIC007744	ASTEI20_041492
OG0007948	ASIC012387	ASTEI20_036348
OG0007951	ASIC019841	ASTEI20_033194
OG0007952	ASIC006233	ASTEI20_041853
OG0007953	ASIC019264	ASTEI20_039295
OG0007955	ASIC010763	ASTEI20_044412
OG0007956	ASIC007103	ASTEI20_033840
OG0007958	ASIC002973	ASTEI20_040114
OG0007961	ASIC010182	ASTEI20_041816
OG0007962	ASIC013031	ASTEI20_042915
OG0007963	ASIC014076	ASTEI20_037707
OG0007965	ASIC004789	ASTEI20_032157
OG0007966	ASIC007436	ASTEI20_046133
OG0007967	ASIC006530	ASTEI20_044682
OG0007969	ASIC006532	ASTEI20_034290
OG0007970	ASIC012207	ASTEI20_032568
OG0007972	ASIC013155	ASTEI20_032304
OG0007975	ASIC018474	ASTEI20_035302
OG0007978	ASIC017747	ASTEI20_046173
OG0007979	ASIC006487	ASTEI20_038188
OG0007981	ASIC018715	ASTEI20_032261
OG0007983	ASIC015839	ASTEI20_037619
OG0007984	ASIC015767	ASTEI20_040794
OG0007985	ASIC015757	ASTEI20_034186
OG0007987	ASIC016769	ASTEI20_039878
OG0007989	ASIC010325	ASTEI20_037347
OG0007993	ASIC006952	ASTEI20_031130
OG0007994	ASIC006675	ASTEI20_035246
OG0007995	ASIC006979	ASTEI20_038319
OG0007996	ASIC006965	ASTEI20_033984
OG0008001	ASIC020008	ASTEI20_033439
OG0008003	ASIC011331	ASTEI20_035562
OG0008005	ASIC009870	ASTEI20_040588
OG0008006	ASIC005156	ASTEI20_038032
OG0008007	ASIC020450	ASTEI20_035850
OG0008008	ASIC016986	ASTEI20_031732
OG0008010	ASIC012062	ASTEI20_032951
OG0008012	ASIC006103	ASTEI20_039764
OG0008013	ASIC012061	ASTEI20_034414
OG0008014	ASIC006075	ASTEI20_038222
OG0008016	ASIC015574	ASTEI20_041165
OG0008019	ASIC008484	ASTEI20_032697
OG0008020	ASIC018198	ASTEI20_033623
OG0008021	ASIC018197	ASTEI20_038562
OG0008022	ASIC020326	ASTEI20_037803
OG0008024	ASIC020342	ASTEI20_035607
OG0008027	ASIC008501	ASTEI20_031286
OG0008030	ASIC002487	ASTEI20_039618
OG0008031	ASIC005209	ASTEI20_041973
OG0008032	ASIC010258	ASTEI20_036627
OG0008033	ASIC004401	ASTEI20_045190
OG0008034	ASIC003494	ASTEI20_032119
OG0008035	ASIC021889	ASTEI20_044438
OG0008038	ASIC018399	ASTEI20_037783
OG0008039	ASIC018385	ASTEI20_041624
OG0008040	ASIC009308, ASIC009307	ASTEI20_033986
OG0008041	ASIC006567	ASTEI20_034208
OG0008043	ASIC006578	ASTEI20_039943
OG0008044	ASIC006628	ASTEI20_042632
OG0008045	ASIC006622	ASTEI20_039822
OG0008046	ASIC006178	ASTEI20_043864
OG0008047	ASIC019746	ASTEI20_031890
OG0008048	ASIC010209	ASTEI20_034990
OG0008049	ASIC010615	ASTEI20_043209, ASTEI20_035413
OG0008051	ASIC012968	ASTEI20_046105
OG0008052	ASIC021858	ASTEI20_032775
OG0008053	ASIC021860	ASTEI20_031056
OG0008055	ASIC021862	ASTEI20_042491
OG0008057	ASIC020882	ASTEI20_042255
OG0008058	ASIC015364	ASTEI20_031973
OG0008059	ASIC015365	ASTEI20_039176
OG0008060	ASIC018238	ASTEI20_037520
OG0008061	ASIC015361	ASTEI20_035819
OG0008062	ASIC005269	ASTEI20_042238
OG0008063	ASIC006258	ASTEI20_039549
OG0008065	ASIC009469	ASTEI20_036691
OG0008066	ASIC010273	ASTEI20_032017
OG0008068	ASIC008981	ASTEI20_043775
OG0008069	ASIC006211	ASTEI20_037321
OG0008070	ASIC016756	ASTEI20_032139
OG0008072	ASIC018441	ASTEI20_045391
OG0008073	ASIC018408	ASTEI20_045858
OG0008075	ASIC020930	ASTEI20_031513
OG0008076	ASIC012748	ASTEI20_033734
OG0008078	ASIC005101	ASTEI20_036888
OG0008079	ASIC018299	ASTEI20_040326
OG0008080	ASIC010434	ASTEI20_043013
OG0008081	ASIC001508	ASTEI20_038142
OG0008082	ASIC012035	ASTEI20_040691
OG0008083	ASIC012032	ASTEI20_034579
OG0008084	ASIC018647	ASTEI20_034137
OG0008085	ASIC017960	ASTEI20_040545
OG0008087	ASIC015897	ASTEI20_039994
OG0008088	ASIC007899	ASTEI20_032340
OG0008089	ASIC001937	ASTEI20_041328
OG0008090	ASIC014410	ASTEI20_033167, ASTEI20_034237
OG0008092	ASIC008221	ASTEI20_035895
OG0008093	ASIC005088	ASTEI20_036218
OG0008095	ASIC007785	ASTEI20_040157
OG0008096	ASIC017760	ASTEI20_046180
OG0008097	ASIC012556	ASTEI20_030918
OG0008102	ASIC003587	ASTEI20_036236
OG0008103	ASIC001114	ASTEI20_038555
OG0008105	ASIC022198	ASTEI20_039671
OG0008107	ASIC014608	ASTEI20_038898
OG0008110	ASIC015174	ASTEI20_041584
OG0008111	ASIC011989	ASTEI20_042387
OG0008113	ASIC003486	ASTEI20_040154
OG0008115	ASIC010276	ASTEI20_043665
OG0008116	ASIC008211	ASTEI20_037017
OG0008117	ASIC020162	ASTEI20_038443
OG0008118	ASIC020161	ASTEI20_042113
OG0008120	ASIC009777	ASTEI20_038586
OG0008125	ASIC013803	ASTEI20_033269
OG0008128	ASIC019965	ASTEI20_044775
OG0008129	ASIC019963	ASTEI20_031296
OG0008131	ASIC016729	ASTEI20_043848
OG0008132	ASIC015958	ASTEI20_038646
OG0008135	ASIC005457	ASTEI20_037495
OG0008138	ASIC017271	ASTEI20_033755
OG0008139	ASIC007557	ASTEI20_036323
OG0008141	ASIC016966	ASTEI20_033200
OG0008142	ASIC018693	ASTEI20_032254
OG0008143	ASIC007546	ASTEI20_044490
OG0008146	ASIC019493	ASTEI20_044725
OG0008149	ASIC008232	ASTEI20_043187
OG0008150	ASIC010412	ASTEI20_033137
OG0008152	ASIC010411	ASTEI20_044227
OG0008154	ASIC016048	ASTEI20_031348
OG0008156	ASIC021995	ASTEI20_037410
OG0008158	ASIC007848	ASTEI20_043277
OG0008162	ASIC011487	ASTEI20_037827
OG0008163	ASIC013359	ASTEI20_036870
OG0008164	ASIC013258	ASTEI20_033979
OG0008165	ASIC013349	ASTEI20_037313
OG0008166	ASIC008888	ASTEI20_044311
OG0008167	ASIC005973	ASTEI20_034864
OG0008168	ASIC015415	ASTEI20_042822
OG0008169	ASIC019290	ASTEI20_031617
OG0008170	ASIC019289	ASTEI20_043244
OG0008173	ASIC007385	ASTEI20_032980
OG0008174	ASIC006886	ASTEI20_038401
OG0008176	ASIC013322	ASTEI20_039509
OG0008179	ASIC016110	ASTEI20_033547
OG0008181	ASIC019916	ASTEI20_031631
OG0008182	ASIC011134	ASTEI20_035672
OG0008183	ASIC021560	ASTEI20_045130
OG0008184	ASIC003599	ASTEI20_041928
OG0008185	ASIC021741	ASTEI20_042207
OG0008186	ASIC011135	ASTEI20_034220
OG0008187	ASIC011147	ASTEI20_039585
OG0008188	ASIC003402	ASTEI20_044359
OG0008190	ASIC001586	ASTEI20_043370
OG0008191	ASIC008923	ASTEI20_041500
OG0008192	ASIC016925	ASTEI20_031124
OG0008194	ASIC016863	ASTEI20_033659
OG0008195	ASIC019670	ASTEI20_041670
OG0008196	ASIC016865	ASTEI20_044233
OG0008197	ASIC021620	ASTEI20_044902
OG0008198	ASIC017433	ASTEI20_033847
OG0008199	ASIC021884	ASTEI20_046096
OG0008200	ASIC010507	ASTEI20_034584
OG0008201	ASIC010506	ASTEI20_045143
OG0008202	ASIC021878	ASTEI20_034031
OG0008204	ASIC021880	ASTEI20_043017
OG0008205	ASIC003265	ASTEI20_040886
OG0008206	ASIC015017	ASTEI20_042538
OG0008207	ASIC016202	ASTEI20_040685
OG0008208	ASIC003893	ASTEI20_045136
OG0008209	ASIC017934	ASTEI20_038465
OG0008210	ASIC004513	ASTEI20_033850
OG0008211	ASIC008624	ASTEI20_039443
OG0008213	ASIC006393	ASTEI20_036846
OG0008214	ASIC006414	ASTEI20_037554
OG0008215	ASIC006409	ASTEI20_043936
OG0008216	ASIC007183	ASTEI20_033432
OG0008217	ASIC021796	ASTEI20_040217
OG0008218	ASIC021803	ASTEI20_039360
OG0008219	ASIC021806	ASTEI20_043396
OG0008220	ASIC021802	ASTEI20_039037
OG0008221	ASIC005570	ASTEI20_032662
OG0008222	ASIC004809	ASTEI20_033109
OG0008223	ASIC005567	ASTEI20_045360
OG0008224	ASIC015118	ASTEI20_045326
OG0008226	ASIC016834	ASTEI20_035713
OG0008227	ASIC003730	ASTEI20_043385
OG0008228	ASIC003734	ASTEI20_044715
OG0008229	ASIC016855	ASTEI20_042935
OG0008233	ASIC009119	ASTEI20_040681
OG0008234	ASIC002267	ASTEI20_044772
OG0008235	ASIC002296	ASTEI20_030820
OG0008236	ASIC002295	ASTEI20_033646
OG0008240	ASIC003544	ASTEI20_042578
OG0008241	ASIC013934	ASTEI20_033055
OG0008246	ASIC012760	ASTEI20_043571
OG0008247	ASIC021711	ASTEI20_038058
OG0008248	ASIC012764	ASTEI20_040279
OG0008249	ASIC021706	ASTEI20_039605
OG0008251	ASIC012772	ASTEI20_038812
OG0008252	ASIC013666	ASTEI20_032099
OG0008255	ASIC010765	ASTEI20_034961
OG0008256	ASIC019418	ASTEI20_037920
OG0008257	ASIC019428	ASTEI20_035126
OG0008258	ASIC011534	ASTEI20_031595
OG0008260	ASIC011530	ASTEI20_038528
OG0008261	ASIC009641	ASTEI20_041193
OG0008262	ASIC011540	ASTEI20_031015
OG0008264	ASIC012045	ASTEI20_034713
OG0008265	ASIC017299	ASTEI20_038438
OG0008267	ASIC018861	ASTEI20_040502
OG0008268	ASIC014424	ASTEI20_041971
OG0008269	ASIC017355	ASTEI20_037116
OG0008272	ASIC005234	ASTEI20_041516
OG0008274	ASIC009596	ASTEI20_032367
OG0008276	ASIC004171	ASTEI20_034847
OG0008279	ASIC004162	ASTEI20_031077
OG0008281	ASIC017674	ASTEI20_042763
OG0008282	ASIC010315	ASTEI20_034567
OG0008283	ASIC017675	ASTEI20_039512
OG0008284	ASIC010319	ASTEI20_039209
OG0008286	ASIC016655	ASTEI20_033164
OG0008287	ASIC003203	ASTEI20_044877
OG0008288	ASIC007208	ASTEI20_035997
OG0008289	ASIC000174	ASTEI20_037431
OG0008290	ASIC008997	ASTEI20_045620
OG0008292	ASIC008996	ASTEI20_045063
OG0008293	ASIC008993	ASTEI20_036111
OG0008294	ASIC004558	ASTEI20_031129
OG0008296	ASIC009859	ASTEI20_037444
OG0008298	ASIC015238	ASTEI20_042585
OG0008299	ASIC004852	ASTEI20_038447
OG0008300	ASIC004850	ASTEI20_042606
OG0008301	ASIC007047	ASTEI20_035402
OG0008304	ASIC010340	ASTEI20_037942
OG0008308	ASIC020623	ASTEI20_036591
OG0008309	ASIC015119	ASTEI20_034966
OG0008310	ASIC000727	ASTEI20_043062, ASTEI20_042625
OG0008311	ASIC002546	ASTEI20_034817
OG0008312	ASIC004661	ASTEI20_045567
OG0008314	ASIC012673	ASTEI20_037303
OG0008315	ASIC012664	ASTEI20_036200
OG0008317	ASIC005140	ASTEI20_033953
OG0008318	ASIC000824	ASTEI20_033598
OG0008320	ASIC008382	ASTEI20_044383
OG0008325	ASIC013100	ASTEI20_041479
OG0008326	ASIC015318	ASTEI20_031581
OG0008327	ASIC015274	ASTEI20_039252
OG0008328	ASIC011435	ASTEI20_045003
OG0008329	ASIC011437	ASTEI20_044018
OG0008331	ASIC007417	ASTEI20_040651
OG0008332	ASIC007424	ASTEI20_035114
OG0008334	ASIC012909	ASTEI20_031745
OG0008339	ASIC016007	ASTEI20_039265
OG0008340	ASIC011414	ASTEI20_044855
OG0008342	ASIC011469	ASTEI20_032281
OG0008344	ASIC003119	ASTEI20_032596
OG0008345	ASIC003115	ASTEI20_036228
OG0008346	ASIC016627	ASTEI20_045714
OG0008347	ASIC003121	ASTEI20_033225
OG0008348	ASIC016332	ASTEI20_041739
OG0008349	ASIC019995	ASTEI20_034154
OG0008350	ASIC004988	ASTEI20_035167
OG0008351	ASIC004981	ASTEI20_034417
OG0008352	ASIC005003	ASTEI20_033294
OG0008354	ASIC007563	ASTEI20_041392
OG0008355	ASIC000875	ASTEI20_042099
OG0008358	ASIC013413	ASTEI20_045474
OG0008360	ASIC001839	ASTEI20_041563
OG0008361	ASIC001843	ASTEI20_038958
OG0008362	ASIC001841	ASTEI20_034994
OG0008366	ASIC002679	ASTEI20_031945
OG0008368	ASIC004602	ASTEI20_036429
OG0008369	ASIC020148	ASTEI20_035624
OG0008371	ASIC006779	ASTEI20_034351
OG0008372	ASIC018013	ASTEI20_038425
OG0008373	ASIC015516	ASTEI20_040832
OG0008374	ASIC005052	ASTEI20_042817
OG0008375	ASIC015086	ASTEI20_036858
OG0008376	ASIC018550	ASTEI20_041457
OG0008377	ASIC015259	ASTEI20_042477
OG0008379	ASIC005780	ASTEI20_039925
OG0008380	ASIC011127	ASTEI20_042398
OG0008382	ASIC011125	ASTEI20_031619
OG0008387	ASIC018895	ASTEI20_041450
OG0008389	ASIC013289	ASTEI20_038709
OG0008392	ASIC010852	ASTEI20_038250
OG0008393	ASIC010853	ASTEI20_042240
OG0008395	ASIC012626	ASTEI20_033596
OG0008397	ASIC021042	ASTEI20_043940
OG0008398	ASIC016911	ASTEI20_042546
OG0008399	ASIC015432	ASTEI20_041367
OG0008400	ASIC019433, ASIC019431	ASTEI20_044972
OG0008401	ASIC012348	ASTEI20_033821
OG0008402	ASIC020663	ASTEI20_035866
OG0008403	ASIC017596	ASTEI20_040101
OG0008404	ASIC019786	ASTEI20_042393
OG0008406	ASIC013317	ASTEI20_038540
OG0008408	ASIC012376	ASTEI20_043150
OG0008411	ASIC013936	ASTEI20_034364
OG0008413	ASIC011373	ASTEI20_045752
OG0008415	ASIC020849	ASTEI20_037281
OG0008418	ASIC007220	ASTEI20_038508
OG0008419	ASIC002386	ASTEI20_033883
OG0008420	ASIC017137	ASTEI20_042016
OG0008422	ASIC019223	ASTEI20_041320
