HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N0.HOG0010441	OG0010234	n0	AAEL026676	LOC109425545		AFUN2_002919	AGAP013015			ASTEI20_045018	CQUJHB017037	LOC129792467
N0.HOG0010442	OG0010235	n0	AAEL026720		ADIR008671		AGAP005074	AMIN007600	ASIC018620	ASTEI20_038921	CQUJHB015273	
N0.HOG0010443	OG0010236	n0	AAEL026848	LOC134287740, LOC109432973, LOC109401108, LOC109415344, LOC134286633, LOC115261582								
N0.HOG0010444	OG0010237	n0	AAEL026911	LOC115254076		AFUN2_002910	AGAP002689			ASTEI20_035795	CQUJHB005399	LOC129792103
N0.HOG0010445	OG0010238	n0	AAEL026987	LOC134283985	ADIR004776	AFUN2_013559			ASIC014657	ASTEI20_034065	CQUJHB010455	
N0.HOG0010446	OG0010239	n0	AAEL027214	LOC134286441, LOC134284791, LOC115257701, LOC134284790, LOC115269642							CQUJHB005187	
N0.HOG0010447	OG0010240	n0	AAEL027514	LOC109411974		AFUN2_003496	AGAP011153			ASTEI20_031526	CQUJHB009084	LOC129797652
N0.HOG0010448	OG0010241	n0	AAEL027631	LOC109430419		AFUN2_003983	AGAP002203, AGAP013311			ASTEI20_042869	CQUJHB008135	
N0.HOG0010449	OG0010242	n0	AAEL027701	LOC109416840	ADIR002774	AFUN2_007280		AMIN014034		ASTEI20_046135	CQUJHB002776	
N0.HOG0010450	OG0010243	n0	AAEL027779	LOC109408898	ADIR007092			AMIN010230	ASIC016812	ASTEI20_039910		LOC129790559
N0.HOG0010451	OG0010244	n0	AAEL027860	LOC109402733	ADIR007643		AGAP006473	AMIN007895		ASTEI20_039184		LOC129792741
N0.HOG0010452	OG0010245	n0	AAEL028155	LOC115256527	ADIR004136			AMIN010616	ASIC016723		CQUJHB012209	LOC129790951
N0.HOG0010453	OG0010246	n0	AAEL028202	LOC109404777	ADIR004750	AFUN2_006828	AGAP009906			ASTEI20_036410	CQUJHB017951	
N0.HOG0010454	OG0010247	n0	AAEL029022	LOC109420584		AFUN2_013666	AGAP028177		ASIC010767	ASTEI20_039625	CQUJHB015194	
N0.HOG0010455	OG0010248	n0	AAEL029025, AAEL029027	LOC109428424, LOC109420056, LOC134287063, LOC109420055							CQUJHB012238	
N0.HOG0010456	OG0010249	n0	AAEL029085		ADIR006933	AFUN2_012929	AGAP005399	AMIN007430	ASIC015028	ASTEI20_031456		
N0.HOG0010457	OG0010250	n0		LOC109397304	ADIR006026	AFUN2_011064	AGAP009502	AMIN014195, AMIN001874	ASIC002530			
N0.HOG0010458	OG0010251	n0		LOC109412639, LOC134288897, LOC109409342, LOC115265348, LOC109398328, LOC115257321, LOC109622686								
N0.HOG0010459	OG0010252	n0		LOC109398362	ADIR010439		AGAP028470	AMIN003470	ASIC015715	ASTEI20_045064	CQUJHB010829	
N0.HOG0010460	OG0010253	n0		LOC109399922, LOC134292221, LOC115266338		AFUN2_000783	AGAP004681, AGAP010484, AGAP012904					
N0.HOG0010461	OG0010254	n0		LOC109400286, LOC134286149, LOC134286816, LOC134286277, LOC109400164, LOC134286148, LOC115260775								
N0.HOG0010462	OG0010255	n0		LOC109405244, LOC134287751	ADIR000371	AFUN2_009518		AMIN001282	ASIC015637	ASTEI20_042946		
N0.HOG0010463	OG0010256	n0		LOC109405537	ADIR011740	AFUN2_009300	AGAP000822	AMIN005550		ASTEI20_044058		LOC129789108
N0.HOG0010464	OG0010257	n0		LOC109406493	ADIR005727	AFUN2_001345			ASIC011174	ASTEI20_040977	CQUJHB015686	LOC129795112
N0.HOG0010465	OG0010258	n0		LOC109407941			AGAP029848	AMIN009921	ASIC019038	ASTEI20_033655	CQUJHB002865	LOC129792309
N0.HOG0010466	OG0010259	n0		LOC115267960, LOC109408064, LOC109427713, LOC115267351, LOC109433293							CQUJHB012016, CQUJHB010537	
N0.HOG0010467	OG0010260	n0		LOC134286279, LOC134290329, LOC134286973, LOC109409948, LOC109622378, LOC134290338, LOC115260554								
N0.HOG0010468	OG0010261	n0		LOC109409956	ADIR010816	AFUN2_004696	AGAP011278	AMIN009212	ASIC011314	ASTEI20_031165		
N0.HOG0010469	OG0010262	n0		LOC109418537		AFUN2_006080	AGAP010712	AMIN008650	ASIC019946		CQUJHB010589	LOC129787353
N0.HOG0010470	OG0010263	n0		LOC109420667		AFUN2_008206	AGAP028022	AMIN009761	ASIC010779	ASTEI20_039781	CQUJHB007008	
N0.HOG0010471	OG0010264	n0		LOC109421707							CQUJHB020338, CQUJHB003587, CQUJHB002009, CQUJHB013058, CQUJHB020294, CQUJHB020282	
N0.HOG0010472	OG0010265	n0		LOC109422434, LOC134287303, LOC134284741, LOC115258798, LOC134291337, LOC134288294, LOC134285523								
N0.HOG0010473	OG0010266	n0		LOC109422723	ADIR015818	AFUN2_003243	AGAP013256	AMIN016170	ASIC004307		CQUJHB007555	
N0.HOG0010474	OG0010267	n0		LOC109425011	ADIR003151	AFUN2_000675	AGAP002130		ASIC005344		CQUJHB000207	LOC129797788
N0.HOG0010475	OG0010268	n0		LOC109426023	ADIR000535	AFUN2_007871	AGAP012405	AMIN008923		ASTEI20_041368		LOC129797359
N0.HOG0010476	OG0010269	n0		LOC109427028, LOC109427039							CQUJHB017455, CQUJHB005427, CQUJHB008432, CQUJHB015112, CQUJHB018476	
N0.HOG0010477	OG0010270	n0		LOC109427245	ADIR010180	AFUN2_003191			ASIC013967	ASTEI20_031000	CQUJHB011387	LOC129793316
N0.HOG0010478	OG0010271	n0		LOC109428199	ADIR006849	AFUN2_014687	AGAP008669	AMIN015987			CQUJHB011608	LOC129786535
N0.HOG0010479	OG0010272	n0		LOC109428691, LOC134286791, LOC134286237, LOC134289482, LOC115264963, LOC134284320, LOC134286454								
N0.HOG0010480	OG0010273	n0		LOC109430991		AFUN2_013565	AGAP009317		ASIC006379	ASTEI20_033335	CQUJHB017095	LOC129786229
N0.HOG0010481	OG0010274	n0		LOC109431950	ADIR003481	AFUN2_014085	AGAP013130	AMIN000609		ASTEI20_044115		LOC129790753
N0.HOG0010482	OG0010275	n0		LOC115253918	ADIR003496	AFUN2_005002	AGAP002820	AMIN003662		ASTEI20_041025		LOC129797317
N0.HOG0010483	OG0010276	n0		LOC134286470, LOC134284654, LOC115255965, LOC115266428							CQUJHB003524, CQUJHB014620, CQUJHB012408	
N0.HOG0010484	OG0010277	n0		LOC134285593, LOC115256790, LOC134284875, LOC134288145, LOC134288384, LOC134286839, LOC134290248								
N0.HOG0010485	OG0010278	n0		LOC115257239		AFUN2_014468		AMIN004684				LOC129789184, LOC129787303, LOC129794860, LOC129786767
N0.HOG0010486	OG0010279	n0		LOC134285047, LOC134292137, LOC134287586, LOC134288375, LOC134288823, LOC134287168, LOC115257817								
N0.HOG0010487	OG0010280	n0		LOC115258059	ADIR009369	AFUN2_004490	AGAP028424	AMIN006702		ASTEI20_035213	CQUJHB009350	
N0.HOG0010488	OG0010281	n0		LOC134285620, LOC115263045, LOC115259185, LOC134284518							CQUJHB000965, CQUJHB015328	LOC129789913
N0.HOG0010489	OG0010282	n0		LOC134288114, LOC115263130, LOC134290430, LOC115269972, LOC134285347, LOC134284308, LOC134287641								
N0.HOG0010490	OG0010283	n0		LOC134290890, LOC134290889, LOC134288676, LOC134288394, LOC134290149, LOC115263672, LOC134286898								
N0.HOG0010491	OG0010284	n0		LOC115264505	ADIR001173		AGAP029244	AMIN006916, AMIN005710	ASIC006276			LOC129788458
N0.HOG0010492	OG0010285	n0		LOC134289369, LOC134284220, LOC134290644, LOC115265151, LOC134285329, LOC134285483, LOC134285404								
N0.HOG0010493	OG0010286	n0		LOC115266799	ADIR006536, ADIR006538		AGAP013183	AMIN002890, AMIN002891	ASIC002282			
N0.HOG0010494	OG0010287	n0		LOC134289821, LOC134287222, LOC115267211, LOC134289515, LOC134287853, LOC134286101, LOC134291949								
N0.HOG0010495	OG0010288	n0		LOC134291782, LOC134288456, LOC134285186, LOC134286275, LOC134287959, LOC115268724							CQUJHB002505	
N0.HOG0010496	OG0010289	n0		LOC115269151	ADIR001220	AFUN2_010937		AMIN005503, AMIN005506	ASIC006823		CQUJHB017326	
N0.HOG0010497	OG0010290	n0		LOC134284451, LOC134286046, LOC134289857, LOC134290856, LOC134285437, LOC134291054, LOC134290116								
N0.HOG0010498	OG0010291	n0		LOC134284724, LOC134290927	ADIR009834, ADIR005778, ADIR005762, ADIR006752			AMIN009875				
N0.HOG0010499	OG0010292	n0		LOC134286048, LOC134284808, LOC134291407, LOC134286484, LOC134290811, LOC134289889, LOC134290294								
N0.HOG0010500	OG0010293	n0		LOC134284992, LOC134290592, LOC134288427, LOC134290740, LOC134291311, LOC134289841, LOC134289840								
N0.HOG0010501	OG0010294	n0		LOC134291466, LOC134285747, LOC134287772, LOC134285732, LOC134288071, LOC134287108, LOC134288399								
N0.HOG0010502	OG0010295	n0		LOC134286479, LOC134286332, LOC134290245, LOC134286300, LOC134286424		AFUN2_012736				ASTEI20_032772		
N0.HOG0010503	OG0010296	n0		LOC134290197, LOC134291672, LOC134289594, LOC134286373, LOC134290386, LOC134291057, LOC134286764								
N0.HOG0010504	OG0010297	n0		LOC134289962, LOC134286499, LOC134290732							CQUJHB012386, CQUJHB015332	LOC129789226, LOC129792342
N0.HOG0010505	OG0010298	n0		LOC134287184							CQUJHB017027, CQUJHB001468, CQUJHB007064	LOC129796641, LOC129792523, LOC129787912
N0.HOG0010506	OG0010299	n0		LOC134287601	ADIR008318	AFUN2_005455	AGAP013494	AMIN000928	ASIC020031	ASTEI20_040511		
N0.HOG0010507	OG0010300	n0		LOC134289887		AFUN2_003514		AMIN005877, AMIN006440, AMIN001417		ASTEI20_045266, ASTEI20_043504		
N0.HOG0010508	OG0010301	n0		LOC134290132	ADIR010057		AGAP001170	AMIN015642	ASIC011450	ASTEI20_036241	CQUJHB006287	
N0.HOG0010509	OG0010302	n0		LOC134291970	ADIR003973				ASIC015357		CQUJHB012217, CQUJHB003077, CQUJHB000460, CQUJHB012734	
N0.HOG0010510	OG0010303	n0		LOC134292053							CQUJHB005912	LOC129795483, LOC129791573, LOC129792291, LOC129792292, LOC129788370
N0.HOG0010511	OG0010304	n0			ADIR000002	AFUN2_001383, AFUN2_012091		AMIN007058		ASTEI20_035090, ASTEI20_035065	CQUJHB009760	
N0.HOG0010512	OG0010305	n0			ADIR000100	AFUN2_013254	AGAP011191	AMIN014653	ASIC015921	ASTEI20_042186		LOC129788979
N0.HOG0010513	OG0010306	n0			ADIR000193	AFUN2_009303	AGAP028524	AMIN008893	ASIC011930	ASTEI20_035634		LOC129796654
N0.HOG0010514	OG0010307	n0			ADIR000240	AFUN2_001395	AGAP011433	AMIN008981	ASIC005084	ASTEI20_036398	CQUJHB014994	
N0.HOG0010515	OG0010308	n0			ADIR000360	AFUN2_004326	AGAP010535	AMIN001272	ASIC015559	ASTEI20_041315, ASTEI20_032197		
N0.HOG0010516	OG0010309	n0			ADIR000664	AFUN2_002915	AGAP029399	AMIN005899	ASIC014150	ASTEI20_034052	CQUJHB013400	
N0.HOG0010517	OG0010310	n0			ADIR000827	AFUN2_012967	AGAP000151, AGAP000152	AMIN005446	ASIC017050	ASTEI20_037385		
N0.HOG0010518	OG0010311	n0			ADIR000836	AFUN2_004441	AGAP000610	AMIN015900	ASIC006318, ASIC006319	ASTEI20_044443		
N0.HOG0010519	OG0010312	n0			ADIR001101, ADIR001100	AFUN2_000711		AMIN006612, AMIN006613	ASIC005144	ASTEI20_035846		
N0.HOG0010520	OG0010313	n0			ADIR001363, ADIR001361	AFUN2_003494	AGAP000493	AMIN005236	ASIC016978, ASIC016982			
N0.HOG0010521	OG0010314	n0			ADIR001611	AFUN2_014023	AGAP004999, AGAP012651	AMIN011480	ASIC016524	ASTEI20_040740		
N0.HOG0010522	OG0010315	n0			ADIR001680	AFUN2_010872	AGAP004910	AMIN011409	ASIC019215	ASTEI20_032871		LOC129797816
N0.HOG0010523	OG0010316	n0			ADIR001707, ADIR001706	AFUN2_001569	AGAP011103	AMIN008488	ASIC014452	ASTEI20_043946		
N0.HOG0010524	OG0010317	n0			ADIR001783	AFUN2_008059	AGAP011167	AMIN008416		ASTEI20_044453	CQUJHB015393	LOC129786619
N0.HOG0010525	OG0010318	n0			ADIR002014	AFUN2_006391	AGAP010990	AMIN004375	ASIC014795, ASIC014793	ASTEI20_036090		
N0.HOG0010526	OG0010319	n0			ADIR002193	AFUN2_007494	AGAP011791	AMIN015892	ASIC017762, ASIC017763	ASTEI20_034928		
N0.HOG0010527	OG0010320	n0			ADIR002301, ADIR002303		AGAP029318, AGAP029284	AMIN008527, AMIN008526	ASIC019480			
N0.HOG0010528	OG0010321	n0			ADIR002477, ADIR003046	AFUN2_012801	AGAP001387	AMIN000565	ASIC020102	ASTEI20_031623		
N0.HOG0010529	OG0010322	n0			ADIR002541	AFUN2_002420	AGAP013051	AMIN002934	ASIC002896, ASIC020622	ASTEI20_044662		
N0.HOG0010530	OG0010323	n0			ADIR002550	AFUN2_008796	AGAP003750	AMIN015868	ASIC011168, ASIC011169	ASTEI20_033952		
N0.HOG0010531	OG0010324	n0			ADIR002552	AFUN2_009313	AGAP003747	AMIN002945	ASIC007988, ASIC011224	ASTEI20_043687		
N0.HOG0010532	OG0010325	n0			ADIR002591	AFUN2_009842	AGAP002349	AMIN000219	ASIC013926	ASTEI20_043413	CQUJHB016484	
N0.HOG0010533	OG0010326	n0			ADIR002743	AFUN2_000453	AGAP013486	AMIN002495	ASIC000834	ASTEI20_038826	CQUJHB002235	
N0.HOG0010534	OG0010327	n0			ADIR003120	AFUN2_009442	AGAP003004	AMIN003712	ASIC005555	ASTEI20_034499		LOC129795386
N0.HOG0010535	OG0010328	n0			ADIR003209	AFUN2_010425, AFUN2_000616	AGAP004016	AMIN015852	ASIC009842	ASTEI20_045505		
N0.HOG0010536	OG0010329	n0			ADIR003210	AFUN2_013681	AGAP004017	AMIN002811	ASIC009841, ASIC009839	ASTEI20_037625		
N0.HOG0010537	OG0010330	n0			ADIR003647, ADIR003649	AFUN2_006495	AGAP006737	AMIN010099	ASIC019127	ASTEI20_032300		
N0.HOG0010538	OG0010331	n0			ADIR003653	AFUN2_005312	AGAP006734	AMIN010104	ASIC019139	ASTEI20_037152	CQUJHB007985	
N0.HOG0010539	OG0010332	n0			ADIR003678	AFUN2_000328, AFUN2_010133	AGAP006703	AMIN010127	ASIC019176	ASTEI20_032193		
N0.HOG0010540	OG0010333	n0			ADIR003751	AFUN2_013069	AGAP005335	AMIN007380	ASIC000968	ASTEI20_031235, ASTEI20_038332		
N0.HOG0010541	OG0010334	n0			ADIR004112	AFUN2_003033	AGAP012464	AMIN000067	ASIC013472	ASTEI20_030875		LOC129787779
N0.HOG0010542	OG0010335	n0			ADIR004195	AFUN2_003813	AGAP006210	AMIN011330	ASIC018771	ASTEI20_044068	CQUJHB017825	
N0.HOG0010543	OG0010336	n0			ADIR004275	AFUN2_009251	AGAP006897	AMIN007673	ASIC003268	ASTEI20_032052	CQUJHB016625	
N0.HOG0010544	OG0010337	n0			ADIR004484	AFUN2_008129	AGAP001462	AMIN002154	ASIC012182	ASTEI20_038408	CQUJHB015188	
N0.HOG0010545	OG0010338	n0			ADIR004677	AFUN2_000972	AGAP028556	AMIN001333	ASIC002667	ASTEI20_038695	CQUJHB003085	
N0.HOG0010546	OG0010339	n0			ADIR006463	AFUN2_005399	AGAP002092	AMIN000648	ASIC021468	ASTEI20_039195		LOC129790059
N0.HOG0010547	OG0010340	n0			ADIR006472	AFUN2_006204	AGAP029070	AMIN002784	ASIC021446	ASTEI20_040498		LOC129794291
N0.HOG0010548	OG0010341	n0			ADIR006473	AFUN2_002485	AGAP013432	AMIN002783	ASIC021445	ASTEI20_042755	CQUJHB010067	
N0.HOG0010549	OG0010342	n0			ADIR006476	AFUN2_012318	AGAP003613	AMIN002782	ASIC021442	ASTEI20_039165		LOC129794131
N0.HOG0010550	OG0010343	n0			ADIR007144	AFUN2_008069	AGAP007624	AMIN010264	ASIC010203	ASTEI20_045201		LOC129794193
N0.HOG0010551	OG0010344	n0			ADIR007534	AFUN2_004520	AGAP029091	AMIN016075	ASIC015155		CQUJHB005592, CQUJHB011113	
N0.HOG0010552	OG0010345	n0			ADIR007666	AFUN2_009969	AGAP006450	AMIN015595	ASIC001028	ASTEI20_041537	CQUJHB002662	
N0.HOG0010553	OG0010346	n0			ADIR007686	AFUN2_007341	AGAP006434	AMIN007938	ASIC002711, ASIC002712	ASTEI20_030937		
N0.HOG0010554	OG0010347	n0			ADIR007754	AFUN2_000671	AGAP005786	AMIN011206	ASIC016880	ASTEI20_036669, ASTEI20_042658		
N0.HOG0010555	OG0010348	n0			ADIR007867	AFUN2_004009, AFUN2_002854	AGAP007048	AMIN011096	ASIC018545	ASTEI20_043692		
N0.HOG0010556	OG0010349	n0			ADIR008302	AFUN2_012033	AGAP003442, AGAP003444	AMIN000945	ASIC021585	ASTEI20_044162		
N0.HOG0010557	OG0010350	n0			ADIR008638	AFUN2_001808	AGAP005044	AMIN011534	ASIC019221	ASTEI20_039773		LOC129797634
N0.HOG0010558	OG0010351	n0			ADIR008679	AFUN2_010632	AGAP005498	AMIN010825	ASIC012460, ASIC012459	ASTEI20_045633		
N0.HOG0010559	OG0010352	n0			ADIR009173	AFUN2_009351		AMIN008116	ASIC011259	ASTEI20_044706	CQUJHB014463	LOC129794481
N0.HOG0010560	OG0010353	n0			ADIR009506	AFUN2_011365	AGAP029926, AGAP029925	AMIN008658	ASIC019936	ASTEI20_033468		
N0.HOG0010561	OG0010354	n0			ADIR009603	AFUN2_011842	AGAP012652, AGAP011416	AMIN008965	ASIC017956	ASTEI20_031190		
N0.HOG0010562	OG0010355	n0			ADIR009609	AFUN2_000906	AGAP028411	AMIN008969	ASIC017951		CQUJHB008865	LOC129794492
N0.HOG0010563	OG0010356	n0			ADIR009858	AFUN2_007958	AGAP001498	AMIN002396	ASIC013294	ASTEI20_033532		LOC129796154
N0.HOG0010564	OG0010357	n0			ADIR009859	AFUN2_008330	AGAP001499	AMIN002397	ASIC013290	ASTEI20_032800		LOC129795818
N0.HOG0010565	OG0010358	n0			ADIR010105	AFUN2_009024	AGAP001114	AMIN002349	ASIC011574	ASTEI20_045297	CQUJHB017359	
N0.HOG0010566	OG0010359	n0			ADIR010220		AGAP002635	AMIN003930	ASIC022228, ASIC022231	ASTEI20_043405, ASTEI20_041951		
N0.HOG0010567	OG0010360	n0			ADIR010249	AFUN2_007435	AGAP029096	AMIN003959	ASIC021823	ASTEI20_035621	CQUJHB006129	
N0.HOG0010568	OG0010361	n0			ADIR010371	AFUN2_008853	AGAP001725	AMIN003532	ASIC006171	ASTEI20_044501, ASTEI20_044211		
N0.HOG0010569	OG0010362	n0			ADIR011092	AFUN2_014574	AGAP008333, AGAP008894	AMIN001339	ASIC003453	ASTEI20_037200		
N0.HOG0010570	OG0010363	n0			ADIR011589, ADIR011590	AFUN2_013205	AGAP010802, AGAP010803	AMIN007015		ASTEI20_038311		
N0.HOG0010571	OG0010364	n0			ADIR014014	AFUN2_011047	AGAP011616		ASIC017536, ASIC017537, ASIC017538	ASTEI20_036674		
N0.HOG0010572	OG0010365	n0			ADIR014152	AFUN2_002222	AGAP004921, AGAP029817, AGAP029816	AMIN011417		ASTEI20_031985		
N0.HOG0010573	OG0010366	n0			ADIR014162					ASTEI20_037083, ASTEI20_037043, ASTEI20_031144, ASTEI20_042394, ASTEI20_041147, ASTEI20_031366		
N0.HOG0010574	OG0010367	n0			ADIR014331	AFUN2_010031	AGAP005927	AMIN010698	ASIC012230	ASTEI20_042177	CQUJHB010842	
N0.HOG0010575	OG0010368	n0			ADIR014801	AFUN2_002028, AFUN2_005020	AGAP004811	AMIN008150	ASIC009151	ASTEI20_046068		
N0.HOG0010576	OG0010369	n0			ADIR015527	AFUN2_013643	AGAP001171	AMIN015540	ASIC011448, ASIC011449	ASTEI20_041386		
N0.HOG0010577	OG0010370	n0			ADIR015603	AFUN2_014629	AGAP002722	AMIN015643	ASIC008091	ASTEI20_032696		LOC129787864
N0.HOG0010578	OG0010371	n0			ADIR015750	AFUN2_001447	AGAP012650, AGAP004998	AMIN015513	ASIC016525	ASTEI20_040203		
N0.HOG0010579	OG0010372	n0			ADIR015751	AFUN2_011984	AGAP004997, AGAP012446	AMIN015514	ASIC016527	ASTEI20_033126		
N0.HOG0010580	OG0010373	n0			ADIR015921, ADIR015922	AFUN2_014727	AGAP006506	AMIN015951	ASIC013691	ASTEI20_033422		
N0.HOG0010581	OG0010374	n0			ADIR016068	AFUN2_001950	AGAP028550	AMIN006100	ASIC012599	ASTEI20_041878	CQUJHB017569	
N0.HOG0010582	OG0010375	n0				AFUN2_001033	AGAP003710	AMIN004714	ASIC020928	ASTEI20_042610	CQUJHB011501	LOC129786293
N0.HOG0010583	OG0010376	n0				AFUN2_002093				ASTEI20_039146, ASTEI20_044468, ASTEI20_036357, ASTEI20_045161, ASTEI20_037982, ASTEI20_034091		
N0.HOG0010584	OG0010377	n0				AFUN2_004318	AGAP000096	AMIN005060	ASIC005255	ASTEI20_036871	CQUJHB012384	LOC129787835
N0.HOG0010585	OG0010378	n0				AFUN2_005606	AGAP004907	AMIN011405	ASIC019212	ASTEI20_031842	CQUJHB000870	LOC129797463
N0.HOG0010586	OG0010379	n0				AFUN2_005798				ASTEI20_045833, ASTEI20_044621, ASTEI20_031547, ASTEI20_038083, ASTEI20_031443, ASTEI20_044425		
N0.HOG0010587	OG0010380	n0				AFUN2_007607, AFUN2_009448		AMIN006903, AMIN006897, AMIN006980, AMIN006981		ASTEI20_044049		
N0.HOG0010588	OG0010381	n0				AFUN2_008071, AFUN2_008186, AFUN2_007608, AFUN2_013791, AFUN2_012297, AFUN2_010673				ASTEI20_040053		
N0.HOG0010589	OG0010382	n0				AFUN2_009561	AGAP028445	AMIN011383, AMIN014864	ASIC002888	ASTEI20_035286, ASTEI20_043327		
N0.HOG0010590	OG0010383	n0				AFUN2_010250	AGAP010468, AGAP028162	AMIN016143, AMIN005026		ASTEI20_038169	CQUJHB004634	
N0.HOG0010591	OG0010384	n0				AFUN2_011279	AGAP012538, AGAP012490, AGAP012506, AGAP011660, AGAP012486	AMIN000070				
N0.HOG0010592	OG0010385	n0				AFUN2_012472	AGAP029294	AMIN015626	ASIC018113	ASTEI20_031128, ASTEI20_032041		LOC129790609
N0.HOG0010593	OG0010386	n0					AGAP013756, AGAP029094, AGAP029089, AGAP028158, AGAP012807, AGAP013731, AGAP009360					
N0.HOG0010594	OG0010387	n0						AMIN001581, AMIN007521, AMIN009374	ASIC015913	ASTEI20_040289, ASTEI20_033457, ASTEI20_031092		
N0.HOG0010595	OG0010388	n0							ASIC004609, ASIC004606, ASIC004607, ASIC003921, ASIC003922, ASIC003923, ASIC003924			
N0.HOG0010596	OG0010389	n0							ASIC005740, ASIC005730, ASIC005742, ASIC005732, ASIC005743, ASIC005731, ASIC005739			
N0.HOG0010597	OG0010390	n0							ASIC019106, ASIC019102, ASIC019755, ASIC019104, ASIC019103, ASIC019105, ASIC019107			
N0.HOG0010598	OG0010391	n0								ASTEI20_045508, ASTEI20_040310, ASTEI20_042519, ASTEI20_043637, ASTEI20_037641, ASTEI20_031531, ASTEI20_039809		
N0.HOG0010599	OG0010392	n0								ASTEI20_038363, ASTEI20_039871, ASTEI20_042451, ASTEI20_045751, ASTEI20_034657, ASTEI20_037087, ASTEI20_039534		
N0.HOG0010600	OG0010393	n0									CQUJHB007165, CQUJHB000336, CQUJHB009356, CQUJHB007387, CQUJHB002500, CQUJHB015377, CQUJHB010375	
N0.HOG0010601	OG0010394	n0									CQUJHB011152, CQUJHB005975, CQUJHB004824, CQUJHB017972, CQUJHB013023, CQUJHB002862, CQUJHB001154	
N0.HOG0010602	OG0010395	n0									CQUJHB007079, CQUJHB006496, CQUJHB010876, CQUJHB011159, CQUJHB018419, CQUJHB001676, CQUJHB001915	
N0.HOG0010603	OG0010396	n0									CQUJHB008208, CQUJHB004169, CQUJHB014628, CQUJHB017116, CQUJHB002906, CQUJHB008429, CQUJHB009810	
N0.HOG0010604	OG0010397	n0									CQUJHB007936, CQUJHB008489, CQUJHB006078, CQUJHB012403, CQUJHB012149, CQUJHB012065, CQUJHB013634	
N0.HOG0010605	OG0010398	n0										LOC129785904, LOC129787096, LOC129787362, LOC129787242, LOC129785909, LOC129785908, LOC129785905
N0.HOG0010606	OG0010399	n0										LOC129795938, LOC129795764, LOC129794558, LOC129786594, LOC129786588, LOC129786591, LOC129786593
N0.HOG0010607	OG0010400	n0										LOC129792586, LOC129790681, LOC129787011, LOC129789447, LOC129788030, LOC129792218, LOC129788359
N0.HOG0010608	OG0010401	n0										LOC129795032, LOC129795264, LOC129795262, LOC129795260, LOC129795261, LOC129795033, LOC129795038
N0.HOG0010609	OG0010402	n0	AAEL000011, AAEL026162, AAEL021241, AAEL000095, AAEL018358	LOC109415505								
N0.HOG0010610	OG0010403	n0	AAEL000408	LOC115254073		AFUN2_011362	AGAP003543			ASTEI20_042191	CQUJHB012696	
N0.HOG0010611	OG0010404	n0	AAEL024672, AAEL000463	LOC109427192, LOC115256676, LOC115261421							CQUJHB007010	
N0.HOG0010612	OG0010405	n0	AAEL000694	LOC115266501		AFUN2_001398	AGAP013052			ASTEI20_039854	CQUJHB000442	
N0.HOG0010613	OG0010406	n0	AAEL001071	LOC109414646		AFUN2_002777	AGAP004165		ASIC021769	ASTEI20_046182		
N0.HOG0010614	OG0010407	n0	AAEL025055, AAEL001163	LOC109419549, LOC109397553							CQUJHB005811, CQUJHB004918	
N0.HOG0010615	OG0010408	n0	AAEL015115, AAEL001455	LOC109423855							CQUJHB000010, CQUJHB011762, CQUJHB008129	
N0.HOG0010616	OG0010409	n0	AAEL027600, AAEL025989, AAEL027681, AAEL023738, AAEL001717								CQUJHB014428	
N0.HOG0010617	OG0010410	n0	AAEL001860			AFUN2_009472	AGAP013773		ASIC016245		CQUJHB012365	LOC129787208
N0.HOG0010618	OG0010411	n0	AAEL001911	LOC109428246		AFUN2_008108	AGAP008986			ASTEI20_045240	CQUJHB002239	
N0.HOG0010619	OG0010412	n0	AAEL002109	LOC134292080, LOC109623244, LOC109429238							CQUJHB008832, CQUJHB002948	
N0.HOG0010620	OG0010413	n0	AAEL002111	LOC115267297		AFUN2_014619	AGAP003375			ASTEI20_043344	CQUJHB018114	
N0.HOG0010621	OG0010414	n0	AAEL002293			AFUN2_011815	AGAP011825	AMIN004332		ASTEI20_032718	CQUJHB013233	
N0.HOG0010622	OG0010415	n0	AAEL002601, AAEL002580	LOC115257473, LOC109403379, LOC115257555							CQUJHB006356	
N0.HOG0010623	OG0010416	n0	AAEL002585, AAEL002624	LOC109403416, LOC109403414							CQUJHB007618, CQUJHB007662	
N0.HOG0010624	OG0010417	n0	AAEL007420, AAEL002704	LOC115260153, LOC109407835, LOC115267116							CQUJHB001591	
N0.HOG0010625	OG0010418	n0	AAEL002773	LOC109412795	ADIR004566			AMIN002660	ASIC011974		CQUJHB014976	
N0.HOG0010626	OG0010419	n0	AAEL002796	LOC109404031		AFUN2_005989	AGAP002397			ASTEI20_043711	CQUJHB004871	
N0.HOG0010627	OG0010420	n0	AAEL003141, AAEL022349	LOC134284693, LOC109415949							CQUJHB001102	LOC129796112
N0.HOG0010628	OG0010421	n0	AAEL003171	LOC109420073, LOC134287061								LOC129795825, LOC129795826, LOC129795820
N0.HOG0010629	OG0010422	n0	AAEL003310	LOC109409868		AFUN2_013435				ASTEI20_037849	CQUJHB003264	LOC129796275
