Orthogroup	AgambiaePEST	AstephensiUCISS2018
OG0008485	AGAP006278	ASTEI20_037366
OG0008486	AGAP009459	ASTEI20_041877
OG0008487	AGAP007098	ASTEI20_039159
OG0008488	AGAP005774	ASTEI20_030950
OG0008489	AGAP007103	ASTEI20_032488
OG0008490	AGAP001451	ASTEI20_034672
OG0008491	AGAP011125	ASTEI20_034166
OG0008492	AGAP009846	ASTEI20_032204
OG0008493	AGAP005830	ASTEI20_034032
OG0008494	AGAP008983	ASTEI20_043174
OG0008495	AGAP004014	ASTEI20_045296
OG0008496	AGAP002704	ASTEI20_045733
OG0008497	AGAP002706	ASTEI20_037398
OG0008498	AGAP010713	ASTEI20_035443
OG0008499	AGAP012041	ASTEI20_036794
OG0008500	AGAP011463	ASTEI20_041398
OG0008501	AGAP010714	ASTEI20_038789
OG0008502	AGAP028626	ASTEI20_042385
OG0008503	AGAP012495	ASTEI20_034868
OG0008504	AGAP012496	ASTEI20_035034
OG0008505	AGAP029369	ASTEI20_043325
OG0008506	AGAP013365	ASTEI20_044253
OG0008507	AGAP002162	ASTEI20_043141
OG0008508	AGAP003150	ASTEI20_042161
OG0008509	AGAP001346	ASTEI20_034025
OG0008510	AGAP004474	ASTEI20_039338
OG0008511	AGAP001343	ASTEI20_033318
OG0008512	AGAP001345	ASTEI20_043149
OG0008513	AGAP013178	ASTEI20_038065
OG0008515	AGAP013092	ASTEI20_040026
OG0008516	AGAP006867	ASTEI20_037842
OG0008517	AGAP005916	ASTEI20_039811
OG0008518	AGAP005906	ASTEI20_043897
OG0008519	AGAP002835	ASTEI20_036330
OG0008520	AGAP008190	ASTEI20_035684
OG0008521	AGAP009602	ASTEI20_045170
OG0008522	AGAP009600	ASTEI20_044720
OG0008523	AGAP005822	ASTEI20_035581
OG0008524	AGAP002937	ASTEI20_043367
OG0008525	AGAP002802	ASTEI20_034051
OG0008526	AGAP002795	ASTEI20_040407
OG0008528	AGAP005159	ASTEI20_034447
OG0008529	AGAP005158	ASTEI20_040417
OG0008530	AGAP012265	ASTEI20_045963
OG0008531	AGAP012419	ASTEI20_042953
OG0008532	AGAP029680	ASTEI20_041062
OG0008533	AGAP006802	ASTEI20_036224
OG0008534	AGAP006800	ASTEI20_034164
OG0008535	AGAP006804	ASTEI20_040167
OG0008536	AGAP007762	ASTEI20_045302
OG0008537	AGAP007773	ASTEI20_045162
OG0008538	AGAP007767	ASTEI20_035688
OG0008539	AGAP007764	ASTEI20_043550
OG0008540	AGAP011133	ASTEI20_036633
OG0008541	AGAP004559	ASTEI20_046028
OG0008542	AGAP004895	ASTEI20_036384
OG0008544	AGAP010568	ASTEI20_037662, ASTEI20_043658
OG0008545	AGAP001935	ASTEI20_045809
OG0008546	AGAP001937	ASTEI20_037808
OG0008547	AGAP011887	ASTEI20_039767
OG0008548	AGAP001536	ASTEI20_045050
OG0008549	AGAP000538	ASTEI20_032009
OG0008550	AGAP010593	ASTEI20_035531
OG0008551	AGAP010740	ASTEI20_033835
OG0008552	AGAP000707	ASTEI20_042260
OG0008553	AGAP004716	ASTEI20_033496
OG0008554	AGAP011186	ASTEI20_045552
OG0008555	AGAP002595	ASTEI20_039587
OG0008556	AGAP004372	ASTEI20_037902
OG0008557	AGAP013748, AGAP010227	ASTEI20_032701
OG0008558	AGAP002190	ASTEI20_044028
OG0008559	AGAP029690	ASTEI20_034790
OG0008560	AGAP005930	ASTEI20_036576
OG0008561	AGAP006127	ASTEI20_038477
OG0008563	AGAP004534	ASTEI20_032047
OG0008564	AGAP000530	ASTEI20_031440
OG0008565	AGAP012053	ASTEI20_035892
OG0008566	AGAP028453	ASTEI20_042783
OG0008567	AGAP013519	ASTEI20_038367
OG0008568	AGAP004735	ASTEI20_032578
OG0008569	AGAP003338	ASTEI20_039148
OG0008570	AGAP004662	ASTEI20_037389
OG0008571	AGAP028693	ASTEI20_034122
OG0008572	AGAP010372	ASTEI20_041454
OG0008573	AGAP010379	ASTEI20_034341
OG0008574	AGAP028146	ASTEI20_032759
OG0008575	AGAP000010	ASTEI20_034076
OG0008576	AGAP000499	ASTEI20_037614
OG0008577	AGAP010303	ASTEI20_032465
OG0008578	AGAP010275	ASTEI20_040297
OG0008579	AGAP010274	ASTEI20_041964
OG0008580	AGAP010264	ASTEI20_044154
OG0008581	AGAP006684	ASTEI20_045070
OG0008582	AGAP003938	ASTEI20_038426
OG0008583	AGAP004668	ASTEI20_031074
OG0008584	AGAP002341	ASTEI20_035488
OG0008585	AGAP006879	ASTEI20_043813
OG0008586	AGAP006882	ASTEI20_035336
OG0008587	AGAP006887	ASTEI20_041623
OG0008588	AGAP006883	ASTEI20_038082
OG0008589	AGAP002363	ASTEI20_036518
OG0008590	AGAP004099	ASTEI20_037056
OG0008591	AGAP029581	ASTEI20_034762
OG0008592	AGAP005646	ASTEI20_044732, ASTEI20_039985
OG0008593	AGAP002067	ASTEI20_043349
OG0008594	AGAP001597	ASTEI20_039254
OG0008595	AGAP004960	ASTEI20_039949
OG0008596	AGAP007366	ASTEI20_035178
OG0008597	AGAP007387	ASTEI20_038571
OG0008598	AGAP005007	ASTEI20_041743
OG0008599	AGAP009118	ASTEI20_036934
OG0008600	AGAP007042	ASTEI20_035193
OG0008601	AGAP008877	ASTEI20_038809
OG0008602	AGAP007785	ASTEI20_044065
OG0008603	AGAP003773	ASTEI20_039125
OG0008604	AGAP003776	ASTEI20_041965
OG0008605	AGAP013518	ASTEI20_041026
OG0008606	AGAP011540	ASTEI20_039505
OG0008607	AGAP009866	ASTEI20_031903
OG0008608	AGAP008815	ASTEI20_036832
OG0008609	AGAP009776	ASTEI20_045525
OG0008610	AGAP011249	ASTEI20_034352
OG0008611	AGAP008116	ASTEI20_042834
OG0008612	AGAP007846	ASTEI20_043615
OG0008613	AGAP011079	ASTEI20_037599
OG0008614	AGAP011087	ASTEI20_043862
OG0008615	AGAP007309	ASTEI20_037799
OG0008616	AGAP008424	ASTEI20_040558
OG0008617	AGAP009745	ASTEI20_044420
OG0008618	AGAP011997	ASTEI20_043895
OG0008619	AGAP007028	ASTEI20_038054
OG0008620	AGAP006219	ASTEI20_034895
OG0008621	AGAP007027	ASTEI20_036066
OG0008622	AGAP004584	ASTEI20_044555
OG0008623	AGAP004587	ASTEI20_042000
OG0008624	AGAP002756	ASTEI20_032515
OG0008625	AGAP004800	ASTEI20_037727
OG0008626	AGAP004362	ASTEI20_036176
OG0008627	AGAP004301	ASTEI20_044807
OG0008628	AGAP002375	ASTEI20_031930
OG0008629	AGAP003490	ASTEI20_045637
OG0008630	AGAP013753	ASTEI20_037037
OG0008631	AGAP006771	ASTEI20_033084
OG0008632	AGAP028090	ASTEI20_046082
OG0008633	AGAP007214	ASTEI20_043131
OG0008634	AGAP000964	ASTEI20_036179
OG0008635	AGAP005631	ASTEI20_031544
OG0008636	AGAP010464	ASTEI20_034248
OG0008637	AGAP010883	ASTEI20_040712
OG0008638	AGAP001007	ASTEI20_032896
OG0008639	AGAP004126	ASTEI20_033391
OG0008640	AGAP007285	ASTEI20_034854
OG0008641	AGAP005496	ASTEI20_033862
OG0008642	AGAP006134	ASTEI20_045101
OG0008643	AGAP007160	ASTEI20_040620
OG0008644	AGAP006630	ASTEI20_033161
OG0008645	AGAP009766	ASTEI20_030836
OG0008646	AGAP009768	ASTEI20_036761
OG0008647	AGAP006821	ASTEI20_036173
OG0008648	AGAP009673	ASTEI20_039553
OG0008649	AGAP009735	ASTEI20_034173
OG0008650	AGAP008093	ASTEI20_044074
OG0008651	AGAP012500	ASTEI20_033654
OG0008652	AGAP012515	ASTEI20_033565
OG0008653	AGAP012521	ASTEI20_045575
OG0008654	AGAP009668	ASTEI20_033625
OG0008655	AGAP003665	ASTEI20_042362
OG0008656	AGAP003664	ASTEI20_038520
OG0008657	AGAP002250	ASTEI20_038155
OG0008658	AGAP003592	ASTEI20_038714
OG0008659	AGAP005957	ASTEI20_037352
OG0008660	AGAP006458, AGAP006457	ASTEI20_032675
OG0008661	AGAP005958	ASTEI20_040838
OG0008662	AGAP009061	ASTEI20_045000
OG0008663	AGAP007394	ASTEI20_035751
OG0008664	AGAP002821	ASTEI20_045195
OG0008665	AGAP005405	ASTEI20_041796
OG0008666	AGAP002428	ASTEI20_033003
OG0008669	AGAP010846	ASTEI20_031305
OG0008670	AGAP007714	ASTEI20_033046
OG0008671	AGAP007571	ASTEI20_031893
OG0008672	AGAP001490	ASTEI20_042020
OG0008673	AGAP010197	ASTEI20_039384
OG0008674	AGAP002735	ASTEI20_038297
OG0008675	AGAP001152	ASTEI20_041306
OG0008676	AGAP003902	ASTEI20_031398
OG0008677	AGAP005904	ASTEI20_031014
OG0008678	AGAP006399	ASTEI20_033166
OG0008679	AGAP006402	ASTEI20_034481
OG0008680	AGAP003841	ASTEI20_043873
OG0008681	AGAP008571	ASTEI20_030834
OG0008682	AGAP000678	ASTEI20_043747
OG0008683	AGAP002007	ASTEI20_044640
OG0008684	AGAP004510	ASTEI20_042257
OG0008685	AGAP003944	ASTEI20_038021
OG0008686	AGAP013427	ASTEI20_042268
OG0008687	AGAP002048	ASTEI20_039433
OG0008688	AGAP005216	ASTEI20_039451
OG0008689	AGAP005223	ASTEI20_030949
OG0008690	AGAP005218	ASTEI20_039398
OG0008691	AGAP000884	ASTEI20_042760
OG0008692	AGAP000543	ASTEI20_041655
OG0008693	AGAP008921	ASTEI20_035971
OG0008694	AGAP003790	ASTEI20_035241
OG0008695	AGAP008691	ASTEI20_036699
OG0008696	AGAP004522	ASTEI20_040626
OG0008697	AGAP028516	ASTEI20_031220
OG0008698	AGAP007795	ASTEI20_038680
OG0008699	AGAP010013	ASTEI20_033111
OG0008700	AGAP012334	ASTEI20_033370
OG0008701	AGAP012218	ASTEI20_043161
OG0008702	AGAP001484	ASTEI20_044955
OG0008703	AGAP001112	ASTEI20_045346
OG0008704	AGAP006353	ASTEI20_044868
OG0008705	AGAP001335	ASTEI20_036418
OG0008706	AGAP007281	ASTEI20_035864
OG0008707	AGAP013248	ASTEI20_043976
OG0008708	AGAP006282	ASTEI20_039563
OG0008709	AGAP007218	ASTEI20_037351
OG0008710	AGAP007219	ASTEI20_037606
OG0008711	AGAP004755	ASTEI20_040344
OG0008713	AGAP013539, AGAP003281	ASTEI20_040906
OG0008714	AGAP011687	ASTEI20_034466
OG0008715	AGAP002841	ASTEI20_042745
OG0008716	AGAP029199	ASTEI20_040250
OG0008717	AGAP003905	ASTEI20_037628
OG0008718	AGAP004314	ASTEI20_045945
OG0008719	AGAP028723	ASTEI20_031777
OG0008720	AGAP001261	ASTEI20_033079
OG0008721	AGAP001522	ASTEI20_038875
OG0008722	AGAP011371	ASTEI20_036646
OG0008723	AGAP000556	ASTEI20_045223
OG0008724	AGAP000480	ASTEI20_031283
OG0008725	AGAP010690	ASTEI20_034522
OG0008726	AGAP010350	ASTEI20_035339
OG0008727	AGAP002509	ASTEI20_041008
OG0008728	AGAP011494	ASTEI20_045777
OG0008729	AGAP003351	ASTEI20_038282
OG0008730	AGAP002551	ASTEI20_032213
OG0008731	AGAP000470	ASTEI20_038721
OG0008732	AGAP004145	ASTEI20_033866
OG0008733	AGAP005470	ASTEI20_036527
OG0008734	AGAP009122	ASTEI20_045573
OG0008735	AGAP028095	ASTEI20_032682
OG0008736	AGAP009414	ASTEI20_035426
OG0008737	AGAP009406	ASTEI20_032186
OG0008738	AGAP011724	ASTEI20_043764
OG0008739	AGAP005003	ASTEI20_032880
OG0008740	AGAP005509	ASTEI20_044358
OG0008741	AGAP005004	ASTEI20_043011
OG0008742	AGAP005510	ASTEI20_033554
OG0008743	AGAP005511	ASTEI20_033685
OG0008744	AGAP004629	ASTEI20_045959
OG0008745	AGAP004490	ASTEI20_042794
OG0008746	AGAP004630	ASTEI20_034943
OG0008747	AGAP009812	ASTEI20_040443
OG0008749	AGAP012587	ASTEI20_036065
OG0008750	AGAP005586	ASTEI20_043138
OG0008751	AGAP004633	ASTEI20_039462
OG0008752	AGAP002857	ASTEI20_039225
OG0008753	AGAP003148	ASTEI20_036966
OG0008754	AGAP002222	ASTEI20_036650
OG0008755	AGAP002217	ASTEI20_033558
OG0008756	AGAP002216	ASTEI20_041715
OG0008757	AGAP002215	ASTEI20_045710
OG0008758	AGAP013480	ASTEI20_031804
OG0008759	AGAP004246	ASTEI20_031940
OG0008760	AGAP004245	ASTEI20_039879
OG0008761	AGAP000743	ASTEI20_037445
OG0008762	AGAP000127	ASTEI20_040272
OG0008763	AGAP009335	ASTEI20_044197
OG0008764	AGAP000341	ASTEI20_032813
OG0008765	AGAP013392	ASTEI20_031423
OG0008766	AGAP000856	ASTEI20_044153
OG0008767	AGAP000830	ASTEI20_042409
OG0008768	AGAP004853	ASTEI20_041870
OG0008769	AGAP005126	ASTEI20_041688
OG0008770	AGAP005128	ASTEI20_040643
OG0008771	AGAP005135	ASTEI20_032605
OG0008772	AGAP005185	ASTEI20_043341
OG0008773	AGAP001569	ASTEI20_041225
OG0008774	AGAP003177	ASTEI20_033054
OG0008775	AGAP003178	ASTEI20_041938
OG0008776	AGAP002655	ASTEI20_031660
OG0008777	AGAP009023	ASTEI20_038132
OG0008778	AGAP009024	ASTEI20_041169
OG0008779	AGAP008407	ASTEI20_042590
OG0008780	AGAP009022	ASTEI20_033746
OG0008781	AGAP006247	ASTEI20_043221
OG0008782	AGAP000092	ASTEI20_043938
OG0008783	AGAP011820	ASTEI20_045320
OG0008784	AGAP029666	ASTEI20_035285
OG0008785	AGAP005635	ASTEI20_039425
OG0008786	AGAP007025	ASTEI20_040985
OG0008787	AGAP005633	ASTEI20_031664
OG0008788	AGAP007026	ASTEI20_036022
OG0008789	AGAP006451	ASTEI20_034863
OG0008790	AGAP003630	ASTEI20_045708
OG0008792	AGAP029646	ASTEI20_039034
OG0008793	AGAP004085	ASTEI20_043497
OG0008794	AGAP002659	ASTEI20_045709
OG0008795	AGAP002656	ASTEI20_033342
OG0008797	AGAP002657	ASTEI20_034684
OG0008798	AGAP009934	ASTEI20_039642
OG0008799	AGAP000795	ASTEI20_042152
OG0008800	AGAP000394	ASTEI20_041945
OG0008801	AGAP005040	ASTEI20_040012
OG0008802	AGAP005045	ASTEI20_037012
OG0008803	AGAP004574	ASTEI20_034358
OG0008804	AGAP006070	ASTEI20_036820
OG0008805	AGAP004060	ASTEI20_032724
OG0008807	AGAP003167	ASTEI20_045572
OG0008808	AGAP010159	ASTEI20_038288
OG0008809	AGAP007671	ASTEI20_041530
OG0008810	AGAP005323	ASTEI20_036950
OG0008811	AGAP001545	ASTEI20_035447
OG0008812	AGAP013243	ASTEI20_035227
OG0008813	AGAP001544	ASTEI20_039819
OG0008814	AGAP028409	ASTEI20_040600
OG0008815	AGAP003749	ASTEI20_039572
OG0008816	AGAP004812	ASTEI20_045213
OG0008817	AGAP004678	ASTEI20_037195
OG0008818	AGAP005729	ASTEI20_041552
OG0008819	AGAP010486	ASTEI20_033592
OG0008820	AGAP004405	ASTEI20_039136
OG0008821	AGAP004403	ASTEI20_039911
OG0008822	AGAP009029	ASTEI20_034960
OG0008823	AGAP009030	ASTEI20_044719
OG0008824	AGAP001042	ASTEI20_033351
OG0008825	AGAP001041	ASTEI20_035716
OG0008826	AGAP028410	ASTEI20_031171
OG0008827	AGAP011173	ASTEI20_040569
OG0008828	AGAP002143	ASTEI20_031760
OG0008829	AGAP011130	ASTEI20_034234
OG0008830	AGAP003580	ASTEI20_032899
OG0008831	AGAP012358, AGAP012892	ASTEI20_035202
OG0008832	AGAP006547	ASTEI20_038471
OG0008834	AGAP028197	ASTEI20_031446
OG0008835	AGAP007970	ASTEI20_033323
OG0008836	AGAP000102	ASTEI20_039541
OG0008837	AGAP003906	ASTEI20_045028
OG0008838	AGAP006518	ASTEI20_031433
OG0008840	AGAP028025	ASTEI20_034973
OG0008841	AGAP011301	ASTEI20_032829
OG0008842	AGAP011300	ASTEI20_031302
OG0008843	AGAP010719	ASTEI20_045048
OG0008844	AGAP003699, AGAP003697	ASTEI20_036154
OG0008845	AGAP003686	ASTEI20_035428
OG0008846	AGAP028190	ASTEI20_035577
OG0008847	AGAP000100	ASTEI20_044733
OG0008848	AGAP013263	ASTEI20_034148
OG0008849	AGAP001326	ASTEI20_036838
OG0008850	AGAP002107	ASTEI20_040016
OG0008851	AGAP009862	ASTEI20_039222
OG0008852	AGAP028228	ASTEI20_042031
OG0008853	AGAP001106	ASTEI20_039355
OG0008854	AGAP006828	ASTEI20_034144
OG0008855	AGAP004239	ASTEI20_031354
OG0008856	AGAP004241	ASTEI20_033674
OG0008857	AGAP004424	ASTEI20_042156
OG0008858	AGAP000485	ASTEI20_039139
OG0008859	AGAP005072	ASTEI20_045754
OG0008860	AGAP006974	ASTEI20_042143
OG0008861	AGAP004753	ASTEI20_038478
OG0008862	AGAP028730	ASTEI20_031261
OG0008863	AGAP009070	ASTEI20_042298
OG0008864	AGAP006623	ASTEI20_040994
OG0008865	AGAP007711	ASTEI20_030801
OG0008866	AGAP005896	ASTEI20_036773
OG0008867	AGAP003319	ASTEI20_034515
OG0008868	AGAP008002	ASTEI20_045214
OG0008869	AGAP010134	ASTEI20_038285
OG0008870	AGAP013742	ASTEI20_043638
OG0008871	AGAP005272	ASTEI20_040505
OG0008872	AGAP003196, AGAP013219	ASTEI20_031948
OG0008873	AGAP000387	ASTEI20_045252
OG0008874	AGAP003027	ASTEI20_035449
OG0008875	AGAP003026	ASTEI20_044654
OG0008876	AGAP000447	ASTEI20_036014
OG0008877	AGAP001068	ASTEI20_039264
OG0008878	AGAP008500	ASTEI20_040327
OG0008879	AGAP005518	ASTEI20_038583
OG0008880	AGAP005515	ASTEI20_031427
OG0008881	AGAP000235	ASTEI20_036608
OG0008882	AGAP011360	ASTEI20_033377
OG0008883	AGAP003945	ASTEI20_038196
OG0008884	AGAP012178	ASTEI20_037108
OG0008885	AGAP012093	ASTEI20_031319
OG0008886	AGAP007083	ASTEI20_041771
OG0008887	AGAP011253	ASTEI20_041331
OG0008888	AGAP003308	ASTEI20_043540
OG0008889	AGAP009059	ASTEI20_034520
OG0008890	AGAP006916	ASTEI20_045769
OG0008891	AGAP007745	ASTEI20_037640
OG0008892	AGAP001543	ASTEI20_036097
OG0008893	AGAP004700	ASTEI20_033221
OG0008894	AGAP009305	ASTEI20_037483
OG0008895	AGAP000785	ASTEI20_041304
OG0008896	AGAP002902	ASTEI20_035969
OG0008897	AGAP011934	ASTEI20_034421
OG0008900	AGAP001311	ASTEI20_044861
OG0008901	AGAP002996	ASTEI20_034027
OG0008902	AGAP011107	ASTEI20_034107
OG0008903	AGAP005910	ASTEI20_032463
OG0008904	AGAP009341	ASTEI20_044225
OG0008905	AGAP012228	ASTEI20_039417
OG0008906	AGAP009860	ASTEI20_039583
OG0008907	AGAP004501	ASTEI20_033450
OG0008908	AGAP006999	ASTEI20_037140
OG0008909	AGAP006663	ASTEI20_033763
OG0008910	AGAP028452	ASTEI20_042094
OG0008911	AGAP006624	ASTEI20_034769
OG0008912	AGAP010879	ASTEI20_035009
OG0008914	AGAP006057	ASTEI20_045579
OG0008915	AGAP002486	ASTEI20_038522
OG0008916	AGAP009221	ASTEI20_037684
OG0008917	AGAP011439	ASTEI20_039940
OG0008918	AGAP004312	ASTEI20_034622
OG0008919	AGAP011730	ASTEI20_035176
OG0008920	AGAP009292	ASTEI20_040591
OG0008921	AGAP008683	ASTEI20_042281
OG0008922	AGAP008516	ASTEI20_038962
OG0008923	AGAP001486	ASTEI20_044538
OG0008924	AGAP006175	ASTEI20_032220
OG0008925	AGAP010723	ASTEI20_041040
OG0008926	AGAP029468	ASTEI20_044500
OG0008927	AGAP008157	ASTEI20_032309
OG0008928	AGAP008160	ASTEI20_037516
OG0008929	AGAP000248	ASTEI20_041753
OG0008931	AGAP003036	ASTEI20_044891
OG0008932	AGAP003037	ASTEI20_035396
OG0008933	AGAP001703	ASTEI20_040391
OG0008934	AGAP001107	ASTEI20_045407
OG0008935	AGAP005334	ASTEI20_031597, ASTEI20_040826
OG0008936	AGAP003089	ASTEI20_036449
OG0008937	AGAP006633	ASTEI20_034845
OG0008938	AGAP003320	ASTEI20_034284
OG0008939	AGAP005784	ASTEI20_042157
OG0008940	AGAP007893	ASTEI20_037459
OG0008941	AGAP002174	ASTEI20_034524
OG0008942	AGAP007540	ASTEI20_045005
OG0008943	AGAP010307	ASTEI20_031899
OG0008944	AGAP010255	ASTEI20_043785
OG0008945	AGAP003843	ASTEI20_044378
OG0008946	AGAP006474	ASTEI20_042126
OG0008947	AGAP007689	ASTEI20_038743
OG0008948	AGAP013410	ASTEI20_040128
OG0008949	AGAP006955	ASTEI20_036149
OG0008950	AGAP003585	ASTEI20_035710
OG0008951	AGAP009922	ASTEI20_030953
OG0008952	AGAP008970	ASTEI20_036548
OG0008953	AGAP009787	ASTEI20_040373
OG0008954	AGAP002953	ASTEI20_037701
OG0008955	AGAP008503	ASTEI20_040010
OG0008956	AGAP010585	ASTEI20_044270
OG0008957	AGAP028076	ASTEI20_042503
OG0008958	AGAP011761	ASTEI20_044696
OG0008959	AGAP004936	ASTEI20_035919
OG0008961	AGAP006966	ASTEI20_033924
OG0008962	AGAP001718	ASTEI20_045829, ASTEI20_040763
OG0008963	AGAP011157	ASTEI20_042650
OG0008964	AGAP004086	ASTEI20_035831
OG0008965	AGAP006783	ASTEI20_035567
OG0008966	AGAP002896	ASTEI20_044439
OG0008967	AGAP006839	ASTEI20_038101
OG0008968	AGAP008187	ASTEI20_043407
OG0008969	AGAP029906	ASTEI20_032259
OG0008970	AGAP004576	ASTEI20_037090
OG0008971	AGAP010253	ASTEI20_040106
OG0008972	AGAP001058	ASTEI20_032931
OG0008973	AGAP004338	ASTEI20_040232
OG0008974	AGAP006163	ASTEI20_042833
OG0008975	AGAP006685	ASTEI20_043772
OG0008976	AGAP000209	ASTEI20_035690
OG0008977	AGAP007492	ASTEI20_039026
OG0008978	AGAP001573	ASTEI20_044265
OG0008979	AGAP006144	ASTEI20_038985
OG0008980	AGAP006600	ASTEI20_041619
OG0008982	AGAP001044	ASTEI20_038651
OG0008983	AGAP013524	ASTEI20_038194
OG0008984	AGAP027993	ASTEI20_034035
OG0008985	AGAP009142	ASTEI20_032140
OG0008986	AGAP001251	ASTEI20_032108
OG0008987	AGAP008135	ASTEI20_044990
OG0008988	AGAP028623	ASTEI20_041557
OG0008989	AGAP003240	ASTEI20_031287
OG0008990	AGAP013348	ASTEI20_043489
OG0008991	AGAP005314	ASTEI20_033624
OG0008992	AGAP013538	ASTEI20_037271
OG0008993	AGAP007867	ASTEI20_036756
OG0008994	AGAP003648	ASTEI20_043450
OG0008995	AGAP003334	ASTEI20_043072
OG0008996	AGAP003567	ASTEI20_037786
OG0008997	AGAP002629	ASTEI20_031931
OG0008998	AGAP003244	ASTEI20_031933
OG0008999	AGAP009322	ASTEI20_044069
OG0009000	AGAP001753	ASTEI20_039711
OG0009002	AGAP010982	ASTEI20_041780
OG0009003	AGAP004349	ASTEI20_038964
OG0009004	AGAP006149	ASTEI20_043511
OG0009005	AGAP000392	ASTEI20_044315
OG0009006	AGAP000892	ASTEI20_038797
OG0009007	AGAP029531	ASTEI20_035315
OG0009008	AGAP010273	ASTEI20_034530
OG0009009	AGAP000756	ASTEI20_040862
OG0009010	AGAP007799	ASTEI20_036436
OG0009011	AGAP029805	ASTEI20_045187
OG0009012	AGAP028608	ASTEI20_042963
OG0009013	AGAP029582	ASTEI20_031282
OG0009014	AGAP006116	ASTEI20_037137
OG0009015	AGAP001945	ASTEI20_037394
OG0009016	AGAP002715	ASTEI20_034782
OG0009017	AGAP010152	ASTEI20_034404
OG0009018	AGAP003043	ASTEI20_031127
OG0009019	AGAP003680	ASTEI20_031067
OG0009020	AGAP010048	ASTEI20_036894
OG0009021	AGAP029628	ASTEI20_034250
OG0009022	AGAP010158	ASTEI20_045314
OG0009023	AGAP004341	ASTEI20_043098
OG0009024	AGAP002690	ASTEI20_041272
OG0009025	AGAP005717	ASTEI20_041126
OG0009026	AGAP010388	ASTEI20_035116
OG0009027	AGAP000587	ASTEI20_034143
OG0009028	AGAP002153	ASTEI20_036603
OG0009029	AGAP002711	ASTEI20_039596
OG0009030	AGAP002787	ASTEI20_042085
OG0009031	AGAP003077	ASTEI20_034876
OG0009033	AGAP008467	ASTEI20_040470
OG0009034	AGAP004541	ASTEI20_042278
OG0009035	AGAP001365	ASTEI20_032841
OG0009036	AGAP006653	ASTEI20_040450
OG0009037	AGAP002068	ASTEI20_043694
OG0009038	AGAP029580	ASTEI20_044019
OG0009039	AGAP003714	ASTEI20_042239
OG0009040	AGAP011421	ASTEI20_033102
OG0009041	AGAP002135	ASTEI20_041293
OG0009042	AGAP006108	ASTEI20_044753
OG0009043	AGAP007899	ASTEI20_045631
OG0009045	AGAP006835	ASTEI20_042930
OG0009046	AGAP010825	ASTEI20_033583
OG0009047	AGAP028639	ASTEI20_033059
OG0009048	AGAP009189	ASTEI20_045437
OG0009049	AGAP004674	ASTEI20_037189
OG0009050	AGAP029573	ASTEI20_039756
OG0009051	AGAP003895	ASTEI20_043596
OG0009052	AGAP004453	ASTEI20_041784
OG0009053	AGAP008656	ASTEI20_038553
OG0009054	AGAP000115	ASTEI20_043485
OG0009055	AGAP003877	ASTEI20_037792
OG0009056	AGAP012999	ASTEI20_034023
OG0009057	AGAP029574	ASTEI20_042829
OG0009058	AGAP000155	ASTEI20_043027
OG0009059	AGAP005506	ASTEI20_037593
OG0009060	AGAP013201	ASTEI20_040075
OG0009061	AGAP012986	ASTEI20_038334
OG0009062	AGAP010817	ASTEI20_039560
OG0009063	AGAP003283	ASTEI20_043558
OG0009064	AGAP006448	ASTEI20_038204
OG0009065	AGAP000013	ASTEI20_044509
OG0009066	AGAP012195	ASTEI20_041436
OG0009067	AGAP028021	ASTEI20_034720
OG0009068	AGAP028578	ASTEI20_045312
OG0009070	AGAP006147	ASTEI20_044634
OG0009072	AGAP002899	ASTEI20_036282
OG0009073	AGAP000446	ASTEI20_035044
OG0009074	AGAP013262	ASTEI20_031363
OG0009075	AGAP006139	ASTEI20_031516
OG0009076	AGAP011802	ASTEI20_031928
OG0009077	AGAP028637	ASTEI20_036785
OG0009078	AGAP007917	ASTEI20_039736
OG0009079	AGAP028599	ASTEI20_031494
OG0009080	AGAP004469	ASTEI20_043879
OG0009082	AGAP010722	ASTEI20_034827
OG0009083	AGAP004638	ASTEI20_046109
OG0009084	AGAP029617	ASTEI20_032869
OG0009086	AGAP005463	ASTEI20_040273
OG0009087	AGAP007334	ASTEI20_045368
OG0009088	AGAP003937	ASTEI20_045689
OG0009089	AGAP003406	ASTEI20_031457
OG0009090	AGAP001330	ASTEI20_037268
OG0009091	AGAP013414	ASTEI20_041507
OG0009092	AGAP004008	ASTEI20_038650
OG0009093	AGAP029357	ASTEI20_035686
OG0009094	AGAP029151	ASTEI20_044915
OG0009095	AGAP003160	ASTEI20_038926
OG0009096	AGAP010542	ASTEI20_044676
OG0009097	AGAP004667	ASTEI20_044878
OG0009098	AGAP003010	ASTEI20_040120
OG0009099	AGAP010520	ASTEI20_039152
OG0009100	AGAP013715	ASTEI20_041439
OG0009101	AGAP009206	ASTEI20_042965
OG0009102	AGAP011472	ASTEI20_038966
OG0009103	AGAP004462	ASTEI20_033742
OG0009104	AGAP000786	ASTEI20_033879
OG0009105	AGAP003712	ASTEI20_037040
OG0009106	AGAP013374	ASTEI20_042462
OG0009107	AGAP011973	ASTEI20_044908
OG0009108	AGAP028166	ASTEI20_044967
OG0009110	AGAP003748	ASTEI20_040325
OG0009111	AGAP001361	ASTEI20_033008
OG0009112	AGAP010222	ASTEI20_035856
OG0009113	AGAP028485	ASTEI20_045653
OG0009114	AGAP029187	ASTEI20_045047
