Orthogroup	AgambiaePEST	Aalbopictus_AalbF5
OG0007503	AGAP002828	LOC109417893
OG0007504	AGAP010872	LOC109427038
OG0007505	AGAP028121	LOC134283905
OG0007506	AGAP011027	LOC115268208
OG0007507	AGAP006452	LOC109403225
OG0007508	AGAP009008	LOC115255079
OG0007509	AGAP002663	LOC109400488
OG0007510	AGAP009180	LOC109409249
OG0007511	AGAP000273	LOC109427762
OG0007512	AGAP008842	LOC109412019
OG0007513	AGAP007725	LOC109409922
OG0007514	AGAP005532	LOC109414474
OG0007515	AGAP004090	LOC109429924
OG0007516	AGAP007367	LOC109429040
OG0007517	AGAP002080	LOC109404426
OG0007518	AGAP029600	LOC109432009
OG0007519	AGAP008047	LOC109432535
OG0007520	AGAP004798	LOC109421953
OG0007521	AGAP028591	LOC115260190
OG0007522	AGAP005448	LOC115265339
OG0007523	AGAP000043	LOC109422130
OG0007524	AGAP004866	LOC109403802
OG0007525	AGAP005376	LOC109416460
OG0007526	AGAP009063	LOC109407262
OG0007527	AGAP007760	LOC109401916
OG0007528	AGAP005507	LOC109426844, LOC134288481
OG0007529	AGAP004154	LOC109424815
OG0007530	AGAP006528	LOC109404268
OG0007531	AGAP003303	LOC109425509
OG0007532	AGAP004108	LOC109400129
OG0007533	AGAP000589	LOC109422962
OG0007534	AGAP004144	LOC109414613
OG0007536	AGAP005778	LOC109431614
OG0007537	AGAP006764	LOC115269703
OG0007538	AGAP009518	LOC109416813
OG0007539	AGAP000309	LOC109431391
OG0007541	AGAP029532	LOC109420353
OG0007542	AGAP009377, AGAP009365	LOC109429646
OG0007543	AGAP006038	LOC109398009
OG0007544	AGAP003183	LOC109412161
OG0007545	AGAP029796	LOC109397777
OG0007546	AGAP012190	LOC109623319
OG0007547	AGAP028194	LOC109425744
OG0007548	AGAP000943	LOC109422034
OG0007549	AGAP029609	LOC109413112
OG0007550	AGAP008817	LOC109427534
OG0007551	AGAP009167	LOC115262467
OG0007552	AGAP003159	LOC109430021
OG0007553	AGAP002830	LOC109411581
OG0007554	AGAP009645	LOC109420936
OG0007555	AGAP008488	LOC109621807
OG0007556	AGAP008324	LOC109428433
OG0007557	AGAP012023	LOC109426378
OG0007558	AGAP009282	LOC109621883
OG0007559	AGAP010875	LOC109401305
OG0007560	AGAP010432	LOC109418761
OG0007561	AGAP006266	LOC109428685
OG0007562	AGAP029616	LOC109422356
OG0007563	AGAP008995	LOC109419403
OG0007564	AGAP004653	LOC109414609
OG0007565	AGAP004888	LOC109416927
OG0007566	AGAP000467	LOC109427657
OG0007567	AGAP008115	LOC109415253
OG0007568	AGAP005226	LOC109407040
OG0007569	AGAP007868	LOC115270189
OG0007570	AGAP005533	LOC109424534
OG0007571	AGAP003269	LOC109430363
OG0007572	AGAP001287	LOC109431761
OG0007573	AGAP004623	LOC109403856
OG0007574	AGAP005471	LOC109623145
OG0007575	AGAP003332	LOC109422630
OG0007576	AGAP029656	LOC115270442
OG0007577	AGAP011620	LOC109421144
OG0007578	AGAP004284	LOC109415605
OG0007579	AGAP003312	LOC109423140
OG0007580	AGAP010160	LOC109425117
OG0007581	AGAP007682	LOC109423302
OG0007582	AGAP028648	LOC115254025
OG0007583	AGAP012369	LOC109432314
OG0007584	AGAP013007	LOC109411235
OG0007585	AGAP001710	LOC109415666
OG0007586	AGAP001337	LOC115254158
OG0007587	AGAP005356	LOC109422468
OG0007588	AGAP000617	LOC109401912
OG0007589	AGAP000249	LOC134284982
OG0007590	AGAP029243	LOC109406321
OG0007591	AGAP004664	LOC109405222
OG0007592	AGAP010876	LOC109401240
OG0007593	AGAP002333	LOC109423210
OG0007594	AGAP003498	LOC109423626
OG0007595	AGAP009775	LOC109405617
OG0007596	AGAP010178	LOC109420076
OG0007597	AGAP002931	LOC109406929
OG0007598	AGAP007835	LOC109428695
OG0007599	AGAP002367	LOC109429597
OG0007600	AGAP005622	LOC109417869
OG0007601	AGAP005953	LOC109403239
OG0007602	AGAP002775	LOC109622356
OG0007603	AGAP006073	LOC109407939
OG0007604	AGAP012174	LOC109621473
OG0007605	AGAP011119	LOC109422379
OG0007606	AGAP003797	LOC109423866
OG0007607	AGAP006022	LOC109413956
OG0007608	AGAP010080	LOC109414482
OG0007609	AGAP008661	LOC109427876
OG0007610	AGAP000635	LOC109397198
OG0007611	AGAP000533	LOC109409477
OG0007612	AGAP029190	LOC134288904, LOC109417253
OG0007613	AGAP005101	LOC109406007
OG0007614	AGAP001035	LOC109422082
OG0007615	AGAP003311	LOC109419102
OG0007616	AGAP007212	LOC115270041
OG0007617	AGAP000445	LOC109422953
OG0007618	AGAP003091	LOC109430032
OG0007619	AGAP005019	LOC109416682
OG0007620	AGAP005175	LOC109430541
OG0007621	AGAP005617	LOC115253630
OG0007622	AGAP006265	LOC109401004
OG0007623	AGAP007999	LOC109420405
OG0007624	AGAP005585	LOC109420816
OG0007625	AGAP000219	LOC109427791
OG0007626	AGAP013384	LOC109400482
OG0007627	AGAP006083	LOC109413839
OG0007628	AGAP012404	LOC109426022
OG0007629	AGAP013084	LOC134285323, LOC109402067
OG0007630	AGAP009315	LOC109423939
OG0007631	AGAP000955	LOC115256094
OG0007632	AGAP004476	LOC109408430
OG0007633	AGAP005995	LOC109413972
OG0007634	AGAP005546	LOC109426171
OG0007635	AGAP005153	LOC109425710
OG0007636	AGAP003887	LOC109430297
OG0007637	AGAP012256	LOC109425837
OG0007638	AGAP005115	LOC109407996
OG0007639	AGAP000011	LOC109410345
OG0007640	AGAP002736	LOC109403689
OG0007641	AGAP008939	LOC109407326
OG0007642	AGAP006932	LOC109420819
OG0007643	AGAP000727	LOC109401880
OG0007644	AGAP007126	LOC109403658
OG0007645	AGAP004553	LOC109408266
OG0007646	AGAP005122	LOC109419418
OG0007647	AGAP002112	LOC109409565
OG0007648	AGAP000688	LOC109402049
OG0007649	AGAP000737	LOC109401907
OG0007650	AGAP002992	LOC109621877
OG0007651	AGAP009827	LOC109405894
OG0007652	AGAP006805	LOC109408028
OG0007653	AGAP028628	LOC109426515
OG0007654	AGAP007872	LOC109417547
OG0007655	AGAP013292	LOC115254060
OG0007656	AGAP001985	LOC115254164
OG0007657	AGAP006031	LOC109418995
OG0007658	AGAP007010	LOC115263171
OG0007659	AGAP013041	LOC109411980
OG0007660	AGAP002441	LOC109418396
OG0007661	AGAP005727	LOC109621687
OG0007662	AGAP000875	LOC109422996
OG0007663	AGAP003038	LOC109430479
OG0007664	AGAP013079	LOC109426145
OG0007665	AGAP002391	LOC109417756
OG0007666	AGAP009487	LOC109404623
OG0007667	AGAP004213	LOC109416907
OG0007668	AGAP006245	LOC109428653
OG0007669	AGAP000143	LOC109423066
OG0007670	AGAP013001	LOC109432155
OG0007671	AGAP004419	LOC109398850
OG0007672	AGAP012739, AGAP004219	LOC109423569
OG0007674	AGAP000395	LOC109431514
OG0007675	AGAP008798	LOC109429868
OG0007676	AGAP006104	LOC109430629
OG0007677	AGAP005874	LOC109414268
OG0007678	AGAP005328	LOC115258208
OG0007679	AGAP010687	LOC134291872
OG0007680	AGAP000863	LOC109431349
OG0007681	AGAP000247	LOC115266760
OG0007682	AGAP008153	LOC109428460
OG0007683	AGAP004828	LOC109430809
OG0007684	AGAP011038	LOC109407640
OG0007685	AGAP000121	LOC109422942
OG0007686	AGAP009034	LOC109427703
OG0007687	AGAP012947	LOC109397310, LOC109423182
OG0007688	AGAP007307	LOC109423294
OG0007689	AGAP002529	LOC109414157
OG0007690	AGAP005832	LOC109409693
OG0007691	AGAP000544	LOC109415811
OG0007692	AGAP000977	LOC109409851
OG0007694	AGAP008080	LOC109420024
OG0007695	AGAP028642	LOC109411730
OG0007696	AGAP012161	LOC109420110
OG0007697	AGAP000062	LOC109431130
OG0007698	AGAP009291	LOC109421520
OG0007699	AGAP004367	LOC109398209
OG0007700	AGAP012365	LOC109418830
OG0007701	AGAP000760	LOC109415238
OG0007702	AGAP011640	LOC109408361
OG0007703	AGAP007280	LOC109412806
OG0007704	AGAP006605	LOC109413486
OG0007705	AGAP011568	LOC109422441
OG0007706	AGAP003112	LOC109397298
OG0007707	AGAP001209	LOC115266109
OG0007708	AGAP011331	LOC109420404
OG0007709	AGAP006394	LOC109403070
OG0007710	AGAP001491	LOC109430282
OG0007711	AGAP008673	LOC109431107
OG0007712	AGAP007573	LOC115265418
OG0007713	AGAP010519	LOC109418655
OG0007714	AGAP002168	LOC109405312
OG0007715	AGAP002051	LOC109408294
OG0007716	AGAP011590	LOC109414103
OG0007717	AGAP009570	LOC109408287
OG0007718	AGAP004799	LOC109424638, LOC134284319
OG0007719	AGAP006817	LOC109412527
OG0007720	AGAP006941	LOC109398055
OG0007721	AGAP007125	LOC109407990
OG0007722	AGAP009975	LOC109416253
OG0007723	AGAP006165	LOC109414250
OG0007724	AGAP029760	LOC109418842
OG0007725	AGAP009450	LOC109429575
OG0007726	AGAP000039	LOC109428426
OG0007727	AGAP002002	LOC115256469, LOC109406978
OG0007728	AGAP008634	LOC109622837
OG0007729	AGAP003814	LOC109423651
OG0007730	AGAP004112	LOC109397236
OG0007731	AGAP013772	LOC109407357
OG0007732	AGAP007985	LOC109415477
OG0007733	AGAP005070	LOC109426682
OG0007734	AGAP006699	LOC109411065
OG0007735	AGAP010282	LOC115256148
OG0007736	AGAP001979	LOC109427093
OG0007737	AGAP011731	LOC109405808
OG0007738	AGAP012246	LOC109407565
OG0007739	AGAP010597	LOC109403341
OG0007740	AGAP004288	LOC109412405
OG0007741	AGAP001711	LOC109415665
OG0007742	AGAP000893	LOC109424976
OG0007743	AGAP000412	LOC109401876
OG0007744	AGAP010436	LOC109418769
OG0007745	AGAP028496	LOC109401225
OG0007746	AGAP028484	LOC109426664
OG0007747	AGAP006579	LOC109400761
OG0007748	AGAP000886	LOC109409472
OG0007749	AGAP001635	LOC115259568, LOC109419799
OG0007750	AGAP002456	LOC109622975
OG0007751	AGAP001118	LOC109411339
OG0007752	AGAP000957	LOC109414104, LOC115256060
OG0007753	AGAP000313	LOC109422780
OG0007754	AGAP029905	LOC109419762
OG0007755	AGAP005427	LOC109419974
OG0007756	AGAP011605	LOC109417173, LOC115267873
OG0007757	AGAP000090	LOC109401910
OG0007758	AGAP001348	LOC109408452
OG0007759	AGAP013156, AGAP029945	LOC109398700
OG0007760	AGAP007683	LOC109423308
OG0007761	AGAP007545	LOC109410019
OG0007762	AGAP004178	LOC109424060
OG0007763	AGAP007530	LOC109418093
OG0007764	AGAP003645	LOC109398214
OG0007765	AGAP012219	LOC109407544
OG0007766	AGAP000388	LOC109428455, LOC109422166
OG0007767	AGAP001747	LOC109405984
OG0007768	AGAP009234	LOC109420665
OG0007770	AGAP001442	LOC109430492
OG0007771	AGAP000975	LOC109420443
OG0007772	AGAP000358	LOC109424964
OG0007773	AGAP029047	LOC109407380
OG0007774	AGAP003396	LOC109622450
OG0007775	AGAP010783	LOC109397105, LOC134291778
OG0007776	AGAP028474	LOC109397273
OG0007778	AGAP002234	LOC115257294, LOC109400362
OG0007781	AGAP003515	LOC109408866
OG0007784	AGAP013476	LOC115260965, LOC109412946
OG0007785	AGAP012883, AGAP004271	LOC109414514
OG0007786	AGAP013485, AGAP013299, AGAP007171, AGAP007170	LOC109415761
OG0007787	AGAP004790, AGAP004788	LOC109424729
OG0007788	AGAP009444	LOC109429581
OG0007796	AGAP003558	LOC115269127
OG0007802	AGAP011915	LOC134291890
OG0007838	AGAP002923	LOC109415496
OG0007839	AGAP002918	LOC115267743
OG0007840	AGAP002742	LOC109400877
OG0007841	AGAP003530	LOC109415515
OG0007842	AGAP003154	LOC109412580
OG0007843	AGAP002744	LOC109400874
OG0007844	AGAP003512	LOC109408863
OG0007845	AGAP006080	LOC109413873
OG0007846	AGAP004080	LOC115254340
OG0007847	AGAP006074	LOC109413874
OG0007848	AGAP002477	LOC109621636
OG0007849	AGAP006071	LOC109407938
OG0007850	AGAP001098	LOC109423387
OG0007851	AGAP011708	LOC109400240
OG0007852	AGAP010488	LOC115264539
OG0007853	AGAP004710	LOC134291424, LOC134289877
OG0007854	AGAP029507	LOC109405105
OG0007855	AGAP028621	LOC115253739, LOC134291518
OG0007856	AGAP004845	LOC134288118
OG0007859	AGAP005683	LOC109420281
OG0007860	AGAP010348, AGAP012593	LOC109422363
OG0007861	AGAP011121	LOC109422378
OG0007862	AGAP012134	LOC109422375
OG0007863	AGAP010349	LOC134291873
OG0007865	AGAP010352	LOC109424406
OG0007866	AGAP012136	LOC109424468
OG0007867	AGAP008014	LOC109420683
OG0007868	AGAP006575	LOC109400752
OG0007869	AGAP009232	LOC109420660
OG0007870	AGAP008015	LOC109420684
OG0007871	AGAP002604	LOC109400734
OG0007872	AGAP009225	LOC109420591
OG0007873	AGAP028114	LOC109420585
OG0007874	AGAP012503, AGAP011041	LOC109407639
OG0007875	AGAP011035	LOC109425968
OG0007876	AGAP002098	LOC115253962
OG0007877	AGAP011037	LOC109407642
OG0007878	AGAP002087	LOC109411665
OG0007879	AGAP003553	LOC115269140
OG0007880	AGAP002724	LOC109411670
OG0007881	AGAP002713	LOC109404433
OG0007882	AGAP003205	LOC109427261
OG0007883	AGAP003225	LOC109403715
OG0007884	AGAP028523	LOC115264680
OG0007885	AGAP003226	LOC109433418
OG0007886	AGAP010821	LOC109410675
OG0007887	AGAP010460	LOC109407646
OG0007888	AGAP001604	LOC109421743
OG0007889	AGAP005559	LOC109406083
OG0007890	AGAP001763	LOC109421754
OG0007891	AGAP012409	LOC109425899
OG0007892	AGAP012389	LOC109426049
OG0007893	AGAP012392	LOC109426045
OG0007894	AGAP007914	LOC109415438
OG0007895	AGAP007936	LOC109429910
OG0007896	AGAP007875	LOC109429894
OG0007897	AGAP007339	LOC109407754
OG0007898	AGAP007338	LOC109418909
OG0007899	AGAP010548	LOC109401681
OG0007900	AGAP010401	LOC109426474
OG0007901	AGAP010397	LOC109426481
OG0007902	AGAP003919	LOC109408984
OG0007903	AGAP010784	LOC109397145
OG0007904	AGAP010926	LOC109432339
OG0007905	AGAP010785	LOC109432268
OG0007906	AGAP029323	LOC109432316
OG0007907	AGAP010789	LOC109397161
OG0007908	AGAP028143	LOC109403361
OG0007909	AGAP010574	LOC109403359
OG0007910	AGAP011583	LOC109403350
OG0007911	AGAP004283	LOC109415608
OG0007912	AGAP005801	LOC109420436
OG0007913	AGAP003977	LOC109398744
OG0007914	AGAP004170	LOC109404186
OG0007915	AGAP004162	LOC109414673
OG0007916	AGAP004166	LOC109424800
OG0007917	AGAP002671	LOC109430277
OG0007918	AGAP004163	LOC109424792
OG0007919	AGAP000941	LOC109428427
OG0007920	AGAP005177	LOC115262196
OG0007921	AGAP012239	LOC109407560
OG0007923	AGAP002491	LOC109411231
OG0007924	AGAP008338	LOC109409265
OG0007925	AGAP009842	LOC134287812, LOC109409270
OG0007926	AGAP009617	LOC109409247
OG0007927	AGAP008651	LOC109419611
OG0007928	AGAP008649	LOC109622829
OG0007929	AGAP009177	LOC134286166, LOC109409253
OG0007930	AGAP012645	LOC109419599
OG0007932	AGAP009072	LOC109421664
OG0007933	AGAP009006	LOC109420638
OG0007934	AGAP009695	LOC109420642
OG0007935	AGAP000093	LOC134285056
OG0007936	AGAP009699	LOC115255089
OG0007937	AGAP005604	LOC115263288
OG0007938	AGAP005120	LOC109419419
OG0007939	AGAP001290	LOC109431763
OG0007940	AGAP007326	LOC109418950
OG0007941	AGAP013277	LOC109429507
OG0007942	AGAP001301	LOC109429506
OG0007943	AGAP007317	LOC109418959
OG0007944	AGAP006990	LOC115254257
OG0007945	AGAP005136	LOC109430574
OG0007946	AGAP007242	LOC109404945
OG0007947	AGAP007246	LOC109404947
OG0007948	AGAP005887	LOC109423686
OG0007949	AGAP007522	LOC109418085
OG0007950	AGAP007397	LOC109418079
OG0007952	AGAP000456	LOC109422955
OG0007953	AGAP006170	LOC109414288
OG0007954	AGAP029467	LOC109401369
OG0007955	AGAP008884	LOC109432862
OG0007956	AGAP000274	LOC109401354
OG0007957	AGAP011565	LOC109422422
OG0007958	AGAP011563	LOC109417184
OG0007959	AGAP007614	LOC109423566
OG0007960	AGAP007595	LOC109408654
OG0007961	AGAP007603	LOC109408528
OG0007962	AGAP012007	LOC109426372
OG0007963	AGAP002836	LOC109431485
OG0007964	AGAP012684	LOC109431384
OG0007965	AGAP011178	LOC109431490
OG0007966	AGAP007889	LOC109427685
OG0007967	AGAP008729	LOC109408103
OG0007968	AGAP007825	LOC109408119
OG0007969	AGAP008731	LOC109419082
OG0007970	AGAP005315	LOC109426633, LOC115265670
OG0007971	AGAP008253	LOC109416798
OG0007972	AGAP008239	LOC109402297
OG0007973	AGAP005776	LOC109431620
OG0007974	AGAP005049	LOC109431638
OG0007975	AGAP007068	LOC109431654
OG0007976	AGAP005775	LOC109431682
OG0007977	AGAP008399	LOC115259164
OG0007978	AGAP008406	LOC109417135
OG0007979	AGAP008704	LOC109419737
OG0007980	AGAP007991	LOC109401725
OG0007981	AGAP029691	LOC115270440
OG0007982	AGAP010213	LOC109433083
OG0007983	AGAP009138	LOC109428076
OG0007984	AGAP028000	LOC109427832
OG0007985	AGAP009155	LOC134288964
OG0007986	AGAP011517	LOC109415904
OG0007987	AGAP005363	LOC109428650
OG0007988	AGAP007177	LOC109428644
OG0007989	AGAP011518	LOC109412631
OG0007990	AGAP006953	LOC109428689
OG0007992	AGAP008036	LOC109421433
OG0007993	AGAP008059	LOC109421493
OG0007994	AGAP009179	LOC109621331, LOC134287581
OG0007995	AGAP008043	LOC109432548
OG0007996	AGAP008050	LOC109421451
OG0007997	AGAP005651	LOC109404953
OG0007998	AGAP003145	LOC109429122
OG0007999	AGAP002805	LOC109398868
OG0008000	AGAP002808	LOC109398887
OG0008001	AGAP013134	LOC109429252
OG0008002	AGAP002812	LOC109429151
OG0008003	AGAP003143	LOC115254068
OG0008004	AGAP002819	LOC109409021
OG0008005	AGAP004370	LOC109416831
OG0008006	AGAP000286	LOC109428386
OG0008007	AGAP000671	LOC115267213
OG0008008	AGAP000624	LOC109415197
OG0008009	AGAP008491	LOC109421304
OG0008010	AGAP008469	LOC109427814
OG0008011	AGAP008493	LOC109421299
OG0008012	AGAP006964	LOC109621858
OG0008013	AGAP008471	LOC109427802
OG0008014	AGAP008473	LOC109421318
OG0008015	AGAP006438	LOC109623133
OG0008016	AGAP029132	LOC115260956
OG0008017	AGAP006442	LOC115263511
OG0008018	AGAP010729	LOC109622185
OG0008019	AGAP010935	LOC109403180
OG0008022	AGAP000063	LOC109424988
OG0008023	AGAP000057	LOC109415389
OG0008024	AGAP000051	LOC109431146
OG0008025	AGAP007144	LOC115267593
OG0008026	AGAP009667	LOC115258768
OG0008027	AGAP009666	LOC115258767
OG0008028	AGAP002470	LOC109423465
OG0008030	AGAP002309	LOC109405736
OG0008031	AGAP000790	LOC109398425
OG0008033	AGAP001639	LOC109425322
OG0008034	AGAP004078	LOC109419814
OG0008035	AGAP004545	LOC109425314
OG0008036	AGAP001622	LOC109425346
OG0008037	AGAP010465	LOC109403448
OG0008038	AGAP011780	LOC109403404
OG0008039	AGAP012319	LOC109416739
OG0008040	AGAP010466	LOC109403424
OG0008041	AGAP008746	LOC109427860
OG0008043	AGAP008752	LOC109424552
OG0008044	AGAP008782	LOC109622325
OG0008045	AGAP008779	LOC115267565
OG0008046	AGAP004221	LOC115256245
OG0008047	AGAP007693	LOC109407840
OG0008048	AGAP002228	LOC109416441
OG0008049	AGAP028120	LOC109410365
OG0008051	AGAP005659	LOC109417846, LOC134287344
OG0008052	AGAP002609	LOC109419329
OG0008053	AGAP002608	LOC109408469
OG0008054	AGAP004411	LOC109403863
OG0008055	AGAP002607	LOC109419331
OG0008056	AGAP002398	LOC109403977
OG0008057	AGAP003942	LOC109412786
OG0008059	AGAP011401	LOC134291853
OG0008060	AGAP012101	LOC134290049
OG0008061	AGAP011398	LOC109424345
OG0008062	AGAP001677	LOC109623098
OG0008063	AGAP013279	LOC109422941
OG0008064	AGAP000439	LOC109422943
OG0008065	AGAP000911	LOC109403530
OG0008066	AGAP000444	LOC109403528
OG0008067	AGAP003369	LOC109407474
OG0008068	AGAP013434	LOC109419235
OG0008069	AGAP000648	LOC109412952
OG0008070	AGAP005375	LOC109418604
OG0008071	AGAP000233	LOC109424929
OG0008072	AGAP005754	LOC109426255
OG0008073	AGAP005735	LOC109414228
OG0008074	AGAP007133	LOC109414816
OG0008075	AGAP004334	LOC109623044
OG0008076	AGAP011229	LOC109417164
OG0008077	AGAP006261	LOC109401031
OG0008078	AGAP012029	LOC109418709
OG0008079	AGAP029659	LOC109415945
OG0008080	AGAP005282	LOC109416061
OG0008081	AGAP008526	LOC109414237
OG0008082	AGAP009870	LOC109419850
OG0008083	AGAP028422	LOC109420713
OG0008084	AGAP005271	LOC109402945
OG0008085	AGAP011415	LOC115268238
OG0008086	AGAP010385	LOC115268098
OG0008087	AGAP010381	LOC109428852
OG0008088	AGAP011310	LOC109409867
OG0008089	AGAP010384	LOC115267763
OG0008090	AGAP008141	LOC109427591
OG0008091	AGAP008163	LOC109429944
OG0008092	AGAP001949	LOC134289960
OG0008093	AGAP011426	LOC109398945
OG0008094	AGAP011753	LOC115268126
OG0008095	AGAP007302	LOC109407818
OG0008096	AGAP012207	LOC109431316
OG0008097	AGAP001614	LOC109425528
OG0008098	AGAP001620	LOC109401355
OG0008099	AGAP010389	LOC109416899
OG0008100	AGAP011721	LOC109416897
OG0008101	AGAP005878	LOC109430633
OG0008102	AGAP003848	LOC115258186
OG0008103	AGAP004452	LOC115266549
OG0008104	AGAP000340	LOC115269053
OG0008105	AGAP010863	LOC109426937
OG0008106	AGAP003051	LOC109430324
OG0008107	AGAP009902	LOC109398624
OG0008108	AGAP029875	LOC109398642
OG0008109	AGAP006704	LOC109424267
OG0008110	AGAP004487	LOC109403851
OG0008111	AGAP012974	LOC134285673
OG0008112	AGAP004361	LOC109398457
OG0008113	AGAP004302	LOC109430724
OG0008114	AGAP000271	LOC109397861
OG0008115	AGAP000261	LOC109402690
OG0008116	AGAP001822	LOC134289550
OG0008117	AGAP004455	LOC109404882
OG0008118	AGAP004456	LOC109404840
OG0008119	AGAP004457	LOC109414512
OG0008120	AGAP001684	LOC109623068
OG0008121	AGAP001681	LOC109414933
OG0008122	AGAP002385	LOC109424334
OG0008123	AGAP001682	LOC109623070
OG0008124	AGAP002389	LOC109417128
OG0008125	AGAP002619	LOC109427301
OG0008126	AGAP003538	LOC109428105
OG0008127	AGAP004441	LOC109418322
OG0008128	AGAP010699	LOC109422326
OG0008129	AGAP010697	LOC109424426
OG0008130	AGAP029720	LOC109424429
OG0008131	AGAP005390	LOC115270321
OG0008132	AGAP011187	LOC115257389
OG0008133	AGAP002974	LOC109403328
OG0008134	AGAP013509	LOC109403315
OG0008135	AGAP002433	LOC109412246
OG0008136	AGAP002967	LOC109403318
OG0008137	AGAP003779	LOC109412243
OG0008138	AGAP008619	LOC109431360
OG0008139	AGAP001076	LOC109427757
OG0008140	AGAP010685	LOC109431338, LOC115260708
OG0008141	AGAP002221	LOC109427775
OG0008142	AGAP006661	LOC109622204
OG0008143	AGAP009012	LOC115260709
OG0008144	AGAP012257	LOC109425926
OG0008145	AGAP005123	LOC115254030
OG0008146	AGAP011056	LOC109425945
OG0008147	AGAP002258	LOC109402845
OG0008148	AGAP001957	LOC115254042
OG0008149	AGAP001958	LOC109422651
