Orthogroup	AgambiaePEST	AdirusWRAIR2
OG0007699	AGAP004367	ADIR005430
OG0007700	AGAP012365	ADIR000526
OG0007701	AGAP000760	ADIR004597
OG0007702	AGAP011640	ADIR000108
OG0007703	AGAP007280	ADIR008223
OG0007704	AGAP006605	ADIR007374
OG0007705	AGAP011568	ADIR000172
OG0007706	AGAP003112	ADIR003312
OG0007707	AGAP001209	ADIR010017
OG0007708	AGAP011331	ADIR002141
OG0007709	AGAP006394	ADIR007423
OG0007710	AGAP001491	ADIR004501
OG0007711	AGAP008673	ADIR006853
OG0007712	AGAP007573	ADIR007013
OG0007713	AGAP010519	ADIR000356
OG0007714	AGAP002168	ADIR009001
OG0007715	AGAP002051	ADIR015682
OG0007716	AGAP011590	ADIR000152
OG0007717	AGAP009570	ADIR011501
OG0007718	AGAP004799	ADIR009196
OG0007719	AGAP006817	ADIR003565
OG0007720	AGAP006941	ADIR004230
OG0007721	AGAP007125	ADIR008036
OG0007722	AGAP009975	ADIR009421
OG0007723	AGAP006165	ADIR016149
OG0007724	AGAP029760	ADIR002350
OG0007725	AGAP009450	ADIR006069
OG0007726	AGAP000039	ADIR001256
OG0007727	AGAP002002	ADIR005307
OG0007728	AGAP008634	ADIR000691
OG0007729	AGAP003814	ADIR006532
OG0007730	AGAP004112	ADIR002943
OG0007731	AGAP013772	ADIR000612
OG0007732	AGAP007985	ADIR011006
OG0007733	AGAP005070	ADIR008667
OG0007734	AGAP006699	ADIR003682
OG0007735	AGAP010282	ADIR004096
OG0007736	AGAP001979	ADIR010528
OG0007737	AGAP011731	ADIR009635
OG0007738	AGAP012246	ADIR009547
OG0007739	AGAP010597	ADIR000412
OG0007740	AGAP004288	ADIR005557
OG0007741	AGAP001711	ADIR010383
OG0007742	AGAP000893	ADIR001018
OG0007743	AGAP000412	ADIR001165
OG0007744	AGAP010436	ADIR005729
OG0007745	AGAP028496	ADIR005717
OG0007746	AGAP028484	ADIR008494
OG0007747	AGAP006579	ADIR007553
OG0007748	AGAP000886	ADIR007289
OG0007749	AGAP001635	ADIR010463
OG0007750	AGAP002456	ADIR006413
OG0007751	AGAP001118	ADIR010102
OG0007752	AGAP000957	ADIR016054
OG0007753	AGAP000313	ADIR005199
OG0007754	AGAP029905	ADIR010852
OG0007755	AGAP005427	ADIR008810
OG0007756	AGAP011605	ADIR000146
OG0007757	AGAP000090	ADIR001040
OG0007758	AGAP001348	ADIR010553
OG0007760	AGAP007683	ADIR007065
OG0007761	AGAP007545	ADIR006985
OG0007762	AGAP004178	ADIR008461
OG0007763	AGAP007530	ADIR007188
OG0007764	AGAP003645	ADIR008897
OG0007765	AGAP012219	ADIR009519
OG0007767	AGAP001747	ADIR003553
OG0007768	AGAP009234	ADIR006309
OG0007770	AGAP001442	ADIR002446
OG0007771	AGAP000975	ADIR004647
OG0007772	AGAP000358	ADIR001212
OG0007773	AGAP029047	ADIR001405
OG0007774	AGAP003396	ADIR008264
OG0007775	AGAP010783	ADIR011570
OG0007776	AGAP028474	ADIR006699, ADIR006700
OG0007778	AGAP002234	ADIR008940
OG0007781	AGAP003515	ADIR010638
OG0007784	AGAP013476	ADIR001229
OG0007785	AGAP012883, AGAP004271	ADIR005482
OG0007787	AGAP004790, AGAP004788	ADIR009188
OG0007788	AGAP009444	ADIR014516
OG0007796	AGAP003558	ADIR010681
OG0007802	AGAP011915	ADIR001955
OG0007803	AGAP008276, AGAP028218, AGAP008277, AGAP013716	ADIR000602
OG0007804	AGAP008629	ADIR000695
OG0007805	AGAP029146, AGAP028736	ADIR000757, ADIR000756
OG0007806	AGAP029188	ADIR003262, ADIR003263
OG0007808	AGAP006876	ADIR015566
OG0007808	AGAP006874	ADIR004296
OG0007810	AGAP002189	ADIR008984
OG0007810	AGAP002025	ADIR005334
OG0007811	AGAP009656, AGAP029404	ADIR016114, ADIR006837, ADIR006836, ADIR014046, ADIR014819
OG0007812	AGAP006447	ADIR007669
OG0007813	AGAP007292, AGAP012677, AGAP007291, AGAP007293	ADIR014689, ADIR008214
OG0007814	AGAP007273, AGAP007272	ADIR008226
OG0007815	AGAP002208, AGAP002211, AGAP002209	ADIR008963
OG0007816	AGAP009981, AGAP009982	ADIR009416
OG0007817	AGAP013111, AGAP013222	ADIR010306, ADIR010307
OG0007818	AGAP012951, AGAP003531	ADIR010653
OG0007819	AGAP008281, AGAP008284	ADIR015721
OG0007838	AGAP002923	ADIR002644
OG0007839	AGAP002918	ADIR002649
OG0007840	AGAP002742	ADIR009915
OG0007841	AGAP003530	ADIR010652
OG0007842	AGAP003154	ADIR006710
OG0007844	AGAP003512	ADIR010634
OG0007845	AGAP006080	ADIR008824
OG0007846	AGAP004080	ADIR006641
OG0007847	AGAP006074	ADIR008821
OG0007851	AGAP011708	ADIR000203
OG0007852	AGAP010488	ADIR005655
OG0007853	AGAP004710	ADIR009128
OG0007854	AGAP029507	ADIR000204
OG0007856	AGAP004845	ADIR011530
OG0007857	AGAP004847	ADIR011532
OG0007858	AGAP004846	ADIR011531
OG0007859	AGAP005683	ADIR006915
OG0007860	AGAP010348, AGAP012593	ADIR009754
OG0007861	AGAP011121	ADIR001735
OG0007863	AGAP010349	ADIR009753
OG0007864	AGAP005674	ADIR006907
OG0007865	AGAP010352	ADIR009750
OG0007866	AGAP012136	ADIR000049
OG0007867	AGAP008014	ADIR011032
OG0007868	AGAP006575	ADIR007556
OG0007869	AGAP009232	ADIR006310
OG0007870	AGAP008015	ADIR011035
OG0007871	AGAP002604	ADIR010261
OG0007872	AGAP009225	ADIR006303
OG0007873	AGAP028114	ADIR006308
OG0007874	AGAP012503, AGAP011041	ADIR002033
OG0007875	AGAP011035	ADIR002029
OG0007876	AGAP002098	ADIR003188
OG0007877	AGAP011037	ADIR002031
OG0007878	AGAP002087	ADIR006458
OG0007880	AGAP002724	ADIR010135
OG0007881	AGAP002713	ADIR010142
OG0007883	AGAP003225	ADIR002822
OG0007884	AGAP028523	ADIR000291
OG0007885	AGAP003226	ADIR002821
OG0007886	AGAP010821	ADIR009466
OG0007887	AGAP010460	ADIR005752
OG0007890	AGAP001763	ADIR003419
OG0007891	AGAP012409	ADIR000553
OG0007892	AGAP012389	ADIR000565
OG0007893	AGAP012392	ADIR000568
OG0007894	AGAP007914	ADIR005915
OG0007895	AGAP007936	ADIR005892
OG0007897	AGAP007339	ADIR008171
OG0007898	AGAP007338	ADIR008172
OG0007899	AGAP010548	ADIR000373
OG0007900	AGAP010401	ADIR011631
OG0007902	AGAP003919	ADIR003368
OG0007903	AGAP010784	ADIR011571
OG0007904	AGAP010926	ADIR005637
OG0007905	AGAP010785	ADIR011572
OG0007907	AGAP010789	ADIR011576
OG0007911	AGAP004283	ADIR005550
OG0007912	AGAP005801	ADIR007817
OG0007913	AGAP003977	ADIR003244
OG0007914	AGAP004170	ADIR008456
OG0007915	AGAP004162	ADIR003002
OG0007916	AGAP004166	ADIR008450
OG0007917	AGAP002671	ADIR010178
OG0007918	AGAP004163	ADIR003004
OG0007919	AGAP000941	ADIR005218
OG0007920	AGAP005177	ADIR015741
OG0007921	AGAP012239	ADIR009541
OG0007923	AGAP002491	ADIR002752
OG0007926	AGAP009617	ADIR004842
OG0007927	AGAP008651	ADIR006831
OG0007928	AGAP008649	ADIR006829
OG0007929	AGAP009177	ADIR006272
OG0007930	AGAP012645	ADIR006276
OG0007931	AGAP009071	ADIR006316
OG0007932	AGAP009072	ADIR016066
OG0007933	AGAP009006	ADIR004985
OG0007934	AGAP009695	ADIR004992
OG0007935	AGAP000093	ADIR001037
OG0007936	AGAP009699	ADIR004988
OG0007937	AGAP005604	ADIR016003
OG0007938	AGAP005120	ADIR003786
OG0007939	AGAP001290	ADIR009952
OG0007940	AGAP007326	ADIR008175
OG0007941	AGAP013277	ADIR009942
OG0007942	AGAP001301	ADIR015962
OG0007943	AGAP007317	ADIR008191
OG0007944	AGAP006990	ADIR008607
OG0007945	AGAP005136	ADIR003768
OG0007946	AGAP007242	ADIR008248
OG0007947	AGAP007246	ADIR008244
OG0007948	AGAP005887	ADIR008863
OG0007949	AGAP007522	ADIR007194
OG0007950	AGAP007397	ADIR007274
OG0007951	AGAP007525	ADIR007190
OG0007952	AGAP000456	ADIR001395
OG0007953	AGAP006170	ADIR007996
OG0007954	AGAP029467	ADIR004010
OG0007956	AGAP000274	ADIR003937
OG0007957	AGAP011565	ADIR000174
OG0007958	AGAP011563	ADIR000176
OG0007959	AGAP007614	ADIR007154
OG0007960	AGAP007595	ADIR007105
OG0007961	AGAP007603	ADIR014615
OG0007962	AGAP012007	ADIR014382
OG0007963	AGAP002836	ADIR003474
OG0007964	AGAP012684	ADIR005784
OG0007965	AGAP011178	ADIR001794
OG0007966	AGAP007889	ADIR005934
OG0007967	AGAP008729	ADIR004943
OG0007968	AGAP007825	ADIR000750
OG0007969	AGAP008731	ADIR004941
OG0007971	AGAP008253	ADIR011167
OG0007972	AGAP008239	ADIR000574
OG0007973	AGAP005776	ADIR007888
OG0007974	AGAP005049	ADIR008644
OG0007976	AGAP005775	ADIR007889
OG0007977	AGAP008399	ADIR011151
OG0007978	AGAP008406	ADIR011157
OG0007979	AGAP008704	ADIR004690
OG0007980	AGAP007991	ADIR011010
OG0007981	AGAP029691	ADIR004197
OG0007982	AGAP010213	ADIR014349
OG0007983	AGAP009138	ADIR006231
OG0007984	AGAP028000	ADIR005035
OG0007985	AGAP009155	ADIR006245
OG0007986	AGAP011517	ADIR000305
OG0007987	AGAP005363	ADIR003724
OG0007988	AGAP007177	ADIR007953
OG0007989	AGAP011518	ADIR000306
OG0007990	AGAP006953	ADIR004219
OG0007992	AGAP008036	ADIR011053
OG0007993	AGAP008059	ADIR011225
OG0007994	AGAP009179	ADIR006274
OG0007995	AGAP008043	ADIR011059
OG0007996	AGAP008050	ADIR011218
OG0007997	AGAP005651	ADIR006892
OG0007998	AGAP003145	ADIR010585
OG0007999	AGAP002805	ADIR003510
OG0008000	AGAP002808	ADIR003507
OG0008001	AGAP013134	ADIR006558
OG0008002	AGAP002812	ADIR003503
OG0008003	AGAP003143	ADIR010584
OG0008004	AGAP002819	ADIR003497
OG0008006	AGAP000286	ADIR003925
OG0008007	AGAP000671	ADIR004608
OG0008008	AGAP000624	ADIR004129
OG0008009	AGAP008491	ADIR011457
OG0008010	AGAP008469	ADIR011437
OG0008011	AGAP008493	ADIR015572
OG0008012	AGAP006964	ADIR004210
OG0008013	AGAP008471	ADIR011439
OG0008014	AGAP008473	ADIR011441
OG0008015	AGAP006438	ADIR007680
OG0008016	AGAP029132	ADIR002086
OG0008017	AGAP006442	ADIR007674
OG0008018	AGAP010729	ADIR005273
OG0008020	AGAP011824	ADIR002323
OG0008021	AGAP028538	ADIR002322
OG0008022	AGAP000063	ADIR000968
OG0008023	AGAP000057	ADIR000964
OG0008024	AGAP000051	ADIR001056
OG0008025	AGAP007144	ADIR008019
OG0008026	AGAP009667	ADIR005014
OG0008027	AGAP009666	ADIR005015
OG0008028	AGAP002470	ADIR008441
OG0008030	AGAP002309	ADIR006672
OG0008031	AGAP000790	ADIR001294
OG0008033	AGAP001639	ADIR010459
OG0008034	AGAP004078	ADIR006639
OG0008035	AGAP004545	ADIR004432
OG0008036	AGAP001622	ADIR010478
OG0008037	AGAP010465	ADIR005682
OG0008038	AGAP011780	ADIR016127
OG0008039	AGAP012319	ADIR000481
OG0008040	AGAP010466	ADIR005679
OG0008041	AGAP008746	ADIR004925
OG0008043	AGAP008752	ADIR004918
OG0008044	AGAP008782	ADIR004887
OG0008045	AGAP008779	ADIR004890
OG0008046	AGAP004221	ADIR005537
OG0008047	AGAP007693	ADIR007057
OG0008048	AGAP002228	ADIR008949
OG0008049	AGAP028120	ADIR014049
OG0008052	AGAP002609	ADIR010255
OG0008053	AGAP002608	ADIR010257
OG0008054	AGAP004411	ADIR005466
OG0008055	AGAP002607	ADIR010258
OG0008056	AGAP002398	ADIR004568
OG0008057	AGAP003942	ADIR003349
OG0008058	AGAP029452	ADIR009587
OG0008059	AGAP011401	ADIR009592
OG0008060	AGAP012101	ADIR002275
OG0008061	AGAP011398	ADIR009584
OG0008062	AGAP001677	ADIR010426
OG0008064	AGAP000439	ADIR001408
OG0008065	AGAP000911	ADIR004605
OG0008066	AGAP000444	ADIR001404
OG0008067	AGAP003369	ADIR010730
OG0008068	AGAP013434	ADIR015706
OG0008069	AGAP000648	ADIR001288
OG0008070	AGAP005375	ADIR003714
OG0008071	AGAP000233	ADIR001267
OG0008072	AGAP005754	ADIR007905
OG0008073	AGAP005735	ADIR006971
OG0008074	AGAP007133	ADIR016161
OG0008075	AGAP004334	ADIR005394
OG0008076	AGAP011229	ADIR000070
OG0008077	AGAP006261	ADIR006964
OG0008078	AGAP012029	ADIR009664
OG0008079	AGAP029659	ADIR002225
OG0008081	AGAP008526	ADIR004871
OG0008082	AGAP009870	ADIR011340
OG0008083	AGAP028422	ADIR011337
OG0008084	AGAP005271	ADIR009785
OG0008085	AGAP011415	ADIR009602
OG0008086	AGAP010385	ADIR011616
OG0008087	AGAP010381	ADIR005591
OG0008089	AGAP010384	ADIR011615
OG0008091	AGAP008163	ADIR011319
OG0008092	AGAP001949	ADIR002480
OG0008093	AGAP011426	ADIR000242
OG0008094	AGAP011753	ADIR002220
OG0008095	AGAP007302	ADIR008206
OG0008097	AGAP001614	ADIR010487
OG0008098	AGAP001620	ADIR010480
OG0008099	AGAP010389	ADIR011621
OG0008100	AGAP011721	ADIR009621
OG0008101	AGAP005878	ADIR003826
OG0008102	AGAP003848	ADIR006552
OG0008103	AGAP004452	ADIR010621
OG0008104	AGAP000340	ADIR001234
OG0008105	AGAP010863	ADIR002071
OG0008106	AGAP003051	ADIR003265
OG0008107	AGAP009902	ADIR004746
OG0008108	AGAP029875	ADIR004753
OG0008109	AGAP006704	ADIR003677
OG0008110	AGAP004487	ADIR006720
OG0008111	AGAP012974	ADIR010645
OG0008112	AGAP004361	ADIR005421
OG0008113	AGAP004302	ADIR004572
OG0008114	AGAP000271	ADIR001153
OG0008116	AGAP001822	ADIR002713
OG0008117	AGAP004455	ADIR015985
OG0008118	AGAP004456	ADIR015986
OG0008119	AGAP004457	ADIR010615
OG0008120	AGAP001684	ADIR010414
OG0008121	AGAP001681	ADIR010418
OG0008122	AGAP002385	ADIR015858
OG0008123	AGAP001682	ADIR010417
OG0008124	AGAP002389	ADIR004558
OG0008126	AGAP003538	ADIR010660
OG0008127	AGAP004441	ADIR008358
OG0008128	AGAP010699	ADIR009501
OG0008129	AGAP010697	ADIR009499
OG0008130	AGAP029720	ADIR009503
OG0008132	AGAP011187	ADIR001804
OG0008133	AGAP002974	ADIR005816
OG0008134	AGAP013509	ADIR005821
OG0008135	AGAP002433	ADIR006389
OG0008136	AGAP002967	ADIR005828
OG0008137	AGAP003779	ADIR002527
OG0008138	AGAP008619	ADIR000705
OG0008139	AGAP001076	ADIR004465
OG0008140	AGAP010685	ADIR009488
OG0008141	AGAP002221	ADIR001199
OG0008142	AGAP006661	ADIR004199
OG0008143	AGAP009012	ADIR004466
OG0008144	AGAP012257	ADIR000429
OG0008145	AGAP005123	ADIR003783
OG0008147	AGAP002258	ADIR008915
OG0008148	AGAP001957	ADIR002487
OG0008149	AGAP001958	ADIR002488
OG0008151	AGAP006251	ADIR006952
OG0008153	AGAP000107	ADIR000999
OG0008155	AGAP004893	ADIR009219
OG0008156	AGAP002580	ADIR010283
OG0008157	AGAP029644	ADIR001853
OG0008159	AGAP007241	ADIR008249
OG0008160	AGAP029421	ADIR004806
OG0008161	AGAP009031	ADIR004957
OG0008162	AGAP001259	ADIR009968
OG0008163	AGAP013118	ADIR003226
OG0008164	AGAP013357	ADIR003325
OG0008165	AGAP003993	ADIR003231
OG0008166	AGAP013324	ADIR006602
OG0008167	AGAP010550	ADIR000377
OG0008168	AGAP010543	ADIR000368
OG0008169	AGAP011131	ADIR001746
OG0008170	AGAP011132	ADIR001747
OG0008171	AGAP029687	ADIR009120
OG0008172	AGAP013029	ADIR006449
OG0008173	AGAP009426	ADIR006086
OG0008175	AGAP002059	ADIR002407
OG0008177	AGAP004495	ADIR006727
OG0008178	AGAP001400	ADIR002854
OG0008180	AGAP006508	ADIR007612
OG0008181	AGAP006514	ADIR007604
OG0008182	AGAP001737	ADIR010746
OG0008183	AGAP003437	ADIR008297
OG0008184	AGAP004295	ADIR002619
OG0008185	AGAP004374	ADIR005436
OG0008186	AGAP001738	ADIR010745
OG0008187	AGAP001741	ADIR010357
OG0008188	AGAP029156	ADIR011597
OG0008189	AGAP005379	ADIR003708
OG0008190	AGAP004237	ADIR005515
OG0008192	AGAP000848	ADIR001342
OG0008193	AGAP006606	ADIR007373
OG0008194	AGAP005857	ADIR007763
OG0008195	AGAP006774	ADIR003611
OG0008196	AGAP005858	ADIR007762
OG0008198	AGAP006596	ADIR007382
OG0008199	AGAP004549	ADIR004428
OG0008200	AGAP001730	ADIR010365
OG0008201	AGAP001729	ADIR010366
OG0008202	AGAP004554	ADIR004423
OG0008203	AGAP004550	ADIR004427
OG0008204	AGAP004552	ADIR004425
OG0008205	AGAP006899	ADIR004273
OG0008206	AGAP005394	ADIR006928
OG0008207	AGAP010205	ADIR004019
OG0008208	AGAP010887	ADIR005240
OG0008209	AGAP012017	ADIR009680
OG0008210	AGAP009682	ADIR005002
OG0008212	AGAP008181	ADIR006330
OG0008214	AGAP008432	ADIR006151
OG0008215	AGAP008434	ADIR006149
OG0008216	AGAP007244	ADIR008246
OG0008217	AGAP004153	ADIR002990
OG0008218	AGAP004149	ADIR002986
OG0008219	AGAP004147	ADIR002985
OG0008220	AGAP004150	ADIR002987
OG0008221	AGAP010334	ADIR009768
OG0008223	AGAP010332	ADIR014487
OG0008225	AGAP007625	ADIR007143
OG0008226	AGAP005838	ADIR007781
OG0008227	AGAP007632	ADIR007133
OG0008230	AGAP007634	ADIR007131
OG0008231	AGAP007637	ADIR007129
OG0008232	AGAP009791	ADIR005130
OG0008233	AGAP003793	ADIR002509
OG0008234	AGAP003809	ADIR006535
OG0008235	AGAP003816	ADIR006530
OG0008236	AGAP003815	ADIR006531
OG0008237	AGAP003810	ADIR006533
OG0008238	AGAP004443	ADIR015703
OG0008239	AGAP003798	ADIR015897
OG0008240	AGAP003681	ADIR005356
OG0008241	AGAP002342	ADIR002585
OG0008242	AGAP006372	ADIR007444
OG0008243	AGAP007564	ADIR007005
OG0008244	AGAP008849	ADIR009430
OG0008245	AGAP003371	ADIR010732
OG0008246	AGAP029412	ADIR008529
OG0008247	AGAP003357	ADIR010716
OG0008248	AGAP009562	ADIR008528
OG0008249	AGAP003359	ADIR010717
OG0008250	AGAP029403	ADIR011489
OG0008251	AGAP009569	ADIR011502
OG0008252	AGAP029139	ADIR009477
OG0008253	AGAP001110	ADIR010109
OG0008254	AGAP002175	ADIR008996
OG0008255	AGAP008886	ADIR006794
OG0008256	AGAP010629	ADIR009571
OG0008257	AGAP010640	ADIR000339
OG0008258	AGAP013332	ADIR009985
OG0008259	AGAP001253	ADIR015972
OG0008261	AGAP000724	ADIR000849
OG0008262	AGAP001244	ADIR015971
OG0008263	AGAP001257	ADIR015964
OG0008265	AGAP009263	ADIR011186
OG0008266	AGAP009264	ADIR011187
OG0008267	AGAP006908	ADIR004262
OG0008268	AGAP008134	ADIR011294
OG0008269	AGAP010146	ADIR009693
OG0008270	AGAP008600	ADIR010916
OG0008271	AGAP002559	ADIR010303
OG0008273	AGAP002468	ADIR008444
OG0008275	AGAP010892	ADIR005236
OG0008276	AGAP002783	ADIR003533
OG0008277	AGAP003533	ADIR010655
OG0008279	AGAP002893	ADIR003428
OG0008280	AGAP011512	ADIR000298
OG0008281	AGAP008097	ADIR011259
OG0008283	AGAP008095	ADIR011257
OG0008284	AGAP011511	ADIR000297
OG0008285	AGAP005725	ADIR007400
OG0008287	AGAP013468	ADIR008344
OG0008288	AGAP009521	ADIR006003
OG0008289	AGAP028500	ADIR005269
OG0008290	AGAP002036	ADIR002429
OG0008291	AGAP010345	ADIR009757
OG0008292	AGAP002037	ADIR015781
OG0008293	AGAP002033	ADIR002431
OG0008294	AGAP013039	ADIR010514
OG0008295	AGAP001987	ADIR010519
OG0008296	AGAP001420	ADIR002879
OG0008297	AGAP003889	ADIR003391
OG0008298	AGAP011370	ADIR002104
OG0008299	AGAP001708	ADIR010385
OG0008300	AGAP001706	ADIR010387
OG0008301	AGAP004202	ADIR008487
OG0008303	AGAP003242	ADIR002804
OG0008304	AGAP001556	ADIR003031
OG0008305	AGAP003264	ADIR016016
OG0008306	AGAP003263	ADIR016017
OG0008307	AGAP004524	ADIR004448
OG0008309	AGAP004491	ADIR006723
OG0008311	AGAP008659	ADIR006842
OG0008312	AGAP002016	ADIR005322
OG0008314	AGAP001368	ADIR002463
OG0008315	AGAP001366	ADIR015791
OG0008316	AGAP005236	ADIR009814
OG0008317	AGAP000079	ADIR001104
OG0008318	AGAP003186	ADIR002735
OG0008319	AGAP000954	ADIR000809
OG0008320	AGAP011503	ADIR000284
OG0008321	AGAP008936	ADIR011432
OG0008322	AGAP008297	ADIR000610
OG0008323	AGAP006799	ADIR003588
OG0008325	AGAP008226	ADIR006372
OG0008326	AGAP010492	ADIR005650
OG0008327	AGAP010490	ADIR005653
OG0008328	AGAP001181	ADIR010050
OG0008331	AGAP007926	ADIR005901
OG0008333	AGAP006032	ADIR008120
OG0008334	AGAP006040	ADIR008128
OG0008335	AGAP005434	ADIR008804
OG0008336	AGAP005428	ADIR008809
OG0008338	AGAP007949	ADIR005982
OG0008339	AGAP011327	ADIR002144
OG0008340	AGAP001223	ADIR010007
OG0008341	AGAP001229	ADIR010001
OG0008342	AGAP001228	ADIR010003
OG0008343	AGAP006366	ADIR007726
OG0008344	AGAP006241	ADIR004167
OG0008345	AGAP006238	ADIR004170
OG0008346	AGAP006365	ADIR007727
OG0008347	AGAP005407	ADIR004165
OG0008348	AGAP005420	ADIR008817
OG0008349	AGAP004088	ADIR002913
OG0008350	AGAP028536	ADIR009644
OG0008351	AGAP011744	ADIR009648
OG0008352	AGAP011732	ADIR009636
OG0008353	AGAP003921	ADIR003366
OG0008354	AGAP000168	ADIR000812
OG0008355	AGAP002515	ADIR010348
OG0008356	AGAP003412	ADIR015937
OG0008357	AGAP007644	ADIR007123
OG0008358	AGAP010239	ADIR004051
OG0008359	AGAP028188	ADIR004056
OG0008360	AGAP002541	ADIR010324
OG0008361	AGAP002536	ADIR010327
OG0008362	AGAP002538	ADIR010329
OG0008363	AGAP011625	ADIR000123
OG0008364	AGAP001593	ADIR010502
OG0008365	AGAP028206	ADIR006189
OG0008366	AGAP009108	ADIR006195
OG0008367	AGAP004254	ADIR005500
OG0008368	AGAP001964	ADIR010537
OG0008369	AGAP004255	ADIR005499
OG0008370	AGAP002958	ADIR005837
OG0008374	AGAP011678	ADIR001828
OG0008375	AGAP005959	ADIR007495
OG0008376	AGAP007045	ADIR007864
OG0008377	AGAP011373	ADIR002101
OG0008378	AGAP001325	ADIR009925
OG0008379	AGAP004291	ADIR005559
OG0008380	AGAP003420	ADIR008285
OG0008381	AGAP004224	ADIR005534
OG0008383	AGAP009288	ADIR000615
OG0008384	AGAP009286	ADIR000614
OG0008385	AGAP009604	ADIR011467
OG0008386	AGAP009285	ADIR000613
OG0008387	AGAP006214	ADIR004186
OG0008388	AGAP009810	ADIR005155
OG0008389	AGAP001500	ADIR009860
OG0008390	AGAP010177	ADIR003999
OG0008391	AGAP003607	ADIR006481
OG0008392	AGAP009041	ADIR004710
OG0008393	AGAP009039	ADIR004948
OG0008394	AGAP009052	ADIR004722
OG0008395	AGAP003268	ADIR002788
OG0008396	AGAP003267	ADIR002789
OG0008398	AGAP013101	ADIR001348
OG0008399	AGAP012336	ADIR000497
OG0008400	AGAP010641	ADIR000337
OG0008401	AGAP005149	ADIR003839
OG0008402	AGAP007804	ADIR000737
OG0008405	AGAP004339	ADIR005404
OG0008407	AGAP003509	ADIR010632
OG0008408	AGAP005893	ADIR008857
OG0008409	AGAP008907	ADIR000682
OG0008410	AGAP002846	ADIR003466
OG0008411	AGAP004319	ADIR002899
OG0008412	AGAP002845	ADIR003467
OG0008414	AGAP009694	ADIR004991
OG0008415	AGAP003737	ADIR002563
OG0008416	AGAP012227	ADIR009528
OG0008417	AGAP010030	ADIR009366
OG0008418	AGAP028568	ADIR006012
OG0008419	AGAP005902	ADIR008845
OG0008420	AGAP000946	ADIR005214
OG0008421	AGAP003344	ADIR006522
OG0008422	AGAP005043	ADIR008637
OG0008424	AGAP003876	ADIR003406
OG0008425	AGAP003745	ADIR002555
OG0008426	AGAP003740	ADIR002559
OG0008428	AGAP001595	ADIR014908
OG0008429	AGAP012519	ADIR009065
OG0008430	AGAP012308	ADIR000470
OG0008432	AGAP029922	ADIR005951
OG0008434	AGAP011960	ADIR001911
OG0008435	AGAP011961	ADIR001910
OG0008436	AGAP001115	ADIR010104
OG0008437	AGAP009197	ADIR015886
OG0008438	AGAP009198	ADIR006285
OG0008439	AGAP006029	ADIR008117
OG0008440	AGAP009283	ADIR011205
OG0008441	AGAP000040	ADIR001255
OG0008442	AGAP000715	ADIR000870
OG0008443	AGAP000041	ADIR001254
OG0008445	AGAP011599, AGAP011592	ADIR000151
OG0008446	AGAP004508	ADIR006740
OG0008447	AGAP001382	ADIR002474
OG0008452	AGAP001511	ADIR009867
OG0008453	AGAP003974	ADIR003247
OG0008454	AGAP001883	ADIR003039
OG0008456	AGAP001885	ADIR014255
OG0008457	AGAP001901	ADIR003052
OG0008458	AGAP005733	ADIR007701
OG0008459	AGAP005709	ADIR016034
OG0008460	AGAP005708	ADIR016036
OG0008461	AGAP004450	ADIR010624
OG0008462	AGAP012166	ADIR000025
OG0008463	AGAP005462	ADIR008782
OG0008464	AGAP005464	ADIR008779
OG0008465	AGAP000749	ADIR004629
OG0008466	AGAP008870	ADIR006773
OG0008467	AGAP000718	ADIR000868
OG0008468	AGAP028724	ADIR014916
OG0008469	AGAP012159	ADIR000031
OG0008470	AGAP012145	ADIR000040
OG0008471	AGAP002310	ADIR006673
OG0008472	AGAP029491	ADIR009006
OG0008474	AGAP007582	ADIR007093
OG0008475	AGAP007577	ADIR007017
OG0008476	AGAP007666	ADIR007083
OG0008477	AGAP007576	ADIR007016
OG0008479	AGAP005324	ADIR003847
OG0008480	AGAP006948	ADIR004223
OG0008481	AGAP001482	ADIR004468
OG0008482	AGAP001477	ADIR004471
OG0008483	AGAP008369	ADIR011128
OG0008484	AGAP008373	ADIR015993
