Orthogroup	AgambiaePEST	AminimusMINIMUS1
OG0009430	AGAP007314	AMIN010549
OG0009431	AGAP007454	AMIN010451
OG0009435	AGAP007620	AMIN010260
OG0009436	AGAP007612	AMIN010252
OG0009438	AGAP004451	AMIN004829
OG0009440	AGAP007831	AMIN007208
OG0009441	AGAP013722	AMIN006415
OG0009442	AGAP007823	AMIN006410
OG0009443	AGAP007151	AMIN010664
OG0009444	AGAP005310	AMIN007576
OG0009447	AGAP005054	AMIN011545
OG0009448	AGAP008398	AMIN005912
OG0009449	AGAP010212	AMIN015805
OG0009450	AGAP009151	AMIN009694
OG0009451	AGAP008040	AMIN006230
OG0009455	AGAP002818	AMIN003660
OG0009457	AGAP003109	AMIN003802
OG0009458	AGAP007864	AMIN007140
OG0009461	AGAP009068	AMIN009614
OG0009463	AGAP001631	AMIN003441
OG0009465	AGAP003941	AMIN000297
OG0009467	AGAP004410	AMIN004797
OG0009468	AGAP011831	AMIN004339
OG0009470	AGAP003324	AMIN002852
OG0009475	AGAP005268	AMIN010781
OG0009476	AGAP008525	AMIN001443
OG0009478	AGAP008270	AMIN006018
OG0009480	AGAP002117	AMIN000618
OG0009481	AGAP010387	AMIN006582
OG0009482	AGAP029397	AMIN015932
OG0009484	AGAP008271	AMIN006017
OG0009486	AGAP009913	AMIN006827
OG0009487	AGAP001333	AMIN002157
OG0009488	AGAP003522	AMIN000875
OG0009491	AGAP029592	AMIN009201
OG0009492	AGAP013361	AMIN000861
OG0009494	AGAP010769	AMIN005766
OG0009496	AGAP000375	AMIN005673
OG0009498	AGAP012852, AGAP029733	AMIN015635
OG0009500	AGAP007976	AMIN006292
OG0009501	AGAP013423	AMIN015855
OG0009503	AGAP003048	AMIN003754
OG0009505	AGAP013290	AMIN015871
OG0009506	AGAP009612	AMIN001467
OG0009507	AGAP013008	AMIN000755
OG0009510	AGAP001405	AMIN000581
OG0009511	AGAP001734	AMIN015875
OG0009512	AGAP003162	AMIN002769
OG0009513	AGAP009996	AMIN015934
OG0009516	AGAP003071	AMIN003775
OG0009517	AGAP001731	AMIN003540
OG0009519	AGAP005393	AMIN007423
OG0009521	AGAP004914	AMIN011412
OG0009522	AGAP010961	AMIN009246
OG0009523	AGAP010962, AGAP010964	AMIN009245
OG0009525	AGAP009339	AMIN001769
OG0009528	AGAP005842	AMIN011181
OG0009529	AGAP006236	AMIN011348
OG0009530	AGAP000398	AMIN005642
OG0009531	AGAP003358	AMIN003051
OG0009534	AGAP028727	AMIN004509
OG0009535	AGAP001206	AMIN002266
OG0009537	AGAP002840	AMIN016117
OG0009538	AGAP010157	AMIN007234
OG0009539	AGAP028743	AMIN015810
OG0009540	AGAP002791	AMIN000800
OG0009545	AGAP011367	AMIN016288
OG0009546	AGAP003238	AMIN000389
OG0009548	AGAP004067	AMIN002635
OG0009550	AGAP001127	AMIN002336
OG0009551	AGAP005242	AMIN011579
OG0009553	AGAP005229	AMIN010722
OG0009554	AGAP028193, AGAP011976	AMIN004394
OG0009557	AGAP029303	AMIN016101
OG0009559	AGAP001177	AMIN016253
OG0009560	AGAP001166	AMIN016217
OG0009564	AGAP007945	AMIN007073
OG0009565	AGAP007915	AMIN007085
OG0009567	AGAP004911	AMIN011410
OG0009569	AGAP000878	AMIN005831
OG0009571	AGAP007652	AMIN010291
OG0009572	AGAP010244	AMIN001149
OG0009575	AGAP002542	AMIN002551
OG0009576	AGAP002540	AMIN002550
OG0009577	AGAP003605	AMIN002775
OG0009579	AGAP002141	AMIN003124
OG0009581	AGAP009106	AMIN009646
OG0009586	AGAP004621	AMIN000045
OG0009588	AGAP008616	AMIN009129
OG0009589	AGAP003606	AMIN002776
OG0009593	AGAP012220	AMIN006948
OG0009594	AGAP008765	AMIN001405
OG0009595	AGAP028124	AMIN001401
OG0009597	AGAP001189	AMIN002287
OG0009598	AGAP000238	AMIN005512
OG0009601	AGAP011032	AMIN004357
OG0009602	AGAP000014	AMIN002079
OG0009604	AGAP007910	AMIN007090
OG0009605	AGAP012188	AMIN004455
OG0009606	AGAP001409	AMIN000585
OG0009608	AGAP000160	AMIN005438
OG0009609	AGAP013013	AMIN016160
OG0009610	AGAP001931	AMIN000489
OG0009611	AGAP010288	AMIN001107
OG0009612	AGAP005455	AMIN010789
OG0009613	AGAP002312	AMIN004593
OG0009614	AGAP013375	AMIN000232
OG0009616	AGAP011886	AMIN008573
OG0009618	AGAP005829	AMIN011170
OG0009619	AGAP008982	AMIN009425
OG0009622	AGAP003149	AMIN004632
OG0009625	AGAP011775	AMIN004285
OG0009626	AGAP006866	AMIN007639
OG0009627	AGAP006837	AMIN007633
OG0009628	AGAP005905	AMIN015640
OG0009629	AGAP005819	AMIN011162
OG0009631	AGAP000824	AMIN005553
OG0009637	AGAP008179	AMIN006099
OG0009638	AGAP000301	AMIN001972
OG0009639	AGAP012806, AGAP029204	AMIN008305
OG0009641	AGAP028171	AMIN009449
OG0009642	AGAP002191	AMIN003077
OG0009643	AGAP002926	AMIN000748
OG0009645	AGAP001530	AMIN002422
OG0009646	AGAP009828	AMIN006453
OG0009647	AGAP010311	AMIN006452
OG0009649	AGAP000497	AMIN005242
OG0009650	AGAP028650	AMIN004548
OG0009653	AGAP029358	AMIN011422
OG0009654	AGAP006878	AMIN007651
OG0009655	AGAP013302	AMIN000091
OG0009656	AGAP002070	AMIN003377
OG0009658	AGAP029278	AMIN006587
OG0009660	AGAP005693	AMIN010154
OG0009661	AGAP007039	AMIN011105
OG0009662	AGAP007037	AMIN016048
OG0009663	AGAP007787	AMIN006372
OG0009664	AGAP001525	AMIN002415
OG0009665	AGAP003778	AMIN016172
OG0009666	AGAP013746	AMIN006162
OG0009667	AGAP009273	AMIN001717
OG0009668	AGAP010232	AMIN001159
OG0009672	AGAP006234	AMIN011345
OG0009673	AGAP004585	AMIN004947
OG0009674	AGAP004586	AMIN000005
OG0009675	AGAP002369	AMIN004685
OG0009678	AGAP013755	AMIN001191
OG0009679	AGAP010199	AMIN001192
OG0009680	AGAP005495	AMIN015515
OG0009681	AGAP028537	AMIN007511
OG0009682	AGAP001432	AMIN003246
OG0009684	AGAP002357	AMIN000227
OG0009685	AGAP011104	AMIN008487
OG0009687	AGAP003583	AMIN015779
OG0009688	AGAP029082	AMIN000267
OG0009689	AGAP013505	AMIN003738
OG0009691	AGAP000680	AMIN002045
OG0009692	AGAP002738	AMIN003576
OG0009696	AGAP008690	AMIN001322
OG0009698	AGAP011614	AMIN008833
OG0009699	AGAP000740	AMIN005160
OG0009700	AGAP008901	AMIN001672
OG0009702	AGAP005038	AMIN011527
OG0009704	AGAP011475	AMIN009020
OG0009705	AGAP011460	AMIN009007
OG0009706	AGAP010409	AMIN004963
OG0009707	AGAP002550	AMIN002559
OG0009708	AGAP001524	AMIN005338
OG0009709	AGAP010259	AMIN001133
OG0009710	AGAP005396	AMIN007427
OG0009712	AGAP013272	AMIN000715
OG0009713	AGAP013313	AMIN015550
OG0009714	AGAP003129	AMIN004653
OG0009719	AGAP000131	AMIN005097
OG0009720	AGAP006610	AMIN007784
OG0009721	AGAP013165	AMIN003381
OG0009722	AGAP013394	AMIN000719
OG0009723	AGAP004579	AMIN014379
OG0009730	AGAP006339	AMIN008027
OG0009732	AGAP001551	AMIN002442
OG0009733	AGAP027997	AMIN015870
OG0009735	AGAP000897	AMIN001080
OG0009736	AGAP011168	AMIN008415
OG0009737	AGAP004564	AMIN004927
OG0009738	AGAP010248	AMIN001142
OG0009740	AGAP010247	AMIN001143
OG0009745	AGAP003087	AMIN003793
OG0009746	AGAP008888	AMIN001654
OG0009749	AGAP007662	AMIN010303
OG0009751	AGAP005513	AMIN010841
OG0009752	AGAP000272	AMIN001167
OG0009755	AGAP006537	AMIN007832
OG0009756	AGAP009304	AMIN001741
OG0009757	AGAP002901	AMIN014075
OG0009758	AGAP007546	AMIN016026
OG0009760	AGAP002504	AMIN002516
OG0009762	AGAP001505	AMIN016215
OG0009763	AGAP011693	AMIN016205
OG0009764	AGAP009092	AMIN009634
OG0009766	AGAP008162	AMIN006113
OG0009767	AGAP004840	AMIN011624
OG0009769	AGAP008023	AMIN006247
OG0009771	AGAP001521	AMIN002412
OG0009772	AGAP009956	AMIN006774
OG0009774	AGAP001321	AMIN016241
OG0009775	AGAP011760	AMIN004273
OG0009777	AGAP006400	AMIN015744
OG0009779	AGAP006896	AMIN007670
OG0009780	AGAP013385	AMIN004739
OG0009784	AGAP006228	AMIN016050
OG0009786	AGAP001529	AMIN002421
OG0009788	AGAP028223	AMIN006583
OG0009789	AGAP000237	AMIN005513
OG0009790	AGAP004611	AMIN000029
OG0009791	AGAP005994	AMIN010937
OG0009792	AGAP011763	AMIN004276
OG0009793	AGAP010371	AMIN006565
OG0009796	AGAP007562	AMIN010371
OG0009797	AGAP028161	AMIN009711
OG0009799	AGAP000017	AMIN002083
OG0009801	AGAP002043	AMIN003352
OG0009802	AGAP002695	AMIN003613
OG0009803	AGAP005508	AMIN010835
OG0009804	AGAP029055	AMIN016009
OG0009805	AGAP004651	AMIN000105
OG0009806	AGAP005280	AMIN010771
OG0009807	AGAP029866	AMIN008473
OG0009808	AGAP012032	AMIN008218
OG0009809	AGAP029618	AMIN015745
OG0009810	AGAP003284	AMIN000356
OG0009811	AGAP006720	AMIN010116
OG0009813	AGAP013352	AMIN000870
OG0009814	AGAP005843	AMIN011182
OG0009815	AGAP013049	AMIN001966
OG0009816	AGAP003777	AMIN016169
OG0009821	AGAP013215	AMIN003861
OG0009827	AGAP006790	AMIN010052
OG0009829	AGAP004259	AMIN004094
OG0009832	AGAP004232	AMIN016058
OG0009837	AGAP007821	AMIN006408
OG0009838	AGAP011102	AMIN008489
OG0009840	AGAP028460	AMIN010133
OG0009844	AGAP007560	AMIN010372
OG0009846	AGAP003261	AMIN000375
OG0009848	AGAP007164	AMIN010654
OG0009850	AGAP028401	AMIN007630
OG0009851	AGAP011058	AMIN008531
OG0009852	AGAP008638	AMIN009106
OG0009853	AGAP000748	AMIN005151
OG0009857	AGAP005614	AMIN007547
OG0009858	AGAP007322	AMIN010545
OG0009859	AGAP004176	AMIN016122
OG0009862	AGAP003963	AMIN000307
OG0009863	AGAP028529	AMIN008775
OG0009864	AGAP013133	AMIN002893
OG0009865	AGAP005313	AMIN007580
OG0009866	AGAP012977	AMIN004203
OG0009870	AGAP004948	AMIN011440
OG0009876	AGAP007664	AMIN010305
OG0009878	AGAP029219	AMIN006253
OG0009879	AGAP006468	AMIN007901
OG0009880	AGAP002848	AMIN016116
OG0009881	AGAP000752	AMIN005147
OG0009883	AGAP000821	AMIN005549
OG0009884	AGAP009205	AMIN016020
OG0009886	AGAP029085	AMIN002786
OG0009887	AGAP005519	AMIN015511
OG0009888	AGAP006482	AMIN007885
OG0009889	AGAP010246	AMIN001144
OG0009892	AGAP007323	AMIN010544
OG0009894	AGAP009758	AMIN009497
OG0009899	AGAP029845	AMIN008156
OG0009902	AGAP009829	AMIN009555
OG0009904	AGAP005416	AMIN011365
OG0009907	AGAP006509	AMIN007863
OG0009909	AGAP007757	AMIN015613
OG0009910	AGAP007245	AMIN010608
OG0009912	AGAP011093	AMIN008501
OG0009914	AGAP004988	AMIN011470
OG0009915	AGAP004983	AMIN016137
OG0009916	AGAP005516	AMIN010843
OG0009918	AGAP003920	AMIN000276
OG0009919	AGAP006814	AMIN010022
OG0009923	AGAP003774	AMIN002922
OG0009925	AGAP007034	AMIN016046
OG0009926	AGAP008005	AMIN006261
OG0009927	AGAP013154	AMIN005186
OG0009928	AGAP013426	AMIN000795
OG0009930	AGAP000858	AMIN002059
OG0009931	AGAP011502	AMIN009043
OG0009934	AGAP028175	AMIN005898
OG0009939	AGAP007594	AMIN010215
OG0009940	AGAP013174	AMIN000230
OG0009941	AGAP029970	AMIN001868
OG0009953	AGAP006262	AMIN008065
OG0009954	AGAP028397	AMIN010955
OG0009958	AGAP008289	AMIN006004
OG0009960	AGAP000605	AMIN005209, AMIN005208
OG0009961	AGAP000650	AMIN005733
OG0009962	AGAP000461	AMIN005604
OG0009963	AGAP011020, AGAP011008, AGAP011016	AMIN004369
OG0009965	AGAP013026	AMIN003552
OG0009966	AGAP013085	AMIN000408
OG0009967	AGAP012989	AMIN004211
OG0009968	AGAP003626	AMIN002796
OG0009969	AGAP003056, AGAP012598	AMIN003763
OG0009970	AGAP002839	AMIN016118
OG0009971	AGAP005919	AMIN010707
OG0009972	AGAP006927	AMIN007701, AMIN007700, AMIN007699
OG0009973	AGAP029828, AGAP029829	AMIN006794
OG0009974	AGAP009640	AMIN001496
OG0009975	AGAP028097	AMIN001376
OG0009978	AGAP013724	AMIN015922
OG0009979	AGAP002089	AMIN000651
OG0009981	AGAP007442	AMIN010458
OG0009982	AGAP006494	AMIN007878
OG0009983	AGAP006467	AMIN007902
OG0009984	AGAP005047	AMIN011537
OG0009985	AGAP012960	AMIN003070
OG0009986	AGAP005212	AMIN010738
OG0009988	AGAP002643	AMIN003919
OG0009989	AGAP001990	AMIN003300
OG0009990	AGAP011813	AMIN004316
OG0009991	AGAP008307, AGAP008306	AMIN005994
OG0009993	AGAP003642	AMIN015848
OG0009996	AGAP029837, AGAP029835, AGAP029838, AGAP029836, AGAP029834	AMIN007960
OG0009997	AGAP012468, AGAP007602	AMIN014524
OG0010020	AGAP008012	AMIN006255
OG0010024	AGAP001352	AMIN016095
OG0010026	AGAP012411	AMIN015976
OG0010029	AGAP028499	AMIN014136
OG0010032	AGAP004161	AMIN004194
OG0010033	AGAP004167	AMIN004188
OG0010037	AGAP007457	AMIN010449
OG0010038	AGAP007591	AMIN010218
OG0010047	AGAP001960	AMIN003272
OG0010048	AGAP005349	AMIN007392
OG0010052	AGAP012314	AMIN006862
OG0010056	AGAP013137	AMIN014252
OG0010061	AGAP011877	AMIN015517
OG0010067	AGAP003421	AMIN003856
OG0010068	AGAP001821	AMIN015667
OG0010069	AGAP001967	AMIN003276
OG0010081	AGAP008343	AMIN005958
OG0010082	AGAP003447	AMIN015799
OG0010090	AGAP004458	AMIN004839
OG0010100	AGAP013066	AMIN016259
OG0010101	AGAP001226	AMIN016248
OG0010103	AGAP010243	AMIN001150
OG0010109	AGAP010277	AMIN001115
OG0010112	AGAP004569	AMIN004929
OG0010120	AGAP003306	AMIN000336
OG0010122	AGAP003610	AMIN002779
OG0010124	AGAP006672	AMIN016071
OG0010126	AGAP008372	AMIN016199
OG0010130	AGAP006466	AMIN007903
OG0010131	AGAP011604	AMIN008844
OG0010136	AGAP000299	AMIN001974
OG0010141	AGAP003433	AMIN000951
OG0010142	AGAP010378	AMIN006571
OG0010143	AGAP010369	AMIN006564
OG0010146	AGAP010231	AMIN001160
OG0010149	AGAP004206	AMIN004148
OG0010155	AGAP006831	AMIN007627
OG0010156	AGAP007569	AMIN010241
OG0010157	AGAP003227	AMIN000400
OG0010170	AGAP005512	AMIN015645
OG0010173	AGAP008429	AMIN009786
OG0010176	AGAP006002	AMIN010934
OG0010179	AGAP009211	AMIN009749
OG0010183	AGAP001594	AMIN003406
OG0010184	AGAP001483	AMIN002381
OG0010190	AGAP009856	AMIN015553
OG0010191	AGAP005760	AMIN011060
OG0010202	AGAP012432	AMIN005793
OG0010204	AGAP010647	AMIN015972
OG0010205	AGAP005764	AMIN014838
OG0010208	AGAP003307	AMIN000335
OG0010209	AGAP006829	AMIN007625
OG0010216	AGAP011063	AMIN015684, AMIN008525
OG0010218	AGAP013100	AMIN004688
OG0010228	AGAP013012	AMIN002242
OG0010235	AGAP005074	AMIN007600
OG0010244	AGAP006473	AMIN007895
OG0010249	AGAP005399	AMIN007430
OG0010250	AGAP009502	AMIN014195, AMIN001874
OG0010252	AGAP028470	AMIN003470
OG0010256	AGAP000822	AMIN005550
OG0010258	AGAP029848	AMIN009921
OG0010261	AGAP011278	AMIN009212
OG0010262	AGAP010712	AMIN008650
OG0010263	AGAP028022	AMIN009761
OG0010266	AGAP013256	AMIN016170
OG0010268	AGAP012405	AMIN008923
OG0010271	AGAP008669	AMIN015987
OG0010274	AGAP013130	AMIN000609
OG0010275	AGAP002820	AMIN003662
OG0010280	AGAP028424	AMIN006702
OG0010284	AGAP029244	AMIN006916, AMIN005710
OG0010286	AGAP013183	AMIN002890, AMIN002891
OG0010299	AGAP013494	AMIN000928
OG0010301	AGAP001170	AMIN015642
OG0010305	AGAP011191	AMIN014653
OG0010306	AGAP028524	AMIN008893
OG0010307	AGAP011433	AMIN008981
OG0010308	AGAP010535	AMIN001272
OG0010309	AGAP029399	AMIN005899
OG0010310	AGAP000151, AGAP000152	AMIN005446
OG0010311	AGAP000610	AMIN015900
OG0010313	AGAP000493	AMIN005236
OG0010314	AGAP004999, AGAP012651	AMIN011480
OG0010315	AGAP004910	AMIN011409
OG0010316	AGAP011103	AMIN008488
OG0010317	AGAP011167	AMIN008416
OG0010318	AGAP010990	AMIN004375
OG0010319	AGAP011791	AMIN015892
OG0010320	AGAP029318	AMIN008527
OG0010321	AGAP001387	AMIN000565
OG0010322	AGAP013051	AMIN002934
OG0010323	AGAP003750	AMIN015868
OG0010324	AGAP003747	AMIN002945
OG0010325	AGAP002349	AMIN000219
OG0010326	AGAP013486	AMIN002495
OG0010327	AGAP003004	AMIN003712
OG0010328	AGAP004016	AMIN015852
OG0010329	AGAP004017	AMIN002811
OG0010330	AGAP006737	AMIN010099
OG0010331	AGAP006734	AMIN010104
OG0010332	AGAP006703	AMIN010127
OG0010333	AGAP005335	AMIN007380
OG0010334	AGAP012464	AMIN000067
OG0010335	AGAP006210	AMIN011330
OG0010336	AGAP006897	AMIN007673
OG0010337	AGAP001462	AMIN002154
OG0010338	AGAP028556	AMIN001333
OG0010339	AGAP002092	AMIN000648
OG0010340	AGAP029070	AMIN002784
OG0010341	AGAP013432	AMIN002783
OG0010342	AGAP003613	AMIN002782
OG0010343	AGAP007624	AMIN010264
OG0010344	AGAP029091	AMIN016075
OG0010345	AGAP006450	AMIN015595
OG0010346	AGAP006434	AMIN007938
OG0010347	AGAP005786	AMIN011206
OG0010348	AGAP007048	AMIN011096
OG0010349	AGAP003442, AGAP003444	AMIN000945
OG0010350	AGAP005044	AMIN011534
OG0010351	AGAP005498	AMIN010825
OG0010353	AGAP029926, AGAP029925	AMIN008658
OG0010354	AGAP012652, AGAP011416	AMIN008965
OG0010355	AGAP028411	AMIN008969
OG0010356	AGAP001498	AMIN002396
OG0010357	AGAP001499	AMIN002397
OG0010358	AGAP001114	AMIN002349
OG0010359	AGAP002635	AMIN003930
OG0010360	AGAP029096	AMIN003959
OG0010361	AGAP001725	AMIN003532
OG0010362	AGAP008333, AGAP008894	AMIN001339
OG0010363	AGAP010802	AMIN007015
OG0010365	AGAP004921, AGAP029817, AGAP029816	AMIN011417
OG0010367	AGAP005927	AMIN010698
OG0010368	AGAP004811	AMIN008150
OG0010369	AGAP001171	AMIN015540
OG0010370	AGAP002722	AMIN015643
OG0010371	AGAP012650, AGAP004998	AMIN015513
OG0010372	AGAP004997, AGAP012446	AMIN015514
OG0010373	AGAP006506	AMIN015951
OG0010374	AGAP028550	AMIN006100
OG0010375	AGAP003710	AMIN004714
OG0010377	AGAP000096	AMIN005060
OG0010378	AGAP004907	AMIN011405
OG0010382	AGAP028445	AMIN014864
OG0010383	AGAP010468, AGAP028162	AMIN016143, AMIN005026
OG0010384	AGAP012538, AGAP012490, AGAP012506, AGAP011660, AGAP012486	AMIN000070
OG0010385	AGAP029294	AMIN015626
OG0010414	AGAP011825	AMIN004332
OG0010436	AGAP011369	AMIN016290
OG0010437	AGAP028168	AMIN009118
OG0010438	AGAP008624	AMIN009122
OG0010439	AGAP028051	AMIN008824
OG0010445	AGAP013251	AMIN016190
OG0010458	AGAP013523	AMIN002281
OG0010469	AGAP013528	AMIN004093
OG0010481	AGAP029855	AMIN016294
OG0010484	AGAP011826	AMIN005780
OG0010487	AGAP008892	AMIN001661
OG0010497	AGAP029939	AMIN003659
OG0010507	AGAP008978	AMIN009418
OG0010533	AGAP008154	AMIN006122
OG0010535	AGAP028441	AMIN007608
OG0010536	AGAP028456	AMIN007929
OG0010537	AGAP013043	AMIN005156
OG0010538	AGAP013291	AMIN016035
OG0010543	AGAP006453	AMIN007912
OG0010545	AGAP029918	AMIN000948
OG0010546	AGAP029872	AMIN007187
OG0010550	AGAP007101	AMIN011238
OG0010567	AGAP028597	AMIN005955
OG0010572	AGAP013074	AMIN003955
OG0010583	AGAP009955	AMIN006776
OG0010591	AGAP005908	AMIN010718
OG0010613	AGAP028483	AMIN003872
OG0010618	AGAP000379	AMIN006607
OG0010618	AGAP012114	AMIN007171
OG0010619	AGAP001122	AMIN002341
OG0010622	AGAP029287	AMIN014646
OG0010623	AGAP011216	AMIN008368
OG0010624	AGAP011215	AMIN008370
OG0010625	AGAP029313	AMIN008842
OG0010626	AGAP011484	AMIN014701
OG0010628	AGAP010530	AMIN001269
OG0010629	AGAP012315	AMIN006860
OG0010630	AGAP028546	AMIN006851
OG0010631	AGAP028419	AMIN009346
OG0010632	AGAP029608	AMIN009339
OG0010633	AGAP008450	AMIN009805
OG0010634	AGAP029968	AMIN005884
OG0010635	AGAP008913	AMIN001684
OG0010636	AGAP007830	AMIN006419
OG0010637	AGAP000150	AMIN005447
OG0010638	AGAP000604	AMIN005207
OG0010639	AGAP000607	AMIN005211
OG0010640	AGAP000609	AMIN015898
OG0010641	AGAP000357	AMIN005821
OG0010642	AGAP000346	AMIN005499
OG0010643	AGAP000016	AMIN002082
OG0010644	AGAP000806	AMIN001990
OG0010645	AGAP000548	AMIN005301
OG0010647	AGAP000585	AMIN005316, AMIN005315
OG0010648	AGAP029660	AMIN005317
OG0010649	AGAP000588	AMIN005314
OG0010650	AGAP028655	AMIN005562
OG0010651	AGAP000833	AMIN005559
OG0010652	AGAP005182	AMIN007345
OG0010653	AGAP013162	AMIN011476
OG0010654	AGAP004987	AMIN011469
OG0010656	AGAP028515	AMIN008396
OG0010657	AGAP028502	AMIN006973
OG0010659	AGAP028505	AMIN008638
OG0010660	AGAP011971	AMIN004390
OG0010661	AGAP011970	AMIN004389
OG0010662	AGAP029320	AMIN004307
OG0010664	AGAP001374	AMIN000557
OG0010665	AGAP002928	AMIN000751
OG0010666	AGAP029377	AMIN000750
OG0010668	AGAP013214	AMIN000498
OG0010669	AGAP003009	AMIN003716
OG0010670	AGAP013439, AGAP003005	AMIN003713
OG0010671	AGAP002995	AMIN015578, AMIN015577
OG0010672	AGAP013540	AMIN003201
OG0010673	AGAP006781	AMIN010060
OG0010674	AGAP005377	AMIN007411
OG0010675	AGAP010226	AMIN001165
OG0010677	AGAP029338	AMIN007726
OG0010679	AGAP006865	AMIN007640
OG0010680	AGAP006836	AMIN007631
OG0010682	AGAP001332, AGAP001331	AMIN002158
OG0010683	AGAP000132	AMIN005098
OG0010685	AGAP009635	AMIN001489
OG0010686	AGAP029877	AMIN001488
OG0010687	AGAP009611	AMIN001466
OG0010688	AGAP008507	AMIN001457
OG0010689	AGAP008759	AMIN001398
OG0010690	AGAP028558	AMIN001389
OG0010691	AGAP009802	AMIN015632
OG0010692	AGAP009849	AMIN009573
OG0010693	AGAP002005	AMIN003314
OG0010694	AGAP013017	AMIN004792
OG0010695	AGAP028495	AMIN004978
OG0010696	AGAP009478	AMIN001853
OG0010697	AGAP009420	AMIN001810
OG0010698	AGAP009402	AMIN001799
OG0010699	AGAP009336	AMIN001766
OG0010700	AGAP009109	AMIN009647
OG0010702	AGAP009191	AMIN016012
OG0010703	AGAP008174	AMIN006103
OG0010704	AGAP013182	AMIN002699
OG0010706	AGAP013125	AMIN000689
OG0010708	AGAP003608	AMIN002778
OG0010709	AGAP003811	AMIN002887
OG0010710	AGAP003851	AMIN004062
OG0010711	AGAP004061	AMIN002626
OG0010712	AGAP028213	AMIN001657
OG0010713	AGAP008654	AMIN009091
OG0010714	AGAP028454	AMIN008072
OG0010715	AGAP005580	AMIN010892
OG0010716	AGAP007518	AMIN010410
OG0010717	AGAP007487	AMIN010433
OG0010718	AGAP007370	AMIN010502
OG0010719	AGAP006603	AMIN007792
OG0010720	AGAP006407	AMIN007958
OG0010721	AGAP006562, AGAP006564, AGAP006566	AMIN007820, AMIN006487
OG0010722	AGAP006555, AGAP006559, AGAP006560	AMIN007817
OG0010723	AGAP006499	AMIN007872
OG0010724	AGAP006437	AMIN007933
OG0010725	AGAP006268	AMIN008057
OG0010726	AGAP005744	AMIN016038
OG0010727	AGAP006325	AMIN008032
OG0010728	AGAP006024	AMIN010919
OG0010729	AGAP007337	AMIN010533
OG0010730	AGAP007274	AMIN010581
OG0010731	AGAP007263	AMIN010589
OG0010732	AGAP004182	AMIN004172
OG0010733	AGAP006976	AMIN009969
OG0010734	AGAP006977	AMIN009970
OG0010735	AGAP006986	AMIN009974
OG0010736	AGAP005558	AMIN015647
OG0010737	AGAP005493	AMIN010821
OG0010738	AGAP005451	AMIN015526
OG0010739	AGAP005424	AMIN011373
OG0010740	AGAP006081	AMIN009920
OG0010741	AGAP006087	AMIN009928
OG0010742	AGAP005890	AMIN011557
OG0010743	AGAP002231	AMIN000829
OG0010745	AGAP004647	AMIN000110
OG0010746	AGAP004810	AMIN008149
OG0010747	AGAP004875	AMIN011656
OG0010748	AGAP010027	AMIN006703
OG0010749	AGAP010014	AMIN006714
OG0010750	AGAP009984	AMIN006743
OG0010751	AGAP010833	AMIN006979
OG0010752	AGAP028583	AMIN004507
OG0010753	AGAP010149	AMIN007228
OG0010754	AGAP010344	AMIN006539
OG0010755	AGAP002753	AMIN003561
OG0010757	AGAP001243, AGAP001582	AMIN015730
OG0010758	AGAP001137	AMIN015656
OG0010759	AGAP001125	AMIN002338
OG0010760	AGAP002703	AMIN003611
OG0010761	AGAP002636	AMIN003929
OG0010762	AGAP002612	AMIN003958
OG0010763	AGAP028481	AMIN003960
OG0010764	AGAP002588	AMIN003988
OG0010765	AGAP001728	AMIN003536
OG0010766	AGAP013377	AMIN003440
OG0010767	AGAP001596	AMIN003408
OG0010768	AGAP004454	AMIN004836
OG0010769	AGAP008566	AMIN000993
OG0010770	AGAP008567	AMIN000992
OG0010771	AGAP028595	AMIN009134
OG0010772	AGAP028549	AMIN006130
OG0010774	AGAP008483	AMIN009821
OG0010775	AGAP004832	AMIN011617
OG0010776	AGAP006834	AMIN007629
OG0010777	AGAP028726	AMIN001927
OG0010778	AGAP006507	AMIN007866
OG0010780	AGAP009356, AGAP009354, AGAP009359	AMIN014180, AMIN001782
OG0010781	AGAP008767	AMIN015492
