Orthogroup	AgambiaePEST	CquinquefasciatusJHB2020
OG0009258	AGAP012975	CQUJHB005243
OG0009260	AGAP029107	CQUJHB004641
OG0009262	AGAP000205	CQUJHB011443
OG0009265	AGAP004665	CQUJHB017371
OG0009266	AGAP013413	CQUJHB007928
OG0009268	AGAP000156	CQUJHB006475
OG0009270	AGAP028111	CQUJHB007537
OG0009273	AGAP005138	CQUJHB004388
OG0009275	AGAP004440	CQUJHB009314
OG0009276	AGAP028573	CQUJHB017338
OG0009277	AGAP013339	CQUJHB011991
OG0009280	AGAP028129	CQUJHB014594
OG0009281	AGAP000687	CQUJHB001314
OG0009282	AGAP000882	CQUJHB007954
OG0009283	AGAP029058	CQUJHB011911
OG0009284	AGAP006242	CQUJHB011864
OG0009285	AGAP029673	CQUJHB008552
OG0009286	AGAP007256	CQUJHB015247
OG0009287	AGAP002981	CQUJHB006449
OG0009289	AGAP013309	CQUJHB016732
OG0009290	AGAP003108	CQUJHB004291
OG0009291	AGAP003933	CQUJHB008508
OG0009292	AGAP013145	CQUJHB011503
OG0009293	AGAP006748	CQUJHB015727
OG0009294	AGAP029402	CQUJHB014053
OG0009295	AGAP011118	CQUJHB004164
OG0009296	AGAP013506	CQUJHB014305
OG0009298	AGAP029293	CQUJHB009631
OG0009299	AGAP001873	CQUJHB018324
OG0009300	AGAP009661	CQUJHB008081
OG0009301	AGAP008961	CQUJHB013266
OG0009302	AGAP007107	CQUJHB004761
OG0009305	AGAP009324	CQUJHB010107
OG0009306	AGAP001790	CQUJHB016281
OG0009307	AGAP011704	CQUJHB001281, CQUJHB014274
OG0009309	AGAP007483	CQUJHB002558
OG0009311	AGAP003123	CQUJHB012246
OG0009313	AGAP000657	CQUJHB016934
OG0009314	AGAP005340	CQUJHB015736, CQUJHB002684
OG0009315	AGAP002633	CQUJHB018303
OG0009316	AGAP004191	CQUJHB003364
OG0009317	AGAP005192	CQUJHB002928
OG0009319	AGAP005073	CQUJHB008824
OG0009320	AGAP003847	CQUJHB000764
OG0009323	AGAP007066	CQUJHB009786
OG0009325	AGAP001474	CQUJHB010881
OG0009326	AGAP007584	CQUJHB016809
OG0009327	AGAP007703	CQUJHB001682
OG0009328	AGAP013430	CQUJHB017040
OG0009334	AGAP013435	CQUJHB006752
OG0009336	AGAP002642	CQUJHB014619
OG0009337	AGAP000316	CQUJHB004820
OG0009342	AGAP002484	CQUJHB000908
OG0009354	AGAP011955	CQUJHB005059
OG0009355	AGAP000854	CQUJHB008864
OG0009364	AGAP009855	CQUJHB014838
OG0009367	AGAP029924, AGAP029923	CQUJHB004361
OG0009387	AGAP002907	CQUJHB001483
OG0009389	AGAP003483	CQUJHB002249
OG0009390	AGAP003199	CQUJHB006923
OG0009391	AGAP001096	CQUJHB017806
OG0009392	AGAP028205	CQUJHB012519
OG0009394	AGAP000367	CQUJHB013340
OG0009395	AGAP008997	CQUJHB002975
OG0009396	AGAP000364	CQUJHB001133
OG0009397	AGAP005675	CQUJHB011108
OG0009399	AGAP008013	CQUJHB004248
OG0009400	AGAP029550	CQUJHB014294
OG0009401	AGAP003552	CQUJHB010839
OG0009402	AGAP003549	CQUJHB006816
OG0009403	AGAP002670	CQUJHB001467
OG0009404	AGAP004248	CQUJHB006613
OG0009406	AGAP011323	CQUJHB004932
OG0009407	AGAP001610	CQUJHB008248
OG0009408	AGAP007368	CQUJHB001826
OG0009410	AGAP012393	CQUJHB001840
OG0009411	AGAP012406	CQUJHB000837
OG0009412	AGAP007913	CQUJHB004497
OG0009413	AGAP007878	CQUJHB001045
OG0009414	AGAP028055	CQUJHB005565
OG0009415	AGAP007940	CQUJHB001014
OG0009416	AGAP002751	CQUJHB012875
OG0009417	AGAP011652	CQUJHB001777
OG0009419	AGAP010606	CQUJHB002026
OG0009420	AGAP011898	CQUJHB015001
OG0009422	AGAP010498	CQUJHB012433
OG0009424	AGAP002499	CQUJHB006072
OG0009425	AGAP012245	CQUJHB000310
OG0009426	AGAP008930	CQUJHB008642
OG0009427	AGAP004945	CQUJHB012248
OG0009430	AGAP007314	CQUJHB009405
OG0009431	AGAP007454	CQUJHB014576
OG0009432	AGAP011552	CQUJHB016984
OG0009433	AGAP007599	CQUJHB018279
OG0009434	AGAP007707	CQUJHB004793
OG0009435	AGAP007620	CQUJHB003483
OG0009436	AGAP007612	CQUJHB008246
OG0009437	AGAP028185	CQUJHB003338
OG0009439	AGAP010081	CQUJHB017325
OG0009440	AGAP007831	CQUJHB014355
OG0009441	AGAP013722	CQUJHB015155
OG0009442	AGAP007823	CQUJHB002788
OG0009443	AGAP007151	CQUJHB014952
OG0009444	AGAP005310	CQUJHB013668
OG0009445	AGAP006119	CQUJHB001791
OG0009446	AGAP008238	CQUJHB006234
OG0009447	AGAP005054	CQUJHB010726
OG0009448	AGAP008398	CQUJHB011825
OG0009449	AGAP010212	CQUJHB008673
OG0009450	AGAP009151	CQUJHB001374
OG0009451	AGAP008040	CQUJHB010895
OG0009452	AGAP008045	CQUJHB016006
OG0009454	AGAP008717	CQUJHB005300
OG0009455	AGAP002818	CQUJHB015990
OG0009456	AGAP029381	CQUJHB009276
OG0009457	AGAP003109	CQUJHB004224
OG0009458	AGAP007864	CQUJHB003671
OG0009459	AGAP010732	CQUJHB009194
OG0009460	AGAP006719	CQUJHB017066
OG0009461	AGAP009068	CQUJHB014435
OG0009462	AGAP002362	CQUJHB014621
OG0009463	AGAP001631	CQUJHB013259
OG0009465	AGAP003941	CQUJHB001852
OG0009466	AGAP013405	CQUJHB000623
OG0009467	AGAP004410	CQUJHB017345
OG0009468	AGAP011831	CQUJHB015441
OG0009470	AGAP003324	CQUJHB006948
OG0009471	AGAP002459	CQUJHB017970
OG0009472	AGAP012076	CQUJHB013914
OG0009473	AGAP005342	CQUJHB012074
OG0009474	AGAP009874	CQUJHB015227
OG0009475	AGAP005268	CQUJHB009034
OG0009476	AGAP008525	CQUJHB005940
OG0009478	AGAP008270	CQUJHB016077
OG0009479	AGAP013489	CQUJHB009466
OG0009480	AGAP002117	CQUJHB004790
OG0009481	AGAP010387	CQUJHB008569
OG0009482	AGAP029397	CQUJHB000999
OG0009483	AGAP013335	CQUJHB003703
OG0009485	AGAP001334	CQUJHB009781
OG0009486	AGAP009913	CQUJHB004335
OG0009487	AGAP001333	CQUJHB002113
OG0009489	AGAP003647	CQUJHB008099
OG0009490	AGAP010752	CQUJHB009588
OG0009491	AGAP029592	CQUJHB007255
OG0009492	AGAP013361	CQUJHB000023
OG0009493	AGAP002776	CQUJHB006296
OG0009495	AGAP001611	CQUJHB007659
OG0009497	AGAP009077	CQUJHB015882
OG0009498	AGAP012852, AGAP029733	CQUJHB010962
OG0009499	AGAP005566	CQUJHB005555
OG0009500	AGAP007976	CQUJHB001137
OG0009501	AGAP013423	CQUJHB003429
OG0009502	AGAP029921	CQUJHB013410
OG0009503	AGAP003048	CQUJHB001487
OG0009504	AGAP004722	CQUJHB015838
OG0009505	AGAP013290	CQUJHB013359, CQUJHB005077
OG0009506	AGAP009612	CQUJHB004514
OG0009508	AGAP001398	CQUJHB013491
OG0009509	AGAP001393	CQUJHB017088
OG0009510	AGAP001405	CQUJHB002241
OG0009512	AGAP003162	CQUJHB000275
OG0009513	AGAP009996	CQUJHB015625
OG0009514	AGAP029593	CQUJHB010567
OG0009516	AGAP003071	CQUJHB002930
OG0009518	AGAP004555	CQUJHB012515
OG0009519	AGAP005393	CQUJHB002283
OG0009521	AGAP004914	CQUJHB004597
OG0009522	AGAP010961	CQUJHB006493
OG0009525	AGAP009339	CQUJHB004214
OG0009529	AGAP006236	CQUJHB014815
OG0009530	AGAP000398	CQUJHB000986
OG0009531	AGAP003358	CQUJHB017150
OG0009532	AGAP009631	CQUJHB001232
OG0009533	AGAP011275	CQUJHB015730
OG0009534	AGAP028727	CQUJHB004104
OG0009536	AGAP009262	CQUJHB017595
OG0009537	AGAP002840	CQUJHB008258
OG0009538	AGAP010157	CQUJHB011884
OG0009539	AGAP028743	CQUJHB001261
OG0009540	AGAP002791	CQUJHB001115
OG0009543	AGAP029869	CQUJHB002310
OG0009547	AGAP004063	CQUJHB015150
OG0009548	AGAP004067	CQUJHB006138
OG0009549	AGAP007476	CQUJHB015133
OG0009550	AGAP001127	CQUJHB008622
OG0009552	AGAP005256	CQUJHB017449
OG0009554	AGAP028193, AGAP011976	CQUJHB004026
OG0009555	AGAP029463, AGAP012648	CQUJHB004453
OG0009556	AGAP010497	CQUJHB005303
OG0009557	AGAP029303	CQUJHB006025
OG0009558	AGAP010496	CQUJHB016887
OG0009559	AGAP001177	CQUJHB011604
OG0009560	AGAP001166	CQUJHB017210
OG0009561	AGAP009499	CQUJHB016524
OG0009562	AGAP009495	CQUJHB001226
OG0009563	AGAP009494	CQUJHB014162
OG0009564	AGAP007945	CQUJHB015141
OG0009565	AGAP007915	CQUJHB009195
OG0009566	AGAP009888	CQUJHB000525
OG0009567	AGAP004911	CQUJHB011921
OG0009568	AGAP003278	CQUJHB003994
OG0009569	AGAP000878	CQUJHB008610
OG0009570	AGAP002514	CQUJHB013573
OG0009571	AGAP007652	CQUJHB010239
OG0009572	AGAP010244	CQUJHB017001
OG0009573	AGAP010240	CQUJHB007262
OG0009575	AGAP002542	CQUJHB015076
OG0009576	AGAP002540	CQUJHB015537
OG0009578	AGAP000826	CQUJHB013438
OG0009580	AGAP009101	CQUJHB009337
OG0009581	AGAP009106	CQUJHB015493
OG0009582	AGAP009103	CQUJHB001810
OG0009583	AGAP009102	CQUJHB000938
OG0009584	AGAP012376	CQUJHB006855
OG0009588	AGAP008616	CQUJHB012086
OG0009590	AGAP028575	CQUJHB003912
OG0009591	AGAP002403	CQUJHB007841
OG0009592	AGAP012261	CQUJHB006726
OG0009593	AGAP012220	CQUJHB005285
OG0009595	AGAP028124	CQUJHB016038
OG0009596	AGAP004316	CQUJHB005061
OG0009597	AGAP001189	CQUJHB001508
OG0009598	AGAP000238	CQUJHB018195
OG0009599	AGAP010028	CQUJHB010393
OG0009601	AGAP011032	CQUJHB003128
OG0009602	AGAP000014	CQUJHB009154
OG0009603	AGAP013059	CQUJHB004649
OG0009604	AGAP007910	CQUJHB015429
OG0009605	AGAP012188	CQUJHB014407
OG0009606	AGAP001409	CQUJHB005552
OG0009608	AGAP000160	CQUJHB012629
OG0009609	AGAP013013	CQUJHB016076
OG0009610	AGAP001931	CQUJHB008021
OG0009611	AGAP010288	CQUJHB003187
OG0009612	AGAP005455	CQUJHB017844
OG0009613	AGAP002312	CQUJHB010209
OG0009614	AGAP013375	CQUJHB012718
OG0009615	AGAP006950	CQUJHB013241
OG0009616	AGAP011886	CQUJHB015140
OG0009620	AGAP008724	CQUJHB002567
OG0009621	AGAP003635	CQUJHB016447
OG0009622	AGAP003149	CQUJHB001128
OG0009623	AGAP004479	CQUJHB003008
OG0009624	AGAP029426	CQUJHB005446
OG0009625	AGAP011775	CQUJHB014573
OG0009626	AGAP006866	CQUJHB006530
OG0009629	AGAP005819	CQUJHB015042
OG0009630	AGAP004752	CQUJHB003217
OG0009632	AGAP002801	CQUJHB003767
OG0009633	AGAP007116	CQUJHB018017
OG0009634	AGAP007507	CQUJHB016061
OG0009635	AGAP004562	CQUJHB017171
OG0009636	AGAP009316	CQUJHB004380
OG0009640	AGAP002594	CQUJHB013768
OG0009641	AGAP028171	CQUJHB008211
OG0009642	AGAP002191	CQUJHB020340
OG0009643	AGAP002926	CQUJHB009266
OG0009644	AGAP000531	CQUJHB005819
OG0009645	AGAP001530	CQUJHB008677
OG0009647	AGAP010311	CQUJHB000296
OG0009648	AGAP004741	CQUJHB016631
OG0009651	AGAP002984	CQUJHB005933
OG0009653	AGAP029358	CQUJHB012072
OG0009654	AGAP006878	CQUJHB000866
OG0009655	AGAP013302	CQUJHB008287
OG0009656	AGAP002070	CQUJHB010540
OG0009657	AGAP001918	CQUJHB016481
OG0009658	AGAP029278	CQUJHB009448
OG0009660	AGAP005693	CQUJHB016295
OG0009661	AGAP007039	CQUJHB007869
OG0009662	AGAP007037	CQUJHB001528
OG0009663	AGAP007787	CQUJHB006721
OG0009664	AGAP001525	CQUJHB009782
OG0009665	AGAP003778	CQUJHB006971
OG0009666	AGAP013746	CQUJHB018018
OG0009667	AGAP009273	CQUJHB015671
OG0009668	AGAP010232	CQUJHB008718
OG0009669	AGAP009311	CQUJHB015164
OG0009670	AGAP009312	CQUJHB005939
OG0009671	AGAP009741	CQUJHB013440
OG0009672	AGAP006234	CQUJHB014090
OG0009675	AGAP002369	CQUJHB013991
OG0009676	AGAP003495	CQUJHB002163
OG0009677	AGAP005854	CQUJHB009388
OG0009678	AGAP013755	CQUJHB016967
OG0009679	AGAP010199	CQUJHB014024
OG0009680	AGAP005495	CQUJHB005402
OG0009681	AGAP028537	CQUJHB011891
OG0009682	AGAP001432	CQUJHB009923
OG0009683	AGAP006462	CQUJHB007402
OG0009685	AGAP011104	CQUJHB015588
OG0009686	AGAP002075	CQUJHB010201
OG0009687	AGAP003583	CQUJHB011723
OG0009688	AGAP029082	CQUJHB002916
OG0009690	AGAP000652	CQUJHB000818
OG0009693	AGAP010440	CQUJHB002942
OG0009694	AGAP002049	CQUJHB016606
OG0009695	AGAP012962	CQUJHB017502
OG0009696	AGAP008690	CQUJHB009991
OG0009697	AGAP011759	CQUJHB003129
OG0009698	AGAP011614	CQUJHB012338
OG0009699	AGAP000740	CQUJHB004273
OG0009700	AGAP008901	CQUJHB016222
OG0009701	AGAP012380	CQUJHB008127
OG0009703	AGAP011477	CQUJHB014855
OG0009704	AGAP011475	CQUJHB006821
OG0009705	AGAP011460	CQUJHB010949
OG0009706	AGAP010409	CQUJHB013610
OG0009707	AGAP002550	CQUJHB009610
OG0009708	AGAP001524	CQUJHB008239
OG0009710	AGAP005396	CQUJHB016009
OG0009711	AGAP011924	CQUJHB016801
OG0009712	AGAP013272	CQUJHB015059
OG0009713	AGAP013313	CQUJHB015135
OG0009714	AGAP003129	CQUJHB011958
OG0009715	AGAP005865	CQUJHB011002
OG0009716	AGAP029046	CQUJHB005216
OG0009718	AGAP011359	CQUJHB018346
OG0009720	AGAP006610	CQUJHB011083
OG0009721	AGAP013165	CQUJHB012893
OG0009722	AGAP013394	CQUJHB009990
OG0009724	AGAP004418	CQUJHB004621
OG0009725	AGAP003295	CQUJHB007344
OG0009726	AGAP012366	CQUJHB013684
OG0009727	AGAP005935	CQUJHB016098
OG0009728	AGAP008521	CQUJHB007117
OG0009730	AGAP006339	CQUJHB014633
OG0009731	AGAP008186	CQUJHB000432
OG0009732	AGAP001551	CQUJHB006869
OG0009733	AGAP027997	CQUJHB014471
OG0009735	AGAP000897	CQUJHB006301
OG0009736	AGAP011168	CQUJHB016498
OG0009737	AGAP004564	CQUJHB009014
OG0009741	AGAP001815	CQUJHB015020
OG0009742	AGAP002285	CQUJHB011104
OG0009743	AGAP002878	CQUJHB002090
OG0009744	AGAP003086	CQUJHB000402
OG0009745	AGAP003087	CQUJHB012729
OG0009746	AGAP008888	CQUJHB001185
OG0009749	AGAP007662	CQUJHB015586
OG0009750	AGAP006129	CQUJHB003204
OG0009752	AGAP000272	CQUJHB010282
OG0009753	AGAP013280	CQUJHB009176
OG0009754	AGAP002624	CQUJHB010033
OG0009755	AGAP006537	CQUJHB011868
OG0009756	AGAP009304	CQUJHB012037
OG0009757	AGAP002901	CQUJHB011492
OG0009758	AGAP007546	CQUJHB015033
OG0009759	AGAP002758	CQUJHB000931
OG0009760	AGAP002504	CQUJHB012434
OG0009762	AGAP001505	CQUJHB004078
OG0009763	AGAP011693	CQUJHB012652
OG0009764	AGAP009092	CQUJHB009094
OG0009765	AGAP004022	CQUJHB008097
OG0009766	AGAP008162	CQUJHB009168
OG0009767	AGAP004840	CQUJHB007043
OG0009768	AGAP010191	CQUJHB013079
OG0009769	AGAP008023	CQUJHB005186
OG0009771	AGAP001521	CQUJHB003517
OG0009772	AGAP009956	CQUJHB018320
OG0009773	AGAP003486	CQUJHB003720
OG0009774	AGAP001321	CQUJHB000280
OG0009775	AGAP011760	CQUJHB010505
OG0009776	AGAP006618	CQUJHB010261
OG0009777	AGAP006400	CQUJHB007037
OG0009778	AGAP004816	CQUJHB010927
OG0009779	AGAP006896	CQUJHB000165
OG0009780	AGAP013385	CQUJHB011059
OG0009781	AGAP006708	CQUJHB010379
OG0009784	AGAP006228	CQUJHB006176
OG0009785	AGAP005369	CQUJHB003998
OG0009786	AGAP001529	CQUJHB013265
OG0009787	AGAP008008	CQUJHB013269
OG0009788	AGAP028223	CQUJHB002370
OG0009790	AGAP004611	CQUJHB010108
OG0009792	AGAP011763	CQUJHB015403
OG0009793	AGAP010371	CQUJHB015732
OG0009794	AGAP005872	CQUJHB004647
OG0009795	AGAP029523	CQUJHB009950
OG0009796	AGAP007562	CQUJHB002520
OG0009800	AGAP007489	CQUJHB008080
OG0009801	AGAP002043	CQUJHB018380
OG0009802	AGAP002695	CQUJHB001820
OG0009804	AGAP029055	CQUJHB002442
OG0009805	AGAP004651	CQUJHB016577
OG0009806	AGAP005280	CQUJHB011112
OG0009807	AGAP029866	CQUJHB009927
OG0009809	AGAP029618	CQUJHB013031
OG0009813	AGAP013352	CQUJHB011794
OG0009814	AGAP005843	CQUJHB008633
OG0009816	AGAP003777	CQUJHB016915
OG0009818	AGAP013542	CQUJHB017145
OG0009821	AGAP013215	CQUJHB010138
OG0009823	AGAP003340	CQUJHB005120
OG0009824	AGAP009281	CQUJHB001223, CQUJHB003259
OG0009829	AGAP004259	CQUJHB018338
OG0009831	AGAP002733	CQUJHB009965
OG0009835	AGAP004449	CQUJHB012041
OG0009837	AGAP007821	CQUJHB009284
OG0009838	AGAP011102	CQUJHB013683
OG0009841	AGAP013141	CQUJHB006731
OG0009843	AGAP006989	CQUJHB015114
OG0009844	AGAP007560	CQUJHB000440
OG0009846	AGAP003261	CQUJHB016200
OG0009847	AGAP008112	CQUJHB004891
OG0009852	AGAP008638	CQUJHB006747
OG0009854	AGAP013286	CQUJHB006918
OG0009855	AGAP028518	CQUJHB000648
OG0009856	AGAP011764	CQUJHB003200
OG0009857	AGAP005614	CQUJHB004099
OG0009859	AGAP004176	CQUJHB015560
OG0009862	AGAP003963	CQUJHB018397
OG0009865	AGAP005313	CQUJHB000404
OG0009867	AGAP010417	CQUJHB016361
OG0009871	AGAP002348	CQUJHB016677
OG0009872	AGAP013244	CQUJHB001376
OG0009874	AGAP004021	CQUJHB010676
OG0009875	AGAP003239	CQUJHB013253
OG0009876	AGAP007664	CQUJHB003581
OG0009877	AGAP013395	CQUJHB002169
OG0009878	AGAP029219	CQUJHB013956
OG0009880	AGAP002848	CQUJHB003442
OG0009881	AGAP000752	CQUJHB017516
OG0009882	AGAP005359	CQUJHB013886
OG0009884	AGAP009205	CQUJHB012492
OG0009885	AGAP005855	CQUJHB003714
OG0009886	AGAP029085	CQUJHB007615
OG0009888	AGAP006482	CQUJHB001007
OG0009889	AGAP010246	CQUJHB013534
OG0009891	AGAP006645	CQUJHB004505
OG0009892	AGAP007323	CQUJHB004573
OG0009893	AGAP006533	CQUJHB014174
OG0009895	AGAP013234	CQUJHB006527
OG0009896	AGAP007078	CQUJHB008371, CQUJHB008337, CQUJHB002977
OG0009898	AGAP011627	CQUJHB016950
OG0009899	AGAP029845	CQUJHB002814
OG0009900	AGAP003476	CQUJHB004372
OG0009902	AGAP009829	CQUJHB016046
OG0009903	AGAP009321	CQUJHB011882
OG0009904	AGAP005416	CQUJHB010019
OG0009906	AGAP012679, AGAP009909	CQUJHB002831
OG0009907	AGAP006509	CQUJHB007596
OG0009910	AGAP007245	CQUJHB005705
OG0009911	AGAP013257	CQUJHB001864
OG0009912	AGAP011093	CQUJHB014504
OG0009914	AGAP004988	CQUJHB006113
OG0009915	AGAP004983	CQUJHB006653
OG0009918	AGAP003920	CQUJHB014962
OG0009919	AGAP006814	CQUJHB004873
OG0009923	AGAP003774	CQUJHB006556
OG0009925	AGAP007034	CQUJHB003750
OG0009927	AGAP013154	CQUJHB007673
OG0009928	AGAP013426	CQUJHB006559
OG0009930	AGAP000858	CQUJHB016054
OG0009931	AGAP011502	CQUJHB005398
OG0009934	AGAP028175	CQUJHB015582
OG0009939	AGAP007594	CQUJHB007122
OG0009940	AGAP013174	CQUJHB002740
OG0009941	AGAP029970	CQUJHB010913
OG0009953	AGAP006262	CQUJHB000720
OG0009954	AGAP028397	CQUJHB010125
OG0009958	AGAP008289	CQUJHB006454
OG0009960	AGAP000605	CQUJHB003882
OG0009961	AGAP000650	CQUJHB018298, CQUJHB014304
OG0009962	AGAP000461	CQUJHB012606
OG0009965	AGAP013026	CQUJHB014570
OG0009967	AGAP012989	CQUJHB007674
OG0009970	AGAP002839	CQUJHB006585
OG0009971	AGAP005919	CQUJHB001266, CQUJHB004137, CQUJHB012671
OG0009974	AGAP009640	CQUJHB004051, CQUJHB008566
OG0009975	AGAP028097	CQUJHB005709, CQUJHB014558
OG0009979	AGAP002089	CQUJHB003013
OG0009985	AGAP012960	CQUJHB006464
OG0009989	AGAP001990	CQUJHB001465
OG0010020	AGAP008012	CQUJHB017775
OG0010021	AGAP009567	CQUJHB000011
OG0010022	AGAP002720	CQUJHB017201
OG0010024	AGAP001352	CQUJHB014536
OG0010025	AGAP009959	CQUJHB014989
OG0010026	AGAP012411	CQUJHB015505
OG0010028	AGAP011642	CQUJHB010388
OG0010029	AGAP028499	CQUJHB016539
OG0010030	AGAP004285	CQUJHB004487
OG0010031	AGAP003002	CQUJHB017091
OG0010035	AGAP007315	CQUJHB018313
OG0010037	AGAP007457	CQUJHB011926
OG0010038	AGAP007591	CQUJHB013461
OG0010039	AGAP006951	CQUJHB012073
OG0010041	AGAP007733	CQUJHB006073
OG0010042	AGAP029692	CQUJHB002570
OG0010045	AGAP007172	CQUJHB011951
OG0010046	AGAP013089	CQUJHB010054
OG0010052	AGAP012314	CQUJHB010390
OG0010053	AGAP028110	CQUJHB006602
OG0010054	AGAP007702	CQUJHB006486
OG0010056	AGAP013137	CQUJHB010525
OG0010059	AGAP006779	CQUJHB006829
OG0010061	AGAP011877	CQUJHB003493
OG0010062	AGAP003575	CQUJHB006074
OG0010063	AGAP010860	CQUJHB017515
OG0010065	AGAP009911	CQUJHB005159
OG0010066	AGAP006647	CQUJHB012311
OG0010068	AGAP001821	CQUJHB016021
OG0010069	AGAP001967	CQUJHB007557
OG0010071	AGAP002582	CQUJHB008221
OG0010074	AGAP029368	CQUJHB000960
OG0010075	AGAP013004	CQUJHB001373
OG0010076	AGAP011161	CQUJHB006710
OG0010077	AGAP001392	CQUJHB006635
OG0010078	AGAP003165	CQUJHB000967
OG0010079	AGAP003181	CQUJHB013236
OG0010080	AGAP008927	CQUJHB014764
OG0010081	AGAP008343	CQUJHB015519
OG0010082	AGAP003447	CQUJHB000185
OG0010083	AGAP010052	CQUJHB004186
OG0010087	AGAP008436	CQUJHB002428
OG0010089	AGAP010337	CQUJHB009612
OG0010090	AGAP004458	CQUJHB011620
OG0010091	AGAP003535	CQUJHB015255
OG0010092	AGAP003534	CQUJHB013921
OG0010094	AGAP002547	CQUJHB013442
OG0010095	AGAP013420	CQUJHB012071
OG0010100	AGAP013066	CQUJHB008597
OG0010101	AGAP001226	CQUJHB010168
OG0010104	AGAP002326	CQUJHB010898
OG0010106	AGAP029754	CQUJHB008976
OG0010107	AGAP009289	CQUJHB003248
OG0010109	AGAP010277	CQUJHB013599
OG0010110	AGAP007165	CQUJHB003974
OG0010111	AGAP008762	CQUJHB015197
OG0010112	AGAP004569	CQUJHB015243
OG0010113	AGAP009277	CQUJHB014685
OG0010114	AGAP027987	CQUJHB003810
OG0010116	AGAP005543	CQUJHB009114
OG0010119	AGAP007355	CQUJHB006186
OG0010120	AGAP003306	CQUJHB017945
OG0010124	AGAP006672	CQUJHB010011
OG0010125	AGAP002365	CQUJHB017805
OG0010127	AGAP012043	CQUJHB003967
OG0010128	AGAP004478	CQUJHB018435
OG0010132	AGAP007017	CQUJHB003982
OG0010133	AGAP012382	CQUJHB016790
OG0010139	AGAP012126	CQUJHB010581
OG0010141	AGAP003433	CQUJHB007859
OG0010142	AGAP010378	CQUJHB004667
OG0010146	AGAP010231	CQUJHB016285
OG0010147	AGAP009313	CQUJHB001410
OG0010148	AGAP008425	CQUJHB007758
OG0010149	AGAP004206	CQUJHB007190
OG0010154	AGAP006637	CQUJHB013195
OG0010156	AGAP007569	CQUJHB010650
OG0010158	AGAP003903	CQUJHB006432
OG0010161	AGAP011222	CQUJHB004064
OG0010163	AGAP000793	CQUJHB001200
OG0010165	AGAP005389	CQUJHB006687
OG0010166	AGAP005189	CQUJHB012600
OG0010167	AGAP004003	CQUJHB013628
OG0010169	AGAP028680	CQUJHB018200
OG0010171	AGAP004247	CQUJHB005400
OG0010174	AGAP004859	CQUJHB002696
OG0010176	AGAP006002	CQUJHB001548
OG0010177	AGAP007747	CQUJHB002287
OG0010178	AGAP010658	CQUJHB003485
OG0010182	AGAP004802	CQUJHB009265
OG0010185	AGAP010250	CQUJHB004787
OG0010186	AGAP000981	CQUJHB011199
OG0010190	AGAP009856	CQUJHB011989
OG0010191	AGAP005760	CQUJHB012269
OG0010193	AGAP028386	CQUJHB011978, CQUJHB014922
OG0010205	AGAP005764	CQUJHB003815
OG0010208	AGAP003307	CQUJHB017178
OG0010209	AGAP006829	CQUJHB007295, CQUJHB012537
OG0010214	AGAP004839	CQUJHB016418
OG0010217	AGAP029679	CQUJHB011889
OG0010220	AGAP004862	CQUJHB002879
OG0010228	AGAP013012	CQUJHB004171
OG0010229	AGAP008973	CQUJHB018343
OG0010230	AGAP005997	CQUJHB012527
OG0010231	AGAP004094	CQUJHB001898
OG0010232	AGAP000599	CQUJHB017879
OG0010233	AGAP013761	CQUJHB016300
OG0010234	AGAP013015	CQUJHB017037
OG0010235	AGAP005074	CQUJHB015273
OG0010237	AGAP002689	CQUJHB005399
OG0010240	AGAP011153	CQUJHB009084
OG0010241	AGAP002203, AGAP013311	CQUJHB008135
OG0010246	AGAP009906	CQUJHB017951
OG0010247	AGAP028177	CQUJHB015194
OG0010252	AGAP028470	CQUJHB010829
OG0010258	AGAP029848	CQUJHB002865
OG0010262	AGAP010712	CQUJHB010589
OG0010263	AGAP028022	CQUJHB007008
OG0010266	AGAP013256	CQUJHB007555
OG0010267	AGAP002130	CQUJHB000207
OG0010271	AGAP008669	CQUJHB011608
OG0010273	AGAP009317	CQUJHB017095
OG0010280	AGAP028424	CQUJHB009350
OG0010301	AGAP001170	CQUJHB006287
OG0010307	AGAP011433	CQUJHB014994
OG0010309	AGAP029399	CQUJHB013400
OG0010317	AGAP011167	CQUJHB015393
OG0010325	AGAP002349	CQUJHB016484
OG0010326	AGAP013486	CQUJHB002235
OG0010331	AGAP006734	CQUJHB007985
OG0010335	AGAP006210	CQUJHB017825
OG0010336	AGAP006897	CQUJHB016625
OG0010337	AGAP001462	CQUJHB015188
OG0010338	AGAP028556	CQUJHB003085
OG0010341	AGAP013432	CQUJHB010067
OG0010344	AGAP029091	CQUJHB005592, CQUJHB011113
OG0010345	AGAP006450	CQUJHB002662
OG0010355	AGAP028411	CQUJHB008865
OG0010358	AGAP001114	CQUJHB017359
OG0010360	AGAP029096	CQUJHB006129
OG0010367	AGAP005927	CQUJHB010842
OG0010374	AGAP028550	CQUJHB017569
OG0010375	AGAP003710	CQUJHB011501
OG0010377	AGAP000096	CQUJHB012384
OG0010378	AGAP004907	CQUJHB000870
OG0010383	AGAP010468, AGAP028162	CQUJHB004634
OG0010403	AGAP003543	CQUJHB012696
OG0010405	AGAP013052	CQUJHB000442
OG0010410	AGAP013773	CQUJHB012365
OG0010411	AGAP008986	CQUJHB002239
OG0010413	AGAP003375	CQUJHB018114
OG0010414	AGAP011825	CQUJHB013233
