Orthogroup	AgambiaePEST	AfunestusAfunGA1
OG0009592	AGAP012261	AFUN2_013697
OG0009593	AGAP012220	AFUN2_009628
OG0009594	AGAP008765	AFUN2_001996
OG0009595	AGAP028124	AFUN2_005377
OG0009596	AGAP004316	AFUN2_013592
OG0009597	AGAP001189	AFUN2_003537
OG0009598	AGAP000238	AFUN2_006074
OG0009599	AGAP010028	AFUN2_004627
OG0009601	AGAP011032	AFUN2_013686
OG0009602	AGAP000014	AFUN2_010498
OG0009603	AGAP013059	AFUN2_001926
OG0009604	AGAP007910	AFUN2_011226
OG0009605	AGAP012188	AFUN2_014131
OG0009606	AGAP001409	AFUN2_011388
OG0009608	AGAP000160	AFUN2_009435
OG0009609	AGAP013013	AFUN2_013529
OG0009611	AGAP010288	AFUN2_011207
OG0009612	AGAP005455	AFUN2_009491
OG0009613	AGAP002312	AFUN2_013449
OG0009614	AGAP013375	AFUN2_010560
OG0009615	AGAP006950	AFUN2_001507
OG0009616	AGAP011886	AFUN2_012113
OG0009618	AGAP005829	AFUN2_006422
OG0009619	AGAP008982	AFUN2_007919
OG0009620	AGAP008724	AFUN2_001153
OG0009621	AGAP003635	AFUN2_008659
OG0009622	AGAP003149	AFUN2_000974
OG0009623	AGAP004479	AFUN2_005051
OG0009624	AGAP029426	AFUN2_009279
OG0009627	AGAP006837	AFUN2_010871
OG0009628	AGAP005905	AFUN2_011500
OG0009629	AGAP005819	AFUN2_002277
OG0009630	AGAP004752	AFUN2_009365
OG0009631	AGAP000824	AFUN2_005259
OG0009632	AGAP002801	AFUN2_001097
OG0009633	AGAP007116	AFUN2_006733
OG0009634	AGAP007507	AFUN2_000679
OG0009635	AGAP004562	AFUN2_005995
OG0009636	AGAP009316	AFUN2_013584
OG0009637	AGAP008179	AFUN2_009433
OG0009638	AGAP000301	AFUN2_001654
OG0009639	AGAP012806, AGAP029204	AFUN2_011454
OG0009640	AGAP002594	AFUN2_004397
OG0009641	AGAP028171	AFUN2_011193
OG0009642	AGAP002191	AFUN2_008262
OG0009643	AGAP002926	AFUN2_002271
OG0009644	AGAP000531	AFUN2_000807
OG0009645	AGAP001530	AFUN2_002454
OG0009646	AGAP009828	AFUN2_012356
OG0009647	AGAP010311	AFUN2_000596
OG0009648	AGAP004741	AFUN2_007519
OG0009649	AGAP000497	AFUN2_010884
OG0009651	AGAP002984	AFUN2_013174
OG0009653	AGAP029358	AFUN2_013153
OG0009654	AGAP006878	AFUN2_008342
OG0009655	AGAP013302	AFUN2_003259
OG0009656	AGAP002070	AFUN2_006292
OG0009657	AGAP001918	AFUN2_013293
OG0009658	AGAP029278	AFUN2_002290
OG0009660	AGAP005693	AFUN2_003227
OG0009661	AGAP007039	AFUN2_014050
OG0009663	AGAP007787	AFUN2_007445
OG0009664	AGAP001525	AFUN2_007224
OG0009665	AGAP003778	AFUN2_013770
OG0009667	AGAP009273	AFUN2_006483
OG0009668	AGAP010232	AFUN2_010660
OG0009669	AGAP009311	AFUN2_012102
OG0009670	AGAP009312	AFUN2_002088
OG0009671	AGAP009741	AFUN2_014255
OG0009672	AGAP006234	AFUN2_002373
OG0009673	AGAP004585	AFUN2_005098
OG0009674	AGAP004586	AFUN2_013264
OG0009676	AGAP003495	AFUN2_009750
OG0009677	AGAP005854	AFUN2_001392
OG0009678	AGAP013755	AFUN2_005931
OG0009680	AGAP005495	AFUN2_005592
OG0009681	AGAP028537	AFUN2_003862
OG0009682	AGAP001432	AFUN2_008156
OG0009683	AGAP006462	AFUN2_001830
OG0009684	AGAP002357	AFUN2_010466
OG0009685	AGAP011104	AFUN2_004011
OG0009686	AGAP002075	AFUN2_011547
OG0009687	AGAP003583	AFUN2_011430
OG0009688	AGAP029082	AFUN2_001824
OG0009689	AGAP013505	AFUN2_007171
OG0009690	AGAP000652	AFUN2_006058
OG0009691	AGAP000680	AFUN2_010041
OG0009692	AGAP002738	AFUN2_008501
OG0009693	AGAP010440	AFUN2_008939
OG0009694	AGAP002049	AFUN2_008291
OG0009695	AGAP012962	AFUN2_005484
OG0009696	AGAP008690	AFUN2_004530
OG0009697	AGAP011759	AFUN2_006035
OG0009699	AGAP000740	AFUN2_010915
OG0009701	AGAP012380	AFUN2_007882
OG0009702	AGAP005038	AFUN2_007947
OG0009703	AGAP011477	AFUN2_004784
OG0009704	AGAP011475	AFUN2_010460
OG0009705	AGAP011460	AFUN2_007574
OG0009706	AGAP010409	AFUN2_003545
OG0009707	AGAP002550	AFUN2_005831
OG0009708	AGAP001524	AFUN2_004971
OG0009709	AGAP010259	AFUN2_004430
OG0009710	AGAP005396	AFUN2_010193
OG0009711	AGAP011924	AFUN2_002282
OG0009712	AGAP013272	AFUN2_000762
OG0009713	AGAP013313	AFUN2_014817
OG0009715	AGAP005865	AFUN2_009993
OG0009716	AGAP029046	AFUN2_013763
OG0009717	AGAP004625	AFUN2_010801
OG0009718	AGAP011359	AFUN2_013612
OG0009719	AGAP000131	AFUN2_007313
OG0009720	AGAP006610	AFUN2_008089
OG0009721	AGAP013165	AFUN2_004507
OG0009722	AGAP013394	AFUN2_005975
OG0009723	AGAP004579	AFUN2_007857
OG0009724	AGAP004418	AFUN2_007803
OG0009725	AGAP003295	AFUN2_007204
OG0009726	AGAP012366	AFUN2_006359
OG0009727	AGAP005935	AFUN2_007621
OG0009728	AGAP008521	AFUN2_004756
OG0009731	AGAP008186	AFUN2_013799
OG0009733	AGAP027997	AFUN2_004605
OG0009735	AGAP000897	AFUN2_009001
OG0009737	AGAP004564	AFUN2_004841
OG0009738	AGAP010248	AFUN2_003381
OG0009739	AGAP010249	AFUN2_011021
OG0009740	AGAP010247	AFUN2_005013
OG0009741	AGAP001815	AFUN2_011151
OG0009742	AGAP002285	AFUN2_007677
OG0009743	AGAP002878	AFUN2_005474
OG0009744	AGAP003086	AFUN2_002412
OG0009745	AGAP003087	AFUN2_014007
OG0009746	AGAP008888	AFUN2_002060
OG0009749	AGAP007662	AFUN2_006738
OG0009750	AGAP006129	AFUN2_007304
OG0009751	AGAP005513	AFUN2_005372
OG0009753	AGAP013280	AFUN2_007346
OG0009754	AGAP002624	AFUN2_005573
OG0009755	AGAP006537	AFUN2_011846
OG0009756	AGAP009304	AFUN2_011094
OG0009757	AGAP002901	AFUN2_002169
OG0009758	AGAP007546	AFUN2_000769
OG0009759	AGAP002758	AFUN2_004680
OG0009760	AGAP002504	AFUN2_008966
OG0009762	AGAP001505	AFUN2_012821
OG0009763	AGAP011693	AFUN2_014301
OG0009764	AGAP009092	AFUN2_011709
OG0009765	AGAP004022	AFUN2_012881
OG0009766	AGAP008162	AFUN2_009104
OG0009767	AGAP004840	AFUN2_014086
OG0009768	AGAP010191	AFUN2_011631
OG0009769	AGAP008023	AFUN2_010590
OG0009770	AGAP000594	AFUN2_005787
OG0009771	AGAP001521	AFUN2_003246
OG0009772	AGAP009956	AFUN2_013809
OG0009773	AGAP003486	AFUN2_007497
OG0009774	AGAP001321	AFUN2_010488
OG0009775	AGAP011760	AFUN2_013501
OG0009776	AGAP006618	AFUN2_005019
OG0009777	AGAP006400	AFUN2_009218
OG0009778	AGAP004816	AFUN2_009347
OG0009780	AGAP013385	AFUN2_010574
OG0009781	AGAP006708	AFUN2_013574
OG0009784	AGAP006228	AFUN2_002708
OG0009785	AGAP005369	AFUN2_003095
OG0009786	AGAP001529	AFUN2_007122
OG0009787	AGAP008008	AFUN2_003634
OG0009788	AGAP028223	AFUN2_001620
OG0009789	AGAP000237	AFUN2_001020
OG0009790	AGAP004611	AFUN2_009787
OG0009791	AGAP005994	AFUN2_006922
OG0009792	AGAP011763	AFUN2_002141
OG0009793	AGAP010371	AFUN2_000824
OG0009794	AGAP005872	AFUN2_004810
OG0009795	AGAP029523	AFUN2_014374
OG0009796	AGAP007562	AFUN2_014237
OG0009797	AGAP028161	AFUN2_004359
OG0009799	AGAP000017	AFUN2_000367
OG0009800	AGAP007489	AFUN2_005863, AFUN2_011261
OG0009801	AGAP002043	AFUN2_010566
OG0009802	AGAP002695	AFUN2_000354
OG0009803	AGAP005508	AFUN2_008102
OG0009804	AGAP029055	AFUN2_003432
OG0009806	AGAP005280	AFUN2_010469
OG0009807	AGAP029866	AFUN2_012434
OG0009808	AGAP012032	AFUN2_000799
OG0009809	AGAP029618	AFUN2_001491
OG0009810	AGAP003284	AFUN2_007455
OG0009811	AGAP006720	AFUN2_011831
OG0009813	AGAP013352	AFUN2_012055
OG0009814	AGAP005843	AFUN2_001617
OG0009815	AGAP013049	AFUN2_008111
OG0009816	AGAP003777	AFUN2_013864
OG0009818	AGAP013542	AFUN2_004492
OG0009821	AGAP013215	AFUN2_010201
OG0009823	AGAP003340	AFUN2_008571
OG0009824	AGAP009281	AFUN2_009784
OG0009827	AGAP006790	AFUN2_002197
OG0009829	AGAP004259	AFUN2_002685
OG0009831	AGAP002733	AFUN2_014405
OG0009832	AGAP004232	AFUN2_011180
OG0009835	AGAP004449	AFUN2_014164
OG0009837	AGAP007821	AFUN2_013600
OG0009838	AGAP011102	AFUN2_005174
OG0009840	AGAP028460	AFUN2_009126
OG0009841	AGAP013141	AFUN2_004763
OG0009843	AGAP006989	AFUN2_002499
OG0009844	AGAP007560	AFUN2_003835
OG0009846	AGAP003261	AFUN2_003139
OG0009847	AGAP008112	AFUN2_003853
OG0009850	AGAP028401	AFUN2_004682
OG0009851	AGAP011058	AFUN2_008929
OG0009852	AGAP008638	AFUN2_002456
OG0009853	AGAP000748	AFUN2_000564
OG0009854	AGAP013286	AFUN2_002115
OG0009855	AGAP028518	AFUN2_007791
OG0009856	AGAP011764	AFUN2_011264
OG0009857	AGAP005614	AFUN2_006233
OG0009858	AGAP007322	AFUN2_002490
OG0009859	AGAP004176	AFUN2_004548
OG0009862	AGAP003963	AFUN2_005880
OG0009864	AGAP013133	AFUN2_010197
OG0009865	AGAP005313	AFUN2_009530
OG0009866	AGAP012977	AFUN2_003050
OG0009867	AGAP010417	AFUN2_006913
OG0009870	AGAP004948	AFUN2_000457
OG0009871	AGAP002348	AFUN2_004525
OG0009872	AGAP013244	AFUN2_004214
OG0009874	AGAP004021	AFUN2_012322
OG0009875	AGAP003239	AFUN2_002153
OG0009876	AGAP007664	AFUN2_011777
OG0009877	AGAP013395	AFUN2_000469
OG0009878	AGAP029219	AFUN2_000570
OG0009879	AGAP006468	AFUN2_004918
OG0009880	AGAP002848	AFUN2_008979
OG0009881	AGAP000752	AFUN2_005523
OG0009882	AGAP005359	AFUN2_003713
OG0009883	AGAP000821	AFUN2_006300
OG0009884	AGAP009205	AFUN2_006114
OG0009885	AGAP005855	AFUN2_002639
OG0009886	AGAP029085	AFUN2_004638
OG0009887	AGAP005519	AFUN2_012424
OG0009888	AGAP006482	AFUN2_009141
OG0009889	AGAP010246	AFUN2_007274
OG0009891	AGAP006645	AFUN2_005473
OG0009893	AGAP006533	AFUN2_006230
OG0009894	AGAP009758	AFUN2_002203
OG0009895	AGAP013234	AFUN2_006481
OG0009896	AGAP007078	AFUN2_014814
OG0009898	AGAP011627	AFUN2_001104
OG0009899	AGAP029845	AFUN2_007790
OG0009900	AGAP003476	AFUN2_011997
OG0009902	AGAP009829	AFUN2_007134
OG0009903	AGAP009321	AFUN2_007386
OG0009904	AGAP005416	AFUN2_010343
OG0009906	AGAP012679, AGAP009909	AFUN2_002047
OG0009907	AGAP006509	AFUN2_004275
OG0009909	AGAP007757	AFUN2_010399
OG0009910	AGAP007245	AFUN2_014097
OG0009911	AGAP013257	AFUN2_003199
OG0009912	AGAP011093	AFUN2_014192
OG0009914	AGAP004988	AFUN2_013974
OG0009916	AGAP005516	AFUN2_011799
OG0009918	AGAP003920	AFUN2_007517
OG0009919	AGAP006814	AFUN2_004108
OG0009923	AGAP003774	AFUN2_004263
OG0009925	AGAP007034	AFUN2_011740
OG0009926	AGAP008005	AFUN2_010869
OG0009927	AGAP013154	AFUN2_001927
OG0009928	AGAP013426	AFUN2_014388
OG0009930	AGAP000858	AFUN2_005021
OG0009931	AGAP011502	AFUN2_012769
OG0009934	AGAP028175	AFUN2_010034
OG0009939	AGAP007594	AFUN2_004547
OG0009940	AGAP013174	AFUN2_004131
OG0009941	AGAP029970	AFUN2_009534
OG0009953	AGAP006262	AFUN2_014675
OG0009954	AGAP028397	AFUN2_006273
OG0009957	AGAP012356, AGAP028227	AFUN2_003164, AFUN2_007764
OG0009958	AGAP008289	AFUN2_014338
OG0009961	AGAP000650	AFUN2_013546
OG0009962	AGAP000461	AFUN2_000345
OG0009964	AGAP012069	AFUN2_013374
OG0009965	AGAP013026	AFUN2_008957
OG0009966	AGAP013085	AFUN2_001425
OG0009967	AGAP012989	AFUN2_004302
OG0009968	AGAP003626	AFUN2_003944, AFUN2_007328
OG0009969	AGAP003056, AGAP012598	AFUN2_006500
OG0009970	AGAP002839	AFUN2_004440
OG0009972	AGAP006927	AFUN2_009329, AFUN2_006464
OG0009973	AGAP029828, AGAP029829	AFUN2_002987
OG0009974	AGAP009640	AFUN2_011243
OG0009975	AGAP028097	AFUN2_002692
OG0009978	AGAP013724	AFUN2_013514
OG0009979	AGAP002089	AFUN2_014160
OG0009981	AGAP007442	AFUN2_001680
OG0009982	AGAP006494	AFUN2_007234
OG0009983	AGAP006467	AFUN2_002735
OG0009984	AGAP005047	AFUN2_008241
OG0009985	AGAP012960	AFUN2_006019
OG0009986	AGAP005212	AFUN2_004127
OG0009988	AGAP002643	AFUN2_014428
OG0009989	AGAP001990	AFUN2_014747
OG0009990	AGAP011813	AFUN2_008699
OG0009991	AGAP008307	AFUN2_006880
OG0009991	AGAP008306	AFUN2_008532
OG0009993	AGAP003642	AFUN2_014489
OG0009994	AGAP028465, AGAP028581, AGAP007275, AGAP028582, AGAP007276	AFUN2_001512
OG0009996	AGAP029837, AGAP029835, AGAP029838, AGAP029836, AGAP029834	AFUN2_003565
OG0009997	AGAP012468, AGAP007602	AFUN2_010212
OG0010020	AGAP008012	AFUN2_011494
OG0010021	AGAP009567	AFUN2_004289
OG0010022	AGAP002720	AFUN2_006381
OG0010024	AGAP001352	AFUN2_004948
OG0010025	AGAP009959	AFUN2_001653
OG0010026	AGAP012411	AFUN2_009484
OG0010028	AGAP011642	AFUN2_001940
OG0010030	AGAP004285	AFUN2_003151
OG0010031	AGAP003002	AFUN2_011046
OG0010032	AGAP004161	AFUN2_013740
OG0010033	AGAP004167	AFUN2_006959
OG0010035	AGAP007315	AFUN2_003326
OG0010037	AGAP007457	AFUN2_009406
OG0010039	AGAP006951	AFUN2_014303
OG0010040	AGAP008773	AFUN2_010196
OG0010041	AGAP007733	AFUN2_011994
OG0010042	AGAP029692	AFUN2_004199
OG0010045	AGAP007172	AFUN2_003353
OG0010046	AGAP013089	AFUN2_008773
OG0010047	AGAP001960	AFUN2_011257
OG0010052	AGAP012314	AFUN2_003493
OG0010053	AGAP028110	AFUN2_010773
OG0010054	AGAP007702	AFUN2_011879
OG0010055	AGAP013336	AFUN2_004754
OG0010056	AGAP013137	AFUN2_002741
OG0010059	AGAP006779	AFUN2_012137
OG0010060	AGAP011958	AFUN2_011090
OG0010061	AGAP011877	AFUN2_008804
OG0010062	AGAP003575	AFUN2_001264
OG0010063	AGAP010860	AFUN2_003485
OG0010064	AGAP010844	AFUN2_005959
OG0010066	AGAP006647	AFUN2_004375
OG0010067	AGAP003421	AFUN2_011887
OG0010068	AGAP001821	AFUN2_014283
OG0010069	AGAP001967	AFUN2_012993
OG0010071	AGAP002582	AFUN2_002657
OG0010075	AGAP013004	AFUN2_006702
OG0010076	AGAP011161	AFUN2_003255
OG0010078	AGAP003165	AFUN2_011457
OG0010079	AGAP003181	AFUN2_012583
OG0010080	AGAP008927	AFUN2_011496
OG0010081	AGAP008343	AFUN2_007749
OG0010083	AGAP010052	AFUN2_000694
OG0010087	AGAP008436	AFUN2_008481
OG0010089	AGAP010337	AFUN2_013070
OG0010090	AGAP004458	AFUN2_002908
OG0010091	AGAP003535	AFUN2_001341
OG0010092	AGAP003534	AFUN2_005714
OG0010094	AGAP002547	AFUN2_001791
OG0010095	AGAP013420	AFUN2_003532
OG0010096	AGAP005174	AFUN2_005983
OG0010097	AGAP002483	AFUN2_006068, AFUN2_001939
OG0010100	AGAP013066	AFUN2_005925
OG0010103	AGAP010243	AFUN2_014197
OG0010104	AGAP002326	AFUN2_002753
OG0010106	AGAP029754	AFUN2_011068
OG0010107	AGAP009289	AFUN2_001965
OG0010109	AGAP010277	AFUN2_008887
OG0010110	AGAP007165	AFUN2_002916
OG0010111	AGAP008762	AFUN2_008997
OG0010114	AGAP027987	AFUN2_008556
OG0010116	AGAP005543	AFUN2_010254
OG0010119	AGAP007355	AFUN2_000432
OG0010121	AGAP003614	AFUN2_014772
OG0010122	AGAP003610	AFUN2_008468
OG0010124	AGAP006672	AFUN2_012435
OG0010125	AGAP002365	AFUN2_001631
OG0010126	AGAP008372	AFUN2_003090
OG0010127	AGAP012043	AFUN2_011221
OG0010130	AGAP006466	AFUN2_008363
OG0010132	AGAP007017	AFUN2_014267
OG0010133	AGAP012382	AFUN2_002720
OG0010136	AGAP000299	AFUN2_006675
OG0010139	AGAP012126	AFUN2_013464
OG0010142	AGAP010378	AFUN2_004808
OG0010143	AGAP010369	AFUN2_014329
OG0010147	AGAP009313	AFUN2_012116
OG0010148	AGAP008425	AFUN2_005790
OG0010149	AGAP004206	AFUN2_014357
OG0010150	AGAP008965	AFUN2_011956
OG0010151	AGAP003439	AFUN2_012711
OG0010154	AGAP006637	AFUN2_006947
OG0010155	AGAP006831	AFUN2_010252
OG0010159	AGAP005222	AFUN2_003917
OG0010161	AGAP011222	AFUN2_003310
OG0010164	AGAP005383	AFUN2_009508
OG0010165	AGAP005389	AFUN2_010798
OG0010166	AGAP005189	AFUN2_004665
OG0010167	AGAP004003	AFUN2_006699
OG0010168	AGAP028216	AFUN2_009858
OG0010169	AGAP028680	AFUN2_005547
OG0010170	AGAP005512	AFUN2_005148
OG0010171	AGAP004247	AFUN2_005607
OG0010173	AGAP008429	AFUN2_001858
OG0010174	AGAP004859	AFUN2_004560
OG0010176	AGAP006002	AFUN2_001846
OG0010177	AGAP007747	AFUN2_002792
OG0010178	AGAP010658	AFUN2_003524
OG0010179	AGAP009211	AFUN2_001706
OG0010182	AGAP004802	AFUN2_006995
OG0010183	AGAP001594	AFUN2_011326
OG0010184	AGAP001483	AFUN2_013947
OG0010185	AGAP010250	AFUN2_000454
OG0010190	AGAP009856	AFUN2_008519
OG0010200	AGAP013196	AFUN2_013709
OG0010202	AGAP012432	AFUN2_013990
OG0010204	AGAP010647	AFUN2_007590
OG0010205	AGAP005764	AFUN2_006439
OG0010214	AGAP004839	AFUN2_003647
OG0010217	AGAP029679	AFUN2_006736
OG0010218	AGAP013100	AFUN2_012419
OG0010220	AGAP004862	AFUN2_009664
OG0010225	AGAP029675	AFUN2_011552
OG0010227	AGAP002376	AFUN2_012991
OG0010229	AGAP008973	AFUN2_004849
OG0010230	AGAP005997	AFUN2_013062
OG0010231	AGAP004094	AFUN2_006590
OG0010232	AGAP000599	AFUN2_001869
OG0010234	AGAP013015	AFUN2_002919
OG0010237	AGAP002689	AFUN2_002910
OG0010240	AGAP011153	AFUN2_003496
OG0010241	AGAP002203, AGAP013311	AFUN2_003983
OG0010246	AGAP009906	AFUN2_006828
OG0010247	AGAP028177	AFUN2_013666
OG0010249	AGAP005399	AFUN2_012929
OG0010250	AGAP009502	AFUN2_011064
OG0010253	AGAP004681, AGAP010484, AGAP012904	AFUN2_000783
OG0010256	AGAP000822	AFUN2_009300
OG0010261	AGAP011278	AFUN2_004696
OG0010262	AGAP010712	AFUN2_006080
OG0010263	AGAP028022	AFUN2_008206
OG0010266	AGAP013256	AFUN2_003243
OG0010267	AGAP002130	AFUN2_000675
OG0010268	AGAP012405	AFUN2_007871
OG0010271	AGAP008669	AFUN2_014687
OG0010273	AGAP009317	AFUN2_013565
OG0010274	AGAP013130	AFUN2_014085
OG0010275	AGAP002820	AFUN2_005002
OG0010280	AGAP028424	AFUN2_004490
OG0010299	AGAP013494	AFUN2_005455
OG0010305	AGAP011191	AFUN2_013254
OG0010306	AGAP028524	AFUN2_009303
OG0010307	AGAP011433	AFUN2_001395
OG0010308	AGAP010535	AFUN2_004326
OG0010309	AGAP029399	AFUN2_002915
OG0010310	AGAP000151, AGAP000152	AFUN2_012967
OG0010311	AGAP000610	AFUN2_004441
OG0010313	AGAP000493	AFUN2_003494
OG0010314	AGAP004999, AGAP012651	AFUN2_014023
OG0010315	AGAP004910	AFUN2_010872
OG0010316	AGAP011103	AFUN2_001569
OG0010317	AGAP011167	AFUN2_008059
OG0010318	AGAP010990	AFUN2_006391
OG0010319	AGAP011791	AFUN2_007494
OG0010321	AGAP001387	AFUN2_012801
OG0010322	AGAP013051	AFUN2_002420
OG0010323	AGAP003750	AFUN2_008796
OG0010324	AGAP003747	AFUN2_009313
OG0010325	AGAP002349	AFUN2_009842
OG0010326	AGAP013486	AFUN2_000453
OG0010327	AGAP003004	AFUN2_009442
OG0010328	AGAP004016	AFUN2_010425, AFUN2_000616
OG0010329	AGAP004017	AFUN2_013681
OG0010330	AGAP006737	AFUN2_006495
OG0010331	AGAP006734	AFUN2_005312
OG0010332	AGAP006703	AFUN2_000328, AFUN2_010133
OG0010333	AGAP005335	AFUN2_013069
OG0010334	AGAP012464	AFUN2_003033
OG0010335	AGAP006210	AFUN2_003813
OG0010336	AGAP006897	AFUN2_009251
OG0010337	AGAP001462	AFUN2_008129
OG0010338	AGAP028556	AFUN2_000972
OG0010339	AGAP002092	AFUN2_005399
OG0010340	AGAP029070	AFUN2_006204
OG0010341	AGAP013432	AFUN2_002485
OG0010342	AGAP003613	AFUN2_012318
OG0010343	AGAP007624	AFUN2_008069
OG0010344	AGAP029091	AFUN2_004520
OG0010345	AGAP006450	AFUN2_009969
OG0010346	AGAP006434	AFUN2_007341
OG0010347	AGAP005786	AFUN2_000671
OG0010348	AGAP007048	AFUN2_004009, AFUN2_002854
OG0010349	AGAP003442, AGAP003444	AFUN2_012033
OG0010350	AGAP005044	AFUN2_001808
OG0010351	AGAP005498	AFUN2_010632
OG0010353	AGAP029925	AFUN2_011365
OG0010354	AGAP012652, AGAP011416	AFUN2_011842
OG0010355	AGAP028411	AFUN2_000906
OG0010356	AGAP001498	AFUN2_007958
OG0010357	AGAP001499	AFUN2_008330
OG0010358	AGAP001114	AFUN2_009024
OG0010360	AGAP029096	AFUN2_007435
OG0010361	AGAP001725	AFUN2_008853
OG0010362	AGAP008333, AGAP008894	AFUN2_014574
OG0010363	AGAP010802	AFUN2_013205
OG0010364	AGAP011616	AFUN2_011047
OG0010365	AGAP004921, AGAP029817, AGAP029816	AFUN2_002222
OG0010367	AGAP005927	AFUN2_010031
OG0010368	AGAP004811	AFUN2_002028, AFUN2_005020
OG0010369	AGAP001171	AFUN2_013643
OG0010370	AGAP002722	AFUN2_014629
OG0010371	AGAP012650, AGAP004998	AFUN2_001447
OG0010372	AGAP004997, AGAP012446	AFUN2_011984
OG0010373	AGAP006506	AFUN2_014727
OG0010374	AGAP028550	AFUN2_001950
OG0010375	AGAP003710	AFUN2_001033
OG0010377	AGAP000096	AFUN2_004318
OG0010378	AGAP004907	AFUN2_005606
OG0010382	AGAP028445	AFUN2_009561
OG0010383	AGAP010468, AGAP028162	AFUN2_010250
OG0010384	AGAP012538, AGAP012490, AGAP012506, AGAP011660, AGAP012486	AFUN2_011279
OG0010385	AGAP029294	AFUN2_012472
OG0010403	AGAP003543	AFUN2_011362
OG0010405	AGAP013052	AFUN2_001398
OG0010406	AGAP004165	AFUN2_002777
OG0010410	AGAP013773	AFUN2_009472
OG0010411	AGAP008986	AFUN2_008108
OG0010413	AGAP003375	AFUN2_014619
OG0010414	AGAP011825	AFUN2_011815
OG0010419	AGAP002397	AFUN2_005989
OG0010423	AGAP011878	AFUN2_006227
OG0010425	AGAP007240	AFUN2_009200
OG0010437	AGAP028168	AFUN2_008919
OG0010442	AGAP029101	AFUN2_004114
OG0010451	AGAP004762	AFUN2_013309
OG0010455	AGAP012262	AFUN2_005426
OG0010458	AGAP013523	AFUN2_011613
OG0010465	AGAP004379	AFUN2_004428
OG0010469	AGAP013528	AFUN2_007009
OG0010471	AGAP009069	AFUN2_003480
OG0010472	AGAP010365	AFUN2_008006
OG0010473	AGAP001553	AFUN2_013746
OG0010474	AGAP004808	AFUN2_007337
OG0010488	AGAP009040	AFUN2_001281
OG0010507	AGAP008978	AFUN2_008855
OG0010533	AGAP008154	AFUN2_010249
OG0010535	AGAP028441	AFUN2_001741
OG0010536	AGAP028456	AFUN2_001397
OG0010537	AGAP013043	AFUN2_005517
OG0010545	AGAP029918	AFUN2_010647
OG0010546	AGAP029872	AFUN2_010146
OG0010548	AGAP029386	AFUN2_000451
OG0010556	AGAP007167	AFUN2_004950
OG0010562	AGAP003741	AFUN2_007356
OG0010591	AGAP005908	AFUN2_000840
OG0010613	AGAP028483	AFUN2_001061
OG0010622	AGAP029287	AFUN2_005548
OG0010623	AGAP011216	AFUN2_009483
OG0010624	AGAP011215	AFUN2_003799
OG0010625	AGAP029313	AFUN2_004873
OG0010626	AGAP011484	AFUN2_011080
OG0010628	AGAP010530	AFUN2_013029
OG0010629	AGAP012315	AFUN2_007559
OG0010630	AGAP028546	AFUN2_000344
OG0010631	AGAP028419	AFUN2_004487
OG0010632	AGAP029608	AFUN2_013110, AFUN2_014410
OG0010633	AGAP008450	AFUN2_002235
OG0010634	AGAP029968	AFUN2_014482
OG0010636	AGAP007830	AFUN2_005320
OG0010637	AGAP000150	AFUN2_003278
OG0010638	AGAP000604	AFUN2_003784
OG0010639	AGAP000607	AFUN2_002005
OG0010640	AGAP000609	AFUN2_011204
OG0010641	AGAP000357	AFUN2_002096
OG0010642	AGAP000346	AFUN2_003773
OG0010643	AGAP000016	AFUN2_009209
OG0010644	AGAP000806	AFUN2_010322
OG0010645	AGAP000548	AFUN2_008553
OG0010647	AGAP000585	AFUN2_008985
OG0010648	AGAP029660	AFUN2_008906
OG0010649	AGAP000588	AFUN2_008315
OG0010650	AGAP028655	AFUN2_009204
OG0010651	AGAP000833	AFUN2_003028
OG0010652	AGAP005182	AFUN2_001148
OG0010654	AGAP004987	AFUN2_001843
OG0010656	AGAP028515	AFUN2_010021
OG0010657	AGAP028502	AFUN2_005727
OG0010659	AGAP028505	AFUN2_002548
OG0010660	AGAP011971	AFUN2_004906
OG0010661	AGAP011970	AFUN2_000590
OG0010662	AGAP029320	AFUN2_002555
OG0010664	AGAP001374	AFUN2_003088
OG0010665	AGAP002928	AFUN2_013242
OG0010666	AGAP029377	AFUN2_000833
OG0010667	AGAP013496, AGAP001863	AFUN2_006255
OG0010668	AGAP013214	AFUN2_005926
OG0010669	AGAP003009	AFUN2_010258
OG0010670	AGAP013439, AGAP003005	AFUN2_014709
OG0010671	AGAP002995	AFUN2_000388
OG0010672	AGAP013540	AFUN2_014022
OG0010673	AGAP006781	AFUN2_013983
OG0010674	AGAP005377	AFUN2_012372
OG0010675	AGAP010226	AFUN2_003473
OG0010676	AGAP029174	AFUN2_002174, AFUN2_010746
OG0010677	AGAP029338	AFUN2_009302
OG0010678	AGAP013107	AFUN2_002832
OG0010679	AGAP006865	AFUN2_009261
OG0010680	AGAP006836	AFUN2_004738
OG0010682	AGAP001332, AGAP001331	AFUN2_000392
OG0010683	AGAP000132	AFUN2_006466
OG0010684	AGAP029409	AFUN2_005223
OG0010685	AGAP009635	AFUN2_000941
OG0010687	AGAP009611	AFUN2_009413
OG0010688	AGAP008507	AFUN2_000943
OG0010689	AGAP008759	AFUN2_014213
OG0010690	AGAP028558	AFUN2_005079
OG0010691	AGAP009802	AFUN2_002378
OG0010692	AGAP009849	AFUN2_011898
